date,food_unscaled,food_monthly,isPartial,scale,food
2018-08-14,77,86.0,,0.86,66.22
2018-08-15,79,86.0,,0.86,67.94
2018-08-16,78,86.0,,0.86,67.08
2018-08-17,83,86.0,,0.86,71.38
2018-08-18,96,86.0,,0.86,82.56
2018-08-19,100,86.0,,0.86,86.0
2018-08-20,79,86.0,,0.86,67.94
2018-08-21,78,86.0,,0.86,67.08
2018-08-22,79,86.0,,0.86,67.94
2018-08-23,77,86.0,,0.86,66.22
2018-08-24,82,86.0,,0.86,70.52
2018-08-25,94,86.0,,0.86,80.84
2018-08-26,91,86.0,,0.86,78.26
2018-08-27,75,86.0,,0.86,64.5
2018-08-28,75,86.0,,0.86,64.5
2018-08-29,74,86.0,,0.86,63.64
2018-08-30,76,86.0,,0.86,65.36
2018-08-31,81,86.0,,0.86,69.66
2018-09-01,92,83.0,False,0.83,76.36
2018-09-02,100,83.0,,0.83,83.0
2018-09-03,92,83.0,,0.83,76.36
2018-09-04,73,83.0,,0.83,60.589999999999996
2018-09-05,74,83.0,,0.83,61.419999999999995
2018-09-06,75,83.0,,0.83,62.25
2018-09-07,75,83.0,,0.83,62.25
2018-09-08,91,83.0,,0.83,75.53
2018-09-09,90,83.0,,0.83,74.7
2018-09-10,72,83.0,,0.83,59.76
2018-09-11,76,83.0,,0.83,63.08
2018-09-12,75,83.0,,0.83,62.25
2018-09-13,74,83.0,,0.83,61.419999999999995
2018-09-14,82,83.0,,0.83,68.06
2018-09-15,91,83.0,,0.83,75.53
2018-09-16,90,83.0,,0.83,74.7
2018-09-17,78,83.0,,0.83,64.74
2018-09-18,74,83.0,,0.83,61.419999999999995
2018-09-19,78,83.0,,0.83,64.74
2018-09-20,79,83.0,,0.83,65.57
2018-09-21,81,83.0,,0.83,67.22999999999999
2018-09-22,96,83.0,,0.83,79.67999999999999
2018-09-23,92,83.0,,0.83,76.36
2018-09-24,81,83.0,,0.83,67.22999999999999
2018-09-25,74,83.0,,0.83,61.419999999999995
2018-09-26,79,83.0,,0.83,65.57
2018-09-27,75,83.0,,0.83,62.25
2018-09-28,81,83.0,,0.83,67.22999999999999
2018-09-29,94,83.0,,0.83,78.02
2018-09-30,90,83.0,,0.83,74.7
2018-10-01,80,81.0,False,0.81,64.80000000000001
2018-10-02,80,81.0,,0.81,64.80000000000001
2018-10-03,81,81.0,,0.81,65.61
2018-10-04,82,81.0,,0.81,66.42
2018-10-05,87,81.0,,0.81,70.47
2018-10-06,99,81.0,,0.81,80.19000000000001
2018-10-07,95,81.0,,0.81,76.95
2018-10-08,84,81.0,,0.81,68.04
2018-10-09,80,81.0,,0.81,64.80000000000001
2018-10-10,79,81.0,,0.81,63.99
2018-10-11,81,81.0,,0.81,65.61
2018-10-12,87,81.0,,0.81,70.47
2018-10-13,100,81.0,,0.81,81.0
2018-10-14,100,81.0,,0.81,81.0
2018-10-15,81,81.0,,0.81,65.61
2018-10-16,80,81.0,,0.81,64.80000000000001
2018-10-17,80,81.0,,0.81,64.80000000000001
2018-10-18,83,81.0,,0.81,67.23
2018-10-19,86,81.0,,0.81,69.66000000000001
2018-10-20,95,81.0,,0.81,76.95
2018-10-21,97,81.0,,0.81,78.57000000000001
2018-10-22,81,81.0,,0.81,65.61
2018-10-23,81,81.0,,0.81,65.61
2018-10-24,77,81.0,,0.81,62.370000000000005
2018-10-25,80,81.0,,0.81,64.80000000000001
2018-10-26,86,81.0,,0.81,69.66000000000001
2018-10-27,96,81.0,,0.81,77.76
2018-10-28,97,81.0,,0.81,78.57000000000001
2018-10-29,82,81.0,,0.81,66.42
2018-10-30,80,81.0,,0.81,64.80000000000001
2018-10-31,77,81.0,,0.81,62.370000000000005
2018-11-01,79,83.0,False,0.83,65.57
2018-11-02,85,83.0,,0.83,70.55
2018-11-03,100,83.0,,0.83,83.0
2018-11-04,98,83.0,,0.83,81.33999999999999
2018-11-05,81,83.0,,0.83,67.22999999999999
2018-11-06,75,83.0,,0.83,62.25
2018-11-07,72,83.0,,0.83,59.76
2018-11-08,82,83.0,,0.83,68.06
2018-11-09,85,83.0,,0.83,70.55
2018-11-10,95,83.0,,0.83,78.85
2018-11-11,96,83.0,,0.83,79.67999999999999
2018-11-12,83,83.0,,0.83,68.89
2018-11-13,78,83.0,,0.83,64.74
2018-11-14,80,83.0,,0.83,66.39999999999999
2018-11-15,79,83.0,,0.83,65.57
2018-11-16,85,83.0,,0.83,70.55
2018-11-17,99,83.0,,0.83,82.17
2018-11-18,97,83.0,,0.83,80.50999999999999
2018-11-19,85,83.0,,0.83,70.55
2018-11-20,84,83.0,,0.83,69.72
2018-11-21,88,83.0,,0.83,73.03999999999999
2018-11-22,94,83.0,,0.83,78.02
2018-11-23,76,83.0,,0.83,63.08
2018-11-24,80,83.0,,0.83,66.39999999999999
2018-11-25,88,83.0,,0.83,73.03999999999999
2018-11-26,74,83.0,,0.83,61.419999999999995
2018-11-27,74,83.0,,0.83,61.419999999999995
2018-11-28,77,83.0,,0.83,63.91
2018-11-29,77,83.0,,0.83,63.91
2018-11-30,82,83.0,,0.83,68.06
2018-12-01,67,86.0,False,0.86,57.62
2018-12-02,71,86.0,,0.86,61.06
2018-12-03,62,86.0,,0.86,53.32
2018-12-04,68,86.0,,0.86,58.48
2018-12-05,66,86.0,,0.86,56.76
2018-12-06,62,86.0,,0.86,53.32
2018-12-07,64,86.0,,0.86,55.04
2018-12-08,70,86.0,,0.86,60.199999999999996
2018-12-09,72,86.0,,0.86,61.92
2018-12-10,62,86.0,,0.86,53.32
2018-12-11,59,86.0,,0.86,50.74
2018-12-12,61,86.0,,0.86,52.46
2018-12-13,61,86.0,,0.86,52.46
2018-12-14,62,86.0,,0.86,53.32
2018-12-15,72,86.0,,0.86,61.92
2018-12-16,72,86.0,,0.86,61.92
2018-12-17,61,86.0,,0.86,52.46
2018-12-18,61,86.0,,0.86,52.46
2018-12-19,61,86.0,,0.86,52.46
2018-12-20,62,86.0,,0.86,53.32
2018-12-21,62,86.0,,0.86,53.32
2018-12-22,73,86.0,,0.86,62.78
2018-12-23,72,86.0,,0.86,61.92
2018-12-24,73,86.0,,0.86,62.78
2018-12-25,100,86.0,,0.86,86.0
2018-12-26,73,86.0,,0.86,62.78
2018-12-27,64,86.0,,0.86,55.04
2018-12-28,67,86.0,,0.86,57.62
2018-12-29,73,86.0,,0.86,62.78
2018-12-30,73,86.0,,0.86,62.78
2018-12-31,70,86.0,,0.86,60.199999999999996
2019-01-01,100,84.0,False,0.84,84.0
2019-01-02,82,84.0,,0.84,68.88
2019-01-03,80,84.0,,0.84,67.2
2019-01-04,80,84.0,,0.84,67.2
2019-01-05,90,84.0,,0.84,75.6
2019-01-06,88,84.0,,0.84,73.92
2019-01-07,74,84.0,,0.84,62.16
2019-01-08,74,84.0,,0.84,62.16
2019-01-09,78,84.0,,0.84,65.52
2019-01-10,78,84.0,,0.84,65.52
2019-01-11,79,84.0,,0.84,66.36
2019-01-12,90,84.0,,0.84,75.6
2019-01-13,87,84.0,,0.84,73.08
2019-01-14,75,84.0,,0.84,63.0
2019-01-15,83,84.0,,0.84,69.72
2019-01-16,86,84.0,,0.84,72.24
2019-01-17,82,84.0,,0.84,68.88
2019-01-18,83,84.0,,0.84,69.72
2019-01-19,93,84.0,,0.84,78.11999999999999
2019-01-20,88,84.0,,0.84,73.92
2019-01-21,77,84.0,,0.84,64.67999999999999
2019-01-22,73,84.0,,0.84,61.32
2019-01-23,73,84.0,,0.84,61.32
2019-01-24,75,84.0,,0.84,63.0
2019-01-25,78,84.0,,0.84,65.52
2019-01-26,90,84.0,,0.84,75.6
2019-01-27,92,84.0,,0.84,77.28
2019-01-28,75,84.0,,0.84,63.0
2019-01-29,72,84.0,,0.84,60.48
2019-01-30,74,84.0,,0.84,62.16
2019-01-31,75,84.0,,0.84,63.0
2019-02-01,82,85.0,False,0.85,69.7
2019-02-02,99,85.0,,0.85,84.14999999999999
2019-02-03,93,85.0,,0.85,79.05
2019-02-04,69,85.0,,0.85,58.65
2019-02-05,78,85.0,,0.85,66.3
2019-02-06,78,85.0,,0.85,66.3
2019-02-07,78,85.0,,0.85,66.3
2019-02-08,81,85.0,,0.85,68.85
2019-02-09,95,85.0,,0.85,80.75
2019-02-10,93,85.0,,0.85,79.05
2019-02-11,76,85.0,,0.85,64.6
2019-02-12,76,85.0,,0.85,64.6
2019-02-13,77,85.0,,0.85,65.45
2019-02-14,78,85.0,,0.85,66.3
2019-02-15,84,85.0,,0.85,71.39999999999999
2019-02-16,96,85.0,,0.85,81.6
2019-02-17,100,85.0,,0.85,85.0
2019-02-18,84,85.0,,0.85,71.39999999999999
2019-02-19,79,85.0,,0.85,67.14999999999999
2019-02-20,78,85.0,,0.85,66.3
2019-02-21,77,85.0,,0.85,65.45
2019-02-22,83,85.0,,0.85,70.55
2019-02-23,98,85.0,,0.85,83.3
2019-02-24,97,85.0,,0.85,82.45
2019-02-25,78,85.0,,0.85,66.3
2019-02-26,76,85.0,,0.85,64.6
2019-02-27,78,85.0,,0.85,66.3
2019-02-28,78,85.0,,0.85,66.3
2019-03-01,82,90.0,False,0.9,73.8
2019-03-02,100,90.0,,0.9,90.0
2019-03-03,98,90.0,,0.9,88.2
2019-03-04,78,90.0,,0.9,70.2
2019-03-05,77,90.0,,0.9,69.3
2019-03-06,78,90.0,,0.9,70.2
2019-03-07,80,90.0,,0.9,72.0
2019-03-08,84,90.0,,0.9,75.60000000000001
2019-03-09,96,90.0,,0.9,86.4
2019-03-10,99,90.0,,0.9,89.10000000000001
2019-03-11,80,90.0,,0.9,72.0
2019-03-12,78,90.0,,0.9,70.2
2019-03-13,78,90.0,,0.9,70.2
2019-03-14,80,90.0,,0.9,72.0
2019-03-15,83,90.0,,0.9,74.7
2019-03-16,100,90.0,,0.9,90.0
2019-03-17,100,90.0,,0.9,90.0
2019-03-18,81,90.0,,0.9,72.9
2019-03-19,79,90.0,,0.9,71.10000000000001
2019-03-20,80,90.0,,0.9,72.0
2019-03-21,79,90.0,,0.9,71.10000000000001
2019-03-22,82,90.0,,0.9,73.8
2019-03-23,98,90.0,,0.9,88.2
2019-03-24,97,90.0,,0.9,87.3
2019-03-25,81,90.0,,0.9,72.9
2019-03-26,78,90.0,,0.9,70.2
2019-03-27,81,90.0,,0.9,72.9
2019-03-28,81,90.0,,0.9,72.9
2019-03-29,87,90.0,,0.9,78.3
2019-03-30,100,90.0,,0.9,90.0
2019-03-31,99,90.0,,0.9,89.10000000000001
2019-04-01,79,89.0,False,0.89,70.31
2019-04-02,79,89.0,,0.89,70.31
2019-04-03,80,89.0,,0.89,71.2
2019-04-04,79,89.0,,0.89,70.31
2019-04-05,84,89.0,,0.89,74.76
2019-04-06,99,89.0,,0.89,88.11
2019-04-07,96,89.0,,0.89,85.44
2019-04-08,77,89.0,,0.89,68.53
2019-04-09,76,89.0,,0.89,67.64
2019-04-10,77,89.0,,0.89,68.53
2019-04-11,78,89.0,,0.89,69.42
2019-04-12,82,89.0,,0.89,72.98
2019-04-13,95,89.0,,0.89,84.55
2019-04-14,93,89.0,,0.89,82.77
2019-04-15,75,89.0,,0.89,66.75
2019-04-16,77,89.0,,0.89,68.53
2019-04-17,78,89.0,,0.89,69.42
2019-04-18,81,89.0,,0.89,72.09
2019-04-19,85,89.0,,0.89,75.65
2019-04-20,98,89.0,,0.89,87.22
2019-04-21,100,89.0,,0.89,89.0
2019-04-22,77,89.0,,0.89,68.53
2019-04-23,76,89.0,,0.89,67.64
2019-04-24,76,89.0,,0.89,67.64
2019-04-25,78,89.0,,0.89,69.42
2019-04-26,81,89.0,,0.89,72.09
2019-04-27,96,89.0,,0.89,85.44
2019-04-28,98,89.0,,0.89,87.22
2019-04-29,79,89.0,,0.89,70.31
2019-04-30,78,89.0,,0.89,69.42
2019-05-01,80,91.0,False,0.91,72.8
2019-05-02,79,91.0,,0.91,71.89
2019-05-03,82,91.0,,0.91,74.62
2019-05-04,96,91.0,,0.91,87.36
2019-05-05,99,91.0,,0.91,90.09
2019-05-06,80,91.0,,0.91,72.8
2019-05-07,77,91.0,,0.91,70.07000000000001
2019-05-08,77,91.0,,0.91,70.07000000000001
2019-05-09,79,91.0,,0.91,71.89
2019-05-10,83,91.0,,0.91,75.53
2019-05-11,96,91.0,,0.91,87.36
2019-05-12,98,91.0,,0.91,89.18
2019-05-13,80,91.0,,0.91,72.8
2019-05-14,78,91.0,,0.91,70.98
2019-05-15,79,91.0,,0.91,71.89
2019-05-16,79,91.0,,0.91,71.89
2019-05-17,85,91.0,,0.91,77.35000000000001
2019-05-18,97,91.0,,0.91,88.27
2019-05-19,97,91.0,,0.91,88.27
2019-05-20,78,91.0,,0.91,70.98
2019-05-21,78,91.0,,0.91,70.98
2019-05-22,79,91.0,,0.91,71.89
2019-05-23,79,91.0,,0.91,71.89
2019-05-24,87,91.0,,0.91,79.17
2019-05-25,100,91.0,,0.91,91.0
2019-05-26,98,91.0,,0.91,89.18
2019-05-27,96,91.0,,0.91,87.36
2019-05-28,76,91.0,,0.91,69.16
2019-05-29,80,91.0,,0.91,72.8
2019-05-30,80,91.0,,0.91,72.8
2019-05-31,84,91.0,,0.91,76.44
2019-06-01,88,94.0,False,0.94,82.72
2019-06-02,90,94.0,,0.94,84.6
2019-06-03,71,94.0,,0.94,66.74
2019-06-04,72,94.0,,0.94,67.67999999999999
2019-06-05,71,94.0,,0.94,66.74
2019-06-06,71,94.0,,0.94,66.74
2019-06-07,77,94.0,,0.94,72.38
2019-06-08,86,94.0,,0.94,80.83999999999999
2019-06-09,88,94.0,,0.94,82.72
2019-06-10,72,94.0,,0.94,67.67999999999999
2019-06-11,71,94.0,,0.94,66.74
2019-06-12,73,94.0,,0.94,68.61999999999999
2019-06-13,73,94.0,,0.94,68.61999999999999
2019-06-14,77,94.0,,0.94,72.38
2019-06-15,91,94.0,,0.94,85.53999999999999
2019-06-16,85,94.0,,0.94,79.89999999999999
2019-06-17,72,94.0,,0.94,67.67999999999999
2019-06-18,72,94.0,,0.94,67.67999999999999
2019-06-19,73,94.0,,0.94,68.61999999999999
2019-06-20,73,94.0,,0.94,68.61999999999999
2019-06-21,79,94.0,,0.94,74.25999999999999
2019-06-22,92,94.0,,0.94,86.47999999999999
2019-06-23,94,94.0,,0.94,88.36
2019-06-24,73,94.0,,0.94,68.61999999999999
2019-06-25,73,94.0,,0.94,68.61999999999999
2019-06-26,74,94.0,,0.94,69.56
2019-06-27,74,94.0,,0.94,69.56
2019-06-28,84,94.0,,0.94,78.96
2019-06-29,100,94.0,,0.94,94.0
2019-06-30,96,94.0,,0.94,90.24
2019-07-01,84,100.0,False,1.0,84.0
2019-07-02,88,100.0,,1.0,88.0
2019-07-03,88,100.0,,1.0,88.0
2019-07-04,98,100.0,,1.0,98.0
2019-07-05,92,100.0,,1.0,92.0
2019-07-06,96,100.0,,1.0,96.0
2019-07-07,91,100.0,,1.0,91.0
2019-07-08,79,100.0,,1.0,79.0
2019-07-09,80,100.0,,1.0,80.0
2019-07-10,80,100.0,,1.0,80.0
2019-07-11,81,100.0,,1.0,81.0
2019-07-12,85,100.0,,1.0,85.0
2019-07-13,99,100.0,,1.0,99.0
2019-07-14,98,100.0,,1.0,98.0
2019-07-15,80,100.0,,1.0,80.0
2019-07-16,79,100.0,,1.0,79.0
2019-07-17,80,100.0,,1.0,80.0
2019-07-18,79,100.0,,1.0,79.0
2019-07-19,86,100.0,,1.0,86.0
2019-07-20,98,100.0,,1.0,98.0
2019-07-21,100,100.0,,1.0,100.0
2019-07-22,85,100.0,,1.0,85.0
2019-07-23,81,100.0,,1.0,81.0
2019-07-24,85,100.0,,1.0,85.0
2019-07-25,77,100.0,,1.0,77.0
2019-07-26,86,100.0,,1.0,86.0
2019-07-27,99,100.0,,1.0,99.0
2019-07-28,100,100.0,,1.0,100.0
2019-07-29,83,100.0,,1.0,83.0
2019-07-30,81,100.0,,1.0,81.0
2019-07-31,79,100.0,,1.0,79.0
2019-08-01,83,93.0,False,0.93,77.19
2019-08-02,86,93.0,,0.93,79.98
2019-08-03,98,93.0,,0.93,91.14
2019-08-04,95,93.0,,0.93,88.35000000000001
2019-08-05,81,93.0,,0.93,75.33
2019-08-06,79,93.0,,0.93,73.47
2019-08-07,80,93.0,,0.93,74.4
2019-08-08,78,93.0,,0.93,72.54
2019-08-09,86,93.0,,0.93,79.98
2019-08-10,99,93.0,,0.93,92.07000000000001
2019-08-11,97,93.0,,0.93,90.21000000000001
2019-08-12,79,93.0,,0.93,73.47
2019-08-13,81,93.0,,0.93,75.33
2019-08-14,81,93.0,,0.93,75.33
2019-08-15,80,93.0,,0.93,74.4
2019-08-16,83,93.0,,0.93,77.19
2019-08-17,95,93.0,,0.93,88.35000000000001
2019-08-18,100,93.0,,0.93,93.0
2019-08-19,77,93.0,,0.93,71.61
2019-08-20,77,93.0,,0.93,71.61
2019-08-21,79,93.0,,0.93,73.47
2019-08-22,78,93.0,,0.93,72.54
2019-08-23,83,93.0,,0.93,77.19
2019-08-24,92,93.0,,0.93,85.56
2019-08-25,97,93.0,,0.93,90.21000000000001
2019-08-26,77,93.0,,0.93,71.61
2019-08-27,75,93.0,,0.93,69.75
2019-08-28,77,93.0,,0.93,71.61
2019-08-29,77,93.0,,0.93,71.61
2019-08-30,81,93.0,,0.93,75.33
2019-08-31,93,93.0,,0.93,86.49000000000001
2019-09-01,96,89.0,False,0.89,85.44
2019-09-02,95,89.0,,0.89,84.55
2019-09-03,74,89.0,,0.89,65.86
2019-09-04,77,89.0,,0.89,68.53
2019-09-05,76,89.0,,0.89,67.64
2019-09-06,83,89.0,,0.89,73.87
2019-09-07,94,89.0,,0.89,83.66
2019-09-08,91,89.0,,0.89,80.99
2019-09-09,78,89.0,,0.89,69.42
2019-09-10,78,89.0,,0.89,69.42
2019-09-11,78,89.0,,0.89,69.42
2019-09-12,80,89.0,,0.89,71.2
2019-09-13,84,89.0,,0.89,74.76
2019-09-14,98,89.0,,0.89,87.22
2019-09-15,94,89.0,,0.89,83.66
2019-09-16,79,89.0,,0.89,70.31
2019-09-17,74,89.0,,0.89,65.86
2019-09-18,78,89.0,,0.89,69.42
2019-09-19,80,89.0,,0.89,71.2
2019-09-20,85,89.0,,0.89,75.65
2019-09-21,100,89.0,,0.89,89.0
2019-09-22,95,89.0,,0.89,84.55
2019-09-23,80,89.0,,0.89,71.2
2019-09-24,77,89.0,,0.89,68.53
2019-09-25,78,89.0,,0.89,69.42
2019-09-26,77,89.0,,0.89,68.53
2019-09-27,83,89.0,,0.89,73.87
2019-09-28,99,89.0,,0.89,88.11
2019-09-29,96,89.0,,0.89,85.44
2019-09-30,79,89.0,,0.89,70.31
2019-10-01,77,88.0,False,0.88,67.76
2019-10-02,76,88.0,,0.88,66.88
2019-10-03,81,88.0,,0.88,71.28
2019-10-04,84,88.0,,0.88,73.92
2019-10-05,98,88.0,,0.88,86.24
2019-10-06,93,88.0,,0.88,81.84
2019-10-07,74,88.0,,0.88,65.12
2019-10-08,76,88.0,,0.88,66.88
2019-10-09,77,88.0,,0.88,67.76
2019-10-10,77,88.0,,0.88,67.76
2019-10-11,82,88.0,,0.88,72.16
2019-10-12,97,88.0,,0.88,85.36
2019-10-13,94,88.0,,0.88,82.72
2019-10-14,81,88.0,,0.88,71.28
2019-10-15,78,88.0,,0.88,68.64
2019-10-16,77,88.0,,0.88,67.76
2019-10-17,79,88.0,,0.88,69.52
2019-10-18,85,88.0,,0.88,74.8
2019-10-19,100,88.0,,0.88,88.0
2019-10-20,94,88.0,,0.88,82.72
2019-10-21,76,88.0,,0.88,66.88
2019-10-22,77,88.0,,0.88,67.76
2019-10-23,77,88.0,,0.88,67.76
2019-10-24,77,88.0,,0.88,67.76
2019-10-25,84,88.0,,0.88,73.92
2019-10-26,92,88.0,,0.88,80.96
2019-10-27,90,88.0,,0.88,79.2
2019-10-28,77,88.0,,0.88,67.76
2019-10-29,76,88.0,,0.88,66.88
2019-10-30,76,88.0,,0.88,66.88
2019-10-31,72,88.0,,0.88,63.36
2019-11-01,86,88.0,False,0.88,75.68
2019-11-02,98,88.0,,0.88,86.24
2019-11-03,95,88.0,,0.88,83.6
2019-11-04,79,88.0,,0.88,69.52
2019-11-05,79,88.0,,0.88,69.52
2019-11-06,79,88.0,,0.88,69.52
2019-11-07,83,88.0,,0.88,73.04
2019-11-08,88,88.0,,0.88,77.44
2019-11-09,100,88.0,,0.88,88.0
2019-11-10,96,88.0,,0.88,84.48
2019-11-11,85,88.0,,0.88,74.8
2019-11-12,76,88.0,,0.88,66.88
2019-11-13,79,88.0,,0.88,69.52
2019-11-14,80,88.0,,0.88,70.4
2019-11-15,82,88.0,,0.88,72.16
2019-11-16,96,88.0,,0.88,84.48
2019-11-17,96,88.0,,0.88,84.48
2019-11-18,83,88.0,,0.88,73.04
2019-11-19,81,88.0,,0.88,71.28
2019-11-20,83,88.0,,0.88,73.04
2019-11-21,83,88.0,,0.88,73.04
2019-11-22,87,88.0,,0.88,76.56
2019-11-23,98,88.0,,0.88,86.24
2019-11-24,99,88.0,,0.88,87.12
2019-11-25,86,88.0,,0.88,75.68
2019-11-26,84,88.0,,0.88,73.92
2019-11-27,86,88.0,,0.88,75.68
2019-11-28,97,88.0,,0.88,85.36
2019-11-29,78,88.0,,0.88,68.64
2019-11-30,83,88.0,,0.88,73.04
2019-12-01,60,88.0,False,0.88,52.8
2019-12-02,51,88.0,,0.88,44.88
2019-12-03,54,88.0,,0.88,47.52
2019-12-04,55,88.0,,0.88,48.4
2019-12-05,55,88.0,,0.88,48.4
2019-12-06,56,88.0,,0.88,49.28
2019-12-07,66,88.0,,0.88,58.08
2019-12-08,64,88.0,,0.88,56.32
2019-12-09,54,88.0,,0.88,47.52
2019-12-10,53,88.0,,0.88,46.64
2019-12-11,55,88.0,,0.88,48.4
2019-12-12,57,88.0,,0.88,50.160000000000004
2019-12-13,57,88.0,,0.88,50.160000000000004
2019-12-14,66,88.0,,0.88,58.08
2019-12-15,65,88.0,,0.88,57.2
2019-12-16,57,88.0,,0.88,50.160000000000004
2019-12-17,56,88.0,,0.88,49.28
2019-12-18,56,88.0,,0.88,49.28
2019-12-19,54,88.0,,0.88,47.52
2019-12-20,58,88.0,,0.88,51.04
2019-12-21,66,88.0,,0.88,58.08
2019-12-22,64,88.0,,0.88,56.32
2019-12-23,64,88.0,,0.88,56.32
2019-12-24,69,88.0,,0.88,60.72
2019-12-25,100,88.0,,0.88,88.0
2019-12-26,71,88.0,,0.88,62.48
2019-12-27,62,88.0,,0.88,54.56
2019-12-28,67,88.0,,0.88,58.96
2019-12-29,66,88.0,,0.88,58.08
2019-12-30,63,88.0,,0.88,55.44
2019-12-31,68,88.0,,0.88,59.84
2020-01-01,100,90.0,False,0.9,90.0
2020-01-02,78,90.0,,0.9,70.2
2020-01-03,72,90.0,,0.9,64.8
2020-01-04,81,90.0,,0.9,72.9
2020-01-05,81,90.0,,0.9,72.9
2020-01-06,71,90.0,,0.9,63.9
2020-01-07,69,90.0,,0.9,62.1
2020-01-08,69,90.0,,0.9,62.1
2020-01-09,71,90.0,,0.9,63.9
2020-01-10,75,90.0,,0.9,67.5
2020-01-11,84,90.0,,0.9,75.60000000000001
2020-01-12,81,90.0,,0.9,72.9
2020-01-13,69,90.0,,0.9,62.1
2020-01-14,69,90.0,,0.9,62.1
2020-01-15,70,90.0,,0.9,63.0
2020-01-16,69,90.0,,0.9,62.1
2020-01-17,72,90.0,,0.9,64.8
2020-01-18,84,90.0,,0.9,75.60000000000001
2020-01-19,82,90.0,,0.9,73.8
2020-01-20,76,90.0,,0.9,68.4
2020-01-21,69,90.0,,0.9,62.1
2020-01-22,68,90.0,,0.9,61.2
2020-01-23,69,90.0,,0.9,62.1
2020-01-24,72,90.0,,0.9,64.8
2020-01-25,87,90.0,,0.9,78.3
2020-01-26,76,90.0,,0.9,68.4
2020-01-27,66,90.0,,0.9,59.4
2020-01-28,69,90.0,,0.9,62.1
2020-01-29,69,90.0,,0.9,62.1
2020-01-30,71,90.0,,0.9,63.9
2020-01-31,74,90.0,,0.9,66.60000000000001
2020-02-01,98,90.0,False,0.9,88.2
2020-02-02,92,90.0,,0.9,82.8
2020-02-03,69,90.0,,0.9,62.1
2020-02-04,75,90.0,,0.9,67.5
2020-02-05,72,90.0,,0.9,64.8
2020-02-06,74,90.0,,0.9,66.60000000000001
2020-02-07,78,90.0,,0.9,70.2
2020-02-08,88,90.0,,0.9,79.2
2020-02-09,90,90.0,,0.9,81.0
2020-02-10,75,90.0,,0.9,67.5
2020-02-11,74,90.0,,0.9,66.60000000000001
2020-02-12,74,90.0,,0.9,66.60000000000001
2020-02-13,78,90.0,,0.9,70.2
2020-02-14,82,90.0,,0.9,73.8
2020-02-15,99,90.0,,0.9,89.10000000000001
2020-02-16,95,90.0,,0.9,85.5
2020-02-17,86,90.0,,0.9,77.4
2020-02-18,76,90.0,,0.9,68.4
2020-02-19,77,90.0,,0.9,69.3
2020-02-20,75,90.0,,0.9,67.5
2020-02-21,81,90.0,,0.9,72.9
2020-02-22,94,90.0,,0.9,84.60000000000001
2020-02-23,95,90.0,,0.9,85.5
2020-02-24,78,90.0,,0.9,70.2
2020-02-25,78,90.0,,0.9,70.2
2020-02-26,79,90.0,,0.9,71.10000000000001
2020-02-27,81,90.0,,0.9,72.9
2020-02-28,85,90.0,,0.9,76.5
2020-02-29,100,90.0,,0.9,90.0
2020-03-01,99,90.0,False,0.9,89.10000000000001
2020-03-02,80,90.0,,0.9,72.0
2020-03-03,79,90.0,,0.9,71.10000000000001
2020-03-04,76,90.0,,0.9,68.4
2020-03-05,80,90.0,,0.9,72.0
2020-03-06,81,90.0,,0.9,72.9
2020-03-07,94,90.0,,0.9,84.60000000000001
2020-03-08,96,90.0,,0.9,86.4
2020-03-09,80,90.0,,0.9,72.0
2020-03-10,75,90.0,,0.9,67.5
2020-03-11,77,90.0,,0.9,69.3
2020-03-12,77,90.0,,0.9,69.3
2020-03-13,87,90.0,,0.9,78.3
2020-03-14,100,90.0,,0.9,90.0
2020-03-15,94,90.0,,0.9,84.60000000000001
2020-03-16,84,90.0,,0.9,75.60000000000001
2020-03-17,84,90.0,,0.9,75.60000000000001
2020-03-18,85,90.0,,0.9,76.5
2020-03-19,84,90.0,,0.9,75.60000000000001
2020-03-20,84,90.0,,0.9,75.60000000000001
2020-03-21,90,90.0,,0.9,81.0
2020-03-22,85,90.0,,0.9,76.5
2020-03-23,76,90.0,,0.9,68.4
2020-03-24,80,90.0,,0.9,72.0
2020-03-25,77,90.0,,0.9,69.3
2020-03-26,79,90.0,,0.9,71.10000000000001
2020-03-27,84,90.0,,0.9,75.60000000000001
2020-03-28,92,90.0,,0.9,82.8
2020-03-29,85,90.0,,0.9,76.5
2020-03-30,81,90.0,,0.9,72.9
2020-03-31,84,90.0,,0.9,75.60000000000001
2020-04-01,86,91.0,False,0.91,78.26
2020-04-02,86,91.0,,0.91,78.26
2020-04-03,87,91.0,,0.91,79.17
2020-04-04,94,91.0,,0.91,85.54
2020-04-05,89,91.0,,0.91,80.99000000000001
2020-04-06,82,91.0,,0.91,74.62
2020-04-07,83,91.0,,0.91,75.53
2020-04-08,86,91.0,,0.91,78.26
2020-04-09,89,91.0,,0.91,80.99000000000001
2020-04-10,90,91.0,,0.91,81.9
2020-04-11,100,91.0,,0.91,91.0
2020-04-12,92,91.0,,0.91,83.72
2020-04-13,82,91.0,,0.91,74.62
2020-04-14,84,91.0,,0.91,76.44
2020-04-15,84,91.0,,0.91,76.44
2020-04-16,86,91.0,,0.91,78.26
2020-04-17,88,91.0,,0.91,80.08
2020-04-18,96,91.0,,0.91,87.36
2020-04-19,92,91.0,,0.91,83.72
2020-04-20,82,91.0,,0.91,74.62
