date,invest_unscaled,invest_monthly,isPartial,scale,invest
2018-01-08,80,89.0,,0.89,71.2
2018-01-09,86,89.0,,0.89,76.54
2018-01-10,81,89.0,,0.89,72.09
2018-01-11,79,89.0,,0.89,70.31
2018-01-12,68,89.0,,0.89,60.52
2018-01-13,72,89.0,,0.89,64.08
2018-01-14,70,89.0,,0.89,62.300000000000004
2018-01-15,59,89.0,,0.89,52.51
2018-01-16,64,89.0,,0.89,56.96
2018-01-17,76,89.0,,0.89,67.64
2018-01-18,78,89.0,,0.89,69.42
2018-01-19,67,89.0,,0.89,59.63
2018-01-20,54,89.0,,0.89,48.06
2018-01-21,59,89.0,,0.89,52.51
2018-01-22,67,89.0,,0.89,59.63
2018-01-23,75,89.0,,0.89,66.75
2018-01-24,70,89.0,,0.89,62.300000000000004
2018-01-25,68,89.0,,0.89,60.52
2018-01-26,66,89.0,,0.89,58.74
2018-01-27,62,89.0,,0.89,55.18
2018-01-28,64,89.0,,0.89,56.96
2018-01-29,69,89.0,,0.89,61.410000000000004
2018-01-30,66,89.0,,0.89,58.74
2018-01-31,64,89.0,,0.89,56.96
2018-02-01,81,68.0,False,0.68,55.080000000000005
2018-02-02,98,68.0,,0.68,66.64
2018-02-03,60,68.0,,0.68,40.800000000000004
2018-02-04,69,68.0,,0.68,46.92
2018-02-05,86,68.0,,0.68,58.480000000000004
2018-02-06,100,68.0,,0.68,68.0
2018-02-07,97,68.0,,0.68,65.96000000000001
2018-02-08,92,68.0,,0.68,62.56
2018-02-09,87,68.0,,0.68,59.160000000000004
2018-02-10,54,68.0,,0.68,36.720000000000006
2018-02-11,78,68.0,,0.68,53.040000000000006
2018-02-12,79,68.0,,0.68,53.720000000000006
2018-02-13,96,68.0,,0.68,65.28
2018-02-14,75,68.0,,0.68,51.00000000000001
2018-02-15,79,68.0,,0.68,53.720000000000006
2018-02-16,72,68.0,,0.68,48.96
2018-02-17,54,68.0,,0.68,36.720000000000006
2018-02-18,68,68.0,,0.68,46.24
2018-02-19,55,68.0,,0.68,37.400000000000006
2018-02-20,77,68.0,,0.68,52.36000000000001
2018-02-21,75,68.0,,0.68,51.00000000000001
2018-02-22,79,68.0,,0.68,53.720000000000006
2018-02-23,64,68.0,,0.68,43.52
2018-02-24,64,68.0,,0.68,43.52
2018-02-25,66,68.0,,0.68,44.88
2018-02-26,91,68.0,,0.68,61.88
2018-02-27,84,68.0,,0.68,57.120000000000005
2018-02-28,81,68.0,,0.68,55.080000000000005
2018-03-01,89,56.0,False,0.56,49.84
2018-03-02,87,56.0,,0.56,48.720000000000006
2018-03-03,71,56.0,,0.56,39.760000000000005
2018-03-04,71,56.0,,0.56,39.760000000000005
2018-03-05,89,56.0,,0.56,49.84
2018-03-06,99,56.0,,0.56,55.440000000000005
2018-03-07,89,56.0,,0.56,49.84
2018-03-08,87,56.0,,0.56,48.720000000000006
2018-03-09,81,56.0,,0.56,45.36000000000001
2018-03-10,66,56.0,,0.56,36.96
2018-03-11,76,56.0,,0.56,42.56
2018-03-12,82,56.0,,0.56,45.92
2018-03-13,93,56.0,,0.56,52.080000000000005
2018-03-14,96,56.0,,0.56,53.760000000000005
2018-03-15,90,56.0,,0.56,50.400000000000006
2018-03-16,74,56.0,,0.56,41.440000000000005
2018-03-17,61,56.0,,0.56,34.160000000000004
2018-03-18,73,56.0,,0.56,40.88
2018-03-19,89,56.0,,0.56,49.84
2018-03-20,100,56.0,,0.56,56.00000000000001
2018-03-21,93,56.0,,0.56,52.080000000000005
2018-03-22,87,56.0,,0.56,48.720000000000006
2018-03-23,81,56.0,,0.56,45.36000000000001
2018-03-24,62,56.0,,0.56,34.720000000000006
2018-03-25,69,56.0,,0.56,38.64
2018-03-26,82,56.0,,0.56,45.92
2018-03-27,87,56.0,,0.56,48.720000000000006
2018-03-28,92,56.0,,0.56,51.52
2018-03-29,90,56.0,,0.56,50.400000000000006
2018-03-30,68,56.0,,0.56,38.080000000000005
2018-03-31,53,56.0,,0.56,29.680000000000003
2018-04-01,62,58.0,False,0.58,35.96
2018-04-02,76,58.0,,0.58,44.08
2018-04-03,100,58.0,,0.58,57.99999999999999
2018-04-04,86,58.0,,0.58,49.879999999999995
2018-04-05,90,58.0,,0.58,52.199999999999996
2018-04-06,76,58.0,,0.58,44.08
2018-04-07,52,58.0,,0.58,30.159999999999997
2018-04-08,70,58.0,,0.58,40.599999999999994
2018-04-09,94,58.0,,0.58,54.519999999999996
2018-04-10,86,58.0,,0.58,49.879999999999995
2018-04-11,94,58.0,,0.58,54.519999999999996
2018-04-12,83,58.0,,0.58,48.13999999999999
2018-04-13,82,58.0,,0.58,47.559999999999995
2018-04-14,58,58.0,,0.58,33.64
2018-04-15,68,58.0,,0.58,39.44
2018-04-16,82,58.0,,0.58,47.559999999999995
2018-04-17,98,58.0,,0.58,56.839999999999996
2018-04-18,86,58.0,,0.58,49.879999999999995
2018-04-19,94,58.0,,0.58,54.519999999999996
2018-04-20,78,58.0,,0.58,45.239999999999995
2018-04-21,59,58.0,,0.58,34.22
2018-04-22,73,58.0,,0.58,42.339999999999996
2018-04-23,84,58.0,,0.58,48.72
2018-04-24,95,58.0,,0.58,55.099999999999994
2018-04-25,82,58.0,,0.58,47.559999999999995
2018-04-26,79,58.0,,0.58,45.82
2018-04-27,77,58.0,,0.58,44.66
2018-04-28,68,58.0,,0.58,39.44
2018-04-29,63,58.0,,0.58,36.54
2018-04-30,84,58.0,,0.58,48.72
2018-05-01,82,56.0,False,0.56,45.92
2018-05-02,84,56.0,,0.56,47.040000000000006
2018-05-03,88,56.0,,0.56,49.28
2018-05-04,94,56.0,,0.56,52.64000000000001
2018-05-05,65,56.0,,0.56,36.400000000000006
2018-05-06,77,56.0,,0.56,43.120000000000005
2018-05-07,98,56.0,,0.56,54.88
2018-05-08,76,56.0,,0.56,42.56
2018-05-09,95,56.0,,0.56,53.2
2018-05-10,95,56.0,,0.56,53.2
2018-05-11,76,56.0,,0.56,42.56
2018-05-12,50,56.0,,0.56,28.000000000000004
2018-05-13,79,56.0,,0.56,44.24
2018-05-14,81,56.0,,0.56,45.36000000000001
2018-05-15,96,56.0,,0.56,53.760000000000005
2018-05-16,71,56.0,,0.56,39.760000000000005
2018-05-17,90,56.0,,0.56,50.400000000000006
2018-05-18,80,56.0,,0.56,44.800000000000004
2018-05-19,60,56.0,,0.56,33.6
2018-05-20,68,56.0,,0.56,38.080000000000005
2018-05-21,86,56.0,,0.56,48.160000000000004
2018-05-22,89,56.0,,0.56,49.84
2018-05-23,80,56.0,,0.56,44.800000000000004
2018-05-24,100,56.0,,0.56,56.00000000000001
2018-05-25,91,56.0,,0.56,50.96000000000001
2018-05-26,49,56.0,,0.56,27.44
2018-05-27,70,56.0,,0.56,39.2
2018-05-28,64,56.0,,0.56,35.84
2018-05-29,87,56.0,,0.56,48.720000000000006
2018-05-30,79,56.0,,0.56,44.24
2018-05-31,76,56.0,,0.56,42.56
2018-06-01,82,52.0,False,0.52,42.64
2018-06-02,74,52.0,,0.52,38.480000000000004
2018-06-03,74,52.0,,0.52,38.480000000000004
2018-06-04,89,52.0,,0.52,46.28
2018-06-05,92,52.0,,0.52,47.84
2018-06-06,89,52.0,,0.52,46.28
2018-06-07,79,52.0,,0.52,41.08
2018-06-08,72,52.0,,0.52,37.44
2018-06-09,72,52.0,,0.52,37.44
2018-06-10,70,52.0,,0.52,36.4
2018-06-11,94,52.0,,0.52,48.88
2018-06-12,91,52.0,,0.52,47.32
2018-06-13,99,52.0,,0.52,51.480000000000004
2018-06-14,99,52.0,,0.52,51.480000000000004
2018-06-15,88,52.0,,0.52,45.760000000000005
2018-06-16,61,52.0,,0.52,31.720000000000002
2018-06-17,71,52.0,,0.52,36.92
2018-06-18,97,52.0,,0.52,50.440000000000005
2018-06-19,100,52.0,,0.52,52.0
2018-06-20,89,52.0,,0.52,46.28
2018-06-21,85,52.0,,0.52,44.2
2018-06-22,89,52.0,,0.52,46.28
2018-06-23,70,52.0,,0.52,36.4
2018-06-24,85,52.0,,0.52,44.2
2018-06-25,85,52.0,,0.52,44.2
2018-06-26,86,52.0,,0.52,44.72
2018-06-27,82,52.0,,0.52,42.64
2018-06-28,79,52.0,,0.52,41.08
2018-06-29,88,52.0,,0.52,45.760000000000005
2018-06-30,96,52.0,,0.52,49.92
2018-07-01,85,54.0,False,0.54,45.900000000000006
2018-07-02,78,54.0,,0.54,42.120000000000005
2018-07-03,75,54.0,,0.54,40.5
2018-07-04,71,54.0,,0.54,38.34
2018-07-05,81,54.0,,0.54,43.74
2018-07-06,73,54.0,,0.54,39.42
2018-07-07,63,54.0,,0.54,34.02
2018-07-08,64,54.0,,0.54,34.56
2018-07-09,87,54.0,,0.54,46.980000000000004
2018-07-10,81,54.0,,0.54,43.74
2018-07-11,74,54.0,,0.54,39.96
2018-07-12,80,54.0,,0.54,43.2
2018-07-13,80,54.0,,0.54,43.2
2018-07-14,58,54.0,,0.54,31.32
2018-07-15,76,54.0,,0.54,41.040000000000006
2018-07-16,81,54.0,,0.54,43.74
2018-07-17,74,54.0,,0.54,39.96
2018-07-18,82,54.0,,0.54,44.28
2018-07-19,83,54.0,,0.54,44.82
2018-07-20,76,54.0,,0.54,41.040000000000006
2018-07-21,71,54.0,,0.54,38.34
2018-07-22,76,54.0,,0.54,41.040000000000006
2018-07-23,76,54.0,,0.54,41.040000000000006
2018-07-24,100,54.0,,0.54,54.0
2018-07-25,74,54.0,,0.54,39.96
2018-07-26,89,54.0,,0.54,48.06
2018-07-27,84,54.0,,0.54,45.36
2018-07-28,66,54.0,,0.54,35.64
2018-07-29,66,54.0,,0.54,35.64
2018-07-30,94,54.0,,0.54,50.760000000000005
2018-07-31,95,54.0,,0.54,51.300000000000004
2018-08-01,91,59.0,False,0.59,53.69
2018-08-02,83,59.0,,0.59,48.97
2018-08-03,84,59.0,,0.59,49.559999999999995
2018-08-04,65,59.0,,0.59,38.35
2018-08-05,67,59.0,,0.59,39.53
2018-08-06,74,59.0,,0.59,43.66
2018-08-07,87,59.0,,0.59,51.33
2018-08-08,82,59.0,,0.59,48.379999999999995
2018-08-09,74,59.0,,0.59,43.66
2018-08-10,81,59.0,,0.59,47.79
2018-08-11,61,59.0,,0.59,35.989999999999995
2018-08-12,61,59.0,,0.59,35.989999999999995
2018-08-13,70,59.0,,0.59,41.3
2018-08-14,85,59.0,,0.59,50.15
2018-08-15,84,59.0,,0.59,49.559999999999995
2018-08-16,84,59.0,,0.59,49.559999999999995
2018-08-17,76,59.0,,0.59,44.839999999999996
2018-08-18,68,59.0,,0.59,40.12
2018-08-19,67,59.0,,0.59,39.53
2018-08-20,84,59.0,,0.59,49.559999999999995
2018-08-21,90,59.0,,0.59,53.099999999999994
2018-08-22,82,59.0,,0.59,48.379999999999995
2018-08-23,82,59.0,,0.59,48.379999999999995
2018-08-24,85,59.0,,0.59,50.15
2018-08-25,70,59.0,,0.59,41.3
2018-08-26,63,59.0,,0.59,37.169999999999995
2018-08-27,86,59.0,,0.59,50.739999999999995
2018-08-28,100,59.0,,0.59,59.0
2018-08-29,91,59.0,,0.59,53.69
2018-08-30,79,59.0,,0.59,46.61
2018-08-31,83,59.0,,0.59,48.97
2018-09-01,55,63.0,False,0.63,34.65
2018-09-02,62,63.0,,0.63,39.06
2018-09-03,60,63.0,,0.63,37.8
2018-09-04,74,63.0,,0.63,46.62
2018-09-05,88,63.0,,0.63,55.44
2018-09-06,83,63.0,,0.63,52.29
2018-09-07,75,63.0,,0.63,47.25
2018-09-08,55,63.0,,0.63,34.65
2018-09-09,60,63.0,,0.63,37.8
2018-09-10,68,63.0,,0.63,42.84
2018-09-11,93,63.0,,0.63,58.59
2018-09-12,100,63.0,,0.63,63.0
2018-09-13,95,63.0,,0.63,59.85
2018-09-14,84,63.0,,0.63,52.92
2018-09-15,58,63.0,,0.63,36.54
2018-09-16,56,63.0,,0.63,35.28
2018-09-17,79,63.0,,0.63,49.77
2018-09-18,77,63.0,,0.63,48.51
2018-09-19,82,63.0,,0.63,51.660000000000004
2018-09-20,80,63.0,,0.63,50.4
2018-09-21,70,63.0,,0.63,44.1
2018-09-22,54,63.0,,0.63,34.02
2018-09-23,61,63.0,,0.63,38.43
2018-09-24,72,63.0,,0.63,45.36
2018-09-25,80,63.0,,0.63,50.4
2018-09-26,71,63.0,,0.63,44.73
2018-09-27,76,63.0,,0.63,47.88
2018-09-28,60,63.0,,0.63,37.8
2018-09-29,51,63.0,,0.63,32.13
2018-09-30,54,63.0,,0.63,34.02
2018-10-01,88,59.0,False,0.59,51.919999999999995
2018-10-02,93,59.0,,0.59,54.87
2018-10-03,96,59.0,,0.59,56.64
2018-10-04,98,59.0,,0.59,57.82
2018-10-05,81,59.0,,0.59,47.79
2018-10-06,59,59.0,,0.59,34.809999999999995
2018-10-07,71,59.0,,0.59,41.89
2018-10-08,78,59.0,,0.59,46.019999999999996
2018-10-09,80,59.0,,0.59,47.199999999999996
2018-10-10,80,59.0,,0.59,47.199999999999996
2018-10-11,95,59.0,,0.59,56.05
2018-10-12,70,59.0,,0.59,41.3
2018-10-13,53,59.0,,0.59,31.27
2018-10-14,55,59.0,,0.59,32.449999999999996
2018-10-15,84,59.0,,0.59,49.559999999999995
2018-10-16,83,59.0,,0.59,48.97
2018-10-17,89,59.0,,0.59,52.51
2018-10-18,95,59.0,,0.59,56.05
2018-10-19,79,59.0,,0.59,46.61
2018-10-20,64,59.0,,0.59,37.76
2018-10-21,64,59.0,,0.59,37.76
2018-10-22,100,59.0,,0.59,59.0
2018-10-23,83,59.0,,0.59,48.97
2018-10-24,69,59.0,,0.59,40.71
2018-10-25,93,59.0,,0.59,54.87
2018-10-26,79,59.0,,0.59,46.61
2018-10-27,55,59.0,,0.59,32.449999999999996
2018-10-28,60,59.0,,0.59,35.4
2018-10-29,82,59.0,,0.59,48.379999999999995
2018-10-30,71,59.0,,0.59,41.89
2018-10-31,73,59.0,,0.59,43.07
2018-11-01,91,52.0,False,0.52,47.32
2018-11-02,94,52.0,,0.52,48.88
2018-11-03,64,52.0,,0.52,33.28
2018-11-04,78,52.0,,0.52,40.56
2018-11-05,88,52.0,,0.52,45.760000000000005
2018-11-06,81,52.0,,0.52,42.120000000000005
2018-11-07,100,52.0,,0.52,52.0
2018-11-08,98,52.0,,0.52,50.96
2018-11-09,85,52.0,,0.52,44.2
2018-11-10,68,52.0,,0.52,35.36
2018-11-11,75,52.0,,0.52,39.0
2018-11-12,83,52.0,,0.52,43.160000000000004
2018-11-13,97,52.0,,0.52,50.440000000000005
2018-11-14,82,52.0,,0.52,42.64
2018-11-15,81,52.0,,0.52,42.120000000000005
2018-11-16,75,52.0,,0.52,39.0
2018-11-17,56,52.0,,0.52,29.12
2018-11-18,67,52.0,,0.52,34.84
2018-11-19,83,52.0,,0.52,43.160000000000004
2018-11-20,84,52.0,,0.52,43.68
2018-11-21,70,52.0,,0.52,36.4
2018-11-22,49,52.0,,0.52,25.48
2018-11-23,38,52.0,,0.52,19.76
2018-11-24,63,52.0,,0.52,32.76
2018-11-25,57,52.0,,0.52,29.64
2018-11-26,84,52.0,,0.52,43.68
2018-11-27,94,52.0,,0.52,48.88
2018-11-28,85,52.0,,0.52,44.2
2018-11-29,98,52.0,,0.52,50.96
2018-11-30,81,52.0,,0.52,42.120000000000005
2018-12-01,62,52.0,False,0.52,32.24
2018-12-02,58,52.0,,0.52,30.16
2018-12-03,71,52.0,,0.52,36.92
2018-12-04,100,52.0,,0.52,52.0
2018-12-05,78,52.0,,0.52,40.56
2018-12-06,91,52.0,,0.52,47.32
2018-12-07,78,52.0,,0.52,40.56
2018-12-08,69,52.0,,0.52,35.88
2018-12-09,67,52.0,,0.52,34.84
2018-12-10,79,52.0,,0.52,41.08
2018-12-11,85,52.0,,0.52,44.2
2018-12-12,85,52.0,,0.52,44.2
2018-12-13,83,52.0,,0.52,43.160000000000004
2018-12-14,80,52.0,,0.52,41.6
2018-12-15,59,52.0,,0.52,30.68
2018-12-16,62,52.0,,0.52,32.24
2018-12-17,87,52.0,,0.52,45.24
2018-12-18,88,52.0,,0.52,45.760000000000005
2018-12-19,84,52.0,,0.52,43.68
2018-12-20,75,52.0,,0.52,39.0
2018-12-21,66,52.0,,0.52,34.32
2018-12-22,57,52.0,,0.52,29.64
2018-12-23,52,52.0,,0.52,27.04
2018-12-24,62,52.0,,0.52,32.24
2018-12-25,68,52.0,,0.52,35.36
2018-12-26,83,52.0,,0.52,43.160000000000004
2018-12-27,89,52.0,,0.52,46.28
2018-12-28,82,52.0,,0.52,42.64
2018-12-29,67,52.0,,0.52,34.84
2018-12-30,68,52.0,,0.52,35.36
2018-12-31,64,52.0,,0.52,33.28
2019-01-01,58,60.0,False,0.6,34.8
2019-01-02,78,60.0,,0.6,46.8
2019-01-03,90,60.0,,0.6,54.0
2019-01-04,79,60.0,,0.6,47.4
2019-01-05,61,60.0,,0.6,36.6
2019-01-06,64,60.0,,0.6,38.4
2019-01-07,78,60.0,,0.6,46.8
2019-01-08,79,60.0,,0.6,47.4
2019-01-09,85,60.0,,0.6,51.0
2019-01-10,81,60.0,,0.6,48.6
2019-01-11,95,60.0,,0.6,57.0
2019-01-12,71,60.0,,0.6,42.6
2019-01-13,63,60.0,,0.6,37.8
2019-01-14,88,60.0,,0.6,52.8
2019-01-15,85,60.0,,0.6,51.0
2019-01-16,86,60.0,,0.6,51.6
2019-01-17,88,60.0,,0.6,52.8
2019-01-18,69,60.0,,0.6,41.4
2019-01-19,55,60.0,,0.6,33.0
2019-01-20,65,60.0,,0.6,39.0
2019-01-21,63,60.0,,0.6,37.8
2019-01-22,73,60.0,,0.6,43.8
2019-01-23,86,60.0,,0.6,51.6
2019-01-24,89,60.0,,0.6,53.4
2019-01-25,99,60.0,,0.6,59.4
2019-01-26,82,60.0,,0.6,49.199999999999996
2019-01-27,78,60.0,,0.6,46.8
2019-01-28,78,60.0,,0.6,46.8
2019-01-29,96,60.0,,0.6,57.599999999999994
2019-01-30,75,60.0,,0.6,45.0
2019-01-31,100,60.0,,0.6,60.0
2019-02-01,83,62.0,False,0.62,51.46
2019-02-02,65,62.0,,0.62,40.3
2019-02-03,68,62.0,,0.62,42.16
2019-02-04,76,62.0,,0.62,47.12
2019-02-05,100,62.0,,0.62,62.0
2019-02-06,82,62.0,,0.62,50.839999999999996
2019-02-07,79,62.0,,0.62,48.98
2019-02-08,66,62.0,,0.62,40.92
2019-02-09,75,62.0,,0.62,46.5
2019-02-10,66,62.0,,0.62,40.92
2019-02-11,87,62.0,,0.62,53.94
2019-02-12,76,62.0,,0.62,47.12
2019-02-13,84,62.0,,0.62,52.08
2019-02-14,88,62.0,,0.62,54.56
2019-02-15,71,62.0,,0.62,44.02
2019-02-16,62,62.0,,0.62,38.44
2019-02-17,74,62.0,,0.62,45.88
2019-02-18,68,62.0,,0.62,42.16
2019-02-19,96,62.0,,0.62,59.519999999999996
2019-02-20,77,62.0,,0.62,47.74
2019-02-21,76,62.0,,0.62,47.12
2019-02-22,88,62.0,,0.62,54.56
2019-02-23,57,62.0,,0.62,35.339999999999996
2019-02-24,66,62.0,,0.62,40.92
2019-02-25,95,62.0,,0.62,58.9
2019-02-26,90,62.0,,0.62,55.8
2019-02-27,80,62.0,,0.62,49.6
2019-02-28,84,62.0,,0.62,52.08
2019-03-01,86,57.0,False,0.57,49.019999999999996
2019-03-02,69,57.0,,0.57,39.33
2019-03-03,70,57.0,,0.57,39.9
2019-03-04,100,57.0,,0.57,56.99999999999999
2019-03-05,80,57.0,,0.57,45.599999999999994
2019-03-06,95,57.0,,0.57,54.15
2019-03-07,87,57.0,,0.57,49.589999999999996
2019-03-08,75,57.0,,0.57,42.74999999999999
2019-03-09,64,57.0,,0.57,36.48
2019-03-10,62,57.0,,0.57,35.339999999999996
2019-03-11,88,57.0,,0.57,50.16
2019-03-12,86,57.0,,0.57,49.019999999999996
2019-03-13,80,57.0,,0.57,45.599999999999994
2019-03-14,68,57.0,,0.57,38.76
2019-03-15,73,57.0,,0.57,41.61
2019-03-16,65,57.0,,0.57,37.05
2019-03-17,63,57.0,,0.57,35.91
2019-03-18,77,57.0,,0.57,43.88999999999999
2019-03-19,85,57.0,,0.57,48.449999999999996
2019-03-20,81,57.0,,0.57,46.169999999999995
2019-03-21,82,57.0,,0.57,46.739999999999995
2019-03-22,69,57.0,,0.57,39.33
2019-03-23,60,57.0,,0.57,34.199999999999996
2019-03-24,67,57.0,,0.57,38.19
2019-03-25,86,57.0,,0.57,49.019999999999996
2019-03-26,91,57.0,,0.57,51.87
2019-03-27,81,57.0,,0.57,46.169999999999995
2019-03-28,88,57.0,,0.57,50.16
2019-03-29,73,57.0,,0.57,41.61
2019-03-30,65,57.0,,0.57,37.05
2019-03-31,60,57.0,,0.57,34.199999999999996
2019-04-01,88,60.0,False,0.6,52.8
2019-04-02,88,60.0,,0.6,52.8
2019-04-03,88,60.0,,0.6,52.8
2019-04-04,100,60.0,,0.6,60.0
2019-04-05,80,60.0,,0.6,48.0
2019-04-06,67,60.0,,0.6,40.199999999999996
2019-04-07,76,60.0,,0.6,45.6
2019-04-08,76,60.0,,0.6,45.6
2019-04-09,72,60.0,,0.6,43.199999999999996
2019-04-10,79,60.0,,0.6,47.4
2019-04-11,92,60.0,,0.6,55.199999999999996
2019-04-12,80,60.0,,0.6,48.0
2019-04-13,63,60.0,,0.6,37.8
2019-04-14,67,60.0,,0.6,40.199999999999996
2019-04-15,81,60.0,,0.6,48.6
2019-04-16,95,60.0,,0.6,57.0
2019-04-17,78,60.0,,0.6,46.8
2019-04-18,86,60.0,,0.6,51.6
2019-04-19,66,60.0,,0.6,39.6
2019-04-20,57,60.0,,0.6,34.199999999999996
2019-04-21,62,60.0,,0.6,37.199999999999996
2019-04-22,75,60.0,,0.6,45.0
2019-04-23,91,60.0,,0.6,54.6
2019-04-24,84,60.0,,0.6,50.4
2019-04-25,78,60.0,,0.6,46.8
2019-04-26,86,60.0,,0.6,51.6
2019-04-27,54,60.0,,0.6,32.4
2019-04-28,66,60.0,,0.6,39.6
2019-04-29,72,60.0,,0.6,43.199999999999996
2019-04-30,88,60.0,,0.6,52.8
2019-05-01,86,54.0,False,0.54,46.440000000000005
2019-05-02,88,54.0,,0.54,47.52
2019-05-03,85,54.0,,0.54,45.900000000000006
2019-05-04,63,54.0,,0.54,34.02
2019-05-05,74,54.0,,0.54,39.96
2019-05-06,100,54.0,,0.54,54.0
2019-05-07,97,54.0,,0.54,52.38
2019-05-08,85,54.0,,0.54,45.900000000000006
2019-05-09,75,54.0,,0.54,40.5
2019-05-10,90,54.0,,0.54,48.6
2019-05-11,70,54.0,,0.54,37.800000000000004
2019-05-12,69,54.0,,0.54,37.260000000000005
2019-05-13,83,54.0,,0.54,44.82
2019-05-14,91,54.0,,0.54,49.14
2019-05-15,80,54.0,,0.54,43.2
2019-05-16,91,54.0,,0.54,49.14
2019-05-17,70,54.0,,0.54,37.800000000000004
2019-05-18,72,54.0,,0.54,38.88
2019-05-19,72,54.0,,0.54,38.88
2019-05-20,68,54.0,,0.54,36.72
2019-05-21,83,54.0,,0.54,44.82
2019-05-22,67,54.0,,0.54,36.18
2019-05-23,78,54.0,,0.54,42.120000000000005
2019-05-24,70,54.0,,0.54,37.800000000000004
2019-05-25,65,54.0,,0.54,35.1
2019-05-26,55,54.0,,0.54,29.700000000000003
2019-05-27,77,54.0,,0.54,41.580000000000005
2019-05-28,76,54.0,,0.54,41.040000000000006
2019-05-29,82,54.0,,0.54,44.28
2019-05-30,75,54.0,,0.54,40.5
2019-05-31,76,54.0,,0.54,41.040000000000006
2019-06-01,67,52.0,False,0.52,34.84
2019-06-02,63,52.0,,0.52,32.76
2019-06-03,87,52.0,,0.52,45.24
2019-06-04,94,52.0,,0.52,48.88
2019-06-05,97,52.0,,0.52,50.440000000000005
2019-06-06,100,52.0,,0.52,52.0
2019-06-07,82,52.0,,0.52,42.64
2019-06-08,68,52.0,,0.52,35.36
2019-06-09,71,52.0,,0.52,36.92
2019-06-10,80,52.0,,0.52,41.6
2019-06-11,90,52.0,,0.52,46.800000000000004
2019-06-12,88,52.0,,0.52,45.760000000000005
2019-06-13,76,52.0,,0.52,39.52
2019-06-14,82,52.0,,0.52,42.64
2019-06-15,76,52.0,,0.52,39.52
2019-06-16,60,52.0,,0.52,31.200000000000003
2019-06-17,89,52.0,,0.52,46.28
2019-06-18,100,52.0,,0.52,52.0
2019-06-19,96,52.0,,0.52,49.92
2019-06-20,83,52.0,,0.52,43.160000000000004
2019-06-21,85,52.0,,0.52,44.2
2019-06-22,74,52.0,,0.52,38.480000000000004
2019-06-23,72,52.0,,0.52,37.44
2019-06-24,85,52.0,,0.52,44.2
2019-06-25,93,52.0,,0.52,48.36
2019-06-26,96,52.0,,0.52,49.92
2019-06-27,93,52.0,,0.52,48.36
2019-06-28,84,52.0,,0.52,43.68
2019-06-29,67,52.0,,0.52,34.84
2019-06-30,71,52.0,,0.52,36.92
2019-07-01,65,58.0,False,0.58,37.699999999999996
2019-07-02,71,58.0,,0.58,41.18
2019-07-03,68,58.0,,0.58,39.44
2019-07-04,49,58.0,,0.58,28.419999999999998
2019-07-05,60,58.0,,0.58,34.8
2019-07-06,53,58.0,,0.58,30.74
2019-07-07,63,58.0,,0.58,36.54
2019-07-08,70,58.0,,0.58,40.599999999999994
2019-07-09,100,58.0,,0.58,57.99999999999999
2019-07-10,99,58.0,,0.58,57.419999999999995
2019-07-11,89,58.0,,0.58,51.62
2019-07-12,71,58.0,,0.58,41.18
2019-07-13,59,58.0,,0.58,34.22
2019-07-14,57,58.0,,0.58,33.059999999999995
2019-07-15,80,58.0,,0.58,46.4
2019-07-16,83,58.0,,0.58,48.13999999999999
2019-07-17,71,58.0,,0.58,41.18
2019-07-18,71,58.0,,0.58,41.18
2019-07-19,74,58.0,,0.58,42.919999999999995
2019-07-20,54,58.0,,0.58,31.319999999999997
2019-07-21,68,58.0,,0.58,39.44
2019-07-22,65,58.0,,0.58,37.699999999999996
2019-07-23,75,58.0,,0.58,43.5
2019-07-24,65,58.0,,0.58,37.699999999999996
2019-07-25,74,58.0,,0.58,42.919999999999995
2019-07-26,65,58.0,,0.58,37.699999999999996
2019-07-27,53,58.0,,0.58,30.74
2019-07-28,60,58.0,,0.58,34.8
2019-07-29,72,58.0,,0.58,41.76
2019-07-30,83,58.0,,0.58,48.13999999999999
2019-07-31,81,58.0,,0.58,46.98
2019-08-01,100,53.0,False,0.53,53.0
2019-08-02,88,53.0,,0.53,46.64
2019-08-03,76,53.0,,0.53,40.28
2019-08-04,75,53.0,,0.53,39.75
2019-08-05,87,53.0,,0.53,46.11
2019-08-06,78,53.0,,0.53,41.34
2019-08-07,84,53.0,,0.53,44.52
2019-08-08,76,53.0,,0.53,40.28
2019-08-09,79,53.0,,0.53,41.870000000000005
2019-08-10,70,53.0,,0.53,37.1
2019-08-11,66,53.0,,0.53,34.980000000000004
2019-08-12,93,53.0,,0.53,49.29
2019-08-13,92,53.0,,0.53,48.760000000000005
2019-08-14,99,53.0,,0.53,52.470000000000006
2019-08-15,95,53.0,,0.53,50.35
2019-08-16,78,53.0,,0.53,41.34
2019-08-17,63,53.0,,0.53,33.39
2019-08-18,68,53.0,,0.53,36.04
2019-08-19,74,53.0,,0.53,39.22
2019-08-20,80,53.0,,0.53,42.400000000000006
2019-08-21,88,53.0,,0.53,46.64
2019-08-22,84,53.0,,0.53,44.52
2019-08-23,89,53.0,,0.53,47.17
2019-08-24,76,53.0,,0.53,40.28
2019-08-25,74,53.0,,0.53,39.22
2019-08-26,83,53.0,,0.53,43.99
2019-08-27,82,53.0,,0.53,43.46
2019-08-28,96,53.0,,0.53,50.88
2019-08-29,71,53.0,,0.53,37.63
