date,lifestyle_unscaled,lifestyle_monthly,isPartial,scale,lifestyle
2013-05-10,82,41.0,,0.41,33.62
2013-05-11,81,41.0,,0.41,33.21
2013-05-12,85,41.0,,0.41,34.85
2013-05-13,84,41.0,,0.41,34.44
2013-05-14,85,41.0,,0.41,34.85
2013-05-15,81,41.0,,0.41,33.21
2013-05-16,83,41.0,,0.41,34.03
2013-05-17,78,41.0,,0.41,31.979999999999997
2013-05-18,88,41.0,,0.41,36.08
2013-05-19,88,41.0,,0.41,36.08
2013-05-20,99,41.0,,0.41,40.589999999999996
2013-05-21,87,41.0,,0.41,35.669999999999995
2013-05-22,94,41.0,,0.41,38.54
2013-05-23,91,41.0,,0.41,37.309999999999995
2013-05-24,79,41.0,,0.41,32.39
2013-05-25,71,41.0,,0.41,29.11
2013-05-26,89,41.0,,0.41,36.489999999999995
2013-05-27,82,41.0,,0.41,33.62
2013-05-28,96,41.0,,0.41,39.36
2013-05-29,93,41.0,,0.41,38.129999999999995
2013-05-30,91,41.0,,0.41,37.309999999999995
2013-05-31,84,41.0,,0.41,34.44
2013-06-01,96,38.0,False,0.38,36.480000000000004
2013-06-02,89,38.0,,0.38,33.82
2013-06-03,90,38.0,,0.38,34.2
2013-06-04,90,38.0,,0.38,34.2
2013-06-05,82,38.0,,0.38,31.16
2013-06-06,66,38.0,,0.38,25.080000000000002
2013-06-07,55,38.0,,0.38,20.9
2013-06-08,96,38.0,,0.38,36.480000000000004
2013-06-09,94,38.0,,0.38,35.72
2013-06-10,87,38.0,,0.38,33.06
2013-06-11,83,38.0,,0.38,31.54
2013-06-12,92,38.0,,0.38,34.96
2013-06-13,72,38.0,,0.38,27.36
2013-06-14,94,38.0,,0.38,35.72
2013-06-15,78,38.0,,0.38,29.64
2013-06-16,85,38.0,,0.38,32.3
2013-06-17,63,38.0,,0.38,23.94
2013-06-18,82,38.0,,0.38,31.16
2013-06-19,93,38.0,,0.38,35.34
2013-06-20,71,38.0,,0.38,26.98
2013-06-21,65,38.0,,0.38,24.7
2013-06-22,83,38.0,,0.38,31.54
2013-06-23,72,38.0,,0.38,27.36
2013-06-24,95,38.0,,0.38,36.1
2013-06-25,85,38.0,,0.38,32.3
2013-06-26,77,38.0,,0.38,29.26
2013-06-27,100,38.0,,0.38,38.0
2013-06-28,74,38.0,,0.38,28.12
2013-06-29,84,38.0,,0.38,31.92
2013-06-30,93,38.0,,0.38,35.34
2013-07-01,89,42.0,False,0.42,37.379999999999995
2013-07-02,89,42.0,,0.42,37.379999999999995
2013-07-03,79,42.0,,0.42,33.18
2013-07-04,90,42.0,,0.42,37.8
2013-07-05,69,42.0,,0.42,28.98
2013-07-06,92,42.0,,0.42,38.64
2013-07-07,99,42.0,,0.42,41.58
2013-07-08,92,42.0,,0.42,38.64
2013-07-09,77,42.0,,0.42,32.339999999999996
2013-07-10,93,42.0,,0.42,39.059999999999995
2013-07-11,75,42.0,,0.42,31.5
2013-07-12,87,42.0,,0.42,36.54
2013-07-13,84,42.0,,0.42,35.28
2013-07-14,87,42.0,,0.42,36.54
2013-07-15,79,42.0,,0.42,33.18
2013-07-16,88,42.0,,0.42,36.96
2013-07-17,87,42.0,,0.42,36.54
2013-07-18,77,42.0,,0.42,32.339999999999996
2013-07-19,77,42.0,,0.42,32.339999999999996
2013-07-20,77,42.0,,0.42,32.339999999999996
2013-07-21,95,42.0,,0.42,39.9
2013-07-22,89,42.0,,0.42,37.379999999999995
2013-07-23,92,42.0,,0.42,38.64
2013-07-24,95,42.0,,0.42,39.9
2013-07-25,96,42.0,,0.42,40.32
2013-07-26,99,42.0,,0.42,41.58
2013-07-27,84,42.0,,0.42,35.28
2013-07-28,94,42.0,,0.42,39.48
2013-07-29,88,42.0,,0.42,36.96
2013-07-30,86,42.0,,0.42,36.12
2013-07-31,100,42.0,,0.42,42.0
2013-08-01,81,41.0,False,0.41,33.21
2013-08-02,86,41.0,,0.41,35.26
2013-08-03,79,41.0,,0.41,32.39
2013-08-04,87,41.0,,0.41,35.669999999999995
2013-08-05,91,41.0,,0.41,37.309999999999995
2013-08-06,88,41.0,,0.41,36.08
2013-08-07,87,41.0,,0.41,35.669999999999995
2013-08-08,88,41.0,,0.41,36.08
2013-08-09,81,41.0,,0.41,33.21
2013-08-10,78,41.0,,0.41,31.979999999999997
2013-08-11,83,41.0,,0.41,34.03
2013-08-12,75,41.0,,0.41,30.749999999999996
2013-08-13,95,41.0,,0.41,38.949999999999996
2013-08-14,90,41.0,,0.41,36.9
2013-08-15,86,41.0,,0.41,35.26
2013-08-16,78,41.0,,0.41,31.979999999999997
2013-08-17,71,41.0,,0.41,29.11
2013-08-18,79,41.0,,0.41,32.39
2013-08-19,90,41.0,,0.41,36.9
2013-08-20,92,41.0,,0.41,37.72
2013-08-21,93,41.0,,0.41,38.129999999999995
2013-08-22,89,41.0,,0.41,36.489999999999995
2013-08-23,86,41.0,,0.41,35.26
2013-08-24,81,41.0,,0.41,33.21
2013-08-25,83,41.0,,0.41,34.03
2013-08-26,86,41.0,,0.41,35.26
2013-08-27,80,41.0,,0.41,32.8
2013-08-28,100,41.0,,0.41,41.0
2013-08-29,93,41.0,,0.41,38.129999999999995
2013-08-30,77,41.0,,0.41,31.569999999999997
2013-08-31,86,41.0,,0.41,35.26
2013-09-01,66,41.0,False,0.41,27.06
2013-09-02,81,41.0,,0.41,33.21
2013-09-03,77,41.0,,0.41,31.569999999999997
2013-09-04,87,41.0,,0.41,35.669999999999995
2013-09-05,92,41.0,,0.41,37.72
2013-09-06,89,41.0,,0.41,36.489999999999995
2013-09-07,80,41.0,,0.41,32.8
2013-09-08,64,41.0,,0.41,26.24
2013-09-09,90,41.0,,0.41,36.9
2013-09-10,100,41.0,,0.41,41.0
2013-09-11,81,41.0,,0.41,33.21
2013-09-12,84,41.0,,0.41,34.44
2013-09-13,74,41.0,,0.41,30.34
2013-09-14,75,41.0,,0.41,30.749999999999996
2013-09-15,79,41.0,,0.41,32.39
2013-09-16,97,41.0,,0.41,39.769999999999996
2013-09-17,83,41.0,,0.41,34.03
2013-09-18,90,41.0,,0.41,36.9
2013-09-19,73,41.0,,0.41,29.93
2013-09-20,72,41.0,,0.41,29.52
2013-09-21,65,41.0,,0.41,26.65
2013-09-22,78,41.0,,0.41,31.979999999999997
2013-09-23,78,41.0,,0.41,31.979999999999997
2013-09-24,88,41.0,,0.41,36.08
2013-09-25,89,41.0,,0.41,36.489999999999995
2013-09-26,69,41.0,,0.41,28.29
2013-09-27,75,41.0,,0.41,30.749999999999996
2013-09-28,77,41.0,,0.41,31.569999999999997
2013-09-29,89,41.0,,0.41,36.489999999999995
2013-09-30,86,41.0,,0.41,35.26
2013-10-01,94,40.0,False,0.4,37.6
2013-10-02,90,40.0,,0.4,36.0
2013-10-03,95,40.0,,0.4,38.0
2013-10-04,92,40.0,,0.4,36.800000000000004
2013-10-05,90,40.0,,0.4,36.0
2013-10-06,74,40.0,,0.4,29.6
2013-10-07,98,40.0,,0.4,39.2
2013-10-08,81,40.0,,0.4,32.4
2013-10-09,90,40.0,,0.4,36.0
2013-10-10,73,40.0,,0.4,29.200000000000003
2013-10-11,77,40.0,,0.4,30.8
2013-10-12,60,40.0,,0.4,24.0
2013-10-13,69,40.0,,0.4,27.6
2013-10-14,100,40.0,,0.4,40.0
2013-10-15,76,40.0,,0.4,30.400000000000002
2013-10-16,93,40.0,,0.4,37.2
2013-10-17,94,40.0,,0.4,37.6
2013-10-18,94,40.0,,0.4,37.6
2013-10-19,75,40.0,,0.4,30.0
2013-10-20,80,40.0,,0.4,32.0
2013-10-21,81,40.0,,0.4,32.4
2013-10-22,99,40.0,,0.4,39.6
2013-10-23,86,40.0,,0.4,34.4
2013-10-24,79,40.0,,0.4,31.6
2013-10-25,71,40.0,,0.4,28.400000000000002
2013-10-26,81,40.0,,0.4,32.4
2013-10-27,80,40.0,,0.4,32.0
2013-10-28,96,40.0,,0.4,38.400000000000006
2013-10-29,92,40.0,,0.4,36.800000000000004
2013-10-30,90,40.0,,0.4,36.0
2013-10-31,85,40.0,,0.4,34.0
2013-11-01,73,40.0,False,0.4,29.200000000000003
2013-11-02,89,40.0,,0.4,35.6
2013-11-03,76,40.0,,0.4,30.400000000000002
2013-11-04,99,40.0,,0.4,39.6
2013-11-05,96,40.0,,0.4,38.400000000000006
2013-11-06,100,40.0,,0.4,40.0
2013-11-07,85,40.0,,0.4,34.0
2013-11-08,89,40.0,,0.4,35.6
2013-11-09,70,40.0,,0.4,28.0
2013-11-10,74,40.0,,0.4,29.6
2013-11-11,100,40.0,,0.4,40.0
2013-11-12,88,40.0,,0.4,35.2
2013-11-13,94,40.0,,0.4,37.6
2013-11-14,88,40.0,,0.4,35.2
2013-11-15,96,40.0,,0.4,38.400000000000006
2013-11-16,73,40.0,,0.4,29.200000000000003
2013-11-17,90,40.0,,0.4,36.0
2013-11-18,92,40.0,,0.4,36.800000000000004
2013-11-19,92,40.0,,0.4,36.800000000000004
2013-11-20,70,40.0,,0.4,28.0
2013-11-21,99,40.0,,0.4,39.6
2013-11-22,77,40.0,,0.4,30.8
2013-11-23,75,40.0,,0.4,30.0
2013-11-24,79,40.0,,0.4,31.6
2013-11-25,89,40.0,,0.4,35.6
2013-11-26,88,40.0,,0.4,35.2
2013-11-27,80,40.0,,0.4,32.0
2013-11-28,65,40.0,,0.4,26.0
2013-11-29,75,40.0,,0.4,30.0
2013-11-30,76,40.0,,0.4,30.400000000000002
2013-12-01,54,35.0,False,0.35,18.9
2013-12-02,82,35.0,,0.35,28.7
2013-12-03,87,35.0,,0.35,30.45
2013-12-04,93,35.0,,0.35,32.55
2013-12-05,100,35.0,,0.35,35.0
2013-12-06,71,35.0,,0.35,24.849999999999998
2013-12-07,62,35.0,,0.35,21.7
2013-12-08,58,35.0,,0.35,20.299999999999997
2013-12-09,74,35.0,,0.35,25.9
2013-12-10,67,35.0,,0.35,23.45
2013-12-11,100,35.0,,0.35,35.0
2013-12-12,79,35.0,,0.35,27.65
2013-12-13,80,35.0,,0.35,28.0
2013-12-14,70,35.0,,0.35,24.5
2013-12-15,55,35.0,,0.35,19.25
2013-12-16,89,35.0,,0.35,31.15
2013-12-17,78,35.0,,0.35,27.299999999999997
2013-12-18,63,35.0,,0.35,22.049999999999997
2013-12-19,74,35.0,,0.35,25.9
2013-12-20,70,35.0,,0.35,24.5
2013-12-21,53,35.0,,0.35,18.549999999999997
2013-12-22,68,35.0,,0.35,23.799999999999997
2013-12-23,65,35.0,,0.35,22.75
2013-12-24,77,35.0,,0.35,26.95
2013-12-25,54,35.0,,0.35,18.9
2013-12-26,76,35.0,,0.35,26.599999999999998
2013-12-27,82,35.0,,0.35,28.7
2013-12-28,83,35.0,,0.35,29.049999999999997
2013-12-29,65,35.0,,0.35,22.75
2013-12-30,98,35.0,,0.35,34.3
2013-12-31,98,35.0,,0.35,34.3
2014-01-01,85,40.0,False,0.4,34.0
2014-01-02,87,40.0,,0.4,34.800000000000004
2014-01-03,87,40.0,,0.4,34.800000000000004
2014-01-04,76,40.0,,0.4,30.400000000000002
2014-01-05,84,40.0,,0.4,33.6
2014-01-06,95,40.0,,0.4,38.0
2014-01-07,80,40.0,,0.4,32.0
2014-01-08,85,40.0,,0.4,34.0
2014-01-09,100,40.0,,0.4,40.0
2014-01-10,97,40.0,,0.4,38.800000000000004
2014-01-11,74,40.0,,0.4,29.6
2014-01-12,71,40.0,,0.4,28.400000000000002
2014-01-13,95,40.0,,0.4,38.0
2014-01-14,80,40.0,,0.4,32.0
2014-01-15,94,40.0,,0.4,37.6
2014-01-16,83,40.0,,0.4,33.2
2014-01-17,90,40.0,,0.4,36.0
2014-01-18,62,40.0,,0.4,24.8
2014-01-19,86,40.0,,0.4,34.4
2014-01-20,95,40.0,,0.4,38.0
2014-01-21,95,40.0,,0.4,38.0
2014-01-22,89,40.0,,0.4,35.6
2014-01-23,88,40.0,,0.4,35.2
2014-01-24,77,40.0,,0.4,30.8
2014-01-25,76,40.0,,0.4,30.400000000000002
2014-01-26,79,40.0,,0.4,31.6
2014-01-27,94,40.0,,0.4,37.6
2014-01-28,83,40.0,,0.4,33.2
2014-01-29,85,40.0,,0.4,34.0
2014-01-30,93,40.0,,0.4,37.2
2014-01-31,84,40.0,,0.4,33.6
2014-02-01,81,40.0,False,0.4,32.4
2014-02-02,79,40.0,,0.4,31.6
2014-02-03,74,40.0,,0.4,29.6
2014-02-04,86,40.0,,0.4,34.4
2014-02-05,81,40.0,,0.4,32.4
2014-02-06,87,40.0,,0.4,34.800000000000004
2014-02-07,81,40.0,,0.4,32.4
2014-02-08,71,40.0,,0.4,28.400000000000002
2014-02-09,91,40.0,,0.4,36.4
2014-02-10,70,40.0,,0.4,28.0
2014-02-11,91,40.0,,0.4,36.4
2014-02-12,69,40.0,,0.4,27.6
2014-02-13,69,40.0,,0.4,27.6
2014-02-14,74,40.0,,0.4,29.6
2014-02-15,62,40.0,,0.4,24.8
2014-02-16,70,40.0,,0.4,28.0
2014-02-17,87,40.0,,0.4,34.800000000000004
2014-02-18,92,40.0,,0.4,36.800000000000004
2014-02-19,86,40.0,,0.4,34.4
2014-02-20,78,40.0,,0.4,31.200000000000003
2014-02-21,83,40.0,,0.4,33.2
2014-02-22,69,40.0,,0.4,27.6
2014-02-23,66,40.0,,0.4,26.400000000000002
2014-02-24,100,40.0,,0.4,40.0
2014-02-25,100,40.0,,0.4,40.0
2014-02-26,76,40.0,,0.4,30.400000000000002
2014-02-27,82,40.0,,0.4,32.800000000000004
2014-02-28,76,40.0,,0.4,30.400000000000002
2014-03-01,68,41.0,False,0.41,27.88
2014-03-02,84,41.0,,0.41,34.44
2014-03-03,82,41.0,,0.41,33.62
2014-03-04,83,41.0,,0.41,34.03
2014-03-05,83,41.0,,0.41,34.03
2014-03-06,85,41.0,,0.41,34.85
2014-03-07,77,41.0,,0.41,31.569999999999997
2014-03-08,66,41.0,,0.41,27.06
2014-03-09,67,41.0,,0.41,27.47
2014-03-10,83,41.0,,0.41,34.03
2014-03-11,96,41.0,,0.41,39.36
2014-03-12,89,41.0,,0.41,36.489999999999995
2014-03-13,78,41.0,,0.41,31.979999999999997
2014-03-14,86,41.0,,0.41,35.26
2014-03-15,75,41.0,,0.41,30.749999999999996
2014-03-16,80,41.0,,0.41,32.8
2014-03-17,78,41.0,,0.41,31.979999999999997
2014-03-18,100,41.0,,0.41,41.0
2014-03-19,92,41.0,,0.41,37.72
2014-03-20,70,41.0,,0.41,28.7
2014-03-21,94,41.0,,0.41,38.54
2014-03-22,63,41.0,,0.41,25.83
2014-03-23,77,41.0,,0.41,31.569999999999997
2014-03-24,90,41.0,,0.41,36.9
2014-03-25,89,41.0,,0.41,36.489999999999995
2014-03-26,79,41.0,,0.41,32.39
2014-03-27,80,41.0,,0.41,32.8
2014-03-28,80,41.0,,0.41,32.8
2014-03-29,77,41.0,,0.41,31.569999999999997
2014-03-30,77,41.0,,0.41,31.569999999999997
2014-03-31,80,41.0,,0.41,32.8
2014-04-01,87,39.0,False,0.39,33.93
2014-04-02,81,39.0,,0.39,31.59
2014-04-03,92,39.0,,0.39,35.88
2014-04-04,88,39.0,,0.39,34.32
2014-04-05,69,39.0,,0.39,26.91
2014-04-06,92,39.0,,0.39,35.88
2014-04-07,87,39.0,,0.39,33.93
2014-04-08,92,39.0,,0.39,35.88
2014-04-09,69,39.0,,0.39,26.91
2014-04-10,85,39.0,,0.39,33.15
2014-04-11,89,39.0,,0.39,34.71
2014-04-12,72,39.0,,0.39,28.080000000000002
2014-04-13,78,39.0,,0.39,30.42
2014-04-14,82,39.0,,0.39,31.98
2014-04-15,88,39.0,,0.39,34.32
2014-04-16,91,39.0,,0.39,35.49
2014-04-17,83,39.0,,0.39,32.370000000000005
2014-04-18,67,39.0,,0.39,26.130000000000003
2014-04-19,68,39.0,,0.39,26.52
2014-04-20,77,39.0,,0.39,30.03
2014-04-21,85,39.0,,0.39,33.15
2014-04-22,98,39.0,,0.39,38.22
2014-04-23,81,39.0,,0.39,31.59
2014-04-24,100,39.0,,0.39,39.0
2014-04-25,91,39.0,,0.39,35.49
2014-04-26,87,39.0,,0.39,33.93
2014-04-27,67,39.0,,0.39,26.130000000000003
2014-04-28,87,39.0,,0.39,33.93
2014-04-29,93,39.0,,0.39,36.27
2014-04-30,78,39.0,,0.39,30.42
2014-05-01,82,41.0,False,0.41,33.62
2014-05-02,84,41.0,,0.41,34.44
2014-05-03,77,41.0,,0.41,31.569999999999997
2014-05-04,76,41.0,,0.41,31.159999999999997
2014-05-05,74,41.0,,0.41,30.34
2014-05-06,86,41.0,,0.41,35.26
2014-05-07,82,41.0,,0.41,33.62
2014-05-08,70,41.0,,0.41,28.7
2014-05-09,67,41.0,,0.41,27.47
2014-05-10,67,41.0,,0.41,27.47
2014-05-11,60,41.0,,0.41,24.599999999999998
2014-05-12,81,41.0,,0.41,33.21
2014-05-13,81,41.0,,0.41,33.21
2014-05-14,84,41.0,,0.41,34.44
2014-05-15,75,41.0,,0.41,30.749999999999996
2014-05-16,73,41.0,,0.41,29.93
2014-05-17,67,41.0,,0.41,27.47
2014-05-18,83,41.0,,0.41,34.03
2014-05-19,87,41.0,,0.41,35.669999999999995
2014-05-20,100,41.0,,0.41,41.0
2014-05-21,86,41.0,,0.41,35.26
2014-05-22,76,41.0,,0.41,31.159999999999997
2014-05-23,77,41.0,,0.41,31.569999999999997
2014-05-24,69,41.0,,0.41,28.29
2014-05-25,70,41.0,,0.41,28.7
2014-05-26,68,41.0,,0.41,27.88
2014-05-27,86,41.0,,0.41,35.26
2014-05-28,91,41.0,,0.41,37.309999999999995
2014-05-29,98,41.0,,0.41,40.18
2014-05-30,85,41.0,,0.41,34.85
2014-05-31,78,41.0,,0.41,31.979999999999997
2014-06-01,54,47.0,False,0.47,25.38
2014-06-02,62,47.0,,0.47,29.139999999999997
2014-06-03,54,47.0,,0.47,25.38
2014-06-04,60,47.0,,0.47,28.2
2014-06-05,58,47.0,,0.47,27.259999999999998
2014-06-06,54,47.0,,0.47,25.38
2014-06-07,50,47.0,,0.47,23.5
2014-06-08,54,47.0,,0.47,25.38
2014-06-09,61,47.0,,0.47,28.669999999999998
2014-06-10,60,47.0,,0.47,28.2
2014-06-11,74,47.0,,0.47,34.78
2014-06-12,56,47.0,,0.47,26.32
2014-06-13,49,47.0,,0.47,23.029999999999998
2014-06-14,58,47.0,,0.47,27.259999999999998
2014-06-15,49,47.0,,0.47,23.029999999999998
2014-06-16,63,47.0,,0.47,29.61
2014-06-17,62,47.0,,0.47,29.139999999999997
2014-06-18,60,47.0,,0.47,28.2
2014-06-19,63,47.0,,0.47,29.61
2014-06-20,60,47.0,,0.47,28.2
2014-06-21,60,47.0,,0.47,28.2
2014-06-22,48,47.0,,0.47,22.56
2014-06-23,65,47.0,,0.47,30.549999999999997
2014-06-24,62,47.0,,0.47,29.139999999999997
2014-06-25,71,47.0,,0.47,33.37
2014-06-26,72,47.0,,0.47,33.839999999999996
2014-06-27,59,47.0,,0.47,27.729999999999997
2014-06-28,68,47.0,,0.47,31.959999999999997
2014-06-29,62,47.0,,0.47,29.139999999999997
2014-06-30,100,47.0,,0.47,47.0
2014-07-01,78,68.0,False,0.68,53.040000000000006
2014-07-02,66,68.0,,0.68,44.88
2014-07-03,70,68.0,,0.68,47.6
2014-07-04,66,68.0,,0.68,44.88
2014-07-05,68,68.0,,0.68,46.24
2014-07-06,70,68.0,,0.68,47.6
2014-07-07,81,68.0,,0.68,55.080000000000005
2014-07-08,80,68.0,,0.68,54.400000000000006
2014-07-09,78,68.0,,0.68,53.040000000000006
2014-07-10,79,68.0,,0.68,53.720000000000006
2014-07-11,70,68.0,,0.68,47.6
2014-07-12,79,68.0,,0.68,53.720000000000006
2014-07-13,90,68.0,,0.68,61.2
2014-07-14,79,68.0,,0.68,53.720000000000006
2014-07-15,83,68.0,,0.68,56.440000000000005
2014-07-16,67,68.0,,0.68,45.56
2014-07-17,65,68.0,,0.68,44.2
2014-07-18,74,68.0,,0.68,50.32
2014-07-19,76,68.0,,0.68,51.68000000000001
2014-07-20,80,68.0,,0.68,54.400000000000006
2014-07-21,78,68.0,,0.68,53.040000000000006
2014-07-22,80,68.0,,0.68,54.400000000000006
2014-07-23,76,68.0,,0.68,51.68000000000001
2014-07-24,72,68.0,,0.68,48.96
2014-07-25,88,68.0,,0.68,59.84
2014-07-26,87,68.0,,0.68,59.160000000000004
2014-07-27,100,68.0,,0.68,68.0
2014-07-28,88,68.0,,0.68,59.84
2014-07-29,87,68.0,,0.68,59.160000000000004
2014-07-30,80,68.0,,0.68,54.400000000000006
2014-07-31,76,68.0,,0.68,51.68000000000001
2014-08-01,63,84.0,False,0.84,52.919999999999995
2014-08-02,89,84.0,,0.84,74.75999999999999
2014-08-03,98,84.0,,0.84,82.32
2014-08-04,74,84.0,,0.84,62.16
2014-08-05,78,84.0,,0.84,65.52
2014-08-06,85,84.0,,0.84,71.39999999999999
2014-08-07,72,84.0,,0.84,60.48
2014-08-08,80,84.0,,0.84,67.2
2014-08-09,79,84.0,,0.84,66.36
2014-08-10,100,84.0,,0.84,84.0
2014-08-11,77,84.0,,0.84,64.67999999999999
2014-08-12,73,84.0,,0.84,61.32
2014-08-13,64,84.0,,0.84,53.76
2014-08-14,76,84.0,,0.84,63.839999999999996
2014-08-15,75,84.0,,0.84,63.0
2014-08-16,86,84.0,,0.84,72.24
2014-08-17,86,84.0,,0.84,72.24
2014-08-18,76,84.0,,0.84,63.839999999999996
2014-08-19,81,84.0,,0.84,68.03999999999999
2014-08-20,67,84.0,,0.84,56.28
2014-08-21,74,84.0,,0.84,62.16
2014-08-22,64,84.0,,0.84,53.76
2014-08-23,83,84.0,,0.84,69.72
2014-08-24,82,84.0,,0.84,68.88
2014-08-25,67,84.0,,0.84,56.28
2014-08-26,78,84.0,,0.84,65.52
2014-08-27,68,84.0,,0.84,57.12
2014-08-28,73,84.0,,0.84,61.32
2014-08-29,68,84.0,,0.84,57.12
2014-08-30,80,84.0,,0.84,67.2
2014-08-31,82,84.0,,0.84,68.88
2014-09-01,100,82.0,False,0.82,82.0
2014-09-02,86,82.0,,0.82,70.52
2014-09-03,85,82.0,,0.82,69.7
2014-09-04,75,82.0,,0.82,61.49999999999999
2014-09-05,87,82.0,,0.82,71.33999999999999
2014-09-06,92,82.0,,0.82,75.44
2014-09-07,78,82.0,,0.82,63.959999999999994
2014-09-08,83,82.0,,0.82,68.06
2014-09-09,71,82.0,,0.82,58.22
2014-09-10,86,82.0,,0.82,70.52
2014-09-11,72,82.0,,0.82,59.04
2014-09-12,79,82.0,,0.82,64.78
2014-09-13,98,82.0,,0.82,80.36
2014-09-14,88,82.0,,0.82,72.16
2014-09-15,91,82.0,,0.82,74.61999999999999
2014-09-16,79,82.0,,0.82,64.78
2014-09-17,85,82.0,,0.82,69.7
2014-09-18,90,82.0,,0.82,73.8
2014-09-19,71,82.0,,0.82,58.22
2014-09-20,99,82.0,,0.82,81.17999999999999
2014-09-21,94,82.0,,0.82,77.08
2014-09-22,85,82.0,,0.82,69.7
2014-09-23,91,82.0,,0.82,74.61999999999999
2014-09-24,80,82.0,,0.82,65.6
2014-09-25,89,82.0,,0.82,72.97999999999999
2014-09-26,90,82.0,,0.82,73.8
2014-09-27,95,82.0,,0.82,77.89999999999999
2014-09-28,81,82.0,,0.82,66.42
2014-09-29,76,82.0,,0.82,62.31999999999999
2014-09-30,78,82.0,,0.82,63.959999999999994
2014-10-01,48,100.0,False,1.0,48.0
2014-10-02,49,100.0,,1.0,49.0
2014-10-03,53,100.0,,1.0,53.0
2014-10-04,56,100.0,,1.0,56.0
2014-10-05,56,100.0,,1.0,56.0
2014-10-06,48,100.0,,1.0,48.0
2014-10-07,51,100.0,,1.0,51.0
2014-10-08,57,100.0,,1.0,57.0
2014-10-09,53,100.0,,1.0,53.0
2014-10-10,63,100.0,,1.0,63.0
2014-10-11,61,100.0,,1.0,61.0
2014-10-12,54,100.0,,1.0,54.0
2014-10-13,55,100.0,,1.0,55.0
2014-10-14,72,100.0,,1.0,72.0
2014-10-15,84,100.0,,1.0,84.0
2014-10-16,100,100.0,,1.0,100.0
2014-10-17,97,100.0,,1.0,97.0
2014-10-18,91,100.0,,1.0,91.0
2014-10-19,91,100.0,,1.0,91.0
2014-10-20,70,100.0,,1.0,70.0
2014-10-21,69,100.0,,1.0,69.0
2014-10-22,69,100.0,,1.0,69.0
2014-10-23,76,100.0,,1.0,76.0
2014-10-24,69,100.0,,1.0,69.0
2014-10-25,81,100.0,,1.0,81.0
2014-10-26,71,100.0,,1.0,71.0
2014-10-27,64,100.0,,1.0,64.0
2014-10-28,65,100.0,,1.0,65.0
2014-10-29,61,100.0,,1.0,61.0
2014-10-30,57,100.0,,1.0,57.0
2014-10-31,61,100.0,,1.0,61.0
2014-11-01,99,80.0,False,0.8,79.2
2014-11-02,96,80.0,,0.8,76.80000000000001
2014-11-03,84,80.0,,0.8,67.2
2014-11-04,82,80.0,,0.8,65.60000000000001
2014-11-05,91,80.0,,0.8,72.8
2014-11-06,83,80.0,,0.8,66.4
2014-11-07,86,80.0,,0.8,68.8
2014-11-08,100,80.0,,0.8,80.0
2014-11-09,85,80.0,,0.8,68.0
2014-11-10,74,80.0,,0.8,59.2
2014-11-11,71,80.0,,0.8,56.800000000000004
2014-11-12,78,80.0,,0.8,62.400000000000006
2014-11-13,76,80.0,,0.8,60.800000000000004
2014-11-14,82,80.0,,0.8,65.60000000000001
2014-11-15,94,80.0,,0.8,75.2
2014-11-16,81,80.0,,0.8,64.8
2014-11-17,73,80.0,,0.8,58.400000000000006
2014-11-18,77,80.0,,0.8,61.6
2014-11-19,66,80.0,,0.8,52.800000000000004
2014-11-20,69,80.0,,0.8,55.2
2014-11-21,69,80.0,,0.8,55.2
2014-11-22,67,80.0,,0.8,53.6
2014-11-23,76,80.0,,0.8,60.800000000000004
2014-11-24,67,80.0,,0.8,53.6
2014-11-25,58,80.0,,0.8,46.400000000000006
2014-11-26,61,80.0,,0.8,48.800000000000004
2014-11-27,77,80.0,,0.8,61.6
2014-11-28,55,80.0,,0.8,44.0
2014-11-29,64,80.0,,0.8,51.2
2014-11-30,75,80.0,,0.8,60.0
2014-12-01,91,59.0,False,0.59,53.69
2014-12-02,90,59.0,,0.59,53.099999999999994
2014-12-03,89,59.0,,0.59,52.51
2014-12-04,100,59.0,,0.59,59.0
2014-12-05,90,59.0,,0.59,53.099999999999994
2014-12-06,85,59.0,,0.59,50.15
2014-12-07,82,59.0,,0.59,48.379999999999995
2014-12-08,82,59.0,,0.59,48.379999999999995
2014-12-09,83,59.0,,0.59,48.97
2014-12-10,67,59.0,,0.59,39.53
2014-12-11,83,59.0,,0.59,48.97
2014-12-12,76,59.0,,0.59,44.839999999999996
2014-12-13,84,59.0,,0.59,49.559999999999995
2014-12-14,84,59.0,,0.59,49.559999999999995
2014-12-15,64,59.0,,0.59,37.76
2014-12-16,76,59.0,,0.59,44.839999999999996
2014-12-17,64,59.0,,0.59,37.76
2014-12-18,71,59.0,,0.59,41.89
2014-12-19,77,59.0,,0.59,45.43
2014-12-20,79,59.0,,0.59,46.61
2014-12-21,65,59.0,,0.59,38.35
2014-12-22,70,59.0,,0.59,41.3
2014-12-23,72,59.0,,0.59,42.48
2014-12-24,62,59.0,,0.59,36.58
2014-12-25,60,59.0,,0.59,35.4
2014-12-26,80,59.0,,0.59,47.199999999999996
2014-12-27,70,59.0,,0.59,41.3
2014-12-28,85,59.0,,0.59,50.15
2014-12-29,72,59.0,,0.59,42.48
2014-12-30,64,59.0,,0.59,37.76
2014-12-31,76,59.0,,0.59,44.839999999999996
2015-01-01,95,55.0,False,0.55,52.25000000000001
2015-01-02,84,55.0,,0.55,46.2
