date,politics_unscaled,politics_monthly,isPartial,scale,politics
2013-04-27,66,25.0,,0.25,16.5
2013-04-28,68,25.0,,0.25,17.0
2013-04-29,97,25.0,,0.25,24.25
2013-04-30,95,25.0,,0.25,23.75
2013-05-01,100,26.0,False,0.26,26.0
2013-05-02,92,26.0,,0.26,23.92
2013-05-03,92,26.0,,0.26,23.92
2013-05-04,58,26.0,,0.26,15.08
2013-05-05,62,26.0,,0.26,16.12
2013-05-06,93,26.0,,0.26,24.18
2013-05-07,99,26.0,,0.26,25.740000000000002
2013-05-08,89,26.0,,0.26,23.14
2013-05-09,96,26.0,,0.26,24.96
2013-05-10,80,26.0,,0.26,20.8
2013-05-11,60,26.0,,0.26,15.600000000000001
2013-05-12,71,26.0,,0.26,18.46
2013-05-13,92,26.0,,0.26,23.92
2013-05-14,85,26.0,,0.26,22.1
2013-05-15,89,26.0,,0.26,23.14
2013-05-16,81,26.0,,0.26,21.060000000000002
2013-05-17,88,26.0,,0.26,22.880000000000003
2013-05-18,67,26.0,,0.26,17.42
2013-05-19,74,26.0,,0.26,19.240000000000002
2013-05-20,88,26.0,,0.26,22.880000000000003
2013-05-21,77,26.0,,0.26,20.02
2013-05-22,81,26.0,,0.26,21.060000000000002
2013-05-23,91,26.0,,0.26,23.66
2013-05-24,59,26.0,,0.26,15.34
2013-05-25,52,26.0,,0.26,13.52
2013-05-26,50,26.0,,0.26,13.0
2013-05-27,55,26.0,,0.26,14.3
2013-05-28,76,26.0,,0.26,19.76
2013-05-29,74,26.0,,0.26,19.240000000000002
2013-05-30,76,26.0,,0.26,19.76
2013-05-31,72,26.0,,0.26,18.72
2013-06-01,76,20.0,False,0.2,15.200000000000001
2013-06-02,73,20.0,,0.2,14.600000000000001
2013-06-03,89,20.0,,0.2,17.8
2013-06-04,99,20.0,,0.2,19.8
2013-06-05,86,20.0,,0.2,17.2
2013-06-06,81,20.0,,0.2,16.2
2013-06-07,76,20.0,,0.2,15.200000000000001
2013-06-08,78,20.0,,0.2,15.600000000000001
2013-06-09,73,20.0,,0.2,14.600000000000001
2013-06-10,86,20.0,,0.2,17.2
2013-06-11,100,20.0,,0.2,20.0
2013-06-12,91,20.0,,0.2,18.2
2013-06-13,69,20.0,,0.2,13.8
2013-06-14,71,20.0,,0.2,14.200000000000001
2013-06-15,74,20.0,,0.2,14.8
2013-06-16,85,20.0,,0.2,17.0
2013-06-17,76,20.0,,0.2,15.200000000000001
2013-06-18,74,20.0,,0.2,14.8
2013-06-19,73,20.0,,0.2,14.600000000000001
2013-06-20,81,20.0,,0.2,16.2
2013-06-21,74,20.0,,0.2,14.8
2013-06-22,65,20.0,,0.2,13.0
2013-06-23,74,20.0,,0.2,14.8
2013-06-24,87,20.0,,0.2,17.400000000000002
2013-06-25,82,20.0,,0.2,16.400000000000002
2013-06-26,82,20.0,,0.2,16.400000000000002
2013-06-27,83,20.0,,0.2,16.6
2013-06-28,68,20.0,,0.2,13.600000000000001
2013-06-29,80,20.0,,0.2,16.0
2013-06-30,80,20.0,,0.2,16.0
2013-07-01,56,20.0,False,0.2,11.200000000000001
2013-07-02,69,20.0,,0.2,13.8
2013-07-03,69,20.0,,0.2,13.8
2013-07-04,80,20.0,,0.2,16.0
2013-07-05,50,20.0,,0.2,10.0
2013-07-06,73,20.0,,0.2,14.600000000000001
2013-07-07,67,20.0,,0.2,13.4
2013-07-08,75,20.0,,0.2,15.0
2013-07-09,69,20.0,,0.2,13.8
2013-07-10,69,20.0,,0.2,13.8
2013-07-11,80,20.0,,0.2,16.0
2013-07-12,77,20.0,,0.2,15.4
2013-07-13,68,20.0,,0.2,13.600000000000001
2013-07-14,76,20.0,,0.2,15.200000000000001
2013-07-15,79,20.0,,0.2,15.8
2013-07-16,71,20.0,,0.2,14.200000000000001
2013-07-17,72,20.0,,0.2,14.4
2013-07-18,89,20.0,,0.2,17.8
2013-07-19,82,20.0,,0.2,16.400000000000002
2013-07-20,66,20.0,,0.2,13.200000000000001
2013-07-21,67,20.0,,0.2,13.4
2013-07-22,85,20.0,,0.2,17.0
2013-07-23,100,20.0,,0.2,20.0
2013-07-24,70,20.0,,0.2,14.0
2013-07-25,75,20.0,,0.2,15.0
2013-07-26,64,20.0,,0.2,12.8
2013-07-27,66,20.0,,0.2,13.200000000000001
2013-07-28,75,20.0,,0.2,15.0
2013-07-29,97,20.0,,0.2,19.400000000000002
2013-07-30,87,20.0,,0.2,17.400000000000002
2013-07-31,67,20.0,,0.2,13.4
2013-08-01,71,21.0,False,0.21,14.91
2013-08-02,60,21.0,,0.21,12.6
2013-08-03,60,21.0,,0.21,12.6
2013-08-04,56,21.0,,0.21,11.76
2013-08-05,71,21.0,,0.21,14.91
2013-08-06,85,21.0,,0.21,17.849999999999998
2013-08-07,64,21.0,,0.21,13.44
2013-08-08,63,21.0,,0.21,13.229999999999999
2013-08-09,64,21.0,,0.21,13.44
2013-08-10,68,21.0,,0.21,14.28
2013-08-11,81,21.0,,0.21,17.009999999999998
2013-08-12,65,21.0,,0.21,13.65
2013-08-13,75,21.0,,0.21,15.75
2013-08-14,73,21.0,,0.21,15.33
2013-08-15,64,21.0,,0.21,13.44
2013-08-16,72,21.0,,0.21,15.12
2013-08-17,61,21.0,,0.21,12.809999999999999
2013-08-18,70,21.0,,0.21,14.7
2013-08-19,73,21.0,,0.21,15.33
2013-08-20,74,21.0,,0.21,15.54
2013-08-21,82,21.0,,0.21,17.22
2013-08-22,84,21.0,,0.21,17.64
2013-08-23,85,21.0,,0.21,17.849999999999998
2013-08-24,63,21.0,,0.21,13.229999999999999
2013-08-25,67,21.0,,0.21,14.07
2013-08-26,81,21.0,,0.21,17.009999999999998
2013-08-27,95,21.0,,0.21,19.95
2013-08-28,100,21.0,,0.21,21.0
2013-08-29,95,21.0,,0.21,19.95
2013-08-30,83,21.0,,0.21,17.43
2013-08-31,65,21.0,,0.21,13.65
2013-09-01,62,27.0,False,0.27,16.740000000000002
2013-09-02,68,27.0,,0.27,18.36
2013-09-03,93,27.0,,0.27,25.110000000000003
2013-09-04,88,27.0,,0.27,23.76
2013-09-05,90,27.0,,0.27,24.3
2013-09-06,87,27.0,,0.27,23.490000000000002
2013-09-07,71,27.0,,0.27,19.17
2013-09-08,77,27.0,,0.27,20.790000000000003
2013-09-09,89,27.0,,0.27,24.03
2013-09-10,96,27.0,,0.27,25.92
2013-09-11,92,27.0,,0.27,24.840000000000003
2013-09-12,98,27.0,,0.27,26.46
2013-09-13,73,27.0,,0.27,19.71
2013-09-14,57,27.0,,0.27,15.39
2013-09-15,68,27.0,,0.27,18.36
2013-09-16,84,27.0,,0.27,22.68
2013-09-17,81,27.0,,0.27,21.87
2013-09-18,93,27.0,,0.27,25.110000000000003
2013-09-19,85,27.0,,0.27,22.950000000000003
2013-09-20,81,27.0,,0.27,21.87
2013-09-21,70,27.0,,0.27,18.900000000000002
2013-09-22,64,27.0,,0.27,17.28
2013-09-23,91,27.0,,0.27,24.57
2013-09-24,89,27.0,,0.27,24.03
2013-09-25,100,27.0,,0.27,27.0
2013-09-26,93,27.0,,0.27,25.110000000000003
2013-09-27,96,27.0,,0.27,25.92
2013-09-28,62,27.0,,0.27,16.740000000000002
2013-09-29,87,27.0,,0.27,23.490000000000002
2013-09-30,97,27.0,,0.27,26.19
2013-10-01,97,31.0,False,0.31,30.07
2013-10-02,84,31.0,,0.31,26.04
2013-10-03,94,31.0,,0.31,29.14
2013-10-04,76,31.0,,0.31,23.56
2013-10-05,63,31.0,,0.31,19.53
2013-10-06,64,31.0,,0.31,19.84
2013-10-07,81,31.0,,0.31,25.11
2013-10-08,72,31.0,,0.31,22.32
2013-10-09,80,31.0,,0.31,24.8
2013-10-10,88,31.0,,0.31,27.28
2013-10-11,80,31.0,,0.31,24.8
2013-10-12,60,31.0,,0.31,18.6
2013-10-13,62,31.0,,0.31,19.22
2013-10-14,83,31.0,,0.31,25.73
2013-10-15,87,31.0,,0.31,26.97
2013-10-16,100,31.0,,0.31,31.0
2013-10-17,81,31.0,,0.31,25.11
2013-10-18,74,31.0,,0.31,22.94
2013-10-19,55,31.0,,0.31,17.05
2013-10-20,53,31.0,,0.31,16.43
2013-10-21,82,31.0,,0.31,25.419999999999998
2013-10-22,73,31.0,,0.31,22.63
2013-10-23,78,31.0,,0.31,24.18
2013-10-24,81,31.0,,0.31,25.11
2013-10-25,70,31.0,,0.31,21.7
2013-10-26,46,31.0,,0.31,14.26
2013-10-27,56,31.0,,0.31,17.36
2013-10-28,77,31.0,,0.31,23.87
2013-10-29,86,31.0,,0.31,26.66
2013-10-30,78,31.0,,0.31,24.18
2013-10-31,73,31.0,,0.31,22.63
2013-11-01,68,28.0,False,0.28,19.040000000000003
2013-11-02,49,28.0,,0.28,13.72
2013-11-03,57,28.0,,0.28,15.96
2013-11-04,77,28.0,,0.28,21.560000000000002
2013-11-05,91,28.0,,0.28,25.480000000000004
2013-11-06,100,28.0,,0.28,28.000000000000004
2013-11-07,78,28.0,,0.28,21.840000000000003
2013-11-08,68,28.0,,0.28,19.040000000000003
2013-11-09,52,28.0,,0.28,14.560000000000002
2013-11-10,52,28.0,,0.28,14.560000000000002
2013-11-11,56,28.0,,0.28,15.680000000000001
2013-11-12,68,28.0,,0.28,19.040000000000003
2013-11-13,74,28.0,,0.28,20.720000000000002
2013-11-14,73,28.0,,0.28,20.44
2013-11-15,62,28.0,,0.28,17.360000000000003
2013-11-16,47,28.0,,0.28,13.160000000000002
2013-11-17,59,28.0,,0.28,16.520000000000003
2013-11-18,71,28.0,,0.28,19.880000000000003
2013-11-19,76,28.0,,0.28,21.28
2013-11-20,72,28.0,,0.28,20.160000000000004
2013-11-21,71,28.0,,0.28,19.880000000000003
2013-11-22,74,28.0,,0.28,20.720000000000002
2013-11-23,53,28.0,,0.28,14.840000000000002
2013-11-24,50,28.0,,0.28,14.000000000000002
2013-11-25,70,28.0,,0.28,19.6
2013-11-26,59,28.0,,0.28,16.520000000000003
2013-11-27,52,28.0,,0.28,14.560000000000002
2013-11-28,33,28.0,,0.28,9.24
2013-11-29,44,28.0,,0.28,12.32
2013-11-30,42,28.0,,0.28,11.760000000000002
2013-12-01,71,24.0,False,0.24,17.04
2013-12-02,85,24.0,,0.24,20.4
2013-12-03,92,24.0,,0.24,22.08
2013-12-04,91,24.0,,0.24,21.84
2013-12-05,90,24.0,,0.24,21.599999999999998
2013-12-06,72,24.0,,0.24,17.28
2013-12-07,65,24.0,,0.24,15.6
2013-12-08,67,24.0,,0.24,16.08
2013-12-09,89,24.0,,0.24,21.36
2013-12-10,96,24.0,,0.24,23.04
2013-12-11,100,24.0,,0.24,24.0
2013-12-12,95,24.0,,0.24,22.8
2013-12-13,94,24.0,,0.24,22.56
2013-12-14,57,24.0,,0.24,13.68
2013-12-15,69,24.0,,0.24,16.56
2013-12-16,59,24.0,,0.24,14.16
2013-12-17,81,24.0,,0.24,19.439999999999998
2013-12-18,72,24.0,,0.24,17.28
2013-12-19,69,24.0,,0.24,16.56
2013-12-20,58,24.0,,0.24,13.92
2013-12-21,49,24.0,,0.24,11.76
2013-12-22,47,24.0,,0.24,11.28
2013-12-23,53,24.0,,0.24,12.719999999999999
2013-12-24,48,24.0,,0.24,11.52
2013-12-25,41,24.0,,0.24,9.84
2013-12-26,49,24.0,,0.24,11.76
2013-12-27,45,24.0,,0.24,10.799999999999999
2013-12-28,42,24.0,,0.24,10.08
2013-12-29,42,24.0,,0.24,10.08
2013-12-30,40,24.0,,0.24,9.6
2013-12-31,46,24.0,,0.24,11.04
2014-01-01,64,25.0,False,0.25,16.0
2014-01-02,58,25.0,,0.25,14.5
2014-01-03,50,25.0,,0.25,12.5
2014-01-04,46,25.0,,0.25,11.5
2014-01-05,42,25.0,,0.25,10.5
2014-01-06,61,25.0,,0.25,15.25
2014-01-07,61,25.0,,0.25,15.25
2014-01-08,66,25.0,,0.25,16.5
2014-01-09,78,25.0,,0.25,19.5
2014-01-10,63,25.0,,0.25,15.75
2014-01-11,65,25.0,,0.25,16.25
2014-01-12,50,25.0,,0.25,12.5
2014-01-13,82,25.0,,0.25,20.5
2014-01-14,76,25.0,,0.25,19.0
2014-01-15,85,25.0,,0.25,21.25
2014-01-16,91,25.0,,0.25,22.75
2014-01-17,67,25.0,,0.25,16.75
2014-01-18,48,25.0,,0.25,12.0
2014-01-19,57,25.0,,0.25,14.25
2014-01-20,56,25.0,,0.25,14.0
2014-01-21,75,25.0,,0.25,18.75
2014-01-22,80,25.0,,0.25,20.0
2014-01-23,86,25.0,,0.25,21.5
2014-01-24,86,25.0,,0.25,21.5
2014-01-25,67,25.0,,0.25,16.75
2014-01-26,64,25.0,,0.25,16.0
2014-01-27,69,25.0,,0.25,17.25
2014-01-28,63,25.0,,0.25,15.75
2014-01-29,100,25.0,,0.25,25.0
2014-01-30,87,25.0,,0.25,21.75
2014-01-31,82,25.0,,0.25,20.5
2014-02-01,60,26.0,False,0.26,15.600000000000001
2014-02-02,59,26.0,,0.26,15.34
2014-02-03,75,26.0,,0.26,19.5
2014-02-04,77,26.0,,0.26,20.02
2014-02-05,86,26.0,,0.26,22.36
2014-02-06,75,26.0,,0.26,19.5
2014-02-07,80,26.0,,0.26,20.8
2014-02-08,66,26.0,,0.26,17.16
2014-02-09,63,26.0,,0.26,16.38
2014-02-10,82,26.0,,0.26,21.32
2014-02-11,74,26.0,,0.26,19.240000000000002
2014-02-12,73,26.0,,0.26,18.98
2014-02-13,74,26.0,,0.26,19.240000000000002
2014-02-14,72,26.0,,0.26,18.72
2014-02-15,49,26.0,,0.26,12.74
2014-02-16,66,26.0,,0.26,17.16
2014-02-17,82,26.0,,0.26,21.32
2014-02-18,87,26.0,,0.26,22.62
2014-02-19,92,26.0,,0.26,23.92
2014-02-20,93,26.0,,0.26,24.18
2014-02-21,78,26.0,,0.26,20.28
2014-02-22,59,26.0,,0.26,15.34
2014-02-23,72,26.0,,0.26,18.72
2014-02-24,90,26.0,,0.26,23.400000000000002
2014-02-25,78,26.0,,0.26,20.28
2014-02-26,100,26.0,,0.26,26.0
2014-02-27,84,26.0,,0.26,21.84
2014-02-28,94,26.0,,0.26,24.44
2014-03-01,65,25.0,False,0.25,16.25
2014-03-02,80,25.0,,0.25,20.0
2014-03-03,99,25.0,,0.25,24.75
2014-03-04,80,25.0,,0.25,20.0
2014-03-05,84,25.0,,0.25,21.0
2014-03-06,89,25.0,,0.25,22.25
2014-03-07,87,25.0,,0.25,21.75
2014-03-08,57,25.0,,0.25,14.25
2014-03-09,69,25.0,,0.25,17.25
2014-03-10,92,25.0,,0.25,23.0
2014-03-11,88,25.0,,0.25,22.0
2014-03-12,93,25.0,,0.25,23.25
2014-03-13,81,25.0,,0.25,20.25
2014-03-14,91,25.0,,0.25,22.75
2014-03-15,42,25.0,,0.25,10.5
2014-03-16,85,25.0,,0.25,21.25
2014-03-17,83,25.0,,0.25,20.75
2014-03-18,86,25.0,,0.25,21.5
2014-03-19,88,25.0,,0.25,22.0
2014-03-20,87,25.0,,0.25,21.75
2014-03-21,74,25.0,,0.25,18.5
2014-03-22,68,25.0,,0.25,17.0
2014-03-23,74,25.0,,0.25,18.5
2014-03-24,97,25.0,,0.25,24.25
2014-03-25,87,25.0,,0.25,21.75
2014-03-26,100,25.0,,0.25,25.0
2014-03-27,99,25.0,,0.25,24.75
2014-03-28,82,25.0,,0.25,20.5
2014-03-29,57,25.0,,0.25,14.25
2014-03-30,67,25.0,,0.25,16.75
2014-03-31,82,25.0,,0.25,20.5
2014-04-01,97,25.0,False,0.25,24.25
2014-04-02,100,25.0,,0.25,25.0
2014-04-03,91,25.0,,0.25,22.75
2014-04-04,95,25.0,,0.25,23.75
2014-04-05,58,25.0,,0.25,14.5
2014-04-06,74,25.0,,0.25,18.5
2014-04-07,92,25.0,,0.25,23.0
2014-04-08,100,25.0,,0.25,25.0
2014-04-09,98,25.0,,0.25,24.5
2014-04-10,99,25.0,,0.25,24.75
2014-04-11,85,25.0,,0.25,21.25
2014-04-12,66,25.0,,0.25,16.5
2014-04-13,63,25.0,,0.25,15.75
2014-04-14,84,25.0,,0.25,21.0
2014-04-15,86,25.0,,0.25,21.5
2014-04-16,88,25.0,,0.25,22.0
2014-04-17,83,25.0,,0.25,20.75
2014-04-18,74,25.0,,0.25,18.5
2014-04-19,58,25.0,,0.25,14.5
2014-04-20,60,25.0,,0.25,15.0
2014-04-21,94,25.0,,0.25,23.5
2014-04-22,95,25.0,,0.25,23.75
2014-04-23,94,25.0,,0.25,23.5
2014-04-24,96,25.0,,0.25,24.0
2014-04-25,79,25.0,,0.25,19.75
2014-04-26,69,25.0,,0.25,17.25
2014-04-27,68,25.0,,0.25,17.0
2014-04-28,99,25.0,,0.25,24.75
2014-04-29,92,25.0,,0.25,23.0
2014-04-30,88,25.0,,0.25,22.0
2014-05-01,86,24.0,False,0.24,20.64
2014-05-02,74,24.0,,0.24,17.759999999999998
2014-05-03,59,24.0,,0.24,14.16
2014-05-04,53,24.0,,0.24,12.719999999999999
2014-05-05,89,24.0,,0.24,21.36
2014-05-06,85,24.0,,0.24,20.4
2014-05-07,100,24.0,,0.24,24.0
2014-05-08,95,24.0,,0.24,22.8
2014-05-09,79,24.0,,0.24,18.96
2014-05-10,59,24.0,,0.24,14.16
2014-05-11,65,24.0,,0.24,15.6
2014-05-12,91,24.0,,0.24,21.84
2014-05-13,77,24.0,,0.24,18.48
2014-05-14,71,24.0,,0.24,17.04
2014-05-15,77,24.0,,0.24,18.48
2014-05-16,62,24.0,,0.24,14.879999999999999
2014-05-17,56,24.0,,0.24,13.44
2014-05-18,53,24.0,,0.24,12.719999999999999
2014-05-19,76,24.0,,0.24,18.24
2014-05-20,81,24.0,,0.24,19.439999999999998
2014-05-21,77,24.0,,0.24,18.48
2014-05-22,68,24.0,,0.24,16.32
2014-05-23,54,24.0,,0.24,12.959999999999999
2014-05-24,51,24.0,,0.24,12.24
2014-05-25,47,24.0,,0.24,11.28
2014-05-26,53,24.0,,0.24,12.719999999999999
2014-05-27,79,24.0,,0.24,18.96
2014-05-28,66,24.0,,0.24,15.84
2014-05-29,51,24.0,,0.24,12.24
2014-05-30,66,24.0,,0.24,15.84
2014-05-31,48,24.0,,0.24,11.52
2014-06-01,61,20.0,False,0.2,12.200000000000001
2014-06-02,79,20.0,,0.2,15.8
2014-06-03,88,20.0,,0.2,17.6
2014-06-04,94,20.0,,0.2,18.8
2014-06-05,100,20.0,,0.2,20.0
2014-06-06,74,20.0,,0.2,14.8
2014-06-07,71,20.0,,0.2,14.200000000000001
2014-06-08,76,20.0,,0.2,15.200000000000001
2014-06-09,95,20.0,,0.2,19.0
2014-06-10,89,20.0,,0.2,17.8
2014-06-11,98,20.0,,0.2,19.6
2014-06-12,83,20.0,,0.2,16.6
2014-06-13,78,20.0,,0.2,15.600000000000001
2014-06-14,58,20.0,,0.2,11.600000000000001
2014-06-15,69,20.0,,0.2,13.8
2014-06-16,73,20.0,,0.2,14.600000000000001
2014-06-17,70,20.0,,0.2,14.0
2014-06-18,75,20.0,,0.2,15.0
2014-06-19,77,20.0,,0.2,15.4
2014-06-20,75,20.0,,0.2,15.0
2014-06-21,76,20.0,,0.2,15.200000000000001
2014-06-22,73,20.0,,0.2,14.600000000000001
2014-06-23,88,20.0,,0.2,17.6
2014-06-24,70,20.0,,0.2,14.0
2014-06-25,75,20.0,,0.2,15.0
2014-06-26,67,20.0,,0.2,13.4
2014-06-27,74,20.0,,0.2,14.8
2014-06-28,79,20.0,,0.2,15.8
2014-06-29,75,20.0,,0.2,15.0
2014-06-30,80,20.0,,0.2,16.0
2014-07-01,61,20.0,False,0.2,12.200000000000001
2014-07-02,72,20.0,,0.2,14.4
2014-07-03,80,20.0,,0.2,16.0
2014-07-04,52,20.0,,0.2,10.4
2014-07-05,67,20.0,,0.2,13.4
2014-07-06,80,20.0,,0.2,16.0
2014-07-07,69,20.0,,0.2,13.8
2014-07-08,69,20.0,,0.2,13.8
2014-07-09,79,20.0,,0.2,15.8
2014-07-10,100,20.0,,0.2,20.0
2014-07-11,74,20.0,,0.2,14.8
2014-07-12,62,20.0,,0.2,12.4
2014-07-13,58,20.0,,0.2,11.600000000000001
2014-07-14,81,20.0,,0.2,16.2
2014-07-15,84,20.0,,0.2,16.8
2014-07-16,79,20.0,,0.2,15.8
2014-07-17,78,20.0,,0.2,15.600000000000001
2014-07-18,77,20.0,,0.2,15.4
2014-07-19,62,20.0,,0.2,12.4
2014-07-20,79,20.0,,0.2,15.8
2014-07-21,75,20.0,,0.2,15.0
2014-07-22,93,20.0,,0.2,18.6
2014-07-23,78,20.0,,0.2,15.600000000000001
2014-07-24,72,20.0,,0.2,14.4
2014-07-25,81,20.0,,0.2,16.2
2014-07-26,75,20.0,,0.2,15.0
2014-07-27,68,20.0,,0.2,13.600000000000001
2014-07-28,85,20.0,,0.2,17.0
2014-07-29,79,20.0,,0.2,15.8
2014-07-30,70,20.0,,0.2,14.0
2014-07-31,78,20.0,,0.2,15.600000000000001
2014-08-01,71,22.0,False,0.22,15.62
2014-08-02,60,22.0,,0.22,13.2
2014-08-03,60,22.0,,0.22,13.2
2014-08-04,67,22.0,,0.22,14.74
2014-08-05,64,22.0,,0.22,14.08
2014-08-06,77,22.0,,0.22,16.94
2014-08-07,66,22.0,,0.22,14.52
2014-08-08,66,22.0,,0.22,14.52
2014-08-09,59,22.0,,0.22,12.98
2014-08-10,60,22.0,,0.22,13.2
2014-08-11,75,22.0,,0.22,16.5
2014-08-12,79,22.0,,0.22,17.38
2014-08-13,73,22.0,,0.22,16.06
2014-08-14,75,22.0,,0.22,16.5
2014-08-15,67,22.0,,0.22,14.74
2014-08-16,59,22.0,,0.22,12.98
2014-08-17,63,22.0,,0.22,13.86
2014-08-18,70,22.0,,0.22,15.4
2014-08-19,75,22.0,,0.22,16.5
2014-08-20,77,22.0,,0.22,16.94
2014-08-21,79,22.0,,0.22,17.38
2014-08-22,67,22.0,,0.22,14.74
2014-08-23,66,22.0,,0.22,14.52
2014-08-24,71,22.0,,0.22,15.62
2014-08-25,85,22.0,,0.22,18.7
2014-08-26,98,22.0,,0.22,21.56
2014-08-27,100,22.0,,0.22,22.0
2014-08-28,99,22.0,,0.22,21.78
2014-08-29,80,22.0,,0.22,17.6
2014-08-30,68,22.0,,0.22,14.96
2014-08-31,73,22.0,,0.22,16.06
2014-09-01,69,29.0,False,0.29,20.009999999999998
2014-09-02,66,29.0,,0.29,19.139999999999997
2014-09-03,88,29.0,,0.29,25.52
2014-09-04,80,29.0,,0.29,23.2
2014-09-05,81,29.0,,0.29,23.49
2014-09-06,53,29.0,,0.29,15.37
2014-09-07,73,29.0,,0.29,21.169999999999998
2014-09-08,100,29.0,,0.29,28.999999999999996
2014-09-09,75,29.0,,0.29,21.75
2014-09-10,91,29.0,,0.29,26.389999999999997
2014-09-11,87,29.0,,0.29,25.229999999999997
2014-09-12,88,29.0,,0.29,25.52
2014-09-13,57,29.0,,0.29,16.529999999999998
2014-09-14,73,29.0,,0.29,21.169999999999998
2014-09-15,89,29.0,,0.29,25.81
2014-09-16,82,29.0,,0.29,23.779999999999998
2014-09-17,74,29.0,,0.29,21.459999999999997
2014-09-18,93,29.0,,0.29,26.97
2014-09-19,82,29.0,,0.29,23.779999999999998
2014-09-20,60,29.0,,0.29,17.4
2014-09-21,73,29.0,,0.29,21.169999999999998
2014-09-22,94,29.0,,0.29,27.259999999999998
2014-09-23,93,29.0,,0.29,26.97
2014-09-24,85,29.0,,0.29,24.65
2014-09-25,92,29.0,,0.29,26.68
2014-09-26,76,29.0,,0.29,22.04
2014-09-27,56,29.0,,0.29,16.24
2014-09-28,55,29.0,,0.29,15.95
2014-09-29,99,29.0,,0.29,28.709999999999997
2014-09-30,92,29.0,,0.29,26.68
2014-10-01,61,35.0,False,0.35,21.349999999999998
2014-10-02,63,35.0,,0.35,22.049999999999997
2014-10-03,57,35.0,,0.35,19.95
2014-10-04,43,35.0,,0.35,15.049999999999999
2014-10-05,42,35.0,,0.35,14.7
2014-10-06,71,35.0,,0.35,24.849999999999998
2014-10-07,66,35.0,,0.35,23.099999999999998
2014-10-08,69,35.0,,0.35,24.15
2014-10-09,66,35.0,,0.35,23.099999999999998
2014-10-10,67,35.0,,0.35,23.45
2014-10-11,49,35.0,,0.35,17.15
2014-10-12,51,35.0,,0.35,17.849999999999998
2014-10-13,61,35.0,,0.35,21.349999999999998
2014-10-14,76,35.0,,0.35,26.599999999999998
2014-10-15,67,35.0,,0.35,23.45
2014-10-16,76,35.0,,0.35,26.599999999999998
2014-10-17,64,35.0,,0.35,22.4
2014-10-18,50,35.0,,0.35,17.5
2014-10-19,59,35.0,,0.35,20.65
2014-10-20,77,35.0,,0.35,26.95
2014-10-21,83,35.0,,0.35,29.049999999999997
2014-10-22,76,35.0,,0.35,26.599999999999998
2014-10-23,88,35.0,,0.35,30.799999999999997
2014-10-24,68,35.0,,0.35,23.799999999999997
2014-10-25,58,35.0,,0.35,20.299999999999997
2014-10-26,65,35.0,,0.35,22.75
2014-10-27,80,35.0,,0.35,28.0
2014-10-28,84,35.0,,0.35,29.4
2014-10-29,96,35.0,,0.35,33.599999999999994
2014-10-30,100,35.0,,0.35,35.0
2014-10-31,95,35.0,,0.35,33.25
2014-11-01,37,34.0,False,0.34,12.58
2014-11-02,41,34.0,,0.34,13.940000000000001
2014-11-03,61,34.0,,0.34,20.740000000000002
2014-11-04,83,34.0,,0.34,28.220000000000002
2014-11-05,100,34.0,,0.34,34.0
2014-11-06,49,34.0,,0.34,16.66
2014-11-07,37,34.0,,0.34,12.58
2014-11-08,23,34.0,,0.34,7.82
2014-11-09,25,34.0,,0.34,8.5
2014-11-10,33,34.0,,0.34,11.22
2014-11-11,26,34.0,,0.34,8.84
2014-11-12,32,34.0,,0.34,10.88
2014-11-13,32,34.0,,0.34,10.88
2014-11-14,29,34.0,,0.34,9.860000000000001
2014-11-15,18,34.0,,0.34,6.12
2014-11-16,22,34.0,,0.34,7.48
2014-11-17,30,34.0,,0.34,10.200000000000001
2014-11-18,31,34.0,,0.34,10.540000000000001
2014-11-19,30,34.0,,0.34,10.200000000000001
2014-11-20,31,34.0,,0.34,10.540000000000001
2014-11-21,36,34.0,,0.34,12.24
2014-11-22,21,34.0,,0.34,7.140000000000001
2014-11-23,21,34.0,,0.34,7.140000000000001
2014-11-24,31,34.0,,0.34,10.540000000000001
2014-11-25,29,34.0,,0.34,9.860000000000001
2014-11-26,22,34.0,,0.34,7.48
2014-11-27,15,34.0,,0.34,5.1000000000000005
2014-11-28,17,34.0,,0.34,5.78
2014-11-29,18,34.0,,0.34,6.12
2014-11-30,23,34.0,,0.34,7.82
2014-12-01,97,23.0,False,0.23,22.310000000000002
2014-12-02,84,23.0,,0.23,19.32
2014-12-03,84,23.0,,0.23,19.32
2014-12-04,90,23.0,,0.23,20.7
2014-12-05,76,23.0,,0.23,17.48
2014-12-06,53,23.0,,0.23,12.190000000000001
2014-12-07,72,23.0,,0.23,16.560000000000002
2014-12-08,94,23.0,,0.23,21.62
2014-12-09,97,23.0,,0.23,22.310000000000002
2014-12-10,67,23.0,,0.23,15.41
2014-12-11,100,23.0,,0.23,23.0
2014-12-12,76,23.0,,0.23,17.48
2014-12-13,59,23.0,,0.23,13.57
2014-12-14,74,23.0,,0.23,17.02
2014-12-15,71,23.0,,0.23,16.330000000000002
2014-12-16,74,23.0,,0.23,17.02
2014-12-17,90,23.0,,0.23,20.7
2014-12-18,69,23.0,,0.23,15.870000000000001
2014-12-19,68,23.0,,0.23,15.64
2014-12-20,34,23.0,,0.23,7.82
2014-12-21,45,23.0,,0.23,10.35
2014-12-22,54,23.0,,0.23,12.42
2014-12-23,37,23.0,,0.23,8.51
