date,society_unscaled,society_monthly,isPartial,scale,society
2011-09-07,97,84.0,,0.84,81.48
2011-09-08,94,84.0,,0.84,78.96
2011-09-09,87,84.0,,0.84,73.08
2011-09-10,82,84.0,,0.84,68.88
2011-09-11,78,84.0,,0.84,65.52
2011-09-12,95,84.0,,0.84,79.8
2011-09-13,93,84.0,,0.84,78.11999999999999
2011-09-14,95,84.0,,0.84,79.8
2011-09-15,96,84.0,,0.84,80.64
2011-09-16,87,84.0,,0.84,73.08
2011-09-17,78,84.0,,0.84,65.52
2011-09-18,79,84.0,,0.84,66.36
2011-09-19,95,84.0,,0.84,79.8
2011-09-20,100,84.0,,0.84,84.0
2011-09-21,95,84.0,,0.84,79.8
2011-09-22,99,84.0,,0.84,83.16
2011-09-23,89,84.0,,0.84,74.75999999999999
2011-09-24,77,84.0,,0.84,64.67999999999999
2011-09-25,82,84.0,,0.84,68.88
2011-09-26,93,84.0,,0.84,78.11999999999999
2011-09-27,97,84.0,,0.84,81.48
2011-09-28,96,84.0,,0.84,80.64
2011-09-29,96,84.0,,0.84,80.64
2011-09-30,92,84.0,,0.84,77.28
2011-10-01,78,83.0,False,0.83,64.74
2011-10-02,77,83.0,,0.83,63.91
2011-10-03,92,83.0,,0.83,76.36
2011-10-04,90,83.0,,0.83,74.7
2011-10-05,95,83.0,,0.83,78.85
2011-10-06,88,83.0,,0.83,73.03999999999999
2011-10-07,85,83.0,,0.83,70.55
2011-10-08,72,83.0,,0.83,59.76
2011-10-09,77,83.0,,0.83,63.91
2011-10-10,85,83.0,,0.83,70.55
2011-10-11,100,83.0,,0.83,83.0
2011-10-12,89,83.0,,0.83,73.86999999999999
2011-10-13,93,83.0,,0.83,77.19
2011-10-14,88,83.0,,0.83,73.03999999999999
2011-10-15,75,83.0,,0.83,62.25
2011-10-16,77,83.0,,0.83,63.91
2011-10-17,86,83.0,,0.83,71.38
2011-10-18,90,83.0,,0.83,74.7
2011-10-19,95,83.0,,0.83,78.85
2011-10-20,93,83.0,,0.83,77.19
2011-10-21,92,83.0,,0.83,76.36
2011-10-22,77,83.0,,0.83,63.91
2011-10-23,81,83.0,,0.83,67.22999999999999
2011-10-24,94,83.0,,0.83,78.02
2011-10-25,89,83.0,,0.83,73.86999999999999
2011-10-26,89,83.0,,0.83,73.86999999999999
2011-10-27,92,83.0,,0.83,76.36
2011-10-28,86,83.0,,0.83,71.38
2011-10-29,73,83.0,,0.83,60.589999999999996
2011-10-30,79,83.0,,0.83,65.57
2011-10-31,92,83.0,,0.83,76.36
2011-11-01,84,78.0,False,0.78,65.52
2011-11-02,94,78.0,,0.78,73.32000000000001
2011-11-03,90,78.0,,0.78,70.2
2011-11-04,88,78.0,,0.78,68.64
2011-11-05,75,78.0,,0.78,58.5
2011-11-06,77,78.0,,0.78,60.06
2011-11-07,100,78.0,,0.78,78.0
2011-11-08,88,78.0,,0.78,68.64
2011-11-09,83,78.0,,0.78,64.74000000000001
2011-11-10,92,78.0,,0.78,71.76
2011-11-11,80,78.0,,0.78,62.400000000000006
2011-11-12,72,78.0,,0.78,56.160000000000004
2011-11-13,74,78.0,,0.78,57.72
2011-11-14,92,78.0,,0.78,71.76
2011-11-15,97,78.0,,0.78,75.66
2011-11-16,86,78.0,,0.78,67.08
2011-11-17,88,78.0,,0.78,68.64
2011-11-18,78,78.0,,0.78,60.84
2011-11-19,68,78.0,,0.78,53.04
2011-11-20,69,78.0,,0.78,53.82
2011-11-21,82,78.0,,0.78,63.96
2011-11-22,80,78.0,,0.78,62.400000000000006
2011-11-23,60,78.0,,0.78,46.800000000000004
2011-11-24,50,78.0,,0.78,39.0
2011-11-25,49,78.0,,0.78,38.22
2011-11-26,61,78.0,,0.78,47.58
2011-11-27,65,78.0,,0.78,50.7
2011-11-28,82,78.0,,0.78,63.96
2011-11-29,98,78.0,,0.78,76.44
2011-11-30,90,78.0,,0.78,70.2
2011-12-01,100,74.0,False,0.74,74.0
2011-12-02,95,74.0,,0.74,70.3
2011-12-03,82,74.0,,0.74,60.68
2011-12-04,83,74.0,,0.74,61.42
2011-12-05,95,74.0,,0.74,70.3
2011-12-06,95,74.0,,0.74,70.3
2011-12-07,93,74.0,,0.74,68.82
2011-12-08,98,74.0,,0.74,72.52
2011-12-09,94,74.0,,0.74,69.56
2011-12-10,72,74.0,,0.74,53.28
2011-12-11,81,74.0,,0.74,59.94
2011-12-12,90,74.0,,0.74,66.6
2011-12-13,95,74.0,,0.74,70.3
2011-12-14,90,74.0,,0.74,66.6
2011-12-15,89,74.0,,0.74,65.86
2011-12-16,80,74.0,,0.74,59.2
2011-12-17,72,74.0,,0.74,53.28
2011-12-18,70,74.0,,0.74,51.8
2011-12-19,82,74.0,,0.74,60.68
2011-12-20,83,74.0,,0.74,61.42
2011-12-21,80,74.0,,0.74,59.2
2011-12-22,78,74.0,,0.74,57.72
2011-12-23,66,74.0,,0.74,48.839999999999996
2011-12-24,60,74.0,,0.74,44.4
2011-12-25,45,74.0,,0.74,33.3
2011-12-26,63,74.0,,0.74,46.62
2011-12-27,78,74.0,,0.74,57.72
2011-12-28,78,74.0,,0.74,57.72
2011-12-29,83,74.0,,0.74,61.42
2011-12-30,81,74.0,,0.74,59.94
2011-12-31,72,74.0,,0.74,53.28
2012-01-01,61,79.0,False,0.79,48.190000000000005
2012-01-02,77,79.0,,0.79,60.830000000000005
2012-01-03,83,79.0,,0.79,65.57000000000001
2012-01-04,84,79.0,,0.79,66.36
2012-01-05,93,79.0,,0.79,73.47
2012-01-06,89,79.0,,0.79,70.31
2012-01-07,73,79.0,,0.79,57.67
2012-01-08,74,79.0,,0.79,58.46
2012-01-09,86,79.0,,0.79,67.94
2012-01-10,89,79.0,,0.79,70.31
2012-01-11,90,79.0,,0.79,71.10000000000001
2012-01-12,90,79.0,,0.79,71.10000000000001
2012-01-13,85,79.0,,0.79,67.15
2012-01-14,70,79.0,,0.79,55.300000000000004
2012-01-15,70,79.0,,0.79,55.300000000000004
2012-01-16,77,79.0,,0.79,60.830000000000005
2012-01-17,89,79.0,,0.79,70.31
2012-01-18,87,79.0,,0.79,68.73
2012-01-19,87,79.0,,0.79,68.73
2012-01-20,81,79.0,,0.79,63.99
2012-01-21,76,79.0,,0.79,60.040000000000006
2012-01-22,73,79.0,,0.79,57.67
2012-01-23,91,79.0,,0.79,71.89
2012-01-24,90,79.0,,0.79,71.10000000000001
2012-01-25,92,79.0,,0.79,72.68
2012-01-26,89,79.0,,0.79,70.31
2012-01-27,88,79.0,,0.79,69.52000000000001
2012-01-28,83,79.0,,0.79,65.57000000000001
2012-01-29,77,79.0,,0.79,60.830000000000005
2012-01-30,90,79.0,,0.79,71.10000000000001
2012-01-31,100,79.0,,0.79,79.0
2012-02-01,90,86.0,False,0.86,77.4
2012-02-02,90,86.0,,0.86,77.4
2012-02-03,89,86.0,,0.86,76.53999999999999
2012-02-04,81,86.0,,0.86,69.66
2012-02-05,67,86.0,,0.86,57.62
2012-02-06,93,86.0,,0.86,79.98
2012-02-07,99,86.0,,0.86,85.14
2012-02-08,92,86.0,,0.86,79.12
2012-02-09,95,86.0,,0.86,81.7
2012-02-10,98,86.0,,0.86,84.28
2012-02-11,80,86.0,,0.86,68.8
2012-02-12,77,86.0,,0.86,66.22
2012-02-13,87,86.0,,0.86,74.82
2012-02-14,100,86.0,,0.86,86.0
2012-02-15,99,86.0,,0.86,85.14
2012-02-16,97,86.0,,0.86,83.42
2012-02-17,93,86.0,,0.86,79.98
2012-02-18,81,86.0,,0.86,69.66
2012-02-19,79,86.0,,0.86,67.94
2012-02-20,84,86.0,,0.86,72.24
2012-02-21,95,86.0,,0.86,81.7
2012-02-22,95,86.0,,0.86,81.7
2012-02-23,91,86.0,,0.86,78.26
2012-02-24,86,86.0,,0.86,73.96
2012-02-25,82,86.0,,0.86,70.52
2012-02-26,79,86.0,,0.86,67.94
2012-02-27,92,86.0,,0.86,79.12
2012-02-28,89,86.0,,0.86,76.53999999999999
2012-02-29,96,86.0,,0.86,82.56
2012-03-01,95,82.0,False,0.82,77.89999999999999
2012-03-02,92,82.0,,0.82,75.44
2012-03-03,87,82.0,,0.82,71.33999999999999
2012-03-04,87,82.0,,0.82,71.33999999999999
2012-03-05,100,82.0,,0.82,82.0
2012-03-06,95,82.0,,0.82,77.89999999999999
2012-03-07,92,82.0,,0.82,75.44
2012-03-08,88,82.0,,0.82,72.16
2012-03-09,91,82.0,,0.82,74.61999999999999
2012-03-10,79,82.0,,0.82,64.78
2012-03-11,76,82.0,,0.82,62.31999999999999
2012-03-12,89,82.0,,0.82,72.97999999999999
2012-03-13,87,82.0,,0.82,71.33999999999999
2012-03-14,89,82.0,,0.82,72.97999999999999
2012-03-15,83,82.0,,0.82,68.06
2012-03-16,88,82.0,,0.82,72.16
2012-03-17,75,82.0,,0.82,61.49999999999999
2012-03-18,81,82.0,,0.82,66.42
2012-03-19,90,82.0,,0.82,73.8
2012-03-20,89,82.0,,0.82,72.97999999999999
2012-03-21,98,82.0,,0.82,80.36
2012-03-22,92,82.0,,0.82,75.44
2012-03-23,90,82.0,,0.82,73.8
2012-03-24,83,82.0,,0.82,68.06
2012-03-25,73,82.0,,0.82,59.86
2012-03-26,93,82.0,,0.82,76.25999999999999
2012-03-27,91,82.0,,0.82,74.61999999999999
2012-03-28,95,82.0,,0.82,77.89999999999999
2012-03-29,93,82.0,,0.82,76.25999999999999
2012-03-30,87,82.0,,0.82,71.33999999999999
2012-03-31,74,82.0,,0.82,60.68
2012-04-01,75,83.0,False,0.83,62.25
2012-04-02,91,83.0,,0.83,75.53
2012-04-03,87,83.0,,0.83,72.21
2012-04-04,85,83.0,,0.83,70.55
2012-04-05,83,83.0,,0.83,68.89
2012-04-06,70,83.0,,0.83,58.099999999999994
2012-04-07,66,83.0,,0.83,54.779999999999994
2012-04-08,65,83.0,,0.83,53.949999999999996
2012-04-09,94,83.0,,0.83,78.02
2012-04-10,95,83.0,,0.83,78.85
2012-04-11,93,83.0,,0.83,77.19
2012-04-12,88,83.0,,0.83,73.03999999999999
2012-04-13,93,83.0,,0.83,77.19
2012-04-14,79,83.0,,0.83,65.57
2012-04-15,69,83.0,,0.83,57.269999999999996
2012-04-16,92,83.0,,0.83,76.36
2012-04-17,93,83.0,,0.83,77.19
2012-04-18,90,83.0,,0.83,74.7
2012-04-19,88,83.0,,0.83,73.03999999999999
2012-04-20,85,83.0,,0.83,70.55
2012-04-21,77,83.0,,0.83,63.91
2012-04-22,78,83.0,,0.83,64.74
2012-04-23,100,83.0,,0.83,83.0
2012-04-24,85,83.0,,0.83,70.55
2012-04-25,94,83.0,,0.83,78.02
2012-04-26,90,83.0,,0.83,74.7
2012-04-27,86,83.0,,0.83,71.38
2012-04-28,68,83.0,,0.83,56.44
2012-04-29,70,83.0,,0.83,58.099999999999994
2012-04-30,81,83.0,,0.83,67.22999999999999
2012-05-01,97,77.0,False,0.77,74.69
2012-05-02,95,77.0,,0.77,73.15
2012-05-03,93,77.0,,0.77,71.61
2012-05-04,87,77.0,,0.77,66.99
2012-05-05,78,77.0,,0.77,60.06
2012-05-06,77,77.0,,0.77,59.29
2012-05-07,100,77.0,,0.77,77.0
2012-05-08,88,77.0,,0.77,67.76
2012-05-09,95,77.0,,0.77,73.15
2012-05-10,93,77.0,,0.77,71.61
2012-05-11,83,77.0,,0.77,63.910000000000004
2012-05-12,72,77.0,,0.77,55.44
2012-05-13,70,77.0,,0.77,53.9
2012-05-14,86,77.0,,0.77,66.22
2012-05-15,93,77.0,,0.77,71.61
2012-05-16,90,77.0,,0.77,69.3
2012-05-17,86,77.0,,0.77,66.22
2012-05-18,86,77.0,,0.77,66.22
2012-05-19,75,77.0,,0.77,57.75
2012-05-20,69,77.0,,0.77,53.13
2012-05-21,92,77.0,,0.77,70.84
2012-05-22,89,77.0,,0.77,68.53
2012-05-23,90,77.0,,0.77,69.3
2012-05-24,87,77.0,,0.77,66.99
2012-05-25,79,77.0,,0.77,60.83
2012-05-26,66,77.0,,0.77,50.82
2012-05-27,61,77.0,,0.77,46.97
2012-05-28,75,77.0,,0.77,57.75
2012-05-29,87,77.0,,0.77,66.99
2012-05-30,89,77.0,,0.77,68.53
2012-05-31,87,77.0,,0.77,66.99
2012-06-01,92,70.0,False,0.7,64.39999999999999
2012-06-02,87,70.0,,0.7,60.9
2012-06-03,80,70.0,,0.7,56.0
2012-06-04,96,70.0,,0.7,67.19999999999999
2012-06-05,97,70.0,,0.7,67.89999999999999
2012-06-06,95,70.0,,0.7,66.5
2012-06-07,95,70.0,,0.7,66.5
2012-06-08,89,70.0,,0.7,62.3
2012-06-09,72,70.0,,0.7,50.4
2012-06-10,67,70.0,,0.7,46.9
2012-06-11,95,70.0,,0.7,66.5
2012-06-12,100,70.0,,0.7,70.0
2012-06-13,88,70.0,,0.7,61.599999999999994
2012-06-14,95,70.0,,0.7,66.5
2012-06-15,86,70.0,,0.7,60.199999999999996
2012-06-16,78,70.0,,0.7,54.599999999999994
2012-06-17,79,70.0,,0.7,55.3
2012-06-18,88,70.0,,0.7,61.599999999999994
2012-06-19,86,70.0,,0.7,60.199999999999996
2012-06-20,85,70.0,,0.7,59.49999999999999
2012-06-21,93,70.0,,0.7,65.1
2012-06-22,83,70.0,,0.7,58.099999999999994
2012-06-23,88,70.0,,0.7,61.599999999999994
2012-06-24,72,70.0,,0.7,50.4
2012-06-25,87,70.0,,0.7,60.9
2012-06-26,96,70.0,,0.7,67.19999999999999
2012-06-27,95,70.0,,0.7,66.5
2012-06-28,89,70.0,,0.7,62.3
2012-06-29,85,70.0,,0.7,59.49999999999999
2012-06-30,73,70.0,,0.7,51.099999999999994
2012-07-01,81,67.0,False,0.67,54.27
2012-07-02,100,67.0,,0.67,67.0
2012-07-03,90,67.0,,0.67,60.300000000000004
2012-07-04,78,67.0,,0.67,52.260000000000005
2012-07-05,97,67.0,,0.67,64.99000000000001
2012-07-06,95,67.0,,0.67,63.650000000000006
2012-07-07,82,67.0,,0.67,54.940000000000005
2012-07-08,91,67.0,,0.67,60.970000000000006
2012-07-09,100,67.0,,0.67,67.0
2012-07-10,100,67.0,,0.67,67.0
2012-07-11,96,67.0,,0.67,64.32000000000001
2012-07-12,93,67.0,,0.67,62.31
2012-07-13,98,67.0,,0.67,65.66000000000001
2012-07-14,83,67.0,,0.67,55.61000000000001
2012-07-15,78,67.0,,0.67,52.260000000000005
2012-07-16,100,67.0,,0.67,67.0
2012-07-17,95,67.0,,0.67,63.650000000000006
2012-07-18,95,67.0,,0.67,63.650000000000006
2012-07-19,99,67.0,,0.67,66.33
2012-07-20,91,67.0,,0.67,60.970000000000006
2012-07-21,88,67.0,,0.67,58.96
2012-07-22,95,67.0,,0.67,63.650000000000006
2012-07-23,94,67.0,,0.67,62.980000000000004
2012-07-24,94,67.0,,0.67,62.980000000000004
2012-07-25,96,67.0,,0.67,64.32000000000001
2012-07-26,90,67.0,,0.67,60.300000000000004
2012-07-27,91,67.0,,0.67,60.970000000000006
2012-07-28,82,67.0,,0.67,54.940000000000005
2012-07-29,71,67.0,,0.67,47.57
2012-07-30,89,67.0,,0.67,59.63
2012-07-31,92,67.0,,0.67,61.64
2012-08-01,89,68.0,False,0.68,60.52
2012-08-02,88,68.0,,0.68,59.84
2012-08-03,83,68.0,,0.68,56.440000000000005
2012-08-04,75,68.0,,0.68,51.00000000000001
2012-08-05,72,68.0,,0.68,48.96
2012-08-06,86,68.0,,0.68,58.480000000000004
2012-08-07,89,68.0,,0.68,60.52
2012-08-08,84,68.0,,0.68,57.120000000000005
2012-08-09,83,68.0,,0.68,56.440000000000005
2012-08-10,85,68.0,,0.68,57.800000000000004
2012-08-11,75,68.0,,0.68,51.00000000000001
2012-08-12,80,68.0,,0.68,54.400000000000006
2012-08-13,88,68.0,,0.68,59.84
2012-08-14,83,68.0,,0.68,56.440000000000005
2012-08-15,87,68.0,,0.68,59.160000000000004
2012-08-16,97,68.0,,0.68,65.96000000000001
2012-08-17,88,68.0,,0.68,59.84
2012-08-18,85,68.0,,0.68,57.800000000000004
2012-08-19,82,68.0,,0.68,55.760000000000005
2012-08-20,89,68.0,,0.68,60.52
2012-08-21,95,68.0,,0.68,64.60000000000001
2012-08-22,82,68.0,,0.68,55.760000000000005
2012-08-23,91,68.0,,0.68,61.88
2012-08-24,94,68.0,,0.68,63.92
2012-08-25,77,68.0,,0.68,52.36000000000001
2012-08-26,78,68.0,,0.68,53.040000000000006
2012-08-27,98,68.0,,0.68,66.64
2012-08-28,100,68.0,,0.68,68.0
2012-08-29,100,68.0,,0.68,68.0
2012-08-30,93,68.0,,0.68,63.24
2012-08-31,85,68.0,,0.68,57.800000000000004
2012-09-01,71,76.0,False,0.76,53.96
2012-09-02,70,76.0,,0.76,53.2
2012-09-03,76,76.0,,0.76,57.76
2012-09-04,88,76.0,,0.76,66.88
2012-09-05,94,76.0,,0.76,71.44
2012-09-06,92,76.0,,0.76,69.92
2012-09-07,90,76.0,,0.76,68.4
2012-09-08,76,76.0,,0.76,57.76
2012-09-09,75,76.0,,0.76,57.0
2012-09-10,96,76.0,,0.76,72.96000000000001
2012-09-11,100,76.0,,0.76,76.0
2012-09-12,98,76.0,,0.76,74.48
2012-09-13,89,76.0,,0.76,67.64
2012-09-14,87,76.0,,0.76,66.12
2012-09-15,76,76.0,,0.76,57.76
2012-09-16,76,76.0,,0.76,57.76
2012-09-17,94,76.0,,0.76,71.44
2012-09-18,98,76.0,,0.76,74.48
2012-09-19,98,76.0,,0.76,74.48
2012-09-20,95,76.0,,0.76,72.2
2012-09-21,90,76.0,,0.76,68.4
2012-09-22,79,76.0,,0.76,60.04
2012-09-23,76,76.0,,0.76,57.76
2012-09-24,92,76.0,,0.76,69.92
2012-09-25,97,76.0,,0.76,73.72
2012-09-26,92,76.0,,0.76,69.92
2012-09-27,95,76.0,,0.76,72.2
2012-09-28,89,76.0,,0.76,67.64
2012-09-29,79,76.0,,0.76,60.04
2012-09-30,80,76.0,,0.76,60.8
2012-10-01,91,76.0,False,0.76,69.16
2012-10-02,98,76.0,,0.76,74.48
2012-10-03,94,76.0,,0.76,71.44
2012-10-04,93,76.0,,0.76,70.68
2012-10-05,86,76.0,,0.76,65.36
2012-10-06,78,76.0,,0.76,59.28
2012-10-07,78,76.0,,0.76,59.28
2012-10-08,96,76.0,,0.76,72.96000000000001
2012-10-09,100,76.0,,0.76,76.0
2012-10-10,95,76.0,,0.76,72.2
2012-10-11,96,76.0,,0.76,72.96000000000001
2012-10-12,92,76.0,,0.76,69.92
2012-10-13,78,76.0,,0.76,59.28
2012-10-14,73,76.0,,0.76,55.480000000000004
2012-10-15,95,76.0,,0.76,72.2
2012-10-16,98,76.0,,0.76,74.48
2012-10-17,91,76.0,,0.76,69.16
2012-10-18,96,76.0,,0.76,72.96000000000001
2012-10-19,84,76.0,,0.76,63.84
2012-10-20,72,76.0,,0.76,54.72
2012-10-21,77,76.0,,0.76,58.52
2012-10-22,99,76.0,,0.76,75.24
2012-10-23,87,76.0,,0.76,66.12
2012-10-24,93,76.0,,0.76,70.68
2012-10-25,90,76.0,,0.76,68.4
2012-10-26,85,76.0,,0.76,64.6
2012-10-27,69,76.0,,0.76,52.44
2012-10-28,71,76.0,,0.76,53.96
2012-10-29,78,76.0,,0.76,59.28
2012-10-30,78,76.0,,0.76,59.28
2012-10-31,81,76.0,,0.76,61.56
2012-11-01,94,70.0,False,0.7,65.8
2012-11-02,86,70.0,,0.7,60.199999999999996
2012-11-03,78,70.0,,0.7,54.599999999999994
2012-11-04,78,70.0,,0.7,54.599999999999994
2012-11-05,99,70.0,,0.7,69.3
2012-11-06,88,70.0,,0.7,61.599999999999994
2012-11-07,84,70.0,,0.7,58.8
2012-11-08,98,70.0,,0.7,68.6
2012-11-09,88,70.0,,0.7,61.599999999999994
2012-11-10,72,70.0,,0.7,50.4
2012-11-11,79,70.0,,0.7,55.3
2012-11-12,92,70.0,,0.7,64.39999999999999
2012-11-13,96,70.0,,0.7,67.19999999999999
2012-11-14,100,70.0,,0.7,70.0
2012-11-15,98,70.0,,0.7,68.6
2012-11-16,95,70.0,,0.7,66.5
2012-11-17,71,70.0,,0.7,49.699999999999996
2012-11-18,73,70.0,,0.7,51.099999999999994
2012-11-19,86,70.0,,0.7,60.199999999999996
2012-11-20,86,70.0,,0.7,60.199999999999996
2012-11-21,70,70.0,,0.7,49.0
2012-11-22,55,70.0,,0.7,38.5
2012-11-23,64,70.0,,0.7,44.8
2012-11-24,70,70.0,,0.7,49.0
2012-11-25,79,70.0,,0.7,55.3
2012-11-26,92,70.0,,0.7,64.39999999999999
2012-11-27,100,70.0,,0.7,70.0
2012-11-28,98,70.0,,0.7,68.6
2012-11-29,98,70.0,,0.7,68.6
2012-11-30,97,70.0,,0.7,67.89999999999999
2012-12-01,76,69.0,False,0.69,52.44
2012-12-02,83,69.0,,0.69,57.269999999999996
2012-12-03,94,69.0,,0.69,64.86
2012-12-04,97,69.0,,0.69,66.92999999999999
2012-12-05,97,69.0,,0.69,66.92999999999999
2012-12-06,98,69.0,,0.69,67.61999999999999
2012-12-07,96,69.0,,0.69,66.24
2012-12-08,82,69.0,,0.69,56.58
2012-12-09,75,69.0,,0.69,51.74999999999999
2012-12-10,95,69.0,,0.69,65.55
2012-12-11,100,69.0,,0.69,69.0
2012-12-12,90,69.0,,0.69,62.099999999999994
2012-12-13,93,69.0,,0.69,64.17
2012-12-14,84,69.0,,0.69,57.959999999999994
2012-12-15,73,69.0,,0.69,50.37
2012-12-16,72,69.0,,0.69,49.67999999999999
2012-12-17,89,69.0,,0.69,61.41
2012-12-18,96,69.0,,0.69,66.24
2012-12-19,90,69.0,,0.69,62.099999999999994
2012-12-20,78,69.0,,0.69,53.81999999999999
2012-12-21,85,69.0,,0.69,58.65
2012-12-22,66,69.0,,0.69,45.54
2012-12-23,63,69.0,,0.69,43.47
2012-12-24,55,69.0,,0.69,37.949999999999996
2012-12-25,47,69.0,,0.69,32.43
2012-12-26,72,69.0,,0.69,49.67999999999999
2012-12-27,73,69.0,,0.69,50.37
2012-12-28,79,69.0,,0.69,54.51
2012-12-29,74,69.0,,0.69,51.059999999999995
2012-12-30,68,69.0,,0.69,46.919999999999995
2012-12-31,70,69.0,,0.69,48.3
2013-01-01,62,73.0,False,0.73,45.26
2013-01-02,81,73.0,,0.73,59.129999999999995
2013-01-03,86,73.0,,0.73,62.78
2013-01-04,82,73.0,,0.73,59.86
2013-01-05,80,73.0,,0.73,58.4
2013-01-06,75,73.0,,0.73,54.75
2013-01-07,85,73.0,,0.73,62.05
2013-01-08,92,73.0,,0.73,67.16
2013-01-09,90,73.0,,0.73,65.7
2013-01-10,87,73.0,,0.73,63.51
2013-01-11,87,73.0,,0.73,63.51
2013-01-12,74,73.0,,0.73,54.019999999999996
2013-01-13,70,73.0,,0.73,51.1
2013-01-14,91,73.0,,0.73,66.42999999999999
2013-01-15,94,73.0,,0.73,68.62
2013-01-16,94,73.0,,0.73,68.62
2013-01-17,88,73.0,,0.73,64.24
2013-01-18,90,73.0,,0.73,65.7
2013-01-19,79,73.0,,0.73,57.67
2013-01-20,75,73.0,,0.73,54.75
2013-01-21,77,73.0,,0.73,56.21
2013-01-22,88,73.0,,0.73,64.24
2013-01-23,97,73.0,,0.73,70.81
2013-01-24,97,73.0,,0.73,70.81
2013-01-25,87,73.0,,0.73,63.51
2013-01-26,82,73.0,,0.73,59.86
2013-01-27,83,73.0,,0.73,60.589999999999996
2013-01-28,96,73.0,,0.73,70.08
2013-01-29,100,73.0,,0.73,73.0
2013-01-30,89,73.0,,0.73,64.97
2013-01-31,98,73.0,,0.73,71.53999999999999
2013-02-01,85,76.0,False,0.76,64.6
2013-02-02,77,76.0,,0.76,58.52
2013-02-03,77,76.0,,0.76,58.52
2013-02-04,90,76.0,,0.76,68.4
2013-02-05,94,76.0,,0.76,71.44
2013-02-06,89,76.0,,0.76,67.64
2013-02-07,90,76.0,,0.76,68.4
2013-02-08,88,76.0,,0.76,66.88
2013-02-09,79,76.0,,0.76,60.04
2013-02-10,77,76.0,,0.76,58.52
2013-02-11,96,76.0,,0.76,72.96000000000001
2013-02-12,99,76.0,,0.76,75.24
2013-02-13,97,76.0,,0.76,73.72
2013-02-14,89,76.0,,0.76,67.64
2013-02-15,84,76.0,,0.76,63.84
2013-02-16,81,76.0,,0.76,61.56
2013-02-17,79,76.0,,0.76,60.04
2013-02-18,84,76.0,,0.76,63.84
2013-02-19,92,76.0,,0.76,69.92
2013-02-20,91,76.0,,0.76,69.16
2013-02-21,95,76.0,,0.76,72.2
2013-02-22,92,76.0,,0.76,69.92
2013-02-23,79,76.0,,0.76,60.04
2013-02-24,85,76.0,,0.76,64.6
2013-02-25,93,76.0,,0.76,70.68
2013-02-26,100,76.0,,0.76,76.0
2013-02-27,96,76.0,,0.76,72.96000000000001
2013-02-28,98,76.0,,0.76,74.48
2013-03-01,90,74.0,False,0.74,66.6
2013-03-02,79,74.0,,0.74,58.46
2013-03-03,81,74.0,,0.74,59.94
2013-03-04,100,74.0,,0.74,74.0
2013-03-05,88,74.0,,0.74,65.12
2013-03-06,96,74.0,,0.74,71.03999999999999
2013-03-07,96,74.0,,0.74,71.03999999999999
2013-03-08,93,74.0,,0.74,68.82
2013-03-09,78,74.0,,0.74,57.72
2013-03-10,73,74.0,,0.74,54.019999999999996
2013-03-11,91,74.0,,0.74,67.34
2013-03-12,93,74.0,,0.74,68.82
2013-03-13,89,74.0,,0.74,65.86
2013-03-14,100,74.0,,0.74,74.0
2013-03-15,98,74.0,,0.74,72.52
2013-03-16,68,74.0,,0.74,50.32
2013-03-17,75,74.0,,0.74,55.5
2013-03-18,91,74.0,,0.74,67.34
2013-03-19,92,74.0,,0.74,68.08
2013-03-20,96,74.0,,0.74,71.03999999999999
2013-03-21,93,74.0,,0.74,68.82
2013-03-22,86,74.0,,0.74,63.64
2013-03-23,78,74.0,,0.74,57.72
2013-03-24,75,74.0,,0.74,55.5
2013-03-25,85,74.0,,0.74,62.9
2013-03-26,93,74.0,,0.74,68.82
2013-03-27,94,74.0,,0.74,69.56
2013-03-28,91,74.0,,0.74,67.34
2013-03-29,68,74.0,,0.74,50.32
2013-03-30,68,74.0,,0.74,50.32
2013-03-31,66,74.0,,0.74,48.839999999999996
2013-04-01,86,77.0,False,0.77,66.22
2013-04-02,90,77.0,,0.77,69.3
2013-04-03,95,77.0,,0.77,73.15
2013-04-04,97,77.0,,0.77,74.69
2013-04-05,87,77.0,,0.77,66.99
2013-04-06,77,77.0,,0.77,59.29
2013-04-07,77,77.0,,0.77,59.29
2013-04-08,95,77.0,,0.77,73.15
2013-04-09,91,77.0,,0.77,70.07000000000001
2013-04-10,93,77.0,,0.77,71.61
2013-04-11,96,77.0,,0.77,73.92
2013-04-12,88,77.0,,0.77,67.76
2013-04-13,82,77.0,,0.77,63.14
2013-04-14,76,77.0,,0.77,58.52
2013-04-15,86,77.0,,0.77,66.22
2013-04-16,91,77.0,,0.77,70.07000000000001
2013-04-17,89,77.0,,0.77,68.53
2013-04-18,84,77.0,,0.77,64.68
2013-04-19,81,77.0,,0.77,62.370000000000005
2013-04-20,73,77.0,,0.77,56.21
2013-04-21,79,77.0,,0.77,60.83
2013-04-22,90,77.0,,0.77,69.3
2013-04-23,100,77.0,,0.77,77.0
2013-04-24,92,77.0,,0.77,70.84
2013-04-25,90,77.0,,0.77,69.3
2013-04-26,82,77.0,,0.77,63.14
2013-04-27,70,77.0,,0.77,53.9
2013-04-28,74,77.0,,0.77,56.980000000000004
2013-04-29,94,77.0,,0.77,72.38
2013-04-30,97,77.0,,0.77,74.69
2013-05-01,93,73.0,False,0.73,67.89
2013-05-02,93,73.0,,0.73,67.89
2013-05-03,88,73.0,,0.73,64.24
