date,ore_unscaled,ore_monthly,isPartial,scale,ore
2020-08-20,90,75.0,,0.75,67.5
2020-08-21,72,75.0,,0.75,54.0
2020-08-22,67,75.0,,0.75,50.25
2020-08-23,76,75.0,,0.75,57.0
2020-08-24,79,75.0,,0.75,59.25
2020-08-25,82,75.0,,0.75,61.5
2020-08-26,70,75.0,,0.75,52.5
2020-08-27,78,75.0,,0.75,58.5
2020-08-28,76,75.0,,0.75,57.0
2020-08-29,90,75.0,,0.75,67.5
2020-08-30,80,75.0,,0.75,60.0
2020-08-31,70,75.0,,0.75,52.5
2020-09-01,78,73.0,False,0.73,56.94
2020-09-02,75,73.0,,0.73,54.75
2020-09-03,79,73.0,,0.73,57.67
2020-09-04,71,73.0,,0.73,51.83
2020-09-05,89,73.0,,0.73,64.97
2020-09-06,100,73.0,,0.73,73.0
2020-09-07,97,73.0,,0.73,70.81
2020-09-08,68,73.0,,0.73,49.64
2020-09-09,83,73.0,,0.73,60.589999999999996
2020-09-10,69,73.0,,0.73,50.37
2020-09-11,81,73.0,,0.73,59.129999999999995
2020-09-12,76,73.0,,0.73,55.48
2020-09-13,95,73.0,,0.73,69.35
2020-09-14,81,73.0,,0.73,59.129999999999995
2020-09-15,74,73.0,,0.73,54.019999999999996
2020-09-16,81,73.0,,0.73,59.129999999999995
2020-09-17,90,73.0,,0.73,65.7
2020-09-18,75,73.0,,0.73,54.75
2020-09-19,87,73.0,,0.73,63.51
2020-09-20,78,73.0,,0.73,56.94
2020-09-21,90,73.0,,0.73,65.7
2020-09-22,74,73.0,,0.73,54.019999999999996
2020-09-23,74,73.0,,0.73,54.019999999999996
2020-09-24,76,73.0,,0.73,55.48
2020-09-25,91,73.0,,0.73,66.42999999999999
2020-09-26,93,73.0,,0.73,67.89
2020-09-27,77,73.0,,0.73,56.21
2020-09-28,73,73.0,,0.73,53.29
2020-09-29,72,73.0,,0.73,52.56
2020-09-30,76,73.0,,0.73,55.48
2020-10-01,66,73.0,False,0.73,48.18
2020-10-02,60,73.0,,0.73,43.8
2020-10-03,87,73.0,,0.73,63.51
2020-10-04,79,73.0,,0.73,57.67
2020-10-05,85,73.0,,0.73,62.05
2020-10-06,83,73.0,,0.73,60.589999999999996
2020-10-07,77,73.0,,0.73,56.21
2020-10-08,73,73.0,,0.73,53.29
2020-10-09,80,73.0,,0.73,58.4
2020-10-10,85,73.0,,0.73,62.05
2020-10-11,95,73.0,,0.73,69.35
2020-10-12,77,73.0,,0.73,56.21
2020-10-13,74,73.0,,0.73,54.019999999999996
2020-10-14,71,73.0,,0.73,51.83
2020-10-15,84,73.0,,0.73,61.32
2020-10-16,82,73.0,,0.73,59.86
2020-10-17,83,73.0,,0.73,60.589999999999996
2020-10-18,82,73.0,,0.73,59.86
2020-10-19,82,73.0,,0.73,59.86
2020-10-20,73,73.0,,0.73,53.29
2020-10-21,91,73.0,,0.73,66.42999999999999
2020-10-22,67,73.0,,0.73,48.91
2020-10-23,100,73.0,,0.73,73.0
2020-10-24,87,73.0,,0.73,63.51
2020-10-25,95,73.0,,0.73,69.35
2020-10-26,83,73.0,,0.73,60.589999999999996
2020-10-27,90,73.0,,0.73,65.7
2020-10-28,83,73.0,,0.73,60.589999999999996
2020-10-29,70,73.0,,0.73,51.1
2020-10-30,81,73.0,,0.73,59.129999999999995
2020-10-31,62,73.0,,0.73,45.26
2020-11-01,88,71.0,True,0.71,62.48
2020-11-02,83,71.0,,0.71,58.93
2020-11-03,71,71.0,,0.71,50.41
2020-11-04,55,71.0,,0.71,39.05
2020-11-05,53,71.0,,0.71,37.629999999999995
2020-11-06,68,71.0,,0.71,48.28
2020-11-07,58,71.0,,0.71,41.18
2020-11-08,100,71.0,,0.71,71.0
2020-11-09,79,71.0,,0.71,56.089999999999996
2020-11-10,82,71.0,,0.71,58.22
2020-11-11,82,71.0,,0.71,58.22
2020-11-12,84,71.0,,0.71,59.64
2020-11-13,81,71.0,,0.71,57.51
2020-11-14,91,71.0,,0.71,64.61
2020-11-15,82,71.0,,0.71,58.22
2020-11-16,84,71.0,,0.71,59.64
2020-11-17,73,71.0,,0.71,51.83
2020-11-18,84,71.0,,0.71,59.64
2020-11-19,71,71.0,,0.71,50.41
2020-11-20,75,71.0,,0.71,53.25
2020-11-21,86,71.0,,0.71,61.059999999999995
2020-11-22,85,71.0,,0.71,60.349999999999994
2020-11-23,81,71.0,,0.71,57.51
2020-11-24,75,71.0,,0.71,53.25
2020-11-25,70,71.0,,0.71,49.699999999999996
2020-11-26,85,71.0,,0.71,60.349999999999994
2020-11-27,90,71.0,,0.71,63.9
2020-11-28,98,71.0,,0.71,69.58
2020-11-29,77,71.0,,0.71,54.669999999999995
