date,office_unscaled,office_monthly,isPartial,scale,office
2016-08-02,94,90.0,,0.9,84.60000000000001
2016-08-02,93,90.0,,0.9,83.7
2016-08-02,93,90.0,,0.9,83.7
2016-08-02,94,90.0,,0.9,84.60000000000001
2016-08-02,94,90.0,,0.9,84.60000000000001
2016-08-02,94,90.0,,0.9,84.60000000000001
2016-08-02,93,90.0,,0.9,83.7
2016-08-02,93,90.0,,0.9,83.7
2016-08-02,94,90.0,,0.9,84.60000000000001
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-03,93,90.0,,0.9,83.7
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,88,90.0,,0.9,79.2
2016-08-04,89,90.0,,0.9,80.10000000000001
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,86,90.0,,0.9,77.4
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,85,90.0,,0.9,76.5
2016-08-05,86,90.0,,0.9,77.4
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,56,90.0,,0.9,50.4
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,55,90.0,,0.9,49.5
2016-08-06,56,90.0,,0.9,50.4
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-07,47,90.0,,0.9,42.300000000000004
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,93,90.0,,0.9,83.7
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,91,90.0,,0.9,81.9
2016-08-08,93,90.0,,0.9,83.7
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,88,90.0,,0.9,79.2
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,89,90.0,,0.9,80.10000000000001
2016-08-09,88,90.0,,0.9,79.2
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,86,90.0,,0.9,77.4
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,84,90.0,,0.9,75.60000000000001
2016-08-10,86,90.0,,0.9,77.4
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,85,90.0,,0.9,76.5
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,83,90.0,,0.9,74.7
2016-08-11,85,90.0,,0.9,76.5
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,83,90.0,,0.9,74.7
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,80,90.0,,0.9,72.0
2016-08-12,83,90.0,,0.9,74.7
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,55,90.0,,0.9,49.5
2016-08-13,57,90.0,,0.9,51.300000000000004
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-14,45,90.0,,0.9,40.5
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,95,90.0,,0.9,85.5
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,93,90.0,,0.9,83.7
2016-08-15,95,90.0,,0.9,85.5
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,93,90.0,,0.9,83.7
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,91,90.0,,0.9,81.9
2016-08-16,93,90.0,,0.9,83.7
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,88,90.0,,0.9,79.2
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,86,90.0,,0.9,77.4
2016-08-17,88,90.0,,0.9,79.2
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,88,90.0,,0.9,79.2
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,87,90.0,,0.9,78.3
2016-08-18,88,90.0,,0.9,79.2
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,83,90.0,,0.9,74.7
2016-08-19,84,90.0,,0.9,75.60000000000001
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-20,56,90.0,,0.9,50.4
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,45,90.0,,0.9,40.5
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,44,90.0,,0.9,39.6
2016-08-21,45,90.0,,0.9,40.5
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,98,90.0,,0.9,88.2
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,95,90.0,,0.9,85.5
2016-08-22,98,90.0,,0.9,88.2
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,93,90.0,,0.9,83.7
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,92,90.0,,0.9,82.8
2016-08-23,93,90.0,,0.9,83.7
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,92,90.0,,0.9,82.8
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,91,90.0,,0.9,81.9
2016-08-24,92,90.0,,0.9,82.8
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
