date,cash_unscaled,cash_monthly,isPartial,scale,cash
2010-01-01,86,41.0,False,0.41,35.26
2010-01-02,82,41.0,,0.41,33.62
2010-01-03,80,41.0,,0.41,32.8
2010-01-04,93,41.0,,0.41,38.129999999999995
2010-01-05,79,41.0,,0.41,32.39
2010-01-06,91,41.0,,0.41,37.309999999999995
2010-01-07,87,41.0,,0.41,35.669999999999995
2010-01-08,79,41.0,,0.41,32.39
2010-01-09,94,41.0,,0.41,38.54
2010-01-10,81,41.0,,0.41,33.21
2010-01-11,86,41.0,,0.41,35.26
2010-01-12,100,41.0,,0.41,41.0
2010-01-13,99,41.0,,0.41,40.589999999999996
2010-01-14,77,41.0,,0.41,31.569999999999997
2010-01-15,84,41.0,,0.41,34.44
2010-01-16,81,41.0,,0.41,33.21
2010-01-17,77,41.0,,0.41,31.569999999999997
2010-01-18,82,41.0,,0.41,33.62
2010-01-19,83,41.0,,0.41,34.03
2010-01-20,78,41.0,,0.41,31.979999999999997
2010-01-21,82,41.0,,0.41,33.62
2010-01-22,86,41.0,,0.41,35.26
2010-01-23,93,41.0,,0.41,38.129999999999995
2010-01-24,87,41.0,,0.41,35.669999999999995
2010-01-25,86,41.0,,0.41,35.26
2010-01-26,84,41.0,,0.41,34.44
2010-01-27,81,41.0,,0.41,33.21
2010-01-28,85,41.0,,0.41,34.85
2010-01-29,86,41.0,,0.41,35.26
2010-01-30,83,41.0,,0.41,34.03
2010-01-31,76,41.0,,0.41,31.159999999999997
2010-02-01,90,41.0,False,0.41,36.9
2010-02-02,75,41.0,,0.41,30.749999999999996
2010-02-03,91,41.0,,0.41,37.309999999999995
2010-02-04,78,41.0,,0.41,31.979999999999997
2010-02-05,73,41.0,,0.41,29.93
2010-02-06,88,41.0,,0.41,36.08
2010-02-07,71,41.0,,0.41,29.11
2010-02-08,95,41.0,,0.41,38.949999999999996
2010-02-09,77,41.0,,0.41,31.569999999999997
2010-02-10,91,41.0,,0.41,37.309999999999995
2010-02-11,78,41.0,,0.41,31.979999999999997
2010-02-12,89,41.0,,0.41,36.489999999999995
2010-02-13,91,41.0,,0.41,37.309999999999995
2010-02-14,74,41.0,,0.41,30.34
2010-02-15,86,41.0,,0.41,35.26
2010-02-16,87,41.0,,0.41,35.669999999999995
2010-02-17,79,41.0,,0.41,32.39
2010-02-18,77,41.0,,0.41,31.569999999999997
2010-02-19,93,41.0,,0.41,38.129999999999995
2010-02-20,85,41.0,,0.41,34.85
2010-02-21,82,41.0,,0.41,33.62
2010-02-22,80,41.0,,0.41,32.8
2010-02-23,77,41.0,,0.41,31.569999999999997
2010-02-24,85,41.0,,0.41,34.85
2010-02-25,85,41.0,,0.41,34.85
2010-02-26,100,41.0,,0.41,41.0
2010-02-27,90,41.0,,0.41,36.9
2010-02-28,79,41.0,,0.41,32.39
2010-03-01,100,39.0,False,0.39,39.0
2010-03-02,98,39.0,,0.39,38.22
2010-03-03,91,39.0,,0.39,35.49
2010-03-04,100,39.0,,0.39,39.0
2010-03-05,95,39.0,,0.39,37.050000000000004
2010-03-06,81,39.0,,0.39,31.59
2010-03-07,84,39.0,,0.39,32.76
2010-03-08,89,39.0,,0.39,34.71
2010-03-09,92,39.0,,0.39,35.88
2010-03-10,87,39.0,,0.39,33.93
2010-03-11,86,39.0,,0.39,33.54
2010-03-12,78,39.0,,0.39,30.42
2010-03-13,95,39.0,,0.39,37.050000000000004
2010-03-14,78,39.0,,0.39,30.42
2010-03-15,88,39.0,,0.39,34.32
2010-03-16,92,39.0,,0.39,35.88
2010-03-17,95,39.0,,0.39,37.050000000000004
2010-03-18,76,39.0,,0.39,29.64
2010-03-19,89,39.0,,0.39,34.71
2010-03-20,77,39.0,,0.39,30.03
2010-03-21,86,39.0,,0.39,33.54
2010-03-22,90,39.0,,0.39,35.1
2010-03-23,92,39.0,,0.39,35.88
2010-03-24,96,39.0,,0.39,37.44
2010-03-25,91,39.0,,0.39,35.49
2010-03-26,91,39.0,,0.39,35.49
2010-03-27,86,39.0,,0.39,33.54
2010-03-28,92,39.0,,0.39,35.88
2010-03-29,91,39.0,,0.39,35.49
2010-03-30,95,39.0,,0.39,37.050000000000004
2010-03-31,92,39.0,,0.39,35.88
2010-04-01,63,43.0,False,0.43,27.09
2010-04-02,74,43.0,,0.43,31.82
2010-04-03,74,43.0,,0.43,31.82
2010-04-04,57,43.0,,0.43,24.509999999999998
2010-04-05,71,43.0,,0.43,30.53
2010-04-06,65,43.0,,0.43,27.95
2010-04-07,69,43.0,,0.43,29.669999999999998
2010-04-08,83,43.0,,0.43,35.69
2010-04-09,75,43.0,,0.43,32.25
2010-04-10,64,43.0,,0.43,27.52
2010-04-11,73,43.0,,0.43,31.39
2010-04-12,70,43.0,,0.43,30.099999999999998
2010-04-13,76,43.0,,0.43,32.68
2010-04-14,72,43.0,,0.43,30.96
2010-04-15,70,43.0,,0.43,30.099999999999998
2010-04-16,67,43.0,,0.43,28.81
2010-04-17,71,43.0,,0.43,30.53
2010-04-18,100,43.0,,0.43,43.0
2010-04-19,77,43.0,,0.43,33.11
2010-04-20,72,43.0,,0.43,30.96
2010-04-21,71,43.0,,0.43,30.53
2010-04-22,86,43.0,,0.43,36.98
2010-04-23,71,43.0,,0.43,30.53
2010-04-24,73,43.0,,0.43,31.39
2010-04-25,66,43.0,,0.43,28.38
2010-04-26,69,43.0,,0.43,29.669999999999998
2010-04-27,74,43.0,,0.43,31.82
2010-04-28,69,43.0,,0.43,29.669999999999998
2010-04-29,62,43.0,,0.43,26.66
2010-04-30,70,43.0,,0.43,30.099999999999998
2010-05-01,94,39.0,False,0.39,36.660000000000004
2010-05-02,97,39.0,,0.39,37.83
2010-05-03,97,39.0,,0.39,37.83
2010-05-04,97,39.0,,0.39,37.83
2010-05-05,99,39.0,,0.39,38.61
2010-05-06,98,39.0,,0.39,38.22
2010-05-07,91,39.0,,0.39,35.49
2010-05-08,98,39.0,,0.39,38.22
2010-05-09,89,39.0,,0.39,34.71
2010-05-10,100,39.0,,0.39,39.0
2010-05-11,85,39.0,,0.39,33.15
2010-05-12,90,39.0,,0.39,35.1
2010-05-13,95,39.0,,0.39,37.050000000000004
2010-05-14,92,39.0,,0.39,35.88
2010-05-15,94,39.0,,0.39,36.660000000000004
2010-05-16,91,39.0,,0.39,35.49
2010-05-17,85,39.0,,0.39,33.15
2010-05-18,87,39.0,,0.39,33.93
2010-05-19,93,39.0,,0.39,36.27
2010-05-20,85,39.0,,0.39,33.15
2010-05-21,86,39.0,,0.39,33.54
2010-05-22,91,39.0,,0.39,35.49
2010-05-23,85,39.0,,0.39,33.15
2010-05-24,97,39.0,,0.39,37.83
2010-05-25,95,39.0,,0.39,37.050000000000004
2010-05-26,91,39.0,,0.39,35.49
2010-05-27,96,39.0,,0.39,37.44
2010-05-28,84,39.0,,0.39,32.76
2010-05-29,78,39.0,,0.39,30.42
2010-05-30,74,39.0,,0.39,28.86
2010-05-31,71,39.0,,0.39,27.69
2010-06-01,91,39.0,False,0.39,35.49
2010-06-02,85,39.0,,0.39,33.15
2010-06-03,89,39.0,,0.39,34.71
2010-06-04,88,39.0,,0.39,34.32
2010-06-05,84,39.0,,0.39,32.76
2010-06-06,82,39.0,,0.39,31.98
2010-06-07,91,39.0,,0.39,35.49
2010-06-08,80,39.0,,0.39,31.200000000000003
2010-06-09,90,39.0,,0.39,35.1
2010-06-10,85,39.0,,0.39,33.15
2010-06-11,89,39.0,,0.39,34.71
2010-06-12,80,39.0,,0.39,31.200000000000003
2010-06-13,77,39.0,,0.39,30.03
2010-06-14,83,39.0,,0.39,32.370000000000005
2010-06-15,83,39.0,,0.39,32.370000000000005
2010-06-16,88,39.0,,0.39,34.32
2010-06-17,100,39.0,,0.39,39.0
2010-06-18,85,39.0,,0.39,33.15
2010-06-19,78,39.0,,0.39,30.42
2010-06-20,83,39.0,,0.39,32.370000000000005
2010-06-21,94,39.0,,0.39,36.660000000000004
2010-06-22,78,39.0,,0.39,30.42
2010-06-23,91,39.0,,0.39,35.49
2010-06-24,81,39.0,,0.39,31.59
2010-06-25,89,39.0,,0.39,34.71
2010-06-26,88,39.0,,0.39,34.32
2010-06-27,82,39.0,,0.39,31.98
2010-06-28,83,39.0,,0.39,32.370000000000005
2010-06-29,91,39.0,,0.39,35.49
2010-06-30,84,39.0,,0.39,32.76
2010-07-01,85,40.0,False,0.4,34.0
2010-07-02,94,40.0,,0.4,37.6
2010-07-03,69,40.0,,0.4,27.6
2010-07-04,73,40.0,,0.4,29.200000000000003
2010-07-05,75,40.0,,0.4,30.0
2010-07-06,93,40.0,,0.4,37.2
2010-07-07,80,40.0,,0.4,32.0
2010-07-08,93,40.0,,0.4,37.2
2010-07-09,89,40.0,,0.4,35.6
2010-07-10,80,40.0,,0.4,32.0
2010-07-11,75,40.0,,0.4,30.0
2010-07-12,93,40.0,,0.4,37.2
2010-07-13,78,40.0,,0.4,31.200000000000003
2010-07-14,91,40.0,,0.4,36.4
2010-07-15,96,40.0,,0.4,38.400000000000006
2010-07-16,93,40.0,,0.4,37.2
2010-07-17,92,40.0,,0.4,36.800000000000004
2010-07-18,85,40.0,,0.4,34.0
2010-07-19,81,40.0,,0.4,32.4
2010-07-20,87,40.0,,0.4,34.800000000000004
2010-07-21,95,40.0,,0.4,38.0
2010-07-22,94,40.0,,0.4,37.6
2010-07-23,86,40.0,,0.4,34.4
2010-07-24,100,40.0,,0.4,40.0
2010-07-25,82,40.0,,0.4,32.800000000000004
2010-07-26,85,40.0,,0.4,34.0
2010-07-27,88,40.0,,0.4,35.2
2010-07-28,98,40.0,,0.4,39.2
2010-07-29,84,40.0,,0.4,33.6
2010-07-30,91,40.0,,0.4,36.4
2010-07-31,93,40.0,,0.4,37.2
2010-08-01,69,41.0,False,0.41,28.29
2010-08-02,85,41.0,,0.41,34.85
2010-08-03,86,41.0,,0.41,35.26
2010-08-04,82,41.0,,0.41,33.62
2010-08-05,92,41.0,,0.41,37.72
2010-08-06,82,41.0,,0.41,33.62
2010-08-07,77,41.0,,0.41,31.569999999999997
2010-08-08,78,41.0,,0.41,31.979999999999997
2010-08-09,88,41.0,,0.41,36.08
2010-08-10,87,41.0,,0.41,35.669999999999995
2010-08-11,84,41.0,,0.41,34.44
2010-08-12,95,41.0,,0.41,38.949999999999996
2010-08-13,86,41.0,,0.41,35.26
2010-08-14,86,41.0,,0.41,35.26
2010-08-15,76,41.0,,0.41,31.159999999999997
2010-08-16,88,41.0,,0.41,36.08
2010-08-17,82,41.0,,0.41,33.62
2010-08-18,89,41.0,,0.41,36.489999999999995
2010-08-19,82,41.0,,0.41,33.62
2010-08-20,86,41.0,,0.41,35.26
2010-08-21,88,41.0,,0.41,36.08
2010-08-22,76,41.0,,0.41,31.159999999999997
2010-08-23,82,41.0,,0.41,33.62
2010-08-24,87,41.0,,0.41,35.669999999999995
2010-08-25,77,41.0,,0.41,31.569999999999997
2010-08-26,100,41.0,,0.41,41.0
2010-08-27,82,41.0,,0.41,33.62
2010-08-28,80,41.0,,0.41,32.8
2010-08-29,80,41.0,,0.41,32.8
2010-08-30,86,41.0,,0.41,35.26
2010-08-31,80,41.0,,0.41,32.8
2010-09-01,100,40.0,False,0.4,40.0
2010-09-02,94,40.0,,0.4,37.6
2010-09-03,85,40.0,,0.4,34.0
2010-09-04,83,40.0,,0.4,33.2
2010-09-05,82,40.0,,0.4,32.800000000000004
2010-09-06,85,40.0,,0.4,34.0
2010-09-07,82,40.0,,0.4,32.800000000000004
2010-09-08,83,40.0,,0.4,33.2
2010-09-09,87,40.0,,0.4,34.800000000000004
2010-09-10,95,40.0,,0.4,38.0
2010-09-11,76,40.0,,0.4,30.400000000000002
2010-09-12,77,40.0,,0.4,30.8
2010-09-13,84,40.0,,0.4,33.6
2010-09-14,78,40.0,,0.4,31.200000000000003
2010-09-15,70,40.0,,0.4,28.0
2010-09-16,81,40.0,,0.4,32.4
2010-09-17,79,40.0,,0.4,31.6
2010-09-18,81,40.0,,0.4,32.4
2010-09-19,88,40.0,,0.4,35.2
2010-09-20,83,40.0,,0.4,33.2
2010-09-21,96,40.0,,0.4,38.400000000000006
2010-09-22,86,40.0,,0.4,34.4
2010-09-23,88,40.0,,0.4,35.2
2010-09-24,87,40.0,,0.4,34.800000000000004
2010-09-25,72,40.0,,0.4,28.8
2010-09-26,79,40.0,,0.4,31.6
2010-09-27,80,40.0,,0.4,32.0
2010-09-28,79,40.0,,0.4,31.6
2010-09-29,85,40.0,,0.4,34.0
2010-09-30,77,40.0,,0.4,30.8
2010-10-01,73,38.0,False,0.38,27.740000000000002
2010-10-02,100,38.0,,0.38,38.0
2010-10-03,65,38.0,,0.38,24.7
2010-10-04,79,38.0,,0.38,30.02
2010-10-05,78,38.0,,0.38,29.64
2010-10-06,76,38.0,,0.38,28.88
2010-10-07,78,38.0,,0.38,29.64
2010-10-08,72,38.0,,0.38,27.36
2010-10-09,71,38.0,,0.38,26.98
2010-10-10,71,38.0,,0.38,26.98
2010-10-11,74,38.0,,0.38,28.12
2010-10-12,77,38.0,,0.38,29.26
2010-10-13,80,38.0,,0.38,30.4
2010-10-14,78,38.0,,0.38,29.64
2010-10-15,81,38.0,,0.38,30.78
2010-10-16,76,38.0,,0.38,28.88
2010-10-17,58,38.0,,0.38,22.04
2010-10-18,72,38.0,,0.38,27.36
2010-10-19,80,38.0,,0.38,30.4
2010-10-20,74,38.0,,0.38,28.12
2010-10-21,77,38.0,,0.38,29.26
2010-10-22,77,38.0,,0.38,29.26
2010-10-23,74,38.0,,0.38,28.12
2010-10-24,63,38.0,,0.38,23.94
2010-10-25,80,38.0,,0.38,30.4
2010-10-26,78,38.0,,0.38,29.64
2010-10-27,70,38.0,,0.38,26.6
2010-10-28,76,38.0,,0.38,28.88
2010-10-29,78,38.0,,0.38,29.64
2010-10-30,77,38.0,,0.38,29.26
2010-10-31,66,38.0,,0.38,25.080000000000002
2010-11-01,91,39.0,False,0.39,35.49
2010-11-02,93,39.0,,0.39,36.27
2010-11-03,91,39.0,,0.39,35.49
2010-11-04,99,39.0,,0.39,38.61
2010-11-05,100,39.0,,0.39,39.0
2010-11-06,98,39.0,,0.39,38.22
2010-11-07,81,39.0,,0.39,31.59
2010-11-08,94,39.0,,0.39,36.660000000000004
2010-11-09,98,39.0,,0.39,38.22
2010-11-10,98,39.0,,0.39,38.22
2010-11-11,96,39.0,,0.39,37.44
2010-11-12,90,39.0,,0.39,35.1
2010-11-13,90,39.0,,0.39,35.1
2010-11-14,88,39.0,,0.39,34.32
2010-11-15,93,39.0,,0.39,36.27
2010-11-16,95,39.0,,0.39,37.050000000000004
2010-11-17,93,39.0,,0.39,36.27
2010-11-18,98,39.0,,0.39,38.22
2010-11-19,94,39.0,,0.39,36.660000000000004
2010-11-20,91,39.0,,0.39,35.49
2010-11-21,83,39.0,,0.39,32.370000000000005
2010-11-22,96,39.0,,0.39,37.44
2010-11-23,91,39.0,,0.39,35.49
2010-11-24,91,39.0,,0.39,35.49
2010-11-25,78,39.0,,0.39,30.42
2010-11-26,87,39.0,,0.39,33.93
2010-11-27,78,39.0,,0.39,30.42
2010-11-28,83,39.0,,0.39,32.370000000000005
2010-11-29,97,39.0,,0.39,37.83
2010-11-30,99,39.0,,0.39,38.61
2010-12-01,87,40.0,False,0.4,34.800000000000004
2010-12-02,89,40.0,,0.4,35.6
2010-12-03,79,40.0,,0.4,31.6
2010-12-04,83,40.0,,0.4,33.2
2010-12-05,79,40.0,,0.4,31.6
2010-12-06,98,40.0,,0.4,39.2
2010-12-07,87,40.0,,0.4,34.800000000000004
2010-12-08,97,40.0,,0.4,38.800000000000004
2010-12-09,100,40.0,,0.4,40.0
2010-12-10,90,40.0,,0.4,36.0
2010-12-11,93,40.0,,0.4,37.2
2010-12-12,71,40.0,,0.4,28.400000000000002
2010-12-13,88,40.0,,0.4,35.2
2010-12-14,88,40.0,,0.4,35.2
2010-12-15,90,40.0,,0.4,36.0
2010-12-16,89,40.0,,0.4,35.6
2010-12-17,89,40.0,,0.4,35.6
2010-12-18,89,40.0,,0.4,35.6
2010-12-19,80,40.0,,0.4,32.0
2010-12-20,93,40.0,,0.4,37.2
2010-12-21,88,40.0,,0.4,35.2
2010-12-22,82,40.0,,0.4,32.800000000000004
2010-12-23,91,40.0,,0.4,36.4
2010-12-24,76,40.0,,0.4,30.400000000000002
2010-12-25,69,40.0,,0.4,27.6
2010-12-26,71,40.0,,0.4,28.400000000000002
2010-12-27,85,40.0,,0.4,34.0
2010-12-28,81,40.0,,0.4,32.4
2010-12-29,95,40.0,,0.4,38.0
2010-12-30,87,40.0,,0.4,34.800000000000004
2010-12-31,74,40.0,,0.4,29.6
2011-01-01,96,44.0,False,0.44,42.24
2011-01-02,85,44.0,,0.44,37.4
2011-01-03,100,44.0,,0.44,44.0
2011-01-04,98,44.0,,0.44,43.12
2011-01-05,92,44.0,,0.44,40.48
2011-01-06,92,44.0,,0.44,40.48
2011-01-07,94,44.0,,0.44,41.36
2011-01-08,88,44.0,,0.44,38.72
2011-01-09,74,44.0,,0.44,32.56
2011-01-10,89,44.0,,0.44,39.160000000000004
2011-01-11,85,44.0,,0.44,37.4
2011-01-12,94,44.0,,0.44,41.36
2011-01-13,90,44.0,,0.44,39.6
2011-01-14,98,44.0,,0.44,43.12
2011-01-15,89,44.0,,0.44,39.160000000000004
2011-01-16,87,44.0,,0.44,38.28
2011-01-17,87,44.0,,0.44,38.28
2011-01-18,85,44.0,,0.44,37.4
2011-01-19,95,44.0,,0.44,41.8
2011-01-20,91,44.0,,0.44,40.04
2011-01-21,93,44.0,,0.44,40.92
2011-01-22,94,44.0,,0.44,41.36
2011-01-23,83,44.0,,0.44,36.52
2011-01-24,96,44.0,,0.44,42.24
2011-01-25,94,44.0,,0.44,41.36
2011-01-26,95,44.0,,0.44,41.8
2011-01-27,96,44.0,,0.44,42.24
2011-01-28,98,44.0,,0.44,43.12
2011-01-29,93,44.0,,0.44,40.92
2011-01-30,85,44.0,,0.44,37.4
2011-01-31,95,44.0,,0.44,41.8
2011-02-01,86,43.0,False,0.43,36.98
2011-02-02,88,43.0,,0.43,37.839999999999996
2011-02-03,86,43.0,,0.43,36.98
2011-02-04,90,43.0,,0.43,38.7
2011-02-05,88,43.0,,0.43,37.839999999999996
2011-02-06,83,43.0,,0.43,35.69
2011-02-07,85,43.0,,0.43,36.55
2011-02-08,95,43.0,,0.43,40.85
2011-02-09,84,43.0,,0.43,36.12
2011-02-10,88,43.0,,0.43,37.839999999999996
2011-02-11,90,43.0,,0.43,38.7
2011-02-12,93,43.0,,0.43,39.99
2011-02-13,84,43.0,,0.43,36.12
2011-02-14,84,43.0,,0.43,36.12
2011-02-15,95,43.0,,0.43,40.85
2011-02-16,98,43.0,,0.43,42.14
2011-02-17,100,43.0,,0.43,43.0
2011-02-18,94,43.0,,0.43,40.42
2011-02-19,80,43.0,,0.43,34.4
2011-02-20,85,43.0,,0.43,36.55
2011-02-21,91,43.0,,0.43,39.13
2011-02-22,92,43.0,,0.43,39.56
2011-02-23,91,43.0,,0.43,39.13
2011-02-24,83,43.0,,0.43,35.69
2011-02-25,83,43.0,,0.43,35.69
2011-02-26,97,43.0,,0.43,41.71
2011-02-27,90,43.0,,0.43,38.7
2011-02-28,76,43.0,,0.43,32.68
2011-03-01,99,42.0,False,0.42,41.58
2011-03-02,88,42.0,,0.42,36.96
2011-03-03,96,42.0,,0.42,40.32
2011-03-04,100,42.0,,0.42,42.0
2011-03-05,93,42.0,,0.42,39.059999999999995
2011-03-06,86,42.0,,0.42,36.12
2011-03-07,90,42.0,,0.42,37.8
2011-03-08,86,42.0,,0.42,36.12
2011-03-09,91,42.0,,0.42,38.22
2011-03-10,86,42.0,,0.42,36.12
2011-03-11,84,42.0,,0.42,35.28
2011-03-12,77,42.0,,0.42,32.339999999999996
2011-03-13,80,42.0,,0.42,33.6
2011-03-14,84,42.0,,0.42,35.28
2011-03-15,94,42.0,,0.42,39.48
2011-03-16,88,42.0,,0.42,36.96
2011-03-17,86,42.0,,0.42,36.12
2011-03-18,86,42.0,,0.42,36.12
2011-03-19,81,42.0,,0.42,34.019999999999996
2011-03-20,80,42.0,,0.42,33.6
2011-03-21,97,42.0,,0.42,40.74
2011-03-22,87,42.0,,0.42,36.54
2011-03-23,93,42.0,,0.42,39.059999999999995
2011-03-24,90,42.0,,0.42,37.8
2011-03-25,87,42.0,,0.42,36.54
2011-03-26,99,42.0,,0.42,41.58
2011-03-27,94,42.0,,0.42,39.48
2011-03-28,92,42.0,,0.42,38.64
2011-03-29,98,42.0,,0.42,41.16
2011-03-30,95,42.0,,0.42,39.9
2011-03-31,97,42.0,,0.42,40.74
2011-04-01,88,44.0,False,0.44,38.72
2011-04-02,94,44.0,,0.44,41.36
2011-04-03,87,44.0,,0.44,38.28
2011-04-04,89,44.0,,0.44,39.160000000000004
2011-04-05,90,44.0,,0.44,39.6
2011-04-06,92,44.0,,0.44,40.48
2011-04-07,98,44.0,,0.44,43.12
2011-04-08,96,44.0,,0.44,42.24
2011-04-09,100,44.0,,0.44,44.0
2011-04-10,95,44.0,,0.44,41.8
2011-04-11,98,44.0,,0.44,43.12
2011-04-12,84,44.0,,0.44,36.96
2011-04-13,96,44.0,,0.44,42.24
2011-04-14,88,44.0,,0.44,38.72
2011-04-15,85,44.0,,0.44,37.4
2011-04-16,96,44.0,,0.44,42.24
2011-04-17,77,44.0,,0.44,33.88
2011-04-18,94,44.0,,0.44,41.36
2011-04-19,93,44.0,,0.44,40.92
2011-04-20,96,44.0,,0.44,42.24
2011-04-21,91,44.0,,0.44,40.04
2011-04-22,93,44.0,,0.44,40.92
2011-04-23,98,44.0,,0.44,43.12
2011-04-24,76,44.0,,0.44,33.44
2011-04-25,93,44.0,,0.44,40.92
2011-04-26,91,44.0,,0.44,40.04
2011-04-27,93,44.0,,0.44,40.92
2011-04-28,84,44.0,,0.44,36.96
2011-04-29,91,44.0,,0.44,40.04
2011-04-30,86,44.0,,0.44,37.84
2011-05-01,85,43.0,False,0.43,36.55
2011-05-02,86,43.0,,0.43,36.98
2011-05-03,89,43.0,,0.43,38.269999999999996
2011-05-04,97,43.0,,0.43,41.71
2011-05-05,97,43.0,,0.43,41.71
2011-05-06,91,43.0,,0.43,39.13
2011-05-07,88,43.0,,0.43,37.839999999999996
2011-05-08,87,43.0,,0.43,37.41
2011-05-09,93,43.0,,0.43,39.99
2011-05-10,90,43.0,,0.43,38.7
2011-05-11,88,43.0,,0.43,37.839999999999996
2011-05-12,98,43.0,,0.43,42.14
2011-05-13,95,43.0,,0.43,40.85
2011-05-14,89,43.0,,0.43,38.269999999999996
2011-05-15,88,43.0,,0.43,37.839999999999996
2011-05-16,99,43.0,,0.43,42.57
2011-05-17,100,43.0,,0.43,43.0
2011-05-18,90,43.0,,0.43,38.7
2011-05-19,91,43.0,,0.43,39.13
2011-05-20,93,43.0,,0.43,39.99
2011-05-21,83,43.0,,0.43,35.69
2011-05-22,86,43.0,,0.43,36.98
2011-05-23,97,43.0,,0.43,41.71
2011-05-24,95,43.0,,0.43,40.85
2011-05-25,89,43.0,,0.43,38.269999999999996
2011-05-26,94,43.0,,0.43,40.42
2011-05-27,97,43.0,,0.43,41.71
2011-05-28,90,43.0,,0.43,38.7
2011-05-29,89,43.0,,0.43,38.269999999999996
2011-05-30,89,43.0,,0.43,38.269999999999996
2011-05-31,94,43.0,,0.43,40.42
2011-06-01,93,45.0,False,0.45,41.85
2011-06-02,89,45.0,,0.45,40.050000000000004
2011-06-03,92,45.0,,0.45,41.4
2011-06-04,94,45.0,,0.45,42.300000000000004
2011-06-05,89,45.0,,0.45,40.050000000000004
2011-06-06,100,45.0,,0.45,45.0
2011-06-07,94,45.0,,0.45,42.300000000000004
2011-06-08,96,45.0,,0.45,43.2
2011-06-09,91,45.0,,0.45,40.95
2011-06-10,92,45.0,,0.45,41.4
2011-06-11,88,45.0,,0.45,39.6
2011-06-12,85,45.0,,0.45,38.25
2011-06-13,94,45.0,,0.45,42.300000000000004
2011-06-14,95,45.0,,0.45,42.75
2011-06-15,98,45.0,,0.45,44.1
2011-06-16,93,45.0,,0.45,41.85
2011-06-17,93,45.0,,0.45,41.85
2011-06-18,95,45.0,,0.45,42.75
2011-06-19,80,45.0,,0.45,36.0
2011-06-20,92,45.0,,0.45,41.4
2011-06-21,90,45.0,,0.45,40.5
2011-06-22,97,45.0,,0.45,43.65
2011-06-23,90,45.0,,0.45,40.5
2011-06-24,96,45.0,,0.45,43.2
2011-06-25,91,45.0,,0.45,40.95
2011-06-26,84,45.0,,0.45,37.800000000000004
2011-06-27,90,45.0,,0.45,40.5
2011-06-28,93,45.0,,0.45,41.85
2011-06-29,96,45.0,,0.45,43.2
2011-06-30,95,45.0,,0.45,42.75
2011-07-01,89,47.0,False,0.47,41.83
2011-07-02,90,47.0,,0.47,42.3
2011-07-03,70,47.0,,0.47,32.9
2011-07-04,83,47.0,,0.47,39.01
2011-07-05,85,47.0,,0.47,39.949999999999996
2011-07-06,82,47.0,,0.47,38.54
2011-07-07,77,47.0,,0.47,36.19
2011-07-08,84,47.0,,0.47,39.48
2011-07-09,77,47.0,,0.47,36.19
2011-07-10,72,47.0,,0.47,33.839999999999996
2011-07-11,79,47.0,,0.47,37.129999999999995
2011-07-12,84,47.0,,0.47,39.48
2011-07-13,88,47.0,,0.47,41.36
2011-07-14,82,47.0,,0.47,38.54
2011-07-15,84,47.0,,0.47,39.48
2011-07-16,82,47.0,,0.47,38.54
2011-07-17,86,47.0,,0.47,40.419999999999995
2011-07-18,94,47.0,,0.47,44.18
2011-07-19,100,47.0,,0.47,47.0
2011-07-20,97,47.0,,0.47,45.589999999999996
2011-07-21,89,47.0,,0.47,41.83
2011-07-22,83,47.0,,0.47,39.01
2011-07-23,81,47.0,,0.47,38.07
2011-07-24,78,47.0,,0.47,36.66
2011-07-25,78,47.0,,0.47,36.66
2011-07-26,90,47.0,,0.47,42.3
2011-07-27,95,47.0,,0.47,44.65
2011-07-28,85,47.0,,0.47,39.949999999999996
2011-07-29,93,47.0,,0.47,43.71
2011-07-30,89,47.0,,0.47,41.83
2011-07-31,66,47.0,,0.47,31.02
2011-08-01,87,47.0,False,0.47,40.89
2011-08-02,82,47.0,,0.47,38.54
2011-08-03,81,47.0,,0.47,38.07
2011-08-04,77,47.0,,0.47,36.19
2011-08-05,85,47.0,,0.47,39.949999999999996
2011-08-06,78,47.0,,0.47,36.66
2011-08-07,71,47.0,,0.47,33.37
2011-08-08,87,47.0,,0.47,40.89
2011-08-09,81,47.0,,0.47,38.07
2011-08-10,83,47.0,,0.47,39.01
2011-08-11,90,47.0,,0.47,42.3
2011-08-12,83,47.0,,0.47,39.01
2011-08-13,83,47.0,,0.47,39.01
2011-08-14,73,47.0,,0.47,34.309999999999995
2011-08-15,100,47.0,,0.47,47.0
2011-08-16,81,47.0,,0.47,38.07
2011-08-17,77,47.0,,0.47,36.19
2011-08-18,87,47.0,,0.47,40.89
2011-08-19,89,47.0,,0.47,41.83
2011-08-20,86,47.0,,0.47,40.419999999999995
2011-08-21,70,47.0,,0.47,32.9
2011-08-22,84,47.0,,0.47,39.48
2011-08-23,75,47.0,,0.47,35.25
2011-08-24,81,47.0,,0.47,38.07
2011-08-25,74,47.0,,0.47,34.78
2011-08-26,78,47.0,,0.47,36.66
2011-08-27,65,47.0,,0.47,30.549999999999997
2011-08-28,65,47.0,,0.47,30.549999999999997
2011-08-29,80,47.0,,0.47,37.599999999999994
2011-08-30,84,47.0,,0.47,39.48
2011-08-31,79,47.0,,0.47,37.129999999999995
2011-09-01,74,47.0,False,0.47,34.78
2011-09-02,73,47.0,,0.47,34.309999999999995
2011-09-03,76,47.0,,0.47,35.72
2011-09-04,68,47.0,,0.47,31.959999999999997
