date,sell_unscaled,sell_monthly,isPartial,scale,sell
2018-12-29,93,86.0,,0.86,79.98
2018-12-30,92,86.0,,0.86,79.12
2018-12-31,88,86.0,,0.86,75.67999999999999
2019-01-01,84,85.0,False,0.85,71.39999999999999
2019-01-02,88,85.0,,0.85,74.8
2019-01-03,96,85.0,,0.85,81.6
2019-01-04,90,85.0,,0.85,76.5
2019-01-05,100,85.0,,0.85,85.0
2019-01-06,97,85.0,,0.85,82.45
2019-01-07,83,85.0,,0.85,70.55
2019-01-08,82,85.0,,0.85,69.7
2019-01-09,83,85.0,,0.85,70.55
2019-01-10,84,85.0,,0.85,71.39999999999999
2019-01-11,83,85.0,,0.85,70.55
2019-01-12,91,85.0,,0.85,77.35
2019-01-13,92,85.0,,0.85,78.2
2019-01-14,87,85.0,,0.85,73.95
2019-01-15,82,85.0,,0.85,69.7
2019-01-16,84,85.0,,0.85,71.39999999999999
2019-01-17,80,85.0,,0.85,68.0
2019-01-18,84,85.0,,0.85,71.39999999999999
2019-01-19,86,85.0,,0.85,73.1
2019-01-20,92,85.0,,0.85,78.2
2019-01-21,87,85.0,,0.85,73.95
2019-01-22,83,85.0,,0.85,70.55
2019-01-23,79,85.0,,0.85,67.14999999999999
2019-01-24,81,85.0,,0.85,68.85
2019-01-25,80,85.0,,0.85,68.0
2019-01-26,95,85.0,,0.85,80.75
2019-01-27,95,85.0,,0.85,80.75
2019-01-28,83,85.0,,0.85,70.55
2019-01-29,85,85.0,,0.85,72.25
2019-01-30,78,85.0,,0.85,66.3
2019-01-31,78,85.0,,0.85,66.3
2019-02-01,84,81.0,False,0.81,68.04
2019-02-02,98,81.0,,0.81,79.38000000000001
2019-02-03,94,81.0,,0.81,76.14
2019-02-04,81,81.0,,0.81,65.61
2019-02-05,84,81.0,,0.81,68.04
2019-02-06,83,81.0,,0.81,67.23
2019-02-07,83,81.0,,0.81,67.23
2019-02-08,78,81.0,,0.81,63.18000000000001
2019-02-09,92,81.0,,0.81,74.52000000000001
2019-02-10,99,81.0,,0.81,80.19000000000001
2019-02-11,83,81.0,,0.81,67.23
2019-02-12,81,81.0,,0.81,65.61
2019-02-13,85,81.0,,0.81,68.85000000000001
2019-02-14,82,81.0,,0.81,66.42
2019-02-15,77,81.0,,0.81,62.370000000000005
2019-02-16,92,81.0,,0.81,74.52000000000001
2019-02-17,93,81.0,,0.81,75.33
2019-02-18,92,81.0,,0.81,74.52000000000001
2019-02-19,86,81.0,,0.81,69.66000000000001
2019-02-20,89,81.0,,0.81,72.09
2019-02-21,87,81.0,,0.81,70.47
2019-02-22,82,81.0,,0.81,66.42
2019-02-23,100,81.0,,0.81,81.0
2019-02-24,96,81.0,,0.81,77.76
2019-02-25,81,81.0,,0.81,65.61
2019-02-26,82,81.0,,0.81,66.42
2019-02-27,84,81.0,,0.81,68.04
2019-02-28,81,81.0,,0.81,65.61
2019-03-01,82,82.0,False,0.82,67.24
2019-03-02,96,82.0,,0.82,78.72
2019-03-03,96,82.0,,0.82,78.72
2019-03-04,82,82.0,,0.82,67.24
2019-03-05,86,82.0,,0.82,70.52
2019-03-06,88,82.0,,0.82,72.16
2019-03-07,81,82.0,,0.82,66.42
2019-03-08,84,82.0,,0.82,68.88
2019-03-09,96,82.0,,0.82,78.72
2019-03-10,96,82.0,,0.82,78.72
2019-03-11,86,82.0,,0.82,70.52
2019-03-12,90,82.0,,0.82,73.8
2019-03-13,79,82.0,,0.82,64.78
2019-03-14,83,82.0,,0.82,68.06
2019-03-15,81,82.0,,0.82,66.42
2019-03-16,98,82.0,,0.82,80.36
2019-03-17,96,82.0,,0.82,78.72
2019-03-18,88,82.0,,0.82,72.16
2019-03-19,87,82.0,,0.82,71.33999999999999
2019-03-20,86,82.0,,0.82,70.52
2019-03-21,84,82.0,,0.82,68.88
2019-03-22,84,82.0,,0.82,68.88
2019-03-23,97,82.0,,0.82,79.53999999999999
2019-03-24,99,82.0,,0.82,81.17999999999999
2019-03-25,91,82.0,,0.82,74.61999999999999
2019-03-26,88,82.0,,0.82,72.16
2019-03-27,88,82.0,,0.82,72.16
2019-03-28,85,82.0,,0.82,69.7
2019-03-29,87,82.0,,0.82,71.33999999999999
2019-03-30,96,82.0,,0.82,78.72
2019-03-31,100,82.0,,0.82,82.0
2019-04-01,79,82.0,False,0.82,64.78
2019-04-02,81,82.0,,0.82,66.42
2019-04-03,84,82.0,,0.82,68.88
2019-04-04,86,82.0,,0.82,70.52
2019-04-05,82,82.0,,0.82,67.24
2019-04-06,88,82.0,,0.82,72.16
2019-04-07,100,82.0,,0.82,82.0
2019-04-08,86,82.0,,0.82,70.52
2019-04-09,83,82.0,,0.82,68.06
2019-04-10,82,82.0,,0.82,67.24
2019-04-11,85,82.0,,0.82,69.7
2019-04-12,83,82.0,,0.82,68.06
2019-04-13,99,82.0,,0.82,81.17999999999999
2019-04-14,94,82.0,,0.82,77.08
2019-04-15,81,82.0,,0.82,66.42
2019-04-16,80,82.0,,0.82,65.6
2019-04-17,91,82.0,,0.82,74.61999999999999
2019-04-18,81,82.0,,0.82,66.42
2019-04-19,85,82.0,,0.82,69.7
2019-04-20,90,82.0,,0.82,73.8
2019-04-21,87,82.0,,0.82,71.33999999999999
2019-04-22,87,82.0,,0.82,71.33999999999999
2019-04-23,89,82.0,,0.82,72.97999999999999
2019-04-24,81,82.0,,0.82,66.42
2019-04-25,87,82.0,,0.82,71.33999999999999
2019-04-26,78,82.0,,0.82,63.959999999999994
2019-04-27,94,82.0,,0.82,77.08
2019-04-28,97,82.0,,0.82,79.53999999999999
2019-04-29,85,82.0,,0.82,69.7
2019-04-30,86,82.0,,0.82,70.52
2019-05-01,81,82.0,False,0.82,66.42
2019-05-02,80,82.0,,0.82,65.6
2019-05-03,84,82.0,,0.82,68.88
2019-05-04,91,82.0,,0.82,74.61999999999999
2019-05-05,96,82.0,,0.82,78.72
2019-05-06,83,82.0,,0.82,68.06
2019-05-07,84,82.0,,0.82,68.88
2019-05-08,82,82.0,,0.82,67.24
2019-05-09,87,82.0,,0.82,71.33999999999999
2019-05-10,81,82.0,,0.82,66.42
2019-05-11,98,82.0,,0.82,80.36
2019-05-12,95,82.0,,0.82,77.89999999999999
2019-05-13,86,82.0,,0.82,70.52
2019-05-14,88,82.0,,0.82,72.16
2019-05-15,85,82.0,,0.82,69.7
2019-05-16,82,82.0,,0.82,67.24
2019-05-17,85,82.0,,0.82,69.7
2019-05-18,92,82.0,,0.82,75.44
2019-05-19,96,82.0,,0.82,78.72
2019-05-20,86,82.0,,0.82,70.52
2019-05-21,82,82.0,,0.82,67.24
2019-05-22,86,82.0,,0.82,70.52
2019-05-23,88,82.0,,0.82,72.16
2019-05-24,85,82.0,,0.82,69.7
2019-05-25,100,82.0,,0.82,82.0
2019-05-26,99,82.0,,0.82,81.17999999999999
2019-05-27,94,82.0,,0.82,77.08
2019-05-28,88,82.0,,0.82,72.16
2019-05-29,89,82.0,,0.82,72.97999999999999
2019-05-30,85,82.0,,0.82,69.7
2019-05-31,85,82.0,,0.82,69.7
2019-06-01,92,90.0,False,0.9,82.8
2019-06-02,95,90.0,,0.9,85.5
2019-06-03,85,90.0,,0.9,76.5
2019-06-04,86,90.0,,0.9,77.4
2019-06-05,82,90.0,,0.9,73.8
2019-06-06,88,90.0,,0.9,79.2
2019-06-07,85,90.0,,0.9,76.5
2019-06-08,89,90.0,,0.9,80.10000000000001
2019-06-09,97,90.0,,0.9,87.3
2019-06-10,87,90.0,,0.9,78.3
2019-06-11,88,90.0,,0.9,79.2
2019-06-12,85,90.0,,0.9,76.5
2019-06-13,85,90.0,,0.9,76.5
2019-06-14,85,90.0,,0.9,76.5
2019-06-15,96,90.0,,0.9,86.4
2019-06-16,91,90.0,,0.9,81.9
2019-06-17,87,90.0,,0.9,78.3
2019-06-18,87,90.0,,0.9,78.3
2019-06-19,86,90.0,,0.9,77.4
2019-06-20,93,90.0,,0.9,83.7
2019-06-21,86,90.0,,0.9,77.4
2019-06-22,100,90.0,,0.9,90.0
2019-06-23,95,90.0,,0.9,85.5
2019-06-24,93,90.0,,0.9,83.7
2019-06-25,84,90.0,,0.9,75.60000000000001
2019-06-26,89,90.0,,0.9,80.10000000000001
2019-06-27,85,90.0,,0.9,76.5
2019-06-28,82,90.0,,0.9,73.8
2019-06-29,93,90.0,,0.9,83.7
2019-06-30,97,90.0,,0.9,87.3
2019-07-01,92,91.0,False,0.91,83.72
2019-07-02,86,91.0,,0.91,78.26
2019-07-03,87,91.0,,0.91,79.17
2019-07-04,81,91.0,,0.91,73.71000000000001
2019-07-05,90,91.0,,0.91,81.9
2019-07-06,90,91.0,,0.91,81.9
2019-07-07,91,91.0,,0.91,82.81
2019-07-08,89,91.0,,0.91,80.99000000000001
2019-07-09,88,91.0,,0.91,80.08
2019-07-10,87,91.0,,0.91,79.17
2019-07-11,88,91.0,,0.91,80.08
2019-07-12,85,91.0,,0.91,77.35000000000001
2019-07-13,93,91.0,,0.91,84.63000000000001
2019-07-14,95,91.0,,0.91,86.45
2019-07-15,84,91.0,,0.91,76.44
2019-07-16,91,91.0,,0.91,82.81
2019-07-17,82,91.0,,0.91,74.62
2019-07-18,87,91.0,,0.91,79.17
2019-07-19,86,91.0,,0.91,78.26
2019-07-20,96,91.0,,0.91,87.36
2019-07-21,91,91.0,,0.91,82.81
2019-07-22,93,91.0,,0.91,84.63000000000001
2019-07-23,88,91.0,,0.91,80.08
2019-07-24,88,91.0,,0.91,80.08
2019-07-25,91,91.0,,0.91,82.81
2019-07-26,90,91.0,,0.91,81.9
2019-07-27,95,91.0,,0.91,86.45
2019-07-28,100,91.0,,0.91,91.0
2019-07-29,88,91.0,,0.91,80.08
2019-07-30,93,91.0,,0.91,84.63000000000001
2019-07-31,89,91.0,,0.91,80.99000000000001
2019-08-01,87,90.0,False,0.9,78.3
2019-08-02,88,90.0,,0.9,79.2
2019-08-03,94,90.0,,0.9,84.60000000000001
2019-08-04,95,90.0,,0.9,85.5
2019-08-05,88,90.0,,0.9,79.2
2019-08-06,91,90.0,,0.9,81.9
2019-08-07,89,90.0,,0.9,80.10000000000001
2019-08-08,84,90.0,,0.9,75.60000000000001
2019-08-09,87,90.0,,0.9,78.3
2019-08-10,95,90.0,,0.9,85.5
2019-08-11,100,90.0,,0.9,90.0
2019-08-12,88,90.0,,0.9,79.2
2019-08-13,84,90.0,,0.9,75.60000000000001
2019-08-14,91,90.0,,0.9,81.9
2019-08-15,84,90.0,,0.9,75.60000000000001
2019-08-16,88,90.0,,0.9,79.2
2019-08-17,96,90.0,,0.9,86.4
2019-08-18,98,90.0,,0.9,88.2
2019-08-19,87,90.0,,0.9,78.3
2019-08-20,88,90.0,,0.9,79.2
2019-08-21,85,90.0,,0.9,76.5
2019-08-22,83,90.0,,0.9,74.7
2019-08-23,83,90.0,,0.9,74.7
2019-08-24,100,90.0,,0.9,90.0
2019-08-25,99,90.0,,0.9,89.10000000000001
2019-08-26,84,90.0,,0.9,75.60000000000001
2019-08-27,83,90.0,,0.9,74.7
2019-08-28,83,90.0,,0.9,74.7
2019-08-29,82,90.0,,0.9,73.8
2019-08-30,76,90.0,,0.9,68.4
2019-08-31,88,90.0,,0.9,79.2
2019-09-01,92,85.0,False,0.85,78.2
2019-09-02,88,85.0,,0.85,74.8
2019-09-03,82,85.0,,0.85,69.7
2019-09-04,86,85.0,,0.85,73.1
2019-09-05,79,85.0,,0.85,67.14999999999999
2019-09-06,83,85.0,,0.85,70.55
2019-09-07,96,85.0,,0.85,81.6
2019-09-08,99,85.0,,0.85,84.14999999999999
2019-09-09,84,85.0,,0.85,71.39999999999999
2019-09-10,83,85.0,,0.85,70.55
2019-09-11,84,85.0,,0.85,71.39999999999999
2019-09-12,84,85.0,,0.85,71.39999999999999
2019-09-13,80,85.0,,0.85,68.0
2019-09-14,100,85.0,,0.85,85.0
2019-09-15,90,85.0,,0.85,76.5
2019-09-16,87,85.0,,0.85,73.95
2019-09-17,86,85.0,,0.85,73.1
2019-09-18,86,85.0,,0.85,73.1
2019-09-19,83,85.0,,0.85,70.55
2019-09-20,80,85.0,,0.85,68.0
2019-09-21,97,85.0,,0.85,82.45
2019-09-22,96,85.0,,0.85,81.6
2019-09-23,86,85.0,,0.85,73.1
2019-09-24,88,85.0,,0.85,74.8
2019-09-25,86,85.0,,0.85,73.1
2019-09-26,80,85.0,,0.85,68.0
2019-09-27,83,85.0,,0.85,70.55
2019-09-28,97,85.0,,0.85,82.45
2019-09-29,96,85.0,,0.85,81.6
2019-09-30,84,85.0,,0.85,71.39999999999999
2019-10-01,87,82.0,False,0.82,71.33999999999999
2019-10-02,86,82.0,,0.82,70.52
2019-10-03,83,82.0,,0.82,68.06
2019-10-04,86,82.0,,0.82,70.52
2019-10-05,100,82.0,,0.82,82.0
2019-10-06,96,82.0,,0.82,78.72
2019-10-07,86,82.0,,0.82,70.52
2019-10-08,89,82.0,,0.82,72.97999999999999
2019-10-09,85,82.0,,0.82,69.7
2019-10-10,84,82.0,,0.82,68.88
2019-10-11,79,82.0,,0.82,64.78
2019-10-12,98,82.0,,0.82,80.36
2019-10-13,93,82.0,,0.82,76.25999999999999
2019-10-14,85,82.0,,0.82,69.7
2019-10-15,87,82.0,,0.82,71.33999999999999
2019-10-16,83,82.0,,0.82,68.06
2019-10-17,85,82.0,,0.82,69.7
2019-10-18,83,82.0,,0.82,68.06
2019-10-19,94,82.0,,0.82,77.08
2019-10-20,94,82.0,,0.82,77.08
2019-10-21,87,82.0,,0.82,71.33999999999999
2019-10-22,86,82.0,,0.82,70.52
2019-10-23,84,82.0,,0.82,68.88
2019-10-24,85,82.0,,0.82,69.7
2019-10-25,84,82.0,,0.82,68.88
2019-10-26,96,82.0,,0.82,78.72
2019-10-27,91,82.0,,0.82,74.61999999999999
2019-10-28,80,82.0,,0.82,65.6
2019-10-29,83,82.0,,0.82,68.06
2019-10-30,85,82.0,,0.82,69.7
2019-10-31,81,82.0,,0.82,66.42
2019-11-01,80,84.0,False,0.84,67.2
2019-11-02,92,84.0,,0.84,77.28
2019-11-03,87,84.0,,0.84,73.08
2019-11-04,82,84.0,,0.84,68.88
2019-11-05,82,84.0,,0.84,68.88
2019-11-06,85,84.0,,0.84,71.39999999999999
2019-11-07,86,84.0,,0.84,72.24
2019-11-08,83,84.0,,0.84,69.72
2019-11-09,98,84.0,,0.84,82.32
2019-11-10,93,84.0,,0.84,78.11999999999999
2019-11-11,85,84.0,,0.84,71.39999999999999
2019-11-12,76,84.0,,0.84,63.839999999999996
2019-11-13,79,84.0,,0.84,66.36
2019-11-14,82,84.0,,0.84,68.88
2019-11-15,81,84.0,,0.84,68.03999999999999
2019-11-16,88,84.0,,0.84,73.92
2019-11-17,100,84.0,,0.84,84.0
2019-11-18,84,84.0,,0.84,70.56
2019-11-19,89,84.0,,0.84,74.75999999999999
2019-11-20,86,84.0,,0.84,72.24
2019-11-21,81,84.0,,0.84,68.03999999999999
2019-11-22,82,84.0,,0.84,68.88
2019-11-23,90,84.0,,0.84,75.6
2019-11-24,96,84.0,,0.84,80.64
2019-11-25,91,84.0,,0.84,76.44
2019-11-26,86,84.0,,0.84,72.24
2019-11-27,82,84.0,,0.84,68.88
2019-11-28,76,84.0,,0.84,63.839999999999996
2019-11-29,83,84.0,,0.84,69.72
2019-11-30,88,84.0,,0.84,73.92
2019-12-01,84,88.0,False,0.88,73.92
2019-12-02,77,88.0,,0.88,67.76
2019-12-03,79,88.0,,0.88,69.52
2019-12-04,79,88.0,,0.88,69.52
2019-12-05,80,88.0,,0.88,70.4
2019-12-06,81,88.0,,0.88,71.28
2019-12-07,86,88.0,,0.88,75.68
2019-12-08,91,88.0,,0.88,80.08
2019-12-09,80,88.0,,0.88,70.4
2019-12-10,79,88.0,,0.88,69.52
2019-12-11,77,88.0,,0.88,67.76
2019-12-12,77,88.0,,0.88,67.76
2019-12-13,81,88.0,,0.88,71.28
2019-12-14,92,88.0,,0.88,80.96
2019-12-15,92,88.0,,0.88,80.96
2019-12-16,81,88.0,,0.88,71.28
2019-12-17,83,88.0,,0.88,73.04
2019-12-18,83,88.0,,0.88,73.04
2019-12-19,80,88.0,,0.88,70.4
2019-12-20,90,88.0,,0.88,79.2
2019-12-21,98,88.0,,0.88,86.24
2019-12-22,98,88.0,,0.88,86.24
2019-12-23,100,88.0,,0.88,88.0
2019-12-24,89,88.0,,0.88,78.32000000000001
2019-12-25,86,88.0,,0.88,75.68
2019-12-26,95,88.0,,0.88,83.6
2019-12-27,93,88.0,,0.88,81.84
2019-12-28,100,88.0,,0.88,88.0
2019-12-29,90,88.0,,0.88,79.2
2019-12-30,90,88.0,,0.88,79.2
2019-12-31,90,88.0,,0.88,79.2
2020-01-01,84,89.0,False,0.89,74.76
2020-01-02,88,89.0,,0.89,78.32000000000001
2020-01-03,90,89.0,,0.89,80.1
2020-01-04,100,89.0,,0.89,89.0
2020-01-05,90,89.0,,0.89,80.1
2020-01-06,89,89.0,,0.89,79.21000000000001
2020-01-07,86,89.0,,0.89,76.54
2020-01-08,79,89.0,,0.89,70.31
2020-01-09,82,89.0,,0.89,72.98
2020-01-10,85,89.0,,0.89,75.65
2020-01-11,94,89.0,,0.89,83.66
2020-01-12,91,89.0,,0.89,80.99
2020-01-13,85,89.0,,0.89,75.65
2020-01-14,83,89.0,,0.89,73.87
2020-01-15,81,89.0,,0.89,72.09
2020-01-16,79,89.0,,0.89,70.31
2020-01-17,81,89.0,,0.89,72.09
2020-01-18,91,89.0,,0.89,80.99
2020-01-19,90,89.0,,0.89,80.1
2020-01-20,90,89.0,,0.89,80.1
2020-01-21,82,89.0,,0.89,72.98
2020-01-22,82,89.0,,0.89,72.98
2020-01-23,81,89.0,,0.89,72.09
2020-01-24,79,89.0,,0.89,70.31
2020-01-25,94,89.0,,0.89,83.66
2020-01-26,79,89.0,,0.89,70.31
2020-01-27,77,89.0,,0.89,68.53
2020-01-28,78,89.0,,0.89,69.42
2020-01-29,80,89.0,,0.89,71.2
2020-01-30,79,89.0,,0.89,70.31
2020-01-31,80,89.0,,0.89,71.2
2020-02-01,94,89.0,False,0.89,83.66
2020-02-02,92,89.0,,0.89,81.88
2020-02-03,81,89.0,,0.89,72.09
2020-02-04,84,89.0,,0.89,74.76
2020-02-05,84,89.0,,0.89,74.76
2020-02-06,83,89.0,,0.89,73.87
2020-02-07,86,89.0,,0.89,76.54
2020-02-08,97,89.0,,0.89,86.33
2020-02-09,93,89.0,,0.89,82.77
2020-02-10,83,89.0,,0.89,73.87
2020-02-11,82,89.0,,0.89,72.98
2020-02-12,85,89.0,,0.89,75.65
2020-02-13,83,89.0,,0.89,73.87
2020-02-14,81,89.0,,0.89,72.09
2020-02-15,92,89.0,,0.89,81.88
2020-02-16,100,89.0,,0.89,89.0
2020-02-17,90,89.0,,0.89,80.1
2020-02-18,80,89.0,,0.89,71.2
2020-02-19,84,89.0,,0.89,74.76
2020-02-20,83,89.0,,0.89,73.87
2020-02-21,84,89.0,,0.89,74.76
2020-02-22,99,89.0,,0.89,88.11
2020-02-23,96,89.0,,0.89,85.44
2020-02-24,87,89.0,,0.89,77.43
2020-02-25,85,89.0,,0.89,75.65
2020-02-26,81,89.0,,0.89,72.09
2020-02-27,85,89.0,,0.89,75.65
2020-02-28,86,89.0,,0.89,76.54
2020-02-29,100,89.0,,0.89,89.0
2020-03-01,100,85.0,False,0.85,85.0
2020-03-02,87,85.0,,0.85,73.95
2020-03-03,81,85.0,,0.85,68.85
2020-03-04,83,85.0,,0.85,70.55
2020-03-05,83,85.0,,0.85,70.55
2020-03-06,87,85.0,,0.85,73.95
2020-03-07,94,85.0,,0.85,79.89999999999999
2020-03-08,96,85.0,,0.85,81.6
2020-03-09,91,85.0,,0.85,77.35
2020-03-10,91,85.0,,0.85,77.35
2020-03-11,81,85.0,,0.85,68.85
2020-03-12,76,85.0,,0.85,64.6
2020-03-13,77,85.0,,0.85,65.45
2020-03-14,87,85.0,,0.85,73.95
2020-03-15,86,85.0,,0.85,73.1
2020-03-16,78,85.0,,0.85,66.3
2020-03-17,73,85.0,,0.85,62.05
2020-03-18,76,85.0,,0.85,64.6
2020-03-19,77,85.0,,0.85,65.45
2020-03-20,84,85.0,,0.85,71.39999999999999
2020-03-21,89,85.0,,0.85,75.64999999999999
2020-03-22,88,85.0,,0.85,74.8
2020-03-23,80,85.0,,0.85,68.0
2020-03-24,78,85.0,,0.85,66.3
2020-03-25,76,85.0,,0.85,64.6
2020-03-26,79,85.0,,0.85,67.14999999999999
2020-03-27,77,85.0,,0.85,65.45
2020-03-28,83,85.0,,0.85,70.55
2020-03-29,89,85.0,,0.85,75.64999999999999
2020-03-30,76,85.0,,0.85,64.6
2020-03-31,77,85.0,,0.85,65.45
2020-04-01,75,85.0,False,0.85,63.75
2020-04-02,77,85.0,,0.85,65.45
2020-04-03,79,85.0,,0.85,67.14999999999999
2020-04-04,84,85.0,,0.85,71.39999999999999
2020-04-05,90,85.0,,0.85,76.5
2020-04-06,81,85.0,,0.85,68.85
2020-04-07,79,85.0,,0.85,67.14999999999999
2020-04-08,80,85.0,,0.85,68.0
2020-04-09,81,85.0,,0.85,68.85
2020-04-10,83,85.0,,0.85,70.55
2020-04-11,88,85.0,,0.85,74.8
2020-04-12,89,85.0,,0.85,75.64999999999999
2020-04-13,82,85.0,,0.85,69.7
2020-04-14,86,85.0,,0.85,73.1
2020-04-15,83,85.0,,0.85,70.55
2020-04-16,86,85.0,,0.85,73.1
2020-04-17,86,85.0,,0.85,73.1
2020-04-18,93,85.0,,0.85,79.05
2020-04-19,100,85.0,,0.85,85.0
2020-04-20,87,85.0,,0.85,73.95
2020-04-21,87,85.0,,0.85,73.95
2020-04-22,86,85.0,,0.85,73.1
2020-04-23,84,85.0,,0.85,71.39999999999999
2020-04-24,84,85.0,,0.85,71.39999999999999
2020-04-25,95,85.0,,0.85,80.75
2020-04-26,96,85.0,,0.85,81.6
2020-04-27,86,85.0,,0.85,73.1
2020-04-28,91,85.0,,0.85,77.35
2020-04-29,89,85.0,,0.85,75.64999999999999
2020-04-30,94,85.0,,0.85,79.89999999999999
2020-05-01,86,93.0,False,0.93,79.98
2020-05-02,95,93.0,,0.93,88.35000000000001
2020-05-03,94,93.0,,0.93,87.42
2020-05-04,87,93.0,,0.93,80.91000000000001
2020-05-05,90,93.0,,0.93,83.7
2020-05-06,90,93.0,,0.93,83.7
2020-05-07,85,93.0,,0.93,79.05
2020-05-08,85,93.0,,0.93,79.05
2020-05-09,94,93.0,,0.93,87.42
2020-05-10,96,93.0,,0.93,89.28
2020-05-11,86,93.0,,0.93,79.98
2020-05-12,92,93.0,,0.93,85.56
2020-05-13,86,93.0,,0.93,79.98
2020-05-14,89,93.0,,0.93,82.77000000000001
2020-05-15,82,93.0,,0.93,76.26
2020-05-16,95,93.0,,0.93,88.35000000000001
2020-05-17,100,93.0,,0.93,93.0
2020-05-18,89,93.0,,0.93,82.77000000000001
2020-05-19,92,93.0,,0.93,85.56
2020-05-20,85,93.0,,0.93,79.05
2020-05-21,88,93.0,,0.93,81.84
2020-05-22,84,93.0,,0.93,78.12
2020-05-23,91,93.0,,0.93,84.63000000000001
2020-05-24,96,93.0,,0.93,89.28
2020-05-25,91,93.0,,0.93,84.63000000000001
2020-05-26,92,93.0,,0.93,85.56
2020-05-27,89,93.0,,0.93,82.77000000000001
2020-05-28,86,93.0,,0.93,79.98
2020-05-29,84,93.0,,0.93,78.12
2020-05-30,86,93.0,,0.93,79.98
2020-05-31,84,93.0,,0.93,78.12
2020-06-01,77,96.0,False,0.96,73.92
2020-06-02,83,96.0,,0.96,79.67999999999999
2020-06-03,85,96.0,,0.96,81.6
2020-06-04,86,96.0,,0.96,82.56
2020-06-05,89,96.0,,0.96,85.44
2020-06-06,88,96.0,,0.96,84.47999999999999
2020-06-07,87,96.0,,0.96,83.52
2020-06-08,94,96.0,,0.96,90.24
2020-06-09,91,96.0,,0.96,87.36
2020-06-10,85,96.0,,0.96,81.6
2020-06-11,89,96.0,,0.96,85.44
2020-06-12,90,96.0,,0.96,86.39999999999999
2020-06-13,93,96.0,,0.96,89.28
2020-06-14,100,96.0,,0.96,96.0
2020-06-15,84,96.0,,0.96,80.64
2020-06-16,86,96.0,,0.96,82.56
2020-06-17,86,96.0,,0.96,82.56
2020-06-18,91,96.0,,0.96,87.36
2020-06-19,91,96.0,,0.96,87.36
2020-06-20,93,96.0,,0.96,89.28
2020-06-21,92,96.0,,0.96,88.32
2020-06-22,89,96.0,,0.96,85.44
2020-06-23,85,96.0,,0.96,81.6
2020-06-24,87,96.0,,0.96,83.52
2020-06-25,93,96.0,,0.96,89.28
2020-06-26,87,96.0,,0.96,83.52
2020-06-27,93,96.0,,0.96,89.28
2020-06-28,100,96.0,,0.96,96.0
2020-06-29,92,96.0,,0.96,88.32
2020-06-30,84,96.0,,0.96,80.64
2020-07-01,88,100.0,False,1.0,88.0
2020-07-02,88,100.0,,1.0,88.0
2020-07-03,97,100.0,,1.0,97.0
2020-07-04,90,100.0,,1.0,90.0
2020-07-05,94,100.0,,1.0,94.0
2020-07-06,91,100.0,,1.0,91.0
2020-07-07,89,100.0,,1.0,89.0
2020-07-08,90,100.0,,1.0,90.0
2020-07-09,87,100.0,,1.0,87.0
2020-07-10,92,100.0,,1.0,92.0
2020-07-11,94,100.0,,1.0,94.0
2020-07-12,98,100.0,,1.0,98.0
2020-07-13,90,100.0,,1.0,90.0
2020-07-14,92,100.0,,1.0,92.0
2020-07-15,91,100.0,,1.0,91.0
2020-07-16,88,100.0,,1.0,88.0
2020-07-17,92,100.0,,1.0,92.0
2020-07-18,96,100.0,,1.0,96.0
2020-07-19,97,100.0,,1.0,97.0
2020-07-20,97,100.0,,1.0,97.0
2020-07-21,96,100.0,,1.0,96.0
2020-07-22,98,100.0,,1.0,98.0
2020-07-23,90,100.0,,1.0,90.0
2020-07-24,94,100.0,,1.0,94.0
2020-07-25,97,100.0,,1.0,97.0
2020-07-26,100,100.0,,1.0,100.0
2020-07-27,98,100.0,,1.0,98.0
2020-07-28,90,100.0,,1.0,90.0
2020-07-29,89,100.0,,1.0,89.0
2020-07-30,89,100.0,,1.0,89.0
2020-07-31,88,100.0,,1.0,88.0
2020-08-01,94,96.0,False,0.96,90.24
2020-08-02,96,96.0,,0.96,92.16
2020-08-03,91,96.0,,0.96,87.36
2020-08-04,94,96.0,,0.96,90.24
2020-08-05,92,96.0,,0.96,88.32
2020-08-06,91,96.0,,0.96,87.36
2020-08-07,90,96.0,,0.96,86.39999999999999
2020-08-08,98,96.0,,0.96,94.08
2020-08-09,100,96.0,,0.96,96.0
2020-08-10,89,96.0,,0.96,85.44
2020-08-11,87,96.0,,0.96,83.52
2020-08-12,90,96.0,,0.96,86.39999999999999
2020-08-13,87,96.0,,0.96,83.52
2020-08-14,90,96.0,,0.96,86.39999999999999
2020-08-15,94,96.0,,0.96,90.24
2020-08-16,96,96.0,,0.96,92.16
2020-08-17,87,96.0,,0.96,83.52
2020-08-18,92,96.0,,0.96,88.32
2020-08-19,87,96.0,,0.96,83.52
2020-08-20,90,96.0,,0.96,86.39999999999999
2020-08-21,86,96.0,,0.96,82.56
2020-08-22,99,96.0,,0.96,95.03999999999999
2020-08-23,99,96.0,,0.96,95.03999999999999
2020-08-24,86,96.0,,0.96,82.56
2020-08-25,83,96.0,,0.96,79.67999999999999
2020-08-26,86,96.0,,0.96,82.56
2020-08-27,84,96.0,,0.96,80.64
2020-08-28,85,96.0,,0.96,81.6
2020-08-29,90,96.0,,0.96,86.39999999999999
2020-08-30,96,96.0,,0.96,92.16
2020-08-31,88,96.0,,0.96,84.47999999999999
2020-09-01,91,89.0,False,0.89,80.99
2020-09-02,88,89.0,,0.89,78.32000000000001
