date,returns_unscaled,returns_monthly,isPartial,scale,returns
2010-01-01,30,34.0,False,0.34,10.200000000000001
2010-01-02,67,34.0,,0.34,22.78
2010-01-03,57,34.0,,0.34,19.380000000000003
2010-01-04,60,34.0,,0.34,20.400000000000002
2010-01-05,54,34.0,,0.34,18.360000000000003
2010-01-06,59,34.0,,0.34,20.060000000000002
2010-01-07,50,34.0,,0.34,17.0
2010-01-08,52,34.0,,0.34,17.68
2010-01-09,51,34.0,,0.34,17.34
2010-01-10,40,34.0,,0.34,13.600000000000001
2010-01-11,45,34.0,,0.34,15.3
2010-01-12,51,34.0,,0.34,17.34
2010-01-13,63,34.0,,0.34,21.42
2010-01-14,50,34.0,,0.34,17.0
2010-01-15,56,34.0,,0.34,19.040000000000003
2010-01-16,72,34.0,,0.34,24.48
2010-01-17,62,34.0,,0.34,21.080000000000002
2010-01-18,63,34.0,,0.34,21.42
2010-01-19,100,34.0,,0.34,34.0
2010-01-20,94,34.0,,0.34,31.96
2010-01-21,57,34.0,,0.34,19.380000000000003
2010-01-22,61,34.0,,0.34,20.740000000000002
2010-01-23,40,34.0,,0.34,13.600000000000001
2010-01-24,56,34.0,,0.34,19.040000000000003
2010-01-25,63,34.0,,0.34,21.42
2010-01-26,56,34.0,,0.34,19.040000000000003
2010-01-27,74,34.0,,0.34,25.16
2010-01-28,59,34.0,,0.34,20.060000000000002
2010-01-29,56,34.0,,0.34,19.040000000000003
2010-01-30,61,34.0,,0.34,20.740000000000002
2010-01-31,54,34.0,,0.34,18.360000000000003
2010-02-01,100,33.0,False,0.33,33.0
2010-02-02,85,33.0,,0.33,28.05
2010-02-03,91,33.0,,0.33,30.03
2010-02-04,94,33.0,,0.33,31.020000000000003
2010-02-05,78,33.0,,0.33,25.740000000000002
2010-02-06,70,33.0,,0.33,23.1
2010-02-07,70,33.0,,0.33,23.1
2010-02-08,79,33.0,,0.33,26.07
2010-02-09,80,33.0,,0.33,26.400000000000002
2010-02-10,80,33.0,,0.33,26.400000000000002
2010-02-11,86,33.0,,0.33,28.380000000000003
2010-02-12,82,33.0,,0.33,27.060000000000002
2010-02-13,88,33.0,,0.33,29.040000000000003
2010-02-14,57,33.0,,0.33,18.810000000000002
2010-02-15,76,33.0,,0.33,25.080000000000002
2010-02-16,85,33.0,,0.33,28.05
2010-02-17,67,33.0,,0.33,22.11
2010-02-18,81,33.0,,0.33,26.73
2010-02-19,91,33.0,,0.33,30.03
2010-02-20,70,33.0,,0.33,23.1
2010-02-21,62,33.0,,0.33,20.46
2010-02-22,72,33.0,,0.33,23.76
2010-02-23,74,33.0,,0.33,24.42
2010-02-24,58,33.0,,0.33,19.14
2010-02-25,79,33.0,,0.33,26.07
2010-02-26,76,33.0,,0.33,25.080000000000002
2010-02-27,64,33.0,,0.33,21.12
2010-02-28,44,33.0,,0.33,14.520000000000001
2010-03-01,71,31.0,False,0.31,22.01
2010-03-02,76,31.0,,0.31,23.56
2010-03-03,83,31.0,,0.31,25.73
2010-03-04,71,31.0,,0.31,22.01
2010-03-05,65,31.0,,0.31,20.15
2010-03-06,61,31.0,,0.31,18.91
2010-03-07,60,31.0,,0.31,18.6
2010-03-08,71,31.0,,0.31,22.01
2010-03-09,65,31.0,,0.31,20.15
2010-03-10,82,31.0,,0.31,25.419999999999998
2010-03-11,70,31.0,,0.31,21.7
2010-03-12,66,31.0,,0.31,20.46
2010-03-13,53,31.0,,0.31,16.43
2010-03-14,74,31.0,,0.31,22.94
2010-03-15,75,31.0,,0.31,23.25
2010-03-16,90,31.0,,0.31,27.9
2010-03-17,74,31.0,,0.31,22.94
2010-03-18,66,31.0,,0.31,20.46
2010-03-19,50,31.0,,0.31,15.5
2010-03-20,60,31.0,,0.31,18.6
2010-03-21,63,31.0,,0.31,19.53
2010-03-22,68,31.0,,0.31,21.08
2010-03-23,77,31.0,,0.31,23.87
2010-03-24,89,31.0,,0.31,27.59
2010-03-25,62,31.0,,0.31,19.22
2010-03-26,60,31.0,,0.31,18.6
2010-03-27,50,31.0,,0.31,15.5
2010-03-28,64,31.0,,0.31,19.84
2010-03-29,100,31.0,,0.31,31.0
2010-03-30,89,31.0,,0.31,27.59
2010-03-31,75,31.0,,0.31,23.25
2010-04-01,44,33.0,False,0.33,14.520000000000001
2010-04-02,48,33.0,,0.33,15.84
2010-04-03,32,33.0,,0.33,10.56
2010-04-04,38,33.0,,0.33,12.540000000000001
2010-04-05,58,33.0,,0.33,19.14
2010-04-06,52,33.0,,0.33,17.16
2010-04-07,50,33.0,,0.33,16.5
2010-04-08,60,33.0,,0.33,19.8
2010-04-09,55,33.0,,0.33,18.150000000000002
2010-04-10,53,33.0,,0.33,17.490000000000002
2010-04-11,53,33.0,,0.33,17.490000000000002
2010-04-12,75,33.0,,0.33,24.75
2010-04-13,90,33.0,,0.33,29.700000000000003
2010-04-14,78,33.0,,0.33,25.740000000000002
2010-04-15,100,33.0,,0.33,33.0
2010-04-16,50,33.0,,0.33,16.5
2010-04-17,31,33.0,,0.33,10.23
2010-04-18,39,33.0,,0.33,12.870000000000001
2010-04-19,49,33.0,,0.33,16.17
2010-04-20,50,33.0,,0.33,16.5
2010-04-21,48,33.0,,0.33,15.84
2010-04-22,39,33.0,,0.33,12.870000000000001
2010-04-23,38,33.0,,0.33,12.540000000000001
2010-04-24,35,33.0,,0.33,11.55
2010-04-25,36,33.0,,0.33,11.88
2010-04-26,45,33.0,,0.33,14.850000000000001
2010-04-27,45,33.0,,0.33,14.850000000000001
2010-04-28,47,33.0,,0.33,15.510000000000002
2010-04-29,42,33.0,,0.33,13.860000000000001
2010-04-30,39,33.0,,0.33,12.870000000000001
2010-05-01,46,23.0,False,0.23,10.58
2010-05-02,66,23.0,,0.23,15.180000000000001
2010-05-03,88,23.0,,0.23,20.240000000000002
2010-05-04,62,23.0,,0.23,14.26
2010-05-05,86,23.0,,0.23,19.78
2010-05-06,65,23.0,,0.23,14.950000000000001
2010-05-07,67,23.0,,0.23,15.41
2010-05-08,64,23.0,,0.23,14.72
2010-05-09,64,23.0,,0.23,14.72
2010-05-10,76,23.0,,0.23,17.48
2010-05-11,70,23.0,,0.23,16.1
2010-05-12,71,23.0,,0.23,16.330000000000002
2010-05-13,61,23.0,,0.23,14.030000000000001
2010-05-14,62,23.0,,0.23,14.26
2010-05-15,66,23.0,,0.23,15.180000000000001
2010-05-16,54,23.0,,0.23,12.42
2010-05-17,79,23.0,,0.23,18.17
2010-05-18,60,23.0,,0.23,13.8
2010-05-19,100,23.0,,0.23,23.0
2010-05-20,45,23.0,,0.23,10.35
2010-05-21,57,23.0,,0.23,13.110000000000001
2010-05-22,66,23.0,,0.23,15.180000000000001
2010-05-23,41,23.0,,0.23,9.43
2010-05-24,61,23.0,,0.23,14.030000000000001
2010-05-25,40,23.0,,0.23,9.200000000000001
2010-05-26,60,23.0,,0.23,13.8
2010-05-27,38,23.0,,0.23,8.74
2010-05-28,78,23.0,,0.23,17.94
2010-05-29,46,23.0,,0.23,10.58
2010-05-30,28,23.0,,0.23,6.44
2010-05-31,56,23.0,,0.23,12.88
2010-06-01,60,24.0,False,0.24,14.399999999999999
2010-06-02,64,24.0,,0.24,15.36
2010-06-03,58,24.0,,0.24,13.92
2010-06-04,63,24.0,,0.24,15.12
2010-06-05,57,24.0,,0.24,13.68
2010-06-06,52,24.0,,0.24,12.48
2010-06-07,52,24.0,,0.24,12.48
2010-06-08,69,24.0,,0.24,16.56
2010-06-09,100,24.0,,0.24,24.0
2010-06-10,68,24.0,,0.24,16.32
2010-06-11,69,24.0,,0.24,16.56
2010-06-12,39,24.0,,0.24,9.36
2010-06-13,62,24.0,,0.24,14.879999999999999
2010-06-14,64,24.0,,0.24,15.36
2010-06-15,85,24.0,,0.24,20.4
2010-06-16,75,24.0,,0.24,18.0
2010-06-17,89,24.0,,0.24,21.36
2010-06-18,69,24.0,,0.24,16.56
2010-06-19,53,24.0,,0.24,12.719999999999999
2010-06-20,52,24.0,,0.24,12.48
2010-06-21,57,24.0,,0.24,13.68
2010-06-22,72,24.0,,0.24,17.28
2010-06-23,59,24.0,,0.24,14.16
2010-06-24,62,24.0,,0.24,14.879999999999999
2010-06-25,55,24.0,,0.24,13.2
2010-06-26,39,24.0,,0.24,9.36
2010-06-27,52,24.0,,0.24,12.48
2010-06-28,55,24.0,,0.24,13.2
2010-06-29,56,24.0,,0.24,13.44
2010-06-30,69,24.0,,0.24,16.56
2010-07-01,72,24.0,False,0.24,17.28
2010-07-02,61,24.0,,0.24,14.639999999999999
2010-07-03,44,24.0,,0.24,10.559999999999999
2010-07-04,62,24.0,,0.24,14.879999999999999
2010-07-05,48,24.0,,0.24,11.52
2010-07-06,81,24.0,,0.24,19.439999999999998
2010-07-07,89,24.0,,0.24,21.36
2010-07-08,74,24.0,,0.24,17.759999999999998
2010-07-09,77,24.0,,0.24,18.48
2010-07-10,83,24.0,,0.24,19.919999999999998
2010-07-11,55,24.0,,0.24,13.2
2010-07-12,75,24.0,,0.24,18.0
2010-07-13,81,24.0,,0.24,19.439999999999998
2010-07-14,76,24.0,,0.24,18.24
2010-07-15,70,24.0,,0.24,16.8
2010-07-16,60,24.0,,0.24,14.399999999999999
2010-07-17,56,24.0,,0.24,13.44
2010-07-18,60,24.0,,0.24,14.399999999999999
2010-07-19,83,24.0,,0.24,19.919999999999998
2010-07-20,78,24.0,,0.24,18.72
2010-07-21,77,24.0,,0.24,18.48
2010-07-22,74,24.0,,0.24,17.759999999999998
2010-07-23,61,24.0,,0.24,14.639999999999999
2010-07-24,69,24.0,,0.24,16.56
2010-07-25,72,24.0,,0.24,17.28
2010-07-26,95,24.0,,0.24,22.8
2010-07-27,75,24.0,,0.24,18.0
2010-07-28,100,24.0,,0.24,24.0
2010-07-29,80,24.0,,0.24,19.2
2010-07-30,67,24.0,,0.24,16.08
2010-07-31,54,24.0,,0.24,12.959999999999999
2010-08-01,47,26.0,False,0.26,12.22
2010-08-02,65,26.0,,0.26,16.900000000000002
2010-08-03,58,26.0,,0.26,15.08
2010-08-04,78,26.0,,0.26,20.28
2010-08-05,59,26.0,,0.26,15.34
2010-08-06,68,26.0,,0.26,17.68
2010-08-07,62,26.0,,0.26,16.12
2010-08-08,50,26.0,,0.26,13.0
2010-08-09,65,26.0,,0.26,16.900000000000002
2010-08-10,80,26.0,,0.26,20.8
2010-08-11,77,26.0,,0.26,20.02
2010-08-12,59,26.0,,0.26,15.34
2010-08-13,75,26.0,,0.26,19.5
2010-08-14,68,26.0,,0.26,17.68
2010-08-15,70,26.0,,0.26,18.2
2010-08-16,85,26.0,,0.26,22.1
2010-08-17,93,26.0,,0.26,24.18
2010-08-18,70,26.0,,0.26,18.2
2010-08-19,96,26.0,,0.26,24.96
2010-08-20,95,26.0,,0.26,24.7
2010-08-21,92,26.0,,0.26,23.92
2010-08-22,100,26.0,,0.26,26.0
2010-08-23,88,26.0,,0.26,22.880000000000003
2010-08-24,78,26.0,,0.26,20.28
2010-08-25,83,26.0,,0.26,21.580000000000002
2010-08-26,72,26.0,,0.26,18.72
2010-08-27,77,26.0,,0.26,20.02
2010-08-28,75,26.0,,0.26,19.5
2010-08-29,62,26.0,,0.26,16.12
2010-08-30,73,26.0,,0.26,18.98
2010-08-31,64,26.0,,0.26,16.64
2010-09-01,84,24.0,False,0.24,20.16
2010-09-02,91,24.0,,0.24,21.84
2010-09-03,63,24.0,,0.24,15.12
2010-09-04,78,24.0,,0.24,18.72
2010-09-05,74,24.0,,0.24,17.759999999999998
2010-09-06,90,24.0,,0.24,21.599999999999998
2010-09-07,71,24.0,,0.24,17.04
2010-09-08,63,24.0,,0.24,15.12
2010-09-09,79,24.0,,0.24,18.96
2010-09-10,68,24.0,,0.24,16.32
2010-09-11,84,24.0,,0.24,20.16
2010-09-12,84,24.0,,0.24,20.16
2010-09-13,71,24.0,,0.24,17.04
2010-09-14,89,24.0,,0.24,21.36
2010-09-15,100,24.0,,0.24,24.0
2010-09-16,74,24.0,,0.24,17.759999999999998
2010-09-17,60,24.0,,0.24,14.399999999999999
2010-09-18,62,24.0,,0.24,14.879999999999999
2010-09-19,63,24.0,,0.24,15.12
2010-09-20,81,24.0,,0.24,19.439999999999998
2010-09-21,77,24.0,,0.24,18.48
2010-09-22,72,24.0,,0.24,17.28
2010-09-23,72,24.0,,0.24,17.28
2010-09-24,80,24.0,,0.24,19.2
2010-09-25,80,24.0,,0.24,19.2
2010-09-26,72,24.0,,0.24,17.28
2010-09-27,86,24.0,,0.24,20.64
2010-09-28,85,24.0,,0.24,20.4
2010-09-29,82,24.0,,0.24,19.68
2010-09-30,67,24.0,,0.24,16.08
2010-10-01,75,24.0,False,0.24,18.0
2010-10-02,68,24.0,,0.24,16.32
2010-10-03,85,24.0,,0.24,20.4
2010-10-04,93,24.0,,0.24,22.32
2010-10-05,94,24.0,,0.24,22.56
2010-10-06,79,24.0,,0.24,18.96
2010-10-07,88,24.0,,0.24,21.119999999999997
2010-10-08,76,24.0,,0.24,18.24
2010-10-09,67,24.0,,0.24,16.08
2010-10-10,64,24.0,,0.24,15.36
2010-10-11,79,24.0,,0.24,18.96
2010-10-12,91,24.0,,0.24,21.84
2010-10-13,82,24.0,,0.24,19.68
2010-10-14,76,24.0,,0.24,18.24
2010-10-15,74,24.0,,0.24,17.759999999999998
2010-10-16,69,24.0,,0.24,16.56
2010-10-17,60,24.0,,0.24,14.399999999999999
2010-10-18,82,24.0,,0.24,19.68
2010-10-19,88,24.0,,0.24,21.119999999999997
2010-10-20,89,24.0,,0.24,21.36
2010-10-21,71,24.0,,0.24,17.04
2010-10-22,90,24.0,,0.24,21.599999999999998
2010-10-23,65,24.0,,0.24,15.6
2010-10-24,52,24.0,,0.24,12.48
2010-10-25,56,24.0,,0.24,13.44
2010-10-26,87,24.0,,0.24,20.88
2010-10-27,100,24.0,,0.24,24.0
2010-10-28,83,24.0,,0.24,19.919999999999998
2010-10-29,72,24.0,,0.24,17.28
2010-10-30,75,24.0,,0.24,18.0
2010-10-31,68,24.0,,0.24,16.32
2010-11-01,23,36.0,False,0.36,8.28
2010-11-02,55,36.0,,0.36,19.8
2010-11-03,100,36.0,,0.36,36.0
2010-11-04,29,36.0,,0.36,10.44
2010-11-05,21,36.0,,0.36,7.56
2010-11-06,23,36.0,,0.36,8.28
2010-11-07,25,36.0,,0.36,9.0
2010-11-08,30,36.0,,0.36,10.799999999999999
2010-11-09,29,36.0,,0.36,10.44
2010-11-10,25,36.0,,0.36,9.0
2010-11-11,22,36.0,,0.36,7.92
2010-11-12,20,36.0,,0.36,7.199999999999999
2010-11-13,21,36.0,,0.36,7.56
2010-11-14,23,36.0,,0.36,8.28
2010-11-15,22,36.0,,0.36,7.92
2010-11-16,22,36.0,,0.36,7.92
2010-11-17,27,36.0,,0.36,9.719999999999999
2010-11-18,25,36.0,,0.36,9.0
2010-11-19,29,36.0,,0.36,10.44
2010-11-20,28,36.0,,0.36,10.08
2010-11-21,43,36.0,,0.36,15.479999999999999
2010-11-22,36,36.0,,0.36,12.959999999999999
2010-11-23,39,36.0,,0.36,14.04
2010-11-24,27,36.0,,0.36,9.719999999999999
2010-11-25,32,36.0,,0.36,11.52
2010-11-26,33,36.0,,0.36,11.879999999999999
2010-11-27,26,36.0,,0.36,9.36
2010-11-28,31,36.0,,0.36,11.16
2010-11-29,33,36.0,,0.36,11.879999999999999
2010-11-30,27,36.0,,0.36,9.719999999999999
2010-12-01,57,35.0,False,0.35,19.95
2010-12-02,65,35.0,,0.35,22.75
2010-12-03,63,35.0,,0.35,22.049999999999997
2010-12-04,60,35.0,,0.35,21.0
2010-12-05,66,35.0,,0.35,23.099999999999998
2010-12-06,52,35.0,,0.35,18.2
2010-12-07,62,35.0,,0.35,21.7
2010-12-08,65,35.0,,0.35,22.75
2010-12-09,61,35.0,,0.35,21.349999999999998
2010-12-10,52,35.0,,0.35,18.2
2010-12-11,61,35.0,,0.35,21.349999999999998
2010-12-12,72,35.0,,0.35,25.2
2010-12-13,52,35.0,,0.35,18.2
2010-12-14,53,35.0,,0.35,18.549999999999997
2010-12-15,66,35.0,,0.35,23.099999999999998
2010-12-16,54,35.0,,0.35,18.9
2010-12-17,65,35.0,,0.35,22.75
2010-12-18,59,35.0,,0.35,20.65
2010-12-19,67,35.0,,0.35,23.45
2010-12-20,64,35.0,,0.35,22.4
2010-12-21,56,35.0,,0.35,19.599999999999998
2010-12-22,57,35.0,,0.35,19.95
2010-12-23,62,35.0,,0.35,21.7
2010-12-24,68,35.0,,0.35,23.799999999999997
2010-12-25,82,35.0,,0.35,28.7
2010-12-26,100,35.0,,0.35,35.0
2010-12-27,84,35.0,,0.35,29.4
2010-12-28,88,35.0,,0.35,30.799999999999997
2010-12-29,75,35.0,,0.35,26.25
2010-12-30,83,35.0,,0.35,29.049999999999997
2010-12-31,89,35.0,,0.35,31.15
2011-01-01,73,45.0,False,0.45,32.85
2011-01-02,100,45.0,,0.45,45.0
2011-01-03,86,45.0,,0.45,38.7
2011-01-04,79,45.0,,0.45,35.550000000000004
2011-01-05,85,45.0,,0.45,38.25
2011-01-06,69,45.0,,0.45,31.05
2011-01-07,67,45.0,,0.45,30.150000000000002
2011-01-08,83,45.0,,0.45,37.35
2011-01-09,95,45.0,,0.45,42.75
2011-01-10,65,45.0,,0.45,29.25
2011-01-11,72,45.0,,0.45,32.4
2011-01-12,75,45.0,,0.45,33.75
2011-01-13,69,45.0,,0.45,31.05
2011-01-14,85,45.0,,0.45,38.25
2011-01-15,84,45.0,,0.45,37.800000000000004
2011-01-16,70,45.0,,0.45,31.5
2011-01-17,83,45.0,,0.45,37.35
2011-01-18,75,45.0,,0.45,33.75
2011-01-19,77,45.0,,0.45,34.65
2011-01-20,81,45.0,,0.45,36.45
2011-01-21,83,45.0,,0.45,37.35
2011-01-22,71,45.0,,0.45,31.95
2011-01-23,86,45.0,,0.45,38.7
2011-01-24,80,45.0,,0.45,36.0
2011-01-25,73,45.0,,0.45,32.85
2011-01-26,77,45.0,,0.45,34.65
2011-01-27,77,45.0,,0.45,34.65
2011-01-28,97,45.0,,0.45,43.65
2011-01-29,88,45.0,,0.45,39.6
2011-01-30,83,45.0,,0.45,37.35
2011-01-31,98,45.0,,0.45,44.1
2011-02-01,56,48.0,False,0.48,26.88
2011-02-02,57,48.0,,0.48,27.36
2011-02-03,61,48.0,,0.48,29.279999999999998
2011-02-04,65,48.0,,0.48,31.2
2011-02-05,58,48.0,,0.48,27.84
2011-02-06,61,48.0,,0.48,29.279999999999998
2011-02-07,45,48.0,,0.48,21.599999999999998
2011-02-08,63,48.0,,0.48,30.24
2011-02-09,55,48.0,,0.48,26.4
2011-02-10,51,48.0,,0.48,24.48
2011-02-11,48,48.0,,0.48,23.04
2011-02-12,53,48.0,,0.48,25.439999999999998
2011-02-13,47,48.0,,0.48,22.56
2011-02-14,52,48.0,,0.48,24.96
2011-02-15,100,48.0,,0.48,48.0
2011-02-16,95,48.0,,0.48,45.6
2011-02-17,67,48.0,,0.48,32.16
2011-02-18,67,48.0,,0.48,32.16
2011-02-19,56,48.0,,0.48,26.88
2011-02-20,60,48.0,,0.48,28.799999999999997
2011-02-21,56,48.0,,0.48,26.88
2011-02-22,61,48.0,,0.48,29.279999999999998
2011-02-23,46,48.0,,0.48,22.08
2011-02-24,50,48.0,,0.48,24.0
2011-02-25,42,48.0,,0.48,20.16
2011-02-26,51,48.0,,0.48,24.48
2011-02-27,45,48.0,,0.48,21.599999999999998
2011-02-28,41,48.0,,0.48,19.68
2011-03-01,78,37.0,False,0.37,28.86
2011-03-02,81,37.0,,0.37,29.97
2011-03-03,75,37.0,,0.37,27.75
2011-03-04,77,37.0,,0.37,28.49
2011-03-05,77,37.0,,0.37,28.49
2011-03-06,100,37.0,,0.37,37.0
2011-03-07,79,37.0,,0.37,29.23
2011-03-08,90,37.0,,0.37,33.3
2011-03-09,71,37.0,,0.37,26.27
2011-03-10,70,37.0,,0.37,25.9
2011-03-11,61,37.0,,0.37,22.57
2011-03-12,72,37.0,,0.37,26.64
2011-03-13,70,37.0,,0.37,25.9
2011-03-14,56,37.0,,0.37,20.72
2011-03-15,76,37.0,,0.37,28.12
2011-03-16,68,37.0,,0.37,25.16
2011-03-17,56,37.0,,0.37,20.72
2011-03-18,71,37.0,,0.37,26.27
2011-03-19,74,37.0,,0.37,27.38
2011-03-20,66,37.0,,0.37,24.419999999999998
2011-03-21,85,37.0,,0.37,31.45
2011-03-22,73,37.0,,0.37,27.009999999999998
2011-03-23,86,37.0,,0.37,31.82
2011-03-24,71,37.0,,0.37,26.27
2011-03-25,60,37.0,,0.37,22.2
2011-03-26,75,37.0,,0.37,27.75
2011-03-27,77,37.0,,0.37,28.49
2011-03-28,82,37.0,,0.37,30.34
2011-03-29,78,37.0,,0.37,28.86
2011-03-30,78,37.0,,0.37,28.86
2011-03-31,61,37.0,,0.37,22.57
2011-04-01,53,37.0,False,0.37,19.61
2011-04-02,48,37.0,,0.37,17.759999999999998
2011-04-03,51,37.0,,0.37,18.87
2011-04-04,57,37.0,,0.37,21.09
2011-04-05,70,37.0,,0.37,25.9
2011-04-06,78,37.0,,0.37,28.86
2011-04-07,57,37.0,,0.37,21.09
2011-04-08,58,37.0,,0.37,21.46
2011-04-09,52,37.0,,0.37,19.24
2011-04-10,68,37.0,,0.37,25.16
2011-04-11,67,37.0,,0.37,24.79
2011-04-12,68,37.0,,0.37,25.16
2011-04-13,78,37.0,,0.37,28.86
2011-04-14,75,37.0,,0.37,27.75
2011-04-15,78,37.0,,0.37,28.86
2011-04-16,75,37.0,,0.37,27.75
2011-04-17,72,37.0,,0.37,26.64
2011-04-18,100,37.0,,0.37,37.0
2011-04-19,58,37.0,,0.37,21.46
2011-04-20,49,37.0,,0.37,18.13
2011-04-21,51,37.0,,0.37,18.87
2011-04-22,39,37.0,,0.37,14.43
2011-04-23,46,37.0,,0.37,17.02
2011-04-24,41,37.0,,0.37,15.17
2011-04-25,52,37.0,,0.37,19.24
2011-04-26,54,37.0,,0.37,19.98
2011-04-27,49,37.0,,0.37,18.13
2011-04-28,45,37.0,,0.37,16.65
2011-04-29,39,37.0,,0.37,14.43
2011-04-30,43,37.0,,0.37,15.91
2011-05-01,79,29.0,False,0.29,22.91
2011-05-02,79,29.0,,0.29,22.91
2011-05-03,61,29.0,,0.29,17.689999999999998
2011-05-04,82,29.0,,0.29,23.779999999999998
2011-05-05,89,29.0,,0.29,25.81
2011-05-06,80,29.0,,0.29,23.2
2011-05-07,71,29.0,,0.29,20.59
2011-05-08,72,29.0,,0.29,20.88
2011-05-09,92,29.0,,0.29,26.68
2011-05-10,93,29.0,,0.29,26.97
2011-05-11,90,29.0,,0.29,26.099999999999998
2011-05-12,95,29.0,,0.29,27.549999999999997
2011-05-13,69,29.0,,0.29,20.009999999999998
2011-05-14,70,29.0,,0.29,20.299999999999997
2011-05-15,88,29.0,,0.29,25.52
2011-05-16,84,29.0,,0.29,24.36
2011-05-17,90,29.0,,0.29,26.099999999999998
2011-05-18,100,29.0,,0.29,28.999999999999996
2011-05-19,78,29.0,,0.29,22.619999999999997
2011-05-20,83,29.0,,0.29,24.069999999999997
2011-05-21,81,29.0,,0.29,23.49
2011-05-22,97,29.0,,0.29,28.13
2011-05-23,75,29.0,,0.29,21.75
2011-05-24,95,29.0,,0.29,27.549999999999997
2011-05-25,86,29.0,,0.29,24.939999999999998
2011-05-26,80,29.0,,0.29,23.2
2011-05-27,87,29.0,,0.29,25.229999999999997
2011-05-28,75,29.0,,0.29,21.75
2011-05-29,81,29.0,,0.29,23.49
2011-05-30,82,29.0,,0.29,23.779999999999998
2011-05-31,80,29.0,,0.29,23.2
2011-06-01,53,39.0,False,0.39,20.67
2011-06-02,55,39.0,,0.39,21.45
2011-06-03,57,39.0,,0.39,22.23
2011-06-04,46,39.0,,0.39,17.94
2011-06-05,44,39.0,,0.39,17.16
2011-06-06,58,39.0,,0.39,22.62
2011-06-07,49,39.0,,0.39,19.11
2011-06-08,52,39.0,,0.39,20.28
2011-06-09,46,39.0,,0.39,17.94
2011-06-10,54,39.0,,0.39,21.060000000000002
2011-06-11,49,39.0,,0.39,19.11
2011-06-12,55,39.0,,0.39,21.45
2011-06-13,80,39.0,,0.39,31.200000000000003
2011-06-14,100,39.0,,0.39,39.0
2011-06-15,96,39.0,,0.39,37.44
2011-06-16,100,39.0,,0.39,39.0
2011-06-17,84,39.0,,0.39,32.76
2011-06-18,98,39.0,,0.39,38.22
2011-06-19,94,39.0,,0.39,36.660000000000004
2011-06-20,76,39.0,,0.39,29.64
2011-06-21,75,39.0,,0.39,29.25
2011-06-22,57,39.0,,0.39,22.23
2011-06-23,59,39.0,,0.39,23.01
2011-06-24,72,39.0,,0.39,28.080000000000002
2011-06-25,70,39.0,,0.39,27.3
2011-06-26,68,39.0,,0.39,26.52
2011-06-27,57,39.0,,0.39,22.23
2011-06-28,71,39.0,,0.39,27.69
2011-06-29,63,39.0,,0.39,24.57
2011-06-30,65,39.0,,0.39,25.35
2011-07-01,47,32.0,False,0.32,15.040000000000001
2011-07-02,71,32.0,,0.32,22.72
2011-07-03,56,32.0,,0.32,17.92
2011-07-04,76,32.0,,0.32,24.32
2011-07-05,70,32.0,,0.32,22.400000000000002
2011-07-06,59,32.0,,0.32,18.88
2011-07-07,72,32.0,,0.32,23.04
2011-07-08,79,32.0,,0.32,25.28
2011-07-09,78,32.0,,0.32,24.96
2011-07-10,65,32.0,,0.32,20.8
2011-07-11,100,32.0,,0.32,32.0
2011-07-12,52,32.0,,0.32,16.64
2011-07-13,53,32.0,,0.32,16.96
2011-07-14,49,32.0,,0.32,15.68
2011-07-15,70,32.0,,0.32,22.400000000000002
2011-07-16,56,32.0,,0.32,17.92
2011-07-17,50,32.0,,0.32,16.0
2011-07-18,66,32.0,,0.32,21.12
2011-07-19,80,32.0,,0.32,25.6
2011-07-20,92,32.0,,0.32,29.44
2011-07-21,68,32.0,,0.32,21.76
2011-07-22,79,32.0,,0.32,25.28
2011-07-23,65,32.0,,0.32,20.8
2011-07-24,63,32.0,,0.32,20.16
2011-07-25,70,32.0,,0.32,22.400000000000002
2011-07-26,70,32.0,,0.32,22.400000000000002
2011-07-27,81,32.0,,0.32,25.92
2011-07-28,70,32.0,,0.32,22.400000000000002
2011-07-29,60,32.0,,0.32,19.2
2011-07-30,61,32.0,,0.32,19.52
2011-07-31,70,32.0,,0.32,22.400000000000002
2011-08-01,86,29.0,False,0.29,24.939999999999998
2011-08-02,97,29.0,,0.29,28.13
2011-08-03,98,29.0,,0.29,28.419999999999998
2011-08-04,86,29.0,,0.29,24.939999999999998
2011-08-05,87,29.0,,0.29,25.229999999999997
2011-08-06,63,29.0,,0.29,18.27
2011-08-07,74,29.0,,0.29,21.459999999999997
2011-08-08,81,29.0,,0.29,23.49
2011-08-09,87,29.0,,0.29,25.229999999999997
2011-08-10,83,29.0,,0.29,24.069999999999997
2011-08-11,67,29.0,,0.29,19.43
2011-08-12,68,29.0,,0.29,19.72
2011-08-13,66,29.0,,0.29,19.139999999999997
2011-08-14,100,29.0,,0.29,28.999999999999996
2011-08-15,85,29.0,,0.29,24.65
2011-08-16,75,29.0,,0.29,21.75
2011-08-17,74,29.0,,0.29,21.459999999999997
2011-08-18,82,29.0,,0.29,23.779999999999998
2011-08-19,79,29.0,,0.29,22.91
2011-08-20,61,29.0,,0.29,17.689999999999998
2011-08-21,90,29.0,,0.29,26.099999999999998
2011-08-22,92,29.0,,0.29,26.68
2011-08-23,75,29.0,,0.29,21.75
2011-08-24,76,29.0,,0.29,22.04
2011-08-25,71,29.0,,0.29,20.59
2011-08-26,72,29.0,,0.29,20.88
2011-08-27,72,29.0,,0.29,20.88
2011-08-28,76,29.0,,0.29,22.04
