date,loss_unscaled,loss_monthly,isPartial,scale,loss
2013-04-27,73,88.0,,0.88,64.24
2013-04-28,88,88.0,,0.88,77.44
2013-04-29,97,88.0,,0.88,85.36
2013-04-30,87,88.0,,0.88,76.56
2013-05-01,93,87.0,False,0.87,80.91
2013-05-02,90,87.0,,0.87,78.3
2013-05-03,79,87.0,,0.87,68.73
2013-05-04,69,87.0,,0.87,60.03
2013-05-05,80,87.0,,0.87,69.6
2013-05-06,86,87.0,,0.87,74.82
2013-05-07,100,87.0,,0.87,87.0
2013-05-08,90,87.0,,0.87,78.3
2013-05-09,78,87.0,,0.87,67.86
2013-05-10,74,87.0,,0.87,64.38
2013-05-11,75,87.0,,0.87,65.25
2013-05-12,68,87.0,,0.87,59.16
2013-05-13,93,87.0,,0.87,80.91
2013-05-14,97,87.0,,0.87,84.39
2013-05-15,86,87.0,,0.87,74.82
2013-05-16,96,87.0,,0.87,83.52
2013-05-17,84,87.0,,0.87,73.08
2013-05-18,67,87.0,,0.87,58.29
2013-05-19,78,87.0,,0.87,67.86
2013-05-20,92,87.0,,0.87,80.04
2013-05-21,93,87.0,,0.87,80.91
2013-05-22,85,87.0,,0.87,73.95
2013-05-23,79,87.0,,0.87,68.73
2013-05-24,75,87.0,,0.87,65.25
2013-05-25,70,87.0,,0.87,60.9
2013-05-26,73,87.0,,0.87,63.51
2013-05-27,77,87.0,,0.87,66.99
2013-05-28,87,87.0,,0.87,75.69
2013-05-29,98,87.0,,0.87,85.26
2013-05-30,85,87.0,,0.87,73.95
2013-05-31,73,87.0,,0.87,63.51
2013-06-01,77,84.0,False,0.84,64.67999999999999
2013-06-02,82,84.0,,0.84,68.88
2013-06-03,90,84.0,,0.84,75.6
2013-06-04,82,84.0,,0.84,68.88
2013-06-05,98,84.0,,0.84,82.32
2013-06-06,83,84.0,,0.84,69.72
2013-06-07,80,84.0,,0.84,67.2
2013-06-08,74,84.0,,0.84,62.16
2013-06-09,78,84.0,,0.84,65.52
2013-06-10,91,84.0,,0.84,76.44
2013-06-11,86,84.0,,0.84,72.24
2013-06-12,90,84.0,,0.84,75.6
2013-06-13,86,84.0,,0.84,72.24
2013-06-14,77,84.0,,0.84,64.67999999999999
2013-06-15,71,84.0,,0.84,59.64
2013-06-16,70,84.0,,0.84,58.8
2013-06-17,91,84.0,,0.84,76.44
2013-06-18,84,84.0,,0.84,70.56
2013-06-19,87,84.0,,0.84,73.08
2013-06-20,89,84.0,,0.84,74.75999999999999
2013-06-21,81,84.0,,0.84,68.03999999999999
2013-06-22,77,84.0,,0.84,64.67999999999999
2013-06-23,83,84.0,,0.84,69.72
2013-06-24,87,84.0,,0.84,73.08
2013-06-25,93,84.0,,0.84,78.11999999999999
2013-06-26,100,84.0,,0.84,84.0
2013-06-27,89,84.0,,0.84,74.75999999999999
2013-06-28,78,84.0,,0.84,65.52
2013-06-29,75,84.0,,0.84,63.0
2013-06-30,74,84.0,,0.84,62.16
2013-07-01,87,84.0,False,0.84,73.08
2013-07-02,87,84.0,,0.84,73.08
2013-07-03,84,84.0,,0.84,70.56
2013-07-04,64,84.0,,0.84,53.76
2013-07-05,72,84.0,,0.84,60.48
2013-07-06,76,84.0,,0.84,63.839999999999996
2013-07-07,96,84.0,,0.84,80.64
2013-07-08,94,84.0,,0.84,78.96
2013-07-09,90,84.0,,0.84,75.6
2013-07-10,100,84.0,,0.84,84.0
2013-07-11,87,84.0,,0.84,73.08
2013-07-12,84,84.0,,0.84,70.56
2013-07-13,73,84.0,,0.84,61.32
2013-07-14,76,84.0,,0.84,63.839999999999996
2013-07-15,87,84.0,,0.84,73.08
2013-07-16,85,84.0,,0.84,71.39999999999999
2013-07-17,97,84.0,,0.84,81.48
2013-07-18,88,84.0,,0.84,73.92
2013-07-19,81,84.0,,0.84,68.03999999999999
2013-07-20,74,84.0,,0.84,62.16
2013-07-21,81,84.0,,0.84,68.03999999999999
2013-07-22,92,84.0,,0.84,77.28
2013-07-23,82,84.0,,0.84,68.88
2013-07-24,93,84.0,,0.84,78.11999999999999
2013-07-25,92,84.0,,0.84,77.28
2013-07-26,88,84.0,,0.84,73.92
2013-07-27,73,84.0,,0.84,61.32
2013-07-28,88,84.0,,0.84,73.92
2013-07-29,92,84.0,,0.84,77.28
2013-07-30,88,84.0,,0.84,73.92
2013-07-31,95,84.0,,0.84,79.8
2013-08-01,89,80.0,False,0.8,71.2
2013-08-02,74,80.0,,0.8,59.2
2013-08-03,79,80.0,,0.8,63.2
2013-08-04,79,80.0,,0.8,63.2
2013-08-05,86,80.0,,0.8,68.8
2013-08-06,86,80.0,,0.8,68.8
2013-08-07,100,80.0,,0.8,80.0
2013-08-08,82,80.0,,0.8,65.60000000000001
2013-08-09,78,80.0,,0.8,62.400000000000006
2013-08-10,73,80.0,,0.8,58.400000000000006
2013-08-11,72,80.0,,0.8,57.6
2013-08-12,82,80.0,,0.8,65.60000000000001
2013-08-13,86,80.0,,0.8,68.8
2013-08-14,92,80.0,,0.8,73.60000000000001
2013-08-15,82,80.0,,0.8,65.60000000000001
2013-08-16,76,80.0,,0.8,60.800000000000004
2013-08-17,70,80.0,,0.8,56.0
2013-08-18,76,80.0,,0.8,60.800000000000004
2013-08-19,81,80.0,,0.8,64.8
2013-08-20,85,80.0,,0.8,68.0
2013-08-21,87,80.0,,0.8,69.60000000000001
2013-08-22,83,80.0,,0.8,66.4
2013-08-23,78,80.0,,0.8,62.400000000000006
2013-08-24,81,80.0,,0.8,64.8
2013-08-25,72,80.0,,0.8,57.6
2013-08-26,84,80.0,,0.8,67.2
2013-08-27,87,80.0,,0.8,69.60000000000001
2013-08-28,86,80.0,,0.8,68.8
2013-08-29,83,80.0,,0.8,66.4
2013-08-30,75,80.0,,0.8,60.0
2013-08-31,66,80.0,,0.8,52.800000000000004
2013-09-01,75,81.0,False,0.81,60.75000000000001
2013-09-02,88,81.0,,0.81,71.28
2013-09-03,95,81.0,,0.81,76.95
2013-09-04,100,81.0,,0.81,81.0
2013-09-05,89,81.0,,0.81,72.09
2013-09-06,87,81.0,,0.81,70.47
2013-09-07,81,81.0,,0.81,65.61
2013-09-08,83,81.0,,0.81,67.23
2013-09-09,92,81.0,,0.81,74.52000000000001
2013-09-10,91,81.0,,0.81,73.71000000000001
2013-09-11,94,81.0,,0.81,76.14
2013-09-12,93,81.0,,0.81,75.33
2013-09-13,86,81.0,,0.81,69.66000000000001
2013-09-14,74,81.0,,0.81,59.940000000000005
2013-09-15,84,81.0,,0.81,68.04
2013-09-16,96,81.0,,0.81,77.76
2013-09-17,88,81.0,,0.81,71.28
2013-09-18,95,81.0,,0.81,76.95
2013-09-19,85,81.0,,0.81,68.85000000000001
2013-09-20,77,81.0,,0.81,62.370000000000005
2013-09-21,75,81.0,,0.81,60.75000000000001
2013-09-22,80,81.0,,0.81,64.80000000000001
2013-09-23,90,81.0,,0.81,72.9
2013-09-24,93,81.0,,0.81,75.33
2013-09-25,92,81.0,,0.81,74.52000000000001
2013-09-26,94,81.0,,0.81,76.14
2013-09-27,82,81.0,,0.81,66.42
2013-09-28,83,81.0,,0.81,67.23
2013-09-29,82,81.0,,0.81,66.42
2013-09-30,97,81.0,,0.81,78.57000000000001
2013-10-01,88,81.0,False,0.81,71.28
2013-10-02,85,81.0,,0.81,68.85000000000001
2013-10-03,89,81.0,,0.81,72.09
2013-10-04,81,81.0,,0.81,65.61
2013-10-05,74,81.0,,0.81,59.940000000000005
2013-10-06,85,81.0,,0.81,68.85000000000001
2013-10-07,94,81.0,,0.81,76.14
2013-10-08,92,81.0,,0.81,74.52000000000001
2013-10-09,96,81.0,,0.81,77.76
2013-10-10,89,81.0,,0.81,72.09
2013-10-11,81,81.0,,0.81,65.61
2013-10-12,72,81.0,,0.81,58.32000000000001
2013-10-13,85,81.0,,0.81,68.85000000000001
2013-10-14,96,81.0,,0.81,77.76
2013-10-15,100,81.0,,0.81,81.0
2013-10-16,96,81.0,,0.81,77.76
2013-10-17,94,81.0,,0.81,76.14
2013-10-18,84,81.0,,0.81,68.04
2013-10-19,73,81.0,,0.81,59.13
2013-10-20,86,81.0,,0.81,69.66000000000001
2013-10-21,90,81.0,,0.81,72.9
2013-10-22,84,81.0,,0.81,68.04
2013-10-23,91,81.0,,0.81,73.71000000000001
2013-10-24,83,81.0,,0.81,67.23
2013-10-25,81,81.0,,0.81,65.61
2013-10-26,71,81.0,,0.81,57.510000000000005
2013-10-27,78,81.0,,0.81,63.18000000000001
2013-10-28,93,81.0,,0.81,75.33
2013-10-29,88,81.0,,0.81,71.28
2013-10-30,85,81.0,,0.81,68.85000000000001
2013-10-31,74,81.0,,0.81,59.940000000000005
2013-11-01,73,77.0,False,0.77,56.21
2013-11-02,68,77.0,,0.77,52.36
2013-11-03,80,77.0,,0.77,61.6
2013-11-04,96,77.0,,0.77,73.92
2013-11-05,92,77.0,,0.77,70.84
2013-11-06,92,77.0,,0.77,70.84
2013-11-07,92,77.0,,0.77,70.84
2013-11-08,85,77.0,,0.77,65.45
2013-11-09,75,77.0,,0.77,57.75
2013-11-10,82,77.0,,0.77,63.14
2013-11-11,100,77.0,,0.77,77.0
2013-11-12,89,77.0,,0.77,68.53
2013-11-13,89,77.0,,0.77,68.53
2013-11-14,88,77.0,,0.77,67.76
2013-11-15,80,77.0,,0.77,61.6
2013-11-16,70,77.0,,0.77,53.9
2013-11-17,85,77.0,,0.77,65.45
2013-11-18,95,77.0,,0.77,73.15
2013-11-19,97,77.0,,0.77,74.69
2013-11-20,81,77.0,,0.77,62.370000000000005
2013-11-21,88,77.0,,0.77,67.76
2013-11-22,77,77.0,,0.77,59.29
2013-11-23,70,77.0,,0.77,53.9
2013-11-24,72,77.0,,0.77,55.44
2013-11-25,87,77.0,,0.77,66.99
2013-11-26,82,77.0,,0.77,63.14
2013-11-27,70,77.0,,0.77,53.9
2013-11-28,54,77.0,,0.77,41.58
2013-11-29,66,77.0,,0.77,50.82
2013-11-30,72,77.0,,0.77,55.44
2013-12-01,91,74.0,False,0.74,67.34
2013-12-02,84,74.0,,0.74,62.16
2013-12-03,92,74.0,,0.74,68.08
2013-12-04,89,74.0,,0.74,65.86
2013-12-05,83,74.0,,0.74,61.42
2013-12-06,70,74.0,,0.74,51.8
2013-12-07,69,74.0,,0.74,51.06
2013-12-08,76,74.0,,0.74,56.24
2013-12-09,80,74.0,,0.74,59.2
2013-12-10,75,74.0,,0.74,55.5
2013-12-11,85,74.0,,0.74,62.9
2013-12-12,74,74.0,,0.74,54.76
2013-12-13,66,74.0,,0.74,48.839999999999996
2013-12-14,67,74.0,,0.74,49.58
2013-12-15,75,74.0,,0.74,55.5
2013-12-16,79,74.0,,0.74,58.46
2013-12-17,79,74.0,,0.74,58.46
2013-12-18,78,74.0,,0.74,57.72
2013-12-19,74,74.0,,0.74,54.76
2013-12-20,66,74.0,,0.74,48.839999999999996
2013-12-21,58,74.0,,0.74,42.92
2013-12-22,60,74.0,,0.74,44.4
2013-12-23,68,74.0,,0.74,50.32
2013-12-24,59,74.0,,0.74,43.66
2013-12-25,53,74.0,,0.74,39.22
2013-12-26,76,74.0,,0.74,56.24
2013-12-27,81,74.0,,0.74,59.94
2013-12-28,73,74.0,,0.74,54.019999999999996
2013-12-29,93,74.0,,0.74,68.82
2013-12-30,100,74.0,,0.74,74.0
2013-12-31,85,74.0,,0.74,62.9
2014-01-01,78,91.0,False,0.91,70.98
2014-01-02,97,91.0,,0.91,88.27
2014-01-03,87,91.0,,0.91,79.17
2014-01-04,90,91.0,,0.91,81.9
2014-01-05,88,91.0,,0.91,80.08
2014-01-06,94,91.0,,0.91,85.54
2014-01-07,94,91.0,,0.91,85.54
2014-01-08,99,91.0,,0.91,90.09
2014-01-09,89,91.0,,0.91,80.99000000000001
2014-01-10,98,91.0,,0.91,89.18
2014-01-11,82,91.0,,0.91,74.62
2014-01-12,92,91.0,,0.91,83.72
2014-01-13,100,91.0,,0.91,91.0
2014-01-14,97,91.0,,0.91,88.27
2014-01-15,92,91.0,,0.91,83.72
2014-01-16,91,91.0,,0.91,82.81
2014-01-17,79,91.0,,0.91,71.89
2014-01-18,79,91.0,,0.91,71.89
2014-01-19,85,91.0,,0.91,77.35000000000001
2014-01-20,97,91.0,,0.91,88.27
2014-01-21,81,91.0,,0.91,73.71000000000001
2014-01-22,91,91.0,,0.91,82.81
2014-01-23,85,91.0,,0.91,77.35000000000001
2014-01-24,83,91.0,,0.91,75.53
2014-01-25,74,91.0,,0.91,67.34
2014-01-26,81,91.0,,0.91,73.71000000000001
2014-01-27,89,91.0,,0.91,80.99000000000001
2014-01-28,80,91.0,,0.91,72.8
2014-01-29,87,91.0,,0.91,79.17
2014-01-30,79,91.0,,0.91,71.89
2014-01-31,76,91.0,,0.91,69.16
2014-02-01,72,91.0,False,0.91,65.52
2014-02-02,76,91.0,,0.91,69.16
2014-02-03,100,91.0,,0.91,91.0
2014-02-04,83,91.0,,0.91,75.53
2014-02-05,84,91.0,,0.91,76.44
2014-02-06,89,91.0,,0.91,80.99000000000001
2014-02-07,75,91.0,,0.91,68.25
2014-02-08,70,91.0,,0.91,63.7
2014-02-09,81,91.0,,0.91,73.71000000000001
2014-02-10,83,91.0,,0.91,75.53
2014-02-11,81,91.0,,0.91,73.71000000000001
2014-02-12,76,91.0,,0.91,69.16
2014-02-13,74,91.0,,0.91,67.34
2014-02-14,62,91.0,,0.91,56.42
2014-02-15,66,91.0,,0.91,60.06
2014-02-16,74,91.0,,0.91,67.34
2014-02-17,82,91.0,,0.91,74.62
2014-02-18,84,91.0,,0.91,76.44
2014-02-19,85,91.0,,0.91,77.35000000000001
2014-02-20,83,91.0,,0.91,75.53
2014-02-21,75,91.0,,0.91,68.25
2014-02-22,72,91.0,,0.91,65.52
2014-02-23,76,91.0,,0.91,69.16
2014-02-24,89,91.0,,0.91,80.99000000000001
2014-02-25,83,91.0,,0.91,75.53
2014-02-26,83,91.0,,0.91,75.53
2014-02-27,83,91.0,,0.91,75.53
2014-02-28,70,91.0,,0.91,63.7
2014-03-01,77,91.0,False,0.91,70.07000000000001
2014-03-02,85,91.0,,0.91,77.35000000000001
2014-03-03,99,91.0,,0.91,90.09
2014-03-04,96,91.0,,0.91,87.36
2014-03-05,92,91.0,,0.91,83.72
2014-03-06,89,91.0,,0.91,80.99000000000001
2014-03-07,91,91.0,,0.91,82.81
2014-03-08,82,91.0,,0.91,74.62
2014-03-09,88,91.0,,0.91,80.08
2014-03-10,100,91.0,,0.91,91.0
2014-03-11,95,91.0,,0.91,86.45
2014-03-12,93,91.0,,0.91,84.63000000000001
2014-03-13,93,91.0,,0.91,84.63000000000001
2014-03-14,83,91.0,,0.91,75.53
2014-03-15,82,91.0,,0.91,74.62
2014-03-16,87,91.0,,0.91,79.17
2014-03-17,91,91.0,,0.91,82.81
2014-03-18,96,91.0,,0.91,87.36
2014-03-19,96,91.0,,0.91,87.36
2014-03-20,93,91.0,,0.91,84.63000000000001
2014-03-21,87,91.0,,0.91,79.17
2014-03-22,89,91.0,,0.91,80.99000000000001
2014-03-23,92,91.0,,0.91,83.72
2014-03-24,100,91.0,,0.91,91.0
2014-03-25,95,91.0,,0.91,86.45
2014-03-26,98,91.0,,0.91,89.18
2014-03-27,94,91.0,,0.91,85.54
2014-03-28,85,91.0,,0.91,77.35000000000001
2014-03-29,78,91.0,,0.91,70.98
2014-03-30,91,91.0,,0.91,82.81
2014-03-31,93,91.0,,0.91,84.63000000000001
2014-04-01,91,90.0,False,0.9,81.9
2014-04-02,86,90.0,,0.9,77.4
2014-04-03,85,90.0,,0.9,76.5
2014-04-04,78,90.0,,0.9,70.2
2014-04-05,73,90.0,,0.9,65.7
2014-04-06,82,90.0,,0.9,73.8
2014-04-07,100,90.0,,0.9,90.0
2014-04-08,92,90.0,,0.9,82.8
2014-04-09,88,90.0,,0.9,79.2
2014-04-10,89,90.0,,0.9,80.10000000000001
2014-04-11,81,90.0,,0.9,72.9
2014-04-12,76,90.0,,0.9,68.4
2014-04-13,82,90.0,,0.9,73.8
2014-04-14,85,90.0,,0.9,76.5
2014-04-15,88,90.0,,0.9,79.2
2014-04-16,84,90.0,,0.9,75.60000000000001
2014-04-17,79,90.0,,0.9,71.10000000000001
2014-04-18,74,90.0,,0.9,66.60000000000001
2014-04-19,66,90.0,,0.9,59.4
2014-04-20,68,90.0,,0.9,61.2
2014-04-21,98,90.0,,0.9,88.2
2014-04-22,86,90.0,,0.9,77.4
2014-04-23,90,90.0,,0.9,81.0
2014-04-24,86,90.0,,0.9,77.4
2014-04-25,78,90.0,,0.9,70.2
2014-04-26,69,90.0,,0.9,62.1
2014-04-27,83,90.0,,0.9,74.7
2014-04-28,90,90.0,,0.9,81.0
2014-04-29,89,90.0,,0.9,80.10000000000001
2014-04-30,80,90.0,,0.9,72.0
2014-05-01,80,89.0,False,0.89,71.2
2014-05-02,73,89.0,,0.89,64.97
2014-05-03,70,89.0,,0.89,62.300000000000004
2014-05-04,71,89.0,,0.89,63.19
2014-05-05,84,89.0,,0.89,74.76
2014-05-06,89,89.0,,0.89,79.21000000000001
2014-05-07,83,89.0,,0.89,73.87
2014-05-08,77,89.0,,0.89,68.53
2014-05-09,72,89.0,,0.89,64.08
2014-05-10,67,89.0,,0.89,59.63
2014-05-11,66,89.0,,0.89,58.74
2014-05-12,83,89.0,,0.89,73.87
2014-05-13,85,89.0,,0.89,75.65
2014-05-14,85,89.0,,0.89,75.65
2014-05-15,82,89.0,,0.89,72.98
2014-05-16,73,89.0,,0.89,64.97
2014-05-17,71,89.0,,0.89,63.19
2014-05-18,76,89.0,,0.89,67.64
2014-05-19,89,89.0,,0.89,79.21000000000001
2014-05-20,88,89.0,,0.89,78.32000000000001
2014-05-21,82,89.0,,0.89,72.98
2014-05-22,73,89.0,,0.89,64.97
2014-05-23,73,89.0,,0.89,64.97
2014-05-24,65,89.0,,0.89,57.85
2014-05-25,67,89.0,,0.89,59.63
2014-05-26,74,89.0,,0.89,65.86
2014-05-27,89,89.0,,0.89,79.21000000000001
2014-05-28,100,89.0,,0.89,89.0
2014-05-29,83,89.0,,0.89,73.87
2014-05-30,73,89.0,,0.89,64.97
2014-05-31,69,89.0,,0.89,61.410000000000004
2014-06-01,79,88.0,False,0.88,69.52
2014-06-02,85,88.0,,0.88,74.8
2014-06-03,91,88.0,,0.88,80.08
2014-06-04,97,88.0,,0.88,85.36
2014-06-05,88,88.0,,0.88,77.44
2014-06-06,78,88.0,,0.88,68.64
2014-06-07,74,88.0,,0.88,65.12
2014-06-08,75,88.0,,0.88,66.0
2014-06-09,83,88.0,,0.88,73.04
2014-06-10,88,88.0,,0.88,77.44
2014-06-11,86,88.0,,0.88,75.68
2014-06-12,78,88.0,,0.88,68.64
2014-06-13,76,88.0,,0.88,66.88
2014-06-14,69,88.0,,0.88,60.72
2014-06-15,72,88.0,,0.88,63.36
2014-06-16,87,88.0,,0.88,76.56
2014-06-17,88,88.0,,0.88,77.44
2014-06-18,88,88.0,,0.88,77.44
2014-06-19,82,88.0,,0.88,72.16
2014-06-20,77,88.0,,0.88,67.76
2014-06-21,74,88.0,,0.88,65.12
2014-06-22,77,88.0,,0.88,67.76
2014-06-23,80,88.0,,0.88,70.4
2014-06-24,85,88.0,,0.88,74.8
2014-06-25,100,88.0,,0.88,88.0
2014-06-26,83,88.0,,0.88,73.04
2014-06-27,74,88.0,,0.88,65.12
2014-06-28,70,88.0,,0.88,61.6
2014-06-29,73,88.0,,0.88,64.24
2014-06-30,82,88.0,,0.88,72.16
2014-07-01,68,89.0,False,0.89,60.52
2014-07-02,77,89.0,,0.89,68.53
2014-07-03,60,89.0,,0.89,53.4
2014-07-04,57,89.0,,0.89,50.730000000000004
2014-07-05,61,89.0,,0.89,54.29
2014-07-06,72,89.0,,0.89,64.08
2014-07-07,73,89.0,,0.89,64.97
2014-07-08,78,89.0,,0.89,69.42
2014-07-09,100,89.0,,0.89,89.0
2014-07-10,71,89.0,,0.89,63.19
2014-07-11,69,89.0,,0.89,61.410000000000004
2014-07-12,65,89.0,,0.89,57.85
2014-07-13,74,89.0,,0.89,65.86
2014-07-14,80,89.0,,0.89,71.2
2014-07-15,74,89.0,,0.89,65.86
2014-07-16,85,89.0,,0.89,75.65
2014-07-17,82,89.0,,0.89,72.98
2014-07-18,64,89.0,,0.89,56.96
2014-07-19,58,89.0,,0.89,51.62
2014-07-20,64,89.0,,0.89,56.96
2014-07-21,73,89.0,,0.89,64.97
2014-07-22,69,89.0,,0.89,61.410000000000004
2014-07-23,77,89.0,,0.89,68.53
2014-07-24,72,89.0,,0.89,64.08
2014-07-25,73,89.0,,0.89,64.97
2014-07-26,68,89.0,,0.89,60.52
2014-07-27,61,89.0,,0.89,54.29
2014-07-28,69,89.0,,0.89,61.410000000000004
2014-07-29,74,89.0,,0.89,65.86
2014-07-30,79,89.0,,0.89,70.31
2014-07-31,72,89.0,,0.89,64.08
2014-08-01,84,80.0,False,0.8,67.2
2014-08-02,67,80.0,,0.8,53.6
2014-08-03,78,80.0,,0.8,62.400000000000006
2014-08-04,85,80.0,,0.8,68.0
2014-08-05,93,80.0,,0.8,74.4
2014-08-06,100,80.0,,0.8,80.0
2014-08-07,97,80.0,,0.8,77.60000000000001
2014-08-08,78,80.0,,0.8,62.400000000000006
2014-08-09,77,80.0,,0.8,61.6
2014-08-10,73,80.0,,0.8,58.400000000000006
2014-08-11,88,80.0,,0.8,70.4
2014-08-12,84,80.0,,0.8,67.2
2014-08-13,95,80.0,,0.8,76.0
2014-08-14,81,80.0,,0.8,64.8
2014-08-15,74,80.0,,0.8,59.2
2014-08-16,68,80.0,,0.8,54.400000000000006
2014-08-17,77,80.0,,0.8,61.6
2014-08-18,78,80.0,,0.8,62.400000000000006
2014-08-19,78,80.0,,0.8,62.400000000000006
2014-08-20,87,80.0,,0.8,69.60000000000001
2014-08-21,81,80.0,,0.8,64.8
2014-08-22,73,80.0,,0.8,58.400000000000006
2014-08-23,71,80.0,,0.8,56.800000000000004
2014-08-24,68,80.0,,0.8,54.400000000000006
2014-08-25,73,80.0,,0.8,58.400000000000006
2014-08-26,82,80.0,,0.8,65.60000000000001
2014-08-27,84,80.0,,0.8,67.2
2014-08-28,77,80.0,,0.8,61.6
2014-08-29,65,80.0,,0.8,52.0
2014-08-30,70,80.0,,0.8,56.0
2014-08-31,66,80.0,,0.8,52.800000000000004
2014-09-01,83,80.0,False,0.8,66.4
2014-09-02,87,80.0,,0.8,69.60000000000001
2014-09-03,95,80.0,,0.8,76.0
2014-09-04,90,80.0,,0.8,72.0
2014-09-05,87,80.0,,0.8,69.60000000000001
2014-09-06,77,80.0,,0.8,61.6
2014-09-07,87,80.0,,0.8,69.60000000000001
2014-09-08,90,80.0,,0.8,72.0
2014-09-09,93,80.0,,0.8,74.4
2014-09-10,96,80.0,,0.8,76.80000000000001
2014-09-11,86,80.0,,0.8,68.8
2014-09-12,80,80.0,,0.8,64.0
2014-09-13,77,80.0,,0.8,61.6
2014-09-14,77,80.0,,0.8,61.6
2014-09-15,98,80.0,,0.8,78.4
2014-09-16,94,80.0,,0.8,75.2
2014-09-17,87,80.0,,0.8,69.60000000000001
2014-09-18,92,80.0,,0.8,73.60000000000001
2014-09-19,87,80.0,,0.8,69.60000000000001
2014-09-20,74,80.0,,0.8,59.2
2014-09-21,80,80.0,,0.8,64.0
2014-09-22,93,80.0,,0.8,74.4
2014-09-23,91,80.0,,0.8,72.8
2014-09-24,93,80.0,,0.8,74.4
2014-09-25,88,80.0,,0.8,70.4
2014-09-26,84,80.0,,0.8,67.2
2014-09-27,75,80.0,,0.8,60.0
2014-09-28,89,80.0,,0.8,71.2
2014-09-29,96,80.0,,0.8,76.80000000000001
2014-09-30,100,80.0,,0.8,80.0
2014-10-01,89,81.0,False,0.81,72.09
2014-10-02,91,81.0,,0.81,73.71000000000001
2014-10-03,85,81.0,,0.81,68.85000000000001
2014-10-04,77,81.0,,0.81,62.370000000000005
2014-10-05,84,81.0,,0.81,68.04
2014-10-06,91,81.0,,0.81,73.71000000000001
2014-10-07,92,81.0,,0.81,74.52000000000001
2014-10-08,88,81.0,,0.81,71.28
2014-10-09,86,81.0,,0.81,69.66000000000001
2014-10-10,77,81.0,,0.81,62.370000000000005
2014-10-11,76,81.0,,0.81,61.56
2014-10-12,80,81.0,,0.81,64.80000000000001
2014-10-13,94,81.0,,0.81,76.14
2014-10-14,95,81.0,,0.81,76.95
2014-10-15,100,81.0,,0.81,81.0
2014-10-16,94,81.0,,0.81,76.14
2014-10-17,86,81.0,,0.81,69.66000000000001
2014-10-18,82,81.0,,0.81,66.42
2014-10-19,88,81.0,,0.81,71.28
2014-10-20,92,81.0,,0.81,74.52000000000001
2014-10-21,92,81.0,,0.81,74.52000000000001
2014-10-22,84,81.0,,0.81,68.04
2014-10-23,86,81.0,,0.81,69.66000000000001
2014-10-24,79,81.0,,0.81,63.99
2014-10-25,76,81.0,,0.81,61.56
2014-10-26,87,81.0,,0.81,70.47
2014-10-27,99,81.0,,0.81,80.19000000000001
2014-10-28,96,81.0,,0.81,77.76
2014-10-29,87,81.0,,0.81,70.47
2014-10-30,89,81.0,,0.81,72.09
2014-10-31,73,81.0,,0.81,59.13
2014-11-01,73,75.0,False,0.75,54.75
2014-11-02,82,75.0,,0.75,61.5
2014-11-03,98,75.0,,0.75,73.5
2014-11-04,88,75.0,,0.75,66.0
2014-11-05,87,75.0,,0.75,65.25
2014-11-06,99,75.0,,0.75,74.25
2014-11-07,82,75.0,,0.75,61.5
2014-11-08,76,75.0,,0.75,57.0
2014-11-09,90,75.0,,0.75,67.5
2014-11-10,92,75.0,,0.75,69.0
2014-11-11,84,75.0,,0.75,63.0
2014-11-12,94,75.0,,0.75,70.5
2014-11-13,89,75.0,,0.75,66.75
2014-11-14,86,75.0,,0.75,64.5
2014-11-15,76,75.0,,0.75,57.0
2014-11-16,88,75.0,,0.75,66.0
2014-11-17,94,75.0,,0.75,70.5
2014-11-18,100,75.0,,0.75,75.0
2014-11-19,80,75.0,,0.75,60.0
2014-11-20,86,75.0,,0.75,64.5
2014-11-21,85,75.0,,0.75,63.75
2014-11-22,74,75.0,,0.75,55.5
2014-11-23,82,75.0,,0.75,61.5
2014-11-24,81,75.0,,0.75,60.75
2014-11-25,83,75.0,,0.75,62.25
2014-11-26,67,75.0,,0.75,50.25
2014-11-27,62,75.0,,0.75,46.5
2014-11-28,51,75.0,,0.75,38.25
2014-11-29,68,75.0,,0.75,51.0
2014-11-30,80,75.0,,0.75,60.0
2014-12-01,80,73.0,False,0.73,58.4
2014-12-02,85,73.0,,0.73,62.05
2014-12-03,82,73.0,,0.73,59.86
2014-12-04,86,73.0,,0.73,62.78
2014-12-05,74,73.0,,0.73,54.019999999999996
2014-12-06,73,73.0,,0.73,53.29
2014-12-07,76,73.0,,0.73,55.48
2014-12-08,84,73.0,,0.73,61.32
2014-12-09,86,73.0,,0.73,62.78
2014-12-10,82,73.0,,0.73,59.86
2014-12-11,77,73.0,,0.73,56.21
2014-12-12,75,73.0,,0.73,54.75
2014-12-13,73,73.0,,0.73,53.29
2014-12-14,77,73.0,,0.73,56.21
2014-12-15,85,73.0,,0.73,62.05
2014-12-16,83,73.0,,0.73,60.589999999999996
2014-12-17,83,73.0,,0.73,60.589999999999996
2014-12-18,69,73.0,,0.73,50.37
2014-12-19,70,73.0,,0.73,51.1
2014-12-20,61,73.0,,0.73,44.53
2014-12-21,67,73.0,,0.73,48.91
2014-12-22,69,73.0,,0.73,50.37
2014-12-23,73,73.0,,0.73,53.29
2014-12-24,62,73.0,,0.73,45.26
2014-12-25,96,73.0,,0.73,70.08
2014-12-26,73,73.0,,0.73,53.29
2014-12-27,74,73.0,,0.73,54.019999999999996
2014-12-28,85,73.0,,0.73,62.05
