date,crash_unscaled,crash_monthly,isPartial,scale,crash
2017-03-19,83,36.0,,0.36,29.88
2017-03-20,82,36.0,,0.36,29.52
2017-03-21,74,36.0,,0.36,26.64
2017-03-22,82,36.0,,0.36,29.52
2017-03-23,76,36.0,,0.36,27.36
2017-03-24,75,36.0,,0.36,27.0
2017-03-25,89,36.0,,0.36,32.04
2017-03-26,94,36.0,,0.36,33.839999999999996
2017-03-27,86,36.0,,0.36,30.959999999999997
2017-03-28,77,36.0,,0.36,27.72
2017-03-29,81,36.0,,0.36,29.16
2017-03-30,100,36.0,,0.36,36.0
2017-03-31,82,36.0,,0.36,29.52
2017-04-01,90,36.0,False,0.36,32.4
2017-04-02,92,36.0,,0.36,33.12
2017-04-03,81,36.0,,0.36,29.16
2017-04-04,73,36.0,,0.36,26.279999999999998
2017-04-05,97,36.0,,0.36,34.92
2017-04-06,71,36.0,,0.36,25.56
2017-04-07,71,36.0,,0.36,25.56
2017-04-08,68,36.0,,0.36,24.48
2017-04-09,72,36.0,,0.36,25.919999999999998
2017-04-10,77,36.0,,0.36,27.72
2017-04-11,75,36.0,,0.36,27.0
2017-04-12,72,36.0,,0.36,25.919999999999998
2017-04-13,70,36.0,,0.36,25.2
2017-04-14,76,36.0,,0.36,27.36
2017-04-15,69,36.0,,0.36,24.84
2017-04-16,70,36.0,,0.36,25.2
2017-04-17,86,36.0,,0.36,30.959999999999997
2017-04-18,82,36.0,,0.36,29.52
2017-04-19,80,36.0,,0.36,28.799999999999997
2017-04-20,86,36.0,,0.36,30.959999999999997
2017-04-21,80,36.0,,0.36,28.799999999999997
2017-04-22,67,36.0,,0.36,24.119999999999997
2017-04-23,76,36.0,,0.36,27.36
2017-04-24,83,36.0,,0.36,29.88
2017-04-25,100,36.0,,0.36,36.0
2017-04-26,86,36.0,,0.36,30.959999999999997
2017-04-27,74,36.0,,0.36,26.64
2017-04-28,71,36.0,,0.36,25.56
2017-04-29,76,36.0,,0.36,27.36
2017-04-30,86,36.0,,0.36,30.959999999999997
2017-05-01,56,43.0,False,0.43,24.08
2017-05-02,51,43.0,,0.43,21.93
2017-05-03,65,43.0,,0.43,27.95
2017-05-04,60,43.0,,0.43,25.8
2017-05-05,65,43.0,,0.43,27.95
2017-05-06,56,43.0,,0.43,24.08
2017-05-07,55,43.0,,0.43,23.65
2017-05-08,57,43.0,,0.43,24.509999999999998
2017-05-09,51,43.0,,0.43,21.93
2017-05-10,55,43.0,,0.43,23.65
2017-05-11,54,43.0,,0.43,23.22
2017-05-12,52,43.0,,0.43,22.36
2017-05-13,48,43.0,,0.43,20.64
2017-05-14,90,43.0,,0.43,38.7
2017-05-15,100,43.0,,0.43,43.0
2017-05-16,87,43.0,,0.43,37.41
2017-05-17,64,43.0,,0.43,27.52
2017-05-18,85,43.0,,0.43,36.55
2017-05-19,73,43.0,,0.43,31.39
2017-05-20,66,43.0,,0.43,28.38
2017-05-21,71,43.0,,0.43,30.53
2017-05-22,69,43.0,,0.43,29.669999999999998
2017-05-23,59,43.0,,0.43,25.37
2017-05-24,49,43.0,,0.43,21.07
2017-05-25,54,43.0,,0.43,23.22
2017-05-26,54,43.0,,0.43,23.22
2017-05-27,56,43.0,,0.43,24.08
2017-05-28,79,43.0,,0.43,33.97
2017-05-29,79,43.0,,0.43,33.97
2017-05-30,66,43.0,,0.43,28.38
2017-05-31,53,43.0,,0.43,22.79
2017-06-01,22,43.0,False,0.43,9.459999999999999
2017-06-02,21,43.0,,0.43,9.03
2017-06-03,20,43.0,,0.43,8.6
2017-06-04,22,43.0,,0.43,9.459999999999999
2017-06-05,25,43.0,,0.43,10.75
2017-06-06,21,43.0,,0.43,9.03
2017-06-07,22,43.0,,0.43,9.459999999999999
2017-06-08,23,43.0,,0.43,9.89
2017-06-09,26,43.0,,0.43,11.18
2017-06-10,27,43.0,,0.43,11.61
2017-06-11,29,43.0,,0.43,12.47
2017-06-12,27,43.0,,0.43,11.61
2017-06-13,24,43.0,,0.43,10.32
2017-06-14,26,43.0,,0.43,11.18
2017-06-15,39,43.0,,0.43,16.77
2017-06-16,32,43.0,,0.43,13.76
2017-06-17,34,43.0,,0.43,14.62
2017-06-18,34,43.0,,0.43,14.62
2017-06-19,27,43.0,,0.43,11.61
2017-06-20,27,43.0,,0.43,11.61
2017-06-21,24,43.0,,0.43,10.32
2017-06-22,23,43.0,,0.43,9.89
2017-06-23,29,43.0,,0.43,12.47
2017-06-24,29,43.0,,0.43,12.47
2017-06-25,29,43.0,,0.43,12.47
2017-06-26,27,43.0,,0.43,11.61
2017-06-27,29,43.0,,0.43,12.47
2017-06-28,29,43.0,,0.43,12.47
2017-06-29,29,43.0,,0.43,12.47
2017-06-30,100,43.0,,0.43,43.0
2017-07-01,100,56.0,False,0.56,56.00000000000001
2017-07-02,73,56.0,,0.56,40.88
2017-07-03,71,56.0,,0.56,39.760000000000005
2017-07-04,65,56.0,,0.56,36.400000000000006
2017-07-05,51,56.0,,0.56,28.560000000000002
2017-07-06,55,56.0,,0.56,30.800000000000004
2017-07-07,59,56.0,,0.56,33.040000000000006
2017-07-08,56,56.0,,0.56,31.360000000000003
2017-07-09,56,56.0,,0.56,31.360000000000003
2017-07-10,50,56.0,,0.56,28.000000000000004
2017-07-11,85,56.0,,0.56,47.6
2017-07-12,64,56.0,,0.56,35.84
2017-07-13,51,56.0,,0.56,28.560000000000002
2017-07-14,52,56.0,,0.56,29.120000000000005
2017-07-15,51,56.0,,0.56,28.560000000000002
2017-07-16,49,56.0,,0.56,27.44
2017-07-17,43,56.0,,0.56,24.080000000000002
2017-07-18,41,56.0,,0.56,22.96
2017-07-19,36,56.0,,0.56,20.160000000000004
2017-07-20,37,56.0,,0.56,20.720000000000002
2017-07-21,36,56.0,,0.56,20.160000000000004
2017-07-22,40,56.0,,0.56,22.400000000000002
2017-07-23,42,56.0,,0.56,23.520000000000003
2017-07-24,60,56.0,,0.56,33.6
2017-07-25,69,56.0,,0.56,38.64
2017-07-26,57,56.0,,0.56,31.92
2017-07-27,51,56.0,,0.56,28.560000000000002
2017-07-28,48,56.0,,0.56,26.880000000000003
2017-07-29,47,56.0,,0.56,26.320000000000004
2017-07-30,44,56.0,,0.56,24.64
2017-07-31,41,56.0,,0.56,22.96
2017-08-01,62,38.0,False,0.38,23.56
2017-08-02,60,38.0,,0.38,22.8
2017-08-03,62,38.0,,0.38,23.56
2017-08-04,60,38.0,,0.38,22.8
2017-08-05,75,38.0,,0.38,28.5
2017-08-06,71,38.0,,0.38,26.98
2017-08-07,67,38.0,,0.38,25.46
2017-08-08,55,38.0,,0.38,20.9
2017-08-09,59,38.0,,0.38,22.42
2017-08-10,55,38.0,,0.38,20.9
2017-08-11,58,38.0,,0.38,22.04
2017-08-12,75,38.0,,0.38,28.5
2017-08-13,100,38.0,,0.38,38.0
2017-08-14,63,38.0,,0.38,23.94
2017-08-15,60,38.0,,0.38,22.8
2017-08-16,56,38.0,,0.38,21.28
2017-08-17,61,38.0,,0.38,23.18
2017-08-18,55,38.0,,0.38,20.9
2017-08-19,58,38.0,,0.38,22.04
2017-08-20,59,38.0,,0.38,22.42
2017-08-21,51,38.0,,0.38,19.38
2017-08-22,58,38.0,,0.38,22.04
2017-08-23,56,38.0,,0.38,21.28
2017-08-24,49,38.0,,0.38,18.62
2017-08-25,49,38.0,,0.38,18.62
2017-08-26,49,38.0,,0.38,18.62
2017-08-27,50,38.0,,0.38,19.0
2017-08-28,51,38.0,,0.38,19.38
2017-08-29,48,38.0,,0.38,18.240000000000002
2017-08-30,49,38.0,,0.38,18.62
2017-08-31,52,38.0,,0.38,19.76
2017-09-01,54,37.0,False,0.37,19.98
2017-09-02,52,37.0,,0.37,19.24
2017-09-03,53,37.0,,0.37,19.61
2017-09-04,53,37.0,,0.37,19.61
2017-09-05,48,37.0,,0.37,17.759999999999998
2017-09-06,52,37.0,,0.37,19.24
2017-09-07,48,37.0,,0.37,17.759999999999998
2017-09-08,94,37.0,,0.37,34.78
2017-09-09,100,37.0,,0.37,37.0
2017-09-10,57,37.0,,0.37,21.09
2017-09-11,63,37.0,,0.37,23.31
2017-09-12,66,37.0,,0.37,24.419999999999998
2017-09-13,60,37.0,,0.37,22.2
2017-09-14,58,37.0,,0.37,21.46
2017-09-15,55,37.0,,0.37,20.35
2017-09-16,60,37.0,,0.37,22.2
2017-09-17,67,37.0,,0.37,24.79
2017-09-18,67,37.0,,0.37,24.79
2017-09-19,63,37.0,,0.37,23.31
2017-09-20,64,37.0,,0.37,23.68
2017-09-21,53,37.0,,0.37,19.61
2017-09-22,49,37.0,,0.37,18.13
2017-09-23,60,37.0,,0.37,22.2
2017-09-24,51,37.0,,0.37,18.87
2017-09-25,56,37.0,,0.37,20.72
2017-09-26,56,37.0,,0.37,20.72
2017-09-27,55,37.0,,0.37,20.35
2017-09-28,54,37.0,,0.37,19.98
2017-09-29,55,37.0,,0.37,20.35
2017-09-30,55,37.0,,0.37,20.35
2017-10-01,90,32.0,False,0.32,28.8
2017-10-02,90,32.0,,0.32,28.8
2017-10-03,89,32.0,,0.32,28.48
2017-10-04,87,32.0,,0.32,27.84
2017-10-05,88,32.0,,0.32,28.16
2017-10-06,77,32.0,,0.32,24.64
2017-10-07,83,32.0,,0.32,26.560000000000002
2017-10-08,90,32.0,,0.32,28.8
2017-10-09,97,32.0,,0.32,31.04
2017-10-10,90,32.0,,0.32,28.8
2017-10-11,82,32.0,,0.32,26.240000000000002
2017-10-12,81,32.0,,0.32,25.92
2017-10-13,79,32.0,,0.32,25.28
2017-10-14,89,32.0,,0.32,28.48
2017-10-15,95,32.0,,0.32,30.400000000000002
2017-10-16,99,32.0,,0.32,31.68
2017-10-17,94,32.0,,0.32,30.080000000000002
2017-10-18,100,32.0,,0.32,32.0
2017-10-19,97,32.0,,0.32,31.04
2017-10-20,91,32.0,,0.32,29.12
2017-10-21,99,32.0,,0.32,31.68
2017-10-22,85,32.0,,0.32,27.2
2017-10-23,92,32.0,,0.32,29.44
2017-10-24,90,32.0,,0.32,28.8
2017-10-25,90,32.0,,0.32,28.8
2017-10-26,83,32.0,,0.32,26.560000000000002
2017-10-27,86,32.0,,0.32,27.52
2017-10-28,82,32.0,,0.32,26.240000000000002
2017-10-29,85,32.0,,0.32,27.2
2017-10-30,93,32.0,,0.32,29.76
2017-10-31,94,32.0,,0.32,30.080000000000002
2017-11-01,50,36.0,False,0.36,18.0
2017-11-02,47,36.0,,0.36,16.919999999999998
2017-11-03,54,36.0,,0.36,19.439999999999998
2017-11-04,50,36.0,,0.36,18.0
2017-11-05,46,36.0,,0.36,16.56
2017-11-06,56,36.0,,0.36,20.16
2017-11-07,76,36.0,,0.36,27.36
2017-11-08,100,36.0,,0.36,36.0
2017-11-09,76,36.0,,0.36,27.36
2017-11-10,57,36.0,,0.36,20.52
2017-11-11,49,36.0,,0.36,17.64
2017-11-12,51,36.0,,0.36,18.36
2017-11-13,62,36.0,,0.36,22.32
2017-11-14,57,36.0,,0.36,20.52
2017-11-15,50,36.0,,0.36,18.0
2017-11-16,50,36.0,,0.36,18.0
2017-11-17,43,36.0,,0.36,15.479999999999999
2017-11-18,50,36.0,,0.36,18.0
2017-11-19,46,36.0,,0.36,16.56
2017-11-20,63,36.0,,0.36,22.68
2017-11-21,58,36.0,,0.36,20.88
2017-11-22,66,36.0,,0.36,23.759999999999998
2017-11-23,61,36.0,,0.36,21.96
2017-11-24,50,36.0,,0.36,18.0
2017-11-25,52,36.0,,0.36,18.72
2017-11-26,48,36.0,,0.36,17.28
2017-11-27,56,36.0,,0.36,20.16
2017-11-28,56,36.0,,0.36,20.16
2017-11-29,55,36.0,,0.36,19.8
2017-11-30,55,36.0,,0.36,19.8
2017-12-01,51,39.0,False,0.39,19.89
2017-12-02,51,39.0,,0.39,19.89
2017-12-03,59,39.0,,0.39,23.01
2017-12-04,60,39.0,,0.39,23.400000000000002
2017-12-05,60,39.0,,0.39,23.400000000000002
2017-12-06,61,39.0,,0.39,23.79
2017-12-07,72,39.0,,0.39,28.080000000000002
2017-12-08,64,39.0,,0.39,24.96
2017-12-09,67,39.0,,0.39,26.130000000000003
2017-12-10,77,39.0,,0.39,30.03
2017-12-11,57,39.0,,0.39,22.23
2017-12-12,60,39.0,,0.39,23.400000000000002
2017-12-13,55,39.0,,0.39,21.45
2017-12-14,59,39.0,,0.39,23.01
2017-12-15,55,39.0,,0.39,21.45
2017-12-16,57,39.0,,0.39,22.23
2017-12-17,60,39.0,,0.39,23.400000000000002
2017-12-18,99,39.0,,0.39,38.61
2017-12-19,100,39.0,,0.39,39.0
2017-12-20,82,39.0,,0.39,31.98
2017-12-21,70,39.0,,0.39,27.3
2017-12-22,78,39.0,,0.39,30.42
2017-12-23,66,39.0,,0.39,25.740000000000002
2017-12-24,58,39.0,,0.39,22.62
2017-12-25,75,39.0,,0.39,29.25
2017-12-26,65,39.0,,0.39,25.35
2017-12-27,55,39.0,,0.39,21.45
2017-12-28,57,39.0,,0.39,22.23
2017-12-29,54,39.0,,0.39,21.060000000000002
2017-12-30,53,39.0,,0.39,20.67
2017-12-31,58,39.0,,0.39,22.62
2018-01-01,100,36.0,False,0.36,36.0
2018-01-02,78,36.0,,0.36,28.08
2018-01-03,58,36.0,,0.36,20.88
2018-01-04,54,36.0,,0.36,19.439999999999998
2018-01-05,51,36.0,,0.36,18.36
2018-01-06,55,36.0,,0.36,19.8
2018-01-07,55,36.0,,0.36,19.8
2018-01-08,53,36.0,,0.36,19.08
2018-01-09,47,36.0,,0.36,16.919999999999998
2018-01-10,50,36.0,,0.36,18.0
2018-01-11,51,36.0,,0.36,18.36
2018-01-12,51,36.0,,0.36,18.36
2018-01-13,49,36.0,,0.36,17.64
2018-01-14,53,36.0,,0.36,19.08
2018-01-15,56,36.0,,0.36,20.16
2018-01-16,61,36.0,,0.36,21.96
2018-01-17,68,36.0,,0.36,24.48
2018-01-18,61,36.0,,0.36,21.96
2018-01-19,62,36.0,,0.36,22.32
2018-01-20,53,36.0,,0.36,19.08
2018-01-21,52,36.0,,0.36,18.72
2018-01-22,56,36.0,,0.36,20.16
2018-01-23,57,36.0,,0.36,20.52
2018-01-24,52,36.0,,0.36,18.72
2018-01-25,54,36.0,,0.36,19.439999999999998
2018-01-26,51,36.0,,0.36,18.36
2018-01-27,54,36.0,,0.36,19.439999999999998
2018-01-28,50,36.0,,0.36,18.0
2018-01-29,57,36.0,,0.36,20.52
2018-01-30,59,36.0,,0.36,21.24
2018-01-31,90,36.0,,0.36,32.4
2018-02-01,55,46.0,False,0.46,25.3
2018-02-02,44,46.0,,0.46,20.240000000000002
2018-02-03,45,46.0,,0.46,20.7
2018-02-04,56,46.0,,0.46,25.76
2018-02-05,71,46.0,,0.46,32.660000000000004
2018-02-06,100,46.0,,0.46,46.0
2018-02-07,55,46.0,,0.46,25.3
2018-02-08,51,46.0,,0.46,23.46
2018-02-09,52,46.0,,0.46,23.92
2018-02-10,43,46.0,,0.46,19.78
2018-02-11,73,46.0,,0.46,33.58
2018-02-12,68,46.0,,0.46,31.28
2018-02-13,85,46.0,,0.46,39.1
2018-02-14,81,46.0,,0.46,37.260000000000005
2018-02-15,53,46.0,,0.46,24.380000000000003
2018-02-16,50,46.0,,0.46,23.0
2018-02-17,51,46.0,,0.46,23.46
2018-02-18,53,46.0,,0.46,24.380000000000003
2018-02-19,47,46.0,,0.46,21.62
2018-02-20,43,46.0,,0.46,19.78
2018-02-21,44,46.0,,0.46,20.240000000000002
2018-02-22,39,46.0,,0.46,17.94
2018-02-23,49,46.0,,0.46,22.540000000000003
2018-02-24,39,46.0,,0.46,17.94
2018-02-25,38,46.0,,0.46,17.48
2018-02-26,42,46.0,,0.46,19.32
2018-02-27,37,46.0,,0.46,17.02
2018-02-28,37,46.0,,0.46,17.02
2018-03-01,33,39.0,False,0.39,12.870000000000001
2018-03-02,36,39.0,,0.39,14.040000000000001
2018-03-03,33,39.0,,0.39,12.870000000000001
2018-03-04,35,39.0,,0.39,13.65
2018-03-05,37,39.0,,0.39,14.43
2018-03-06,35,39.0,,0.39,13.65
2018-03-07,35,39.0,,0.39,13.65
2018-03-08,40,39.0,,0.39,15.600000000000001
2018-03-09,38,39.0,,0.39,14.82
2018-03-10,34,39.0,,0.39,13.26
2018-03-11,40,39.0,,0.39,15.600000000000001
2018-03-12,100,39.0,,0.39,39.0
2018-03-13,74,39.0,,0.39,28.86
2018-03-14,50,39.0,,0.39,19.5
2018-03-15,45,39.0,,0.39,17.55
2018-03-16,50,39.0,,0.39,19.5
2018-03-17,42,39.0,,0.39,16.38
2018-03-18,42,39.0,,0.39,16.38
2018-03-19,46,39.0,,0.39,17.94
2018-03-20,39,39.0,,0.39,15.21
2018-03-21,37,39.0,,0.39,14.43
2018-03-22,39,39.0,,0.39,15.21
2018-03-23,38,39.0,,0.39,14.82
2018-03-24,37,39.0,,0.39,14.43
2018-03-25,36,39.0,,0.39,14.040000000000001
2018-03-26,37,39.0,,0.39,14.43
2018-03-27,38,39.0,,0.39,14.82
2018-03-28,41,39.0,,0.39,15.99
2018-03-29,39,39.0,,0.39,15.21
2018-03-30,41,39.0,,0.39,15.99
2018-03-31,43,39.0,,0.39,16.77
2018-04-01,52,46.0,False,0.46,23.92
2018-04-02,54,46.0,,0.46,24.84
2018-04-03,46,46.0,,0.46,21.16
2018-04-04,59,46.0,,0.46,27.14
2018-04-05,64,46.0,,0.46,29.44
2018-04-06,52,46.0,,0.46,23.92
2018-04-07,100,46.0,,0.46,46.0
2018-04-08,95,46.0,,0.46,43.7
2018-04-09,84,46.0,,0.46,38.64
2018-04-10,78,46.0,,0.46,35.88
2018-04-11,69,46.0,,0.46,31.740000000000002
2018-04-12,65,46.0,,0.46,29.900000000000002
2018-04-13,49,46.0,,0.46,22.540000000000003
2018-04-14,43,46.0,,0.46,19.78
2018-04-15,47,46.0,,0.46,21.62
2018-04-16,45,46.0,,0.46,20.7
2018-04-17,53,46.0,,0.46,24.380000000000003
2018-04-18,67,46.0,,0.46,30.82
2018-04-19,50,46.0,,0.46,23.0
2018-04-20,41,46.0,,0.46,18.86
2018-04-21,39,46.0,,0.46,17.94
2018-04-22,43,46.0,,0.46,19.78
2018-04-23,44,46.0,,0.46,20.240000000000002
2018-04-24,44,46.0,,0.46,20.240000000000002
2018-04-25,40,46.0,,0.46,18.400000000000002
2018-04-26,40,46.0,,0.46,18.400000000000002
2018-04-27,42,46.0,,0.46,19.32
2018-04-28,43,46.0,,0.46,19.78
2018-04-29,42,46.0,,0.46,19.32
2018-04-30,41,46.0,,0.46,18.86
2018-05-01,30,46.0,False,0.46,13.8
2018-05-02,66,46.0,,0.46,30.360000000000003
2018-05-03,70,46.0,,0.46,32.2
2018-05-04,40,46.0,,0.46,18.400000000000002
2018-05-05,33,46.0,,0.46,15.180000000000001
2018-05-06,38,46.0,,0.46,17.48
2018-05-07,36,46.0,,0.46,16.560000000000002
2018-05-08,32,46.0,,0.46,14.72
2018-05-09,32,46.0,,0.46,14.72
2018-05-10,32,46.0,,0.46,14.72
2018-05-11,32,46.0,,0.46,14.72
2018-05-12,31,46.0,,0.46,14.26
2018-05-13,31,46.0,,0.46,14.26
2018-05-14,31,46.0,,0.46,14.26
2018-05-15,31,46.0,,0.46,14.26
2018-05-16,31,46.0,,0.46,14.26
2018-05-17,62,46.0,,0.46,28.52
2018-05-18,100,46.0,,0.46,46.0
2018-05-19,61,46.0,,0.46,28.060000000000002
2018-05-20,53,46.0,,0.46,24.380000000000003
2018-05-21,42,46.0,,0.46,19.32
2018-05-22,39,46.0,,0.46,17.94
2018-05-23,38,46.0,,0.46,17.48
2018-05-24,33,46.0,,0.46,15.180000000000001
2018-05-25,31,46.0,,0.46,14.26
2018-05-26,31,46.0,,0.46,14.26
2018-05-27,33,46.0,,0.46,15.180000000000001
2018-05-28,34,46.0,,0.46,15.64
2018-05-29,29,46.0,,0.46,13.34
2018-05-30,34,46.0,,0.46,15.64
2018-05-31,31,46.0,,0.46,14.26
2018-06-01,64,37.0,False,0.37,23.68
2018-06-02,75,37.0,,0.37,27.75
2018-06-03,100,37.0,,0.37,37.0
2018-06-04,93,37.0,,0.37,34.41
2018-06-05,80,37.0,,0.37,29.6
2018-06-06,70,37.0,,0.37,25.9
2018-06-07,70,37.0,,0.37,25.9
2018-06-08,66,37.0,,0.37,24.419999999999998
2018-06-09,81,37.0,,0.37,29.97
2018-06-10,80,37.0,,0.37,29.6
2018-06-11,82,37.0,,0.37,30.34
2018-06-12,79,37.0,,0.37,29.23
2018-06-13,79,37.0,,0.37,29.23
2018-06-14,71,37.0,,0.37,26.27
2018-06-15,70,37.0,,0.37,25.9
2018-06-16,74,37.0,,0.37,27.38
2018-06-17,77,37.0,,0.37,28.49
2018-06-18,75,37.0,,0.37,27.75
2018-06-19,66,37.0,,0.37,24.419999999999998
2018-06-20,71,37.0,,0.37,26.27
2018-06-21,63,37.0,,0.37,23.31
2018-06-22,78,37.0,,0.37,28.86
2018-06-23,97,37.0,,0.37,35.89
2018-06-24,92,37.0,,0.37,34.04
2018-06-25,90,37.0,,0.37,33.3
2018-06-26,77,37.0,,0.37,28.49
2018-06-27,66,37.0,,0.37,24.419999999999998
2018-06-28,74,37.0,,0.37,27.38
2018-06-29,81,37.0,,0.37,29.97
2018-06-30,84,37.0,,0.37,31.08
2018-07-01,81,40.0,False,0.4,32.4
2018-07-02,69,40.0,,0.4,27.6
2018-07-03,64,40.0,,0.4,25.6
2018-07-04,70,40.0,,0.4,28.0
2018-07-05,64,40.0,,0.4,25.6
2018-07-06,69,40.0,,0.4,27.6
2018-07-07,87,40.0,,0.4,34.800000000000004
2018-07-08,96,40.0,,0.4,38.400000000000006
2018-07-09,92,40.0,,0.4,36.800000000000004
2018-07-10,77,40.0,,0.4,30.8
2018-07-11,82,40.0,,0.4,32.800000000000004
2018-07-12,76,40.0,,0.4,30.400000000000002
2018-07-13,74,40.0,,0.4,29.6
2018-07-14,76,40.0,,0.4,30.400000000000002
2018-07-15,77,40.0,,0.4,30.8
2018-07-16,100,40.0,,0.4,40.0
2018-07-17,87,40.0,,0.4,34.800000000000004
2018-07-18,74,40.0,,0.4,29.6
2018-07-19,72,40.0,,0.4,28.8
2018-07-20,85,40.0,,0.4,34.0
2018-07-21,81,40.0,,0.4,32.4
2018-07-22,86,40.0,,0.4,34.4
2018-07-23,71,40.0,,0.4,28.400000000000002
2018-07-24,71,40.0,,0.4,28.400000000000002
2018-07-25,75,40.0,,0.4,30.0
2018-07-26,74,40.0,,0.4,29.6
2018-07-27,70,40.0,,0.4,28.0
2018-07-28,74,40.0,,0.4,29.6
2018-07-29,83,40.0,,0.4,33.2
2018-07-30,75,40.0,,0.4,30.0
2018-07-31,85,40.0,,0.4,34.0
2018-08-01,75,43.0,False,0.43,32.25
2018-08-02,55,43.0,,0.43,23.65
2018-08-03,47,43.0,,0.43,20.21
2018-08-04,49,43.0,,0.43,21.07
2018-08-05,64,43.0,,0.43,27.52
2018-08-06,99,43.0,,0.43,42.57
2018-08-07,64,43.0,,0.43,27.52
2018-08-08,52,43.0,,0.43,22.36
2018-08-09,46,43.0,,0.43,19.78
2018-08-10,46,43.0,,0.43,19.78
2018-08-11,100,43.0,,0.43,43.0
2018-08-12,86,43.0,,0.43,36.98
2018-08-13,72,43.0,,0.43,30.96
2018-08-14,59,43.0,,0.43,25.37
2018-08-15,49,43.0,,0.43,21.07
2018-08-16,47,43.0,,0.43,20.21
2018-08-17,45,43.0,,0.43,19.35
2018-08-18,47,43.0,,0.43,20.21
2018-08-19,67,43.0,,0.43,28.81
2018-08-20,68,43.0,,0.43,29.24
2018-08-21,55,43.0,,0.43,23.65
2018-08-22,52,43.0,,0.43,22.36
2018-08-23,51,43.0,,0.43,21.93
2018-08-24,55,43.0,,0.43,23.65
2018-08-25,59,43.0,,0.43,25.37
2018-08-26,60,43.0,,0.43,25.8
2018-08-27,55,43.0,,0.43,23.65
2018-08-28,50,43.0,,0.43,21.5
2018-08-29,46,43.0,,0.43,19.78
2018-08-30,52,43.0,,0.43,22.36
2018-08-31,66,43.0,,0.43,28.38
2018-09-01,92,37.0,False,0.37,34.04
2018-09-02,95,37.0,,0.37,35.15
2018-09-03,100,37.0,,0.37,37.0
2018-09-04,92,37.0,,0.37,34.04
2018-09-05,90,37.0,,0.37,33.3
2018-09-06,82,37.0,,0.37,30.34
2018-09-07,79,37.0,,0.37,29.23
2018-09-08,78,37.0,,0.37,28.86
2018-09-09,81,37.0,,0.37,29.97
2018-09-10,76,37.0,,0.37,28.12
2018-09-11,96,37.0,,0.37,35.519999999999996
2018-09-12,75,37.0,,0.37,27.75
2018-09-13,75,37.0,,0.37,27.75
2018-09-14,68,37.0,,0.37,25.16
2018-09-15,71,37.0,,0.37,26.27
2018-09-16,81,37.0,,0.37,29.97
2018-09-17,82,37.0,,0.37,30.34
2018-09-18,76,37.0,,0.37,28.12
2018-09-19,76,37.0,,0.37,28.12
2018-09-20,69,37.0,,0.37,25.53
2018-09-21,73,37.0,,0.37,27.009999999999998
2018-09-22,72,37.0,,0.37,26.64
2018-09-23,69,37.0,,0.37,25.53
2018-09-24,78,37.0,,0.37,28.86
2018-09-25,70,37.0,,0.37,25.9
2018-09-26,67,37.0,,0.37,24.79
2018-09-27,67,37.0,,0.37,24.79
2018-09-28,79,37.0,,0.37,29.23
2018-09-29,76,37.0,,0.37,28.12
2018-09-30,76,37.0,,0.37,28.12
2018-10-01,21,54.0,False,0.54,11.34
2018-10-02,21,54.0,,0.54,11.34
2018-10-03,20,54.0,,0.54,10.8
2018-10-04,20,54.0,,0.54,10.8
2018-10-05,19,54.0,,0.54,10.260000000000002
2018-10-06,18,54.0,,0.54,9.72
2018-10-07,57,54.0,,0.54,30.78
2018-10-08,100,54.0,,0.54,54.0
2018-10-09,65,54.0,,0.54,35.1
2018-10-10,47,54.0,,0.54,25.380000000000003
2018-10-11,36,54.0,,0.54,19.44
2018-10-12,26,54.0,,0.54,14.040000000000001
2018-10-13,26,54.0,,0.54,14.040000000000001
2018-10-14,25,54.0,,0.54,13.5
2018-10-15,25,54.0,,0.54,13.5
2018-10-16,21,54.0,,0.54,11.34
2018-10-17,27,54.0,,0.54,14.580000000000002
2018-10-18,20,54.0,,0.54,10.8
2018-10-19,21,54.0,,0.54,11.34
2018-10-20,18,54.0,,0.54,9.72
2018-10-21,20,54.0,,0.54,10.8
2018-10-22,19,54.0,,0.54,10.260000000000002
2018-10-23,27,54.0,,0.54,14.580000000000002
2018-10-24,28,54.0,,0.54,15.120000000000001
2018-10-25,20,54.0,,0.54,10.8
2018-10-26,22,54.0,,0.54,11.88
2018-10-27,21,54.0,,0.54,11.34
2018-10-28,27,54.0,,0.54,14.580000000000002
2018-10-29,48,54.0,,0.54,25.92
2018-10-30,39,54.0,,0.54,21.060000000000002
2018-10-31,32,54.0,,0.54,17.28
2018-11-01,86,40.0,False,0.4,34.4
2018-11-02,86,40.0,,0.4,34.4
2018-11-03,79,40.0,,0.4,31.6
2018-11-04,76,40.0,,0.4,30.400000000000002
2018-11-05,94,40.0,,0.4,37.6
2018-11-06,86,40.0,,0.4,34.4
2018-11-07,67,40.0,,0.4,26.8
2018-11-08,73,40.0,,0.4,29.200000000000003
2018-11-09,72,40.0,,0.4,28.8
2018-11-10,77,40.0,,0.4,30.8
2018-11-11,72,40.0,,0.4,28.8
2018-11-12,70,40.0,,0.4,28.0
2018-11-13,71,40.0,,0.4,28.400000000000002
2018-11-14,81,40.0,,0.4,32.4
2018-11-15,69,40.0,,0.4,27.6
2018-11-16,74,40.0,,0.4,29.6
2018-11-17,73,40.0,,0.4,29.200000000000003
2018-11-18,96,40.0,,0.4,38.400000000000006
2018-11-19,100,40.0,,0.4,40.0
