date,house_unscaled,house_monthly,isPartial,scale,house
2013-04-25,81,73.0,,0.73,59.129999999999995
2013-04-26,82,73.0,,0.73,59.86
2013-04-27,94,73.0,,0.73,68.62
2013-04-28,100,73.0,,0.73,73.0
2013-04-29,87,73.0,,0.73,63.51
2013-04-30,86,73.0,,0.73,62.78
2013-05-01,82,72.0,False,0.72,59.04
2013-05-02,85,72.0,,0.72,61.199999999999996
2013-05-03,84,72.0,,0.72,60.48
2013-05-04,97,72.0,,0.72,69.84
2013-05-05,100,72.0,,0.72,72.0
2013-05-06,86,72.0,,0.72,61.919999999999995
2013-05-07,86,72.0,,0.72,61.919999999999995
2013-05-08,87,72.0,,0.72,62.64
2013-05-09,91,72.0,,0.72,65.52
2013-05-10,88,72.0,,0.72,63.36
2013-05-11,98,72.0,,0.72,70.56
2013-05-12,100,72.0,,0.72,72.0
2013-05-13,87,72.0,,0.72,62.64
2013-05-14,86,72.0,,0.72,61.919999999999995
2013-05-15,87,72.0,,0.72,62.64
2013-05-16,87,72.0,,0.72,62.64
2013-05-17,93,72.0,,0.72,66.96
2013-05-18,96,72.0,,0.72,69.12
2013-05-19,98,72.0,,0.72,70.56
2013-05-20,89,72.0,,0.72,64.08
2013-05-21,80,72.0,,0.72,57.599999999999994
2013-05-22,88,72.0,,0.72,63.36
2013-05-23,86,72.0,,0.72,61.919999999999995
2013-05-24,87,72.0,,0.72,62.64
2013-05-25,96,72.0,,0.72,69.12
2013-05-26,98,72.0,,0.72,70.56
2013-05-27,94,72.0,,0.72,67.67999999999999
2013-05-28,92,72.0,,0.72,66.24
2013-05-29,91,72.0,,0.72,65.52
2013-05-30,87,72.0,,0.72,62.64
2013-05-31,90,72.0,,0.72,64.8
2013-06-01,89,75.0,False,0.75,66.75
2013-06-02,93,75.0,,0.75,69.75
2013-06-03,78,75.0,,0.75,58.5
2013-06-04,80,75.0,,0.75,60.0
2013-06-05,83,75.0,,0.75,62.25
2013-06-06,83,75.0,,0.75,62.25
2013-06-07,83,75.0,,0.75,62.25
2013-06-08,90,75.0,,0.75,67.5
2013-06-09,91,75.0,,0.75,68.25
2013-06-10,80,75.0,,0.75,60.0
2013-06-11,79,75.0,,0.75,59.25
2013-06-12,79,75.0,,0.75,59.25
2013-06-13,83,75.0,,0.75,62.25
2013-06-14,82,75.0,,0.75,61.5
2013-06-15,89,75.0,,0.75,66.75
2013-06-16,92,75.0,,0.75,69.0
2013-06-17,82,75.0,,0.75,61.5
2013-06-18,83,75.0,,0.75,62.25
2013-06-19,81,75.0,,0.75,60.75
2013-06-20,80,75.0,,0.75,60.0
2013-06-21,81,75.0,,0.75,60.75
2013-06-22,92,75.0,,0.75,69.0
2013-06-23,91,75.0,,0.75,68.25
2013-06-24,82,75.0,,0.75,61.5
2013-06-25,84,75.0,,0.75,63.0
2013-06-26,83,75.0,,0.75,62.25
2013-06-27,81,75.0,,0.75,60.75
2013-06-28,90,75.0,,0.75,67.5
2013-06-29,100,75.0,,0.75,75.0
2013-06-30,97,75.0,,0.75,72.75
2013-07-01,88,74.0,False,0.74,65.12
2013-07-02,89,74.0,,0.74,65.86
2013-07-03,87,74.0,,0.74,64.38
2013-07-04,96,74.0,,0.74,71.03999999999999
2013-07-05,96,74.0,,0.74,71.03999999999999
2013-07-06,99,74.0,,0.74,73.26
2013-07-07,99,74.0,,0.74,73.26
2013-07-08,89,74.0,,0.74,65.86
2013-07-09,88,74.0,,0.74,65.12
2013-07-10,87,74.0,,0.74,64.38
2013-07-11,90,74.0,,0.74,66.6
2013-07-12,89,74.0,,0.74,65.86
2013-07-13,96,74.0,,0.74,71.03999999999999
2013-07-14,96,74.0,,0.74,71.03999999999999
2013-07-15,87,74.0,,0.74,64.38
2013-07-16,87,74.0,,0.74,64.38
2013-07-17,83,74.0,,0.74,61.42
2013-07-18,91,74.0,,0.74,67.34
2013-07-19,91,74.0,,0.74,67.34
2013-07-20,97,74.0,,0.74,71.78
2013-07-21,99,74.0,,0.74,73.26
2013-07-22,90,74.0,,0.74,66.6
2013-07-23,89,74.0,,0.74,65.86
2013-07-24,85,74.0,,0.74,62.9
2013-07-25,92,74.0,,0.74,68.08
2013-07-26,89,74.0,,0.74,65.86
2013-07-27,100,74.0,,0.74,74.0
2013-07-28,98,74.0,,0.74,72.52
2013-07-29,90,74.0,,0.74,66.6
2013-07-30,87,74.0,,0.74,64.38
2013-07-31,88,74.0,,0.74,65.12
2013-08-01,90,72.0,False,0.72,64.8
2013-08-02,92,72.0,,0.72,66.24
2013-08-03,99,72.0,,0.72,71.28
2013-08-04,97,72.0,,0.72,69.84
2013-08-05,85,72.0,,0.72,61.199999999999996
2013-08-06,89,72.0,,0.72,64.08
2013-08-07,88,72.0,,0.72,63.36
2013-08-08,89,72.0,,0.72,64.08
2013-08-09,90,72.0,,0.72,64.8
2013-08-10,97,72.0,,0.72,69.84
2013-08-11,100,72.0,,0.72,72.0
2013-08-12,87,72.0,,0.72,62.64
2013-08-13,83,72.0,,0.72,59.76
2013-08-14,84,72.0,,0.72,60.48
2013-08-15,87,72.0,,0.72,62.64
2013-08-16,87,72.0,,0.72,62.64
2013-08-17,94,72.0,,0.72,67.67999999999999
2013-08-18,93,72.0,,0.72,66.96
2013-08-19,84,72.0,,0.72,60.48
2013-08-20,88,72.0,,0.72,63.36
2013-08-21,84,72.0,,0.72,60.48
2013-08-22,84,72.0,,0.72,60.48
2013-08-23,84,72.0,,0.72,60.48
2013-08-24,94,72.0,,0.72,67.67999999999999
2013-08-25,95,72.0,,0.72,68.39999999999999
2013-08-26,79,72.0,,0.72,56.879999999999995
2013-08-27,83,72.0,,0.72,59.76
2013-08-28,80,72.0,,0.72,57.599999999999994
2013-08-29,83,72.0,,0.72,59.76
2013-08-30,83,72.0,,0.72,59.76
2013-08-31,93,72.0,,0.72,66.96
2013-09-01,98,72.0,False,0.72,70.56
2013-09-02,94,72.0,,0.72,67.67999999999999
2013-09-03,85,72.0,,0.72,61.199999999999996
2013-09-04,85,72.0,,0.72,61.199999999999996
2013-09-05,83,72.0,,0.72,59.76
2013-09-06,94,72.0,,0.72,67.67999999999999
2013-09-07,94,72.0,,0.72,67.67999999999999
2013-09-08,98,72.0,,0.72,70.56
2013-09-09,86,72.0,,0.72,61.919999999999995
2013-09-10,82,72.0,,0.72,59.04
2013-09-11,80,72.0,,0.72,57.599999999999994
2013-09-12,86,72.0,,0.72,61.919999999999995
2013-09-13,88,72.0,,0.72,63.36
2013-09-14,95,72.0,,0.72,68.39999999999999
2013-09-15,93,72.0,,0.72,66.96
2013-09-16,84,72.0,,0.72,60.48
2013-09-17,83,72.0,,0.72,59.76
2013-09-18,82,72.0,,0.72,59.04
2013-09-19,85,72.0,,0.72,61.199999999999996
2013-09-20,92,72.0,,0.72,66.24
2013-09-21,96,72.0,,0.72,69.12
2013-09-22,98,72.0,,0.72,70.56
2013-09-23,86,72.0,,0.72,61.919999999999995
2013-09-24,87,72.0,,0.72,62.64
2013-09-25,84,72.0,,0.72,60.48
2013-09-26,88,72.0,,0.72,63.36
2013-09-27,90,72.0,,0.72,64.8
2013-09-28,100,72.0,,0.72,72.0
2013-09-29,100,72.0,,0.72,72.0
2013-09-30,88,72.0,,0.72,63.36
2013-10-01,78,77.0,False,0.77,60.06
2013-10-02,76,77.0,,0.77,58.52
2013-10-03,83,77.0,,0.77,63.910000000000004
2013-10-04,85,77.0,,0.77,65.45
2013-10-05,95,77.0,,0.77,73.15
2013-10-06,90,77.0,,0.77,69.3
2013-10-07,78,77.0,,0.77,60.06
2013-10-08,79,77.0,,0.77,60.83
2013-10-09,80,77.0,,0.77,61.6
2013-10-10,79,77.0,,0.77,60.83
2013-10-11,81,77.0,,0.77,62.370000000000005
2013-10-12,92,77.0,,0.77,70.84
2013-10-13,92,77.0,,0.77,70.84
2013-10-14,82,77.0,,0.77,63.14
2013-10-15,81,77.0,,0.77,62.370000000000005
2013-10-16,81,77.0,,0.77,62.370000000000005
2013-10-17,90,77.0,,0.77,69.3
2013-10-18,83,77.0,,0.77,63.910000000000004
2013-10-19,96,77.0,,0.77,73.92
2013-10-20,92,77.0,,0.77,70.84
2013-10-21,81,77.0,,0.77,62.370000000000005
2013-10-22,77,77.0,,0.77,59.29
2013-10-23,78,77.0,,0.77,60.06
2013-10-24,79,77.0,,0.77,60.83
2013-10-25,84,77.0,,0.77,64.68
2013-10-26,100,77.0,,0.77,77.0
2013-10-27,94,77.0,,0.77,72.38
2013-10-28,79,77.0,,0.77,60.83
2013-10-29,76,77.0,,0.77,58.52
2013-10-30,77,77.0,,0.77,59.29
2013-10-31,81,77.0,,0.77,62.370000000000005
2013-11-01,93,70.0,False,0.7,65.1
2013-11-02,100,70.0,,0.7,70.0
2013-11-03,97,70.0,,0.7,67.89999999999999
2013-11-04,86,70.0,,0.7,60.199999999999996
2013-11-05,87,70.0,,0.7,60.9
2013-11-06,90,70.0,,0.7,62.99999999999999
2013-11-07,83,70.0,,0.7,58.099999999999994
2013-11-08,88,70.0,,0.7,61.599999999999994
2013-11-09,97,70.0,,0.7,67.89999999999999
2013-11-10,98,70.0,,0.7,68.6
2013-11-11,87,70.0,,0.7,60.9
2013-11-12,83,70.0,,0.7,58.099999999999994
2013-11-13,81,70.0,,0.7,56.699999999999996
2013-11-14,83,70.0,,0.7,58.099999999999994
2013-11-15,86,70.0,,0.7,60.199999999999996
2013-11-16,96,70.0,,0.7,67.19999999999999
2013-11-17,96,70.0,,0.7,67.19999999999999
2013-11-18,82,70.0,,0.7,57.4
2013-11-19,83,70.0,,0.7,58.099999999999994
2013-11-20,82,70.0,,0.7,57.4
2013-11-21,80,70.0,,0.7,56.0
2013-11-22,84,70.0,,0.7,58.8
2013-11-23,88,70.0,,0.7,61.599999999999994
2013-11-24,92,70.0,,0.7,64.39999999999999
2013-11-25,80,70.0,,0.7,56.0
2013-11-26,78,70.0,,0.7,54.599999999999994
2013-11-27,77,70.0,,0.7,53.9
2013-11-28,76,70.0,,0.7,53.199999999999996
2013-11-29,81,70.0,,0.7,56.699999999999996
2013-11-30,87,70.0,,0.7,60.9
2013-12-01,85,68.0,False,0.68,57.800000000000004
2013-12-02,81,68.0,,0.68,55.080000000000005
2013-12-03,80,68.0,,0.68,54.400000000000006
2013-12-04,81,68.0,,0.68,55.080000000000005
2013-12-05,80,68.0,,0.68,54.400000000000006
2013-12-06,84,68.0,,0.68,57.120000000000005
2013-12-07,91,68.0,,0.68,61.88
2013-12-08,92,68.0,,0.68,62.56
2013-12-09,82,68.0,,0.68,55.760000000000005
2013-12-10,82,68.0,,0.68,55.760000000000005
2013-12-11,82,68.0,,0.68,55.760000000000005
2013-12-12,84,68.0,,0.68,57.120000000000005
2013-12-13,83,68.0,,0.68,56.440000000000005
2013-12-14,90,68.0,,0.68,61.2
2013-12-15,93,68.0,,0.68,63.24
2013-12-16,83,68.0,,0.68,56.440000000000005
2013-12-17,84,68.0,,0.68,57.120000000000005
2013-12-18,81,68.0,,0.68,55.080000000000005
2013-12-19,81,68.0,,0.68,55.080000000000005
2013-12-20,83,68.0,,0.68,56.440000000000005
2013-12-21,91,68.0,,0.68,61.88
2013-12-22,92,68.0,,0.68,62.56
2013-12-23,87,68.0,,0.68,59.160000000000004
2013-12-24,87,68.0,,0.68,59.160000000000004
2013-12-25,87,68.0,,0.68,59.160000000000004
2013-12-26,87,68.0,,0.68,59.160000000000004
2013-12-27,94,68.0,,0.68,63.92
2013-12-28,100,68.0,,0.68,68.0
2013-12-29,98,68.0,,0.68,66.64
2013-12-30,90,68.0,,0.68,61.2
2013-12-31,93,68.0,,0.68,63.24
2014-01-01,89,73.0,False,0.73,64.97
2014-01-02,89,73.0,,0.73,64.97
2014-01-03,91,73.0,,0.73,66.42999999999999
2014-01-04,96,73.0,,0.73,70.08
2014-01-05,93,73.0,,0.73,67.89
2014-01-06,84,73.0,,0.73,61.32
2014-01-07,90,73.0,,0.73,65.7
2014-01-08,88,73.0,,0.73,64.24
2014-01-09,86,73.0,,0.73,62.78
2014-01-10,89,73.0,,0.73,64.97
2014-01-11,100,73.0,,0.73,73.0
2014-01-12,100,73.0,,0.73,73.0
2014-01-13,88,73.0,,0.73,64.24
2014-01-14,88,73.0,,0.73,64.24
2014-01-15,91,73.0,,0.73,66.42999999999999
2014-01-16,89,73.0,,0.73,64.97
2014-01-17,88,73.0,,0.73,64.24
2014-01-18,97,73.0,,0.73,70.81
2014-01-19,100,73.0,,0.73,73.0
2014-01-20,95,73.0,,0.73,69.35
2014-01-21,85,73.0,,0.73,62.05
2014-01-22,88,73.0,,0.73,64.24
2014-01-23,86,73.0,,0.73,62.78
2014-01-24,91,73.0,,0.73,66.42999999999999
2014-01-25,99,73.0,,0.73,72.27
2014-01-26,100,73.0,,0.73,73.0
2014-01-27,86,73.0,,0.73,62.78
2014-01-28,86,73.0,,0.73,62.78
2014-01-29,92,73.0,,0.73,67.16
2014-01-30,91,73.0,,0.73,66.42999999999999
2014-01-31,92,73.0,,0.73,67.16
2014-02-01,78,78.0,False,0.78,60.84
2014-02-02,72,78.0,,0.78,56.160000000000004
2014-02-03,63,78.0,,0.78,49.14
2014-02-04,64,78.0,,0.78,49.92
2014-02-05,63,78.0,,0.78,49.14
2014-02-06,65,78.0,,0.78,50.7
2014-02-07,65,78.0,,0.78,50.7
2014-02-08,74,78.0,,0.78,57.72
2014-02-09,75,78.0,,0.78,58.5
2014-02-10,65,78.0,,0.78,50.7
2014-02-11,65,78.0,,0.78,50.7
2014-02-12,65,78.0,,0.78,50.7
2014-02-13,66,78.0,,0.78,51.480000000000004
2014-02-14,79,78.0,,0.78,61.620000000000005
2014-02-15,100,78.0,,0.78,78.0
2014-02-16,96,78.0,,0.78,74.88
2014-02-17,83,78.0,,0.78,64.74000000000001
2014-02-18,75,78.0,,0.78,58.5
2014-02-19,73,78.0,,0.78,56.940000000000005
2014-02-20,71,78.0,,0.78,55.38
2014-02-21,73,78.0,,0.78,56.940000000000005
2014-02-22,84,78.0,,0.78,65.52
2014-02-23,88,78.0,,0.78,68.64
2014-02-24,73,78.0,,0.78,56.940000000000005
2014-02-25,72,78.0,,0.78,56.160000000000004
2014-02-26,68,78.0,,0.78,53.04
2014-02-27,72,78.0,,0.78,56.160000000000004
2014-02-28,70,78.0,,0.78,54.6
2014-03-01,96,76.0,False,0.76,72.96000000000001
2014-03-02,100,76.0,,0.76,76.0
2014-03-03,85,76.0,,0.76,64.6
2014-03-04,84,76.0,,0.76,63.84
2014-03-05,84,76.0,,0.76,63.84
2014-03-06,87,76.0,,0.76,66.12
2014-03-07,87,76.0,,0.76,66.12
2014-03-08,97,76.0,,0.76,73.72
2014-03-09,98,76.0,,0.76,74.48
2014-03-10,88,76.0,,0.76,66.88
2014-03-11,85,76.0,,0.76,64.6
2014-03-12,83,76.0,,0.76,63.08
2014-03-13,84,76.0,,0.76,63.84
2014-03-14,88,76.0,,0.76,66.88
2014-03-15,97,76.0,,0.76,73.72
2014-03-16,96,76.0,,0.76,72.96000000000001
2014-03-17,84,76.0,,0.76,63.84
2014-03-18,84,76.0,,0.76,63.84
2014-03-19,82,76.0,,0.76,62.32
2014-03-20,81,76.0,,0.76,61.56
2014-03-21,85,76.0,,0.76,64.6
2014-03-22,100,76.0,,0.76,76.0
2014-03-23,99,76.0,,0.76,75.24
2014-03-24,85,76.0,,0.76,64.6
2014-03-25,86,76.0,,0.76,65.36
2014-03-26,84,76.0,,0.76,63.84
2014-03-27,83,76.0,,0.76,63.08
2014-03-28,88,76.0,,0.76,66.88
2014-03-29,94,76.0,,0.76,71.44
2014-03-30,95,76.0,,0.76,72.2
2014-03-31,83,76.0,,0.76,63.08
2014-04-01,84,74.0,False,0.74,62.16
2014-04-02,84,74.0,,0.74,62.16
2014-04-03,84,74.0,,0.74,62.16
2014-04-04,86,74.0,,0.74,63.64
2014-04-05,96,74.0,,0.74,71.03999999999999
2014-04-06,98,74.0,,0.74,72.52
2014-04-07,85,74.0,,0.74,62.9
2014-04-08,85,74.0,,0.74,62.9
2014-04-09,83,74.0,,0.74,61.42
2014-04-10,85,74.0,,0.74,62.9
2014-04-11,87,74.0,,0.74,64.38
2014-04-12,93,74.0,,0.74,68.82
2014-04-13,97,74.0,,0.74,71.78
2014-04-14,86,74.0,,0.74,63.64
2014-04-15,83,74.0,,0.74,61.42
2014-04-16,82,74.0,,0.74,60.68
2014-04-17,86,74.0,,0.74,63.64
2014-04-18,89,74.0,,0.74,65.86
2014-04-19,96,74.0,,0.74,71.03999999999999
2014-04-20,96,74.0,,0.74,71.03999999999999
2014-04-21,89,74.0,,0.74,65.86
2014-04-22,86,74.0,,0.74,63.64
2014-04-23,86,74.0,,0.74,63.64
2014-04-24,82,74.0,,0.74,60.68
2014-04-25,86,74.0,,0.74,63.64
2014-04-26,99,74.0,,0.74,73.26
2014-04-27,100,74.0,,0.74,74.0
2014-04-28,87,74.0,,0.74,64.38
2014-04-29,83,74.0,,0.74,61.42
2014-04-30,87,74.0,,0.74,64.38
2014-05-01,80,76.0,False,0.76,60.8
2014-05-02,82,76.0,,0.76,62.32
2014-05-03,95,76.0,,0.76,72.2
2014-05-04,100,76.0,,0.76,76.0
2014-05-05,86,76.0,,0.76,65.36
2014-05-06,85,76.0,,0.76,64.6
2014-05-07,82,76.0,,0.76,62.32
2014-05-08,80,76.0,,0.76,60.8
2014-05-09,80,76.0,,0.76,60.8
2014-05-10,89,76.0,,0.76,67.64
2014-05-11,93,76.0,,0.76,70.68
2014-05-12,83,76.0,,0.76,63.08
2014-05-13,88,76.0,,0.76,66.88
2014-05-14,91,76.0,,0.76,69.16
2014-05-15,81,76.0,,0.76,61.56
2014-05-16,80,76.0,,0.76,60.8
2014-05-17,96,76.0,,0.76,72.96000000000001
2014-05-18,96,76.0,,0.76,72.96000000000001
2014-05-19,81,76.0,,0.76,61.56
2014-05-20,83,76.0,,0.76,63.08
2014-05-21,79,76.0,,0.76,60.04
2014-05-22,79,76.0,,0.76,60.04
2014-05-23,81,76.0,,0.76,61.56
2014-05-24,90,76.0,,0.76,68.4
2014-05-25,91,76.0,,0.76,69.16
2014-05-26,91,76.0,,0.76,69.16
2014-05-27,80,76.0,,0.76,60.8
2014-05-28,82,76.0,,0.76,62.32
2014-05-29,82,76.0,,0.76,62.32
2014-05-30,84,76.0,,0.76,63.84
2014-05-31,90,76.0,,0.76,68.4
2014-06-01,96,76.0,False,0.76,72.96000000000001
2014-06-02,89,76.0,,0.76,67.64
2014-06-03,85,76.0,,0.76,64.6
2014-06-04,87,76.0,,0.76,66.12
2014-06-05,86,76.0,,0.76,65.36
2014-06-06,85,76.0,,0.76,64.6
2014-06-07,93,76.0,,0.76,70.68
2014-06-08,100,76.0,,0.76,76.0
2014-06-09,89,76.0,,0.76,67.64
2014-06-10,87,76.0,,0.76,66.12
2014-06-11,90,76.0,,0.76,68.4
2014-06-12,86,76.0,,0.76,65.36
2014-06-13,90,76.0,,0.76,68.4
2014-06-14,94,76.0,,0.76,71.44
2014-06-15,93,76.0,,0.76,70.68
2014-06-16,84,76.0,,0.76,63.84
2014-06-17,85,76.0,,0.76,64.6
2014-06-18,87,76.0,,0.76,66.12
2014-06-19,89,76.0,,0.76,67.64
2014-06-20,89,76.0,,0.76,67.64
2014-06-21,93,76.0,,0.76,70.68
2014-06-22,99,76.0,,0.76,75.24
2014-06-23,85,76.0,,0.76,64.6
2014-06-24,86,76.0,,0.76,65.36
2014-06-25,86,76.0,,0.76,65.36
2014-06-26,85,76.0,,0.76,64.6
2014-06-27,86,76.0,,0.76,65.36
2014-06-28,95,76.0,,0.76,72.2
2014-06-29,99,76.0,,0.76,75.24
2014-06-30,89,76.0,,0.76,67.64
2014-07-01,84,79.0,False,0.79,66.36
2014-07-02,81,79.0,,0.79,63.99
2014-07-03,83,79.0,,0.79,65.57000000000001
2014-07-04,91,79.0,,0.79,71.89
2014-07-05,94,79.0,,0.79,74.26
2014-07-06,98,79.0,,0.79,77.42
2014-07-07,94,79.0,,0.79,74.26
2014-07-08,88,79.0,,0.79,69.52000000000001
2014-07-09,91,79.0,,0.79,71.89
2014-07-10,88,79.0,,0.79,69.52000000000001
2014-07-11,91,79.0,,0.79,71.89
2014-07-12,96,79.0,,0.79,75.84
2014-07-13,99,79.0,,0.79,78.21000000000001
2014-07-14,93,79.0,,0.79,73.47
2014-07-15,88,79.0,,0.79,69.52000000000001
2014-07-16,87,79.0,,0.79,68.73
2014-07-17,89,79.0,,0.79,70.31
2014-07-18,88,79.0,,0.79,69.52000000000001
2014-07-19,97,79.0,,0.79,76.63000000000001
2014-07-20,100,79.0,,0.79,79.0
2014-07-21,92,79.0,,0.79,72.68
2014-07-22,91,79.0,,0.79,71.89
2014-07-23,88,79.0,,0.79,69.52000000000001
2014-07-24,86,79.0,,0.79,67.94
2014-07-25,88,79.0,,0.79,69.52000000000001
2014-07-26,96,79.0,,0.79,75.84
2014-07-27,99,79.0,,0.79,78.21000000000001
2014-07-28,87,79.0,,0.79,68.73
2014-07-29,88,79.0,,0.79,69.52000000000001
2014-07-30,89,79.0,,0.79,70.31
2014-07-31,87,79.0,,0.79,68.73
2014-08-01,91,76.0,False,0.76,69.16
2014-08-02,98,76.0,,0.76,74.48
2014-08-03,100,76.0,,0.76,76.0
2014-08-04,91,76.0,,0.76,69.16
2014-08-05,86,76.0,,0.76,65.36
2014-08-06,88,76.0,,0.76,66.88
2014-08-07,88,76.0,,0.76,66.88
2014-08-08,90,76.0,,0.76,68.4
2014-08-09,99,76.0,,0.76,75.24
2014-08-10,98,76.0,,0.76,74.48
2014-08-11,87,76.0,,0.76,66.12
2014-08-12,86,76.0,,0.76,65.36
2014-08-13,86,76.0,,0.76,65.36
2014-08-14,88,76.0,,0.76,66.88
2014-08-15,86,76.0,,0.76,65.36
2014-08-16,93,76.0,,0.76,70.68
2014-08-17,97,76.0,,0.76,73.72
2014-08-18,84,76.0,,0.76,63.84
2014-08-19,83,76.0,,0.76,63.08
2014-08-20,84,76.0,,0.76,63.84
2014-08-21,84,76.0,,0.76,63.84
2014-08-22,83,76.0,,0.76,63.08
2014-08-23,94,76.0,,0.76,71.44
2014-08-24,93,76.0,,0.76,70.68
2014-08-25,83,76.0,,0.76,63.08
2014-08-26,81,76.0,,0.76,61.56
2014-08-27,85,76.0,,0.76,64.6
2014-08-28,84,76.0,,0.76,63.84
2014-08-29,84,76.0,,0.76,63.84
2014-08-30,93,76.0,,0.76,70.68
2014-08-31,94,76.0,,0.76,71.44
2014-09-01,95,72.0,False,0.72,68.39999999999999
2014-09-02,82,72.0,,0.72,59.04
2014-09-03,80,72.0,,0.72,57.599999999999994
2014-09-04,80,72.0,,0.72,57.599999999999994
2014-09-05,82,72.0,,0.72,59.04
2014-09-06,92,72.0,,0.72,66.24
2014-09-07,94,72.0,,0.72,67.67999999999999
2014-09-08,81,72.0,,0.72,58.32
2014-09-09,79,72.0,,0.72,56.879999999999995
2014-09-10,83,72.0,,0.72,59.76
2014-09-11,82,72.0,,0.72,59.04
2014-09-12,85,72.0,,0.72,61.199999999999996
2014-09-13,96,72.0,,0.72,69.12
2014-09-14,93,72.0,,0.72,66.96
2014-09-15,85,72.0,,0.72,61.199999999999996
2014-09-16,84,72.0,,0.72,60.48
2014-09-17,83,72.0,,0.72,59.76
2014-09-18,86,72.0,,0.72,61.919999999999995
2014-09-19,84,72.0,,0.72,60.48
2014-09-20,100,72.0,,0.72,72.0
2014-09-21,95,72.0,,0.72,68.39999999999999
2014-09-22,84,72.0,,0.72,60.48
2014-09-23,83,72.0,,0.72,59.76
2014-09-24,83,72.0,,0.72,59.76
2014-09-25,82,72.0,,0.72,59.04
2014-09-26,88,72.0,,0.72,63.36
2014-09-27,97,72.0,,0.72,69.84
2014-09-28,94,72.0,,0.72,67.67999999999999
2014-09-29,86,72.0,,0.72,61.919999999999995
2014-09-30,87,72.0,,0.72,62.64
2014-10-01,78,77.0,False,0.77,60.06
2014-10-02,78,77.0,,0.77,60.06
2014-10-03,79,77.0,,0.77,60.83
2014-10-04,91,77.0,,0.77,70.07000000000001
2014-10-05,87,77.0,,0.77,66.99
2014-10-06,79,77.0,,0.77,60.83
2014-10-07,76,77.0,,0.77,58.52
2014-10-08,76,77.0,,0.77,58.52
2014-10-09,78,77.0,,0.77,60.06
2014-10-10,84,77.0,,0.77,64.68
2014-10-11,96,77.0,,0.77,73.92
2014-10-12,94,77.0,,0.77,72.38
2014-10-13,82,77.0,,0.77,63.14
2014-10-14,79,77.0,,0.77,60.83
2014-10-15,78,77.0,,0.77,60.06
2014-10-16,79,77.0,,0.77,60.83
2014-10-17,84,77.0,,0.77,64.68
2014-10-18,100,77.0,,0.77,77.0
2014-10-19,96,77.0,,0.77,73.92
2014-10-20,79,77.0,,0.77,60.83
2014-10-21,76,77.0,,0.77,58.52
2014-10-22,78,77.0,,0.77,60.06
2014-10-23,84,77.0,,0.77,64.68
2014-10-24,85,77.0,,0.77,65.45
2014-10-25,97,77.0,,0.77,74.69
2014-10-26,97,77.0,,0.77,74.69
2014-10-27,81,77.0,,0.77,62.370000000000005
2014-10-28,78,77.0,,0.77,60.06
2014-10-29,78,77.0,,0.77,60.06
2014-10-30,80,77.0,,0.77,61.6
2014-10-31,85,77.0,,0.77,65.45
2014-11-01,100,69.0,False,0.69,69.0
2014-11-02,90,69.0,,0.69,62.099999999999994
2014-11-03,77,69.0,,0.69,53.129999999999995
2014-11-04,79,69.0,,0.69,54.51
2014-11-05,97,69.0,,0.69,66.92999999999999
2014-11-06,81,69.0,,0.69,55.88999999999999
2014-11-07,79,69.0,,0.69,54.51
2014-11-08,88,69.0,,0.69,60.72
2014-11-09,87,69.0,,0.69,60.029999999999994
2014-11-10,79,69.0,,0.69,54.51
2014-11-11,74,69.0,,0.69,51.059999999999995
2014-11-12,76,69.0,,0.69,52.44
2014-11-13,74,69.0,,0.69,51.059999999999995
2014-11-14,76,69.0,,0.69,52.44
2014-11-15,83,69.0,,0.69,57.269999999999996
2014-11-16,83,69.0,,0.69,57.269999999999996
2014-11-17,75,69.0,,0.69,51.74999999999999
2014-11-18,76,69.0,,0.69,52.44
2014-11-19,73,69.0,,0.69,50.37
2014-11-20,75,69.0,,0.69,51.74999999999999
2014-11-21,77,69.0,,0.69,53.129999999999995
2014-11-22,83,69.0,,0.69,57.269999999999996
2014-11-23,81,69.0,,0.69,55.88999999999999
2014-11-24,74,69.0,,0.69,51.059999999999995
2014-11-25,71,69.0,,0.69,48.989999999999995
2014-11-26,70,69.0,,0.69,48.3
2014-11-27,69,69.0,,0.69,47.61
2014-11-28,73,69.0,,0.69,50.37
2014-11-29,80,69.0,,0.69,55.199999999999996
2014-11-30,78,69.0,,0.69,53.81999999999999
2014-12-01,81,68.0,False,0.68,55.080000000000005
2014-12-02,80,68.0,,0.68,54.400000000000006
2014-12-03,85,68.0,,0.68,57.800000000000004
2014-12-04,83,68.0,,0.68,56.440000000000005
2014-12-05,85,68.0,,0.68,57.800000000000004
2014-12-06,91,68.0,,0.68,61.88
2014-12-07,93,68.0,,0.68,63.24
2014-12-08,86,68.0,,0.68,58.480000000000004
2014-12-09,84,68.0,,0.68,57.120000000000005
2014-12-10,82,68.0,,0.68,55.760000000000005
2014-12-11,84,68.0,,0.68,57.120000000000005
2014-12-12,88,68.0,,0.68,59.84
2014-12-13,94,68.0,,0.68,63.92
2014-12-14,95,68.0,,0.68,64.60000000000001
2014-12-15,86,68.0,,0.68,58.480000000000004
2014-12-16,85,68.0,,0.68,57.800000000000004
2014-12-17,87,68.0,,0.68,59.160000000000004
2014-12-18,85,68.0,,0.68,57.800000000000004
2014-12-19,86,68.0,,0.68,58.480000000000004
2014-12-20,96,68.0,,0.68,65.28
2014-12-21,95,68.0,,0.68,64.60000000000001
