date,banking_unscaled,banking_monthly,isPartial,scale,banking
2018-09-09,57,34.0,,0.34,19.380000000000003
2018-09-10,85,34.0,,0.34,28.900000000000002
2018-09-11,76,34.0,,0.34,25.840000000000003
2018-09-12,81,34.0,,0.34,27.540000000000003
2018-09-13,82,34.0,,0.34,27.880000000000003
2018-09-14,90,34.0,,0.34,30.6
2018-09-15,71,34.0,,0.34,24.14
2018-09-16,67,34.0,,0.34,22.78
2018-09-17,100,34.0,,0.34,34.0
2018-09-18,88,34.0,,0.34,29.92
2018-09-19,83,34.0,,0.34,28.220000000000002
2018-09-20,84,34.0,,0.34,28.560000000000002
2018-09-21,88,34.0,,0.34,29.92
2018-09-22,65,34.0,,0.34,22.1
2018-09-23,55,34.0,,0.34,18.700000000000003
2018-09-24,79,34.0,,0.34,26.860000000000003
2018-09-25,82,34.0,,0.34,27.880000000000003
2018-09-26,81,34.0,,0.34,27.540000000000003
2018-09-27,78,34.0,,0.34,26.520000000000003
2018-09-28,97,34.0,,0.34,32.980000000000004
2018-09-29,67,34.0,,0.34,22.78
2018-09-30,63,34.0,,0.34,21.42
2018-10-01,100,34.0,False,0.34,34.0
2018-10-02,89,34.0,,0.34,30.26
2018-10-03,92,34.0,,0.34,31.28
2018-10-04,91,34.0,,0.34,30.94
2018-10-05,98,34.0,,0.34,33.32
2018-10-06,68,34.0,,0.34,23.12
2018-10-07,61,34.0,,0.34,20.740000000000002
2018-10-08,82,34.0,,0.34,27.880000000000003
2018-10-09,83,34.0,,0.34,28.220000000000002
2018-10-10,91,34.0,,0.34,30.94
2018-10-11,86,34.0,,0.34,29.240000000000002
2018-10-12,86,34.0,,0.34,29.240000000000002
2018-10-13,73,34.0,,0.34,24.82
2018-10-14,65,34.0,,0.34,22.1
2018-10-15,85,34.0,,0.34,28.900000000000002
2018-10-16,86,34.0,,0.34,29.240000000000002
2018-10-17,83,34.0,,0.34,28.220000000000002
2018-10-18,83,34.0,,0.34,28.220000000000002
2018-10-19,90,34.0,,0.34,30.6
2018-10-20,68,34.0,,0.34,23.12
2018-10-21,63,34.0,,0.34,21.42
2018-10-22,80,34.0,,0.34,27.200000000000003
2018-10-23,83,34.0,,0.34,28.220000000000002
2018-10-24,80,34.0,,0.34,27.200000000000003
2018-10-25,81,34.0,,0.34,27.540000000000003
2018-10-26,88,34.0,,0.34,29.92
2018-10-27,65,34.0,,0.34,22.1
2018-10-28,59,34.0,,0.34,20.060000000000002
2018-10-29,80,34.0,,0.34,27.200000000000003
2018-10-30,77,34.0,,0.34,26.180000000000003
2018-10-31,91,34.0,,0.34,30.94
2018-11-01,97,34.0,False,0.34,32.980000000000004
2018-11-02,98,34.0,,0.34,33.32
2018-11-03,73,34.0,,0.34,24.82
2018-11-04,65,34.0,,0.34,22.1
2018-11-05,94,34.0,,0.34,31.96
2018-11-06,89,34.0,,0.34,30.26
2018-11-07,79,34.0,,0.34,26.860000000000003
2018-11-08,88,34.0,,0.34,29.92
2018-11-09,91,34.0,,0.34,30.94
2018-11-10,69,34.0,,0.34,23.46
2018-11-11,56,34.0,,0.34,19.040000000000003
2018-11-12,75,34.0,,0.34,25.500000000000004
2018-11-13,87,34.0,,0.34,29.580000000000002
2018-11-14,87,34.0,,0.34,29.580000000000002
2018-11-15,80,34.0,,0.34,27.200000000000003
2018-11-16,90,34.0,,0.34,30.6
2018-11-17,74,34.0,,0.34,25.16
2018-11-18,57,34.0,,0.34,19.380000000000003
2018-11-19,79,34.0,,0.34,26.860000000000003
2018-11-20,81,34.0,,0.34,27.540000000000003
2018-11-21,96,34.0,,0.34,32.64
2018-11-22,53,34.0,,0.34,18.02
2018-11-23,79,34.0,,0.34,26.860000000000003
2018-11-24,66,34.0,,0.34,22.44
2018-11-25,54,34.0,,0.34,18.360000000000003
2018-11-26,81,34.0,,0.34,27.540000000000003
2018-11-27,80,34.0,,0.34,27.200000000000003
2018-11-28,83,34.0,,0.34,28.220000000000002
2018-11-29,82,34.0,,0.34,27.880000000000003
2018-11-30,100,34.0,,0.34,34.0
2018-12-01,80,34.0,False,0.34,27.200000000000003
2018-12-02,70,34.0,,0.34,23.8
2018-12-03,90,34.0,,0.34,30.6
2018-12-04,88,34.0,,0.34,29.92
2018-12-05,82,34.0,,0.34,27.880000000000003
2018-12-06,89,34.0,,0.34,30.26
2018-12-07,95,34.0,,0.34,32.300000000000004
2018-12-08,69,34.0,,0.34,23.46
2018-12-09,61,34.0,,0.34,20.740000000000002
2018-12-10,81,34.0,,0.34,27.540000000000003
2018-12-11,82,34.0,,0.34,27.880000000000003
2018-12-12,85,34.0,,0.34,28.900000000000002
2018-12-13,90,34.0,,0.34,30.6
2018-12-14,97,34.0,,0.34,32.980000000000004
2018-12-15,75,34.0,,0.34,25.500000000000004
2018-12-16,66,34.0,,0.34,22.44
2018-12-17,79,34.0,,0.34,26.860000000000003
2018-12-18,85,34.0,,0.34,28.900000000000002
2018-12-19,87,34.0,,0.34,29.580000000000002
2018-12-20,89,34.0,,0.34,30.26
2018-12-21,97,34.0,,0.34,32.980000000000004
2018-12-22,72,34.0,,0.34,24.48
2018-12-23,62,34.0,,0.34,21.080000000000002
2018-12-24,74,34.0,,0.34,25.16
2018-12-25,44,34.0,,0.34,14.96
2018-12-26,87,34.0,,0.34,29.580000000000002
2018-12-27,90,34.0,,0.34,30.6
2018-12-28,100,34.0,,0.34,34.0
2018-12-29,76,34.0,,0.34,25.840000000000003
2018-12-30,58,34.0,,0.34,19.720000000000002
2018-12-31,88,34.0,,0.34,29.92
2019-01-01,66,33.0,False,0.33,21.78
2019-01-02,100,33.0,,0.33,33.0
2019-01-03,99,33.0,,0.33,32.67
2019-01-04,96,33.0,,0.33,31.68
2019-01-05,71,33.0,,0.33,23.43
2019-01-06,58,33.0,,0.33,19.14
2019-01-07,77,33.0,,0.33,25.41
2019-01-08,75,33.0,,0.33,24.75
2019-01-09,80,33.0,,0.33,26.400000000000002
2019-01-10,83,33.0,,0.33,27.39
2019-01-11,94,33.0,,0.33,31.020000000000003
2019-01-12,72,33.0,,0.33,23.76
2019-01-13,50,33.0,,0.33,16.5
2019-01-14,80,33.0,,0.33,26.400000000000002
2019-01-15,82,33.0,,0.33,27.060000000000002
2019-01-16,75,33.0,,0.33,24.75
2019-01-17,79,33.0,,0.33,26.07
2019-01-18,87,33.0,,0.33,28.71
2019-01-19,62,33.0,,0.33,20.46
2019-01-20,51,33.0,,0.33,16.830000000000002
2019-01-21,71,33.0,,0.33,23.43
2019-01-22,78,33.0,,0.33,25.740000000000002
2019-01-23,73,33.0,,0.33,24.09
2019-01-24,76,33.0,,0.33,25.080000000000002
2019-01-25,88,33.0,,0.33,29.040000000000003
2019-01-26,58,33.0,,0.33,19.14
2019-01-27,57,33.0,,0.33,18.810000000000002
2019-01-28,76,33.0,,0.33,25.080000000000002
2019-01-29,72,33.0,,0.33,23.76
2019-01-30,72,33.0,,0.33,23.76
2019-01-31,88,33.0,,0.33,29.040000000000003
2019-02-01,96,35.0,False,0.35,33.599999999999994
2019-02-02,70,35.0,,0.35,24.5
2019-02-03,52,35.0,,0.35,18.2
2019-02-04,75,35.0,,0.35,26.25
2019-02-05,72,35.0,,0.35,25.2
2019-02-06,75,35.0,,0.35,26.25
2019-02-07,87,35.0,,0.35,30.45
2019-02-08,100,35.0,,0.35,35.0
2019-02-09,65,35.0,,0.35,22.75
2019-02-10,53,35.0,,0.35,18.549999999999997
2019-02-11,72,35.0,,0.35,25.2
2019-02-12,72,35.0,,0.35,25.2
2019-02-13,75,35.0,,0.35,26.25
2019-02-14,75,35.0,,0.35,26.25
2019-02-15,87,35.0,,0.35,30.45
2019-02-16,66,35.0,,0.35,23.099999999999998
2019-02-17,54,35.0,,0.35,18.9
2019-02-18,68,35.0,,0.35,23.799999999999997
2019-02-19,79,35.0,,0.35,27.65
2019-02-20,81,35.0,,0.35,28.349999999999998
2019-02-21,76,35.0,,0.35,26.599999999999998
2019-02-22,84,35.0,,0.35,29.4
2019-02-23,62,35.0,,0.35,21.7
2019-02-24,59,35.0,,0.35,20.65
2019-02-25,73,35.0,,0.35,25.549999999999997
2019-02-26,81,35.0,,0.35,28.349999999999998
2019-02-27,78,35.0,,0.35,27.299999999999997
2019-02-28,78,35.0,,0.35,27.299999999999997
2019-03-01,100,33.0,False,0.33,33.0
2019-03-02,65,33.0,,0.33,21.45
2019-03-03,55,33.0,,0.33,18.150000000000002
2019-03-04,70,33.0,,0.33,23.1
2019-03-05,75,33.0,,0.33,24.75
2019-03-06,72,33.0,,0.33,23.76
2019-03-07,75,33.0,,0.33,24.75
2019-03-08,78,33.0,,0.33,25.740000000000002
2019-03-09,62,33.0,,0.33,20.46
2019-03-10,55,33.0,,0.33,18.150000000000002
2019-03-11,71,33.0,,0.33,23.43
2019-03-12,67,33.0,,0.33,22.11
2019-03-13,68,33.0,,0.33,22.44
2019-03-14,75,33.0,,0.33,24.75
2019-03-15,78,33.0,,0.33,25.740000000000002
2019-03-16,66,33.0,,0.33,21.78
2019-03-17,50,33.0,,0.33,16.5
2019-03-18,76,33.0,,0.33,25.080000000000002
2019-03-19,68,33.0,,0.33,22.44
2019-03-20,71,33.0,,0.33,23.43
2019-03-21,69,33.0,,0.33,22.77
2019-03-22,70,33.0,,0.33,23.1
2019-03-23,62,33.0,,0.33,20.46
2019-03-24,49,33.0,,0.33,16.17
2019-03-25,70,33.0,,0.33,23.1
2019-03-26,69,33.0,,0.33,22.77
2019-03-27,75,33.0,,0.33,24.75
2019-03-28,74,33.0,,0.33,24.42
2019-03-29,87,33.0,,0.33,28.71
2019-03-30,62,33.0,,0.33,20.46
2019-03-31,60,33.0,,0.33,19.8
2019-04-01,100,34.0,False,0.34,34.0
2019-04-02,98,34.0,,0.34,33.32
2019-04-03,95,34.0,,0.34,32.300000000000004
2019-04-04,97,34.0,,0.34,32.980000000000004
2019-04-05,96,34.0,,0.34,32.64
2019-04-06,74,34.0,,0.34,25.16
2019-04-07,63,34.0,,0.34,21.42
2019-04-08,90,34.0,,0.34,30.6
2019-04-09,89,34.0,,0.34,30.26
2019-04-10,96,34.0,,0.34,32.64
2019-04-11,90,34.0,,0.34,30.6
2019-04-12,99,34.0,,0.34,33.660000000000004
2019-04-13,77,34.0,,0.34,26.180000000000003
2019-04-14,68,34.0,,0.34,23.12
2019-04-15,96,34.0,,0.34,32.64
2019-04-16,92,34.0,,0.34,31.28
2019-04-17,89,34.0,,0.34,30.26
2019-04-18,93,34.0,,0.34,31.62
2019-04-19,94,34.0,,0.34,31.96
2019-04-20,77,34.0,,0.34,26.180000000000003
2019-04-21,57,34.0,,0.34,19.380000000000003
2019-04-22,94,34.0,,0.34,31.96
2019-04-23,91,34.0,,0.34,30.94
2019-04-24,82,34.0,,0.34,27.880000000000003
2019-04-25,93,34.0,,0.34,31.62
2019-04-26,95,34.0,,0.34,32.300000000000004
2019-04-27,73,34.0,,0.34,24.82
2019-04-28,67,34.0,,0.34,22.78
2019-04-29,90,34.0,,0.34,30.6
2019-04-30,98,34.0,,0.34,33.32
2019-05-01,91,35.0,False,0.35,31.849999999999998
2019-05-02,84,35.0,,0.35,29.4
2019-05-03,91,35.0,,0.35,31.849999999999998
2019-05-04,63,35.0,,0.35,22.049999999999997
2019-05-05,56,35.0,,0.35,19.599999999999998
2019-05-06,80,35.0,,0.35,28.0
2019-05-07,75,35.0,,0.35,26.25
2019-05-08,78,35.0,,0.35,27.299999999999997
2019-05-09,72,35.0,,0.35,25.2
2019-05-10,85,35.0,,0.35,29.749999999999996
2019-05-11,67,35.0,,0.35,23.45
2019-05-12,52,35.0,,0.35,18.2
2019-05-13,80,35.0,,0.35,28.0
2019-05-14,79,35.0,,0.35,27.65
2019-05-15,77,35.0,,0.35,26.95
2019-05-16,77,35.0,,0.35,26.95
2019-05-17,83,35.0,,0.35,29.049999999999997
2019-05-18,65,35.0,,0.35,22.75
2019-05-19,59,35.0,,0.35,20.65
2019-05-20,80,35.0,,0.35,28.0
2019-05-21,77,35.0,,0.35,26.95
2019-05-22,79,35.0,,0.35,27.65
2019-05-23,81,35.0,,0.35,28.349999999999998
2019-05-24,90,35.0,,0.35,31.499999999999996
2019-05-25,65,35.0,,0.35,22.75
2019-05-26,57,35.0,,0.35,19.95
2019-05-27,61,35.0,,0.35,21.349999999999998
2019-05-28,82,35.0,,0.35,28.7
2019-05-29,83,35.0,,0.35,29.049999999999997
2019-05-30,86,35.0,,0.35,30.099999999999998
2019-05-31,100,35.0,,0.35,35.0
2019-06-01,75,36.0,False,0.36,27.0
2019-06-02,60,36.0,,0.36,21.599999999999998
2019-06-03,85,36.0,,0.36,30.599999999999998
2019-06-04,88,36.0,,0.36,31.68
2019-06-05,85,36.0,,0.36,30.599999999999998
2019-06-06,85,36.0,,0.36,30.599999999999998
2019-06-07,93,36.0,,0.36,33.48
2019-06-08,63,36.0,,0.36,22.68
2019-06-09,59,36.0,,0.36,21.24
2019-06-10,80,36.0,,0.36,28.799999999999997
2019-06-11,82,36.0,,0.36,29.52
2019-06-12,80,36.0,,0.36,28.799999999999997
2019-06-13,83,36.0,,0.36,29.88
2019-06-14,95,36.0,,0.36,34.199999999999996
2019-06-15,69,36.0,,0.36,24.84
2019-06-16,58,36.0,,0.36,20.88
2019-06-17,87,36.0,,0.36,31.32
2019-06-18,86,36.0,,0.36,30.959999999999997
2019-06-19,82,36.0,,0.36,29.52
2019-06-20,83,36.0,,0.36,29.88
2019-06-21,100,36.0,,0.36,36.0
2019-06-22,69,36.0,,0.36,24.84
2019-06-23,55,36.0,,0.36,19.8
2019-06-24,84,36.0,,0.36,30.24
2019-06-25,88,36.0,,0.36,31.68
2019-06-26,79,36.0,,0.36,28.439999999999998
2019-06-27,90,36.0,,0.36,32.4
2019-06-28,99,36.0,,0.36,35.64
2019-06-29,74,36.0,,0.36,26.64
2019-06-30,61,36.0,,0.36,21.96
2019-07-01,100,36.0,False,0.36,36.0
2019-07-02,88,36.0,,0.36,31.68
2019-07-03,94,36.0,,0.36,33.839999999999996
2019-07-04,69,36.0,,0.36,24.84
2019-07-05,89,36.0,,0.36,32.04
2019-07-06,64,36.0,,0.36,23.04
2019-07-07,60,36.0,,0.36,21.599999999999998
2019-07-08,85,36.0,,0.36,30.599999999999998
2019-07-09,90,36.0,,0.36,32.4
2019-07-10,91,36.0,,0.36,32.76
2019-07-11,86,36.0,,0.36,30.959999999999997
2019-07-12,84,36.0,,0.36,30.24
2019-07-13,63,36.0,,0.36,22.68
2019-07-14,57,36.0,,0.36,20.52
2019-07-15,91,36.0,,0.36,32.76
2019-07-16,86,36.0,,0.36,30.959999999999997
2019-07-17,86,36.0,,0.36,30.959999999999997
2019-07-18,82,36.0,,0.36,29.52
2019-07-19,88,36.0,,0.36,31.68
2019-07-20,66,36.0,,0.36,23.759999999999998
2019-07-21,62,36.0,,0.36,22.32
2019-07-22,83,36.0,,0.36,29.88
2019-07-23,82,36.0,,0.36,29.52
2019-07-24,83,36.0,,0.36,29.88
2019-07-25,84,36.0,,0.36,30.24
2019-07-26,86,36.0,,0.36,30.959999999999997
2019-07-27,63,36.0,,0.36,22.68
2019-07-28,60,36.0,,0.36,21.599999999999998
2019-07-29,83,36.0,,0.36,29.88
2019-07-30,85,36.0,,0.36,30.599999999999998
2019-07-31,90,36.0,,0.36,32.4
2019-08-01,96,35.0,False,0.35,33.599999999999994
2019-08-02,93,35.0,,0.35,32.55
2019-08-03,67,35.0,,0.35,23.45
2019-08-04,56,35.0,,0.35,19.599999999999998
2019-08-05,81,35.0,,0.35,28.349999999999998
2019-08-06,79,35.0,,0.35,27.65
2019-08-07,77,35.0,,0.35,26.95
2019-08-08,87,35.0,,0.35,30.45
2019-08-09,90,35.0,,0.35,31.499999999999996
2019-08-10,63,35.0,,0.35,22.049999999999997
2019-08-11,61,35.0,,0.35,21.349999999999998
2019-08-12,77,35.0,,0.35,26.95
2019-08-13,77,35.0,,0.35,26.95
2019-08-14,86,35.0,,0.35,30.099999999999998
2019-08-15,84,35.0,,0.35,29.4
2019-08-16,90,35.0,,0.35,31.499999999999996
2019-08-17,69,35.0,,0.35,24.15
2019-08-18,55,35.0,,0.35,19.25
2019-08-19,83,35.0,,0.35,29.049999999999997
2019-08-20,80,35.0,,0.35,28.0
2019-08-21,80,35.0,,0.35,28.0
2019-08-22,82,35.0,,0.35,28.7
2019-08-23,85,35.0,,0.35,29.749999999999996
2019-08-24,63,35.0,,0.35,22.049999999999997
2019-08-25,53,35.0,,0.35,18.549999999999997
2019-08-26,75,35.0,,0.35,26.25
2019-08-27,75,35.0,,0.35,26.25
2019-08-28,78,35.0,,0.35,27.299999999999997
2019-08-29,77,35.0,,0.35,26.95
2019-08-30,100,35.0,,0.35,35.0
2019-08-31,66,35.0,,0.35,23.099999999999998
2019-09-01,60,34.0,False,0.34,20.400000000000002
2019-09-02,71,34.0,,0.34,24.14
2019-09-03,90,34.0,,0.34,30.6
2019-09-04,90,34.0,,0.34,30.6
2019-09-05,91,34.0,,0.34,30.94
2019-09-06,93,34.0,,0.34,31.62
2019-09-07,68,34.0,,0.34,23.12
2019-09-08,59,34.0,,0.34,20.060000000000002
2019-09-09,84,34.0,,0.34,28.560000000000002
2019-09-10,80,34.0,,0.34,27.200000000000003
2019-09-11,81,34.0,,0.34,27.540000000000003
2019-09-12,87,34.0,,0.34,29.580000000000002
2019-09-13,95,34.0,,0.34,32.300000000000004
2019-09-14,66,34.0,,0.34,22.44
2019-09-15,64,34.0,,0.34,21.76
2019-09-16,84,34.0,,0.34,28.560000000000002
2019-09-17,84,34.0,,0.34,28.560000000000002
2019-09-18,83,34.0,,0.34,28.220000000000002
2019-09-19,79,34.0,,0.34,26.860000000000003
2019-09-20,92,34.0,,0.34,31.28
2019-09-21,69,34.0,,0.34,23.46
2019-09-22,57,34.0,,0.34,19.380000000000003
2019-09-23,80,34.0,,0.34,27.200000000000003
2019-09-24,85,34.0,,0.34,28.900000000000002
2019-09-25,86,34.0,,0.34,29.240000000000002
2019-09-26,89,34.0,,0.34,30.26
2019-09-27,100,34.0,,0.34,34.0
2019-09-28,70,34.0,,0.34,23.8
2019-09-29,63,34.0,,0.34,21.42
2019-09-30,92,34.0,,0.34,31.28
2019-10-01,100,34.0,False,0.34,34.0
2019-10-02,85,34.0,,0.34,28.900000000000002
2019-10-03,95,34.0,,0.34,32.300000000000004
2019-10-04,97,34.0,,0.34,32.980000000000004
2019-10-05,68,34.0,,0.34,23.12
2019-10-06,59,34.0,,0.34,20.060000000000002
2019-10-07,83,34.0,,0.34,28.220000000000002
2019-10-08,79,34.0,,0.34,26.860000000000003
2019-10-09,85,34.0,,0.34,28.900000000000002
2019-10-10,85,34.0,,0.34,28.900000000000002
2019-10-11,94,34.0,,0.34,31.96
2019-10-12,60,34.0,,0.34,20.400000000000002
2019-10-13,56,34.0,,0.34,19.040000000000003
2019-10-14,78,34.0,,0.34,26.520000000000003
2019-10-15,85,34.0,,0.34,28.900000000000002
2019-10-16,91,34.0,,0.34,30.94
2019-10-17,87,34.0,,0.34,29.580000000000002
2019-10-18,89,34.0,,0.34,30.26
2019-10-19,71,34.0,,0.34,24.14
2019-10-20,63,34.0,,0.34,21.42
2019-10-21,80,34.0,,0.34,27.200000000000003
2019-10-22,80,34.0,,0.34,27.200000000000003
2019-10-23,85,34.0,,0.34,28.900000000000002
2019-10-24,82,34.0,,0.34,27.880000000000003
2019-10-25,93,34.0,,0.34,31.62
2019-10-26,66,34.0,,0.34,22.44
2019-10-27,53,34.0,,0.34,18.02
2019-10-28,71,34.0,,0.34,24.14
2019-10-29,81,34.0,,0.34,27.540000000000003
2019-10-30,78,34.0,,0.34,26.520000000000003
2019-10-31,85,34.0,,0.34,28.900000000000002
2019-11-01,100,33.0,False,0.33,33.0
2019-11-02,67,33.0,,0.33,22.11
2019-11-03,58,33.0,,0.33,19.14
2019-11-04,84,33.0,,0.33,27.720000000000002
2019-11-05,79,33.0,,0.33,26.07
2019-11-06,79,33.0,,0.33,26.07
2019-11-07,77,33.0,,0.33,25.41
2019-11-08,88,33.0,,0.33,29.040000000000003
2019-11-09,67,33.0,,0.33,22.11
2019-11-10,55,33.0,,0.33,18.150000000000002
2019-11-11,65,33.0,,0.33,21.45
2019-11-12,77,33.0,,0.33,25.41
2019-11-13,78,33.0,,0.33,25.740000000000002
2019-11-14,81,33.0,,0.33,26.73
2019-11-15,100,33.0,,0.33,33.0
2019-11-16,62,33.0,,0.33,20.46
2019-11-17,57,33.0,,0.33,18.810000000000002
2019-11-18,78,33.0,,0.33,25.740000000000002
2019-11-19,77,33.0,,0.33,25.41
2019-11-20,78,33.0,,0.33,25.740000000000002
2019-11-21,79,33.0,,0.33,26.07
2019-11-22,87,33.0,,0.33,28.71
2019-11-23,64,33.0,,0.33,21.12
2019-11-24,56,33.0,,0.33,18.48
2019-11-25,74,33.0,,0.33,24.42
2019-11-26,81,33.0,,0.33,26.73
2019-11-27,85,33.0,,0.33,28.05
2019-11-28,60,33.0,,0.33,19.8
2019-11-29,85,33.0,,0.33,28.05
2019-11-30,66,33.0,,0.33,21.78
2019-12-01,62,35.0,False,0.35,21.7
2019-12-02,89,35.0,,0.35,31.15
2019-12-03,92,35.0,,0.35,32.199999999999996
2019-12-04,83,35.0,,0.35,29.049999999999997
2019-12-05,89,35.0,,0.35,31.15
2019-12-06,88,35.0,,0.35,30.799999999999997
2019-12-07,71,35.0,,0.35,24.849999999999998
2019-12-08,57,35.0,,0.35,19.95
2019-12-09,78,35.0,,0.35,27.299999999999997
2019-12-10,80,35.0,,0.35,28.0
2019-12-11,81,35.0,,0.35,28.349999999999998
2019-12-12,84,35.0,,0.35,29.4
2019-12-13,94,35.0,,0.35,32.9
2019-12-14,68,35.0,,0.35,23.799999999999997
2019-12-15,60,35.0,,0.35,21.0
2019-12-16,81,35.0,,0.35,28.349999999999998
2019-12-17,83,35.0,,0.35,29.049999999999997
2019-12-18,85,35.0,,0.35,29.749999999999996
2019-12-19,80,35.0,,0.35,28.0
2019-12-20,100,35.0,,0.35,35.0
2019-12-21,73,35.0,,0.35,25.549999999999997
2019-12-22,56,35.0,,0.35,19.599999999999998
2019-12-23,91,35.0,,0.35,31.849999999999998
2019-12-24,81,35.0,,0.35,28.349999999999998
2019-12-25,46,35.0,,0.35,16.099999999999998
2019-12-26,81,35.0,,0.35,28.349999999999998
2019-12-27,96,35.0,,0.35,33.599999999999994
2019-12-28,70,35.0,,0.35,24.5
2019-12-29,56,35.0,,0.35,19.599999999999998
2019-12-30,86,35.0,,0.35,30.099999999999998
2019-12-31,91,35.0,,0.35,31.849999999999998
2020-01-01,64,33.0,False,0.33,21.12
2020-01-02,95,33.0,,0.33,31.35
2020-01-03,100,33.0,,0.33,33.0
2020-01-04,65,33.0,,0.33,21.45
2020-01-05,56,33.0,,0.33,18.48
2020-01-06,84,33.0,,0.33,27.720000000000002
2020-01-07,83,33.0,,0.33,27.39
2020-01-08,90,33.0,,0.33,29.700000000000003
2020-01-09,80,33.0,,0.33,26.400000000000002
2020-01-10,93,33.0,,0.33,30.69
2020-01-11,58,33.0,,0.33,19.14
2020-01-12,48,33.0,,0.33,15.84
2020-01-13,76,33.0,,0.33,25.080000000000002
2020-01-14,75,33.0,,0.33,24.75
2020-01-15,83,33.0,,0.33,27.39
2020-01-16,81,33.0,,0.33,26.73
2020-01-17,85,33.0,,0.33,28.05
2020-01-18,54,33.0,,0.33,17.82
2020-01-19,51,33.0,,0.33,16.830000000000002
2020-01-20,64,33.0,,0.33,21.12
2020-01-21,78,33.0,,0.33,25.740000000000002
2020-01-22,76,33.0,,0.33,25.080000000000002
2020-01-23,80,33.0,,0.33,26.400000000000002
2020-01-24,83,33.0,,0.33,27.39
2020-01-25,64,33.0,,0.33,21.12
2020-01-26,52,33.0,,0.33,17.16
2020-01-27,75,33.0,,0.33,24.75
2020-01-28,75,33.0,,0.33,24.75
2020-01-29,80,33.0,,0.33,26.400000000000002
2020-01-30,79,33.0,,0.33,26.07
2020-01-31,93,33.0,,0.33,30.69
2020-02-01,74,34.0,False,0.34,25.16
2020-02-02,59,34.0,,0.34,20.060000000000002
2020-02-03,78,34.0,,0.34,26.520000000000003
2020-02-04,88,34.0,,0.34,29.92
2020-02-05,87,34.0,,0.34,29.580000000000002
2020-02-06,81,34.0,,0.34,27.540000000000003
2020-02-07,95,34.0,,0.34,32.300000000000004
2020-02-08,74,34.0,,0.34,25.16
2020-02-09,59,34.0,,0.34,20.060000000000002
2020-02-10,82,34.0,,0.34,27.880000000000003
2020-02-11,80,34.0,,0.34,27.200000000000003
2020-02-12,89,34.0,,0.34,30.26
2020-02-13,81,34.0,,0.34,27.540000000000003
2020-02-14,96,34.0,,0.34,32.64
2020-02-15,72,34.0,,0.34,24.48
2020-02-16,58,34.0,,0.34,19.720000000000002
2020-02-17,74,34.0,,0.34,25.16
2020-02-18,84,34.0,,0.34,28.560000000000002
2020-02-19,98,34.0,,0.34,33.32
2020-02-20,90,34.0,,0.34,30.6
2020-02-21,100,34.0,,0.34,34.0
2020-02-22,75,34.0,,0.34,25.500000000000004
2020-02-23,60,34.0,,0.34,20.400000000000002
2020-02-24,84,34.0,,0.34,28.560000000000002
2020-02-25,89,34.0,,0.34,30.26
2020-02-26,88,34.0,,0.34,29.92
2020-02-27,87,34.0,,0.34,29.580000000000002
2020-02-28,97,34.0,,0.34,32.980000000000004
2020-02-29,77,34.0,,0.34,26.180000000000003
2020-03-01,71,32.0,False,0.32,22.72
2020-03-02,94,32.0,,0.32,30.080000000000002
2020-03-03,96,32.0,,0.32,30.72
2020-03-04,88,32.0,,0.32,28.16
2020-03-05,88,32.0,,0.32,28.16
2020-03-06,100,32.0,,0.32,32.0
2020-03-07,74,32.0,,0.32,23.68
2020-03-08,58,32.0,,0.32,18.56
2020-03-09,87,32.0,,0.32,27.84
2020-03-10,80,32.0,,0.32,25.6
2020-03-11,87,32.0,,0.32,27.84
2020-03-12,80,32.0,,0.32,25.6
2020-03-13,94,32.0,,0.32,30.080000000000002
2020-03-14,69,32.0,,0.32,22.080000000000002
2020-03-15,57,32.0,,0.32,18.240000000000002
2020-03-16,80,32.0,,0.32,25.6
2020-03-17,79,32.0,,0.32,25.28
2020-03-18,81,32.0,,0.32,25.92
2020-03-19,79,32.0,,0.32,25.28
2020-03-20,86,32.0,,0.32,27.52
2020-03-21,70,32.0,,0.32,22.400000000000002
2020-03-22,57,32.0,,0.32,18.240000000000002
2020-03-23,77,32.0,,0.32,24.64
2020-03-24,80,32.0,,0.32,25.6
2020-03-25,78,32.0,,0.32,24.96
2020-03-26,75,32.0,,0.32,24.0
2020-03-27,86,32.0,,0.32,27.52
2020-03-28,65,32.0,,0.32,20.8
2020-03-29,57,32.0,,0.32,18.240000000000002
2020-03-30,82,32.0,,0.32,26.240000000000002
2020-03-31,91,32.0,,0.32,29.12
2020-04-01,39,42.0,False,0.42,16.38
2020-04-02,37,42.0,,0.42,15.54
2020-04-03,42,42.0,,0.42,17.64
2020-04-04,32,42.0,,0.42,13.44
2020-04-05,24,42.0,,0.42,10.08
2020-04-06,35,42.0,,0.42,14.7
2020-04-07,38,42.0,,0.42,15.959999999999999
2020-04-08,37,42.0,,0.42,15.54
2020-04-09,42,42.0,,0.42,17.64
2020-04-10,47,42.0,,0.42,19.74
2020-04-11,39,42.0,,0.42,16.38
2020-04-12,33,42.0,,0.42,13.86
2020-04-13,65,42.0,,0.42,27.3
2020-04-14,65,42.0,,0.42,27.3
2020-04-15,100,42.0,,0.42,42.0
2020-04-16,59,42.0,,0.42,24.779999999999998
2020-04-17,54,42.0,,0.42,22.68
2020-04-18,40,42.0,,0.42,16.8
2020-04-19,29,42.0,,0.42,12.18
2020-04-20,45,42.0,,0.42,18.9
