date,fond_unscaled,fond_monthly,isPartial,scale,fond
2013-03-24,81,55.0,,0.55,44.550000000000004
2013-03-25,89,55.0,,0.55,48.95
2013-03-26,94,55.0,,0.55,51.7
2013-03-27,90,55.0,,0.55,49.50000000000001
2013-03-28,65,55.0,,0.55,35.75
2013-03-29,90,55.0,,0.55,49.50000000000001
2013-03-30,67,55.0,,0.55,36.85
2013-03-31,61,55.0,,0.55,33.550000000000004
2013-04-01,75,60.0,False,0.6,45.0
2013-04-02,64,60.0,,0.6,38.4
2013-04-03,88,60.0,,0.6,52.8
2013-04-04,67,60.0,,0.6,40.199999999999996
2013-04-05,74,60.0,,0.6,44.4
2013-04-06,80,60.0,,0.6,48.0
2013-04-07,64,60.0,,0.6,38.4
2013-04-08,69,60.0,,0.6,41.4
2013-04-09,81,60.0,,0.6,48.6
2013-04-10,71,60.0,,0.6,42.6
2013-04-11,80,60.0,,0.6,48.0
2013-04-12,67,60.0,,0.6,40.199999999999996
2013-04-13,64,60.0,,0.6,38.4
2013-04-14,71,60.0,,0.6,42.6
2013-04-15,79,60.0,,0.6,47.4
2013-04-16,77,60.0,,0.6,46.199999999999996
2013-04-17,73,60.0,,0.6,43.8
2013-04-18,69,60.0,,0.6,41.4
2013-04-19,58,60.0,,0.6,34.8
2013-04-20,56,60.0,,0.6,33.6
2013-04-21,70,60.0,,0.6,42.0
2013-04-22,63,60.0,,0.6,37.8
2013-04-23,87,60.0,,0.6,52.199999999999996
2013-04-24,57,60.0,,0.6,34.199999999999996
2013-04-25,77,60.0,,0.6,46.199999999999996
2013-04-26,68,60.0,,0.6,40.8
2013-04-27,55,60.0,,0.6,33.0
2013-04-28,61,60.0,,0.6,36.6
2013-04-29,78,60.0,,0.6,46.8
2013-04-30,100,60.0,,0.6,60.0
2013-05-01,77,62.0,False,0.62,47.74
2013-05-02,70,62.0,,0.62,43.4
2013-05-03,90,62.0,,0.62,55.8
2013-05-04,59,62.0,,0.62,36.58
2013-05-05,50,62.0,,0.62,31.0
2013-05-06,77,62.0,,0.62,47.74
2013-05-07,89,62.0,,0.62,55.18
2013-05-08,70,62.0,,0.62,43.4
2013-05-09,83,62.0,,0.62,51.46
2013-05-10,82,62.0,,0.62,50.839999999999996
2013-05-11,84,62.0,,0.62,52.08
2013-05-12,69,62.0,,0.62,42.78
2013-05-13,70,62.0,,0.62,43.4
2013-05-14,84,62.0,,0.62,52.08
2013-05-15,94,62.0,,0.62,58.28
2013-05-16,86,62.0,,0.62,53.32
2013-05-17,73,62.0,,0.62,45.26
2013-05-18,79,62.0,,0.62,48.98
2013-05-19,71,62.0,,0.62,44.02
2013-05-20,73,62.0,,0.62,45.26
2013-05-21,62,62.0,,0.62,38.44
2013-05-22,72,62.0,,0.62,44.64
2013-05-23,82,62.0,,0.62,50.839999999999996
2013-05-24,81,62.0,,0.62,50.22
2013-05-25,74,62.0,,0.62,45.88
2013-05-26,85,62.0,,0.62,52.7
2013-05-27,100,62.0,,0.62,62.0
2013-05-28,94,62.0,,0.62,58.28
2013-05-29,72,62.0,,0.62,44.64
2013-05-30,83,62.0,,0.62,51.46
2013-05-31,81,62.0,,0.62,50.22
2013-06-01,79,58.0,False,0.58,45.82
2013-06-02,81,58.0,,0.58,46.98
2013-06-03,79,58.0,,0.58,45.82
2013-06-04,82,58.0,,0.58,47.559999999999995
2013-06-05,77,58.0,,0.58,44.66
2013-06-06,77,58.0,,0.58,44.66
2013-06-07,72,58.0,,0.58,41.76
2013-06-08,60,58.0,,0.58,34.8
2013-06-09,66,58.0,,0.58,38.279999999999994
2013-06-10,100,58.0,,0.58,57.99999999999999
2013-06-11,54,58.0,,0.58,31.319999999999997
2013-06-12,66,58.0,,0.58,38.279999999999994
2013-06-13,64,58.0,,0.58,37.12
2013-06-14,91,58.0,,0.58,52.779999999999994
2013-06-15,78,58.0,,0.58,45.239999999999995
2013-06-16,72,58.0,,0.58,41.76
2013-06-17,80,58.0,,0.58,46.4
2013-06-18,78,58.0,,0.58,45.239999999999995
2013-06-19,85,58.0,,0.58,49.3
2013-06-20,88,58.0,,0.58,51.04
2013-06-21,94,58.0,,0.58,54.519999999999996
2013-06-22,79,58.0,,0.58,45.82
2013-06-23,64,58.0,,0.58,37.12
2013-06-24,85,58.0,,0.58,49.3
2013-06-25,87,58.0,,0.58,50.459999999999994
2013-06-26,73,58.0,,0.58,42.339999999999996
2013-06-27,99,58.0,,0.58,57.419999999999995
2013-06-28,82,58.0,,0.58,47.559999999999995
2013-06-29,75,58.0,,0.58,43.5
2013-06-30,66,58.0,,0.58,38.279999999999994
2013-07-01,72,60.0,False,0.6,43.199999999999996
2013-07-02,93,60.0,,0.6,55.8
2013-07-03,50,60.0,,0.6,30.0
2013-07-04,56,60.0,,0.6,33.6
2013-07-05,53,60.0,,0.6,31.799999999999997
2013-07-06,53,60.0,,0.6,31.799999999999997
2013-07-07,58,60.0,,0.6,34.8
2013-07-08,92,60.0,,0.6,55.199999999999996
2013-07-09,62,60.0,,0.6,37.199999999999996
2013-07-10,72,60.0,,0.6,43.199999999999996
2013-07-11,71,60.0,,0.6,42.6
2013-07-12,72,60.0,,0.6,43.199999999999996
2013-07-13,72,60.0,,0.6,43.199999999999996
2013-07-14,76,60.0,,0.6,45.6
2013-07-15,81,60.0,,0.6,48.6
2013-07-16,78,60.0,,0.6,46.8
2013-07-17,100,60.0,,0.6,60.0
2013-07-18,68,60.0,,0.6,40.8
2013-07-19,76,60.0,,0.6,45.6
2013-07-20,77,60.0,,0.6,46.199999999999996
2013-07-21,70,60.0,,0.6,42.0
2013-07-22,71,60.0,,0.6,42.6
2013-07-23,85,60.0,,0.6,51.0
2013-07-24,65,60.0,,0.6,39.0
2013-07-25,73,60.0,,0.6,43.8
2013-07-26,100,60.0,,0.6,60.0
2013-07-27,79,60.0,,0.6,47.4
2013-07-28,61,60.0,,0.6,36.6
2013-07-29,51,60.0,,0.6,30.599999999999998
2013-07-30,90,60.0,,0.6,54.0
2013-07-31,72,60.0,,0.6,43.199999999999996
2013-08-01,77,60.0,False,0.6,46.199999999999996
2013-08-02,66,60.0,,0.6,39.6
2013-08-03,72,60.0,,0.6,43.199999999999996
2013-08-04,46,60.0,,0.6,27.599999999999998
2013-08-05,77,60.0,,0.6,46.199999999999996
2013-08-06,74,60.0,,0.6,44.4
2013-08-07,83,60.0,,0.6,49.8
2013-08-08,73,60.0,,0.6,43.8
2013-08-09,74,60.0,,0.6,44.4
2013-08-10,58,60.0,,0.6,34.8
2013-08-11,94,60.0,,0.6,56.4
2013-08-12,70,60.0,,0.6,42.0
2013-08-13,100,60.0,,0.6,60.0
2013-08-14,98,60.0,,0.6,58.8
2013-08-15,70,60.0,,0.6,42.0
2013-08-16,96,60.0,,0.6,57.599999999999994
2013-08-17,53,60.0,,0.6,31.799999999999997
2013-08-18,84,60.0,,0.6,50.4
2013-08-19,91,60.0,,0.6,54.6
2013-08-20,70,60.0,,0.6,42.0
2013-08-21,70,60.0,,0.6,42.0
2013-08-22,86,60.0,,0.6,51.6
2013-08-23,68,60.0,,0.6,40.8
2013-08-24,46,60.0,,0.6,27.599999999999998
2013-08-25,89,60.0,,0.6,53.4
2013-08-26,87,60.0,,0.6,52.199999999999996
2013-08-27,70,60.0,,0.6,42.0
2013-08-28,63,60.0,,0.6,37.8
2013-08-29,83,60.0,,0.6,49.8
2013-08-30,72,60.0,,0.6,43.199999999999996
2013-08-31,83,60.0,,0.6,49.8
2013-09-01,69,58.0,False,0.58,40.019999999999996
2013-09-02,67,58.0,,0.58,38.86
2013-09-03,90,58.0,,0.58,52.199999999999996
2013-09-04,100,58.0,,0.58,57.99999999999999
2013-09-05,87,58.0,,0.58,50.459999999999994
2013-09-06,82,58.0,,0.58,47.559999999999995
2013-09-07,72,58.0,,0.58,41.76
2013-09-08,73,58.0,,0.58,42.339999999999996
2013-09-09,72,58.0,,0.58,41.76
2013-09-10,75,58.0,,0.58,43.5
2013-09-11,94,58.0,,0.58,54.519999999999996
2013-09-12,71,58.0,,0.58,41.18
2013-09-13,82,58.0,,0.58,47.559999999999995
2013-09-14,58,58.0,,0.58,33.64
2013-09-15,68,58.0,,0.58,39.44
2013-09-16,78,58.0,,0.58,45.239999999999995
2013-09-17,95,58.0,,0.58,55.099999999999994
2013-09-18,78,58.0,,0.58,45.239999999999995
2013-09-19,79,58.0,,0.58,45.82
2013-09-20,80,58.0,,0.58,46.4
2013-09-21,79,58.0,,0.58,45.82
2013-09-22,57,58.0,,0.58,33.059999999999995
2013-09-23,87,58.0,,0.58,50.459999999999994
2013-09-24,75,58.0,,0.58,43.5
2013-09-25,70,58.0,,0.58,40.599999999999994
2013-09-26,83,58.0,,0.58,48.13999999999999
2013-09-27,87,58.0,,0.58,50.459999999999994
2013-09-28,55,58.0,,0.58,31.9
2013-09-29,55,58.0,,0.58,31.9
2013-09-30,85,58.0,,0.58,49.3
2013-10-01,65,58.0,False,0.58,37.699999999999996
2013-10-02,38,58.0,,0.58,22.04
2013-10-03,56,58.0,,0.58,32.48
2013-10-04,79,58.0,,0.58,45.82
2013-10-05,45,58.0,,0.58,26.099999999999998
2013-10-06,53,58.0,,0.58,30.74
2013-10-07,70,58.0,,0.58,40.599999999999994
2013-10-08,52,58.0,,0.58,30.159999999999997
2013-10-09,71,58.0,,0.58,41.18
2013-10-10,75,58.0,,0.58,43.5
2013-10-11,100,58.0,,0.58,57.99999999999999
2013-10-12,58,58.0,,0.58,33.64
2013-10-13,72,58.0,,0.58,41.76
2013-10-14,70,58.0,,0.58,40.599999999999994
2013-10-15,53,58.0,,0.58,30.74
2013-10-16,50,58.0,,0.58,28.999999999999996
2013-10-17,74,58.0,,0.58,42.919999999999995
2013-10-18,70,58.0,,0.58,40.599999999999994
2013-10-19,50,58.0,,0.58,28.999999999999996
2013-10-20,64,58.0,,0.58,37.12
2013-10-21,56,58.0,,0.58,32.48
2013-10-22,70,58.0,,0.58,40.599999999999994
2013-10-23,85,58.0,,0.58,49.3
2013-10-24,72,58.0,,0.58,41.76
2013-10-25,69,58.0,,0.58,40.019999999999996
2013-10-26,66,58.0,,0.58,38.279999999999994
2013-10-27,61,58.0,,0.58,35.379999999999995
2013-10-28,64,58.0,,0.58,37.12
2013-10-29,74,58.0,,0.58,42.919999999999995
2013-10-30,59,58.0,,0.58,34.22
2013-10-31,70,58.0,,0.58,40.599999999999994
2013-11-01,69,59.0,False,0.59,40.71
2013-11-02,100,59.0,,0.59,59.0
2013-11-03,58,59.0,,0.59,34.22
2013-11-04,77,59.0,,0.59,45.43
2013-11-05,63,59.0,,0.59,37.169999999999995
2013-11-06,88,59.0,,0.59,51.919999999999995
2013-11-07,90,59.0,,0.59,53.099999999999994
2013-11-08,78,59.0,,0.59,46.019999999999996
2013-11-09,51,59.0,,0.59,30.09
2013-11-10,73,59.0,,0.59,43.07
2013-11-11,74,59.0,,0.59,43.66
2013-11-12,73,59.0,,0.59,43.07
2013-11-13,83,59.0,,0.59,48.97
2013-11-14,81,59.0,,0.59,47.79
2013-11-15,88,59.0,,0.59,51.919999999999995
2013-11-16,68,59.0,,0.59,40.12
2013-11-17,48,59.0,,0.59,28.32
2013-11-18,68,59.0,,0.59,40.12
2013-11-19,83,59.0,,0.59,48.97
2013-11-20,61,59.0,,0.59,35.989999999999995
2013-11-21,85,59.0,,0.59,50.15
2013-11-22,94,59.0,,0.59,55.459999999999994
2013-11-23,60,59.0,,0.59,35.4
2013-11-24,45,59.0,,0.59,26.549999999999997
2013-11-25,72,59.0,,0.59,42.48
2013-11-26,76,59.0,,0.59,44.839999999999996
2013-11-27,76,59.0,,0.59,44.839999999999996
2013-11-28,68,59.0,,0.59,40.12
2013-11-29,88,59.0,,0.59,51.919999999999995
2013-11-30,82,59.0,,0.59,48.379999999999995
2013-12-01,58,58.0,False,0.58,33.64
2013-12-02,86,58.0,,0.58,49.879999999999995
2013-12-03,89,58.0,,0.58,51.62
2013-12-04,67,58.0,,0.58,38.86
2013-12-05,88,58.0,,0.58,51.04
2013-12-06,68,58.0,,0.58,39.44
2013-12-07,68,58.0,,0.58,39.44
2013-12-08,60,58.0,,0.58,34.8
2013-12-09,99,58.0,,0.58,57.419999999999995
2013-12-10,77,58.0,,0.58,44.66
2013-12-11,69,58.0,,0.58,40.019999999999996
2013-12-12,76,58.0,,0.58,44.08
2013-12-13,81,58.0,,0.58,46.98
2013-12-14,55,58.0,,0.58,31.9
2013-12-15,64,58.0,,0.58,37.12
2013-12-16,86,58.0,,0.58,49.879999999999995
2013-12-17,74,58.0,,0.58,42.919999999999995
2013-12-18,100,58.0,,0.58,57.99999999999999
2013-12-19,96,58.0,,0.58,55.67999999999999
2013-12-20,82,58.0,,0.58,47.559999999999995
2013-12-21,60,58.0,,0.58,34.8
2013-12-22,59,58.0,,0.58,34.22
2013-12-23,84,58.0,,0.58,48.72
2013-12-24,73,58.0,,0.58,42.339999999999996
2013-12-25,71,58.0,,0.58,41.18
2013-12-26,85,58.0,,0.58,49.3
2013-12-27,93,58.0,,0.58,53.94
2013-12-28,89,58.0,,0.58,51.62
2013-12-29,72,58.0,,0.58,41.76
2013-12-30,80,58.0,,0.58,46.4
2013-12-31,96,58.0,,0.58,55.67999999999999
2014-01-01,59,58.0,False,0.58,34.22
2014-01-02,61,58.0,,0.58,35.379999999999995
2014-01-03,59,58.0,,0.58,34.22
2014-01-04,88,58.0,,0.58,51.04
2014-01-05,77,58.0,,0.58,44.66
2014-01-06,69,58.0,,0.58,40.019999999999996
2014-01-07,68,58.0,,0.58,39.44
2014-01-08,46,58.0,,0.58,26.68
2014-01-09,81,58.0,,0.58,46.98
2014-01-10,100,58.0,,0.58,57.99999999999999
2014-01-11,67,58.0,,0.58,38.86
2014-01-12,55,58.0,,0.58,31.9
2014-01-13,71,58.0,,0.58,41.18
2014-01-14,59,58.0,,0.58,34.22
2014-01-15,57,58.0,,0.58,33.059999999999995
2014-01-16,65,58.0,,0.58,37.699999999999996
2014-01-17,53,58.0,,0.58,30.74
2014-01-18,72,58.0,,0.58,41.76
2014-01-19,56,58.0,,0.58,32.48
2014-01-20,80,58.0,,0.58,46.4
2014-01-21,80,58.0,,0.58,46.4
2014-01-22,79,58.0,,0.58,45.82
2014-01-23,71,58.0,,0.58,41.18
2014-01-24,74,58.0,,0.58,42.919999999999995
2014-01-25,57,58.0,,0.58,33.059999999999995
2014-01-26,75,58.0,,0.58,43.5
2014-01-27,74,58.0,,0.58,42.919999999999995
2014-01-28,74,58.0,,0.58,42.919999999999995
2014-01-29,58,58.0,,0.58,33.64
2014-01-30,69,58.0,,0.58,40.019999999999996
2014-01-31,63,58.0,,0.58,36.54
2014-02-01,78,59.0,False,0.59,46.019999999999996
2014-02-02,58,59.0,,0.59,34.22
2014-02-03,86,59.0,,0.59,50.739999999999995
2014-02-04,100,59.0,,0.59,59.0
2014-02-05,64,59.0,,0.59,37.76
2014-02-06,90,59.0,,0.59,53.099999999999994
2014-02-07,96,59.0,,0.59,56.64
2014-02-08,68,59.0,,0.59,40.12
2014-02-09,70,59.0,,0.59,41.3
2014-02-10,100,59.0,,0.59,59.0
2014-02-11,71,59.0,,0.59,41.89
2014-02-12,91,59.0,,0.59,53.69
2014-02-13,86,59.0,,0.59,50.739999999999995
2014-02-14,74,59.0,,0.59,43.66
2014-02-15,94,59.0,,0.59,55.459999999999994
2014-02-16,81,59.0,,0.59,47.79
2014-02-17,79,59.0,,0.59,46.61
2014-02-18,75,59.0,,0.59,44.25
2014-02-19,100,59.0,,0.59,59.0
2014-02-20,77,59.0,,0.59,45.43
2014-02-21,97,59.0,,0.59,57.23
2014-02-22,81,59.0,,0.59,47.79
2014-02-23,81,59.0,,0.59,47.79
2014-02-24,84,59.0,,0.59,49.559999999999995
2014-02-25,80,59.0,,0.59,47.199999999999996
2014-02-26,98,59.0,,0.59,57.82
2014-02-27,78,59.0,,0.59,46.019999999999996
2014-02-28,83,59.0,,0.59,48.97
2014-03-01,70,62.0,False,0.62,43.4
2014-03-02,64,62.0,,0.62,39.68
2014-03-03,68,62.0,,0.62,42.16
2014-03-04,62,62.0,,0.62,38.44
2014-03-05,75,62.0,,0.62,46.5
2014-03-06,88,62.0,,0.62,54.56
2014-03-07,66,62.0,,0.62,40.92
2014-03-08,80,62.0,,0.62,49.6
2014-03-09,69,62.0,,0.62,42.78
2014-03-10,61,62.0,,0.62,37.82
2014-03-11,49,62.0,,0.62,30.38
2014-03-12,100,62.0,,0.62,62.0
2014-03-13,68,62.0,,0.62,42.16
2014-03-14,76,62.0,,0.62,47.12
2014-03-15,77,62.0,,0.62,47.74
2014-03-16,62,62.0,,0.62,38.44
2014-03-17,43,62.0,,0.62,26.66
2014-03-18,60,62.0,,0.62,37.2
2014-03-19,77,62.0,,0.62,47.74
2014-03-20,72,62.0,,0.62,44.64
2014-03-21,79,62.0,,0.62,48.98
2014-03-22,59,62.0,,0.62,36.58
2014-03-23,75,62.0,,0.62,46.5
2014-03-24,61,62.0,,0.62,37.82
2014-03-25,60,62.0,,0.62,37.2
2014-03-26,45,62.0,,0.62,27.9
2014-03-27,66,62.0,,0.62,40.92
2014-03-28,60,62.0,,0.62,37.2
2014-03-29,73,62.0,,0.62,45.26
2014-03-30,48,62.0,,0.62,29.759999999999998
2014-03-31,66,62.0,,0.62,40.92
2014-04-01,71,60.0,False,0.6,42.6
2014-04-02,57,60.0,,0.6,34.199999999999996
2014-04-03,77,60.0,,0.6,46.199999999999996
2014-04-04,61,60.0,,0.6,36.6
2014-04-05,59,60.0,,0.6,35.4
2014-04-06,68,60.0,,0.6,40.8
2014-04-07,57,60.0,,0.6,34.199999999999996
2014-04-08,60,60.0,,0.6,36.0
2014-04-09,80,60.0,,0.6,48.0
2014-04-10,53,60.0,,0.6,31.799999999999997
2014-04-11,100,60.0,,0.6,60.0
2014-04-12,60,60.0,,0.6,36.0
2014-04-13,57,60.0,,0.6,34.199999999999996
2014-04-14,64,60.0,,0.6,38.4
2014-04-15,42,60.0,,0.6,25.2
2014-04-16,63,60.0,,0.6,37.8
2014-04-17,85,60.0,,0.6,51.0
2014-04-18,49,60.0,,0.6,29.4
2014-04-19,51,60.0,,0.6,30.599999999999998
2014-04-20,39,60.0,,0.6,23.4
2014-04-21,69,60.0,,0.6,41.4
2014-04-22,43,60.0,,0.6,25.8
2014-04-23,71,60.0,,0.6,42.6
2014-04-24,54,60.0,,0.6,32.4
2014-04-25,45,60.0,,0.6,27.0
2014-04-26,46,60.0,,0.6,27.599999999999998
2014-04-27,53,60.0,,0.6,31.799999999999997
2014-04-28,70,60.0,,0.6,42.0
2014-04-29,61,60.0,,0.6,36.6
2014-04-30,53,60.0,,0.6,31.799999999999997
2014-05-01,83,62.0,False,0.62,51.46
2014-05-02,84,62.0,,0.62,52.08
2014-05-03,74,62.0,,0.62,45.88
2014-05-04,71,62.0,,0.62,44.02
2014-05-05,81,62.0,,0.62,50.22
2014-05-06,80,62.0,,0.62,49.6
2014-05-07,86,62.0,,0.62,53.32
2014-05-08,68,62.0,,0.62,42.16
2014-05-09,90,62.0,,0.62,55.8
2014-05-10,84,62.0,,0.62,52.08
2014-05-11,85,62.0,,0.62,52.7
2014-05-12,91,62.0,,0.62,56.42
2014-05-13,68,62.0,,0.62,42.16
2014-05-14,77,62.0,,0.62,47.74
2014-05-15,77,62.0,,0.62,47.74
2014-05-16,68,62.0,,0.62,42.16
2014-05-17,94,62.0,,0.62,58.28
2014-05-18,84,62.0,,0.62,52.08
2014-05-19,89,62.0,,0.62,55.18
2014-05-20,78,62.0,,0.62,48.36
2014-05-21,79,62.0,,0.62,48.98
2014-05-22,71,62.0,,0.62,44.02
2014-05-23,74,62.0,,0.62,45.88
2014-05-24,93,62.0,,0.62,57.66
2014-05-25,60,62.0,,0.62,37.2
2014-05-26,57,62.0,,0.62,35.339999999999996
2014-05-27,87,62.0,,0.62,53.94
2014-05-28,70,62.0,,0.62,43.4
2014-05-29,100,62.0,,0.62,62.0
2014-05-30,83,62.0,,0.62,51.46
2014-05-31,71,62.0,,0.62,44.02
2014-06-01,67,63.0,False,0.63,42.21
2014-06-02,77,63.0,,0.63,48.51
2014-06-03,71,63.0,,0.63,44.73
2014-06-04,76,63.0,,0.63,47.88
2014-06-05,75,63.0,,0.63,47.25
2014-06-06,80,63.0,,0.63,50.4
2014-06-07,86,63.0,,0.63,54.18
2014-06-08,73,63.0,,0.63,45.99
2014-06-09,83,63.0,,0.63,52.29
2014-06-10,99,63.0,,0.63,62.37
2014-06-11,85,63.0,,0.63,53.55
2014-06-12,78,63.0,,0.63,49.14
2014-06-13,76,63.0,,0.63,47.88
2014-06-14,66,63.0,,0.63,41.58
2014-06-15,60,63.0,,0.63,37.8
2014-06-16,71,63.0,,0.63,44.73
2014-06-17,100,63.0,,0.63,63.0
2014-06-18,78,63.0,,0.63,49.14
2014-06-19,93,63.0,,0.63,58.59
2014-06-20,79,63.0,,0.63,49.77
2014-06-21,94,63.0,,0.63,59.22
2014-06-22,89,63.0,,0.63,56.07
2014-06-23,83,63.0,,0.63,52.29
2014-06-24,85,63.0,,0.63,53.55
2014-06-25,72,63.0,,0.63,45.36
2014-06-26,66,63.0,,0.63,41.58
2014-06-27,79,63.0,,0.63,49.77
2014-06-28,64,63.0,,0.63,40.32
2014-06-29,57,63.0,,0.63,35.910000000000004
2014-06-30,68,63.0,,0.63,42.84
2014-07-01,68,67.0,False,0.67,45.56
2014-07-02,69,67.0,,0.67,46.230000000000004
2014-07-03,75,67.0,,0.67,50.25
2014-07-04,59,67.0,,0.67,39.53
2014-07-05,64,67.0,,0.67,42.88
2014-07-06,68,67.0,,0.67,45.56
2014-07-07,75,67.0,,0.67,50.25
2014-07-08,60,67.0,,0.67,40.2
2014-07-09,64,67.0,,0.67,42.88
2014-07-10,76,67.0,,0.67,50.92
2014-07-11,66,67.0,,0.67,44.220000000000006
2014-07-12,51,67.0,,0.67,34.17
2014-07-13,76,67.0,,0.67,50.92
2014-07-14,67,67.0,,0.67,44.89
2014-07-15,91,67.0,,0.67,60.970000000000006
2014-07-16,82,67.0,,0.67,54.940000000000005
2014-07-17,67,67.0,,0.67,44.89
2014-07-18,100,67.0,,0.67,67.0
2014-07-19,46,67.0,,0.67,30.82
2014-07-20,47,67.0,,0.67,31.490000000000002
2014-07-21,70,67.0,,0.67,46.900000000000006
2014-07-22,86,67.0,,0.67,57.620000000000005
2014-07-23,74,67.0,,0.67,49.580000000000005
2014-07-24,57,67.0,,0.67,38.190000000000005
2014-07-25,76,67.0,,0.67,50.92
2014-07-26,60,67.0,,0.67,40.2
2014-07-27,69,67.0,,0.67,46.230000000000004
2014-07-28,78,67.0,,0.67,52.260000000000005
2014-07-29,70,67.0,,0.67,46.900000000000006
2014-07-30,85,67.0,,0.67,56.95
2014-07-31,58,67.0,,0.67,38.86
2014-08-01,100,60.0,False,0.6,60.0
2014-08-02,52,60.0,,0.6,31.2
2014-08-03,53,60.0,,0.6,31.799999999999997
2014-08-04,64,60.0,,0.6,38.4
2014-08-05,64,60.0,,0.6,38.4
2014-08-06,63,60.0,,0.6,37.8
2014-08-07,70,60.0,,0.6,42.0
2014-08-08,66,60.0,,0.6,39.6
2014-08-09,70,60.0,,0.6,42.0
2014-08-10,40,60.0,,0.6,24.0
2014-08-11,60,60.0,,0.6,36.0
2014-08-12,54,60.0,,0.6,32.4
2014-08-13,67,60.0,,0.6,40.199999999999996
2014-08-14,60,60.0,,0.6,36.0
2014-08-15,58,60.0,,0.6,34.8
2014-08-16,50,60.0,,0.6,30.0
2014-08-17,48,60.0,,0.6,28.799999999999997
2014-08-18,51,60.0,,0.6,30.599999999999998
2014-08-19,82,60.0,,0.6,49.199999999999996
2014-08-20,43,60.0,,0.6,25.8
2014-08-21,55,60.0,,0.6,33.0
2014-08-22,51,60.0,,0.6,30.599999999999998
2014-08-23,73,60.0,,0.6,43.8
2014-08-24,56,60.0,,0.6,33.6
2014-08-25,56,60.0,,0.6,33.6
2014-08-26,50,60.0,,0.6,30.0
2014-08-27,47,60.0,,0.6,28.2
2014-08-28,61,60.0,,0.6,36.6
2014-08-29,67,60.0,,0.6,40.199999999999996
2014-08-30,56,60.0,,0.6,33.6
2014-08-31,44,60.0,,0.6,26.4
2014-09-01,97,62.0,False,0.62,60.14
2014-09-02,68,62.0,,0.62,42.16
2014-09-03,100,62.0,,0.62,62.0
2014-09-04,84,62.0,,0.62,52.08
2014-09-05,87,62.0,,0.62,53.94
2014-09-06,77,62.0,,0.62,47.74
2014-09-07,63,62.0,,0.62,39.06
2014-09-08,95,62.0,,0.62,58.9
2014-09-09,63,62.0,,0.62,39.06
2014-09-10,96,62.0,,0.62,59.519999999999996
2014-09-11,75,62.0,,0.62,46.5
2014-09-12,66,62.0,,0.62,40.92
2014-09-13,78,62.0,,0.62,48.36
2014-09-14,60,62.0,,0.62,37.2
2014-09-15,99,62.0,,0.62,61.38
2014-09-16,84,62.0,,0.62,52.08
2014-09-17,75,62.0,,0.62,46.5
2014-09-18,73,62.0,,0.62,45.26
2014-09-19,79,62.0,,0.62,48.98
2014-09-20,89,62.0,,0.62,55.18
2014-09-21,57,62.0,,0.62,35.339999999999996
2014-09-22,81,62.0,,0.62,50.22
2014-09-23,83,62.0,,0.62,51.46
2014-09-24,76,62.0,,0.62,47.12
2014-09-25,88,62.0,,0.62,54.56
2014-09-26,85,62.0,,0.62,52.7
2014-09-27,81,62.0,,0.62,50.22
2014-09-28,60,62.0,,0.62,37.2
2014-09-29,82,62.0,,0.62,50.839999999999996
2014-09-30,85,62.0,,0.62,52.7
2014-10-01,61,63.0,False,0.63,38.43
2014-10-02,76,63.0,,0.63,47.88
2014-10-03,94,63.0,,0.63,59.22
2014-10-04,50,63.0,,0.63,31.5
2014-10-05,51,63.0,,0.63,32.13
2014-10-06,92,63.0,,0.63,57.96
2014-10-07,63,63.0,,0.63,39.69
2014-10-08,50,63.0,,0.63,31.5
2014-10-09,66,63.0,,0.63,41.58
2014-10-10,71,63.0,,0.63,44.73
2014-10-11,87,63.0,,0.63,54.81
2014-10-12,34,63.0,,0.63,21.42
2014-10-13,63,63.0,,0.63,39.69
2014-10-14,60,63.0,,0.63,37.8
2014-10-15,71,63.0,,0.63,44.73
2014-10-16,76,63.0,,0.63,47.88
2014-10-17,78,63.0,,0.63,49.14
2014-10-18,93,63.0,,0.63,58.59
2014-10-19,60,63.0,,0.63,37.8
2014-10-20,62,63.0,,0.63,39.06
2014-10-21,49,63.0,,0.63,30.87
2014-10-22,60,63.0,,0.63,37.8
2014-10-23,83,63.0,,0.63,52.29
2014-10-24,100,63.0,,0.63,63.0
2014-10-25,74,63.0,,0.63,46.62
2014-10-26,74,63.0,,0.63,46.62
2014-10-27,75,63.0,,0.63,47.25
2014-10-28,82,63.0,,0.63,51.660000000000004
2014-10-29,72,63.0,,0.63,45.36
2014-10-30,78,63.0,,0.63,49.14
2014-10-31,85,63.0,,0.63,53.55
2014-11-01,77,62.0,False,0.62,47.74
2014-11-02,87,62.0,,0.62,53.94
2014-11-03,85,62.0,,0.62,52.7
2014-11-04,69,62.0,,0.62,42.78
2014-11-05,95,62.0,,0.62,58.9
2014-11-06,89,62.0,,0.62,55.18
2014-11-07,100,62.0,,0.62,62.0
2014-11-08,65,62.0,,0.62,40.3
2014-11-09,74,62.0,,0.62,45.88
2014-11-10,67,62.0,,0.62,41.54
2014-11-11,88,62.0,,0.62,54.56
2014-11-12,87,62.0,,0.62,53.94
2014-11-13,96,62.0,,0.62,59.519999999999996
2014-11-14,79,62.0,,0.62,48.98
2014-11-15,85,62.0,,0.62,52.7
2014-11-16,75,62.0,,0.62,46.5
2014-11-17,92,62.0,,0.62,57.04
2014-11-18,82,62.0,,0.62,50.839999999999996
2014-11-19,77,62.0,,0.62,47.74
