date,arts_unscaled,arts_monthly,isPartial,scale,arts
2020-10-20,93,36.0,,0.36,33.48
2020-10-21,100,36.0,,0.36,36.0
2020-10-22,92,36.0,,0.36,33.12
2020-10-23,83,36.0,,0.36,29.88
2020-10-24,83,36.0,,0.36,29.88
2020-10-25,71,36.0,,0.36,25.56
2020-10-26,86,36.0,,0.36,30.959999999999997
2020-10-27,86,36.0,,0.36,30.959999999999997
2020-10-28,94,36.0,,0.36,33.839999999999996
2020-10-29,90,36.0,,0.36,32.4
2020-10-30,82,36.0,,0.36,29.52
2020-10-31,70,36.0,,0.36,25.2
2020-11-01,79,31.0,True,0.31,24.49
2020-11-02,97,31.0,,0.31,30.07
2020-11-03,88,31.0,,0.31,27.28
2020-11-04,59,31.0,,0.31,18.29
2020-11-05,68,31.0,,0.31,21.08
2020-11-06,72,31.0,,0.31,22.32
2020-11-07,69,31.0,,0.31,21.39
2020-11-08,77,31.0,,0.31,23.87
2020-11-09,95,31.0,,0.31,29.45
2020-11-10,98,31.0,,0.31,30.38
2020-11-11,98,31.0,,0.31,30.38
2020-11-12,94,31.0,,0.31,29.14
2020-11-13,96,31.0,,0.31,29.759999999999998
2020-11-14,88,31.0,,0.31,27.28
2020-11-15,84,31.0,,0.31,26.04
2020-11-16,97,31.0,,0.31,30.07
2020-11-17,100,31.0,,0.31,31.0
2020-11-18,100,31.0,,0.31,31.0
2020-11-19,95,31.0,,0.31,29.45
2020-11-20,93,31.0,,0.31,28.83
2020-11-21,84,31.0,,0.31,26.04
2020-11-22,77,31.0,,0.31,23.87
2020-11-23,96,31.0,,0.31,29.759999999999998
2020-11-24,93,31.0,,0.31,28.83
2020-11-25,80,31.0,,0.31,24.8
2020-11-26,63,31.0,,0.31,19.53
2020-11-27,76,31.0,,0.31,23.56
2020-11-28,85,31.0,,0.31,26.35
2020-11-29,76,31.0,,0.31,23.56
