date,freedom_unscaled,freedom_monthly,isPartial,scale,freedom
2020-10-10,69,77.0,,0.77,53.13
2020-10-11,68,77.0,,0.77,52.36
2020-10-12,84,77.0,,0.77,64.68
2020-10-13,89,77.0,,0.77,68.53
2020-10-14,88,77.0,,0.77,67.76
2020-10-15,94,77.0,,0.77,72.38
2020-10-16,83,77.0,,0.77,63.910000000000004
2020-10-17,68,77.0,,0.77,52.36
2020-10-18,59,77.0,,0.77,45.43
2020-10-19,82,77.0,,0.77,63.14
2020-10-20,91,77.0,,0.77,70.07000000000001
2020-10-21,86,77.0,,0.77,66.22
2020-10-22,81,77.0,,0.77,62.370000000000005
2020-10-23,77,77.0,,0.77,59.29
2020-10-24,62,77.0,,0.77,47.74
2020-10-25,66,77.0,,0.77,50.82
2020-10-26,78,77.0,,0.77,60.06
2020-10-27,79,77.0,,0.77,60.83
2020-10-28,80,77.0,,0.77,61.6
2020-10-29,91,77.0,,0.77,70.07000000000001
2020-10-30,90,77.0,,0.77,69.3
2020-10-31,62,77.0,,0.77,47.74
2020-11-01,74,71.0,True,0.71,52.54
2020-11-02,100,71.0,,0.71,71.0
2020-11-03,93,71.0,,0.71,66.03
2020-11-04,58,71.0,,0.71,41.18
2020-11-05,76,71.0,,0.71,53.959999999999994
2020-11-06,86,71.0,,0.71,61.059999999999995
2020-11-07,84,71.0,,0.71,59.64
2020-11-08,86,71.0,,0.71,61.059999999999995
2020-11-09,92,71.0,,0.71,65.32
2020-11-10,97,71.0,,0.71,68.86999999999999
2020-11-11,94,71.0,,0.71,66.74
2020-11-12,89,71.0,,0.71,63.19
2020-11-13,91,71.0,,0.71,64.61
2020-11-14,90,71.0,,0.71,63.9
2020-11-15,81,71.0,,0.71,57.51
2020-11-16,89,71.0,,0.71,63.19
2020-11-17,87,71.0,,0.71,61.769999999999996
2020-11-18,90,71.0,,0.71,63.9
2020-11-19,90,71.0,,0.71,63.9
2020-11-20,92,71.0,,0.71,65.32
2020-11-21,73,71.0,,0.71,51.83
2020-11-22,64,71.0,,0.71,45.44
2020-11-23,82,71.0,,0.71,58.22
2020-11-24,81,71.0,,0.71,57.51
2020-11-25,75,71.0,,0.71,53.25
2020-11-26,59,71.0,,0.71,41.89
2020-11-27,70,71.0,,0.71,49.699999999999996
2020-11-28,68,71.0,,0.71,48.28
