date,investment_unscaled,investment_monthly,isPartial,scale,investment
2020-08-13,89,77.0,,0.77,68.53
2020-08-14,84,77.0,,0.77,64.68
2020-08-15,60,77.0,,0.77,46.2
2020-08-16,71,77.0,,0.77,54.67
2020-08-17,90,77.0,,0.77,69.3
2020-08-18,76,77.0,,0.77,58.52
2020-08-19,90,77.0,,0.77,69.3
2020-08-20,92,77.0,,0.77,70.84
2020-08-21,73,77.0,,0.77,56.21
2020-08-22,57,77.0,,0.77,43.89
2020-08-23,57,77.0,,0.77,43.89
2020-08-24,85,77.0,,0.77,65.45
2020-08-25,85,77.0,,0.77,65.45
2020-08-26,86,77.0,,0.77,66.22
2020-08-27,86,77.0,,0.77,66.22
2020-08-28,79,77.0,,0.77,60.83
2020-08-29,71,77.0,,0.77,54.67
2020-08-30,69,77.0,,0.77,53.13
2020-08-31,85,77.0,,0.77,65.45
2020-09-01,93,79.0,False,0.79,73.47
2020-09-02,100,79.0,,0.79,79.0
2020-09-03,94,79.0,,0.79,74.26
2020-09-04,81,79.0,,0.79,63.99
2020-09-05,71,79.0,,0.79,56.09
2020-09-06,61,79.0,,0.79,48.190000000000005
2020-09-07,71,79.0,,0.79,56.09
2020-09-08,89,79.0,,0.79,70.31
2020-09-09,83,79.0,,0.79,65.57000000000001
2020-09-10,95,79.0,,0.79,75.05
2020-09-11,77,79.0,,0.79,60.830000000000005
2020-09-12,68,79.0,,0.79,53.72
2020-09-13,70,79.0,,0.79,55.300000000000004
2020-09-14,88,79.0,,0.79,69.52000000000001
2020-09-15,85,79.0,,0.79,67.15
2020-09-16,94,79.0,,0.79,74.26
2020-09-17,92,79.0,,0.79,72.68
2020-09-18,80,79.0,,0.79,63.2
2020-09-19,61,79.0,,0.79,48.190000000000005
2020-09-20,62,79.0,,0.79,48.980000000000004
2020-09-21,84,79.0,,0.79,66.36
2020-09-22,92,79.0,,0.79,72.68
2020-09-23,88,79.0,,0.79,69.52000000000001
2020-09-24,91,79.0,,0.79,71.89
2020-09-25,76,79.0,,0.79,60.040000000000006
2020-09-26,69,79.0,,0.79,54.510000000000005
2020-09-27,59,79.0,,0.79,46.61
2020-09-28,79,79.0,,0.79,62.410000000000004
2020-09-29,85,79.0,,0.79,67.15
2020-09-30,88,79.0,,0.79,69.52000000000001
2020-10-01,91,80.0,False,0.8,72.8
2020-10-02,75,80.0,,0.8,60.0
2020-10-03,60,80.0,,0.8,48.0
2020-10-04,59,80.0,,0.8,47.2
2020-10-05,88,80.0,,0.8,70.4
2020-10-06,85,80.0,,0.8,68.0
2020-10-07,82,80.0,,0.8,65.60000000000001
2020-10-08,87,80.0,,0.8,69.60000000000001
2020-10-09,80,80.0,,0.8,64.0
2020-10-10,59,80.0,,0.8,47.2
2020-10-11,62,80.0,,0.8,49.6
2020-10-12,80,80.0,,0.8,64.0
2020-10-13,88,80.0,,0.8,70.4
2020-10-14,87,80.0,,0.8,69.60000000000001
2020-10-15,98,80.0,,0.8,78.4
2020-10-16,78,80.0,,0.8,62.400000000000006
2020-10-17,61,80.0,,0.8,48.800000000000004
2020-10-18,60,80.0,,0.8,48.0
2020-10-19,82,80.0,,0.8,65.60000000000001
2020-10-20,89,80.0,,0.8,71.2
2020-10-21,86,80.0,,0.8,68.8
2020-10-22,100,80.0,,0.8,80.0
2020-10-23,82,80.0,,0.8,65.60000000000001
2020-10-24,54,80.0,,0.8,43.2
2020-10-25,54,80.0,,0.8,43.2
2020-10-26,84,80.0,,0.8,67.2
2020-10-27,85,80.0,,0.8,68.0
2020-10-28,82,80.0,,0.8,65.60000000000001
2020-10-29,88,80.0,,0.8,70.4
2020-10-30,77,80.0,,0.8,61.6
2020-10-31,49,80.0,,0.8,39.2
2020-11-01,50,75.0,True,0.75,37.5
2020-11-02,79,75.0,,0.75,59.25
2020-11-03,78,75.0,,0.75,58.5
2020-11-04,46,75.0,,0.75,34.5
2020-11-05,71,75.0,,0.75,53.25
2020-11-06,62,75.0,,0.75,46.5
2020-11-07,48,75.0,,0.75,36.0
2020-11-08,63,75.0,,0.75,47.25
2020-11-09,92,75.0,,0.75,69.0
2020-11-10,83,75.0,,0.75,62.25
2020-11-11,89,75.0,,0.75,66.75
2020-11-12,98,75.0,,0.75,73.5
2020-11-13,94,75.0,,0.75,70.5
2020-11-14,50,75.0,,0.75,37.5
2020-11-15,58,75.0,,0.75,43.5
2020-11-16,90,75.0,,0.75,67.5
2020-11-17,100,75.0,,0.75,75.0
2020-11-18,96,75.0,,0.75,72.0
2020-11-19,92,75.0,,0.75,69.0
2020-11-20,90,75.0,,0.75,67.5
2020-11-21,60,75.0,,0.75,45.0
2020-11-22,60,75.0,,0.75,45.0
2020-11-23,87,75.0,,0.75,65.25
2020-11-24,85,75.0,,0.75,63.75
2020-11-25,81,75.0,,0.75,60.75
2020-11-26,55,75.0,,0.75,41.25
2020-11-27,55,75.0,,0.75,41.25
2020-11-28,59,75.0,,0.75,44.25
