date,nasdaq_unscaled,nasdaq_monthly,isPartial,scale,nasdaq
2017-05-04,64,34.0,,0.34,21.76
2017-05-05,56,34.0,,0.34,19.040000000000003
2017-05-06,19,34.0,,0.34,6.460000000000001
2017-05-07,16,34.0,,0.34,5.44
2017-05-08,74,34.0,,0.34,25.16
2017-05-09,66,34.0,,0.34,22.44
2017-05-10,81,34.0,,0.34,27.540000000000003
2017-05-11,68,34.0,,0.34,23.12
2017-05-12,66,34.0,,0.34,22.44
2017-05-13,35,34.0,,0.34,11.9
2017-05-14,20,34.0,,0.34,6.800000000000001
2017-05-15,57,34.0,,0.34,19.380000000000003
2017-05-16,59,34.0,,0.34,20.060000000000002
2017-05-17,84,34.0,,0.34,28.560000000000002
2017-05-18,100,34.0,,0.34,34.0
2017-05-19,71,34.0,,0.34,24.14
2017-05-20,31,34.0,,0.34,10.540000000000001
2017-05-21,23,34.0,,0.34,7.82
2017-05-22,64,34.0,,0.34,21.76
2017-05-23,75,34.0,,0.34,25.500000000000004
2017-05-24,45,34.0,,0.34,15.3
2017-05-25,72,34.0,,0.34,24.48
2017-05-26,74,34.0,,0.34,25.16
2017-05-27,23,34.0,,0.34,7.82
2017-05-28,18,34.0,,0.34,6.12
2017-05-29,27,34.0,,0.34,9.180000000000001
2017-05-30,69,34.0,,0.34,23.46
2017-05-31,70,34.0,,0.34,23.8
2017-06-01,57,38.0,False,0.38,21.66
2017-06-02,66,38.0,,0.38,25.080000000000002
2017-06-03,15,38.0,,0.38,5.7
2017-06-04,12,38.0,,0.38,4.5600000000000005
2017-06-05,45,38.0,,0.38,17.1
2017-06-06,53,38.0,,0.38,20.14
2017-06-07,46,38.0,,0.38,17.48
2017-06-08,46,38.0,,0.38,17.48
2017-06-09,100,38.0,,0.38,38.0
2017-06-10,41,38.0,,0.38,15.58
2017-06-11,32,38.0,,0.38,12.16
2017-06-12,84,38.0,,0.38,31.92
2017-06-13,58,38.0,,0.38,22.04
2017-06-14,65,38.0,,0.38,24.7
2017-06-15,69,38.0,,0.38,26.22
2017-06-16,51,38.0,,0.38,19.38
2017-06-17,14,38.0,,0.38,5.32
2017-06-18,18,38.0,,0.38,6.84
2017-06-19,51,38.0,,0.38,19.38
2017-06-20,43,38.0,,0.38,16.34
2017-06-21,64,38.0,,0.38,24.32
2017-06-22,65,38.0,,0.38,24.7
2017-06-23,54,38.0,,0.38,20.52
2017-06-24,16,38.0,,0.38,6.08
2017-06-25,9,38.0,,0.38,3.42
2017-06-26,47,38.0,,0.38,17.86
2017-06-27,65,38.0,,0.38,24.7
2017-06-28,57,38.0,,0.38,21.66
2017-06-29,74,38.0,,0.38,28.12
2017-06-30,60,38.0,,0.38,22.8
2017-07-01,18,35.0,False,0.35,6.3
2017-07-02,20,35.0,,0.35,7.0
2017-07-03,77,35.0,,0.35,26.95
2017-07-04,54,35.0,,0.35,18.9
2017-07-05,87,35.0,,0.35,30.45
2017-07-06,87,35.0,,0.35,30.45
2017-07-07,60,35.0,,0.35,21.0
2017-07-08,23,35.0,,0.35,8.049999999999999
2017-07-09,19,35.0,,0.35,6.6499999999999995
2017-07-10,68,35.0,,0.35,23.799999999999997
2017-07-11,78,35.0,,0.35,27.299999999999997
2017-07-12,75,35.0,,0.35,26.25
2017-07-13,63,35.0,,0.35,22.049999999999997
2017-07-14,78,35.0,,0.35,27.299999999999997
2017-07-15,27,35.0,,0.35,9.45
2017-07-16,28,35.0,,0.35,9.799999999999999
2017-07-17,70,35.0,,0.35,24.5
2017-07-18,75,35.0,,0.35,26.25
2017-07-19,81,35.0,,0.35,28.349999999999998
2017-07-20,74,35.0,,0.35,25.9
2017-07-21,73,35.0,,0.35,25.549999999999997
2017-07-22,24,35.0,,0.35,8.399999999999999
2017-07-23,28,35.0,,0.35,9.799999999999999
2017-07-24,66,35.0,,0.35,23.099999999999998
2017-07-25,96,35.0,,0.35,33.599999999999994
2017-07-26,83,35.0,,0.35,29.049999999999997
2017-07-27,100,35.0,,0.35,35.0
2017-07-28,93,35.0,,0.35,32.55
2017-07-29,22,35.0,,0.35,7.699999999999999
2017-07-30,15,35.0,,0.35,5.25
2017-07-31,74,35.0,,0.35,25.9
2017-08-01,100,37.0,False,0.37,37.0
2017-08-02,99,37.0,,0.37,36.63
2017-08-03,96,37.0,,0.37,35.519999999999996
2017-08-04,93,37.0,,0.37,34.41
2017-08-05,27,37.0,,0.37,9.99
2017-08-06,25,37.0,,0.37,9.25
2017-08-07,73,37.0,,0.37,27.009999999999998
2017-08-08,96,37.0,,0.37,35.519999999999996
2017-08-09,87,37.0,,0.37,32.19
2017-08-10,82,37.0,,0.37,30.34
2017-08-11,86,37.0,,0.37,31.82
2017-08-12,26,37.0,,0.37,9.62
2017-08-13,19,37.0,,0.37,7.03
2017-08-14,79,37.0,,0.37,29.23
2017-08-15,92,37.0,,0.37,34.04
2017-08-16,75,37.0,,0.37,27.75
2017-08-17,76,37.0,,0.37,28.12
2017-08-18,86,37.0,,0.37,31.82
2017-08-19,31,37.0,,0.37,11.47
2017-08-20,19,37.0,,0.37,7.03
2017-08-21,60,37.0,,0.37,22.2
2017-08-22,70,37.0,,0.37,25.9
2017-08-23,79,37.0,,0.37,29.23
2017-08-24,80,37.0,,0.37,29.6
2017-08-25,71,37.0,,0.37,26.27
2017-08-26,18,37.0,,0.37,6.66
2017-08-27,14,37.0,,0.37,5.18
2017-08-28,65,37.0,,0.37,24.05
2017-08-29,81,37.0,,0.37,29.97
2017-08-30,74,37.0,,0.37,27.38
2017-08-31,80,37.0,,0.37,29.6
2017-09-01,85,31.0,False,0.31,26.35
2017-09-02,28,31.0,,0.31,8.68
2017-09-03,25,31.0,,0.31,7.75
2017-09-04,26,31.0,,0.31,8.06
2017-09-05,69,31.0,,0.31,21.39
2017-09-06,80,31.0,,0.31,24.8
2017-09-07,71,31.0,,0.31,22.01
2017-09-08,54,31.0,,0.31,16.74
2017-09-09,24,31.0,,0.31,7.4399999999999995
2017-09-10,18,31.0,,0.31,5.58
2017-09-11,58,31.0,,0.31,17.98
2017-09-12,94,31.0,,0.31,29.14
2017-09-13,77,31.0,,0.31,23.87
2017-09-14,69,31.0,,0.31,21.39
2017-09-15,73,31.0,,0.31,22.63
2017-09-16,21,31.0,,0.31,6.51
2017-09-17,21,31.0,,0.31,6.51
2017-09-18,74,31.0,,0.31,22.94
2017-09-19,82,31.0,,0.31,25.419999999999998
2017-09-20,94,31.0,,0.31,29.14
2017-09-21,72,31.0,,0.31,22.32
2017-09-22,69,31.0,,0.31,21.39
2017-09-23,26,31.0,,0.31,8.06
2017-09-24,17,31.0,,0.31,5.27
2017-09-25,86,31.0,,0.31,26.66
2017-09-26,100,31.0,,0.31,31.0
2017-09-27,66,31.0,,0.31,20.46
2017-09-28,74,31.0,,0.31,22.94
2017-09-29,82,31.0,,0.31,25.419999999999998
2017-09-30,23,31.0,,0.31,7.13
2017-10-01,8,36.0,False,0.36,2.88
2017-10-02,67,36.0,,0.36,24.119999999999997
2017-10-03,75,36.0,,0.36,27.0
2017-10-04,64,36.0,,0.36,23.04
2017-10-05,59,36.0,,0.36,21.24
2017-10-06,75,36.0,,0.36,27.0
2017-10-07,27,36.0,,0.36,9.719999999999999
2017-10-08,12,36.0,,0.36,4.32
2017-10-09,72,36.0,,0.36,25.919999999999998
2017-10-10,58,36.0,,0.36,20.88
2017-10-11,64,36.0,,0.36,23.04
2017-10-12,70,36.0,,0.36,25.2
2017-10-13,52,36.0,,0.36,18.72
2017-10-14,24,36.0,,0.36,8.64
2017-10-15,20,36.0,,0.36,7.199999999999999
2017-10-16,59,36.0,,0.36,21.24
2017-10-17,68,36.0,,0.36,24.48
2017-10-18,74,36.0,,0.36,26.64
2017-10-19,66,36.0,,0.36,23.759999999999998
2017-10-20,83,36.0,,0.36,29.88
2017-10-21,21,36.0,,0.36,7.56
2017-10-22,17,36.0,,0.36,6.12
2017-10-23,69,36.0,,0.36,24.84
2017-10-24,72,36.0,,0.36,25.919999999999998
2017-10-25,75,36.0,,0.36,27.0
2017-10-26,79,36.0,,0.36,28.439999999999998
2017-10-27,100,36.0,,0.36,36.0
2017-10-28,32,36.0,,0.36,11.52
2017-10-29,20,36.0,,0.36,7.199999999999999
2017-10-30,68,36.0,,0.36,24.48
2017-10-31,72,36.0,,0.36,25.919999999999998
2017-11-01,69,37.0,False,0.37,25.53
2017-11-02,70,37.0,,0.37,25.9
2017-11-03,64,37.0,,0.37,23.68
2017-11-04,20,37.0,,0.37,7.4
2017-11-05,15,37.0,,0.37,5.55
2017-11-06,56,37.0,,0.37,20.72
2017-11-07,62,37.0,,0.37,22.94
2017-11-08,62,37.0,,0.37,22.94
2017-11-09,65,37.0,,0.37,24.05
2017-11-10,61,37.0,,0.37,22.57
2017-11-11,17,37.0,,0.37,6.29
2017-11-12,14,37.0,,0.37,5.18
2017-11-13,53,37.0,,0.37,19.61
2017-11-14,65,37.0,,0.37,24.05
2017-11-15,56,37.0,,0.37,20.72
2017-11-16,63,37.0,,0.37,23.31
2017-11-17,62,37.0,,0.37,22.94
2017-11-18,22,37.0,,0.37,8.14
2017-11-19,15,37.0,,0.37,5.55
2017-11-20,51,37.0,,0.37,18.87
2017-11-21,61,37.0,,0.37,22.57
2017-11-22,53,37.0,,0.37,19.61
2017-11-23,17,37.0,,0.37,6.29
2017-11-24,41,37.0,,0.37,15.17
2017-11-25,15,37.0,,0.37,5.55
2017-11-26,16,37.0,,0.37,5.92
2017-11-27,46,37.0,,0.37,17.02
2017-11-28,57,37.0,,0.37,21.09
2017-11-29,100,37.0,,0.37,37.0
2017-11-30,85,37.0,,0.37,31.45
2017-12-01,100,36.0,False,0.36,36.0
2017-12-02,30,36.0,,0.36,10.799999999999999
2017-12-03,31,36.0,,0.36,11.16
2017-12-04,95,36.0,,0.36,34.199999999999996
2017-12-05,84,36.0,,0.36,30.24
2017-12-06,83,36.0,,0.36,29.88
2017-12-07,84,36.0,,0.36,30.24
2017-12-08,84,36.0,,0.36,30.24
2017-12-09,31,36.0,,0.36,11.16
2017-12-10,24,36.0,,0.36,8.64
2017-12-11,68,36.0,,0.36,24.48
2017-12-12,78,36.0,,0.36,28.08
2017-12-13,81,36.0,,0.36,29.16
2017-12-14,84,36.0,,0.36,30.24
2017-12-15,82,36.0,,0.36,29.52
2017-12-16,31,36.0,,0.36,11.16
2017-12-17,19,36.0,,0.36,6.84
2017-12-18,84,36.0,,0.36,30.24
2017-12-19,79,36.0,,0.36,28.439999999999998
2017-12-20,79,36.0,,0.36,28.439999999999998
2017-12-21,81,36.0,,0.36,29.16
2017-12-22,70,36.0,,0.36,25.2
2017-12-23,20,36.0,,0.36,7.199999999999999
2017-12-24,14,36.0,,0.36,5.04
2017-12-25,26,36.0,,0.36,9.36
2017-12-26,60,36.0,,0.36,21.599999999999998
2017-12-27,57,36.0,,0.36,20.52
2017-12-28,67,36.0,,0.36,24.119999999999997
2017-12-29,65,36.0,,0.36,23.4
2017-12-30,29,36.0,,0.36,10.44
2017-12-31,15,36.0,,0.36,5.3999999999999995
2018-01-01,13,43.0,False,0.43,5.59
2018-01-02,65,43.0,,0.43,27.95
2018-01-03,91,43.0,,0.43,39.13
2018-01-04,80,43.0,,0.43,34.4
2018-01-05,76,43.0,,0.43,32.68
2018-01-06,25,43.0,,0.43,10.75
2018-01-07,20,43.0,,0.43,8.6
2018-01-08,61,43.0,,0.43,26.23
2018-01-09,73,43.0,,0.43,31.39
2018-01-10,75,43.0,,0.43,32.25
2018-01-11,73,43.0,,0.43,31.39
2018-01-12,78,43.0,,0.43,33.54
2018-01-13,28,43.0,,0.43,12.04
2018-01-14,16,43.0,,0.43,6.88
2018-01-15,38,43.0,,0.43,16.34
2018-01-16,75,43.0,,0.43,32.25
2018-01-17,86,43.0,,0.43,36.98
2018-01-18,83,43.0,,0.43,35.69
2018-01-19,74,43.0,,0.43,31.82
2018-01-20,39,43.0,,0.43,16.77
2018-01-21,41,43.0,,0.43,17.63
2018-01-22,72,43.0,,0.43,30.96
2018-01-23,90,43.0,,0.43,38.7
2018-01-24,99,43.0,,0.43,42.57
2018-01-25,87,43.0,,0.43,37.41
2018-01-26,77,43.0,,0.43,33.11
2018-01-27,29,43.0,,0.43,12.47
2018-01-28,20,43.0,,0.43,8.6
2018-01-29,78,43.0,,0.43,33.54
2018-01-30,85,43.0,,0.43,36.55
2018-01-31,100,43.0,,0.43,43.0
2018-02-01,39,53.0,False,0.53,20.67
2018-02-02,49,53.0,,0.53,25.970000000000002
2018-02-03,20,53.0,,0.53,10.600000000000001
2018-02-04,7,53.0,,0.53,3.71
2018-02-05,55,53.0,,0.53,29.150000000000002
2018-02-06,100,53.0,,0.53,53.0
2018-02-07,64,53.0,,0.53,33.92
2018-02-08,66,53.0,,0.53,34.980000000000004
2018-02-09,70,53.0,,0.53,37.1
2018-02-10,15,53.0,,0.53,7.95
2018-02-11,10,53.0,,0.53,5.300000000000001
2018-02-12,38,53.0,,0.53,20.14
2018-02-13,37,53.0,,0.53,19.61
2018-02-14,44,53.0,,0.53,23.32
2018-02-15,37,53.0,,0.53,19.61
2018-02-16,36,53.0,,0.53,19.080000000000002
2018-02-17,10,53.0,,0.53,5.300000000000001
2018-02-18,7,53.0,,0.53,3.71
2018-02-19,15,53.0,,0.53,7.95
2018-02-20,35,53.0,,0.53,18.55
2018-02-21,35,53.0,,0.53,18.55
2018-02-22,31,53.0,,0.53,16.43
2018-02-23,32,53.0,,0.53,16.96
2018-02-24,11,53.0,,0.53,5.83
2018-02-25,12,53.0,,0.53,6.36
2018-02-26,37,53.0,,0.53,19.61
2018-02-27,43,53.0,,0.53,22.790000000000003
2018-02-28,38,53.0,,0.53,20.14
2018-03-01,70,46.0,False,0.46,32.2
2018-03-02,71,46.0,,0.46,32.660000000000004
2018-03-03,21,46.0,,0.46,9.66
2018-03-04,16,46.0,,0.46,7.36
2018-03-05,59,46.0,,0.46,27.14
2018-03-06,61,46.0,,0.46,28.060000000000002
2018-03-07,67,46.0,,0.46,30.82
2018-03-08,62,46.0,,0.46,28.52
2018-03-09,62,46.0,,0.46,28.52
2018-03-10,24,46.0,,0.46,11.040000000000001
2018-03-11,11,46.0,,0.46,5.0600000000000005
2018-03-12,61,46.0,,0.46,28.060000000000002
2018-03-13,70,46.0,,0.46,32.2
2018-03-14,61,46.0,,0.46,28.060000000000002
2018-03-15,66,46.0,,0.46,30.360000000000003
2018-03-16,49,46.0,,0.46,22.540000000000003
2018-03-17,20,46.0,,0.46,9.200000000000001
2018-03-18,10,46.0,,0.46,4.6000000000000005
2018-03-19,66,46.0,,0.46,30.360000000000003
2018-03-20,66,46.0,,0.46,30.360000000000003
2018-03-21,70,46.0,,0.46,32.2
2018-03-22,79,46.0,,0.46,36.34
2018-03-23,87,46.0,,0.46,40.02
2018-03-24,24,46.0,,0.46,11.040000000000001
2018-03-25,18,46.0,,0.46,8.280000000000001
2018-03-26,74,46.0,,0.46,34.04
2018-03-27,90,46.0,,0.46,41.4
2018-03-28,100,46.0,,0.46,46.0
2018-03-29,78,46.0,,0.46,35.88
2018-03-30,39,46.0,,0.46,17.94
2018-03-31,16,46.0,,0.46,7.36
2018-04-01,13,47.0,False,0.47,6.109999999999999
2018-04-02,100,47.0,,0.47,47.0
2018-04-03,99,47.0,,0.47,46.529999999999994
2018-04-04,96,47.0,,0.47,45.12
2018-04-05,80,47.0,,0.47,37.599999999999994
2018-04-06,93,47.0,,0.47,43.71
2018-04-07,37,47.0,,0.47,17.39
2018-04-08,18,47.0,,0.47,8.459999999999999
2018-04-09,86,47.0,,0.47,40.419999999999995
2018-04-10,76,47.0,,0.47,35.72
2018-04-11,96,47.0,,0.47,45.12
2018-04-12,76,47.0,,0.47,35.72
2018-04-13,73,47.0,,0.47,34.309999999999995
2018-04-14,20,47.0,,0.47,9.399999999999999
2018-04-15,26,47.0,,0.47,12.219999999999999
2018-04-16,67,47.0,,0.47,31.49
2018-04-17,78,47.0,,0.47,36.66
2018-04-18,70,47.0,,0.47,32.9
2018-04-19,74,47.0,,0.47,34.78
2018-04-20,66,47.0,,0.47,31.02
2018-04-21,19,47.0,,0.47,8.93
2018-04-22,18,47.0,,0.47,8.459999999999999
2018-04-23,63,47.0,,0.47,29.61
2018-04-24,78,47.0,,0.47,36.66
2018-04-25,93,47.0,,0.47,43.71
2018-04-26,74,47.0,,0.47,34.78
2018-04-27,85,47.0,,0.47,39.949999999999996
2018-04-28,22,47.0,,0.47,10.34
2018-04-29,22,47.0,,0.47,10.34
2018-04-30,65,47.0,,0.47,30.549999999999997
2018-05-01,98,41.0,False,0.41,40.18
2018-05-02,97,41.0,,0.41,39.769999999999996
2018-05-03,76,41.0,,0.41,31.159999999999997
2018-05-04,88,41.0,,0.41,36.08
2018-05-05,25,41.0,,0.41,10.25
2018-05-06,24,41.0,,0.41,9.84
2018-05-07,92,41.0,,0.41,37.72
2018-05-08,92,41.0,,0.41,37.72
2018-05-09,96,41.0,,0.41,39.36
2018-05-10,100,41.0,,0.41,41.0
2018-05-11,76,41.0,,0.41,31.159999999999997
2018-05-12,24,41.0,,0.41,9.84
2018-05-13,22,41.0,,0.41,9.02
2018-05-14,84,41.0,,0.41,34.44
2018-05-15,88,41.0,,0.41,36.08
2018-05-16,84,41.0,,0.41,34.44
2018-05-17,90,41.0,,0.41,36.9
2018-05-18,68,41.0,,0.41,27.88
2018-05-19,19,41.0,,0.41,7.789999999999999
2018-05-20,21,41.0,,0.41,8.61
2018-05-21,88,41.0,,0.41,36.08
2018-05-22,85,41.0,,0.41,34.85
2018-05-23,67,41.0,,0.41,27.47
2018-05-24,87,41.0,,0.41,35.669999999999995
2018-05-25,66,41.0,,0.41,27.06
2018-05-26,17,41.0,,0.41,6.97
2018-05-27,13,41.0,,0.41,5.33
2018-05-28,22,41.0,,0.41,9.02
2018-05-29,69,41.0,,0.41,28.29
2018-05-30,62,41.0,,0.41,25.419999999999998
2018-05-31,86,41.0,,0.41,35.26
2018-06-01,84,43.0,False,0.43,36.12
2018-06-02,27,43.0,,0.43,11.61
2018-06-03,11,43.0,,0.43,4.7299999999999995
2018-06-04,62,43.0,,0.43,26.66
2018-06-05,95,43.0,,0.43,40.85
2018-06-06,100,43.0,,0.43,43.0
2018-06-07,97,43.0,,0.43,41.71
2018-06-08,77,43.0,,0.43,33.11
2018-06-09,34,43.0,,0.43,14.62
2018-06-10,32,43.0,,0.43,13.76
2018-06-11,82,43.0,,0.43,35.26
2018-06-12,86,43.0,,0.43,36.98
2018-06-13,85,43.0,,0.43,36.55
2018-06-14,92,43.0,,0.43,39.56
2018-06-15,79,43.0,,0.43,33.97
2018-06-16,28,43.0,,0.43,12.04
2018-06-17,12,43.0,,0.43,5.16
2018-06-18,70,43.0,,0.43,30.099999999999998
2018-06-19,88,43.0,,0.43,37.839999999999996
2018-06-20,92,43.0,,0.43,39.56
2018-06-21,96,43.0,,0.43,41.28
2018-06-22,74,43.0,,0.43,31.82
2018-06-23,26,43.0,,0.43,11.18
2018-06-24,16,43.0,,0.43,6.88
2018-06-25,77,43.0,,0.43,33.11
2018-06-26,97,43.0,,0.43,41.71
2018-06-27,95,43.0,,0.43,40.85
2018-06-28,69,43.0,,0.43,29.669999999999998
2018-06-29,82,43.0,,0.43,35.26
2018-06-30,26,43.0,,0.43,11.18
2018-07-01,16,43.0,False,0.43,6.88
2018-07-02,57,43.0,,0.43,24.509999999999998
2018-07-03,56,43.0,,0.43,24.08
2018-07-04,18,43.0,,0.43,7.74
2018-07-05,45,43.0,,0.43,19.35
2018-07-06,53,43.0,,0.43,22.79
2018-07-07,15,43.0,,0.43,6.45
2018-07-08,16,43.0,,0.43,6.88
2018-07-09,50,43.0,,0.43,21.5
2018-07-10,57,43.0,,0.43,24.509999999999998
2018-07-11,59,43.0,,0.43,25.37
2018-07-12,59,43.0,,0.43,25.37
2018-07-13,56,43.0,,0.43,24.08
2018-07-14,16,43.0,,0.43,6.88
2018-07-15,8,43.0,,0.43,3.44
2018-07-16,58,43.0,,0.43,24.94
2018-07-17,50,43.0,,0.43,21.5
2018-07-18,66,43.0,,0.43,28.38
2018-07-19,54,43.0,,0.43,23.22
2018-07-20,57,43.0,,0.43,24.509999999999998
2018-07-21,13,43.0,,0.43,5.59
2018-07-22,8,43.0,,0.43,3.44
2018-07-23,49,43.0,,0.43,21.07
2018-07-24,59,43.0,,0.43,25.37
2018-07-25,58,43.0,,0.43,24.94
2018-07-26,99,43.0,,0.43,42.57
2018-07-27,100,43.0,,0.43,43.0
2018-07-28,22,43.0,,0.43,9.459999999999999
2018-07-29,11,43.0,,0.43,4.7299999999999995
2018-07-30,74,43.0,,0.43,31.82
2018-07-31,69,43.0,,0.43,29.669999999999998
2018-08-01,77,45.0,False,0.45,34.65
2018-08-02,92,45.0,,0.45,41.4
2018-08-03,73,45.0,,0.45,32.85
2018-08-04,24,45.0,,0.45,10.8
2018-08-05,16,45.0,,0.45,7.2
2018-08-06,65,45.0,,0.45,29.25
2018-08-07,83,45.0,,0.45,37.35
2018-08-08,81,45.0,,0.45,36.45
2018-08-09,71,45.0,,0.45,31.95
2018-08-10,68,45.0,,0.45,30.6
2018-08-11,16,45.0,,0.45,7.2
2018-08-12,13,45.0,,0.45,5.8500000000000005
2018-08-13,68,45.0,,0.45,30.6
2018-08-14,70,45.0,,0.45,31.5
2018-08-15,70,45.0,,0.45,31.5
2018-08-16,78,45.0,,0.45,35.1
2018-08-17,70,45.0,,0.45,31.5
2018-08-18,21,45.0,,0.45,9.450000000000001
2018-08-19,17,45.0,,0.45,7.65
2018-08-20,68,45.0,,0.45,30.6
2018-08-21,77,45.0,,0.45,34.65
2018-08-22,80,45.0,,0.45,36.0
2018-08-23,69,45.0,,0.45,31.05
2018-08-24,76,45.0,,0.45,34.2
2018-08-25,20,45.0,,0.45,9.0
2018-08-26,18,45.0,,0.45,8.1
2018-08-27,79,45.0,,0.45,35.550000000000004
2018-08-28,100,45.0,,0.45,45.0
2018-08-29,90,45.0,,0.45,40.5
2018-08-30,78,45.0,,0.45,35.1
2018-08-31,70,45.0,,0.45,31.5
2018-09-01,25,38.0,False,0.38,9.5
2018-09-02,17,38.0,,0.38,6.46
2018-09-03,18,38.0,,0.38,6.84
2018-09-04,74,38.0,,0.38,28.12
2018-09-05,82,38.0,,0.38,31.16
2018-09-06,100,38.0,,0.38,38.0
2018-09-07,64,38.0,,0.38,24.32
2018-09-08,22,38.0,,0.38,8.36
2018-09-09,19,38.0,,0.38,7.22
2018-09-10,74,38.0,,0.38,28.12
2018-09-11,78,38.0,,0.38,29.64
2018-09-12,82,38.0,,0.38,31.16
2018-09-13,71,38.0,,0.38,26.98
2018-09-14,88,38.0,,0.38,33.44
2018-09-15,17,38.0,,0.38,6.46
2018-09-16,14,38.0,,0.38,5.32
2018-09-17,84,38.0,,0.38,31.92
2018-09-18,72,38.0,,0.38,27.36
2018-09-19,85,38.0,,0.38,32.3
2018-09-20,87,38.0,,0.38,33.06
2018-09-21,97,38.0,,0.38,36.86
2018-09-22,25,38.0,,0.38,9.5
2018-09-23,15,38.0,,0.38,5.7
2018-09-24,89,38.0,,0.38,33.82
2018-09-25,88,38.0,,0.38,33.44
2018-09-26,63,38.0,,0.38,23.94
2018-09-27,88,38.0,,0.38,33.44
2018-09-28,78,38.0,,0.38,29.64
2018-09-29,19,38.0,,0.38,7.22
2018-09-30,12,38.0,,0.38,4.5600000000000005
2018-10-01,39,56.0,False,0.56,21.840000000000003
2018-10-02,49,56.0,,0.56,27.44
2018-10-03,41,56.0,,0.56,22.96
2018-10-04,63,56.0,,0.56,35.28
2018-10-05,53,56.0,,0.56,29.680000000000003
2018-10-06,13,56.0,,0.56,7.280000000000001
2018-10-07,13,56.0,,0.56,7.280000000000001
2018-10-08,62,56.0,,0.56,34.720000000000006
2018-10-09,48,56.0,,0.56,26.880000000000003
2018-10-10,90,56.0,,0.56,50.400000000000006
2018-10-11,100,56.0,,0.56,56.00000000000001
2018-10-12,63,56.0,,0.56,35.28
2018-10-13,16,56.0,,0.56,8.96
2018-10-14,16,56.0,,0.56,8.96
2018-10-15,55,56.0,,0.56,30.800000000000004
2018-10-16,53,56.0,,0.56,29.680000000000003
2018-10-17,65,56.0,,0.56,36.400000000000006
2018-10-18,57,56.0,,0.56,31.92
2018-10-19,56,56.0,,0.56,31.360000000000003
2018-10-20,15,56.0,,0.56,8.4
2018-10-21,16,56.0,,0.56,8.96
2018-10-22,46,56.0,,0.56,25.76
2018-10-23,55,56.0,,0.56,30.800000000000004
2018-10-24,83,56.0,,0.56,46.480000000000004
2018-10-25,94,56.0,,0.56,52.64000000000001
2018-10-26,64,56.0,,0.56,35.84
2018-10-27,17,56.0,,0.56,9.520000000000001
2018-10-28,13,56.0,,0.56,7.280000000000001
2018-10-29,69,56.0,,0.56,38.64
2018-10-30,57,56.0,,0.56,31.92
2018-10-31,52,56.0,,0.56,29.120000000000005
2018-11-01,80,44.0,False,0.44,35.2
2018-11-02,81,44.0,,0.44,35.64
2018-11-03,28,44.0,,0.44,12.32
2018-11-04,13,44.0,,0.44,5.72
2018-11-05,58,44.0,,0.44,25.52
2018-11-06,71,44.0,,0.44,31.24
2018-11-07,70,44.0,,0.44,30.8
2018-11-08,83,44.0,,0.44,36.52
2018-11-09,73,44.0,,0.44,32.12
2018-11-10,25,44.0,,0.44,11.0
2018-11-11,14,44.0,,0.44,6.16
2018-11-12,65,44.0,,0.44,28.6
2018-11-13,74,44.0,,0.44,32.56
2018-11-14,72,44.0,,0.44,31.68
2018-11-15,69,44.0,,0.44,30.36
2018-11-16,68,44.0,,0.44,29.92
2018-11-17,19,44.0,,0.44,8.36
2018-11-18,10,44.0,,0.44,4.4
2018-11-19,79,44.0,,0.44,34.76
2018-11-20,100,44.0,,0.44,44.0
2018-11-21,75,44.0,,0.44,33.0
2018-11-22,25,44.0,,0.44,11.0
2018-11-23,38,44.0,,0.44,16.72
2018-11-24,16,44.0,,0.44,7.04
2018-11-25,21,44.0,,0.44,9.24
2018-11-26,56,44.0,,0.44,24.64
2018-11-27,66,44.0,,0.44,29.04
2018-11-28,70,44.0,,0.44,30.8
2018-11-29,71,44.0,,0.44,31.24
2018-11-30,75,44.0,,0.44,33.0
2018-12-01,15,47.0,False,0.47,7.05
2018-12-02,16,47.0,,0.47,7.52
2018-12-03,59,47.0,,0.47,27.729999999999997
2018-12-04,67,47.0,,0.47,31.49
2018-12-05,50,47.0,,0.47,23.5
2018-12-06,74,47.0,,0.47,34.78
2018-12-07,65,47.0,,0.47,30.549999999999997
2018-12-08,20,47.0,,0.47,9.399999999999999
2018-12-09,19,47.0,,0.47,8.93
2018-12-10,55,47.0,,0.47,25.849999999999998
2018-12-11,53,47.0,,0.47,24.91
2018-12-12,53,47.0,,0.47,24.91
2018-12-13,44,47.0,,0.47,20.68
2018-12-14,47,47.0,,0.47,22.09
2018-12-15,17,47.0,,0.47,7.989999999999999
2018-12-16,7,47.0,,0.47,3.29
2018-12-17,54,47.0,,0.47,25.38
2018-12-18,57,47.0,,0.47,26.79
2018-12-19,55,47.0,,0.47,25.849999999999998
2018-12-20,76,47.0,,0.47,35.72
2018-12-21,91,47.0,,0.47,42.769999999999996
2018-12-22,26,47.0,,0.47,12.219999999999999
2018-12-23,18,47.0,,0.47,8.459999999999999
2018-12-24,81,47.0,,0.47,38.07
2018-12-25,37,47.0,,0.47,17.39
2018-12-26,100,47.0,,0.47,47.0
2018-12-27,88,47.0,,0.47,41.36
2018-12-28,62,47.0,,0.47,29.139999999999997
2018-12-29,17,47.0,,0.47,7.989999999999999
2018-12-30,16,47.0,,0.47,7.52
2018-12-31,52,47.0,,0.47,24.439999999999998
2019-01-01,24,42.0,False,0.42,10.08
