date,labor_unscaled,labor_monthly,isPartial,scale,labor
2019-11-19,95,25.0,,0.25,23.75
2019-11-20,100,25.0,,0.25,25.0
2019-11-21,91,25.0,,0.25,22.75
2019-11-22,83,25.0,,0.25,20.75
2019-11-23,57,25.0,,0.25,14.25
2019-11-24,62,25.0,,0.25,15.5
2019-11-25,87,25.0,,0.25,21.75
2019-11-26,79,25.0,,0.25,19.75
2019-11-27,66,25.0,,0.25,16.5
2019-11-28,42,25.0,,0.25,10.5
2019-11-29,47,25.0,,0.25,11.75
2019-11-30,49,25.0,,0.25,12.25
2019-12-01,70,24.0,False,0.24,16.8
2019-12-02,94,24.0,,0.24,22.56
2019-12-03,93,24.0,,0.24,22.32
2019-12-04,93,24.0,,0.24,22.32
2019-12-05,94,24.0,,0.24,22.56
2019-12-06,92,24.0,,0.24,22.08
2019-12-07,58,24.0,,0.24,13.92
2019-12-08,64,24.0,,0.24,15.36
2019-12-09,96,24.0,,0.24,23.04
2019-12-10,90,24.0,,0.24,21.599999999999998
2019-12-11,96,24.0,,0.24,23.04
2019-12-12,98,24.0,,0.24,23.52
2019-12-13,88,24.0,,0.24,21.119999999999997
2019-12-14,59,24.0,,0.24,14.16
2019-12-15,70,24.0,,0.24,16.8
2019-12-16,100,24.0,,0.24,24.0
2019-12-17,99,24.0,,0.24,23.759999999999998
2019-12-18,86,24.0,,0.24,20.64
2019-12-19,81,24.0,,0.24,19.439999999999998
2019-12-20,81,24.0,,0.24,19.439999999999998
2019-12-21,58,24.0,,0.24,13.92
2019-12-22,53,24.0,,0.24,12.719999999999999
2019-12-23,65,24.0,,0.24,15.6
2019-12-24,57,24.0,,0.24,13.68
2019-12-25,43,24.0,,0.24,10.32
2019-12-26,79,24.0,,0.24,18.96
2019-12-27,71,24.0,,0.24,17.04
2019-12-28,51,24.0,,0.24,12.24
2019-12-29,57,24.0,,0.24,13.68
2019-12-30,78,24.0,,0.24,18.72
2019-12-31,79,24.0,,0.24,18.96
2020-01-01,56,28.0,False,0.28,15.680000000000001
2020-01-02,82,28.0,,0.28,22.96
2020-01-03,80,28.0,,0.28,22.400000000000002
2020-01-04,54,28.0,,0.28,15.120000000000001
2020-01-05,55,28.0,,0.28,15.400000000000002
2020-01-06,85,28.0,,0.28,23.8
2020-01-07,95,28.0,,0.28,26.6
2020-01-08,94,28.0,,0.28,26.320000000000004
2020-01-09,87,28.0,,0.28,24.360000000000003
2020-01-10,88,28.0,,0.28,24.64
2020-01-11,56,28.0,,0.28,15.680000000000001
2020-01-12,50,28.0,,0.28,14.000000000000002
2020-01-13,98,28.0,,0.28,27.44
2020-01-14,89,28.0,,0.28,24.92
2020-01-15,88,28.0,,0.28,24.64
2020-01-16,91,28.0,,0.28,25.480000000000004
2020-01-17,82,28.0,,0.28,22.96
2020-01-18,54,28.0,,0.28,15.120000000000001
2020-01-19,63,28.0,,0.28,17.64
2020-01-20,74,28.0,,0.28,20.720000000000002
2020-01-21,91,28.0,,0.28,25.480000000000004
2020-01-22,92,28.0,,0.28,25.76
2020-01-23,99,28.0,,0.28,27.720000000000002
2020-01-24,89,28.0,,0.28,24.92
2020-01-25,68,28.0,,0.28,19.040000000000003
2020-01-26,51,28.0,,0.28,14.280000000000001
2020-01-27,92,28.0,,0.28,25.76
2020-01-28,96,28.0,,0.28,26.880000000000003
2020-01-29,100,28.0,,0.28,28.000000000000004
2020-01-30,94,28.0,,0.28,26.320000000000004
2020-01-31,91,28.0,,0.28,25.480000000000004
2020-02-01,58,28.0,False,0.28,16.240000000000002
2020-02-02,60,28.0,,0.28,16.8
2020-02-03,91,28.0,,0.28,25.480000000000004
2020-02-04,96,28.0,,0.28,26.880000000000003
2020-02-05,91,28.0,,0.28,25.480000000000004
2020-02-06,90,28.0,,0.28,25.200000000000003
2020-02-07,86,28.0,,0.28,24.080000000000002
2020-02-08,53,28.0,,0.28,14.840000000000002
2020-02-09,66,28.0,,0.28,18.48
2020-02-10,96,28.0,,0.28,26.880000000000003
2020-02-11,93,28.0,,0.28,26.040000000000003
2020-02-12,95,28.0,,0.28,26.6
2020-02-13,93,28.0,,0.28,26.040000000000003
2020-02-14,78,28.0,,0.28,21.840000000000003
2020-02-15,54,28.0,,0.28,15.120000000000001
2020-02-16,65,28.0,,0.28,18.200000000000003
2020-02-17,88,28.0,,0.28,24.64
2020-02-18,88,28.0,,0.28,24.64
2020-02-19,100,28.0,,0.28,28.000000000000004
2020-02-20,89,28.0,,0.28,24.92
2020-02-21,85,28.0,,0.28,23.8
2020-02-22,59,28.0,,0.28,16.520000000000003
2020-02-23,62,28.0,,0.28,17.360000000000003
2020-02-24,98,28.0,,0.28,27.44
2020-02-25,98,28.0,,0.28,27.44
2020-02-26,90,28.0,,0.28,25.200000000000003
2020-02-27,87,28.0,,0.28,24.360000000000003
2020-02-28,78,28.0,,0.28,21.840000000000003
2020-02-29,64,28.0,,0.28,17.92
2020-03-01,45,30.0,False,0.3,13.5
2020-03-02,62,30.0,,0.3,18.599999999999998
2020-03-03,67,30.0,,0.3,20.099999999999998
2020-03-04,64,30.0,,0.3,19.2
2020-03-05,63,30.0,,0.3,18.9
2020-03-06,55,30.0,,0.3,16.5
2020-03-07,39,30.0,,0.3,11.7
2020-03-08,43,30.0,,0.3,12.9
2020-03-09,60,30.0,,0.3,18.0
2020-03-10,61,30.0,,0.3,18.3
2020-03-11,60,30.0,,0.3,18.0
2020-03-12,51,30.0,,0.3,15.299999999999999
2020-03-13,49,30.0,,0.3,14.7
2020-03-14,37,30.0,,0.3,11.1
2020-03-15,35,30.0,,0.3,10.5
2020-03-16,57,30.0,,0.3,17.099999999999998
2020-03-17,62,30.0,,0.3,18.599999999999998
2020-03-18,64,30.0,,0.3,19.2
2020-03-19,63,30.0,,0.3,18.9
2020-03-20,63,30.0,,0.3,18.9
2020-03-21,42,30.0,,0.3,12.6
2020-03-22,48,30.0,,0.3,14.399999999999999
2020-03-23,75,30.0,,0.3,22.5
2020-03-24,73,30.0,,0.3,21.9
2020-03-25,78,30.0,,0.3,23.4
2020-03-26,83,30.0,,0.3,24.9
2020-03-27,77,30.0,,0.3,23.099999999999998
2020-03-28,57,30.0,,0.3,17.099999999999998
2020-03-29,57,30.0,,0.3,17.099999999999998
2020-03-30,100,30.0,,0.3,30.0
2020-03-31,96,30.0,,0.3,28.799999999999997
2020-04-01,80,43.0,False,0.43,34.4
2020-04-02,88,43.0,,0.43,37.839999999999996
2020-04-03,80,43.0,,0.43,34.4
2020-04-04,53,43.0,,0.43,22.79
2020-04-05,58,43.0,,0.43,24.94
2020-04-06,82,43.0,,0.43,35.26
2020-04-07,80,43.0,,0.43,34.4
2020-04-08,84,43.0,,0.43,36.12
2020-04-09,84,43.0,,0.43,36.12
2020-04-10,78,43.0,,0.43,33.54
2020-04-11,53,43.0,,0.43,22.79
2020-04-12,61,43.0,,0.43,26.23
2020-04-13,100,43.0,,0.43,43.0
2020-04-14,92,43.0,,0.43,39.56
2020-04-15,89,43.0,,0.43,38.269999999999996
2020-04-16,82,43.0,,0.43,35.26
2020-04-17,78,43.0,,0.43,33.54
2020-04-18,56,43.0,,0.43,24.08
2020-04-19,66,43.0,,0.43,28.38
2020-04-20,92,43.0,,0.43,39.56
2020-04-21,83,43.0,,0.43,35.69
2020-04-22,85,43.0,,0.43,36.55
2020-04-23,82,43.0,,0.43,35.26
2020-04-24,75,43.0,,0.43,32.25
2020-04-25,55,43.0,,0.43,23.65
2020-04-26,74,43.0,,0.43,31.82
2020-04-27,91,43.0,,0.43,39.13
2020-04-28,89,43.0,,0.43,38.269999999999996
2020-04-29,88,43.0,,0.43,37.839999999999996
2020-04-30,85,43.0,,0.43,36.55
2020-05-01,96,41.0,False,0.41,39.36
2020-05-02,64,41.0,,0.41,26.24
2020-05-03,76,41.0,,0.41,31.159999999999997
2020-05-04,95,41.0,,0.41,38.949999999999996
2020-05-05,92,41.0,,0.41,37.72
2020-05-06,85,41.0,,0.41,34.85
2020-05-07,80,41.0,,0.41,32.8
2020-05-08,79,41.0,,0.41,32.39
2020-05-09,59,41.0,,0.41,24.189999999999998
2020-05-10,67,41.0,,0.41,27.47
2020-05-11,100,41.0,,0.41,41.0
2020-05-12,94,41.0,,0.41,38.54
2020-05-13,90,41.0,,0.41,36.9
2020-05-14,81,41.0,,0.41,33.21
2020-05-15,81,41.0,,0.41,33.21
2020-05-16,58,41.0,,0.41,23.779999999999998
2020-05-17,71,41.0,,0.41,29.11
2020-05-18,97,41.0,,0.41,39.769999999999996
2020-05-19,89,41.0,,0.41,36.489999999999995
2020-05-20,88,41.0,,0.41,36.08
2020-05-21,82,41.0,,0.41,33.62
2020-05-22,81,41.0,,0.41,33.21
2020-05-23,60,41.0,,0.41,24.599999999999998
2020-05-24,82,41.0,,0.41,33.62
2020-05-25,78,41.0,,0.41,31.979999999999997
2020-05-26,97,41.0,,0.41,39.769999999999996
2020-05-27,92,41.0,,0.41,37.72
2020-05-28,82,41.0,,0.41,33.62
2020-05-29,78,41.0,,0.41,31.979999999999997
2020-05-30,58,41.0,,0.41,23.779999999999998
2020-05-31,72,41.0,,0.41,29.52
2020-06-01,89,40.0,False,0.4,35.6
2020-06-02,86,40.0,,0.4,34.4
2020-06-03,80,40.0,,0.4,32.0
2020-06-04,77,40.0,,0.4,30.8
2020-06-05,81,40.0,,0.4,32.4
2020-06-06,58,40.0,,0.4,23.200000000000003
2020-06-07,84,40.0,,0.4,33.6
2020-06-08,95,40.0,,0.4,38.0
2020-06-09,93,40.0,,0.4,37.2
2020-06-10,85,40.0,,0.4,34.0
2020-06-11,85,40.0,,0.4,34.0
2020-06-12,75,40.0,,0.4,30.0
2020-06-13,60,40.0,,0.4,24.0
2020-06-14,80,40.0,,0.4,32.0
2020-06-15,100,40.0,,0.4,40.0
2020-06-16,91,40.0,,0.4,36.4
2020-06-17,85,40.0,,0.4,34.0
2020-06-18,84,40.0,,0.4,33.6
2020-06-19,74,40.0,,0.4,29.6
2020-06-20,59,40.0,,0.4,23.6
2020-06-21,79,40.0,,0.4,31.6
2020-06-22,100,40.0,,0.4,40.0
2020-06-23,92,40.0,,0.4,36.800000000000004
2020-06-24,85,40.0,,0.4,34.0
2020-06-25,85,40.0,,0.4,34.0
2020-06-26,73,40.0,,0.4,29.200000000000003
2020-06-27,55,40.0,,0.4,22.0
2020-06-28,84,40.0,,0.4,33.6
2020-06-29,97,40.0,,0.4,38.800000000000004
2020-06-30,91,40.0,,0.4,36.4
2020-07-01,72,45.0,False,0.45,32.4
2020-07-02,68,45.0,,0.45,30.6
2020-07-03,57,45.0,,0.45,25.650000000000002
2020-07-04,51,45.0,,0.45,22.95
2020-07-05,80,45.0,,0.45,36.0
2020-07-06,98,45.0,,0.45,44.1
2020-07-07,85,45.0,,0.45,38.25
2020-07-08,80,45.0,,0.45,36.0
2020-07-09,73,45.0,,0.45,32.85
2020-07-10,70,45.0,,0.45,31.5
2020-07-11,53,45.0,,0.45,23.85
2020-07-12,78,45.0,,0.45,35.1
2020-07-13,92,45.0,,0.45,41.4
2020-07-14,81,45.0,,0.45,36.45
2020-07-15,85,45.0,,0.45,38.25
2020-07-16,78,45.0,,0.45,35.1
2020-07-17,79,45.0,,0.45,35.550000000000004
2020-07-18,56,45.0,,0.45,25.2
2020-07-19,77,45.0,,0.45,34.65
2020-07-20,100,45.0,,0.45,45.0
2020-07-21,93,45.0,,0.45,41.85
2020-07-22,82,45.0,,0.45,36.9
2020-07-23,83,45.0,,0.45,37.35
2020-07-24,75,45.0,,0.45,33.75
2020-07-25,58,45.0,,0.45,26.1
2020-07-26,79,45.0,,0.45,35.550000000000004
2020-07-27,95,45.0,,0.45,42.75
2020-07-28,88,45.0,,0.45,39.6
2020-07-29,88,45.0,,0.45,39.6
2020-07-30,79,45.0,,0.45,35.550000000000004
2020-07-31,75,45.0,,0.45,33.75
2020-08-01,25,72.0,False,0.72,18.0
2020-08-02,36,72.0,,0.72,25.919999999999998
2020-08-03,42,72.0,,0.72,30.24
2020-08-04,40,72.0,,0.72,28.799999999999997
2020-08-05,39,72.0,,0.72,28.08
2020-08-06,37,72.0,,0.72,26.64
2020-08-07,34,72.0,,0.72,24.48
2020-08-08,26,72.0,,0.72,18.72
2020-08-09,38,72.0,,0.72,27.36
2020-08-10,50,72.0,,0.72,36.0
2020-08-11,42,72.0,,0.72,30.24
2020-08-12,42,72.0,,0.72,30.24
2020-08-13,41,72.0,,0.72,29.52
2020-08-14,44,72.0,,0.72,31.68
2020-08-15,34,72.0,,0.72,24.48
2020-08-16,42,72.0,,0.72,30.24
2020-08-17,56,72.0,,0.72,40.32
2020-08-18,54,72.0,,0.72,38.879999999999995
2020-08-19,52,72.0,,0.72,37.44
2020-08-20,54,72.0,,0.72,38.879999999999995
2020-08-21,51,72.0,,0.72,36.72
2020-08-22,48,72.0,,0.72,34.56
2020-08-23,60,72.0,,0.72,43.199999999999996
2020-08-24,79,72.0,,0.72,56.879999999999995
2020-08-25,70,72.0,,0.72,50.4
2020-08-26,73,72.0,,0.72,52.559999999999995
2020-08-27,73,72.0,,0.72,52.559999999999995
2020-08-28,80,72.0,,0.72,57.599999999999994
2020-08-29,64,72.0,,0.72,46.08
2020-08-30,85,72.0,,0.72,61.199999999999996
2020-08-31,100,72.0,,0.72,72.0
2020-09-01,11,100.0,False,1.0,11.0
2020-09-02,11,100.0,,1.0,11.0
2020-09-03,12,100.0,,1.0,12.0
2020-09-04,16,100.0,,1.0,16.0
2020-09-05,16,100.0,,1.0,16.0
2020-09-06,22,100.0,,1.0,22.0
2020-09-07,100,100.0,,1.0,100.0
2020-09-08,23,100.0,,1.0,23.0
2020-09-09,5,100.0,,1.0,5.0
2020-09-10,4,100.0,,1.0,4.0
2020-09-11,4,100.0,,1.0,4.0
2020-09-12,3,100.0,,1.0,3.0
2020-09-13,4,100.0,,1.0,4.0
2020-09-14,4,100.0,,1.0,4.0
2020-09-15,4,100.0,,1.0,4.0
2020-09-16,4,100.0,,1.0,4.0
2020-09-17,4,100.0,,1.0,4.0
2020-09-18,4,100.0,,1.0,4.0
2020-09-19,3,100.0,,1.0,3.0
2020-09-20,3,100.0,,1.0,3.0
2020-09-21,4,100.0,,1.0,4.0
2020-09-22,4,100.0,,1.0,4.0
2020-09-23,4,100.0,,1.0,4.0
2020-09-24,3,100.0,,1.0,3.0
2020-09-25,3,100.0,,1.0,3.0
2020-09-26,2,100.0,,1.0,2.0
2020-09-27,3,100.0,,1.0,3.0
2020-09-28,4,100.0,,1.0,4.0
2020-09-29,4,100.0,,1.0,4.0
2020-09-30,3,100.0,,1.0,3.0
2020-10-01,87,32.0,False,0.32,27.84
2020-10-02,82,32.0,,0.32,26.240000000000002
2020-10-03,59,32.0,,0.32,18.88
2020-10-04,82,32.0,,0.32,26.240000000000002
2020-10-05,100,32.0,,0.32,32.0
2020-10-06,92,32.0,,0.32,29.44
2020-10-07,92,32.0,,0.32,29.44
2020-10-08,88,32.0,,0.32,28.16
2020-10-09,78,32.0,,0.32,24.96
2020-10-10,59,32.0,,0.32,18.88
2020-10-11,85,32.0,,0.32,27.2
2020-10-12,95,32.0,,0.32,30.400000000000002
2020-10-13,97,32.0,,0.32,31.04
2020-10-14,95,32.0,,0.32,30.400000000000002
2020-10-15,86,32.0,,0.32,27.52
2020-10-16,88,32.0,,0.32,28.16
2020-10-17,57,32.0,,0.32,18.240000000000002
2020-10-18,78,32.0,,0.32,24.96
2020-10-19,94,32.0,,0.32,30.080000000000002
2020-10-20,92,32.0,,0.32,29.44
2020-10-21,84,32.0,,0.32,26.88
2020-10-22,80,32.0,,0.32,25.6
2020-10-23,78,32.0,,0.32,24.96
2020-10-24,53,32.0,,0.32,16.96
2020-10-25,75,32.0,,0.32,24.0
2020-10-26,94,32.0,,0.32,30.080000000000002
2020-10-27,83,32.0,,0.32,26.560000000000002
2020-10-28,85,32.0,,0.32,27.2
2020-10-29,85,32.0,,0.32,27.2
2020-10-30,74,32.0,,0.32,23.68
2020-10-31,53,32.0,,0.32,16.96
2020-11-01,82,26.0,True,0.26,21.32
2020-11-02,97,26.0,,0.26,25.220000000000002
2020-11-03,84,26.0,,0.26,21.84
2020-11-04,53,26.0,,0.26,13.780000000000001
2020-11-05,62,26.0,,0.26,16.12
2020-11-06,63,26.0,,0.26,16.38
2020-11-07,44,26.0,,0.26,11.440000000000001
2020-11-08,79,26.0,,0.26,20.54
2020-11-09,100,26.0,,0.26,26.0
2020-11-10,90,26.0,,0.26,23.400000000000002
2020-11-11,84,26.0,,0.26,21.84
2020-11-12,83,26.0,,0.26,21.580000000000002
2020-11-13,76,26.0,,0.26,19.76
2020-11-14,52,26.0,,0.26,13.52
2020-11-15,75,26.0,,0.26,19.5
2020-11-16,88,26.0,,0.26,22.880000000000003
2020-11-17,89,26.0,,0.26,23.14
2020-11-18,83,26.0,,0.26,21.580000000000002
2020-11-19,82,26.0,,0.26,21.32
2020-11-20,74,26.0,,0.26,19.240000000000002
2020-11-21,53,26.0,,0.26,13.780000000000001
2020-11-22,73,26.0,,0.26,18.98
2020-11-23,93,26.0,,0.26,24.18
2020-11-24,85,26.0,,0.26,22.1
2020-11-25,67,26.0,,0.26,17.42
2020-11-26,40,26.0,,0.26,10.4
2020-11-27,54,26.0,,0.26,14.040000000000001
2020-11-28,48,26.0,,0.26,12.48
2020-11-29,71,26.0,,0.26,18.46
