date,buy_unscaled,buy_monthly,isPartial,scale,buy
2020-10-03,90,68.0,,0.68,61.2
2020-10-04,87,68.0,,0.68,59.160000000000004
2020-10-05,77,68.0,,0.68,52.36000000000001
2020-10-06,74,68.0,,0.68,50.32
2020-10-07,76,68.0,,0.68,51.68000000000001
2020-10-08,78,68.0,,0.68,53.040000000000006
2020-10-09,85,68.0,,0.68,57.800000000000004
2020-10-10,94,68.0,,0.68,63.92
2020-10-11,92,68.0,,0.68,62.56
2020-10-12,85,68.0,,0.68,57.800000000000004
2020-10-13,97,68.0,,0.68,65.96000000000001
2020-10-14,90,68.0,,0.68,61.2
2020-10-15,92,68.0,,0.68,62.56
2020-10-16,88,68.0,,0.68,59.84
2020-10-17,92,68.0,,0.68,62.56
2020-10-18,88,68.0,,0.68,59.84
2020-10-19,80,68.0,,0.68,54.400000000000006
2020-10-20,79,68.0,,0.68,53.720000000000006
2020-10-21,85,68.0,,0.68,57.800000000000004
2020-10-22,79,68.0,,0.68,53.720000000000006
2020-10-23,89,68.0,,0.68,60.52
2020-10-24,95,68.0,,0.68,64.60000000000001
2020-10-25,91,68.0,,0.68,61.88
2020-10-26,83,68.0,,0.68,56.440000000000005
2020-10-27,82,68.0,,0.68,55.760000000000005
2020-10-28,84,68.0,,0.68,57.120000000000005
2020-10-29,99,68.0,,0.68,67.32000000000001
2020-10-30,92,68.0,,0.68,62.56
2020-10-31,100,68.0,,0.68,68.0
2020-11-01,35,96.0,True,0.96,33.6
2020-11-02,32,96.0,,0.96,30.72
2020-11-03,30,96.0,,0.96,28.799999999999997
2020-11-04,18,96.0,,0.96,17.28
2020-11-05,25,96.0,,0.96,24.0
2020-11-06,27,96.0,,0.96,25.919999999999998
2020-11-07,32,96.0,,0.96,30.72
2020-11-08,35,96.0,,0.96,33.6
2020-11-09,35,96.0,,0.96,33.6
2020-11-10,42,96.0,,0.96,40.32
2020-11-11,40,96.0,,0.96,38.4
2020-11-12,65,96.0,,0.96,62.4
2020-11-13,50,96.0,,0.96,48.0
2020-11-14,48,96.0,,0.96,46.08
2020-11-15,44,96.0,,0.96,42.239999999999995
2020-11-16,39,96.0,,0.96,37.44
2020-11-17,39,96.0,,0.96,37.44
2020-11-18,39,96.0,,0.96,37.44
2020-11-19,41,96.0,,0.96,39.36
2020-11-20,41,96.0,,0.96,39.36
2020-11-21,46,96.0,,0.96,44.16
2020-11-22,57,96.0,,0.96,54.72
2020-11-23,46,96.0,,0.96,44.16
2020-11-24,46,96.0,,0.96,44.16
2020-11-25,49,96.0,,0.96,47.04
2020-11-26,69,96.0,,0.96,66.24
2020-11-27,100,96.0,,0.96,96.0
2020-11-28,66,96.0,,0.96,63.36
2020-11-29,52,96.0,,0.96,49.92
