date,dow jones_unscaled,dow jones_monthly,isPartial,scale,dow jones
2011-08-31,15,11.0,,0.11,1.65
2011-09-01,45,5.0,False,0.05,2.25
2011-09-02,55,5.0,,0.05,2.75
2011-09-03,14,5.0,,0.05,0.7000000000000001
2011-09-04,8,5.0,,0.05,0.4
2011-09-05,12,5.0,,0.05,0.6000000000000001
2011-09-06,57,5.0,,0.05,2.85
2011-09-07,51,5.0,,0.05,2.5500000000000003
2011-09-08,49,5.0,,0.05,2.45
2011-09-09,67,5.0,,0.05,3.35
2011-09-10,14,5.0,,0.05,0.7000000000000001
2011-09-11,9,5.0,,0.05,0.45
2011-09-12,58,5.0,,0.05,2.9000000000000004
2011-09-13,52,5.0,,0.05,2.6
2011-09-14,51,5.0,,0.05,2.5500000000000003
2011-09-15,44,5.0,,0.05,2.2
2011-09-16,44,5.0,,0.05,2.2
2011-09-17,12,5.0,,0.05,0.6000000000000001
2011-09-18,6,5.0,,0.05,0.30000000000000004
2011-09-19,39,5.0,,0.05,1.9500000000000002
2011-09-20,51,5.0,,0.05,2.5500000000000003
2011-09-21,48,5.0,,0.05,2.4000000000000004
2011-09-22,99,5.0,,0.05,4.95
2011-09-23,100,5.0,,0.05,5.0
2011-09-24,20,5.0,,0.05,1.0
2011-09-25,9,5.0,,0.05,0.45
2011-09-26,55,5.0,,0.05,2.75
2011-09-27,57,5.0,,0.05,2.85
2011-09-28,53,5.0,,0.05,2.6500000000000004
2011-09-29,55,5.0,,0.05,2.75
2011-09-30,54,5.0,,0.05,2.7
2011-10-01,15,4.0,False,0.04,0.6
2011-10-02,15,4.0,,0.04,0.6
2011-10-03,68,4.0,,0.04,2.72
2011-10-04,100,4.0,,0.04,4.0
2011-10-05,65,4.0,,0.04,2.6
2011-10-06,64,4.0,,0.04,2.56
2011-10-07,73,4.0,,0.04,2.92
2011-10-08,19,4.0,,0.04,0.76
2011-10-09,6,4.0,,0.04,0.24
2011-10-10,53,4.0,,0.04,2.12
2011-10-11,66,4.0,,0.04,2.64
2011-10-12,64,4.0,,0.04,2.56
2011-10-13,60,4.0,,0.04,2.4
2011-10-14,61,4.0,,0.04,2.44
2011-10-15,22,4.0,,0.04,0.88
2011-10-16,13,4.0,,0.04,0.52
2011-10-17,47,4.0,,0.04,1.8800000000000001
2011-10-18,66,4.0,,0.04,2.64
2011-10-19,50,4.0,,0.04,2.0
2011-10-20,53,4.0,,0.04,2.12
2011-10-21,60,4.0,,0.04,2.4
2011-10-22,19,4.0,,0.04,0.76
2011-10-23,16,4.0,,0.04,0.64
2011-10-24,56,4.0,,0.04,2.24
2011-10-25,52,4.0,,0.04,2.08
2011-10-26,63,4.0,,0.04,2.52
2011-10-27,83,4.0,,0.04,3.3200000000000003
2011-10-28,83,4.0,,0.04,3.3200000000000003
2011-10-29,24,4.0,,0.04,0.96
2011-10-30,12,4.0,,0.04,0.48
2011-10-31,66,4.0,,0.04,2.64
2011-11-01,95,4.0,False,0.04,3.8000000000000003
2011-11-02,98,4.0,,0.04,3.92
2011-11-03,98,4.0,,0.04,3.92
2011-11-04,95,4.0,,0.04,3.8000000000000003
2011-11-05,30,4.0,,0.04,1.2
2011-11-06,13,4.0,,0.04,0.52
2011-11-07,80,4.0,,0.04,3.2
2011-11-08,75,4.0,,0.04,3.0
2011-11-09,97,4.0,,0.04,3.88
2011-11-10,79,4.0,,0.04,3.16
2011-11-11,61,4.0,,0.04,2.44
2011-11-12,35,4.0,,0.04,1.4000000000000001
2011-11-13,15,4.0,,0.04,0.6
2011-11-14,67,4.0,,0.04,2.68
2011-11-15,56,4.0,,0.04,2.24
2011-11-16,82,4.0,,0.04,3.2800000000000002
2011-11-17,80,4.0,,0.04,3.2
2011-11-18,67,4.0,,0.04,2.68
2011-11-19,24,4.0,,0.04,0.96
2011-11-20,22,4.0,,0.04,0.88
2011-11-21,82,4.0,,0.04,3.2800000000000002
2011-11-22,79,4.0,,0.04,3.16
2011-11-23,84,4.0,,0.04,3.36
2011-11-24,29,4.0,,0.04,1.16
2011-11-25,57,4.0,,0.04,2.2800000000000002
2011-11-26,25,4.0,,0.04,1.0
2011-11-27,16,4.0,,0.04,0.64
2011-11-28,75,4.0,,0.04,3.0
2011-11-29,69,4.0,,0.04,2.7600000000000002
2011-11-30,100,4.0,,0.04,4.0
2011-12-01,100,3.0,False,0.03,3.0
2011-12-02,92,3.0,,0.03,2.76
2011-12-03,26,3.0,,0.03,0.78
2011-12-04,18,3.0,,0.03,0.54
2011-12-05,71,3.0,,0.03,2.13
2011-12-06,67,3.0,,0.03,2.01
2011-12-07,71,3.0,,0.03,2.13
2011-12-08,75,3.0,,0.03,2.25
2011-12-09,67,3.0,,0.03,2.01
2011-12-10,32,3.0,,0.03,0.96
2011-12-11,15,3.0,,0.03,0.44999999999999996
2011-12-12,59,3.0,,0.03,1.77
2011-12-13,63,3.0,,0.03,1.89
2011-12-14,69,3.0,,0.03,2.07
2011-12-15,57,3.0,,0.03,1.71
2011-12-16,55,3.0,,0.03,1.65
2011-12-17,20,3.0,,0.03,0.6
2011-12-18,6,3.0,,0.03,0.18
2011-12-19,43,3.0,,0.03,1.29
2011-12-20,70,3.0,,0.03,2.1
2011-12-21,65,3.0,,0.03,1.95
2011-12-22,51,3.0,,0.03,1.53
2011-12-23,56,3.0,,0.03,1.68
2011-12-24,22,3.0,,0.03,0.6599999999999999
2011-12-25,12,3.0,,0.03,0.36
2011-12-26,31,3.0,,0.03,0.9299999999999999
2011-12-27,55,3.0,,0.03,1.65
2011-12-28,59,3.0,,0.03,1.77
2011-12-29,46,3.0,,0.03,1.38
2011-12-30,59,3.0,,0.03,1.77
2011-12-31,29,3.0,,0.03,0.87
2012-01-01,16,2.0,False,0.02,0.32
2012-01-02,32,2.0,,0.02,0.64
2012-01-03,100,2.0,,0.02,2.0
2012-01-04,74,2.0,,0.02,1.48
2012-01-05,66,2.0,,0.02,1.32
2012-01-06,70,2.0,,0.02,1.4000000000000001
2012-01-07,26,2.0,,0.02,0.52
2012-01-08,27,2.0,,0.02,0.54
2012-01-09,63,2.0,,0.02,1.26
2012-01-10,67,2.0,,0.02,1.34
2012-01-11,75,2.0,,0.02,1.5
2012-01-12,71,2.0,,0.02,1.42
2012-01-13,80,2.0,,0.02,1.6
2012-01-14,22,2.0,,0.02,0.44
2012-01-15,12,2.0,,0.02,0.24
2012-01-16,23,2.0,,0.02,0.46
2012-01-17,61,2.0,,0.02,1.22
2012-01-18,56,2.0,,0.02,1.12
2012-01-19,65,2.0,,0.02,1.3
2012-01-20,65,2.0,,0.02,1.3
2012-01-21,36,2.0,,0.02,0.72
2012-01-22,19,2.0,,0.02,0.38
2012-01-23,75,2.0,,0.02,1.5
2012-01-24,69,2.0,,0.02,1.3800000000000001
2012-01-25,68,2.0,,0.02,1.36
2012-01-26,73,2.0,,0.02,1.46
2012-01-27,84,2.0,,0.02,1.68
2012-01-28,19,2.0,,0.02,0.38
2012-01-29,18,2.0,,0.02,0.36
2012-01-30,63,2.0,,0.02,1.26
2012-01-31,57,2.0,,0.02,1.1400000000000001
2012-02-01,65,3.0,False,0.03,1.95
2012-02-02,45,3.0,,0.03,1.3499999999999999
2012-02-03,91,3.0,,0.03,2.73
2012-02-04,36,3.0,,0.03,1.08
2012-02-05,21,3.0,,0.03,0.63
2012-02-06,70,3.0,,0.03,2.1
2012-02-07,87,3.0,,0.03,2.61
2012-02-08,84,3.0,,0.03,2.52
2012-02-09,89,3.0,,0.03,2.67
2012-02-10,69,3.0,,0.03,2.07
2012-02-11,21,3.0,,0.03,0.63
2012-02-12,10,3.0,,0.03,0.3
2012-02-13,66,3.0,,0.03,1.98
2012-02-14,73,3.0,,0.03,2.19
2012-02-15,77,3.0,,0.03,2.31
2012-02-16,78,3.0,,0.03,2.34
2012-02-17,73,3.0,,0.03,2.19
2012-02-18,42,3.0,,0.03,1.26
2012-02-19,17,3.0,,0.03,0.51
2012-02-20,44,3.0,,0.03,1.3199999999999998
2012-02-21,100,3.0,,0.03,3.0
2012-02-22,95,3.0,,0.03,2.85
2012-02-23,66,3.0,,0.03,1.98
2012-02-24,74,3.0,,0.03,2.2199999999999998
2012-02-25,27,3.0,,0.03,0.8099999999999999
2012-02-26,11,3.0,,0.03,0.32999999999999996
2012-02-27,79,3.0,,0.03,2.37
2012-02-28,96,3.0,,0.03,2.88
2012-02-29,63,3.0,,0.03,1.89
2012-03-01,80,3.0,False,0.03,2.4
2012-03-02,61,3.0,,0.03,1.8299999999999998
2012-03-03,34,3.0,,0.03,1.02
2012-03-04,20,3.0,,0.03,0.6
2012-03-05,64,3.0,,0.03,1.92
2012-03-06,97,3.0,,0.03,2.9099999999999997
2012-03-07,95,3.0,,0.03,2.85
2012-03-08,80,3.0,,0.03,2.4
2012-03-09,99,3.0,,0.03,2.9699999999999998
2012-03-10,22,3.0,,0.03,0.6599999999999999
2012-03-11,8,3.0,,0.03,0.24
2012-03-12,60,3.0,,0.03,1.7999999999999998
2012-03-13,90,3.0,,0.03,2.6999999999999997
2012-03-14,100,3.0,,0.03,3.0
2012-03-15,96,3.0,,0.03,2.88
2012-03-16,94,3.0,,0.03,2.82
2012-03-17,24,3.0,,0.03,0.72
2012-03-18,14,3.0,,0.03,0.42
2012-03-19,72,3.0,,0.03,2.16
2012-03-20,77,3.0,,0.03,2.31
2012-03-21,73,3.0,,0.03,2.19
2012-03-22,61,3.0,,0.03,1.8299999999999998
2012-03-23,81,3.0,,0.03,2.4299999999999997
2012-03-24,26,3.0,,0.03,0.78
2012-03-25,17,3.0,,0.03,0.51
2012-03-26,77,3.0,,0.03,2.31
2012-03-27,84,3.0,,0.03,2.52
2012-03-28,68,3.0,,0.03,2.04
2012-03-29,76,3.0,,0.03,2.28
2012-03-30,65,3.0,,0.03,1.95
2012-03-31,21,3.0,,0.03,0.63
2012-04-01,14,2.0,False,0.02,0.28
2012-04-02,59,2.0,,0.02,1.18
2012-04-03,75,2.0,,0.02,1.5
2012-04-04,58,2.0,,0.02,1.16
2012-04-05,67,2.0,,0.02,1.34
2012-04-06,56,2.0,,0.02,1.12
2012-04-07,19,2.0,,0.02,0.38
2012-04-08,15,2.0,,0.02,0.3
2012-04-09,47,2.0,,0.02,0.9400000000000001
2012-04-10,100,2.0,,0.02,2.0
2012-04-11,72,2.0,,0.02,1.44
2012-04-12,85,2.0,,0.02,1.7
2012-04-13,77,2.0,,0.02,1.54
2012-04-14,22,2.0,,0.02,0.44
2012-04-15,15,2.0,,0.02,0.3
2012-04-16,64,2.0,,0.02,1.28
2012-04-17,76,2.0,,0.02,1.52
2012-04-18,71,2.0,,0.02,1.42
2012-04-19,45,2.0,,0.02,0.9
2012-04-20,79,2.0,,0.02,1.58
2012-04-21,26,2.0,,0.02,0.52
2012-04-22,16,2.0,,0.02,0.32
2012-04-23,75,2.0,,0.02,1.5
2012-04-24,60,2.0,,0.02,1.2
2012-04-25,64,2.0,,0.02,1.28
2012-04-26,62,2.0,,0.02,1.24
2012-04-27,44,2.0,,0.02,0.88
2012-04-28,21,2.0,,0.02,0.42
2012-04-29,8,2.0,,0.02,0.16
2012-04-30,57,2.0,,0.02,1.1400000000000001
2012-05-01,85,2.0,False,0.02,1.7
2012-05-02,85,2.0,,0.02,1.7
2012-05-03,76,2.0,,0.02,1.52
2012-05-04,90,2.0,,0.02,1.8
2012-05-05,24,2.0,,0.02,0.48
2012-05-06,16,2.0,,0.02,0.32
2012-05-07,94,2.0,,0.02,1.8800000000000001
2012-05-08,63,2.0,,0.02,1.26
2012-05-09,83,2.0,,0.02,1.6600000000000001
2012-05-10,76,2.0,,0.02,1.52
2012-05-11,86,2.0,,0.02,1.72
2012-05-12,6,2.0,,0.02,0.12
2012-05-13,19,2.0,,0.02,0.38
2012-05-14,71,2.0,,0.02,1.42
2012-05-15,77,2.0,,0.02,1.54
2012-05-16,66,2.0,,0.02,1.32
2012-05-17,65,2.0,,0.02,1.3
2012-05-18,100,2.0,,0.02,2.0
2012-05-19,29,2.0,,0.02,0.58
2012-05-20,15,2.0,,0.02,0.3
2012-05-21,75,2.0,,0.02,1.5
2012-05-22,93,2.0,,0.02,1.86
2012-05-23,80,2.0,,0.02,1.6
2012-05-24,95,2.0,,0.02,1.9000000000000001
2012-05-25,71,2.0,,0.02,1.42
2012-05-26,12,2.0,,0.02,0.24
2012-05-27,16,2.0,,0.02,0.32
2012-05-28,20,2.0,,0.02,0.4
2012-05-29,61,2.0,,0.02,1.22
2012-05-30,84,2.0,,0.02,1.68
2012-05-31,69,2.0,,0.02,1.3800000000000001
2012-06-01,76,3.0,False,0.03,2.28
2012-06-02,32,3.0,,0.03,0.96
2012-06-03,14,3.0,,0.03,0.42
2012-06-04,91,3.0,,0.03,2.73
2012-06-05,81,3.0,,0.03,2.4299999999999997
2012-06-06,81,3.0,,0.03,2.4299999999999997
2012-06-07,83,3.0,,0.03,2.4899999999999998
2012-06-08,80,3.0,,0.03,2.4
2012-06-09,29,3.0,,0.03,0.87
2012-06-10,17,3.0,,0.03,0.51
2012-06-11,62,3.0,,0.03,1.8599999999999999
2012-06-12,60,3.0,,0.03,1.7999999999999998
2012-06-13,59,3.0,,0.03,1.77
2012-06-14,67,3.0,,0.03,2.01
2012-06-15,66,3.0,,0.03,1.98
2012-06-16,10,3.0,,0.03,0.3
2012-06-17,7,3.0,,0.03,0.21
2012-06-18,61,3.0,,0.03,1.8299999999999998
2012-06-19,65,3.0,,0.03,1.95
2012-06-20,58,3.0,,0.03,1.74
2012-06-21,80,3.0,,0.03,2.4
2012-06-22,75,3.0,,0.03,2.25
2012-06-23,21,3.0,,0.03,0.63
2012-06-24,14,3.0,,0.03,0.42
2012-06-25,67,3.0,,0.03,2.01
2012-06-26,62,3.0,,0.03,1.8599999999999999
2012-06-27,59,3.0,,0.03,1.77
2012-06-28,100,3.0,,0.03,3.0
2012-06-29,72,3.0,,0.03,2.16
2012-06-30,22,3.0,,0.03,0.6599999999999999
2012-07-01,22,2.0,False,0.02,0.44
2012-07-02,84,2.0,,0.02,1.68
2012-07-03,85,2.0,,0.02,1.7
2012-07-04,36,2.0,,0.02,0.72
2012-07-05,77,2.0,,0.02,1.54
2012-07-06,93,2.0,,0.02,1.86
2012-07-07,28,2.0,,0.02,0.56
2012-07-08,26,2.0,,0.02,0.52
2012-07-09,65,2.0,,0.02,1.3
2012-07-10,92,2.0,,0.02,1.84
2012-07-11,69,2.0,,0.02,1.3800000000000001
2012-07-12,71,2.0,,0.02,1.42
2012-07-13,74,2.0,,0.02,1.48
2012-07-14,32,2.0,,0.02,0.64
2012-07-15,23,2.0,,0.02,0.46
2012-07-16,61,2.0,,0.02,1.22
2012-07-17,100,2.0,,0.02,2.0
2012-07-18,82,2.0,,0.02,1.6400000000000001
2012-07-19,75,2.0,,0.02,1.5
2012-07-20,79,2.0,,0.02,1.58
2012-07-21,32,2.0,,0.02,0.64
2012-07-22,15,2.0,,0.02,0.3
2012-07-23,79,2.0,,0.02,1.58
2012-07-24,91,2.0,,0.02,1.82
2012-07-25,86,2.0,,0.02,1.72
2012-07-26,90,2.0,,0.02,1.8
2012-07-27,77,2.0,,0.02,1.54
2012-07-28,28,2.0,,0.02,0.56
2012-07-29,14,2.0,,0.02,0.28
2012-07-30,77,2.0,,0.02,1.54
2012-07-31,81,2.0,,0.02,1.62
2012-08-01,89,2.0,False,0.02,1.78
2012-08-02,66,2.0,,0.02,1.32
2012-08-03,100,2.0,,0.02,2.0
2012-08-04,32,2.0,,0.02,0.64
2012-08-05,22,2.0,,0.02,0.44
2012-08-06,94,2.0,,0.02,1.8800000000000001
2012-08-07,94,2.0,,0.02,1.8800000000000001
2012-08-08,92,2.0,,0.02,1.84
2012-08-09,84,2.0,,0.02,1.68
2012-08-10,65,2.0,,0.02,1.3
2012-08-11,28,2.0,,0.02,0.56
2012-08-12,15,2.0,,0.02,0.3
2012-08-13,58,2.0,,0.02,1.16
2012-08-14,71,2.0,,0.02,1.42
2012-08-15,56,2.0,,0.02,1.12
2012-08-16,98,2.0,,0.02,1.96
2012-08-17,75,2.0,,0.02,1.5
2012-08-18,15,2.0,,0.02,0.3
2012-08-19,13,2.0,,0.02,0.26
2012-08-20,45,2.0,,0.02,0.9
2012-08-21,78,2.0,,0.02,1.56
2012-08-22,66,2.0,,0.02,1.32
2012-08-23,57,2.0,,0.02,1.1400000000000001
2012-08-24,75,2.0,,0.02,1.5
2012-08-25,25,2.0,,0.02,0.5
2012-08-26,8,2.0,,0.02,0.16
2012-08-27,67,2.0,,0.02,1.34
2012-08-28,58,2.0,,0.02,1.16
2012-08-29,79,2.0,,0.02,1.58
2012-08-30,86,2.0,,0.02,1.72
2012-08-31,58,2.0,,0.02,1.16
2012-09-01,14,2.0,False,0.02,0.28
2012-09-02,7,2.0,,0.02,0.14
2012-09-03,13,2.0,,0.02,0.26
2012-09-04,52,2.0,,0.02,1.04
2012-09-05,64,2.0,,0.02,1.28
2012-09-06,68,2.0,,0.02,1.36
2012-09-07,81,2.0,,0.02,1.62
2012-09-08,20,2.0,,0.02,0.4
2012-09-09,8,2.0,,0.02,0.16
2012-09-10,37,2.0,,0.02,0.74
2012-09-11,74,2.0,,0.02,1.48
2012-09-12,70,2.0,,0.02,1.4000000000000001
2012-09-13,67,2.0,,0.02,1.34
2012-09-14,100,2.0,,0.02,2.0
2012-09-15,25,2.0,,0.02,0.5
2012-09-16,5,2.0,,0.02,0.1
2012-09-17,64,2.0,,0.02,1.28
2012-09-18,87,2.0,,0.02,1.74
2012-09-19,80,2.0,,0.02,1.6
2012-09-20,72,2.0,,0.02,1.44
2012-09-21,57,2.0,,0.02,1.1400000000000001
2012-09-22,23,2.0,,0.02,0.46
2012-09-23,17,2.0,,0.02,0.34
2012-09-24,49,2.0,,0.02,0.98
2012-09-25,57,2.0,,0.02,1.1400000000000001
2012-09-26,69,2.0,,0.02,1.3800000000000001
2012-09-27,72,2.0,,0.02,1.44
2012-09-28,63,2.0,,0.02,1.26
2012-09-29,22,2.0,,0.02,0.44
2012-09-30,11,2.0,,0.02,0.22
2012-10-01,71,2.0,False,0.02,1.42
2012-10-02,67,2.0,,0.02,1.34
2012-10-03,57,2.0,,0.02,1.1400000000000001
2012-10-04,71,2.0,,0.02,1.42
2012-10-05,87,2.0,,0.02,1.74
2012-10-06,30,2.0,,0.02,0.6
2012-10-07,17,2.0,,0.02,0.34
2012-10-08,67,2.0,,0.02,1.34
2012-10-09,71,2.0,,0.02,1.42
2012-10-10,69,2.0,,0.02,1.3800000000000001
2012-10-11,70,2.0,,0.02,1.4000000000000001
2012-10-12,78,2.0,,0.02,1.56
2012-10-13,22,2.0,,0.02,0.44
2012-10-14,10,2.0,,0.02,0.2
2012-10-15,73,2.0,,0.02,1.46
2012-10-16,61,2.0,,0.02,1.22
2012-10-17,62,2.0,,0.02,1.24
2012-10-18,75,2.0,,0.02,1.5
2012-10-19,82,2.0,,0.02,1.6400000000000001
2012-10-20,27,2.0,,0.02,0.54
2012-10-21,14,2.0,,0.02,0.28
2012-10-22,71,2.0,,0.02,1.42
2012-10-23,100,2.0,,0.02,2.0
2012-10-24,90,2.0,,0.02,1.8
2012-10-25,86,2.0,,0.02,1.72
2012-10-26,65,2.0,,0.02,1.3
2012-10-27,23,2.0,,0.02,0.46
2012-10-28,8,2.0,,0.02,0.16
2012-10-29,41,2.0,,0.02,0.8200000000000001
2012-10-30,34,2.0,,0.02,0.68
2012-10-31,64,2.0,,0.02,1.28
2012-11-01,23,4.0,False,0.04,0.92
2012-11-02,22,4.0,,0.04,0.88
2012-11-03,2,4.0,,0.04,0.08
2012-11-04,4,4.0,,0.04,0.16
2012-11-05,19,4.0,,0.04,0.76
2012-11-06,21,4.0,,0.04,0.84
2012-11-07,100,4.0,,0.04,4.0
2012-11-08,75,4.0,,0.04,3.0
2012-11-09,55,4.0,,0.04,2.2
2012-11-10,15,4.0,,0.04,0.6
2012-11-11,5,4.0,,0.04,0.2
2012-11-12,28,4.0,,0.04,1.12
2012-11-13,36,4.0,,0.04,1.44
2012-11-14,40,4.0,,0.04,1.6
2012-11-15,43,4.0,,0.04,1.72
2012-11-16,42,4.0,,0.04,1.68
2012-11-17,12,4.0,,0.04,0.48
2012-11-18,7,4.0,,0.04,0.28
2012-11-19,25,4.0,,0.04,1.0
2012-11-20,29,4.0,,0.04,1.16
2012-11-21,27,4.0,,0.04,1.08
2012-11-22,7,4.0,,0.04,0.28
2012-11-23,16,4.0,,0.04,0.64
2012-11-24,12,4.0,,0.04,0.48
2012-11-25,6,4.0,,0.04,0.24
2012-11-26,23,4.0,,0.04,0.92
2012-11-27,24,4.0,,0.04,0.96
2012-11-28,27,4.0,,0.04,1.08
2012-11-29,22,4.0,,0.04,0.88
2012-11-30,27,4.0,,0.04,1.08
2012-12-01,20,2.0,False,0.02,0.4
2012-12-02,15,2.0,,0.02,0.3
2012-12-03,70,2.0,,0.02,1.4000000000000001
2012-12-04,79,2.0,,0.02,1.58
2012-12-05,87,2.0,,0.02,1.74
2012-12-06,92,2.0,,0.02,1.84
2012-12-07,85,2.0,,0.02,1.7
2012-12-08,31,2.0,,0.02,0.62
2012-12-09,14,2.0,,0.02,0.28
2012-12-10,66,2.0,,0.02,1.32
2012-12-11,72,2.0,,0.02,1.44
2012-12-12,76,2.0,,0.02,1.52
2012-12-13,79,2.0,,0.02,1.58
2012-12-14,69,2.0,,0.02,1.3800000000000001
2012-12-15,19,2.0,,0.02,0.38
2012-12-16,17,2.0,,0.02,0.34
2012-12-17,67,2.0,,0.02,1.34
2012-12-18,86,2.0,,0.02,1.72
2012-12-19,80,2.0,,0.02,1.6
2012-12-20,86,2.0,,0.02,1.72
2012-12-21,100,2.0,,0.02,2.0
2012-12-22,28,2.0,,0.02,0.56
2012-12-23,14,2.0,,0.02,0.28
2012-12-24,59,2.0,,0.02,1.18
2012-12-25,19,2.0,,0.02,0.38
2012-12-26,82,2.0,,0.02,1.6400000000000001
2012-12-27,85,2.0,,0.02,1.7
2012-12-28,95,2.0,,0.02,1.9000000000000001
2012-12-29,28,2.0,,0.02,0.56
2012-12-30,17,2.0,,0.02,0.34
2012-12-31,96,2.0,,0.02,1.92
2013-01-01,37,3.0,False,0.03,1.1099999999999999
2013-01-02,100,3.0,,0.03,3.0
2013-01-03,78,3.0,,0.03,2.34
2013-01-04,75,3.0,,0.03,2.25
2013-01-05,29,3.0,,0.03,0.87
2013-01-06,19,3.0,,0.03,0.57
2013-01-07,71,3.0,,0.03,2.13
2013-01-08,66,3.0,,0.03,1.98
2013-01-09,49,3.0,,0.03,1.47
2013-01-10,59,3.0,,0.03,1.77
2013-01-11,73,3.0,,0.03,2.19
2013-01-12,23,3.0,,0.03,0.69
2013-01-13,12,3.0,,0.03,0.36
2013-01-14,50,3.0,,0.03,1.5
2013-01-15,67,3.0,,0.03,2.01
2013-01-16,60,3.0,,0.03,1.7999999999999998
2013-01-17,61,3.0,,0.03,1.8299999999999998
2013-01-18,59,3.0,,0.03,1.77
2013-01-19,26,3.0,,0.03,0.78
2013-01-20,9,3.0,,0.03,0.27
2013-01-21,33,3.0,,0.03,0.99
2013-01-22,62,3.0,,0.03,1.8599999999999999
2013-01-23,56,3.0,,0.03,1.68
2013-01-24,85,3.0,,0.03,2.55
2013-01-25,81,3.0,,0.03,2.4299999999999997
2013-01-26,23,3.0,,0.03,0.69
2013-01-27,15,3.0,,0.03,0.44999999999999996
2013-01-28,64,3.0,,0.03,1.92
2013-01-29,67,3.0,,0.03,2.01
2013-01-30,84,3.0,,0.03,2.52
2013-01-31,71,3.0,,0.03,2.13
2013-02-01,100,3.0,False,0.03,3.0
2013-02-02,56,3.0,,0.03,1.68
2013-02-03,19,3.0,,0.03,0.57
2013-02-04,67,3.0,,0.03,2.01
2013-02-05,83,3.0,,0.03,2.4899999999999998
2013-02-06,69,3.0,,0.03,2.07
2013-02-07,83,3.0,,0.03,2.4899999999999998
2013-02-08,66,3.0,,0.03,1.98
2013-02-09,17,3.0,,0.03,0.51
2013-02-10,8,3.0,,0.03,0.24
2013-02-11,60,3.0,,0.03,1.7999999999999998
2013-02-12,69,3.0,,0.03,2.07
2013-02-13,83,3.0,,0.03,2.4899999999999998
2013-02-14,65,3.0,,0.03,1.95
2013-02-15,70,3.0,,0.03,2.1
2013-02-16,24,3.0,,0.03,0.72
2013-02-17,6,3.0,,0.03,0.18
2013-02-18,34,3.0,,0.03,1.02
2013-02-19,80,3.0,,0.03,2.4
2013-02-20,78,3.0,,0.03,2.34
2013-02-21,82,3.0,,0.03,2.46
2013-02-22,65,3.0,,0.03,1.95
2013-02-23,25,3.0,,0.03,0.75
2013-02-24,8,3.0,,0.03,0.24
2013-02-25,68,3.0,,0.03,2.04
2013-02-26,94,3.0,,0.03,2.82
2013-02-27,86,3.0,,0.03,2.58
2013-02-28,96,3.0,,0.03,2.88
2013-03-01,63,3.0,False,0.03,1.89
2013-03-02,22,3.0,,0.03,0.6599999999999999
2013-03-03,14,3.0,,0.03,0.42
2013-03-04,50,3.0,,0.03,1.5
2013-03-05,100,3.0,,0.03,3.0
2013-03-06,87,3.0,,0.03,2.61
2013-03-07,74,3.0,,0.03,2.2199999999999998
2013-03-08,88,3.0,,0.03,2.6399999999999997
2013-03-09,19,3.0,,0.03,0.57
2013-03-10,8,3.0,,0.03,0.24
2013-03-11,56,3.0,,0.03,1.68
2013-03-12,70,3.0,,0.03,2.1
2013-03-13,68,3.0,,0.03,2.04
2013-03-14,52,3.0,,0.03,1.56
2013-03-15,70,3.0,,0.03,2.1
2013-03-16,19,3.0,,0.03,0.57
2013-03-17,16,3.0,,0.03,0.48
2013-03-18,62,3.0,,0.03,1.8599999999999999
2013-03-19,67,3.0,,0.03,2.01
2013-03-20,70,3.0,,0.03,2.1
2013-03-21,58,3.0,,0.03,1.74
2013-03-22,56,3.0,,0.03,1.68
2013-03-23,12,3.0,,0.03,0.36
2013-03-24,6,3.0,,0.03,0.18
2013-03-25,56,3.0,,0.03,1.68
2013-03-26,57,3.0,,0.03,1.71
2013-03-27,51,3.0,,0.03,1.53
2013-03-28,60,3.0,,0.03,1.7999999999999998
2013-03-29,41,3.0,,0.03,1.23
2013-03-30,12,3.0,,0.03,0.36
2013-03-31,11,3.0,,0.03,0.32999999999999996
2013-04-01,66,3.0,False,0.03,1.98
2013-04-02,75,3.0,,0.03,2.25
2013-04-03,84,3.0,,0.03,2.52
2013-04-04,84,3.0,,0.03,2.52
2013-04-05,83,3.0,,0.03,2.4899999999999998
2013-04-06,29,3.0,,0.03,0.87
2013-04-07,10,3.0,,0.03,0.3
2013-04-08,65,3.0,,0.03,1.95
2013-04-09,71,3.0,,0.03,2.13
2013-04-10,75,3.0,,0.03,2.25
2013-04-11,70,3.0,,0.03,2.1
2013-04-12,76,3.0,,0.03,2.28
2013-04-13,28,3.0,,0.03,0.84
2013-04-14,8,3.0,,0.03,0.24
2013-04-15,74,3.0,,0.03,2.2199999999999998
2013-04-16,100,3.0,,0.03,3.0
2013-04-17,89,3.0,,0.03,2.67
2013-04-18,78,3.0,,0.03,2.34
2013-04-19,68,3.0,,0.03,2.04
2013-04-20,27,3.0,,0.03,0.8099999999999999
2013-04-21,18,3.0,,0.03,0.54
2013-04-22,73,3.0,,0.03,2.19
2013-04-23,75,3.0,,0.03,2.25
2013-04-24,67,3.0,,0.03,2.01
2013-04-25,57,3.0,,0.03,1.71
2013-04-26,69,3.0,,0.03,2.07
2013-04-27,17,3.0,,0.03,0.51
2013-04-28,8,3.0,,0.03,0.24
2013-04-29,69,3.0,,0.03,2.07
2013-04-30,81,3.0,,0.03,2.4299999999999997
2013-05-01,73,3.0,False,0.03,2.19
2013-05-02,75,3.0,,0.03,2.25
2013-05-03,100,3.0,,0.03,3.0
