date,restaurant_unscaled,restaurant_monthly,isPartial,scale,restaurant
2020-03-12,52,64.0,,0.64,33.28
2020-03-13,59,64.0,,0.64,37.76
2020-03-14,75,64.0,,0.64,48.0
2020-03-15,77,64.0,,0.64,49.28
2020-03-16,74,64.0,,0.64,47.36
2020-03-17,60,64.0,,0.64,38.4
2020-03-18,51,64.0,,0.64,32.64
2020-03-19,48,64.0,,0.64,30.72
2020-03-20,52,64.0,,0.64,33.28
2020-03-21,56,64.0,,0.64,35.84
2020-03-22,48,64.0,,0.64,30.72
2020-03-23,37,64.0,,0.64,23.68
2020-03-24,39,64.0,,0.64,24.96
2020-03-25,38,64.0,,0.64,24.32
2020-03-26,41,64.0,,0.64,26.240000000000002
2020-03-27,49,64.0,,0.64,31.36
2020-03-28,54,64.0,,0.64,34.56
2020-03-29,47,64.0,,0.64,30.080000000000002
2020-03-30,35,64.0,,0.64,22.400000000000002
2020-03-31,38,64.0,,0.64,24.32
2020-04-01,58,51.0,False,0.51,29.580000000000002
2020-04-02,75,51.0,,0.51,38.25
2020-04-03,83,51.0,,0.51,42.33
2020-04-04,90,51.0,,0.51,45.9
2020-04-05,76,51.0,,0.51,38.76
2020-04-06,57,51.0,,0.51,29.07
2020-04-07,64,51.0,,0.51,32.64
2020-04-08,66,51.0,,0.51,33.660000000000004
2020-04-09,70,51.0,,0.51,35.7
2020-04-10,89,51.0,,0.51,45.39
2020-04-11,94,51.0,,0.51,47.94
2020-04-12,75,51.0,,0.51,38.25
2020-04-13,58,51.0,,0.51,29.580000000000002
2020-04-14,64,51.0,,0.51,32.64
2020-04-15,65,51.0,,0.51,33.15
2020-04-16,70,51.0,,0.51,35.7
2020-04-17,88,51.0,,0.51,44.88
2020-04-18,98,51.0,,0.51,49.980000000000004
2020-04-19,88,51.0,,0.51,44.88
2020-04-20,61,51.0,,0.51,31.11
2020-04-21,67,51.0,,0.51,34.17
2020-04-22,70,51.0,,0.51,35.7
2020-04-23,71,51.0,,0.51,36.21
2020-04-24,87,51.0,,0.51,44.37
2020-04-25,100,51.0,,0.51,51.0
2020-04-26,90,51.0,,0.51,45.9
2020-04-27,67,51.0,,0.51,34.17
2020-04-28,71,51.0,,0.51,36.21
2020-04-29,72,51.0,,0.51,36.72
2020-04-30,74,51.0,,0.51,37.74
2020-05-01,65,66.0,False,0.66,42.9
2020-05-02,80,66.0,,0.66,52.800000000000004
2020-05-03,68,66.0,,0.66,44.88
2020-05-04,50,66.0,,0.66,33.0
2020-05-05,73,66.0,,0.66,48.18
2020-05-06,58,66.0,,0.66,38.28
2020-05-07,57,66.0,,0.66,37.620000000000005
2020-05-08,70,66.0,,0.66,46.2
2020-05-09,85,66.0,,0.66,56.1
2020-05-10,100,66.0,,0.66,66.0
2020-05-11,53,66.0,,0.66,34.980000000000004
2020-05-12,56,66.0,,0.66,36.96
2020-05-13,55,66.0,,0.66,36.300000000000004
2020-05-14,56,66.0,,0.66,36.96
2020-05-15,68,66.0,,0.66,44.88
2020-05-16,78,66.0,,0.66,51.480000000000004
2020-05-17,75,66.0,,0.66,49.5
2020-05-18,52,66.0,,0.66,34.32
2020-05-19,56,66.0,,0.66,36.96
2020-05-20,60,66.0,,0.66,39.6
2020-05-21,61,66.0,,0.66,40.260000000000005
2020-05-22,73,66.0,,0.66,48.18
2020-05-23,87,66.0,,0.66,57.42
2020-05-24,81,66.0,,0.66,53.46
2020-05-25,68,66.0,,0.66,44.88
2020-05-26,55,66.0,,0.66,36.300000000000004
2020-05-27,56,66.0,,0.66,36.96
2020-05-28,61,66.0,,0.66,40.260000000000005
2020-05-29,73,66.0,,0.66,48.18
2020-05-30,84,66.0,,0.66,55.440000000000005
2020-05-31,79,66.0,,0.66,52.14
2020-06-01,50,76.0,False,0.76,38.0
2020-06-02,53,76.0,,0.76,40.28
2020-06-03,58,76.0,,0.76,44.08
2020-06-04,60,76.0,,0.76,45.6
2020-06-05,72,76.0,,0.76,54.72
2020-06-06,85,76.0,,0.76,64.6
2020-06-07,81,76.0,,0.76,61.56
2020-06-08,59,76.0,,0.76,44.84
2020-06-09,61,76.0,,0.76,46.36
2020-06-10,63,76.0,,0.76,47.88
2020-06-11,63,76.0,,0.76,47.88
2020-06-12,77,76.0,,0.76,58.52
2020-06-13,95,76.0,,0.76,72.2
2020-06-14,87,76.0,,0.76,66.12
2020-06-15,62,76.0,,0.76,47.12
2020-06-16,62,76.0,,0.76,47.12
2020-06-17,66,76.0,,0.76,50.160000000000004
2020-06-18,66,76.0,,0.76,50.160000000000004
2020-06-19,80,76.0,,0.76,60.8
2020-06-20,97,76.0,,0.76,73.72
2020-06-21,100,76.0,,0.76,76.0
2020-06-22,65,76.0,,0.76,49.4
2020-06-23,66,76.0,,0.76,50.160000000000004
2020-06-24,72,76.0,,0.76,54.72
2020-06-25,69,76.0,,0.76,52.44
2020-06-26,80,76.0,,0.76,60.8
2020-06-27,94,76.0,,0.76,71.44
2020-06-28,90,76.0,,0.76,68.4
2020-06-29,65,76.0,,0.76,49.4
2020-06-30,64,76.0,,0.76,48.64
2020-07-01,73,76.0,False,0.76,55.480000000000004
2020-07-02,79,76.0,,0.76,60.04
2020-07-03,94,76.0,,0.76,71.44
2020-07-04,93,76.0,,0.76,70.68
2020-07-05,92,76.0,,0.76,69.92
2020-07-06,69,76.0,,0.76,52.44
2020-07-07,72,76.0,,0.76,54.72
2020-07-08,73,76.0,,0.76,55.480000000000004
2020-07-09,74,76.0,,0.76,56.24
2020-07-10,86,76.0,,0.76,65.36
2020-07-11,100,76.0,,0.76,76.0
2020-07-12,99,76.0,,0.76,75.24
2020-07-13,68,76.0,,0.76,51.68
2020-07-14,67,76.0,,0.76,50.92
2020-07-15,67,76.0,,0.76,50.92
2020-07-16,69,76.0,,0.76,52.44
2020-07-17,82,76.0,,0.76,62.32
2020-07-18,99,76.0,,0.76,75.24
2020-07-19,95,76.0,,0.76,72.2
2020-07-20,67,76.0,,0.76,50.92
2020-07-21,68,76.0,,0.76,51.68
2020-07-22,71,76.0,,0.76,53.96
2020-07-23,73,76.0,,0.76,55.480000000000004
2020-07-24,86,76.0,,0.76,65.36
2020-07-25,99,76.0,,0.76,75.24
2020-07-26,96,76.0,,0.76,72.96000000000001
2020-07-27,66,76.0,,0.76,50.160000000000004
2020-07-28,67,76.0,,0.76,50.92
2020-07-29,70,76.0,,0.76,53.2
2020-07-30,70,76.0,,0.76,53.2
2020-07-31,85,76.0,,0.76,64.6
2020-08-01,95,78.0,False,0.78,74.10000000000001
2020-08-02,89,78.0,,0.78,69.42
2020-08-03,59,78.0,,0.78,46.02
2020-08-04,62,78.0,,0.78,48.36
2020-08-05,67,78.0,,0.78,52.260000000000005
2020-08-06,67,78.0,,0.78,52.260000000000005
2020-08-07,79,78.0,,0.78,61.620000000000005
2020-08-08,94,78.0,,0.78,73.32000000000001
2020-08-09,95,78.0,,0.78,74.10000000000001
2020-08-10,65,78.0,,0.78,50.7
2020-08-11,64,78.0,,0.78,49.92
2020-08-12,63,78.0,,0.78,49.14
2020-08-13,65,78.0,,0.78,50.7
2020-08-14,79,78.0,,0.78,61.620000000000005
2020-08-15,97,78.0,,0.78,75.66
2020-08-16,87,78.0,,0.78,67.86
2020-08-17,61,78.0,,0.78,47.58
2020-08-18,62,78.0,,0.78,48.36
2020-08-19,64,78.0,,0.78,49.92
2020-08-20,66,78.0,,0.78,51.480000000000004
2020-08-21,76,78.0,,0.78,59.28
2020-08-22,100,78.0,,0.78,78.0
2020-08-23,89,78.0,,0.78,69.42
2020-08-24,57,78.0,,0.78,44.46
2020-08-25,61,78.0,,0.78,47.58
2020-08-26,58,78.0,,0.78,45.24
2020-08-27,61,78.0,,0.78,47.58
2020-08-28,77,78.0,,0.78,60.06
2020-08-29,100,78.0,,0.78,78.0
2020-08-30,92,78.0,,0.78,71.76
2020-08-31,60,78.0,,0.78,46.800000000000004
2020-09-01,54,75.0,False,0.75,40.5
2020-09-02,58,75.0,,0.75,43.5
2020-09-03,61,75.0,,0.75,45.75
2020-09-04,74,75.0,,0.75,55.5
2020-09-05,100,75.0,,0.75,75.0
2020-09-06,99,75.0,,0.75,74.25
2020-09-07,84,75.0,,0.75,63.0
2020-09-08,52,75.0,,0.75,39.0
2020-09-09,55,75.0,,0.75,41.25
2020-09-10,59,75.0,,0.75,44.25
2020-09-11,69,75.0,,0.75,51.75
2020-09-12,93,75.0,,0.75,69.75
2020-09-13,81,75.0,,0.75,60.75
2020-09-14,52,75.0,,0.75,39.0
2020-09-15,54,75.0,,0.75,40.5
2020-09-16,57,75.0,,0.75,42.75
2020-09-17,61,75.0,,0.75,45.75
2020-09-18,72,75.0,,0.75,54.0
2020-09-19,94,75.0,,0.75,70.5
2020-09-20,84,75.0,,0.75,63.0
2020-09-21,50,75.0,,0.75,37.5
2020-09-22,56,75.0,,0.75,42.0
2020-09-23,57,75.0,,0.75,42.75
2020-09-24,59,75.0,,0.75,44.25
2020-09-25,76,75.0,,0.75,57.0
2020-09-26,100,75.0,,0.75,75.0
2020-09-27,84,75.0,,0.75,63.0
2020-09-28,55,75.0,,0.75,41.25
2020-09-29,56,75.0,,0.75,42.0
2020-09-30,56,75.0,,0.75,42.0
2020-10-01,60,78.0,False,0.78,46.800000000000004
2020-10-02,72,78.0,,0.78,56.160000000000004
2020-10-03,96,78.0,,0.78,74.88
2020-10-04,82,78.0,,0.78,63.96
2020-10-05,55,78.0,,0.78,42.9
2020-10-06,55,78.0,,0.78,42.9
2020-10-07,57,78.0,,0.78,44.46
2020-10-08,60,78.0,,0.78,46.800000000000004
2020-10-09,77,78.0,,0.78,60.06
2020-10-10,96,78.0,,0.78,74.88
2020-10-11,89,78.0,,0.78,69.42
2020-10-12,61,78.0,,0.78,47.58
2020-10-13,58,78.0,,0.78,45.24
2020-10-14,61,78.0,,0.78,47.58
2020-10-15,64,78.0,,0.78,49.92
2020-10-16,77,78.0,,0.78,60.06
2020-10-17,100,78.0,,0.78,78.0
2020-10-18,87,78.0,,0.78,67.86
2020-10-19,58,78.0,,0.78,45.24
2020-10-20,60,78.0,,0.78,46.800000000000004
2020-10-21,61,78.0,,0.78,47.58
2020-10-22,64,78.0,,0.78,49.92
2020-10-23,74,78.0,,0.78,57.72
2020-10-24,95,78.0,,0.78,74.10000000000001
2020-10-25,80,78.0,,0.78,62.400000000000006
2020-10-26,56,78.0,,0.78,43.68
2020-10-27,56,78.0,,0.78,43.68
2020-10-28,56,78.0,,0.78,43.68
2020-10-29,61,78.0,,0.78,47.58
2020-10-30,72,78.0,,0.78,56.160000000000004
2020-10-31,82,78.0,,0.78,63.96
2020-11-01,93,68.0,True,0.68,63.24
2020-11-02,59,68.0,,0.68,40.120000000000005
2020-11-03,61,68.0,,0.68,41.480000000000004
2020-11-04,38,68.0,,0.68,25.840000000000003
2020-11-05,50,68.0,,0.68,34.0
2020-11-06,64,68.0,,0.68,43.52
2020-11-07,89,68.0,,0.68,60.52
2020-11-08,85,68.0,,0.68,57.800000000000004
2020-11-09,61,68.0,,0.68,41.480000000000004
2020-11-10,59,68.0,,0.68,40.120000000000005
2020-11-11,74,68.0,,0.68,50.32
2020-11-12,64,68.0,,0.68,43.52
2020-11-13,80,68.0,,0.68,54.400000000000006
2020-11-14,100,68.0,,0.68,68.0
2020-11-15,91,68.0,,0.68,61.88
2020-11-16,59,68.0,,0.68,40.120000000000005
2020-11-17,63,68.0,,0.68,42.84
2020-11-18,63,68.0,,0.68,42.84
2020-11-19,66,68.0,,0.68,44.88
2020-11-20,76,68.0,,0.68,51.68000000000001
2020-11-21,96,68.0,,0.68,65.28
2020-11-22,83,68.0,,0.68,56.440000000000005
2020-11-23,63,68.0,,0.68,42.84
2020-11-24,65,68.0,,0.68,44.2
2020-11-25,70,68.0,,0.68,47.6
2020-11-26,70,68.0,,0.68,47.6
2020-11-27,58,68.0,,0.68,39.440000000000005
2020-11-28,76,68.0,,0.68,51.68000000000001
2020-11-29,72,68.0,,0.68,48.96
