date,credit_unscaled,credit_monthly,isPartial,scale,credit
2018-05-25,92,88.0,,0.88,80.96
2018-05-26,77,88.0,,0.88,67.76
2018-05-27,62,88.0,,0.88,54.56
2018-05-28,68,88.0,,0.88,59.84
2018-05-29,89,88.0,,0.88,78.32000000000001
2018-05-30,89,88.0,,0.88,78.32000000000001
2018-05-31,94,88.0,,0.88,82.72
2018-06-01,100,92.0,False,0.92,92.0
2018-06-02,82,92.0,,0.92,75.44
2018-06-03,68,92.0,,0.92,62.56
2018-06-04,91,92.0,,0.92,83.72
2018-06-05,87,92.0,,0.92,80.04
2018-06-06,84,92.0,,0.92,77.28
2018-06-07,87,92.0,,0.92,80.04
2018-06-08,87,92.0,,0.92,80.04
2018-06-09,74,92.0,,0.92,68.08
2018-06-10,61,92.0,,0.92,56.120000000000005
2018-06-11,88,92.0,,0.92,80.96000000000001
2018-06-12,88,92.0,,0.92,80.96000000000001
2018-06-13,85,92.0,,0.92,78.2
2018-06-14,88,92.0,,0.92,80.96000000000001
2018-06-15,97,92.0,,0.92,89.24000000000001
2018-06-16,76,92.0,,0.92,69.92
2018-06-17,58,92.0,,0.92,53.36
2018-06-18,87,92.0,,0.92,80.04
2018-06-19,85,92.0,,0.92,78.2
2018-06-20,86,92.0,,0.92,79.12
2018-06-21,86,92.0,,0.92,79.12
2018-06-22,89,92.0,,0.92,81.88000000000001
2018-06-23,72,92.0,,0.92,66.24000000000001
2018-06-24,60,92.0,,0.92,55.2
2018-06-25,87,92.0,,0.92,80.04
2018-06-26,82,92.0,,0.92,75.44
2018-06-27,85,92.0,,0.92,78.2
2018-06-28,89,92.0,,0.92,81.88000000000001
2018-06-29,98,92.0,,0.92,90.16000000000001
2018-06-30,78,92.0,,0.92,71.76
2018-07-01,66,91.0,False,0.91,60.06
2018-07-02,94,91.0,,0.91,85.54
2018-07-03,92,91.0,,0.91,83.72
2018-07-04,69,91.0,,0.91,62.79
2018-07-05,95,91.0,,0.91,86.45
2018-07-06,100,91.0,,0.91,91.0
2018-07-07,79,91.0,,0.91,71.89
2018-07-08,67,91.0,,0.91,60.97
2018-07-09,91,91.0,,0.91,82.81
2018-07-10,90,91.0,,0.91,81.9
2018-07-11,88,91.0,,0.91,80.08
2018-07-12,92,91.0,,0.91,83.72
2018-07-13,99,91.0,,0.91,90.09
2018-07-14,76,91.0,,0.91,69.16
2018-07-15,63,91.0,,0.91,57.330000000000005
2018-07-16,92,91.0,,0.91,83.72
2018-07-17,91,91.0,,0.91,82.81
2018-07-18,89,91.0,,0.91,80.99000000000001
2018-07-19,87,91.0,,0.91,79.17
2018-07-20,91,91.0,,0.91,82.81
2018-07-21,74,91.0,,0.91,67.34
2018-07-22,61,91.0,,0.91,55.510000000000005
2018-07-23,86,91.0,,0.91,78.26
2018-07-24,82,91.0,,0.91,74.62
2018-07-25,83,91.0,,0.91,75.53
2018-07-26,85,91.0,,0.91,77.35000000000001
2018-07-27,94,91.0,,0.91,85.54
2018-07-28,75,91.0,,0.91,68.25
2018-07-29,61,91.0,,0.91,55.510000000000005
2018-07-30,91,91.0,,0.91,82.81
2018-07-31,92,91.0,,0.91,83.72
2018-08-01,99,93.0,False,0.93,92.07000000000001
2018-08-02,94,93.0,,0.93,87.42
2018-08-03,100,93.0,,0.93,93.0
2018-08-04,82,93.0,,0.93,76.26
2018-08-05,67,93.0,,0.93,62.31
2018-08-06,95,93.0,,0.93,88.35000000000001
2018-08-07,91,93.0,,0.93,84.63000000000001
2018-08-08,90,93.0,,0.93,83.7
2018-08-09,90,93.0,,0.93,83.7
2018-08-10,98,93.0,,0.93,91.14
2018-08-11,78,93.0,,0.93,72.54
2018-08-12,66,93.0,,0.93,61.38
2018-08-13,91,93.0,,0.93,84.63000000000001
2018-08-14,93,93.0,,0.93,86.49000000000001
2018-08-15,94,93.0,,0.93,87.42
2018-08-16,92,93.0,,0.93,85.56
2018-08-17,95,93.0,,0.93,88.35000000000001
2018-08-18,76,93.0,,0.93,70.68
2018-08-19,67,93.0,,0.93,62.31
2018-08-20,90,93.0,,0.93,83.7
2018-08-21,88,93.0,,0.93,81.84
2018-08-22,85,93.0,,0.93,79.05
2018-08-23,86,93.0,,0.93,79.98
2018-08-24,89,93.0,,0.93,82.77000000000001
2018-08-25,74,93.0,,0.93,68.82000000000001
2018-08-26,62,93.0,,0.93,57.660000000000004
2018-08-27,86,93.0,,0.93,79.98
2018-08-28,82,93.0,,0.93,76.26
2018-08-29,81,93.0,,0.93,75.33
2018-08-30,86,93.0,,0.93,79.98
2018-08-31,97,93.0,,0.93,90.21000000000001
2018-09-01,88,85.0,False,0.85,74.8
2018-09-02,68,85.0,,0.85,57.8
2018-09-03,73,85.0,,0.85,62.05
2018-09-04,100,85.0,,0.85,85.0
2018-09-05,96,85.0,,0.85,81.6
2018-09-06,94,85.0,,0.85,79.89999999999999
2018-09-07,95,85.0,,0.85,80.75
2018-09-08,81,85.0,,0.85,68.85
2018-09-09,63,85.0,,0.85,53.55
2018-09-10,92,85.0,,0.85,78.2
2018-09-11,91,85.0,,0.85,77.35
2018-09-12,91,85.0,,0.85,77.35
2018-09-13,88,85.0,,0.85,74.8
2018-09-14,95,85.0,,0.85,80.75
2018-09-15,81,85.0,,0.85,68.85
2018-09-16,62,85.0,,0.85,52.699999999999996
2018-09-17,93,85.0,,0.85,79.05
2018-09-18,87,85.0,,0.85,73.95
2018-09-19,88,85.0,,0.85,74.8
2018-09-20,90,85.0,,0.85,76.5
2018-09-21,94,85.0,,0.85,79.89999999999999
2018-09-22,78,85.0,,0.85,66.3
2018-09-23,61,85.0,,0.85,51.85
2018-09-24,87,85.0,,0.85,73.95
2018-09-25,86,85.0,,0.85,73.1
2018-09-26,85,85.0,,0.85,72.25
2018-09-27,85,85.0,,0.85,72.25
2018-09-28,100,85.0,,0.85,85.0
2018-09-29,81,85.0,,0.85,68.85
2018-09-30,64,85.0,,0.85,54.4
2018-10-01,100,85.0,False,0.85,85.0
2018-10-02,97,85.0,,0.85,82.45
2018-10-03,94,85.0,,0.85,79.89999999999999
2018-10-04,96,85.0,,0.85,81.6
2018-10-05,99,85.0,,0.85,84.14999999999999
2018-10-06,83,85.0,,0.85,70.55
2018-10-07,66,85.0,,0.85,56.1
2018-10-08,90,85.0,,0.85,76.5
2018-10-09,94,85.0,,0.85,79.89999999999999
2018-10-10,93,85.0,,0.85,79.05
2018-10-11,92,85.0,,0.85,78.2
2018-10-12,100,85.0,,0.85,85.0
2018-10-13,83,85.0,,0.85,70.55
2018-10-14,68,85.0,,0.85,57.8
2018-10-15,94,85.0,,0.85,79.89999999999999
2018-10-16,93,85.0,,0.85,79.05
2018-10-17,89,85.0,,0.85,75.64999999999999
2018-10-18,90,85.0,,0.85,76.5
2018-10-19,95,85.0,,0.85,80.75
2018-10-20,78,85.0,,0.85,66.3
2018-10-21,66,85.0,,0.85,56.1
2018-10-22,89,85.0,,0.85,75.64999999999999
2018-10-23,85,85.0,,0.85,72.25
2018-10-24,83,85.0,,0.85,70.55
2018-10-25,86,85.0,,0.85,73.1
2018-10-26,91,85.0,,0.85,77.35
2018-10-27,74,85.0,,0.85,62.9
2018-10-28,62,85.0,,0.85,52.699999999999996
2018-10-29,83,85.0,,0.85,70.55
2018-10-30,85,85.0,,0.85,72.25
2018-10-31,84,85.0,,0.85,71.39999999999999
2018-11-01,96,85.0,False,0.85,81.6
2018-11-02,100,85.0,,0.85,85.0
2018-11-03,86,85.0,,0.85,73.1
2018-11-04,67,85.0,,0.85,56.949999999999996
2018-11-05,90,85.0,,0.85,76.5
2018-11-06,84,85.0,,0.85,71.39999999999999
2018-11-07,77,85.0,,0.85,65.45
2018-11-08,88,85.0,,0.85,74.8
2018-11-09,97,85.0,,0.85,82.45
2018-11-10,79,85.0,,0.85,67.14999999999999
2018-11-11,65,85.0,,0.85,55.25
2018-11-12,82,85.0,,0.85,69.7
2018-11-13,85,85.0,,0.85,72.25
2018-11-14,91,85.0,,0.85,77.35
2018-11-15,88,85.0,,0.85,74.8
2018-11-16,94,85.0,,0.85,79.89999999999999
2018-11-17,82,85.0,,0.85,69.7
2018-11-18,62,85.0,,0.85,52.699999999999996
2018-11-19,89,85.0,,0.85,75.64999999999999
2018-11-20,90,85.0,,0.85,76.5
2018-11-21,95,85.0,,0.85,80.75
2018-11-22,55,85.0,,0.85,46.75
2018-11-23,91,85.0,,0.85,77.35
2018-11-24,75,85.0,,0.85,63.75
2018-11-25,65,85.0,,0.85,55.25
2018-11-26,88,85.0,,0.85,74.8
2018-11-27,87,85.0,,0.85,73.95
2018-11-28,85,85.0,,0.85,72.25
2018-11-29,88,85.0,,0.85,74.8
2018-11-30,100,85.0,,0.85,85.0
2018-12-01,81,87.0,False,0.87,70.47
2018-12-02,60,87.0,,0.87,52.2
2018-12-03,84,87.0,,0.87,73.08
2018-12-04,83,87.0,,0.87,72.21
2018-12-05,82,87.0,,0.87,71.34
2018-12-06,83,87.0,,0.87,72.21
2018-12-07,99,87.0,,0.87,86.13
2018-12-08,76,87.0,,0.87,66.12
2018-12-09,61,87.0,,0.87,53.07
2018-12-10,79,87.0,,0.87,68.73
2018-12-11,78,87.0,,0.87,67.86
2018-12-12,78,87.0,,0.87,67.86
2018-12-13,86,87.0,,0.87,74.82
2018-12-14,92,87.0,,0.87,80.04
2018-12-15,78,87.0,,0.87,67.86
2018-12-16,59,87.0,,0.87,51.33
2018-12-17,80,87.0,,0.87,69.6
2018-12-18,82,87.0,,0.87,71.34
2018-12-19,83,87.0,,0.87,72.21
2018-12-20,82,87.0,,0.87,71.34
2018-12-21,89,87.0,,0.87,77.42999999999999
2018-12-22,79,87.0,,0.87,68.73
2018-12-23,58,87.0,,0.87,50.46
2018-12-24,72,87.0,,0.87,62.64
2018-12-25,41,87.0,,0.87,35.67
2018-12-26,84,87.0,,0.87,73.08
2018-12-27,88,87.0,,0.87,76.56
2018-12-28,100,87.0,,0.87,87.0
2018-12-29,78,87.0,,0.87,67.86
2018-12-30,61,87.0,,0.87,53.07
2018-12-31,85,87.0,,0.87,73.95
2019-01-01,65,90.0,False,0.9,58.5
2019-01-02,96,90.0,,0.9,86.4
2019-01-03,95,90.0,,0.9,85.5
2019-01-04,100,90.0,,0.9,90.0
2019-01-05,84,90.0,,0.9,75.60000000000001
2019-01-06,62,90.0,,0.9,55.800000000000004
2019-01-07,83,90.0,,0.9,74.7
2019-01-08,83,90.0,,0.9,74.7
2019-01-09,84,90.0,,0.9,75.60000000000001
2019-01-10,87,90.0,,0.9,78.3
2019-01-11,90,90.0,,0.9,81.0
2019-01-12,76,90.0,,0.9,68.4
2019-01-13,61,90.0,,0.9,54.9
2019-01-14,84,90.0,,0.9,75.60000000000001
2019-01-15,87,90.0,,0.9,78.3
2019-01-16,85,90.0,,0.9,76.5
2019-01-17,85,90.0,,0.9,76.5
2019-01-18,89,90.0,,0.9,80.10000000000001
2019-01-19,78,90.0,,0.9,70.2
2019-01-20,60,90.0,,0.9,54.0
2019-01-21,77,90.0,,0.9,69.3
2019-01-22,84,90.0,,0.9,75.60000000000001
2019-01-23,82,90.0,,0.9,73.8
2019-01-24,83,90.0,,0.9,74.7
2019-01-25,94,90.0,,0.9,84.60000000000001
2019-01-26,80,90.0,,0.9,72.0
2019-01-27,67,90.0,,0.9,60.300000000000004
2019-01-28,81,90.0,,0.9,72.9
2019-01-29,86,90.0,,0.9,77.4
2019-01-30,82,90.0,,0.9,73.8
2019-01-31,91,90.0,,0.9,81.9
2019-02-01,100,97.0,False,0.97,97.0
2019-02-02,86,97.0,,0.97,83.42
2019-02-03,63,97.0,,0.97,61.11
2019-02-04,80,97.0,,0.97,77.6
2019-02-05,87,97.0,,0.97,84.39
2019-02-06,85,97.0,,0.97,82.45
2019-02-07,88,97.0,,0.97,85.36
2019-02-08,89,97.0,,0.97,86.33
2019-02-09,84,97.0,,0.97,81.48
2019-02-10,67,97.0,,0.97,64.99
2019-02-11,84,97.0,,0.97,81.48
2019-02-12,83,97.0,,0.97,80.50999999999999
2019-02-13,85,97.0,,0.97,82.45
2019-02-14,80,97.0,,0.97,77.6
2019-02-15,94,97.0,,0.97,91.17999999999999
2019-02-16,83,97.0,,0.97,80.50999999999999
2019-02-17,66,97.0,,0.97,64.02
2019-02-18,81,97.0,,0.97,78.57
2019-02-19,86,97.0,,0.97,83.42
2019-02-20,89,97.0,,0.97,86.33
2019-02-21,87,97.0,,0.97,84.39
2019-02-22,99,97.0,,0.97,96.03
2019-02-23,83,97.0,,0.97,80.50999999999999
2019-02-24,63,97.0,,0.97,61.11
2019-02-25,81,97.0,,0.97,78.57
2019-02-26,84,97.0,,0.97,81.48
2019-02-27,87,97.0,,0.97,84.39
2019-02-28,90,97.0,,0.97,87.3
2019-03-01,100,92.0,False,0.92,92.0
2019-03-02,84,92.0,,0.92,77.28
2019-03-03,65,92.0,,0.92,59.800000000000004
2019-03-04,86,92.0,,0.92,79.12
2019-03-05,82,92.0,,0.92,75.44
2019-03-06,84,92.0,,0.92,77.28
2019-03-07,84,92.0,,0.92,77.28
2019-03-08,92,92.0,,0.92,84.64
2019-03-09,82,92.0,,0.92,75.44
2019-03-10,65,92.0,,0.92,59.800000000000004
2019-03-11,84,92.0,,0.92,77.28
2019-03-12,83,92.0,,0.92,76.36
2019-03-13,81,92.0,,0.92,74.52000000000001
2019-03-14,81,92.0,,0.92,74.52000000000001
2019-03-15,88,92.0,,0.92,80.96000000000001
2019-03-16,73,92.0,,0.92,67.16
2019-03-17,62,92.0,,0.92,57.04
2019-03-18,83,92.0,,0.92,76.36
2019-03-19,83,92.0,,0.92,76.36
2019-03-20,79,92.0,,0.92,72.68
2019-03-21,79,92.0,,0.92,72.68
2019-03-22,84,92.0,,0.92,77.28
2019-03-23,75,92.0,,0.92,69.0
2019-03-24,60,92.0,,0.92,55.2
2019-03-25,85,92.0,,0.92,78.2
2019-03-26,85,92.0,,0.92,78.2
2019-03-27,85,92.0,,0.92,78.2
2019-03-28,82,92.0,,0.92,75.44
2019-03-29,89,92.0,,0.92,81.88000000000001
2019-03-30,76,92.0,,0.92,69.92
2019-03-31,62,92.0,,0.92,57.04
2019-04-01,99,90.0,False,0.9,89.10000000000001
2019-04-02,97,90.0,,0.9,87.3
2019-04-03,93,90.0,,0.9,83.7
2019-04-04,95,90.0,,0.9,85.5
2019-04-05,100,90.0,,0.9,90.0
2019-04-06,86,90.0,,0.9,77.4
2019-04-07,71,90.0,,0.9,63.9
2019-04-08,93,90.0,,0.9,83.7
2019-04-09,92,90.0,,0.9,82.8
2019-04-10,91,90.0,,0.9,81.9
2019-04-11,92,90.0,,0.9,82.8
2019-04-12,98,90.0,,0.9,88.2
2019-04-13,82,90.0,,0.9,73.8
2019-04-14,72,90.0,,0.9,64.8
2019-04-15,98,90.0,,0.9,88.2
2019-04-16,90,90.0,,0.9,81.0
2019-04-17,87,90.0,,0.9,78.3
2019-04-18,93,90.0,,0.9,83.7
2019-04-19,98,90.0,,0.9,88.2
2019-04-20,76,90.0,,0.9,68.4
2019-04-21,57,90.0,,0.9,51.300000000000004
2019-04-22,91,90.0,,0.9,81.9
2019-04-23,87,90.0,,0.9,78.3
2019-04-24,88,90.0,,0.9,79.2
2019-04-25,92,90.0,,0.9,82.8
2019-04-26,100,90.0,,0.9,90.0
2019-04-27,85,90.0,,0.9,76.5
2019-04-28,75,90.0,,0.9,67.5
2019-04-29,92,90.0,,0.9,82.8
2019-04-30,96,90.0,,0.9,86.4
2019-05-01,92,91.0,False,0.91,83.72
2019-05-02,89,91.0,,0.91,80.99000000000001
2019-05-03,96,91.0,,0.91,87.36
2019-05-04,78,91.0,,0.91,70.98
2019-05-05,63,91.0,,0.91,57.330000000000005
2019-05-06,85,91.0,,0.91,77.35000000000001
2019-05-07,82,91.0,,0.91,74.62
2019-05-08,82,91.0,,0.91,74.62
2019-05-09,83,91.0,,0.91,75.53
2019-05-10,86,91.0,,0.91,78.26
2019-05-11,78,91.0,,0.91,70.98
2019-05-12,57,91.0,,0.91,51.870000000000005
2019-05-13,86,91.0,,0.91,78.26
2019-05-14,86,91.0,,0.91,78.26
2019-05-15,86,91.0,,0.91,78.26
2019-05-16,86,91.0,,0.91,78.26
2019-05-17,90,91.0,,0.91,81.9
2019-05-18,76,91.0,,0.91,69.16
2019-05-19,62,91.0,,0.91,56.42
2019-05-20,92,91.0,,0.91,83.72
2019-05-21,84,91.0,,0.91,76.44
2019-05-22,82,91.0,,0.91,74.62
2019-05-23,86,91.0,,0.91,78.26
2019-05-24,92,91.0,,0.91,83.72
2019-05-25,74,91.0,,0.91,67.34
2019-05-26,60,91.0,,0.91,54.6
2019-05-27,62,91.0,,0.91,56.42
2019-05-28,89,91.0,,0.91,80.99000000000001
2019-05-29,82,91.0,,0.91,74.62
2019-05-30,90,91.0,,0.91,81.9
2019-05-31,100,91.0,,0.91,91.0
2019-06-01,85,94.0,False,0.94,79.89999999999999
2019-06-02,66,94.0,,0.94,62.04
2019-06-03,97,94.0,,0.94,91.17999999999999
2019-06-04,92,94.0,,0.94,86.47999999999999
2019-06-05,93,94.0,,0.94,87.42
2019-06-06,92,94.0,,0.94,86.47999999999999
2019-06-07,97,94.0,,0.94,91.17999999999999
2019-06-08,78,94.0,,0.94,73.32
2019-06-09,65,94.0,,0.94,61.099999999999994
2019-06-10,90,94.0,,0.94,84.6
2019-06-11,89,94.0,,0.94,83.66
2019-06-12,92,94.0,,0.94,86.47999999999999
2019-06-13,91,94.0,,0.94,85.53999999999999
2019-06-14,100,94.0,,0.94,94.0
2019-06-15,81,94.0,,0.94,76.14
2019-06-16,62,94.0,,0.94,58.279999999999994
2019-06-17,94,94.0,,0.94,88.36
2019-06-18,92,94.0,,0.94,86.47999999999999
2019-06-19,90,94.0,,0.94,84.6
2019-06-20,91,94.0,,0.94,85.53999999999999
2019-06-21,96,94.0,,0.94,90.24
2019-06-22,77,94.0,,0.94,72.38
2019-06-23,65,94.0,,0.94,61.099999999999994
2019-06-24,89,94.0,,0.94,83.66
2019-06-25,88,94.0,,0.94,82.72
2019-06-26,88,94.0,,0.94,82.72
2019-06-27,92,94.0,,0.94,86.47999999999999
2019-06-28,100,94.0,,0.94,94.0
2019-06-29,81,94.0,,0.94,76.14
2019-06-30,63,94.0,,0.94,59.22
2019-07-01,100,100.0,False,1.0,100.0
2019-07-02,95,100.0,,1.0,95.0
2019-07-03,100,100.0,,1.0,100.0
2019-07-04,72,100.0,,1.0,72.0
2019-07-05,99,100.0,,1.0,99.0
2019-07-06,77,100.0,,1.0,77.0
2019-07-07,66,100.0,,1.0,66.0
2019-07-08,91,100.0,,1.0,91.0
2019-07-09,93,100.0,,1.0,93.0
2019-07-10,90,100.0,,1.0,90.0
2019-07-11,91,100.0,,1.0,91.0
2019-07-12,96,100.0,,1.0,96.0
2019-07-13,79,100.0,,1.0,79.0
2019-07-14,65,100.0,,1.0,65.0
2019-07-15,94,100.0,,1.0,94.0
2019-07-16,91,100.0,,1.0,91.0
2019-07-17,89,100.0,,1.0,89.0
2019-07-18,91,100.0,,1.0,91.0
2019-07-19,96,100.0,,1.0,96.0
2019-07-20,77,100.0,,1.0,77.0
2019-07-21,63,100.0,,1.0,63.0
2019-07-22,89,100.0,,1.0,89.0
2019-07-23,86,100.0,,1.0,86.0
2019-07-24,88,100.0,,1.0,88.0
2019-07-25,93,100.0,,1.0,93.0
2019-07-26,100,100.0,,1.0,100.0
2019-07-27,80,100.0,,1.0,80.0
2019-07-28,64,100.0,,1.0,64.0
2019-07-29,92,100.0,,1.0,92.0
2019-07-30,95,100.0,,1.0,95.0
2019-07-31,95,100.0,,1.0,95.0
2019-08-01,97,96.0,False,0.96,93.11999999999999
2019-08-02,100,96.0,,0.96,96.0
2019-08-03,81,96.0,,0.96,77.75999999999999
2019-08-04,65,96.0,,0.96,62.4
2019-08-05,91,96.0,,0.96,87.36
2019-08-06,86,96.0,,0.96,82.56
2019-08-07,86,96.0,,0.96,82.56
2019-08-08,87,96.0,,0.96,83.52
2019-08-09,92,96.0,,0.96,88.32
2019-08-10,76,96.0,,0.96,72.96
2019-08-11,63,96.0,,0.96,60.48
2019-08-12,87,96.0,,0.96,83.52
2019-08-13,86,96.0,,0.96,82.56
2019-08-14,85,96.0,,0.96,81.6
2019-08-15,92,96.0,,0.96,88.32
2019-08-16,96,96.0,,0.96,92.16
2019-08-17,76,96.0,,0.96,72.96
2019-08-18,60,96.0,,0.96,57.599999999999994
2019-08-19,88,96.0,,0.96,84.47999999999999
2019-08-20,86,96.0,,0.96,82.56
2019-08-21,85,96.0,,0.96,81.6
2019-08-22,84,96.0,,0.96,80.64
2019-08-23,89,96.0,,0.96,85.44
2019-08-24,70,96.0,,0.96,67.2
2019-08-25,61,96.0,,0.96,58.559999999999995
2019-08-26,83,96.0,,0.96,79.67999999999999
2019-08-27,76,96.0,,0.96,72.96
2019-08-28,80,96.0,,0.96,76.8
2019-08-29,81,96.0,,0.96,77.75999999999999
2019-08-30,88,96.0,,0.96,84.47999999999999
2019-08-31,70,96.0,,0.96,67.2
2019-09-01,66,86.0,False,0.86,56.76
2019-09-02,68,86.0,,0.86,58.48
2019-09-03,97,86.0,,0.86,83.42
2019-09-04,94,86.0,,0.86,80.84
2019-09-05,95,86.0,,0.86,81.7
2019-09-06,98,86.0,,0.86,84.28
2019-09-07,85,86.0,,0.86,73.1
2019-09-08,66,86.0,,0.86,56.76
2019-09-09,92,86.0,,0.86,79.12
2019-09-10,93,86.0,,0.86,79.98
2019-09-11,87,86.0,,0.86,74.82
2019-09-12,87,86.0,,0.86,74.82
2019-09-13,98,86.0,,0.86,84.28
2019-09-14,82,86.0,,0.86,70.52
2019-09-15,60,86.0,,0.86,51.6
2019-09-16,91,86.0,,0.86,78.26
2019-09-17,87,86.0,,0.86,74.82
2019-09-18,88,86.0,,0.86,75.67999999999999
2019-09-19,87,86.0,,0.86,74.82
2019-09-20,93,86.0,,0.86,79.98
2019-09-21,81,86.0,,0.86,69.66
2019-09-22,63,86.0,,0.86,54.18
2019-09-23,89,86.0,,0.86,76.53999999999999
2019-09-24,83,86.0,,0.86,71.38
2019-09-25,89,86.0,,0.86,76.53999999999999
2019-09-26,85,86.0,,0.86,73.1
2019-09-27,100,86.0,,0.86,86.0
2019-09-28,80,86.0,,0.86,68.8
2019-09-29,62,86.0,,0.86,53.32
2019-09-30,93,86.0,,0.86,79.98
2019-10-01,97,86.0,False,0.86,83.42
2019-10-02,91,86.0,,0.86,78.26
2019-10-03,94,86.0,,0.86,80.84
2019-10-04,100,86.0,,0.86,86.0
2019-10-05,84,86.0,,0.86,72.24
2019-10-06,62,86.0,,0.86,53.32
2019-10-07,85,86.0,,0.86,73.1
2019-10-08,86,86.0,,0.86,73.96
2019-10-09,88,86.0,,0.86,75.67999999999999
2019-10-10,86,86.0,,0.86,73.96
2019-10-11,97,86.0,,0.86,83.42
2019-10-12,77,86.0,,0.86,66.22
2019-10-13,62,86.0,,0.86,53.32
2019-10-14,85,86.0,,0.86,73.1
2019-10-15,92,86.0,,0.86,79.12
2019-10-16,87,86.0,,0.86,74.82
2019-10-17,87,86.0,,0.86,74.82
2019-10-18,95,86.0,,0.86,81.7
2019-10-19,77,86.0,,0.86,66.22
2019-10-20,63,86.0,,0.86,54.18
2019-10-21,84,86.0,,0.86,72.24
2019-10-22,85,86.0,,0.86,73.1
2019-10-23,84,86.0,,0.86,72.24
2019-10-24,80,86.0,,0.86,68.8
2019-10-25,89,86.0,,0.86,76.53999999999999
2019-10-26,72,86.0,,0.86,61.92
2019-10-27,57,86.0,,0.86,49.019999999999996
2019-10-28,80,86.0,,0.86,68.8
2019-10-29,80,86.0,,0.86,68.8
2019-10-30,77,86.0,,0.86,66.22
2019-10-31,79,86.0,,0.86,67.94
2019-11-01,100,89.0,False,0.89,89.0
2019-11-02,88,89.0,,0.89,78.32000000000001
2019-11-03,65,89.0,,0.89,57.85
2019-11-04,92,89.0,,0.89,81.88
2019-11-05,89,89.0,,0.89,79.21000000000001
2019-11-06,86,89.0,,0.89,76.54
2019-11-07,86,89.0,,0.89,76.54
2019-11-08,95,89.0,,0.89,84.55
2019-11-09,77,89.0,,0.89,68.53
2019-11-10,61,89.0,,0.89,54.29
2019-11-11,78,89.0,,0.89,69.42
2019-11-12,81,89.0,,0.89,72.09
2019-11-13,79,89.0,,0.89,70.31
2019-11-14,83,89.0,,0.89,73.87
2019-11-15,93,89.0,,0.89,82.77
2019-11-16,77,89.0,,0.89,68.53
2019-11-17,61,89.0,,0.89,54.29
2019-11-18,84,89.0,,0.89,74.76
2019-11-19,82,89.0,,0.89,72.98
2019-11-20,82,89.0,,0.89,72.98
2019-11-21,82,89.0,,0.89,72.98
2019-11-22,85,89.0,,0.89,75.65
2019-11-23,75,89.0,,0.89,66.75
2019-11-24,58,89.0,,0.89,51.62
2019-11-25,91,89.0,,0.89,80.99
2019-11-26,88,89.0,,0.89,78.32000000000001
2019-11-27,84,89.0,,0.89,74.76
2019-11-28,55,89.0,,0.89,48.95
2019-11-29,89,89.0,,0.89,79.21000000000001
2019-11-30,75,89.0,,0.89,66.75
2019-12-01,67,86.0,False,0.86,57.62
2019-12-02,95,86.0,,0.86,81.7
2019-12-03,91,86.0,,0.86,78.26
2019-12-04,89,86.0,,0.86,76.53999999999999
2019-12-05,87,86.0,,0.86,74.82
2019-12-06,93,86.0,,0.86,79.98
2019-12-07,77,86.0,,0.86,66.22
2019-12-08,59,86.0,,0.86,50.74
2019-12-09,84,86.0,,0.86,72.24
2019-12-10,85,86.0,,0.86,73.1
2019-12-11,85,86.0,,0.86,73.1
2019-12-12,86,86.0,,0.86,73.96
2019-12-13,94,86.0,,0.86,80.84
2019-12-14,79,86.0,,0.86,67.94
2019-12-15,65,86.0,,0.86,55.9
2019-12-16,87,86.0,,0.86,74.82
2019-12-17,88,86.0,,0.86,75.67999999999999
2019-12-18,85,86.0,,0.86,73.1
2019-12-19,83,86.0,,0.86,71.38
2019-12-20,97,86.0,,0.86,83.42
2019-12-21,80,86.0,,0.86,68.8
2019-12-22,60,86.0,,0.86,51.6
2019-12-23,91,86.0,,0.86,78.26
2019-12-24,82,86.0,,0.86,70.52
2019-12-25,46,86.0,,0.86,39.56
2019-12-26,89,86.0,,0.86,76.53999999999999
2019-12-27,100,86.0,,0.86,86.0
2019-12-28,77,86.0,,0.86,66.22
2019-12-29,61,86.0,,0.86,52.46
2019-12-30,90,86.0,,0.86,77.4
2019-12-31,96,86.0,,0.86,82.56
2020-01-01,65,92.0,False,0.92,59.800000000000004
2020-01-02,96,92.0,,0.92,88.32000000000001
2020-01-03,100,92.0,,0.92,92.0
2020-01-04,79,92.0,,0.92,72.68
2020-01-05,60,92.0,,0.92,55.2
2020-01-06,82,92.0,,0.92,75.44
2020-01-07,82,92.0,,0.92,75.44
2020-01-08,79,92.0,,0.92,72.68
2020-01-09,84,92.0,,0.92,77.28
2020-01-10,89,92.0,,0.92,81.88000000000001
2020-01-11,72,92.0,,0.92,66.24000000000001
2020-01-12,56,92.0,,0.92,51.52
2020-01-13,79,92.0,,0.92,72.68
2020-01-14,80,92.0,,0.92,73.60000000000001
2020-01-15,83,92.0,,0.92,76.36
2020-01-16,83,92.0,,0.92,76.36
2020-01-17,85,92.0,,0.92,78.2
2020-01-18,73,92.0,,0.92,67.16
2020-01-19,58,92.0,,0.92,53.36
2020-01-20,75,92.0,,0.92,69.0
2020-01-21,81,92.0,,0.92,74.52000000000001
2020-01-22,82,92.0,,0.92,75.44
2020-01-23,80,92.0,,0.92,73.60000000000001
2020-01-24,89,92.0,,0.92,81.88000000000001
2020-01-25,76,92.0,,0.92,69.92
2020-01-26,55,92.0,,0.92,50.6
2020-01-27,74,92.0,,0.92,68.08
