date,fed_unscaled,fed_monthly,isPartial,scale,fed
2010-01-01,51,65.0,False,0.65,33.15
2010-01-02,61,65.0,,0.65,39.65
2010-01-03,56,65.0,,0.65,36.4
2010-01-04,81,65.0,,0.65,52.65
2010-01-05,90,65.0,,0.65,58.5
2010-01-06,83,65.0,,0.65,53.95
2010-01-07,92,65.0,,0.65,59.800000000000004
2010-01-08,100,65.0,,0.65,65.0
2010-01-09,73,65.0,,0.65,47.45
2010-01-10,45,65.0,,0.65,29.25
2010-01-11,93,65.0,,0.65,60.45
2010-01-12,84,65.0,,0.65,54.6
2010-01-13,96,65.0,,0.65,62.400000000000006
2010-01-14,96,65.0,,0.65,62.400000000000006
2010-01-15,86,65.0,,0.65,55.9
2010-01-16,66,65.0,,0.65,42.9
2010-01-17,43,65.0,,0.65,27.95
2010-01-18,69,65.0,,0.65,44.85
2010-01-19,79,65.0,,0.65,51.35
2010-01-20,85,65.0,,0.65,55.25
2010-01-21,90,65.0,,0.65,58.5
2010-01-22,85,65.0,,0.65,55.25
2010-01-23,62,65.0,,0.65,40.300000000000004
2010-01-24,47,65.0,,0.65,30.55
2010-01-25,88,65.0,,0.65,57.2
2010-01-26,99,65.0,,0.65,64.35000000000001
2010-01-27,96,65.0,,0.65,62.400000000000006
2010-01-28,93,65.0,,0.65,60.45
2010-01-29,76,65.0,,0.65,49.4
2010-01-30,65,65.0,,0.65,42.25
2010-01-31,49,65.0,,0.65,31.85
2010-02-01,69,69.0,False,0.69,47.61
2010-02-02,80,69.0,,0.69,55.199999999999996
2010-02-03,75,69.0,,0.69,51.74999999999999
2010-02-04,84,69.0,,0.69,57.959999999999994
2010-02-05,71,69.0,,0.69,48.989999999999995
2010-02-06,53,69.0,,0.69,36.57
2010-02-07,46,69.0,,0.69,31.74
2010-02-08,72,69.0,,0.69,49.67999999999999
2010-02-09,80,69.0,,0.69,55.199999999999996
2010-02-10,72,69.0,,0.69,49.67999999999999
2010-02-11,86,69.0,,0.69,59.339999999999996
2010-02-12,76,69.0,,0.69,52.44
2010-02-13,50,69.0,,0.69,34.5
2010-02-14,37,69.0,,0.69,25.529999999999998
2010-02-15,68,69.0,,0.69,46.919999999999995
2010-02-16,74,69.0,,0.69,51.059999999999995
2010-02-17,76,69.0,,0.69,52.44
2010-02-18,85,69.0,,0.69,58.65
2010-02-19,100,69.0,,0.69,69.0
2010-02-20,62,69.0,,0.69,42.779999999999994
2010-02-21,39,69.0,,0.69,26.909999999999997
2010-02-22,78,69.0,,0.69,53.81999999999999
2010-02-23,74,69.0,,0.69,51.059999999999995
2010-02-24,72,69.0,,0.69,49.67999999999999
2010-02-25,81,69.0,,0.69,55.88999999999999
2010-02-26,80,69.0,,0.69,55.199999999999996
2010-02-27,58,69.0,,0.69,40.019999999999996
2010-02-28,40,69.0,,0.69,27.599999999999998
2010-03-01,80,67.0,False,0.67,53.6
2010-03-02,79,67.0,,0.67,52.93
2010-03-03,76,67.0,,0.67,50.92
2010-03-04,92,67.0,,0.67,61.64
2010-03-05,79,67.0,,0.67,52.93
2010-03-06,58,67.0,,0.67,38.86
2010-03-07,44,67.0,,0.67,29.48
2010-03-08,79,67.0,,0.67,52.93
2010-03-09,93,67.0,,0.67,62.31
2010-03-10,82,67.0,,0.67,54.940000000000005
2010-03-11,89,67.0,,0.67,59.63
2010-03-12,77,67.0,,0.67,51.59
2010-03-13,53,67.0,,0.67,35.510000000000005
2010-03-14,41,67.0,,0.67,27.470000000000002
2010-03-15,83,67.0,,0.67,55.61000000000001
2010-03-16,97,67.0,,0.67,64.99000000000001
2010-03-17,89,67.0,,0.67,59.63
2010-03-18,100,67.0,,0.67,67.0
2010-03-19,82,67.0,,0.67,54.940000000000005
2010-03-20,51,67.0,,0.67,34.17
2010-03-21,38,67.0,,0.67,25.46
2010-03-22,81,67.0,,0.67,54.27
2010-03-23,88,67.0,,0.67,58.96
2010-03-24,76,67.0,,0.67,50.92
2010-03-25,96,67.0,,0.67,64.32000000000001
2010-03-26,79,67.0,,0.67,52.93
2010-03-27,53,67.0,,0.67,35.510000000000005
2010-03-28,41,67.0,,0.67,27.470000000000002
2010-03-29,91,67.0,,0.67,60.970000000000006
2010-03-30,86,67.0,,0.67,57.620000000000005
2010-03-31,70,67.0,,0.67,46.900000000000006
2010-04-01,89,69.0,False,0.69,61.41
2010-04-02,73,69.0,,0.69,50.37
2010-04-03,44,69.0,,0.69,30.36
2010-04-04,38,69.0,,0.69,26.22
2010-04-05,84,69.0,,0.69,57.959999999999994
2010-04-06,84,69.0,,0.69,57.959999999999994
2010-04-07,85,69.0,,0.69,58.65
2010-04-08,79,69.0,,0.69,54.51
2010-04-09,82,69.0,,0.69,56.58
2010-04-10,49,69.0,,0.69,33.809999999999995
2010-04-11,46,69.0,,0.69,31.74
2010-04-12,88,69.0,,0.69,60.72
2010-04-13,90,69.0,,0.69,62.099999999999994
2010-04-14,80,69.0,,0.69,55.199999999999996
2010-04-15,86,69.0,,0.69,59.339999999999996
2010-04-16,82,69.0,,0.69,56.58
2010-04-17,58,69.0,,0.69,40.019999999999996
2010-04-18,41,69.0,,0.69,28.29
2010-04-19,84,69.0,,0.69,57.959999999999994
2010-04-20,75,69.0,,0.69,51.74999999999999
2010-04-21,81,69.0,,0.69,55.88999999999999
2010-04-22,78,69.0,,0.69,53.81999999999999
2010-04-23,84,69.0,,0.69,57.959999999999994
2010-04-24,50,69.0,,0.69,34.5
2010-04-25,53,69.0,,0.69,36.57
2010-04-26,98,69.0,,0.69,67.61999999999999
2010-04-27,80,69.0,,0.69,55.199999999999996
2010-04-28,86,69.0,,0.69,59.339999999999996
2010-04-29,100,69.0,,0.69,69.0
2010-04-30,85,69.0,,0.69,58.65
2010-05-01,63,61.0,False,0.61,38.43
2010-05-02,44,61.0,,0.61,26.84
2010-05-03,84,61.0,,0.61,51.24
2010-05-04,91,61.0,,0.61,55.51
2010-05-05,69,61.0,,0.61,42.089999999999996
2010-05-06,94,61.0,,0.61,57.339999999999996
2010-05-07,93,61.0,,0.61,56.73
2010-05-08,47,61.0,,0.61,28.669999999999998
2010-05-09,44,61.0,,0.61,26.84
2010-05-10,76,61.0,,0.61,46.36
2010-05-11,92,61.0,,0.61,56.12
2010-05-12,99,61.0,,0.61,60.39
2010-05-13,95,61.0,,0.61,57.949999999999996
2010-05-14,88,61.0,,0.61,53.68
2010-05-15,40,61.0,,0.61,24.4
2010-05-16,43,61.0,,0.61,26.23
2010-05-17,97,61.0,,0.61,59.17
2010-05-18,74,61.0,,0.61,45.14
2010-05-19,74,61.0,,0.61,45.14
2010-05-20,84,61.0,,0.61,51.24
2010-05-21,73,61.0,,0.61,44.53
2010-05-22,51,61.0,,0.61,31.11
2010-05-23,28,61.0,,0.61,17.08
2010-05-24,75,61.0,,0.61,45.75
2010-05-25,100,61.0,,0.61,61.0
2010-05-26,84,61.0,,0.61,51.24
2010-05-27,91,61.0,,0.61,55.51
2010-05-28,64,61.0,,0.61,39.04
2010-05-29,41,61.0,,0.61,25.009999999999998
2010-05-30,39,61.0,,0.61,23.79
2010-05-31,43,61.0,,0.61,26.23
2010-06-01,71,70.0,False,0.7,49.699999999999996
2010-06-02,79,70.0,,0.7,55.3
2010-06-03,87,70.0,,0.7,60.9
2010-06-04,83,70.0,,0.7,58.099999999999994
2010-06-05,43,70.0,,0.7,30.099999999999998
2010-06-06,43,70.0,,0.7,30.099999999999998
2010-06-07,86,70.0,,0.7,60.199999999999996
2010-06-08,81,70.0,,0.7,56.699999999999996
2010-06-09,76,70.0,,0.7,53.199999999999996
2010-06-10,90,70.0,,0.7,62.99999999999999
2010-06-11,87,70.0,,0.7,60.9
2010-06-12,35,70.0,,0.7,24.5
2010-06-13,40,70.0,,0.7,28.0
2010-06-14,91,70.0,,0.7,63.699999999999996
2010-06-15,98,70.0,,0.7,68.6
2010-06-16,82,70.0,,0.7,57.4
2010-06-17,83,70.0,,0.7,58.099999999999994
2010-06-18,90,70.0,,0.7,62.99999999999999
2010-06-19,56,70.0,,0.7,39.199999999999996
2010-06-20,33,70.0,,0.7,23.099999999999998
2010-06-21,82,70.0,,0.7,57.4
2010-06-22,88,70.0,,0.7,61.599999999999994
2010-06-23,100,70.0,,0.7,70.0
2010-06-24,79,70.0,,0.7,55.3
2010-06-25,69,70.0,,0.7,48.3
2010-06-26,46,70.0,,0.7,32.199999999999996
2010-06-27,35,70.0,,0.7,24.5
2010-06-28,80,70.0,,0.7,56.0
2010-06-29,92,70.0,,0.7,64.39999999999999
2010-06-30,87,70.0,,0.7,60.9
2010-07-01,95,65.0,False,0.65,61.75
2010-07-02,80,65.0,,0.65,52.0
2010-07-03,52,65.0,,0.65,33.800000000000004
2010-07-04,47,65.0,,0.65,30.55
2010-07-05,57,65.0,,0.65,37.050000000000004
2010-07-06,81,65.0,,0.65,52.65
2010-07-07,78,65.0,,0.65,50.7
2010-07-08,80,65.0,,0.65,52.0
2010-07-09,97,65.0,,0.65,63.050000000000004
2010-07-10,54,65.0,,0.65,35.1
2010-07-11,40,65.0,,0.65,26.0
2010-07-12,92,65.0,,0.65,59.800000000000004
2010-07-13,76,65.0,,0.65,49.4
2010-07-14,85,65.0,,0.65,55.25
2010-07-15,100,65.0,,0.65,65.0
2010-07-16,76,65.0,,0.65,49.4
2010-07-17,65,65.0,,0.65,42.25
2010-07-18,39,65.0,,0.65,25.35
2010-07-19,85,65.0,,0.65,55.25
2010-07-20,91,65.0,,0.65,59.15
2010-07-21,90,65.0,,0.65,58.5
2010-07-22,75,65.0,,0.65,48.75
2010-07-23,79,65.0,,0.65,51.35
2010-07-24,53,65.0,,0.65,34.45
2010-07-25,37,65.0,,0.65,24.05
2010-07-26,82,65.0,,0.65,53.300000000000004
2010-07-27,95,65.0,,0.65,61.75
2010-07-28,99,65.0,,0.65,64.35000000000001
2010-07-29,76,65.0,,0.65,49.4
2010-07-30,80,65.0,,0.65,52.0
2010-07-31,55,65.0,,0.65,35.75
2010-08-01,33,68.0,False,0.68,22.44
2010-08-02,67,68.0,,0.68,45.56
2010-08-03,72,68.0,,0.68,48.96
2010-08-04,63,68.0,,0.68,42.84
2010-08-05,73,68.0,,0.68,49.64
2010-08-06,80,68.0,,0.68,54.400000000000006
2010-08-07,39,68.0,,0.68,26.520000000000003
2010-08-08,32,68.0,,0.68,21.76
2010-08-09,71,68.0,,0.68,48.28
2010-08-10,100,68.0,,0.68,68.0
2010-08-11,76,68.0,,0.68,51.68000000000001
2010-08-12,85,68.0,,0.68,57.800000000000004
2010-08-13,72,68.0,,0.68,48.96
2010-08-14,47,68.0,,0.68,31.96
2010-08-15,45,68.0,,0.68,30.6
2010-08-16,69,68.0,,0.68,46.92
2010-08-17,76,68.0,,0.68,51.68000000000001
2010-08-18,70,68.0,,0.68,47.6
2010-08-19,75,68.0,,0.68,51.00000000000001
2010-08-20,74,68.0,,0.68,50.32
2010-08-21,53,68.0,,0.68,36.04
2010-08-22,35,68.0,,0.68,23.8
2010-08-23,73,68.0,,0.68,49.64
2010-08-24,75,68.0,,0.68,51.00000000000001
2010-08-25,68,68.0,,0.68,46.24
2010-08-26,88,68.0,,0.68,59.84
2010-08-27,76,68.0,,0.68,51.68000000000001
2010-08-28,53,68.0,,0.68,36.04
2010-08-29,50,68.0,,0.68,34.0
2010-08-30,79,68.0,,0.68,53.720000000000006
2010-08-31,65,68.0,,0.68,44.2
2010-09-01,92,63.0,False,0.63,57.96
2010-09-02,98,63.0,,0.63,61.74
2010-09-03,82,63.0,,0.63,51.660000000000004
2010-09-04,60,63.0,,0.63,37.8
2010-09-05,34,63.0,,0.63,21.42
2010-09-06,59,63.0,,0.63,37.17
2010-09-07,91,63.0,,0.63,57.33
2010-09-08,92,63.0,,0.63,57.96
2010-09-09,89,63.0,,0.63,56.07
2010-09-10,84,63.0,,0.63,52.92
2010-09-11,48,63.0,,0.63,30.240000000000002
2010-09-12,46,63.0,,0.63,28.98
2010-09-13,88,63.0,,0.63,55.44
2010-09-14,93,63.0,,0.63,58.59
2010-09-15,91,63.0,,0.63,57.33
2010-09-16,95,63.0,,0.63,59.85
2010-09-17,89,63.0,,0.63,56.07
2010-09-18,50,63.0,,0.63,31.5
2010-09-19,40,63.0,,0.63,25.2
2010-09-20,88,63.0,,0.63,55.44
2010-09-21,93,63.0,,0.63,58.59
2010-09-22,88,63.0,,0.63,55.44
2010-09-23,77,63.0,,0.63,48.51
2010-09-24,75,63.0,,0.63,47.25
2010-09-25,43,63.0,,0.63,27.09
2010-09-26,39,63.0,,0.63,24.57
2010-09-27,95,63.0,,0.63,59.85
2010-09-28,91,63.0,,0.63,57.33
2010-09-29,91,63.0,,0.63,57.33
2010-09-30,100,63.0,,0.63,63.0
2010-10-01,74,62.0,False,0.62,45.88
2010-10-02,43,62.0,,0.62,26.66
2010-10-03,44,62.0,,0.62,27.28
2010-10-04,91,62.0,,0.62,56.42
2010-10-05,92,62.0,,0.62,57.04
2010-10-06,87,62.0,,0.62,53.94
2010-10-07,100,62.0,,0.62,62.0
2010-10-08,79,62.0,,0.62,48.98
2010-10-09,49,62.0,,0.62,30.38
2010-10-10,41,62.0,,0.62,25.419999999999998
2010-10-11,76,62.0,,0.62,47.12
2010-10-12,97,62.0,,0.62,60.14
2010-10-13,86,62.0,,0.62,53.32
2010-10-14,87,62.0,,0.62,53.94
2010-10-15,88,62.0,,0.62,54.56
2010-10-16,53,62.0,,0.62,32.86
2010-10-17,31,62.0,,0.62,19.22
2010-10-18,91,62.0,,0.62,56.42
2010-10-19,84,62.0,,0.62,52.08
2010-10-20,89,62.0,,0.62,55.18
2010-10-21,84,62.0,,0.62,52.08
2010-10-22,77,62.0,,0.62,47.74
2010-10-23,45,62.0,,0.62,27.9
2010-10-24,37,62.0,,0.62,22.94
2010-10-25,84,62.0,,0.62,52.08
2010-10-26,84,62.0,,0.62,52.08
2010-10-27,80,62.0,,0.62,49.6
2010-10-28,79,62.0,,0.62,48.98
2010-10-29,75,62.0,,0.62,46.5
2010-10-30,40,62.0,,0.62,24.8
2010-10-31,39,62.0,,0.62,24.18
2010-11-01,76,67.0,False,0.67,50.92
2010-11-02,75,67.0,,0.67,50.25
2010-11-03,100,67.0,,0.67,67.0
2010-11-04,92,67.0,,0.67,61.64
2010-11-05,83,67.0,,0.67,55.61000000000001
2010-11-06,56,67.0,,0.67,37.52
2010-11-07,53,67.0,,0.67,35.510000000000005
2010-11-08,86,67.0,,0.67,57.620000000000005
2010-11-09,74,67.0,,0.67,49.580000000000005
2010-11-10,86,67.0,,0.67,57.620000000000005
2010-11-11,78,67.0,,0.67,52.260000000000005
2010-11-12,76,67.0,,0.67,50.92
2010-11-13,55,67.0,,0.67,36.85
2010-11-14,34,67.0,,0.67,22.78
2010-11-15,85,67.0,,0.67,56.95
2010-11-16,84,67.0,,0.67,56.28
2010-11-17,86,67.0,,0.67,57.620000000000005
2010-11-18,85,67.0,,0.67,56.95
2010-11-19,82,67.0,,0.67,54.940000000000005
2010-11-20,46,67.0,,0.67,30.82
2010-11-21,31,67.0,,0.67,20.77
2010-11-22,86,67.0,,0.67,57.620000000000005
2010-11-23,83,67.0,,0.67,55.61000000000001
2010-11-24,80,67.0,,0.67,53.6
2010-11-25,32,67.0,,0.67,21.44
2010-11-26,48,67.0,,0.67,32.160000000000004
2010-11-27,46,67.0,,0.67,30.82
2010-11-28,41,67.0,,0.67,27.470000000000002
2010-11-29,74,67.0,,0.67,49.580000000000005
2010-11-30,82,67.0,,0.67,54.940000000000005
2010-12-01,79,68.0,False,0.68,53.720000000000006
2010-12-02,76,68.0,,0.68,51.68000000000001
2010-12-03,68,68.0,,0.68,46.24
2010-12-04,47,68.0,,0.68,31.96
2010-12-05,32,68.0,,0.68,21.76
2010-12-06,62,68.0,,0.68,42.160000000000004
2010-12-07,73,68.0,,0.68,49.64
2010-12-08,59,68.0,,0.68,40.120000000000005
2010-12-09,71,68.0,,0.68,48.28
2010-12-10,73,68.0,,0.68,49.64
2010-12-11,45,68.0,,0.68,30.6
2010-12-12,36,68.0,,0.68,24.48
2010-12-13,75,68.0,,0.68,51.00000000000001
2010-12-14,66,68.0,,0.68,44.88
2010-12-15,72,68.0,,0.68,48.96
2010-12-16,75,68.0,,0.68,51.00000000000001
2010-12-17,85,68.0,,0.68,57.800000000000004
2010-12-18,57,68.0,,0.68,38.760000000000005
2010-12-19,37,68.0,,0.68,25.16
2010-12-20,77,68.0,,0.68,52.36000000000001
2010-12-21,74,68.0,,0.68,50.32
2010-12-22,100,68.0,,0.68,68.0
2010-12-23,94,68.0,,0.68,63.92
2010-12-24,56,68.0,,0.68,38.080000000000005
2010-12-25,29,68.0,,0.68,19.720000000000002
2010-12-26,24,68.0,,0.68,16.32
2010-12-27,51,68.0,,0.68,34.68
2010-12-28,61,68.0,,0.68,41.480000000000004
2010-12-29,49,68.0,,0.68,33.32
2010-12-30,63,68.0,,0.68,42.84
2010-12-31,48,68.0,,0.68,32.64
2011-01-01,45,67.0,False,0.67,30.150000000000002
2011-01-02,54,67.0,,0.67,36.18
2011-01-03,82,67.0,,0.67,54.940000000000005
2011-01-04,94,67.0,,0.67,62.980000000000004
2011-01-05,85,67.0,,0.67,56.95
2011-01-06,93,67.0,,0.67,62.31
2011-01-07,94,67.0,,0.67,62.980000000000004
2011-01-08,71,67.0,,0.67,47.57
2011-01-09,41,67.0,,0.67,27.470000000000002
2011-01-10,90,67.0,,0.67,60.300000000000004
2011-01-11,81,67.0,,0.67,54.27
2011-01-12,91,67.0,,0.67,60.970000000000006
2011-01-13,92,67.0,,0.67,61.64
2011-01-14,89,67.0,,0.67,59.63
2011-01-15,62,67.0,,0.67,41.54
2011-01-16,50,67.0,,0.67,33.5
2011-01-17,81,67.0,,0.67,54.27
2011-01-18,96,67.0,,0.67,64.32000000000001
2011-01-19,92,67.0,,0.67,61.64
2011-01-20,83,67.0,,0.67,55.61000000000001
2011-01-21,89,67.0,,0.67,59.63
2011-01-22,61,67.0,,0.67,40.870000000000005
2011-01-23,48,67.0,,0.67,32.160000000000004
2011-01-24,83,67.0,,0.67,55.61000000000001
2011-01-25,82,67.0,,0.67,54.940000000000005
2011-01-26,95,67.0,,0.67,63.650000000000006
2011-01-27,100,67.0,,0.67,67.0
2011-01-28,94,67.0,,0.67,62.980000000000004
2011-01-29,64,67.0,,0.67,42.88
2011-01-30,53,67.0,,0.67,35.510000000000005
2011-01-31,94,67.0,,0.67,62.980000000000004
2011-02-01,77,71.0,False,0.71,54.669999999999995
2011-02-02,77,71.0,,0.71,54.669999999999995
2011-02-03,79,71.0,,0.71,56.089999999999996
2011-02-04,92,71.0,,0.71,65.32
2011-02-05,51,71.0,,0.71,36.21
2011-02-06,59,71.0,,0.71,41.89
2011-02-07,81,71.0,,0.71,57.51
2011-02-08,85,71.0,,0.71,60.349999999999994
2011-02-09,89,71.0,,0.71,63.19
2011-02-10,98,71.0,,0.71,69.58
2011-02-11,100,71.0,,0.71,71.0
2011-02-12,52,71.0,,0.71,36.92
2011-02-13,42,71.0,,0.71,29.82
2011-02-14,86,71.0,,0.71,61.059999999999995
2011-02-15,72,71.0,,0.71,51.12
2011-02-16,81,71.0,,0.71,57.51
2011-02-17,74,71.0,,0.71,52.54
2011-02-18,83,71.0,,0.71,58.93
2011-02-19,55,71.0,,0.71,39.05
2011-02-20,49,71.0,,0.71,34.79
2011-02-21,68,71.0,,0.71,48.28
2011-02-22,78,71.0,,0.71,55.379999999999995
2011-02-23,77,71.0,,0.71,54.669999999999995
2011-02-24,81,71.0,,0.71,57.51
2011-02-25,82,71.0,,0.71,58.22
2011-02-26,62,71.0,,0.71,44.019999999999996
2011-02-27,37,71.0,,0.71,26.27
2011-02-28,87,71.0,,0.71,61.769999999999996
2011-03-01,89,69.0,False,0.69,61.41
2011-03-02,93,69.0,,0.69,64.17
2011-03-03,81,69.0,,0.69,55.88999999999999
2011-03-04,93,69.0,,0.69,64.17
2011-03-05,60,69.0,,0.69,41.4
2011-03-06,46,69.0,,0.69,31.74
2011-03-07,93,69.0,,0.69,64.17
2011-03-08,87,69.0,,0.69,60.029999999999994
2011-03-09,94,69.0,,0.69,64.86
2011-03-10,87,69.0,,0.69,60.029999999999994
2011-03-11,78,69.0,,0.69,53.81999999999999
2011-03-12,55,69.0,,0.69,37.949999999999996
2011-03-13,48,69.0,,0.69,33.12
2011-03-14,88,69.0,,0.69,60.72
2011-03-15,97,69.0,,0.69,66.92999999999999
2011-03-16,88,69.0,,0.69,60.72
2011-03-17,88,69.0,,0.69,60.72
2011-03-18,84,69.0,,0.69,57.959999999999994
2011-03-19,55,69.0,,0.69,37.949999999999996
2011-03-20,39,69.0,,0.69,26.909999999999997
2011-03-21,87,69.0,,0.69,60.029999999999994
2011-03-22,89,69.0,,0.69,61.41
2011-03-23,83,69.0,,0.69,57.269999999999996
2011-03-24,78,69.0,,0.69,53.81999999999999
2011-03-25,100,69.0,,0.69,69.0
2011-03-26,60,69.0,,0.69,41.4
2011-03-27,50,69.0,,0.69,34.5
2011-03-28,91,69.0,,0.69,62.78999999999999
2011-03-29,97,69.0,,0.69,66.92999999999999
2011-03-30,83,69.0,,0.69,57.269999999999996
2011-03-31,100,69.0,,0.69,69.0
2011-04-01,77,81.0,False,0.81,62.370000000000005
2011-04-02,52,81.0,,0.81,42.120000000000005
2011-04-03,38,81.0,,0.81,30.78
2011-04-04,77,81.0,,0.81,62.370000000000005
2011-04-05,70,81.0,,0.81,56.7
2011-04-06,85,81.0,,0.81,68.85000000000001
2011-04-07,76,81.0,,0.81,61.56
2011-04-08,84,81.0,,0.81,68.04
2011-04-09,47,81.0,,0.81,38.07
2011-04-10,50,81.0,,0.81,40.5
2011-04-11,90,81.0,,0.81,72.9
2011-04-12,87,81.0,,0.81,70.47
2011-04-13,100,81.0,,0.81,81.0
2011-04-14,93,81.0,,0.81,75.33
2011-04-15,76,81.0,,0.81,61.56
2011-04-16,48,81.0,,0.81,38.88
2011-04-17,49,81.0,,0.81,39.690000000000005
2011-04-18,89,81.0,,0.81,72.09
2011-04-19,84,81.0,,0.81,68.04
2011-04-20,83,81.0,,0.81,67.23
2011-04-21,85,81.0,,0.81,68.85000000000001
2011-04-22,74,81.0,,0.81,59.940000000000005
2011-04-23,57,81.0,,0.81,46.17
2011-04-24,40,81.0,,0.81,32.400000000000006
2011-04-25,83,81.0,,0.81,67.23
2011-04-26,91,81.0,,0.81,73.71000000000001
2011-04-27,89,81.0,,0.81,72.09
2011-04-28,93,81.0,,0.81,75.33
2011-04-29,72,81.0,,0.81,58.32000000000001
2011-04-30,56,81.0,,0.81,45.36
2011-05-01,50,75.0,False,0.75,37.5
2011-05-02,85,75.0,,0.75,63.75
2011-05-03,94,75.0,,0.75,70.5
2011-05-04,90,75.0,,0.75,67.5
2011-05-05,86,75.0,,0.75,64.5
2011-05-06,100,75.0,,0.75,75.0
2011-05-07,64,75.0,,0.75,48.0
2011-05-08,40,75.0,,0.75,30.0
2011-05-09,98,75.0,,0.75,73.5
2011-05-10,92,75.0,,0.75,69.0
2011-05-11,97,75.0,,0.75,72.75
2011-05-12,94,75.0,,0.75,70.5
2011-05-13,95,75.0,,0.75,71.25
2011-05-14,66,75.0,,0.75,49.5
2011-05-15,43,75.0,,0.75,32.25
2011-05-16,93,75.0,,0.75,69.75
2011-05-17,96,75.0,,0.75,72.0
2011-05-18,94,75.0,,0.75,70.5
2011-05-19,94,75.0,,0.75,70.5
2011-05-20,95,75.0,,0.75,71.25
2011-05-21,56,75.0,,0.75,42.0
2011-05-22,41,75.0,,0.75,30.75
2011-05-23,82,75.0,,0.75,61.5
2011-05-24,98,75.0,,0.75,73.5
2011-05-25,88,75.0,,0.75,66.0
2011-05-26,99,75.0,,0.75,74.25
2011-05-27,87,75.0,,0.75,65.25
2011-05-28,53,75.0,,0.75,39.75
2011-05-29,41,75.0,,0.75,30.75
2011-05-30,49,75.0,,0.75,36.75
2011-05-31,99,75.0,,0.75,74.25
2011-06-01,96,78.0,False,0.78,74.88
2011-06-02,96,78.0,,0.78,74.88
2011-06-03,90,78.0,,0.78,70.2
2011-06-04,59,78.0,,0.78,46.02
2011-06-05,44,78.0,,0.78,34.32
2011-06-06,83,78.0,,0.78,64.74000000000001
2011-06-07,100,78.0,,0.78,78.0
2011-06-08,91,78.0,,0.78,70.98
2011-06-09,90,78.0,,0.78,70.2
2011-06-10,93,78.0,,0.78,72.54
2011-06-11,53,78.0,,0.78,41.34
2011-06-12,46,78.0,,0.78,35.88
2011-06-13,97,78.0,,0.78,75.66
2011-06-14,99,78.0,,0.78,77.22
2011-06-15,92,78.0,,0.78,71.76
2011-06-16,95,78.0,,0.78,74.10000000000001
2011-06-17,94,78.0,,0.78,73.32000000000001
2011-06-18,62,78.0,,0.78,48.36
2011-06-19,46,78.0,,0.78,35.88
2011-06-20,83,78.0,,0.78,64.74000000000001
2011-06-21,82,78.0,,0.78,63.96
2011-06-22,100,78.0,,0.78,78.0
2011-06-23,90,78.0,,0.78,70.2
2011-06-24,88,78.0,,0.78,68.64
2011-06-25,53,78.0,,0.78,41.34
2011-06-26,42,78.0,,0.78,32.76
2011-06-27,79,78.0,,0.78,61.620000000000005
2011-06-28,99,78.0,,0.78,77.22
2011-06-29,93,78.0,,0.78,72.54
2011-06-30,92,78.0,,0.78,71.76
2011-07-01,94,75.0,False,0.75,70.5
2011-07-02,59,75.0,,0.75,44.25
2011-07-03,41,75.0,,0.75,30.75
2011-07-04,46,75.0,,0.75,34.5
2011-07-05,78,75.0,,0.75,58.5
2011-07-06,90,75.0,,0.75,67.5
2011-07-07,100,75.0,,0.75,75.0
2011-07-08,80,75.0,,0.75,60.0
2011-07-09,55,75.0,,0.75,41.25
2011-07-10,38,75.0,,0.75,28.5
2011-07-11,90,75.0,,0.75,67.5
2011-07-12,87,75.0,,0.75,65.25
2011-07-13,90,75.0,,0.75,67.5
2011-07-14,98,75.0,,0.75,73.5
2011-07-15,88,75.0,,0.75,66.0
2011-07-16,58,75.0,,0.75,43.5
2011-07-17,44,75.0,,0.75,33.0
2011-07-18,89,75.0,,0.75,66.75
2011-07-19,88,75.0,,0.75,66.0
2011-07-20,94,75.0,,0.75,70.5
2011-07-21,96,75.0,,0.75,72.0
2011-07-22,96,75.0,,0.75,72.0
2011-07-23,57,75.0,,0.75,42.75
2011-07-24,34,75.0,,0.75,25.5
2011-07-25,84,75.0,,0.75,63.0
2011-07-26,91,75.0,,0.75,68.25
2011-07-27,94,75.0,,0.75,70.5
2011-07-28,97,75.0,,0.75,72.75
2011-07-29,95,75.0,,0.75,71.25
2011-07-30,64,75.0,,0.75,48.0
2011-07-31,43,75.0,,0.75,32.25
2011-08-01,65,84.0,False,0.84,54.6
2011-08-02,70,84.0,,0.84,58.8
2011-08-03,70,84.0,,0.84,58.8
2011-08-04,74,84.0,,0.84,62.16
2011-08-05,68,84.0,,0.84,57.12
2011-08-06,45,84.0,,0.84,37.8
2011-08-07,36,84.0,,0.84,30.24
2011-08-08,69,84.0,,0.84,57.96
2011-08-09,100,84.0,,0.84,84.0
2011-08-10,85,84.0,,0.84,71.39999999999999
2011-08-11,78,84.0,,0.84,65.52
2011-08-12,75,84.0,,0.84,63.0
2011-08-13,53,84.0,,0.84,44.519999999999996
2011-08-14,34,84.0,,0.84,28.56
2011-08-15,64,84.0,,0.84,53.76
2011-08-16,74,84.0,,0.84,62.16
2011-08-17,74,84.0,,0.84,62.16
2011-08-18,72,84.0,,0.84,60.48
2011-08-19,69,84.0,,0.84,57.96
2011-08-20,42,84.0,,0.84,35.28
2011-08-21,33,84.0,,0.84,27.72
2011-08-22,72,84.0,,0.84,60.48
2011-08-23,73,84.0,,0.84,61.32
2011-08-24,66,84.0,,0.84,55.44
2011-08-25,78,84.0,,0.84,65.52
