date,color_unscaled,color_monthly,isPartial,scale,color
2019-04-25,98,89.0,,0.89,87.22
2019-04-26,92,89.0,,0.89,81.88
2019-04-27,90,89.0,,0.89,80.1
2019-04-28,90,89.0,,0.89,80.1
2019-04-29,96,89.0,,0.89,85.44
2019-04-30,98,89.0,,0.89,87.22
2019-05-01,91,89.0,False,0.89,80.99
2019-05-02,100,89.0,,0.89,89.0
2019-05-03,95,89.0,,0.89,84.55
2019-05-04,94,89.0,,0.89,83.66
2019-05-05,92,89.0,,0.89,81.88
2019-05-06,93,89.0,,0.89,82.77
2019-05-07,94,89.0,,0.89,83.66
2019-05-08,95,89.0,,0.89,84.55
2019-05-09,96,89.0,,0.89,85.44
2019-05-10,91,89.0,,0.89,80.99
2019-05-11,88,89.0,,0.89,78.32000000000001
2019-05-12,85,89.0,,0.89,75.65
2019-05-13,93,89.0,,0.89,82.77
2019-05-14,94,89.0,,0.89,83.66
2019-05-15,91,89.0,,0.89,80.99
2019-05-16,93,89.0,,0.89,82.77
2019-05-17,87,89.0,,0.89,77.43
2019-05-18,85,89.0,,0.89,75.65
2019-05-19,84,89.0,,0.89,74.76
2019-05-20,84,89.0,,0.89,74.76
2019-05-21,89,89.0,,0.89,79.21000000000001
2019-05-22,86,89.0,,0.89,76.54
2019-05-23,89,89.0,,0.89,79.21000000000001
2019-05-24,85,89.0,,0.89,75.65
2019-05-25,84,89.0,,0.89,74.76
2019-05-26,80,89.0,,0.89,71.2
2019-05-27,81,89.0,,0.89,72.09
2019-05-28,83,89.0,,0.89,73.87
2019-05-29,83,89.0,,0.89,73.87
2019-05-30,85,89.0,,0.89,75.65
2019-05-31,84,89.0,,0.89,74.76
2019-06-01,95,82.0,False,0.82,77.89999999999999
2019-06-02,97,82.0,,0.82,79.53999999999999
2019-06-03,96,82.0,,0.82,78.72
2019-06-04,99,82.0,,0.82,81.17999999999999
2019-06-05,100,82.0,,0.82,82.0
2019-06-06,100,82.0,,0.82,82.0
2019-06-07,98,82.0,,0.82,80.36
2019-06-08,99,82.0,,0.82,81.17999999999999
2019-06-09,95,82.0,,0.82,77.89999999999999
2019-06-10,95,82.0,,0.82,77.89999999999999
2019-06-11,98,82.0,,0.82,80.36
2019-06-12,98,82.0,,0.82,80.36
2019-06-13,97,82.0,,0.82,79.53999999999999
2019-06-14,98,82.0,,0.82,80.36
2019-06-15,93,82.0,,0.82,76.25999999999999
2019-06-16,91,82.0,,0.82,74.61999999999999
2019-06-17,95,82.0,,0.82,77.89999999999999
2019-06-18,95,82.0,,0.82,77.89999999999999
2019-06-19,100,82.0,,0.82,82.0
2019-06-20,95,82.0,,0.82,77.89999999999999
2019-06-21,97,82.0,,0.82,79.53999999999999
2019-06-22,95,82.0,,0.82,77.89999999999999
2019-06-23,99,82.0,,0.82,81.17999999999999
2019-06-24,93,82.0,,0.82,76.25999999999999
2019-06-25,97,82.0,,0.82,79.53999999999999
2019-06-26,94,82.0,,0.82,77.08
2019-06-27,97,82.0,,0.82,79.53999999999999
2019-06-28,91,82.0,,0.82,74.61999999999999
2019-06-29,92,82.0,,0.82,75.44
2019-06-30,92,82.0,,0.82,75.44
2019-07-01,92,80.0,False,0.8,73.60000000000001
2019-07-02,92,80.0,,0.8,73.60000000000001
2019-07-03,91,80.0,,0.8,72.8
2019-07-04,88,80.0,,0.8,70.4
2019-07-05,88,80.0,,0.8,70.4
2019-07-06,92,80.0,,0.8,73.60000000000001
2019-07-07,93,80.0,,0.8,74.4
2019-07-08,92,80.0,,0.8,73.60000000000001
2019-07-09,95,80.0,,0.8,76.0
2019-07-10,95,80.0,,0.8,76.0
2019-07-11,96,80.0,,0.8,76.80000000000001
2019-07-12,94,80.0,,0.8,75.2
2019-07-13,92,80.0,,0.8,73.60000000000001
2019-07-14,95,80.0,,0.8,76.0
2019-07-15,95,80.0,,0.8,76.0
2019-07-16,100,80.0,,0.8,80.0
2019-07-17,96,80.0,,0.8,76.80000000000001
2019-07-18,99,80.0,,0.8,79.2
2019-07-19,93,80.0,,0.8,74.4
2019-07-20,94,80.0,,0.8,75.2
2019-07-21,93,80.0,,0.8,74.4
2019-07-22,91,80.0,,0.8,72.8
2019-07-23,94,80.0,,0.8,75.2
2019-07-24,95,80.0,,0.8,76.0
2019-07-25,97,80.0,,0.8,77.60000000000001
2019-07-26,94,80.0,,0.8,75.2
2019-07-27,95,80.0,,0.8,76.0
2019-07-28,91,80.0,,0.8,72.8
2019-07-29,92,80.0,,0.8,73.60000000000001
2019-07-30,94,80.0,,0.8,75.2
2019-07-31,96,80.0,,0.8,76.80000000000001
2019-08-01,91,80.0,False,0.8,72.8
2019-08-02,94,80.0,,0.8,75.2
2019-08-03,92,80.0,,0.8,73.60000000000001
2019-08-04,92,80.0,,0.8,73.60000000000001
2019-08-05,92,80.0,,0.8,73.60000000000001
2019-08-06,97,80.0,,0.8,77.60000000000001
2019-08-07,96,80.0,,0.8,76.80000000000001
2019-08-08,98,80.0,,0.8,78.4
2019-08-09,92,80.0,,0.8,73.60000000000001
2019-08-10,96,80.0,,0.8,76.80000000000001
2019-08-11,96,80.0,,0.8,76.80000000000001
2019-08-12,93,80.0,,0.8,74.4
2019-08-13,95,80.0,,0.8,76.0
2019-08-14,98,80.0,,0.8,78.4
2019-08-15,96,80.0,,0.8,76.80000000000001
2019-08-16,93,80.0,,0.8,74.4
2019-08-17,97,80.0,,0.8,77.60000000000001
2019-08-18,100,80.0,,0.8,80.0
2019-08-19,95,80.0,,0.8,76.0
2019-08-20,96,80.0,,0.8,76.80000000000001
2019-08-21,96,80.0,,0.8,76.80000000000001
2019-08-22,97,80.0,,0.8,77.60000000000001
2019-08-23,96,80.0,,0.8,76.80000000000001
2019-08-24,93,80.0,,0.8,74.4
2019-08-25,94,80.0,,0.8,75.2
2019-08-26,94,80.0,,0.8,75.2
2019-08-27,98,80.0,,0.8,78.4
2019-08-28,97,80.0,,0.8,77.60000000000001
2019-08-29,97,80.0,,0.8,77.60000000000001
2019-08-30,93,80.0,,0.8,74.4
2019-08-31,92,80.0,,0.8,73.60000000000001
2019-09-01,85,86.0,False,0.86,73.1
2019-09-02,84,86.0,,0.86,72.24
2019-09-03,90,86.0,,0.86,77.4
2019-09-04,90,86.0,,0.86,77.4
2019-09-05,89,86.0,,0.86,76.53999999999999
2019-09-06,90,86.0,,0.86,77.4
2019-09-07,91,86.0,,0.86,78.26
2019-09-08,88,86.0,,0.86,75.67999999999999
2019-09-09,91,86.0,,0.86,78.26
2019-09-10,95,86.0,,0.86,81.7
2019-09-11,93,86.0,,0.86,79.98
2019-09-12,98,86.0,,0.86,84.28
2019-09-13,94,86.0,,0.86,80.84
2019-09-14,93,86.0,,0.86,79.98
2019-09-15,92,86.0,,0.86,79.12
2019-09-16,95,86.0,,0.86,81.7
2019-09-17,94,86.0,,0.86,80.84
2019-09-18,99,86.0,,0.86,85.14
2019-09-19,96,86.0,,0.86,82.56
2019-09-20,96,86.0,,0.86,82.56
2019-09-21,92,86.0,,0.86,79.12
2019-09-22,93,86.0,,0.86,79.98
2019-09-23,96,86.0,,0.86,82.56
2019-09-24,99,86.0,,0.86,85.14
2019-09-25,100,86.0,,0.86,86.0
2019-09-26,100,86.0,,0.86,86.0
2019-09-27,96,86.0,,0.86,82.56
2019-09-28,93,86.0,,0.86,79.98
2019-09-29,94,86.0,,0.86,80.84
2019-09-30,95,86.0,,0.86,81.7
2019-10-01,94,90.0,False,0.9,84.60000000000001
2019-10-02,100,90.0,,0.9,90.0
2019-10-03,98,90.0,,0.9,88.2
2019-10-04,98,90.0,,0.9,88.2
2019-10-05,89,90.0,,0.9,80.10000000000001
2019-10-06,88,90.0,,0.9,79.2
2019-10-07,93,90.0,,0.9,83.7
2019-10-08,93,90.0,,0.9,83.7
2019-10-09,98,90.0,,0.9,88.2
2019-10-10,96,90.0,,0.9,86.4
2019-10-11,94,90.0,,0.9,84.60000000000001
2019-10-12,89,90.0,,0.9,80.10000000000001
2019-10-13,91,90.0,,0.9,81.9
2019-10-14,90,90.0,,0.9,81.0
2019-10-15,94,90.0,,0.9,84.60000000000001
2019-10-16,95,90.0,,0.9,85.5
2019-10-17,99,90.0,,0.9,89.10000000000001
2019-10-18,94,90.0,,0.9,84.60000000000001
2019-10-19,91,90.0,,0.9,81.9
2019-10-20,88,90.0,,0.9,79.2
2019-10-21,92,90.0,,0.9,82.8
2019-10-22,96,90.0,,0.9,86.4
2019-10-23,97,90.0,,0.9,87.3
2019-10-24,94,90.0,,0.9,84.60000000000001
2019-10-25,92,90.0,,0.9,82.8
2019-10-26,86,90.0,,0.9,77.4
2019-10-27,85,90.0,,0.9,76.5
2019-10-28,89,90.0,,0.9,80.10000000000001
2019-10-29,95,90.0,,0.9,85.5
2019-10-30,92,90.0,,0.9,82.8
2019-10-31,88,90.0,,0.9,79.2
2019-11-01,88,87.0,False,0.87,76.56
2019-11-02,89,87.0,,0.87,77.42999999999999
2019-11-03,92,87.0,,0.87,80.04
2019-11-04,96,87.0,,0.87,83.52
2019-11-05,97,87.0,,0.87,84.39
2019-11-06,99,87.0,,0.87,86.13
2019-11-07,99,87.0,,0.87,86.13
2019-11-08,100,87.0,,0.87,87.0
2019-11-09,94,87.0,,0.87,81.78
2019-11-10,93,87.0,,0.87,80.91
2019-11-11,94,87.0,,0.87,81.78
2019-11-12,98,87.0,,0.87,85.26
2019-11-13,93,87.0,,0.87,80.91
2019-11-14,97,87.0,,0.87,84.39
2019-11-15,95,87.0,,0.87,82.65
2019-11-16,92,87.0,,0.87,80.04
2019-11-17,91,87.0,,0.87,79.17
2019-11-18,99,87.0,,0.87,86.13
2019-11-19,100,87.0,,0.87,87.0
2019-11-20,100,87.0,,0.87,87.0
2019-11-21,100,87.0,,0.87,87.0
2019-11-22,97,87.0,,0.87,84.39
2019-11-23,90,87.0,,0.87,78.3
2019-11-24,93,87.0,,0.87,80.91
2019-11-25,94,87.0,,0.87,81.78
2019-11-26,100,87.0,,0.87,87.0
2019-11-27,88,87.0,,0.87,76.56
2019-11-28,79,87.0,,0.87,68.73
2019-11-29,82,87.0,,0.87,71.34
2019-11-30,97,87.0,,0.87,84.39
2019-12-01,91,84.0,False,0.84,76.44
2019-12-02,92,84.0,,0.84,77.28
2019-12-03,99,84.0,,0.84,83.16
2019-12-04,99,84.0,,0.84,83.16
2019-12-05,100,84.0,,0.84,84.0
2019-12-06,99,84.0,,0.84,83.16
2019-12-07,92,84.0,,0.84,77.28
2019-12-08,87,84.0,,0.84,73.08
2019-12-09,93,84.0,,0.84,78.11999999999999
2019-12-10,97,84.0,,0.84,81.48
2019-12-11,100,84.0,,0.84,84.0
2019-12-12,99,84.0,,0.84,83.16
2019-12-13,96,84.0,,0.84,80.64
2019-12-14,89,84.0,,0.84,74.75999999999999
2019-12-15,93,84.0,,0.84,78.11999999999999
2019-12-16,94,84.0,,0.84,78.96
2019-12-17,93,84.0,,0.84,78.11999999999999
2019-12-18,92,84.0,,0.84,77.28
2019-12-19,90,84.0,,0.84,75.6
2019-12-20,89,84.0,,0.84,74.75999999999999
2019-12-21,88,84.0,,0.84,73.92
2019-12-22,92,84.0,,0.84,77.28
2019-12-23,83,84.0,,0.84,69.72
2019-12-24,79,84.0,,0.84,66.36
2019-12-25,84,84.0,,0.84,70.56
2019-12-26,85,84.0,,0.84,71.39999999999999
2019-12-27,89,84.0,,0.84,74.75999999999999
2019-12-28,92,84.0,,0.84,77.28
2019-12-29,91,84.0,,0.84,76.44
2019-12-30,92,84.0,,0.84,77.28
2019-12-31,99,84.0,,0.84,83.16
2020-01-01,83,85.0,False,0.85,70.55
2020-01-02,89,85.0,,0.85,75.64999999999999
2020-01-03,87,85.0,,0.85,73.95
2020-01-04,89,85.0,,0.85,75.64999999999999
2020-01-05,90,85.0,,0.85,76.5
2020-01-06,83,85.0,,0.85,70.55
2020-01-07,87,85.0,,0.85,73.95
2020-01-08,87,85.0,,0.85,73.95
2020-01-09,89,85.0,,0.85,75.64999999999999
2020-01-10,87,85.0,,0.85,73.95
2020-01-11,89,85.0,,0.85,75.64999999999999
2020-01-12,88,85.0,,0.85,74.8
2020-01-13,87,85.0,,0.85,73.95
2020-01-14,90,85.0,,0.85,76.5
2020-01-15,92,85.0,,0.85,78.2
2020-01-16,94,85.0,,0.85,79.89999999999999
2020-01-17,91,85.0,,0.85,77.35
2020-01-18,90,85.0,,0.85,76.5
2020-01-19,90,85.0,,0.85,76.5
2020-01-20,93,85.0,,0.85,79.05
2020-01-21,95,85.0,,0.85,80.75
2020-01-22,92,85.0,,0.85,78.2
2020-01-23,96,85.0,,0.85,81.6
2020-01-24,96,85.0,,0.85,81.6
2020-01-25,94,85.0,,0.85,79.89999999999999
2020-01-26,89,85.0,,0.85,75.64999999999999
2020-01-27,89,85.0,,0.85,75.64999999999999
2020-01-28,94,85.0,,0.85,79.89999999999999
2020-01-29,98,85.0,,0.85,83.3
2020-01-30,100,85.0,,0.85,85.0
2020-01-31,94,85.0,,0.85,79.89999999999999
2020-02-01,95,92.0,False,0.92,87.4
2020-02-02,92,92.0,,0.92,84.64
2020-02-03,88,92.0,,0.92,80.96000000000001
2020-02-04,92,92.0,,0.92,84.64
2020-02-05,94,92.0,,0.92,86.48
2020-02-06,97,92.0,,0.92,89.24000000000001
2020-02-07,90,92.0,,0.92,82.8
2020-02-08,92,92.0,,0.92,84.64
2020-02-09,97,92.0,,0.92,89.24000000000001
2020-02-10,91,92.0,,0.92,83.72
2020-02-11,97,92.0,,0.92,89.24000000000001
2020-02-12,99,92.0,,0.92,91.08
2020-02-13,98,92.0,,0.92,90.16000000000001
2020-02-14,97,92.0,,0.92,89.24000000000001
2020-02-15,91,92.0,,0.92,83.72
2020-02-16,95,92.0,,0.92,87.4
2020-02-17,93,92.0,,0.92,85.56
2020-02-18,92,92.0,,0.92,84.64
2020-02-19,98,92.0,,0.92,90.16000000000001
2020-02-20,97,92.0,,0.92,89.24000000000001
2020-02-21,96,92.0,,0.92,88.32000000000001
2020-02-22,92,92.0,,0.92,84.64
2020-02-23,92,92.0,,0.92,84.64
2020-02-24,96,92.0,,0.92,88.32000000000001
2020-02-25,96,92.0,,0.92,88.32000000000001
2020-02-26,98,92.0,,0.92,90.16000000000001
2020-02-27,100,92.0,,0.92,92.0
2020-02-28,97,92.0,,0.92,89.24000000000001
2020-02-29,93,92.0,,0.92,85.56
2020-03-01,100,85.0,False,0.85,85.0
2020-03-02,97,85.0,,0.85,82.45
2020-03-03,95,85.0,,0.85,80.75
2020-03-04,95,85.0,,0.85,80.75
2020-03-05,98,85.0,,0.85,83.3
2020-03-06,96,85.0,,0.85,81.6
2020-03-07,94,85.0,,0.85,79.89999999999999
2020-03-08,93,85.0,,0.85,79.05
2020-03-09,95,85.0,,0.85,80.75
2020-03-10,91,85.0,,0.85,77.35
2020-03-11,86,85.0,,0.85,73.1
2020-03-12,73,85.0,,0.85,62.05
2020-03-13,73,85.0,,0.85,62.05
2020-03-14,79,85.0,,0.85,67.14999999999999
2020-03-15,79,85.0,,0.85,67.14999999999999
2020-03-16,72,85.0,,0.85,61.199999999999996
2020-03-17,76,85.0,,0.85,64.6
2020-03-18,75,85.0,,0.85,63.75
2020-03-19,79,85.0,,0.85,67.14999999999999
2020-03-20,78,85.0,,0.85,66.3
2020-03-21,82,85.0,,0.85,69.7
2020-03-22,90,85.0,,0.85,76.5
2020-03-23,83,85.0,,0.85,70.55
2020-03-24,86,85.0,,0.85,73.1
2020-03-25,87,85.0,,0.85,73.95
2020-03-26,88,85.0,,0.85,74.8
2020-03-27,86,85.0,,0.85,73.1
2020-03-28,93,85.0,,0.85,79.05
2020-03-29,99,85.0,,0.85,84.14999999999999
2020-03-30,89,85.0,,0.85,75.64999999999999
2020-03-31,93,85.0,,0.85,79.05
2020-04-01,86,94.0,False,0.94,80.83999999999999
2020-04-02,90,94.0,,0.94,84.6
2020-04-03,87,94.0,,0.94,81.78
2020-04-04,89,94.0,,0.94,83.66
2020-04-05,96,94.0,,0.94,90.24
2020-04-06,86,94.0,,0.94,80.83999999999999
2020-04-07,92,94.0,,0.94,86.47999999999999
2020-04-08,89,94.0,,0.94,83.66
2020-04-09,91,94.0,,0.94,85.53999999999999
2020-04-10,91,94.0,,0.94,85.53999999999999
2020-04-11,100,94.0,,0.94,94.0
2020-04-12,95,94.0,,0.94,89.3
2020-04-13,90,94.0,,0.94,84.6
2020-04-14,90,94.0,,0.94,84.6
2020-04-15,90,94.0,,0.94,84.6
2020-04-16,91,94.0,,0.94,85.53999999999999
2020-04-17,94,94.0,,0.94,88.36
2020-04-18,98,94.0,,0.94,92.11999999999999
2020-04-19,100,94.0,,0.94,94.0
2020-04-20,94,94.0,,0.94,88.36
2020-04-21,93,94.0,,0.94,87.42
2020-04-22,95,94.0,,0.94,89.3
2020-04-23,100,94.0,,0.94,94.0
2020-04-24,93,94.0,,0.94,87.42
2020-04-25,93,94.0,,0.94,87.42
2020-04-26,97,94.0,,0.94,91.17999999999999
2020-04-27,98,94.0,,0.94,92.11999999999999
2020-04-28,95,94.0,,0.94,89.3
2020-04-29,94,94.0,,0.94,88.36
2020-04-30,96,94.0,,0.94,90.24
2020-05-01,97,98.0,False,0.98,95.06
2020-05-02,93,98.0,,0.98,91.14
2020-05-03,100,98.0,,0.98,98.0
2020-05-04,92,98.0,,0.98,90.16
2020-05-05,97,98.0,,0.98,95.06
2020-05-06,95,98.0,,0.98,93.1
2020-05-07,99,98.0,,0.98,97.02
2020-05-08,98,98.0,,0.98,96.03999999999999
2020-05-09,100,98.0,,0.98,98.0
2020-05-10,93,98.0,,0.98,91.14
2020-05-11,94,98.0,,0.98,92.12
2020-05-12,95,98.0,,0.98,93.1
2020-05-13,95,98.0,,0.98,93.1
2020-05-14,95,98.0,,0.98,93.1
2020-05-15,91,98.0,,0.98,89.17999999999999
2020-05-16,93,98.0,,0.98,91.14
2020-05-17,95,98.0,,0.98,93.1
2020-05-18,94,98.0,,0.98,92.12
2020-05-19,93,98.0,,0.98,91.14
2020-05-20,96,98.0,,0.98,94.08
2020-05-21,100,98.0,,0.98,98.0
2020-05-22,100,98.0,,0.98,98.0
2020-05-23,99,98.0,,0.98,97.02
2020-05-24,96,98.0,,0.98,94.08
2020-05-25,94,98.0,,0.98,92.12
2020-05-26,90,98.0,,0.98,88.2
2020-05-27,93,98.0,,0.98,91.14
2020-05-28,94,98.0,,0.98,92.12
2020-05-29,96,98.0,,0.98,94.08
2020-05-30,92,98.0,,0.98,90.16
2020-05-31,90,98.0,,0.98,88.2
2020-06-01,74,100.0,False,1.0,74.0
2020-06-02,80,100.0,,1.0,80.0
2020-06-03,77,100.0,,1.0,77.0
2020-06-04,76,100.0,,1.0,76.0
2020-06-05,81,100.0,,1.0,81.0
2020-06-06,84,100.0,,1.0,84.0
2020-06-07,100,100.0,,1.0,100.0
2020-06-08,87,100.0,,1.0,87.0
2020-06-09,82,100.0,,1.0,82.0
2020-06-10,79,100.0,,1.0,79.0
2020-06-11,76,100.0,,1.0,76.0
2020-06-12,76,100.0,,1.0,76.0
2020-06-13,77,100.0,,1.0,77.0
2020-06-14,80,100.0,,1.0,80.0
2020-06-15,73,100.0,,1.0,73.0
2020-06-16,76,100.0,,1.0,76.0
2020-06-17,77,100.0,,1.0,77.0
2020-06-18,75,100.0,,1.0,75.0
2020-06-19,73,100.0,,1.0,73.0
2020-06-20,74,100.0,,1.0,74.0
2020-06-21,70,100.0,,1.0,70.0
2020-06-22,72,100.0,,1.0,72.0
2020-06-23,74,100.0,,1.0,74.0
2020-06-24,75,100.0,,1.0,75.0
2020-06-25,79,100.0,,1.0,79.0
2020-06-26,74,100.0,,1.0,74.0
2020-06-27,78,100.0,,1.0,78.0
2020-06-28,77,100.0,,1.0,77.0
2020-06-29,72,100.0,,1.0,72.0
2020-06-30,69,100.0,,1.0,69.0
2020-07-01,95,92.0,False,0.92,87.4
2020-07-02,96,92.0,,0.92,88.32000000000001
2020-07-03,100,92.0,,0.92,92.0
2020-07-04,99,92.0,,0.92,91.08
2020-07-05,97,92.0,,0.92,89.24000000000001
2020-07-06,95,92.0,,0.92,87.4
2020-07-07,97,92.0,,0.92,89.24000000000001
2020-07-08,96,92.0,,0.92,88.32000000000001
2020-07-09,94,92.0,,0.92,86.48
2020-07-10,93,92.0,,0.92,85.56
2020-07-11,98,92.0,,0.92,90.16000000000001
2020-07-12,96,92.0,,0.92,88.32000000000001
2020-07-13,94,92.0,,0.92,86.48
2020-07-14,94,92.0,,0.92,86.48
2020-07-15,94,92.0,,0.92,86.48
2020-07-16,94,92.0,,0.92,86.48
2020-07-17,96,92.0,,0.92,88.32000000000001
2020-07-18,100,92.0,,0.92,92.0
2020-07-19,98,92.0,,0.92,90.16000000000001
2020-07-20,93,92.0,,0.92,85.56
2020-07-21,96,92.0,,0.92,88.32000000000001
2020-07-22,97,92.0,,0.92,89.24000000000001
2020-07-23,97,92.0,,0.92,89.24000000000001
2020-07-24,96,92.0,,0.92,88.32000000000001
2020-07-25,94,92.0,,0.92,86.48
2020-07-26,96,92.0,,0.92,88.32000000000001
2020-07-27,93,92.0,,0.92,85.56
2020-07-28,100,92.0,,0.92,92.0
2020-07-29,95,92.0,,0.92,87.4
2020-07-30,97,92.0,,0.92,89.24000000000001
2020-07-31,98,92.0,,0.92,90.16000000000001
2020-08-01,95,92.0,False,0.92,87.4
2020-08-02,97,92.0,,0.92,89.24000000000001
2020-08-03,94,92.0,,0.92,86.48
2020-08-04,95,92.0,,0.92,87.4
2020-08-05,94,92.0,,0.92,86.48
2020-08-06,93,92.0,,0.92,85.56
2020-08-07,93,92.0,,0.92,85.56
2020-08-08,96,92.0,,0.92,88.32000000000001
2020-08-09,94,92.0,,0.92,86.48
2020-08-10,92,92.0,,0.92,84.64
2020-08-11,92,92.0,,0.92,84.64
2020-08-12,96,92.0,,0.92,88.32000000000001
2020-08-13,97,92.0,,0.92,89.24000000000001
2020-08-14,95,92.0,,0.92,87.4
2020-08-15,95,92.0,,0.92,87.4
2020-08-16,97,92.0,,0.92,89.24000000000001
2020-08-17,94,92.0,,0.92,86.48
2020-08-18,95,92.0,,0.92,87.4
2020-08-19,93,92.0,,0.92,85.56
2020-08-20,95,92.0,,0.92,87.4
2020-08-21,96,92.0,,0.92,88.32000000000001
2020-08-22,94,92.0,,0.92,86.48
2020-08-23,97,92.0,,0.92,89.24000000000001
2020-08-24,91,92.0,,0.92,83.72
2020-08-25,94,92.0,,0.92,86.48
2020-08-26,97,92.0,,0.92,89.24000000000001
2020-08-27,94,92.0,,0.92,86.48
2020-08-28,98,92.0,,0.92,90.16000000000001
2020-08-29,98,92.0,,0.92,90.16000000000001
2020-08-30,100,92.0,,0.92,92.0
2020-08-31,97,92.0,,0.92,89.24000000000001
2020-09-01,87,100.0,False,1.0,87.0
2020-09-02,87,100.0,,1.0,87.0
2020-09-03,89,100.0,,1.0,89.0
2020-09-04,88,100.0,,1.0,88.0
2020-09-05,87,100.0,,1.0,87.0
2020-09-06,86,100.0,,1.0,86.0
2020-09-07,86,100.0,,1.0,86.0
2020-09-08,85,100.0,,1.0,85.0
2020-09-09,90,100.0,,1.0,90.0
2020-09-10,86,100.0,,1.0,86.0
2020-09-11,88,100.0,,1.0,88.0
2020-09-12,87,100.0,,1.0,87.0
2020-09-13,88,100.0,,1.0,88.0
2020-09-14,87,100.0,,1.0,87.0
2020-09-15,90,100.0,,1.0,90.0
2020-09-16,91,100.0,,1.0,91.0
2020-09-17,89,100.0,,1.0,89.0
2020-09-18,93,100.0,,1.0,93.0
2020-09-19,97,100.0,,1.0,97.0
2020-09-20,100,100.0,,1.0,100.0
2020-09-21,95,100.0,,1.0,95.0
2020-09-22,98,100.0,,1.0,98.0
2020-09-23,98,100.0,,1.0,98.0
2020-09-24,94,100.0,,1.0,94.0
2020-09-25,93,100.0,,1.0,93.0
2020-09-26,89,100.0,,1.0,89.0
2020-09-27,90,100.0,,1.0,90.0
2020-09-28,91,100.0,,1.0,91.0
2020-09-29,91,100.0,,1.0,91.0
2020-09-30,90,100.0,,1.0,90.0
2020-10-01,98,97.0,False,0.97,95.06
2020-10-02,96,97.0,,0.97,93.12
2020-10-03,92,97.0,,0.97,89.24
2020-10-04,96,97.0,,0.97,93.12
2020-10-05,96,97.0,,0.97,93.12
2020-10-06,97,97.0,,0.97,94.09
2020-10-07,98,97.0,,0.97,95.06
2020-10-08,99,97.0,,0.97,96.03
2020-10-09,94,97.0,,0.97,91.17999999999999
2020-10-10,95,97.0,,0.97,92.14999999999999
2020-10-11,94,97.0,,0.97,91.17999999999999
2020-10-12,91,97.0,,0.97,88.27
2020-10-13,95,97.0,,0.97,92.14999999999999
2020-10-14,95,97.0,,0.97,92.14999999999999
2020-10-15,96,97.0,,0.97,93.12
2020-10-16,93,97.0,,0.97,90.21
2020-10-17,97,97.0,,0.97,94.09
2020-10-18,92,97.0,,0.97,89.24
2020-10-19,95,97.0,,0.97,92.14999999999999
2020-10-20,96,97.0,,0.97,93.12
2020-10-21,100,97.0,,0.97,97.0
2020-10-22,94,97.0,,0.97,91.17999999999999
2020-10-23,96,97.0,,0.97,93.12
2020-10-24,92,97.0,,0.97,89.24
2020-10-25,93,97.0,,0.97,90.21
2020-10-26,92,97.0,,0.97,89.24
2020-10-27,92,97.0,,0.97,89.24
2020-10-28,96,97.0,,0.97,93.12
2020-10-29,93,97.0,,0.97,90.21
2020-10-30,91,97.0,,0.97,88.27
2020-10-31,89,97.0,,0.97,86.33
2020-11-01,49,97.0,False,0.97,47.53
2020-11-02,49,97.0,,0.97,47.53
2020-11-03,53,97.0,,0.97,51.41
2020-11-04,32,97.0,,0.97,31.04
2020-11-05,58,97.0,,0.97,56.26
2020-11-06,49,97.0,,0.97,47.53
2020-11-07,49,97.0,,0.97,47.53
2020-11-08,55,97.0,,0.97,53.35
2020-11-09,62,97.0,,0.97,60.14
2020-11-10,63,97.0,,0.97,61.11
2020-11-11,100,97.0,,0.97,97.0
2020-11-12,75,97.0,,0.97,72.75
2020-11-13,65,97.0,,0.97,63.05
2020-11-14,61,97.0,,0.97,59.17
2020-11-15,57,97.0,,0.97,55.29
2020-11-16,58,97.0,,0.97,56.26
2020-11-17,56,97.0,,0.97,54.32
2020-11-18,54,97.0,,0.97,52.379999999999995
2020-11-19,53,97.0,,0.97,51.41
2020-11-20,56,97.0,,0.97,54.32
2020-11-21,52,97.0,,0.97,50.44
2020-11-22,53,97.0,,0.97,51.41
2020-11-23,51,97.0,,0.97,49.47
2020-11-24,52,97.0,,0.97,50.44
2020-11-25,51,97.0,,0.97,49.47
2020-11-26,43,97.0,,0.97,41.71
2020-11-27,50,97.0,,0.97,48.5
2020-11-28,54,97.0,,0.97,52.379999999999995
2020-11-29,53,97.0,,0.97,51.41
2020-11-30,51,97.0,,0.97,49.47
