date,financial markets_unscaled,financial markets_monthly,isPartial,scale,financial markets
2010-01-01,0,81.0,False,0.81,0.0
2010-01-02,40,81.0,,0.81,32.400000000000006
2010-01-03,0,81.0,,0.81,0.0
2010-01-04,55,81.0,,0.81,44.550000000000004
2010-01-05,27,81.0,,0.81,21.87
2010-01-06,80,81.0,,0.81,64.80000000000001
2010-01-07,27,81.0,,0.81,21.87
2010-01-08,55,81.0,,0.81,44.550000000000004
2010-01-09,0,81.0,,0.81,0.0
2010-01-10,0,81.0,,0.81,0.0
2010-01-11,27,81.0,,0.81,21.87
2010-01-12,26,81.0,,0.81,21.060000000000002
2010-01-13,92,81.0,,0.81,74.52000000000001
2010-01-14,92,81.0,,0.81,74.52000000000001
2010-01-15,82,81.0,,0.81,66.42
2010-01-16,57,81.0,,0.81,46.17
2010-01-17,0,81.0,,0.81,0.0
2010-01-18,57,81.0,,0.81,46.17
2010-01-19,76,81.0,,0.81,61.56
2010-01-20,51,81.0,,0.81,41.31
2010-01-21,64,81.0,,0.81,51.84
2010-01-22,80,81.0,,0.81,64.80000000000001
2010-01-23,37,81.0,,0.81,29.970000000000002
2010-01-24,37,81.0,,0.81,29.970000000000002
2010-01-25,38,81.0,,0.81,30.78
2010-01-26,62,81.0,,0.81,50.220000000000006
2010-01-27,100,81.0,,0.81,81.0
2010-01-28,51,81.0,,0.81,41.31
2010-01-29,66,81.0,,0.81,53.46
2010-01-30,54,81.0,,0.81,43.74
2010-01-31,36,81.0,,0.81,29.160000000000004
2010-02-01,100,84.0,False,0.84,84.0
2010-02-02,29,84.0,,0.84,24.36
2010-02-03,39,84.0,,0.84,32.76
2010-02-04,80,84.0,,0.84,67.2
2010-02-05,31,84.0,,0.84,26.04
2010-02-06,42,84.0,,0.84,35.28
2010-02-07,58,84.0,,0.84,48.72
2010-02-08,21,84.0,,0.84,17.64
2010-02-09,77,84.0,,0.84,64.67999999999999
2010-02-10,30,84.0,,0.84,25.2
2010-02-11,61,84.0,,0.84,51.239999999999995
2010-02-12,21,84.0,,0.84,17.64
2010-02-13,0,84.0,,0.84,0.0
2010-02-14,0,84.0,,0.84,0.0
2010-02-15,23,84.0,,0.84,19.32
2010-02-16,20,84.0,,0.84,16.8
2010-02-17,30,84.0,,0.84,25.2
2010-02-18,60,84.0,,0.84,50.4
2010-02-19,32,84.0,,0.84,26.88
2010-02-20,29,84.0,,0.84,24.36
2010-02-21,74,84.0,,0.84,62.16
2010-02-22,60,84.0,,0.84,50.4
2010-02-23,68,84.0,,0.84,57.12
2010-02-24,78,84.0,,0.84,65.52
2010-02-25,59,84.0,,0.84,49.559999999999995
2010-02-26,21,84.0,,0.84,17.64
2010-02-27,85,84.0,,0.84,71.39999999999999
2010-02-28,44,84.0,,0.84,36.96
2010-03-01,17,84.0,False,0.84,14.28
2010-03-02,33,84.0,,0.84,27.72
2010-03-03,34,84.0,,0.84,28.56
2010-03-04,26,84.0,,0.84,21.84
2010-03-05,46,84.0,,0.84,38.64
2010-03-06,76,84.0,,0.84,63.839999999999996
2010-03-07,52,84.0,,0.84,43.68
2010-03-08,17,84.0,,0.84,14.28
2010-03-09,34,84.0,,0.84,28.56
2010-03-10,17,84.0,,0.84,14.28
2010-03-11,35,84.0,,0.84,29.4
2010-03-12,45,84.0,,0.84,37.8
2010-03-13,50,84.0,,0.84,42.0
2010-03-14,100,84.0,,0.84,84.0
2010-03-15,52,84.0,,0.84,43.68
2010-03-16,35,84.0,,0.84,29.4
2010-03-17,18,84.0,,0.84,15.12
2010-03-18,18,84.0,,0.84,15.12
2010-03-19,77,84.0,,0.84,64.67999999999999
2010-03-20,53,84.0,,0.84,44.519999999999996
2010-03-21,38,84.0,,0.84,31.919999999999998
2010-03-22,17,84.0,,0.84,14.28
2010-03-23,51,84.0,,0.84,42.839999999999996
2010-03-24,51,84.0,,0.84,42.839999999999996
2010-03-25,26,84.0,,0.84,21.84
2010-03-26,0,84.0,,0.84,0.0
2010-03-27,52,84.0,,0.84,43.68
2010-03-28,26,84.0,,0.84,21.84
2010-03-29,17,84.0,,0.84,14.28
2010-03-30,17,84.0,,0.84,14.28
2010-03-31,35,84.0,,0.84,29.4
2010-04-01,63,69.0,False,0.69,43.47
2010-04-02,0,69.0,,0.69,0.0
2010-04-03,94,69.0,,0.69,64.86
2010-04-04,0,69.0,,0.69,0.0
2010-04-05,30,69.0,,0.69,20.7
2010-04-06,58,69.0,,0.69,40.019999999999996
2010-04-07,87,69.0,,0.69,60.029999999999994
2010-04-08,0,69.0,,0.69,0.0
2010-04-09,31,69.0,,0.69,21.389999999999997
2010-04-10,44,69.0,,0.69,30.36
2010-04-11,45,69.0,,0.69,31.049999999999997
2010-04-12,87,69.0,,0.69,60.029999999999994
2010-04-13,100,69.0,,0.69,69.0
2010-04-14,57,69.0,,0.69,39.33
2010-04-15,0,69.0,,0.69,0.0
2010-04-16,46,69.0,,0.69,31.74
2010-04-17,65,69.0,,0.69,44.849999999999994
2010-04-18,43,69.0,,0.69,29.669999999999998
2010-04-19,71,69.0,,0.69,48.989999999999995
2010-04-20,42,69.0,,0.69,28.979999999999997
2010-04-21,57,69.0,,0.69,39.33
2010-04-22,87,69.0,,0.69,60.029999999999994
2010-04-23,92,69.0,,0.69,63.48
2010-04-24,87,69.0,,0.69,60.029999999999994
2010-04-25,43,69.0,,0.69,29.669999999999998
2010-04-26,0,69.0,,0.69,0.0
2010-04-27,42,69.0,,0.69,28.979999999999997
2010-04-28,57,69.0,,0.69,39.33
2010-04-29,89,69.0,,0.69,61.41
2010-04-30,64,69.0,,0.69,44.16
2010-05-01,50,78.0,False,0.78,39.0
2010-05-02,49,78.0,,0.78,38.22
2010-05-03,48,78.0,,0.78,37.44
2010-05-04,48,78.0,,0.78,37.44
2010-05-05,81,78.0,,0.78,63.18
2010-05-06,100,78.0,,0.78,78.0
2010-05-07,53,78.0,,0.78,41.34
2010-05-08,25,78.0,,0.78,19.5
2010-05-09,52,78.0,,0.78,40.56
2010-05-10,49,78.0,,0.78,38.22
2010-05-11,32,78.0,,0.78,24.96
2010-05-12,65,78.0,,0.78,50.7
2010-05-13,33,78.0,,0.78,25.740000000000002
2010-05-14,71,78.0,,0.78,55.38
2010-05-15,26,78.0,,0.78,20.28
2010-05-16,0,78.0,,0.78,0.0
2010-05-17,32,78.0,,0.78,24.96
2010-05-18,32,78.0,,0.78,24.96
2010-05-19,0,78.0,,0.78,0.0
2010-05-20,67,78.0,,0.78,52.260000000000005
2010-05-21,18,78.0,,0.78,14.040000000000001
2010-05-22,26,78.0,,0.78,20.28
2010-05-23,26,78.0,,0.78,20.28
2010-05-24,17,78.0,,0.78,13.26
2010-05-25,50,78.0,,0.78,39.0
2010-05-26,34,78.0,,0.78,26.52
2010-05-27,0,78.0,,0.78,0.0
2010-05-28,38,78.0,,0.78,29.64
2010-05-29,0,78.0,,0.78,0.0
2010-05-30,0,78.0,,0.78,0.0
2010-05-31,0,78.0,,0.78,0.0
2010-06-01,33,67.0,False,0.67,22.110000000000003
2010-06-02,65,67.0,,0.67,43.550000000000004
2010-06-03,49,67.0,,0.67,32.830000000000005
2010-06-04,70,67.0,,0.67,46.900000000000006
2010-06-05,49,67.0,,0.67,32.830000000000005
2010-06-06,0,67.0,,0.67,0.0
2010-06-07,97,67.0,,0.67,64.99000000000001
2010-06-08,64,67.0,,0.67,42.88
2010-06-09,33,67.0,,0.67,22.110000000000003
2010-06-10,66,67.0,,0.67,44.220000000000006
2010-06-11,73,67.0,,0.67,48.910000000000004
2010-06-12,0,67.0,,0.67,0.0
2010-06-13,76,67.0,,0.67,50.92
2010-06-14,33,67.0,,0.67,22.110000000000003
2010-06-15,33,67.0,,0.67,22.110000000000003
2010-06-16,33,67.0,,0.67,22.110000000000003
2010-06-17,51,67.0,,0.67,34.17
2010-06-18,0,67.0,,0.67,0.0
2010-06-19,0,67.0,,0.67,0.0
2010-06-20,0,67.0,,0.67,0.0
2010-06-21,33,67.0,,0.67,22.110000000000003
2010-06-22,81,67.0,,0.67,54.27
2010-06-23,65,67.0,,0.67,43.550000000000004
2010-06-24,68,67.0,,0.67,45.56
2010-06-25,0,67.0,,0.67,0.0
2010-06-26,50,67.0,,0.67,33.5
2010-06-27,51,67.0,,0.67,34.17
2010-06-28,65,67.0,,0.67,43.550000000000004
2010-06-29,65,67.0,,0.67,43.550000000000004
2010-06-30,100,67.0,,0.67,67.0
2010-07-01,0,66.0,False,0.66,0.0
2010-07-02,0,66.0,,0.66,0.0
2010-07-03,0,66.0,,0.66,0.0
2010-07-04,40,66.0,,0.66,26.400000000000002
2010-07-05,0,66.0,,0.66,0.0
2010-07-06,51,66.0,,0.66,33.660000000000004
2010-07-07,50,66.0,,0.66,33.0
2010-07-08,51,66.0,,0.66,33.660000000000004
2010-07-09,0,66.0,,0.66,0.0
2010-07-10,0,66.0,,0.66,0.0
2010-07-11,0,66.0,,0.66,0.0
2010-07-12,25,66.0,,0.66,16.5
2010-07-13,50,66.0,,0.66,33.0
2010-07-14,50,66.0,,0.66,33.0
2010-07-15,51,66.0,,0.66,33.660000000000004
2010-07-16,53,66.0,,0.66,34.980000000000004
2010-07-17,0,66.0,,0.66,0.0
2010-07-18,0,66.0,,0.66,0.0
2010-07-19,50,66.0,,0.66,33.0
2010-07-20,76,66.0,,0.66,50.160000000000004
2010-07-21,25,66.0,,0.66,16.5
2010-07-22,51,66.0,,0.66,33.660000000000004
2010-07-23,0,66.0,,0.66,0.0
2010-07-24,0,66.0,,0.66,0.0
2010-07-25,36,66.0,,0.66,23.76
2010-07-26,0,66.0,,0.66,0.0
2010-07-27,0,66.0,,0.66,0.0
2010-07-28,100,66.0,,0.66,66.0
2010-07-29,25,66.0,,0.66,16.5
2010-07-30,27,66.0,,0.66,17.82
2010-07-31,0,66.0,,0.66,0.0
2010-08-01,0,61.0,False,0.61,0.0
2010-08-02,100,61.0,,0.61,61.0
2010-08-03,20,61.0,,0.61,12.2
2010-08-04,59,61.0,,0.61,35.99
2010-08-05,41,61.0,,0.61,25.009999999999998
2010-08-06,63,61.0,,0.61,38.43
2010-08-07,0,61.0,,0.61,0.0
2010-08-08,28,61.0,,0.61,17.08
2010-08-09,78,61.0,,0.61,47.58
2010-08-10,0,61.0,,0.61,0.0
2010-08-11,59,61.0,,0.61,35.99
2010-08-12,20,61.0,,0.61,12.2
2010-08-13,21,61.0,,0.61,12.81
2010-08-14,0,61.0,,0.61,0.0
2010-08-15,56,61.0,,0.61,34.16
2010-08-16,0,61.0,,0.61,0.0
2010-08-17,77,61.0,,0.61,46.97
2010-08-18,19,61.0,,0.61,11.59
2010-08-19,20,61.0,,0.61,12.2
2010-08-20,21,61.0,,0.61,12.81
2010-08-21,54,61.0,,0.61,32.94
2010-08-22,54,61.0,,0.61,32.94
2010-08-23,38,61.0,,0.61,23.18
2010-08-24,38,61.0,,0.61,23.18
2010-08-25,19,61.0,,0.61,11.59
2010-08-26,99,61.0,,0.61,60.39
2010-08-27,41,61.0,,0.61,25.009999999999998
2010-08-28,0,61.0,,0.61,0.0
2010-08-29,0,61.0,,0.61,0.0
2010-08-30,57,61.0,,0.61,34.769999999999996
2010-08-31,37,61.0,,0.61,22.57
2010-09-01,72,79.0,False,0.79,56.88
2010-09-02,36,79.0,,0.79,28.44
2010-09-03,26,79.0,,0.79,20.54
2010-09-04,100,79.0,,0.79,79.0
2010-09-05,87,79.0,,0.79,68.73
2010-09-06,60,79.0,,0.79,47.400000000000006
2010-09-07,94,79.0,,0.79,74.26
2010-09-08,46,79.0,,0.79,36.34
2010-09-09,35,79.0,,0.79,27.650000000000002
2010-09-10,37,79.0,,0.79,29.23
2010-09-11,32,79.0,,0.79,25.28
2010-09-12,94,79.0,,0.79,74.26
2010-09-13,80,79.0,,0.79,63.2
2010-09-14,80,79.0,,0.79,63.2
2010-09-15,58,79.0,,0.79,45.82
2010-09-16,59,79.0,,0.79,46.61
2010-09-17,74,79.0,,0.79,58.46
2010-09-18,0,79.0,,0.79,0.0
2010-09-19,97,79.0,,0.79,76.63000000000001
2010-09-20,46,79.0,,0.79,36.34
2010-09-21,35,79.0,,0.79,27.650000000000002
2010-09-22,91,79.0,,0.79,71.89
2010-09-23,69,79.0,,0.79,54.510000000000005
2010-09-24,49,79.0,,0.79,38.71
2010-09-25,0,79.0,,0.79,0.0
2010-09-26,31,79.0,,0.79,24.490000000000002
2010-09-27,68,79.0,,0.79,53.72
2010-09-28,45,79.0,,0.79,35.550000000000004
2010-09-29,68,79.0,,0.79,53.72
2010-09-30,91,79.0,,0.79,71.89
2010-10-01,61,66.0,False,0.66,40.260000000000005
2010-10-02,0,66.0,,0.66,0.0
2010-10-03,49,66.0,,0.66,32.34
2010-10-04,35,66.0,,0.66,23.1
2010-10-05,56,66.0,,0.66,36.96
2010-10-06,59,66.0,,0.66,38.940000000000005
2010-10-07,63,66.0,,0.66,41.580000000000005
2010-10-08,0,66.0,,0.66,0.0
2010-10-09,100,66.0,,0.66,66.0
2010-10-10,50,66.0,,0.66,33.0
2010-10-11,24,66.0,,0.66,15.84
2010-10-12,36,66.0,,0.66,23.76
2010-10-13,47,66.0,,0.66,31.020000000000003
2010-10-14,46,66.0,,0.66,30.360000000000003
2010-10-15,61,66.0,,0.66,40.260000000000005
2010-10-16,32,66.0,,0.66,21.12
2010-10-17,64,66.0,,0.66,42.24
2010-10-18,57,66.0,,0.66,37.620000000000005
2010-10-19,68,66.0,,0.66,44.88
2010-10-20,57,66.0,,0.66,37.620000000000005
2010-10-21,46,66.0,,0.66,30.360000000000003
2010-10-22,60,66.0,,0.66,39.6
2010-10-23,63,66.0,,0.66,41.580000000000005
2010-10-24,0,66.0,,0.66,0.0
2010-10-25,90,66.0,,0.66,59.400000000000006
2010-10-26,78,66.0,,0.66,51.480000000000004
2010-10-27,22,66.0,,0.66,14.520000000000001
2010-10-28,46,66.0,,0.66,30.360000000000003
2010-10-29,24,66.0,,0.66,15.84
2010-10-30,64,66.0,,0.66,42.24
2010-10-31,33,66.0,,0.66,21.78
2010-11-01,37,81.0,False,0.81,29.970000000000002
2010-11-02,18,81.0,,0.81,14.580000000000002
2010-11-03,26,81.0,,0.81,21.060000000000002
2010-11-04,36,81.0,,0.81,29.160000000000004
2010-11-05,57,81.0,,0.81,46.17
2010-11-06,25,81.0,,0.81,20.25
2010-11-07,37,81.0,,0.81,29.970000000000002
2010-11-08,82,81.0,,0.81,66.42
2010-11-09,54,81.0,,0.81,43.74
2010-11-10,37,81.0,,0.81,29.970000000000002
2010-11-11,38,81.0,,0.81,30.78
2010-11-12,38,81.0,,0.81,30.78
2010-11-13,0,81.0,,0.81,0.0
2010-11-14,25,81.0,,0.81,20.25
2010-11-15,54,81.0,,0.81,43.74
2010-11-16,70,81.0,,0.81,56.7
2010-11-17,27,81.0,,0.81,21.87
2010-11-18,27,81.0,,0.81,21.87
2010-11-19,57,81.0,,0.81,46.17
2010-11-20,100,81.0,,0.81,81.0
2010-11-21,50,81.0,,0.81,40.5
2010-11-22,18,81.0,,0.81,14.580000000000002
2010-11-23,45,81.0,,0.81,36.45
2010-11-24,40,81.0,,0.81,32.400000000000006
2010-11-25,51,81.0,,0.81,41.31
2010-11-26,24,81.0,,0.81,19.44
2010-11-27,25,81.0,,0.81,20.25
2010-11-28,25,81.0,,0.81,20.25
2010-11-29,18,81.0,,0.81,14.580000000000002
2010-11-30,43,81.0,,0.81,34.830000000000005
2010-12-01,46,64.0,False,0.64,29.44
2010-12-02,67,64.0,,0.64,42.88
2010-12-03,29,64.0,,0.64,18.56
2010-12-04,25,64.0,,0.64,16.0
2010-12-05,64,64.0,,0.64,40.96
2010-12-06,47,64.0,,0.64,30.080000000000002
2010-12-07,47,64.0,,0.64,30.080000000000002
2010-12-08,47,64.0,,0.64,30.080000000000002
2010-12-09,19,64.0,,0.64,12.16
2010-12-10,30,64.0,,0.64,19.2
2010-12-11,39,64.0,,0.64,24.96
2010-12-12,26,64.0,,0.64,16.64
2010-12-13,38,64.0,,0.64,24.32
2010-12-14,28,64.0,,0.64,17.92
2010-12-15,58,64.0,,0.64,37.12
2010-12-16,59,64.0,,0.64,37.76
2010-12-17,42,64.0,,0.64,26.88
2010-12-18,53,64.0,,0.64,33.92
2010-12-19,84,64.0,,0.64,53.76
2010-12-20,20,64.0,,0.64,12.8
2010-12-21,100,64.0,,0.64,64.0
2010-12-22,54,64.0,,0.64,34.56
2010-12-23,47,64.0,,0.64,30.080000000000002
2010-12-24,86,64.0,,0.64,55.04
2010-12-25,69,64.0,,0.64,44.160000000000004
2010-12-26,0,64.0,,0.64,0.0
2010-12-27,23,64.0,,0.64,14.72
2010-12-28,22,64.0,,0.64,14.08
2010-12-29,22,64.0,,0.64,14.08
2010-12-30,0,64.0,,0.64,0.0
2010-12-31,25,64.0,,0.64,16.0
2011-01-01,41,71.0,False,0.71,29.11
2011-01-02,33,71.0,,0.71,23.43
2011-01-03,39,71.0,,0.71,27.689999999999998
2011-01-04,100,71.0,,0.71,71.0
2011-01-05,50,71.0,,0.71,35.5
2011-01-06,63,71.0,,0.71,44.73
2011-01-07,51,71.0,,0.71,36.21
2011-01-08,48,71.0,,0.71,34.08
2011-01-09,79,71.0,,0.71,56.089999999999996
2011-01-10,0,71.0,,0.71,0.0
2011-01-11,60,71.0,,0.71,42.599999999999994
2011-01-12,61,71.0,,0.71,43.309999999999995
2011-01-13,37,71.0,,0.71,26.27
2011-01-14,50,71.0,,0.71,35.5
2011-01-15,79,71.0,,0.71,56.089999999999996
2011-01-16,64,71.0,,0.71,45.44
2011-01-17,26,71.0,,0.71,18.46
2011-01-18,96,71.0,,0.71,68.16
2011-01-19,84,71.0,,0.71,59.64
2011-01-20,49,71.0,,0.71,34.79
2011-01-21,62,71.0,,0.71,44.019999999999996
2011-01-22,77,71.0,,0.71,54.669999999999995
2011-01-23,47,71.0,,0.71,33.37
2011-01-24,83,71.0,,0.71,58.93
2011-01-25,72,71.0,,0.71,51.12
2011-01-26,48,71.0,,0.71,34.08
2011-01-27,24,71.0,,0.71,17.04
2011-01-28,88,71.0,,0.71,62.48
2011-01-29,31,71.0,,0.71,22.009999999999998
2011-01-30,30,71.0,,0.71,21.299999999999997
2011-01-31,79,71.0,,0.71,56.089999999999996
2011-02-01,45,76.0,False,0.76,34.2
2011-02-02,76,76.0,,0.76,57.76
2011-02-03,16,76.0,,0.76,12.16
2011-02-04,32,76.0,,0.76,24.32
2011-02-05,40,76.0,,0.76,30.4
2011-02-06,20,76.0,,0.76,15.2
2011-02-07,47,76.0,,0.76,35.72
2011-02-08,31,76.0,,0.76,23.56
2011-02-09,16,76.0,,0.76,12.16
2011-02-10,16,76.0,,0.76,12.16
2011-02-11,100,76.0,,0.76,76.0
2011-02-12,42,76.0,,0.76,31.92
2011-02-13,0,76.0,,0.76,0.0
2011-02-14,49,76.0,,0.76,37.24
2011-02-15,16,76.0,,0.76,12.16
2011-02-16,16,76.0,,0.76,12.16
2011-02-17,49,76.0,,0.76,37.24
2011-02-18,0,76.0,,0.76,0.0
2011-02-19,42,76.0,,0.76,31.92
2011-02-20,21,76.0,,0.76,15.96
2011-02-21,17,76.0,,0.76,12.92
2011-02-22,32,76.0,,0.76,24.32
2011-02-23,79,76.0,,0.76,60.04
2011-02-24,0,76.0,,0.76,0.0
2011-02-25,65,76.0,,0.76,49.4
2011-02-26,62,76.0,,0.76,47.12
2011-02-27,21,76.0,,0.76,15.96
2011-02-28,47,76.0,,0.76,35.72
2011-03-01,90,74.0,False,0.74,66.6
2011-03-02,60,74.0,,0.74,44.4
2011-03-03,51,74.0,,0.74,37.74
2011-03-04,42,74.0,,0.74,31.08
2011-03-05,52,74.0,,0.74,38.48
2011-03-06,26,74.0,,0.74,19.24
2011-03-07,100,74.0,,0.74,74.0
2011-03-08,30,74.0,,0.74,22.2
2011-03-09,60,74.0,,0.74,44.4
2011-03-10,61,74.0,,0.74,45.14
2011-03-11,41,74.0,,0.74,30.34
2011-03-12,84,74.0,,0.74,62.16
2011-03-13,29,74.0,,0.74,21.46
2011-03-14,57,74.0,,0.74,42.18
2011-03-15,53,74.0,,0.74,39.22
2011-03-16,40,74.0,,0.74,29.6
2011-03-17,63,74.0,,0.74,46.62
2011-03-18,67,74.0,,0.74,49.58
2011-03-19,54,74.0,,0.74,39.96
2011-03-20,53,74.0,,0.74,39.22
2011-03-21,30,74.0,,0.74,22.2
2011-03-22,40,74.0,,0.74,29.6
2011-03-23,60,74.0,,0.74,44.4
2011-03-24,51,74.0,,0.74,37.74
2011-03-25,32,74.0,,0.74,23.68
2011-03-26,53,74.0,,0.74,39.22
2011-03-27,26,74.0,,0.74,19.24
2011-03-28,40,74.0,,0.74,29.6
2011-03-29,60,74.0,,0.74,44.4
2011-03-30,50,74.0,,0.74,37.0
2011-03-31,81,74.0,,0.74,59.94
2011-04-01,61,68.0,False,0.68,41.480000000000004
2011-04-02,26,68.0,,0.68,17.68
2011-04-03,26,68.0,,0.68,17.68
2011-04-04,58,68.0,,0.68,39.440000000000005
2011-04-05,39,68.0,,0.68,26.520000000000003
2011-04-06,78,68.0,,0.68,53.040000000000006
2011-04-07,100,68.0,,0.68,68.0
2011-04-08,0,68.0,,0.68,0.0
2011-04-09,0,68.0,,0.68,0.0
2011-04-10,27,68.0,,0.68,18.360000000000003
2011-04-11,20,68.0,,0.68,13.600000000000001
2011-04-12,19,68.0,,0.68,12.920000000000002
2011-04-13,39,68.0,,0.68,26.520000000000003
2011-04-14,60,68.0,,0.68,40.800000000000004
2011-04-15,63,68.0,,0.68,42.84
2011-04-16,0,68.0,,0.68,0.0
2011-04-17,80,68.0,,0.68,54.400000000000006
2011-04-18,39,68.0,,0.68,26.520000000000003
2011-04-19,19,68.0,,0.68,12.920000000000002
2011-04-20,39,68.0,,0.68,26.520000000000003
2011-04-21,20,68.0,,0.68,13.600000000000001
2011-04-22,22,68.0,,0.68,14.96
2011-04-23,53,68.0,,0.68,36.04
2011-04-24,28,68.0,,0.68,19.040000000000003
2011-04-25,100,68.0,,0.68,68.0
2011-04-26,77,68.0,,0.68,52.36000000000001
2011-04-27,76,68.0,,0.68,51.68000000000001
2011-04-28,39,68.0,,0.68,26.520000000000003
2011-04-29,21,68.0,,0.68,14.280000000000001
2011-04-30,0,68.0,,0.68,0.0
2011-05-01,24,73.0,False,0.73,17.52
2011-05-02,53,73.0,,0.73,38.69
2011-05-03,45,73.0,,0.73,32.85
2011-05-04,27,73.0,,0.73,19.71
2011-05-05,55,73.0,,0.73,40.15
2011-05-06,20,73.0,,0.73,14.6
2011-05-07,0,73.0,,0.73,0.0
2011-05-08,38,73.0,,0.73,27.74
2011-05-09,46,73.0,,0.73,33.58
2011-05-10,64,73.0,,0.73,46.72
2011-05-11,64,73.0,,0.73,46.72
2011-05-12,28,73.0,,0.73,20.439999999999998
2011-05-13,78,73.0,,0.73,56.94
2011-05-14,24,73.0,,0.73,17.52
2011-05-15,24,73.0,,0.73,17.52
2011-05-16,37,73.0,,0.73,27.009999999999998
2011-05-17,54,73.0,,0.73,39.42
2011-05-18,72,73.0,,0.73,52.56
2011-05-19,19,73.0,,0.73,13.87
2011-05-20,0,73.0,,0.73,0.0
2011-05-21,49,73.0,,0.73,35.769999999999996
2011-05-22,25,73.0,,0.73,18.25
2011-05-23,18,73.0,,0.73,13.14
2011-05-24,65,73.0,,0.73,47.449999999999996
2011-05-25,46,73.0,,0.73,33.58
2011-05-26,47,73.0,,0.73,34.31
2011-05-27,100,73.0,,0.73,73.0
2011-05-28,0,73.0,,0.73,0.0
2011-05-29,41,73.0,,0.73,29.93
2011-05-30,73,73.0,,0.73,53.29
2011-05-31,94,73.0,,0.73,68.62
2011-06-01,74,56.0,False,0.56,41.440000000000005
2011-06-02,75,56.0,,0.56,42.00000000000001
2011-06-03,55,56.0,,0.56,30.800000000000004
2011-06-04,100,56.0,,0.56,56.00000000000001
2011-06-05,0,56.0,,0.56,0.0
2011-06-06,64,56.0,,0.56,35.84
2011-06-07,52,56.0,,0.56,29.120000000000005
2011-06-08,75,56.0,,0.56,42.00000000000001
2011-06-09,75,56.0,,0.56,42.00000000000001
2011-06-10,22,56.0,,0.56,12.32
2011-06-11,0,56.0,,0.56,0.0
2011-06-12,0,56.0,,0.56,0.0
2011-06-13,43,56.0,,0.56,24.080000000000002
2011-06-14,21,56.0,,0.56,11.760000000000002
2011-06-15,43,56.0,,0.56,24.080000000000002
2011-06-16,54,56.0,,0.56,30.240000000000002
2011-06-17,23,56.0,,0.56,12.88
2011-06-18,28,56.0,,0.56,15.680000000000001
2011-06-19,59,56.0,,0.56,33.040000000000006
2011-06-20,42,56.0,,0.56,23.520000000000003
2011-06-21,31,56.0,,0.56,17.360000000000003
2011-06-22,63,56.0,,0.56,35.28
2011-06-23,32,56.0,,0.56,17.92
2011-06-24,22,56.0,,0.56,12.32
2011-06-25,0,56.0,,0.56,0.0
2011-06-26,87,56.0,,0.56,48.720000000000006
2011-06-27,21,56.0,,0.56,11.760000000000002
2011-06-28,31,56.0,,0.56,17.360000000000003
2011-06-29,53,56.0,,0.56,29.680000000000003
2011-06-30,33,56.0,,0.56,18.48
2011-07-01,0,50.0,False,0.5,0.0
2011-07-02,0,50.0,,0.5,0.0
2011-07-03,0,50.0,,0.5,0.0
2011-07-04,24,50.0,,0.5,12.0
2011-07-05,36,50.0,,0.5,18.0
2011-07-06,17,50.0,,0.5,8.5
2011-07-07,0,50.0,,0.5,0.0
2011-07-08,36,50.0,,0.5,18.0
2011-07-09,0,50.0,,0.5,0.0
2011-07-10,23,50.0,,0.5,11.5
2011-07-11,35,50.0,,0.5,17.5
2011-07-12,51,50.0,,0.5,25.5
2011-07-13,0,50.0,,0.5,0.0
2011-07-14,52,50.0,,0.5,26.0
2011-07-15,36,50.0,,0.5,18.0
2011-07-16,45,50.0,,0.5,22.5
2011-07-17,0,50.0,,0.5,0.0
2011-07-18,17,50.0,,0.5,8.5
2011-07-19,34,50.0,,0.5,17.0
2011-07-20,34,50.0,,0.5,17.0
2011-07-21,34,50.0,,0.5,17.0
2011-07-22,35,50.0,,0.5,17.5
2011-07-23,21,50.0,,0.5,10.5
2011-07-24,89,50.0,,0.5,44.5
2011-07-25,100,50.0,,0.5,50.0
2011-07-26,0,50.0,,0.5,0.0
2011-07-27,17,50.0,,0.5,8.5
2011-07-28,17,50.0,,0.5,8.5
2011-07-29,70,50.0,,0.5,35.0
2011-07-30,22,50.0,,0.5,11.0
2011-07-31,23,50.0,,0.5,11.5
2011-08-01,30,93.0,False,0.93,27.900000000000002
2011-08-02,47,93.0,,0.93,43.71
2011-08-03,23,93.0,,0.93,21.39
2011-08-04,48,93.0,,0.93,44.64
2011-08-05,56,93.0,,0.93,52.080000000000005
2011-08-06,15,93.0,,0.93,13.950000000000001
2011-08-07,38,93.0,,0.93,35.34
2011-08-08,53,93.0,,0.93,49.29
2011-08-09,52,93.0,,0.93,48.36
2011-08-10,48,93.0,,0.93,44.64
2011-08-11,42,93.0,,0.93,39.06
2011-08-12,31,93.0,,0.93,28.830000000000002
2011-08-13,15,93.0,,0.93,13.950000000000001
2011-08-14,46,93.0,,0.93,42.78
2011-08-15,100,93.0,,0.93,93.0
2011-08-16,23,93.0,,0.93,21.39
2011-08-17,47,93.0,,0.93,43.71
2011-08-18,54,93.0,,0.93,50.220000000000006
2011-08-19,49,93.0,,0.93,45.57
2011-08-20,15,93.0,,0.93,13.950000000000001
2011-08-21,45,93.0,,0.93,41.85
2011-08-22,30,93.0,,0.93,27.900000000000002
2011-08-23,23,93.0,,0.93,21.39
2011-08-24,41,93.0,,0.93,38.13
2011-08-25,46,93.0,,0.93,42.78
2011-08-26,24,93.0,,0.93,22.32
2011-08-27,14,93.0,,0.93,13.020000000000001
