date,present_unscaled,present_monthly,isPartial,scale,present
2014-12-06,57,97.0,,0.97,55.29
2014-12-07,55,97.0,,0.97,53.35
2014-12-08,78,97.0,,0.97,75.66
2014-12-09,75,97.0,,0.97,72.75
2014-12-10,88,97.0,,0.97,85.36
2014-12-11,80,97.0,,0.97,77.6
2014-12-12,79,97.0,,0.97,76.63
2014-12-13,65,97.0,,0.97,63.05
2014-12-14,74,97.0,,0.97,71.78
2014-12-15,87,97.0,,0.97,84.39
2014-12-16,80,97.0,,0.97,77.6
2014-12-17,79,97.0,,0.97,76.63
2014-12-18,82,97.0,,0.97,79.53999999999999
2014-12-19,76,97.0,,0.97,73.72
2014-12-20,72,97.0,,0.97,69.84
2014-12-21,65,97.0,,0.97,63.05
2014-12-22,68,97.0,,0.97,65.96
2014-12-23,79,97.0,,0.97,76.63
2014-12-24,100,97.0,,0.97,97.0
2014-12-25,92,97.0,,0.97,89.24
2014-12-26,38,97.0,,0.97,36.86
2014-12-27,32,97.0,,0.97,31.04
2014-12-28,34,97.0,,0.97,32.98
2014-12-29,30,97.0,,0.97,29.099999999999998
2014-12-30,30,97.0,,0.97,29.099999999999998
2014-12-31,24,97.0,,0.97,23.28
2015-01-01,46,61.0,False,0.61,28.06
2015-01-02,54,61.0,,0.61,32.94
2015-01-03,52,61.0,,0.61,31.72
2015-01-04,51,61.0,,0.61,31.11
2015-01-05,60,61.0,,0.61,36.6
2015-01-06,63,61.0,,0.61,38.43
2015-01-07,79,61.0,,0.61,48.19
2015-01-08,88,61.0,,0.61,53.68
2015-01-09,68,61.0,,0.61,41.48
2015-01-10,49,61.0,,0.61,29.89
2015-01-11,50,61.0,,0.61,30.5
2015-01-12,74,61.0,,0.61,45.14
2015-01-13,83,61.0,,0.61,50.629999999999995
2015-01-14,88,61.0,,0.61,53.68
2015-01-15,100,61.0,,0.61,61.0
2015-01-16,67,61.0,,0.61,40.87
2015-01-17,40,61.0,,0.61,24.4
2015-01-18,46,61.0,,0.61,28.06
2015-01-19,65,61.0,,0.61,39.65
2015-01-20,88,61.0,,0.61,53.68
2015-01-21,84,61.0,,0.61,51.24
2015-01-22,93,61.0,,0.61,56.73
2015-01-23,76,61.0,,0.61,46.36
2015-01-24,60,61.0,,0.61,36.6
2015-01-25,61,61.0,,0.61,37.21
2015-01-26,79,61.0,,0.61,48.19
2015-01-27,91,61.0,,0.61,55.51
2015-01-28,88,61.0,,0.61,53.68
2015-01-29,97,61.0,,0.61,59.17
2015-01-30,76,61.0,,0.61,46.36
2015-01-31,54,61.0,,0.61,32.94
2015-02-01,61,68.0,False,0.68,41.480000000000004
2015-02-02,72,68.0,,0.68,48.96
2015-02-03,72,68.0,,0.68,48.96
2015-02-04,89,68.0,,0.68,60.52
2015-02-05,74,68.0,,0.68,50.32
2015-02-06,70,68.0,,0.68,47.6
2015-02-07,51,68.0,,0.68,34.68
2015-02-08,72,68.0,,0.68,48.96
2015-02-09,82,68.0,,0.68,55.760000000000005
2015-02-10,78,68.0,,0.68,53.040000000000006
2015-02-11,100,68.0,,0.68,68.0
2015-02-12,71,68.0,,0.68,48.28
2015-02-13,66,68.0,,0.68,44.88
2015-02-14,44,68.0,,0.68,29.92
2015-02-15,54,68.0,,0.68,36.720000000000006
2015-02-16,54,68.0,,0.68,36.720000000000006
2015-02-17,69,68.0,,0.68,46.92
2015-02-18,72,68.0,,0.68,48.96
2015-02-19,72,68.0,,0.68,48.96
2015-02-20,57,68.0,,0.68,38.760000000000005
2015-02-21,47,68.0,,0.68,31.96
2015-02-22,62,68.0,,0.68,42.160000000000004
2015-02-23,83,68.0,,0.68,56.440000000000005
2015-02-24,91,68.0,,0.68,61.88
2015-02-25,77,68.0,,0.68,52.36000000000001
2015-02-26,71,68.0,,0.68,48.28
2015-02-27,63,68.0,,0.68,42.84
2015-02-28,52,68.0,,0.68,35.36
2015-03-01,62,67.0,False,0.67,41.54
2015-03-02,88,67.0,,0.67,58.96
2015-03-03,100,67.0,,0.67,67.0
2015-03-04,84,67.0,,0.67,56.28
2015-03-05,83,67.0,,0.67,55.61000000000001
2015-03-06,83,67.0,,0.67,55.61000000000001
2015-03-07,61,67.0,,0.67,40.870000000000005
2015-03-08,61,67.0,,0.67,40.870000000000005
2015-03-09,83,67.0,,0.67,55.61000000000001
2015-03-10,91,67.0,,0.67,60.970000000000006
2015-03-11,87,67.0,,0.67,58.290000000000006
2015-03-12,79,67.0,,0.67,52.93
2015-03-13,78,67.0,,0.67,52.260000000000005
2015-03-14,54,67.0,,0.67,36.18
2015-03-15,61,67.0,,0.67,40.870000000000005
2015-03-16,86,67.0,,0.67,57.620000000000005
2015-03-17,88,67.0,,0.67,58.96
2015-03-18,92,67.0,,0.67,61.64
2015-03-19,83,67.0,,0.67,55.61000000000001
2015-03-20,76,67.0,,0.67,50.92
2015-03-21,47,67.0,,0.67,31.490000000000002
2015-03-22,61,67.0,,0.67,40.870000000000005
2015-03-23,84,67.0,,0.67,56.28
2015-03-24,95,67.0,,0.67,63.650000000000006
2015-03-25,82,67.0,,0.67,54.940000000000005
2015-03-26,90,67.0,,0.67,60.300000000000004
2015-03-27,82,67.0,,0.67,54.940000000000005
2015-03-28,46,67.0,,0.67,30.82
2015-03-29,59,67.0,,0.67,39.53
2015-03-30,91,67.0,,0.67,60.970000000000006
2015-03-31,90,67.0,,0.67,60.300000000000004
2015-04-01,78,70.0,False,0.7,54.599999999999994
2015-04-02,77,70.0,,0.7,53.9
2015-04-03,65,70.0,,0.7,45.5
2015-04-04,42,70.0,,0.7,29.4
2015-04-05,50,70.0,,0.7,35.0
2015-04-06,69,70.0,,0.7,48.3
2015-04-07,72,70.0,,0.7,50.4
2015-04-08,82,70.0,,0.7,57.4
2015-04-09,74,70.0,,0.7,51.8
2015-04-10,67,70.0,,0.7,46.9
2015-04-11,45,70.0,,0.7,31.499999999999996
2015-04-12,61,70.0,,0.7,42.699999999999996
2015-04-13,83,70.0,,0.7,58.099999999999994
2015-04-14,78,70.0,,0.7,54.599999999999994
2015-04-15,84,70.0,,0.7,58.8
2015-04-16,95,70.0,,0.7,66.5
2015-04-17,84,70.0,,0.7,58.8
2015-04-18,49,70.0,,0.7,34.3
2015-04-19,60,70.0,,0.7,42.0
2015-04-20,82,70.0,,0.7,57.4
2015-04-21,100,70.0,,0.7,70.0
2015-04-22,90,70.0,,0.7,62.99999999999999
2015-04-23,100,70.0,,0.7,70.0
2015-04-24,80,70.0,,0.7,56.0
2015-04-25,53,70.0,,0.7,37.099999999999994
2015-04-26,57,70.0,,0.7,39.9
2015-04-27,83,70.0,,0.7,58.099999999999994
2015-04-28,90,70.0,,0.7,62.99999999999999
2015-04-29,80,70.0,,0.7,56.0
2015-04-30,86,70.0,,0.7,60.199999999999996
2015-05-01,88,64.0,False,0.64,56.32
2015-05-02,51,64.0,,0.64,32.64
2015-05-03,62,64.0,,0.64,39.68
2015-05-04,85,64.0,,0.64,54.4
2015-05-05,100,64.0,,0.64,64.0
2015-05-06,94,64.0,,0.64,60.160000000000004
2015-05-07,93,64.0,,0.64,59.52
2015-05-08,88,64.0,,0.64,56.32
2015-05-09,70,64.0,,0.64,44.800000000000004
2015-05-10,56,64.0,,0.64,35.84
2015-05-11,91,64.0,,0.64,58.24
2015-05-12,89,64.0,,0.64,56.96
2015-05-13,87,64.0,,0.64,55.68
2015-05-14,85,64.0,,0.64,54.4
2015-05-15,73,64.0,,0.64,46.72
2015-05-16,46,64.0,,0.64,29.44
2015-05-17,55,64.0,,0.64,35.2
2015-05-18,83,64.0,,0.64,53.120000000000005
2015-05-19,80,64.0,,0.64,51.2
2015-05-20,98,64.0,,0.64,62.72
2015-05-21,81,64.0,,0.64,51.84
2015-05-22,66,64.0,,0.64,42.24
2015-05-23,49,64.0,,0.64,31.36
2015-05-24,42,64.0,,0.64,26.88
2015-05-25,56,64.0,,0.64,35.84
2015-05-26,81,64.0,,0.64,51.84
2015-05-27,82,64.0,,0.64,52.480000000000004
2015-05-28,76,64.0,,0.64,48.64
2015-05-29,67,64.0,,0.64,42.88
2015-05-30,51,64.0,,0.64,32.64
2015-05-31,66,64.0,,0.64,42.24
2015-06-01,83,52.0,False,0.52,43.160000000000004
2015-06-02,100,52.0,,0.52,52.0
2015-06-03,97,52.0,,0.52,50.440000000000005
2015-06-04,93,52.0,,0.52,48.36
2015-06-05,80,52.0,,0.52,41.6
2015-06-06,67,52.0,,0.52,34.84
2015-06-07,65,52.0,,0.52,33.800000000000004
2015-06-08,80,52.0,,0.52,41.6
2015-06-09,82,52.0,,0.52,42.64
2015-06-10,94,52.0,,0.52,48.88
2015-06-11,67,52.0,,0.52,34.84
2015-06-12,85,52.0,,0.52,44.2
2015-06-13,63,52.0,,0.52,32.76
2015-06-14,67,52.0,,0.52,34.84
2015-06-15,83,52.0,,0.52,43.160000000000004
2015-06-16,74,52.0,,0.52,38.480000000000004
2015-06-17,84,52.0,,0.52,43.68
2015-06-18,87,52.0,,0.52,45.24
2015-06-19,57,52.0,,0.52,29.64
2015-06-20,64,52.0,,0.52,33.28
2015-06-21,79,52.0,,0.52,41.08
2015-06-22,71,52.0,,0.52,36.92
2015-06-23,70,52.0,,0.52,36.4
2015-06-24,78,52.0,,0.52,40.56
2015-06-25,70,52.0,,0.52,36.4
2015-06-26,62,52.0,,0.52,32.24
2015-06-27,61,52.0,,0.52,31.720000000000002
2015-06-28,60,52.0,,0.52,31.200000000000003
2015-06-29,65,52.0,,0.52,33.800000000000004
2015-06-30,56,52.0,,0.52,29.12
2015-07-01,83,43.0,False,0.43,35.69
2015-07-02,72,43.0,,0.43,30.96
2015-07-03,63,43.0,,0.43,27.09
2015-07-04,55,43.0,,0.43,23.65
2015-07-05,82,43.0,,0.43,35.26
2015-07-06,98,43.0,,0.43,42.14
2015-07-07,88,43.0,,0.43,37.839999999999996
2015-07-08,85,43.0,,0.43,36.55
2015-07-09,92,43.0,,0.43,39.56
2015-07-10,83,43.0,,0.43,35.69
2015-07-11,77,43.0,,0.43,33.11
2015-07-12,80,43.0,,0.43,34.4
2015-07-13,84,43.0,,0.43,36.12
2015-07-14,78,43.0,,0.43,33.54
2015-07-15,83,43.0,,0.43,35.69
2015-07-16,84,43.0,,0.43,36.12
2015-07-17,99,43.0,,0.43,42.57
2015-07-18,65,43.0,,0.43,27.95
2015-07-19,73,43.0,,0.43,31.39
2015-07-20,100,43.0,,0.43,43.0
2015-07-21,100,43.0,,0.43,43.0
2015-07-22,87,43.0,,0.43,37.41
2015-07-23,86,43.0,,0.43,36.98
2015-07-24,76,43.0,,0.43,32.68
2015-07-25,86,43.0,,0.43,36.98
2015-07-26,76,43.0,,0.43,32.68
2015-07-27,72,43.0,,0.43,30.96
2015-07-28,99,43.0,,0.43,42.57
2015-07-29,82,43.0,,0.43,35.26
2015-07-30,96,43.0,,0.43,41.28
2015-07-31,89,43.0,,0.43,38.269999999999996
2015-08-01,57,49.0,False,0.49,27.93
2015-08-02,49,49.0,,0.49,24.009999999999998
2015-08-03,56,49.0,,0.49,27.439999999999998
2015-08-04,70,49.0,,0.49,34.3
2015-08-05,65,49.0,,0.49,31.849999999999998
2015-08-06,62,49.0,,0.49,30.38
2015-08-07,66,49.0,,0.49,32.339999999999996
2015-08-08,63,49.0,,0.49,30.87
2015-08-09,56,49.0,,0.49,27.439999999999998
2015-08-10,68,49.0,,0.49,33.32
2015-08-11,80,49.0,,0.49,39.2
2015-08-12,86,49.0,,0.49,42.14
2015-08-13,64,49.0,,0.49,31.36
2015-08-14,58,49.0,,0.49,28.419999999999998
2015-08-15,42,49.0,,0.49,20.58
2015-08-16,64,49.0,,0.49,31.36
2015-08-17,70,49.0,,0.49,34.3
2015-08-18,75,49.0,,0.49,36.75
2015-08-19,66,49.0,,0.49,32.339999999999996
2015-08-20,84,49.0,,0.49,41.16
2015-08-21,66,49.0,,0.49,32.339999999999996
2015-08-22,72,49.0,,0.49,35.28
2015-08-23,58,49.0,,0.49,28.419999999999998
2015-08-24,67,49.0,,0.49,32.83
2015-08-25,100,49.0,,0.49,49.0
2015-08-26,93,49.0,,0.49,45.57
2015-08-27,85,49.0,,0.49,41.65
2015-08-28,86,49.0,,0.49,42.14
2015-08-29,53,49.0,,0.49,25.97
2015-08-30,81,49.0,,0.49,39.69
2015-08-31,92,49.0,,0.49,45.08
2015-09-01,79,70.0,False,0.7,55.3
2015-09-02,83,70.0,,0.7,58.099999999999994
2015-09-03,73,70.0,,0.7,51.099999999999994
2015-09-04,72,70.0,,0.7,50.4
2015-09-05,47,70.0,,0.7,32.9
2015-09-06,51,70.0,,0.7,35.699999999999996
2015-09-07,52,70.0,,0.7,36.4
2015-09-08,79,70.0,,0.7,55.3
2015-09-09,80,70.0,,0.7,56.0
2015-09-10,88,70.0,,0.7,61.599999999999994
2015-09-11,79,70.0,,0.7,55.3
2015-09-12,52,70.0,,0.7,36.4
2015-09-13,64,70.0,,0.7,44.8
2015-09-14,81,70.0,,0.7,56.699999999999996
2015-09-15,85,70.0,,0.7,59.49999999999999
2015-09-16,92,70.0,,0.7,64.39999999999999
2015-09-17,92,70.0,,0.7,64.39999999999999
2015-09-18,73,70.0,,0.7,51.099999999999994
2015-09-19,49,70.0,,0.7,34.3
2015-09-20,68,70.0,,0.7,47.599999999999994
2015-09-21,88,70.0,,0.7,61.599999999999994
2015-09-22,89,70.0,,0.7,62.3
2015-09-23,96,70.0,,0.7,67.19999999999999
2015-09-24,86,70.0,,0.7,60.199999999999996
2015-09-25,71,70.0,,0.7,49.699999999999996
2015-09-26,55,70.0,,0.7,38.5
2015-09-27,60,70.0,,0.7,42.0
2015-09-28,89,70.0,,0.7,62.3
2015-09-29,100,70.0,,0.7,70.0
2015-09-30,93,70.0,,0.7,65.1
2015-10-01,85,75.0,False,0.75,63.75
2015-10-02,73,75.0,,0.75,54.75
2015-10-03,48,75.0,,0.75,36.0
2015-10-04,59,75.0,,0.75,44.25
2015-10-05,89,75.0,,0.75,66.75
2015-10-06,89,75.0,,0.75,66.75
2015-10-07,88,75.0,,0.75,66.0
2015-10-08,80,75.0,,0.75,60.0
2015-10-09,74,75.0,,0.75,55.5
2015-10-10,49,75.0,,0.75,36.75
2015-10-11,64,75.0,,0.75,48.0
2015-10-12,82,75.0,,0.75,61.5
2015-10-13,80,75.0,,0.75,60.0
2015-10-14,83,75.0,,0.75,62.25
2015-10-15,80,75.0,,0.75,60.0
2015-10-16,76,75.0,,0.75,57.0
2015-10-17,50,75.0,,0.75,37.5
2015-10-18,61,75.0,,0.75,45.75
2015-10-19,87,75.0,,0.75,65.25
2015-10-20,92,75.0,,0.75,69.0
2015-10-21,95,75.0,,0.75,71.25
2015-10-22,100,75.0,,0.75,75.0
2015-10-23,76,75.0,,0.75,57.0
2015-10-24,53,75.0,,0.75,39.75
2015-10-25,64,75.0,,0.75,48.0
2015-10-26,86,75.0,,0.75,64.5
2015-10-27,92,75.0,,0.75,69.0
2015-10-28,90,75.0,,0.75,67.5
2015-10-29,86,75.0,,0.75,64.5
2015-10-30,72,75.0,,0.75,54.0
2015-10-31,47,75.0,,0.75,35.25
2015-11-01,64,80.0,False,0.8,51.2
2015-11-02,80,80.0,,0.8,64.0
2015-11-03,74,80.0,,0.8,59.2
2015-11-04,83,80.0,,0.8,66.4
2015-11-05,84,80.0,,0.8,67.2
2015-11-06,72,80.0,,0.8,57.6
2015-11-07,53,80.0,,0.8,42.400000000000006
2015-11-08,53,80.0,,0.8,42.400000000000006
2015-11-09,84,80.0,,0.8,67.2
2015-11-10,82,80.0,,0.8,65.60000000000001
2015-11-11,79,80.0,,0.8,63.2
2015-11-12,81,80.0,,0.8,64.8
2015-11-13,67,80.0,,0.8,53.6
2015-11-14,51,80.0,,0.8,40.800000000000004
2015-11-15,51,80.0,,0.8,40.800000000000004
2015-11-16,75,80.0,,0.8,60.0
2015-11-17,96,80.0,,0.8,76.80000000000001
2015-11-18,95,80.0,,0.8,76.0
2015-11-19,100,80.0,,0.8,80.0
2015-11-20,86,80.0,,0.8,68.8
2015-11-21,58,80.0,,0.8,46.400000000000006
2015-11-22,69,80.0,,0.8,55.2
2015-11-23,94,80.0,,0.8,75.2
2015-11-24,84,80.0,,0.8,67.2
2015-11-25,70,80.0,,0.8,56.0
2015-11-26,41,80.0,,0.8,32.800000000000004
2015-11-27,55,80.0,,0.8,44.0
2015-11-28,49,80.0,,0.8,39.2
2015-11-29,75,80.0,,0.8,60.0
2015-11-30,83,80.0,,0.8,66.4
2015-12-01,79,100.0,False,1.0,79.0
2015-12-02,79,100.0,,1.0,79.0
2015-12-03,86,100.0,,1.0,86.0
2015-12-04,75,100.0,,1.0,75.0
2015-12-05,56,100.0,,1.0,56.0
2015-12-06,64,100.0,,1.0,64.0
2015-12-07,90,100.0,,1.0,90.0
2015-12-08,84,100.0,,1.0,84.0
2015-12-09,90,100.0,,1.0,90.0
2015-12-10,84,100.0,,1.0,84.0
2015-12-11,87,100.0,,1.0,87.0
2015-12-12,68,100.0,,1.0,68.0
2015-12-13,72,100.0,,1.0,72.0
2015-12-14,88,100.0,,1.0,88.0
2015-12-15,96,100.0,,1.0,96.0
2015-12-16,91,100.0,,1.0,91.0
2015-12-17,89,100.0,,1.0,89.0
2015-12-18,80,100.0,,1.0,80.0
2015-12-19,62,100.0,,1.0,62.0
2015-12-20,63,100.0,,1.0,63.0
2015-12-21,75,100.0,,1.0,75.0
2015-12-22,72,100.0,,1.0,72.0
2015-12-23,75,100.0,,1.0,75.0
2015-12-24,100,100.0,,1.0,100.0
2015-12-25,86,100.0,,1.0,86.0
2015-12-26,46,100.0,,1.0,46.0
2015-12-27,38,100.0,,1.0,38.0
2015-12-28,38,100.0,,1.0,38.0
2015-12-29,33,100.0,,1.0,33.0
2015-12-30,31,100.0,,1.0,31.0
2015-12-31,31,100.0,,1.0,31.0
2016-01-01,42,63.0,False,0.63,26.46
2016-01-02,47,63.0,,0.63,29.61
2016-01-03,50,63.0,,0.63,31.5
2016-01-04,61,63.0,,0.63,38.43
2016-01-05,67,63.0,,0.63,42.21
2016-01-06,83,63.0,,0.63,52.29
2016-01-07,91,63.0,,0.63,57.33
2016-01-08,83,63.0,,0.63,52.29
2016-01-09,50,63.0,,0.63,31.5
2016-01-10,58,63.0,,0.63,36.54
2016-01-11,82,63.0,,0.63,51.660000000000004
2016-01-12,81,63.0,,0.63,51.03
2016-01-13,89,63.0,,0.63,56.07
2016-01-14,82,63.0,,0.63,51.660000000000004
2016-01-15,74,63.0,,0.63,46.62
2016-01-16,50,63.0,,0.63,31.5
2016-01-17,54,63.0,,0.63,34.02
2016-01-18,64,63.0,,0.63,40.32
2016-01-19,87,63.0,,0.63,54.81
2016-01-20,91,63.0,,0.63,57.33
2016-01-21,95,63.0,,0.63,59.85
2016-01-22,81,63.0,,0.63,51.03
2016-01-23,53,63.0,,0.63,33.39
2016-01-24,68,63.0,,0.63,42.84
2016-01-25,85,63.0,,0.63,53.55
2016-01-26,100,63.0,,0.63,63.0
2016-01-27,97,63.0,,0.63,61.11
2016-01-28,93,63.0,,0.63,58.59
2016-01-29,85,63.0,,0.63,53.55
2016-01-30,59,63.0,,0.63,37.17
2016-01-31,64,63.0,,0.63,40.32
2016-02-01,95,76.0,False,0.76,72.2
2016-02-02,85,76.0,,0.76,64.6
2016-02-03,91,76.0,,0.76,69.16
2016-02-04,95,76.0,,0.76,72.2
2016-02-05,92,76.0,,0.76,69.92
2016-02-06,63,76.0,,0.76,47.88
2016-02-07,63,76.0,,0.76,47.88
2016-02-08,89,76.0,,0.76,67.64
2016-02-09,96,76.0,,0.76,72.96000000000001
2016-02-10,90,76.0,,0.76,68.4
2016-02-11,88,76.0,,0.76,66.88
2016-02-12,78,76.0,,0.76,59.28
2016-02-13,54,76.0,,0.76,41.04
2016-02-14,62,76.0,,0.76,47.12
2016-02-15,75,76.0,,0.76,57.0
2016-02-16,83,76.0,,0.76,63.08
2016-02-17,100,76.0,,0.76,76.0
2016-02-18,94,76.0,,0.76,71.44
2016-02-19,79,76.0,,0.76,60.04
2016-02-20,50,76.0,,0.76,38.0
2016-02-21,61,76.0,,0.76,46.36
2016-02-22,90,76.0,,0.76,68.4
2016-02-23,96,76.0,,0.76,72.96000000000001
2016-02-24,93,76.0,,0.76,70.68
2016-02-25,91,76.0,,0.76,69.16
2016-02-26,84,76.0,,0.76,63.84
2016-02-27,51,76.0,,0.76,38.76
2016-02-28,65,76.0,,0.76,49.4
2016-02-29,96,76.0,,0.76,72.96000000000001
2016-03-01,91,67.0,False,0.67,60.970000000000006
2016-03-02,91,67.0,,0.67,60.970000000000006
2016-03-03,100,67.0,,0.67,67.0
2016-03-04,78,67.0,,0.67,52.260000000000005
2016-03-05,53,67.0,,0.67,35.510000000000005
2016-03-06,64,67.0,,0.67,42.88
2016-03-07,87,67.0,,0.67,58.290000000000006
2016-03-08,95,67.0,,0.67,63.650000000000006
2016-03-09,97,67.0,,0.67,64.99000000000001
2016-03-10,96,67.0,,0.67,64.32000000000001
2016-03-11,80,67.0,,0.67,53.6
2016-03-12,49,67.0,,0.67,32.830000000000005
2016-03-13,57,67.0,,0.67,38.190000000000005
2016-03-14,84,67.0,,0.67,56.28
2016-03-15,88,67.0,,0.67,58.96
2016-03-16,87,67.0,,0.67,58.290000000000006
2016-03-17,85,67.0,,0.67,56.95
2016-03-18,72,67.0,,0.67,48.24
2016-03-19,48,67.0,,0.67,32.160000000000004
2016-03-20,62,67.0,,0.67,41.54
2016-03-21,87,67.0,,0.67,58.290000000000006
2016-03-22,93,67.0,,0.67,62.31
2016-03-23,85,67.0,,0.67,56.95
2016-03-24,72,67.0,,0.67,48.24
2016-03-25,54,67.0,,0.67,36.18
2016-03-26,46,67.0,,0.67,30.82
2016-03-27,46,67.0,,0.67,30.82
2016-03-28,77,67.0,,0.67,51.59
2016-03-29,92,67.0,,0.67,61.64
2016-03-30,89,67.0,,0.67,59.63
2016-03-31,75,67.0,,0.67,50.25
2016-04-01,80,70.0,False,0.7,56.0
2016-04-02,48,70.0,,0.7,33.599999999999994
2016-04-03,57,70.0,,0.7,39.9
2016-04-04,87,70.0,,0.7,60.9
2016-04-05,85,70.0,,0.7,59.49999999999999
2016-04-06,85,70.0,,0.7,59.49999999999999
2016-04-07,97,70.0,,0.7,67.89999999999999
2016-04-08,88,70.0,,0.7,61.599999999999994
2016-04-09,57,70.0,,0.7,39.9
2016-04-10,58,70.0,,0.7,40.599999999999994
2016-04-11,94,70.0,,0.7,65.8
2016-04-12,96,70.0,,0.7,67.19999999999999
2016-04-13,97,70.0,,0.7,67.89999999999999
2016-04-14,92,70.0,,0.7,64.39999999999999
2016-04-15,85,70.0,,0.7,59.49999999999999
2016-04-16,56,70.0,,0.7,39.199999999999996
2016-04-17,60,70.0,,0.7,42.0
2016-04-18,85,70.0,,0.7,59.49999999999999
2016-04-19,92,70.0,,0.7,64.39999999999999
2016-04-20,96,70.0,,0.7,67.19999999999999
2016-04-21,85,70.0,,0.7,59.49999999999999
2016-04-22,77,70.0,,0.7,53.9
2016-04-23,52,70.0,,0.7,36.4
2016-04-24,59,70.0,,0.7,41.3
2016-04-25,93,70.0,,0.7,65.1
2016-04-26,100,70.0,,0.7,70.0
2016-04-27,90,70.0,,0.7,62.99999999999999
2016-04-28,99,70.0,,0.7,69.3
2016-04-29,82,70.0,,0.7,57.4
2016-04-30,55,70.0,,0.7,38.5
2016-05-01,63,67.0,False,0.67,42.21
2016-05-02,100,67.0,,0.67,67.0
2016-05-03,90,67.0,,0.67,60.300000000000004
2016-05-04,90,67.0,,0.67,60.300000000000004
2016-05-05,89,67.0,,0.67,59.63
2016-05-06,70,67.0,,0.67,46.900000000000006
2016-05-07,67,67.0,,0.67,44.89
2016-05-08,76,67.0,,0.67,50.92
2016-05-09,94,67.0,,0.67,62.980000000000004
2016-05-10,95,67.0,,0.67,63.650000000000006
2016-05-11,82,67.0,,0.67,54.940000000000005
2016-05-12,74,67.0,,0.67,49.580000000000005
2016-05-13,67,67.0,,0.67,44.89
2016-05-14,40,67.0,,0.67,26.8
2016-05-15,56,67.0,,0.67,37.52
2016-05-16,72,67.0,,0.67,48.24
2016-05-17,84,67.0,,0.67,56.28
2016-05-18,82,67.0,,0.67,54.940000000000005
2016-05-19,73,67.0,,0.67,48.910000000000004
2016-05-20,65,67.0,,0.67,43.550000000000004
2016-05-21,41,67.0,,0.67,27.470000000000002
2016-05-22,48,67.0,,0.67,32.160000000000004
2016-05-23,64,67.0,,0.67,42.88
2016-05-24,76,67.0,,0.67,50.92
2016-05-25,79,67.0,,0.67,52.93
2016-05-26,70,67.0,,0.67,46.900000000000006
2016-05-27,58,67.0,,0.67,38.86
2016-05-28,48,67.0,,0.67,32.160000000000004
2016-05-29,40,67.0,,0.67,26.8
2016-05-30,58,67.0,,0.67,38.86
2016-05-31,75,67.0,,0.67,50.25
2016-06-01,100,51.0,False,0.51,51.0
2016-06-02,90,51.0,,0.51,45.9
2016-06-03,76,51.0,,0.51,38.76
2016-06-04,61,51.0,,0.51,31.11
2016-06-05,61,51.0,,0.51,31.11
2016-06-06,84,51.0,,0.51,42.84
2016-06-07,88,51.0,,0.51,44.88
2016-06-08,85,51.0,,0.51,43.35
2016-06-09,78,51.0,,0.51,39.78
2016-06-10,57,51.0,,0.51,29.07
2016-06-11,55,51.0,,0.51,28.05
2016-06-12,70,51.0,,0.51,35.7
2016-06-13,71,51.0,,0.51,36.21
2016-06-14,88,51.0,,0.51,44.88
2016-06-15,81,51.0,,0.51,41.31
2016-06-16,73,51.0,,0.51,37.230000000000004
2016-06-17,81,51.0,,0.51,41.31
2016-06-18,62,51.0,,0.51,31.62
2016-06-19,59,51.0,,0.51,30.09
2016-06-20,71,51.0,,0.51,36.21
2016-06-21,66,51.0,,0.51,33.660000000000004
2016-06-22,68,51.0,,0.51,34.68
2016-06-23,72,51.0,,0.51,36.72
2016-06-24,70,51.0,,0.51,35.7
2016-06-25,57,51.0,,0.51,29.07
2016-06-26,63,51.0,,0.51,32.13
2016-06-27,63,51.0,,0.51,32.13
2016-06-28,64,51.0,,0.51,32.64
2016-06-29,71,51.0,,0.51,36.21
2016-06-30,65,51.0,,0.51,33.15
2016-07-01,67,43.0,False,0.43,28.81
2016-07-02,66,43.0,,0.43,28.38
2016-07-03,67,43.0,,0.43,28.81
2016-07-04,75,43.0,,0.43,32.25
2016-07-05,91,43.0,,0.43,39.13
2016-07-06,86,43.0,,0.43,36.98
2016-07-07,92,43.0,,0.43,39.56
2016-07-08,69,43.0,,0.43,29.669999999999998
2016-07-09,61,43.0,,0.43,26.23
2016-07-10,78,43.0,,0.43,33.54
2016-07-11,82,43.0,,0.43,35.26
2016-07-12,86,43.0,,0.43,36.98
2016-07-13,89,43.0,,0.43,38.269999999999996
2016-07-14,77,43.0,,0.43,33.11
2016-07-15,73,43.0,,0.43,31.39
2016-07-16,70,43.0,,0.43,30.099999999999998
2016-07-17,64,43.0,,0.43,27.52
2016-07-18,85,43.0,,0.43,36.55
2016-07-19,88,43.0,,0.43,37.839999999999996
2016-07-20,80,43.0,,0.43,34.4
2016-07-21,81,43.0,,0.43,34.83
2016-07-22,83,43.0,,0.43,35.69
2016-07-23,61,43.0,,0.43,26.23
2016-07-24,78,43.0,,0.43,33.54
2016-07-25,94,43.0,,0.43,40.42
2016-07-26,81,43.0,,0.43,34.83
2016-07-27,100,43.0,,0.43,43.0
2016-07-28,76,43.0,,0.43,32.68
2016-07-29,83,43.0,,0.43,35.69
2016-07-30,58,43.0,,0.43,24.94
2016-07-31,64,43.0,,0.43,27.52
2016-08-01,61,47.0,False,0.47,28.669999999999998
2016-08-02,66,47.0,,0.47,31.02
2016-08-03,72,47.0,,0.47,33.839999999999996
2016-08-04,59,47.0,,0.47,27.729999999999997
