date,bonds_unscaled,bonds_monthly,isPartial,scale,bonds
2010-01-01,53,78.0,False,0.78,41.34
2010-01-02,55,78.0,,0.78,42.9
2010-01-03,58,78.0,,0.78,45.24
2010-01-04,73,78.0,,0.78,56.940000000000005
2010-01-05,80,78.0,,0.78,62.400000000000006
2010-01-06,84,78.0,,0.78,65.52
2010-01-07,84,78.0,,0.78,65.52
2010-01-08,75,78.0,,0.78,58.5
2010-01-09,56,78.0,,0.78,43.68
2010-01-10,47,78.0,,0.78,36.660000000000004
2010-01-11,75,78.0,,0.78,58.5
2010-01-12,100,78.0,,0.78,78.0
2010-01-13,83,78.0,,0.78,64.74000000000001
2010-01-14,77,78.0,,0.78,60.06
2010-01-15,70,78.0,,0.78,54.6
2010-01-16,61,78.0,,0.78,47.58
2010-01-17,66,78.0,,0.78,51.480000000000004
2010-01-18,54,78.0,,0.78,42.120000000000005
2010-01-19,72,78.0,,0.78,56.160000000000004
2010-01-20,78,78.0,,0.78,60.84
2010-01-21,95,78.0,,0.78,74.10000000000001
2010-01-22,74,78.0,,0.78,57.72
2010-01-23,59,78.0,,0.78,46.02
2010-01-24,69,78.0,,0.78,53.82
2010-01-25,81,78.0,,0.78,63.18
2010-01-26,82,78.0,,0.78,63.96
2010-01-27,91,78.0,,0.78,70.98
2010-01-28,71,78.0,,0.78,55.38
2010-01-29,75,78.0,,0.78,58.5
2010-01-30,66,78.0,,0.78,51.480000000000004
2010-01-31,78,78.0,,0.78,60.84
2010-02-01,85,81.0,False,0.81,68.85000000000001
2010-02-02,97,81.0,,0.81,78.57000000000001
2010-02-03,94,81.0,,0.81,76.14
2010-02-04,95,81.0,,0.81,76.95
2010-02-05,79,81.0,,0.81,63.99
2010-02-06,65,81.0,,0.81,52.650000000000006
2010-02-07,61,81.0,,0.81,49.410000000000004
2010-02-08,90,81.0,,0.81,72.9
2010-02-09,97,81.0,,0.81,78.57000000000001
2010-02-10,98,81.0,,0.81,79.38000000000001
2010-02-11,93,81.0,,0.81,75.33
2010-02-12,67,81.0,,0.81,54.27
2010-02-13,57,81.0,,0.81,46.17
2010-02-14,49,81.0,,0.81,39.690000000000005
2010-02-15,67,81.0,,0.81,54.27
2010-02-16,83,81.0,,0.81,67.23
2010-02-17,92,81.0,,0.81,74.52000000000001
2010-02-18,69,81.0,,0.81,55.89
2010-02-19,100,81.0,,0.81,81.0
2010-02-20,76,81.0,,0.81,61.56
2010-02-21,62,81.0,,0.81,50.220000000000006
2010-02-22,93,81.0,,0.81,75.33
2010-02-23,75,81.0,,0.81,60.75000000000001
2010-02-24,80,81.0,,0.81,64.80000000000001
2010-02-25,90,81.0,,0.81,72.9
2010-02-26,86,81.0,,0.81,69.66000000000001
2010-02-27,65,81.0,,0.81,52.650000000000006
2010-02-28,64,81.0,,0.81,51.84
2010-03-01,92,78.0,False,0.78,71.76
2010-03-02,91,78.0,,0.78,70.98
2010-03-03,95,78.0,,0.78,74.10000000000001
2010-03-04,91,78.0,,0.78,70.98
2010-03-05,100,78.0,,0.78,78.0
2010-03-06,70,78.0,,0.78,54.6
2010-03-07,87,78.0,,0.78,67.86
2010-03-08,87,78.0,,0.78,67.86
2010-03-09,97,78.0,,0.78,75.66
2010-03-10,92,78.0,,0.78,71.76
2010-03-11,99,78.0,,0.78,77.22
2010-03-12,66,78.0,,0.78,51.480000000000004
2010-03-13,60,78.0,,0.78,46.800000000000004
2010-03-14,62,78.0,,0.78,48.36
2010-03-15,93,78.0,,0.78,72.54
2010-03-16,95,78.0,,0.78,74.10000000000001
2010-03-17,96,78.0,,0.78,74.88
2010-03-18,81,78.0,,0.78,63.18
2010-03-19,84,78.0,,0.78,65.52
2010-03-20,55,78.0,,0.78,42.9
2010-03-21,59,78.0,,0.78,46.02
2010-03-22,87,78.0,,0.78,67.86
2010-03-23,88,78.0,,0.78,68.64
2010-03-24,85,78.0,,0.78,66.3
2010-03-25,91,78.0,,0.78,70.98
2010-03-26,93,78.0,,0.78,72.54
2010-03-27,59,78.0,,0.78,46.02
2010-03-28,48,78.0,,0.78,37.44
2010-03-29,82,78.0,,0.78,63.96
2010-03-30,97,78.0,,0.78,75.66
2010-03-31,93,78.0,,0.78,72.54
2010-04-01,67,80.0,False,0.8,53.6
2010-04-02,81,80.0,,0.8,64.8
2010-04-03,63,80.0,,0.8,50.400000000000006
2010-04-04,48,80.0,,0.8,38.400000000000006
2010-04-05,82,80.0,,0.8,65.60000000000001
2010-04-06,100,80.0,,0.8,80.0
2010-04-07,92,80.0,,0.8,73.60000000000001
2010-04-08,66,80.0,,0.8,52.800000000000004
2010-04-09,85,80.0,,0.8,68.0
2010-04-10,66,80.0,,0.8,52.800000000000004
2010-04-11,92,80.0,,0.8,73.60000000000001
2010-04-12,86,80.0,,0.8,68.8
2010-04-13,98,80.0,,0.8,78.4
2010-04-14,87,80.0,,0.8,69.60000000000001
2010-04-15,77,80.0,,0.8,61.6
2010-04-16,54,80.0,,0.8,43.2
2010-04-17,59,80.0,,0.8,47.2
2010-04-18,63,80.0,,0.8,50.400000000000006
2010-04-19,92,80.0,,0.8,73.60000000000001
2010-04-20,88,80.0,,0.8,70.4
2010-04-21,94,80.0,,0.8,75.2
2010-04-22,78,80.0,,0.8,62.400000000000006
2010-04-23,63,80.0,,0.8,50.400000000000006
2010-04-24,45,80.0,,0.8,36.0
2010-04-25,60,80.0,,0.8,48.0
2010-04-26,65,80.0,,0.8,52.0
2010-04-27,85,80.0,,0.8,68.0
2010-04-28,74,80.0,,0.8,59.2
2010-04-29,68,80.0,,0.8,54.400000000000006
2010-04-30,82,80.0,,0.8,65.60000000000001
2010-05-01,79,71.0,False,0.71,56.089999999999996
2010-05-02,88,71.0,,0.71,62.48
2010-05-03,100,71.0,,0.71,71.0
2010-05-04,100,71.0,,0.71,71.0
2010-05-05,99,71.0,,0.71,70.28999999999999
2010-05-06,95,71.0,,0.71,67.45
2010-05-07,92,71.0,,0.71,65.32
2010-05-08,78,71.0,,0.71,55.379999999999995
2010-05-09,66,71.0,,0.71,46.86
2010-05-10,92,71.0,,0.71,65.32
2010-05-11,91,71.0,,0.71,64.61
2010-05-12,83,71.0,,0.71,58.93
2010-05-13,80,71.0,,0.71,56.8
2010-05-14,88,71.0,,0.71,62.48
2010-05-15,55,71.0,,0.71,39.05
2010-05-16,63,71.0,,0.71,44.73
2010-05-17,87,71.0,,0.71,61.769999999999996
2010-05-18,95,71.0,,0.71,67.45
2010-05-19,86,71.0,,0.71,61.059999999999995
2010-05-20,90,71.0,,0.71,63.9
2010-05-21,82,71.0,,0.71,58.22
2010-05-22,46,71.0,,0.71,32.66
2010-05-23,57,71.0,,0.71,40.47
2010-05-24,85,71.0,,0.71,60.349999999999994
2010-05-25,84,71.0,,0.71,59.64
2010-05-26,88,71.0,,0.71,62.48
2010-05-27,74,71.0,,0.71,52.54
2010-05-28,62,71.0,,0.71,44.019999999999996
2010-05-29,58,71.0,,0.71,41.18
2010-05-30,47,71.0,,0.71,33.37
2010-05-31,60,71.0,,0.71,42.599999999999994
2010-06-01,77,66.0,False,0.66,50.82
2010-06-02,63,66.0,,0.66,41.580000000000005
2010-06-03,93,66.0,,0.66,61.38
2010-06-04,68,66.0,,0.66,44.88
2010-06-05,64,66.0,,0.66,42.24
2010-06-06,47,66.0,,0.66,31.020000000000003
2010-06-07,84,66.0,,0.66,55.440000000000005
2010-06-08,79,66.0,,0.66,52.14
2010-06-09,97,66.0,,0.66,64.02
2010-06-10,100,66.0,,0.66,66.0
2010-06-11,70,66.0,,0.66,46.2
2010-06-12,75,66.0,,0.66,49.5
2010-06-13,58,66.0,,0.66,38.28
2010-06-14,84,66.0,,0.66,55.440000000000005
2010-06-15,73,66.0,,0.66,48.18
2010-06-16,79,66.0,,0.66,52.14
2010-06-17,80,66.0,,0.66,52.800000000000004
2010-06-18,64,66.0,,0.66,42.24
2010-06-19,66,66.0,,0.66,43.56
2010-06-20,52,66.0,,0.66,34.32
2010-06-21,87,66.0,,0.66,57.42
2010-06-22,83,66.0,,0.66,54.78
2010-06-23,88,66.0,,0.66,58.080000000000005
2010-06-24,73,66.0,,0.66,48.18
2010-06-25,63,66.0,,0.66,41.580000000000005
2010-06-26,46,66.0,,0.66,30.360000000000003
2010-06-27,63,66.0,,0.66,41.580000000000005
2010-06-28,74,66.0,,0.66,48.84
2010-06-29,79,66.0,,0.66,52.14
2010-06-30,69,66.0,,0.66,45.54
2010-07-01,87,63.0,False,0.63,54.81
2010-07-02,79,63.0,,0.63,49.77
2010-07-03,45,63.0,,0.63,28.35
2010-07-04,69,63.0,,0.63,43.47
2010-07-05,58,63.0,,0.63,36.54
2010-07-06,97,63.0,,0.63,61.11
2010-07-07,78,63.0,,0.63,49.14
2010-07-08,87,63.0,,0.63,54.81
2010-07-09,87,63.0,,0.63,54.81
2010-07-10,68,63.0,,0.63,42.84
2010-07-11,59,63.0,,0.63,37.17
2010-07-12,89,63.0,,0.63,56.07
2010-07-13,91,63.0,,0.63,57.33
2010-07-14,86,63.0,,0.63,54.18
2010-07-15,100,63.0,,0.63,63.0
2010-07-16,71,63.0,,0.63,44.73
2010-07-17,58,63.0,,0.63,36.54
2010-07-18,49,63.0,,0.63,30.87
2010-07-19,84,63.0,,0.63,52.92
2010-07-20,88,63.0,,0.63,55.44
2010-07-21,83,63.0,,0.63,52.29
2010-07-22,78,63.0,,0.63,49.14
2010-07-23,97,63.0,,0.63,61.11
2010-07-24,77,63.0,,0.63,48.51
2010-07-25,67,63.0,,0.63,42.21
2010-07-26,90,63.0,,0.63,56.7
2010-07-27,87,63.0,,0.63,54.81
2010-07-28,83,63.0,,0.63,52.29
2010-07-29,87,63.0,,0.63,54.81
2010-07-30,85,63.0,,0.63,53.55
2010-07-31,57,63.0,,0.63,35.910000000000004
2010-08-01,33,68.0,False,0.68,22.44
2010-08-02,69,68.0,,0.68,46.92
2010-08-03,68,68.0,,0.68,46.24
2010-08-04,77,68.0,,0.68,52.36000000000001
2010-08-05,100,68.0,,0.68,68.0
2010-08-06,59,68.0,,0.68,40.120000000000005
2010-08-07,60,68.0,,0.68,40.800000000000004
2010-08-08,65,68.0,,0.68,44.2
2010-08-09,84,68.0,,0.68,57.120000000000005
2010-08-10,70,68.0,,0.68,47.6
2010-08-11,75,68.0,,0.68,51.00000000000001
2010-08-12,58,68.0,,0.68,39.440000000000005
2010-08-13,70,68.0,,0.68,47.6
2010-08-14,56,68.0,,0.68,38.080000000000005
2010-08-15,43,68.0,,0.68,29.240000000000002
2010-08-16,69,68.0,,0.68,46.92
2010-08-17,79,68.0,,0.68,53.720000000000006
2010-08-18,80,68.0,,0.68,54.400000000000006
2010-08-19,87,68.0,,0.68,59.160000000000004
2010-08-20,81,68.0,,0.68,55.080000000000005
2010-08-21,66,68.0,,0.68,44.88
2010-08-22,62,68.0,,0.68,42.160000000000004
2010-08-23,87,68.0,,0.68,59.160000000000004
2010-08-24,89,68.0,,0.68,60.52
2010-08-25,98,68.0,,0.68,66.64
2010-08-26,84,68.0,,0.68,57.120000000000005
2010-08-27,81,68.0,,0.68,55.080000000000005
2010-08-28,75,68.0,,0.68,51.00000000000001
2010-08-29,86,68.0,,0.68,58.480000000000004
2010-08-30,74,68.0,,0.68,50.32
2010-08-31,95,68.0,,0.68,64.60000000000001
2010-09-01,90,78.0,False,0.78,70.2
2010-09-02,74,78.0,,0.78,57.72
2010-09-03,69,78.0,,0.78,53.82
2010-09-04,62,78.0,,0.78,48.36
2010-09-05,41,78.0,,0.78,31.98
2010-09-06,55,78.0,,0.78,42.9
2010-09-07,73,78.0,,0.78,56.940000000000005
2010-09-08,95,78.0,,0.78,74.10000000000001
2010-09-09,90,78.0,,0.78,70.2
2010-09-10,71,78.0,,0.78,55.38
2010-09-11,71,78.0,,0.78,55.38
2010-09-12,67,78.0,,0.78,52.260000000000005
2010-09-13,95,78.0,,0.78,74.10000000000001
2010-09-14,100,78.0,,0.78,78.0
2010-09-15,94,78.0,,0.78,73.32000000000001
2010-09-16,96,78.0,,0.78,74.88
2010-09-17,75,78.0,,0.78,58.5
2010-09-18,52,78.0,,0.78,40.56
2010-09-19,72,78.0,,0.78,56.160000000000004
2010-09-20,83,78.0,,0.78,64.74000000000001
2010-09-21,86,78.0,,0.78,67.08
2010-09-22,92,78.0,,0.78,71.76
2010-09-23,81,78.0,,0.78,63.18
2010-09-24,79,78.0,,0.78,61.620000000000005
2010-09-25,53,78.0,,0.78,41.34
2010-09-26,62,78.0,,0.78,48.36
2010-09-27,91,78.0,,0.78,70.98
2010-09-28,85,78.0,,0.78,66.3
2010-09-29,92,78.0,,0.78,71.76
2010-09-30,100,78.0,,0.78,78.0
2010-10-01,79,76.0,False,0.76,60.04
2010-10-02,56,76.0,,0.76,42.56
2010-10-03,74,76.0,,0.76,56.24
2010-10-04,99,76.0,,0.76,75.24
2010-10-05,77,76.0,,0.76,58.52
2010-10-06,83,76.0,,0.76,63.08
2010-10-07,74,76.0,,0.76,56.24
2010-10-08,77,76.0,,0.76,58.52
2010-10-09,48,76.0,,0.76,36.480000000000004
2010-10-10,63,76.0,,0.76,47.88
2010-10-11,67,76.0,,0.76,50.92
2010-10-12,75,76.0,,0.76,57.0
2010-10-13,84,76.0,,0.76,63.84
2010-10-14,93,76.0,,0.76,70.68
2010-10-15,77,76.0,,0.76,58.52
2010-10-16,57,76.0,,0.76,43.32
2010-10-17,52,76.0,,0.76,39.52
2010-10-18,73,76.0,,0.76,55.480000000000004
2010-10-19,93,76.0,,0.76,70.68
2010-10-20,92,76.0,,0.76,69.92
2010-10-21,100,76.0,,0.76,76.0
2010-10-22,71,76.0,,0.76,53.96
2010-10-23,61,76.0,,0.76,46.36
2010-10-24,63,76.0,,0.76,47.88
2010-10-25,87,76.0,,0.76,66.12
2010-10-26,89,76.0,,0.76,67.64
2010-10-27,91,76.0,,0.76,69.16
2010-10-28,90,76.0,,0.76,68.4
2010-10-29,78,76.0,,0.76,59.28
2010-10-30,49,76.0,,0.76,37.24
2010-10-31,58,76.0,,0.76,44.08
2010-11-01,75,79.0,False,0.79,59.25
2010-11-02,92,79.0,,0.79,72.68
2010-11-03,86,79.0,,0.79,67.94
2010-11-04,98,79.0,,0.79,77.42
2010-11-05,81,79.0,,0.79,63.99
2010-11-06,60,79.0,,0.79,47.400000000000006
2010-11-07,64,79.0,,0.79,50.56
2010-11-08,69,79.0,,0.79,54.510000000000005
2010-11-09,87,79.0,,0.79,68.73
2010-11-10,95,79.0,,0.79,75.05
2010-11-11,87,79.0,,0.79,68.73
2010-11-12,86,79.0,,0.79,67.94
2010-11-13,60,79.0,,0.79,47.400000000000006
2010-11-14,59,79.0,,0.79,46.61
2010-11-15,95,79.0,,0.79,75.05
2010-11-16,100,79.0,,0.79,79.0
2010-11-17,84,79.0,,0.79,66.36
2010-11-18,89,79.0,,0.79,70.31
2010-11-19,80,79.0,,0.79,63.2
2010-11-20,56,79.0,,0.79,44.24
2010-11-21,45,79.0,,0.79,35.550000000000004
2010-11-22,75,79.0,,0.79,59.25
2010-11-23,77,79.0,,0.79,60.830000000000005
2010-11-24,66,79.0,,0.79,52.14
2010-11-25,53,79.0,,0.79,41.870000000000005
2010-11-26,48,79.0,,0.79,37.92
2010-11-27,50,79.0,,0.79,39.5
2010-11-28,54,79.0,,0.79,42.660000000000004
2010-11-29,81,79.0,,0.79,63.99
2010-11-30,81,79.0,,0.79,63.99
2010-12-01,90,73.0,False,0.73,65.7
2010-12-02,86,73.0,,0.73,62.78
2010-12-03,70,73.0,,0.73,51.1
2010-12-04,45,73.0,,0.73,32.85
2010-12-05,59,73.0,,0.73,43.07
2010-12-06,83,73.0,,0.73,60.589999999999996
2010-12-07,89,73.0,,0.73,64.97
2010-12-08,100,73.0,,0.73,73.0
2010-12-09,87,73.0,,0.73,63.51
2010-12-10,76,73.0,,0.73,55.48
2010-12-11,60,73.0,,0.73,43.8
2010-12-12,47,73.0,,0.73,34.31
2010-12-13,88,73.0,,0.73,64.24
2010-12-14,89,73.0,,0.73,64.97
2010-12-15,93,73.0,,0.73,67.89
2010-12-16,71,73.0,,0.73,51.83
2010-12-17,81,73.0,,0.73,59.129999999999995
2010-12-18,41,73.0,,0.73,29.93
2010-12-19,45,73.0,,0.73,32.85
2010-12-20,76,73.0,,0.73,55.48
2010-12-21,79,73.0,,0.73,57.67
2010-12-22,72,73.0,,0.73,52.56
2010-12-23,54,73.0,,0.73,39.42
2010-12-24,38,73.0,,0.73,27.74
2010-12-25,41,73.0,,0.73,29.93
2010-12-26,45,73.0,,0.73,32.85
2010-12-27,49,73.0,,0.73,35.769999999999996
2010-12-28,56,73.0,,0.73,40.879999999999995
2010-12-29,52,73.0,,0.73,37.96
2010-12-30,62,73.0,,0.73,45.26
2010-12-31,55,73.0,,0.73,40.15
2011-01-01,55,83.0,False,0.83,45.65
2011-01-02,77,83.0,,0.83,63.91
2011-01-03,84,83.0,,0.83,69.72
2011-01-04,85,83.0,,0.83,70.55
2011-01-05,89,83.0,,0.83,73.86999999999999
2011-01-06,77,83.0,,0.83,63.91
2011-01-07,77,83.0,,0.83,63.91
2011-01-08,59,83.0,,0.83,48.97
2011-01-09,54,83.0,,0.83,44.82
2011-01-10,82,83.0,,0.83,68.06
2011-01-11,78,83.0,,0.83,64.74
2011-01-12,90,83.0,,0.83,74.7
2011-01-13,76,83.0,,0.83,63.08
2011-01-14,83,83.0,,0.83,68.89
2011-01-15,76,83.0,,0.83,63.08
2011-01-16,57,83.0,,0.83,47.309999999999995
2011-01-17,69,83.0,,0.83,57.269999999999996
2011-01-18,83,83.0,,0.83,68.89
2011-01-19,90,83.0,,0.83,74.7
2011-01-20,81,83.0,,0.83,67.22999999999999
2011-01-21,93,83.0,,0.83,77.19
2011-01-22,65,83.0,,0.83,53.949999999999996
2011-01-23,73,83.0,,0.83,60.589999999999996
2011-01-24,88,83.0,,0.83,73.03999999999999
2011-01-25,89,83.0,,0.83,73.86999999999999
2011-01-26,89,83.0,,0.83,73.86999999999999
2011-01-27,100,83.0,,0.83,83.0
2011-01-28,84,83.0,,0.83,69.72
2011-01-29,68,83.0,,0.83,56.44
2011-01-30,77,83.0,,0.83,63.91
2011-01-31,87,83.0,,0.83,72.21
2011-02-01,88,84.0,False,0.84,73.92
2011-02-02,84,84.0,,0.84,70.56
2011-02-03,76,84.0,,0.84,63.839999999999996
2011-02-04,85,84.0,,0.84,71.39999999999999
2011-02-05,63,84.0,,0.84,52.919999999999995
2011-02-06,67,84.0,,0.84,56.28
2011-02-07,91,84.0,,0.84,76.44
2011-02-08,93,84.0,,0.84,78.11999999999999
2011-02-09,94,84.0,,0.84,78.96
2011-02-10,100,84.0,,0.84,84.0
2011-02-11,88,84.0,,0.84,73.92
2011-02-12,70,84.0,,0.84,58.8
2011-02-13,66,84.0,,0.84,55.44
2011-02-14,84,84.0,,0.84,70.56
2011-02-15,90,84.0,,0.84,75.6
2011-02-16,96,84.0,,0.84,80.64
2011-02-17,86,84.0,,0.84,72.24
2011-02-18,80,84.0,,0.84,67.2
2011-02-19,64,84.0,,0.84,53.76
2011-02-20,65,84.0,,0.84,54.6
2011-02-21,77,84.0,,0.84,64.67999999999999
2011-02-22,84,84.0,,0.84,70.56
2011-02-23,91,84.0,,0.84,76.44
2011-02-24,92,84.0,,0.84,77.28
2011-02-25,80,84.0,,0.84,67.2
2011-02-26,68,84.0,,0.84,57.12
2011-02-27,76,84.0,,0.84,63.839999999999996
2011-02-28,88,84.0,,0.84,73.92
2011-03-01,50,91.0,False,0.91,45.5
2011-03-02,57,91.0,,0.91,51.870000000000005
2011-03-03,57,91.0,,0.91,51.870000000000005
2011-03-04,42,91.0,,0.91,38.22
2011-03-05,34,91.0,,0.91,30.94
2011-03-06,41,91.0,,0.91,37.31
2011-03-07,49,91.0,,0.91,44.59
2011-03-08,52,91.0,,0.91,47.32
2011-03-09,56,91.0,,0.91,50.96
2011-03-10,55,91.0,,0.91,50.050000000000004
2011-03-11,39,91.0,,0.91,35.49
2011-03-12,33,91.0,,0.91,30.03
2011-03-13,36,91.0,,0.91,32.76
2011-03-14,45,91.0,,0.91,40.95
2011-03-15,49,91.0,,0.91,44.59
2011-03-16,49,91.0,,0.91,44.59
2011-03-17,46,91.0,,0.91,41.86
2011-03-18,37,91.0,,0.91,33.67
2011-03-19,40,91.0,,0.91,36.4
2011-03-20,44,91.0,,0.91,40.04
2011-03-21,65,91.0,,0.91,59.15
2011-03-22,66,91.0,,0.91,60.06
2011-03-23,73,91.0,,0.91,66.43
2011-03-24,69,91.0,,0.91,62.79
2011-03-25,56,91.0,,0.91,50.96
2011-03-26,35,91.0,,0.91,31.85
2011-03-27,47,91.0,,0.91,42.77
2011-03-28,75,91.0,,0.91,68.25
2011-03-29,100,91.0,,0.91,91.0
2011-03-30,73,91.0,,0.91,66.43
2011-03-31,63,91.0,,0.91,57.330000000000005
2011-04-01,43,100.0,False,1.0,43.0
2011-04-02,32,100.0,,1.0,32.0
2011-04-03,33,100.0,,1.0,33.0
2011-04-04,35,100.0,,1.0,35.0
2011-04-05,42,100.0,,1.0,42.0
2011-04-06,47,100.0,,1.0,47.0
2011-04-07,39,100.0,,1.0,39.0
2011-04-08,41,100.0,,1.0,41.0
2011-04-09,45,100.0,,1.0,45.0
2011-04-10,37,100.0,,1.0,37.0
2011-04-11,48,100.0,,1.0,48.0
2011-04-12,50,100.0,,1.0,50.0
2011-04-13,100,100.0,,1.0,100.0
2011-04-14,85,100.0,,1.0,85.0
2011-04-15,53,100.0,,1.0,53.0
2011-04-16,31,100.0,,1.0,31.0
2011-04-17,31,100.0,,1.0,31.0
2011-04-18,39,100.0,,1.0,39.0
2011-04-19,36,100.0,,1.0,36.0
2011-04-20,34,100.0,,1.0,34.0
2011-04-21,35,100.0,,1.0,35.0
2011-04-22,28,100.0,,1.0,28.0
2011-04-23,24,100.0,,1.0,24.0
2011-04-24,25,100.0,,1.0,25.0
2011-04-25,39,100.0,,1.0,39.0
2011-04-26,35,100.0,,1.0,35.0
2011-04-27,30,100.0,,1.0,30.0
2011-04-28,36,100.0,,1.0,36.0
2011-04-29,32,100.0,,1.0,32.0
2011-04-30,22,100.0,,1.0,22.0
2011-05-01,76,74.0,False,0.74,56.24
2011-05-02,77,74.0,,0.74,56.98
2011-05-03,87,74.0,,0.74,64.38
2011-05-04,100,74.0,,0.74,74.0
2011-05-05,94,74.0,,0.74,69.56
2011-05-06,87,74.0,,0.74,64.38
2011-05-07,70,74.0,,0.74,51.8
2011-05-08,60,74.0,,0.74,44.4
2011-05-09,83,74.0,,0.74,61.42
2011-05-10,98,74.0,,0.74,72.52
2011-05-11,85,74.0,,0.74,62.9
2011-05-12,75,74.0,,0.74,55.5
2011-05-13,85,74.0,,0.74,62.9
2011-05-14,63,74.0,,0.74,46.62
2011-05-15,51,74.0,,0.74,37.74
2011-05-16,87,74.0,,0.74,64.38
2011-05-17,78,74.0,,0.74,57.72
2011-05-18,88,74.0,,0.74,65.12
2011-05-19,82,74.0,,0.74,60.68
2011-05-20,76,74.0,,0.74,56.24
2011-05-21,62,74.0,,0.74,45.88
2011-05-22,76,74.0,,0.74,56.24
2011-05-23,77,74.0,,0.74,56.98
2011-05-24,78,74.0,,0.74,57.72
2011-05-25,94,74.0,,0.74,69.56
2011-05-26,84,74.0,,0.74,62.16
2011-05-27,66,74.0,,0.74,48.839999999999996
2011-05-28,67,74.0,,0.74,49.58
2011-05-29,52,74.0,,0.74,38.48
2011-05-30,66,74.0,,0.74,48.839999999999996
2011-05-31,73,74.0,,0.74,54.019999999999996
2011-06-01,69,74.0,False,0.74,51.06
2011-06-02,71,74.0,,0.74,52.54
2011-06-03,46,74.0,,0.74,34.04
2011-06-04,41,74.0,,0.74,30.34
2011-06-05,58,74.0,,0.74,42.92
2011-06-06,58,74.0,,0.74,42.92
2011-06-07,67,74.0,,0.74,49.58
2011-06-08,61,74.0,,0.74,45.14
2011-06-09,66,74.0,,0.74,48.839999999999996
2011-06-10,46,74.0,,0.74,34.04
2011-06-11,61,74.0,,0.74,45.14
2011-06-12,65,74.0,,0.74,48.1
2011-06-13,67,74.0,,0.74,49.58
2011-06-14,63,74.0,,0.74,46.62
2011-06-15,100,74.0,,0.74,74.0
2011-06-16,86,74.0,,0.74,63.64
2011-06-17,59,74.0,,0.74,43.66
2011-06-18,40,74.0,,0.74,29.6
2011-06-19,47,74.0,,0.74,34.78
2011-06-20,66,74.0,,0.74,48.839999999999996
2011-06-21,56,74.0,,0.74,41.44
2011-06-22,61,74.0,,0.74,45.14
2011-06-23,67,74.0,,0.74,49.58
2011-06-24,67,74.0,,0.74,49.58
2011-06-25,56,74.0,,0.74,41.44
2011-06-26,54,74.0,,0.74,39.96
2011-06-27,67,74.0,,0.74,49.58
2011-06-28,70,74.0,,0.74,51.8
2011-06-29,75,74.0,,0.74,55.5
2011-06-30,56,74.0,,0.74,41.44
2011-07-01,77,75.0,False,0.75,57.75
2011-07-02,67,75.0,,0.75,50.25
2011-07-03,69,75.0,,0.75,51.75
2011-07-04,59,75.0,,0.75,44.25
2011-07-05,74,75.0,,0.75,55.5
2011-07-06,85,75.0,,0.75,63.75
2011-07-07,90,75.0,,0.75,67.5
2011-07-08,76,75.0,,0.75,57.0
2011-07-09,70,75.0,,0.75,52.5
2011-07-10,69,75.0,,0.75,51.75
2011-07-11,86,75.0,,0.75,64.5
2011-07-12,88,75.0,,0.75,66.0
2011-07-13,94,75.0,,0.75,70.5
2011-07-14,100,75.0,,0.75,75.0
2011-07-15,87,75.0,,0.75,65.25
2011-07-16,64,75.0,,0.75,48.0
2011-07-17,63,75.0,,0.75,47.25
2011-07-18,77,75.0,,0.75,57.75
2011-07-19,81,75.0,,0.75,60.75
2011-07-20,80,75.0,,0.75,60.0
2011-07-21,96,75.0,,0.75,72.0
2011-07-22,69,75.0,,0.75,51.75
2011-07-23,58,75.0,,0.75,43.5
2011-07-24,68,75.0,,0.75,51.0
2011-07-25,85,75.0,,0.75,63.75
2011-07-26,86,75.0,,0.75,64.5
2011-07-27,86,75.0,,0.75,64.5
2011-07-28,82,75.0,,0.75,61.5
2011-07-29,75,75.0,,0.75,56.25
2011-07-30,71,75.0,,0.75,53.25
2011-07-31,66,75.0,,0.75,49.5
2011-08-01,78,74.0,False,0.74,57.72
2011-08-02,69,74.0,,0.74,51.06
2011-08-03,71,74.0,,0.74,52.54
2011-08-04,75,74.0,,0.74,55.5
2011-08-05,87,74.0,,0.74,64.38
2011-08-06,75,74.0,,0.74,55.5
2011-08-07,61,74.0,,0.74,45.14
2011-08-08,87,74.0,,0.74,64.38
2011-08-09,100,74.0,,0.74,74.0
2011-08-10,88,74.0,,0.74,65.12
2011-08-11,75,74.0,,0.74,55.5
2011-08-12,68,74.0,,0.74,50.32
2011-08-13,66,74.0,,0.74,48.839999999999996
2011-08-14,64,74.0,,0.74,47.36
2011-08-15,63,74.0,,0.74,46.62
2011-08-16,70,74.0,,0.74,51.8
2011-08-17,68,74.0,,0.74,50.32
2011-08-18,77,74.0,,0.74,56.98
2011-08-19,70,74.0,,0.74,51.8
2011-08-20,63,74.0,,0.74,46.62
2011-08-21,53,74.0,,0.74,39.22
2011-08-22,62,74.0,,0.74,45.88
2011-08-23,53,74.0,,0.74,39.22
2011-08-24,85,74.0,,0.74,62.9
2011-08-25,73,74.0,,0.74,54.019999999999996
2011-08-26,81,74.0,,0.74,59.94
2011-08-27,51,74.0,,0.74,37.74
2011-08-28,49,74.0,,0.74,36.26
2011-08-29,53,74.0,,0.74,39.22
2011-08-30,57,74.0,,0.74,42.18
2011-08-31,68,74.0,,0.74,50.32
2011-09-01,77,81.0,False,0.81,62.370000000000005
2011-09-02,69,81.0,,0.81,55.89
2011-09-03,53,81.0,,0.81,42.93
