date,dividend_unscaled,dividend_monthly,isPartial,scale,dividend
2013-05-01,86,45.0,False,0.45,38.7
2013-05-02,68,45.0,,0.45,30.6
2013-05-03,77,45.0,,0.45,34.65
2013-05-04,49,45.0,,0.45,22.05
2013-05-05,52,45.0,,0.45,23.400000000000002
2013-05-06,73,45.0,,0.45,32.85
2013-05-07,100,45.0,,0.45,45.0
2013-05-08,99,45.0,,0.45,44.550000000000004
2013-05-09,87,45.0,,0.45,39.15
2013-05-10,59,45.0,,0.45,26.55
2013-05-11,49,45.0,,0.45,22.05
2013-05-12,44,45.0,,0.45,19.8
2013-05-13,73,45.0,,0.45,32.85
2013-05-14,82,45.0,,0.45,36.9
2013-05-15,82,45.0,,0.45,36.9
2013-05-16,71,45.0,,0.45,31.95
2013-05-17,61,45.0,,0.45,27.45
2013-05-18,39,45.0,,0.45,17.55
2013-05-19,35,45.0,,0.45,15.75
2013-05-20,60,45.0,,0.45,27.0
2013-05-21,70,45.0,,0.45,31.5
2013-05-22,63,45.0,,0.45,28.35
2013-05-23,61,45.0,,0.45,27.45
2013-05-24,57,45.0,,0.45,25.650000000000002
2013-05-25,25,45.0,,0.45,11.25
2013-05-26,25,45.0,,0.45,11.25
2013-05-27,37,45.0,,0.45,16.650000000000002
2013-05-28,67,45.0,,0.45,30.150000000000002
2013-05-29,72,45.0,,0.45,32.4
2013-05-30,62,45.0,,0.45,27.900000000000002
2013-05-31,69,45.0,,0.45,31.05
2013-06-01,46,37.0,False,0.37,17.02
2013-06-02,44,37.0,,0.37,16.28
2013-06-03,70,37.0,,0.37,25.9
2013-06-04,70,37.0,,0.37,25.9
2013-06-05,84,37.0,,0.37,31.08
2013-06-06,64,37.0,,0.37,23.68
2013-06-07,79,37.0,,0.37,29.23
2013-06-08,47,37.0,,0.37,17.39
2013-06-09,44,37.0,,0.37,16.28
2013-06-10,63,37.0,,0.37,23.31
2013-06-11,65,37.0,,0.37,24.05
2013-06-12,70,37.0,,0.37,25.9
2013-06-13,72,37.0,,0.37,26.64
2013-06-14,59,37.0,,0.37,21.83
2013-06-15,51,37.0,,0.37,18.87
2013-06-16,44,37.0,,0.37,16.28
2013-06-17,86,37.0,,0.37,31.82
2013-06-18,100,37.0,,0.37,37.0
2013-06-19,71,37.0,,0.37,26.27
2013-06-20,71,37.0,,0.37,26.27
2013-06-21,64,37.0,,0.37,23.68
2013-06-22,57,37.0,,0.37,21.09
2013-06-23,45,37.0,,0.37,16.65
2013-06-24,58,37.0,,0.37,21.46
2013-06-25,61,37.0,,0.37,22.57
2013-06-26,84,37.0,,0.37,31.08
2013-06-27,76,37.0,,0.37,28.12
2013-06-28,59,37.0,,0.37,21.83
2013-06-29,41,37.0,,0.37,15.17
2013-06-30,38,37.0,,0.37,14.06
2013-07-01,69,38.0,False,0.38,26.22
2013-07-02,61,38.0,,0.38,23.18
2013-07-03,65,38.0,,0.38,24.7
2013-07-04,39,38.0,,0.38,14.82
2013-07-05,81,38.0,,0.38,30.78
2013-07-06,41,38.0,,0.38,15.58
2013-07-07,42,38.0,,0.38,15.96
2013-07-08,65,38.0,,0.38,24.7
2013-07-09,94,38.0,,0.38,35.72
2013-07-10,100,38.0,,0.38,38.0
2013-07-11,54,38.0,,0.38,20.52
2013-07-12,71,38.0,,0.38,26.98
2013-07-13,38,38.0,,0.38,14.44
2013-07-14,42,38.0,,0.38,15.96
2013-07-15,78,38.0,,0.38,29.64
2013-07-16,67,38.0,,0.38,25.46
2013-07-17,71,38.0,,0.38,26.98
2013-07-18,86,38.0,,0.38,32.68
2013-07-19,79,38.0,,0.38,30.02
2013-07-20,55,38.0,,0.38,20.9
2013-07-21,57,38.0,,0.38,21.66
2013-07-22,88,38.0,,0.38,33.44
2013-07-23,88,38.0,,0.38,33.44
2013-07-24,82,38.0,,0.38,31.16
2013-07-25,74,38.0,,0.38,28.12
2013-07-26,74,38.0,,0.38,28.12
2013-07-27,58,38.0,,0.38,22.04
2013-07-28,37,38.0,,0.38,14.06
2013-07-29,88,38.0,,0.38,33.44
2013-07-30,85,38.0,,0.38,32.3
2013-07-31,75,38.0,,0.38,28.5
2013-08-01,100,37.0,False,0.37,37.0
2013-08-02,87,37.0,,0.37,32.19
2013-08-03,48,37.0,,0.37,17.759999999999998
2013-08-04,64,37.0,,0.37,23.68
2013-08-05,98,37.0,,0.37,36.26
2013-08-06,99,37.0,,0.37,36.63
2013-08-07,81,37.0,,0.37,29.97
2013-08-08,93,37.0,,0.37,34.41
2013-08-09,78,37.0,,0.37,28.86
2013-08-10,46,37.0,,0.37,17.02
2013-08-11,55,37.0,,0.37,20.35
2013-08-12,98,37.0,,0.37,36.26
2013-08-13,98,37.0,,0.37,36.26
2013-08-14,100,37.0,,0.37,37.0
2013-08-15,76,37.0,,0.37,28.12
2013-08-16,90,37.0,,0.37,33.3
2013-08-17,48,37.0,,0.37,17.759999999999998
2013-08-18,54,37.0,,0.37,19.98
2013-08-19,78,37.0,,0.37,28.86
2013-08-20,85,37.0,,0.37,31.45
2013-08-21,82,37.0,,0.37,30.34
2013-08-22,99,37.0,,0.37,36.63
2013-08-23,68,37.0,,0.37,25.16
2013-08-24,57,37.0,,0.37,21.09
2013-08-25,35,37.0,,0.37,12.95
2013-08-26,77,37.0,,0.37,28.49
2013-08-27,80,37.0,,0.37,29.6
2013-08-28,93,37.0,,0.37,34.41
2013-08-29,68,37.0,,0.37,25.16
2013-08-30,89,37.0,,0.37,32.93
2013-08-31,46,37.0,,0.37,17.02
2013-09-01,26,39.0,False,0.39,10.14
2013-09-02,46,39.0,,0.39,17.94
2013-09-03,67,39.0,,0.39,26.130000000000003
2013-09-04,69,39.0,,0.39,26.91
2013-09-05,58,39.0,,0.39,22.62
2013-09-06,79,39.0,,0.39,30.810000000000002
2013-09-07,36,39.0,,0.39,14.040000000000001
2013-09-08,31,39.0,,0.39,12.09
2013-09-09,64,39.0,,0.39,24.96
2013-09-10,81,39.0,,0.39,31.59
2013-09-11,59,39.0,,0.39,23.01
2013-09-12,80,39.0,,0.39,31.200000000000003
2013-09-13,59,39.0,,0.39,23.01
2013-09-14,28,39.0,,0.39,10.92
2013-09-15,44,39.0,,0.39,17.16
2013-09-16,75,39.0,,0.39,29.25
2013-09-17,68,39.0,,0.39,26.52
2013-09-18,91,39.0,,0.39,35.49
2013-09-19,100,39.0,,0.39,39.0
2013-09-20,69,39.0,,0.39,26.91
2013-09-21,50,39.0,,0.39,19.5
2013-09-22,41,39.0,,0.39,15.99
2013-09-23,59,39.0,,0.39,23.01
2013-09-24,67,39.0,,0.39,26.130000000000003
2013-09-25,78,39.0,,0.39,30.42
2013-09-26,66,39.0,,0.39,25.740000000000002
2013-09-27,80,39.0,,0.39,31.200000000000003
2013-09-28,35,39.0,,0.39,13.65
2013-09-29,44,39.0,,0.39,17.16
2013-09-30,62,39.0,,0.39,24.18
2013-10-01,100,45.0,False,0.45,45.0
2013-10-02,87,45.0,,0.45,39.15
2013-10-03,60,45.0,,0.45,27.0
2013-10-04,65,45.0,,0.45,29.25
2013-10-05,41,45.0,,0.45,18.45
2013-10-06,39,45.0,,0.45,17.55
2013-10-07,83,45.0,,0.45,37.35
2013-10-08,79,45.0,,0.45,35.550000000000004
2013-10-09,59,45.0,,0.45,26.55
2013-10-10,80,45.0,,0.45,36.0
2013-10-11,86,45.0,,0.45,38.7
2013-10-12,45,45.0,,0.45,20.25
2013-10-13,58,45.0,,0.45,26.1
2013-10-14,56,45.0,,0.45,25.2
2013-10-15,75,45.0,,0.45,33.75
2013-10-16,69,45.0,,0.45,31.05
2013-10-17,88,45.0,,0.45,39.6
2013-10-18,76,45.0,,0.45,34.2
2013-10-19,45,45.0,,0.45,20.25
2013-10-20,48,45.0,,0.45,21.6
2013-10-21,61,45.0,,0.45,27.45
2013-10-22,78,45.0,,0.45,35.1
2013-10-23,89,45.0,,0.45,40.050000000000004
2013-10-24,78,45.0,,0.45,35.1
2013-10-25,84,45.0,,0.45,37.800000000000004
2013-10-26,47,45.0,,0.45,21.150000000000002
2013-10-27,38,45.0,,0.45,17.1
2013-10-28,100,45.0,,0.45,45.0
2013-10-29,86,45.0,,0.45,38.7
2013-10-30,95,45.0,,0.45,42.75
2013-10-31,88,45.0,,0.45,39.6
2013-11-01,67,42.0,False,0.42,28.14
2013-11-02,44,42.0,,0.42,18.48
2013-11-03,44,42.0,,0.42,18.48
2013-11-04,65,42.0,,0.42,27.3
2013-11-05,79,42.0,,0.42,33.18
2013-11-06,100,42.0,,0.42,42.0
2013-11-07,100,42.0,,0.42,42.0
2013-11-08,84,42.0,,0.42,35.28
2013-11-09,39,42.0,,0.42,16.38
2013-11-10,57,42.0,,0.42,23.939999999999998
2013-11-11,60,42.0,,0.42,25.2
2013-11-12,89,42.0,,0.42,37.379999999999995
2013-11-13,86,42.0,,0.42,36.12
2013-11-14,91,42.0,,0.42,38.22
2013-11-15,82,42.0,,0.42,34.44
2013-11-16,49,42.0,,0.42,20.58
2013-11-17,59,42.0,,0.42,24.779999999999998
2013-11-18,63,42.0,,0.42,26.459999999999997
2013-11-19,93,42.0,,0.42,39.059999999999995
2013-11-20,60,42.0,,0.42,25.2
2013-11-21,70,42.0,,0.42,29.4
2013-11-22,63,42.0,,0.42,26.459999999999997
2013-11-23,45,42.0,,0.42,18.9
2013-11-24,43,42.0,,0.42,18.06
2013-11-25,82,42.0,,0.42,34.44
2013-11-26,74,42.0,,0.42,31.08
2013-11-27,58,42.0,,0.42,24.36
2013-11-28,36,42.0,,0.42,15.12
2013-11-29,46,42.0,,0.42,19.32
2013-11-30,35,42.0,,0.42,14.7
2013-12-01,49,46.0,False,0.46,22.540000000000003
2013-12-02,79,46.0,,0.46,36.34
2013-12-03,86,46.0,,0.46,39.56
2013-12-04,85,46.0,,0.46,39.1
2013-12-05,83,46.0,,0.46,38.18
2013-12-06,77,46.0,,0.46,35.42
2013-12-07,54,46.0,,0.46,24.84
2013-12-08,49,46.0,,0.46,22.540000000000003
2013-12-09,100,46.0,,0.46,46.0
2013-12-10,93,46.0,,0.46,42.78
2013-12-11,85,46.0,,0.46,39.1
2013-12-12,77,46.0,,0.46,35.42
2013-12-13,93,46.0,,0.46,42.78
2013-12-14,45,46.0,,0.46,20.7
2013-12-15,62,46.0,,0.46,28.52
2013-12-16,82,46.0,,0.46,37.72
2013-12-17,95,46.0,,0.46,43.7
2013-12-18,82,46.0,,0.46,37.72
2013-12-19,100,46.0,,0.46,46.0
2013-12-20,97,46.0,,0.46,44.620000000000005
2013-12-21,51,46.0,,0.46,23.46
2013-12-22,45,46.0,,0.46,20.7
2013-12-23,61,46.0,,0.46,28.060000000000002
2013-12-24,78,46.0,,0.46,35.88
2013-12-25,41,46.0,,0.46,18.86
2013-12-26,62,46.0,,0.46,28.52
2013-12-27,91,46.0,,0.46,41.86
2013-12-28,52,46.0,,0.46,23.92
2013-12-29,42,46.0,,0.46,19.32
2013-12-30,72,46.0,,0.46,33.120000000000005
2013-12-31,81,46.0,,0.46,37.260000000000005
2014-01-01,40,44.0,False,0.44,17.6
2014-01-02,99,44.0,,0.44,43.56
2014-01-03,77,44.0,,0.44,33.88
2014-01-04,47,44.0,,0.44,20.68
2014-01-05,50,44.0,,0.44,22.0
2014-01-06,74,44.0,,0.44,32.56
2014-01-07,83,44.0,,0.44,36.52
2014-01-08,88,44.0,,0.44,38.72
2014-01-09,87,44.0,,0.44,38.28
2014-01-10,76,44.0,,0.44,33.44
2014-01-11,63,44.0,,0.44,27.72
2014-01-12,68,44.0,,0.44,29.92
2014-01-13,85,44.0,,0.44,37.4
2014-01-14,93,44.0,,0.44,40.92
2014-01-15,84,44.0,,0.44,36.96
2014-01-16,93,44.0,,0.44,40.92
2014-01-17,84,44.0,,0.44,36.96
2014-01-18,49,44.0,,0.44,21.56
2014-01-19,35,44.0,,0.44,15.4
2014-01-20,71,44.0,,0.44,31.24
2014-01-21,75,44.0,,0.44,33.0
2014-01-22,93,44.0,,0.44,40.92
2014-01-23,84,44.0,,0.44,36.96
2014-01-24,77,44.0,,0.44,33.88
2014-01-25,48,44.0,,0.44,21.12
2014-01-26,45,44.0,,0.44,19.8
2014-01-27,98,44.0,,0.44,43.12
2014-01-28,100,44.0,,0.44,44.0
2014-01-29,73,44.0,,0.44,32.12
2014-01-30,89,44.0,,0.44,39.160000000000004
2014-01-31,85,44.0,,0.44,37.4
2014-02-01,61,50.0,False,0.5,30.5
2014-02-02,56,50.0,,0.5,28.0
2014-02-03,78,50.0,,0.5,39.0
2014-02-04,99,50.0,,0.5,49.5
2014-02-05,89,50.0,,0.5,44.5
2014-02-06,80,50.0,,0.5,40.0
2014-02-07,80,50.0,,0.5,40.0
2014-02-08,71,50.0,,0.5,35.5
2014-02-09,52,50.0,,0.5,26.0
2014-02-10,89,50.0,,0.5,44.5
2014-02-11,100,50.0,,0.5,50.0
2014-02-12,99,50.0,,0.5,49.5
2014-02-13,83,50.0,,0.5,41.5
2014-02-14,89,50.0,,0.5,44.5
2014-02-15,66,50.0,,0.5,33.0
2014-02-16,55,50.0,,0.5,27.5
2014-02-17,65,50.0,,0.5,32.5
2014-02-18,80,50.0,,0.5,40.0
2014-02-19,84,50.0,,0.5,42.0
2014-02-20,85,50.0,,0.5,42.5
2014-02-21,73,50.0,,0.5,36.5
2014-02-22,64,50.0,,0.5,32.0
2014-02-23,63,50.0,,0.5,31.5
2014-02-24,88,50.0,,0.5,44.0
2014-02-25,89,50.0,,0.5,44.5
2014-02-26,98,50.0,,0.5,49.0
2014-02-27,87,50.0,,0.5,43.5
2014-02-28,85,50.0,,0.5,42.5
2014-03-01,68,50.0,False,0.5,34.0
2014-03-02,61,50.0,,0.5,30.5
2014-03-03,76,50.0,,0.5,38.0
2014-03-04,89,50.0,,0.5,44.5
2014-03-05,83,50.0,,0.5,41.5
2014-03-06,75,50.0,,0.5,37.5
2014-03-07,86,50.0,,0.5,43.0
2014-03-08,64,50.0,,0.5,32.0
2014-03-09,71,50.0,,0.5,35.5
2014-03-10,81,50.0,,0.5,40.5
2014-03-11,85,50.0,,0.5,42.5
2014-03-12,84,50.0,,0.5,42.0
2014-03-13,82,50.0,,0.5,41.0
2014-03-14,75,50.0,,0.5,37.5
2014-03-15,52,50.0,,0.5,26.0
2014-03-16,63,50.0,,0.5,31.5
2014-03-17,77,50.0,,0.5,38.5
2014-03-18,79,50.0,,0.5,39.5
2014-03-19,94,50.0,,0.5,47.0
2014-03-20,99,50.0,,0.5,49.5
2014-03-21,75,50.0,,0.5,37.5
2014-03-22,56,50.0,,0.5,28.0
2014-03-23,57,50.0,,0.5,28.5
2014-03-24,78,50.0,,0.5,39.0
2014-03-25,100,50.0,,0.5,50.0
2014-03-26,89,50.0,,0.5,44.5
2014-03-27,93,50.0,,0.5,46.5
2014-03-28,79,50.0,,0.5,39.5
2014-03-29,55,50.0,,0.5,27.5
2014-03-30,58,50.0,,0.5,29.0
2014-03-31,100,50.0,,0.5,50.0
2014-04-01,100,50.0,False,0.5,50.0
2014-04-02,85,50.0,,0.5,42.5
2014-04-03,68,50.0,,0.5,34.0
2014-04-04,71,50.0,,0.5,35.5
2014-04-05,52,50.0,,0.5,26.0
2014-04-06,55,50.0,,0.5,27.5
2014-04-07,82,50.0,,0.5,41.0
2014-04-08,84,50.0,,0.5,42.0
2014-04-09,87,50.0,,0.5,43.5
2014-04-10,64,50.0,,0.5,32.0
2014-04-11,82,50.0,,0.5,41.0
2014-04-12,60,50.0,,0.5,30.0
2014-04-13,60,50.0,,0.5,30.0
2014-04-14,67,50.0,,0.5,33.5
2014-04-15,82,50.0,,0.5,41.0
2014-04-16,81,50.0,,0.5,40.5
2014-04-17,79,50.0,,0.5,39.5
2014-04-18,50,50.0,,0.5,25.0
2014-04-19,37,50.0,,0.5,18.5
2014-04-20,31,50.0,,0.5,15.5
2014-04-21,74,50.0,,0.5,37.0
2014-04-22,81,50.0,,0.5,40.5
2014-04-23,82,50.0,,0.5,41.0
2014-04-24,85,50.0,,0.5,42.5
2014-04-25,65,50.0,,0.5,32.5
2014-04-26,55,50.0,,0.5,27.5
2014-04-27,61,50.0,,0.5,30.5
2014-04-28,55,50.0,,0.5,27.5
2014-04-29,92,50.0,,0.5,46.0
2014-04-30,94,50.0,,0.5,47.0
2014-05-01,74,43.0,False,0.43,31.82
2014-05-02,74,43.0,,0.43,31.82
2014-05-03,58,43.0,,0.43,24.94
2014-05-04,47,43.0,,0.43,20.21
2014-05-05,67,43.0,,0.43,28.81
2014-05-06,79,43.0,,0.43,33.97
2014-05-07,100,43.0,,0.43,43.0
2014-05-08,83,43.0,,0.43,35.69
2014-05-09,61,43.0,,0.43,26.23
2014-05-10,44,43.0,,0.43,18.919999999999998
2014-05-11,50,43.0,,0.43,21.5
2014-05-12,87,43.0,,0.43,37.41
2014-05-13,79,43.0,,0.43,33.97
2014-05-14,68,43.0,,0.43,29.24
2014-05-15,65,43.0,,0.43,27.95
2014-05-16,58,43.0,,0.43,24.94
2014-05-17,41,43.0,,0.43,17.63
2014-05-18,33,43.0,,0.43,14.19
2014-05-19,66,43.0,,0.43,28.38
2014-05-20,65,43.0,,0.43,27.95
2014-05-21,76,43.0,,0.43,32.68
2014-05-22,69,43.0,,0.43,29.669999999999998
2014-05-23,69,43.0,,0.43,29.669999999999998
2014-05-24,51,43.0,,0.43,21.93
2014-05-25,10,43.0,,0.43,4.3
2014-05-26,50,43.0,,0.43,21.5
2014-05-27,58,43.0,,0.43,24.94
2014-05-28,58,43.0,,0.43,24.94
2014-05-29,66,43.0,,0.43,28.38
2014-05-30,64,43.0,,0.43,27.52
2014-05-31,38,43.0,,0.43,16.34
2014-06-01,52,42.0,False,0.42,21.84
2014-06-02,77,42.0,,0.42,32.339999999999996
2014-06-03,90,42.0,,0.42,37.8
2014-06-04,92,42.0,,0.42,38.64
2014-06-05,69,42.0,,0.42,28.98
2014-06-06,90,42.0,,0.42,37.8
2014-06-07,49,42.0,,0.42,20.58
2014-06-08,54,42.0,,0.42,22.68
2014-06-09,96,42.0,,0.42,40.32
2014-06-10,100,42.0,,0.42,42.0
2014-06-11,90,42.0,,0.42,37.8
2014-06-12,84,42.0,,0.42,35.28
2014-06-13,76,42.0,,0.42,31.919999999999998
2014-06-14,54,42.0,,0.42,22.68
2014-06-15,43,42.0,,0.42,18.06
2014-06-16,71,42.0,,0.42,29.82
2014-06-17,77,42.0,,0.42,32.339999999999996
2014-06-18,92,42.0,,0.42,38.64
2014-06-19,96,42.0,,0.42,40.32
2014-06-20,92,42.0,,0.42,38.64
2014-06-21,53,42.0,,0.42,22.259999999999998
2014-06-22,50,42.0,,0.42,21.0
2014-06-23,76,42.0,,0.42,31.919999999999998
2014-06-24,84,42.0,,0.42,35.28
2014-06-25,91,42.0,,0.42,38.22
2014-06-26,76,42.0,,0.42,31.919999999999998
2014-06-27,70,42.0,,0.42,29.4
2014-06-28,43,42.0,,0.42,18.06
2014-06-29,52,42.0,,0.42,21.84
2014-06-30,75,42.0,,0.42,31.5
2014-07-01,87,40.0,False,0.4,34.800000000000004
2014-07-02,82,40.0,,0.4,32.800000000000004
2014-07-03,67,40.0,,0.4,26.8
2014-07-04,59,40.0,,0.4,23.6
2014-07-05,46,40.0,,0.4,18.400000000000002
2014-07-06,52,40.0,,0.4,20.8
2014-07-07,79,40.0,,0.4,31.6
2014-07-08,85,40.0,,0.4,34.0
2014-07-09,93,40.0,,0.4,37.2
2014-07-10,91,40.0,,0.4,36.4
2014-07-11,78,40.0,,0.4,31.200000000000003
2014-07-12,85,40.0,,0.4,34.0
2014-07-13,37,40.0,,0.4,14.8
2014-07-14,82,40.0,,0.4,32.800000000000004
2014-07-15,81,40.0,,0.4,32.4
2014-07-16,68,40.0,,0.4,27.200000000000003
2014-07-17,91,40.0,,0.4,36.4
2014-07-18,91,40.0,,0.4,36.4
2014-07-19,49,40.0,,0.4,19.6
2014-07-20,56,40.0,,0.4,22.400000000000002
2014-07-21,74,40.0,,0.4,29.6
2014-07-22,92,40.0,,0.4,36.800000000000004
2014-07-23,100,40.0,,0.4,40.0
2014-07-24,91,40.0,,0.4,36.4
2014-07-25,91,40.0,,0.4,36.4
2014-07-26,50,40.0,,0.4,20.0
2014-07-27,61,40.0,,0.4,24.400000000000002
2014-07-28,89,40.0,,0.4,35.6
2014-07-29,90,40.0,,0.4,36.0
2014-07-30,85,40.0,,0.4,34.0
2014-07-31,91,40.0,,0.4,36.4
2014-08-01,67,42.0,False,0.42,28.14
2014-08-02,59,42.0,,0.42,24.779999999999998
2014-08-03,45,42.0,,0.42,18.9
2014-08-04,79,42.0,,0.42,33.18
2014-08-05,92,42.0,,0.42,38.64
2014-08-06,88,42.0,,0.42,36.96
2014-08-07,84,42.0,,0.42,35.28
2014-08-08,79,42.0,,0.42,33.18
2014-08-09,52,42.0,,0.42,21.84
2014-08-10,47,42.0,,0.42,19.74
2014-08-11,76,42.0,,0.42,31.919999999999998
2014-08-12,84,42.0,,0.42,35.28
2014-08-13,100,42.0,,0.42,42.0
2014-08-14,95,42.0,,0.42,39.9
2014-08-15,68,42.0,,0.42,28.56
2014-08-16,48,42.0,,0.42,20.16
2014-08-17,39,42.0,,0.42,16.38
2014-08-18,55,42.0,,0.42,23.099999999999998
2014-08-19,95,42.0,,0.42,39.9
2014-08-20,79,42.0,,0.42,33.18
2014-08-21,84,42.0,,0.42,35.28
2014-08-22,77,42.0,,0.42,32.339999999999996
2014-08-23,50,42.0,,0.42,21.0
2014-08-24,48,42.0,,0.42,20.16
2014-08-25,77,42.0,,0.42,32.339999999999996
2014-08-26,94,42.0,,0.42,39.48
2014-08-27,85,42.0,,0.42,35.699999999999996
2014-08-28,73,42.0,,0.42,30.66
2014-08-29,64,42.0,,0.42,26.88
2014-08-30,58,42.0,,0.42,24.36
2014-08-31,44,42.0,,0.42,18.48
2014-09-01,35,44.0,False,0.44,15.4
2014-09-02,74,44.0,,0.44,32.56
2014-09-03,87,44.0,,0.44,38.28
2014-09-04,72,44.0,,0.44,31.68
2014-09-05,84,44.0,,0.44,36.96
2014-09-06,50,44.0,,0.44,22.0
2014-09-07,52,44.0,,0.44,22.88
2014-09-08,72,44.0,,0.44,31.68
2014-09-09,83,44.0,,0.44,36.52
2014-09-10,76,44.0,,0.44,33.44
2014-09-11,90,44.0,,0.44,39.6
2014-09-12,62,44.0,,0.44,27.28
2014-09-13,54,44.0,,0.44,23.76
2014-09-14,51,44.0,,0.44,22.44
2014-09-15,84,44.0,,0.44,36.96
2014-09-16,82,44.0,,0.44,36.08
2014-09-17,100,44.0,,0.44,44.0
2014-09-18,94,44.0,,0.44,41.36
2014-09-19,75,44.0,,0.44,33.0
2014-09-20,42,44.0,,0.44,18.48
2014-09-21,53,44.0,,0.44,23.32
2014-09-22,77,44.0,,0.44,33.88
2014-09-23,77,44.0,,0.44,33.88
2014-09-24,85,44.0,,0.44,37.4
2014-09-25,86,44.0,,0.44,37.84
2014-09-26,63,44.0,,0.44,27.72
2014-09-27,41,44.0,,0.44,18.04
2014-09-28,39,44.0,,0.44,17.16
2014-09-29,84,44.0,,0.44,36.96
2014-09-30,89,44.0,,0.44,39.160000000000004
2014-10-01,86,45.0,False,0.45,38.7
2014-10-02,67,45.0,,0.45,30.150000000000002
2014-10-03,44,45.0,,0.45,19.8
2014-10-04,32,45.0,,0.45,14.4
2014-10-05,44,45.0,,0.45,19.8
2014-10-06,75,45.0,,0.45,33.75
2014-10-07,70,45.0,,0.45,31.5
2014-10-08,64,45.0,,0.45,28.8
2014-10-09,70,45.0,,0.45,31.5
2014-10-10,59,45.0,,0.45,26.55
2014-10-11,40,45.0,,0.45,18.0
2014-10-12,39,45.0,,0.45,17.55
2014-10-13,64,45.0,,0.45,28.8
2014-10-14,73,45.0,,0.45,32.85
2014-10-15,70,45.0,,0.45,31.5
2014-10-16,71,45.0,,0.45,31.95
2014-10-17,64,45.0,,0.45,28.8
2014-10-18,39,45.0,,0.45,17.55
2014-10-19,52,45.0,,0.45,23.400000000000002
2014-10-20,71,45.0,,0.45,31.95
2014-10-21,97,45.0,,0.45,43.65
2014-10-22,100,45.0,,0.45,45.0
2014-10-23,61,45.0,,0.45,27.45
2014-10-24,64,45.0,,0.45,28.8
2014-10-25,42,45.0,,0.45,18.900000000000002
2014-10-26,45,45.0,,0.45,20.25
2014-10-27,68,45.0,,0.45,30.6
2014-10-28,74,45.0,,0.45,33.300000000000004
2014-10-29,80,45.0,,0.45,36.0
2014-10-30,78,45.0,,0.45,35.1
2014-10-31,63,45.0,,0.45,28.35
2014-11-01,53,43.0,False,0.43,22.79
2014-11-02,55,43.0,,0.43,23.65
2014-11-03,92,43.0,,0.43,39.56
2014-11-04,84,43.0,,0.43,36.12
2014-11-05,81,43.0,,0.43,34.83
2014-11-06,87,43.0,,0.43,37.41
2014-11-07,90,43.0,,0.43,38.7
2014-11-08,45,43.0,,0.43,19.35
2014-11-09,42,43.0,,0.43,18.06
2014-11-10,88,43.0,,0.43,37.839999999999996
2014-11-11,80,43.0,,0.43,34.4
2014-11-12,100,43.0,,0.43,43.0
2014-11-13,87,43.0,,0.43,37.41
2014-11-14,79,43.0,,0.43,33.97
2014-11-15,38,43.0,,0.43,16.34
2014-11-16,45,43.0,,0.43,19.35
2014-11-17,88,43.0,,0.43,37.839999999999996
2014-11-18,82,43.0,,0.43,35.26
2014-11-19,84,43.0,,0.43,36.12
2014-11-20,82,43.0,,0.43,35.26
2014-11-21,96,43.0,,0.43,41.28
2014-11-22,55,43.0,,0.43,23.65
2014-11-23,51,43.0,,0.43,21.93
2014-11-24,76,43.0,,0.43,32.68
2014-11-25,85,43.0,,0.43,36.55
2014-11-26,64,43.0,,0.43,27.52
2014-11-27,38,43.0,,0.43,16.34
2014-11-28,57,43.0,,0.43,24.509999999999998
2014-11-29,41,43.0,,0.43,17.63
2014-11-30,47,43.0,,0.43,20.21
2014-12-01,89,49.0,False,0.49,43.61
2014-12-02,76,49.0,,0.49,37.24
2014-12-03,74,49.0,,0.49,36.26
2014-12-04,64,49.0,,0.49,31.36
2014-12-05,100,49.0,,0.49,49.0
2014-12-06,60,49.0,,0.49,29.4
2014-12-07,59,49.0,,0.49,28.91
2014-12-08,75,49.0,,0.49,36.75
2014-12-09,91,49.0,,0.49,44.589999999999996
2014-12-10,72,49.0,,0.49,35.28
2014-12-11,76,49.0,,0.49,37.24
2014-12-12,80,49.0,,0.49,39.2
2014-12-13,54,49.0,,0.49,26.46
2014-12-14,56,49.0,,0.49,27.439999999999998
2014-12-15,76,49.0,,0.49,37.24
2014-12-16,95,49.0,,0.49,46.55
2014-12-17,83,49.0,,0.49,40.67
2014-12-18,84,49.0,,0.49,41.16
2014-12-19,87,49.0,,0.49,42.63
2014-12-20,60,49.0,,0.49,29.4
2014-12-21,44,49.0,,0.49,21.56
2014-12-22,69,49.0,,0.49,33.81
2014-12-23,71,49.0,,0.49,34.79
2014-12-24,45,49.0,,0.49,22.05
2014-12-25,26,49.0,,0.49,12.74
2014-12-26,63,49.0,,0.49,30.87
2014-12-27,44,49.0,,0.49,21.56
2014-12-28,42,49.0,,0.49,20.58
2014-12-29,66,49.0,,0.49,32.339999999999996
2014-12-30,77,49.0,,0.49,37.73
2014-12-31,63,49.0,,0.49,30.87
2015-01-01,54,48.0,False,0.48,25.919999999999998
2015-01-02,69,48.0,,0.48,33.12
2015-01-03,64,48.0,,0.48,30.72
2015-01-04,58,48.0,,0.48,27.84
2015-01-05,85,48.0,,0.48,40.8
2015-01-06,81,48.0,,0.48,38.879999999999995
2015-01-07,83,48.0,,0.48,39.839999999999996
2015-01-08,97,48.0,,0.48,46.559999999999995
2015-01-09,82,48.0,,0.48,39.36
2015-01-10,52,48.0,,0.48,24.96
2015-01-11,41,48.0,,0.48,19.68
