date,garden_unscaled,garden_monthly,isPartial,scale,garden
2014-12-20,97,52.0,,0.52,50.440000000000005
2014-12-21,88,52.0,,0.52,45.760000000000005
2014-12-22,86,52.0,,0.52,44.72
2014-12-23,81,52.0,,0.52,42.120000000000005
2014-12-24,86,52.0,,0.52,44.72
2014-12-25,83,52.0,,0.52,43.160000000000004
2014-12-26,98,52.0,,0.52,50.96
2014-12-27,99,52.0,,0.52,51.480000000000004
2014-12-28,99,52.0,,0.52,51.480000000000004
2014-12-29,87,52.0,,0.52,45.24
2014-12-30,88,52.0,,0.52,45.760000000000005
2014-12-31,100,52.0,,0.52,52.0
2015-01-01,95,52.0,False,0.52,49.4
2015-01-02,97,52.0,,0.52,50.440000000000005
2015-01-03,96,52.0,,0.52,49.92
2015-01-04,92,52.0,,0.52,47.84
2015-01-05,77,52.0,,0.52,40.04
2015-01-06,72,52.0,,0.52,37.44
2015-01-07,73,52.0,,0.52,37.96
2015-01-08,78,52.0,,0.52,40.56
2015-01-09,83,52.0,,0.52,43.160000000000004
2015-01-10,93,52.0,,0.52,48.36
2015-01-11,87,52.0,,0.52,45.24
2015-01-12,75,52.0,,0.52,39.0
2015-01-13,73,52.0,,0.52,37.96
2015-01-14,76,52.0,,0.52,39.52
2015-01-15,78,52.0,,0.52,40.56
2015-01-16,82,52.0,,0.52,42.64
2015-01-17,97,52.0,,0.52,50.440000000000005
2015-01-18,93,52.0,,0.52,48.36
2015-01-19,85,52.0,,0.52,44.2
2015-01-20,73,52.0,,0.52,37.96
2015-01-21,72,52.0,,0.52,37.44
2015-01-22,75,52.0,,0.52,39.0
2015-01-23,80,52.0,,0.52,41.6
2015-01-24,100,52.0,,0.52,52.0
2015-01-25,94,52.0,,0.52,48.88
2015-01-26,75,52.0,,0.52,39.0
2015-01-27,70,52.0,,0.52,36.4
2015-01-28,71,52.0,,0.52,36.92
2015-01-29,77,52.0,,0.52,40.04
2015-01-30,79,52.0,,0.52,41.08
2015-01-31,94,52.0,,0.52,48.88
2015-02-01,62,54.0,False,0.54,33.480000000000004
2015-02-02,52,54.0,,0.54,28.080000000000002
2015-02-03,55,54.0,,0.54,29.700000000000003
2015-02-04,54,54.0,,0.54,29.160000000000004
2015-02-05,57,54.0,,0.54,30.78
2015-02-06,63,54.0,,0.54,34.02
2015-02-07,77,54.0,,0.54,41.580000000000005
2015-02-08,73,54.0,,0.54,39.42
2015-02-09,60,54.0,,0.54,32.400000000000006
2015-02-10,60,54.0,,0.54,32.400000000000006
2015-02-11,61,54.0,,0.54,32.940000000000005
2015-02-12,59,54.0,,0.54,31.860000000000003
2015-02-13,68,54.0,,0.54,36.72
2015-02-14,100,54.0,,0.54,54.0
2015-02-15,91,54.0,,0.54,49.14
2015-02-16,67,54.0,,0.54,36.18
2015-02-17,59,54.0,,0.54,31.860000000000003
2015-02-18,60,54.0,,0.54,32.400000000000006
2015-02-19,58,54.0,,0.54,31.32
2015-02-20,65,54.0,,0.54,35.1
2015-02-21,78,54.0,,0.54,42.120000000000005
2015-02-22,74,54.0,,0.54,39.96
2015-02-23,60,54.0,,0.54,32.400000000000006
2015-02-24,57,54.0,,0.54,30.78
2015-02-25,61,54.0,,0.54,32.940000000000005
2015-02-26,61,54.0,,0.54,32.940000000000005
2015-02-27,65,54.0,,0.54,35.1
2015-02-28,82,54.0,,0.54,44.28
2015-03-01,79,62.0,False,0.62,48.98
2015-03-02,66,62.0,,0.62,40.92
2015-03-03,66,62.0,,0.62,40.92
2015-03-04,66,62.0,,0.62,40.92
2015-03-05,68,62.0,,0.62,42.16
2015-03-06,79,62.0,,0.62,48.98
2015-03-07,99,62.0,,0.62,61.38
2015-03-08,97,62.0,,0.62,60.14
2015-03-09,75,62.0,,0.62,46.5
2015-03-10,71,62.0,,0.62,44.02
2015-03-11,70,62.0,,0.62,43.4
2015-03-12,75,62.0,,0.62,46.5
2015-03-13,79,62.0,,0.62,48.98
2015-03-14,91,62.0,,0.62,56.42
2015-03-15,93,62.0,,0.62,57.66
2015-03-16,73,62.0,,0.62,45.26
2015-03-17,70,62.0,,0.62,43.4
2015-03-18,75,62.0,,0.62,46.5
2015-03-19,73,62.0,,0.62,45.26
2015-03-20,80,62.0,,0.62,49.6
2015-03-21,100,62.0,,0.62,62.0
2015-03-22,100,62.0,,0.62,62.0
2015-03-23,77,62.0,,0.62,47.74
2015-03-24,74,62.0,,0.62,45.88
2015-03-25,67,62.0,,0.62,41.54
2015-03-26,76,62.0,,0.62,47.12
2015-03-27,79,62.0,,0.62,48.98
2015-03-28,93,62.0,,0.62,57.66
2015-03-29,96,62.0,,0.62,59.519999999999996
2015-03-30,77,62.0,,0.62,47.74
2015-03-31,75,62.0,,0.62,46.5
2015-04-01,65,66.0,False,0.66,42.9
2015-04-02,70,66.0,,0.66,46.2
2015-04-03,72,66.0,,0.66,47.52
2015-04-04,87,66.0,,0.66,57.42
2015-04-05,82,66.0,,0.66,54.120000000000005
2015-04-06,70,66.0,,0.66,46.2
2015-04-07,68,66.0,,0.66,44.88
2015-04-08,65,66.0,,0.66,42.9
2015-04-09,65,66.0,,0.66,42.9
2015-04-10,74,66.0,,0.66,48.84
2015-04-11,88,66.0,,0.66,58.080000000000005
2015-04-12,94,66.0,,0.66,62.040000000000006
2015-04-13,70,66.0,,0.66,46.2
2015-04-14,69,66.0,,0.66,45.54
2015-04-15,66,66.0,,0.66,43.56
2015-04-16,70,66.0,,0.66,46.2
2015-04-17,77,66.0,,0.66,50.82
2015-04-18,100,66.0,,0.66,66.0
2015-04-19,92,66.0,,0.66,60.720000000000006
2015-04-20,70,66.0,,0.66,46.2
2015-04-21,70,66.0,,0.66,46.2
2015-04-22,70,66.0,,0.66,46.2
2015-04-23,68,66.0,,0.66,44.88
2015-04-24,73,66.0,,0.66,48.18
2015-04-25,88,66.0,,0.66,58.080000000000005
2015-04-26,91,66.0,,0.66,60.06
2015-04-27,69,66.0,,0.66,45.54
2015-04-28,68,66.0,,0.66,44.88
2015-04-29,73,66.0,,0.66,48.18
2015-04-30,69,66.0,,0.66,45.54
2015-05-01,64,71.0,False,0.71,45.44
2015-05-02,79,71.0,,0.71,56.089999999999996
2015-05-03,81,71.0,,0.71,57.51
2015-05-04,62,71.0,,0.71,44.019999999999996
2015-05-05,59,71.0,,0.71,41.89
2015-05-06,59,71.0,,0.71,41.89
2015-05-07,67,71.0,,0.71,47.57
2015-05-08,70,71.0,,0.71,49.699999999999996
2015-05-09,90,71.0,,0.71,63.9
2015-05-10,100,71.0,,0.71,71.0
2015-05-11,65,71.0,,0.71,46.15
2015-05-12,61,71.0,,0.71,43.309999999999995
2015-05-13,58,71.0,,0.71,41.18
2015-05-14,60,71.0,,0.71,42.599999999999994
2015-05-15,64,71.0,,0.71,45.44
2015-05-16,78,71.0,,0.71,55.379999999999995
2015-05-17,77,71.0,,0.71,54.669999999999995
2015-05-18,63,71.0,,0.71,44.73
2015-05-19,59,71.0,,0.71,41.89
2015-05-20,58,71.0,,0.71,41.18
2015-05-21,61,71.0,,0.71,43.309999999999995
2015-05-22,63,71.0,,0.71,44.73
2015-05-23,80,71.0,,0.71,56.8
2015-05-24,82,71.0,,0.71,58.22
2015-05-25,77,71.0,,0.71,54.669999999999995
2015-05-26,59,71.0,,0.71,41.89
2015-05-27,59,71.0,,0.71,41.89
2015-05-28,57,71.0,,0.71,40.47
2015-05-29,61,71.0,,0.71,43.309999999999995
2015-05-30,75,71.0,,0.71,53.25
2015-05-31,72,71.0,,0.71,51.12
2015-06-01,78,67.0,False,0.67,52.260000000000005
2015-06-02,76,67.0,,0.67,50.92
2015-06-03,77,67.0,,0.67,51.59
2015-06-04,79,67.0,,0.67,52.93
2015-06-05,84,67.0,,0.67,56.28
2015-06-06,96,67.0,,0.67,64.32000000000001
2015-06-07,100,67.0,,0.67,67.0
2015-06-08,82,67.0,,0.67,54.940000000000005
2015-06-09,76,67.0,,0.67,50.92
2015-06-10,80,67.0,,0.67,53.6
2015-06-11,77,67.0,,0.67,51.59
2015-06-12,83,67.0,,0.67,55.61000000000001
2015-06-13,98,67.0,,0.67,65.66000000000001
2015-06-14,93,67.0,,0.67,62.31
2015-06-15,80,67.0,,0.67,53.6
2015-06-16,75,67.0,,0.67,50.25
2015-06-17,78,67.0,,0.67,52.260000000000005
2015-06-18,77,67.0,,0.67,51.59
2015-06-19,79,67.0,,0.67,52.93
2015-06-20,94,67.0,,0.67,62.980000000000004
2015-06-21,94,67.0,,0.67,62.980000000000004
2015-06-22,79,67.0,,0.67,52.93
2015-06-23,77,67.0,,0.67,51.59
2015-06-24,78,67.0,,0.67,52.260000000000005
2015-06-25,80,67.0,,0.67,53.6
2015-06-26,84,67.0,,0.67,56.28
2015-06-27,93,67.0,,0.67,62.31
2015-06-28,93,67.0,,0.67,62.31
2015-06-29,78,67.0,,0.67,52.260000000000005
2015-06-30,75,67.0,,0.67,50.25
2015-07-01,81,64.0,False,0.64,51.84
2015-07-02,83,64.0,,0.64,53.120000000000005
2015-07-03,95,64.0,,0.64,60.800000000000004
2015-07-04,94,64.0,,0.64,60.160000000000004
2015-07-05,89,64.0,,0.64,56.96
2015-07-06,79,64.0,,0.64,50.56
2015-07-07,80,64.0,,0.64,51.2
2015-07-08,84,64.0,,0.64,53.76
2015-07-09,76,64.0,,0.64,48.64
2015-07-10,89,64.0,,0.64,56.96
2015-07-11,97,64.0,,0.64,62.08
2015-07-12,100,64.0,,0.64,64.0
2015-07-13,83,64.0,,0.64,53.120000000000005
2015-07-14,80,64.0,,0.64,51.2
2015-07-15,76,64.0,,0.64,48.64
2015-07-16,79,64.0,,0.64,50.56
2015-07-17,81,64.0,,0.64,51.84
2015-07-18,98,64.0,,0.64,62.72
2015-07-19,95,64.0,,0.64,60.800000000000004
2015-07-20,78,64.0,,0.64,49.92
2015-07-21,76,64.0,,0.64,48.64
2015-07-22,82,64.0,,0.64,52.480000000000004
2015-07-23,80,64.0,,0.64,51.2
2015-07-24,85,64.0,,0.64,54.4
2015-07-25,92,64.0,,0.64,58.88
2015-07-26,96,64.0,,0.64,61.44
2015-07-27,78,64.0,,0.64,49.92
2015-07-28,80,64.0,,0.64,51.2
2015-07-29,80,64.0,,0.64,51.2
2015-07-30,75,64.0,,0.64,48.0
2015-07-31,84,64.0,,0.64,53.76
2015-08-01,100,61.0,False,0.61,61.0
2015-08-02,96,61.0,,0.61,58.56
2015-08-03,81,61.0,,0.61,49.41
2015-08-04,78,61.0,,0.61,47.58
2015-08-05,78,61.0,,0.61,47.58
2015-08-06,80,61.0,,0.61,48.8
2015-08-07,82,61.0,,0.61,50.019999999999996
2015-08-08,99,61.0,,0.61,60.39
2015-08-09,91,61.0,,0.61,55.51
2015-08-10,78,61.0,,0.61,47.58
2015-08-11,73,61.0,,0.61,44.53
2015-08-12,78,61.0,,0.61,47.58
2015-08-13,78,61.0,,0.61,47.58
2015-08-14,82,61.0,,0.61,50.019999999999996
2015-08-15,95,61.0,,0.61,57.949999999999996
2015-08-16,89,61.0,,0.61,54.29
2015-08-17,78,61.0,,0.61,47.58
2015-08-18,80,61.0,,0.61,48.8
2015-08-19,77,61.0,,0.61,46.97
2015-08-20,80,61.0,,0.61,48.8
2015-08-21,84,61.0,,0.61,51.24
2015-08-22,96,61.0,,0.61,58.56
2015-08-23,97,61.0,,0.61,59.17
2015-08-24,76,61.0,,0.61,46.36
2015-08-25,72,61.0,,0.61,43.92
2015-08-26,72,61.0,,0.61,43.92
2015-08-27,76,61.0,,0.61,46.36
2015-08-28,81,61.0,,0.61,49.41
2015-08-29,92,61.0,,0.61,56.12
2015-08-30,91,61.0,,0.61,55.51
2015-08-31,75,61.0,,0.61,45.75
2015-09-01,69,56.0,False,0.56,38.64
2015-09-02,73,56.0,,0.56,40.88
2015-09-03,69,56.0,,0.56,38.64
2015-09-04,78,56.0,,0.56,43.68000000000001
2015-09-05,93,56.0,,0.56,52.080000000000005
2015-09-06,94,56.0,,0.56,52.64000000000001
2015-09-07,95,56.0,,0.56,53.2
2015-09-08,71,56.0,,0.56,39.760000000000005
2015-09-09,67,56.0,,0.56,37.52
2015-09-10,69,56.0,,0.56,38.64
2015-09-11,73,56.0,,0.56,40.88
2015-09-12,91,56.0,,0.56,50.96000000000001
2015-09-13,87,56.0,,0.56,48.720000000000006
2015-09-14,71,56.0,,0.56,39.760000000000005
2015-09-15,70,56.0,,0.56,39.2
2015-09-16,76,56.0,,0.56,42.56
2015-09-17,79,56.0,,0.56,44.24
2015-09-18,78,56.0,,0.56,43.68000000000001
2015-09-19,100,56.0,,0.56,56.00000000000001
2015-09-20,83,56.0,,0.56,46.480000000000004
2015-09-21,72,56.0,,0.56,40.32000000000001
2015-09-22,70,56.0,,0.56,39.2
2015-09-23,69,56.0,,0.56,38.64
2015-09-24,75,56.0,,0.56,42.00000000000001
2015-09-25,84,56.0,,0.56,47.040000000000006
2015-09-26,94,56.0,,0.56,52.64000000000001
2015-09-27,83,56.0,,0.56,46.480000000000004
2015-09-28,69,56.0,,0.56,38.64
2015-09-29,65,56.0,,0.56,36.400000000000006
2015-09-30,71,56.0,,0.56,39.760000000000005
2015-10-01,70,52.0,False,0.52,36.4
2015-10-02,83,52.0,,0.52,43.160000000000004
2015-10-03,97,52.0,,0.52,50.440000000000005
2015-10-04,86,52.0,,0.52,44.72
2015-10-05,77,52.0,,0.52,40.04
2015-10-06,72,52.0,,0.52,37.44
2015-10-07,73,52.0,,0.52,37.96
2015-10-08,74,52.0,,0.52,38.480000000000004
2015-10-09,78,52.0,,0.52,40.56
2015-10-10,100,52.0,,0.52,52.0
2015-10-11,90,52.0,,0.52,46.800000000000004
2015-10-12,78,52.0,,0.52,40.56
2015-10-13,73,52.0,,0.52,37.96
2015-10-14,67,52.0,,0.52,34.84
2015-10-15,72,52.0,,0.52,37.44
2015-10-16,80,52.0,,0.52,41.6
2015-10-17,93,52.0,,0.52,48.36
2015-10-18,85,52.0,,0.52,44.2
2015-10-19,70,52.0,,0.52,36.4
2015-10-20,64,52.0,,0.52,33.28
2015-10-21,70,52.0,,0.52,36.4
2015-10-22,67,52.0,,0.52,34.84
2015-10-23,78,52.0,,0.52,40.56
2015-10-24,91,52.0,,0.52,47.32
2015-10-25,80,52.0,,0.52,41.6
2015-10-26,66,52.0,,0.52,34.32
2015-10-27,67,52.0,,0.52,34.84
2015-10-28,65,52.0,,0.52,33.800000000000004
2015-10-29,69,52.0,,0.52,35.88
2015-10-30,73,52.0,,0.52,37.96
2015-10-31,78,52.0,,0.52,40.56
2015-11-01,93,49.0,False,0.49,45.57
2015-11-02,77,49.0,,0.49,37.73
2015-11-03,76,49.0,,0.49,37.24
2015-11-04,76,49.0,,0.49,37.24
2015-11-05,76,49.0,,0.49,37.24
2015-11-06,84,49.0,,0.49,41.16
2015-11-07,97,49.0,,0.49,47.53
2015-11-08,94,49.0,,0.49,46.06
2015-11-09,78,49.0,,0.49,38.22
2015-11-10,73,49.0,,0.49,35.769999999999996
2015-11-11,100,49.0,,0.49,49.0
2015-11-12,79,49.0,,0.49,38.71
2015-11-13,80,49.0,,0.49,39.2
2015-11-14,94,49.0,,0.49,46.06
2015-11-15,89,49.0,,0.49,43.61
2015-11-16,75,49.0,,0.49,36.75
2015-11-17,76,49.0,,0.49,37.24
2015-11-18,70,49.0,,0.49,34.3
2015-11-19,74,49.0,,0.49,36.26
2015-11-20,80,49.0,,0.49,39.2
2015-11-21,94,49.0,,0.49,46.06
2015-11-22,84,49.0,,0.49,41.16
2015-11-23,73,49.0,,0.49,35.769999999999996
2015-11-24,74,49.0,,0.49,36.26
2015-11-25,75,49.0,,0.49,36.75
2015-11-26,65,49.0,,0.49,31.849999999999998
2015-11-27,81,49.0,,0.49,39.69
2015-11-28,91,49.0,,0.49,44.589999999999996
2015-11-29,87,49.0,,0.49,42.63
2015-11-30,71,49.0,,0.49,34.79
2015-12-01,65,53.0,False,0.53,34.45
2015-12-02,64,53.0,,0.53,33.92
2015-12-03,67,53.0,,0.53,35.510000000000005
2015-12-04,75,53.0,,0.53,39.75
2015-12-05,86,53.0,,0.53,45.580000000000005
2015-12-06,85,53.0,,0.53,45.050000000000004
2015-12-07,68,53.0,,0.53,36.04
2015-12-08,69,53.0,,0.53,36.57
2015-12-09,63,53.0,,0.53,33.39
2015-12-10,70,53.0,,0.53,37.1
2015-12-11,80,53.0,,0.53,42.400000000000006
2015-12-12,91,53.0,,0.53,48.230000000000004
2015-12-13,81,53.0,,0.53,42.93
2015-12-14,71,53.0,,0.53,37.63
2015-12-15,71,53.0,,0.53,37.63
2015-12-16,67,53.0,,0.53,35.510000000000005
2015-12-17,75,53.0,,0.53,39.75
2015-12-18,80,53.0,,0.53,42.400000000000006
2015-12-19,100,53.0,,0.53,53.0
2015-12-20,89,53.0,,0.53,47.17
2015-12-21,75,53.0,,0.53,39.75
2015-12-22,76,53.0,,0.53,40.28
2015-12-23,73,53.0,,0.53,38.690000000000005
2015-12-24,97,53.0,,0.53,51.410000000000004
2015-12-25,82,53.0,,0.53,43.46
2015-12-26,92,53.0,,0.53,48.760000000000005
2015-12-27,92,53.0,,0.53,48.760000000000005
2015-12-28,82,53.0,,0.53,43.46
2015-12-29,87,53.0,,0.53,46.11
2015-12-30,90,53.0,,0.53,47.7
2015-12-31,97,53.0,,0.53,51.410000000000004
2016-01-01,100,55.0,False,0.55,55.00000000000001
2016-01-02,90,55.0,,0.55,49.50000000000001
2016-01-03,82,55.0,,0.55,45.1
2016-01-04,70,55.0,,0.55,38.5
2016-01-05,68,55.0,,0.55,37.400000000000006
2016-01-06,69,55.0,,0.55,37.95
2016-01-07,70,55.0,,0.55,38.5
2016-01-08,73,55.0,,0.55,40.150000000000006
2016-01-09,86,55.0,,0.55,47.300000000000004
2016-01-10,79,55.0,,0.55,43.45
2016-01-11,64,55.0,,0.55,35.2
2016-01-12,62,55.0,,0.55,34.1
2016-01-13,66,55.0,,0.55,36.300000000000004
2016-01-14,68,55.0,,0.55,37.400000000000006
2016-01-15,75,55.0,,0.55,41.25
2016-01-16,95,55.0,,0.55,52.25000000000001
2016-01-17,90,55.0,,0.55,49.50000000000001
2016-01-18,78,55.0,,0.55,42.900000000000006
2016-01-19,68,55.0,,0.55,37.400000000000006
2016-01-20,67,55.0,,0.55,36.85
2016-01-21,69,55.0,,0.55,37.95
2016-01-22,70,55.0,,0.55,38.5
2016-01-23,85,55.0,,0.55,46.75000000000001
2016-01-24,80,55.0,,0.55,44.0
2016-01-25,66,55.0,,0.55,36.300000000000004
2016-01-26,65,55.0,,0.55,35.75
2016-01-27,70,55.0,,0.55,38.5
2016-01-28,70,55.0,,0.55,38.5
2016-01-29,76,55.0,,0.55,41.800000000000004
2016-01-30,95,55.0,,0.55,52.25000000000001
2016-01-31,88,55.0,,0.55,48.400000000000006
2016-02-01,51,62.0,False,0.62,31.62
2016-02-02,50,62.0,,0.62,31.0
2016-02-03,50,62.0,,0.62,31.0
2016-02-04,51,62.0,,0.62,31.62
2016-02-05,53,62.0,,0.62,32.86
2016-02-06,68,62.0,,0.62,42.16
2016-02-07,58,62.0,,0.62,35.96
2016-02-08,48,62.0,,0.62,29.759999999999998
2016-02-09,51,62.0,,0.62,31.62
2016-02-10,55,62.0,,0.62,34.1
2016-02-11,57,62.0,,0.62,35.339999999999996
2016-02-12,62,62.0,,0.62,38.44
2016-02-13,84,62.0,,0.62,52.08
2016-02-14,100,62.0,,0.62,62.0
2016-02-15,71,62.0,,0.62,44.02
2016-02-16,54,62.0,,0.62,33.48
2016-02-17,55,62.0,,0.62,34.1
2016-02-18,58,62.0,,0.62,35.96
2016-02-19,62,62.0,,0.62,38.44
2016-02-20,82,62.0,,0.62,50.839999999999996
2016-02-21,79,62.0,,0.62,48.98
2016-02-22,58,62.0,,0.62,35.96
2016-02-23,62,62.0,,0.62,38.44
2016-02-24,58,62.0,,0.62,35.96
2016-02-25,59,62.0,,0.62,36.58
2016-02-26,65,62.0,,0.62,40.3
2016-02-27,85,62.0,,0.62,52.7
2016-02-28,84,62.0,,0.62,52.08
2016-02-29,60,62.0,,0.62,37.2
2016-03-01,65,69.0,False,0.69,44.849999999999994
2016-03-02,65,69.0,,0.69,44.849999999999994
2016-03-03,69,69.0,,0.69,47.61
2016-03-04,77,69.0,,0.69,53.129999999999995
2016-03-05,98,69.0,,0.69,67.61999999999999
2016-03-06,95,69.0,,0.69,65.55
2016-03-07,75,69.0,,0.69,51.74999999999999
2016-03-08,69,69.0,,0.69,47.61
2016-03-09,70,69.0,,0.69,48.3
2016-03-10,73,69.0,,0.69,50.37
2016-03-11,79,69.0,,0.69,54.51
2016-03-12,98,69.0,,0.69,67.61999999999999
2016-03-13,99,69.0,,0.69,68.30999999999999
2016-03-14,75,69.0,,0.69,51.74999999999999
2016-03-15,74,69.0,,0.69,51.059999999999995
2016-03-16,72,69.0,,0.69,49.67999999999999
2016-03-17,72,69.0,,0.69,49.67999999999999
2016-03-18,81,69.0,,0.69,55.88999999999999
2016-03-19,100,69.0,,0.69,69.0
2016-03-20,98,69.0,,0.69,67.61999999999999
2016-03-21,75,69.0,,0.69,51.74999999999999
2016-03-22,73,69.0,,0.69,50.37
2016-03-23,72,69.0,,0.69,49.67999999999999
2016-03-24,74,69.0,,0.69,51.059999999999995
2016-03-25,83,69.0,,0.69,57.269999999999996
2016-03-26,97,69.0,,0.69,66.92999999999999
2016-03-27,96,69.0,,0.69,66.24
2016-03-28,75,69.0,,0.69,51.74999999999999
2016-03-29,75,69.0,,0.69,51.74999999999999
2016-03-30,75,69.0,,0.69,51.74999999999999
2016-03-31,74,69.0,,0.69,51.059999999999995
2016-04-01,74,73.0,False,0.73,54.019999999999996
2016-04-02,93,73.0,,0.73,67.89
2016-04-03,91,73.0,,0.73,66.42999999999999
2016-04-04,71,73.0,,0.73,51.83
2016-04-05,66,73.0,,0.73,48.18
2016-04-06,67,73.0,,0.73,48.91
2016-04-07,65,73.0,,0.73,47.449999999999996
2016-04-08,73,73.0,,0.73,53.29
2016-04-09,93,73.0,,0.73,67.89
2016-04-10,86,73.0,,0.73,62.78
2016-04-11,66,73.0,,0.73,48.18
2016-04-12,67,73.0,,0.73,48.91
2016-04-13,66,73.0,,0.73,48.18
2016-04-14,67,73.0,,0.73,48.91
2016-04-15,74,73.0,,0.73,54.019999999999996
2016-04-16,95,73.0,,0.73,69.35
2016-04-17,100,73.0,,0.73,73.0
2016-04-18,72,73.0,,0.73,52.56
2016-04-19,70,73.0,,0.73,51.1
2016-04-20,70,73.0,,0.73,51.1
2016-04-21,63,73.0,,0.73,45.99
2016-04-22,73,73.0,,0.73,53.29
2016-04-23,99,73.0,,0.73,72.27
2016-04-24,99,73.0,,0.73,72.27
2016-04-25,76,73.0,,0.73,55.48
2016-04-26,70,73.0,,0.73,51.1
2016-04-27,67,73.0,,0.73,48.91
2016-04-28,70,73.0,,0.73,51.1
2016-04-29,72,73.0,,0.73,52.56
2016-04-30,97,73.0,,0.73,70.81
2016-05-01,80,76.0,False,0.76,60.8
2016-05-02,61,76.0,,0.76,46.36
2016-05-03,60,76.0,,0.76,45.6
2016-05-04,58,76.0,,0.76,44.08
2016-05-05,58,76.0,,0.76,44.08
2016-05-06,68,76.0,,0.76,51.68
2016-05-07,87,76.0,,0.76,66.12
2016-05-08,100,76.0,,0.76,76.0
2016-05-09,65,76.0,,0.76,49.4
2016-05-10,58,76.0,,0.76,44.08
2016-05-11,61,76.0,,0.76,46.36
2016-05-12,59,76.0,,0.76,44.84
2016-05-13,65,76.0,,0.76,49.4
2016-05-14,79,76.0,,0.76,60.04
2016-05-15,78,76.0,,0.76,59.28
2016-05-16,62,76.0,,0.76,47.12
2016-05-17,57,76.0,,0.76,43.32
2016-05-18,54,76.0,,0.76,41.04
2016-05-19,60,76.0,,0.76,45.6
2016-05-20,64,76.0,,0.76,48.64
2016-05-21,78,76.0,,0.76,59.28
2016-05-22,80,76.0,,0.76,60.8
2016-05-23,61,76.0,,0.76,46.36
2016-05-24,59,76.0,,0.76,44.84
2016-05-25,60,76.0,,0.76,45.6
2016-05-26,60,76.0,,0.76,45.6
2016-05-27,65,76.0,,0.76,49.4
2016-05-28,79,76.0,,0.76,60.04
2016-05-29,80,76.0,,0.76,60.8
2016-05-30,77,76.0,,0.76,58.52
2016-05-31,61,76.0,,0.76,46.36
2016-06-01,80,69.0,False,0.69,55.199999999999996
2016-06-02,79,69.0,,0.69,54.51
2016-06-03,83,69.0,,0.69,57.269999999999996
2016-06-04,100,69.0,,0.69,69.0
2016-06-05,99,69.0,,0.69,68.30999999999999
2016-06-06,81,69.0,,0.69,55.88999999999999
2016-06-07,80,69.0,,0.69,55.199999999999996
2016-06-08,75,69.0,,0.69,51.74999999999999
2016-06-09,81,69.0,,0.69,55.88999999999999
2016-06-10,86,69.0,,0.69,59.339999999999996
2016-06-11,98,69.0,,0.69,67.61999999999999
2016-06-12,93,69.0,,0.69,64.17
2016-06-13,78,69.0,,0.69,53.81999999999999
2016-06-14,73,69.0,,0.69,50.37
2016-06-15,78,69.0,,0.69,53.81999999999999
2016-06-16,77,69.0,,0.69,53.129999999999995
2016-06-17,82,69.0,,0.69,56.58
2016-06-18,94,69.0,,0.69,64.86
2016-06-19,98,69.0,,0.69,67.61999999999999
2016-06-20,78,69.0,,0.69,53.81999999999999
2016-06-21,77,69.0,,0.69,53.129999999999995
2016-06-22,75,69.0,,0.69,51.74999999999999
2016-06-23,77,69.0,,0.69,53.129999999999995
2016-06-24,77,69.0,,0.69,53.129999999999995
2016-06-25,94,69.0,,0.69,64.86
2016-06-26,95,69.0,,0.69,65.55
2016-06-27,75,69.0,,0.69,51.74999999999999
2016-06-28,71,69.0,,0.69,48.989999999999995
2016-06-29,75,69.0,,0.69,51.74999999999999
2016-06-30,73,69.0,,0.69,50.37
2016-07-01,86,67.0,False,0.67,57.620000000000005
2016-07-02,97,67.0,,0.67,64.99000000000001
2016-07-03,98,67.0,,0.67,65.66000000000001
2016-07-04,91,67.0,,0.67,60.970000000000006
2016-07-05,79,67.0,,0.67,52.93
2016-07-06,79,67.0,,0.67,52.93
2016-07-07,81,67.0,,0.67,54.27
2016-07-08,83,67.0,,0.67,55.61000000000001
2016-07-09,94,67.0,,0.67,62.980000000000004
2016-07-10,99,67.0,,0.67,66.33
2016-07-11,84,67.0,,0.67,56.28
2016-07-12,80,67.0,,0.67,53.6
2016-07-13,78,67.0,,0.67,52.260000000000005
2016-07-14,77,67.0,,0.67,51.59
2016-07-15,82,67.0,,0.67,54.940000000000005
2016-07-16,100,67.0,,0.67,67.0
2016-07-17,99,67.0,,0.67,66.33
2016-07-18,84,67.0,,0.67,56.28
2016-07-19,77,67.0,,0.67,51.59
2016-07-20,77,67.0,,0.67,51.59
2016-07-21,80,67.0,,0.67,53.6
2016-07-22,81,67.0,,0.67,54.27
2016-07-23,95,67.0,,0.67,63.650000000000006
2016-07-24,95,67.0,,0.67,63.650000000000006
2016-07-25,78,67.0,,0.67,52.260000000000005
2016-07-26,77,67.0,,0.67,51.59
2016-07-27,75,67.0,,0.67,50.25
2016-07-28,76,67.0,,0.67,50.92
2016-07-29,83,67.0,,0.67,55.61000000000001
2016-07-30,94,67.0,,0.67,62.980000000000004
2016-07-31,96,67.0,,0.67,64.32000000000001
2016-08-01,84,59.0,False,0.59,49.559999999999995
2016-08-02,81,59.0,,0.59,47.79
2016-08-03,84,59.0,,0.59,49.559999999999995
2016-08-04,80,59.0,,0.59,47.199999999999996
2016-08-05,89,59.0,,0.59,52.51
2016-08-06,98,59.0,,0.59,57.82
2016-08-07,96,59.0,,0.59,56.64
2016-08-08,82,59.0,,0.59,48.379999999999995
2016-08-09,76,59.0,,0.59,44.839999999999996
2016-08-10,74,59.0,,0.59,43.66
