date,short sell_unscaled,short sell_monthly,isPartial,scale,short sell
2016-08-18,52,37.0,,0.37,19.24
2016-08-19,36,37.0,,0.37,13.32
2016-08-20,21,37.0,,0.37,7.77
2016-08-21,20,37.0,,0.37,7.4
2016-08-22,17,37.0,,0.37,6.29
2016-08-23,34,37.0,,0.37,12.58
2016-08-24,66,37.0,,0.37,24.419999999999998
2016-08-25,64,37.0,,0.37,23.68
2016-08-26,33,37.0,,0.37,12.209999999999999
2016-08-27,0,37.0,,0.37,0.0
2016-08-28,19,37.0,,0.37,7.03
2016-08-29,32,37.0,,0.37,11.84
2016-08-30,31,37.0,,0.37,11.47
2016-08-31,16,37.0,,0.37,5.92
2016-09-01,16,45.0,False,0.45,7.2
2016-09-02,50,45.0,,0.45,22.5
2016-09-03,39,45.0,,0.45,17.55
2016-09-04,100,45.0,,0.45,45.0
2016-09-05,36,45.0,,0.45,16.2
2016-09-06,79,45.0,,0.45,35.550000000000004
2016-09-07,47,45.0,,0.45,21.150000000000002
2016-09-08,63,45.0,,0.45,28.35
2016-09-09,73,45.0,,0.45,32.85
2016-09-10,19,45.0,,0.45,8.55
2016-09-11,45,45.0,,0.45,20.25
2016-09-12,31,45.0,,0.45,13.950000000000001
2016-09-13,55,45.0,,0.45,24.75
2016-09-14,95,45.0,,0.45,42.75
2016-09-15,63,45.0,,0.45,28.35
2016-09-16,16,45.0,,0.45,7.2
2016-09-17,0,45.0,,0.45,0.0
2016-09-18,36,45.0,,0.45,16.2
2016-09-19,62,45.0,,0.45,27.900000000000002
2016-09-20,54,45.0,,0.45,24.3
2016-09-21,39,45.0,,0.45,17.55
2016-09-22,80,45.0,,0.45,36.0
2016-09-23,41,45.0,,0.45,18.45
2016-09-24,38,45.0,,0.45,17.1
2016-09-25,56,45.0,,0.45,25.2
2016-09-26,23,45.0,,0.45,10.35
2016-09-27,62,45.0,,0.45,27.900000000000002
2016-09-28,47,45.0,,0.45,21.150000000000002
2016-09-29,40,45.0,,0.45,18.0
2016-09-30,81,45.0,,0.45,36.45
2016-10-01,86,42.0,False,0.42,36.12
2016-10-02,17,42.0,,0.42,7.14
2016-10-03,29,42.0,,0.42,12.18
2016-10-04,42,42.0,,0.42,17.64
2016-10-05,100,42.0,,0.42,42.0
2016-10-06,29,42.0,,0.42,12.18
2016-10-07,58,42.0,,0.42,24.36
2016-10-08,0,42.0,,0.42,0.0
2016-10-09,51,42.0,,0.42,21.419999999999998
2016-10-10,29,42.0,,0.42,12.18
2016-10-11,29,42.0,,0.42,12.18
2016-10-12,14,42.0,,0.42,5.88
2016-10-13,44,42.0,,0.42,18.48
2016-10-14,30,42.0,,0.42,12.6
2016-10-15,35,42.0,,0.42,14.7
2016-10-16,34,42.0,,0.42,14.28
2016-10-17,42,42.0,,0.42,17.64
2016-10-18,71,42.0,,0.42,29.82
2016-10-19,43,42.0,,0.42,18.06
2016-10-20,58,42.0,,0.42,24.36
2016-10-21,59,42.0,,0.42,24.779999999999998
2016-10-22,71,42.0,,0.42,29.82
2016-10-23,51,42.0,,0.42,21.419999999999998
2016-10-24,28,42.0,,0.42,11.76
2016-10-25,56,42.0,,0.42,23.52
2016-10-26,57,42.0,,0.42,23.939999999999998
2016-10-27,14,42.0,,0.42,5.88
2016-10-28,0,42.0,,0.42,0.0
2016-10-29,35,42.0,,0.42,14.7
2016-10-30,83,42.0,,0.42,34.86
2016-10-31,43,42.0,,0.42,18.06
2016-11-01,30,38.0,False,0.38,11.4
2016-11-02,28,38.0,,0.38,10.64
2016-11-03,48,38.0,,0.38,18.240000000000002
2016-11-04,74,38.0,,0.38,28.12
2016-11-05,44,38.0,,0.38,16.72
2016-11-06,34,38.0,,0.38,12.92
2016-11-07,28,38.0,,0.38,10.64
2016-11-08,20,38.0,,0.38,7.6
2016-11-09,34,38.0,,0.38,12.92
2016-11-10,86,38.0,,0.38,32.68
2016-11-11,37,38.0,,0.38,14.06
2016-11-12,26,38.0,,0.38,9.88
2016-11-13,51,38.0,,0.38,19.38
2016-11-14,49,38.0,,0.38,18.62
2016-11-15,35,38.0,,0.38,13.3
2016-11-16,36,38.0,,0.38,13.68
2016-11-17,29,38.0,,0.38,11.02
2016-11-18,44,38.0,,0.38,16.72
2016-11-19,26,38.0,,0.38,9.88
2016-11-20,25,38.0,,0.38,9.5
2016-11-21,35,38.0,,0.38,13.3
2016-11-22,100,38.0,,0.38,38.0
2016-11-23,31,38.0,,0.38,11.78
2016-11-24,17,38.0,,0.38,6.46
2016-11-25,16,38.0,,0.38,6.08
2016-11-26,49,38.0,,0.38,18.62
2016-11-27,24,38.0,,0.38,9.120000000000001
2016-11-28,52,38.0,,0.38,19.76
2016-11-29,33,38.0,,0.38,12.540000000000001
2016-11-30,40,38.0,,0.38,15.2
2016-12-01,41,38.0,False,0.38,15.58
2016-12-02,68,38.0,,0.38,25.84
2016-12-03,20,38.0,,0.38,7.6
2016-12-04,46,38.0,,0.38,17.48
2016-12-05,45,38.0,,0.38,17.1
2016-12-06,39,38.0,,0.38,14.82
2016-12-07,74,38.0,,0.38,28.12
2016-12-08,82,38.0,,0.38,31.16
2016-12-09,68,38.0,,0.38,25.84
2016-12-10,51,38.0,,0.38,19.38
2016-12-11,19,38.0,,0.38,7.22
2016-12-12,96,38.0,,0.38,36.480000000000004
2016-12-13,24,38.0,,0.38,9.120000000000001
2016-12-14,49,38.0,,0.38,18.62
2016-12-15,75,38.0,,0.38,28.5
2016-12-16,18,38.0,,0.38,6.84
2016-12-17,61,38.0,,0.38,23.18
2016-12-18,71,38.0,,0.38,26.98
2016-12-19,34,38.0,,0.38,12.92
2016-12-20,27,38.0,,0.38,10.26
2016-12-21,27,38.0,,0.38,10.26
2016-12-22,84,38.0,,0.38,31.92
2016-12-23,57,38.0,,0.38,21.66
2016-12-24,43,38.0,,0.38,16.34
2016-12-25,23,38.0,,0.38,8.74
2016-12-26,40,38.0,,0.38,15.2
2016-12-27,45,38.0,,0.38,17.1
2016-12-28,55,38.0,,0.38,20.9
2016-12-29,100,38.0,,0.38,38.0
2016-12-30,46,38.0,,0.38,17.48
2016-12-31,19,38.0,,0.38,7.22
2017-01-01,20,44.0,False,0.44,8.8
2017-01-02,68,44.0,,0.44,29.92
2017-01-03,24,44.0,,0.44,10.56
2017-01-04,73,44.0,,0.44,32.12
2017-01-05,24,44.0,,0.44,10.56
2017-01-06,49,44.0,,0.44,21.56
2017-01-07,28,44.0,,0.44,12.32
2017-01-08,54,44.0,,0.44,23.76
2017-01-09,46,44.0,,0.44,20.24
2017-01-10,31,44.0,,0.44,13.64
2017-01-11,31,44.0,,0.44,13.64
2017-01-12,63,44.0,,0.44,27.72
2017-01-13,24,44.0,,0.44,10.56
2017-01-14,46,44.0,,0.44,20.24
2017-01-15,27,44.0,,0.44,11.88
2017-01-16,40,44.0,,0.44,17.6
2017-01-17,69,44.0,,0.44,30.36
2017-01-18,54,44.0,,0.44,23.76
2017-01-19,100,44.0,,0.44,44.0
2017-01-20,46,44.0,,0.44,20.24
2017-01-21,27,44.0,,0.44,11.88
2017-01-22,78,44.0,,0.44,34.32
2017-01-23,22,44.0,,0.44,9.68
2017-01-24,61,44.0,,0.44,26.84
2017-01-25,69,44.0,,0.44,30.36
2017-01-26,76,44.0,,0.44,33.44
2017-01-27,32,44.0,,0.44,14.08
2017-01-28,65,44.0,,0.44,28.6
2017-01-29,73,44.0,,0.44,32.12
2017-01-30,52,44.0,,0.44,22.88
2017-01-31,23,44.0,,0.44,10.12
2017-02-01,56,47.0,False,0.47,26.32
2017-02-02,72,47.0,,0.47,33.839999999999996
2017-02-03,45,47.0,,0.47,21.15
2017-02-04,52,47.0,,0.47,24.439999999999998
2017-02-05,34,47.0,,0.47,15.979999999999999
2017-02-06,28,47.0,,0.47,13.16
2017-02-07,28,47.0,,0.47,13.16
2017-02-08,29,47.0,,0.47,13.629999999999999
2017-02-09,29,47.0,,0.47,13.629999999999999
2017-02-10,45,47.0,,0.47,21.15
2017-02-11,18,47.0,,0.47,8.459999999999999
2017-02-12,69,47.0,,0.47,32.43
2017-02-13,98,47.0,,0.47,46.059999999999995
2017-02-14,29,47.0,,0.47,13.629999999999999
2017-02-15,29,47.0,,0.47,13.629999999999999
2017-02-16,100,47.0,,0.47,47.0
2017-02-17,43,47.0,,0.47,20.209999999999997
2017-02-18,51,47.0,,0.47,23.97
2017-02-19,18,47.0,,0.47,8.459999999999999
2017-02-20,75,47.0,,0.47,35.25
2017-02-21,86,47.0,,0.47,40.419999999999995
2017-02-22,42,47.0,,0.47,19.74
2017-02-23,57,47.0,,0.47,26.79
2017-02-24,29,47.0,,0.47,13.629999999999999
2017-02-25,51,47.0,,0.47,23.97
2017-02-26,67,47.0,,0.47,31.49
2017-02-27,0,47.0,,0.47,0.0
2017-02-28,81,47.0,,0.47,38.07
2017-03-01,42,51.0,False,0.51,21.42
2017-03-02,74,51.0,,0.51,37.74
2017-03-03,45,51.0,,0.51,22.95
2017-03-04,79,51.0,,0.51,40.29
2017-03-05,0,51.0,,0.51,0.0
2017-03-06,42,51.0,,0.51,21.42
2017-03-07,71,51.0,,0.51,36.21
2017-03-08,44,51.0,,0.51,22.44
2017-03-09,54,51.0,,0.51,27.54
2017-03-10,11,51.0,,0.51,5.61
2017-03-11,13,51.0,,0.51,6.63
2017-03-12,62,51.0,,0.51,31.62
2017-03-13,21,51.0,,0.51,10.71
2017-03-14,11,51.0,,0.51,5.61
2017-03-15,33,51.0,,0.51,16.830000000000002
2017-03-16,56,51.0,,0.51,28.560000000000002
2017-03-17,47,51.0,,0.51,23.97
2017-03-18,13,51.0,,0.51,6.63
2017-03-19,13,51.0,,0.51,6.63
2017-03-20,76,51.0,,0.51,38.76
2017-03-21,56,51.0,,0.51,28.560000000000002
2017-03-22,44,51.0,,0.51,22.44
2017-03-23,34,51.0,,0.51,17.34
2017-03-24,11,51.0,,0.51,5.61
2017-03-25,54,51.0,,0.51,27.54
2017-03-26,13,51.0,,0.51,6.63
2017-03-27,100,51.0,,0.51,51.0
2017-03-28,22,51.0,,0.51,11.22
2017-03-29,56,51.0,,0.51,28.560000000000002
2017-03-30,56,51.0,,0.51,28.560000000000002
2017-03-31,23,51.0,,0.51,11.73
2017-04-01,18,48.0,False,0.48,8.64
2017-04-02,80,48.0,,0.48,38.4
2017-04-03,51,48.0,,0.48,24.48
2017-04-04,80,48.0,,0.48,38.4
2017-04-05,52,48.0,,0.48,24.96
2017-04-06,44,48.0,,0.48,21.119999999999997
2017-04-07,76,48.0,,0.48,36.48
2017-04-08,64,48.0,,0.48,30.72
2017-04-09,37,48.0,,0.48,17.759999999999998
2017-04-10,38,48.0,,0.48,18.24
2017-04-11,53,48.0,,0.48,25.439999999999998
2017-04-12,69,48.0,,0.48,33.12
2017-04-13,53,48.0,,0.48,25.439999999999998
2017-04-14,42,48.0,,0.48,20.16
2017-04-15,65,48.0,,0.48,31.2
2017-04-16,29,48.0,,0.48,13.92
2017-04-17,68,48.0,,0.48,32.64
2017-04-18,37,48.0,,0.48,17.759999999999998
2017-04-19,81,48.0,,0.48,38.879999999999995
2017-04-20,60,48.0,,0.48,28.799999999999997
2017-04-21,100,48.0,,0.48,48.0
2017-04-22,27,48.0,,0.48,12.959999999999999
2017-04-23,27,48.0,,0.48,12.959999999999999
2017-04-24,59,48.0,,0.48,28.32
2017-04-25,59,48.0,,0.48,28.32
2017-04-26,58,48.0,,0.48,27.84
2017-04-27,67,48.0,,0.48,32.16
2017-04-28,84,48.0,,0.48,40.32
2017-04-29,36,48.0,,0.48,17.28
2017-04-30,53,48.0,,0.48,25.439999999999998
2017-05-01,76,49.0,False,0.49,37.24
2017-05-02,53,49.0,,0.49,25.97
2017-05-03,85,49.0,,0.49,41.65
2017-05-04,54,49.0,,0.49,26.46
2017-05-05,40,49.0,,0.49,19.6
2017-05-06,67,49.0,,0.49,32.83
2017-05-07,57,49.0,,0.49,27.93
2017-05-08,55,49.0,,0.49,26.95
2017-05-09,23,49.0,,0.49,11.27
2017-05-10,39,49.0,,0.49,19.11
2017-05-11,64,49.0,,0.49,31.36
2017-05-12,49,49.0,,0.49,24.009999999999998
2017-05-13,30,49.0,,0.49,14.7
2017-05-14,40,49.0,,0.49,19.6
2017-05-15,42,49.0,,0.49,20.58
2017-05-16,67,49.0,,0.49,32.83
2017-05-17,42,49.0,,0.49,20.58
2017-05-18,66,49.0,,0.49,32.339999999999996
2017-05-19,61,49.0,,0.49,29.89
2017-05-20,41,49.0,,0.49,20.09
2017-05-21,51,49.0,,0.49,24.99
2017-05-22,91,49.0,,0.49,44.589999999999996
2017-05-23,73,49.0,,0.49,35.769999999999996
2017-05-24,34,49.0,,0.49,16.66
2017-05-25,25,49.0,,0.49,12.25
2017-05-26,63,49.0,,0.49,30.87
2017-05-27,21,49.0,,0.49,10.29
2017-05-28,76,49.0,,0.49,37.24
2017-05-29,50,49.0,,0.49,24.5
2017-05-30,100,49.0,,0.49,49.0
2017-05-31,65,49.0,,0.49,31.849999999999998
2017-06-01,29,41.0,False,0.41,11.889999999999999
2017-06-02,89,41.0,,0.41,36.489999999999995
2017-06-03,88,41.0,,0.41,36.08
2017-06-04,17,41.0,,0.41,6.97
2017-06-05,42,41.0,,0.41,17.22
2017-06-06,14,41.0,,0.41,5.739999999999999
2017-06-07,57,41.0,,0.41,23.369999999999997
2017-06-08,14,41.0,,0.41,5.739999999999999
2017-06-09,15,41.0,,0.41,6.1499999999999995
2017-06-10,17,41.0,,0.41,6.97
2017-06-11,18,41.0,,0.41,7.38
2017-06-12,42,41.0,,0.41,17.22
2017-06-13,14,41.0,,0.41,5.739999999999999
2017-06-14,100,41.0,,0.41,41.0
2017-06-15,44,41.0,,0.41,18.04
2017-06-16,60,41.0,,0.41,24.599999999999998
2017-06-17,35,41.0,,0.41,14.35
2017-06-18,17,41.0,,0.41,6.97
2017-06-19,28,41.0,,0.41,11.479999999999999
2017-06-20,82,41.0,,0.41,33.62
2017-06-21,82,41.0,,0.41,33.62
2017-06-22,0,41.0,,0.41,0.0
2017-06-23,14,41.0,,0.41,5.739999999999999
2017-06-24,17,41.0,,0.41,6.97
2017-06-25,17,41.0,,0.41,6.97
2017-06-26,29,41.0,,0.41,11.889999999999999
2017-06-27,29,41.0,,0.41,11.889999999999999
2017-06-28,30,41.0,,0.41,12.299999999999999
2017-06-29,15,41.0,,0.41,6.1499999999999995
2017-06-30,46,41.0,,0.41,18.86
2017-07-01,36,39.0,False,0.39,14.040000000000001
2017-07-02,73,39.0,,0.39,28.470000000000002
2017-07-03,54,39.0,,0.39,21.060000000000002
2017-07-04,36,39.0,,0.39,14.040000000000001
2017-07-05,53,39.0,,0.39,20.67
2017-07-06,61,39.0,,0.39,23.79
2017-07-07,72,39.0,,0.39,28.080000000000002
2017-07-08,69,39.0,,0.39,26.91
2017-07-09,47,39.0,,0.39,18.330000000000002
2017-07-10,80,39.0,,0.39,31.200000000000003
2017-07-11,20,39.0,,0.39,7.800000000000001
2017-07-12,60,39.0,,0.39,23.400000000000002
2017-07-13,50,39.0,,0.39,19.5
2017-07-14,21,39.0,,0.39,8.19
2017-07-15,35,39.0,,0.39,13.65
2017-07-16,48,39.0,,0.39,18.72
2017-07-17,61,39.0,,0.39,23.79
2017-07-18,50,39.0,,0.39,19.5
2017-07-19,100,39.0,,0.39,39.0
2017-07-20,89,39.0,,0.39,34.71
2017-07-21,51,39.0,,0.39,19.89
2017-07-22,81,39.0,,0.39,31.59
2017-07-23,23,39.0,,0.39,8.97
2017-07-24,69,39.0,,0.39,26.91
2017-07-25,20,39.0,,0.39,7.800000000000001
2017-07-26,40,39.0,,0.39,15.600000000000001
2017-07-27,49,39.0,,0.39,19.11
2017-07-28,82,39.0,,0.39,31.98
2017-07-29,69,39.0,,0.39,26.91
2017-07-30,24,39.0,,0.39,9.36
2017-07-31,70,39.0,,0.39,27.3
2017-08-01,17,40.0,False,0.4,6.800000000000001
2017-08-02,65,40.0,,0.4,26.0
2017-08-03,52,40.0,,0.4,20.8
2017-08-04,54,40.0,,0.4,21.6
2017-08-05,21,40.0,,0.4,8.4
2017-08-06,41,40.0,,0.4,16.400000000000002
2017-08-07,67,40.0,,0.4,26.8
2017-08-08,100,40.0,,0.4,40.0
2017-08-09,69,40.0,,0.4,27.6
2017-08-10,53,40.0,,0.4,21.200000000000003
2017-08-11,90,40.0,,0.4,36.0
2017-08-12,0,40.0,,0.4,0.0
2017-08-13,62,40.0,,0.4,24.8
2017-08-14,53,40.0,,0.4,21.200000000000003
2017-08-15,35,40.0,,0.4,14.0
2017-08-16,53,40.0,,0.4,21.200000000000003
2017-08-17,87,40.0,,0.4,34.800000000000004
2017-08-18,18,40.0,,0.4,7.2
2017-08-19,21,40.0,,0.4,8.4
2017-08-20,20,40.0,,0.4,8.0
2017-08-21,16,40.0,,0.4,6.4
2017-08-22,69,40.0,,0.4,27.6
2017-08-23,52,40.0,,0.4,20.8
2017-08-24,69,40.0,,0.4,27.6
2017-08-25,35,40.0,,0.4,14.0
2017-08-26,0,40.0,,0.4,0.0
2017-08-27,39,40.0,,0.4,15.600000000000001
2017-08-28,34,40.0,,0.4,13.600000000000001
2017-08-29,34,40.0,,0.4,13.600000000000001
2017-08-30,17,40.0,,0.4,6.800000000000001
2017-08-31,51,40.0,,0.4,20.400000000000002
2017-09-01,26,48.0,False,0.48,12.48
2017-09-02,29,48.0,,0.48,13.92
2017-09-03,74,48.0,,0.48,35.519999999999996
2017-09-04,0,48.0,,0.48,0.0
2017-09-05,47,48.0,,0.48,22.56
2017-09-06,23,48.0,,0.48,11.04
2017-09-07,24,48.0,,0.48,11.52
2017-09-08,37,48.0,,0.48,17.759999999999998
2017-09-09,72,48.0,,0.48,34.56
2017-09-10,0,48.0,,0.48,0.0
2017-09-11,36,48.0,,0.48,17.28
2017-09-12,36,48.0,,0.48,17.28
2017-09-13,48,48.0,,0.48,23.04
2017-09-14,36,48.0,,0.48,17.28
2017-09-15,100,48.0,,0.48,48.0
2017-09-16,15,48.0,,0.48,7.199999999999999
2017-09-17,14,48.0,,0.48,6.72
2017-09-18,48,48.0,,0.48,23.04
2017-09-19,60,48.0,,0.48,28.799999999999997
2017-09-20,85,48.0,,0.48,40.8
2017-09-21,37,48.0,,0.48,17.759999999999998
2017-09-22,37,48.0,,0.48,17.759999999999998
2017-09-23,29,48.0,,0.48,13.92
2017-09-24,58,48.0,,0.48,27.84
2017-09-25,61,48.0,,0.48,29.279999999999998
2017-09-26,36,48.0,,0.48,17.28
2017-09-27,25,48.0,,0.48,12.0
2017-09-28,74,48.0,,0.48,35.519999999999996
2017-09-29,25,48.0,,0.48,12.0
2017-09-30,15,48.0,,0.48,7.199999999999999
2017-10-01,57,41.0,False,0.41,23.369999999999997
2017-10-02,34,41.0,,0.41,13.94
2017-10-03,23,41.0,,0.41,9.43
2017-10-04,59,41.0,,0.41,24.189999999999998
2017-10-05,83,41.0,,0.41,34.03
2017-10-06,61,41.0,,0.41,25.009999999999998
2017-10-07,14,41.0,,0.41,5.739999999999999
2017-10-08,28,41.0,,0.41,11.479999999999999
2017-10-09,59,41.0,,0.41,24.189999999999998
2017-10-10,23,41.0,,0.41,9.43
2017-10-11,47,41.0,,0.41,19.27
2017-10-12,71,41.0,,0.41,29.11
2017-10-13,37,41.0,,0.41,15.17
2017-10-14,72,41.0,,0.41,29.52
2017-10-15,28,41.0,,0.41,11.479999999999999
2017-10-16,95,41.0,,0.41,38.949999999999996
2017-10-17,24,41.0,,0.41,9.84
2017-10-18,47,41.0,,0.41,19.27
2017-10-19,36,41.0,,0.41,14.76
2017-10-20,37,41.0,,0.41,15.17
2017-10-21,44,41.0,,0.41,18.04
2017-10-22,28,41.0,,0.41,11.479999999999999
2017-10-23,24,41.0,,0.41,9.84
2017-10-24,23,41.0,,0.41,9.43
2017-10-25,23,41.0,,0.41,9.43
2017-10-26,48,41.0,,0.41,19.68
2017-10-27,49,41.0,,0.41,20.09
2017-10-28,29,41.0,,0.41,11.889999999999999
2017-10-29,100,41.0,,0.41,41.0
2017-10-30,35,41.0,,0.41,14.35
2017-10-31,48,41.0,,0.41,19.68
2017-11-01,37,48.0,False,0.48,17.759999999999998
2017-11-02,30,48.0,,0.48,14.399999999999999
2017-11-03,37,48.0,,0.48,17.759999999999998
2017-11-04,43,48.0,,0.48,20.64
2017-11-05,48,48.0,,0.48,23.04
2017-11-06,35,48.0,,0.48,16.8
2017-11-07,41,48.0,,0.48,19.68
2017-11-08,41,48.0,,0.48,19.68
2017-11-09,42,48.0,,0.48,20.16
2017-11-10,44,48.0,,0.48,21.119999999999997
2017-11-11,14,48.0,,0.48,6.72
2017-11-12,42,48.0,,0.48,20.16
2017-11-13,64,48.0,,0.48,30.72
2017-11-14,59,48.0,,0.48,28.32
2017-11-15,89,48.0,,0.48,42.72
2017-11-16,47,48.0,,0.48,22.56
2017-11-17,37,48.0,,0.48,17.759999999999998
2017-11-18,100,48.0,,0.48,48.0
2017-11-19,29,48.0,,0.48,13.92
2017-11-20,24,48.0,,0.48,11.52
2017-11-21,18,48.0,,0.48,8.64
2017-11-22,33,48.0,,0.48,15.84
2017-11-23,29,48.0,,0.48,13.92
2017-11-24,14,48.0,,0.48,6.72
2017-11-25,41,48.0,,0.48,19.68
2017-11-26,28,48.0,,0.48,13.44
2017-11-27,56,48.0,,0.48,26.88
2017-11-28,51,48.0,,0.48,24.48
2017-11-29,47,48.0,,0.48,22.56
2017-11-30,58,48.0,,0.48,27.84
2017-12-01,72,47.0,False,0.47,33.839999999999996
2017-12-02,72,47.0,,0.47,33.839999999999996
2017-12-03,27,47.0,,0.47,12.69
2017-12-04,71,47.0,,0.47,33.37
2017-12-05,46,47.0,,0.47,21.619999999999997
2017-12-06,24,47.0,,0.47,11.28
2017-12-07,83,47.0,,0.47,39.01
2017-12-08,84,47.0,,0.47,39.48
2017-12-09,100,47.0,,0.47,47.0
2017-12-10,14,47.0,,0.47,6.58
2017-12-11,35,47.0,,0.47,16.45
2017-12-12,59,47.0,,0.47,27.729999999999997
2017-12-13,60,47.0,,0.47,28.2
2017-12-14,0,47.0,,0.47,0.0
2017-12-15,37,47.0,,0.47,17.39
2017-12-16,44,47.0,,0.47,20.68
2017-12-17,43,47.0,,0.47,20.209999999999997
2017-12-18,61,47.0,,0.47,28.669999999999998
2017-12-19,61,47.0,,0.47,28.669999999999998
2017-12-20,13,47.0,,0.47,6.109999999999999
2017-12-21,66,47.0,,0.47,31.02
2017-12-22,14,47.0,,0.47,6.58
2017-12-23,31,47.0,,0.47,14.569999999999999
2017-12-24,32,47.0,,0.47,15.04
2017-12-25,0,47.0,,0.47,0.0
2017-12-26,14,47.0,,0.47,6.58
2017-12-27,54,47.0,,0.47,25.38
2017-12-28,40,47.0,,0.47,18.799999999999997
2017-12-29,54,47.0,,0.47,25.38
2017-12-30,15,47.0,,0.47,7.05
2017-12-31,43,47.0,,0.47,20.209999999999997
2018-01-01,38,44.0,False,0.44,16.72
2018-01-02,32,44.0,,0.44,14.08
2018-01-03,31,44.0,,0.44,13.64
2018-01-04,47,44.0,,0.44,20.68
2018-01-05,49,44.0,,0.44,21.56
2018-01-06,54,44.0,,0.44,23.76
2018-01-07,18,44.0,,0.44,7.92
2018-01-08,15,44.0,,0.44,6.6
2018-01-09,15,44.0,,0.44,6.6
2018-01-10,47,44.0,,0.44,20.68
2018-01-11,39,44.0,,0.44,17.16
2018-01-12,47,44.0,,0.44,20.68
2018-01-13,55,44.0,,0.44,24.2
2018-01-14,18,44.0,,0.44,7.92
2018-01-15,16,44.0,,0.44,7.04
2018-01-16,99,44.0,,0.44,43.56
2018-01-17,38,44.0,,0.44,16.72
2018-01-18,31,44.0,,0.44,13.64
2018-01-19,32,44.0,,0.44,14.08
2018-01-20,64,44.0,,0.44,28.16
2018-01-21,80,44.0,,0.44,35.2
2018-01-22,59,44.0,,0.44,25.96
2018-01-23,30,44.0,,0.44,13.2
2018-01-24,84,44.0,,0.44,36.96
2018-01-25,77,44.0,,0.44,33.88
2018-01-26,47,44.0,,0.44,20.68
2018-01-27,46,44.0,,0.44,20.24
2018-01-28,100,44.0,,0.44,44.0
2018-01-29,67,44.0,,0.44,29.48
2018-01-30,67,44.0,,0.44,29.48
2018-01-31,30,44.0,,0.44,13.2
2018-02-01,100,55.0,False,0.55,55.00000000000001
2018-02-02,28,55.0,,0.55,15.400000000000002
2018-02-03,76,55.0,,0.55,41.800000000000004
2018-02-04,85,55.0,,0.55,46.75000000000001
2018-02-05,62,55.0,,0.55,34.1
2018-02-06,54,55.0,,0.55,29.700000000000003
2018-02-07,44,55.0,,0.55,24.200000000000003
2018-02-08,90,55.0,,0.55,49.50000000000001
2018-02-09,92,55.0,,0.55,50.6
2018-02-10,53,55.0,,0.55,29.150000000000002
2018-02-11,53,55.0,,0.55,29.150000000000002
2018-02-12,98,55.0,,0.55,53.900000000000006
2018-02-13,63,55.0,,0.55,34.650000000000006
2018-02-14,64,55.0,,0.55,35.2
2018-02-15,65,55.0,,0.55,35.75
2018-02-16,56,55.0,,0.55,30.800000000000004
2018-02-17,43,55.0,,0.55,23.650000000000002
2018-02-18,65,55.0,,0.55,35.75
2018-02-19,38,55.0,,0.55,20.900000000000002
2018-02-20,82,55.0,,0.55,45.1
2018-02-21,81,55.0,,0.55,44.550000000000004
2018-02-22,63,55.0,,0.55,34.650000000000006
2018-02-23,55,55.0,,0.55,30.250000000000004
2018-02-24,64,55.0,,0.55,35.2
2018-02-25,54,55.0,,0.55,29.700000000000003
2018-02-26,62,55.0,,0.55,34.1
2018-02-27,63,55.0,,0.55,34.650000000000006
2018-02-28,63,55.0,,0.55,34.650000000000006
2018-03-01,48,51.0,False,0.51,24.48
2018-03-02,38,51.0,,0.51,19.38
2018-03-03,74,51.0,,0.51,37.74
2018-03-04,45,51.0,,0.51,22.95
2018-03-05,24,51.0,,0.51,12.24
2018-03-06,75,51.0,,0.51,38.25
2018-03-07,50,51.0,,0.51,25.5
2018-03-08,37,51.0,,0.51,18.87
2018-03-09,91,51.0,,0.51,46.410000000000004
2018-03-10,45,51.0,,0.51,22.95
2018-03-11,30,51.0,,0.51,15.3
2018-03-12,25,51.0,,0.51,12.75
2018-03-13,37,51.0,,0.51,18.87
2018-03-14,100,51.0,,0.51,51.0
2018-03-15,25,51.0,,0.51,12.75
2018-03-16,26,51.0,,0.51,13.26
2018-03-17,30,51.0,,0.51,15.3
2018-03-18,15,51.0,,0.51,7.65
2018-03-19,13,51.0,,0.51,6.63
2018-03-20,75,51.0,,0.51,38.25
2018-03-21,25,51.0,,0.51,12.75
2018-03-22,25,51.0,,0.51,12.75
2018-03-23,26,51.0,,0.51,13.26
2018-03-24,15,51.0,,0.51,7.65
2018-03-25,60,51.0,,0.51,30.6
2018-03-26,39,51.0,,0.51,19.89
2018-03-27,39,51.0,,0.51,19.89
2018-03-28,39,51.0,,0.51,19.89
2018-03-29,79,51.0,,0.51,40.29
2018-03-30,57,51.0,,0.51,29.07
2018-03-31,15,51.0,,0.51,7.65
2018-04-01,31,46.0,False,0.46,14.26
2018-04-02,26,46.0,,0.46,11.96
2018-04-03,12,46.0,,0.46,5.5200000000000005
2018-04-04,25,46.0,,0.46,11.5
2018-04-05,51,46.0,,0.46,23.46
2018-04-06,52,46.0,,0.46,23.92
2018-04-07,15,46.0,,0.46,6.9
2018-04-08,15,46.0,,0.46,6.9
2018-04-09,25,46.0,,0.46,11.5
2018-04-10,50,46.0,,0.46,23.0
2018-04-11,0,46.0,,0.46,0.0
2018-04-12,25,46.0,,0.46,11.5
2018-04-13,39,46.0,,0.46,17.94
2018-04-14,30,46.0,,0.46,13.8
2018-04-15,73,46.0,,0.46,33.58
2018-04-16,36,46.0,,0.46,16.560000000000002
