date,vaccine_unscaled,vaccine_monthly,isPartial,scale,vaccine
2016-07-12,78,17.0,,0.17,13.260000000000002
2016-07-13,94,17.0,,0.17,15.98
2016-07-14,81,17.0,,0.17,13.770000000000001
2016-07-15,69,17.0,,0.17,11.73
2016-07-16,65,17.0,,0.17,11.05
2016-07-17,61,17.0,,0.17,10.370000000000001
2016-07-18,70,17.0,,0.17,11.9
2016-07-19,89,17.0,,0.17,15.13
2016-07-20,84,17.0,,0.17,14.280000000000001
2016-07-21,100,17.0,,0.17,17.0
2016-07-22,84,17.0,,0.17,14.280000000000001
2016-07-23,59,17.0,,0.17,10.030000000000001
2016-07-24,46,17.0,,0.17,7.82
2016-07-25,88,17.0,,0.17,14.96
2016-07-26,79,17.0,,0.17,13.430000000000001
2016-07-27,86,17.0,,0.17,14.620000000000001
2016-07-28,78,17.0,,0.17,13.260000000000002
2016-07-29,86,17.0,,0.17,14.620000000000001
2016-07-30,44,17.0,,0.17,7.48
2016-07-31,50,17.0,,0.17,8.5
2016-08-01,79,19.0,False,0.19,15.01
2016-08-02,99,19.0,,0.19,18.81
2016-08-03,90,19.0,,0.19,17.1
2016-08-04,87,19.0,,0.19,16.53
2016-08-05,91,19.0,,0.19,17.29
2016-08-06,63,19.0,,0.19,11.97
2016-08-07,41,19.0,,0.19,7.79
2016-08-08,83,19.0,,0.19,15.77
2016-08-09,99,19.0,,0.19,18.81
2016-08-10,94,19.0,,0.19,17.86
2016-08-11,94,19.0,,0.19,17.86
2016-08-12,86,19.0,,0.19,16.34
2016-08-13,42,19.0,,0.19,7.98
2016-08-14,54,19.0,,0.19,10.26
2016-08-15,85,19.0,,0.19,16.15
2016-08-16,88,19.0,,0.19,16.72
2016-08-17,93,19.0,,0.19,17.67
2016-08-18,97,19.0,,0.19,18.43
2016-08-19,94,19.0,,0.19,17.86
2016-08-20,66,19.0,,0.19,12.540000000000001
2016-08-21,47,19.0,,0.19,8.93
2016-08-22,100,19.0,,0.19,19.0
2016-08-23,91,19.0,,0.19,17.29
2016-08-24,84,19.0,,0.19,15.96
2016-08-25,93,19.0,,0.19,17.67
2016-08-26,86,19.0,,0.19,16.34
2016-08-27,59,19.0,,0.19,11.21
2016-08-28,61,19.0,,0.19,11.59
2016-08-29,95,19.0,,0.19,18.05
2016-08-30,100,19.0,,0.19,19.0
2016-08-31,93,19.0,,0.19,17.67
2016-09-01,85,20.0,False,0.2,17.0
2016-09-02,71,20.0,,0.2,14.200000000000001
2016-09-03,59,20.0,,0.2,11.8
2016-09-04,48,20.0,,0.2,9.600000000000001
2016-09-05,52,20.0,,0.2,10.4
2016-09-06,79,20.0,,0.2,15.8
2016-09-07,93,20.0,,0.2,18.6
2016-09-08,81,20.0,,0.2,16.2
2016-09-09,82,20.0,,0.2,16.400000000000002
2016-09-10,62,20.0,,0.2,12.4
2016-09-11,49,20.0,,0.2,9.8
2016-09-12,84,20.0,,0.2,16.8
2016-09-13,87,20.0,,0.2,17.400000000000002
2016-09-14,96,20.0,,0.2,19.200000000000003
2016-09-15,95,20.0,,0.2,19.0
2016-09-16,92,20.0,,0.2,18.400000000000002
2016-09-17,50,20.0,,0.2,10.0
2016-09-18,51,20.0,,0.2,10.200000000000001
2016-09-19,75,20.0,,0.2,15.0
2016-09-20,79,20.0,,0.2,15.8
2016-09-21,90,20.0,,0.2,18.0
2016-09-22,89,20.0,,0.2,17.8
2016-09-23,79,20.0,,0.2,15.8
2016-09-24,53,20.0,,0.2,10.600000000000001
2016-09-25,47,20.0,,0.2,9.4
2016-09-26,78,20.0,,0.2,15.600000000000001
2016-09-27,82,20.0,,0.2,16.400000000000002
2016-09-28,89,20.0,,0.2,17.8
2016-09-29,100,20.0,,0.2,20.0
2016-09-30,81,20.0,,0.2,16.2
2016-10-01,50,20.0,False,0.2,10.0
2016-10-02,46,20.0,,0.2,9.200000000000001
2016-10-03,77,20.0,,0.2,15.4
2016-10-04,100,20.0,,0.2,20.0
2016-10-05,77,20.0,,0.2,15.4
2016-10-06,86,20.0,,0.2,17.2
2016-10-07,80,20.0,,0.2,16.0
2016-10-08,57,20.0,,0.2,11.4
2016-10-09,60,20.0,,0.2,12.0
2016-10-10,66,20.0,,0.2,13.200000000000001
2016-10-11,87,20.0,,0.2,17.400000000000002
2016-10-12,82,20.0,,0.2,16.400000000000002
2016-10-13,94,20.0,,0.2,18.8
2016-10-14,71,20.0,,0.2,14.200000000000001
2016-10-15,55,20.0,,0.2,11.0
2016-10-16,55,20.0,,0.2,11.0
2016-10-17,80,20.0,,0.2,16.0
2016-10-18,84,20.0,,0.2,16.8
2016-10-19,85,20.0,,0.2,17.0
2016-10-20,79,20.0,,0.2,15.8
2016-10-21,83,20.0,,0.2,16.6
2016-10-22,58,20.0,,0.2,11.600000000000001
2016-10-23,46,20.0,,0.2,9.200000000000001
2016-10-24,80,20.0,,0.2,16.0
2016-10-25,86,20.0,,0.2,17.2
2016-10-26,84,20.0,,0.2,16.8
2016-10-27,80,20.0,,0.2,16.0
2016-10-28,72,20.0,,0.2,14.4
2016-10-29,56,20.0,,0.2,11.200000000000001
2016-10-30,38,20.0,,0.2,7.6000000000000005
2016-10-31,72,20.0,,0.2,14.4
2016-11-01,100,15.0,False,0.15,15.0
2016-11-02,83,15.0,,0.15,12.45
2016-11-03,73,15.0,,0.15,10.95
2016-11-04,74,15.0,,0.15,11.1
2016-11-05,54,15.0,,0.15,8.1
2016-11-06,52,15.0,,0.15,7.8
2016-11-07,89,15.0,,0.15,13.35
2016-11-08,80,15.0,,0.15,12.0
2016-11-09,50,15.0,,0.15,7.5
2016-11-10,74,15.0,,0.15,11.1
2016-11-11,64,15.0,,0.15,9.6
2016-11-12,44,15.0,,0.15,6.6
2016-11-13,40,15.0,,0.15,6.0
2016-11-14,67,15.0,,0.15,10.049999999999999
2016-11-15,82,15.0,,0.15,12.299999999999999
2016-11-16,89,15.0,,0.15,13.35
2016-11-17,84,15.0,,0.15,12.6
2016-11-18,72,15.0,,0.15,10.799999999999999
2016-11-19,58,15.0,,0.15,8.7
2016-11-20,49,15.0,,0.15,7.35
2016-11-21,70,15.0,,0.15,10.5
2016-11-22,63,15.0,,0.15,9.45
2016-11-23,55,15.0,,0.15,8.25
2016-11-24,44,15.0,,0.15,6.6
2016-11-25,38,15.0,,0.15,5.7
2016-11-26,42,15.0,,0.15,6.3
2016-11-27,45,15.0,,0.15,6.75
2016-11-28,69,15.0,,0.15,10.35
2016-11-29,72,15.0,,0.15,10.799999999999999
2016-11-30,91,15.0,,0.15,13.65
2016-12-01,100,14.0,False,0.14,14.000000000000002
2016-12-02,90,14.0,,0.14,12.600000000000001
2016-12-03,61,14.0,,0.14,8.540000000000001
2016-12-04,62,14.0,,0.14,8.680000000000001
2016-12-05,96,14.0,,0.14,13.440000000000001
2016-12-06,91,14.0,,0.14,12.740000000000002
2016-12-07,91,14.0,,0.14,12.740000000000002
2016-12-08,97,14.0,,0.14,13.580000000000002
2016-12-09,78,14.0,,0.14,10.920000000000002
2016-12-10,53,14.0,,0.14,7.420000000000001
2016-12-11,54,14.0,,0.14,7.5600000000000005
2016-12-12,79,14.0,,0.14,11.06
2016-12-13,92,14.0,,0.14,12.88
2016-12-14,83,14.0,,0.14,11.620000000000001
2016-12-15,78,14.0,,0.14,10.920000000000002
2016-12-16,71,14.0,,0.14,9.940000000000001
2016-12-17,44,14.0,,0.14,6.16
2016-12-18,41,14.0,,0.14,5.74
2016-12-19,64,14.0,,0.14,8.96
2016-12-20,82,14.0,,0.14,11.48
2016-12-21,77,14.0,,0.14,10.780000000000001
2016-12-22,72,14.0,,0.14,10.080000000000002
2016-12-23,65,14.0,,0.14,9.100000000000001
2016-12-24,45,14.0,,0.14,6.300000000000001
2016-12-25,28,14.0,,0.14,3.9200000000000004
2016-12-26,44,14.0,,0.14,6.16
2016-12-27,73,14.0,,0.14,10.22
2016-12-28,80,14.0,,0.14,11.200000000000001
2016-12-29,74,14.0,,0.14,10.360000000000001
2016-12-30,76,14.0,,0.14,10.64
2016-12-31,59,14.0,,0.14,8.260000000000002
2017-01-01,30,16.0,False,0.16,4.8
2017-01-02,40,16.0,,0.16,6.4
2017-01-03,59,16.0,,0.16,9.44
2017-01-04,72,16.0,,0.16,11.52
2017-01-05,71,16.0,,0.16,11.36
2017-01-06,64,16.0,,0.16,10.24
2017-01-07,54,16.0,,0.16,8.64
2017-01-08,50,16.0,,0.16,8.0
2017-01-09,73,16.0,,0.16,11.68
2017-01-10,80,16.0,,0.16,12.8
2017-01-11,100,16.0,,0.16,16.0
2017-01-12,95,16.0,,0.16,15.200000000000001
2017-01-13,90,16.0,,0.16,14.4
2017-01-14,57,16.0,,0.16,9.120000000000001
2017-01-15,53,16.0,,0.16,8.48
2017-01-16,66,16.0,,0.16,10.56
2017-01-17,70,16.0,,0.16,11.200000000000001
2017-01-18,78,16.0,,0.16,12.48
2017-01-19,74,16.0,,0.16,11.84
2017-01-20,71,16.0,,0.16,11.36
2017-01-21,53,16.0,,0.16,8.48
2017-01-22,49,16.0,,0.16,7.84
2017-01-23,67,16.0,,0.16,10.72
2017-01-24,76,16.0,,0.16,12.16
2017-01-25,78,16.0,,0.16,12.48
2017-01-26,81,16.0,,0.16,12.96
2017-01-27,65,16.0,,0.16,10.4
2017-01-28,59,16.0,,0.16,9.44
2017-01-29,54,16.0,,0.16,8.64
2017-01-30,78,16.0,,0.16,12.48
2017-01-31,94,16.0,,0.16,15.040000000000001
2017-02-01,83,17.0,False,0.17,14.110000000000001
2017-02-02,79,17.0,,0.17,13.430000000000001
2017-02-03,83,17.0,,0.17,14.110000000000001
2017-02-04,54,17.0,,0.17,9.180000000000001
2017-02-05,57,17.0,,0.17,9.690000000000001
2017-02-06,67,17.0,,0.17,11.39
2017-02-07,93,17.0,,0.17,15.81
2017-02-08,86,17.0,,0.17,14.620000000000001
2017-02-09,78,17.0,,0.17,13.260000000000002
2017-02-10,93,17.0,,0.17,15.81
2017-02-11,60,17.0,,0.17,10.200000000000001
2017-02-12,47,17.0,,0.17,7.99
2017-02-13,74,17.0,,0.17,12.58
2017-02-14,77,17.0,,0.17,13.090000000000002
2017-02-15,82,17.0,,0.17,13.940000000000001
2017-02-16,91,17.0,,0.17,15.47
2017-02-17,74,17.0,,0.17,12.58
2017-02-18,65,17.0,,0.17,11.05
2017-02-19,57,17.0,,0.17,9.690000000000001
2017-02-20,86,17.0,,0.17,14.620000000000001
2017-02-21,88,17.0,,0.17,14.96
2017-02-22,83,17.0,,0.17,14.110000000000001
2017-02-23,100,17.0,,0.17,17.0
2017-02-24,85,17.0,,0.17,14.450000000000001
2017-02-25,56,17.0,,0.17,9.520000000000001
2017-02-26,46,17.0,,0.17,7.82
2017-02-27,89,17.0,,0.17,15.13
2017-02-28,75,17.0,,0.17,12.750000000000002
2017-03-01,84,16.0,False,0.16,13.44
2017-03-02,86,16.0,,0.16,13.76
2017-03-03,68,16.0,,0.16,10.88
2017-03-04,56,16.0,,0.16,8.96
2017-03-05,54,16.0,,0.16,8.64
2017-03-06,94,16.0,,0.16,15.040000000000001
2017-03-07,88,16.0,,0.16,14.08
2017-03-08,87,16.0,,0.16,13.92
2017-03-09,91,16.0,,0.16,14.56
2017-03-10,95,16.0,,0.16,15.200000000000001
2017-03-11,72,16.0,,0.16,11.52
2017-03-12,59,16.0,,0.16,9.44
2017-03-13,94,16.0,,0.16,15.040000000000001
2017-03-14,78,16.0,,0.16,12.48
2017-03-15,78,16.0,,0.16,12.48
2017-03-16,86,16.0,,0.16,13.76
2017-03-17,72,16.0,,0.16,11.52
2017-03-18,69,16.0,,0.16,11.040000000000001
2017-03-19,52,16.0,,0.16,8.32
2017-03-20,85,16.0,,0.16,13.6
2017-03-21,99,16.0,,0.16,15.84
2017-03-22,82,16.0,,0.16,13.120000000000001
2017-03-23,74,16.0,,0.16,11.84
2017-03-24,85,16.0,,0.16,13.6
2017-03-25,58,16.0,,0.16,9.28
2017-03-26,59,16.0,,0.16,9.44
2017-03-27,92,16.0,,0.16,14.72
2017-03-28,100,16.0,,0.16,16.0
2017-03-29,91,16.0,,0.16,14.56
2017-03-30,92,16.0,,0.16,14.72
2017-03-31,83,16.0,,0.16,13.280000000000001
2017-04-01,56,16.0,False,0.16,8.96
2017-04-02,53,16.0,,0.16,8.48
2017-04-03,74,16.0,,0.16,11.84
2017-04-04,81,16.0,,0.16,12.96
2017-04-05,77,16.0,,0.16,12.32
2017-04-06,77,16.0,,0.16,12.32
2017-04-07,65,16.0,,0.16,10.4
2017-04-08,50,16.0,,0.16,8.0
2017-04-09,50,16.0,,0.16,8.0
2017-04-10,73,16.0,,0.16,11.68
2017-04-11,74,16.0,,0.16,11.84
2017-04-12,78,16.0,,0.16,12.48
2017-04-13,68,16.0,,0.16,10.88
2017-04-14,63,16.0,,0.16,10.08
2017-04-15,51,16.0,,0.16,8.16
2017-04-16,57,16.0,,0.16,9.120000000000001
2017-04-17,73,16.0,,0.16,11.68
2017-04-18,87,16.0,,0.16,13.92
2017-04-19,100,16.0,,0.16,16.0
2017-04-20,92,16.0,,0.16,14.72
2017-04-21,81,16.0,,0.16,12.96
2017-04-22,56,16.0,,0.16,8.96
2017-04-23,54,16.0,,0.16,8.64
2017-04-24,79,16.0,,0.16,12.64
2017-04-25,86,16.0,,0.16,13.76
2017-04-26,81,16.0,,0.16,12.96
2017-04-27,83,16.0,,0.16,13.280000000000001
2017-04-28,71,16.0,,0.16,11.36
2017-04-29,51,16.0,,0.16,8.16
2017-04-30,50,16.0,,0.16,8.0
2017-05-01,90,17.0,False,0.17,15.3
2017-05-02,98,17.0,,0.17,16.66
2017-05-03,93,17.0,,0.17,15.81
2017-05-04,99,17.0,,0.17,16.830000000000002
2017-05-05,86,17.0,,0.17,14.620000000000001
2017-05-06,61,17.0,,0.17,10.370000000000001
2017-05-07,68,17.0,,0.17,11.56
2017-05-08,89,17.0,,0.17,15.13
2017-05-09,91,17.0,,0.17,15.47
2017-05-10,89,17.0,,0.17,15.13
2017-05-11,84,17.0,,0.17,14.280000000000001
2017-05-12,88,17.0,,0.17,14.96
2017-05-13,57,17.0,,0.17,9.690000000000001
2017-05-14,59,17.0,,0.17,10.030000000000001
2017-05-15,91,17.0,,0.17,15.47
2017-05-16,100,17.0,,0.17,17.0
2017-05-17,93,17.0,,0.17,15.81
2017-05-18,80,17.0,,0.17,13.600000000000001
2017-05-19,91,17.0,,0.17,15.47
2017-05-20,61,17.0,,0.17,10.370000000000001
2017-05-21,55,17.0,,0.17,9.350000000000001
2017-05-22,82,17.0,,0.17,13.940000000000001
2017-05-23,95,17.0,,0.17,16.150000000000002
2017-05-24,91,17.0,,0.17,15.47
2017-05-25,85,17.0,,0.17,14.450000000000001
2017-05-26,84,17.0,,0.17,14.280000000000001
2017-05-27,52,17.0,,0.17,8.84
2017-05-28,44,17.0,,0.17,7.48
2017-05-29,62,17.0,,0.17,10.540000000000001
2017-05-30,89,17.0,,0.17,15.13
2017-05-31,96,17.0,,0.17,16.32
2017-06-01,78,18.0,False,0.18,14.04
2017-06-02,70,18.0,,0.18,12.6
2017-06-03,56,18.0,,0.18,10.08
2017-06-04,47,18.0,,0.18,8.459999999999999
2017-06-05,84,18.0,,0.18,15.12
2017-06-06,95,18.0,,0.18,17.099999999999998
2017-06-07,88,18.0,,0.18,15.84
2017-06-08,82,18.0,,0.18,14.76
2017-06-09,68,18.0,,0.18,12.24
2017-06-10,55,18.0,,0.18,9.9
2017-06-11,37,18.0,,0.18,6.66
2017-06-12,82,18.0,,0.18,14.76
2017-06-13,87,18.0,,0.18,15.66
2017-06-14,86,18.0,,0.18,15.479999999999999
2017-06-15,83,18.0,,0.18,14.94
2017-06-16,79,18.0,,0.18,14.219999999999999
2017-06-17,59,18.0,,0.18,10.62
2017-06-18,57,18.0,,0.18,10.26
2017-06-19,85,18.0,,0.18,15.299999999999999
2017-06-20,91,18.0,,0.18,16.38
2017-06-21,88,18.0,,0.18,15.84
2017-06-22,100,18.0,,0.18,18.0
2017-06-23,86,18.0,,0.18,15.479999999999999
2017-06-24,66,18.0,,0.18,11.879999999999999
2017-06-25,56,18.0,,0.18,10.08
2017-06-26,90,18.0,,0.18,16.2
2017-06-27,97,18.0,,0.18,17.46
2017-06-28,88,18.0,,0.18,15.84
2017-06-29,89,18.0,,0.18,16.02
2017-06-30,74,18.0,,0.18,13.32
2017-07-01,44,18.0,False,0.18,7.92
2017-07-02,55,18.0,,0.18,9.9
2017-07-03,62,18.0,,0.18,11.16
2017-07-04,55,18.0,,0.18,9.9
2017-07-05,76,18.0,,0.18,13.68
2017-07-06,74,18.0,,0.18,13.32
2017-07-07,86,18.0,,0.18,15.479999999999999
2017-07-08,62,18.0,,0.18,11.16
2017-07-09,47,18.0,,0.18,8.459999999999999
2017-07-10,81,18.0,,0.18,14.58
2017-07-11,83,18.0,,0.18,14.94
2017-07-12,73,18.0,,0.18,13.139999999999999
2017-07-13,73,18.0,,0.18,13.139999999999999
2017-07-14,68,18.0,,0.18,12.24
2017-07-15,74,18.0,,0.18,13.32
2017-07-16,56,18.0,,0.18,10.08
2017-07-17,84,18.0,,0.18,15.12
2017-07-18,90,18.0,,0.18,16.2
2017-07-19,87,18.0,,0.18,15.66
2017-07-20,89,18.0,,0.18,16.02
2017-07-21,82,18.0,,0.18,14.76
2017-07-22,62,18.0,,0.18,11.16
2017-07-23,61,18.0,,0.18,10.98
2017-07-24,85,18.0,,0.18,15.299999999999999
2017-07-25,92,18.0,,0.18,16.56
2017-07-26,100,18.0,,0.18,18.0
2017-07-27,81,18.0,,0.18,14.58
2017-07-28,84,18.0,,0.18,15.12
2017-07-29,62,18.0,,0.18,11.16
2017-07-30,54,18.0,,0.18,9.719999999999999
2017-07-31,76,18.0,,0.18,13.68
2017-08-01,89,19.0,False,0.19,16.91
2017-08-02,87,19.0,,0.19,16.53
2017-08-03,81,19.0,,0.19,15.39
2017-08-04,71,19.0,,0.19,13.49
2017-08-05,42,19.0,,0.19,7.98
2017-08-06,42,19.0,,0.19,7.98
2017-08-07,77,19.0,,0.19,14.63
2017-08-08,100,19.0,,0.19,19.0
2017-08-09,85,19.0,,0.19,16.15
2017-08-10,78,19.0,,0.19,14.82
2017-08-11,89,19.0,,0.19,16.91
2017-08-12,51,19.0,,0.19,9.69
2017-08-13,50,19.0,,0.19,9.5
2017-08-14,73,19.0,,0.19,13.870000000000001
2017-08-15,82,19.0,,0.19,15.58
2017-08-16,85,19.0,,0.19,16.15
2017-08-17,69,19.0,,0.19,13.11
2017-08-18,71,19.0,,0.19,13.49
2017-08-19,53,19.0,,0.19,10.07
2017-08-20,39,19.0,,0.19,7.41
2017-08-21,60,19.0,,0.19,11.4
2017-08-22,82,19.0,,0.19,15.58
2017-08-23,85,19.0,,0.19,16.15
2017-08-24,72,19.0,,0.19,13.68
2017-08-25,59,19.0,,0.19,11.21
2017-08-26,46,19.0,,0.19,8.74
2017-08-27,37,19.0,,0.19,7.03
2017-08-28,57,19.0,,0.19,10.83
2017-08-29,76,19.0,,0.19,14.44
2017-08-30,72,19.0,,0.19,13.68
2017-08-31,77,19.0,,0.19,14.63
2017-09-01,82,19.0,False,0.19,15.58
2017-09-02,44,19.0,,0.19,8.36
2017-09-03,46,19.0,,0.19,8.74
2017-09-04,55,19.0,,0.19,10.45
2017-09-05,71,19.0,,0.19,13.49
2017-09-06,78,19.0,,0.19,14.82
2017-09-07,84,19.0,,0.19,15.96
2017-09-08,69,19.0,,0.19,13.11
2017-09-09,47,19.0,,0.19,8.93
2017-09-10,41,19.0,,0.19,7.79
2017-09-11,72,19.0,,0.19,13.68
2017-09-12,86,19.0,,0.19,16.34
2017-09-13,89,19.0,,0.19,16.91
2017-09-14,94,19.0,,0.19,17.86
2017-09-15,77,19.0,,0.19,14.63
2017-09-16,52,19.0,,0.19,9.88
2017-09-17,47,19.0,,0.19,8.93
2017-09-18,83,19.0,,0.19,15.77
2017-09-19,92,19.0,,0.19,17.48
2017-09-20,94,19.0,,0.19,17.86
2017-09-21,96,19.0,,0.19,18.240000000000002
2017-09-22,85,19.0,,0.19,16.15
2017-09-23,70,19.0,,0.19,13.3
2017-09-24,56,19.0,,0.19,10.64
2017-09-25,91,19.0,,0.19,17.29
2017-09-26,92,19.0,,0.19,17.48
2017-09-27,100,19.0,,0.19,19.0
2017-09-28,97,19.0,,0.19,18.43
2017-09-29,93,19.0,,0.19,17.67
2017-09-30,59,19.0,,0.19,11.21
2017-10-01,39,22.0,False,0.22,8.58
2017-10-02,74,22.0,,0.22,16.28
2017-10-03,80,22.0,,0.22,17.6
2017-10-04,88,22.0,,0.22,19.36
2017-10-05,79,22.0,,0.22,17.38
2017-10-06,69,22.0,,0.22,15.18
2017-10-07,56,22.0,,0.22,12.32
2017-10-08,44,22.0,,0.22,9.68
2017-10-09,75,22.0,,0.22,16.5
2017-10-10,78,22.0,,0.22,17.16
2017-10-11,86,22.0,,0.22,18.92
2017-10-12,77,22.0,,0.22,16.94
2017-10-13,80,22.0,,0.22,17.6
2017-10-14,53,22.0,,0.22,11.66
2017-10-15,45,22.0,,0.22,9.9
2017-10-16,79,22.0,,0.22,17.38
2017-10-17,90,22.0,,0.22,19.8
2017-10-18,94,22.0,,0.22,20.68
2017-10-19,92,22.0,,0.22,20.24
2017-10-20,76,22.0,,0.22,16.72
2017-10-21,51,22.0,,0.22,11.22
2017-10-22,44,22.0,,0.22,9.68
2017-10-23,77,22.0,,0.22,16.94
2017-10-24,92,22.0,,0.22,20.24
2017-10-25,96,22.0,,0.22,21.12
2017-10-26,100,22.0,,0.22,22.0
2017-10-27,71,22.0,,0.22,15.62
2017-10-28,56,22.0,,0.22,12.32
2017-10-29,47,22.0,,0.22,10.34
2017-10-30,74,22.0,,0.22,16.28
2017-10-31,78,22.0,,0.22,17.16
2017-11-01,100,20.0,False,0.2,20.0
2017-11-02,82,20.0,,0.2,16.400000000000002
2017-11-03,81,20.0,,0.2,16.2
2017-11-04,63,20.0,,0.2,12.600000000000001
2017-11-05,52,20.0,,0.2,10.4
2017-11-06,72,20.0,,0.2,14.4
2017-11-07,100,20.0,,0.2,20.0
2017-11-08,87,20.0,,0.2,17.400000000000002
2017-11-09,81,20.0,,0.2,16.2
2017-11-10,77,20.0,,0.2,15.4
2017-11-11,51,20.0,,0.2,10.200000000000001
2017-11-12,41,20.0,,0.2,8.200000000000001
2017-11-13,89,20.0,,0.2,17.8
2017-11-14,98,20.0,,0.2,19.6
2017-11-15,96,20.0,,0.2,19.200000000000003
2017-11-16,75,20.0,,0.2,15.0
2017-11-17,71,20.0,,0.2,14.200000000000001
2017-11-18,66,20.0,,0.2,13.200000000000001
2017-11-19,52,20.0,,0.2,10.4
2017-11-20,83,20.0,,0.2,16.6
2017-11-21,90,20.0,,0.2,18.0
2017-11-22,68,20.0,,0.2,13.600000000000001
2017-11-23,48,20.0,,0.2,9.600000000000001
2017-11-24,48,20.0,,0.2,9.600000000000001
2017-11-25,52,20.0,,0.2,10.4
2017-11-26,47,20.0,,0.2,9.4
2017-11-27,68,20.0,,0.2,13.600000000000001
2017-11-28,76,20.0,,0.2,15.200000000000001
2017-11-29,93,20.0,,0.2,18.6
2017-11-30,86,20.0,,0.2,17.2
2017-12-01,80,17.0,False,0.17,13.600000000000001
2017-12-02,63,17.0,,0.17,10.71
2017-12-03,49,17.0,,0.17,8.33
2017-12-04,91,17.0,,0.17,15.47
2017-12-05,91,17.0,,0.17,15.47
2017-12-06,100,17.0,,0.17,17.0
2017-12-07,88,17.0,,0.17,14.96
2017-12-08,89,17.0,,0.17,15.13
2017-12-09,63,17.0,,0.17,10.71
2017-12-10,47,17.0,,0.17,7.99
2017-12-11,80,17.0,,0.17,13.600000000000001
2017-12-12,89,17.0,,0.17,15.13
2017-12-13,77,17.0,,0.17,13.090000000000002
2017-12-14,78,17.0,,0.17,13.260000000000002
2017-12-15,74,17.0,,0.17,12.58
2017-12-16,46,17.0,,0.17,7.82
2017-12-17,49,17.0,,0.17,8.33
2017-12-18,77,17.0,,0.17,13.090000000000002
2017-12-19,76,17.0,,0.17,12.920000000000002
2017-12-20,80,17.0,,0.17,13.600000000000001
2017-12-21,77,17.0,,0.17,13.090000000000002
2017-12-22,62,17.0,,0.17,10.540000000000001
2017-12-23,53,17.0,,0.17,9.01
2017-12-24,37,17.0,,0.17,6.29
2017-12-25,29,17.0,,0.17,4.930000000000001
2017-12-26,49,17.0,,0.17,8.33
2017-12-27,78,17.0,,0.17,13.260000000000002
2017-12-28,73,17.0,,0.17,12.41
2017-12-29,75,17.0,,0.17,12.750000000000002
2017-12-30,50,17.0,,0.17,8.5
2017-12-31,41,17.0,,0.17,6.970000000000001
2018-01-01,27,21.0,False,0.21,5.67
2018-01-02,51,21.0,,0.21,10.709999999999999
2018-01-03,64,21.0,,0.21,13.44
2018-01-04,56,21.0,,0.21,11.76
2018-01-05,71,21.0,,0.21,14.91
2018-01-06,63,21.0,,0.21,13.229999999999999
2018-01-07,46,21.0,,0.21,9.66
2018-01-08,63,21.0,,0.21,13.229999999999999
2018-01-09,74,21.0,,0.21,15.54
2018-01-10,80,21.0,,0.21,16.8
2018-01-11,77,21.0,,0.21,16.169999999999998
2018-01-12,76,21.0,,0.21,15.959999999999999
2018-01-13,56,21.0,,0.21,11.76
2018-01-14,50,21.0,,0.21,10.5
2018-01-15,60,21.0,,0.21,12.6
2018-01-16,81,21.0,,0.21,17.009999999999998
2018-01-17,76,21.0,,0.21,15.959999999999999
2018-01-18,78,21.0,,0.21,16.38
2018-01-19,90,21.0,,0.21,18.9
2018-01-20,77,21.0,,0.21,16.169999999999998
2018-01-21,65,21.0,,0.21,13.65
2018-01-22,74,21.0,,0.21,15.54
2018-01-23,89,21.0,,0.21,18.689999999999998
2018-01-24,98,21.0,,0.21,20.58
2018-01-25,93,21.0,,0.21,19.529999999999998
2018-01-26,84,21.0,,0.21,17.64
2018-01-27,73,21.0,,0.21,15.33
2018-01-28,63,21.0,,0.21,13.229999999999999
2018-01-29,100,21.0,,0.21,21.0
2018-01-30,95,21.0,,0.21,19.95
2018-01-31,86,21.0,,0.21,18.06
2018-02-01,97,21.0,False,0.21,20.37
2018-02-02,74,21.0,,0.21,15.54
2018-02-03,68,21.0,,0.21,14.28
2018-02-04,53,21.0,,0.21,11.129999999999999
2018-02-05,90,21.0,,0.21,18.9
2018-02-06,100,21.0,,0.21,21.0
2018-02-07,93,21.0,,0.21,19.529999999999998
2018-02-08,92,21.0,,0.21,19.32
2018-02-09,76,21.0,,0.21,15.959999999999999
2018-02-10,65,21.0,,0.21,13.65
2018-02-11,56,21.0,,0.21,11.76
2018-02-12,89,21.0,,0.21,18.689999999999998
2018-02-13,97,21.0,,0.21,20.37
2018-02-14,82,21.0,,0.21,17.22
2018-02-15,76,21.0,,0.21,15.959999999999999
2018-02-16,76,21.0,,0.21,15.959999999999999
2018-02-17,56,21.0,,0.21,11.76
2018-02-18,47,21.0,,0.21,9.87
2018-02-19,78,21.0,,0.21,16.38
2018-02-20,87,21.0,,0.21,18.27
2018-02-21,68,21.0,,0.21,14.28
2018-02-22,86,21.0,,0.21,18.06
2018-02-23,66,21.0,,0.21,13.86
2018-02-24,60,21.0,,0.21,12.6
2018-02-25,52,21.0,,0.21,10.92
2018-02-26,63,21.0,,0.21,13.229999999999999
2018-02-27,77,21.0,,0.21,16.169999999999998
2018-02-28,71,21.0,,0.21,14.91
2018-03-01,89,18.0,False,0.18,16.02
2018-03-02,86,18.0,,0.18,15.479999999999999
2018-03-03,61,18.0,,0.18,10.98
2018-03-04,53,18.0,,0.18,9.54
2018-03-05,73,18.0,,0.18,13.139999999999999
2018-03-06,68,18.0,,0.18,12.24
2018-03-07,83,18.0,,0.18,14.94
