date,finance_unscaled,finance_monthly,isPartial,scale,finance
2011-08-26,51,63.0,,0.63,32.13
2011-08-27,22,63.0,,0.63,13.86
2011-08-28,21,63.0,,0.63,13.23
2011-08-29,53,63.0,,0.63,33.39
2011-08-30,51,63.0,,0.63,32.13
2011-08-31,52,63.0,,0.63,32.76
2011-09-01,83,54.0,False,0.54,44.82
2011-09-02,79,54.0,,0.54,42.660000000000004
2011-09-03,37,54.0,,0.54,19.98
2011-09-04,34,54.0,,0.54,18.36
2011-09-05,45,54.0,,0.54,24.3
2011-09-06,88,54.0,,0.54,47.52
2011-09-07,86,54.0,,0.54,46.440000000000005
2011-09-08,83,54.0,,0.54,44.82
2011-09-09,85,54.0,,0.54,45.900000000000006
2011-09-10,43,54.0,,0.54,23.220000000000002
2011-09-11,36,54.0,,0.54,19.44
2011-09-12,84,54.0,,0.54,45.36
2011-09-13,81,54.0,,0.54,43.74
2011-09-14,81,54.0,,0.54,43.74
2011-09-15,82,54.0,,0.54,44.28
2011-09-16,81,54.0,,0.54,43.74
2011-09-17,38,54.0,,0.54,20.520000000000003
2011-09-18,35,54.0,,0.54,18.900000000000002
2011-09-19,82,54.0,,0.54,44.28
2011-09-20,87,54.0,,0.54,46.980000000000004
2011-09-21,80,54.0,,0.54,43.2
2011-09-22,100,54.0,,0.54,54.0
2011-09-23,92,54.0,,0.54,49.68000000000001
2011-09-24,40,54.0,,0.54,21.6
2011-09-25,37,54.0,,0.54,19.98
2011-09-26,88,54.0,,0.54,47.52
2011-09-27,88,54.0,,0.54,47.52
2011-09-28,89,54.0,,0.54,48.06
2011-09-29,80,54.0,,0.54,43.2
2011-09-30,86,54.0,,0.54,46.440000000000005
2011-10-01,49,54.0,False,0.54,26.46
2011-10-02,42,54.0,,0.54,22.68
2011-10-03,97,54.0,,0.54,52.38
2011-10-04,100,54.0,,0.54,54.0
2011-10-05,93,54.0,,0.54,50.220000000000006
2011-10-06,96,54.0,,0.54,51.84
2011-10-07,88,54.0,,0.54,47.52
2011-10-08,52,54.0,,0.54,28.080000000000002
2011-10-09,38,54.0,,0.54,20.520000000000003
2011-10-10,90,54.0,,0.54,48.6
2011-10-11,96,54.0,,0.54,51.84
2011-10-12,89,54.0,,0.54,48.06
2011-10-13,91,54.0,,0.54,49.14
2011-10-14,91,54.0,,0.54,49.14
2011-10-15,49,54.0,,0.54,26.46
2011-10-16,40,54.0,,0.54,21.6
2011-10-17,92,54.0,,0.54,49.68000000000001
2011-10-18,92,54.0,,0.54,49.68000000000001
2011-10-19,90,54.0,,0.54,48.6
2011-10-20,87,54.0,,0.54,46.980000000000004
2011-10-21,87,54.0,,0.54,46.980000000000004
2011-10-22,52,54.0,,0.54,28.080000000000002
2011-10-23,43,54.0,,0.54,23.220000000000002
2011-10-24,92,54.0,,0.54,49.68000000000001
2011-10-25,90,54.0,,0.54,48.6
2011-10-26,88,54.0,,0.54,47.52
2011-10-27,95,54.0,,0.54,51.300000000000004
2011-10-28,94,54.0,,0.54,50.760000000000005
2011-10-29,48,54.0,,0.54,25.92
2011-10-30,40,54.0,,0.54,21.6
2011-10-31,91,54.0,,0.54,49.14
2011-11-01,100,50.0,False,0.5,50.0
2011-11-02,96,50.0,,0.5,48.0
2011-11-03,94,50.0,,0.5,47.0
2011-11-04,95,50.0,,0.5,47.5
2011-11-05,49,50.0,,0.5,24.5
2011-11-06,41,50.0,,0.5,20.5
2011-11-07,92,50.0,,0.5,46.0
2011-11-08,92,50.0,,0.5,46.0
2011-11-09,93,50.0,,0.5,46.5
2011-11-10,95,50.0,,0.5,47.5
2011-11-11,82,50.0,,0.5,41.0
2011-11-12,48,50.0,,0.5,24.0
2011-11-13,38,50.0,,0.5,19.0
2011-11-14,88,50.0,,0.5,44.0
2011-11-15,95,50.0,,0.5,47.5
2011-11-16,91,50.0,,0.5,45.5
2011-11-17,90,50.0,,0.5,45.0
2011-11-18,87,50.0,,0.5,43.5
2011-11-19,44,50.0,,0.5,22.0
2011-11-20,37,50.0,,0.5,18.5
2011-11-21,91,50.0,,0.5,45.5
2011-11-22,89,50.0,,0.5,44.5
2011-11-23,78,50.0,,0.5,39.0
2011-11-24,41,50.0,,0.5,20.5
2011-11-25,58,50.0,,0.5,29.0
2011-11-26,48,50.0,,0.5,24.0
2011-11-27,37,50.0,,0.5,18.5
2011-11-28,88,50.0,,0.5,44.0
2011-11-29,84,50.0,,0.5,42.0
2011-11-30,95,50.0,,0.5,47.5
2011-12-01,95,45.0,False,0.45,42.75
2011-12-02,93,45.0,,0.45,41.85
2011-12-03,42,45.0,,0.45,18.900000000000002
2011-12-04,39,45.0,,0.45,17.55
2011-12-05,92,45.0,,0.45,41.4
2011-12-06,100,45.0,,0.45,45.0
2011-12-07,90,45.0,,0.45,40.5
2011-12-08,90,45.0,,0.45,40.5
2011-12-09,93,45.0,,0.45,41.85
2011-12-10,48,45.0,,0.45,21.6
2011-12-11,44,45.0,,0.45,19.8
2011-12-12,94,45.0,,0.45,42.300000000000004
2011-12-13,92,45.0,,0.45,41.4
2011-12-14,92,45.0,,0.45,41.4
2011-12-15,84,45.0,,0.45,37.800000000000004
2011-12-16,87,45.0,,0.45,39.15
2011-12-17,48,45.0,,0.45,21.6
2011-12-18,31,45.0,,0.45,13.950000000000001
2011-12-19,86,45.0,,0.45,38.7
2011-12-20,92,45.0,,0.45,41.4
2011-12-21,80,45.0,,0.45,36.0
2011-12-22,77,45.0,,0.45,34.65
2011-12-23,74,45.0,,0.45,33.300000000000004
2011-12-24,35,45.0,,0.45,15.75
2011-12-25,30,45.0,,0.45,13.5
2011-12-26,50,45.0,,0.45,22.5
2011-12-27,81,45.0,,0.45,36.45
2011-12-28,84,45.0,,0.45,37.800000000000004
2011-12-29,89,45.0,,0.45,40.050000000000004
2011-12-30,77,45.0,,0.45,34.65
2011-12-31,48,45.0,,0.45,21.6
2012-01-01,32,48.0,False,0.48,15.36
2012-01-02,52,48.0,,0.48,24.96
2012-01-03,89,48.0,,0.48,42.72
2012-01-04,93,48.0,,0.48,44.64
2012-01-05,89,48.0,,0.48,42.72
2012-01-06,88,48.0,,0.48,42.239999999999995
2012-01-07,50,48.0,,0.48,24.0
2012-01-08,41,48.0,,0.48,19.68
2012-01-09,91,48.0,,0.48,43.68
2012-01-10,92,48.0,,0.48,44.16
2012-01-11,90,48.0,,0.48,43.199999999999996
2012-01-12,93,48.0,,0.48,44.64
2012-01-13,86,48.0,,0.48,41.28
2012-01-14,47,48.0,,0.48,22.56
2012-01-15,38,48.0,,0.48,18.24
2012-01-16,64,48.0,,0.48,30.72
2012-01-17,97,48.0,,0.48,46.559999999999995
2012-01-18,91,48.0,,0.48,43.68
2012-01-19,95,48.0,,0.48,45.6
2012-01-20,95,48.0,,0.48,45.6
2012-01-21,50,48.0,,0.48,24.0
2012-01-22,43,48.0,,0.48,20.64
2012-01-23,92,48.0,,0.48,44.16
2012-01-24,94,48.0,,0.48,45.12
2012-01-25,96,48.0,,0.48,46.08
2012-01-26,97,48.0,,0.48,46.559999999999995
2012-01-27,91,48.0,,0.48,43.68
2012-01-28,52,48.0,,0.48,24.96
2012-01-29,47,48.0,,0.48,22.56
2012-01-30,93,48.0,,0.48,44.64
2012-01-31,100,48.0,,0.48,48.0
2012-02-01,95,53.0,False,0.53,50.35
2012-02-02,100,53.0,,0.53,53.0
2012-02-03,94,53.0,,0.53,49.82
2012-02-04,55,53.0,,0.53,29.150000000000002
2012-02-05,42,53.0,,0.53,22.26
2012-02-06,85,53.0,,0.53,45.050000000000004
2012-02-07,95,53.0,,0.53,50.35
2012-02-08,94,53.0,,0.53,49.82
2012-02-09,94,53.0,,0.53,49.82
2012-02-10,94,53.0,,0.53,49.82
2012-02-11,49,53.0,,0.53,25.970000000000002
2012-02-12,39,53.0,,0.53,20.67
2012-02-13,84,53.0,,0.53,44.52
2012-02-14,91,53.0,,0.53,48.230000000000004
2012-02-15,93,53.0,,0.53,49.29
2012-02-16,94,53.0,,0.53,49.82
2012-02-17,96,53.0,,0.53,50.88
2012-02-18,52,53.0,,0.53,27.560000000000002
2012-02-19,42,53.0,,0.53,22.26
2012-02-20,66,53.0,,0.53,34.980000000000004
2012-02-21,94,53.0,,0.53,49.82
2012-02-22,95,53.0,,0.53,50.35
2012-02-23,95,53.0,,0.53,50.35
2012-02-24,92,53.0,,0.53,48.760000000000005
2012-02-25,51,53.0,,0.53,27.03
2012-02-26,46,53.0,,0.53,24.380000000000003
2012-02-27,88,53.0,,0.53,46.64
2012-02-28,97,53.0,,0.53,51.410000000000004
2012-02-29,86,53.0,,0.53,45.580000000000005
2012-03-01,91,51.0,False,0.51,46.410000000000004
2012-03-02,96,51.0,,0.51,48.96
2012-03-03,58,51.0,,0.51,29.580000000000002
2012-03-04,39,51.0,,0.51,19.89
2012-03-05,94,51.0,,0.51,47.94
2012-03-06,100,51.0,,0.51,51.0
2012-03-07,89,51.0,,0.51,45.39
2012-03-08,89,51.0,,0.51,45.39
2012-03-09,96,51.0,,0.51,48.96
2012-03-10,45,51.0,,0.51,22.95
2012-03-11,38,51.0,,0.51,19.38
2012-03-12,88,51.0,,0.51,44.88
2012-03-13,99,51.0,,0.51,50.49
2012-03-14,97,51.0,,0.51,49.47
2012-03-15,94,51.0,,0.51,47.94
2012-03-16,97,51.0,,0.51,49.47
2012-03-17,44,51.0,,0.51,22.44
2012-03-18,36,51.0,,0.51,18.36
2012-03-19,94,51.0,,0.51,47.94
2012-03-20,97,51.0,,0.51,49.47
2012-03-21,98,51.0,,0.51,49.980000000000004
2012-03-22,87,51.0,,0.51,44.37
2012-03-23,89,51.0,,0.51,45.39
2012-03-24,46,51.0,,0.51,23.46
2012-03-25,43,51.0,,0.51,21.93
2012-03-26,89,51.0,,0.51,45.39
2012-03-27,93,51.0,,0.51,47.43
2012-03-28,98,51.0,,0.51,49.980000000000004
2012-03-29,86,51.0,,0.51,43.86
2012-03-30,87,51.0,,0.51,44.37
2012-03-31,47,51.0,,0.51,23.97
2012-04-01,44,50.0,False,0.5,22.0
2012-04-02,94,50.0,,0.5,47.0
2012-04-03,94,50.0,,0.5,47.0
2012-04-04,90,50.0,,0.5,45.0
2012-04-05,88,50.0,,0.5,44.0
2012-04-06,72,50.0,,0.5,36.0
2012-04-07,44,50.0,,0.5,22.0
2012-04-08,39,50.0,,0.5,19.5
2012-04-09,92,50.0,,0.5,46.0
2012-04-10,100,50.0,,0.5,50.0
2012-04-11,98,50.0,,0.5,49.0
2012-04-12,99,50.0,,0.5,49.5
2012-04-13,99,50.0,,0.5,49.5
2012-04-14,48,50.0,,0.5,24.0
2012-04-15,43,50.0,,0.5,21.5
2012-04-16,91,50.0,,0.5,45.5
2012-04-17,97,50.0,,0.5,48.5
2012-04-18,90,50.0,,0.5,45.0
2012-04-19,97,50.0,,0.5,48.5
2012-04-20,92,50.0,,0.5,46.0
2012-04-21,47,50.0,,0.5,23.5
2012-04-22,41,50.0,,0.5,20.5
2012-04-23,91,50.0,,0.5,45.5
2012-04-24,95,50.0,,0.5,47.5
2012-04-25,96,50.0,,0.5,48.0
2012-04-26,91,50.0,,0.5,45.5
2012-04-27,94,50.0,,0.5,47.0
2012-04-28,49,50.0,,0.5,24.5
2012-04-29,44,50.0,,0.5,22.0
2012-04-30,92,50.0,,0.5,46.0
2012-05-01,64,53.0,False,0.53,33.92
2012-05-02,66,53.0,,0.53,34.980000000000004
2012-05-03,66,53.0,,0.53,34.980000000000004
2012-05-04,66,53.0,,0.53,34.980000000000004
2012-05-05,34,53.0,,0.53,18.02
2012-05-06,30,53.0,,0.53,15.9
2012-05-07,65,53.0,,0.53,34.45
2012-05-08,67,53.0,,0.53,35.510000000000005
2012-05-09,65,53.0,,0.53,34.45
2012-05-10,65,53.0,,0.53,34.45
2012-05-11,66,53.0,,0.53,34.980000000000004
2012-05-12,39,53.0,,0.53,20.67
2012-05-13,28,53.0,,0.53,14.84
2012-05-14,68,53.0,,0.53,36.04
2012-05-15,68,53.0,,0.53,36.04
2012-05-16,67,53.0,,0.53,35.510000000000005
2012-05-17,69,53.0,,0.53,36.57
2012-05-18,100,53.0,,0.53,53.0
2012-05-19,40,53.0,,0.53,21.200000000000003
2012-05-20,33,53.0,,0.53,17.490000000000002
2012-05-21,76,53.0,,0.53,40.28
2012-05-22,74,53.0,,0.53,39.22
2012-05-23,71,53.0,,0.53,37.63
2012-05-24,66,53.0,,0.53,34.980000000000004
2012-05-25,65,53.0,,0.53,34.45
2012-05-26,33,53.0,,0.53,17.490000000000002
2012-05-27,27,53.0,,0.53,14.31
2012-05-28,32,53.0,,0.53,16.96
2012-05-29,66,53.0,,0.53,34.980000000000004
2012-05-30,68,53.0,,0.53,36.04
2012-05-31,68,53.0,,0.53,36.04
2012-06-01,97,50.0,False,0.5,48.5
2012-06-02,54,50.0,,0.5,27.0
2012-06-03,47,50.0,,0.5,23.5
2012-06-04,100,50.0,,0.5,50.0
2012-06-05,92,50.0,,0.5,46.0
2012-06-06,90,50.0,,0.5,45.0
2012-06-07,90,50.0,,0.5,45.0
2012-06-08,85,50.0,,0.5,42.5
2012-06-09,48,50.0,,0.5,24.0
2012-06-10,42,50.0,,0.5,21.0
2012-06-11,95,50.0,,0.5,47.5
2012-06-12,89,50.0,,0.5,44.5
2012-06-13,86,50.0,,0.5,43.0
2012-06-14,90,50.0,,0.5,45.0
2012-06-15,84,50.0,,0.5,42.0
2012-06-16,53,50.0,,0.5,26.5
2012-06-17,44,50.0,,0.5,22.0
2012-06-18,98,50.0,,0.5,49.0
2012-06-19,87,50.0,,0.5,43.5
2012-06-20,90,50.0,,0.5,45.0
2012-06-21,93,50.0,,0.5,46.5
2012-06-22,86,50.0,,0.5,43.0
2012-06-23,51,50.0,,0.5,25.5
2012-06-24,43,50.0,,0.5,21.5
2012-06-25,92,50.0,,0.5,46.0
2012-06-26,87,50.0,,0.5,43.5
2012-06-27,86,50.0,,0.5,43.0
2012-06-28,89,50.0,,0.5,44.5
2012-06-29,92,50.0,,0.5,46.0
2012-06-30,46,50.0,,0.5,23.0
2012-07-01,38,49.0,False,0.49,18.62
2012-07-02,92,49.0,,0.49,45.08
2012-07-03,89,49.0,,0.49,43.61
2012-07-04,50,49.0,,0.49,24.5
2012-07-05,84,49.0,,0.49,41.16
2012-07-06,86,49.0,,0.49,42.14
2012-07-07,49,49.0,,0.49,24.009999999999998
2012-07-08,39,49.0,,0.49,19.11
2012-07-09,91,49.0,,0.49,44.589999999999996
2012-07-10,91,49.0,,0.49,44.589999999999996
2012-07-11,87,49.0,,0.49,42.63
2012-07-12,88,49.0,,0.49,43.12
2012-07-13,88,49.0,,0.49,43.12
2012-07-14,52,49.0,,0.49,25.48
2012-07-15,43,49.0,,0.49,21.07
2012-07-16,87,49.0,,0.49,42.63
2012-07-17,91,49.0,,0.49,44.589999999999996
2012-07-18,92,49.0,,0.49,45.08
2012-07-19,91,49.0,,0.49,44.589999999999996
2012-07-20,100,49.0,,0.49,49.0
2012-07-21,48,49.0,,0.49,23.52
2012-07-22,38,49.0,,0.49,18.62
2012-07-23,91,49.0,,0.49,44.589999999999996
2012-07-24,96,49.0,,0.49,47.04
2012-07-25,91,49.0,,0.49,44.589999999999996
2012-07-26,100,49.0,,0.49,49.0
2012-07-27,98,49.0,,0.49,48.019999999999996
2012-07-28,48,49.0,,0.49,23.52
2012-07-29,42,49.0,,0.49,20.58
2012-07-30,92,49.0,,0.49,45.08
2012-07-31,93,49.0,,0.49,45.57
2012-08-01,86,49.0,False,0.49,42.14
2012-08-02,98,49.0,,0.49,48.019999999999996
2012-08-03,86,49.0,,0.49,42.14
2012-08-04,43,49.0,,0.49,21.07
2012-08-05,47,49.0,,0.49,23.03
2012-08-06,98,49.0,,0.49,48.019999999999996
2012-08-07,87,49.0,,0.49,42.63
2012-08-08,88,49.0,,0.49,43.12
2012-08-09,89,49.0,,0.49,43.61
2012-08-10,81,49.0,,0.49,39.69
2012-08-11,49,49.0,,0.49,24.009999999999998
2012-08-12,47,49.0,,0.49,23.03
2012-08-13,84,49.0,,0.49,41.16
2012-08-14,97,49.0,,0.49,47.53
2012-08-15,91,49.0,,0.49,44.589999999999996
2012-08-16,90,49.0,,0.49,44.1
2012-08-17,88,49.0,,0.49,43.12
2012-08-18,54,49.0,,0.49,26.46
2012-08-19,42,49.0,,0.49,20.58
2012-08-20,87,49.0,,0.49,42.63
2012-08-21,100,49.0,,0.49,49.0
2012-08-22,90,49.0,,0.49,44.1
2012-08-23,88,49.0,,0.49,43.12
2012-08-24,88,49.0,,0.49,43.12
2012-08-25,58,49.0,,0.49,28.419999999999998
2012-08-26,38,49.0,,0.49,18.62
2012-08-27,91,49.0,,0.49,44.589999999999996
2012-08-28,91,49.0,,0.49,44.589999999999996
2012-08-29,81,49.0,,0.49,39.69
2012-08-30,89,49.0,,0.49,43.61
2012-08-31,85,49.0,,0.49,41.65
2012-09-01,51,48.0,False,0.48,24.48
2012-09-02,33,48.0,,0.48,15.84
2012-09-03,39,48.0,,0.48,18.72
2012-09-04,85,48.0,,0.48,40.8
2012-09-05,85,48.0,,0.48,40.8
2012-09-06,78,48.0,,0.48,37.44
2012-09-07,82,48.0,,0.48,39.36
2012-09-08,45,48.0,,0.48,21.599999999999998
2012-09-09,36,48.0,,0.48,17.28
2012-09-10,81,48.0,,0.48,38.879999999999995
2012-09-11,88,48.0,,0.48,42.239999999999995
2012-09-12,91,48.0,,0.48,43.68
2012-09-13,92,48.0,,0.48,44.16
2012-09-14,100,48.0,,0.48,48.0
2012-09-15,51,48.0,,0.48,24.48
2012-09-16,41,48.0,,0.48,19.68
2012-09-17,92,48.0,,0.48,44.16
2012-09-18,90,48.0,,0.48,43.199999999999996
2012-09-19,83,48.0,,0.48,39.839999999999996
2012-09-20,90,48.0,,0.48,43.199999999999996
2012-09-21,94,48.0,,0.48,45.12
2012-09-22,46,48.0,,0.48,22.08
2012-09-23,41,48.0,,0.48,19.68
2012-09-24,82,48.0,,0.48,39.36
2012-09-25,93,48.0,,0.48,44.64
2012-09-26,90,48.0,,0.48,43.199999999999996
2012-09-27,88,48.0,,0.48,42.239999999999995
2012-09-28,87,48.0,,0.48,41.76
2012-09-29,49,48.0,,0.48,23.52
2012-09-30,37,48.0,,0.48,17.759999999999998
2012-10-01,88,48.0,False,0.48,42.239999999999995
2012-10-02,89,48.0,,0.48,42.72
2012-10-03,95,48.0,,0.48,45.6
2012-10-04,96,48.0,,0.48,46.08
2012-10-05,92,48.0,,0.48,44.16
2012-10-06,47,48.0,,0.48,22.56
2012-10-07,37,48.0,,0.48,17.759999999999998
2012-10-08,81,48.0,,0.48,38.879999999999995
2012-10-09,92,48.0,,0.48,44.16
2012-10-10,99,48.0,,0.48,47.519999999999996
2012-10-11,93,48.0,,0.48,44.64
2012-10-12,88,48.0,,0.48,42.239999999999995
2012-10-13,40,48.0,,0.48,19.2
2012-10-14,42,48.0,,0.48,20.16
2012-10-15,94,48.0,,0.48,45.12
2012-10-16,92,48.0,,0.48,44.16
2012-10-17,91,48.0,,0.48,43.68
2012-10-18,92,48.0,,0.48,44.16
2012-10-19,87,48.0,,0.48,41.76
2012-10-20,45,48.0,,0.48,21.599999999999998
2012-10-21,38,48.0,,0.48,18.24
2012-10-22,93,48.0,,0.48,44.64
2012-10-23,91,48.0,,0.48,43.68
2012-10-24,100,48.0,,0.48,48.0
2012-10-25,96,48.0,,0.48,46.08
2012-10-26,89,48.0,,0.48,42.72
2012-10-27,38,48.0,,0.48,18.24
2012-10-28,34,48.0,,0.48,16.32
2012-10-29,63,48.0,,0.48,30.24
2012-10-30,62,48.0,,0.48,29.759999999999998
2012-10-31,92,48.0,,0.48,44.16
2012-11-01,85,46.0,False,0.46,39.1
2012-11-02,86,46.0,,0.46,39.56
2012-11-03,44,46.0,,0.46,20.240000000000002
2012-11-04,35,46.0,,0.46,16.1
2012-11-05,80,46.0,,0.46,36.800000000000004
2012-11-06,87,46.0,,0.46,40.02
2012-11-07,96,46.0,,0.46,44.160000000000004
2012-11-08,100,46.0,,0.46,46.0
2012-11-09,100,46.0,,0.46,46.0
2012-11-10,44,46.0,,0.46,20.240000000000002
2012-11-11,29,46.0,,0.46,13.34
2012-11-12,88,46.0,,0.46,40.480000000000004
2012-11-13,84,46.0,,0.46,38.64
2012-11-14,97,46.0,,0.46,44.620000000000005
2012-11-15,93,46.0,,0.46,42.78
2012-11-16,94,46.0,,0.46,43.24
2012-11-17,42,46.0,,0.46,19.32
2012-11-18,38,46.0,,0.46,17.48
2012-11-19,85,46.0,,0.46,39.1
2012-11-20,88,46.0,,0.46,40.480000000000004
2012-11-21,76,46.0,,0.46,34.96
2012-11-22,39,46.0,,0.46,17.94
2012-11-23,54,46.0,,0.46,24.84
2012-11-24,41,46.0,,0.46,18.86
2012-11-25,36,46.0,,0.46,16.560000000000002
2012-11-26,84,46.0,,0.46,38.64
2012-11-27,88,46.0,,0.46,40.480000000000004
2012-11-28,82,46.0,,0.46,37.72
2012-11-29,90,46.0,,0.46,41.4
2012-11-30,82,46.0,,0.46,37.72
2012-12-01,50,44.0,False,0.44,22.0
2012-12-02,42,44.0,,0.44,18.48
2012-12-03,92,44.0,,0.44,40.48
2012-12-04,93,44.0,,0.44,40.92
2012-12-05,100,44.0,,0.44,44.0
2012-12-06,98,44.0,,0.44,43.12
2012-12-07,94,44.0,,0.44,41.36
2012-12-08,43,44.0,,0.44,18.92
2012-12-09,36,44.0,,0.44,15.84
2012-12-10,86,44.0,,0.44,37.84
2012-12-11,89,44.0,,0.44,39.160000000000004
2012-12-12,88,44.0,,0.44,38.72
2012-12-13,95,44.0,,0.44,41.8
2012-12-14,87,44.0,,0.44,38.28
2012-12-15,48,44.0,,0.44,21.12
2012-12-16,33,44.0,,0.44,14.52
2012-12-17,88,44.0,,0.44,38.72
2012-12-18,100,44.0,,0.44,44.0
2012-12-19,89,44.0,,0.44,39.160000000000004
2012-12-20,90,44.0,,0.44,39.6
2012-12-21,89,44.0,,0.44,39.160000000000004
2012-12-22,45,44.0,,0.44,19.8
2012-12-23,38,44.0,,0.44,16.72
2012-12-24,58,44.0,,0.44,25.52
2012-12-25,31,44.0,,0.44,13.64
2012-12-26,72,44.0,,0.44,31.68
2012-12-27,80,44.0,,0.44,35.2
2012-12-28,99,44.0,,0.44,43.56
2012-12-29,59,44.0,,0.44,25.96
2012-12-30,40,44.0,,0.44,17.6
2012-12-31,80,44.0,,0.44,35.2
2013-01-01,44,52.0,False,0.52,22.880000000000003
2013-01-02,93,52.0,,0.52,48.36
2013-01-03,94,52.0,,0.52,48.88
2013-01-04,89,52.0,,0.52,46.28
2013-01-05,50,52.0,,0.52,26.0
2013-01-06,37,52.0,,0.52,19.240000000000002
2013-01-07,90,52.0,,0.52,46.800000000000004
2013-01-08,86,52.0,,0.52,44.72
2013-01-09,89,52.0,,0.52,46.28
2013-01-10,91,52.0,,0.52,47.32
2013-01-11,88,52.0,,0.52,45.760000000000005
2013-01-12,48,52.0,,0.52,24.96
2013-01-13,40,52.0,,0.52,20.8
2013-01-14,85,52.0,,0.52,44.2
2013-01-15,96,52.0,,0.52,49.92
2013-01-16,85,52.0,,0.52,44.2
2013-01-17,91,52.0,,0.52,47.32
2013-01-18,92,52.0,,0.52,47.84
2013-01-19,51,52.0,,0.52,26.52
2013-01-20,39,52.0,,0.52,20.28
2013-01-21,62,52.0,,0.52,32.24
2013-01-22,90,52.0,,0.52,46.800000000000004
2013-01-23,100,52.0,,0.52,52.0
2013-01-24,96,52.0,,0.52,49.92
2013-01-25,93,52.0,,0.52,48.36
2013-01-26,52,52.0,,0.52,27.04
2013-01-27,41,52.0,,0.52,21.32
2013-01-28,93,52.0,,0.52,48.36
2013-01-29,97,52.0,,0.52,50.440000000000005
2013-01-30,93,52.0,,0.52,48.36
2013-01-31,99,52.0,,0.52,51.480000000000004
2013-02-01,99,55.0,False,0.55,54.45
2013-02-02,56,55.0,,0.55,30.800000000000004
2013-02-03,39,55.0,,0.55,21.450000000000003
2013-02-04,87,55.0,,0.55,47.85
2013-02-05,94,55.0,,0.55,51.7
2013-02-06,94,55.0,,0.55,51.7
2013-02-07,92,55.0,,0.55,50.6
2013-02-08,89,55.0,,0.55,48.95
2013-02-09,51,55.0,,0.55,28.05
2013-02-10,42,55.0,,0.55,23.1
2013-02-11,82,55.0,,0.55,45.1
2013-02-12,89,55.0,,0.55,48.95
2013-02-13,89,55.0,,0.55,48.95
2013-02-14,90,55.0,,0.55,49.50000000000001
2013-02-15,92,55.0,,0.55,50.6
2013-02-16,52,55.0,,0.55,28.6
2013-02-17,39,55.0,,0.55,21.450000000000003
2013-02-18,67,55.0,,0.55,36.85
2013-02-19,92,55.0,,0.55,50.6
2013-02-20,90,55.0,,0.55,49.50000000000001
2013-02-21,95,55.0,,0.55,52.25000000000001
2013-02-22,89,55.0,,0.55,48.95
2013-02-23,47,55.0,,0.55,25.85
2013-02-24,41,55.0,,0.55,22.55
2013-02-25,89,55.0,,0.55,48.95
2013-02-26,97,55.0,,0.55,53.35
2013-02-27,100,55.0,,0.55,55.00000000000001
2013-02-28,98,55.0,,0.55,53.900000000000006
2013-03-01,97,52.0,False,0.52,50.440000000000005
2013-03-02,52,52.0,,0.52,27.04
2013-03-03,43,52.0,,0.52,22.36
2013-03-04,88,52.0,,0.52,45.760000000000005
2013-03-05,93,52.0,,0.52,48.36
2013-03-06,100,52.0,,0.52,52.0
2013-03-07,97,52.0,,0.52,50.440000000000005
2013-03-08,97,52.0,,0.52,50.440000000000005
2013-03-09,47,52.0,,0.52,24.44
2013-03-10,40,52.0,,0.52,20.8
2013-03-11,90,52.0,,0.52,46.800000000000004
2013-03-12,96,52.0,,0.52,49.92
2013-03-13,91,52.0,,0.52,47.32
2013-03-14,93,52.0,,0.52,48.36
2013-03-15,97,52.0,,0.52,50.440000000000005
2013-03-16,50,52.0,,0.52,26.0
2013-03-17,37,52.0,,0.52,19.240000000000002
2013-03-18,92,52.0,,0.52,47.84
2013-03-19,89,52.0,,0.52,46.28
2013-03-20,94,52.0,,0.52,48.88
2013-03-21,90,52.0,,0.52,46.800000000000004
2013-03-22,89,52.0,,0.52,46.28
2013-03-23,44,52.0,,0.52,22.880000000000003
2013-03-24,40,52.0,,0.52,20.8
2013-03-25,85,52.0,,0.52,44.2
2013-03-26,88,52.0,,0.52,45.760000000000005
2013-03-27,90,52.0,,0.52,46.800000000000004
2013-03-28,87,52.0,,0.52,45.24
2013-03-29,74,52.0,,0.52,38.480000000000004
2013-03-30,42,52.0,,0.52,21.84
2013-03-31,32,52.0,,0.52,16.64
2013-04-01,89,54.0,False,0.54,48.06
2013-04-02,96,54.0,,0.54,51.84
2013-04-03,93,54.0,,0.54,50.220000000000006
2013-04-04,92,54.0,,0.54,49.68000000000001
2013-04-05,88,54.0,,0.54,47.52
2013-04-06,45,54.0,,0.54,24.3
2013-04-07,42,54.0,,0.54,22.68
2013-04-08,91,54.0,,0.54,49.14
2013-04-09,92,54.0,,0.54,49.68000000000001
2013-04-10,91,54.0,,0.54,49.14
2013-04-11,92,54.0,,0.54,49.68000000000001
2013-04-12,96,54.0,,0.54,51.84
2013-04-13,48,54.0,,0.54,25.92
2013-04-14,43,54.0,,0.54,23.220000000000002
2013-04-15,99,54.0,,0.54,53.46
2013-04-16,94,54.0,,0.54,50.760000000000005
2013-04-17,92,54.0,,0.54,49.68000000000001
2013-04-18,87,54.0,,0.54,46.980000000000004
2013-04-19,85,54.0,,0.54,45.900000000000006
2013-04-20,47,54.0,,0.54,25.380000000000003
2013-04-21,42,54.0,,0.54,22.68
2013-04-22,92,54.0,,0.54,49.68000000000001
2013-04-23,100,54.0,,0.54,54.0
2013-04-24,98,54.0,,0.54,52.92
