date,leverage_unscaled,leverage_monthly,isPartial,scale,leverage
2016-08-22,71,35.0,,0.35,24.849999999999998
2016-08-23,28,35.0,,0.35,9.799999999999999
2016-08-24,32,35.0,,0.35,11.2
2016-08-25,55,35.0,,0.35,19.25
2016-08-26,32,35.0,,0.35,11.2
2016-08-27,23,35.0,,0.35,8.049999999999999
2016-08-28,100,35.0,,0.35,35.0
2016-08-29,56,35.0,,0.35,19.599999999999998
2016-08-30,49,35.0,,0.35,17.15
2016-08-31,19,35.0,,0.35,6.6499999999999995
2016-09-01,45,38.0,False,0.38,17.1
2016-09-02,36,38.0,,0.38,13.68
2016-09-03,24,38.0,,0.38,9.120000000000001
2016-09-04,100,38.0,,0.38,38.0
2016-09-05,78,38.0,,0.38,29.64
2016-09-06,42,38.0,,0.38,15.96
2016-09-07,36,38.0,,0.38,13.68
2016-09-08,46,38.0,,0.38,17.48
2016-09-09,29,38.0,,0.38,11.02
2016-09-10,41,38.0,,0.38,15.58
2016-09-11,77,38.0,,0.38,29.26
2016-09-12,90,38.0,,0.38,34.2
2016-09-13,34,38.0,,0.38,12.92
2016-09-14,49,38.0,,0.38,18.62
2016-09-15,54,38.0,,0.38,20.52
2016-09-16,43,38.0,,0.38,16.34
2016-09-17,29,38.0,,0.38,11.02
2016-09-18,55,38.0,,0.38,20.9
2016-09-19,69,38.0,,0.38,26.22
2016-09-20,62,38.0,,0.38,23.56
2016-09-21,58,38.0,,0.38,22.04
2016-09-22,30,38.0,,0.38,11.4
2016-09-23,41,38.0,,0.38,15.58
2016-09-24,47,38.0,,0.38,17.86
2016-09-25,92,38.0,,0.38,34.96
2016-09-26,53,38.0,,0.38,20.14
2016-09-27,63,38.0,,0.38,23.94
2016-09-28,34,38.0,,0.38,12.92
2016-09-29,43,38.0,,0.38,16.34
2016-09-30,31,38.0,,0.38,11.78
2016-10-01,23,36.0,False,0.36,8.28
2016-10-02,67,36.0,,0.36,24.119999999999997
2016-10-03,46,36.0,,0.36,16.56
2016-10-04,38,36.0,,0.36,13.68
2016-10-05,40,36.0,,0.36,14.399999999999999
2016-10-06,39,36.0,,0.36,14.04
2016-10-07,26,36.0,,0.36,9.36
2016-10-08,23,36.0,,0.36,8.28
2016-10-09,72,36.0,,0.36,25.919999999999998
2016-10-10,85,36.0,,0.36,30.599999999999998
2016-10-11,42,36.0,,0.36,15.12
2016-10-12,31,36.0,,0.36,11.16
2016-10-13,57,36.0,,0.36,20.52
2016-10-14,46,36.0,,0.36,16.56
2016-10-15,26,36.0,,0.36,9.36
2016-10-16,80,36.0,,0.36,28.799999999999997
2016-10-17,52,36.0,,0.36,18.72
2016-10-18,40,36.0,,0.36,14.399999999999999
2016-10-19,41,36.0,,0.36,14.76
2016-10-20,35,36.0,,0.36,12.6
2016-10-21,32,36.0,,0.36,11.52
2016-10-22,27,36.0,,0.36,9.719999999999999
2016-10-23,100,36.0,,0.36,36.0
2016-10-24,67,36.0,,0.36,24.119999999999997
2016-10-25,55,36.0,,0.36,19.8
2016-10-26,27,36.0,,0.36,9.719999999999999
2016-10-27,47,36.0,,0.36,16.919999999999998
2016-10-28,46,36.0,,0.36,16.56
2016-10-29,28,36.0,,0.36,10.08
2016-10-30,62,36.0,,0.36,22.32
2016-10-31,56,36.0,,0.36,20.16
2016-11-01,51,35.0,False,0.35,17.849999999999998
2016-11-02,74,35.0,,0.35,25.9
2016-11-03,37,35.0,,0.35,12.95
2016-11-04,40,35.0,,0.35,14.0
2016-11-05,54,35.0,,0.35,18.9
2016-11-06,86,35.0,,0.35,30.099999999999998
2016-11-07,69,35.0,,0.35,24.15
2016-11-08,76,35.0,,0.35,26.599999999999998
2016-11-09,35,35.0,,0.35,12.25
2016-11-10,54,35.0,,0.35,18.9
2016-11-11,40,35.0,,0.35,14.0
2016-11-12,47,35.0,,0.35,16.45
2016-11-13,100,35.0,,0.35,35.0
2016-11-14,74,35.0,,0.35,25.9
2016-11-15,85,35.0,,0.35,29.749999999999996
2016-11-16,59,35.0,,0.35,20.65
2016-11-17,78,35.0,,0.35,27.299999999999997
2016-11-18,61,35.0,,0.35,21.349999999999998
2016-11-19,53,35.0,,0.35,18.549999999999997
2016-11-20,78,35.0,,0.35,27.299999999999997
2016-11-21,88,35.0,,0.35,30.799999999999997
2016-11-22,71,35.0,,0.35,24.849999999999998
2016-11-23,44,35.0,,0.35,15.399999999999999
2016-11-24,43,35.0,,0.35,15.049999999999999
2016-11-25,37,35.0,,0.35,12.95
2016-11-26,59,35.0,,0.35,20.65
2016-11-27,32,35.0,,0.35,11.2
2016-11-28,45,35.0,,0.35,15.749999999999998
2016-11-29,67,35.0,,0.35,23.45
2016-11-30,75,35.0,,0.35,26.25
2016-12-01,100,29.0,False,0.29,28.999999999999996
2016-12-02,57,29.0,,0.29,16.529999999999998
2016-12-03,76,29.0,,0.29,22.04
2016-12-04,68,29.0,,0.29,19.72
2016-12-05,68,29.0,,0.29,19.72
2016-12-06,93,29.0,,0.29,26.97
2016-12-07,66,29.0,,0.29,19.139999999999997
2016-12-08,66,29.0,,0.29,19.139999999999997
2016-12-09,69,29.0,,0.29,20.009999999999998
2016-12-10,36,29.0,,0.29,10.44
2016-12-11,53,29.0,,0.29,15.37
2016-12-12,79,29.0,,0.29,22.91
2016-12-13,71,29.0,,0.29,20.59
2016-12-14,88,29.0,,0.29,25.52
2016-12-15,68,29.0,,0.29,19.72
2016-12-16,45,29.0,,0.29,13.049999999999999
2016-12-17,46,29.0,,0.29,13.34
2016-12-18,55,29.0,,0.29,15.95
2016-12-19,64,29.0,,0.29,18.56
2016-12-20,45,29.0,,0.29,13.049999999999999
2016-12-21,66,29.0,,0.29,19.139999999999997
2016-12-22,57,29.0,,0.29,16.529999999999998
2016-12-23,45,29.0,,0.29,13.049999999999999
2016-12-24,56,29.0,,0.29,16.24
2016-12-25,65,29.0,,0.29,18.849999999999998
2016-12-26,54,29.0,,0.29,15.659999999999998
2016-12-27,43,29.0,,0.29,12.469999999999999
2016-12-28,53,29.0,,0.29,15.37
2016-12-29,34,29.0,,0.29,9.86
2016-12-30,49,29.0,,0.29,14.209999999999999
2016-12-31,41,29.0,,0.29,11.889999999999999
2017-01-01,20,36.0,False,0.36,7.199999999999999
2017-01-02,27,36.0,,0.36,9.719999999999999
2017-01-03,25,36.0,,0.36,9.0
2017-01-04,32,36.0,,0.36,11.52
2017-01-05,29,36.0,,0.36,10.44
2017-01-06,38,36.0,,0.36,13.68
2017-01-07,48,36.0,,0.36,17.28
2017-01-08,75,36.0,,0.36,27.0
2017-01-09,71,36.0,,0.36,25.56
2017-01-10,33,36.0,,0.36,11.879999999999999
2017-01-11,28,36.0,,0.36,10.08
2017-01-12,30,36.0,,0.36,10.799999999999999
2017-01-13,30,36.0,,0.36,10.799999999999999
2017-01-14,29,36.0,,0.36,10.44
2017-01-15,63,36.0,,0.36,22.68
2017-01-16,67,36.0,,0.36,24.119999999999997
2017-01-17,47,36.0,,0.36,16.919999999999998
2017-01-18,43,36.0,,0.36,15.479999999999999
2017-01-19,46,36.0,,0.36,16.56
2017-01-20,48,36.0,,0.36,17.28
2017-01-21,28,36.0,,0.36,10.08
2017-01-22,100,36.0,,0.36,36.0
2017-01-23,75,36.0,,0.36,27.0
2017-01-24,44,36.0,,0.36,15.84
2017-01-25,48,36.0,,0.36,17.28
2017-01-26,39,36.0,,0.36,14.04
2017-01-27,30,36.0,,0.36,10.799999999999999
2017-01-28,22,36.0,,0.36,7.92
2017-01-29,43,36.0,,0.36,15.479999999999999
2017-01-30,33,36.0,,0.36,11.879999999999999
2017-01-31,40,36.0,,0.36,14.399999999999999
2017-02-01,71,33.0,False,0.33,23.43
2017-02-02,71,33.0,,0.33,23.43
2017-02-03,74,33.0,,0.33,24.42
2017-02-04,70,33.0,,0.33,23.1
2017-02-05,61,33.0,,0.33,20.130000000000003
2017-02-06,64,33.0,,0.33,21.12
2017-02-07,84,33.0,,0.33,27.720000000000002
2017-02-08,70,33.0,,0.33,23.1
2017-02-09,64,33.0,,0.33,21.12
2017-02-10,49,33.0,,0.33,16.17
2017-02-11,45,33.0,,0.33,14.850000000000001
2017-02-12,54,33.0,,0.33,17.82
2017-02-13,100,33.0,,0.33,33.0
2017-02-14,85,33.0,,0.33,28.05
2017-02-15,82,33.0,,0.33,27.060000000000002
2017-02-16,71,33.0,,0.33,23.43
2017-02-17,59,33.0,,0.33,19.470000000000002
2017-02-18,65,33.0,,0.33,21.45
2017-02-19,66,33.0,,0.33,21.78
2017-02-20,73,33.0,,0.33,24.09
2017-02-21,70,33.0,,0.33,23.1
2017-02-22,89,33.0,,0.33,29.37
2017-02-23,95,33.0,,0.33,31.35
2017-02-24,55,33.0,,0.33,18.150000000000002
2017-02-25,57,33.0,,0.33,18.810000000000002
2017-02-26,59,33.0,,0.33,19.470000000000002
2017-02-27,98,33.0,,0.33,32.34
2017-02-28,79,33.0,,0.33,26.07
2017-03-01,100,32.0,False,0.32,32.0
2017-03-02,92,32.0,,0.32,29.44
2017-03-03,80,32.0,,0.32,25.6
2017-03-04,60,32.0,,0.32,19.2
2017-03-05,45,32.0,,0.32,14.4
2017-03-06,78,32.0,,0.32,24.96
2017-03-07,88,32.0,,0.32,28.16
2017-03-08,93,32.0,,0.32,29.76
2017-03-09,72,32.0,,0.32,23.04
2017-03-10,69,32.0,,0.32,22.080000000000002
2017-03-11,28,32.0,,0.32,8.96
2017-03-12,59,32.0,,0.32,18.88
2017-03-13,66,32.0,,0.32,21.12
2017-03-14,52,32.0,,0.32,16.64
2017-03-15,62,32.0,,0.32,19.84
2017-03-16,56,32.0,,0.32,17.92
2017-03-17,65,32.0,,0.32,20.8
2017-03-18,50,32.0,,0.32,16.0
2017-03-19,46,32.0,,0.32,14.72
2017-03-20,86,32.0,,0.32,27.52
2017-03-21,89,32.0,,0.32,28.48
2017-03-22,83,32.0,,0.32,26.560000000000002
2017-03-23,69,32.0,,0.32,22.080000000000002
2017-03-24,63,32.0,,0.32,20.16
2017-03-25,57,32.0,,0.32,18.240000000000002
2017-03-26,53,32.0,,0.32,16.96
2017-03-27,92,32.0,,0.32,29.44
2017-03-28,53,32.0,,0.32,16.96
2017-03-29,72,32.0,,0.32,23.04
2017-03-30,75,32.0,,0.32,24.0
2017-03-31,70,32.0,,0.32,22.400000000000002
2017-04-01,40,32.0,False,0.32,12.8
2017-04-02,80,32.0,,0.32,25.6
2017-04-03,66,32.0,,0.32,21.12
2017-04-04,71,32.0,,0.32,22.72
2017-04-05,70,32.0,,0.32,22.400000000000002
2017-04-06,70,32.0,,0.32,22.400000000000002
2017-04-07,59,32.0,,0.32,18.88
2017-04-08,36,32.0,,0.32,11.52
2017-04-09,76,32.0,,0.32,24.32
2017-04-10,79,32.0,,0.32,25.28
2017-04-11,76,32.0,,0.32,24.32
2017-04-12,71,32.0,,0.32,22.72
2017-04-13,64,32.0,,0.32,20.48
2017-04-14,63,32.0,,0.32,20.16
2017-04-15,44,32.0,,0.32,14.08
2017-04-16,49,32.0,,0.32,15.68
2017-04-17,72,32.0,,0.32,23.04
2017-04-18,78,32.0,,0.32,24.96
2017-04-19,66,32.0,,0.32,21.12
2017-04-20,66,32.0,,0.32,21.12
2017-04-21,53,32.0,,0.32,16.96
2017-04-22,68,32.0,,0.32,21.76
2017-04-23,52,32.0,,0.32,16.64
2017-04-24,85,32.0,,0.32,27.2
2017-04-25,92,32.0,,0.32,29.44
2017-04-26,98,32.0,,0.32,31.36
2017-04-27,100,32.0,,0.32,32.0
2017-04-28,51,32.0,,0.32,16.32
2017-04-29,30,32.0,,0.32,9.6
2017-04-30,54,32.0,,0.32,17.28
2017-05-01,100,30.0,False,0.3,30.0
2017-05-02,76,30.0,,0.3,22.8
2017-05-03,78,30.0,,0.3,23.4
2017-05-04,82,30.0,,0.3,24.599999999999998
2017-05-05,32,30.0,,0.3,9.6
2017-05-06,28,30.0,,0.3,8.4
2017-05-07,75,30.0,,0.3,22.5
2017-05-08,69,30.0,,0.3,20.7
2017-05-09,60,30.0,,0.3,18.0
2017-05-10,60,30.0,,0.3,18.0
2017-05-11,38,30.0,,0.3,11.4
2017-05-12,55,30.0,,0.3,16.5
2017-05-13,58,30.0,,0.3,17.4
2017-05-14,41,30.0,,0.3,12.299999999999999
2017-05-15,52,30.0,,0.3,15.6
2017-05-16,50,30.0,,0.3,15.0
2017-05-17,37,30.0,,0.3,11.1
2017-05-18,37,30.0,,0.3,11.1
2017-05-19,42,30.0,,0.3,12.6
2017-05-20,34,30.0,,0.3,10.2
2017-05-21,49,30.0,,0.3,14.7
2017-05-22,61,30.0,,0.3,18.3
2017-05-23,56,30.0,,0.3,16.8
2017-05-24,43,30.0,,0.3,12.9
2017-05-25,56,30.0,,0.3,16.8
2017-05-26,63,30.0,,0.3,18.9
2017-05-27,51,30.0,,0.3,15.299999999999999
2017-05-28,51,30.0,,0.3,15.299999999999999
2017-05-29,48,30.0,,0.3,14.399999999999999
2017-05-30,49,30.0,,0.3,14.7
2017-05-31,44,30.0,,0.3,13.2
2017-06-01,79,26.0,False,0.26,20.54
2017-06-02,75,26.0,,0.26,19.5
2017-06-03,64,26.0,,0.26,16.64
2017-06-04,86,26.0,,0.26,22.36
2017-06-05,91,26.0,,0.26,23.66
2017-06-06,83,26.0,,0.26,21.580000000000002
2017-06-07,86,26.0,,0.26,22.36
2017-06-08,85,26.0,,0.26,22.1
2017-06-09,70,26.0,,0.26,18.2
2017-06-10,64,26.0,,0.26,16.64
2017-06-11,86,26.0,,0.26,22.36
2017-06-12,63,26.0,,0.26,16.38
2017-06-13,75,26.0,,0.26,19.5
2017-06-14,86,26.0,,0.26,22.36
2017-06-15,92,26.0,,0.26,23.92
2017-06-16,80,26.0,,0.26,20.8
2017-06-17,47,26.0,,0.26,12.22
2017-06-18,48,26.0,,0.26,12.48
2017-06-19,100,26.0,,0.26,26.0
2017-06-20,100,26.0,,0.26,26.0
2017-06-21,74,26.0,,0.26,19.240000000000002
2017-06-22,85,26.0,,0.26,22.1
2017-06-23,85,26.0,,0.26,22.1
2017-06-24,69,26.0,,0.26,17.94
2017-06-25,67,26.0,,0.26,17.42
2017-06-26,46,26.0,,0.26,11.96
2017-06-27,65,26.0,,0.26,16.900000000000002
2017-06-28,91,26.0,,0.26,23.66
2017-06-29,95,26.0,,0.26,24.7
2017-06-30,90,26.0,,0.26,23.400000000000002
2017-07-01,57,27.0,False,0.27,15.39
2017-07-02,27,27.0,,0.27,7.290000000000001
2017-07-03,49,27.0,,0.27,13.23
2017-07-04,62,27.0,,0.27,16.740000000000002
2017-07-05,51,27.0,,0.27,13.770000000000001
2017-07-06,79,27.0,,0.27,21.330000000000002
2017-07-07,49,27.0,,0.27,13.23
2017-07-08,47,27.0,,0.27,12.690000000000001
2017-07-09,69,27.0,,0.27,18.630000000000003
2017-07-10,18,27.0,,0.27,4.86
2017-07-11,100,27.0,,0.27,27.0
2017-07-12,70,27.0,,0.27,18.900000000000002
2017-07-13,64,27.0,,0.27,17.28
2017-07-14,26,27.0,,0.27,7.0200000000000005
2017-07-15,48,27.0,,0.27,12.96
2017-07-16,53,27.0,,0.27,14.31
2017-07-17,56,27.0,,0.27,15.120000000000001
2017-07-18,74,27.0,,0.27,19.98
2017-07-19,90,27.0,,0.27,24.3
2017-07-20,44,27.0,,0.27,11.88
2017-07-21,88,27.0,,0.27,23.76
2017-07-22,69,27.0,,0.27,18.630000000000003
2017-07-23,39,27.0,,0.27,10.530000000000001
2017-07-24,55,27.0,,0.27,14.850000000000001
2017-07-25,66,27.0,,0.27,17.82
2017-07-26,66,27.0,,0.27,17.82
2017-07-27,66,27.0,,0.27,17.82
2017-07-28,61,27.0,,0.27,16.470000000000002
2017-07-29,55,27.0,,0.27,14.850000000000001
2017-07-30,53,27.0,,0.27,14.31
2017-07-31,70,27.0,,0.27,18.900000000000002
2017-08-01,50,27.0,False,0.27,13.5
2017-08-02,76,27.0,,0.27,20.520000000000003
2017-08-03,81,27.0,,0.27,21.87
2017-08-04,62,27.0,,0.27,16.740000000000002
2017-08-05,91,27.0,,0.27,24.57
2017-08-06,57,27.0,,0.27,15.39
2017-08-07,73,27.0,,0.27,19.71
2017-08-08,86,27.0,,0.27,23.220000000000002
2017-08-09,97,27.0,,0.27,26.19
2017-08-10,97,27.0,,0.27,26.19
2017-08-11,58,27.0,,0.27,15.66
2017-08-12,84,27.0,,0.27,22.68
2017-08-13,65,27.0,,0.27,17.55
2017-08-14,90,27.0,,0.27,24.3
2017-08-15,76,27.0,,0.27,20.520000000000003
2017-08-16,73,27.0,,0.27,19.71
2017-08-17,81,27.0,,0.27,21.87
2017-08-18,69,27.0,,0.27,18.630000000000003
2017-08-19,50,27.0,,0.27,13.5
2017-08-20,68,27.0,,0.27,18.36
2017-08-21,36,27.0,,0.27,9.72
2017-08-22,63,27.0,,0.27,17.01
2017-08-23,80,27.0,,0.27,21.6
2017-08-24,46,27.0,,0.27,12.420000000000002
2017-08-25,92,27.0,,0.27,24.840000000000003
2017-08-26,64,27.0,,0.27,17.28
2017-08-27,61,27.0,,0.27,16.470000000000002
2017-08-28,59,27.0,,0.27,15.930000000000001
2017-08-29,66,27.0,,0.27,17.82
2017-08-30,71,27.0,,0.27,19.17
2017-08-31,100,27.0,,0.27,27.0
2017-09-01,52,28.0,False,0.28,14.560000000000002
2017-09-02,31,28.0,,0.28,8.680000000000001
2017-09-03,71,28.0,,0.28,19.880000000000003
2017-09-04,68,28.0,,0.28,19.040000000000003
2017-09-05,58,28.0,,0.28,16.240000000000002
2017-09-06,69,28.0,,0.28,19.32
2017-09-07,65,28.0,,0.28,18.200000000000003
2017-09-08,43,28.0,,0.28,12.040000000000001
2017-09-09,64,28.0,,0.28,17.92
2017-09-10,45,28.0,,0.28,12.600000000000001
2017-09-11,74,28.0,,0.28,20.720000000000002
2017-09-12,63,28.0,,0.28,17.64
2017-09-13,70,28.0,,0.28,19.6
2017-09-14,81,28.0,,0.28,22.680000000000003
2017-09-15,55,28.0,,0.28,15.400000000000002
2017-09-16,61,28.0,,0.28,17.080000000000002
2017-09-17,100,28.0,,0.28,28.000000000000004
2017-09-18,86,28.0,,0.28,24.080000000000002
2017-09-19,77,28.0,,0.28,21.560000000000002
2017-09-20,69,28.0,,0.28,19.32
2017-09-21,61,28.0,,0.28,17.080000000000002
2017-09-22,72,28.0,,0.28,20.160000000000004
2017-09-23,57,28.0,,0.28,15.96
2017-09-24,72,28.0,,0.28,20.160000000000004
2017-09-25,88,28.0,,0.28,24.64
2017-09-26,77,28.0,,0.28,21.560000000000002
2017-09-27,96,28.0,,0.28,26.880000000000003
2017-09-28,88,28.0,,0.28,24.64
2017-09-29,67,28.0,,0.28,18.76
2017-09-30,51,28.0,,0.28,14.280000000000001
2017-10-01,68,32.0,False,0.32,21.76
2017-10-02,79,32.0,,0.32,25.28
2017-10-03,68,32.0,,0.32,21.76
2017-10-04,64,32.0,,0.32,20.48
2017-10-05,69,32.0,,0.32,22.080000000000002
2017-10-06,65,32.0,,0.32,20.8
2017-10-07,43,32.0,,0.32,13.76
2017-10-08,67,32.0,,0.32,21.44
2017-10-09,47,32.0,,0.32,15.040000000000001
2017-10-10,91,32.0,,0.32,29.12
2017-10-11,87,32.0,,0.32,27.84
2017-10-12,100,32.0,,0.32,32.0
2017-10-13,85,32.0,,0.32,27.2
2017-10-14,64,32.0,,0.32,20.48
2017-10-15,59,32.0,,0.32,18.88
2017-10-16,90,32.0,,0.32,28.8
2017-10-17,81,32.0,,0.32,25.92
2017-10-18,92,32.0,,0.32,29.44
2017-10-19,81,32.0,,0.32,25.92
2017-10-20,62,32.0,,0.32,19.84
2017-10-21,39,32.0,,0.32,12.48
2017-10-22,64,32.0,,0.32,20.48
2017-10-23,97,32.0,,0.32,31.04
2017-10-24,82,32.0,,0.32,26.240000000000002
2017-10-25,67,32.0,,0.32,21.44
2017-10-26,63,32.0,,0.32,20.16
2017-10-27,60,32.0,,0.32,19.2
2017-10-28,49,32.0,,0.32,15.68
2017-10-29,67,32.0,,0.32,21.44
2017-10-30,68,32.0,,0.32,21.76
2017-10-31,79,32.0,,0.32,25.28
2017-11-01,100,29.0,False,0.29,28.999999999999996
2017-11-02,61,29.0,,0.29,17.689999999999998
2017-11-03,71,29.0,,0.29,20.59
2017-11-04,49,29.0,,0.29,14.209999999999999
2017-11-05,64,29.0,,0.29,18.56
2017-11-06,98,29.0,,0.29,28.419999999999998
2017-11-07,83,29.0,,0.29,24.069999999999997
2017-11-08,91,29.0,,0.29,26.389999999999997
2017-11-09,77,29.0,,0.29,22.33
2017-11-10,72,29.0,,0.29,20.88
2017-11-11,58,29.0,,0.29,16.82
2017-11-12,61,29.0,,0.29,17.689999999999998
2017-11-13,85,29.0,,0.29,24.65
2017-11-14,83,29.0,,0.29,24.069999999999997
2017-11-15,70,29.0,,0.29,20.299999999999997
2017-11-16,63,29.0,,0.29,18.27
2017-11-17,42,29.0,,0.29,12.18
2017-11-18,54,29.0,,0.29,15.659999999999998
2017-11-19,39,29.0,,0.29,11.309999999999999
2017-11-20,52,29.0,,0.29,15.079999999999998
2017-11-21,75,29.0,,0.29,21.75
2017-11-22,62,29.0,,0.29,17.98
2017-11-23,42,29.0,,0.29,12.18
2017-11-24,23,29.0,,0.29,6.67
2017-11-25,51,29.0,,0.29,14.79
2017-11-26,57,29.0,,0.29,16.529999999999998
2017-11-27,75,29.0,,0.29,21.75
2017-11-28,83,29.0,,0.29,24.069999999999997
2017-11-29,79,29.0,,0.29,22.91
2017-11-30,81,29.0,,0.29,23.49
2017-12-01,34,26.0,False,0.26,8.84
2017-12-02,27,26.0,,0.26,7.0200000000000005
2017-12-03,30,26.0,,0.26,7.800000000000001
2017-12-04,58,26.0,,0.26,15.08
2017-12-05,55,26.0,,0.26,14.3
2017-12-06,51,26.0,,0.26,13.26
2017-12-07,41,26.0,,0.26,10.66
2017-12-08,36,26.0,,0.26,9.36
2017-12-09,43,26.0,,0.26,11.18
2017-12-10,52,26.0,,0.26,13.52
2017-12-11,100,26.0,,0.26,26.0
2017-12-12,51,26.0,,0.26,13.26
2017-12-13,49,26.0,,0.26,12.74
2017-12-14,45,26.0,,0.26,11.700000000000001
2017-12-15,27,26.0,,0.26,7.0200000000000005
2017-12-16,34,26.0,,0.26,8.84
2017-12-17,30,26.0,,0.26,7.800000000000001
2017-12-18,31,26.0,,0.26,8.06
2017-12-19,47,26.0,,0.26,12.22
2017-12-20,37,26.0,,0.26,9.620000000000001
2017-12-21,38,26.0,,0.26,9.88
2017-12-22,22,26.0,,0.26,5.720000000000001
2017-12-23,19,26.0,,0.26,4.94
2017-12-24,24,26.0,,0.26,6.24
2017-12-25,21,26.0,,0.26,5.46
2017-12-26,25,26.0,,0.26,6.5
2017-12-27,29,26.0,,0.26,7.54
2017-12-28,22,26.0,,0.26,5.720000000000001
2017-12-29,32,26.0,,0.26,8.32
2017-12-30,34,26.0,,0.26,8.84
2017-12-31,42,26.0,,0.26,10.92
2018-01-01,56,23.0,False,0.23,12.88
2018-01-02,69,23.0,,0.23,15.870000000000001
2018-01-03,47,23.0,,0.23,10.81
2018-01-04,54,23.0,,0.23,12.42
2018-01-05,69,23.0,,0.23,15.870000000000001
2018-01-06,51,23.0,,0.23,11.73
2018-01-07,34,23.0,,0.23,7.82
2018-01-08,67,23.0,,0.23,15.41
2018-01-09,72,23.0,,0.23,16.560000000000002
2018-01-10,76,23.0,,0.23,17.48
2018-01-11,32,23.0,,0.23,7.36
2018-01-12,62,23.0,,0.23,14.26
2018-01-13,68,23.0,,0.23,15.64
2018-01-14,64,23.0,,0.23,14.72
2018-01-15,50,23.0,,0.23,11.5
2018-01-16,59,23.0,,0.23,13.57
2018-01-17,66,23.0,,0.23,15.180000000000001
2018-01-18,74,23.0,,0.23,17.02
2018-01-19,84,23.0,,0.23,19.32
2018-01-20,52,23.0,,0.23,11.96
2018-01-21,74,23.0,,0.23,17.02
2018-01-22,69,23.0,,0.23,15.870000000000001
2018-01-23,100,23.0,,0.23,23.0
2018-01-24,100,23.0,,0.23,23.0
2018-01-25,89,23.0,,0.23,20.470000000000002
2018-01-26,80,23.0,,0.23,18.400000000000002
2018-01-27,61,23.0,,0.23,14.030000000000001
2018-01-28,83,23.0,,0.23,19.09
2018-01-29,67,23.0,,0.23,15.41
2018-01-30,79,23.0,,0.23,18.17
2018-01-31,93,23.0,,0.23,21.39
2018-02-01,100,30.0,False,0.3,30.0
2018-02-02,56,30.0,,0.3,16.8
2018-02-03,51,30.0,,0.3,15.299999999999999
2018-02-04,53,30.0,,0.3,15.899999999999999
2018-02-05,70,30.0,,0.3,21.0
2018-02-06,72,30.0,,0.3,21.599999999999998
2018-02-07,54,30.0,,0.3,16.2
2018-02-08,49,30.0,,0.3,14.7
2018-02-09,61,30.0,,0.3,18.3
2018-02-10,50,30.0,,0.3,15.0
2018-02-11,57,30.0,,0.3,17.099999999999998
2018-02-12,51,30.0,,0.3,15.299999999999999
2018-02-13,51,30.0,,0.3,15.299999999999999
2018-02-14,70,30.0,,0.3,21.0
2018-02-15,59,30.0,,0.3,17.7
2018-02-16,63,30.0,,0.3,18.9
2018-02-17,29,30.0,,0.3,8.7
2018-02-18,51,30.0,,0.3,15.299999999999999
2018-02-19,60,30.0,,0.3,18.0
2018-02-20,63,30.0,,0.3,18.9
2018-02-21,70,30.0,,0.3,21.0
2018-02-22,79,30.0,,0.3,23.7
2018-02-23,73,30.0,,0.3,21.9
2018-02-24,50,30.0,,0.3,15.0
2018-02-25,79,30.0,,0.3,23.7
2018-02-26,56,30.0,,0.3,16.8
2018-02-27,63,30.0,,0.3,18.9
2018-02-28,84,30.0,,0.3,25.2
2018-03-01,85,28.0,False,0.28,23.8
2018-03-02,99,28.0,,0.28,27.720000000000002
2018-03-03,47,28.0,,0.28,13.160000000000002
2018-03-04,42,28.0,,0.28,11.760000000000002
2018-03-05,74,28.0,,0.28,20.720000000000002
2018-03-06,71,28.0,,0.28,19.880000000000003
2018-03-07,71,28.0,,0.28,19.880000000000003
2018-03-08,92,28.0,,0.28,25.76
2018-03-09,81,28.0,,0.28,22.680000000000003
2018-03-10,55,28.0,,0.28,15.400000000000002
2018-03-11,54,28.0,,0.28,15.120000000000001
2018-03-12,67,28.0,,0.28,18.76
2018-03-13,56,28.0,,0.28,15.680000000000001
2018-03-14,71,28.0,,0.28,19.880000000000003
2018-03-15,100,28.0,,0.28,28.000000000000004
2018-03-16,63,28.0,,0.28,17.64
2018-03-17,51,28.0,,0.28,14.280000000000001
2018-03-18,60,28.0,,0.28,16.8
2018-03-19,75,28.0,,0.28,21.000000000000004
2018-03-20,82,28.0,,0.28,22.96
2018-03-21,68,28.0,,0.28,19.040000000000003
2018-03-22,60,28.0,,0.28,16.8
2018-03-23,68,28.0,,0.28,19.040000000000003
2018-03-24,62,28.0,,0.28,17.360000000000003
2018-03-25,46,28.0,,0.28,12.88
2018-03-26,93,28.0,,0.28,26.040000000000003
2018-03-27,95,28.0,,0.28,26.6
2018-03-28,69,28.0,,0.28,19.32
2018-03-29,68,28.0,,0.28,19.040000000000003
2018-03-30,66,28.0,,0.28,18.48
2018-03-31,57,28.0,,0.28,15.96
2018-04-01,61,33.0,False,0.33,20.130000000000003
2018-04-02,76,33.0,,0.33,25.080000000000002
2018-04-03,43,33.0,,0.33,14.190000000000001
2018-04-04,54,33.0,,0.33,17.82
2018-04-05,84,33.0,,0.33,27.720000000000002
2018-04-06,78,33.0,,0.33,25.740000000000002
2018-04-07,48,33.0,,0.33,15.84
2018-04-08,46,33.0,,0.33,15.180000000000001
2018-04-09,77,33.0,,0.33,25.41
2018-04-10,53,33.0,,0.33,17.490000000000002
2018-04-11,51,33.0,,0.33,16.830000000000002
