date,energy_unscaled,energy_monthly,isPartial,scale,energy
2019-02-24,73,94.0,,0.94,68.61999999999999
2019-02-25,97,94.0,,0.94,91.17999999999999
2019-02-26,90,94.0,,0.94,84.6
2019-02-27,89,94.0,,0.94,83.66
2019-02-28,91,94.0,,0.94,85.53999999999999
2019-03-01,98,87.0,False,0.87,85.26
2019-03-02,59,87.0,,0.87,51.33
2019-03-03,61,87.0,,0.87,53.07
2019-03-04,95,87.0,,0.87,82.65
2019-03-05,100,87.0,,0.87,87.0
2019-03-06,98,87.0,,0.87,85.26
2019-03-07,100,87.0,,0.87,87.0
2019-03-08,93,87.0,,0.87,80.91
2019-03-09,58,87.0,,0.87,50.46
2019-03-10,59,87.0,,0.87,51.33
2019-03-11,96,87.0,,0.87,83.52
2019-03-12,94,87.0,,0.87,81.78
2019-03-13,98,87.0,,0.87,85.26
2019-03-14,96,87.0,,0.87,83.52
2019-03-15,91,87.0,,0.87,79.17
2019-03-16,56,87.0,,0.87,48.72
2019-03-17,53,87.0,,0.87,46.11
2019-03-18,92,87.0,,0.87,80.04
2019-03-19,96,87.0,,0.87,83.52
2019-03-20,98,87.0,,0.87,85.26
2019-03-21,90,87.0,,0.87,78.3
2019-03-22,85,87.0,,0.87,73.95
2019-03-23,53,87.0,,0.87,46.11
2019-03-24,57,87.0,,0.87,49.589999999999996
2019-03-25,92,87.0,,0.87,80.04
2019-03-26,96,87.0,,0.87,83.52
2019-03-27,92,87.0,,0.87,80.04
2019-03-28,94,87.0,,0.87,81.78
2019-03-29,91,87.0,,0.87,79.17
2019-03-30,60,87.0,,0.87,52.2
2019-03-31,61,87.0,,0.87,53.07
2019-04-01,94,91.0,False,0.91,85.54
2019-04-02,96,91.0,,0.91,87.36
2019-04-03,94,91.0,,0.91,85.54
2019-04-04,95,91.0,,0.91,86.45
2019-04-05,92,91.0,,0.91,83.72
2019-04-06,52,91.0,,0.91,47.32
2019-04-07,58,91.0,,0.91,52.78
2019-04-08,92,91.0,,0.91,83.72
2019-04-09,97,91.0,,0.91,88.27
2019-04-10,92,91.0,,0.91,83.72
2019-04-11,97,91.0,,0.91,88.27
2019-04-12,89,91.0,,0.91,80.99000000000001
2019-04-13,54,91.0,,0.91,49.14
2019-04-14,56,91.0,,0.91,50.96
2019-04-15,94,91.0,,0.91,85.54
2019-04-16,88,91.0,,0.91,80.08
2019-04-17,84,91.0,,0.91,76.44
2019-04-18,86,91.0,,0.91,78.26
2019-04-19,73,91.0,,0.91,66.43
2019-04-20,49,91.0,,0.91,44.59
2019-04-21,50,91.0,,0.91,45.5
2019-04-22,86,91.0,,0.91,78.26
2019-04-23,95,91.0,,0.91,86.45
2019-04-24,91,91.0,,0.91,82.81
2019-04-25,92,91.0,,0.91,83.72
2019-04-26,86,91.0,,0.91,78.26
2019-04-27,53,91.0,,0.91,48.230000000000004
2019-04-28,56,91.0,,0.91,50.96
2019-04-29,93,91.0,,0.91,84.63000000000001
2019-04-30,100,91.0,,0.91,91.0
2019-05-01,100,87.0,False,0.87,87.0
2019-05-02,98,87.0,,0.87,85.26
2019-05-03,92,87.0,,0.87,80.04
2019-05-04,54,87.0,,0.87,46.98
2019-05-05,62,87.0,,0.87,53.94
2019-05-06,96,87.0,,0.87,83.52
2019-05-07,99,87.0,,0.87,86.13
2019-05-08,93,87.0,,0.87,80.91
2019-05-09,95,87.0,,0.87,82.65
2019-05-10,85,87.0,,0.87,73.95
2019-05-11,52,87.0,,0.87,45.24
2019-05-12,51,87.0,,0.87,44.37
2019-05-13,95,87.0,,0.87,82.65
2019-05-14,96,87.0,,0.87,83.52
2019-05-15,97,87.0,,0.87,84.39
2019-05-16,92,87.0,,0.87,80.04
2019-05-17,89,87.0,,0.87,77.42999999999999
2019-05-18,58,87.0,,0.87,50.46
2019-05-19,58,87.0,,0.87,50.46
2019-05-20,93,87.0,,0.87,80.91
2019-05-21,89,87.0,,0.87,77.42999999999999
2019-05-22,86,87.0,,0.87,74.82
2019-05-23,87,87.0,,0.87,75.69
2019-05-24,80,87.0,,0.87,69.6
2019-05-25,51,87.0,,0.87,44.37
2019-05-26,49,87.0,,0.87,42.63
2019-05-27,53,87.0,,0.87,46.11
2019-05-28,88,87.0,,0.87,76.56
2019-05-29,87,87.0,,0.87,75.69
2019-05-30,91,87.0,,0.87,79.17
2019-05-31,85,87.0,,0.87,73.95
2019-06-01,67,77.0,False,0.77,51.59
2019-06-02,65,77.0,,0.77,50.050000000000004
2019-06-03,100,77.0,,0.77,77.0
2019-06-04,96,77.0,,0.77,73.92
2019-06-05,92,77.0,,0.77,70.84
2019-06-06,92,77.0,,0.77,70.84
2019-06-07,94,77.0,,0.77,72.38
2019-06-08,57,77.0,,0.77,43.89
2019-06-09,69,77.0,,0.77,53.13
2019-06-10,98,77.0,,0.77,75.46000000000001
2019-06-11,91,77.0,,0.77,70.07000000000001
2019-06-12,90,77.0,,0.77,69.3
2019-06-13,86,77.0,,0.77,66.22
2019-06-14,88,77.0,,0.77,67.76
2019-06-15,61,77.0,,0.77,46.97
2019-06-16,54,77.0,,0.77,41.58
2019-06-17,90,77.0,,0.77,69.3
2019-06-18,86,77.0,,0.77,66.22
2019-06-19,88,77.0,,0.77,67.76
2019-06-20,91,77.0,,0.77,70.07000000000001
2019-06-21,98,77.0,,0.77,75.46000000000001
2019-06-22,69,77.0,,0.77,53.13
2019-06-23,67,77.0,,0.77,51.59
2019-06-24,92,77.0,,0.77,70.84
2019-06-25,94,77.0,,0.77,72.38
2019-06-26,90,77.0,,0.77,69.3
2019-06-27,88,77.0,,0.77,67.76
2019-06-28,89,77.0,,0.77,68.53
2019-06-29,64,77.0,,0.77,49.28
2019-06-30,65,77.0,,0.77,50.050000000000004
2019-07-01,98,74.0,False,0.74,72.52
2019-07-02,88,74.0,,0.74,65.12
2019-07-03,81,74.0,,0.74,59.94
2019-07-04,55,74.0,,0.74,40.7
2019-07-05,80,74.0,,0.74,59.2
2019-07-06,56,74.0,,0.74,41.44
2019-07-07,61,74.0,,0.74,45.14
2019-07-08,86,74.0,,0.74,63.64
2019-07-09,87,74.0,,0.74,64.38
2019-07-10,83,74.0,,0.74,61.42
2019-07-11,86,74.0,,0.74,63.64
2019-07-12,82,74.0,,0.74,60.68
2019-07-13,62,74.0,,0.74,45.88
2019-07-14,60,74.0,,0.74,44.4
2019-07-15,93,74.0,,0.74,68.82
2019-07-16,90,74.0,,0.74,66.6
2019-07-17,89,74.0,,0.74,65.86
2019-07-18,82,74.0,,0.74,60.68
2019-07-19,89,74.0,,0.74,65.86
2019-07-20,100,74.0,,0.74,74.0
2019-07-21,91,74.0,,0.74,67.34
2019-07-22,92,74.0,,0.74,68.08
2019-07-23,89,74.0,,0.74,65.86
2019-07-24,86,74.0,,0.74,63.64
2019-07-25,81,74.0,,0.74,59.94
2019-07-26,86,74.0,,0.74,63.64
2019-07-27,59,74.0,,0.74,43.66
2019-07-28,58,74.0,,0.74,42.92
2019-07-29,91,74.0,,0.74,67.34
2019-07-30,86,74.0,,0.74,63.64
2019-07-31,89,74.0,,0.74,65.86
2019-08-01,95,76.0,False,0.76,72.2
2019-08-02,92,76.0,,0.76,69.92
2019-08-03,68,76.0,,0.76,51.68
2019-08-04,61,76.0,,0.76,46.36
2019-08-05,93,76.0,,0.76,70.68
2019-08-06,98,76.0,,0.76,74.48
2019-08-07,81,76.0,,0.76,61.56
2019-08-08,91,76.0,,0.76,69.16
2019-08-09,91,76.0,,0.76,69.16
2019-08-10,66,76.0,,0.76,50.160000000000004
2019-08-11,66,76.0,,0.76,50.160000000000004
2019-08-12,93,76.0,,0.76,70.68
2019-08-13,93,76.0,,0.76,70.68
2019-08-14,87,76.0,,0.76,66.12
2019-08-15,97,76.0,,0.76,73.72
2019-08-16,94,76.0,,0.76,71.44
2019-08-17,66,76.0,,0.76,50.160000000000004
2019-08-18,64,76.0,,0.76,48.64
2019-08-19,96,76.0,,0.76,72.96000000000001
2019-08-20,96,76.0,,0.76,72.96000000000001
2019-08-21,96,76.0,,0.76,72.96000000000001
2019-08-22,90,76.0,,0.76,68.4
2019-08-23,90,76.0,,0.76,68.4
2019-08-24,63,76.0,,0.76,47.88
2019-08-25,61,76.0,,0.76,46.36
2019-08-26,92,76.0,,0.76,69.92
2019-08-27,97,76.0,,0.76,73.72
2019-08-28,97,76.0,,0.76,73.72
2019-08-29,100,76.0,,0.76,76.0
2019-08-30,99,76.0,,0.76,75.24
2019-08-31,62,76.0,,0.76,47.12
2019-09-01,48,88.0,False,0.88,42.24
2019-09-02,59,88.0,,0.88,51.92
2019-09-03,86,88.0,,0.88,75.68
2019-09-04,88,88.0,,0.88,77.44
2019-09-05,93,88.0,,0.88,81.84
2019-09-06,92,88.0,,0.88,80.96
2019-09-07,57,88.0,,0.88,50.160000000000004
2019-09-08,55,88.0,,0.88,48.4
2019-09-09,88,88.0,,0.88,77.44
2019-09-10,92,88.0,,0.88,80.96
2019-09-11,92,88.0,,0.88,80.96
2019-09-12,99,88.0,,0.88,87.12
2019-09-13,93,88.0,,0.88,81.84
2019-09-14,60,88.0,,0.88,52.8
2019-09-15,61,88.0,,0.88,53.68
2019-09-16,97,88.0,,0.88,85.36
2019-09-17,92,88.0,,0.88,80.96
2019-09-18,92,88.0,,0.88,80.96
2019-09-19,92,88.0,,0.88,80.96
2019-09-20,90,88.0,,0.88,79.2
2019-09-21,62,88.0,,0.88,54.56
2019-09-22,58,88.0,,0.88,51.04
2019-09-23,93,88.0,,0.88,81.84
2019-09-24,92,88.0,,0.88,80.96
2019-09-25,97,88.0,,0.88,85.36
2019-09-26,93,88.0,,0.88,81.84
2019-09-27,93,88.0,,0.88,81.84
2019-09-28,61,88.0,,0.88,53.68
2019-09-29,61,88.0,,0.88,53.68
2019-09-30,100,88.0,,0.88,88.0
2019-10-01,100,95.0,False,0.95,95.0
2019-10-02,99,95.0,,0.95,94.05
2019-10-03,99,95.0,,0.95,94.05
2019-10-04,92,95.0,,0.95,87.39999999999999
2019-10-05,55,95.0,,0.95,52.25
2019-10-06,56,95.0,,0.95,53.199999999999996
2019-10-07,93,95.0,,0.95,88.35
2019-10-08,93,95.0,,0.95,88.35
2019-10-09,90,95.0,,0.95,85.5
2019-10-10,92,95.0,,0.95,87.39999999999999
2019-10-11,89,95.0,,0.95,84.55
2019-10-12,52,95.0,,0.95,49.4
2019-10-13,54,95.0,,0.95,51.3
2019-10-14,91,95.0,,0.95,86.45
2019-10-15,98,95.0,,0.95,93.1
2019-10-16,94,95.0,,0.95,89.3
2019-10-17,95,95.0,,0.95,90.25
2019-10-18,90,95.0,,0.95,85.5
2019-10-19,53,95.0,,0.95,50.349999999999994
2019-10-20,60,95.0,,0.95,57.0
2019-10-21,93,95.0,,0.95,88.35
2019-10-22,97,95.0,,0.95,92.14999999999999
2019-10-23,94,95.0,,0.95,89.3
2019-10-24,92,95.0,,0.95,87.39999999999999
2019-10-25,85,95.0,,0.95,80.75
2019-10-26,50,95.0,,0.95,47.5
2019-10-27,55,95.0,,0.95,52.25
2019-10-28,92,95.0,,0.95,87.39999999999999
2019-10-29,97,95.0,,0.95,92.14999999999999
2019-10-30,93,95.0,,0.95,88.35
2019-10-31,89,95.0,,0.95,84.55
2019-11-01,100,84.0,False,0.84,84.0
2019-11-02,53,84.0,,0.84,44.519999999999996
2019-11-03,55,84.0,,0.84,46.199999999999996
2019-11-04,99,84.0,,0.84,83.16
2019-11-05,97,84.0,,0.84,81.48
2019-11-06,98,84.0,,0.84,82.32
2019-11-07,100,84.0,,0.84,84.0
2019-11-08,94,84.0,,0.84,78.96
2019-11-09,55,84.0,,0.84,46.199999999999996
2019-11-10,53,84.0,,0.84,44.519999999999996
2019-11-11,79,84.0,,0.84,66.36
2019-11-12,95,84.0,,0.84,79.8
2019-11-13,98,84.0,,0.84,82.32
2019-11-14,96,84.0,,0.84,80.64
2019-11-15,94,84.0,,0.84,78.96
2019-11-16,50,84.0,,0.84,42.0
2019-11-17,55,84.0,,0.84,46.199999999999996
2019-11-18,98,84.0,,0.84,82.32
2019-11-19,95,84.0,,0.84,79.8
2019-11-20,96,84.0,,0.84,80.64
2019-11-21,92,84.0,,0.84,77.28
2019-11-22,89,84.0,,0.84,74.75999999999999
2019-11-23,50,84.0,,0.84,42.0
2019-11-24,45,84.0,,0.84,37.8
2019-11-25,79,84.0,,0.84,66.36
2019-11-26,72,84.0,,0.84,60.48
2019-11-27,70,84.0,,0.84,58.8
2019-11-28,43,84.0,,0.84,36.12
2019-11-29,47,84.0,,0.84,39.48
2019-11-30,46,84.0,,0.84,38.64
2019-12-01,59,79.0,False,0.79,46.61
2019-12-02,98,79.0,,0.79,77.42
2019-12-03,100,79.0,,0.79,79.0
2019-12-04,100,79.0,,0.79,79.0
2019-12-05,100,79.0,,0.79,79.0
2019-12-06,93,79.0,,0.79,73.47
2019-12-07,55,79.0,,0.79,43.45
2019-12-08,53,79.0,,0.79,41.870000000000005
2019-12-09,92,79.0,,0.79,72.68
2019-12-10,97,79.0,,0.79,76.63000000000001
2019-12-11,96,79.0,,0.79,75.84
2019-12-12,94,79.0,,0.79,74.26
2019-12-13,98,79.0,,0.79,77.42
2019-12-14,50,79.0,,0.79,39.5
2019-12-15,50,79.0,,0.79,39.5
2019-12-16,92,79.0,,0.79,72.68
2019-12-17,89,79.0,,0.79,70.31
2019-12-18,84,79.0,,0.79,66.36
2019-12-19,79,79.0,,0.79,62.410000000000004
2019-12-20,74,79.0,,0.79,58.46
2019-12-21,46,79.0,,0.79,36.34
2019-12-22,39,79.0,,0.79,30.810000000000002
2019-12-23,52,79.0,,0.79,41.08
2019-12-24,43,79.0,,0.79,33.97
2019-12-25,33,79.0,,0.79,26.07
2019-12-26,56,79.0,,0.79,44.24
2019-12-27,65,79.0,,0.79,51.35
2019-12-28,43,79.0,,0.79,33.97
2019-12-29,41,79.0,,0.79,32.39
2019-12-30,64,79.0,,0.79,50.56
2019-12-31,59,79.0,,0.79,46.61
2020-01-01,47,86.0,False,0.86,40.42
2020-01-02,74,86.0,,0.86,63.64
2020-01-03,81,86.0,,0.86,69.66
2020-01-04,55,86.0,,0.86,47.3
2020-01-05,57,86.0,,0.86,49.019999999999996
2020-01-06,84,86.0,,0.86,72.24
2020-01-07,93,86.0,,0.86,79.98
2020-01-08,86,86.0,,0.86,73.96
2020-01-09,99,86.0,,0.86,85.14
2020-01-10,98,86.0,,0.86,84.28
2020-01-11,67,86.0,,0.86,57.62
2020-01-12,62,86.0,,0.86,53.32
2020-01-13,90,86.0,,0.86,77.4
2020-01-14,95,86.0,,0.86,81.7
2020-01-15,97,86.0,,0.86,83.42
2020-01-16,94,86.0,,0.86,80.84
2020-01-17,92,86.0,,0.86,79.12
2020-01-18,61,86.0,,0.86,52.46
2020-01-19,57,86.0,,0.86,49.019999999999996
2020-01-20,68,86.0,,0.86,58.48
2020-01-21,100,86.0,,0.86,86.0
2020-01-22,96,86.0,,0.86,82.56
2020-01-23,97,86.0,,0.86,83.42
2020-01-24,95,86.0,,0.86,81.7
2020-01-25,61,86.0,,0.86,52.46
2020-01-26,52,86.0,,0.86,44.72
2020-01-27,89,86.0,,0.86,76.53999999999999
2020-01-28,94,86.0,,0.86,80.84
2020-01-29,100,86.0,,0.86,86.0
2020-01-30,93,86.0,,0.86,79.98
2020-01-31,92,86.0,,0.86,79.12
2020-02-01,59,90.0,False,0.9,53.1
2020-02-02,56,90.0,,0.9,50.4
2020-02-03,93,90.0,,0.9,83.7
2020-02-04,92,90.0,,0.9,82.8
2020-02-05,90,90.0,,0.9,81.0
2020-02-06,97,90.0,,0.9,87.3
2020-02-07,96,90.0,,0.9,86.4
2020-02-08,61,90.0,,0.9,54.9
2020-02-09,58,90.0,,0.9,52.2
2020-02-10,94,90.0,,0.9,84.60000000000001
2020-02-11,96,90.0,,0.9,86.4
2020-02-12,97,90.0,,0.9,87.3
2020-02-13,91,90.0,,0.9,81.9
2020-02-14,86,90.0,,0.9,77.4
2020-02-15,53,90.0,,0.9,47.7
2020-02-16,58,90.0,,0.9,52.2
2020-02-17,72,90.0,,0.9,64.8
2020-02-18,92,90.0,,0.9,82.8
2020-02-19,95,90.0,,0.9,85.5
2020-02-20,96,90.0,,0.9,86.4
2020-02-21,92,90.0,,0.9,82.8
2020-02-22,54,90.0,,0.9,48.6
2020-02-23,57,90.0,,0.9,51.300000000000004
2020-02-24,98,90.0,,0.9,88.2
2020-02-25,94,90.0,,0.9,84.60000000000001
2020-02-26,100,90.0,,0.9,90.0
2020-02-27,96,90.0,,0.9,86.4
2020-02-28,96,90.0,,0.9,86.4
2020-02-29,60,90.0,,0.9,54.0
2020-03-01,61,82.0,False,0.82,50.019999999999996
2020-03-02,99,82.0,,0.82,81.17999999999999
2020-03-03,100,82.0,,0.82,82.0
2020-03-04,91,82.0,,0.82,74.61999999999999
2020-03-05,97,82.0,,0.82,79.53999999999999
2020-03-06,92,82.0,,0.82,75.44
2020-03-07,52,82.0,,0.82,42.64
2020-03-08,51,82.0,,0.82,41.82
2020-03-09,97,82.0,,0.82,79.53999999999999
2020-03-10,89,82.0,,0.82,72.97999999999999
2020-03-11,93,82.0,,0.82,76.25999999999999
2020-03-12,83,82.0,,0.82,68.06
2020-03-13,74,82.0,,0.82,60.68
2020-03-14,51,82.0,,0.82,41.82
2020-03-15,46,82.0,,0.82,37.72
2020-03-16,69,82.0,,0.82,56.58
2020-03-17,69,82.0,,0.82,56.58
2020-03-18,71,82.0,,0.82,58.22
2020-03-19,74,82.0,,0.82,60.68
2020-03-20,71,82.0,,0.82,58.22
2020-03-21,45,82.0,,0.82,36.9
2020-03-22,43,82.0,,0.82,35.26
2020-03-23,74,82.0,,0.82,60.68
2020-03-24,74,82.0,,0.82,60.68
2020-03-25,72,82.0,,0.82,59.04
2020-03-26,79,82.0,,0.82,64.78
2020-03-27,75,82.0,,0.82,61.49999999999999
2020-03-28,52,82.0,,0.82,42.64
2020-03-29,48,82.0,,0.82,39.36
2020-03-30,80,82.0,,0.82,65.6
2020-03-31,86,82.0,,0.82,70.52
2020-04-01,90,84.0,False,0.84,75.6
2020-04-02,90,84.0,,0.84,75.6
2020-04-03,86,84.0,,0.84,72.24
2020-04-04,56,84.0,,0.84,47.04
2020-04-05,51,84.0,,0.84,42.839999999999996
2020-04-06,85,84.0,,0.84,71.39999999999999
2020-04-07,85,84.0,,0.84,71.39999999999999
2020-04-08,89,84.0,,0.84,74.75999999999999
2020-04-09,92,84.0,,0.84,77.28
2020-04-10,74,84.0,,0.84,62.16
2020-04-11,50,84.0,,0.84,42.0
2020-04-12,48,84.0,,0.84,40.32
2020-04-13,100,84.0,,0.84,84.0
2020-04-14,88,84.0,,0.84,73.92
2020-04-15,95,84.0,,0.84,79.8
2020-04-16,92,84.0,,0.84,77.28
2020-04-17,89,84.0,,0.84,74.75999999999999
2020-04-18,56,84.0,,0.84,47.04
2020-04-19,54,84.0,,0.84,45.36
2020-04-20,93,84.0,,0.84,78.11999999999999
2020-04-21,94,84.0,,0.84,78.96
2020-04-22,90,84.0,,0.84,75.6
2020-04-23,93,84.0,,0.84,78.11999999999999
2020-04-24,86,84.0,,0.84,72.24
2020-04-25,54,84.0,,0.84,45.36
2020-04-26,53,84.0,,0.84,44.519999999999996
2020-04-27,90,84.0,,0.84,75.6
2020-04-28,91,84.0,,0.84,76.44
2020-04-29,95,84.0,,0.84,79.8
2020-04-30,99,84.0,,0.84,83.16
2020-05-01,94,75.0,False,0.75,70.5
2020-05-02,61,75.0,,0.75,45.75
2020-05-03,60,75.0,,0.75,45.0
2020-05-04,97,75.0,,0.75,72.75
2020-05-05,100,75.0,,0.75,75.0
2020-05-06,92,75.0,,0.75,69.0
2020-05-07,92,75.0,,0.75,69.0
2020-05-08,91,75.0,,0.75,68.25
2020-05-09,59,75.0,,0.75,44.25
2020-05-10,49,75.0,,0.75,36.75
2020-05-11,91,75.0,,0.75,68.25
2020-05-12,90,75.0,,0.75,67.5
2020-05-13,92,75.0,,0.75,69.0
2020-05-14,99,75.0,,0.75,74.25
2020-05-15,89,75.0,,0.75,66.75
2020-05-16,56,75.0,,0.75,42.0
2020-05-17,52,75.0,,0.75,39.0
2020-05-18,84,75.0,,0.75,63.0
2020-05-19,85,75.0,,0.75,63.75
2020-05-20,79,75.0,,0.75,59.25
2020-05-21,84,75.0,,0.75,63.0
2020-05-22,78,75.0,,0.75,58.5
2020-05-23,52,75.0,,0.75,39.0
2020-05-24,47,75.0,,0.75,35.25
2020-05-25,54,75.0,,0.75,40.5
2020-05-26,74,75.0,,0.75,55.5
2020-05-27,83,75.0,,0.75,62.25
2020-05-28,82,75.0,,0.75,61.5
2020-05-29,76,75.0,,0.75,57.0
2020-05-30,53,75.0,,0.75,39.75
2020-05-31,47,75.0,,0.75,35.25
2020-06-01,82,70.0,False,0.7,57.4
2020-06-02,83,70.0,,0.7,58.099999999999994
2020-06-03,87,70.0,,0.7,60.9
2020-06-04,86,70.0,,0.7,60.199999999999996
2020-06-05,82,70.0,,0.7,57.4
2020-06-06,62,70.0,,0.7,43.4
2020-06-07,57,70.0,,0.7,39.9
2020-06-08,86,70.0,,0.7,60.199999999999996
2020-06-09,90,70.0,,0.7,62.99999999999999
2020-06-10,100,70.0,,0.7,70.0
2020-06-11,94,70.0,,0.7,65.8
2020-06-12,86,70.0,,0.7,60.199999999999996
2020-06-13,60,70.0,,0.7,42.0
2020-06-14,54,70.0,,0.7,37.8
2020-06-15,78,70.0,,0.7,54.599999999999994
2020-06-16,77,70.0,,0.7,53.9
2020-06-17,80,70.0,,0.7,56.0
2020-06-18,78,70.0,,0.7,54.599999999999994
2020-06-19,73,70.0,,0.7,51.099999999999994
2020-06-20,55,70.0,,0.7,38.5
2020-06-21,51,70.0,,0.7,35.699999999999996
2020-06-22,81,70.0,,0.7,56.699999999999996
2020-06-23,80,70.0,,0.7,56.0
2020-06-24,77,70.0,,0.7,53.9
2020-06-25,75,70.0,,0.7,52.5
2020-06-26,73,70.0,,0.7,51.099999999999994
2020-06-27,62,70.0,,0.7,43.4
2020-06-28,58,70.0,,0.7,40.599999999999994
2020-06-29,85,70.0,,0.7,59.49999999999999
2020-06-30,88,70.0,,0.7,61.599999999999994
2020-07-01,90,70.0,False,0.7,62.99999999999999
2020-07-02,86,70.0,,0.7,60.199999999999996
2020-07-03,75,70.0,,0.7,52.5
2020-07-04,59,70.0,,0.7,41.3
2020-07-05,64,70.0,,0.7,44.8
2020-07-06,100,70.0,,0.7,70.0
2020-07-07,91,70.0,,0.7,63.699999999999996
2020-07-08,90,70.0,,0.7,62.99999999999999
2020-07-09,87,70.0,,0.7,60.9
2020-07-10,90,70.0,,0.7,62.99999999999999
2020-07-11,67,70.0,,0.7,46.9
2020-07-12,65,70.0,,0.7,45.5
2020-07-13,86,70.0,,0.7,60.199999999999996
2020-07-14,83,70.0,,0.7,58.099999999999994
2020-07-15,82,70.0,,0.7,57.4
2020-07-16,82,70.0,,0.7,57.4
2020-07-17,80,70.0,,0.7,56.0
2020-07-18,61,70.0,,0.7,42.699999999999996
2020-07-19,68,70.0,,0.7,47.599999999999994
2020-07-20,93,70.0,,0.7,65.1
2020-07-21,87,70.0,,0.7,60.9
2020-07-22,85,70.0,,0.7,59.49999999999999
2020-07-23,88,70.0,,0.7,61.599999999999994
2020-07-24,87,70.0,,0.7,60.9
2020-07-25,64,70.0,,0.7,44.8
2020-07-26,66,70.0,,0.7,46.199999999999996
2020-07-27,87,70.0,,0.7,60.9
2020-07-28,81,70.0,,0.7,56.699999999999996
2020-07-29,86,70.0,,0.7,60.199999999999996
2020-07-30,84,70.0,,0.7,58.8
2020-07-31,85,70.0,,0.7,59.49999999999999
2020-08-01,62,69.0,False,0.69,42.779999999999994
2020-08-02,60,69.0,,0.69,41.4
2020-08-03,85,69.0,,0.69,58.65
2020-08-04,97,69.0,,0.69,66.92999999999999
2020-08-05,88,69.0,,0.69,60.72
2020-08-06,84,69.0,,0.69,57.959999999999994
2020-08-07,81,69.0,,0.69,55.88999999999999
2020-08-08,62,69.0,,0.69,42.779999999999994
2020-08-09,59,69.0,,0.69,40.709999999999994
2020-08-10,97,69.0,,0.69,66.92999999999999
2020-08-11,100,69.0,,0.69,69.0
2020-08-12,86,69.0,,0.69,59.339999999999996
2020-08-13,83,69.0,,0.69,57.269999999999996
2020-08-14,82,69.0,,0.69,56.58
2020-08-15,64,69.0,,0.69,44.16
2020-08-16,56,69.0,,0.69,38.64
2020-08-17,86,69.0,,0.69,59.339999999999996
2020-08-18,87,69.0,,0.69,60.029999999999994
2020-08-19,81,69.0,,0.69,55.88999999999999
2020-08-20,81,69.0,,0.69,55.88999999999999
2020-08-21,83,69.0,,0.69,57.269999999999996
2020-08-22,60,69.0,,0.69,41.4
2020-08-23,56,69.0,,0.69,38.64
2020-08-24,86,69.0,,0.69,59.339999999999996
2020-08-25,87,69.0,,0.69,60.029999999999994
2020-08-26,90,69.0,,0.69,62.099999999999994
2020-08-27,94,69.0,,0.69,64.86
2020-08-28,93,69.0,,0.69,64.17
2020-08-29,66,69.0,,0.69,45.54
2020-08-30,66,69.0,,0.69,45.54
2020-08-31,97,69.0,,0.69,66.92999999999999
2020-09-01,81,91.0,False,0.91,73.71000000000001
2020-09-02,83,91.0,,0.91,75.53
2020-09-03,84,91.0,,0.91,76.44
2020-09-04,77,91.0,,0.91,70.07000000000001
2020-09-05,48,91.0,,0.91,43.68
2020-09-06,47,91.0,,0.91,42.77
2020-09-07,56,91.0,,0.91,50.96
2020-09-08,84,91.0,,0.91,76.44
2020-09-09,85,91.0,,0.91,77.35000000000001
2020-09-10,87,91.0,,0.91,79.17
2020-09-11,85,91.0,,0.91,77.35000000000001
2020-09-12,55,91.0,,0.91,50.050000000000004
2020-09-13,50,91.0,,0.91,45.5
2020-09-14,88,91.0,,0.91,80.08
2020-09-15,95,91.0,,0.91,86.45
2020-09-16,94,91.0,,0.91,85.54
2020-09-17,92,91.0,,0.91,83.72
2020-09-18,91,91.0,,0.91,82.81
2020-09-19,49,91.0,,0.91,44.59
2020-09-20,53,91.0,,0.91,48.230000000000004
2020-09-21,95,91.0,,0.91,86.45
2020-09-22,98,91.0,,0.91,89.18
2020-09-23,99,91.0,,0.91,90.09
2020-09-24,99,91.0,,0.91,90.09
2020-09-25,94,91.0,,0.91,85.54
2020-09-26,52,91.0,,0.91,47.32
2020-09-27,52,91.0,,0.91,47.32
2020-09-28,94,91.0,,0.91,85.54
2020-09-29,96,91.0,,0.91,87.36
2020-09-30,100,91.0,,0.91,91.0
2020-10-01,96,97.0,False,0.97,93.12
2020-10-02,86,97.0,,0.97,83.42
2020-10-03,51,97.0,,0.97,49.47
2020-10-04,51,97.0,,0.97,49.47
2020-10-05,92,97.0,,0.97,89.24
2020-10-06,89,97.0,,0.97,86.33
2020-10-07,92,97.0,,0.97,89.24
2020-10-08,91,97.0,,0.97,88.27
2020-10-09,82,97.0,,0.97,79.53999999999999
2020-10-10,47,97.0,,0.97,45.589999999999996
2020-10-11,50,97.0,,0.97,48.5
2020-10-12,77,97.0,,0.97,74.69
2020-10-13,82,97.0,,0.97,79.53999999999999
2020-10-14,81,97.0,,0.97,78.57
2020-10-15,90,97.0,,0.97,87.3
2020-10-16,84,97.0,,0.97,81.48
2020-10-17,48,97.0,,0.97,46.56
2020-10-18,47,97.0,,0.97,45.589999999999996
2020-10-19,88,97.0,,0.97,85.36
2020-10-20,87,97.0,,0.97,84.39
2020-10-21,83,97.0,,0.97,80.50999999999999
2020-10-22,83,97.0,,0.97,80.50999999999999
2020-10-23,86,97.0,,0.97,83.42
2020-10-24,48,97.0,,0.97,46.56
2020-10-25,48,97.0,,0.97,46.56
2020-10-26,90,97.0,,0.97,87.3
2020-10-27,84,97.0,,0.97,81.48
