date,train_unscaled,train_monthly,isPartial,scale,train
2013-04-24,79,65.0,,0.65,51.35
2013-04-25,80,65.0,,0.65,52.0
2013-04-26,88,65.0,,0.65,57.2
2013-04-27,94,65.0,,0.65,61.1
2013-04-28,93,65.0,,0.65,60.45
2013-04-29,81,65.0,,0.65,52.65
2013-04-30,81,65.0,,0.65,52.65
2013-05-01,66,72.0,False,0.72,47.519999999999996
2013-05-02,65,72.0,,0.72,46.8
2013-05-03,67,72.0,,0.72,48.239999999999995
2013-05-04,72,72.0,,0.72,51.839999999999996
2013-05-05,73,72.0,,0.72,52.559999999999995
2013-05-06,69,72.0,,0.72,49.68
2013-05-07,60,72.0,,0.72,43.199999999999996
2013-05-08,66,72.0,,0.72,47.519999999999996
2013-05-09,66,72.0,,0.72,47.519999999999996
2013-05-10,70,72.0,,0.72,50.4
2013-05-11,83,72.0,,0.72,59.76
2013-05-12,75,72.0,,0.72,54.0
2013-05-13,68,72.0,,0.72,48.96
2013-05-14,66,72.0,,0.72,47.519999999999996
2013-05-15,66,72.0,,0.72,47.519999999999996
2013-05-16,65,72.0,,0.72,46.8
2013-05-17,75,72.0,,0.72,54.0
2013-05-18,100,72.0,,0.72,72.0
2013-05-19,87,72.0,,0.72,62.64
2013-05-20,72,72.0,,0.72,51.839999999999996
2013-05-21,67,72.0,,0.72,48.239999999999995
2013-05-22,68,72.0,,0.72,48.96
2013-05-23,70,72.0,,0.72,50.4
2013-05-24,74,72.0,,0.72,53.28
2013-05-25,89,72.0,,0.72,64.08
2013-05-26,81,72.0,,0.72,58.32
2013-05-27,84,72.0,,0.72,60.48
2013-05-28,90,72.0,,0.72,64.8
2013-05-29,77,72.0,,0.72,55.44
2013-05-30,75,72.0,,0.72,54.0
2013-05-31,78,72.0,,0.72,56.16
2013-06-01,94,75.0,False,0.75,70.5
2013-06-02,99,75.0,,0.75,74.25
2013-06-03,86,75.0,,0.75,64.5
2013-06-04,85,75.0,,0.75,63.75
2013-06-05,84,75.0,,0.75,63.0
2013-06-06,83,75.0,,0.75,62.25
2013-06-07,90,75.0,,0.75,67.5
2013-06-08,94,75.0,,0.75,70.5
2013-06-09,97,75.0,,0.75,72.75
2013-06-10,88,75.0,,0.75,66.0
2013-06-11,90,75.0,,0.75,67.5
2013-06-12,90,75.0,,0.75,67.5
2013-06-13,84,75.0,,0.75,63.0
2013-06-14,83,75.0,,0.75,62.25
2013-06-15,99,75.0,,0.75,74.25
2013-06-16,92,75.0,,0.75,69.0
2013-06-17,88,75.0,,0.75,66.0
2013-06-18,89,75.0,,0.75,66.75
2013-06-19,88,75.0,,0.75,66.0
2013-06-20,81,75.0,,0.75,60.75
2013-06-21,90,75.0,,0.75,67.5
2013-06-22,92,75.0,,0.75,69.0
2013-06-23,96,75.0,,0.75,72.0
2013-06-24,88,75.0,,0.75,66.0
2013-06-25,89,75.0,,0.75,66.75
2013-06-26,90,75.0,,0.75,67.5
2013-06-27,90,75.0,,0.75,67.5
2013-06-28,95,75.0,,0.75,71.25
2013-06-29,100,75.0,,0.75,75.0
2013-06-30,100,75.0,,0.75,75.0
2013-07-01,51,88.0,False,0.88,44.88
2013-07-02,51,88.0,,0.88,44.88
2013-07-03,56,88.0,,0.88,49.28
2013-07-04,62,88.0,,0.88,54.56
2013-07-05,55,88.0,,0.88,48.4
2013-07-06,64,88.0,,0.88,56.32
2013-07-07,69,88.0,,0.88,60.72
2013-07-08,66,88.0,,0.88,58.08
2013-07-09,59,88.0,,0.88,51.92
2013-07-10,58,88.0,,0.88,51.04
2013-07-11,61,88.0,,0.88,53.68
2013-07-12,68,88.0,,0.88,59.84
2013-07-13,73,88.0,,0.88,64.24
2013-07-14,62,88.0,,0.88,54.56
2013-07-15,56,88.0,,0.88,49.28
2013-07-16,58,88.0,,0.88,51.04
2013-07-17,57,88.0,,0.88,50.160000000000004
2013-07-18,56,88.0,,0.88,49.28
2013-07-19,64,88.0,,0.88,56.32
2013-07-20,65,88.0,,0.88,57.2
2013-07-21,67,88.0,,0.88,58.96
2013-07-22,56,88.0,,0.88,49.28
2013-07-23,54,88.0,,0.88,47.52
2013-07-24,60,88.0,,0.88,52.8
2013-07-25,97,88.0,,0.88,85.36
2013-07-26,100,88.0,,0.88,88.0
2013-07-27,84,88.0,,0.88,73.92
2013-07-28,73,88.0,,0.88,64.24
2013-07-29,65,88.0,,0.88,57.2
2013-07-30,62,88.0,,0.88,54.56
2013-07-31,58,88.0,,0.88,51.04
2013-08-01,88,77.0,False,0.77,67.76
2013-08-02,97,77.0,,0.77,74.69
2013-08-03,100,77.0,,0.77,77.0
2013-08-04,97,77.0,,0.77,74.69
2013-08-05,88,77.0,,0.77,67.76
2013-08-06,85,77.0,,0.77,65.45
2013-08-07,88,77.0,,0.77,67.76
2013-08-08,89,77.0,,0.77,68.53
2013-08-09,89,77.0,,0.77,68.53
2013-08-10,95,77.0,,0.77,73.15
2013-08-11,97,77.0,,0.77,74.69
2013-08-12,86,77.0,,0.77,66.22
2013-08-13,86,77.0,,0.77,66.22
2013-08-14,79,77.0,,0.77,60.83
2013-08-15,87,77.0,,0.77,66.99
2013-08-16,90,77.0,,0.77,69.3
2013-08-17,98,77.0,,0.77,75.46000000000001
2013-08-18,96,77.0,,0.77,73.92
2013-08-19,81,77.0,,0.77,62.370000000000005
2013-08-20,75,77.0,,0.77,57.75
2013-08-21,79,77.0,,0.77,60.83
2013-08-22,82,77.0,,0.77,63.14
2013-08-23,81,77.0,,0.77,62.370000000000005
2013-08-24,93,77.0,,0.77,71.61
2013-08-25,90,77.0,,0.77,69.3
2013-08-26,79,77.0,,0.77,60.83
2013-08-27,78,77.0,,0.77,60.06
2013-08-28,73,77.0,,0.77,56.21
2013-08-29,80,77.0,,0.77,61.6
2013-08-30,84,77.0,,0.77,64.68
2013-08-31,83,77.0,,0.77,63.910000000000004
2013-09-01,90,71.0,False,0.71,63.9
2013-09-02,90,71.0,,0.71,63.9
2013-09-03,74,71.0,,0.71,52.54
2013-09-04,70,71.0,,0.71,49.699999999999996
2013-09-05,78,71.0,,0.71,55.379999999999995
2013-09-06,80,71.0,,0.71,56.8
2013-09-07,91,71.0,,0.71,64.61
2013-09-08,88,71.0,,0.71,62.48
2013-09-09,77,71.0,,0.71,54.669999999999995
2013-09-10,74,71.0,,0.71,52.54
2013-09-11,71,71.0,,0.71,50.41
2013-09-12,73,71.0,,0.71,51.83
2013-09-13,81,71.0,,0.71,57.51
2013-09-14,92,71.0,,0.71,65.32
2013-09-15,86,71.0,,0.71,61.059999999999995
2013-09-16,75,71.0,,0.71,53.25
2013-09-17,75,71.0,,0.71,53.25
2013-09-18,81,71.0,,0.71,57.51
2013-09-19,76,71.0,,0.71,53.959999999999994
2013-09-20,84,71.0,,0.71,59.64
2013-09-21,93,71.0,,0.71,66.03
2013-09-22,85,71.0,,0.71,60.349999999999994
2013-09-23,80,71.0,,0.71,56.8
2013-09-24,75,71.0,,0.71,53.25
2013-09-25,76,71.0,,0.71,53.959999999999994
2013-09-26,84,71.0,,0.71,59.64
2013-09-27,85,71.0,,0.71,60.349999999999994
2013-09-28,100,71.0,,0.71,71.0
2013-09-29,92,71.0,,0.71,65.32
2013-09-30,85,71.0,,0.71,60.349999999999994
2013-10-01,81,69.0,False,0.69,55.88999999999999
2013-10-02,77,69.0,,0.69,53.129999999999995
2013-10-03,79,69.0,,0.69,54.51
2013-10-04,76,69.0,,0.69,52.44
2013-10-05,85,69.0,,0.69,58.65
2013-10-06,84,69.0,,0.69,57.959999999999994
2013-10-07,76,69.0,,0.69,52.44
2013-10-08,80,69.0,,0.69,55.199999999999996
2013-10-09,69,69.0,,0.69,47.61
2013-10-10,77,69.0,,0.69,53.129999999999995
2013-10-11,86,69.0,,0.69,59.339999999999996
2013-10-12,100,69.0,,0.69,69.0
2013-10-13,96,69.0,,0.69,66.24
2013-10-14,83,69.0,,0.69,57.269999999999996
2013-10-15,78,69.0,,0.69,53.81999999999999
2013-10-16,77,69.0,,0.69,53.129999999999995
2013-10-17,76,69.0,,0.69,52.44
2013-10-18,86,69.0,,0.69,59.339999999999996
2013-10-19,96,69.0,,0.69,66.24
2013-10-20,92,69.0,,0.69,63.48
2013-10-21,78,69.0,,0.69,53.81999999999999
2013-10-22,71,69.0,,0.69,48.989999999999995
2013-10-23,83,69.0,,0.69,57.269999999999996
2013-10-24,72,69.0,,0.69,49.67999999999999
2013-10-25,82,69.0,,0.69,56.58
2013-10-26,90,69.0,,0.69,62.099999999999994
2013-10-27,89,69.0,,0.69,61.41
2013-10-28,72,69.0,,0.69,49.67999999999999
2013-10-29,72,69.0,,0.69,49.67999999999999
2013-10-30,71,69.0,,0.69,48.989999999999995
2013-10-31,71,69.0,,0.69,48.989999999999995
2013-11-01,70,75.0,False,0.75,52.5
2013-11-02,82,75.0,,0.75,61.5
2013-11-03,82,75.0,,0.75,61.5
2013-11-04,71,75.0,,0.75,53.25
2013-11-05,67,75.0,,0.75,50.25
2013-11-06,71,75.0,,0.75,53.25
2013-11-07,70,75.0,,0.75,52.5
2013-11-08,74,75.0,,0.75,55.5
2013-11-09,87,75.0,,0.75,65.25
2013-11-10,86,75.0,,0.75,64.5
2013-11-11,74,75.0,,0.75,55.5
2013-11-12,78,75.0,,0.75,58.5
2013-11-13,72,75.0,,0.75,54.0
2013-11-14,69,75.0,,0.75,51.75
2013-11-15,77,75.0,,0.75,57.75
2013-11-16,90,75.0,,0.75,67.5
2013-11-17,87,75.0,,0.75,65.25
2013-11-18,78,75.0,,0.75,58.5
2013-11-19,85,75.0,,0.75,63.75
2013-11-20,79,75.0,,0.75,59.25
2013-11-21,78,75.0,,0.75,58.5
2013-11-22,80,75.0,,0.75,60.0
2013-11-23,90,75.0,,0.75,67.5
2013-11-24,89,75.0,,0.75,66.75
2013-11-25,76,75.0,,0.75,57.0
2013-11-26,81,75.0,,0.75,60.75
2013-11-27,86,75.0,,0.75,64.5
2013-11-28,77,75.0,,0.75,57.75
2013-11-29,87,75.0,,0.75,65.25
2013-11-30,100,75.0,,0.75,75.0
2013-12-01,100,85.0,False,0.85,85.0
2013-12-02,86,85.0,,0.85,73.1
2013-12-03,61,85.0,,0.85,51.85
2013-12-04,54,85.0,,0.85,45.9
2013-12-05,51,85.0,,0.85,43.35
2013-12-06,51,85.0,,0.85,43.35
2013-12-07,62,85.0,,0.85,52.699999999999996
2013-12-08,58,85.0,,0.85,49.3
2013-12-09,50,85.0,,0.85,42.5
2013-12-10,46,85.0,,0.85,39.1
2013-12-11,47,85.0,,0.85,39.949999999999996
2013-12-12,46,85.0,,0.85,39.1
2013-12-13,53,85.0,,0.85,45.05
2013-12-14,61,85.0,,0.85,51.85
2013-12-15,57,85.0,,0.85,48.449999999999996
2013-12-16,49,85.0,,0.85,41.65
2013-12-17,50,85.0,,0.85,42.5
2013-12-18,50,85.0,,0.85,42.5
2013-12-19,51,85.0,,0.85,43.35
2013-12-20,58,85.0,,0.85,49.3
2013-12-21,64,85.0,,0.85,54.4
2013-12-22,59,85.0,,0.85,50.15
2013-12-23,54,85.0,,0.85,45.9
2013-12-24,53,85.0,,0.85,45.05
2013-12-25,56,85.0,,0.85,47.6
2013-12-26,60,85.0,,0.85,51.0
2013-12-27,55,85.0,,0.85,46.75
2013-12-28,59,85.0,,0.85,50.15
2013-12-29,57,85.0,,0.85,48.449999999999996
2013-12-30,55,85.0,,0.85,46.75
2013-12-31,59,85.0,,0.85,50.15
2014-01-01,98,69.0,False,0.69,67.61999999999999
2014-01-02,83,69.0,,0.69,57.269999999999996
2014-01-03,91,69.0,,0.69,62.78999999999999
2014-01-04,94,69.0,,0.69,64.86
2014-01-05,91,69.0,,0.69,62.78999999999999
2014-01-06,79,69.0,,0.69,54.51
2014-01-07,79,69.0,,0.69,54.51
2014-01-08,74,69.0,,0.69,51.059999999999995
2014-01-09,73,69.0,,0.69,50.37
2014-01-10,78,69.0,,0.69,53.81999999999999
2014-01-11,85,69.0,,0.69,58.65
2014-01-12,91,69.0,,0.69,62.78999999999999
2014-01-13,71,69.0,,0.69,48.989999999999995
2014-01-14,68,69.0,,0.69,46.919999999999995
2014-01-15,76,69.0,,0.69,52.44
2014-01-16,77,69.0,,0.69,53.129999999999995
2014-01-17,80,69.0,,0.69,55.199999999999996
2014-01-18,100,69.0,,0.69,69.0
2014-01-19,91,69.0,,0.69,62.78999999999999
2014-01-20,85,69.0,,0.69,58.65
2014-01-21,83,69.0,,0.69,57.269999999999996
2014-01-22,79,69.0,,0.69,54.51
2014-01-23,76,69.0,,0.69,52.44
2014-01-24,81,69.0,,0.69,55.88999999999999
2014-01-25,88,69.0,,0.69,60.72
2014-01-26,86,69.0,,0.69,59.339999999999996
2014-01-27,71,69.0,,0.69,48.989999999999995
2014-01-28,70,69.0,,0.69,48.3
2014-01-29,73,69.0,,0.69,50.37
2014-01-30,71,69.0,,0.69,48.989999999999995
2014-01-31,76,69.0,,0.69,52.44
2014-02-01,91,65.0,False,0.65,59.15
2014-02-02,84,65.0,,0.65,54.6
2014-02-03,74,65.0,,0.65,48.1
2014-02-04,72,65.0,,0.65,46.800000000000004
2014-02-05,85,65.0,,0.65,55.25
2014-02-06,78,65.0,,0.65,50.7
2014-02-07,77,65.0,,0.65,50.050000000000004
2014-02-08,93,65.0,,0.65,60.45
2014-02-09,92,65.0,,0.65,59.800000000000004
2014-02-10,83,65.0,,0.65,53.95
2014-02-11,77,65.0,,0.65,50.050000000000004
2014-02-12,73,65.0,,0.65,47.45
2014-02-13,87,65.0,,0.65,56.550000000000004
2014-02-14,84,65.0,,0.65,54.6
2014-02-15,90,65.0,,0.65,58.5
2014-02-16,89,65.0,,0.65,57.85
2014-02-17,83,65.0,,0.65,53.95
2014-02-18,82,65.0,,0.65,53.300000000000004
2014-02-19,86,65.0,,0.65,55.9
2014-02-20,77,65.0,,0.65,50.050000000000004
2014-02-21,78,65.0,,0.65,50.7
2014-02-22,89,65.0,,0.65,57.85
2014-02-23,100,65.0,,0.65,65.0
2014-02-24,75,65.0,,0.65,48.75
2014-02-25,79,65.0,,0.65,51.35
2014-02-26,86,65.0,,0.65,55.9
2014-02-27,77,65.0,,0.65,50.050000000000004
2014-02-28,84,65.0,,0.65,54.6
2014-03-01,89,71.0,False,0.71,63.19
2014-03-02,82,71.0,,0.71,58.22
2014-03-03,73,71.0,,0.71,51.83
2014-03-04,72,71.0,,0.71,51.12
2014-03-05,70,71.0,,0.71,49.699999999999996
2014-03-06,76,71.0,,0.71,53.959999999999994
2014-03-07,80,71.0,,0.71,56.8
2014-03-08,100,71.0,,0.71,71.0
2014-03-09,89,71.0,,0.71,63.19
2014-03-10,78,71.0,,0.71,55.379999999999995
2014-03-11,76,71.0,,0.71,53.959999999999994
2014-03-12,75,71.0,,0.71,53.25
2014-03-13,77,71.0,,0.71,54.669999999999995
2014-03-14,78,71.0,,0.71,55.379999999999995
2014-03-15,86,71.0,,0.71,61.059999999999995
2014-03-16,86,71.0,,0.71,61.059999999999995
2014-03-17,77,71.0,,0.71,54.669999999999995
2014-03-18,72,71.0,,0.71,51.12
2014-03-19,71,71.0,,0.71,50.41
2014-03-20,74,71.0,,0.71,52.54
2014-03-21,76,71.0,,0.71,53.959999999999994
2014-03-22,85,71.0,,0.71,60.349999999999994
2014-03-23,84,71.0,,0.71,59.64
2014-03-24,82,71.0,,0.71,58.22
2014-03-25,79,71.0,,0.71,56.089999999999996
2014-03-26,83,71.0,,0.71,58.93
2014-03-27,80,71.0,,0.71,56.8
2014-03-28,78,71.0,,0.71,55.379999999999995
2014-03-29,83,71.0,,0.71,58.93
2014-03-30,89,71.0,,0.71,63.19
2014-03-31,74,71.0,,0.71,52.54
2014-04-01,78,70.0,False,0.7,54.599999999999994
2014-04-02,80,70.0,,0.7,56.0
2014-04-03,79,70.0,,0.7,55.3
2014-04-04,82,70.0,,0.7,57.4
2014-04-05,89,70.0,,0.7,62.3
2014-04-06,91,70.0,,0.7,63.699999999999996
2014-04-07,79,70.0,,0.7,55.3
2014-04-08,79,70.0,,0.7,55.3
2014-04-09,73,70.0,,0.7,51.099999999999994
2014-04-10,78,70.0,,0.7,54.599999999999994
2014-04-11,85,70.0,,0.7,59.49999999999999
2014-04-12,94,70.0,,0.7,65.8
2014-04-13,99,70.0,,0.7,69.3
2014-04-14,72,70.0,,0.7,50.4
2014-04-15,76,70.0,,0.7,53.199999999999996
2014-04-16,86,70.0,,0.7,60.199999999999996
2014-04-17,83,70.0,,0.7,58.099999999999994
2014-04-18,90,70.0,,0.7,62.99999999999999
2014-04-19,88,70.0,,0.7,61.599999999999994
2014-04-20,95,70.0,,0.7,66.5
2014-04-21,92,70.0,,0.7,64.39999999999999
2014-04-22,79,70.0,,0.7,55.3
2014-04-23,78,70.0,,0.7,54.599999999999994
2014-04-24,84,70.0,,0.7,58.8
2014-04-25,87,70.0,,0.7,60.9
2014-04-26,100,70.0,,0.7,70.0
2014-04-27,94,70.0,,0.7,65.8
2014-04-28,77,70.0,,0.7,53.9
2014-04-29,77,70.0,,0.7,53.9
2014-04-30,82,70.0,,0.7,57.4
2014-05-01,75,78.0,False,0.78,58.5
2014-05-02,97,78.0,,0.78,75.66
2014-05-03,97,78.0,,0.78,75.66
2014-05-04,83,78.0,,0.78,64.74000000000001
2014-05-05,70,78.0,,0.78,54.6
2014-05-06,72,78.0,,0.78,56.160000000000004
2014-05-07,70,78.0,,0.78,54.6
2014-05-08,71,78.0,,0.78,55.38
2014-05-09,74,78.0,,0.78,57.72
2014-05-10,83,78.0,,0.78,64.74000000000001
2014-05-11,82,78.0,,0.78,63.96
2014-05-12,78,78.0,,0.78,60.84
2014-05-13,74,78.0,,0.78,57.72
2014-05-14,75,78.0,,0.78,58.5
2014-05-15,74,78.0,,0.78,57.72
2014-05-16,82,78.0,,0.78,63.96
2014-05-17,88,78.0,,0.78,68.64
2014-05-18,91,78.0,,0.78,70.98
2014-05-19,84,78.0,,0.78,65.52
2014-05-20,80,78.0,,0.78,62.400000000000006
2014-05-21,80,78.0,,0.78,62.400000000000006
2014-05-22,84,78.0,,0.78,65.52
2014-05-23,86,78.0,,0.78,67.08
2014-05-24,91,78.0,,0.78,70.98
2014-05-25,97,78.0,,0.78,75.66
2014-05-26,93,78.0,,0.78,72.54
2014-05-27,80,78.0,,0.78,62.400000000000006
2014-05-28,81,78.0,,0.78,63.18
2014-05-29,79,78.0,,0.78,61.620000000000005
2014-05-30,82,78.0,,0.78,63.96
2014-05-31,100,78.0,,0.78,78.0
2014-06-01,59,100.0,False,1.0,59.0
2014-06-02,55,100.0,,1.0,55.0
2014-06-03,56,100.0,,1.0,56.0
2014-06-04,53,100.0,,1.0,53.0
2014-06-05,55,100.0,,1.0,55.0
2014-06-06,57,100.0,,1.0,57.0
2014-06-07,62,100.0,,1.0,62.0
2014-06-08,64,100.0,,1.0,64.0
2014-06-09,56,100.0,,1.0,56.0
2014-06-10,54,100.0,,1.0,54.0
2014-06-11,57,100.0,,1.0,57.0
2014-06-12,67,100.0,,1.0,67.0
2014-06-13,80,100.0,,1.0,80.0
2014-06-14,100,100.0,,1.0,100.0
2014-06-15,95,100.0,,1.0,95.0
2014-06-16,72,100.0,,1.0,72.0
2014-06-17,66,100.0,,1.0,66.0
2014-06-18,66,100.0,,1.0,66.0
2014-06-19,65,100.0,,1.0,65.0
2014-06-20,69,100.0,,1.0,69.0
2014-06-21,79,100.0,,1.0,79.0
2014-06-22,77,100.0,,1.0,77.0
2014-06-23,65,100.0,,1.0,65.0
2014-06-24,62,100.0,,1.0,62.0
2014-06-25,63,100.0,,1.0,63.0
2014-06-26,60,100.0,,1.0,60.0
2014-06-27,67,100.0,,1.0,67.0
2014-06-28,75,100.0,,1.0,75.0
2014-06-29,72,100.0,,1.0,72.0
2014-06-30,59,100.0,,1.0,59.0
2014-07-01,80,93.0,False,0.93,74.4
2014-07-02,78,93.0,,0.93,72.54
2014-07-03,86,93.0,,0.93,79.98
2014-07-04,96,93.0,,0.93,89.28
2014-07-05,98,93.0,,0.93,91.14
2014-07-06,100,93.0,,0.93,93.0
2014-07-07,86,93.0,,0.93,79.98
2014-07-08,81,93.0,,0.93,75.33
2014-07-09,76,93.0,,0.93,70.68
2014-07-10,83,93.0,,0.93,77.19
2014-07-11,82,93.0,,0.93,76.26
2014-07-12,92,93.0,,0.93,85.56
2014-07-13,85,93.0,,0.93,79.05
2014-07-14,79,93.0,,0.93,73.47
2014-07-15,78,93.0,,0.93,72.54
2014-07-16,78,93.0,,0.93,72.54
2014-07-17,77,93.0,,0.93,71.61
2014-07-18,79,93.0,,0.93,73.47
2014-07-19,91,93.0,,0.93,84.63000000000001
2014-07-20,91,93.0,,0.93,84.63000000000001
2014-07-21,80,93.0,,0.93,74.4
2014-07-22,76,93.0,,0.93,70.68
2014-07-23,77,93.0,,0.93,71.61
2014-07-24,76,93.0,,0.93,70.68
2014-07-25,82,93.0,,0.93,76.26
2014-07-26,92,93.0,,0.93,85.56
2014-07-27,87,93.0,,0.93,80.91000000000001
2014-07-28,74,93.0,,0.93,68.82000000000001
2014-07-29,77,93.0,,0.93,71.61
2014-07-30,77,93.0,,0.93,71.61
2014-07-31,75,93.0,,0.93,69.75
2014-08-01,90,82.0,False,0.82,73.8
2014-08-02,92,82.0,,0.82,75.44
2014-08-03,96,82.0,,0.82,78.72
2014-08-04,84,82.0,,0.82,68.88
2014-08-05,80,82.0,,0.82,65.6
2014-08-06,84,82.0,,0.82,68.88
2014-08-07,86,82.0,,0.82,70.52
2014-08-08,87,82.0,,0.82,71.33999999999999
2014-08-09,100,82.0,,0.82,82.0
2014-08-10,95,82.0,,0.82,77.89999999999999
2014-08-11,79,82.0,,0.82,64.78
2014-08-12,72,82.0,,0.82,59.04
2014-08-13,79,82.0,,0.82,64.78
2014-08-14,79,82.0,,0.82,64.78
2014-08-15,83,82.0,,0.82,68.06
2014-08-16,89,82.0,,0.82,72.97999999999999
2014-08-17,98,82.0,,0.82,80.36
2014-08-18,85,82.0,,0.82,69.7
2014-08-19,73,82.0,,0.82,59.86
2014-08-20,71,82.0,,0.82,58.22
2014-08-21,71,82.0,,0.82,58.22
2014-08-22,77,82.0,,0.82,63.13999999999999
2014-08-23,87,82.0,,0.82,71.33999999999999
2014-08-24,86,82.0,,0.82,70.52
2014-08-25,73,82.0,,0.82,59.86
2014-08-26,74,82.0,,0.82,60.68
2014-08-27,70,82.0,,0.82,57.4
2014-08-28,75,82.0,,0.82,61.49999999999999
2014-08-29,77,82.0,,0.82,63.13999999999999
2014-08-30,91,82.0,,0.82,74.61999999999999
2014-08-31,92,82.0,,0.82,75.44
2014-09-01,100,76.0,False,0.76,76.0
2014-09-02,82,76.0,,0.76,62.32
2014-09-03,70,76.0,,0.76,53.2
2014-09-04,76,76.0,,0.76,57.76
2014-09-05,80,76.0,,0.76,60.8
2014-09-06,91,76.0,,0.76,69.16
2014-09-07,89,76.0,,0.76,67.64
2014-09-08,75,76.0,,0.76,57.0
2014-09-09,74,76.0,,0.76,56.24
2014-09-10,74,76.0,,0.76,56.24
2014-09-11,68,76.0,,0.76,51.68
2014-09-12,73,76.0,,0.76,55.480000000000004
2014-09-13,93,76.0,,0.76,70.68
2014-09-14,86,76.0,,0.76,65.36
2014-09-15,76,76.0,,0.76,57.76
2014-09-16,74,76.0,,0.76,56.24
2014-09-17,73,76.0,,0.76,55.480000000000004
2014-09-18,78,76.0,,0.76,59.28
2014-09-19,79,76.0,,0.76,60.04
2014-09-20,93,76.0,,0.76,70.68
2014-09-21,91,76.0,,0.76,69.16
2014-09-22,80,76.0,,0.76,60.8
2014-09-23,72,76.0,,0.76,54.72
2014-09-24,80,76.0,,0.76,60.8
2014-09-25,76,76.0,,0.76,57.76
2014-09-26,84,76.0,,0.76,63.84
2014-09-27,89,76.0,,0.76,67.64
2014-09-28,90,76.0,,0.76,68.4
2014-09-29,78,76.0,,0.76,59.28
2014-09-30,74,76.0,,0.76,56.24
2014-10-01,71,75.0,False,0.75,53.25
2014-10-02,74,75.0,,0.75,55.5
2014-10-03,77,75.0,,0.75,57.75
2014-10-04,85,75.0,,0.75,63.75
2014-10-05,91,75.0,,0.75,68.25
2014-10-06,74,75.0,,0.75,55.5
2014-10-07,76,75.0,,0.75,57.0
2014-10-08,76,75.0,,0.75,57.0
2014-10-09,72,75.0,,0.75,54.0
2014-10-10,82,75.0,,0.75,61.5
2014-10-11,93,75.0,,0.75,69.75
2014-10-12,94,75.0,,0.75,70.5
2014-10-13,79,75.0,,0.75,59.25
2014-10-14,78,75.0,,0.75,58.5
2014-10-15,74,75.0,,0.75,55.5
2014-10-16,78,75.0,,0.75,58.5
2014-10-17,81,75.0,,0.75,60.75
2014-10-18,100,75.0,,0.75,75.0
2014-10-19,93,75.0,,0.75,69.75
2014-10-20,73,75.0,,0.75,54.75
2014-10-21,77,75.0,,0.75,57.75
2014-10-22,78,75.0,,0.75,58.5
2014-10-23,72,75.0,,0.75,54.0
2014-10-24,85,75.0,,0.75,63.75
2014-10-25,99,75.0,,0.75,74.25
2014-10-26,97,75.0,,0.75,72.75
2014-10-27,79,75.0,,0.75,59.25
2014-10-28,74,75.0,,0.75,55.5
2014-10-29,73,75.0,,0.75,54.75
2014-10-30,75,75.0,,0.75,56.25
2014-10-31,79,75.0,,0.75,59.25
2014-11-01,92,85.0,False,0.85,78.2
2014-11-02,97,85.0,,0.85,82.45
2014-11-03,74,85.0,,0.85,62.9
2014-11-04,70,85.0,,0.85,59.5
2014-11-05,68,85.0,,0.85,57.8
2014-11-06,71,85.0,,0.85,60.35
2014-11-07,82,85.0,,0.85,69.7
2014-11-08,97,85.0,,0.85,82.45
2014-11-09,99,85.0,,0.85,84.14999999999999
2014-11-10,82,85.0,,0.85,69.7
2014-11-11,79,85.0,,0.85,67.14999999999999
2014-11-12,77,85.0,,0.85,65.45
2014-11-13,76,85.0,,0.85,64.6
2014-11-14,81,85.0,,0.85,68.85
2014-11-15,98,85.0,,0.85,83.3
2014-11-16,96,85.0,,0.85,81.6
2014-11-17,79,85.0,,0.85,67.14999999999999
2014-11-18,73,85.0,,0.85,62.05
2014-11-19,72,85.0,,0.85,61.199999999999996
2014-11-20,72,85.0,,0.85,61.199999999999996
2014-11-21,77,85.0,,0.85,65.45
2014-11-22,95,85.0,,0.85,80.75
2014-11-23,90,85.0,,0.85,76.5
2014-11-24,82,85.0,,0.85,69.7
2014-11-25,75,85.0,,0.85,63.75
2014-11-26,82,85.0,,0.85,69.7
2014-11-27,86,85.0,,0.85,73.1
2014-11-28,97,85.0,,0.85,82.45
2014-11-29,100,85.0,,0.85,85.0
2014-11-30,100,85.0,,0.85,85.0
2014-12-01,94,89.0,False,0.89,83.66
2014-12-02,78,89.0,,0.89,69.42
2014-12-03,72,89.0,,0.89,64.08
2014-12-04,75,89.0,,0.89,66.75
2014-12-05,83,89.0,,0.89,73.87
2014-12-06,97,89.0,,0.89,86.33
2014-12-07,96,89.0,,0.89,85.44
2014-12-08,78,89.0,,0.89,69.42
2014-12-09,69,89.0,,0.89,61.410000000000004
2014-12-10,76,89.0,,0.89,67.64
2014-12-11,77,89.0,,0.89,68.53
2014-12-12,83,89.0,,0.89,73.87
2014-12-13,100,89.0,,0.89,89.0
2014-12-14,92,89.0,,0.89,81.88
2014-12-15,76,89.0,,0.89,67.64
2014-12-16,73,89.0,,0.89,64.97
2014-12-17,76,89.0,,0.89,67.64
2014-12-18,71,89.0,,0.89,63.19
2014-12-19,78,89.0,,0.89,69.42
2014-12-20,98,89.0,,0.89,87.22
2014-12-21,91,89.0,,0.89,80.99
2014-12-22,85,89.0,,0.89,75.65
2014-12-23,82,89.0,,0.89,72.98
2014-12-24,86,89.0,,0.89,76.54
2014-12-25,90,89.0,,0.89,80.1
