date,holiday_unscaled,holiday_monthly,isPartial,scale,holiday
2010-01-01,100,24.0,False,0.24,24.0
2010-01-02,59,24.0,,0.24,14.16
2010-01-03,51,24.0,,0.24,12.24
2010-01-04,62,24.0,,0.24,14.879999999999999
2010-01-05,56,24.0,,0.24,13.44
2010-01-06,51,24.0,,0.24,12.24
2010-01-07,48,24.0,,0.24,11.52
2010-01-08,50,24.0,,0.24,12.0
2010-01-09,41,24.0,,0.24,9.84
2010-01-10,44,24.0,,0.24,10.559999999999999
2010-01-11,53,24.0,,0.24,12.719999999999999
2010-01-12,55,24.0,,0.24,13.2
2010-01-13,54,24.0,,0.24,12.959999999999999
2010-01-14,52,24.0,,0.24,12.48
2010-01-15,57,24.0,,0.24,13.68
2010-01-16,46,24.0,,0.24,11.04
2010-01-17,50,24.0,,0.24,12.0
2010-01-18,80,24.0,,0.24,19.2
2010-01-19,49,24.0,,0.24,11.76
2010-01-20,45,24.0,,0.24,10.799999999999999
2010-01-21,42,24.0,,0.24,10.08
2010-01-22,45,24.0,,0.24,10.799999999999999
2010-01-23,31,24.0,,0.24,7.4399999999999995
2010-01-24,37,24.0,,0.24,8.879999999999999
2010-01-25,47,24.0,,0.24,11.28
2010-01-26,45,24.0,,0.24,10.799999999999999
2010-01-27,39,24.0,,0.24,9.36
2010-01-28,41,24.0,,0.24,9.84
2010-01-29,40,24.0,,0.24,9.6
2010-01-30,35,24.0,,0.24,8.4
2010-01-31,36,24.0,,0.24,8.64
2010-02-01,60,23.0,False,0.23,13.8
2010-02-02,63,23.0,,0.23,14.49
2010-02-03,57,23.0,,0.23,13.110000000000001
2010-02-04,56,23.0,,0.23,12.88
2010-02-05,57,23.0,,0.23,13.110000000000001
2010-02-06,49,23.0,,0.23,11.270000000000001
2010-02-07,51,23.0,,0.23,11.73
2010-02-08,68,23.0,,0.23,15.64
2010-02-09,56,23.0,,0.23,12.88
2010-02-10,57,23.0,,0.23,13.110000000000001
2010-02-11,67,23.0,,0.23,15.41
2010-02-12,73,23.0,,0.23,16.79
2010-02-13,58,23.0,,0.23,13.34
2010-02-14,57,23.0,,0.23,13.110000000000001
2010-02-15,100,23.0,,0.23,23.0
2010-02-16,60,23.0,,0.23,13.8
2010-02-17,50,23.0,,0.23,11.5
2010-02-18,61,23.0,,0.23,14.030000000000001
2010-02-19,62,23.0,,0.23,14.26
2010-02-20,56,23.0,,0.23,12.88
2010-02-21,49,23.0,,0.23,11.270000000000001
2010-02-22,67,23.0,,0.23,15.41
2010-02-23,52,23.0,,0.23,11.96
2010-02-24,54,23.0,,0.23,12.42
2010-02-25,55,23.0,,0.23,12.65
2010-02-26,57,23.0,,0.23,13.110000000000001
2010-02-27,45,23.0,,0.23,10.35
2010-02-28,42,23.0,,0.23,9.66
2010-03-01,91,22.0,False,0.22,20.02
2010-03-02,82,22.0,,0.22,18.04
2010-03-03,76,22.0,,0.22,16.72
2010-03-04,68,22.0,,0.22,14.96
2010-03-05,84,22.0,,0.22,18.48
2010-03-06,66,22.0,,0.22,14.52
2010-03-07,66,22.0,,0.22,14.52
2010-03-08,84,22.0,,0.22,18.48
2010-03-09,77,22.0,,0.22,16.94
2010-03-10,76,22.0,,0.22,16.72
2010-03-11,81,22.0,,0.22,17.82
2010-03-12,78,22.0,,0.22,17.16
2010-03-13,78,22.0,,0.22,17.16
2010-03-14,68,22.0,,0.22,14.96
2010-03-15,86,22.0,,0.22,18.92
2010-03-16,76,22.0,,0.22,16.72
2010-03-17,79,22.0,,0.22,17.38
2010-03-18,76,22.0,,0.22,16.72
2010-03-19,74,22.0,,0.22,16.28
2010-03-20,61,22.0,,0.22,13.42
2010-03-21,62,22.0,,0.22,13.64
2010-03-22,84,22.0,,0.22,18.48
2010-03-23,81,22.0,,0.22,17.82
2010-03-24,82,22.0,,0.22,18.04
2010-03-25,78,22.0,,0.22,17.16
2010-03-26,86,22.0,,0.22,18.92
2010-03-27,64,22.0,,0.22,14.08
2010-03-28,77,22.0,,0.22,16.94
2010-03-29,100,22.0,,0.22,22.0
2010-03-30,87,22.0,,0.22,19.14
2010-03-31,84,22.0,,0.22,18.48
2010-04-01,79,22.0,False,0.22,17.38
2010-04-02,100,22.0,,0.22,22.0
2010-04-03,64,22.0,,0.22,14.08
2010-04-04,91,22.0,,0.22,20.02
2010-04-05,92,22.0,,0.22,20.24
2010-04-06,76,22.0,,0.22,16.72
2010-04-07,76,22.0,,0.22,16.72
2010-04-08,76,22.0,,0.22,16.72
2010-04-09,69,22.0,,0.22,15.18
2010-04-10,52,22.0,,0.22,11.44
2010-04-11,64,22.0,,0.22,14.08
2010-04-12,66,22.0,,0.22,14.52
2010-04-13,68,22.0,,0.22,14.96
2010-04-14,68,22.0,,0.22,14.96
2010-04-15,70,22.0,,0.22,15.4
2010-04-16,74,22.0,,0.22,16.28
2010-04-17,66,22.0,,0.22,14.52
2010-04-18,50,22.0,,0.22,11.0
2010-04-19,85,22.0,,0.22,18.7
2010-04-20,72,22.0,,0.22,15.84
2010-04-21,74,22.0,,0.22,16.28
2010-04-22,74,22.0,,0.22,16.28
2010-04-23,81,22.0,,0.22,17.82
2010-04-24,59,22.0,,0.22,12.98
2010-04-25,61,22.0,,0.22,13.42
2010-04-26,75,22.0,,0.22,16.5
2010-04-27,62,22.0,,0.22,13.64
2010-04-28,73,22.0,,0.22,16.06
2010-04-29,78,22.0,,0.22,17.16
2010-04-30,73,22.0,,0.22,16.06
2010-05-01,62,23.0,False,0.23,14.26
2010-05-02,66,23.0,,0.23,15.180000000000001
2010-05-03,83,23.0,,0.23,19.09
2010-05-04,84,23.0,,0.23,19.32
2010-05-05,83,23.0,,0.23,19.09
2010-05-06,78,23.0,,0.23,17.94
2010-05-07,78,23.0,,0.23,17.94
2010-05-08,74,23.0,,0.23,17.02
2010-05-09,77,23.0,,0.23,17.71
2010-05-10,88,23.0,,0.23,20.240000000000002
2010-05-11,90,23.0,,0.23,20.7
2010-05-12,76,23.0,,0.23,17.48
2010-05-13,77,23.0,,0.23,17.71
2010-05-14,84,23.0,,0.23,19.32
2010-05-15,72,23.0,,0.23,16.560000000000002
2010-05-16,76,23.0,,0.23,17.48
2010-05-17,96,23.0,,0.23,22.080000000000002
2010-05-18,89,23.0,,0.23,20.470000000000002
2010-05-19,88,23.0,,0.23,20.240000000000002
2010-05-20,77,23.0,,0.23,17.71
2010-05-21,86,23.0,,0.23,19.78
2010-05-22,70,23.0,,0.23,16.1
2010-05-23,78,23.0,,0.23,17.94
2010-05-24,97,23.0,,0.23,22.310000000000002
2010-05-25,85,23.0,,0.23,19.55
2010-05-26,93,23.0,,0.23,21.39
2010-05-27,81,23.0,,0.23,18.630000000000003
2010-05-28,97,23.0,,0.23,22.310000000000002
2010-05-29,94,23.0,,0.23,21.62
2010-05-30,92,23.0,,0.23,21.16
2010-05-31,100,23.0,,0.23,23.0
2010-06-01,82,26.0,False,0.26,21.32
2010-06-02,85,26.0,,0.26,22.1
2010-06-03,86,26.0,,0.26,22.36
2010-06-04,77,26.0,,0.26,20.02
2010-06-05,62,26.0,,0.26,16.12
2010-06-06,62,26.0,,0.26,16.12
2010-06-07,80,26.0,,0.26,20.8
2010-06-08,80,26.0,,0.26,20.8
2010-06-09,77,26.0,,0.26,20.02
2010-06-10,77,26.0,,0.26,20.02
2010-06-11,73,26.0,,0.26,18.98
2010-06-12,62,26.0,,0.26,16.12
2010-06-13,78,26.0,,0.26,20.28
2010-06-14,86,26.0,,0.26,22.36
2010-06-15,84,26.0,,0.26,21.84
2010-06-16,83,26.0,,0.26,21.580000000000002
2010-06-17,77,26.0,,0.26,20.02
2010-06-18,79,26.0,,0.26,20.54
2010-06-19,76,26.0,,0.26,19.76
2010-06-20,70,26.0,,0.26,18.2
2010-06-21,76,26.0,,0.26,19.76
2010-06-22,83,26.0,,0.26,21.580000000000002
2010-06-23,84,26.0,,0.26,21.84
2010-06-24,79,26.0,,0.26,20.54
2010-06-25,85,26.0,,0.26,22.1
2010-06-26,81,26.0,,0.26,21.060000000000002
2010-06-27,63,26.0,,0.26,16.38
2010-06-28,100,26.0,,0.26,26.0
2010-06-29,91,26.0,,0.26,23.66
2010-06-30,96,26.0,,0.26,24.96
2010-07-01,64,26.0,False,0.26,16.64
2010-07-02,67,26.0,,0.26,17.42
2010-07-03,60,26.0,,0.26,15.600000000000001
2010-07-04,74,26.0,,0.26,19.240000000000002
2010-07-05,100,26.0,,0.26,26.0
2010-07-06,65,26.0,,0.26,16.900000000000002
2010-07-07,60,26.0,,0.26,15.600000000000001
2010-07-08,63,26.0,,0.26,16.38
2010-07-09,54,26.0,,0.26,14.040000000000001
2010-07-10,49,26.0,,0.26,12.74
2010-07-11,47,26.0,,0.26,12.22
2010-07-12,62,26.0,,0.26,16.12
2010-07-13,59,26.0,,0.26,15.34
2010-07-14,59,26.0,,0.26,15.34
2010-07-15,58,26.0,,0.26,15.08
2010-07-16,58,26.0,,0.26,15.08
2010-07-17,52,26.0,,0.26,13.52
2010-07-18,54,26.0,,0.26,14.040000000000001
2010-07-19,55,26.0,,0.26,14.3
2010-07-20,60,26.0,,0.26,15.600000000000001
2010-07-21,61,26.0,,0.26,15.860000000000001
2010-07-22,58,26.0,,0.26,15.08
2010-07-23,56,26.0,,0.26,14.56
2010-07-24,55,26.0,,0.26,14.3
2010-07-25,49,26.0,,0.26,12.74
2010-07-26,62,26.0,,0.26,16.12
2010-07-27,56,26.0,,0.26,14.56
2010-07-28,57,26.0,,0.26,14.82
2010-07-29,57,26.0,,0.26,14.82
2010-07-30,59,26.0,,0.26,15.34
2010-07-31,50,26.0,,0.26,13.0
2010-08-01,81,25.0,False,0.25,20.25
2010-08-02,100,25.0,,0.25,25.0
2010-08-03,95,25.0,,0.25,23.75
2010-08-04,92,25.0,,0.25,23.0
2010-08-05,96,25.0,,0.25,24.0
2010-08-06,99,25.0,,0.25,24.75
2010-08-07,82,25.0,,0.25,20.5
2010-08-08,78,25.0,,0.25,19.5
2010-08-09,88,25.0,,0.25,22.0
2010-08-10,91,25.0,,0.25,22.75
2010-08-11,91,25.0,,0.25,22.75
2010-08-12,90,25.0,,0.25,22.5
2010-08-13,90,25.0,,0.25,22.5
2010-08-14,90,25.0,,0.25,22.5
2010-08-15,73,25.0,,0.25,18.25
2010-08-16,86,25.0,,0.25,21.5
2010-08-17,84,25.0,,0.25,21.0
2010-08-18,78,25.0,,0.25,19.5
2010-08-19,78,25.0,,0.25,19.5
2010-08-20,80,25.0,,0.25,20.0
2010-08-21,74,25.0,,0.25,18.5
2010-08-22,65,25.0,,0.25,16.25
2010-08-23,80,25.0,,0.25,20.0
2010-08-24,82,25.0,,0.25,20.5
2010-08-25,82,25.0,,0.25,20.5
2010-08-26,90,25.0,,0.25,22.5
2010-08-27,83,25.0,,0.25,20.75
2010-08-28,63,25.0,,0.25,15.75
2010-08-29,62,25.0,,0.25,15.5
2010-08-30,92,25.0,,0.25,23.0
2010-08-31,88,25.0,,0.25,22.0
2010-09-01,80,23.0,False,0.23,18.400000000000002
2010-09-02,79,23.0,,0.23,18.17
2010-09-03,85,23.0,,0.23,19.55
2010-09-04,75,23.0,,0.23,17.25
2010-09-05,78,23.0,,0.23,17.94
2010-09-06,100,23.0,,0.23,23.0
2010-09-07,88,23.0,,0.23,20.240000000000002
2010-09-08,87,23.0,,0.23,20.01
2010-09-09,90,23.0,,0.23,20.7
2010-09-10,86,23.0,,0.23,19.78
2010-09-11,65,23.0,,0.23,14.950000000000001
2010-09-12,64,23.0,,0.23,14.72
2010-09-13,80,23.0,,0.23,18.400000000000002
2010-09-14,75,23.0,,0.23,17.25
2010-09-15,77,23.0,,0.23,17.71
2010-09-16,75,23.0,,0.23,17.25
2010-09-17,85,23.0,,0.23,19.55
2010-09-18,69,23.0,,0.23,15.870000000000001
2010-09-19,64,23.0,,0.23,14.72
2010-09-20,84,23.0,,0.23,19.32
2010-09-21,83,23.0,,0.23,19.09
2010-09-22,78,23.0,,0.23,17.94
2010-09-23,74,23.0,,0.23,17.02
2010-09-24,84,23.0,,0.23,19.32
2010-09-25,63,23.0,,0.23,14.49
2010-09-26,61,23.0,,0.23,14.030000000000001
2010-09-27,80,23.0,,0.23,18.400000000000002
2010-09-28,77,23.0,,0.23,17.71
2010-09-29,83,23.0,,0.23,19.09
2010-09-30,79,23.0,,0.23,18.17
2010-10-01,48,25.0,False,0.25,12.0
2010-10-02,42,25.0,,0.25,10.5
2010-10-03,40,25.0,,0.25,10.0
2010-10-04,56,25.0,,0.25,14.0
2010-10-05,56,25.0,,0.25,14.0
2010-10-06,51,25.0,,0.25,12.75
2010-10-07,57,25.0,,0.25,14.25
2010-10-08,56,25.0,,0.25,14.0
2010-10-09,48,25.0,,0.25,12.0
2010-10-10,54,25.0,,0.25,13.5
2010-10-11,100,25.0,,0.25,25.0
2010-10-12,52,25.0,,0.25,13.0
2010-10-13,53,25.0,,0.25,13.25
2010-10-14,48,25.0,,0.25,12.0
2010-10-15,50,25.0,,0.25,12.5
2010-10-16,45,25.0,,0.25,11.25
2010-10-17,42,25.0,,0.25,10.5
2010-10-18,59,25.0,,0.25,14.75
2010-10-19,50,25.0,,0.25,12.5
2010-10-20,51,25.0,,0.25,12.75
2010-10-21,52,25.0,,0.25,13.0
2010-10-22,51,25.0,,0.25,12.75
2010-10-23,40,25.0,,0.25,10.0
2010-10-24,42,25.0,,0.25,10.5
2010-10-25,51,25.0,,0.25,12.75
2010-10-26,56,25.0,,0.25,14.0
2010-10-27,54,25.0,,0.25,13.5
2010-10-28,55,25.0,,0.25,13.75
2010-10-29,57,25.0,,0.25,14.25
2010-10-30,43,25.0,,0.25,10.75
2010-10-31,41,25.0,,0.25,10.25
2010-11-01,60,40.0,False,0.4,24.0
2010-11-02,59,40.0,,0.4,23.6
2010-11-03,50,40.0,,0.4,20.0
2010-11-04,56,40.0,,0.4,22.400000000000002
2010-11-05,58,40.0,,0.4,23.200000000000003
2010-11-06,54,40.0,,0.4,21.6
2010-11-07,54,40.0,,0.4,21.6
2010-11-08,72,40.0,,0.4,28.8
2010-11-09,64,40.0,,0.4,25.6
2010-11-10,69,40.0,,0.4,27.6
2010-11-11,79,40.0,,0.4,31.6
2010-11-12,66,40.0,,0.4,26.400000000000002
2010-11-13,55,40.0,,0.4,22.0
2010-11-14,59,40.0,,0.4,23.6
2010-11-15,75,40.0,,0.4,30.0
2010-11-16,77,40.0,,0.4,30.8
2010-11-17,78,40.0,,0.4,31.200000000000003
2010-11-18,76,40.0,,0.4,30.400000000000002
2010-11-19,81,40.0,,0.4,32.4
2010-11-20,65,40.0,,0.4,26.0
2010-11-21,71,40.0,,0.4,28.400000000000002
2010-11-22,89,40.0,,0.4,35.6
2010-11-23,84,40.0,,0.4,33.6
2010-11-24,96,40.0,,0.4,38.400000000000006
2010-11-25,88,40.0,,0.4,35.2
2010-11-26,83,40.0,,0.4,33.2
2010-11-27,79,40.0,,0.4,31.6
2010-11-28,87,40.0,,0.4,34.800000000000004
2010-11-29,99,40.0,,0.4,39.6
2010-11-30,100,40.0,,0.4,40.0
2010-12-01,52,59.0,False,0.59,30.68
2010-12-02,53,59.0,,0.59,31.27
2010-12-03,49,59.0,,0.59,28.91
2010-12-04,50,59.0,,0.59,29.5
2010-12-05,52,59.0,,0.59,30.68
2010-12-06,58,59.0,,0.59,34.22
2010-12-07,54,59.0,,0.59,31.86
2010-12-08,55,59.0,,0.59,32.449999999999996
2010-12-09,55,59.0,,0.59,32.449999999999996
2010-12-10,54,59.0,,0.59,31.86
2010-12-11,52,59.0,,0.59,30.68
2010-12-12,53,59.0,,0.59,31.27
2010-12-13,57,59.0,,0.59,33.629999999999995
2010-12-14,54,59.0,,0.59,31.86
2010-12-15,54,59.0,,0.59,31.86
2010-12-16,55,59.0,,0.59,32.449999999999996
2010-12-17,59,59.0,,0.59,34.809999999999995
2010-12-18,55,59.0,,0.59,32.449999999999996
2010-12-19,59,59.0,,0.59,34.809999999999995
2010-12-20,61,59.0,,0.59,35.989999999999995
2010-12-21,61,59.0,,0.59,35.989999999999995
2010-12-22,65,59.0,,0.59,38.35
2010-12-23,73,59.0,,0.59,43.07
2010-12-24,100,59.0,,0.59,59.0
2010-12-25,93,59.0,,0.59,54.87
2010-12-26,48,59.0,,0.59,28.32
2010-12-27,40,59.0,,0.59,23.599999999999998
2010-12-28,36,59.0,,0.59,21.24
2010-12-29,39,59.0,,0.59,23.009999999999998
2010-12-30,41,59.0,,0.59,24.189999999999998
2010-12-31,56,59.0,,0.59,33.04
2011-01-01,100,24.0,False,0.24,24.0
2011-01-02,52,24.0,,0.24,12.48
2011-01-03,56,24.0,,0.24,13.44
2011-01-04,47,24.0,,0.24,11.28
2011-01-05,42,24.0,,0.24,10.08
2011-01-06,42,24.0,,0.24,10.08
2011-01-07,43,24.0,,0.24,10.32
2011-01-08,34,24.0,,0.24,8.16
2011-01-09,37,24.0,,0.24,8.879999999999999
2011-01-10,44,24.0,,0.24,10.559999999999999
2011-01-11,38,24.0,,0.24,9.12
2011-01-12,40,24.0,,0.24,9.6
2011-01-13,39,24.0,,0.24,9.36
2011-01-14,47,24.0,,0.24,11.28
2011-01-15,42,24.0,,0.24,10.08
2011-01-16,44,24.0,,0.24,10.559999999999999
2011-01-17,71,24.0,,0.24,17.04
2011-01-18,39,24.0,,0.24,9.36
2011-01-19,36,24.0,,0.24,8.64
2011-01-20,34,24.0,,0.24,8.16
2011-01-21,35,24.0,,0.24,8.4
2011-01-22,33,24.0,,0.24,7.92
2011-01-23,32,24.0,,0.24,7.68
2011-01-24,34,24.0,,0.24,8.16
2011-01-25,36,24.0,,0.24,8.64
2011-01-26,37,24.0,,0.24,8.879999999999999
2011-01-27,33,24.0,,0.24,7.92
2011-01-28,35,24.0,,0.24,8.4
2011-01-29,31,24.0,,0.24,7.4399999999999995
2011-01-30,30,24.0,,0.24,7.199999999999999
2011-01-31,36,24.0,,0.24,8.64
2011-02-01,55,23.0,False,0.23,12.65
2011-02-02,58,23.0,,0.23,13.34
2011-02-03,58,23.0,,0.23,13.34
2011-02-04,60,23.0,,0.23,13.8
2011-02-05,51,23.0,,0.23,11.73
2011-02-06,46,23.0,,0.23,10.58
2011-02-07,60,23.0,,0.23,13.8
2011-02-08,57,23.0,,0.23,13.110000000000001
2011-02-09,57,23.0,,0.23,13.110000000000001
2011-02-10,58,23.0,,0.23,13.34
2011-02-11,63,23.0,,0.23,14.49
2011-02-12,59,23.0,,0.23,13.57
2011-02-13,60,23.0,,0.23,13.8
2011-02-14,73,23.0,,0.23,16.79
2011-02-15,65,23.0,,0.23,14.950000000000001
2011-02-16,66,23.0,,0.23,15.180000000000001
2011-02-17,66,23.0,,0.23,15.180000000000001
2011-02-18,72,23.0,,0.23,16.560000000000002
2011-02-19,71,23.0,,0.23,16.330000000000002
2011-02-20,60,23.0,,0.23,13.8
2011-02-21,100,23.0,,0.23,23.0
2011-02-22,64,23.0,,0.23,14.72
2011-02-23,59,23.0,,0.23,13.57
2011-02-24,57,23.0,,0.23,13.110000000000001
2011-02-25,60,23.0,,0.23,13.8
2011-02-26,49,23.0,,0.23,11.270000000000001
2011-02-27,56,23.0,,0.23,12.88
2011-02-28,63,23.0,,0.23,14.49
2011-03-01,87,22.0,False,0.22,19.14
2011-03-02,86,22.0,,0.22,18.92
2011-03-03,92,22.0,,0.22,20.24
2011-03-04,89,22.0,,0.22,19.580000000000002
2011-03-05,83,22.0,,0.22,18.26
2011-03-06,84,22.0,,0.22,18.48
2011-03-07,99,22.0,,0.22,21.78
2011-03-08,93,22.0,,0.22,20.46
2011-03-09,98,22.0,,0.22,21.56
2011-03-10,92,22.0,,0.22,20.24
2011-03-11,83,22.0,,0.22,18.26
2011-03-12,82,22.0,,0.22,18.04
2011-03-13,88,22.0,,0.22,19.36
2011-03-14,98,22.0,,0.22,21.56
2011-03-15,100,22.0,,0.22,22.0
2011-03-16,90,22.0,,0.22,19.8
2011-03-17,95,22.0,,0.22,20.9
2011-03-18,89,22.0,,0.22,19.580000000000002
2011-03-19,86,22.0,,0.22,18.92
2011-03-20,88,22.0,,0.22,19.36
2011-03-21,99,22.0,,0.22,21.78
2011-03-22,98,22.0,,0.22,21.56
2011-03-23,95,22.0,,0.22,20.9
2011-03-24,88,22.0,,0.22,19.36
2011-03-25,91,22.0,,0.22,20.02
2011-03-26,85,22.0,,0.22,18.7
2011-03-27,86,22.0,,0.22,18.92
2011-03-28,100,22.0,,0.22,22.0
2011-03-29,91,22.0,,0.22,20.02
2011-03-30,85,22.0,,0.22,18.7
2011-03-31,89,22.0,,0.22,19.580000000000002
2011-04-01,70,23.0,False,0.23,16.1
2011-04-02,71,23.0,,0.23,16.330000000000002
2011-04-03,63,23.0,,0.23,14.49
2011-04-04,79,23.0,,0.23,18.17
2011-04-05,73,23.0,,0.23,16.79
2011-04-06,68,23.0,,0.23,15.64
2011-04-07,67,23.0,,0.23,15.41
2011-04-08,70,23.0,,0.23,16.1
2011-04-09,66,23.0,,0.23,15.180000000000001
2011-04-10,61,23.0,,0.23,14.030000000000001
2011-04-11,77,23.0,,0.23,17.71
2011-04-12,70,23.0,,0.23,16.1
2011-04-13,77,23.0,,0.23,17.71
2011-04-14,71,23.0,,0.23,16.330000000000002
2011-04-15,80,23.0,,0.23,18.400000000000002
2011-04-16,67,23.0,,0.23,15.41
2011-04-17,73,23.0,,0.23,16.79
2011-04-18,89,23.0,,0.23,20.470000000000002
2011-04-19,79,23.0,,0.23,18.17
2011-04-20,91,23.0,,0.23,20.93
2011-04-21,89,23.0,,0.23,20.470000000000002
2011-04-22,100,23.0,,0.23,23.0
2011-04-23,71,23.0,,0.23,16.330000000000002
2011-04-24,91,23.0,,0.23,20.93
2011-04-25,85,23.0,,0.23,19.55
2011-04-26,70,23.0,,0.23,16.1
2011-04-27,69,23.0,,0.23,15.870000000000001
2011-04-28,71,23.0,,0.23,16.330000000000002
2011-04-29,66,23.0,,0.23,15.180000000000001
2011-04-30,65,23.0,,0.23,14.950000000000001
2011-05-01,49,23.0,False,0.23,11.270000000000001
2011-05-02,62,23.0,,0.23,14.26
2011-05-03,55,23.0,,0.23,12.65
2011-05-04,57,23.0,,0.23,13.110000000000001
2011-05-05,60,23.0,,0.23,13.8
2011-05-06,64,23.0,,0.23,14.72
2011-05-07,58,23.0,,0.23,13.34
2011-05-08,51,23.0,,0.23,11.73
2011-05-09,67,23.0,,0.23,15.41
2011-05-10,69,23.0,,0.23,15.870000000000001
2011-05-11,63,23.0,,0.23,14.49
2011-05-12,58,23.0,,0.23,13.34
2011-05-13,67,23.0,,0.23,15.41
2011-05-14,56,23.0,,0.23,12.88
2011-05-15,55,23.0,,0.23,12.65
2011-05-16,65,23.0,,0.23,14.950000000000001
2011-05-17,62,23.0,,0.23,14.26
2011-05-18,63,23.0,,0.23,14.49
2011-05-19,65,23.0,,0.23,14.950000000000001
2011-05-20,69,23.0,,0.23,15.870000000000001
2011-05-21,63,23.0,,0.23,14.49
2011-05-22,61,23.0,,0.23,14.030000000000001
2011-05-23,70,23.0,,0.23,16.1
2011-05-24,64,23.0,,0.23,14.72
2011-05-25,63,23.0,,0.23,14.49
2011-05-26,69,23.0,,0.23,15.870000000000001
2011-05-27,74,23.0,,0.23,17.02
2011-05-28,75,23.0,,0.23,17.25
2011-05-29,75,23.0,,0.23,17.25
2011-05-30,100,23.0,,0.23,23.0
2011-05-31,79,23.0,,0.23,18.17
2011-06-01,91,25.0,False,0.25,22.75
2011-06-02,87,25.0,,0.25,21.75
2011-06-03,88,25.0,,0.25,22.0
2011-06-04,78,25.0,,0.25,19.5
2011-06-05,74,25.0,,0.25,18.5
2011-06-06,91,25.0,,0.25,22.75
2011-06-07,90,25.0,,0.25,22.5
2011-06-08,92,25.0,,0.25,23.0
2011-06-09,95,25.0,,0.25,23.75
2011-06-10,99,25.0,,0.25,24.75
2011-06-11,82,25.0,,0.25,20.5
2011-06-12,84,25.0,,0.25,21.0
2011-06-13,99,25.0,,0.25,24.75
2011-06-14,93,25.0,,0.25,23.25
2011-06-15,78,25.0,,0.25,19.5
2011-06-16,86,25.0,,0.25,21.5
2011-06-17,86,25.0,,0.25,21.5
2011-06-18,83,25.0,,0.25,20.75
2011-06-19,86,25.0,,0.25,21.5
2011-06-20,94,25.0,,0.25,23.5
2011-06-21,88,25.0,,0.25,22.0
2011-06-22,89,25.0,,0.25,22.25
2011-06-23,89,25.0,,0.25,22.25
2011-06-24,93,25.0,,0.25,23.25
2011-06-25,90,25.0,,0.25,22.5
2011-06-26,89,25.0,,0.25,22.25
2011-06-27,100,25.0,,0.25,25.0
2011-06-28,92,25.0,,0.25,23.0
2011-06-29,94,25.0,,0.25,23.5
2011-06-30,96,25.0,,0.25,24.0
2011-07-01,71,27.0,False,0.27,19.17
2011-07-02,73,27.0,,0.27,19.71
2011-07-03,72,27.0,,0.27,19.44
2011-07-04,100,27.0,,0.27,27.0
2011-07-05,71,27.0,,0.27,19.17
2011-07-06,71,27.0,,0.27,19.17
2011-07-07,68,27.0,,0.27,18.36
2011-07-08,71,27.0,,0.27,19.17
2011-07-09,68,27.0,,0.27,18.36
2011-07-10,60,27.0,,0.27,16.200000000000003
2011-07-11,74,27.0,,0.27,19.98
2011-07-12,75,27.0,,0.27,20.25
2011-07-13,69,27.0,,0.27,18.630000000000003
2011-07-14,71,27.0,,0.27,19.17
2011-07-15,66,27.0,,0.27,17.82
2011-07-16,67,27.0,,0.27,18.09
2011-07-17,63,27.0,,0.27,17.01
2011-07-18,74,27.0,,0.27,19.98
2011-07-19,69,27.0,,0.27,18.630000000000003
2011-07-20,69,27.0,,0.27,18.630000000000003
2011-07-21,65,27.0,,0.27,17.55
2011-07-22,71,27.0,,0.27,19.17
2011-07-23,65,27.0,,0.27,17.55
2011-07-24,64,27.0,,0.27,17.28
2011-07-25,68,27.0,,0.27,18.36
2011-07-26,68,27.0,,0.27,18.36
2011-07-27,73,27.0,,0.27,19.71
2011-07-28,67,27.0,,0.27,18.09
2011-07-29,66,27.0,,0.27,17.82
2011-07-30,63,27.0,,0.27,17.01
2011-07-31,66,27.0,,0.27,17.82
2011-08-01,94,23.0,False,0.23,21.62
2011-08-02,90,23.0,,0.23,20.7
2011-08-03,84,23.0,,0.23,19.32
2011-08-04,85,23.0,,0.23,19.55
2011-08-05,100,23.0,,0.23,23.0
2011-08-06,90,23.0,,0.23,20.7
2011-08-07,75,23.0,,0.23,17.25
2011-08-08,91,23.0,,0.23,20.93
2011-08-09,84,23.0,,0.23,19.32
2011-08-10,79,23.0,,0.23,18.17
2011-08-11,84,23.0,,0.23,19.32
2011-08-12,85,23.0,,0.23,19.55
2011-08-13,72,23.0,,0.23,16.560000000000002
2011-08-14,79,23.0,,0.23,18.17
2011-08-15,82,23.0,,0.23,18.86
2011-08-16,77,23.0,,0.23,17.71
2011-08-17,75,23.0,,0.23,17.25
2011-08-18,84,23.0,,0.23,19.32
2011-08-19,83,23.0,,0.23,19.09
2011-08-20,72,23.0,,0.23,16.560000000000002
2011-08-21,70,23.0,,0.23,16.1
2011-08-22,80,23.0,,0.23,18.400000000000002
2011-08-23,77,23.0,,0.23,17.71
2011-08-24,73,23.0,,0.23,16.79
2011-08-25,80,23.0,,0.23,18.400000000000002
2011-08-26,84,23.0,,0.23,19.32
2011-08-27,70,23.0,,0.23,16.1
2011-08-28,65,23.0,,0.23,14.950000000000001
2011-08-29,80,23.0,,0.23,18.400000000000002
2011-08-30,86,23.0,,0.23,19.78
2011-08-31,76,23.0,,0.23,17.48
2011-09-01,83,23.0,False,0.23,19.09
2011-09-02,83,23.0,,0.23,19.09
2011-09-03,78,23.0,,0.23,17.94
2011-09-04,83,23.0,,0.23,19.09
2011-09-05,100,23.0,,0.23,23.0
