date,conflict_unscaled,conflict_monthly,isPartial,scale,conflict
2011-08-21,78,46.0,,0.46,35.88
2011-08-22,84,46.0,,0.46,38.64
2011-08-23,91,46.0,,0.46,41.86
2011-08-24,87,46.0,,0.46,40.02
2011-08-25,99,46.0,,0.46,45.54
2011-08-26,75,46.0,,0.46,34.5
2011-08-27,60,46.0,,0.46,27.6
2011-08-28,78,46.0,,0.46,35.88
2011-08-29,88,46.0,,0.46,40.480000000000004
2011-08-30,100,46.0,,0.46,46.0
2011-08-31,88,46.0,,0.46,40.480000000000004
2011-09-01,60,66.0,False,0.66,39.6
2011-09-02,63,66.0,,0.66,41.580000000000005
2011-09-03,43,66.0,,0.66,28.380000000000003
2011-09-04,58,66.0,,0.66,38.28
2011-09-05,57,66.0,,0.66,37.620000000000005
2011-09-06,58,66.0,,0.66,38.28
2011-09-07,79,66.0,,0.66,52.14
2011-09-08,69,66.0,,0.66,45.54
2011-09-09,58,66.0,,0.66,38.28
2011-09-10,47,66.0,,0.66,31.020000000000003
2011-09-11,65,66.0,,0.66,42.9
2011-09-12,90,66.0,,0.66,59.400000000000006
2011-09-13,71,66.0,,0.66,46.86
2011-09-14,77,66.0,,0.66,50.82
2011-09-15,72,66.0,,0.66,47.52
2011-09-16,72,66.0,,0.66,47.52
2011-09-17,28,66.0,,0.66,18.48
2011-09-18,71,66.0,,0.66,46.86
2011-09-19,100,66.0,,0.66,66.0
2011-09-20,100,66.0,,0.66,66.0
2011-09-21,77,66.0,,0.66,50.82
2011-09-22,92,66.0,,0.66,60.720000000000006
2011-09-23,67,66.0,,0.66,44.22
2011-09-24,39,66.0,,0.66,25.740000000000002
2011-09-25,57,66.0,,0.66,37.620000000000005
2011-09-26,94,66.0,,0.66,62.040000000000006
2011-09-27,99,66.0,,0.66,65.34
2011-09-28,73,66.0,,0.66,48.18
2011-09-29,83,66.0,,0.66,54.78
2011-09-30,68,66.0,,0.66,44.88
2011-10-01,45,66.0,False,0.66,29.700000000000003
2011-10-02,64,66.0,,0.66,42.24
2011-10-03,76,66.0,,0.66,50.160000000000004
2011-10-04,84,66.0,,0.66,55.440000000000005
2011-10-05,72,66.0,,0.66,47.52
2011-10-06,79,66.0,,0.66,52.14
2011-10-07,69,66.0,,0.66,45.54
2011-10-08,31,66.0,,0.66,20.46
2011-10-09,51,66.0,,0.66,33.660000000000004
2011-10-10,65,66.0,,0.66,42.9
2011-10-11,76,66.0,,0.66,50.160000000000004
2011-10-12,69,66.0,,0.66,45.54
2011-10-13,78,66.0,,0.66,51.480000000000004
2011-10-14,64,66.0,,0.66,42.24
2011-10-15,41,66.0,,0.66,27.060000000000002
2011-10-16,52,66.0,,0.66,34.32
2011-10-17,73,66.0,,0.66,48.18
2011-10-18,68,66.0,,0.66,44.88
2011-10-19,78,66.0,,0.66,51.480000000000004
2011-10-20,87,66.0,,0.66,57.42
2011-10-21,66,66.0,,0.66,43.56
2011-10-22,56,66.0,,0.66,36.96
2011-10-23,50,66.0,,0.66,33.0
2011-10-24,72,66.0,,0.66,47.52
2011-10-25,78,66.0,,0.66,51.480000000000004
2011-10-26,100,66.0,,0.66,66.0
2011-10-27,71,66.0,,0.66,46.86
2011-10-28,58,66.0,,0.66,38.28
2011-10-29,38,66.0,,0.66,25.080000000000002
2011-10-30,45,66.0,,0.66,29.700000000000003
2011-10-31,84,66.0,,0.66,55.440000000000005
2011-11-01,93,64.0,False,0.64,59.52
2011-11-02,99,64.0,,0.64,63.36
2011-11-03,90,64.0,,0.64,57.6
2011-11-04,71,64.0,,0.64,45.44
2011-11-05,45,64.0,,0.64,28.8
2011-11-06,68,64.0,,0.64,43.52
2011-11-07,98,64.0,,0.64,62.72
2011-11-08,88,64.0,,0.64,56.32
2011-11-09,84,64.0,,0.64,53.76
2011-11-10,93,64.0,,0.64,59.52
2011-11-11,60,64.0,,0.64,38.4
2011-11-12,51,64.0,,0.64,32.64
2011-11-13,54,64.0,,0.64,34.56
2011-11-14,95,64.0,,0.64,60.800000000000004
2011-11-15,100,64.0,,0.64,64.0
2011-11-16,92,64.0,,0.64,58.88
2011-11-17,99,64.0,,0.64,63.36
2011-11-18,68,64.0,,0.64,43.52
2011-11-19,50,64.0,,0.64,32.0
2011-11-20,53,64.0,,0.64,33.92
2011-11-21,82,64.0,,0.64,52.480000000000004
2011-11-22,77,64.0,,0.64,49.28
2011-11-23,65,64.0,,0.64,41.6
2011-11-24,34,64.0,,0.64,21.76
2011-11-25,32,64.0,,0.64,20.48
2011-11-26,49,64.0,,0.64,31.36
2011-11-27,55,64.0,,0.64,35.2
2011-11-28,84,64.0,,0.64,53.76
2011-11-29,89,64.0,,0.64,56.96
2011-11-30,87,64.0,,0.64,55.68
2011-12-01,100,55.0,False,0.55,55.00000000000001
2011-12-02,58,55.0,,0.55,31.900000000000002
2011-12-03,44,55.0,,0.55,24.200000000000003
2011-12-04,58,55.0,,0.55,31.900000000000002
2011-12-05,81,55.0,,0.55,44.550000000000004
2011-12-06,93,55.0,,0.55,51.150000000000006
2011-12-07,90,55.0,,0.55,49.50000000000001
2011-12-08,90,55.0,,0.55,49.50000000000001
2011-12-09,76,55.0,,0.55,41.800000000000004
2011-12-10,60,55.0,,0.55,33.0
2011-12-11,64,55.0,,0.55,35.2
2011-12-12,94,55.0,,0.55,51.7
2011-12-13,89,55.0,,0.55,48.95
2011-12-14,89,55.0,,0.55,48.95
2011-12-15,93,55.0,,0.55,51.150000000000006
2011-12-16,61,55.0,,0.55,33.550000000000004
2011-12-17,38,55.0,,0.55,20.900000000000002
2011-12-18,54,55.0,,0.55,29.700000000000003
2011-12-19,63,55.0,,0.55,34.650000000000006
2011-12-20,47,55.0,,0.55,25.85
2011-12-21,42,55.0,,0.55,23.1
2011-12-22,41,55.0,,0.55,22.55
2011-12-23,35,55.0,,0.55,19.25
2011-12-24,26,55.0,,0.55,14.3
2011-12-25,21,55.0,,0.55,11.55
2011-12-26,27,55.0,,0.55,14.850000000000001
2011-12-27,30,55.0,,0.55,16.5
2011-12-28,39,55.0,,0.55,21.450000000000003
2011-12-29,39,55.0,,0.55,21.450000000000003
2011-12-30,32,55.0,,0.55,17.6
2011-12-31,37,55.0,,0.55,20.35
2012-01-01,30,58.0,False,0.58,17.4
2012-01-02,46,58.0,,0.58,26.68
2012-01-03,61,58.0,,0.58,35.379999999999995
2012-01-04,68,58.0,,0.58,39.44
2012-01-05,68,58.0,,0.58,39.44
2012-01-06,62,58.0,,0.58,35.96
2012-01-07,48,58.0,,0.58,27.839999999999996
2012-01-08,72,58.0,,0.58,41.76
2012-01-09,82,58.0,,0.58,47.559999999999995
2012-01-10,100,58.0,,0.58,57.99999999999999
2012-01-11,81,58.0,,0.58,46.98
2012-01-12,88,58.0,,0.58,51.04
2012-01-13,71,58.0,,0.58,41.18
2012-01-14,46,58.0,,0.58,26.68
2012-01-15,53,58.0,,0.58,30.74
2012-01-16,68,58.0,,0.58,39.44
2012-01-17,97,58.0,,0.58,56.26
2012-01-18,79,58.0,,0.58,45.82
2012-01-19,91,58.0,,0.58,52.779999999999994
2012-01-20,67,58.0,,0.58,38.86
2012-01-21,56,58.0,,0.58,32.48
2012-01-22,71,58.0,,0.58,41.18
2012-01-23,74,58.0,,0.58,42.919999999999995
2012-01-24,91,58.0,,0.58,52.779999999999994
2012-01-25,96,58.0,,0.58,55.67999999999999
2012-01-26,94,58.0,,0.58,54.519999999999996
2012-01-27,85,58.0,,0.58,49.3
2012-01-28,50,58.0,,0.58,28.999999999999996
2012-01-29,66,58.0,,0.58,38.279999999999994
2012-01-30,90,58.0,,0.58,52.199999999999996
2012-01-31,80,58.0,,0.58,46.4
2012-02-01,80,61.0,False,0.61,48.8
2012-02-02,71,61.0,,0.61,43.31
2012-02-03,83,61.0,,0.61,50.629999999999995
2012-02-04,47,61.0,,0.61,28.669999999999998
2012-02-05,56,61.0,,0.61,34.16
2012-02-06,83,61.0,,0.61,50.629999999999995
2012-02-07,92,61.0,,0.61,56.12
2012-02-08,97,61.0,,0.61,59.17
2012-02-09,96,61.0,,0.61,58.56
2012-02-10,77,61.0,,0.61,46.97
2012-02-11,45,61.0,,0.61,27.45
2012-02-12,56,61.0,,0.61,34.16
2012-02-13,92,61.0,,0.61,56.12
2012-02-14,86,61.0,,0.61,52.46
2012-02-15,85,61.0,,0.61,51.85
2012-02-16,80,61.0,,0.61,48.8
2012-02-17,75,61.0,,0.61,45.75
2012-02-18,45,61.0,,0.61,27.45
2012-02-19,44,61.0,,0.61,26.84
2012-02-20,70,61.0,,0.61,42.699999999999996
2012-02-21,80,61.0,,0.61,48.8
2012-02-22,77,61.0,,0.61,46.97
2012-02-23,76,61.0,,0.61,46.36
2012-02-24,72,61.0,,0.61,43.92
2012-02-25,47,61.0,,0.61,28.669999999999998
2012-02-26,59,61.0,,0.61,35.99
2012-02-27,96,61.0,,0.61,58.56
2012-02-28,100,61.0,,0.61,61.0
2012-02-29,85,61.0,,0.61,51.85
2012-03-01,100,60.0,False,0.6,60.0
2012-03-02,69,60.0,,0.6,41.4
2012-03-03,57,60.0,,0.6,34.199999999999996
2012-03-04,49,60.0,,0.6,29.4
2012-03-05,83,60.0,,0.6,49.8
2012-03-06,86,60.0,,0.6,51.6
2012-03-07,93,60.0,,0.6,55.8
2012-03-08,87,60.0,,0.6,52.199999999999996
2012-03-09,74,60.0,,0.6,44.4
2012-03-10,43,60.0,,0.6,25.8
2012-03-11,63,60.0,,0.6,37.8
2012-03-12,76,60.0,,0.6,45.6
2012-03-13,71,60.0,,0.6,42.6
2012-03-14,69,60.0,,0.6,41.4
2012-03-15,80,60.0,,0.6,48.0
2012-03-16,61,60.0,,0.6,36.6
2012-03-17,47,60.0,,0.6,28.2
2012-03-18,43,60.0,,0.6,25.8
2012-03-19,64,60.0,,0.6,38.4
2012-03-20,69,60.0,,0.6,41.4
2012-03-21,70,60.0,,0.6,42.0
2012-03-22,78,60.0,,0.6,46.8
2012-03-23,74,60.0,,0.6,44.4
2012-03-24,34,60.0,,0.6,20.4
2012-03-25,38,60.0,,0.6,22.8
2012-03-26,79,60.0,,0.6,47.4
2012-03-27,73,60.0,,0.6,43.8
2012-03-28,97,60.0,,0.6,58.199999999999996
2012-03-29,80,60.0,,0.6,48.0
2012-03-30,68,60.0,,0.6,40.8
2012-03-31,46,60.0,,0.6,27.599999999999998
2012-04-01,64,62.0,False,0.62,39.68
2012-04-02,65,62.0,,0.62,40.3
2012-04-03,80,62.0,,0.62,49.6
2012-04-04,81,62.0,,0.62,50.22
2012-04-05,75,62.0,,0.62,46.5
2012-04-06,56,62.0,,0.62,34.72
2012-04-07,54,62.0,,0.62,33.48
2012-04-08,50,62.0,,0.62,31.0
2012-04-09,73,62.0,,0.62,45.26
2012-04-10,84,62.0,,0.62,52.08
2012-04-11,71,62.0,,0.62,44.02
2012-04-12,91,62.0,,0.62,56.42
2012-04-13,89,62.0,,0.62,55.18
2012-04-14,37,62.0,,0.62,22.94
2012-04-15,79,62.0,,0.62,48.98
2012-04-16,68,62.0,,0.62,42.16
2012-04-17,82,62.0,,0.62,50.839999999999996
2012-04-18,83,62.0,,0.62,51.46
2012-04-19,100,62.0,,0.62,62.0
2012-04-20,83,62.0,,0.62,51.46
2012-04-21,49,62.0,,0.62,30.38
2012-04-22,67,62.0,,0.62,41.54
2012-04-23,73,62.0,,0.62,45.26
2012-04-24,83,62.0,,0.62,51.46
2012-04-25,86,62.0,,0.62,53.32
2012-04-26,75,62.0,,0.62,46.5
2012-04-27,71,62.0,,0.62,44.02
2012-04-28,40,62.0,,0.62,24.8
2012-04-29,66,62.0,,0.62,40.92
2012-04-30,94,62.0,,0.62,58.28
2012-05-01,99,60.0,False,0.6,59.4
2012-05-02,100,60.0,,0.6,60.0
2012-05-03,93,60.0,,0.6,55.8
2012-05-04,75,60.0,,0.6,45.0
2012-05-05,42,60.0,,0.6,25.2
2012-05-06,59,60.0,,0.6,35.4
2012-05-07,90,60.0,,0.6,54.0
2012-05-08,99,60.0,,0.6,59.4
2012-05-09,88,60.0,,0.6,52.8
2012-05-10,92,60.0,,0.6,55.199999999999996
2012-05-11,82,60.0,,0.6,49.199999999999996
2012-05-12,40,60.0,,0.6,24.0
2012-05-13,46,60.0,,0.6,27.599999999999998
2012-05-14,89,60.0,,0.6,53.4
2012-05-15,86,60.0,,0.6,51.6
2012-05-16,92,60.0,,0.6,55.199999999999996
2012-05-17,69,60.0,,0.6,41.4
2012-05-18,66,60.0,,0.6,39.6
2012-05-19,51,60.0,,0.6,30.599999999999998
2012-05-20,67,60.0,,0.6,40.199999999999996
2012-05-21,77,60.0,,0.6,46.199999999999996
2012-05-22,94,60.0,,0.6,56.4
2012-05-23,84,60.0,,0.6,50.4
2012-05-24,70,60.0,,0.6,42.0
2012-05-25,55,60.0,,0.6,33.0
2012-05-26,34,60.0,,0.6,20.4
2012-05-27,46,60.0,,0.6,27.599999999999998
2012-05-28,51,60.0,,0.6,30.599999999999998
2012-05-29,74,60.0,,0.6,44.4
2012-05-30,75,60.0,,0.6,45.0
2012-05-31,75,60.0,,0.6,45.0
2012-06-01,72,44.0,False,0.44,31.68
2012-06-02,49,44.0,,0.44,21.56
2012-06-03,63,44.0,,0.44,27.72
2012-06-04,95,44.0,,0.44,41.8
2012-06-05,74,44.0,,0.44,32.56
2012-06-06,94,44.0,,0.44,41.36
2012-06-07,100,44.0,,0.44,44.0
2012-06-08,73,44.0,,0.44,32.12
2012-06-09,58,44.0,,0.44,25.52
2012-06-10,71,44.0,,0.44,31.24
2012-06-11,71,44.0,,0.44,31.24
2012-06-12,72,44.0,,0.44,31.68
2012-06-13,87,44.0,,0.44,38.28
2012-06-14,78,44.0,,0.44,34.32
2012-06-15,61,44.0,,0.44,26.84
2012-06-16,43,44.0,,0.44,18.92
2012-06-17,57,44.0,,0.44,25.080000000000002
2012-06-18,60,44.0,,0.44,26.4
2012-06-19,66,44.0,,0.44,29.04
2012-06-20,70,44.0,,0.44,30.8
2012-06-21,60,44.0,,0.44,26.4
2012-06-22,64,44.0,,0.44,28.16
2012-06-23,44,44.0,,0.44,19.36
2012-06-24,51,44.0,,0.44,22.44
2012-06-25,65,44.0,,0.44,28.6
2012-06-26,74,44.0,,0.44,32.56
2012-06-27,51,44.0,,0.44,22.44
2012-06-28,74,44.0,,0.44,32.56
2012-06-29,50,44.0,,0.44,22.0
2012-06-30,39,44.0,,0.44,17.16
2012-07-01,51,39.0,False,0.39,19.89
2012-07-02,61,39.0,,0.39,23.79
2012-07-03,71,39.0,,0.39,27.69
2012-07-04,66,39.0,,0.39,25.740000000000002
2012-07-05,76,39.0,,0.39,29.64
2012-07-06,68,39.0,,0.39,26.52
2012-07-07,66,39.0,,0.39,25.740000000000002
2012-07-08,76,39.0,,0.39,29.64
2012-07-09,61,39.0,,0.39,23.79
2012-07-10,66,39.0,,0.39,25.740000000000002
2012-07-11,73,39.0,,0.39,28.470000000000002
2012-07-12,67,39.0,,0.39,26.130000000000003
2012-07-13,65,39.0,,0.39,25.35
2012-07-14,76,39.0,,0.39,29.64
2012-07-15,76,39.0,,0.39,29.64
2012-07-16,65,39.0,,0.39,25.35
2012-07-17,78,39.0,,0.39,30.42
2012-07-18,100,39.0,,0.39,39.0
2012-07-19,83,39.0,,0.39,32.370000000000005
2012-07-20,67,39.0,,0.39,26.130000000000003
2012-07-21,51,39.0,,0.39,19.89
2012-07-22,47,39.0,,0.39,18.330000000000002
2012-07-23,99,39.0,,0.39,38.61
2012-07-24,67,39.0,,0.39,26.130000000000003
2012-07-25,83,39.0,,0.39,32.370000000000005
2012-07-26,80,39.0,,0.39,31.200000000000003
2012-07-27,68,39.0,,0.39,26.52
2012-07-28,69,39.0,,0.39,26.91
2012-07-29,80,39.0,,0.39,31.200000000000003
2012-07-30,91,39.0,,0.39,35.49
2012-07-31,83,39.0,,0.39,32.370000000000005
2012-08-01,54,47.0,False,0.47,25.38
2012-08-02,79,47.0,,0.47,37.129999999999995
2012-08-03,72,47.0,,0.47,33.839999999999996
2012-08-04,58,47.0,,0.47,27.259999999999998
2012-08-05,51,47.0,,0.47,23.97
2012-08-06,63,47.0,,0.47,29.61
2012-08-07,74,47.0,,0.47,34.78
2012-08-08,60,47.0,,0.47,28.2
2012-08-09,69,47.0,,0.47,32.43
2012-08-10,64,47.0,,0.47,30.08
2012-08-11,52,47.0,,0.47,24.439999999999998
2012-08-12,53,47.0,,0.47,24.91
2012-08-13,76,47.0,,0.47,35.72
2012-08-14,80,47.0,,0.47,37.599999999999994
2012-08-15,65,47.0,,0.47,30.549999999999997
2012-08-16,82,47.0,,0.47,38.54
2012-08-17,64,47.0,,0.47,30.08
2012-08-18,35,47.0,,0.47,16.45
2012-08-19,66,47.0,,0.47,31.02
2012-08-20,69,47.0,,0.47,32.43
2012-08-21,81,47.0,,0.47,38.07
2012-08-22,78,47.0,,0.47,36.66
2012-08-23,95,47.0,,0.47,44.65
2012-08-24,75,47.0,,0.47,35.25
2012-08-25,55,47.0,,0.47,25.849999999999998
2012-08-26,62,47.0,,0.47,29.139999999999997
2012-08-27,93,47.0,,0.47,43.71
2012-08-28,100,47.0,,0.47,47.0
2012-08-29,89,47.0,,0.47,41.83
2012-08-30,92,47.0,,0.47,43.239999999999995
2012-08-31,81,47.0,,0.47,38.07
2012-09-01,36,66.0,False,0.66,23.76
2012-09-02,44,66.0,,0.66,29.040000000000003
2012-09-03,50,66.0,,0.66,33.0
2012-09-04,80,66.0,,0.66,52.800000000000004
2012-09-05,86,66.0,,0.66,56.760000000000005
2012-09-06,79,66.0,,0.66,52.14
2012-09-07,71,66.0,,0.66,46.86
2012-09-08,44,66.0,,0.66,29.040000000000003
2012-09-09,57,66.0,,0.66,37.620000000000005
2012-09-10,96,66.0,,0.66,63.36
2012-09-11,92,66.0,,0.66,60.720000000000006
2012-09-12,96,66.0,,0.66,63.36
2012-09-13,99,66.0,,0.66,65.34
2012-09-14,75,66.0,,0.66,49.5
2012-09-15,53,66.0,,0.66,34.980000000000004
2012-09-16,63,66.0,,0.66,41.580000000000005
2012-09-17,97,66.0,,0.66,64.02
2012-09-18,93,66.0,,0.66,61.38
2012-09-19,75,66.0,,0.66,49.5
2012-09-20,84,66.0,,0.66,55.440000000000005
2012-09-21,81,66.0,,0.66,53.46
2012-09-22,52,66.0,,0.66,34.32
2012-09-23,66,66.0,,0.66,43.56
2012-09-24,86,66.0,,0.66,56.760000000000005
2012-09-25,100,66.0,,0.66,66.0
2012-09-26,100,66.0,,0.66,66.0
2012-09-27,88,66.0,,0.66,58.080000000000005
2012-09-28,79,66.0,,0.66,52.14
2012-09-29,52,66.0,,0.66,34.32
2012-09-30,62,66.0,,0.66,40.92
2012-10-01,93,71.0,False,0.71,66.03
2012-10-02,89,71.0,,0.71,63.19
2012-10-03,93,71.0,,0.71,66.03
2012-10-04,87,71.0,,0.71,61.769999999999996
2012-10-05,74,71.0,,0.71,52.54
2012-10-06,46,71.0,,0.71,32.66
2012-10-07,54,71.0,,0.71,38.339999999999996
2012-10-08,81,71.0,,0.71,57.51
2012-10-09,84,71.0,,0.71,59.64
2012-10-10,100,71.0,,0.71,71.0
2012-10-11,92,71.0,,0.71,65.32
2012-10-12,66,71.0,,0.71,46.86
2012-10-13,44,71.0,,0.71,31.24
2012-10-14,58,71.0,,0.71,41.18
2012-10-15,85,71.0,,0.71,60.349999999999994
2012-10-16,94,71.0,,0.71,66.74
2012-10-17,89,71.0,,0.71,63.19
2012-10-18,90,71.0,,0.71,63.9
2012-10-19,73,71.0,,0.71,51.83
2012-10-20,46,71.0,,0.71,32.66
2012-10-21,81,71.0,,0.71,57.51
2012-10-22,96,71.0,,0.71,68.16
2012-10-23,96,71.0,,0.71,68.16
2012-10-24,92,71.0,,0.71,65.32
2012-10-25,86,71.0,,0.71,61.059999999999995
2012-10-26,70,71.0,,0.71,49.699999999999996
2012-10-27,53,71.0,,0.71,37.629999999999995
2012-10-28,46,71.0,,0.71,32.66
2012-10-29,71,71.0,,0.71,50.41
2012-10-30,60,71.0,,0.71,42.599999999999994
2012-10-31,75,71.0,,0.71,53.25
2012-11-01,56,82.0,False,0.82,45.919999999999995
2012-11-02,49,82.0,,0.82,40.18
2012-11-03,28,82.0,,0.82,22.959999999999997
2012-11-04,44,82.0,,0.82,36.08
2012-11-05,61,82.0,,0.82,50.019999999999996
2012-11-06,53,82.0,,0.82,43.46
2012-11-07,51,82.0,,0.82,41.82
2012-11-08,59,82.0,,0.82,48.379999999999995
2012-11-09,60,82.0,,0.82,49.199999999999996
2012-11-10,31,82.0,,0.82,25.419999999999998
2012-11-11,35,82.0,,0.82,28.7
2012-11-12,52,82.0,,0.82,42.64
2012-11-13,63,82.0,,0.82,51.66
2012-11-14,67,82.0,,0.82,54.94
2012-11-15,85,82.0,,0.82,69.7
2012-11-16,93,82.0,,0.82,76.25999999999999
2012-11-17,74,82.0,,0.82,60.68
2012-11-18,75,82.0,,0.82,61.49999999999999
2012-11-19,100,82.0,,0.82,82.0
2012-11-20,97,82.0,,0.82,79.53999999999999
2012-11-21,78,82.0,,0.82,63.959999999999994
2012-11-22,41,82.0,,0.82,33.62
2012-11-23,28,82.0,,0.82,22.959999999999997
2012-11-24,37,82.0,,0.82,30.34
2012-11-25,42,82.0,,0.82,34.44
2012-11-26,67,82.0,,0.82,54.94
2012-11-27,77,82.0,,0.82,63.13999999999999
2012-11-28,69,82.0,,0.82,56.58
2012-11-29,78,82.0,,0.82,63.959999999999994
2012-11-30,73,82.0,,0.82,59.86
2012-12-01,53,59.0,False,0.59,31.27
2012-12-02,60,59.0,,0.59,35.4
2012-12-03,91,59.0,,0.59,53.69
2012-12-04,100,59.0,,0.59,59.0
2012-12-05,89,59.0,,0.59,52.51
2012-12-06,89,59.0,,0.59,52.51
2012-12-07,74,59.0,,0.59,43.66
2012-12-08,44,59.0,,0.59,25.959999999999997
2012-12-09,69,59.0,,0.59,40.71
2012-12-10,88,59.0,,0.59,51.919999999999995
2012-12-11,96,59.0,,0.59,56.64
2012-12-12,86,59.0,,0.59,50.739999999999995
2012-12-13,84,59.0,,0.59,49.559999999999995
2012-12-14,70,59.0,,0.59,41.3
2012-12-15,33,59.0,,0.59,19.47
2012-12-16,53,59.0,,0.59,31.27
2012-12-17,83,59.0,,0.59,48.97
2012-12-18,72,59.0,,0.59,42.48
2012-12-19,63,59.0,,0.59,37.169999999999995
2012-12-20,59,59.0,,0.59,34.809999999999995
2012-12-21,40,59.0,,0.59,23.599999999999998
2012-12-22,30,59.0,,0.59,17.7
2012-12-23,23,59.0,,0.59,13.569999999999999
2012-12-24,27,59.0,,0.59,15.93
2012-12-25,19,59.0,,0.59,11.209999999999999
2012-12-26,21,59.0,,0.59,12.389999999999999
2012-12-27,30,59.0,,0.59,17.7
2012-12-28,29,59.0,,0.59,17.11
2012-12-29,29,59.0,,0.59,17.11
2012-12-30,23,59.0,,0.59,13.569999999999999
2012-12-31,32,59.0,,0.59,18.88
2013-01-01,39,57.0,False,0.57,22.229999999999997
2013-01-02,50,57.0,,0.57,28.499999999999996
2013-01-03,60,57.0,,0.57,34.199999999999996
2013-01-04,60,57.0,,0.57,34.199999999999996
2013-01-05,44,57.0,,0.57,25.08
2013-01-06,43,57.0,,0.57,24.509999999999998
2013-01-07,71,57.0,,0.57,40.47
2013-01-08,78,57.0,,0.57,44.459999999999994
2013-01-09,74,57.0,,0.57,42.18
2013-01-10,84,57.0,,0.57,47.879999999999995
2013-01-11,72,57.0,,0.57,41.04
2013-01-12,43,57.0,,0.57,24.509999999999998
2013-01-13,56,57.0,,0.57,31.919999999999998
2013-01-14,83,57.0,,0.57,47.309999999999995
2013-01-15,94,57.0,,0.57,53.58
2013-01-16,89,57.0,,0.57,50.73
2013-01-17,80,57.0,,0.57,45.599999999999994
2013-01-18,78,57.0,,0.57,44.459999999999994
2013-01-19,44,57.0,,0.57,25.08
2013-01-20,57,57.0,,0.57,32.489999999999995
2013-01-21,63,57.0,,0.57,35.91
2013-01-22,72,57.0,,0.57,41.04
2013-01-23,76,57.0,,0.57,43.31999999999999
2013-01-24,84,57.0,,0.57,47.879999999999995
2013-01-25,86,57.0,,0.57,49.019999999999996
2013-01-26,44,57.0,,0.57,25.08
2013-01-27,61,57.0,,0.57,34.769999999999996
2013-01-28,78,57.0,,0.57,44.459999999999994
2013-01-29,89,57.0,,0.57,50.73
2013-01-30,100,57.0,,0.57,56.99999999999999
2013-01-31,76,57.0,,0.57,43.31999999999999
2013-02-01,69,62.0,False,0.62,42.78
2013-02-02,39,62.0,,0.62,24.18
2013-02-03,56,62.0,,0.62,34.72
2013-02-04,75,62.0,,0.62,46.5
2013-02-05,89,62.0,,0.62,55.18
2013-02-06,86,62.0,,0.62,53.32
2013-02-07,82,62.0,,0.62,50.839999999999996
2013-02-08,77,62.0,,0.62,47.74
2013-02-09,36,62.0,,0.62,22.32
2013-02-10,49,62.0,,0.62,30.38
2013-02-11,71,62.0,,0.62,44.02
2013-02-12,83,62.0,,0.62,51.46
2013-02-13,78,62.0,,0.62,48.36
2013-02-14,71,62.0,,0.62,44.02
2013-02-15,73,62.0,,0.62,45.26
2013-02-16,30,62.0,,0.62,18.6
2013-02-17,54,62.0,,0.62,33.48
2013-02-18,66,62.0,,0.62,40.92
2013-02-19,77,62.0,,0.62,47.74
2013-02-20,79,62.0,,0.62,48.98
2013-02-21,76,62.0,,0.62,47.12
2013-02-22,67,62.0,,0.62,41.54
2013-02-23,46,62.0,,0.62,28.52
2013-02-24,62,62.0,,0.62,38.44
2013-02-25,66,62.0,,0.62,40.92
2013-02-26,92,62.0,,0.62,57.04
2013-02-27,91,62.0,,0.62,56.42
2013-02-28,100,62.0,,0.62,62.0
2013-03-01,76,65.0,False,0.65,49.4
2013-03-02,53,65.0,,0.65,34.45
2013-03-03,67,65.0,,0.65,43.550000000000004
2013-03-04,100,65.0,,0.65,65.0
2013-03-05,83,65.0,,0.65,53.95
2013-03-06,90,65.0,,0.65,58.5
2013-03-07,82,65.0,,0.65,53.300000000000004
2013-03-08,72,65.0,,0.65,46.800000000000004
2013-03-09,51,65.0,,0.65,33.15
2013-03-10,46,65.0,,0.65,29.900000000000002
2013-03-11,96,65.0,,0.65,62.400000000000006
2013-03-12,90,65.0,,0.65,58.5
2013-03-13,98,65.0,,0.65,63.7
2013-03-14,83,65.0,,0.65,53.95
2013-03-15,70,65.0,,0.65,45.5
2013-03-16,56,65.0,,0.65,36.4
2013-03-17,48,65.0,,0.65,31.200000000000003
2013-03-18,100,65.0,,0.65,65.0
2013-03-19,92,65.0,,0.65,59.800000000000004
2013-03-20,85,65.0,,0.65,55.25
2013-03-21,93,65.0,,0.65,60.45
2013-03-22,76,65.0,,0.65,49.4
2013-03-23,41,65.0,,0.65,26.650000000000002
2013-03-24,55,65.0,,0.65,35.75
2013-03-25,63,65.0,,0.65,40.95
2013-03-26,81,65.0,,0.65,52.65
2013-03-27,82,65.0,,0.65,53.300000000000004
2013-03-28,70,65.0,,0.65,45.5
2013-03-29,51,65.0,,0.65,33.15
2013-03-30,46,65.0,,0.65,29.900000000000002
2013-03-31,60,65.0,,0.65,39.0
2013-04-01,68,69.0,False,0.69,46.919999999999995
2013-04-02,80,69.0,,0.69,55.199999999999996
2013-04-03,80,69.0,,0.69,55.199999999999996
2013-04-04,74,69.0,,0.69,51.059999999999995
2013-04-05,56,69.0,,0.69,38.64
2013-04-06,37,69.0,,0.69,25.529999999999998
2013-04-07,53,69.0,,0.69,36.57
2013-04-08,94,69.0,,0.69,64.86
2013-04-09,75,69.0,,0.69,51.74999999999999
2013-04-10,86,69.0,,0.69,59.339999999999996
2013-04-11,76,69.0,,0.69,52.44
2013-04-12,68,69.0,,0.69,46.919999999999995
