date,debt_unscaled,debt_monthly,isPartial,scale,debt
2018-04-17,98,42.0,,0.42,41.16
2018-04-18,100,42.0,,0.42,42.0
2018-04-19,91,42.0,,0.42,38.22
2018-04-20,77,42.0,,0.42,32.339999999999996
2018-04-21,61,42.0,,0.42,25.619999999999997
2018-04-22,65,42.0,,0.42,27.3
2018-04-23,89,42.0,,0.42,37.379999999999995
2018-04-24,98,42.0,,0.42,41.16
2018-04-25,92,42.0,,0.42,38.64
2018-04-26,88,42.0,,0.42,36.96
2018-04-27,70,42.0,,0.42,29.4
2018-04-28,54,42.0,,0.42,22.68
2018-04-29,60,42.0,,0.42,25.2
2018-04-30,86,42.0,,0.42,36.12
2018-05-01,99,39.0,False,0.39,38.61
2018-05-02,100,39.0,,0.39,39.0
2018-05-03,91,39.0,,0.39,35.49
2018-05-04,85,39.0,,0.39,33.15
2018-05-05,54,39.0,,0.39,21.060000000000002
2018-05-06,71,39.0,,0.39,27.69
2018-05-07,98,39.0,,0.39,38.22
2018-05-08,98,39.0,,0.39,38.22
2018-05-09,95,39.0,,0.39,37.050000000000004
2018-05-10,88,39.0,,0.39,34.32
2018-05-11,88,39.0,,0.39,34.32
2018-05-12,56,39.0,,0.39,21.84
2018-05-13,58,39.0,,0.39,22.62
2018-05-14,80,39.0,,0.39,31.200000000000003
2018-05-15,95,39.0,,0.39,37.050000000000004
2018-05-16,80,39.0,,0.39,31.200000000000003
2018-05-17,79,39.0,,0.39,30.810000000000002
2018-05-18,70,39.0,,0.39,27.3
2018-05-19,46,39.0,,0.39,17.94
2018-05-20,60,39.0,,0.39,23.400000000000002
2018-05-21,86,39.0,,0.39,33.54
2018-05-22,91,39.0,,0.39,35.49
2018-05-23,82,39.0,,0.39,31.98
2018-05-24,77,39.0,,0.39,30.03
2018-05-25,69,39.0,,0.39,26.91
2018-05-26,53,39.0,,0.39,20.67
2018-05-27,71,39.0,,0.39,27.69
2018-05-28,57,39.0,,0.39,22.23
2018-05-29,96,39.0,,0.39,37.44
2018-05-30,83,39.0,,0.39,32.370000000000005
2018-05-31,91,39.0,,0.39,35.49
2018-06-01,78,35.0,False,0.35,27.299999999999997
2018-06-02,66,35.0,,0.35,23.099999999999998
2018-06-03,72,35.0,,0.35,25.2
2018-06-04,90,35.0,,0.35,31.499999999999996
2018-06-05,92,35.0,,0.35,32.199999999999996
2018-06-06,93,35.0,,0.35,32.55
2018-06-07,88,35.0,,0.35,30.799999999999997
2018-06-08,88,35.0,,0.35,30.799999999999997
2018-06-09,80,35.0,,0.35,28.0
2018-06-10,76,35.0,,0.35,26.599999999999998
2018-06-11,86,35.0,,0.35,30.099999999999998
2018-06-12,92,35.0,,0.35,32.199999999999996
2018-06-13,91,35.0,,0.35,31.849999999999998
2018-06-14,94,35.0,,0.35,32.9
2018-06-15,83,35.0,,0.35,29.049999999999997
2018-06-16,63,35.0,,0.35,22.049999999999997
2018-06-17,56,35.0,,0.35,19.599999999999998
2018-06-18,91,35.0,,0.35,31.849999999999998
2018-06-19,91,35.0,,0.35,31.849999999999998
2018-06-20,94,35.0,,0.35,32.9
2018-06-21,87,35.0,,0.35,30.45
2018-06-22,86,35.0,,0.35,30.099999999999998
2018-06-23,66,35.0,,0.35,23.099999999999998
2018-06-24,62,35.0,,0.35,21.7
2018-06-25,92,35.0,,0.35,32.199999999999996
2018-06-26,94,35.0,,0.35,32.9
2018-06-27,100,35.0,,0.35,35.0
2018-06-28,100,35.0,,0.35,35.0
2018-06-29,90,35.0,,0.35,31.499999999999996
2018-06-30,63,35.0,,0.35,22.049999999999997
2018-07-01,68,38.0,False,0.38,25.84
2018-07-02,79,38.0,,0.38,30.02
2018-07-03,75,38.0,,0.38,28.5
2018-07-04,57,38.0,,0.38,21.66
2018-07-05,79,38.0,,0.38,30.02
2018-07-06,79,38.0,,0.38,30.02
2018-07-07,56,38.0,,0.38,21.28
2018-07-08,64,38.0,,0.38,24.32
2018-07-09,83,38.0,,0.38,31.54
2018-07-10,91,38.0,,0.38,34.58
2018-07-11,98,38.0,,0.38,37.24
2018-07-12,94,38.0,,0.38,35.72
2018-07-13,80,38.0,,0.38,30.4
2018-07-14,58,38.0,,0.38,22.04
2018-07-15,61,38.0,,0.38,23.18
2018-07-16,86,38.0,,0.38,32.68
2018-07-17,91,38.0,,0.38,34.58
2018-07-18,88,38.0,,0.38,33.44
2018-07-19,93,38.0,,0.38,35.34
2018-07-20,82,38.0,,0.38,31.16
2018-07-21,66,38.0,,0.38,25.080000000000002
2018-07-22,64,38.0,,0.38,24.32
2018-07-23,86,38.0,,0.38,32.68
2018-07-24,93,38.0,,0.38,35.34
2018-07-25,90,38.0,,0.38,34.2
2018-07-26,89,38.0,,0.38,33.82
2018-07-27,87,38.0,,0.38,33.06
2018-07-28,66,38.0,,0.38,25.080000000000002
2018-07-29,69,38.0,,0.38,26.22
2018-07-30,100,38.0,,0.38,38.0
2018-07-31,96,38.0,,0.38,36.480000000000004
2018-08-01,98,37.0,False,0.37,36.26
2018-08-02,92,37.0,,0.37,34.04
2018-08-03,81,37.0,,0.37,29.97
2018-08-04,69,37.0,,0.37,25.53
2018-08-05,72,37.0,,0.37,26.64
2018-08-06,82,37.0,,0.37,30.34
2018-08-07,100,37.0,,0.37,37.0
2018-08-08,98,37.0,,0.37,36.26
2018-08-09,92,37.0,,0.37,34.04
2018-08-10,77,37.0,,0.37,28.49
2018-08-11,59,37.0,,0.37,21.83
2018-08-12,62,37.0,,0.37,22.94
2018-08-13,85,37.0,,0.37,31.45
2018-08-14,98,37.0,,0.37,36.26
2018-08-15,86,37.0,,0.37,31.82
2018-08-16,91,37.0,,0.37,33.67
2018-08-17,81,37.0,,0.37,29.97
2018-08-18,54,37.0,,0.37,19.98
2018-08-19,63,37.0,,0.37,23.31
2018-08-20,86,37.0,,0.37,31.82
2018-08-21,91,37.0,,0.37,33.67
2018-08-22,94,37.0,,0.37,34.78
2018-08-23,91,37.0,,0.37,33.67
2018-08-24,82,37.0,,0.37,30.34
2018-08-25,64,37.0,,0.37,23.68
2018-08-26,66,37.0,,0.37,24.419999999999998
2018-08-27,88,37.0,,0.37,32.56
2018-08-28,87,37.0,,0.37,32.19
2018-08-29,93,37.0,,0.37,34.41
2018-08-30,88,37.0,,0.37,32.56
2018-08-31,80,37.0,,0.37,29.6
2018-09-01,58,39.0,False,0.39,22.62
2018-09-02,58,39.0,,0.39,22.62
2018-09-03,60,39.0,,0.39,23.400000000000002
2018-09-04,81,39.0,,0.39,31.59
2018-09-05,91,39.0,,0.39,35.49
2018-09-06,91,39.0,,0.39,35.49
2018-09-07,71,39.0,,0.39,27.69
2018-09-08,59,39.0,,0.39,23.01
2018-09-09,64,39.0,,0.39,24.96
2018-09-10,84,39.0,,0.39,32.76
2018-09-11,95,39.0,,0.39,37.050000000000004
2018-09-12,100,39.0,,0.39,39.0
2018-09-13,92,39.0,,0.39,35.88
2018-09-14,93,39.0,,0.39,36.27
2018-09-15,69,39.0,,0.39,26.91
2018-09-16,65,39.0,,0.39,25.35
2018-09-17,100,39.0,,0.39,39.0
2018-09-18,95,39.0,,0.39,37.050000000000004
2018-09-19,100,39.0,,0.39,39.0
2018-09-20,93,39.0,,0.39,36.27
2018-09-21,86,39.0,,0.39,33.54
2018-09-22,63,39.0,,0.39,24.57
2018-09-23,59,39.0,,0.39,23.01
2018-09-24,90,39.0,,0.39,35.1
2018-09-25,99,39.0,,0.39,38.61
2018-09-26,99,39.0,,0.39,38.61
2018-09-27,94,39.0,,0.39,36.660000000000004
2018-09-28,90,39.0,,0.39,35.1
2018-09-29,60,39.0,,0.39,23.400000000000002
2018-09-30,61,39.0,,0.39,23.79
2018-10-01,77,42.0,False,0.42,32.339999999999996
2018-10-02,87,42.0,,0.42,36.54
2018-10-03,87,42.0,,0.42,36.54
2018-10-04,89,42.0,,0.42,37.379999999999995
2018-10-05,78,42.0,,0.42,32.76
2018-10-06,60,42.0,,0.42,25.2
2018-10-07,61,42.0,,0.42,25.619999999999997
2018-10-08,72,42.0,,0.42,30.24
2018-10-09,85,42.0,,0.42,35.699999999999996
2018-10-10,85,42.0,,0.42,35.699999999999996
2018-10-11,86,42.0,,0.42,36.12
2018-10-12,80,42.0,,0.42,33.6
2018-10-13,60,42.0,,0.42,25.2
2018-10-14,64,42.0,,0.42,26.88
2018-10-15,86,42.0,,0.42,36.12
2018-10-16,100,42.0,,0.42,42.0
2018-10-17,99,42.0,,0.42,41.58
2018-10-18,98,42.0,,0.42,41.16
2018-10-19,83,42.0,,0.42,34.86
2018-10-20,57,42.0,,0.42,23.939999999999998
2018-10-21,71,42.0,,0.42,29.82
2018-10-22,89,42.0,,0.42,37.379999999999995
2018-10-23,95,42.0,,0.42,39.9
2018-10-24,96,42.0,,0.42,40.32
2018-10-25,89,42.0,,0.42,37.379999999999995
2018-10-26,79,42.0,,0.42,33.18
2018-10-27,58,42.0,,0.42,24.36
2018-10-28,58,42.0,,0.42,24.36
2018-10-29,95,42.0,,0.42,39.9
2018-10-30,84,42.0,,0.42,35.28
2018-10-31,89,42.0,,0.42,37.379999999999995
2018-11-01,93,38.0,False,0.38,35.34
2018-11-02,82,38.0,,0.38,31.16
2018-11-03,63,38.0,,0.38,23.94
2018-11-04,57,38.0,,0.38,21.66
2018-11-05,96,38.0,,0.38,36.480000000000004
2018-11-06,88,38.0,,0.38,33.44
2018-11-07,84,38.0,,0.38,31.92
2018-11-08,83,38.0,,0.38,31.54
2018-11-09,83,38.0,,0.38,31.54
2018-11-10,71,38.0,,0.38,26.98
2018-11-11,63,38.0,,0.38,23.94
2018-11-12,97,38.0,,0.38,36.86
2018-11-13,88,38.0,,0.38,33.44
2018-11-14,84,38.0,,0.38,31.92
2018-11-15,85,38.0,,0.38,32.3
2018-11-16,81,38.0,,0.38,30.78
2018-11-17,57,38.0,,0.38,21.66
2018-11-18,61,38.0,,0.38,23.18
2018-11-19,79,38.0,,0.38,30.02
2018-11-20,77,38.0,,0.38,29.26
2018-11-21,62,38.0,,0.38,23.56
2018-11-22,42,38.0,,0.38,15.96
2018-11-23,41,38.0,,0.38,15.58
2018-11-24,48,38.0,,0.38,18.240000000000002
2018-11-25,56,38.0,,0.38,21.28
2018-11-26,84,38.0,,0.38,31.92
2018-11-27,91,38.0,,0.38,34.58
2018-11-28,94,38.0,,0.38,35.72
2018-11-29,100,38.0,,0.38,38.0
2018-11-30,85,38.0,,0.38,32.3
2018-12-01,49,37.0,False,0.37,18.13
2018-12-02,52,37.0,,0.37,19.24
2018-12-03,84,37.0,,0.37,31.08
2018-12-04,92,37.0,,0.37,34.04
2018-12-05,84,37.0,,0.37,31.08
2018-12-06,100,37.0,,0.37,37.0
2018-12-07,72,37.0,,0.37,26.64
2018-12-08,51,37.0,,0.37,18.87
2018-12-09,55,37.0,,0.37,20.35
2018-12-10,68,37.0,,0.37,25.16
2018-12-11,82,37.0,,0.37,30.34
2018-12-12,77,37.0,,0.37,28.49
2018-12-13,76,37.0,,0.37,28.12
2018-12-14,73,37.0,,0.37,27.009999999999998
2018-12-15,53,37.0,,0.37,19.61
2018-12-16,52,37.0,,0.37,19.24
2018-12-17,70,37.0,,0.37,25.9
2018-12-18,79,37.0,,0.37,29.23
2018-12-19,66,37.0,,0.37,24.419999999999998
2018-12-20,67,37.0,,0.37,24.79
2018-12-21,66,37.0,,0.37,24.419999999999998
2018-12-22,51,37.0,,0.37,18.87
2018-12-23,42,37.0,,0.37,15.54
2018-12-24,38,37.0,,0.37,14.06
2018-12-25,32,37.0,,0.37,11.84
2018-12-26,67,37.0,,0.37,24.79
2018-12-27,72,37.0,,0.37,26.64
2018-12-28,71,37.0,,0.37,26.27
2018-12-29,44,37.0,,0.37,16.28
2018-12-30,47,37.0,,0.37,17.39
2018-12-31,58,37.0,,0.37,21.46
2019-01-01,54,44.0,False,0.44,23.76
2019-01-02,88,44.0,,0.44,38.72
2019-01-03,84,44.0,,0.44,36.96
2019-01-04,100,44.0,,0.44,44.0
2019-01-05,76,44.0,,0.44,33.44
2019-01-06,60,44.0,,0.44,26.4
2019-01-07,78,44.0,,0.44,34.32
2019-01-08,87,44.0,,0.44,38.28
2019-01-09,96,44.0,,0.44,42.24
2019-01-10,95,44.0,,0.44,41.8
2019-01-11,90,44.0,,0.44,39.6
2019-01-12,57,44.0,,0.44,25.080000000000002
2019-01-13,57,44.0,,0.44,25.080000000000002
2019-01-14,79,44.0,,0.44,34.76
2019-01-15,97,44.0,,0.44,42.68
2019-01-16,85,44.0,,0.44,37.4
2019-01-17,94,44.0,,0.44,41.36
2019-01-18,78,44.0,,0.44,34.32
2019-01-19,60,44.0,,0.44,26.4
2019-01-20,57,44.0,,0.44,25.080000000000002
2019-01-21,72,44.0,,0.44,31.68
2019-01-22,88,44.0,,0.44,38.72
2019-01-23,91,44.0,,0.44,40.04
2019-01-24,82,44.0,,0.44,36.08
2019-01-25,93,44.0,,0.44,40.92
2019-01-26,66,44.0,,0.44,29.04
2019-01-27,64,44.0,,0.44,28.16
2019-01-28,83,44.0,,0.44,36.52
2019-01-29,97,44.0,,0.44,42.68
2019-01-30,76,44.0,,0.44,33.44
2019-01-31,85,44.0,,0.44,37.4
2019-02-01,62,45.0,False,0.45,27.900000000000002
2019-02-02,49,45.0,,0.45,22.05
2019-02-03,50,45.0,,0.45,22.5
2019-02-04,61,45.0,,0.45,27.45
2019-02-05,68,45.0,,0.45,30.6
2019-02-06,70,45.0,,0.45,31.5
2019-02-07,70,45.0,,0.45,31.5
2019-02-08,57,45.0,,0.45,25.650000000000002
2019-02-09,51,45.0,,0.45,22.95
2019-02-10,43,45.0,,0.45,19.35
2019-02-11,68,45.0,,0.45,30.6
2019-02-12,66,45.0,,0.45,29.7
2019-02-13,100,45.0,,0.45,45.0
2019-02-14,81,45.0,,0.45,36.45
2019-02-15,75,45.0,,0.45,33.75
2019-02-16,56,45.0,,0.45,25.2
2019-02-17,59,45.0,,0.45,26.55
2019-02-18,63,45.0,,0.45,28.35
2019-02-19,75,45.0,,0.45,33.75
2019-02-20,67,45.0,,0.45,30.150000000000002
2019-02-21,68,45.0,,0.45,30.6
2019-02-22,70,45.0,,0.45,31.5
2019-02-23,45,45.0,,0.45,20.25
2019-02-24,40,45.0,,0.45,18.0
2019-02-25,73,45.0,,0.45,32.85
2019-02-26,72,45.0,,0.45,32.4
2019-02-27,72,45.0,,0.45,32.4
2019-02-28,74,45.0,,0.45,33.300000000000004
2019-03-01,89,43.0,False,0.43,38.269999999999996
2019-03-02,71,43.0,,0.43,30.53
2019-03-03,66,43.0,,0.43,28.38
2019-03-04,81,43.0,,0.43,34.83
2019-03-05,96,43.0,,0.43,41.28
2019-03-06,98,43.0,,0.43,42.14
2019-03-07,99,43.0,,0.43,42.57
2019-03-08,87,43.0,,0.43,37.41
2019-03-09,63,43.0,,0.43,27.09
2019-03-10,68,43.0,,0.43,29.24
2019-03-11,87,43.0,,0.43,37.41
2019-03-12,100,43.0,,0.43,43.0
2019-03-13,82,43.0,,0.43,35.26
2019-03-14,81,43.0,,0.43,34.83
2019-03-15,82,43.0,,0.43,35.26
2019-03-16,62,43.0,,0.43,26.66
2019-03-17,60,43.0,,0.43,25.8
2019-03-18,90,43.0,,0.43,38.7
2019-03-19,95,43.0,,0.43,40.85
2019-03-20,88,43.0,,0.43,37.839999999999996
2019-03-21,79,43.0,,0.43,33.97
2019-03-22,77,43.0,,0.43,33.11
2019-03-23,61,43.0,,0.43,26.23
2019-03-24,59,43.0,,0.43,25.37
2019-03-25,88,43.0,,0.43,37.839999999999996
2019-03-26,92,43.0,,0.43,39.56
2019-03-27,88,43.0,,0.43,37.839999999999996
2019-03-28,89,43.0,,0.43,38.269999999999996
2019-03-29,77,43.0,,0.43,33.11
2019-03-30,62,43.0,,0.43,26.66
2019-03-31,68,43.0,,0.43,29.24
2019-04-01,78,43.0,False,0.43,33.54
2019-04-02,86,43.0,,0.43,36.98
2019-04-03,81,43.0,,0.43,34.83
2019-04-04,82,43.0,,0.43,35.26
2019-04-05,74,43.0,,0.43,31.82
2019-04-06,49,43.0,,0.43,21.07
2019-04-07,58,43.0,,0.43,24.94
2019-04-08,86,43.0,,0.43,36.98
2019-04-09,83,43.0,,0.43,35.69
2019-04-10,83,43.0,,0.43,35.69
2019-04-11,85,43.0,,0.43,36.55
2019-04-12,73,43.0,,0.43,31.39
2019-04-13,50,43.0,,0.43,21.5
2019-04-14,57,43.0,,0.43,24.509999999999998
2019-04-15,77,43.0,,0.43,33.11
2019-04-16,84,43.0,,0.43,36.12
2019-04-17,76,43.0,,0.43,32.68
2019-04-18,74,43.0,,0.43,31.82
2019-04-19,64,43.0,,0.43,27.52
2019-04-20,50,43.0,,0.43,21.5
2019-04-21,52,43.0,,0.43,22.36
2019-04-22,93,43.0,,0.43,39.99
2019-04-23,100,43.0,,0.43,43.0
2019-04-24,90,43.0,,0.43,38.7
2019-04-25,89,43.0,,0.43,38.269999999999996
2019-04-26,76,43.0,,0.43,32.68
2019-04-27,54,43.0,,0.43,23.22
2019-04-28,57,43.0,,0.43,24.509999999999998
2019-04-29,80,43.0,,0.43,34.4
2019-04-30,87,43.0,,0.43,37.41
2019-05-01,96,39.0,False,0.39,37.44
2019-05-02,100,39.0,,0.39,39.0
2019-05-03,89,39.0,,0.39,34.71
2019-05-04,64,39.0,,0.39,24.96
2019-05-05,66,39.0,,0.39,25.740000000000002
2019-05-06,90,39.0,,0.39,35.1
2019-05-07,93,39.0,,0.39,36.27
2019-05-08,91,39.0,,0.39,35.49
2019-05-09,95,39.0,,0.39,37.050000000000004
2019-05-10,79,39.0,,0.39,30.810000000000002
2019-05-11,64,39.0,,0.39,24.96
2019-05-12,52,39.0,,0.39,20.28
2019-05-13,88,39.0,,0.39,34.32
2019-05-14,99,39.0,,0.39,38.61
2019-05-15,97,39.0,,0.39,37.83
2019-05-16,89,39.0,,0.39,34.71
2019-05-17,81,39.0,,0.39,31.59
2019-05-18,57,39.0,,0.39,22.23
2019-05-19,60,39.0,,0.39,23.400000000000002
2019-05-20,100,39.0,,0.39,39.0
2019-05-21,99,39.0,,0.39,38.61
2019-05-22,94,39.0,,0.39,36.660000000000004
2019-05-23,83,39.0,,0.39,32.370000000000005
2019-05-24,79,39.0,,0.39,30.810000000000002
2019-05-25,49,39.0,,0.39,19.11
2019-05-26,48,39.0,,0.39,18.72
2019-05-27,60,39.0,,0.39,23.400000000000002
2019-05-28,81,39.0,,0.39,31.59
2019-05-29,88,39.0,,0.39,34.32
2019-05-30,90,39.0,,0.39,35.1
2019-05-31,75,39.0,,0.39,29.25
2019-06-01,53,38.0,False,0.38,20.14
2019-06-02,54,38.0,,0.38,20.52
2019-06-03,76,38.0,,0.38,28.88
2019-06-04,76,38.0,,0.38,28.88
2019-06-05,84,38.0,,0.38,31.92
2019-06-06,83,38.0,,0.38,31.54
2019-06-07,76,38.0,,0.38,28.88
2019-06-08,55,38.0,,0.38,20.9
2019-06-09,50,38.0,,0.38,19.0
2019-06-10,78,38.0,,0.38,29.64
2019-06-11,88,38.0,,0.38,33.44
2019-06-12,78,38.0,,0.38,29.64
2019-06-13,77,38.0,,0.38,29.26
2019-06-14,77,38.0,,0.38,29.26
2019-06-15,60,38.0,,0.38,22.8
2019-06-16,51,38.0,,0.38,19.38
2019-06-17,79,38.0,,0.38,30.02
2019-06-18,82,38.0,,0.38,31.16
2019-06-19,89,38.0,,0.38,33.82
2019-06-20,87,38.0,,0.38,33.06
2019-06-21,73,38.0,,0.38,27.740000000000002
2019-06-22,53,38.0,,0.38,20.14
2019-06-23,55,38.0,,0.38,20.9
2019-06-24,100,38.0,,0.38,38.0
2019-06-25,98,38.0,,0.38,37.24
2019-06-26,99,38.0,,0.38,37.62
2019-06-27,94,38.0,,0.38,35.72
2019-06-28,89,38.0,,0.38,33.82
2019-06-29,65,38.0,,0.38,24.7
2019-06-30,65,38.0,,0.38,24.7
2019-07-01,76,40.0,False,0.4,30.400000000000002
2019-07-02,82,40.0,,0.4,32.800000000000004
2019-07-03,72,40.0,,0.4,28.8
2019-07-04,51,40.0,,0.4,20.400000000000002
2019-07-05,61,40.0,,0.4,24.400000000000002
2019-07-06,52,40.0,,0.4,20.8
2019-07-07,53,40.0,,0.4,21.200000000000003
2019-07-08,74,40.0,,0.4,29.6
2019-07-09,82,40.0,,0.4,32.800000000000004
2019-07-10,88,40.0,,0.4,35.2
2019-07-11,82,40.0,,0.4,32.800000000000004
2019-07-12,77,40.0,,0.4,30.8
2019-07-13,56,40.0,,0.4,22.400000000000002
2019-07-14,51,40.0,,0.4,20.400000000000002
2019-07-15,77,40.0,,0.4,30.8
2019-07-16,80,40.0,,0.4,32.0
2019-07-17,86,40.0,,0.4,34.4
2019-07-18,82,40.0,,0.4,32.800000000000004
2019-07-19,76,40.0,,0.4,30.400000000000002
2019-07-20,56,40.0,,0.4,22.400000000000002
2019-07-21,57,40.0,,0.4,22.8
2019-07-22,84,40.0,,0.4,33.6
2019-07-23,100,40.0,,0.4,40.0
2019-07-24,93,40.0,,0.4,37.2
2019-07-25,85,40.0,,0.4,34.0
2019-07-26,79,40.0,,0.4,31.6
2019-07-27,59,40.0,,0.4,23.6
2019-07-28,63,40.0,,0.4,25.200000000000003
2019-07-29,79,40.0,,0.4,31.6
2019-07-30,83,40.0,,0.4,33.2
2019-07-31,88,40.0,,0.4,35.2
2019-08-01,86,41.0,False,0.41,35.26
2019-08-02,73,41.0,,0.41,29.93
2019-08-03,55,41.0,,0.41,22.549999999999997
2019-08-04,56,41.0,,0.41,22.959999999999997
2019-08-05,77,41.0,,0.41,31.569999999999997
2019-08-06,73,41.0,,0.41,29.93
2019-08-07,74,41.0,,0.41,30.34
2019-08-08,72,41.0,,0.41,29.52
2019-08-09,84,41.0,,0.41,34.44
2019-08-10,67,41.0,,0.41,27.47
2019-08-11,57,41.0,,0.41,23.369999999999997
2019-08-12,77,41.0,,0.41,31.569999999999997
2019-08-13,83,41.0,,0.41,34.03
2019-08-14,87,41.0,,0.41,35.669999999999995
2019-08-15,85,41.0,,0.41,34.85
2019-08-16,78,41.0,,0.41,31.979999999999997
2019-08-17,54,41.0,,0.41,22.139999999999997
2019-08-18,52,41.0,,0.41,21.32
2019-08-19,73,41.0,,0.41,29.93
2019-08-20,76,41.0,,0.41,31.159999999999997
2019-08-21,95,41.0,,0.41,38.949999999999996
2019-08-22,100,41.0,,0.41,41.0
2019-08-23,87,41.0,,0.41,35.669999999999995
2019-08-24,55,41.0,,0.41,22.549999999999997
2019-08-25,59,41.0,,0.41,24.189999999999998
2019-08-26,70,41.0,,0.41,28.7
2019-08-27,72,41.0,,0.41,29.52
2019-08-28,78,41.0,,0.41,31.979999999999997
2019-08-29,79,41.0,,0.41,32.39
2019-08-30,68,41.0,,0.41,27.88
2019-08-31,49,41.0,,0.41,20.09
2019-09-01,52,39.0,False,0.39,20.28
2019-09-02,50,39.0,,0.39,19.5
2019-09-03,79,39.0,,0.39,30.810000000000002
2019-09-04,93,39.0,,0.39,36.27
2019-09-05,81,39.0,,0.39,31.59
2019-09-06,83,39.0,,0.39,32.370000000000005
2019-09-07,58,39.0,,0.39,22.62
2019-09-08,57,39.0,,0.39,22.23
2019-09-09,93,39.0,,0.39,36.27
2019-09-10,83,39.0,,0.39,32.370000000000005
2019-09-11,86,39.0,,0.39,33.54
2019-09-12,90,39.0,,0.39,35.1
2019-09-13,87,39.0,,0.39,33.93
2019-09-14,54,39.0,,0.39,21.060000000000002
2019-09-15,57,39.0,,0.39,22.23
2019-09-16,94,39.0,,0.39,36.660000000000004
2019-09-17,91,39.0,,0.39,35.49
2019-09-18,100,39.0,,0.39,39.0
2019-09-19,90,39.0,,0.39,35.1
2019-09-20,83,39.0,,0.39,32.370000000000005
2019-09-21,63,39.0,,0.39,24.57
2019-09-22,58,39.0,,0.39,22.62
2019-09-23,84,39.0,,0.39,32.76
2019-09-24,92,39.0,,0.39,35.88
2019-09-25,90,39.0,,0.39,35.1
2019-09-26,92,39.0,,0.39,35.88
2019-09-27,80,39.0,,0.39,31.200000000000003
2019-09-28,58,39.0,,0.39,22.62
2019-09-29,59,39.0,,0.39,23.01
2019-09-30,92,39.0,,0.39,35.88
2019-10-01,97,40.0,False,0.4,38.800000000000004
2019-10-02,100,40.0,,0.4,40.0
2019-10-03,93,40.0,,0.4,37.2
2019-10-04,85,40.0,,0.4,34.0
2019-10-05,62,40.0,,0.4,24.8
2019-10-06,60,40.0,,0.4,24.0
2019-10-07,88,40.0,,0.4,35.2
2019-10-08,98,40.0,,0.4,39.2
2019-10-09,89,40.0,,0.4,35.6
2019-10-10,83,40.0,,0.4,33.2
2019-10-11,65,40.0,,0.4,26.0
2019-10-12,48,40.0,,0.4,19.200000000000003
2019-10-13,59,40.0,,0.4,23.6
2019-10-14,82,40.0,,0.4,32.800000000000004
2019-10-15,96,40.0,,0.4,38.400000000000006
2019-10-16,97,40.0,,0.4,38.800000000000004
2019-10-17,77,40.0,,0.4,30.8
2019-10-18,89,40.0,,0.4,35.6
2019-10-19,59,40.0,,0.4,23.6
2019-10-20,63,40.0,,0.4,25.200000000000003
2019-10-21,89,40.0,,0.4,35.6
2019-10-22,93,40.0,,0.4,37.2
2019-10-23,93,40.0,,0.4,37.2
2019-10-24,90,40.0,,0.4,36.0
2019-10-25,83,40.0,,0.4,33.2
2019-10-26,68,40.0,,0.4,27.200000000000003
2019-10-27,56,40.0,,0.4,22.400000000000002
2019-10-28,92,40.0,,0.4,36.800000000000004
2019-10-29,96,40.0,,0.4,38.400000000000006
2019-10-30,91,40.0,,0.4,36.4
2019-10-31,69,40.0,,0.4,27.6
2019-11-01,88,39.0,False,0.39,34.32
2019-11-02,62,39.0,,0.39,24.18
2019-11-03,64,39.0,,0.39,24.96
2019-11-04,95,39.0,,0.39,37.050000000000004
2019-11-05,95,39.0,,0.39,37.050000000000004
2019-11-06,97,39.0,,0.39,37.83
2019-11-07,100,39.0,,0.39,39.0
2019-11-08,80,39.0,,0.39,31.200000000000003
2019-11-09,58,39.0,,0.39,22.62
2019-11-10,59,39.0,,0.39,23.01
2019-11-11,80,39.0,,0.39,31.200000000000003
2019-11-12,98,39.0,,0.39,38.22
2019-11-13,100,39.0,,0.39,39.0
2019-11-14,99,39.0,,0.39,38.61
2019-11-15,90,39.0,,0.39,35.1
2019-11-16,59,39.0,,0.39,23.01
2019-11-17,66,39.0,,0.39,25.740000000000002
2019-11-18,91,39.0,,0.39,35.49
2019-11-19,97,39.0,,0.39,37.83
2019-11-20,94,39.0,,0.39,36.660000000000004
2019-11-21,90,39.0,,0.39,35.1
2019-11-22,82,39.0,,0.39,31.98
2019-11-23,62,39.0,,0.39,24.18
2019-11-24,61,39.0,,0.39,23.79
2019-11-25,79,39.0,,0.39,30.810000000000002
2019-11-26,89,39.0,,0.39,34.71
2019-11-27,68,39.0,,0.39,26.52
2019-11-28,48,39.0,,0.39,18.72
2019-11-29,48,39.0,,0.39,18.72
2019-11-30,53,39.0,,0.39,20.67
2019-12-01,56,37.0,False,0.37,20.72
2019-12-02,77,37.0,,0.37,28.49
2019-12-03,87,37.0,,0.37,32.19
2019-12-04,100,37.0,,0.37,37.0
2019-12-05,96,37.0,,0.37,35.519999999999996
2019-12-06,86,37.0,,0.37,31.82
2019-12-07,57,37.0,,0.37,21.09
2019-12-08,58,37.0,,0.37,21.46
2019-12-09,78,37.0,,0.37,28.86
2019-12-10,87,37.0,,0.37,32.19
2019-12-11,90,37.0,,0.37,33.3
2019-12-12,81,37.0,,0.37,29.97
2019-12-13,84,37.0,,0.37,31.08
2019-12-14,57,37.0,,0.37,21.09
2019-12-15,50,37.0,,0.37,18.5
2019-12-16,76,37.0,,0.37,28.12
2019-12-17,83,37.0,,0.37,30.71
