date,war_unscaled,war_monthly,isPartial,scale,war
2010-01-01,85,45.0,False,0.45,38.25
2010-01-02,87,45.0,,0.45,39.15
2010-01-03,93,45.0,,0.45,41.85
2010-01-04,80,45.0,,0.45,36.0
2010-01-05,87,45.0,,0.45,39.15
2010-01-06,88,45.0,,0.45,39.6
2010-01-07,87,45.0,,0.45,39.15
2010-01-08,89,45.0,,0.45,40.050000000000004
2010-01-09,79,45.0,,0.45,35.550000000000004
2010-01-10,100,45.0,,0.45,45.0
2010-01-11,93,45.0,,0.45,41.85
2010-01-12,89,45.0,,0.45,40.050000000000004
2010-01-13,95,45.0,,0.45,42.75
2010-01-14,90,45.0,,0.45,40.5
2010-01-15,84,45.0,,0.45,37.800000000000004
2010-01-16,80,45.0,,0.45,36.0
2010-01-17,87,45.0,,0.45,39.15
2010-01-18,84,45.0,,0.45,37.800000000000004
2010-01-19,87,45.0,,0.45,39.15
2010-01-20,88,45.0,,0.45,39.6
2010-01-21,98,45.0,,0.45,44.1
2010-01-22,92,45.0,,0.45,41.4
2010-01-23,87,45.0,,0.45,39.15
2010-01-24,95,45.0,,0.45,42.75
2010-01-25,87,45.0,,0.45,39.15
2010-01-26,93,45.0,,0.45,41.85
2010-01-27,88,45.0,,0.45,39.6
2010-01-28,90,45.0,,0.45,40.5
2010-01-29,89,45.0,,0.45,40.050000000000004
2010-01-30,84,45.0,,0.45,37.800000000000004
2010-01-31,92,45.0,,0.45,41.4
2010-02-01,78,50.0,False,0.5,39.0
2010-02-02,80,50.0,,0.5,40.0
2010-02-03,78,50.0,,0.5,39.0
2010-02-04,81,50.0,,0.5,40.5
2010-02-05,79,50.0,,0.5,39.5
2010-02-06,71,50.0,,0.5,35.5
2010-02-07,77,50.0,,0.5,38.5
2010-02-08,80,50.0,,0.5,40.0
2010-02-09,81,50.0,,0.5,40.5
2010-02-10,79,50.0,,0.5,39.5
2010-02-11,85,50.0,,0.5,42.5
2010-02-12,76,50.0,,0.5,38.0
2010-02-13,80,50.0,,0.5,40.0
2010-02-14,77,50.0,,0.5,38.5
2010-02-15,76,50.0,,0.5,38.0
2010-02-16,83,50.0,,0.5,41.5
2010-02-17,80,50.0,,0.5,40.0
2010-02-18,82,50.0,,0.5,41.0
2010-02-19,86,50.0,,0.5,43.0
2010-02-20,80,50.0,,0.5,40.0
2010-02-21,87,50.0,,0.5,43.5
2010-02-22,92,50.0,,0.5,46.0
2010-02-23,87,50.0,,0.5,43.5
2010-02-24,87,50.0,,0.5,43.5
2010-02-25,83,50.0,,0.5,41.5
2010-02-26,86,50.0,,0.5,43.0
2010-02-27,79,50.0,,0.5,39.5
2010-02-28,100,50.0,,0.5,50.0
2010-03-01,77,59.0,False,0.59,45.43
2010-03-02,78,59.0,,0.59,46.019999999999996
2010-03-03,74,59.0,,0.59,43.66
2010-03-04,76,59.0,,0.59,44.839999999999996
2010-03-05,77,59.0,,0.59,45.43
2010-03-06,70,59.0,,0.59,41.3
2010-03-07,84,59.0,,0.59,49.559999999999995
2010-03-08,79,59.0,,0.59,46.61
2010-03-09,82,59.0,,0.59,48.379999999999995
2010-03-10,84,59.0,,0.59,49.559999999999995
2010-03-11,81,59.0,,0.59,47.79
2010-03-12,76,59.0,,0.59,44.839999999999996
2010-03-13,72,59.0,,0.59,42.48
2010-03-14,81,59.0,,0.59,47.79
2010-03-15,80,59.0,,0.59,47.199999999999996
2010-03-16,90,59.0,,0.59,53.099999999999994
2010-03-17,97,59.0,,0.59,57.23
2010-03-18,88,59.0,,0.59,51.919999999999995
2010-03-19,84,59.0,,0.59,49.559999999999995
2010-03-20,91,59.0,,0.59,53.69
2010-03-21,100,59.0,,0.59,59.0
2010-03-22,91,59.0,,0.59,53.69
2010-03-23,89,59.0,,0.59,52.51
2010-03-24,85,59.0,,0.59,50.15
2010-03-25,84,59.0,,0.59,49.559999999999995
2010-03-26,80,59.0,,0.59,47.199999999999996
2010-03-27,76,59.0,,0.59,44.839999999999996
2010-03-28,84,59.0,,0.59,49.559999999999995
2010-03-29,79,59.0,,0.59,46.61
2010-03-30,81,59.0,,0.59,47.79
2010-03-31,78,59.0,,0.59,46.019999999999996
2010-04-01,83,59.0,False,0.59,48.97
2010-04-02,74,59.0,,0.59,43.66
2010-04-03,79,59.0,,0.59,46.61
2010-04-04,85,59.0,,0.59,50.15
2010-04-05,81,59.0,,0.59,47.79
2010-04-06,85,59.0,,0.59,50.15
2010-04-07,85,59.0,,0.59,50.15
2010-04-08,87,59.0,,0.59,51.33
2010-04-09,87,59.0,,0.59,51.33
2010-04-10,81,59.0,,0.59,47.79
2010-04-11,95,59.0,,0.59,56.05
2010-04-12,91,59.0,,0.59,53.69
2010-04-13,96,59.0,,0.59,56.64
2010-04-14,100,59.0,,0.59,59.0
2010-04-15,99,59.0,,0.59,58.41
2010-04-16,89,59.0,,0.59,52.51
2010-04-17,80,59.0,,0.59,47.199999999999996
2010-04-18,94,59.0,,0.59,55.459999999999994
2010-04-19,97,59.0,,0.59,57.23
2010-04-20,88,59.0,,0.59,51.919999999999995
2010-04-21,91,59.0,,0.59,53.69
2010-04-22,95,59.0,,0.59,56.05
2010-04-23,86,59.0,,0.59,50.739999999999995
2010-04-24,79,59.0,,0.59,46.61
2010-04-25,96,59.0,,0.59,56.64
2010-04-26,93,59.0,,0.59,54.87
2010-04-27,97,59.0,,0.59,57.23
2010-04-28,91,59.0,,0.59,53.69
2010-04-29,93,59.0,,0.59,54.87
2010-04-30,89,59.0,,0.59,52.51
2010-05-01,87,60.0,False,0.6,52.199999999999996
2010-05-02,90,60.0,,0.6,54.0
2010-05-03,98,60.0,,0.6,58.8
2010-05-04,93,60.0,,0.6,55.8
2010-05-05,100,60.0,,0.6,60.0
2010-05-06,96,60.0,,0.6,57.599999999999994
2010-05-07,92,60.0,,0.6,55.199999999999996
2010-05-08,77,60.0,,0.6,46.199999999999996
2010-05-09,91,60.0,,0.6,54.6
2010-05-10,96,60.0,,0.6,57.599999999999994
2010-05-11,97,60.0,,0.6,58.199999999999996
2010-05-12,98,60.0,,0.6,58.8
2010-05-13,82,60.0,,0.6,49.199999999999996
2010-05-14,88,60.0,,0.6,52.8
2010-05-15,70,60.0,,0.6,42.0
2010-05-16,87,60.0,,0.6,52.199999999999996
2010-05-17,88,60.0,,0.6,52.8
2010-05-18,88,60.0,,0.6,52.8
2010-05-19,92,60.0,,0.6,55.199999999999996
2010-05-20,89,60.0,,0.6,53.4
2010-05-21,84,60.0,,0.6,50.4
2010-05-22,76,60.0,,0.6,45.6
2010-05-23,86,60.0,,0.6,51.6
2010-05-24,90,60.0,,0.6,54.0
2010-05-25,86,60.0,,0.6,51.6
2010-05-26,80,60.0,,0.6,48.0
2010-05-27,88,60.0,,0.6,52.8
2010-05-28,77,60.0,,0.6,46.199999999999996
2010-05-29,80,60.0,,0.6,48.0
2010-05-30,80,60.0,,0.6,48.0
2010-05-31,96,60.0,,0.6,57.599999999999994
2010-06-01,100,42.0,False,0.42,42.0
2010-06-02,91,42.0,,0.42,38.22
2010-06-03,95,42.0,,0.42,39.9
2010-06-04,83,42.0,,0.42,34.86
2010-06-05,82,42.0,,0.42,34.44
2010-06-06,100,42.0,,0.42,42.0
2010-06-07,79,42.0,,0.42,33.18
2010-06-08,87,42.0,,0.42,36.54
2010-06-09,76,42.0,,0.42,31.919999999999998
2010-06-10,75,42.0,,0.42,31.5
2010-06-11,73,42.0,,0.42,30.66
2010-06-12,83,42.0,,0.42,34.86
2010-06-13,87,42.0,,0.42,36.54
2010-06-14,72,42.0,,0.42,30.24
2010-06-15,62,42.0,,0.42,26.04
2010-06-16,70,42.0,,0.42,29.4
2010-06-17,66,42.0,,0.42,27.72
2010-06-18,65,42.0,,0.42,27.3
2010-06-19,80,42.0,,0.42,33.6
2010-06-20,91,42.0,,0.42,38.22
2010-06-21,68,42.0,,0.42,28.56
2010-06-22,70,42.0,,0.42,29.4
2010-06-23,67,42.0,,0.42,28.14
2010-06-24,66,42.0,,0.42,27.72
2010-06-25,74,42.0,,0.42,31.08
2010-06-26,75,42.0,,0.42,31.5
2010-06-27,83,42.0,,0.42,34.86
2010-06-28,72,42.0,,0.42,30.24
2010-06-29,64,42.0,,0.42,26.88
2010-06-30,64,42.0,,0.42,26.88
2010-07-01,80,34.0,False,0.34,27.200000000000003
2010-07-02,80,34.0,,0.34,27.200000000000003
2010-07-03,92,34.0,,0.34,31.28
2010-07-04,100,34.0,,0.34,34.0
2010-07-05,95,34.0,,0.34,32.300000000000004
2010-07-06,78,34.0,,0.34,26.520000000000003
2010-07-07,72,34.0,,0.34,24.48
2010-07-08,71,34.0,,0.34,24.14
2010-07-09,70,34.0,,0.34,23.8
2010-07-10,83,34.0,,0.34,28.220000000000002
2010-07-11,87,34.0,,0.34,29.580000000000002
2010-07-12,71,34.0,,0.34,24.14
2010-07-13,70,34.0,,0.34,23.8
2010-07-14,69,34.0,,0.34,23.46
2010-07-15,70,34.0,,0.34,23.8
2010-07-16,67,34.0,,0.34,22.78
2010-07-17,80,34.0,,0.34,27.200000000000003
2010-07-18,87,34.0,,0.34,29.580000000000002
2010-07-19,73,34.0,,0.34,24.82
2010-07-20,76,34.0,,0.34,25.840000000000003
2010-07-21,71,34.0,,0.34,24.14
2010-07-22,75,34.0,,0.34,25.500000000000004
2010-07-23,77,34.0,,0.34,26.180000000000003
2010-07-24,89,34.0,,0.34,30.26
2010-07-25,95,34.0,,0.34,32.300000000000004
2010-07-26,83,34.0,,0.34,28.220000000000002
2010-07-27,77,34.0,,0.34,26.180000000000003
2010-07-28,77,34.0,,0.34,26.180000000000003
2010-07-29,75,34.0,,0.34,25.500000000000004
2010-07-30,70,34.0,,0.34,23.8
2010-07-31,84,34.0,,0.34,28.560000000000002
2010-08-01,100,32.0,False,0.32,32.0
2010-08-02,79,32.0,,0.32,25.28
2010-08-03,73,32.0,,0.32,23.36
2010-08-04,72,32.0,,0.32,23.04
2010-08-05,75,32.0,,0.32,24.0
2010-08-06,81,32.0,,0.32,25.92
2010-08-07,92,32.0,,0.32,29.44
2010-08-08,90,32.0,,0.32,28.8
2010-08-09,71,32.0,,0.32,22.72
2010-08-10,69,32.0,,0.32,22.080000000000002
2010-08-11,76,32.0,,0.32,24.32
2010-08-12,73,32.0,,0.32,23.36
2010-08-13,65,32.0,,0.32,20.8
2010-08-14,88,32.0,,0.32,28.16
2010-08-15,92,32.0,,0.32,29.44
2010-08-16,73,32.0,,0.32,23.36
2010-08-17,70,32.0,,0.32,22.400000000000002
2010-08-18,76,32.0,,0.32,24.32
2010-08-19,82,32.0,,0.32,26.240000000000002
2010-08-20,81,32.0,,0.32,25.92
2010-08-21,84,32.0,,0.32,26.88
2010-08-22,92,32.0,,0.32,29.44
2010-08-23,71,32.0,,0.32,22.72
2010-08-24,72,32.0,,0.32,23.04
2010-08-25,70,32.0,,0.32,22.400000000000002
2010-08-26,76,32.0,,0.32,24.32
2010-08-27,74,32.0,,0.32,23.68
2010-08-28,88,32.0,,0.32,28.16
2010-08-29,89,32.0,,0.32,28.48
2010-08-30,76,32.0,,0.32,24.32
2010-08-31,77,32.0,,0.32,24.64
2010-09-01,87,37.0,False,0.37,32.19
2010-09-02,79,37.0,,0.37,29.23
2010-09-03,72,37.0,,0.37,26.64
2010-09-04,85,37.0,,0.37,31.45
2010-09-05,93,37.0,,0.37,34.41
2010-09-06,89,37.0,,0.37,32.93
2010-09-07,81,37.0,,0.37,29.97
2010-09-08,82,37.0,,0.37,30.34
2010-09-09,82,37.0,,0.37,30.34
2010-09-10,80,37.0,,0.37,29.6
2010-09-11,87,37.0,,0.37,32.19
2010-09-12,98,37.0,,0.37,36.26
2010-09-13,82,37.0,,0.37,30.34
2010-09-14,87,37.0,,0.37,32.19
2010-09-15,84,37.0,,0.37,31.08
2010-09-16,85,37.0,,0.37,31.45
2010-09-17,84,37.0,,0.37,31.08
2010-09-18,83,37.0,,0.37,30.71
2010-09-19,93,37.0,,0.37,34.41
2010-09-20,85,37.0,,0.37,31.45
2010-09-21,85,37.0,,0.37,31.45
2010-09-22,83,37.0,,0.37,30.71
2010-09-23,87,37.0,,0.37,32.19
2010-09-24,82,37.0,,0.37,30.34
2010-09-25,81,37.0,,0.37,29.97
2010-09-26,100,37.0,,0.37,37.0
2010-09-27,90,37.0,,0.37,33.3
2010-09-28,92,37.0,,0.37,34.04
2010-09-29,93,37.0,,0.37,34.41
2010-09-30,91,37.0,,0.37,33.67
2010-10-01,88,40.0,False,0.4,35.2
2010-10-02,77,40.0,,0.4,30.8
2010-10-03,96,40.0,,0.4,38.400000000000006
2010-10-04,90,40.0,,0.4,36.0
2010-10-05,93,40.0,,0.4,37.2
2010-10-06,88,40.0,,0.4,35.2
2010-10-07,94,40.0,,0.4,37.6
2010-10-08,83,40.0,,0.4,33.2
2010-10-09,77,40.0,,0.4,30.8
2010-10-10,100,40.0,,0.4,40.0
2010-10-11,89,40.0,,0.4,35.6
2010-10-12,83,40.0,,0.4,33.2
2010-10-13,86,40.0,,0.4,34.4
2010-10-14,89,40.0,,0.4,35.6
2010-10-15,83,40.0,,0.4,33.2
2010-10-16,84,40.0,,0.4,33.6
2010-10-17,91,40.0,,0.4,36.4
2010-10-18,92,40.0,,0.4,36.800000000000004
2010-10-19,95,40.0,,0.4,38.0
2010-10-20,90,40.0,,0.4,36.0
2010-10-21,97,40.0,,0.4,38.800000000000004
2010-10-22,86,40.0,,0.4,34.4
2010-10-23,85,40.0,,0.4,34.0
2010-10-24,91,40.0,,0.4,36.4
2010-10-25,98,40.0,,0.4,39.2
2010-10-26,96,40.0,,0.4,38.400000000000006
2010-10-27,98,40.0,,0.4,39.2
2010-10-28,100,40.0,,0.4,40.0
2010-10-29,88,40.0,,0.4,35.2
2010-10-30,81,40.0,,0.4,32.4
2010-10-31,92,40.0,,0.4,36.800000000000004
2010-11-01,77,44.0,False,0.44,33.88
2010-11-02,77,44.0,,0.44,33.88
2010-11-03,82,44.0,,0.44,36.08
2010-11-04,83,44.0,,0.44,36.52
2010-11-05,76,44.0,,0.44,33.44
2010-11-06,68,44.0,,0.44,29.92
2010-11-07,75,44.0,,0.44,33.0
2010-11-08,79,44.0,,0.44,34.76
2010-11-09,86,44.0,,0.44,37.84
2010-11-10,85,44.0,,0.44,37.4
2010-11-11,100,44.0,,0.44,44.0
2010-11-12,84,44.0,,0.44,36.96
2010-11-13,74,44.0,,0.44,32.56
2010-11-14,84,44.0,,0.44,36.96
2010-11-15,85,44.0,,0.44,37.4
2010-11-16,85,44.0,,0.44,37.4
2010-11-17,78,44.0,,0.44,34.32
2010-11-18,81,44.0,,0.44,35.64
2010-11-19,79,44.0,,0.44,34.76
2010-11-20,73,44.0,,0.44,32.12
2010-11-21,77,44.0,,0.44,33.88
2010-11-22,81,44.0,,0.44,35.64
2010-11-23,84,44.0,,0.44,36.96
2010-11-24,77,44.0,,0.44,33.88
2010-11-25,69,44.0,,0.44,30.36
2010-11-26,75,44.0,,0.44,33.0
2010-11-27,86,44.0,,0.44,37.84
2010-11-28,82,44.0,,0.44,36.08
2010-11-29,83,44.0,,0.44,36.52
2010-11-30,91,44.0,,0.44,40.04
2010-12-01,91,42.0,False,0.42,38.22
2010-12-02,88,42.0,,0.42,36.96
2010-12-03,91,42.0,,0.42,38.22
2010-12-04,88,42.0,,0.42,36.96
2010-12-05,89,42.0,,0.42,37.379999999999995
2010-12-06,91,42.0,,0.42,38.22
2010-12-07,97,42.0,,0.42,40.74
2010-12-08,100,42.0,,0.42,42.0
2010-12-09,92,42.0,,0.42,38.64
2010-12-10,92,42.0,,0.42,38.64
2010-12-11,75,42.0,,0.42,31.5
2010-12-12,95,42.0,,0.42,39.9
2010-12-13,96,42.0,,0.42,40.32
2010-12-14,93,42.0,,0.42,39.059999999999995
2010-12-15,90,42.0,,0.42,37.8
2010-12-16,89,42.0,,0.42,37.379999999999995
2010-12-17,83,42.0,,0.42,34.86
2010-12-18,74,42.0,,0.42,31.08
2010-12-19,74,42.0,,0.42,31.08
2010-12-20,73,42.0,,0.42,30.66
2010-12-21,73,42.0,,0.42,30.66
2010-12-22,66,42.0,,0.42,27.72
2010-12-23,66,42.0,,0.42,27.72
2010-12-24,73,42.0,,0.42,30.66
2010-12-25,72,42.0,,0.42,30.24
2010-12-26,73,42.0,,0.42,30.66
2010-12-27,62,42.0,,0.42,26.04
2010-12-28,63,42.0,,0.42,26.459999999999997
2010-12-29,61,42.0,,0.42,25.619999999999997
2010-12-30,64,42.0,,0.42,26.88
2010-12-31,66,42.0,,0.42,27.72
2011-01-01,68,45.0,False,0.45,30.6
2011-01-02,75,45.0,,0.45,33.75
2011-01-03,63,45.0,,0.45,28.35
2011-01-04,70,45.0,,0.45,31.5
2011-01-05,73,45.0,,0.45,32.85
2011-01-06,77,45.0,,0.45,34.65
2011-01-07,73,45.0,,0.45,32.85
2011-01-08,68,45.0,,0.45,30.6
2011-01-09,76,45.0,,0.45,34.2
2011-01-10,73,45.0,,0.45,32.85
2011-01-11,100,45.0,,0.45,45.0
2011-01-12,74,45.0,,0.45,33.300000000000004
2011-01-13,75,45.0,,0.45,33.75
2011-01-14,73,45.0,,0.45,32.85
2011-01-15,67,45.0,,0.45,30.150000000000002
2011-01-16,70,45.0,,0.45,31.5
2011-01-17,69,45.0,,0.45,31.05
2011-01-18,73,45.0,,0.45,32.85
2011-01-19,75,45.0,,0.45,33.75
2011-01-20,77,45.0,,0.45,34.65
2011-01-21,74,45.0,,0.45,33.300000000000004
2011-01-22,64,45.0,,0.45,28.8
2011-01-23,80,45.0,,0.45,36.0
2011-01-24,70,45.0,,0.45,31.5
2011-01-25,76,45.0,,0.45,34.2
2011-01-26,79,45.0,,0.45,35.550000000000004
2011-01-27,76,45.0,,0.45,34.2
2011-01-28,72,45.0,,0.45,32.4
2011-01-29,70,45.0,,0.45,31.5
2011-01-30,77,45.0,,0.45,34.65
2011-01-31,77,45.0,,0.45,34.65
2011-02-01,86,45.0,False,0.45,38.7
2011-02-02,81,45.0,,0.45,36.45
2011-02-03,81,45.0,,0.45,36.45
2011-02-04,82,45.0,,0.45,36.9
2011-02-05,69,45.0,,0.45,31.05
2011-02-06,87,45.0,,0.45,39.15
2011-02-07,86,45.0,,0.45,38.7
2011-02-08,94,45.0,,0.45,42.300000000000004
2011-02-09,90,45.0,,0.45,40.5
2011-02-10,85,45.0,,0.45,38.25
2011-02-11,86,45.0,,0.45,38.7
2011-02-12,73,45.0,,0.45,32.85
2011-02-13,95,45.0,,0.45,42.75
2011-02-14,87,45.0,,0.45,39.15
2011-02-15,89,45.0,,0.45,40.050000000000004
2011-02-16,95,45.0,,0.45,42.75
2011-02-17,96,45.0,,0.45,43.2
2011-02-18,85,45.0,,0.45,38.25
2011-02-19,75,45.0,,0.45,33.75
2011-02-20,88,45.0,,0.45,39.6
2011-02-21,92,45.0,,0.45,41.4
2011-02-22,91,45.0,,0.45,40.95
2011-02-23,97,45.0,,0.45,43.65
2011-02-24,94,45.0,,0.45,42.300000000000004
2011-02-25,87,45.0,,0.45,39.15
2011-02-26,87,45.0,,0.45,39.15
2011-02-27,90,45.0,,0.45,40.5
2011-02-28,100,45.0,,0.45,45.0
2011-03-01,77,50.0,False,0.5,38.5
2011-03-02,77,50.0,,0.5,38.5
2011-03-03,82,50.0,,0.5,41.0
2011-03-04,78,50.0,,0.5,39.0
2011-03-05,73,50.0,,0.5,36.5
2011-03-06,78,50.0,,0.5,39.0
2011-03-07,79,50.0,,0.5,39.5
2011-03-08,79,50.0,,0.5,39.5
2011-03-09,82,50.0,,0.5,41.0
2011-03-10,79,50.0,,0.5,39.5
2011-03-11,70,50.0,,0.5,35.0
2011-03-12,63,50.0,,0.5,31.5
2011-03-13,69,50.0,,0.5,34.5
2011-03-14,72,50.0,,0.5,36.0
2011-03-15,71,50.0,,0.5,35.5
2011-03-16,77,50.0,,0.5,38.5
2011-03-17,74,50.0,,0.5,37.0
2011-03-18,72,50.0,,0.5,36.0
2011-03-19,78,50.0,,0.5,39.0
2011-03-20,100,50.0,,0.5,50.0
2011-03-21,87,50.0,,0.5,43.5
2011-03-22,95,50.0,,0.5,47.5
2011-03-23,93,50.0,,0.5,46.5
2011-03-24,82,50.0,,0.5,41.0
2011-03-25,84,50.0,,0.5,42.0
2011-03-26,63,50.0,,0.5,31.5
2011-03-27,79,50.0,,0.5,39.5
2011-03-28,82,50.0,,0.5,41.0
2011-03-29,88,50.0,,0.5,44.0
2011-03-30,84,50.0,,0.5,42.0
2011-03-31,88,50.0,,0.5,44.0
2011-04-01,76,54.0,False,0.54,41.040000000000006
2011-04-02,66,54.0,,0.54,35.64
2011-04-03,79,54.0,,0.54,42.660000000000004
2011-04-04,80,54.0,,0.54,43.2
2011-04-05,88,54.0,,0.54,47.52
2011-04-06,88,54.0,,0.54,47.52
2011-04-07,86,54.0,,0.54,46.440000000000005
2011-04-08,79,54.0,,0.54,42.660000000000004
2011-04-09,69,54.0,,0.54,37.260000000000005
2011-04-10,86,54.0,,0.54,46.440000000000005
2011-04-11,90,54.0,,0.54,48.6
2011-04-12,100,54.0,,0.54,54.0
2011-04-13,95,54.0,,0.54,51.300000000000004
2011-04-14,88,54.0,,0.54,47.52
2011-04-15,80,54.0,,0.54,43.2
2011-04-16,76,54.0,,0.54,41.040000000000006
2011-04-17,81,54.0,,0.54,43.74
2011-04-18,90,54.0,,0.54,48.6
2011-04-19,87,54.0,,0.54,46.980000000000004
2011-04-20,80,54.0,,0.54,43.2
2011-04-21,83,54.0,,0.54,44.82
2011-04-22,67,54.0,,0.54,36.18
2011-04-23,77,54.0,,0.54,41.580000000000005
2011-04-24,79,54.0,,0.54,42.660000000000004
2011-04-25,92,54.0,,0.54,49.68000000000001
2011-04-26,88,54.0,,0.54,47.52
2011-04-27,86,54.0,,0.54,46.440000000000005
2011-04-28,92,54.0,,0.54,49.68000000000001
2011-04-29,76,54.0,,0.54,41.040000000000006
2011-04-30,66,54.0,,0.54,35.64
2011-05-01,78,54.0,False,0.54,42.120000000000005
2011-05-02,100,54.0,,0.54,54.0
2011-05-03,94,54.0,,0.54,50.760000000000005
2011-05-04,90,54.0,,0.54,48.6
2011-05-05,93,54.0,,0.54,50.220000000000006
2011-05-06,91,54.0,,0.54,49.14
2011-05-07,71,54.0,,0.54,38.34
2011-05-08,78,54.0,,0.54,42.120000000000005
2011-05-09,85,54.0,,0.54,45.900000000000006
2011-05-10,88,54.0,,0.54,47.52
2011-05-11,85,54.0,,0.54,45.900000000000006
2011-05-12,84,54.0,,0.54,45.36
2011-05-13,79,54.0,,0.54,42.660000000000004
2011-05-14,62,54.0,,0.54,33.480000000000004
2011-05-15,74,54.0,,0.54,39.96
2011-05-16,83,54.0,,0.54,44.82
2011-05-17,81,54.0,,0.54,43.74
2011-05-18,80,54.0,,0.54,43.2
2011-05-19,82,54.0,,0.54,44.28
2011-05-20,77,54.0,,0.54,41.580000000000005
2011-05-21,66,54.0,,0.54,35.64
2011-05-22,75,54.0,,0.54,40.5
2011-05-23,76,54.0,,0.54,41.040000000000006
2011-05-24,80,54.0,,0.54,43.2
2011-05-25,75,54.0,,0.54,40.5
2011-05-26,76,54.0,,0.54,41.040000000000006
2011-05-27,69,54.0,,0.54,37.260000000000005
2011-05-28,69,54.0,,0.54,37.260000000000005
2011-05-29,74,54.0,,0.54,39.96
2011-05-30,90,54.0,,0.54,48.6
2011-05-31,85,54.0,,0.54,45.900000000000006
2011-06-01,95,39.0,False,0.39,37.050000000000004
2011-06-02,93,39.0,,0.39,36.27
2011-06-03,90,39.0,,0.39,35.1
2011-06-04,83,39.0,,0.39,32.370000000000005
2011-06-05,100,39.0,,0.39,39.0
2011-06-06,88,39.0,,0.39,34.32
2011-06-07,87,39.0,,0.39,33.93
2011-06-08,84,39.0,,0.39,32.76
2011-06-09,82,39.0,,0.39,31.98
2011-06-10,81,39.0,,0.39,31.59
2011-06-11,81,39.0,,0.39,31.59
2011-06-12,90,39.0,,0.39,35.1
2011-06-13,82,39.0,,0.39,31.98
2011-06-14,77,39.0,,0.39,30.03
2011-06-15,72,39.0,,0.39,28.080000000000002
2011-06-16,73,39.0,,0.39,28.470000000000002
2011-06-17,71,39.0,,0.39,27.69
2011-06-18,75,39.0,,0.39,29.25
2011-06-19,82,39.0,,0.39,31.98
2011-06-20,67,39.0,,0.39,26.130000000000003
2011-06-21,71,39.0,,0.39,27.69
2011-06-22,69,39.0,,0.39,26.91
2011-06-23,64,39.0,,0.39,24.96
2011-06-24,66,39.0,,0.39,25.740000000000002
2011-06-25,72,39.0,,0.39,28.080000000000002
2011-06-26,75,39.0,,0.39,29.25
2011-06-27,66,39.0,,0.39,25.740000000000002
2011-06-28,59,39.0,,0.39,23.01
2011-06-29,67,39.0,,0.39,26.130000000000003
2011-06-30,67,39.0,,0.39,26.130000000000003
2011-07-01,74,34.0,False,0.34,25.16
2011-07-02,88,34.0,,0.34,29.92
2011-07-03,93,34.0,,0.34,31.62
2011-07-04,100,34.0,,0.34,34.0
2011-07-05,80,34.0,,0.34,27.200000000000003
2011-07-06,75,34.0,,0.34,25.500000000000004
2011-07-07,77,34.0,,0.34,26.180000000000003
2011-07-08,77,34.0,,0.34,26.180000000000003
2011-07-09,80,34.0,,0.34,27.200000000000003
2011-07-10,81,34.0,,0.34,27.540000000000003
2011-07-11,72,34.0,,0.34,24.48
2011-07-12,72,34.0,,0.34,24.48
2011-07-13,72,34.0,,0.34,24.48
2011-07-14,71,34.0,,0.34,24.14
2011-07-15,68,34.0,,0.34,23.12
2011-07-16,77,34.0,,0.34,26.180000000000003
2011-07-17,83,34.0,,0.34,28.220000000000002
2011-07-18,72,34.0,,0.34,24.48
2011-07-19,75,34.0,,0.34,25.500000000000004
2011-07-20,72,34.0,,0.34,24.48
2011-07-21,73,34.0,,0.34,24.82
2011-07-22,74,34.0,,0.34,25.16
2011-07-23,80,34.0,,0.34,27.200000000000003
2011-07-24,87,34.0,,0.34,29.580000000000002
2011-07-25,73,34.0,,0.34,24.82
2011-07-26,77,34.0,,0.34,26.180000000000003
2011-07-27,75,34.0,,0.34,25.500000000000004
2011-07-28,72,34.0,,0.34,24.48
2011-07-29,72,34.0,,0.34,24.48
2011-07-30,84,34.0,,0.34,28.560000000000002
2011-07-31,88,34.0,,0.34,29.92
2011-08-01,76,34.0,False,0.34,25.840000000000003
2011-08-02,78,34.0,,0.34,26.520000000000003
2011-08-03,76,34.0,,0.34,25.840000000000003
2011-08-04,74,34.0,,0.34,25.16
2011-08-05,77,34.0,,0.34,26.180000000000003
2011-08-06,83,34.0,,0.34,28.220000000000002
2011-08-07,98,34.0,,0.34,33.32
2011-08-08,77,34.0,,0.34,26.180000000000003
2011-08-09,74,34.0,,0.34,25.16
2011-08-10,75,34.0,,0.34,25.500000000000004
2011-08-11,74,34.0,,0.34,25.16
2011-08-12,75,34.0,,0.34,25.500000000000004
2011-08-13,89,34.0,,0.34,30.26
2011-08-14,90,34.0,,0.34,30.6
2011-08-15,76,34.0,,0.34,25.840000000000003
2011-08-16,84,34.0,,0.34,28.560000000000002
2011-08-17,79,34.0,,0.34,26.860000000000003
2011-08-18,76,34.0,,0.34,25.840000000000003
2011-08-19,80,34.0,,0.34,27.200000000000003
2011-08-20,88,34.0,,0.34,29.92
2011-08-21,100,34.0,,0.34,34.0
2011-08-22,79,34.0,,0.34,26.860000000000003
2011-08-23,81,34.0,,0.34,27.540000000000003
2011-08-24,80,34.0,,0.34,27.200000000000003
2011-08-25,78,34.0,,0.34,26.520000000000003
2011-08-26,82,34.0,,0.34,27.880000000000003
2011-08-27,88,34.0,,0.34,29.92
2011-08-28,90,34.0,,0.34,30.6
2011-08-29,80,34.0,,0.34,27.200000000000003
2011-08-30,87,34.0,,0.34,29.580000000000002
