date,water_unscaled,water_monthly,isPartial,scale,water
2011-08-28,96,64.0,,0.64,61.44
2011-08-29,94,64.0,,0.64,60.160000000000004
2011-08-30,88,64.0,,0.64,56.32
2011-08-31,89,64.0,,0.64,56.96
2011-09-01,100,57.0,False,0.57,56.99999999999999
2011-09-02,95,57.0,,0.57,54.15
2011-09-03,94,57.0,,0.57,53.58
2011-09-04,93,57.0,,0.57,53.01
2011-09-05,100,57.0,,0.57,56.99999999999999
2011-09-06,93,57.0,,0.57,53.01
2011-09-07,95,57.0,,0.57,54.15
2011-09-08,97,57.0,,0.57,55.28999999999999
2011-09-09,96,57.0,,0.57,54.72
2011-09-10,83,57.0,,0.57,47.309999999999995
2011-09-11,91,57.0,,0.57,51.87
2011-09-12,96,57.0,,0.57,54.72
2011-09-13,95,57.0,,0.57,54.15
2011-09-14,93,57.0,,0.57,53.01
2011-09-15,93,57.0,,0.57,53.01
2011-09-16,86,57.0,,0.57,49.019999999999996
2011-09-17,79,57.0,,0.57,45.029999999999994
2011-09-18,83,57.0,,0.57,47.309999999999995
2011-09-19,95,57.0,,0.57,54.15
2011-09-20,95,57.0,,0.57,54.15
2011-09-21,90,57.0,,0.57,51.3
2011-09-22,87,57.0,,0.57,49.589999999999996
2011-09-23,85,57.0,,0.57,48.449999999999996
2011-09-24,77,57.0,,0.57,43.88999999999999
2011-09-25,84,57.0,,0.57,47.879999999999995
2011-09-26,95,57.0,,0.57,54.15
2011-09-27,92,57.0,,0.57,52.44
2011-09-28,89,57.0,,0.57,50.73
2011-09-29,91,57.0,,0.57,51.87
2011-09-30,85,57.0,,0.57,48.449999999999996
2011-10-01,77,53.0,False,0.53,40.81
2011-10-02,86,53.0,,0.53,45.580000000000005
2011-10-03,100,53.0,,0.53,53.0
2011-10-04,91,53.0,,0.53,48.230000000000004
2011-10-05,90,53.0,,0.53,47.7
2011-10-06,88,53.0,,0.53,46.64
2011-10-07,84,53.0,,0.53,44.52
2011-10-08,78,53.0,,0.53,41.34
2011-10-09,82,53.0,,0.53,43.46
2011-10-10,92,53.0,,0.53,48.760000000000005
2011-10-11,93,53.0,,0.53,49.29
2011-10-12,92,53.0,,0.53,48.760000000000005
2011-10-13,90,53.0,,0.53,47.7
2011-10-14,85,53.0,,0.53,45.050000000000004
2011-10-15,78,53.0,,0.53,41.34
2011-10-16,79,53.0,,0.53,41.870000000000005
2011-10-17,92,53.0,,0.53,48.760000000000005
2011-10-18,91,53.0,,0.53,48.230000000000004
2011-10-19,91,53.0,,0.53,48.230000000000004
2011-10-20,90,53.0,,0.53,47.7
2011-10-21,84,53.0,,0.53,44.52
2011-10-22,75,53.0,,0.53,39.75
2011-10-23,81,53.0,,0.53,42.93
2011-10-24,91,53.0,,0.53,48.230000000000004
2011-10-25,89,53.0,,0.53,47.17
2011-10-26,88,53.0,,0.53,46.64
2011-10-27,88,53.0,,0.53,46.64
2011-10-28,82,53.0,,0.53,43.46
2011-10-29,74,53.0,,0.53,39.22
2011-10-30,77,53.0,,0.53,40.81
2011-10-31,88,53.0,,0.53,46.64
2011-11-01,99,51.0,False,0.51,50.49
2011-11-02,100,51.0,,0.51,51.0
2011-11-03,96,51.0,,0.51,48.96
2011-11-04,92,51.0,,0.51,46.92
2011-11-05,84,51.0,,0.51,42.84
2011-11-06,90,51.0,,0.51,45.9
2011-11-07,97,51.0,,0.51,49.47
2011-11-08,94,51.0,,0.51,47.94
2011-11-09,95,51.0,,0.51,48.45
2011-11-10,93,51.0,,0.51,47.43
2011-11-11,84,51.0,,0.51,42.84
2011-11-12,79,51.0,,0.51,40.29
2011-11-13,85,51.0,,0.51,43.35
2011-11-14,98,51.0,,0.51,49.980000000000004
2011-11-15,96,51.0,,0.51,48.96
2011-11-16,95,51.0,,0.51,48.45
2011-11-17,94,51.0,,0.51,47.94
2011-11-18,88,51.0,,0.51,44.88
2011-11-19,80,51.0,,0.51,40.8
2011-11-20,84,51.0,,0.51,42.84
2011-11-21,94,51.0,,0.51,47.94
2011-11-22,89,51.0,,0.51,45.39
2011-11-23,85,51.0,,0.51,43.35
2011-11-24,75,51.0,,0.51,38.25
2011-11-25,72,51.0,,0.51,36.72
2011-11-26,81,51.0,,0.51,41.31
2011-11-27,86,51.0,,0.51,43.86
2011-11-28,97,51.0,,0.51,49.47
2011-11-29,96,51.0,,0.51,48.96
2011-11-30,99,51.0,,0.51,50.49
2011-12-01,99,49.0,False,0.49,48.51
2011-12-02,94,49.0,,0.49,46.06
2011-12-03,83,49.0,,0.49,40.67
2011-12-04,97,49.0,,0.49,47.53
2011-12-05,99,49.0,,0.49,48.51
2011-12-06,100,49.0,,0.49,49.0
2011-12-07,96,49.0,,0.49,47.04
2011-12-08,96,49.0,,0.49,47.04
2011-12-09,88,49.0,,0.49,43.12
2011-12-10,84,49.0,,0.49,41.16
2011-12-11,85,49.0,,0.49,41.65
2011-12-12,94,49.0,,0.49,46.06
2011-12-13,94,49.0,,0.49,46.06
2011-12-14,86,49.0,,0.49,42.14
2011-12-15,90,49.0,,0.49,44.1
2011-12-16,87,49.0,,0.49,42.63
2011-12-17,76,49.0,,0.49,37.24
2011-12-18,76,49.0,,0.49,37.24
2011-12-19,83,49.0,,0.49,40.67
2011-12-20,84,49.0,,0.49,41.16
2011-12-21,80,49.0,,0.49,39.2
2011-12-22,79,49.0,,0.49,38.71
2011-12-23,78,49.0,,0.49,38.22
2011-12-24,69,49.0,,0.49,33.81
2011-12-25,71,49.0,,0.49,34.79
2011-12-26,79,49.0,,0.49,38.71
2011-12-27,86,49.0,,0.49,42.14
2011-12-28,90,49.0,,0.49,44.1
2011-12-29,91,49.0,,0.49,44.589999999999996
2011-12-30,91,49.0,,0.49,44.589999999999996
2011-12-31,82,49.0,,0.49,40.18
2012-01-01,78,54.0,False,0.54,42.120000000000005
2012-01-02,90,54.0,,0.54,48.6
2012-01-03,93,54.0,,0.54,50.220000000000006
2012-01-04,94,54.0,,0.54,50.760000000000005
2012-01-05,95,54.0,,0.54,51.300000000000004
2012-01-06,88,54.0,,0.54,47.52
2012-01-07,84,54.0,,0.54,45.36
2012-01-08,85,54.0,,0.54,45.900000000000006
2012-01-09,97,54.0,,0.54,52.38
2012-01-10,95,54.0,,0.54,51.300000000000004
2012-01-11,96,54.0,,0.54,51.84
2012-01-12,94,54.0,,0.54,50.760000000000005
2012-01-13,88,54.0,,0.54,47.52
2012-01-14,82,54.0,,0.54,44.28
2012-01-15,82,54.0,,0.54,44.28
2012-01-16,92,54.0,,0.54,49.68000000000001
2012-01-17,93,54.0,,0.54,50.220000000000006
2012-01-18,93,54.0,,0.54,50.220000000000006
2012-01-19,92,54.0,,0.54,49.68000000000001
2012-01-20,90,54.0,,0.54,48.6
2012-01-21,82,54.0,,0.54,44.28
2012-01-22,89,54.0,,0.54,48.06
2012-01-23,93,54.0,,0.54,50.220000000000006
2012-01-24,98,54.0,,0.54,52.92
2012-01-25,94,54.0,,0.54,50.760000000000005
2012-01-26,95,54.0,,0.54,51.300000000000004
2012-01-27,97,54.0,,0.54,52.38
2012-01-28,89,54.0,,0.54,48.06
2012-01-29,95,54.0,,0.54,51.300000000000004
2012-01-30,100,54.0,,0.54,54.0
2012-01-31,99,54.0,,0.54,53.46
2012-02-01,96,55.0,False,0.55,52.800000000000004
2012-02-02,91,55.0,,0.55,50.050000000000004
2012-02-03,88,55.0,,0.55,48.400000000000006
2012-02-04,82,55.0,,0.55,45.1
2012-02-05,83,55.0,,0.55,45.650000000000006
2012-02-06,93,55.0,,0.55,51.150000000000006
2012-02-07,93,55.0,,0.55,51.150000000000006
2012-02-08,96,55.0,,0.55,52.800000000000004
2012-02-09,94,55.0,,0.55,51.7
2012-02-10,93,55.0,,0.55,51.150000000000006
2012-02-11,82,55.0,,0.55,45.1
2012-02-12,81,55.0,,0.55,44.550000000000004
2012-02-13,92,55.0,,0.55,50.6
2012-02-14,91,55.0,,0.55,50.050000000000004
2012-02-15,92,55.0,,0.55,50.6
2012-02-16,96,55.0,,0.55,52.800000000000004
2012-02-17,87,55.0,,0.55,47.85
2012-02-18,86,55.0,,0.55,47.300000000000004
2012-02-19,92,55.0,,0.55,50.6
2012-02-20,91,55.0,,0.55,50.050000000000004
2012-02-21,96,55.0,,0.55,52.800000000000004
2012-02-22,98,55.0,,0.55,53.900000000000006
2012-02-23,94,55.0,,0.55,51.7
2012-02-24,92,55.0,,0.55,50.6
2012-02-25,85,55.0,,0.55,46.75000000000001
2012-02-26,91,55.0,,0.55,50.050000000000004
2012-02-27,100,55.0,,0.55,55.00000000000001
2012-02-28,95,55.0,,0.55,52.25000000000001
2012-02-29,99,55.0,,0.55,54.45
2012-03-01,93,57.0,False,0.57,53.01
2012-03-02,86,57.0,,0.57,49.019999999999996
2012-03-03,79,57.0,,0.57,45.029999999999994
2012-03-04,89,57.0,,0.57,50.73
2012-03-05,94,57.0,,0.57,53.58
2012-03-06,90,57.0,,0.57,51.3
2012-03-07,87,57.0,,0.57,49.589999999999996
2012-03-08,89,57.0,,0.57,50.73
2012-03-09,82,57.0,,0.57,46.739999999999995
2012-03-10,79,57.0,,0.57,45.029999999999994
2012-03-11,84,57.0,,0.57,47.879999999999995
2012-03-12,93,57.0,,0.57,53.01
2012-03-13,93,57.0,,0.57,53.01
2012-03-14,89,57.0,,0.57,50.73
2012-03-15,89,57.0,,0.57,50.73
2012-03-16,86,57.0,,0.57,49.019999999999996
2012-03-17,83,57.0,,0.57,47.309999999999995
2012-03-18,91,57.0,,0.57,51.87
2012-03-19,92,57.0,,0.57,52.44
2012-03-20,98,57.0,,0.57,55.85999999999999
2012-03-21,95,57.0,,0.57,54.15
2012-03-22,100,57.0,,0.57,56.99999999999999
2012-03-23,90,57.0,,0.57,51.3
2012-03-24,84,57.0,,0.57,47.879999999999995
2012-03-25,86,57.0,,0.57,49.019999999999996
2012-03-26,95,57.0,,0.57,54.15
2012-03-27,94,57.0,,0.57,53.58
2012-03-28,87,57.0,,0.57,49.589999999999996
2012-03-29,94,57.0,,0.57,53.58
2012-03-30,86,57.0,,0.57,49.019999999999996
2012-03-31,78,57.0,,0.57,44.459999999999994
2012-04-01,86,60.0,False,0.6,51.6
2012-04-02,91,60.0,,0.6,54.6
2012-04-03,92,60.0,,0.6,55.199999999999996
2012-04-04,89,60.0,,0.6,53.4
2012-04-05,87,60.0,,0.6,52.199999999999996
2012-04-06,84,60.0,,0.6,50.4
2012-04-07,80,60.0,,0.6,48.0
2012-04-08,81,60.0,,0.6,48.6
2012-04-09,89,60.0,,0.6,53.4
2012-04-10,88,60.0,,0.6,52.8
2012-04-11,88,60.0,,0.6,52.8
2012-04-12,91,60.0,,0.6,54.6
2012-04-13,87,60.0,,0.6,52.199999999999996
2012-04-14,80,60.0,,0.6,48.0
2012-04-15,90,60.0,,0.6,54.0
2012-04-16,93,60.0,,0.6,55.8
2012-04-17,92,60.0,,0.6,55.199999999999996
2012-04-18,89,60.0,,0.6,53.4
2012-04-19,88,60.0,,0.6,52.8
2012-04-20,87,60.0,,0.6,52.199999999999996
2012-04-21,86,60.0,,0.6,51.6
2012-04-22,94,60.0,,0.6,56.4
2012-04-23,100,60.0,,0.6,60.0
2012-04-24,92,60.0,,0.6,55.199999999999996
2012-04-25,90,60.0,,0.6,54.0
2012-04-26,88,60.0,,0.6,52.8
2012-04-27,87,60.0,,0.6,52.199999999999996
2012-04-28,84,60.0,,0.6,50.4
2012-04-29,90,60.0,,0.6,54.0
2012-04-30,99,60.0,,0.6,59.4
2012-05-01,82,65.0,False,0.65,53.300000000000004
2012-05-02,81,65.0,,0.65,52.65
2012-05-03,81,65.0,,0.65,52.65
2012-05-04,78,65.0,,0.65,50.7
2012-05-05,72,65.0,,0.65,46.800000000000004
2012-05-06,76,65.0,,0.65,49.4
2012-05-07,85,65.0,,0.65,55.25
2012-05-08,79,65.0,,0.65,51.35
2012-05-09,78,65.0,,0.65,50.7
2012-05-10,80,65.0,,0.65,52.0
2012-05-11,74,65.0,,0.65,48.1
2012-05-12,75,65.0,,0.65,48.75
2012-05-13,73,65.0,,0.65,47.45
2012-05-14,83,65.0,,0.65,53.95
2012-05-15,84,65.0,,0.65,54.6
2012-05-16,85,65.0,,0.65,55.25
2012-05-17,80,65.0,,0.65,52.0
2012-05-18,79,65.0,,0.65,51.35
2012-05-19,78,65.0,,0.65,50.7
2012-05-20,89,65.0,,0.65,57.85
2012-05-21,88,65.0,,0.65,57.2
2012-05-22,88,65.0,,0.65,57.2
2012-05-23,82,65.0,,0.65,53.300000000000004
2012-05-24,85,65.0,,0.65,55.25
2012-05-25,86,65.0,,0.65,55.9
2012-05-26,91,65.0,,0.65,59.15
2012-05-27,100,65.0,,0.65,65.0
2012-05-28,100,65.0,,0.65,65.0
2012-05-29,96,65.0,,0.65,62.400000000000006
2012-05-30,90,65.0,,0.65,58.5
2012-05-31,82,65.0,,0.65,53.300000000000004
2012-06-01,78,69.0,False,0.69,53.81999999999999
2012-06-02,82,69.0,,0.69,56.58
2012-06-03,84,69.0,,0.69,57.959999999999994
2012-06-04,84,69.0,,0.69,57.959999999999994
2012-06-05,81,69.0,,0.69,55.88999999999999
2012-06-06,80,69.0,,0.69,55.199999999999996
2012-06-07,84,69.0,,0.69,57.959999999999994
2012-06-08,82,69.0,,0.69,56.58
2012-06-09,86,69.0,,0.69,59.339999999999996
2012-06-10,89,69.0,,0.69,61.41
2012-06-11,89,69.0,,0.69,61.41
2012-06-12,82,69.0,,0.69,56.58
2012-06-13,83,69.0,,0.69,57.269999999999996
2012-06-14,84,69.0,,0.69,57.959999999999994
2012-06-15,83,69.0,,0.69,57.269999999999996
2012-06-16,85,69.0,,0.69,58.65
2012-06-17,88,69.0,,0.69,60.72
2012-06-18,90,69.0,,0.69,62.099999999999994
2012-06-19,89,69.0,,0.69,61.41
2012-06-20,89,69.0,,0.69,61.41
2012-06-21,91,69.0,,0.69,62.78999999999999
2012-06-22,86,69.0,,0.69,59.339999999999996
2012-06-23,91,69.0,,0.69,62.78999999999999
2012-06-24,96,69.0,,0.69,66.24
2012-06-25,93,69.0,,0.69,64.17
2012-06-26,91,69.0,,0.69,62.78999999999999
2012-06-27,93,69.0,,0.69,64.17
2012-06-28,91,69.0,,0.69,62.78999999999999
2012-06-29,92,69.0,,0.69,63.48
2012-06-30,100,69.0,,0.69,69.0
2012-07-01,92,76.0,False,0.76,69.92
2012-07-02,86,76.0,,0.76,65.36
2012-07-03,86,76.0,,0.76,65.36
2012-07-04,86,76.0,,0.76,65.36
2012-07-05,87,76.0,,0.76,66.12
2012-07-06,87,76.0,,0.76,66.12
2012-07-07,88,76.0,,0.76,66.88
2012-07-08,89,76.0,,0.76,67.64
2012-07-09,84,76.0,,0.76,63.84
2012-07-10,82,76.0,,0.76,62.32
2012-07-11,82,76.0,,0.76,62.32
2012-07-12,80,76.0,,0.76,60.8
2012-07-13,79,76.0,,0.76,60.04
2012-07-14,81,76.0,,0.76,61.56
2012-07-15,85,76.0,,0.76,64.6
2012-07-16,92,76.0,,0.76,69.92
2012-07-17,83,76.0,,0.76,63.08
2012-07-18,80,76.0,,0.76,60.8
2012-07-19,78,76.0,,0.76,59.28
2012-07-20,75,76.0,,0.76,57.0
2012-07-21,80,76.0,,0.76,60.8
2012-07-22,86,76.0,,0.76,65.36
2012-07-23,88,76.0,,0.76,66.88
2012-07-24,81,76.0,,0.76,61.56
2012-07-25,77,76.0,,0.76,58.52
2012-07-26,77,76.0,,0.76,58.52
2012-07-27,76,76.0,,0.76,57.76
2012-07-28,75,76.0,,0.76,57.0
2012-07-29,100,76.0,,0.76,76.0
2012-07-30,90,76.0,,0.76,68.4
2012-07-31,81,76.0,,0.76,61.56
2012-08-01,82,68.0,False,0.68,55.760000000000005
2012-08-02,100,68.0,,0.68,68.0
2012-08-03,83,68.0,,0.68,56.440000000000005
2012-08-04,82,68.0,,0.68,55.760000000000005
2012-08-05,88,68.0,,0.68,59.84
2012-08-06,79,68.0,,0.68,53.720000000000006
2012-08-07,78,68.0,,0.68,53.040000000000006
2012-08-08,78,68.0,,0.68,53.040000000000006
2012-08-09,80,68.0,,0.68,54.400000000000006
2012-08-10,74,68.0,,0.68,50.32
2012-08-11,76,68.0,,0.68,51.68000000000001
2012-08-12,76,68.0,,0.68,51.68000000000001
2012-08-13,74,68.0,,0.68,50.32
2012-08-14,71,68.0,,0.68,48.28
2012-08-15,70,68.0,,0.68,47.6
2012-08-16,70,68.0,,0.68,47.6
2012-08-17,71,68.0,,0.68,48.28
2012-08-18,74,68.0,,0.68,50.32
2012-08-19,71,68.0,,0.68,48.28
2012-08-20,70,68.0,,0.68,47.6
2012-08-21,67,68.0,,0.68,45.56
2012-08-22,66,68.0,,0.68,44.88
2012-08-23,65,68.0,,0.68,44.2
2012-08-24,65,68.0,,0.68,44.2
2012-08-25,64,68.0,,0.68,43.52
2012-08-26,66,68.0,,0.68,44.88
2012-08-27,66,68.0,,0.68,44.88
2012-08-28,66,68.0,,0.68,44.88
2012-08-29,64,68.0,,0.68,43.52
2012-08-30,65,68.0,,0.68,44.2
2012-08-31,65,68.0,,0.68,44.2
2012-09-01,95,57.0,False,0.57,54.15
2012-09-02,97,57.0,,0.57,55.28999999999999
2012-09-03,100,57.0,,0.57,56.99999999999999
2012-09-04,98,57.0,,0.57,55.85999999999999
2012-09-05,96,57.0,,0.57,54.72
2012-09-06,95,57.0,,0.57,54.15
2012-09-07,92,57.0,,0.57,52.44
2012-09-08,89,57.0,,0.57,50.73
2012-09-09,90,57.0,,0.57,51.3
2012-09-10,96,57.0,,0.57,54.72
2012-09-11,92,57.0,,0.57,52.44
2012-09-12,92,57.0,,0.57,52.44
2012-09-13,91,57.0,,0.57,51.87
2012-09-14,90,57.0,,0.57,51.3
2012-09-15,83,57.0,,0.57,47.309999999999995
2012-09-16,88,57.0,,0.57,50.16
2012-09-17,96,57.0,,0.57,54.72
2012-09-18,94,57.0,,0.57,53.58
2012-09-19,95,57.0,,0.57,54.15
2012-09-20,92,57.0,,0.57,52.44
2012-09-21,87,57.0,,0.57,49.589999999999996
2012-09-22,77,57.0,,0.57,43.88999999999999
2012-09-23,85,57.0,,0.57,48.449999999999996
2012-09-24,95,57.0,,0.57,54.15
2012-09-25,94,57.0,,0.57,53.58
2012-09-26,93,57.0,,0.57,53.01
2012-09-27,92,57.0,,0.57,52.44
2012-09-28,90,57.0,,0.57,51.3
2012-09-29,81,57.0,,0.57,46.169999999999995
2012-09-30,87,57.0,,0.57,49.589999999999996
2012-10-01,93,53.0,False,0.53,49.29
2012-10-02,95,53.0,,0.53,50.35
2012-10-03,94,53.0,,0.53,49.82
2012-10-04,88,53.0,,0.53,46.64
2012-10-05,84,53.0,,0.53,44.52
2012-10-06,77,53.0,,0.53,40.81
2012-10-07,80,53.0,,0.53,42.400000000000006
2012-10-08,92,53.0,,0.53,48.760000000000005
2012-10-09,92,53.0,,0.53,48.760000000000005
2012-10-10,89,53.0,,0.53,47.17
2012-10-11,89,53.0,,0.53,47.17
2012-10-12,82,53.0,,0.53,43.46
2012-10-13,77,53.0,,0.53,40.81
2012-10-14,81,53.0,,0.53,42.93
2012-10-15,92,53.0,,0.53,48.760000000000005
2012-10-16,89,53.0,,0.53,47.17
2012-10-17,85,53.0,,0.53,45.050000000000004
2012-10-18,87,53.0,,0.53,46.11
2012-10-19,83,53.0,,0.53,43.99
2012-10-20,74,53.0,,0.53,39.22
2012-10-21,79,53.0,,0.53,41.870000000000005
2012-10-22,87,53.0,,0.53,46.11
2012-10-23,84,53.0,,0.53,44.52
2012-10-24,88,53.0,,0.53,46.64
2012-10-25,83,53.0,,0.53,43.99
2012-10-26,78,53.0,,0.53,41.34
2012-10-27,72,53.0,,0.53,38.160000000000004
2012-10-28,80,53.0,,0.53,42.400000000000006
2012-10-29,93,53.0,,0.53,49.29
2012-10-30,100,53.0,,0.53,53.0
2012-10-31,91,53.0,,0.53,48.230000000000004
2012-11-01,98,51.0,False,0.51,49.980000000000004
2012-11-02,93,51.0,,0.51,47.43
2012-11-03,84,51.0,,0.51,42.84
2012-11-04,89,51.0,,0.51,45.39
2012-11-05,100,51.0,,0.51,51.0
2012-11-06,96,51.0,,0.51,48.96
2012-11-07,82,51.0,,0.51,41.82
2012-11-08,92,51.0,,0.51,46.92
2012-11-09,91,51.0,,0.51,46.410000000000004
2012-11-10,80,51.0,,0.51,40.8
2012-11-11,84,51.0,,0.51,42.84
2012-11-12,96,51.0,,0.51,48.96
2012-11-13,96,51.0,,0.51,48.96
2012-11-14,98,51.0,,0.51,49.980000000000004
2012-11-15,94,51.0,,0.51,47.94
2012-11-16,92,51.0,,0.51,46.92
2012-11-17,77,51.0,,0.51,39.27
2012-11-18,85,51.0,,0.51,43.35
2012-11-19,92,51.0,,0.51,46.92
2012-11-20,88,51.0,,0.51,44.88
2012-11-21,84,51.0,,0.51,42.84
2012-11-22,74,51.0,,0.51,37.74
2012-11-23,72,51.0,,0.51,36.72
2012-11-24,78,51.0,,0.51,39.78
2012-11-25,83,51.0,,0.51,42.33
2012-11-26,95,51.0,,0.51,48.45
2012-11-27,99,51.0,,0.51,50.49
2012-11-28,99,51.0,,0.51,50.49
2012-11-29,94,51.0,,0.51,47.94
2012-11-30,96,51.0,,0.51,48.96
2012-12-01,85,49.0,False,0.49,41.65
2012-12-02,89,49.0,,0.49,43.61
2012-12-03,100,49.0,,0.49,49.0
2012-12-04,94,49.0,,0.49,46.06
2012-12-05,97,49.0,,0.49,47.53
2012-12-06,93,49.0,,0.49,45.57
2012-12-07,89,49.0,,0.49,43.61
2012-12-08,82,49.0,,0.49,40.18
2012-12-09,84,49.0,,0.49,41.16
2012-12-10,93,49.0,,0.49,45.57
2012-12-11,97,49.0,,0.49,47.53
2012-12-12,96,49.0,,0.49,47.04
2012-12-13,90,49.0,,0.49,44.1
2012-12-14,83,49.0,,0.49,40.67
2012-12-15,74,49.0,,0.49,36.26
2012-12-16,79,49.0,,0.49,38.71
2012-12-17,90,49.0,,0.49,44.1
2012-12-18,89,49.0,,0.49,43.61
2012-12-19,81,49.0,,0.49,39.69
2012-12-20,82,49.0,,0.49,40.18
2012-12-21,77,49.0,,0.49,37.73
2012-12-22,71,49.0,,0.49,34.79
2012-12-23,78,49.0,,0.49,38.22
2012-12-24,77,49.0,,0.49,37.73
2012-12-25,68,49.0,,0.49,33.32
2012-12-26,79,49.0,,0.49,38.71
2012-12-27,83,49.0,,0.49,40.67
2012-12-28,86,49.0,,0.49,42.14
2012-12-29,85,49.0,,0.49,41.65
2012-12-30,84,49.0,,0.49,41.16
2012-12-31,87,49.0,,0.49,42.63
2013-01-01,77,56.0,False,0.56,43.120000000000005
2013-01-02,92,56.0,,0.56,51.52
2013-01-03,93,56.0,,0.56,52.080000000000005
2013-01-04,93,56.0,,0.56,52.080000000000005
2013-01-05,86,56.0,,0.56,48.160000000000004
2013-01-06,87,56.0,,0.56,48.720000000000006
2013-01-07,92,56.0,,0.56,51.52
2013-01-08,93,56.0,,0.56,52.080000000000005
2013-01-09,95,56.0,,0.56,53.2
2013-01-10,94,56.0,,0.56,52.64000000000001
2013-01-11,90,56.0,,0.56,50.400000000000006
2013-01-12,86,56.0,,0.56,48.160000000000004
2013-01-13,92,56.0,,0.56,51.52
2013-01-14,99,56.0,,0.56,55.440000000000005
2013-01-15,96,56.0,,0.56,53.760000000000005
2013-01-16,97,56.0,,0.56,54.32000000000001
2013-01-17,93,56.0,,0.56,52.080000000000005
2013-01-18,95,56.0,,0.56,53.2
2013-01-19,87,56.0,,0.56,48.720000000000006
2013-01-20,87,56.0,,0.56,48.720000000000006
2013-01-21,94,56.0,,0.56,52.64000000000001
2013-01-22,97,56.0,,0.56,54.32000000000001
2013-01-23,100,56.0,,0.56,56.00000000000001
2013-01-24,99,56.0,,0.56,55.440000000000005
2013-01-25,95,56.0,,0.56,53.2
2013-01-26,85,56.0,,0.56,47.6
2013-01-27,92,56.0,,0.56,51.52
2013-01-28,97,56.0,,0.56,54.32000000000001
2013-01-29,97,56.0,,0.56,54.32000000000001
2013-01-30,97,56.0,,0.56,54.32000000000001
2013-01-31,99,56.0,,0.56,55.440000000000005
2013-02-01,88,59.0,False,0.59,51.919999999999995
2013-02-02,80,59.0,,0.59,47.199999999999996
2013-02-03,79,59.0,,0.59,46.61
2013-02-04,84,59.0,,0.59,49.559999999999995
2013-02-05,88,59.0,,0.59,51.919999999999995
2013-02-06,90,59.0,,0.59,53.099999999999994
2013-02-07,87,59.0,,0.59,51.33
2013-02-08,83,59.0,,0.59,48.97
2013-02-09,78,59.0,,0.59,46.019999999999996
2013-02-10,86,59.0,,0.59,50.739999999999995
2013-02-11,85,59.0,,0.59,50.15
2013-02-12,87,59.0,,0.59,51.33
2013-02-13,100,59.0,,0.59,59.0
2013-02-14,91,59.0,,0.59,53.69
2013-02-15,86,59.0,,0.59,50.739999999999995
2013-02-16,76,59.0,,0.59,44.839999999999996
2013-02-17,90,59.0,,0.59,53.099999999999994
2013-02-18,91,59.0,,0.59,53.69
2013-02-19,93,59.0,,0.59,54.87
2013-02-20,94,59.0,,0.59,55.459999999999994
2013-02-21,89,59.0,,0.59,52.51
2013-02-22,90,59.0,,0.59,53.099999999999994
2013-02-23,88,59.0,,0.59,51.919999999999995
2013-02-24,85,59.0,,0.59,50.15
2013-02-25,93,59.0,,0.59,54.87
2013-02-26,89,59.0,,0.59,52.51
2013-02-27,92,59.0,,0.59,54.279999999999994
2013-02-28,93,59.0,,0.59,54.87
2013-03-01,91,58.0,False,0.58,52.779999999999994
2013-03-02,83,58.0,,0.58,48.13999999999999
2013-03-03,88,58.0,,0.58,51.04
2013-03-04,100,58.0,,0.58,57.99999999999999
2013-03-05,92,58.0,,0.58,53.36
2013-03-06,89,58.0,,0.58,51.62
2013-03-07,88,58.0,,0.58,51.04
2013-03-08,91,58.0,,0.58,52.779999999999994
2013-03-09,84,58.0,,0.58,48.72
2013-03-10,87,58.0,,0.58,50.459999999999994
2013-03-11,98,58.0,,0.58,56.839999999999996
2013-03-12,96,58.0,,0.58,55.67999999999999
2013-03-13,95,58.0,,0.58,55.099999999999994
2013-03-14,94,58.0,,0.58,54.519999999999996
2013-03-15,92,58.0,,0.58,53.36
2013-03-16,84,58.0,,0.58,48.72
2013-03-17,90,58.0,,0.58,52.199999999999996
2013-03-18,95,58.0,,0.58,55.099999999999994
2013-03-19,95,58.0,,0.58,55.099999999999994
2013-03-20,96,58.0,,0.58,55.67999999999999
2013-03-21,94,58.0,,0.58,54.519999999999996
2013-03-22,92,58.0,,0.58,53.36
2013-03-23,83,58.0,,0.58,48.13999999999999
2013-03-24,88,58.0,,0.58,51.04
2013-03-25,96,58.0,,0.58,55.67999999999999
2013-03-26,89,58.0,,0.58,51.62
2013-03-27,93,58.0,,0.58,53.94
2013-03-28,89,58.0,,0.58,51.62
2013-03-29,90,58.0,,0.58,52.199999999999996
2013-03-30,86,58.0,,0.58,49.879999999999995
2013-03-31,85,58.0,,0.58,49.3
2013-04-01,88,62.0,False,0.62,54.56
2013-04-02,89,62.0,,0.62,55.18
2013-04-03,86,62.0,,0.62,53.32
2013-04-04,88,62.0,,0.62,54.56
2013-04-05,85,62.0,,0.62,52.7
2013-04-06,84,62.0,,0.62,52.08
2013-04-07,88,62.0,,0.62,54.56
2013-04-08,93,62.0,,0.62,57.66
2013-04-09,92,62.0,,0.62,57.04
2013-04-10,94,62.0,,0.62,58.28
2013-04-11,94,62.0,,0.62,58.28
2013-04-12,85,62.0,,0.62,52.7
2013-04-13,85,62.0,,0.62,52.7
2013-04-14,87,62.0,,0.62,53.94
2013-04-15,91,62.0,,0.62,56.42
2013-04-16,90,62.0,,0.62,55.8
2013-04-17,91,62.0,,0.62,56.42
2013-04-18,93,62.0,,0.62,57.66
