date,stock market_unscaled,stock market_monthly,isPartial,scale,stock market
2017-04-17,56,12.0,,0.12,6.72
2017-04-18,60,12.0,,0.12,7.199999999999999
2017-04-19,61,12.0,,0.12,7.319999999999999
2017-04-20,56,12.0,,0.12,6.72
2017-04-21,47,12.0,,0.12,5.64
2017-04-22,19,12.0,,0.12,2.28
2017-04-23,22,12.0,,0.12,2.6399999999999997
2017-04-24,62,12.0,,0.12,7.4399999999999995
2017-04-25,61,12.0,,0.12,7.319999999999999
2017-04-26,69,12.0,,0.12,8.28
2017-04-27,58,12.0,,0.12,6.96
2017-04-28,55,12.0,,0.12,6.6
2017-04-29,24,12.0,,0.12,2.88
2017-04-30,24,12.0,,0.12,2.88
2017-05-01,48,11.0,False,0.11,5.28
2017-05-02,49,11.0,,0.11,5.39
2017-05-03,50,11.0,,0.11,5.5
2017-05-04,50,11.0,,0.11,5.5
2017-05-05,50,11.0,,0.11,5.5
2017-05-06,22,11.0,,0.11,2.42
2017-05-07,23,11.0,,0.11,2.53
2017-05-08,56,11.0,,0.11,6.16
2017-05-09,51,11.0,,0.11,5.61
2017-05-10,51,11.0,,0.11,5.61
2017-05-11,52,11.0,,0.11,5.72
2017-05-12,44,11.0,,0.11,4.84
2017-05-13,18,11.0,,0.11,1.98
2017-05-14,15,11.0,,0.11,1.65
2017-05-15,49,11.0,,0.11,5.39
2017-05-16,48,11.0,,0.11,5.28
2017-05-17,100,11.0,,0.11,11.0
2017-05-18,90,11.0,,0.11,9.9
2017-05-19,63,11.0,,0.11,6.93
2017-05-20,24,11.0,,0.11,2.64
2017-05-21,16,11.0,,0.11,1.76
2017-05-22,50,11.0,,0.11,5.5
2017-05-23,50,11.0,,0.11,5.5
2017-05-24,52,11.0,,0.11,5.72
2017-05-25,48,11.0,,0.11,5.28
2017-05-26,44,11.0,,0.11,4.84
2017-05-27,20,11.0,,0.11,2.2
2017-05-28,16,11.0,,0.11,1.76
2017-05-29,29,11.0,,0.11,3.19
2017-05-30,47,11.0,,0.11,5.17
2017-05-31,46,11.0,,0.11,5.06
2017-06-01,84,10.0,False,0.1,8.4
2017-06-02,92,10.0,,0.1,9.200000000000001
2017-06-03,39,10.0,,0.1,3.9000000000000004
2017-06-04,28,10.0,,0.1,2.8000000000000003
2017-06-05,68,10.0,,0.1,6.800000000000001
2017-06-06,65,10.0,,0.1,6.5
2017-06-07,80,10.0,,0.1,8.0
2017-06-08,82,10.0,,0.1,8.200000000000001
2017-06-09,93,10.0,,0.1,9.3
2017-06-10,48,10.0,,0.1,4.800000000000001
2017-06-11,36,10.0,,0.1,3.6
2017-06-12,79,10.0,,0.1,7.9
2017-06-13,72,10.0,,0.1,7.2
2017-06-14,79,10.0,,0.1,7.9
2017-06-15,80,10.0,,0.1,8.0
2017-06-16,69,10.0,,0.1,6.9
2017-06-17,30,10.0,,0.1,3.0
2017-06-18,23,10.0,,0.1,2.3000000000000003
2017-06-19,67,10.0,,0.1,6.7
2017-06-20,85,10.0,,0.1,8.5
2017-06-21,69,10.0,,0.1,6.9
2017-06-22,65,10.0,,0.1,6.5
2017-06-23,67,10.0,,0.1,6.7
2017-06-24,29,10.0,,0.1,2.9000000000000004
2017-06-25,26,10.0,,0.1,2.6
2017-06-26,72,10.0,,0.1,7.2
2017-06-27,80,10.0,,0.1,8.0
2017-06-28,95,10.0,,0.1,9.5
2017-06-29,100,10.0,,0.1,10.0
2017-06-30,88,10.0,,0.1,8.8
2017-07-01,28,10.0,False,0.1,2.8000000000000003
2017-07-02,29,10.0,,0.1,2.9000000000000004
2017-07-03,100,10.0,,0.1,10.0
2017-07-04,36,10.0,,0.1,3.6
2017-07-05,58,10.0,,0.1,5.800000000000001
2017-07-06,58,10.0,,0.1,5.800000000000001
2017-07-07,58,10.0,,0.1,5.800000000000001
2017-07-08,25,10.0,,0.1,2.5
2017-07-09,21,10.0,,0.1,2.1
2017-07-10,52,10.0,,0.1,5.2
2017-07-11,52,10.0,,0.1,5.2
2017-07-12,56,10.0,,0.1,5.6000000000000005
2017-07-13,52,10.0,,0.1,5.2
2017-07-14,53,10.0,,0.1,5.300000000000001
2017-07-15,32,10.0,,0.1,3.2
2017-07-16,28,10.0,,0.1,2.8000000000000003
2017-07-17,52,10.0,,0.1,5.2
2017-07-18,53,10.0,,0.1,5.300000000000001
2017-07-19,54,10.0,,0.1,5.4
2017-07-20,52,10.0,,0.1,5.2
2017-07-21,55,10.0,,0.1,5.5
2017-07-22,28,10.0,,0.1,2.8000000000000003
2017-07-23,22,10.0,,0.1,2.2
2017-07-24,56,10.0,,0.1,5.6000000000000005
2017-07-25,61,10.0,,0.1,6.1000000000000005
2017-07-26,66,10.0,,0.1,6.6000000000000005
2017-07-27,65,10.0,,0.1,6.5
2017-07-28,54,10.0,,0.1,5.4
2017-07-29,28,10.0,,0.1,2.8000000000000003
2017-07-30,23,10.0,,0.1,2.3000000000000003
2017-07-31,59,10.0,,0.1,5.9
2017-08-01,79,11.0,False,0.11,8.69
2017-08-02,79,11.0,,0.11,8.69
2017-08-03,70,11.0,,0.11,7.7
2017-08-04,76,11.0,,0.11,8.36
2017-08-05,29,11.0,,0.11,3.19
2017-08-06,29,11.0,,0.11,3.19
2017-08-07,64,11.0,,0.11,7.04
2017-08-08,70,11.0,,0.11,7.7
2017-08-09,75,11.0,,0.11,8.25
2017-08-10,96,11.0,,0.11,10.56
2017-08-11,100,11.0,,0.11,11.0
2017-08-12,32,11.0,,0.11,3.52
2017-08-13,22,11.0,,0.11,2.42
2017-08-14,63,11.0,,0.11,6.93
2017-08-15,69,11.0,,0.11,7.59
2017-08-16,76,11.0,,0.11,8.36
2017-08-17,82,11.0,,0.11,9.02
2017-08-18,85,11.0,,0.11,9.35
2017-08-19,37,11.0,,0.11,4.07
2017-08-20,33,11.0,,0.11,3.63
2017-08-21,55,11.0,,0.11,6.05
2017-08-22,66,11.0,,0.11,7.26
2017-08-23,65,11.0,,0.11,7.15
2017-08-24,62,11.0,,0.11,6.82
2017-08-25,58,11.0,,0.11,6.38
2017-08-26,25,11.0,,0.11,2.75
2017-08-27,16,11.0,,0.11,1.76
2017-08-28,60,11.0,,0.11,6.6
2017-08-29,59,11.0,,0.11,6.49
2017-08-30,64,11.0,,0.11,7.04
2017-08-31,62,11.0,,0.11,6.82
2017-09-01,89,10.0,False,0.1,8.9
2017-09-02,36,10.0,,0.1,3.6
2017-09-03,45,10.0,,0.1,4.5
2017-09-04,67,10.0,,0.1,6.7
2017-09-05,100,10.0,,0.1,10.0
2017-09-06,90,10.0,,0.1,9.0
2017-09-07,89,10.0,,0.1,8.9
2017-09-08,80,10.0,,0.1,8.0
2017-09-09,35,10.0,,0.1,3.5
2017-09-10,33,10.0,,0.1,3.3000000000000003
2017-09-11,85,10.0,,0.1,8.5
2017-09-12,86,10.0,,0.1,8.6
2017-09-13,93,10.0,,0.1,9.3
2017-09-14,83,10.0,,0.1,8.3
2017-09-15,87,10.0,,0.1,8.700000000000001
2017-09-16,37,10.0,,0.1,3.7
2017-09-17,30,10.0,,0.1,3.0
2017-09-18,95,10.0,,0.1,9.5
2017-09-19,97,10.0,,0.1,9.700000000000001
2017-09-20,96,10.0,,0.1,9.600000000000001
2017-09-21,95,10.0,,0.1,9.5
2017-09-22,84,10.0,,0.1,8.4
2017-09-23,38,10.0,,0.1,3.8000000000000003
2017-09-24,34,10.0,,0.1,3.4000000000000004
2017-09-25,100,10.0,,0.1,10.0
2017-09-26,86,10.0,,0.1,8.6
2017-09-27,92,10.0,,0.1,9.200000000000001
2017-09-28,96,10.0,,0.1,9.600000000000001
2017-09-29,82,10.0,,0.1,8.200000000000001
2017-09-30,39,10.0,,0.1,3.9000000000000004
2017-10-01,26,12.0,False,0.12,3.12
2017-10-02,64,12.0,,0.12,7.68
2017-10-03,69,12.0,,0.12,8.28
2017-10-04,65,12.0,,0.12,7.8
2017-10-05,81,12.0,,0.12,9.719999999999999
2017-10-06,74,12.0,,0.12,8.879999999999999
2017-10-07,33,12.0,,0.12,3.96
2017-10-08,52,12.0,,0.12,6.24
2017-10-09,100,12.0,,0.12,12.0
2017-10-10,81,12.0,,0.12,9.719999999999999
2017-10-11,75,12.0,,0.12,9.0
2017-10-12,82,12.0,,0.12,9.84
2017-10-13,70,12.0,,0.12,8.4
2017-10-14,32,12.0,,0.12,3.84
2017-10-15,32,12.0,,0.12,3.84
2017-10-16,77,12.0,,0.12,9.24
2017-10-17,82,12.0,,0.12,9.84
2017-10-18,95,12.0,,0.12,11.4
2017-10-19,100,12.0,,0.12,12.0
2017-10-20,85,12.0,,0.12,10.2
2017-10-21,44,12.0,,0.12,5.279999999999999
2017-10-22,28,12.0,,0.12,3.36
2017-10-23,78,12.0,,0.12,9.36
2017-10-24,84,12.0,,0.12,10.08
2017-10-25,90,12.0,,0.12,10.799999999999999
2017-10-26,89,12.0,,0.12,10.68
2017-10-27,92,12.0,,0.12,11.04
2017-10-28,34,12.0,,0.12,4.08
2017-10-29,37,12.0,,0.12,4.4399999999999995
2017-10-30,77,12.0,,0.12,9.24
2017-10-31,72,12.0,,0.12,8.64
2017-11-01,59,13.0,False,0.13,7.67
2017-11-02,64,13.0,,0.13,8.32
2017-11-03,66,13.0,,0.13,8.58
2017-11-04,25,13.0,,0.13,3.25
2017-11-05,28,13.0,,0.13,3.64
2017-11-06,69,13.0,,0.13,8.97
2017-11-07,71,13.0,,0.13,9.23
2017-11-08,60,13.0,,0.13,7.800000000000001
2017-11-09,76,13.0,,0.13,9.88
2017-11-10,74,13.0,,0.13,9.620000000000001
2017-11-11,29,13.0,,0.13,3.77
2017-11-12,24,13.0,,0.13,3.12
2017-11-13,64,13.0,,0.13,8.32
2017-11-14,71,13.0,,0.13,9.23
2017-11-15,65,13.0,,0.13,8.450000000000001
2017-11-16,68,13.0,,0.13,8.84
2017-11-17,65,13.0,,0.13,8.450000000000001
2017-11-18,22,13.0,,0.13,2.8600000000000003
2017-11-19,27,13.0,,0.13,3.5100000000000002
2017-11-20,57,13.0,,0.13,7.41
2017-11-21,69,13.0,,0.13,8.97
2017-11-22,75,13.0,,0.13,9.75
2017-11-23,47,13.0,,0.13,6.11
2017-11-24,78,13.0,,0.13,10.14
2017-11-25,26,13.0,,0.13,3.38
2017-11-26,31,13.0,,0.13,4.03
2017-11-27,64,13.0,,0.13,8.32
2017-11-28,77,13.0,,0.13,10.01
2017-11-29,83,13.0,,0.13,10.790000000000001
2017-11-30,100,13.0,,0.13,13.0
2017-12-01,100,15.0,False,0.15,15.0
2017-12-02,41,15.0,,0.15,6.1499999999999995
2017-12-03,35,15.0,,0.15,5.25
2017-12-04,90,15.0,,0.15,13.5
2017-12-05,68,15.0,,0.15,10.2
2017-12-06,67,15.0,,0.15,10.049999999999999
2017-12-07,71,15.0,,0.15,10.65
2017-12-08,64,15.0,,0.15,9.6
2017-12-09,35,15.0,,0.15,5.25
2017-12-10,32,15.0,,0.15,4.8
2017-12-11,56,15.0,,0.15,8.4
2017-12-12,67,15.0,,0.15,10.049999999999999
2017-12-13,63,15.0,,0.15,9.45
2017-12-14,66,15.0,,0.15,9.9
2017-12-15,66,15.0,,0.15,9.9
2017-12-16,37,15.0,,0.15,5.55
2017-12-17,30,15.0,,0.15,4.5
2017-12-18,69,15.0,,0.15,10.35
2017-12-19,77,15.0,,0.15,11.549999999999999
2017-12-20,82,15.0,,0.15,12.299999999999999
2017-12-21,80,15.0,,0.15,12.0
2017-12-22,74,15.0,,0.15,11.1
2017-12-23,33,15.0,,0.15,4.95
2017-12-24,26,15.0,,0.15,3.9
2017-12-25,27,15.0,,0.15,4.05
2017-12-26,63,15.0,,0.15,9.45
2017-12-27,56,15.0,,0.15,8.4
2017-12-28,59,15.0,,0.15,8.85
2017-12-29,69,15.0,,0.15,10.35
2017-12-30,30,15.0,,0.15,4.5
2017-12-31,31,15.0,,0.15,4.6499999999999995
2018-01-01,29,18.0,False,0.18,5.22
2018-01-02,43,18.0,,0.18,7.739999999999999
2018-01-03,47,18.0,,0.18,8.459999999999999
2018-01-04,59,18.0,,0.18,10.62
2018-01-05,58,18.0,,0.18,10.44
2018-01-06,32,18.0,,0.18,5.76
2018-01-07,23,18.0,,0.18,4.14
2018-01-08,51,18.0,,0.18,9.18
2018-01-09,54,18.0,,0.18,9.719999999999999
2018-01-10,55,18.0,,0.18,9.9
2018-01-11,53,18.0,,0.18,9.54
2018-01-12,56,18.0,,0.18,10.08
2018-01-13,31,18.0,,0.18,5.58
2018-01-14,30,18.0,,0.18,5.3999999999999995
2018-01-15,71,18.0,,0.18,12.78
2018-01-16,67,18.0,,0.18,12.059999999999999
2018-01-17,66,18.0,,0.18,11.879999999999999
2018-01-18,64,18.0,,0.18,11.52
2018-01-19,55,18.0,,0.18,9.9
2018-01-20,35,18.0,,0.18,6.3
2018-01-21,24,18.0,,0.18,4.32
2018-01-22,61,18.0,,0.18,10.98
2018-01-23,51,18.0,,0.18,9.18
2018-01-24,61,18.0,,0.18,10.98
2018-01-25,59,18.0,,0.18,10.62
2018-01-26,58,18.0,,0.18,10.44
2018-01-27,34,18.0,,0.18,6.12
2018-01-28,25,18.0,,0.18,4.5
2018-01-29,59,18.0,,0.18,10.62
2018-01-30,100,18.0,,0.18,18.0
2018-01-31,94,18.0,,0.18,16.919999999999998
2018-02-01,15,38.0,False,0.38,5.7
2018-02-02,28,38.0,,0.38,10.64
2018-02-03,16,38.0,,0.38,6.08
2018-02-04,9,38.0,,0.38,3.42
2018-02-05,60,38.0,,0.38,22.8
2018-02-06,100,38.0,,0.38,38.0
2018-02-07,40,38.0,,0.38,15.2
2018-02-08,41,38.0,,0.38,15.58
2018-02-09,53,38.0,,0.38,20.14
2018-02-10,14,38.0,,0.38,5.32
2018-02-11,8,38.0,,0.38,3.04
2018-02-12,22,38.0,,0.38,8.36
2018-02-13,20,38.0,,0.38,7.6
2018-02-14,18,38.0,,0.38,6.84
2018-02-15,17,38.0,,0.38,6.46
2018-02-16,16,38.0,,0.38,6.08
2018-02-17,6,38.0,,0.38,2.2800000000000002
2018-02-18,6,38.0,,0.38,2.2800000000000002
2018-02-19,15,38.0,,0.38,5.7
2018-02-20,14,38.0,,0.38,5.32
2018-02-21,14,38.0,,0.38,5.32
2018-02-22,13,38.0,,0.38,4.94
2018-02-23,11,38.0,,0.38,4.18
2018-02-24,4,38.0,,0.38,1.52
2018-02-25,4,38.0,,0.38,1.52
2018-02-26,11,38.0,,0.38,4.18
2018-02-27,14,38.0,,0.38,5.32
2018-02-28,13,38.0,,0.38,4.94
2018-03-01,70,21.0,False,0.21,14.7
2018-03-02,80,21.0,,0.21,16.8
2018-03-03,26,21.0,,0.21,5.46
2018-03-04,18,21.0,,0.21,3.78
2018-03-05,56,21.0,,0.21,11.76
2018-03-06,57,21.0,,0.21,11.969999999999999
2018-03-07,66,21.0,,0.21,13.86
2018-03-08,60,21.0,,0.21,12.6
2018-03-09,55,21.0,,0.21,11.549999999999999
2018-03-10,20,21.0,,0.21,4.2
2018-03-11,16,21.0,,0.21,3.36
2018-03-12,44,21.0,,0.21,9.24
2018-03-13,48,21.0,,0.21,10.08
2018-03-14,44,21.0,,0.21,9.24
2018-03-15,47,21.0,,0.21,9.87
2018-03-16,40,21.0,,0.21,8.4
2018-03-17,13,21.0,,0.21,2.73
2018-03-18,14,21.0,,0.21,2.94
2018-03-19,53,21.0,,0.21,11.129999999999999
2018-03-20,49,21.0,,0.21,10.29
2018-03-21,41,21.0,,0.21,8.61
2018-03-22,75,21.0,,0.21,15.75
2018-03-23,100,21.0,,0.21,21.0
2018-03-24,35,21.0,,0.21,7.35
2018-03-25,26,21.0,,0.21,5.46
2018-03-26,72,21.0,,0.21,15.12
2018-03-27,74,21.0,,0.21,15.54
2018-03-28,72,21.0,,0.21,15.12
2018-03-29,66,21.0,,0.21,13.86
2018-03-30,88,21.0,,0.21,18.48
2018-03-31,18,21.0,,0.21,3.78
2018-04-01,20,18.0,False,0.18,3.5999999999999996
2018-04-02,100,18.0,,0.18,18.0
2018-04-03,87,18.0,,0.18,15.66
2018-04-04,94,18.0,,0.18,16.919999999999998
2018-04-05,63,18.0,,0.18,11.34
2018-04-06,91,18.0,,0.18,16.38
2018-04-07,30,18.0,,0.18,5.3999999999999995
2018-04-08,26,18.0,,0.18,4.68
2018-04-09,72,18.0,,0.18,12.959999999999999
2018-04-10,70,18.0,,0.18,12.6
2018-04-11,62,18.0,,0.18,11.16
2018-04-12,60,18.0,,0.18,10.799999999999999
2018-04-13,57,18.0,,0.18,10.26
2018-04-14,22,18.0,,0.18,3.96
2018-04-15,19,18.0,,0.18,3.42
2018-04-16,52,18.0,,0.18,9.36
2018-04-17,54,18.0,,0.18,9.719999999999999
2018-04-18,55,18.0,,0.18,9.9
2018-04-19,54,18.0,,0.18,9.719999999999999
2018-04-20,52,18.0,,0.18,9.36
2018-04-21,17,18.0,,0.18,3.06
2018-04-22,18,18.0,,0.18,3.2399999999999998
2018-04-23,50,18.0,,0.18,9.0
2018-04-24,69,18.0,,0.18,12.42
2018-04-25,65,18.0,,0.18,11.7
2018-04-26,54,18.0,,0.18,9.719999999999999
2018-04-27,48,18.0,,0.18,8.64
2018-04-28,17,18.0,,0.18,3.06
2018-04-29,17,18.0,,0.18,3.06
2018-04-30,50,18.0,,0.18,9.0
2018-05-01,100,13.0,False,0.13,13.0
2018-05-02,95,13.0,,0.13,12.35
2018-05-03,96,13.0,,0.13,12.48
2018-05-04,99,13.0,,0.13,12.870000000000001
2018-05-05,36,13.0,,0.13,4.68
2018-05-06,39,13.0,,0.13,5.07
2018-05-07,91,13.0,,0.13,11.83
2018-05-08,98,13.0,,0.13,12.74
2018-05-09,98,13.0,,0.13,12.74
2018-05-10,94,13.0,,0.13,12.22
2018-05-11,92,13.0,,0.13,11.96
2018-05-12,35,13.0,,0.13,4.55
2018-05-13,27,13.0,,0.13,3.5100000000000002
2018-05-14,85,13.0,,0.13,11.05
2018-05-15,92,13.0,,0.13,11.96
2018-05-16,93,13.0,,0.13,12.09
2018-05-17,87,13.0,,0.13,11.31
2018-05-18,78,13.0,,0.13,10.14
2018-05-19,28,13.0,,0.13,3.64
2018-05-20,24,13.0,,0.13,3.12
2018-05-21,86,13.0,,0.13,11.18
2018-05-22,84,13.0,,0.13,10.92
2018-05-23,93,13.0,,0.13,12.09
2018-05-24,89,13.0,,0.13,11.57
2018-05-25,85,13.0,,0.13,11.05
2018-05-26,33,13.0,,0.13,4.29
2018-05-27,29,13.0,,0.13,3.77
2018-05-28,43,13.0,,0.13,5.59
2018-05-29,87,13.0,,0.13,11.31
2018-05-30,93,13.0,,0.13,12.09
2018-05-31,91,13.0,,0.13,11.83
2018-06-01,66,14.0,False,0.14,9.24
2018-06-02,30,14.0,,0.14,4.2
2018-06-03,24,14.0,,0.14,3.3600000000000003
2018-06-04,56,14.0,,0.14,7.840000000000001
2018-06-05,61,14.0,,0.14,8.540000000000001
2018-06-06,65,14.0,,0.14,9.100000000000001
2018-06-07,68,14.0,,0.14,9.520000000000001
2018-06-08,55,14.0,,0.14,7.700000000000001
2018-06-09,25,14.0,,0.14,3.5000000000000004
2018-06-10,24,14.0,,0.14,3.3600000000000003
2018-06-11,57,14.0,,0.14,7.98
2018-06-12,66,14.0,,0.14,9.24
2018-06-13,62,14.0,,0.14,8.680000000000001
2018-06-14,59,14.0,,0.14,8.260000000000002
2018-06-15,63,14.0,,0.14,8.82
2018-06-16,24,14.0,,0.14,3.3600000000000003
2018-06-17,20,14.0,,0.14,2.8000000000000003
2018-06-18,53,14.0,,0.14,7.420000000000001
2018-06-19,87,14.0,,0.14,12.180000000000001
2018-06-20,74,14.0,,0.14,10.360000000000001
2018-06-21,66,14.0,,0.14,9.24
2018-06-22,64,14.0,,0.14,8.96
2018-06-23,23,14.0,,0.14,3.22
2018-06-24,22,14.0,,0.14,3.08
2018-06-25,100,14.0,,0.14,14.000000000000002
2018-06-26,81,14.0,,0.14,11.340000000000002
2018-06-27,74,14.0,,0.14,10.360000000000001
2018-06-28,75,14.0,,0.14,10.500000000000002
2018-06-29,72,14.0,,0.14,10.080000000000002
2018-06-30,23,14.0,,0.14,3.22
2018-07-01,26,13.0,False,0.13,3.38
2018-07-02,69,13.0,,0.13,8.97
2018-07-03,100,13.0,,0.13,13.0
2018-07-04,34,13.0,,0.13,4.42
2018-07-05,68,13.0,,0.13,8.84
2018-07-06,77,13.0,,0.13,10.01
2018-07-07,26,13.0,,0.13,3.38
2018-07-08,26,13.0,,0.13,3.38
2018-07-09,64,13.0,,0.13,8.32
2018-07-10,69,13.0,,0.13,8.97
2018-07-11,68,13.0,,0.13,8.84
2018-07-12,70,13.0,,0.13,9.1
2018-07-13,68,13.0,,0.13,8.84
2018-07-14,24,13.0,,0.13,3.12
2018-07-15,25,13.0,,0.13,3.25
2018-07-16,65,13.0,,0.13,8.450000000000001
2018-07-17,66,13.0,,0.13,8.58
2018-07-18,56,13.0,,0.13,7.28
2018-07-19,63,13.0,,0.13,8.19
2018-07-20,60,13.0,,0.13,7.800000000000001
2018-07-21,24,13.0,,0.13,3.12
2018-07-22,21,13.0,,0.13,2.73
2018-07-23,60,13.0,,0.13,7.800000000000001
2018-07-24,62,13.0,,0.13,8.06
2018-07-25,68,13.0,,0.13,8.84
2018-07-26,90,13.0,,0.13,11.700000000000001
2018-07-27,87,13.0,,0.13,11.31
2018-07-28,37,13.0,,0.13,4.8100000000000005
2018-07-29,23,13.0,,0.13,2.99
2018-07-30,74,13.0,,0.13,9.620000000000001
2018-07-31,66,13.0,,0.13,8.58
2018-08-01,76,13.0,False,0.13,9.88
2018-08-02,84,13.0,,0.13,10.92
2018-08-03,84,13.0,,0.13,10.92
2018-08-04,34,13.0,,0.13,4.42
2018-08-05,23,13.0,,0.13,2.99
2018-08-06,68,13.0,,0.13,8.84
2018-08-07,77,13.0,,0.13,10.01
2018-08-08,78,13.0,,0.13,10.14
2018-08-09,74,13.0,,0.13,9.620000000000001
2018-08-10,69,13.0,,0.13,8.97
2018-08-11,31,13.0,,0.13,4.03
2018-08-12,29,13.0,,0.13,3.77
2018-08-13,68,13.0,,0.13,8.84
2018-08-14,75,13.0,,0.13,9.75
2018-08-15,97,13.0,,0.13,12.610000000000001
2018-08-16,90,13.0,,0.13,11.700000000000001
2018-08-17,78,13.0,,0.13,10.14
2018-08-18,31,13.0,,0.13,4.03
2018-08-19,21,13.0,,0.13,2.73
2018-08-20,66,13.0,,0.13,8.58
2018-08-21,74,13.0,,0.13,9.620000000000001
2018-08-22,76,13.0,,0.13,9.88
2018-08-23,89,13.0,,0.13,11.57
2018-08-24,79,13.0,,0.13,10.27
2018-08-25,36,13.0,,0.13,4.68
2018-08-26,33,13.0,,0.13,4.29
2018-08-27,100,13.0,,0.13,13.0
2018-08-28,93,13.0,,0.13,12.09
2018-08-29,82,13.0,,0.13,10.66
2018-08-30,91,13.0,,0.13,11.83
2018-08-31,84,13.0,,0.13,10.92
2018-09-01,34,13.0,False,0.13,4.42
2018-09-02,30,13.0,,0.13,3.9000000000000004
2018-09-03,46,13.0,,0.13,5.98
2018-09-04,91,13.0,,0.13,11.83
2018-09-05,98,13.0,,0.13,12.74
2018-09-06,81,13.0,,0.13,10.530000000000001
2018-09-07,76,13.0,,0.13,9.88
2018-09-08,34,13.0,,0.13,4.42
2018-09-09,32,13.0,,0.13,4.16
2018-09-10,77,13.0,,0.13,10.01
2018-09-11,80,13.0,,0.13,10.4
2018-09-12,79,13.0,,0.13,10.27
2018-09-13,75,13.0,,0.13,9.75
2018-09-14,81,13.0,,0.13,10.530000000000001
2018-09-15,34,13.0,,0.13,4.42
2018-09-16,30,13.0,,0.13,3.9000000000000004
2018-09-17,87,13.0,,0.13,11.31
2018-09-18,87,13.0,,0.13,11.31
2018-09-19,93,13.0,,0.13,12.09
2018-09-20,100,13.0,,0.13,13.0
2018-09-21,89,13.0,,0.13,11.57
2018-09-22,35,13.0,,0.13,4.55
2018-09-23,29,13.0,,0.13,3.77
2018-09-24,79,13.0,,0.13,10.27
2018-09-25,81,13.0,,0.13,10.530000000000001
2018-09-26,81,13.0,,0.13,10.530000000000001
2018-09-27,77,13.0,,0.13,10.01
2018-09-28,75,13.0,,0.13,9.75
2018-09-29,30,13.0,,0.13,3.9000000000000004
2018-09-30,33,13.0,,0.13,4.29
2018-10-01,24,26.0,False,0.26,6.24
2018-10-02,24,26.0,,0.26,6.24
2018-10-03,23,26.0,,0.26,5.98
2018-10-04,29,26.0,,0.26,7.54
2018-10-05,29,26.0,,0.26,7.54
2018-10-06,11,26.0,,0.26,2.8600000000000003
2018-10-07,12,26.0,,0.26,3.12
2018-10-08,33,26.0,,0.26,8.58
2018-10-09,25,26.0,,0.26,6.5
2018-10-10,57,26.0,,0.26,14.82
2018-10-11,100,26.0,,0.26,26.0
2018-10-12,69,26.0,,0.26,17.94
2018-10-13,21,26.0,,0.26,5.46
2018-10-14,12,26.0,,0.26,3.12
2018-10-15,37,26.0,,0.26,9.620000000000001
2018-10-16,35,26.0,,0.26,9.1
2018-10-17,29,26.0,,0.26,7.54
2018-10-18,34,26.0,,0.26,8.84
2018-10-19,32,26.0,,0.26,8.32
2018-10-20,10,26.0,,0.26,2.6
2018-10-21,9,26.0,,0.26,2.34
2018-10-22,24,26.0,,0.26,6.24
2018-10-23,41,26.0,,0.26,10.66
2018-10-24,46,26.0,,0.26,11.96
2018-10-25,53,26.0,,0.26,13.780000000000001
2018-10-26,46,26.0,,0.26,11.96
2018-10-27,16,26.0,,0.26,4.16
2018-10-28,14,26.0,,0.26,3.64
2018-10-29,40,26.0,,0.26,10.4
2018-10-30,44,26.0,,0.26,11.440000000000001
2018-10-31,35,26.0,,0.26,9.1
2018-11-01,69,20.0,False,0.2,13.8
2018-11-02,63,20.0,,0.2,12.600000000000001
2018-11-03,25,20.0,,0.2,5.0
2018-11-04,18,20.0,,0.2,3.6
2018-11-05,55,20.0,,0.2,11.0
2018-11-06,55,20.0,,0.2,11.0
2018-11-07,71,20.0,,0.2,14.200000000000001
2018-11-08,61,20.0,,0.2,12.200000000000001
2018-11-09,58,20.0,,0.2,11.600000000000001
2018-11-10,24,20.0,,0.2,4.800000000000001
2018-11-11,26,20.0,,0.2,5.2
2018-11-12,90,20.0,,0.2,18.0
2018-11-13,68,20.0,,0.2,13.600000000000001
2018-11-14,63,20.0,,0.2,12.600000000000001
2018-11-15,58,20.0,,0.2,11.600000000000001
2018-11-16,51,20.0,,0.2,10.200000000000001
2018-11-17,21,20.0,,0.2,4.2
2018-11-18,17,20.0,,0.2,3.4000000000000004
2018-11-19,63,20.0,,0.2,12.600000000000001
2018-11-20,97,20.0,,0.2,19.400000000000002
2018-11-21,100,20.0,,0.2,20.0
2018-11-22,37,20.0,,0.2,7.4
2018-11-23,63,20.0,,0.2,12.600000000000001
2018-11-24,24,20.0,,0.2,4.800000000000001
2018-11-25,21,20.0,,0.2,4.2
2018-11-26,59,20.0,,0.2,11.8
2018-11-27,56,20.0,,0.2,11.200000000000001
2018-11-28,58,20.0,,0.2,11.600000000000001
2018-11-29,64,20.0,,0.2,12.8
2018-11-30,56,20.0,,0.2,11.200000000000001
2018-12-01,14,32.0,False,0.32,4.48
2018-12-02,15,32.0,,0.32,4.8
2018-12-03,36,32.0,,0.32,11.52
2018-12-04,48,32.0,,0.32,15.36
2018-12-05,62,32.0,,0.32,19.84
2018-12-06,62,32.0,,0.32,19.84
2018-12-07,47,32.0,,0.32,15.040000000000001
2018-12-08,19,32.0,,0.32,6.08
2018-12-09,12,32.0,,0.32,3.84
2018-12-10,44,32.0,,0.32,14.08
2018-12-11,35,32.0,,0.32,11.200000000000001
2018-12-12,31,32.0,,0.32,9.92
2018-12-13,29,32.0,,0.32,9.28
