date,cancer_unscaled,cancer_monthly,isPartial,scale,cancer
2013-05-02,82,74.0,,0.74,60.68
2013-05-03,77,74.0,,0.74,56.98
2013-05-04,63,74.0,,0.74,46.62
2013-05-05,63,74.0,,0.74,46.62
2013-05-06,79,74.0,,0.74,58.46
2013-05-07,78,74.0,,0.74,57.72
2013-05-08,76,74.0,,0.74,56.24
2013-05-09,76,74.0,,0.74,56.24
2013-05-10,78,74.0,,0.74,57.72
2013-05-11,61,74.0,,0.74,45.14
2013-05-12,59,74.0,,0.74,43.66
2013-05-13,75,74.0,,0.74,55.5
2013-05-14,100,74.0,,0.74,74.0
2013-05-15,92,74.0,,0.74,68.08
2013-05-16,83,74.0,,0.74,61.42
2013-05-17,79,74.0,,0.74,58.46
2013-05-18,66,74.0,,0.74,48.839999999999996
2013-05-19,65,74.0,,0.74,48.1
2013-05-20,75,74.0,,0.74,55.5
2013-05-21,81,74.0,,0.74,59.94
2013-05-22,78,74.0,,0.74,57.72
2013-05-23,76,74.0,,0.74,56.24
2013-05-24,70,74.0,,0.74,51.8
2013-05-25,56,74.0,,0.74,41.44
2013-05-26,54,74.0,,0.74,39.96
2013-05-27,65,74.0,,0.74,48.1
2013-05-28,73,74.0,,0.74,54.019999999999996
2013-05-29,79,74.0,,0.74,58.46
2013-05-30,81,74.0,,0.74,59.94
2013-05-31,75,74.0,,0.74,55.5
2013-06-01,56,76.0,False,0.76,42.56
2013-06-02,60,76.0,,0.76,45.6
2013-06-03,100,76.0,,0.76,76.0
2013-06-04,94,76.0,,0.76,71.44
2013-06-05,73,76.0,,0.76,55.480000000000004
2013-06-06,69,76.0,,0.76,52.44
2013-06-07,65,76.0,,0.76,49.4
2013-06-08,60,76.0,,0.76,45.6
2013-06-09,59,76.0,,0.76,44.84
2013-06-10,62,76.0,,0.76,47.12
2013-06-11,69,76.0,,0.76,52.44
2013-06-12,65,76.0,,0.76,49.4
2013-06-13,62,76.0,,0.76,47.12
2013-06-14,61,76.0,,0.76,46.36
2013-06-15,53,76.0,,0.76,40.28
2013-06-16,52,76.0,,0.76,39.52
2013-06-17,61,76.0,,0.76,46.36
2013-06-18,68,76.0,,0.76,51.68
2013-06-19,64,76.0,,0.76,48.64
2013-06-20,64,76.0,,0.76,48.64
2013-06-21,63,76.0,,0.76,47.88
2013-06-22,49,76.0,,0.76,37.24
2013-06-23,52,76.0,,0.76,39.52
2013-06-24,65,76.0,,0.76,49.4
2013-06-25,64,76.0,,0.76,48.64
2013-06-26,60,76.0,,0.76,45.6
2013-06-27,62,76.0,,0.76,47.12
2013-06-28,57,76.0,,0.76,43.32
2013-06-29,52,76.0,,0.76,39.52
2013-06-30,54,76.0,,0.76,41.04
2013-07-01,66,75.0,False,0.75,49.5
2013-07-02,76,75.0,,0.75,57.0
2013-07-03,66,75.0,,0.75,49.5
2013-07-04,63,75.0,,0.75,47.25
2013-07-05,61,75.0,,0.75,45.75
2013-07-06,61,75.0,,0.75,45.75
2013-07-07,64,75.0,,0.75,48.0
2013-07-08,75,75.0,,0.75,56.25
2013-07-09,77,75.0,,0.75,57.75
2013-07-10,75,75.0,,0.75,56.25
2013-07-11,79,75.0,,0.75,59.25
2013-07-12,82,75.0,,0.75,61.5
2013-07-13,62,75.0,,0.75,46.5
2013-07-14,100,75.0,,0.75,75.0
2013-07-15,78,75.0,,0.75,58.5
2013-07-16,91,75.0,,0.75,68.25
2013-07-17,94,75.0,,0.75,70.5
2013-07-18,81,75.0,,0.75,60.75
2013-07-19,77,75.0,,0.75,57.75
2013-07-20,61,75.0,,0.75,45.75
2013-07-21,69,75.0,,0.75,51.75
2013-07-22,76,75.0,,0.75,57.0
2013-07-23,77,75.0,,0.75,57.75
2013-07-24,72,75.0,,0.75,54.0
2013-07-25,75,75.0,,0.75,56.25
2013-07-26,72,75.0,,0.75,54.0
2013-07-27,66,75.0,,0.75,49.5
2013-07-28,64,75.0,,0.75,48.0
2013-07-29,72,75.0,,0.75,54.0
2013-07-30,78,75.0,,0.75,58.5
2013-07-31,71,75.0,,0.75,53.25
2013-08-01,95,69.0,False,0.69,65.55
2013-08-02,88,69.0,,0.69,60.72
2013-08-03,80,69.0,,0.69,55.199999999999996
2013-08-04,80,69.0,,0.69,55.199999999999996
2013-08-05,86,69.0,,0.69,59.339999999999996
2013-08-06,93,69.0,,0.69,64.17
2013-08-07,94,69.0,,0.69,64.86
2013-08-08,96,69.0,,0.69,66.24
2013-08-09,96,69.0,,0.69,66.24
2013-08-10,78,69.0,,0.69,53.81999999999999
2013-08-11,82,69.0,,0.69,56.58
2013-08-12,90,69.0,,0.69,62.099999999999994
2013-08-13,94,69.0,,0.69,64.86
2013-08-14,86,69.0,,0.69,59.339999999999996
2013-08-15,93,69.0,,0.69,64.17
2013-08-16,85,69.0,,0.69,58.65
2013-08-17,79,69.0,,0.69,54.51
2013-08-18,70,69.0,,0.69,48.3
2013-08-19,90,69.0,,0.69,62.099999999999994
2013-08-20,92,69.0,,0.69,63.48
2013-08-21,100,69.0,,0.69,69.0
2013-08-22,91,69.0,,0.69,62.78999999999999
2013-08-23,87,69.0,,0.69,60.029999999999994
2013-08-24,79,69.0,,0.69,54.51
2013-08-25,79,69.0,,0.69,54.51
2013-08-26,83,69.0,,0.69,57.269999999999996
2013-08-27,93,69.0,,0.69,64.17
2013-08-28,93,69.0,,0.69,64.17
2013-08-29,94,69.0,,0.69,64.86
2013-08-30,89,69.0,,0.69,61.41
2013-08-31,75,69.0,,0.69,51.74999999999999
2013-09-01,66,76.0,False,0.76,50.160000000000004
2013-09-02,64,76.0,,0.76,48.64
2013-09-03,78,76.0,,0.76,59.28
2013-09-04,84,76.0,,0.76,63.84
2013-09-05,81,76.0,,0.76,61.56
2013-09-06,80,76.0,,0.76,60.8
2013-09-07,67,76.0,,0.76,50.92
2013-09-08,70,76.0,,0.76,53.2
2013-09-09,89,76.0,,0.76,67.64
2013-09-10,87,76.0,,0.76,66.12
2013-09-11,88,76.0,,0.76,66.88
2013-09-12,87,76.0,,0.76,66.12
2013-09-13,85,76.0,,0.76,64.6
2013-09-14,68,76.0,,0.76,51.68
2013-09-15,67,76.0,,0.76,50.92
2013-09-16,86,76.0,,0.76,65.36
2013-09-17,89,76.0,,0.76,67.64
2013-09-18,90,76.0,,0.76,68.4
2013-09-19,86,76.0,,0.76,65.36
2013-09-20,87,76.0,,0.76,66.12
2013-09-21,74,76.0,,0.76,56.24
2013-09-22,72,76.0,,0.76,54.72
2013-09-23,86,76.0,,0.76,65.36
2013-09-24,91,76.0,,0.76,69.16
2013-09-25,95,76.0,,0.76,72.2
2013-09-26,98,76.0,,0.76,74.48
2013-09-27,87,76.0,,0.76,66.12
2013-09-28,78,76.0,,0.76,59.28
2013-09-29,74,76.0,,0.76,56.24
2013-09-30,100,76.0,,0.76,76.0
2013-10-01,100,96.0,False,0.96,96.0
2013-10-02,93,96.0,,0.96,89.28
2013-10-03,89,96.0,,0.96,85.44
2013-10-04,85,96.0,,0.96,81.6
2013-10-05,72,96.0,,0.96,69.12
2013-10-06,76,96.0,,0.96,72.96
2013-10-07,85,96.0,,0.96,81.6
2013-10-08,87,96.0,,0.96,83.52
2013-10-09,89,96.0,,0.96,85.44
2013-10-10,81,96.0,,0.96,77.75999999999999
2013-10-11,78,96.0,,0.96,74.88
2013-10-12,69,96.0,,0.96,66.24
2013-10-13,68,96.0,,0.96,65.28
2013-10-14,78,96.0,,0.96,74.88
2013-10-15,79,96.0,,0.96,75.84
2013-10-16,77,96.0,,0.96,73.92
2013-10-17,78,96.0,,0.96,74.88
2013-10-18,79,96.0,,0.96,75.84
2013-10-19,69,96.0,,0.96,66.24
2013-10-20,70,96.0,,0.96,67.2
2013-10-21,73,96.0,,0.96,70.08
2013-10-22,71,96.0,,0.96,68.16
2013-10-23,74,96.0,,0.96,71.03999999999999
2013-10-24,73,96.0,,0.96,70.08
2013-10-25,67,96.0,,0.96,64.32
2013-10-26,58,96.0,,0.96,55.68
2013-10-27,57,96.0,,0.96,54.72
2013-10-28,70,96.0,,0.96,67.2
2013-10-29,68,96.0,,0.96,65.28
2013-10-30,65,96.0,,0.96,62.4
2013-10-31,65,96.0,,0.96,62.4
2013-11-01,86,73.0,False,0.73,62.78
2013-11-02,78,73.0,,0.73,56.94
2013-11-03,72,73.0,,0.73,52.56
2013-11-04,88,73.0,,0.73,64.24
2013-11-05,96,73.0,,0.73,70.08
2013-11-06,91,73.0,,0.73,66.42999999999999
2013-11-07,90,73.0,,0.73,65.7
2013-11-08,88,73.0,,0.73,64.24
2013-11-09,74,73.0,,0.73,54.019999999999996
2013-11-10,71,73.0,,0.73,51.83
2013-11-11,91,73.0,,0.73,66.42999999999999
2013-11-12,100,73.0,,0.73,73.0
2013-11-13,98,73.0,,0.73,71.53999999999999
2013-11-14,93,73.0,,0.73,67.89
2013-11-15,91,73.0,,0.73,66.42999999999999
2013-11-16,76,73.0,,0.73,55.48
2013-11-17,72,73.0,,0.73,52.56
2013-11-18,90,73.0,,0.73,65.7
2013-11-19,94,73.0,,0.73,68.62
2013-11-20,91,73.0,,0.73,66.42999999999999
2013-11-21,94,73.0,,0.73,68.62
2013-11-22,89,73.0,,0.73,64.97
2013-11-23,75,73.0,,0.73,54.75
2013-11-24,73,73.0,,0.73,53.29
2013-11-25,86,73.0,,0.73,62.78
2013-11-26,83,73.0,,0.73,60.589999999999996
2013-11-27,75,73.0,,0.73,54.75
2013-11-28,59,73.0,,0.73,43.07
2013-11-29,58,73.0,,0.73,42.339999999999996
2013-11-30,64,73.0,,0.73,46.72
2013-12-01,67,67.0,False,0.67,44.89
2013-12-02,87,67.0,,0.67,58.290000000000006
2013-12-03,100,67.0,,0.67,67.0
2013-12-04,94,67.0,,0.67,62.980000000000004
2013-12-05,94,67.0,,0.67,62.980000000000004
2013-12-06,93,67.0,,0.67,62.31
2013-12-07,87,67.0,,0.67,58.290000000000006
2013-12-08,70,67.0,,0.67,46.900000000000006
2013-12-09,88,67.0,,0.67,58.96
2013-12-10,93,67.0,,0.67,62.31
2013-12-11,97,67.0,,0.67,64.99000000000001
2013-12-12,95,67.0,,0.67,63.650000000000006
2013-12-13,91,67.0,,0.67,60.970000000000006
2013-12-14,76,67.0,,0.67,50.92
2013-12-15,72,67.0,,0.67,48.24
2013-12-16,85,67.0,,0.67,56.95
2013-12-17,94,67.0,,0.67,62.980000000000004
2013-12-18,86,67.0,,0.67,57.620000000000005
2013-12-19,89,67.0,,0.67,59.63
2013-12-20,86,67.0,,0.67,57.620000000000005
2013-12-21,69,67.0,,0.67,46.230000000000004
2013-12-22,64,67.0,,0.67,42.88
2013-12-23,74,67.0,,0.67,49.580000000000005
2013-12-24,71,67.0,,0.67,47.57
2013-12-25,59,67.0,,0.67,39.53
2013-12-26,72,67.0,,0.67,48.24
2013-12-27,80,67.0,,0.67,53.6
2013-12-28,79,67.0,,0.67,52.93
2013-12-29,67,67.0,,0.67,44.89
2013-12-30,89,67.0,,0.67,59.63
2013-12-31,81,67.0,,0.67,54.27
2014-01-01,76,69.0,False,0.69,52.44
2014-01-02,85,69.0,,0.69,58.65
2014-01-03,84,69.0,,0.69,57.959999999999994
2014-01-04,79,69.0,,0.69,54.51
2014-01-05,77,69.0,,0.69,53.129999999999995
2014-01-06,84,69.0,,0.69,57.959999999999994
2014-01-07,89,69.0,,0.69,61.41
2014-01-08,94,69.0,,0.69,64.86
2014-01-09,99,69.0,,0.69,68.30999999999999
2014-01-10,96,69.0,,0.69,66.24
2014-01-11,83,69.0,,0.69,57.269999999999996
2014-01-12,81,69.0,,0.69,55.88999999999999
2014-01-13,97,69.0,,0.69,66.92999999999999
2014-01-14,100,69.0,,0.69,69.0
2014-01-15,98,69.0,,0.69,67.61999999999999
2014-01-16,96,69.0,,0.69,66.24
2014-01-17,93,69.0,,0.69,64.17
2014-01-18,83,69.0,,0.69,57.269999999999996
2014-01-19,84,69.0,,0.69,57.959999999999994
2014-01-20,86,69.0,,0.69,59.339999999999996
2014-01-21,93,69.0,,0.69,64.17
2014-01-22,97,69.0,,0.69,66.92999999999999
2014-01-23,96,69.0,,0.69,66.24
2014-01-24,95,69.0,,0.69,65.55
2014-01-25,86,69.0,,0.69,59.339999999999996
2014-01-26,78,69.0,,0.69,53.81999999999999
2014-01-27,87,69.0,,0.69,60.029999999999994
2014-01-28,90,69.0,,0.69,62.099999999999994
2014-01-29,96,69.0,,0.69,66.24
2014-01-30,99,69.0,,0.69,68.30999999999999
2014-01-31,92,69.0,,0.69,63.48
2014-02-01,63,75.0,False,0.75,47.25
2014-02-02,56,75.0,,0.75,42.0
2014-02-03,76,75.0,,0.75,57.0
2014-02-04,100,75.0,,0.75,75.0
2014-02-05,86,75.0,,0.75,64.5
2014-02-06,94,75.0,,0.75,70.5
2014-02-07,77,75.0,,0.75,57.75
2014-02-08,64,75.0,,0.75,48.0
2014-02-09,65,75.0,,0.75,48.75
2014-02-10,76,75.0,,0.75,57.0
2014-02-11,78,75.0,,0.75,58.5
2014-02-12,86,75.0,,0.75,64.5
2014-02-13,79,75.0,,0.75,59.25
2014-02-14,67,75.0,,0.75,50.25
2014-02-15,64,75.0,,0.75,48.0
2014-02-16,68,75.0,,0.75,51.0
2014-02-17,76,75.0,,0.75,57.0
2014-02-18,77,75.0,,0.75,57.75
2014-02-19,80,75.0,,0.75,60.0
2014-02-20,78,75.0,,0.75,58.5
2014-02-21,75,75.0,,0.75,56.25
2014-02-22,62,75.0,,0.75,46.5
2014-02-23,64,75.0,,0.75,48.0
2014-02-24,78,75.0,,0.75,58.5
2014-02-25,84,75.0,,0.75,63.0
2014-02-26,83,75.0,,0.75,62.25
2014-02-27,85,75.0,,0.75,63.75
2014-02-28,76,75.0,,0.75,57.0
2014-03-01,73,76.0,False,0.76,55.480000000000004
2014-03-02,66,76.0,,0.76,50.160000000000004
2014-03-03,78,76.0,,0.76,59.28
2014-03-04,91,76.0,,0.76,69.16
2014-03-05,95,76.0,,0.76,72.2
2014-03-06,88,76.0,,0.76,66.88
2014-03-07,84,76.0,,0.76,63.84
2014-03-08,70,76.0,,0.76,53.2
2014-03-09,72,76.0,,0.76,54.72
2014-03-10,73,76.0,,0.76,55.480000000000004
2014-03-11,89,76.0,,0.76,67.64
2014-03-12,89,76.0,,0.76,67.64
2014-03-13,87,76.0,,0.76,66.12
2014-03-14,79,76.0,,0.76,60.04
2014-03-15,73,76.0,,0.76,55.480000000000004
2014-03-16,72,76.0,,0.76,54.72
2014-03-17,82,76.0,,0.76,62.32
2014-03-18,87,76.0,,0.76,66.12
2014-03-19,100,76.0,,0.76,76.0
2014-03-20,86,76.0,,0.76,65.36
2014-03-21,80,76.0,,0.76,60.8
2014-03-22,68,76.0,,0.76,51.68
2014-03-23,68,76.0,,0.76,51.68
2014-03-24,87,76.0,,0.76,66.12
2014-03-25,92,76.0,,0.76,69.92
2014-03-26,97,76.0,,0.76,73.72
2014-03-27,97,76.0,,0.76,73.72
2014-03-28,89,76.0,,0.76,67.64
2014-03-29,76,76.0,,0.76,57.76
2014-03-30,74,76.0,,0.76,56.24
2014-03-31,82,76.0,,0.76,62.32
2014-04-01,93,76.0,False,0.76,70.68
2014-04-02,96,76.0,,0.76,72.96000000000001
2014-04-03,91,76.0,,0.76,69.16
2014-04-04,87,76.0,,0.76,66.12
2014-04-05,76,76.0,,0.76,57.76
2014-04-06,76,76.0,,0.76,57.76
2014-04-07,87,76.0,,0.76,66.12
2014-04-08,88,76.0,,0.76,66.88
2014-04-09,100,76.0,,0.76,76.0
2014-04-10,93,76.0,,0.76,70.68
2014-04-11,90,76.0,,0.76,68.4
2014-04-12,74,76.0,,0.76,56.24
2014-04-13,79,76.0,,0.76,60.04
2014-04-14,85,76.0,,0.76,64.6
2014-04-15,91,76.0,,0.76,69.16
2014-04-16,94,76.0,,0.76,71.44
2014-04-17,95,76.0,,0.76,72.2
2014-04-18,86,76.0,,0.76,65.36
2014-04-19,71,76.0,,0.76,53.96
2014-04-20,73,76.0,,0.76,55.480000000000004
2014-04-21,93,76.0,,0.76,70.68
2014-04-22,91,76.0,,0.76,69.16
2014-04-23,93,76.0,,0.76,70.68
2014-04-24,97,76.0,,0.76,73.72
2014-04-25,92,76.0,,0.76,69.92
2014-04-26,70,76.0,,0.76,53.2
2014-04-27,82,76.0,,0.76,62.32
2014-04-28,93,76.0,,0.76,70.68
2014-04-29,88,76.0,,0.76,66.88
2014-04-30,91,76.0,,0.76,69.16
2014-05-01,95,74.0,False,0.74,70.3
2014-05-02,95,74.0,,0.74,70.3
2014-05-03,78,74.0,,0.74,57.72
2014-05-04,75,74.0,,0.74,55.5
2014-05-05,93,74.0,,0.74,68.82
2014-05-06,97,74.0,,0.74,71.78
2014-05-07,98,74.0,,0.74,72.52
2014-05-08,99,74.0,,0.74,73.26
2014-05-09,92,74.0,,0.74,68.08
2014-05-10,82,74.0,,0.74,60.68
2014-05-11,73,74.0,,0.74,54.019999999999996
2014-05-12,87,74.0,,0.74,64.38
2014-05-13,92,74.0,,0.74,68.08
2014-05-14,97,74.0,,0.74,71.78
2014-05-15,95,74.0,,0.74,70.3
2014-05-16,92,74.0,,0.74,68.08
2014-05-17,76,74.0,,0.74,56.24
2014-05-18,79,74.0,,0.74,58.46
2014-05-19,91,74.0,,0.74,67.34
2014-05-20,100,74.0,,0.74,74.0
2014-05-21,95,74.0,,0.74,70.3
2014-05-22,89,74.0,,0.74,65.86
2014-05-23,86,74.0,,0.74,63.64
2014-05-24,70,74.0,,0.74,51.8
2014-05-25,70,74.0,,0.74,51.8
2014-05-26,77,74.0,,0.74,56.98
2014-05-27,91,74.0,,0.74,67.34
2014-05-28,97,74.0,,0.74,71.78
2014-05-29,96,74.0,,0.74,71.03999999999999
2014-05-30,89,74.0,,0.74,65.86
2014-05-31,76,74.0,,0.74,56.24
2014-06-01,72,74.0,False,0.74,53.28
2014-06-02,75,74.0,,0.74,55.5
2014-06-03,87,74.0,,0.74,64.38
2014-06-04,85,74.0,,0.74,62.9
2014-06-05,81,74.0,,0.74,59.94
2014-06-06,78,74.0,,0.74,57.72
2014-06-07,77,74.0,,0.74,56.98
2014-06-08,65,74.0,,0.74,48.1
2014-06-09,81,74.0,,0.74,59.94
2014-06-10,84,74.0,,0.74,62.16
2014-06-11,86,74.0,,0.74,63.64
2014-06-12,80,74.0,,0.74,59.2
2014-06-13,75,74.0,,0.74,55.5
2014-06-14,69,74.0,,0.74,51.06
2014-06-15,65,74.0,,0.74,48.1
2014-06-16,100,74.0,,0.74,74.0
2014-06-17,94,74.0,,0.74,69.56
2014-06-18,84,74.0,,0.74,62.16
2014-06-19,83,74.0,,0.74,61.42
2014-06-20,78,74.0,,0.74,57.72
2014-06-21,73,74.0,,0.74,54.019999999999996
2014-06-22,72,74.0,,0.74,53.28
2014-06-23,85,74.0,,0.74,62.9
2014-06-24,85,74.0,,0.74,62.9
2014-06-25,87,74.0,,0.74,64.38
2014-06-26,84,74.0,,0.74,62.16
2014-06-27,78,74.0,,0.74,57.72
2014-06-28,69,74.0,,0.74,51.06
2014-06-29,73,74.0,,0.74,54.019999999999996
2014-06-30,78,74.0,,0.74,57.72
2014-07-01,78,72.0,False,0.72,56.16
2014-07-02,83,72.0,,0.72,59.76
2014-07-03,70,72.0,,0.72,50.4
2014-07-04,62,72.0,,0.72,44.64
2014-07-05,58,72.0,,0.72,41.76
2014-07-06,70,72.0,,0.72,50.4
2014-07-07,79,72.0,,0.72,56.879999999999995
2014-07-08,78,72.0,,0.72,56.16
2014-07-09,74,72.0,,0.72,53.28
2014-07-10,82,72.0,,0.72,59.04
2014-07-11,74,72.0,,0.72,53.28
2014-07-12,67,72.0,,0.72,48.239999999999995
2014-07-13,66,72.0,,0.72,47.519999999999996
2014-07-14,78,72.0,,0.72,56.16
2014-07-15,82,72.0,,0.72,59.04
2014-07-16,80,72.0,,0.72,57.599999999999994
2014-07-17,100,72.0,,0.72,72.0
2014-07-18,73,72.0,,0.72,52.559999999999995
2014-07-19,72,72.0,,0.72,51.839999999999996
2014-07-20,67,72.0,,0.72,48.239999999999995
2014-07-21,76,72.0,,0.72,54.72
2014-07-22,86,72.0,,0.72,61.919999999999995
2014-07-23,82,72.0,,0.72,59.04
2014-07-24,79,72.0,,0.72,56.879999999999995
2014-07-25,78,72.0,,0.72,56.16
2014-07-26,68,72.0,,0.72,48.96
2014-07-27,68,72.0,,0.72,48.96
2014-07-28,76,72.0,,0.72,54.72
2014-07-29,82,72.0,,0.72,59.04
2014-07-30,77,72.0,,0.72,55.44
2014-07-31,83,72.0,,0.72,59.76
2014-08-01,78,71.0,False,0.71,55.379999999999995
2014-08-02,72,71.0,,0.71,51.12
2014-08-03,78,71.0,,0.71,55.379999999999995
2014-08-04,100,71.0,,0.71,71.0
2014-08-05,87,71.0,,0.71,61.769999999999996
2014-08-06,90,71.0,,0.71,63.9
2014-08-07,88,71.0,,0.71,62.48
2014-08-08,84,71.0,,0.71,59.64
2014-08-09,71,71.0,,0.71,50.41
2014-08-10,68,71.0,,0.71,48.28
2014-08-11,82,71.0,,0.71,58.22
2014-08-12,86,71.0,,0.71,61.059999999999995
2014-08-13,86,71.0,,0.71,61.059999999999995
2014-08-14,87,71.0,,0.71,61.769999999999996
2014-08-15,85,71.0,,0.71,60.349999999999994
2014-08-16,74,71.0,,0.71,52.54
2014-08-17,75,71.0,,0.71,53.25
2014-08-18,86,71.0,,0.71,61.059999999999995
2014-08-19,87,71.0,,0.71,61.769999999999996
2014-08-20,89,71.0,,0.71,63.19
2014-08-21,94,71.0,,0.71,66.74
2014-08-22,89,71.0,,0.71,63.19
2014-08-23,72,71.0,,0.71,51.12
2014-08-24,74,71.0,,0.71,52.54
2014-08-25,81,71.0,,0.71,57.51
2014-08-26,88,71.0,,0.71,62.48
2014-08-27,87,71.0,,0.71,61.769999999999996
2014-08-28,89,71.0,,0.71,63.19
2014-08-29,81,71.0,,0.71,57.51
2014-08-30,68,71.0,,0.71,48.28
2014-08-31,72,71.0,,0.71,51.12
2014-09-01,70,79.0,False,0.79,55.300000000000004
2014-09-02,74,79.0,,0.79,58.46
2014-09-03,81,79.0,,0.79,63.99
2014-09-04,84,79.0,,0.79,66.36
2014-09-05,81,79.0,,0.79,63.99
2014-09-06,96,79.0,,0.79,75.84
2014-09-07,74,79.0,,0.79,58.46
2014-09-08,80,79.0,,0.79,63.2
2014-09-09,84,79.0,,0.79,66.36
2014-09-10,78,79.0,,0.79,61.620000000000005
2014-09-11,83,79.0,,0.79,65.57000000000001
2014-09-12,75,79.0,,0.79,59.25
2014-09-13,69,79.0,,0.79,54.510000000000005
2014-09-14,65,79.0,,0.79,51.35
2014-09-15,84,79.0,,0.79,66.36
2014-09-16,84,79.0,,0.79,66.36
2014-09-17,84,79.0,,0.79,66.36
2014-09-18,84,79.0,,0.79,66.36
2014-09-19,79,79.0,,0.79,62.410000000000004
2014-09-20,64,79.0,,0.79,50.56
2014-09-21,66,79.0,,0.79,52.14
2014-09-22,82,79.0,,0.79,64.78
2014-09-23,85,79.0,,0.79,67.15
2014-09-24,90,79.0,,0.79,71.10000000000001
2014-09-25,94,79.0,,0.79,74.26
2014-09-26,87,79.0,,0.79,68.73
2014-09-27,73,79.0,,0.79,57.67
2014-09-28,77,79.0,,0.79,60.830000000000005
2014-09-29,88,79.0,,0.79,69.52000000000001
2014-09-30,100,79.0,,0.79,79.0
2014-10-01,100,97.0,False,0.97,97.0
2014-10-02,92,97.0,,0.97,89.24
2014-10-03,79,97.0,,0.97,76.63
2014-10-04,68,97.0,,0.97,65.96
2014-10-05,70,97.0,,0.97,67.89999999999999
2014-10-06,81,97.0,,0.97,78.57
2014-10-07,82,97.0,,0.97,79.53999999999999
2014-10-08,83,97.0,,0.97,80.50999999999999
2014-10-09,81,97.0,,0.97,78.57
2014-10-10,76,97.0,,0.97,73.72
2014-10-11,61,97.0,,0.97,59.17
2014-10-12,62,97.0,,0.97,60.14
2014-10-13,68,97.0,,0.97,65.96
2014-10-14,74,97.0,,0.97,71.78
2014-10-15,69,97.0,,0.97,66.92999999999999
2014-10-16,71,97.0,,0.97,68.87
2014-10-17,69,97.0,,0.97,66.92999999999999
2014-10-18,61,97.0,,0.97,59.17
2014-10-19,68,97.0,,0.97,65.96
2014-10-20,71,97.0,,0.97,68.87
2014-10-21,69,97.0,,0.97,66.92999999999999
2014-10-22,69,97.0,,0.97,66.92999999999999
2014-10-23,64,97.0,,0.97,62.08
2014-10-24,62,97.0,,0.97,60.14
2014-10-25,54,97.0,,0.97,52.379999999999995
2014-10-26,53,97.0,,0.97,51.41
2014-10-27,62,97.0,,0.97,60.14
2014-10-28,62,97.0,,0.97,60.14
2014-10-29,66,97.0,,0.97,64.02
2014-10-30,61,97.0,,0.97,59.17
2014-10-31,54,97.0,,0.97,52.379999999999995
2014-11-01,71,73.0,False,0.73,51.83
2014-11-02,74,73.0,,0.73,54.019999999999996
2014-11-03,100,73.0,,0.73,73.0
2014-11-04,87,73.0,,0.73,63.51
2014-11-05,83,73.0,,0.73,60.589999999999996
2014-11-06,89,73.0,,0.73,64.97
2014-11-07,89,73.0,,0.73,64.97
2014-11-08,67,73.0,,0.73,48.91
2014-11-09,68,73.0,,0.73,49.64
2014-11-10,83,73.0,,0.73,60.589999999999996
2014-11-11,86,73.0,,0.73,62.78
2014-11-12,88,73.0,,0.73,64.24
2014-11-13,87,73.0,,0.73,63.51
2014-11-14,86,73.0,,0.73,62.78
2014-11-15,69,73.0,,0.73,50.37
2014-11-16,73,73.0,,0.73,53.29
2014-11-17,85,73.0,,0.73,62.05
2014-11-18,86,73.0,,0.73,62.78
2014-11-19,90,73.0,,0.73,65.7
2014-11-20,87,73.0,,0.73,63.51
2014-11-21,79,73.0,,0.73,57.67
2014-11-22,66,73.0,,0.73,48.18
2014-11-23,62,73.0,,0.73,45.26
2014-11-24,72,73.0,,0.73,52.56
2014-11-25,74,73.0,,0.73,54.019999999999996
2014-11-26,64,73.0,,0.73,46.72
2014-11-27,55,73.0,,0.73,40.15
2014-11-28,56,73.0,,0.73,40.879999999999995
2014-11-29,57,73.0,,0.73,41.61
2014-11-30,54,73.0,,0.73,39.42
2014-12-01,84,65.0,False,0.65,54.6
2014-12-02,85,65.0,,0.65,55.25
2014-12-03,93,65.0,,0.65,60.45
2014-12-04,92,65.0,,0.65,59.800000000000004
2014-12-05,87,65.0,,0.65,56.550000000000004
2014-12-06,71,65.0,,0.65,46.15
2014-12-07,66,65.0,,0.65,42.9
2014-12-08,90,65.0,,0.65,58.5
2014-12-09,100,65.0,,0.65,65.0
2014-12-10,88,65.0,,0.65,57.2
2014-12-11,90,65.0,,0.65,58.5
2014-12-12,81,65.0,,0.65,52.65
2014-12-13,62,65.0,,0.65,40.300000000000004
2014-12-14,70,65.0,,0.65,45.5
2014-12-15,80,65.0,,0.65,52.0
2014-12-16,85,65.0,,0.65,55.25
2014-12-17,81,65.0,,0.65,52.65
2014-12-18,75,65.0,,0.65,48.75
2014-12-19,76,65.0,,0.65,49.4
2014-12-20,62,65.0,,0.65,40.300000000000004
2014-12-21,62,65.0,,0.65,40.300000000000004
2014-12-22,72,65.0,,0.65,46.800000000000004
2014-12-23,78,65.0,,0.65,50.7
2014-12-24,62,65.0,,0.65,40.300000000000004
2014-12-25,54,65.0,,0.65,35.1
2014-12-26,61,65.0,,0.65,39.65
2014-12-27,64,65.0,,0.65,41.6
2014-12-28,61,65.0,,0.65,39.65
2014-12-29,74,65.0,,0.65,48.1
2014-12-30,75,65.0,,0.65,48.75
2014-12-31,70,65.0,,0.65,45.5
2015-01-01,40,74.0,False,0.74,29.6
2015-01-02,45,74.0,,0.74,33.3
2015-01-03,42,74.0,,0.74,31.08
2015-01-04,100,74.0,,0.74,74.0
