date,world_unscaled,world_monthly,isPartial,scale,world
2016-07-09,85,24.0,,0.24,20.4
2016-07-10,94,24.0,,0.24,22.56
2016-07-11,83,24.0,,0.24,19.919999999999998
2016-07-12,79,24.0,,0.24,18.96
2016-07-13,80,24.0,,0.24,19.2
2016-07-14,75,24.0,,0.24,18.0
2016-07-15,84,24.0,,0.24,20.16
2016-07-16,91,24.0,,0.24,21.84
2016-07-17,95,24.0,,0.24,22.8
2016-07-18,81,24.0,,0.24,19.439999999999998
2016-07-19,81,24.0,,0.24,19.439999999999998
2016-07-20,81,24.0,,0.24,19.439999999999998
2016-07-21,78,24.0,,0.24,18.72
2016-07-22,75,24.0,,0.24,18.0
2016-07-23,85,24.0,,0.24,20.4
2016-07-24,91,24.0,,0.24,21.84
2016-07-25,81,24.0,,0.24,19.439999999999998
2016-07-26,79,24.0,,0.24,18.96
2016-07-27,78,24.0,,0.24,18.72
2016-07-28,79,24.0,,0.24,18.96
2016-07-29,89,24.0,,0.24,21.36
2016-07-30,100,24.0,,0.24,24.0
2016-07-31,88,24.0,,0.24,21.119999999999997
2016-08-01,80,24.0,False,0.24,19.2
2016-08-02,77,24.0,,0.24,18.48
2016-08-03,79,24.0,,0.24,18.96
2016-08-04,76,24.0,,0.24,18.24
2016-08-05,75,24.0,,0.24,18.0
2016-08-06,95,24.0,,0.24,22.8
2016-08-07,89,24.0,,0.24,21.36
2016-08-08,81,24.0,,0.24,19.439999999999998
2016-08-09,77,24.0,,0.24,18.48
2016-08-10,76,24.0,,0.24,18.24
2016-08-11,76,24.0,,0.24,18.24
2016-08-12,80,24.0,,0.24,19.2
2016-08-13,91,24.0,,0.24,21.84
2016-08-14,95,24.0,,0.24,22.8
2016-08-15,83,24.0,,0.24,19.919999999999998
2016-08-16,79,24.0,,0.24,18.96
2016-08-17,78,24.0,,0.24,18.72
2016-08-18,80,24.0,,0.24,19.2
2016-08-19,81,24.0,,0.24,19.439999999999998
2016-08-20,88,24.0,,0.24,21.119999999999997
2016-08-21,91,24.0,,0.24,21.84
2016-08-22,83,24.0,,0.24,19.919999999999998
2016-08-23,82,24.0,,0.24,19.68
2016-08-24,83,24.0,,0.24,19.919999999999998
2016-08-25,83,24.0,,0.24,19.919999999999998
2016-08-26,81,24.0,,0.24,19.439999999999998
2016-08-27,91,24.0,,0.24,21.84
2016-08-28,100,24.0,,0.24,24.0
2016-08-29,84,24.0,,0.24,20.16
2016-08-30,87,24.0,,0.24,20.88
2016-08-31,83,24.0,,0.24,19.919999999999998
2016-09-01,86,24.0,False,0.24,20.64
2016-09-02,84,24.0,,0.24,20.16
2016-09-03,89,24.0,,0.24,21.36
2016-09-04,89,24.0,,0.24,21.36
2016-09-05,97,24.0,,0.24,23.279999999999998
2016-09-06,94,24.0,,0.24,22.56
2016-09-07,90,24.0,,0.24,21.599999999999998
2016-09-08,88,24.0,,0.24,21.119999999999997
2016-09-09,86,24.0,,0.24,20.64
2016-09-10,88,24.0,,0.24,21.119999999999997
2016-09-11,100,24.0,,0.24,24.0
2016-09-12,92,24.0,,0.24,22.08
2016-09-13,87,24.0,,0.24,20.88
2016-09-14,85,24.0,,0.24,20.4
2016-09-15,84,24.0,,0.24,20.16
2016-09-16,82,24.0,,0.24,19.68
2016-09-17,88,24.0,,0.24,21.119999999999997
2016-09-18,89,24.0,,0.24,21.36
2016-09-19,85,24.0,,0.24,20.4
2016-09-20,85,24.0,,0.24,20.4
2016-09-21,94,24.0,,0.24,22.56
2016-09-22,88,24.0,,0.24,21.119999999999997
2016-09-23,82,24.0,,0.24,19.68
2016-09-24,84,24.0,,0.24,20.16
2016-09-25,89,24.0,,0.24,21.36
2016-09-26,83,24.0,,0.24,19.919999999999998
2016-09-27,80,24.0,,0.24,19.2
2016-09-28,83,24.0,,0.24,19.919999999999998
2016-09-29,83,24.0,,0.24,19.919999999999998
2016-09-30,84,24.0,,0.24,20.16
2016-10-01,31,34.0,False,0.34,10.540000000000001
2016-10-02,32,34.0,,0.34,10.88
2016-10-03,33,34.0,,0.34,11.22
2016-10-04,32,34.0,,0.34,10.88
2016-10-05,32,34.0,,0.34,10.88
2016-10-06,38,34.0,,0.34,12.920000000000002
2016-10-07,37,34.0,,0.34,12.58
2016-10-08,35,34.0,,0.34,11.9
2016-10-09,35,34.0,,0.34,11.9
2016-10-10,32,34.0,,0.34,10.88
2016-10-11,34,34.0,,0.34,11.56
2016-10-12,35,34.0,,0.34,11.9
2016-10-13,34,34.0,,0.34,11.56
2016-10-14,34,34.0,,0.34,11.56
2016-10-15,34,34.0,,0.34,11.56
2016-10-16,37,34.0,,0.34,12.58
2016-10-17,34,34.0,,0.34,11.56
2016-10-18,36,34.0,,0.34,12.24
2016-10-19,37,34.0,,0.34,12.58
2016-10-20,39,34.0,,0.34,13.260000000000002
2016-10-21,38,34.0,,0.34,12.920000000000002
2016-10-22,38,34.0,,0.34,12.920000000000002
2016-10-23,77,34.0,,0.34,26.180000000000003
2016-10-24,49,34.0,,0.34,16.66
2016-10-25,61,34.0,,0.34,20.740000000000002
2016-10-26,91,34.0,,0.34,30.94
2016-10-27,74,34.0,,0.34,25.16
2016-10-28,52,34.0,,0.34,17.68
2016-10-29,98,34.0,,0.34,33.32
2016-10-30,100,34.0,,0.34,34.0
2016-10-31,97,34.0,,0.34,32.980000000000004
2016-11-01,22,34.0,False,0.34,7.48
2016-11-02,51,34.0,,0.34,17.34
2016-11-03,100,34.0,,0.34,34.0
2016-11-04,18,34.0,,0.34,6.12
2016-11-05,15,34.0,,0.34,5.1000000000000005
2016-11-06,14,34.0,,0.34,4.760000000000001
2016-11-07,13,34.0,,0.34,4.42
2016-11-08,12,34.0,,0.34,4.08
2016-11-09,12,34.0,,0.34,4.08
2016-11-10,13,34.0,,0.34,4.42
2016-11-11,13,34.0,,0.34,4.42
2016-11-12,13,34.0,,0.34,4.42
2016-11-13,13,34.0,,0.34,4.42
2016-11-14,13,34.0,,0.34,4.42
2016-11-15,13,34.0,,0.34,4.42
2016-11-16,13,34.0,,0.34,4.42
2016-11-17,13,34.0,,0.34,4.42
2016-11-18,12,34.0,,0.34,4.08
2016-11-19,12,34.0,,0.34,4.08
2016-11-20,12,34.0,,0.34,4.08
2016-11-21,12,34.0,,0.34,4.08
2016-11-22,12,34.0,,0.34,4.08
2016-11-23,12,34.0,,0.34,4.08
2016-11-24,11,34.0,,0.34,3.74
2016-11-25,12,34.0,,0.34,4.08
2016-11-26,12,34.0,,0.34,4.08
2016-11-27,13,34.0,,0.34,4.42
2016-11-28,12,34.0,,0.34,4.08
2016-11-29,13,34.0,,0.34,4.42
2016-11-30,13,34.0,,0.34,4.42
2016-12-01,100,23.0,False,0.23,23.0
2016-12-02,96,23.0,,0.23,22.080000000000002
2016-12-03,93,23.0,,0.23,21.39
2016-12-04,98,23.0,,0.23,22.540000000000003
2016-12-05,97,23.0,,0.23,22.310000000000002
2016-12-06,91,23.0,,0.23,20.93
2016-12-07,93,23.0,,0.23,21.39
2016-12-08,94,23.0,,0.23,21.62
2016-12-09,85,23.0,,0.23,19.55
2016-12-10,83,23.0,,0.23,19.09
2016-12-11,92,23.0,,0.23,21.16
2016-12-12,91,23.0,,0.23,20.93
2016-12-13,89,23.0,,0.23,20.470000000000002
2016-12-14,90,23.0,,0.23,20.7
2016-12-15,89,23.0,,0.23,20.470000000000002
2016-12-16,85,23.0,,0.23,19.55
2016-12-17,85,23.0,,0.23,19.55
2016-12-18,92,23.0,,0.23,21.16
2016-12-19,90,23.0,,0.23,20.7
2016-12-20,86,23.0,,0.23,19.78
2016-12-21,84,23.0,,0.23,19.32
2016-12-22,82,23.0,,0.23,18.86
2016-12-23,81,23.0,,0.23,18.630000000000003
2016-12-24,82,23.0,,0.23,18.86
2016-12-25,85,23.0,,0.23,19.55
2016-12-26,88,23.0,,0.23,20.240000000000002
2016-12-27,85,23.0,,0.23,19.55
2016-12-28,85,23.0,,0.23,19.55
2016-12-29,87,23.0,,0.23,20.01
2016-12-30,83,23.0,,0.23,19.09
2016-12-31,91,23.0,,0.23,20.93
2017-01-01,91,25.0,False,0.25,22.75
2017-01-02,88,25.0,,0.25,22.0
2017-01-03,85,25.0,,0.25,21.25
2017-01-04,87,25.0,,0.25,21.75
2017-01-05,95,25.0,,0.25,23.75
2017-01-06,100,25.0,,0.25,25.0
2017-01-07,92,25.0,,0.25,23.0
2017-01-08,95,25.0,,0.25,23.75
2017-01-09,85,25.0,,0.25,21.25
2017-01-10,83,25.0,,0.25,20.75
2017-01-11,86,25.0,,0.25,21.5
2017-01-12,88,25.0,,0.25,22.0
2017-01-13,87,25.0,,0.25,21.75
2017-01-14,88,25.0,,0.25,22.0
2017-01-15,91,25.0,,0.25,22.75
2017-01-16,87,25.0,,0.25,21.75
2017-01-17,90,25.0,,0.25,22.5
2017-01-18,88,25.0,,0.25,22.0
2017-01-19,88,25.0,,0.25,22.0
2017-01-20,90,25.0,,0.25,22.5
2017-01-21,96,25.0,,0.25,24.0
2017-01-22,94,25.0,,0.25,23.5
2017-01-23,87,25.0,,0.25,21.75
2017-01-24,88,25.0,,0.25,22.0
2017-01-25,89,25.0,,0.25,22.25
2017-01-26,89,25.0,,0.25,22.25
2017-01-27,85,25.0,,0.25,21.25
2017-01-28,92,25.0,,0.25,23.0
2017-01-29,97,25.0,,0.25,24.25
2017-01-30,95,25.0,,0.25,23.75
2017-01-31,89,25.0,,0.25,22.25
2017-02-01,94,23.0,False,0.23,21.62
2017-02-02,93,23.0,,0.23,21.39
2017-02-03,91,23.0,,0.23,20.93
2017-02-04,95,23.0,,0.23,21.85
2017-02-05,94,23.0,,0.23,21.62
2017-02-06,91,23.0,,0.23,20.93
2017-02-07,94,23.0,,0.23,21.62
2017-02-08,97,23.0,,0.23,22.310000000000002
2017-02-09,93,23.0,,0.23,21.39
2017-02-10,90,23.0,,0.23,20.7
2017-02-11,90,23.0,,0.23,20.7
2017-02-12,100,23.0,,0.23,23.0
2017-02-13,91,23.0,,0.23,20.93
2017-02-14,89,23.0,,0.23,20.470000000000002
2017-02-15,92,23.0,,0.23,21.16
2017-02-16,95,23.0,,0.23,21.85
2017-02-17,92,23.0,,0.23,21.16
2017-02-18,93,23.0,,0.23,21.39
2017-02-19,100,23.0,,0.23,23.0
2017-02-20,95,23.0,,0.23,21.85
2017-02-21,92,23.0,,0.23,21.16
2017-02-22,94,23.0,,0.23,21.62
2017-02-23,94,23.0,,0.23,21.62
2017-02-24,90,23.0,,0.23,20.7
2017-02-25,93,23.0,,0.23,21.39
2017-02-26,98,23.0,,0.23,22.540000000000003
2017-02-27,92,23.0,,0.23,21.16
2017-02-28,92,23.0,,0.23,21.16
2017-03-01,76,26.0,False,0.26,19.76
2017-03-02,79,26.0,,0.26,20.54
2017-03-03,81,26.0,,0.26,21.060000000000002
2017-03-04,77,26.0,,0.26,20.02
2017-03-05,85,26.0,,0.26,22.1
2017-03-06,86,26.0,,0.26,22.36
2017-03-07,87,26.0,,0.26,22.62
2017-03-08,82,26.0,,0.26,21.32
2017-03-09,82,26.0,,0.26,21.32
2017-03-10,85,26.0,,0.26,22.1
2017-03-11,88,26.0,,0.26,22.880000000000003
2017-03-12,95,26.0,,0.26,24.7
2017-03-13,86,26.0,,0.26,22.36
2017-03-14,81,26.0,,0.26,21.060000000000002
2017-03-15,87,26.0,,0.26,22.62
2017-03-16,82,26.0,,0.26,21.32
2017-03-17,79,26.0,,0.26,20.54
2017-03-18,83,26.0,,0.26,21.580000000000002
2017-03-19,91,26.0,,0.26,23.66
2017-03-20,85,26.0,,0.26,22.1
2017-03-21,89,26.0,,0.26,23.14
2017-03-22,93,26.0,,0.26,24.18
2017-03-23,100,26.0,,0.26,26.0
2017-03-24,81,26.0,,0.26,21.060000000000002
2017-03-25,84,26.0,,0.26,21.84
2017-03-26,86,26.0,,0.26,22.36
2017-03-27,81,26.0,,0.26,21.060000000000002
2017-03-28,82,26.0,,0.26,21.32
2017-03-29,85,26.0,,0.26,22.1
2017-03-30,82,26.0,,0.26,21.32
2017-03-31,77,26.0,,0.26,20.02
2017-04-01,80,25.0,False,0.25,20.0
2017-04-02,90,25.0,,0.25,22.5
2017-04-03,85,25.0,,0.25,21.25
2017-04-04,79,25.0,,0.25,19.75
2017-04-05,82,25.0,,0.25,20.5
2017-04-06,85,25.0,,0.25,21.25
2017-04-07,100,25.0,,0.25,25.0
2017-04-08,86,25.0,,0.25,21.5
2017-04-09,89,25.0,,0.25,22.25
2017-04-10,89,25.0,,0.25,22.25
2017-04-11,92,25.0,,0.25,23.0
2017-04-12,87,25.0,,0.25,21.75
2017-04-13,89,25.0,,0.25,22.25
2017-04-14,84,25.0,,0.25,21.0
2017-04-15,89,25.0,,0.25,22.25
2017-04-16,86,25.0,,0.25,21.5
2017-04-17,80,25.0,,0.25,20.0
2017-04-18,81,25.0,,0.25,20.25
2017-04-19,82,25.0,,0.25,20.5
2017-04-20,87,25.0,,0.25,21.75
2017-04-21,83,25.0,,0.25,20.75
2017-04-22,83,25.0,,0.25,20.75
2017-04-23,90,25.0,,0.25,22.5
2017-04-24,92,25.0,,0.25,23.0
2017-04-25,94,25.0,,0.25,23.5
2017-04-26,93,25.0,,0.25,23.25
2017-04-27,92,25.0,,0.25,23.0
2017-04-28,82,25.0,,0.25,20.5
2017-04-29,81,25.0,,0.25,20.25
2017-04-30,87,25.0,,0.25,21.75
2017-05-01,95,24.0,False,0.24,22.8
2017-05-02,92,24.0,,0.24,22.08
2017-05-03,92,24.0,,0.24,22.08
2017-05-04,89,24.0,,0.24,21.36
2017-05-05,89,24.0,,0.24,21.36
2017-05-06,89,24.0,,0.24,21.36
2017-05-07,96,24.0,,0.24,23.04
2017-05-08,94,24.0,,0.24,22.56
2017-05-09,94,24.0,,0.24,22.56
2017-05-10,92,24.0,,0.24,22.08
2017-05-11,94,24.0,,0.24,22.56
2017-05-12,89,24.0,,0.24,21.36
2017-05-13,86,24.0,,0.24,20.64
2017-05-14,91,24.0,,0.24,21.84
2017-05-15,92,24.0,,0.24,22.08
2017-05-16,91,24.0,,0.24,21.84
2017-05-17,89,24.0,,0.24,21.36
2017-05-18,88,24.0,,0.24,21.119999999999997
2017-05-19,87,24.0,,0.24,20.88
2017-05-20,87,24.0,,0.24,20.88
2017-05-21,93,24.0,,0.24,22.32
2017-05-22,94,24.0,,0.24,22.56
2017-05-23,90,24.0,,0.24,21.599999999999998
2017-05-24,85,24.0,,0.24,20.4
2017-05-25,84,24.0,,0.24,20.16
2017-05-26,84,24.0,,0.24,20.16
2017-05-27,85,24.0,,0.24,20.4
2017-05-28,95,24.0,,0.24,22.8
2017-05-29,100,24.0,,0.24,24.0
2017-05-30,91,24.0,,0.24,21.84
2017-05-31,94,24.0,,0.24,22.56
2017-06-01,85,24.0,False,0.24,20.4
2017-06-02,83,24.0,,0.24,19.919999999999998
2017-06-03,88,24.0,,0.24,21.119999999999997
2017-06-04,99,24.0,,0.24,23.759999999999998
2017-06-05,82,24.0,,0.24,19.68
2017-06-06,85,24.0,,0.24,20.4
2017-06-07,84,24.0,,0.24,20.16
2017-06-08,78,24.0,,0.24,18.72
2017-06-09,82,24.0,,0.24,19.68
2017-06-10,81,24.0,,0.24,19.439999999999998
2017-06-11,97,24.0,,0.24,23.279999999999998
2017-06-12,88,24.0,,0.24,21.119999999999997
2017-06-13,84,24.0,,0.24,20.16
2017-06-14,82,24.0,,0.24,19.68
2017-06-15,80,24.0,,0.24,19.2
2017-06-16,76,24.0,,0.24,18.24
2017-06-17,86,24.0,,0.24,20.64
2017-06-18,100,24.0,,0.24,24.0
2017-06-19,84,24.0,,0.24,20.16
2017-06-20,82,24.0,,0.24,19.68
2017-06-21,85,24.0,,0.24,20.4
2017-06-22,82,24.0,,0.24,19.68
2017-06-23,82,24.0,,0.24,19.68
2017-06-24,97,24.0,,0.24,23.279999999999998
2017-06-25,94,24.0,,0.24,22.56
2017-06-26,82,24.0,,0.24,19.68
2017-06-27,81,24.0,,0.24,19.439999999999998
2017-06-28,87,24.0,,0.24,20.88
2017-06-29,76,24.0,,0.24,18.24
2017-06-30,74,24.0,,0.24,17.759999999999998
2017-07-01,82,22.0,False,0.22,18.04
2017-07-02,90,22.0,,0.22,19.8
2017-07-03,82,22.0,,0.22,18.04
2017-07-04,86,22.0,,0.22,18.92
2017-07-05,82,22.0,,0.22,18.04
2017-07-06,81,22.0,,0.22,17.82
2017-07-07,79,22.0,,0.22,17.38
2017-07-08,88,22.0,,0.22,19.36
2017-07-09,90,22.0,,0.22,19.8
2017-07-10,83,22.0,,0.22,18.26
2017-07-11,78,22.0,,0.22,17.16
2017-07-12,83,22.0,,0.22,18.26
2017-07-13,79,22.0,,0.22,17.38
2017-07-14,77,22.0,,0.22,16.94
2017-07-15,87,22.0,,0.22,19.14
2017-07-16,91,22.0,,0.22,20.02
2017-07-17,83,22.0,,0.22,18.26
2017-07-18,79,22.0,,0.22,17.38
2017-07-19,81,22.0,,0.22,17.82
2017-07-20,79,22.0,,0.22,17.38
2017-07-21,81,22.0,,0.22,17.82
2017-07-22,86,22.0,,0.22,18.92
2017-07-23,100,22.0,,0.22,22.0
2017-07-24,80,22.0,,0.22,17.6
2017-07-25,76,22.0,,0.22,16.72
2017-07-26,81,22.0,,0.22,17.82
2017-07-27,84,22.0,,0.22,18.48
2017-07-28,81,22.0,,0.22,17.82
2017-07-29,88,22.0,,0.22,19.36
2017-07-30,91,22.0,,0.22,20.02
2017-07-31,78,22.0,,0.22,17.16
2017-08-01,79,23.0,False,0.23,18.17
2017-08-02,78,23.0,,0.23,17.94
2017-08-03,78,23.0,,0.23,17.94
2017-08-04,78,23.0,,0.23,17.94
2017-08-05,91,23.0,,0.23,20.93
2017-08-06,97,23.0,,0.23,22.310000000000002
2017-08-07,82,23.0,,0.23,18.86
2017-08-08,84,23.0,,0.23,19.32
2017-08-09,100,23.0,,0.23,23.0
2017-08-10,90,23.0,,0.23,20.7
2017-08-11,90,23.0,,0.23,20.7
2017-08-12,96,23.0,,0.23,22.080000000000002
2017-08-13,98,23.0,,0.23,22.540000000000003
2017-08-14,83,23.0,,0.23,19.09
2017-08-15,80,23.0,,0.23,18.400000000000002
2017-08-16,81,23.0,,0.23,18.630000000000003
2017-08-17,85,23.0,,0.23,19.55
2017-08-18,81,23.0,,0.23,18.630000000000003
2017-08-19,90,23.0,,0.23,20.7
2017-08-20,98,23.0,,0.23,22.540000000000003
2017-08-21,82,23.0,,0.23,18.86
2017-08-22,85,23.0,,0.23,19.55
2017-08-23,84,23.0,,0.23,19.32
2017-08-24,83,23.0,,0.23,19.09
2017-08-25,84,23.0,,0.23,19.32
2017-08-26,89,23.0,,0.23,20.470000000000002
2017-08-27,92,23.0,,0.23,21.16
2017-08-28,80,23.0,,0.23,18.400000000000002
2017-08-29,79,23.0,,0.23,18.17
2017-08-30,79,23.0,,0.23,18.17
2017-08-31,81,23.0,,0.23,18.630000000000003
2017-09-01,72,24.0,False,0.24,17.28
2017-09-02,70,24.0,,0.24,16.8
2017-09-03,77,24.0,,0.24,18.48
2017-09-04,76,24.0,,0.24,18.24
2017-09-05,76,24.0,,0.24,18.24
2017-09-06,77,24.0,,0.24,18.48
2017-09-07,72,24.0,,0.24,17.28
2017-09-08,76,24.0,,0.24,18.24
2017-09-09,73,24.0,,0.24,17.52
2017-09-10,72,24.0,,0.24,17.28
2017-09-11,80,24.0,,0.24,19.2
2017-09-12,73,24.0,,0.24,17.52
2017-09-13,71,24.0,,0.24,17.04
2017-09-14,68,24.0,,0.24,16.32
2017-09-15,70,24.0,,0.24,16.8
2017-09-16,65,24.0,,0.24,15.6
2017-09-17,68,24.0,,0.24,16.32
2017-09-18,68,24.0,,0.24,16.32
2017-09-19,75,24.0,,0.24,18.0
2017-09-20,83,24.0,,0.24,19.919999999999998
2017-09-21,85,24.0,,0.24,20.4
2017-09-22,87,24.0,,0.24,20.88
2017-09-23,100,24.0,,0.24,24.0
2017-09-24,79,24.0,,0.24,18.96
2017-09-25,72,24.0,,0.24,17.28
2017-09-26,67,24.0,,0.24,16.08
2017-09-27,70,24.0,,0.24,16.8
2017-09-28,70,24.0,,0.24,16.8
2017-09-29,66,24.0,,0.24,15.84
2017-09-30,66,24.0,,0.24,15.84
2017-10-01,30,33.0,False,0.33,9.9
2017-10-02,32,33.0,,0.33,10.56
2017-10-03,31,33.0,,0.33,10.23
2017-10-04,33,33.0,,0.33,10.89
2017-10-05,33,33.0,,0.33,10.89
2017-10-06,34,33.0,,0.33,11.22
2017-10-07,35,33.0,,0.33,11.55
2017-10-08,33,33.0,,0.33,10.89
2017-10-09,35,33.0,,0.33,11.55
2017-10-10,36,33.0,,0.33,11.88
2017-10-11,48,33.0,,0.33,15.84
2017-10-12,34,33.0,,0.33,11.22
2017-10-13,33,33.0,,0.33,10.89
2017-10-14,32,33.0,,0.33,10.56
2017-10-15,32,33.0,,0.33,10.56
2017-10-16,32,33.0,,0.33,10.56
2017-10-17,32,33.0,,0.33,10.56
2017-10-18,34,33.0,,0.33,11.22
2017-10-19,35,33.0,,0.33,11.55
2017-10-20,41,33.0,,0.33,13.530000000000001
2017-10-21,37,33.0,,0.33,12.21
2017-10-22,52,33.0,,0.33,17.16
2017-10-23,40,33.0,,0.33,13.200000000000001
2017-10-24,48,33.0,,0.33,15.84
2017-10-25,65,33.0,,0.33,21.45
2017-10-26,73,33.0,,0.33,24.09
2017-10-27,43,33.0,,0.33,14.190000000000001
2017-10-28,74,33.0,,0.33,24.42
2017-10-29,79,33.0,,0.33,26.07
2017-10-30,100,33.0,,0.33,33.0
2017-10-31,50,33.0,,0.33,16.5
2017-11-01,82,29.0,False,0.29,23.779999999999998
2017-11-02,100,29.0,,0.29,28.999999999999996
2017-11-03,30,29.0,,0.29,8.7
2017-11-04,27,29.0,,0.29,7.829999999999999
2017-11-05,26,29.0,,0.29,7.539999999999999
2017-11-06,25,29.0,,0.29,7.249999999999999
2017-11-07,24,29.0,,0.29,6.959999999999999
2017-11-08,24,29.0,,0.29,6.959999999999999
2017-11-09,24,29.0,,0.29,6.959999999999999
2017-11-10,24,29.0,,0.29,6.959999999999999
2017-11-11,24,29.0,,0.29,6.959999999999999
2017-11-12,25,29.0,,0.29,7.249999999999999
2017-11-13,27,29.0,,0.29,7.829999999999999
2017-11-14,27,29.0,,0.29,7.829999999999999
2017-11-15,26,29.0,,0.29,7.539999999999999
2017-11-16,27,29.0,,0.29,7.829999999999999
2017-11-17,25,29.0,,0.29,7.249999999999999
2017-11-18,24,29.0,,0.29,6.959999999999999
2017-11-19,25,29.0,,0.29,7.249999999999999
2017-11-20,23,29.0,,0.29,6.67
2017-11-21,23,29.0,,0.29,6.67
2017-11-22,21,29.0,,0.29,6.09
2017-11-23,21,29.0,,0.29,6.09
2017-11-24,22,29.0,,0.29,6.38
2017-11-25,23,29.0,,0.29,6.67
2017-11-26,24,29.0,,0.29,6.959999999999999
2017-11-27,25,29.0,,0.29,7.249999999999999
2017-11-28,24,29.0,,0.29,6.959999999999999
2017-11-29,25,29.0,,0.29,7.249999999999999
2017-11-30,27,29.0,,0.29,7.829999999999999
2017-12-01,100,26.0,False,0.26,26.0
2017-12-02,82,26.0,,0.26,21.32
2017-12-03,77,26.0,,0.26,20.02
2017-12-04,75,26.0,,0.26,19.5
2017-12-05,72,26.0,,0.26,18.72
2017-12-06,73,26.0,,0.26,18.98
2017-12-07,77,26.0,,0.26,20.02
2017-12-08,82,26.0,,0.26,21.32
2017-12-09,75,26.0,,0.26,19.5
2017-12-10,78,26.0,,0.26,20.28
2017-12-11,74,26.0,,0.26,19.240000000000002
2017-12-12,72,26.0,,0.26,18.72
2017-12-13,69,26.0,,0.26,17.94
2017-12-14,68,26.0,,0.26,17.68
2017-12-15,64,26.0,,0.26,16.64
2017-12-16,66,26.0,,0.26,17.16
2017-12-17,68,26.0,,0.26,17.68
2017-12-18,68,26.0,,0.26,17.68
2017-12-19,68,26.0,,0.26,17.68
2017-12-20,68,26.0,,0.26,17.68
2017-12-21,63,26.0,,0.26,16.38
2017-12-22,63,26.0,,0.26,16.38
2017-12-23,68,26.0,,0.26,17.68
2017-12-24,68,26.0,,0.26,17.68
2017-12-25,78,26.0,,0.26,20.28
2017-12-26,77,26.0,,0.26,20.02
2017-12-27,75,26.0,,0.26,19.5
2017-12-28,75,26.0,,0.26,19.5
2017-12-29,77,26.0,,0.26,20.02
2017-12-30,79,26.0,,0.26,20.54
2017-12-31,80,26.0,,0.26,20.8
2018-01-01,84,27.0,False,0.27,22.68
2018-01-02,74,27.0,,0.27,19.98
2018-01-03,75,27.0,,0.27,20.25
2018-01-04,72,27.0,,0.27,19.44
2018-01-05,79,27.0,,0.27,21.330000000000002
2018-01-06,90,27.0,,0.27,24.3
2018-01-07,86,27.0,,0.27,23.220000000000002
2018-01-08,76,27.0,,0.27,20.520000000000003
2018-01-09,75,27.0,,0.27,20.25
2018-01-10,80,27.0,,0.27,21.6
2018-01-11,79,27.0,,0.27,21.330000000000002
2018-01-12,78,27.0,,0.27,21.060000000000002
2018-01-13,80,27.0,,0.27,21.6
2018-01-14,82,27.0,,0.27,22.14
2018-01-15,77,27.0,,0.27,20.790000000000003
2018-01-16,74,27.0,,0.27,19.98
2018-01-17,73,27.0,,0.27,19.71
2018-01-18,77,27.0,,0.27,20.790000000000003
2018-01-19,77,27.0,,0.27,20.790000000000003
2018-01-20,75,27.0,,0.27,20.25
2018-01-21,80,27.0,,0.27,21.6
2018-01-22,77,27.0,,0.27,20.790000000000003
2018-01-23,75,27.0,,0.27,20.25
2018-01-24,79,27.0,,0.27,21.330000000000002
2018-01-25,80,27.0,,0.27,21.6
2018-01-26,88,27.0,,0.27,23.76
2018-01-27,95,27.0,,0.27,25.650000000000002
2018-01-28,100,27.0,,0.27,27.0
2018-01-29,89,27.0,,0.27,24.03
2018-01-30,87,27.0,,0.27,23.490000000000002
2018-01-31,87,27.0,,0.27,23.490000000000002
2018-02-01,94,27.0,False,0.27,25.380000000000003
2018-02-02,94,27.0,,0.27,25.380000000000003
2018-02-03,99,27.0,,0.27,26.73
2018-02-04,100,27.0,,0.27,27.0
2018-02-05,96,27.0,,0.27,25.92
2018-02-06,92,27.0,,0.27,24.840000000000003
2018-02-07,87,27.0,,0.27,23.490000000000002
2018-02-08,90,27.0,,0.27,24.3
2018-02-09,93,27.0,,0.27,25.110000000000003
2018-02-10,95,27.0,,0.27,25.650000000000002
2018-02-11,97,27.0,,0.27,26.19
2018-02-12,91,27.0,,0.27,24.57
2018-02-13,88,27.0,,0.27,23.76
2018-02-14,83,27.0,,0.27,22.41
2018-02-15,87,27.0,,0.27,23.490000000000002
2018-02-16,86,27.0,,0.27,23.220000000000002
2018-02-17,90,27.0,,0.27,24.3
2018-02-18,93,27.0,,0.27,25.110000000000003
2018-02-19,85,27.0,,0.27,22.950000000000003
2018-02-20,88,27.0,,0.27,23.76
2018-02-21,85,27.0,,0.27,22.950000000000003
2018-02-22,87,27.0,,0.27,23.490000000000002
2018-02-23,82,27.0,,0.27,22.14
2018-02-24,84,27.0,,0.27,22.68
2018-02-25,91,27.0,,0.27,24.57
2018-02-26,87,27.0,,0.27,23.490000000000002
2018-02-27,85,27.0,,0.27,22.950000000000003
2018-02-28,85,27.0,,0.27,22.950000000000003
2018-03-01,96,25.0,False,0.25,24.0
2018-03-02,89,25.0,,0.25,22.25
2018-03-03,97,25.0,,0.25,24.25
2018-03-04,97,25.0,,0.25,24.25
2018-03-05,97,25.0,,0.25,24.25
2018-03-06,93,25.0,,0.25,23.25
2018-03-07,93,25.0,,0.25,23.25
2018-03-08,95,25.0,,0.25,23.75
2018-03-09,97,25.0,,0.25,24.25
2018-03-10,91,25.0,,0.25,22.75
2018-03-11,100,25.0,,0.25,25.0
