date,profit_unscaled,profit_monthly,isPartial,scale,profit
2017-04-11,93,93.0,,0.93,86.49000000000001
2017-04-12,85,93.0,,0.93,79.05
2017-04-13,80,93.0,,0.93,74.4
2017-04-14,79,93.0,,0.93,73.47
2017-04-15,49,93.0,,0.93,45.57
2017-04-16,49,93.0,,0.93,45.57
2017-04-17,83,93.0,,0.93,77.19
2017-04-18,91,93.0,,0.93,84.63000000000001
2017-04-19,91,93.0,,0.93,84.63000000000001
2017-04-20,84,93.0,,0.93,78.12
2017-04-21,71,93.0,,0.93,66.03
2017-04-22,58,93.0,,0.93,53.940000000000005
2017-04-23,64,93.0,,0.93,59.52
2017-04-24,94,93.0,,0.93,87.42
2017-04-25,100,93.0,,0.93,93.0
2017-04-26,98,93.0,,0.93,91.14
2017-04-27,87,93.0,,0.93,80.91000000000001
2017-04-28,84,93.0,,0.93,78.12
2017-04-29,56,93.0,,0.93,52.080000000000005
2017-04-30,67,93.0,,0.93,62.31
2017-05-01,97,85.0,False,0.85,82.45
2017-05-02,99,85.0,,0.85,84.14999999999999
2017-05-03,94,85.0,,0.85,79.89999999999999
2017-05-04,88,85.0,,0.85,74.8
2017-05-05,83,85.0,,0.85,70.55
2017-05-06,58,85.0,,0.85,49.3
2017-05-07,70,85.0,,0.85,59.5
2017-05-08,97,85.0,,0.85,82.45
2017-05-09,100,85.0,,0.85,85.0
2017-05-10,88,85.0,,0.85,74.8
2017-05-11,91,85.0,,0.85,77.35
2017-05-12,80,85.0,,0.85,68.0
2017-05-13,53,85.0,,0.85,45.05
2017-05-14,51,85.0,,0.85,43.35
2017-05-15,78,85.0,,0.85,66.3
2017-05-16,79,85.0,,0.85,67.14999999999999
2017-05-17,78,85.0,,0.85,66.3
2017-05-18,79,85.0,,0.85,67.14999999999999
2017-05-19,71,85.0,,0.85,60.35
2017-05-20,51,85.0,,0.85,43.35
2017-05-21,57,85.0,,0.85,48.449999999999996
2017-05-22,77,85.0,,0.85,65.45
2017-05-23,85,85.0,,0.85,72.25
2017-05-24,83,85.0,,0.85,70.55
2017-05-25,81,85.0,,0.85,68.85
2017-05-26,61,85.0,,0.85,51.85
2017-05-27,48,85.0,,0.85,40.8
2017-05-28,46,85.0,,0.85,39.1
2017-05-29,57,85.0,,0.85,48.449999999999996
2017-05-30,76,85.0,,0.85,64.6
2017-05-31,81,85.0,,0.85,68.85
2017-06-01,83,80.0,False,0.8,66.4
2017-06-02,76,80.0,,0.8,60.800000000000004
2017-06-03,62,80.0,,0.8,49.6
2017-06-04,62,80.0,,0.8,49.6
2017-06-05,89,80.0,,0.8,71.2
2017-06-06,97,80.0,,0.8,77.60000000000001
2017-06-07,100,80.0,,0.8,80.0
2017-06-08,79,80.0,,0.8,63.2
2017-06-09,75,80.0,,0.8,60.0
2017-06-10,59,80.0,,0.8,47.2
2017-06-11,66,80.0,,0.8,52.800000000000004
2017-06-12,81,80.0,,0.8,64.8
2017-06-13,78,80.0,,0.8,62.400000000000006
2017-06-14,88,80.0,,0.8,70.4
2017-06-15,86,80.0,,0.8,68.8
2017-06-16,85,80.0,,0.8,68.0
2017-06-17,62,80.0,,0.8,49.6
2017-06-18,61,80.0,,0.8,48.800000000000004
2017-06-19,87,80.0,,0.8,69.60000000000001
2017-06-20,76,80.0,,0.8,60.800000000000004
2017-06-21,91,80.0,,0.8,72.8
2017-06-22,89,80.0,,0.8,71.2
2017-06-23,82,80.0,,0.8,65.60000000000001
2017-06-24,63,80.0,,0.8,50.400000000000006
2017-06-25,53,80.0,,0.8,42.400000000000006
2017-06-26,84,80.0,,0.8,67.2
2017-06-27,87,80.0,,0.8,69.60000000000001
2017-06-28,89,80.0,,0.8,71.2
2017-06-29,85,80.0,,0.8,68.0
2017-06-30,72,80.0,,0.8,57.6
2017-07-01,53,77.0,False,0.77,40.81
2017-07-02,68,77.0,,0.77,52.36
2017-07-03,64,77.0,,0.77,49.28
2017-07-04,66,77.0,,0.77,50.82
2017-07-05,82,77.0,,0.77,63.14
2017-07-06,88,77.0,,0.77,67.76
2017-07-07,75,77.0,,0.77,57.75
2017-07-08,60,77.0,,0.77,46.2
2017-07-09,68,77.0,,0.77,52.36
2017-07-10,86,77.0,,0.77,66.22
2017-07-11,97,77.0,,0.77,74.69
2017-07-12,96,77.0,,0.77,73.92
2017-07-13,97,77.0,,0.77,74.69
2017-07-14,76,77.0,,0.77,58.52
2017-07-15,59,77.0,,0.77,45.43
2017-07-16,66,77.0,,0.77,50.82
2017-07-17,77,77.0,,0.77,59.29
2017-07-18,93,77.0,,0.77,71.61
2017-07-19,90,77.0,,0.77,69.3
2017-07-20,76,77.0,,0.77,58.52
2017-07-21,73,77.0,,0.77,56.21
2017-07-22,57,77.0,,0.77,43.89
2017-07-23,59,77.0,,0.77,45.43
2017-07-24,87,77.0,,0.77,66.99
2017-07-25,86,77.0,,0.77,66.22
2017-07-26,100,77.0,,0.77,77.0
2017-07-27,92,77.0,,0.77,70.84
2017-07-28,94,77.0,,0.77,72.38
2017-07-29,69,77.0,,0.77,53.13
2017-07-30,66,77.0,,0.77,50.82
2017-07-31,82,77.0,,0.77,63.14
2017-08-01,95,77.0,False,0.77,73.15
2017-08-02,94,77.0,,0.77,72.38
2017-08-03,88,77.0,,0.77,67.76
2017-08-04,88,77.0,,0.77,67.76
2017-08-05,58,77.0,,0.77,44.660000000000004
2017-08-06,64,77.0,,0.77,49.28
2017-08-07,92,77.0,,0.77,70.84
2017-08-08,82,77.0,,0.77,63.14
2017-08-09,89,77.0,,0.77,68.53
2017-08-10,85,77.0,,0.77,65.45
2017-08-11,75,77.0,,0.77,57.75
2017-08-12,56,77.0,,0.77,43.120000000000005
2017-08-13,58,77.0,,0.77,44.660000000000004
2017-08-14,82,77.0,,0.77,63.14
2017-08-15,80,77.0,,0.77,61.6
2017-08-16,86,77.0,,0.77,66.22
2017-08-17,77,77.0,,0.77,59.29
2017-08-18,68,77.0,,0.77,52.36
2017-08-19,52,77.0,,0.77,40.04
2017-08-20,56,77.0,,0.77,43.120000000000005
2017-08-21,74,77.0,,0.77,56.980000000000004
2017-08-22,83,77.0,,0.77,63.910000000000004
2017-08-23,89,77.0,,0.77,68.53
2017-08-24,77,77.0,,0.77,59.29
2017-08-25,64,77.0,,0.77,49.28
2017-08-26,54,77.0,,0.77,41.58
2017-08-27,62,77.0,,0.77,47.74
2017-08-28,79,77.0,,0.77,60.83
2017-08-29,78,77.0,,0.77,60.06
2017-08-30,99,77.0,,0.77,76.23
2017-08-31,100,77.0,,0.77,77.0
2017-09-01,76,82.0,False,0.82,62.31999999999999
2017-09-02,54,82.0,,0.82,44.279999999999994
2017-09-03,62,82.0,,0.82,50.839999999999996
2017-09-04,74,82.0,,0.82,60.68
2017-09-05,88,82.0,,0.82,72.16
2017-09-06,89,82.0,,0.82,72.97999999999999
2017-09-07,87,82.0,,0.82,71.33999999999999
2017-09-08,72,82.0,,0.82,59.04
2017-09-09,55,82.0,,0.82,45.099999999999994
2017-09-10,53,82.0,,0.82,43.46
2017-09-11,80,82.0,,0.82,65.6
2017-09-12,91,82.0,,0.82,74.61999999999999
2017-09-13,100,82.0,,0.82,82.0
2017-09-14,89,82.0,,0.82,72.97999999999999
2017-09-15,80,82.0,,0.82,65.6
2017-09-16,59,82.0,,0.82,48.379999999999995
2017-09-17,73,82.0,,0.82,59.86
2017-09-18,95,82.0,,0.82,77.89999999999999
2017-09-19,88,82.0,,0.82,72.16
2017-09-20,91,82.0,,0.82,74.61999999999999
2017-09-21,86,82.0,,0.82,70.52
2017-09-22,79,82.0,,0.82,64.78
2017-09-23,61,82.0,,0.82,50.019999999999996
2017-09-24,62,82.0,,0.82,50.839999999999996
2017-09-25,98,82.0,,0.82,80.36
2017-09-26,98,82.0,,0.82,80.36
2017-09-27,84,82.0,,0.82,68.88
2017-09-28,96,82.0,,0.82,78.72
2017-09-29,77,82.0,,0.82,63.13999999999999
2017-09-30,71,82.0,,0.82,58.22
2017-10-01,51,90.0,False,0.9,45.9
2017-10-02,80,90.0,,0.9,72.0
2017-10-03,86,90.0,,0.9,77.4
2017-10-04,96,90.0,,0.9,86.4
2017-10-05,79,90.0,,0.9,71.10000000000001
2017-10-06,80,90.0,,0.9,72.0
2017-10-07,60,90.0,,0.9,54.0
2017-10-08,58,90.0,,0.9,52.2
2017-10-09,89,90.0,,0.9,80.10000000000001
2017-10-10,90,90.0,,0.9,81.0
2017-10-11,82,90.0,,0.9,73.8
2017-10-12,97,90.0,,0.9,87.3
2017-10-13,78,90.0,,0.9,70.2
2017-10-14,61,90.0,,0.9,54.9
2017-10-15,64,90.0,,0.9,57.6
2017-10-16,88,90.0,,0.9,79.2
2017-10-17,96,90.0,,0.9,86.4
2017-10-18,82,90.0,,0.9,73.8
2017-10-19,93,90.0,,0.9,83.7
2017-10-20,72,90.0,,0.9,64.8
2017-10-21,56,90.0,,0.9,50.4
2017-10-22,55,90.0,,0.9,49.5
2017-10-23,87,90.0,,0.9,78.3
2017-10-24,100,90.0,,0.9,90.0
2017-10-25,92,90.0,,0.9,82.8
2017-10-26,89,90.0,,0.9,80.10000000000001
2017-10-27,81,90.0,,0.9,72.9
2017-10-28,51,90.0,,0.9,45.9
2017-10-29,62,90.0,,0.9,55.800000000000004
2017-10-30,91,90.0,,0.9,81.9
2017-10-31,87,90.0,,0.9,78.3
2017-11-01,78,90.0,False,0.9,70.2
2017-11-02,87,90.0,,0.9,78.3
2017-11-03,77,90.0,,0.9,69.3
2017-11-04,45,90.0,,0.9,40.5
2017-11-05,57,90.0,,0.9,51.300000000000004
2017-11-06,82,90.0,,0.9,73.8
2017-11-07,82,90.0,,0.9,73.8
2017-11-08,86,90.0,,0.9,77.4
2017-11-09,90,90.0,,0.9,81.0
2017-11-10,63,90.0,,0.9,56.7
2017-11-11,53,90.0,,0.9,47.7
2017-11-12,54,90.0,,0.9,48.6
2017-11-13,80,90.0,,0.9,72.0
2017-11-14,94,90.0,,0.9,84.60000000000001
2017-11-15,94,90.0,,0.9,84.60000000000001
2017-11-16,79,90.0,,0.9,71.10000000000001
2017-11-17,72,90.0,,0.9,64.8
2017-11-18,49,90.0,,0.9,44.1
2017-11-19,49,90.0,,0.9,44.1
2017-11-20,73,90.0,,0.9,65.7
2017-11-21,61,90.0,,0.9,54.9
2017-11-22,63,90.0,,0.9,56.7
2017-11-23,38,90.0,,0.9,34.2
2017-11-24,40,90.0,,0.9,36.0
2017-11-25,47,90.0,,0.9,42.300000000000004
2017-11-26,52,90.0,,0.9,46.800000000000004
2017-11-27,88,90.0,,0.9,79.2
2017-11-28,100,90.0,,0.9,90.0
2017-11-29,94,90.0,,0.9,84.60000000000001
2017-11-30,86,90.0,,0.9,77.4
2017-12-01,86,83.0,False,0.83,71.38
2017-12-02,55,83.0,,0.83,45.65
2017-12-03,62,83.0,,0.83,51.46
2017-12-04,92,83.0,,0.83,76.36
2017-12-05,90,83.0,,0.83,74.7
2017-12-06,100,83.0,,0.83,83.0
2017-12-07,83,83.0,,0.83,68.89
2017-12-08,78,83.0,,0.83,64.74
2017-12-09,54,83.0,,0.83,44.82
2017-12-10,60,83.0,,0.83,49.8
2017-12-11,95,83.0,,0.83,78.85
2017-12-12,84,83.0,,0.83,69.72
2017-12-13,94,83.0,,0.83,78.02
2017-12-14,92,83.0,,0.83,76.36
2017-12-15,67,83.0,,0.83,55.61
2017-12-16,52,83.0,,0.83,43.16
2017-12-17,46,83.0,,0.83,38.18
2017-12-18,65,83.0,,0.83,53.949999999999996
2017-12-19,66,83.0,,0.83,54.779999999999994
2017-12-20,68,83.0,,0.83,56.44
2017-12-21,62,83.0,,0.83,51.46
2017-12-22,51,83.0,,0.83,42.33
2017-12-23,44,83.0,,0.83,36.519999999999996
2017-12-24,40,83.0,,0.83,33.199999999999996
2017-12-25,39,83.0,,0.83,32.37
2017-12-26,41,83.0,,0.83,34.03
2017-12-27,55,83.0,,0.83,45.65
2017-12-28,67,83.0,,0.83,55.61
2017-12-29,66,83.0,,0.83,54.779999999999994
2017-12-30,46,83.0,,0.83,38.18
2017-12-31,47,83.0,,0.83,39.01
2018-01-01,40,88.0,False,0.88,35.2
2018-01-02,65,88.0,,0.88,57.2
2018-01-03,73,88.0,,0.88,64.24
2018-01-04,66,88.0,,0.88,58.08
2018-01-05,76,88.0,,0.88,66.88
2018-01-06,55,88.0,,0.88,48.4
2018-01-07,54,88.0,,0.88,47.52
2018-01-08,72,88.0,,0.88,63.36
2018-01-09,73,88.0,,0.88,64.24
2018-01-10,91,88.0,,0.88,80.08
2018-01-11,69,88.0,,0.88,60.72
2018-01-12,72,88.0,,0.88,63.36
2018-01-13,51,88.0,,0.88,44.88
2018-01-14,51,88.0,,0.88,44.88
2018-01-15,57,88.0,,0.88,50.160000000000004
2018-01-16,72,88.0,,0.88,63.36
2018-01-17,79,88.0,,0.88,69.52
2018-01-18,76,88.0,,0.88,66.88
2018-01-19,73,88.0,,0.88,64.24
2018-01-20,58,88.0,,0.88,51.04
2018-01-21,63,88.0,,0.88,55.44
2018-01-22,75,88.0,,0.88,66.0
2018-01-23,79,88.0,,0.88,69.52
2018-01-24,100,88.0,,0.88,88.0
2018-01-25,94,88.0,,0.88,82.72
2018-01-26,87,88.0,,0.88,76.56
2018-01-27,58,88.0,,0.88,51.04
2018-01-28,60,88.0,,0.88,52.8
2018-01-29,82,88.0,,0.88,72.16
2018-01-30,94,88.0,,0.88,82.72
2018-01-31,84,88.0,,0.88,73.92
2018-02-01,92,96.0,False,0.96,88.32
2018-02-02,77,96.0,,0.96,73.92
2018-02-03,60,96.0,,0.96,57.599999999999994
2018-02-04,60,96.0,,0.96,57.599999999999994
2018-02-05,83,96.0,,0.96,79.67999999999999
2018-02-06,100,96.0,,0.96,96.0
2018-02-07,90,96.0,,0.96,86.39999999999999
2018-02-08,85,96.0,,0.96,81.6
2018-02-09,78,96.0,,0.96,74.88
2018-02-10,57,96.0,,0.96,54.72
2018-02-11,61,96.0,,0.96,58.559999999999995
2018-02-12,86,96.0,,0.96,82.56
2018-02-13,85,96.0,,0.96,81.6
2018-02-14,80,96.0,,0.96,76.8
2018-02-15,82,96.0,,0.96,78.72
2018-02-16,76,96.0,,0.96,72.96
2018-02-17,59,96.0,,0.96,56.64
2018-02-18,60,96.0,,0.96,57.599999999999994
2018-02-19,83,96.0,,0.96,79.67999999999999
2018-02-20,88,96.0,,0.96,84.47999999999999
2018-02-21,97,96.0,,0.96,93.11999999999999
2018-02-22,95,96.0,,0.96,91.2
2018-02-23,76,96.0,,0.96,72.96
2018-02-24,55,96.0,,0.96,52.8
2018-02-25,61,96.0,,0.96,58.559999999999995
2018-02-26,86,96.0,,0.96,82.56
2018-02-27,92,96.0,,0.96,88.32
2018-02-28,90,96.0,,0.96,86.39999999999999
2018-03-01,88,91.0,False,0.91,80.08
2018-03-02,85,91.0,,0.91,77.35000000000001
2018-03-03,51,91.0,,0.91,46.410000000000004
2018-03-04,68,91.0,,0.91,61.88
2018-03-05,100,91.0,,0.91,91.0
2018-03-06,91,91.0,,0.91,82.81
2018-03-07,77,91.0,,0.91,70.07000000000001
2018-03-08,96,91.0,,0.91,87.36
2018-03-09,84,91.0,,0.91,76.44
2018-03-10,56,91.0,,0.91,50.96
2018-03-11,55,91.0,,0.91,50.050000000000004
2018-03-12,82,91.0,,0.91,74.62
2018-03-13,79,91.0,,0.91,71.89
2018-03-14,77,91.0,,0.91,70.07000000000001
2018-03-15,86,91.0,,0.91,78.26
2018-03-16,72,91.0,,0.91,65.52
2018-03-17,51,91.0,,0.91,46.410000000000004
2018-03-18,58,91.0,,0.91,52.78
2018-03-19,86,91.0,,0.91,78.26
2018-03-20,85,91.0,,0.91,77.35000000000001
2018-03-21,75,91.0,,0.91,68.25
2018-03-22,96,91.0,,0.91,87.36
2018-03-23,85,91.0,,0.91,77.35000000000001
2018-03-24,63,91.0,,0.91,57.330000000000005
2018-03-25,66,91.0,,0.91,60.06
2018-03-26,75,91.0,,0.91,68.25
2018-03-27,92,91.0,,0.91,83.72
2018-03-28,88,91.0,,0.91,80.08
2018-03-29,93,91.0,,0.91,84.63000000000001
2018-03-30,70,91.0,,0.91,63.7
2018-03-31,53,91.0,,0.91,48.230000000000004
2018-04-01,50,93.0,False,0.93,46.5
2018-04-02,81,93.0,,0.93,75.33
2018-04-03,97,93.0,,0.93,90.21000000000001
2018-04-04,82,93.0,,0.93,76.26
2018-04-05,85,93.0,,0.93,79.05
2018-04-06,63,93.0,,0.93,58.59
2018-04-07,50,93.0,,0.93,46.5
2018-04-08,59,93.0,,0.93,54.870000000000005
2018-04-09,95,93.0,,0.93,88.35000000000001
2018-04-10,84,93.0,,0.93,78.12
2018-04-11,88,93.0,,0.93,81.84
2018-04-12,100,93.0,,0.93,93.0
2018-04-13,69,93.0,,0.93,64.17
2018-04-14,49,93.0,,0.93,45.57
2018-04-15,65,93.0,,0.93,60.45
2018-04-16,91,93.0,,0.93,84.63000000000001
2018-04-17,89,93.0,,0.93,82.77000000000001
2018-04-18,96,93.0,,0.93,89.28
2018-04-19,83,93.0,,0.93,77.19
2018-04-20,77,93.0,,0.93,71.61
2018-04-21,50,93.0,,0.93,46.5
2018-04-22,56,93.0,,0.93,52.080000000000005
2018-04-23,80,93.0,,0.93,74.4
2018-04-24,86,93.0,,0.93,79.98
2018-04-25,82,93.0,,0.93,76.26
2018-04-26,84,93.0,,0.93,78.12
2018-04-27,69,93.0,,0.93,64.17
2018-04-28,56,93.0,,0.93,52.080000000000005
2018-04-29,66,93.0,,0.93,61.38
2018-04-30,87,93.0,,0.93,80.91000000000001
2018-05-01,100,83.0,False,0.83,83.0
2018-05-02,99,83.0,,0.83,82.17
2018-05-03,88,83.0,,0.83,73.03999999999999
2018-05-04,80,83.0,,0.83,66.39999999999999
2018-05-05,63,83.0,,0.83,52.29
2018-05-06,65,83.0,,0.83,53.949999999999996
2018-05-07,95,83.0,,0.83,78.85
2018-05-08,96,83.0,,0.83,79.67999999999999
2018-05-09,85,83.0,,0.83,70.55
2018-05-10,87,83.0,,0.83,72.21
2018-05-11,74,83.0,,0.83,61.419999999999995
2018-05-12,58,83.0,,0.83,48.14
2018-05-13,52,83.0,,0.83,43.16
2018-05-14,89,83.0,,0.83,73.86999999999999
2018-05-15,80,83.0,,0.83,66.39999999999999
2018-05-16,88,83.0,,0.83,73.03999999999999
2018-05-17,75,83.0,,0.83,62.25
2018-05-18,75,83.0,,0.83,62.25
2018-05-19,52,83.0,,0.83,43.16
2018-05-20,61,83.0,,0.83,50.629999999999995
2018-05-21,69,83.0,,0.83,57.269999999999996
2018-05-22,80,83.0,,0.83,66.39999999999999
2018-05-23,83,83.0,,0.83,68.89
2018-05-24,77,83.0,,0.83,63.91
2018-05-25,57,83.0,,0.83,47.309999999999995
2018-05-26,56,83.0,,0.83,46.48
2018-05-27,55,83.0,,0.83,45.65
2018-05-28,65,83.0,,0.83,53.949999999999996
2018-05-29,77,83.0,,0.83,63.91
2018-05-30,82,83.0,,0.83,68.06
2018-05-31,76,83.0,,0.83,63.08
2018-06-01,70,78.0,False,0.78,54.6
2018-06-02,64,78.0,,0.78,49.92
2018-06-03,68,78.0,,0.78,53.04
2018-06-04,96,78.0,,0.78,74.88
2018-06-05,86,78.0,,0.78,67.08
2018-06-06,89,78.0,,0.78,69.42
2018-06-07,94,78.0,,0.78,73.32000000000001
2018-06-08,73,78.0,,0.78,56.940000000000005
2018-06-09,53,78.0,,0.78,41.34
2018-06-10,61,78.0,,0.78,47.58
2018-06-11,89,78.0,,0.78,69.42
2018-06-12,92,78.0,,0.78,71.76
2018-06-13,100,78.0,,0.78,78.0
2018-06-14,93,78.0,,0.78,72.54
2018-06-15,86,78.0,,0.78,67.08
2018-06-16,65,78.0,,0.78,50.7
2018-06-17,45,78.0,,0.78,35.1
2018-06-18,84,78.0,,0.78,65.52
2018-06-19,91,78.0,,0.78,70.98
2018-06-20,97,78.0,,0.78,75.66
2018-06-21,79,78.0,,0.78,61.620000000000005
2018-06-22,88,78.0,,0.78,68.64
2018-06-23,62,78.0,,0.78,48.36
2018-06-24,74,78.0,,0.78,57.72
2018-06-25,84,78.0,,0.78,65.52
2018-06-26,93,78.0,,0.78,72.54
2018-06-27,81,78.0,,0.78,63.18
2018-06-28,93,78.0,,0.78,72.54
2018-06-29,81,78.0,,0.78,63.18
2018-06-30,58,78.0,,0.78,45.24
2018-07-01,67,78.0,False,0.78,52.260000000000005
2018-07-02,77,78.0,,0.78,60.06
2018-07-03,76,78.0,,0.78,59.28
2018-07-04,66,78.0,,0.78,51.480000000000004
2018-07-05,84,78.0,,0.78,65.52
2018-07-06,82,78.0,,0.78,63.96
2018-07-07,55,78.0,,0.78,42.9
2018-07-08,60,78.0,,0.78,46.800000000000004
2018-07-09,78,78.0,,0.78,60.84
2018-07-10,79,78.0,,0.78,61.620000000000005
2018-07-11,100,78.0,,0.78,78.0
2018-07-12,92,78.0,,0.78,71.76
2018-07-13,82,78.0,,0.78,63.96
2018-07-14,64,78.0,,0.78,49.92
2018-07-15,74,78.0,,0.78,57.72
2018-07-16,83,78.0,,0.78,64.74000000000001
2018-07-17,81,78.0,,0.78,63.18
2018-07-18,91,78.0,,0.78,70.98
2018-07-19,95,78.0,,0.78,74.10000000000001
2018-07-20,76,78.0,,0.78,59.28
2018-07-21,57,78.0,,0.78,44.46
2018-07-22,64,78.0,,0.78,49.92
2018-07-23,77,78.0,,0.78,60.06
2018-07-24,87,78.0,,0.78,67.86
2018-07-25,93,78.0,,0.78,72.54
2018-07-26,94,78.0,,0.78,73.32000000000001
2018-07-27,81,78.0,,0.78,63.18
2018-07-28,54,78.0,,0.78,42.120000000000005
2018-07-29,65,78.0,,0.78,50.7
2018-07-30,66,78.0,,0.78,51.480000000000004
2018-07-31,75,78.0,,0.78,58.5
2018-08-01,100,75.0,False,0.75,75.0
2018-08-02,88,75.0,,0.75,66.0
2018-08-03,81,75.0,,0.75,60.75
2018-08-04,54,75.0,,0.75,40.5
2018-08-05,64,75.0,,0.75,48.0
2018-08-06,69,75.0,,0.75,51.75
2018-08-07,79,75.0,,0.75,59.25
2018-08-08,87,75.0,,0.75,65.25
2018-08-09,77,75.0,,0.75,57.75
2018-08-10,77,75.0,,0.75,57.75
2018-08-11,58,75.0,,0.75,43.5
2018-08-12,60,75.0,,0.75,45.0
2018-08-13,85,75.0,,0.75,63.75
2018-08-14,81,75.0,,0.75,60.75
2018-08-15,84,75.0,,0.75,63.0
2018-08-16,79,75.0,,0.75,59.25
2018-08-17,75,75.0,,0.75,56.25
2018-08-18,55,75.0,,0.75,41.25
2018-08-19,67,75.0,,0.75,50.25
2018-08-20,82,75.0,,0.75,61.5
2018-08-21,83,75.0,,0.75,62.25
2018-08-22,82,75.0,,0.75,61.5
2018-08-23,81,75.0,,0.75,60.75
2018-08-24,67,75.0,,0.75,50.25
2018-08-25,55,75.0,,0.75,41.25
2018-08-26,59,75.0,,0.75,44.25
2018-08-27,77,75.0,,0.75,57.75
2018-08-28,87,75.0,,0.75,65.25
2018-08-29,93,75.0,,0.75,69.75
2018-08-30,87,75.0,,0.75,65.25
2018-08-31,69,75.0,,0.75,51.75
2018-09-01,49,80.0,False,0.8,39.2
2018-09-02,52,80.0,,0.8,41.6
2018-09-03,59,80.0,,0.8,47.2
2018-09-04,76,80.0,,0.8,60.800000000000004
2018-09-05,86,80.0,,0.8,68.8
2018-09-06,86,80.0,,0.8,68.8
2018-09-07,71,80.0,,0.8,56.800000000000004
2018-09-08,53,80.0,,0.8,42.400000000000006
2018-09-09,57,80.0,,0.8,45.6
2018-09-10,76,80.0,,0.8,60.800000000000004
2018-09-11,82,80.0,,0.8,65.60000000000001
2018-09-12,77,80.0,,0.8,61.6
2018-09-13,79,80.0,,0.8,63.2
2018-09-14,79,80.0,,0.8,63.2
2018-09-15,53,80.0,,0.8,42.400000000000006
2018-09-16,65,80.0,,0.8,52.0
2018-09-17,89,80.0,,0.8,71.2
2018-09-18,82,80.0,,0.8,65.60000000000001
2018-09-19,89,80.0,,0.8,71.2
2018-09-20,87,80.0,,0.8,69.60000000000001
2018-09-21,77,80.0,,0.8,61.6
2018-09-22,55,80.0,,0.8,44.0
2018-09-23,63,80.0,,0.8,50.400000000000006
2018-09-24,85,80.0,,0.8,68.0
2018-09-25,93,80.0,,0.8,74.4
2018-09-26,100,80.0,,0.8,80.0
2018-09-27,88,80.0,,0.8,70.4
2018-09-28,71,80.0,,0.8,56.800000000000004
2018-09-29,61,80.0,,0.8,48.800000000000004
2018-09-30,63,80.0,,0.8,50.400000000000006
2018-10-01,79,89.0,False,0.89,70.31
2018-10-02,100,89.0,,0.89,89.0
2018-10-03,90,89.0,,0.89,80.1
2018-10-04,85,89.0,,0.89,75.65
2018-10-05,78,89.0,,0.89,69.42
2018-10-06,58,89.0,,0.89,51.62
2018-10-07,59,89.0,,0.89,52.51
2018-10-08,87,89.0,,0.89,77.43
2018-10-09,91,89.0,,0.89,80.99
2018-10-10,88,89.0,,0.89,78.32000000000001
2018-10-11,94,89.0,,0.89,83.66
2018-10-12,73,89.0,,0.89,64.97
2018-10-13,56,89.0,,0.89,49.84
2018-10-14,59,89.0,,0.89,52.51
2018-10-15,85,89.0,,0.89,75.65
2018-10-16,93,89.0,,0.89,82.77
2018-10-17,94,89.0,,0.89,83.66
2018-10-18,86,89.0,,0.89,76.54
2018-10-19,76,89.0,,0.89,67.64
2018-10-20,57,89.0,,0.89,50.730000000000004
2018-10-21,58,89.0,,0.89,51.62
2018-10-22,95,89.0,,0.89,84.55
2018-10-23,96,89.0,,0.89,85.44
2018-10-24,81,89.0,,0.89,72.09
2018-10-25,96,89.0,,0.89,85.44
2018-10-26,75,89.0,,0.89,66.75
2018-10-27,45,89.0,,0.89,40.05
2018-10-28,58,89.0,,0.89,51.62
2018-10-29,91,89.0,,0.89,80.99
2018-10-30,81,89.0,,0.89,72.09
2018-10-31,83,89.0,,0.89,73.87
2018-11-01,93,80.0,False,0.8,74.4
2018-11-02,70,80.0,,0.8,56.0
2018-11-03,54,80.0,,0.8,43.2
2018-11-04,58,80.0,,0.8,46.400000000000006
2018-11-05,95,80.0,,0.8,76.0
2018-11-06,90,80.0,,0.8,72.0
2018-11-07,94,80.0,,0.8,75.2
2018-11-08,95,80.0,,0.8,76.0
2018-11-09,82,80.0,,0.8,65.60000000000001
2018-11-10,62,80.0,,0.8,49.6
2018-11-11,61,80.0,,0.8,48.800000000000004
2018-11-12,78,80.0,,0.8,62.400000000000006
2018-11-13,89,80.0,,0.8,71.2
2018-11-14,100,80.0,,0.8,80.0
2018-11-15,85,80.0,,0.8,68.0
2018-11-16,66,80.0,,0.8,52.800000000000004
2018-11-17,57,80.0,,0.8,45.6
2018-11-18,60,80.0,,0.8,48.0
2018-11-19,81,80.0,,0.8,64.8
2018-11-20,72,80.0,,0.8,57.6
2018-11-21,71,80.0,,0.8,56.800000000000004
2018-11-22,48,80.0,,0.8,38.400000000000006
2018-11-23,41,80.0,,0.8,32.800000000000004
2018-11-24,46,80.0,,0.8,36.800000000000004
2018-11-25,61,80.0,,0.8,48.800000000000004
2018-11-26,73,80.0,,0.8,58.400000000000006
2018-11-27,85,80.0,,0.8,68.0
2018-11-28,99,80.0,,0.8,79.2
2018-11-29,100,80.0,,0.8,80.0
2018-11-30,79,80.0,,0.8,63.2
2018-12-01,50,76.0,False,0.76,38.0
2018-12-02,63,76.0,,0.76,47.88
2018-12-03,98,76.0,,0.76,74.48
2018-12-04,100,76.0,,0.76,76.0
2018-12-05,89,76.0,,0.76,67.64
2018-12-06,96,76.0,,0.76,72.96000000000001
2018-12-07,77,76.0,,0.76,58.52
2018-12-08,55,76.0,,0.76,41.8
2018-12-09,59,76.0,,0.76,44.84
