date,forex_unscaled,forex_monthly,isPartial,scale,forex
2020-07-14,80,100.0,,1.0,80.0
2020-07-15,93,100.0,,1.0,93.0
2020-07-16,74,100.0,,1.0,74.0
2020-07-17,80,100.0,,1.0,80.0
2020-07-18,77,100.0,,1.0,77.0
2020-07-19,72,100.0,,1.0,72.0
2020-07-20,85,100.0,,1.0,85.0
2020-07-21,85,100.0,,1.0,85.0
2020-07-22,91,100.0,,1.0,91.0
2020-07-23,90,100.0,,1.0,90.0
2020-07-24,90,100.0,,1.0,90.0
2020-07-25,67,100.0,,1.0,67.0
2020-07-26,74,100.0,,1.0,74.0
2020-07-27,70,100.0,,1.0,70.0
2020-07-28,89,100.0,,1.0,89.0
2020-07-29,81,100.0,,1.0,81.0
2020-07-30,80,100.0,,1.0,80.0
2020-07-31,100,100.0,,1.0,100.0
2020-08-01,89,95.0,False,0.95,84.55
2020-08-02,77,95.0,,0.95,73.14999999999999
2020-08-03,86,95.0,,0.95,81.7
2020-08-04,100,95.0,,0.95,95.0
2020-08-05,87,95.0,,0.95,82.64999999999999
2020-08-06,80,95.0,,0.95,76.0
2020-08-07,87,95.0,,0.95,82.64999999999999
2020-08-08,71,95.0,,0.95,67.45
2020-08-09,68,95.0,,0.95,64.6
2020-08-10,80,95.0,,0.95,76.0
2020-08-11,85,95.0,,0.95,80.75
2020-08-12,85,95.0,,0.95,80.75
2020-08-13,73,95.0,,0.95,69.35
2020-08-14,79,95.0,,0.95,75.05
2020-08-15,69,95.0,,0.95,65.55
2020-08-16,80,95.0,,0.95,76.0
2020-08-17,62,95.0,,0.95,58.9
2020-08-18,76,95.0,,0.95,72.2
2020-08-19,73,95.0,,0.95,69.35
2020-08-20,70,95.0,,0.95,66.5
2020-08-21,57,95.0,,0.95,54.15
2020-08-22,56,95.0,,0.95,53.199999999999996
2020-08-23,75,95.0,,0.95,71.25
2020-08-24,80,95.0,,0.95,76.0
2020-08-25,68,95.0,,0.95,64.6
2020-08-26,73,95.0,,0.95,69.35
2020-08-27,71,95.0,,0.95,67.45
2020-08-28,68,95.0,,0.95,64.6
2020-08-29,67,95.0,,0.95,63.65
2020-08-30,65,95.0,,0.95,61.75
2020-08-31,80,95.0,,0.95,76.0
2020-09-01,85,80.0,False,0.8,68.0
2020-09-02,100,80.0,,0.8,80.0
2020-09-03,92,80.0,,0.8,73.60000000000001
2020-09-04,64,80.0,,0.8,51.2
2020-09-05,65,80.0,,0.8,52.0
2020-09-06,81,80.0,,0.8,64.8
2020-09-07,96,80.0,,0.8,76.80000000000001
2020-09-08,71,80.0,,0.8,56.800000000000004
2020-09-09,86,80.0,,0.8,68.8
2020-09-10,75,80.0,,0.8,60.0
2020-09-11,73,80.0,,0.8,58.400000000000006
2020-09-12,63,80.0,,0.8,50.400000000000006
2020-09-13,70,80.0,,0.8,56.0
2020-09-14,77,80.0,,0.8,61.6
2020-09-15,74,80.0,,0.8,59.2
2020-09-16,70,80.0,,0.8,56.0
2020-09-17,71,80.0,,0.8,56.800000000000004
2020-09-18,71,80.0,,0.8,56.800000000000004
2020-09-19,55,80.0,,0.8,44.0
2020-09-20,63,80.0,,0.8,50.400000000000006
2020-09-21,75,80.0,,0.8,60.0
2020-09-22,72,80.0,,0.8,57.6
2020-09-23,82,80.0,,0.8,65.60000000000001
2020-09-24,64,80.0,,0.8,51.2
2020-09-25,64,80.0,,0.8,51.2
2020-09-26,58,80.0,,0.8,46.400000000000006
2020-09-27,55,80.0,,0.8,44.0
2020-09-28,65,80.0,,0.8,52.0
2020-09-29,63,80.0,,0.8,50.400000000000006
2020-09-30,60,80.0,,0.8,48.0
2020-10-01,81,77.0,False,0.77,62.370000000000005
2020-10-02,78,77.0,,0.77,60.06
2020-10-03,63,77.0,,0.77,48.51
2020-10-04,64,77.0,,0.77,49.28
2020-10-05,72,77.0,,0.77,55.44
2020-10-06,83,77.0,,0.77,63.910000000000004
2020-10-07,87,77.0,,0.77,66.99
2020-10-08,78,77.0,,0.77,60.06
2020-10-09,81,77.0,,0.77,62.370000000000005
2020-10-10,59,77.0,,0.77,45.43
2020-10-11,60,77.0,,0.77,46.2
2020-10-12,84,77.0,,0.77,64.68
2020-10-13,71,77.0,,0.77,54.67
2020-10-14,92,77.0,,0.77,70.84
2020-10-15,80,77.0,,0.77,61.6
2020-10-16,72,77.0,,0.77,55.44
2020-10-17,67,77.0,,0.77,51.59
2020-10-18,80,77.0,,0.77,61.6
2020-10-19,86,77.0,,0.77,66.22
2020-10-20,100,77.0,,0.77,77.0
2020-10-21,76,77.0,,0.77,58.52
2020-10-22,87,77.0,,0.77,66.99
2020-10-23,71,77.0,,0.77,54.67
2020-10-24,67,77.0,,0.77,51.59
2020-10-25,73,77.0,,0.77,56.21
2020-10-26,82,77.0,,0.77,63.14
2020-10-27,88,77.0,,0.77,67.76
2020-10-28,88,77.0,,0.77,67.76
2020-10-29,93,77.0,,0.77,71.61
2020-10-30,80,77.0,,0.77,61.6
2020-10-31,75,77.0,,0.77,57.75
2020-11-01,74,70.0,True,0.7,51.8
2020-11-02,70,70.0,,0.7,49.0
2020-11-03,84,70.0,,0.7,58.8
2020-11-04,49,70.0,,0.7,34.3
2020-11-05,57,70.0,,0.7,39.9
2020-11-06,67,70.0,,0.7,46.9
2020-11-07,52,70.0,,0.7,36.4
2020-11-08,79,70.0,,0.7,55.3
2020-11-09,79,70.0,,0.7,55.3
2020-11-10,70,70.0,,0.7,49.0
2020-11-11,84,70.0,,0.7,58.8
2020-11-12,71,70.0,,0.7,49.699999999999996
2020-11-13,73,70.0,,0.7,51.099999999999994
2020-11-14,99,70.0,,0.7,69.3
2020-11-15,100,70.0,,0.7,70.0
2020-11-16,98,70.0,,0.7,68.6
2020-11-17,70,70.0,,0.7,49.0
2020-11-18,77,70.0,,0.7,53.9
2020-11-19,85,70.0,,0.7,59.49999999999999
2020-11-20,72,70.0,,0.7,50.4
2020-11-21,69,70.0,,0.7,48.3
2020-11-22,84,70.0,,0.7,58.8
2020-11-23,78,70.0,,0.7,54.599999999999994
2020-11-24,98,70.0,,0.7,68.6
2020-11-25,87,70.0,,0.7,60.9
2020-11-26,74,70.0,,0.7,51.8
2020-11-27,59,70.0,,0.7,41.3
2020-11-28,71,70.0,,0.7,49.699999999999996
2020-11-29,71,70.0,,0.7,49.699999999999996
