date,car_unscaled,car_monthly,isPartial,scale,car
2011-08-23,75,72.0,,0.72,54.0
2011-08-24,79,72.0,,0.72,56.879999999999995
2011-08-25,77,72.0,,0.72,55.44
2011-08-26,78,72.0,,0.72,56.16
2011-08-27,82,72.0,,0.72,59.04
2011-08-28,80,72.0,,0.72,57.599999999999994
2011-08-29,77,72.0,,0.72,55.44
2011-08-30,78,72.0,,0.72,56.16
2011-08-31,82,72.0,,0.72,59.04
2011-09-01,92,66.0,False,0.66,60.720000000000006
2011-09-02,94,66.0,,0.66,62.040000000000006
2011-09-03,100,66.0,,0.66,66.0
2011-09-04,95,66.0,,0.66,62.7
2011-09-05,97,66.0,,0.66,64.02
2011-09-06,91,66.0,,0.66,60.06
2011-09-07,87,66.0,,0.66,57.42
2011-09-08,87,66.0,,0.66,57.42
2011-09-09,90,66.0,,0.66,59.400000000000006
2011-09-10,94,66.0,,0.66,62.040000000000006
2011-09-11,90,66.0,,0.66,59.400000000000006
2011-09-12,88,66.0,,0.66,58.080000000000005
2011-09-13,87,66.0,,0.66,57.42
2011-09-14,90,66.0,,0.66,59.400000000000006
2011-09-15,90,66.0,,0.66,59.400000000000006
2011-09-16,93,66.0,,0.66,61.38
2011-09-17,98,66.0,,0.66,64.68
2011-09-18,93,66.0,,0.66,61.38
2011-09-19,89,66.0,,0.66,58.74
2011-09-20,86,66.0,,0.66,56.760000000000005
2011-09-21,91,66.0,,0.66,60.06
2011-09-22,87,66.0,,0.66,57.42
2011-09-23,92,66.0,,0.66,60.720000000000006
2011-09-24,96,66.0,,0.66,63.36
2011-09-25,91,66.0,,0.66,60.06
2011-09-26,89,66.0,,0.66,58.74
2011-09-27,86,66.0,,0.66,56.760000000000005
2011-09-28,90,66.0,,0.66,59.400000000000006
2011-09-29,90,66.0,,0.66,59.400000000000006
2011-09-30,91,66.0,,0.66,60.06
2011-10-01,78,67.0,False,0.67,52.260000000000005
2011-10-02,74,67.0,,0.67,49.580000000000005
2011-10-03,73,67.0,,0.67,48.910000000000004
2011-10-04,70,67.0,,0.67,46.900000000000006
2011-10-05,71,67.0,,0.67,47.57
2011-10-06,70,67.0,,0.67,46.900000000000006
2011-10-07,75,67.0,,0.67,50.25
2011-10-08,80,67.0,,0.67,53.6
2011-10-09,75,67.0,,0.67,50.25
2011-10-10,76,67.0,,0.67,50.92
2011-10-11,72,67.0,,0.67,48.24
2011-10-12,73,67.0,,0.67,48.910000000000004
2011-10-13,70,67.0,,0.67,46.900000000000006
2011-10-14,72,67.0,,0.67,48.24
2011-10-15,78,67.0,,0.67,52.260000000000005
2011-10-16,94,67.0,,0.67,62.980000000000004
2011-10-17,100,67.0,,0.67,67.0
2011-10-18,81,67.0,,0.67,54.27
2011-10-19,72,67.0,,0.67,48.24
2011-10-20,71,67.0,,0.67,47.57
2011-10-21,74,67.0,,0.67,49.580000000000005
2011-10-22,78,67.0,,0.67,52.260000000000005
2011-10-23,76,67.0,,0.67,50.92
2011-10-24,75,67.0,,0.67,50.25
2011-10-25,70,67.0,,0.67,46.900000000000006
2011-10-26,69,67.0,,0.67,46.230000000000004
2011-10-27,70,67.0,,0.67,46.900000000000006
2011-10-28,70,67.0,,0.67,46.900000000000006
2011-10-29,72,67.0,,0.67,48.24
2011-10-30,74,67.0,,0.67,49.580000000000005
2011-10-31,69,67.0,,0.67,46.230000000000004
2011-11-01,82,63.0,False,0.63,51.660000000000004
2011-11-02,85,63.0,,0.63,53.55
2011-11-03,83,63.0,,0.63,52.29
2011-11-04,87,63.0,,0.63,54.81
2011-11-05,100,63.0,,0.63,63.0
2011-11-06,91,63.0,,0.63,57.33
2011-11-07,86,63.0,,0.63,54.18
2011-11-08,88,63.0,,0.63,55.44
2011-11-09,84,63.0,,0.63,52.92
2011-11-10,87,63.0,,0.63,54.81
2011-11-11,88,63.0,,0.63,55.44
2011-11-12,93,63.0,,0.63,58.59
2011-11-13,87,63.0,,0.63,54.81
2011-11-14,90,63.0,,0.63,56.7
2011-11-15,86,63.0,,0.63,54.18
2011-11-16,85,63.0,,0.63,53.55
2011-11-17,89,63.0,,0.63,56.07
2011-11-18,85,63.0,,0.63,53.55
2011-11-19,98,63.0,,0.63,61.74
2011-11-20,86,63.0,,0.63,54.18
2011-11-21,91,63.0,,0.63,57.33
2011-11-22,87,63.0,,0.63,54.81
2011-11-23,85,63.0,,0.63,53.55
2011-11-24,77,63.0,,0.63,48.51
2011-11-25,86,63.0,,0.63,54.18
2011-11-26,90,63.0,,0.63,56.7
2011-11-27,87,63.0,,0.63,54.81
2011-11-28,90,63.0,,0.63,56.7
2011-11-29,85,63.0,,0.63,53.55
2011-11-30,85,63.0,,0.63,53.55
2011-12-01,86,65.0,False,0.65,55.9
2011-12-02,88,65.0,,0.65,57.2
2011-12-03,89,65.0,,0.65,57.85
2011-12-04,90,65.0,,0.65,58.5
2011-12-05,92,65.0,,0.65,59.800000000000004
2011-12-06,90,65.0,,0.65,58.5
2011-12-07,87,65.0,,0.65,56.550000000000004
2011-12-08,86,65.0,,0.65,55.9
2011-12-09,87,65.0,,0.65,56.550000000000004
2011-12-10,95,65.0,,0.65,61.75
2011-12-11,89,65.0,,0.65,57.85
2011-12-12,88,65.0,,0.65,57.2
2011-12-13,87,65.0,,0.65,56.550000000000004
2011-12-14,85,65.0,,0.65,55.25
2011-12-15,89,65.0,,0.65,57.85
2011-12-16,87,65.0,,0.65,56.550000000000004
2011-12-17,100,65.0,,0.65,65.0
2011-12-18,94,65.0,,0.65,61.1
2011-12-19,93,65.0,,0.65,60.45
2011-12-20,90,65.0,,0.65,58.5
2011-12-21,91,65.0,,0.65,59.15
2011-12-22,91,65.0,,0.65,59.15
2011-12-23,92,65.0,,0.65,59.800000000000004
2011-12-24,85,65.0,,0.65,55.25
2011-12-25,75,65.0,,0.65,48.75
2011-12-26,94,65.0,,0.65,61.1
2011-12-27,97,65.0,,0.65,63.050000000000004
2011-12-28,97,65.0,,0.65,63.050000000000004
2011-12-29,99,65.0,,0.65,64.35000000000001
2011-12-30,99,65.0,,0.65,64.35000000000001
2011-12-31,97,65.0,,0.65,63.050000000000004
2012-01-01,84,67.0,False,0.67,56.28
2012-01-02,96,67.0,,0.67,64.32000000000001
2012-01-03,92,67.0,,0.67,61.64
2012-01-04,89,67.0,,0.67,59.63
2012-01-05,90,67.0,,0.67,60.300000000000004
2012-01-06,91,67.0,,0.67,60.970000000000006
2012-01-07,96,67.0,,0.67,64.32000000000001
2012-01-08,95,67.0,,0.67,63.650000000000006
2012-01-09,90,67.0,,0.67,60.300000000000004
2012-01-10,88,67.0,,0.67,58.96
2012-01-11,87,67.0,,0.67,58.290000000000006
2012-01-12,85,67.0,,0.67,56.95
2012-01-13,90,67.0,,0.67,60.300000000000004
2012-01-14,94,67.0,,0.67,62.980000000000004
2012-01-15,91,67.0,,0.67,60.970000000000006
2012-01-16,93,67.0,,0.67,62.31
2012-01-17,89,67.0,,0.67,59.63
2012-01-18,83,67.0,,0.67,55.61000000000001
2012-01-19,87,67.0,,0.67,58.290000000000006
2012-01-20,88,67.0,,0.67,58.96
2012-01-21,92,67.0,,0.67,61.64
2012-01-22,89,67.0,,0.67,59.63
2012-01-23,86,67.0,,0.67,57.620000000000005
2012-01-24,87,67.0,,0.67,58.290000000000006
2012-01-25,87,67.0,,0.67,58.290000000000006
2012-01-26,89,67.0,,0.67,59.63
2012-01-27,88,67.0,,0.67,58.96
2012-01-28,99,67.0,,0.67,66.33
2012-01-29,100,67.0,,0.67,67.0
2012-01-30,95,67.0,,0.67,63.650000000000006
2012-01-31,93,67.0,,0.67,62.31
2012-02-01,87,70.0,False,0.7,60.9
2012-02-02,85,70.0,,0.7,59.49999999999999
2012-02-03,88,70.0,,0.7,61.599999999999994
2012-02-04,93,70.0,,0.7,65.1
2012-02-05,89,70.0,,0.7,62.3
2012-02-06,93,70.0,,0.7,65.1
2012-02-07,87,70.0,,0.7,60.9
2012-02-08,87,70.0,,0.7,60.9
2012-02-09,90,70.0,,0.7,62.99999999999999
2012-02-10,91,70.0,,0.7,63.699999999999996
2012-02-11,95,70.0,,0.7,66.5
2012-02-12,85,70.0,,0.7,59.49999999999999
2012-02-13,84,70.0,,0.7,58.8
2012-02-14,83,70.0,,0.7,58.099999999999994
2012-02-15,88,70.0,,0.7,61.599999999999994
2012-02-16,92,70.0,,0.7,64.39999999999999
2012-02-17,94,70.0,,0.7,65.8
2012-02-18,100,70.0,,0.7,70.0
2012-02-19,97,70.0,,0.7,67.89999999999999
2012-02-20,95,70.0,,0.7,66.5
2012-02-21,93,70.0,,0.7,65.1
2012-02-22,91,70.0,,0.7,63.699999999999996
2012-02-23,91,70.0,,0.7,63.699999999999996
2012-02-24,95,70.0,,0.7,66.5
2012-02-25,100,70.0,,0.7,70.0
2012-02-26,99,70.0,,0.7,69.3
2012-02-27,90,70.0,,0.7,62.99999999999999
2012-02-28,93,70.0,,0.7,65.1
2012-02-29,87,70.0,,0.7,60.9
2012-03-01,86,71.0,False,0.71,61.059999999999995
2012-03-02,92,71.0,,0.71,65.32
2012-03-03,94,71.0,,0.71,66.74
2012-03-04,94,71.0,,0.71,66.74
2012-03-05,91,71.0,,0.71,64.61
2012-03-06,88,71.0,,0.71,62.48
2012-03-07,85,71.0,,0.71,60.349999999999994
2012-03-08,84,71.0,,0.71,59.64
2012-03-09,87,71.0,,0.71,61.769999999999996
2012-03-10,97,71.0,,0.71,68.86999999999999
2012-03-11,96,71.0,,0.71,68.16
2012-03-12,91,71.0,,0.71,64.61
2012-03-13,87,71.0,,0.71,61.769999999999996
2012-03-14,88,71.0,,0.71,62.48
2012-03-15,90,71.0,,0.71,63.9
2012-03-16,89,71.0,,0.71,63.19
2012-03-17,100,71.0,,0.71,71.0
2012-03-18,93,71.0,,0.71,66.03
2012-03-19,88,71.0,,0.71,62.48
2012-03-20,90,71.0,,0.71,63.9
2012-03-21,86,71.0,,0.71,61.059999999999995
2012-03-22,90,71.0,,0.71,63.9
2012-03-23,87,71.0,,0.71,61.769999999999996
2012-03-24,98,71.0,,0.71,69.58
2012-03-25,92,71.0,,0.71,65.32
2012-03-26,91,71.0,,0.71,64.61
2012-03-27,87,71.0,,0.71,61.769999999999996
2012-03-28,84,71.0,,0.71,59.64
2012-03-29,84,71.0,,0.71,59.64
2012-03-30,89,71.0,,0.71,63.19
2012-03-31,90,71.0,,0.71,63.9
2012-04-01,92,71.0,False,0.71,65.32
2012-04-02,89,71.0,,0.71,63.19
2012-04-03,86,71.0,,0.71,61.059999999999995
2012-04-04,89,71.0,,0.71,63.19
2012-04-05,89,71.0,,0.71,63.19
2012-04-06,91,71.0,,0.71,64.61
2012-04-07,93,71.0,,0.71,66.03
2012-04-08,87,71.0,,0.71,61.769999999999996
2012-04-09,96,71.0,,0.71,68.16
2012-04-10,95,71.0,,0.71,67.45
2012-04-11,89,71.0,,0.71,63.19
2012-04-12,87,71.0,,0.71,61.769999999999996
2012-04-13,85,71.0,,0.71,60.349999999999994
2012-04-14,94,71.0,,0.71,66.74
2012-04-15,93,71.0,,0.71,66.03
2012-04-16,89,71.0,,0.71,63.19
2012-04-17,88,71.0,,0.71,62.48
2012-04-18,85,71.0,,0.71,60.349999999999994
2012-04-19,90,71.0,,0.71,63.9
2012-04-20,89,71.0,,0.71,63.19
2012-04-21,94,71.0,,0.71,66.74
2012-04-22,91,71.0,,0.71,64.61
2012-04-23,92,71.0,,0.71,65.32
2012-04-24,86,71.0,,0.71,61.059999999999995
2012-04-25,86,71.0,,0.71,61.059999999999995
2012-04-26,87,71.0,,0.71,61.769999999999996
2012-04-27,86,71.0,,0.71,61.059999999999995
2012-04-28,96,71.0,,0.71,68.16
2012-04-29,99,71.0,,0.71,70.28999999999999
2012-04-30,100,71.0,,0.71,71.0
2012-05-01,88,78.0,False,0.78,68.64
2012-05-02,86,78.0,,0.78,67.08
2012-05-03,89,78.0,,0.78,69.42
2012-05-04,89,78.0,,0.78,69.42
2012-05-05,93,78.0,,0.78,72.54
2012-05-06,91,78.0,,0.78,70.98
2012-05-07,88,78.0,,0.78,68.64
2012-05-08,88,78.0,,0.78,68.64
2012-05-09,88,78.0,,0.78,68.64
2012-05-10,86,78.0,,0.78,67.08
2012-05-11,89,78.0,,0.78,69.42
2012-05-12,94,78.0,,0.78,73.32000000000001
2012-05-13,90,78.0,,0.78,70.2
2012-05-14,88,78.0,,0.78,68.64
2012-05-15,90,78.0,,0.78,70.2
2012-05-16,88,78.0,,0.78,68.64
2012-05-17,85,78.0,,0.78,66.3
2012-05-18,89,78.0,,0.78,69.42
2012-05-19,100,78.0,,0.78,78.0
2012-05-20,95,78.0,,0.78,74.10000000000001
2012-05-21,92,78.0,,0.78,71.76
2012-05-22,88,78.0,,0.78,68.64
2012-05-23,88,78.0,,0.78,68.64
2012-05-24,90,78.0,,0.78,70.2
2012-05-25,94,78.0,,0.78,73.32000000000001
2012-05-26,99,78.0,,0.78,77.22
2012-05-27,98,78.0,,0.78,76.44
2012-05-28,94,78.0,,0.78,73.32000000000001
2012-05-29,91,78.0,,0.78,70.98
2012-05-30,87,78.0,,0.78,67.86
2012-05-31,87,78.0,,0.78,67.86
2012-06-01,90,76.0,False,0.76,68.4
2012-06-02,93,76.0,,0.76,70.68
2012-06-03,93,76.0,,0.76,70.68
2012-06-04,90,76.0,,0.76,68.4
2012-06-05,86,76.0,,0.76,65.36
2012-06-06,85,76.0,,0.76,64.6
2012-06-07,86,76.0,,0.76,65.36
2012-06-08,92,76.0,,0.76,69.92
2012-06-09,97,76.0,,0.76,73.72
2012-06-10,90,76.0,,0.76,68.4
2012-06-11,89,76.0,,0.76,67.64
2012-06-12,88,76.0,,0.76,66.88
2012-06-13,91,76.0,,0.76,69.16
2012-06-14,89,76.0,,0.76,67.64
2012-06-15,92,76.0,,0.76,69.92
2012-06-16,98,76.0,,0.76,74.48
2012-06-17,95,76.0,,0.76,72.2
2012-06-18,93,76.0,,0.76,70.68
2012-06-19,89,76.0,,0.76,67.64
2012-06-20,90,76.0,,0.76,68.4
2012-06-21,90,76.0,,0.76,68.4
2012-06-22,92,76.0,,0.76,69.92
2012-06-23,100,76.0,,0.76,76.0
2012-06-24,97,76.0,,0.76,73.72
2012-06-25,93,76.0,,0.76,70.68
2012-06-26,91,76.0,,0.76,69.16
2012-06-27,92,76.0,,0.76,69.92
2012-06-28,89,76.0,,0.76,67.64
2012-06-29,94,76.0,,0.76,71.44
2012-06-30,99,76.0,,0.76,75.24
2012-07-01,93,78.0,False,0.78,72.54
2012-07-02,88,78.0,,0.78,68.64
2012-07-03,88,78.0,,0.78,68.64
2012-07-04,86,78.0,,0.78,67.08
2012-07-05,91,78.0,,0.78,70.98
2012-07-06,92,78.0,,0.78,71.76
2012-07-07,100,78.0,,0.78,78.0
2012-07-08,94,78.0,,0.78,73.32000000000001
2012-07-09,89,78.0,,0.78,69.42
2012-07-10,92,78.0,,0.78,71.76
2012-07-11,87,78.0,,0.78,67.86
2012-07-12,90,78.0,,0.78,70.2
2012-07-13,87,78.0,,0.78,67.86
2012-07-14,96,78.0,,0.78,74.88
2012-07-15,93,78.0,,0.78,72.54
2012-07-16,90,78.0,,0.78,70.2
2012-07-17,90,78.0,,0.78,70.2
2012-07-18,86,78.0,,0.78,67.08
2012-07-19,89,78.0,,0.78,69.42
2012-07-20,86,78.0,,0.78,67.08
2012-07-21,95,78.0,,0.78,74.10000000000001
2012-07-22,91,78.0,,0.78,70.98
2012-07-23,90,78.0,,0.78,70.2
2012-07-24,87,78.0,,0.78,67.86
2012-07-25,84,78.0,,0.78,65.52
2012-07-26,87,78.0,,0.78,67.86
2012-07-27,87,78.0,,0.78,67.86
2012-07-28,93,78.0,,0.78,72.54
2012-07-29,89,78.0,,0.78,69.42
2012-07-30,88,78.0,,0.78,68.64
2012-07-31,84,78.0,,0.78,65.52
2012-08-01,88,75.0,False,0.75,66.0
2012-08-02,91,75.0,,0.75,68.25
2012-08-03,92,75.0,,0.75,69.0
2012-08-04,96,75.0,,0.75,72.0
2012-08-05,93,75.0,,0.75,69.75
2012-08-06,92,75.0,,0.75,69.0
2012-08-07,90,75.0,,0.75,67.5
2012-08-08,89,75.0,,0.75,66.75
2012-08-09,90,75.0,,0.75,67.5
2012-08-10,92,75.0,,0.75,69.0
2012-08-11,96,75.0,,0.75,72.0
2012-08-12,94,75.0,,0.75,70.5
2012-08-13,92,75.0,,0.75,69.0
2012-08-14,92,75.0,,0.75,69.0
2012-08-15,90,75.0,,0.75,67.5
2012-08-16,90,75.0,,0.75,67.5
2012-08-17,91,75.0,,0.75,68.25
2012-08-18,100,75.0,,0.75,75.0
2012-08-19,98,75.0,,0.75,73.5
2012-08-20,91,75.0,,0.75,68.25
2012-08-21,87,75.0,,0.75,65.25
2012-08-22,88,75.0,,0.75,66.0
2012-08-23,88,75.0,,0.75,66.0
2012-08-24,88,75.0,,0.75,66.0
2012-08-25,96,75.0,,0.75,72.0
2012-08-26,93,75.0,,0.75,69.75
2012-08-27,86,75.0,,0.75,64.5
2012-08-28,84,75.0,,0.75,63.0
2012-08-29,84,75.0,,0.75,63.0
2012-08-30,84,75.0,,0.75,63.0
2012-08-31,89,75.0,,0.75,66.75
2012-09-01,95,70.0,False,0.7,66.5
2012-09-02,89,70.0,,0.7,62.3
2012-09-03,91,70.0,,0.7,63.699999999999996
2012-09-04,87,70.0,,0.7,60.9
2012-09-05,84,70.0,,0.7,58.8
2012-09-06,83,70.0,,0.7,58.099999999999994
2012-09-07,88,70.0,,0.7,61.599999999999994
2012-09-08,91,70.0,,0.7,63.699999999999996
2012-09-09,90,70.0,,0.7,62.99999999999999
2012-09-10,87,70.0,,0.7,60.9
2012-09-11,83,70.0,,0.7,58.099999999999994
2012-09-12,83,70.0,,0.7,58.099999999999994
2012-09-13,81,70.0,,0.7,56.699999999999996
2012-09-14,86,70.0,,0.7,60.199999999999996
2012-09-15,95,70.0,,0.7,66.5
2012-09-16,89,70.0,,0.7,62.3
2012-09-17,88,70.0,,0.7,61.599999999999994
2012-09-18,81,70.0,,0.7,56.699999999999996
2012-09-19,83,70.0,,0.7,58.099999999999994
2012-09-20,81,70.0,,0.7,56.699999999999996
2012-09-21,84,70.0,,0.7,58.8
2012-09-22,95,70.0,,0.7,66.5
2012-09-23,87,70.0,,0.7,60.9
2012-09-24,84,70.0,,0.7,58.8
2012-09-25,83,70.0,,0.7,58.099999999999994
2012-09-26,85,70.0,,0.7,59.49999999999999
2012-09-27,83,70.0,,0.7,58.099999999999994
2012-09-28,96,70.0,,0.7,67.19999999999999
2012-09-29,100,70.0,,0.7,70.0
2012-09-30,90,70.0,,0.7,62.99999999999999
2012-10-01,99,64.0,False,0.64,63.36
2012-10-02,96,64.0,,0.64,61.44
2012-10-03,96,64.0,,0.64,61.44
2012-10-04,92,64.0,,0.64,58.88
2012-10-05,94,64.0,,0.64,60.160000000000004
2012-10-06,100,64.0,,0.64,64.0
2012-10-07,93,64.0,,0.64,59.52
2012-10-08,96,64.0,,0.64,61.44
2012-10-09,93,64.0,,0.64,59.52
2012-10-10,92,64.0,,0.64,58.88
2012-10-11,90,64.0,,0.64,57.6
2012-10-12,91,64.0,,0.64,58.24
2012-10-13,96,64.0,,0.64,61.44
2012-10-14,91,64.0,,0.64,58.24
2012-10-15,92,64.0,,0.64,58.88
2012-10-16,90,64.0,,0.64,57.6
2012-10-17,86,64.0,,0.64,55.04
2012-10-18,89,64.0,,0.64,56.96
2012-10-19,92,64.0,,0.64,58.88
2012-10-20,100,64.0,,0.64,64.0
2012-10-21,95,64.0,,0.64,60.800000000000004
2012-10-22,91,64.0,,0.64,58.24
2012-10-23,87,64.0,,0.64,55.68
2012-10-24,85,64.0,,0.64,54.4
2012-10-25,84,64.0,,0.64,53.76
2012-10-26,88,64.0,,0.64,56.32
2012-10-27,95,64.0,,0.64,60.800000000000004
2012-10-28,90,64.0,,0.64,57.6
2012-10-29,83,64.0,,0.64,53.120000000000005
2012-10-30,83,64.0,,0.64,53.120000000000005
2012-10-31,84,64.0,,0.64,53.76
2012-11-01,89,62.0,False,0.62,55.18
2012-11-02,91,62.0,,0.62,56.42
2012-11-03,95,62.0,,0.62,58.9
2012-11-04,91,62.0,,0.62,56.42
2012-11-05,89,62.0,,0.62,55.18
2012-11-06,82,62.0,,0.62,50.839999999999996
2012-11-07,73,62.0,,0.62,45.26
2012-11-08,88,62.0,,0.62,54.56
2012-11-09,91,62.0,,0.62,56.42
2012-11-10,98,62.0,,0.62,60.76
2012-11-11,94,62.0,,0.62,58.28
2012-11-12,94,62.0,,0.62,58.28
2012-11-13,91,62.0,,0.62,56.42
2012-11-14,90,62.0,,0.62,55.8
2012-11-15,90,62.0,,0.62,55.8
2012-11-16,93,62.0,,0.62,57.66
2012-11-17,97,62.0,,0.62,60.14
2012-11-18,94,62.0,,0.62,58.28
2012-11-19,92,62.0,,0.62,57.04
2012-11-20,93,62.0,,0.62,57.66
2012-11-21,91,62.0,,0.62,56.42
2012-11-22,81,62.0,,0.62,50.22
2012-11-23,98,62.0,,0.62,60.76
2012-11-24,100,62.0,,0.62,62.0
2012-11-25,95,62.0,,0.62,58.9
2012-11-26,96,62.0,,0.62,59.519999999999996
2012-11-27,93,62.0,,0.62,57.66
2012-11-28,91,62.0,,0.62,56.42
2012-11-29,88,62.0,,0.62,54.56
2012-11-30,93,62.0,,0.62,57.66
2012-12-01,92,64.0,False,0.64,58.88
2012-12-02,88,64.0,,0.64,56.32
2012-12-03,88,64.0,,0.64,56.32
2012-12-04,85,64.0,,0.64,54.4
2012-12-05,83,64.0,,0.64,53.120000000000005
2012-12-06,83,64.0,,0.64,53.120000000000005
2012-12-07,88,64.0,,0.64,56.32
2012-12-08,94,64.0,,0.64,60.160000000000004
2012-12-09,90,64.0,,0.64,57.6
2012-12-10,87,64.0,,0.64,55.68
2012-12-11,94,64.0,,0.64,60.160000000000004
2012-12-12,86,64.0,,0.64,55.04
2012-12-13,83,64.0,,0.64,53.120000000000005
2012-12-14,83,64.0,,0.64,53.120000000000005
2012-12-15,90,64.0,,0.64,57.6
2012-12-16,84,64.0,,0.64,53.76
2012-12-17,87,64.0,,0.64,55.68
2012-12-18,87,64.0,,0.64,55.68
2012-12-19,89,64.0,,0.64,56.96
2012-12-20,86,64.0,,0.64,55.04
2012-12-21,89,64.0,,0.64,56.96
2012-12-22,95,64.0,,0.64,60.800000000000004
2012-12-23,89,64.0,,0.64,56.96
2012-12-24,83,64.0,,0.64,53.120000000000005
2012-12-25,75,64.0,,0.64,48.0
2012-12-26,93,64.0,,0.64,59.52
2012-12-27,98,64.0,,0.64,62.72
2012-12-28,99,64.0,,0.64,63.36
2012-12-29,100,64.0,,0.64,64.0
2012-12-30,91,64.0,,0.64,58.24
2012-12-31,91,64.0,,0.64,58.24
2013-01-01,83,66.0,False,0.66,54.78
2013-01-02,92,66.0,,0.66,60.720000000000006
2013-01-03,90,66.0,,0.66,59.400000000000006
2013-01-04,93,66.0,,0.66,61.38
2013-01-05,100,66.0,,0.66,66.0
2013-01-06,94,66.0,,0.66,62.040000000000006
2013-01-07,88,66.0,,0.66,58.080000000000005
2013-01-08,85,66.0,,0.66,56.1
2013-01-09,86,66.0,,0.66,56.760000000000005
2013-01-10,85,66.0,,0.66,56.1
2013-01-11,88,66.0,,0.66,58.080000000000005
2013-01-12,95,66.0,,0.66,62.7
2013-01-13,94,66.0,,0.66,62.040000000000006
2013-01-14,89,66.0,,0.66,58.74
2013-01-15,88,66.0,,0.66,58.080000000000005
2013-01-16,85,66.0,,0.66,56.1
2013-01-17,86,66.0,,0.66,56.760000000000005
2013-01-18,88,66.0,,0.66,58.080000000000005
2013-01-19,99,66.0,,0.66,65.34
2013-01-20,97,66.0,,0.66,64.02
2013-01-21,97,66.0,,0.66,64.02
2013-01-22,93,66.0,,0.66,61.38
2013-01-23,90,66.0,,0.66,59.400000000000006
2013-01-24,88,66.0,,0.66,58.080000000000005
2013-01-25,89,66.0,,0.66,58.74
2013-01-26,96,66.0,,0.66,63.36
2013-01-27,96,66.0,,0.66,63.36
2013-01-28,91,66.0,,0.66,60.06
2013-01-29,89,66.0,,0.66,58.74
2013-01-30,88,66.0,,0.66,58.080000000000005
2013-01-31,87,66.0,,0.66,57.42
2013-02-01,87,68.0,False,0.68,59.160000000000004
2013-02-02,94,68.0,,0.68,63.92
2013-02-03,85,68.0,,0.68,57.800000000000004
2013-02-04,83,68.0,,0.68,56.440000000000005
2013-02-05,86,68.0,,0.68,58.480000000000004
2013-02-06,85,68.0,,0.68,57.800000000000004
2013-02-07,86,68.0,,0.68,58.480000000000004
2013-02-08,86,68.0,,0.68,58.480000000000004
2013-02-09,94,68.0,,0.68,63.92
2013-02-10,94,68.0,,0.68,63.92
2013-02-11,83,68.0,,0.68,56.440000000000005
2013-02-12,85,68.0,,0.68,57.800000000000004
2013-02-13,83,68.0,,0.68,56.440000000000005
2013-02-14,83,68.0,,0.68,56.440000000000005
2013-02-15,89,68.0,,0.68,60.52
2013-02-16,100,68.0,,0.68,68.0
2013-02-17,96,68.0,,0.68,65.28
2013-02-18,95,68.0,,0.68,64.60000000000001
2013-02-19,90,68.0,,0.68,61.2
2013-02-20,88,68.0,,0.68,59.84
2013-02-21,89,68.0,,0.68,60.52
2013-02-22,90,68.0,,0.68,61.2
2013-02-23,97,68.0,,0.68,65.96000000000001
2013-02-24,99,68.0,,0.68,67.32000000000001
2013-02-25,88,68.0,,0.68,59.84
2013-02-26,88,68.0,,0.68,59.84
2013-02-27,88,68.0,,0.68,59.84
2013-02-28,91,68.0,,0.68,61.88
2013-03-01,91,70.0,False,0.7,63.699999999999996
2013-03-02,98,70.0,,0.7,68.6
2013-03-03,95,70.0,,0.7,66.5
2013-03-04,94,70.0,,0.7,65.8
2013-03-05,85,70.0,,0.7,59.49999999999999
2013-03-06,85,70.0,,0.7,59.49999999999999
2013-03-07,84,70.0,,0.7,58.8
2013-03-08,88,70.0,,0.7,61.599999999999994
2013-03-09,98,70.0,,0.7,68.6
2013-03-10,96,70.0,,0.7,67.19999999999999
2013-03-11,95,70.0,,0.7,66.5
2013-03-12,91,70.0,,0.7,63.699999999999996
2013-03-13,88,70.0,,0.7,61.599999999999994
2013-03-14,89,70.0,,0.7,62.3
2013-03-15,94,70.0,,0.7,65.8
2013-03-16,99,70.0,,0.7,69.3
2013-03-17,100,70.0,,0.7,70.0
2013-03-18,90,70.0,,0.7,62.99999999999999
2013-03-19,89,70.0,,0.7,62.3
2013-03-20,87,70.0,,0.7,60.9
2013-03-21,89,70.0,,0.7,62.3
2013-03-22,90,70.0,,0.7,62.99999999999999
2013-03-23,98,70.0,,0.7,68.6
2013-03-24,93,70.0,,0.7,65.1
2013-03-25,90,70.0,,0.7,62.99999999999999
2013-03-26,87,70.0,,0.7,60.9
2013-03-27,92,70.0,,0.7,64.39999999999999
2013-03-28,91,70.0,,0.7,63.699999999999996
2013-03-29,94,70.0,,0.7,65.8
2013-03-30,100,70.0,,0.7,70.0
2013-03-31,89,70.0,,0.7,62.3
2013-04-01,98,70.0,False,0.7,68.6
2013-04-02,89,70.0,,0.7,62.3
2013-04-03,88,70.0,,0.7,61.599999999999994
2013-04-04,89,70.0,,0.7,62.3
2013-04-05,92,70.0,,0.7,64.39999999999999
2013-04-06,100,70.0,,0.7,70.0
2013-04-07,97,70.0,,0.7,67.89999999999999
2013-04-08,89,70.0,,0.7,62.3
2013-04-09,86,70.0,,0.7,60.199999999999996
2013-04-10,87,70.0,,0.7,60.9
2013-04-11,88,70.0,,0.7,61.599999999999994
2013-04-12,89,70.0,,0.7,62.3
2013-04-13,94,70.0,,0.7,65.8
2013-04-14,92,70.0,,0.7,64.39999999999999
2013-04-15,85,70.0,,0.7,59.49999999999999
