date,marriage_unscaled,marriage_monthly,isPartial,scale,marriage
2013-05-03,71,54.0,,0.54,38.34
2013-05-04,52,54.0,,0.54,28.080000000000002
2013-05-05,60,54.0,,0.54,32.400000000000006
2013-05-06,74,54.0,,0.54,39.96
2013-05-07,76,54.0,,0.54,41.040000000000006
2013-05-08,80,54.0,,0.54,43.2
2013-05-09,84,54.0,,0.54,45.36
2013-05-10,78,54.0,,0.54,42.120000000000005
2013-05-11,56,54.0,,0.54,30.240000000000002
2013-05-12,58,54.0,,0.54,31.32
2013-05-13,100,54.0,,0.54,54.0
2013-05-14,96,54.0,,0.54,51.84
2013-05-15,78,54.0,,0.54,42.120000000000005
2013-05-16,68,54.0,,0.54,36.72
2013-05-17,66,54.0,,0.54,35.64
2013-05-18,56,54.0,,0.54,30.240000000000002
2013-05-19,60,54.0,,0.54,32.400000000000006
2013-05-20,70,54.0,,0.54,37.800000000000004
2013-05-21,64,54.0,,0.54,34.56
2013-05-22,67,54.0,,0.54,36.18
2013-05-23,61,54.0,,0.54,32.940000000000005
2013-05-24,59,54.0,,0.54,31.860000000000003
2013-05-25,54,54.0,,0.54,29.160000000000004
2013-05-26,56,54.0,,0.54,30.240000000000002
2013-05-27,61,54.0,,0.54,32.940000000000005
2013-05-28,68,54.0,,0.54,36.72
2013-05-29,62,54.0,,0.54,33.480000000000004
2013-05-30,64,54.0,,0.54,34.56
2013-05-31,74,54.0,,0.54,39.96
2013-06-01,15,68.0,False,0.68,10.200000000000001
2013-06-02,14,68.0,,0.68,9.520000000000001
2013-06-03,16,68.0,,0.68,10.88
2013-06-04,15,68.0,,0.68,10.200000000000001
2013-06-05,15,68.0,,0.68,10.200000000000001
2013-06-06,14,68.0,,0.68,9.520000000000001
2013-06-07,14,68.0,,0.68,9.520000000000001
2013-06-08,13,68.0,,0.68,8.84
2013-06-09,14,68.0,,0.68,9.520000000000001
2013-06-10,15,68.0,,0.68,10.200000000000001
2013-06-11,14,68.0,,0.68,9.520000000000001
2013-06-12,14,68.0,,0.68,9.520000000000001
2013-06-13,14,68.0,,0.68,9.520000000000001
2013-06-14,14,68.0,,0.68,9.520000000000001
2013-06-15,12,68.0,,0.68,8.16
2013-06-16,13,68.0,,0.68,8.84
2013-06-17,16,68.0,,0.68,10.88
2013-06-18,15,68.0,,0.68,10.200000000000001
2013-06-19,14,68.0,,0.68,9.520000000000001
2013-06-20,16,68.0,,0.68,10.88
2013-06-21,14,68.0,,0.68,9.520000000000001
2013-06-22,13,68.0,,0.68,8.84
2013-06-23,15,68.0,,0.68,10.200000000000001
2013-06-24,20,68.0,,0.68,13.600000000000001
2013-06-25,24,68.0,,0.68,16.32
2013-06-26,100,68.0,,0.68,68.0
2013-06-27,52,68.0,,0.68,35.36
2013-06-28,26,68.0,,0.68,17.68
2013-06-29,23,68.0,,0.68,15.64
2013-06-30,21,68.0,,0.68,14.280000000000001
2013-07-01,100,52.0,False,0.52,52.0
2013-07-02,84,52.0,,0.52,43.68
2013-07-03,79,52.0,,0.52,41.08
2013-07-04,63,52.0,,0.52,32.76
2013-07-05,74,52.0,,0.52,38.480000000000004
2013-07-06,65,52.0,,0.52,33.800000000000004
2013-07-07,70,52.0,,0.52,36.4
2013-07-08,78,52.0,,0.52,40.56
2013-07-09,73,52.0,,0.52,37.96
2013-07-10,74,52.0,,0.52,38.480000000000004
2013-07-11,68,52.0,,0.52,35.36
2013-07-12,67,52.0,,0.52,34.84
2013-07-13,59,52.0,,0.52,30.68
2013-07-14,64,52.0,,0.52,33.28
2013-07-15,75,52.0,,0.52,39.0
2013-07-16,72,52.0,,0.52,37.44
2013-07-17,75,52.0,,0.52,39.0
2013-07-18,70,52.0,,0.52,36.4
2013-07-19,71,52.0,,0.52,36.92
2013-07-20,64,52.0,,0.52,33.28
2013-07-21,70,52.0,,0.52,36.4
2013-07-22,76,52.0,,0.52,39.52
2013-07-23,76,52.0,,0.52,39.52
2013-07-24,70,52.0,,0.52,36.4
2013-07-25,69,52.0,,0.52,35.88
2013-07-26,64,52.0,,0.52,33.28
2013-07-27,68,52.0,,0.52,35.36
2013-07-28,74,52.0,,0.52,38.480000000000004
2013-07-29,74,52.0,,0.52,38.480000000000004
2013-07-30,69,52.0,,0.52,35.88
2013-07-31,66,52.0,,0.52,34.32
2013-08-01,100,48.0,False,0.48,48.0
2013-08-02,94,48.0,,0.48,45.12
2013-08-03,86,48.0,,0.48,41.28
2013-08-04,93,48.0,,0.48,44.64
2013-08-05,91,48.0,,0.48,43.68
2013-08-06,93,48.0,,0.48,44.64
2013-08-07,96,48.0,,0.48,46.08
2013-08-08,88,48.0,,0.48,42.239999999999995
2013-08-09,92,48.0,,0.48,44.16
2013-08-10,78,48.0,,0.48,37.44
2013-08-11,91,48.0,,0.48,43.68
2013-08-12,95,48.0,,0.48,45.6
2013-08-13,97,48.0,,0.48,46.559999999999995
2013-08-14,88,48.0,,0.48,42.239999999999995
2013-08-15,84,48.0,,0.48,40.32
2013-08-16,83,48.0,,0.48,39.839999999999996
2013-08-17,75,48.0,,0.48,36.0
2013-08-18,90,48.0,,0.48,43.199999999999996
2013-08-19,93,48.0,,0.48,44.64
2013-08-20,90,48.0,,0.48,43.199999999999996
2013-08-21,91,48.0,,0.48,43.68
2013-08-22,89,48.0,,0.48,42.72
2013-08-23,86,48.0,,0.48,41.28
2013-08-24,82,48.0,,0.48,39.36
2013-08-25,89,48.0,,0.48,42.72
2013-08-26,93,48.0,,0.48,44.64
2013-08-27,90,48.0,,0.48,43.199999999999996
2013-08-28,85,48.0,,0.48,40.8
2013-08-29,97,48.0,,0.48,46.559999999999995
2013-08-30,85,48.0,,0.48,40.8
2013-08-31,77,48.0,,0.48,36.96
2013-09-01,86,46.0,False,0.46,39.56
2013-09-02,82,46.0,,0.46,37.72
2013-09-03,97,46.0,,0.46,44.620000000000005
2013-09-04,95,46.0,,0.46,43.7
2013-09-05,93,46.0,,0.46,42.78
2013-09-06,87,46.0,,0.46,40.02
2013-09-07,75,46.0,,0.46,34.5
2013-09-08,86,46.0,,0.46,39.56
2013-09-09,95,46.0,,0.46,43.7
2013-09-10,89,46.0,,0.46,40.940000000000005
2013-09-11,94,46.0,,0.46,43.24
2013-09-12,99,46.0,,0.46,45.54
2013-09-13,87,46.0,,0.46,40.02
2013-09-14,77,46.0,,0.46,35.42
2013-09-15,83,46.0,,0.46,38.18
2013-09-16,91,46.0,,0.46,41.86
2013-09-17,100,46.0,,0.46,46.0
2013-09-18,86,46.0,,0.46,39.56
2013-09-19,87,46.0,,0.46,40.02
2013-09-20,87,46.0,,0.46,40.02
2013-09-21,68,46.0,,0.46,31.28
2013-09-22,87,46.0,,0.46,40.02
2013-09-23,93,46.0,,0.46,42.78
2013-09-24,95,46.0,,0.46,43.7
2013-09-25,86,46.0,,0.46,39.56
2013-09-26,86,46.0,,0.46,39.56
2013-09-27,98,46.0,,0.46,45.080000000000005
2013-09-28,82,46.0,,0.46,37.72
2013-09-29,83,46.0,,0.46,38.18
2013-09-30,91,46.0,,0.46,41.86
2013-10-01,76,47.0,False,0.47,35.72
2013-10-02,77,47.0,,0.47,36.19
2013-10-03,74,47.0,,0.47,34.78
2013-10-04,70,47.0,,0.47,32.9
2013-10-05,62,47.0,,0.47,29.139999999999997
2013-10-06,71,47.0,,0.47,33.37
2013-10-07,85,47.0,,0.47,39.949999999999996
2013-10-08,74,47.0,,0.47,34.78
2013-10-09,79,47.0,,0.47,37.129999999999995
2013-10-10,78,47.0,,0.47,36.66
2013-10-11,70,47.0,,0.47,32.9
2013-10-12,61,47.0,,0.47,28.669999999999998
2013-10-13,68,47.0,,0.47,31.959999999999997
2013-10-14,78,47.0,,0.47,36.66
2013-10-15,77,47.0,,0.47,36.19
2013-10-16,82,47.0,,0.47,38.54
2013-10-17,77,47.0,,0.47,36.19
2013-10-18,80,47.0,,0.47,37.599999999999994
2013-10-19,71,47.0,,0.47,33.37
2013-10-20,76,47.0,,0.47,35.72
2013-10-21,100,47.0,,0.47,47.0
2013-10-22,96,47.0,,0.47,45.12
2013-10-23,89,47.0,,0.47,41.83
2013-10-24,78,47.0,,0.47,36.66
2013-10-25,70,47.0,,0.47,32.9
2013-10-26,64,47.0,,0.47,30.08
2013-10-27,74,47.0,,0.47,34.78
2013-10-28,87,47.0,,0.47,40.89
2013-10-29,80,47.0,,0.47,37.599999999999994
2013-10-30,79,47.0,,0.47,37.129999999999995
2013-10-31,70,47.0,,0.47,32.9
2013-11-01,58,48.0,False,0.48,27.84
2013-11-02,46,48.0,,0.48,22.08
2013-11-03,59,48.0,,0.48,28.32
2013-11-04,71,48.0,,0.48,34.08
2013-11-05,83,48.0,,0.48,39.839999999999996
2013-11-06,100,48.0,,0.48,48.0
2013-11-07,68,48.0,,0.48,32.64
2013-11-08,61,48.0,,0.48,29.279999999999998
2013-11-09,59,48.0,,0.48,28.32
2013-11-10,60,48.0,,0.48,28.799999999999997
2013-11-11,66,48.0,,0.48,31.68
2013-11-12,67,48.0,,0.48,32.16
2013-11-13,71,48.0,,0.48,34.08
2013-11-14,65,48.0,,0.48,31.2
2013-11-15,60,48.0,,0.48,28.799999999999997
2013-11-16,47,48.0,,0.48,22.56
2013-11-17,56,48.0,,0.48,26.88
2013-11-18,65,48.0,,0.48,31.2
2013-11-19,61,48.0,,0.48,29.279999999999998
2013-11-20,68,48.0,,0.48,32.64
2013-11-21,64,48.0,,0.48,30.72
2013-11-22,58,48.0,,0.48,27.84
2013-11-23,48,48.0,,0.48,23.04
2013-11-24,52,48.0,,0.48,24.96
2013-11-25,59,48.0,,0.48,28.32
2013-11-26,52,48.0,,0.48,24.96
2013-11-27,45,48.0,,0.48,21.599999999999998
2013-11-28,36,48.0,,0.48,17.28
2013-11-29,40,48.0,,0.48,19.2
2013-11-30,47,48.0,,0.48,22.56
2013-12-01,63,44.0,False,0.44,27.72
2013-12-02,77,44.0,,0.44,33.88
2013-12-03,77,44.0,,0.44,33.88
2013-12-04,76,44.0,,0.44,33.44
2013-12-05,70,44.0,,0.44,30.8
2013-12-06,64,44.0,,0.44,28.16
2013-12-07,57,44.0,,0.44,25.080000000000002
2013-12-08,59,44.0,,0.44,25.96
2013-12-09,74,44.0,,0.44,32.56
2013-12-10,70,44.0,,0.44,30.8
2013-12-11,68,44.0,,0.44,29.92
2013-12-12,77,44.0,,0.44,33.88
2013-12-13,65,44.0,,0.44,28.6
2013-12-14,62,44.0,,0.44,27.28
2013-12-15,59,44.0,,0.44,25.96
2013-12-16,73,44.0,,0.44,32.12
2013-12-17,68,44.0,,0.44,29.92
2013-12-18,62,44.0,,0.44,27.28
2013-12-19,80,44.0,,0.44,35.2
2013-12-20,83,44.0,,0.44,36.52
2013-12-21,100,44.0,,0.44,44.0
2013-12-22,75,44.0,,0.44,33.0
2013-12-23,84,44.0,,0.44,36.96
2013-12-24,78,44.0,,0.44,34.32
2013-12-25,66,44.0,,0.44,29.04
2013-12-26,76,44.0,,0.44,33.44
2013-12-27,72,44.0,,0.44,31.68
2013-12-28,72,44.0,,0.44,31.68
2013-12-29,77,44.0,,0.44,33.88
2013-12-30,81,44.0,,0.44,35.64
2013-12-31,75,44.0,,0.44,33.0
2014-01-01,77,48.0,False,0.48,36.96
2014-01-02,85,48.0,,0.48,40.8
2014-01-03,80,48.0,,0.48,38.4
2014-01-04,76,48.0,,0.48,36.48
2014-01-05,79,48.0,,0.48,37.92
2014-01-06,93,48.0,,0.48,44.64
2014-01-07,83,48.0,,0.48,39.839999999999996
2014-01-08,84,48.0,,0.48,40.32
2014-01-09,81,48.0,,0.48,38.879999999999995
2014-01-10,79,48.0,,0.48,37.92
2014-01-11,73,48.0,,0.48,35.04
2014-01-12,86,48.0,,0.48,41.28
2014-01-13,89,48.0,,0.48,42.72
2014-01-14,90,48.0,,0.48,43.199999999999996
2014-01-15,93,48.0,,0.48,44.64
2014-01-16,82,48.0,,0.48,39.36
2014-01-17,82,48.0,,0.48,39.36
2014-01-18,70,48.0,,0.48,33.6
2014-01-19,74,48.0,,0.48,35.519999999999996
2014-01-20,80,48.0,,0.48,38.4
2014-01-21,78,48.0,,0.48,37.44
2014-01-22,79,48.0,,0.48,37.92
2014-01-23,86,48.0,,0.48,41.28
2014-01-24,73,48.0,,0.48,35.04
2014-01-25,72,48.0,,0.48,34.56
2014-01-26,75,48.0,,0.48,36.0
2014-01-27,100,48.0,,0.48,48.0
2014-01-28,90,48.0,,0.48,43.199999999999996
2014-01-29,84,48.0,,0.48,40.32
2014-01-30,72,48.0,,0.48,34.56
2014-01-31,73,48.0,,0.48,35.04
2014-02-01,64,51.0,False,0.51,32.64
2014-02-02,71,51.0,,0.51,36.21
2014-02-03,78,51.0,,0.51,39.78
2014-02-04,83,51.0,,0.51,42.33
2014-02-05,83,51.0,,0.51,42.33
2014-02-06,75,51.0,,0.51,38.25
2014-02-07,71,51.0,,0.51,36.21
2014-02-08,74,51.0,,0.51,37.74
2014-02-09,81,51.0,,0.51,41.31
2014-02-10,84,51.0,,0.51,42.84
2014-02-11,78,51.0,,0.51,39.78
2014-02-12,80,51.0,,0.51,40.8
2014-02-13,78,51.0,,0.51,39.78
2014-02-14,97,51.0,,0.51,49.47
2014-02-15,69,51.0,,0.51,35.19
2014-02-16,79,51.0,,0.51,40.29
2014-02-17,80,51.0,,0.51,40.8
2014-02-18,79,51.0,,0.51,40.29
2014-02-19,78,51.0,,0.51,39.78
2014-02-20,80,51.0,,0.51,40.8
2014-02-21,70,51.0,,0.51,35.7
2014-02-22,70,51.0,,0.51,35.7
2014-02-23,79,51.0,,0.51,40.29
2014-02-24,80,51.0,,0.51,40.8
2014-02-25,87,51.0,,0.51,44.37
2014-02-26,100,51.0,,0.51,51.0
2014-02-27,99,51.0,,0.51,50.49
2014-02-28,80,51.0,,0.51,40.8
2014-03-01,68,47.0,False,0.47,31.959999999999997
2014-03-02,78,47.0,,0.47,36.66
2014-03-03,83,47.0,,0.47,39.01
2014-03-04,84,47.0,,0.47,39.48
2014-03-05,80,47.0,,0.47,37.599999999999994
2014-03-06,84,47.0,,0.47,39.48
2014-03-07,84,47.0,,0.47,39.48
2014-03-08,72,47.0,,0.47,33.839999999999996
2014-03-09,72,47.0,,0.47,33.839999999999996
2014-03-10,92,47.0,,0.47,43.239999999999995
2014-03-11,81,47.0,,0.47,38.07
2014-03-12,82,47.0,,0.47,38.54
2014-03-13,80,47.0,,0.47,37.599999999999994
2014-03-14,79,47.0,,0.47,37.129999999999995
2014-03-15,69,47.0,,0.47,32.43
2014-03-16,80,47.0,,0.47,37.599999999999994
2014-03-17,83,47.0,,0.47,39.01
2014-03-18,82,47.0,,0.47,38.54
2014-03-19,85,47.0,,0.47,39.949999999999996
2014-03-20,80,47.0,,0.47,37.599999999999994
2014-03-21,86,47.0,,0.47,40.419999999999995
2014-03-22,100,47.0,,0.47,47.0
2014-03-23,87,47.0,,0.47,40.89
2014-03-24,88,47.0,,0.47,41.36
2014-03-25,90,47.0,,0.47,42.3
2014-03-26,93,47.0,,0.47,43.71
2014-03-27,90,47.0,,0.47,42.3
2014-03-28,87,47.0,,0.47,40.89
2014-03-29,73,47.0,,0.47,34.309999999999995
2014-03-30,80,47.0,,0.47,37.599999999999994
2014-03-31,85,47.0,,0.47,39.949999999999996
2014-04-01,88,46.0,False,0.46,40.480000000000004
2014-04-02,92,46.0,,0.46,42.32
2014-04-03,85,46.0,,0.46,39.1
2014-04-04,89,46.0,,0.46,40.940000000000005
2014-04-05,81,46.0,,0.46,37.260000000000005
2014-04-06,82,46.0,,0.46,37.72
2014-04-07,89,46.0,,0.46,40.940000000000005
2014-04-08,86,46.0,,0.46,39.56
2014-04-09,86,46.0,,0.46,39.56
2014-04-10,90,46.0,,0.46,41.4
2014-04-11,88,46.0,,0.46,40.480000000000004
2014-04-12,72,46.0,,0.46,33.120000000000005
2014-04-13,83,46.0,,0.46,38.18
2014-04-14,95,46.0,,0.46,43.7
2014-04-15,84,46.0,,0.46,38.64
2014-04-16,81,46.0,,0.46,37.260000000000005
2014-04-17,85,46.0,,0.46,39.1
2014-04-18,81,46.0,,0.46,37.260000000000005
2014-04-19,74,46.0,,0.46,34.04
2014-04-20,67,46.0,,0.46,30.82
2014-04-21,96,46.0,,0.46,44.160000000000004
2014-04-22,97,46.0,,0.46,44.620000000000005
2014-04-23,94,46.0,,0.46,43.24
2014-04-24,92,46.0,,0.46,42.32
2014-04-25,85,46.0,,0.46,39.1
2014-04-26,72,46.0,,0.46,33.120000000000005
2014-04-27,87,46.0,,0.46,40.02
2014-04-28,100,46.0,,0.46,46.0
2014-04-29,92,46.0,,0.46,42.32
2014-04-30,91,46.0,,0.46,41.86
2014-05-01,67,54.0,False,0.54,36.18
2014-05-02,56,54.0,,0.54,30.240000000000002
2014-05-03,51,54.0,,0.54,27.540000000000003
2014-05-04,61,54.0,,0.54,32.940000000000005
2014-05-05,70,54.0,,0.54,37.800000000000004
2014-05-06,64,54.0,,0.54,34.56
2014-05-07,61,54.0,,0.54,32.940000000000005
2014-05-08,59,54.0,,0.54,31.860000000000003
2014-05-09,64,54.0,,0.54,34.56
2014-05-10,64,54.0,,0.54,34.56
2014-05-11,54,54.0,,0.54,29.160000000000004
2014-05-12,71,54.0,,0.54,38.34
2014-05-13,66,54.0,,0.54,35.64
2014-05-14,77,54.0,,0.54,41.580000000000005
2014-05-15,71,54.0,,0.54,38.34
2014-05-16,66,54.0,,0.54,35.64
2014-05-17,63,54.0,,0.54,34.02
2014-05-18,60,54.0,,0.54,32.400000000000006
2014-05-19,82,54.0,,0.54,44.28
2014-05-20,100,54.0,,0.54,54.0
2014-05-21,84,54.0,,0.54,45.36
2014-05-22,74,54.0,,0.54,39.96
2014-05-23,64,54.0,,0.54,34.56
2014-05-24,59,54.0,,0.54,31.860000000000003
2014-05-25,62,54.0,,0.54,33.480000000000004
2014-05-26,63,54.0,,0.54,34.02
2014-05-27,76,54.0,,0.54,41.040000000000006
2014-05-28,70,54.0,,0.54,37.800000000000004
2014-05-29,69,54.0,,0.54,37.260000000000005
2014-05-30,63,54.0,,0.54,34.02
2014-05-31,64,54.0,,0.54,34.56
2014-06-01,80,50.0,False,0.5,40.0
2014-06-02,84,50.0,,0.5,42.0
2014-06-03,86,50.0,,0.5,43.0
2014-06-04,79,50.0,,0.5,39.5
2014-06-05,81,50.0,,0.5,40.5
2014-06-06,82,50.0,,0.5,41.0
2014-06-07,98,50.0,,0.5,49.0
2014-06-08,83,50.0,,0.5,41.5
2014-06-09,88,50.0,,0.5,44.0
2014-06-10,91,50.0,,0.5,45.5
2014-06-11,78,50.0,,0.5,39.0
2014-06-12,86,50.0,,0.5,43.0
2014-06-13,79,50.0,,0.5,39.5
2014-06-14,81,50.0,,0.5,40.5
2014-06-15,78,50.0,,0.5,39.0
2014-06-16,85,50.0,,0.5,42.5
2014-06-17,78,50.0,,0.5,39.0
2014-06-18,81,50.0,,0.5,40.5
2014-06-19,89,50.0,,0.5,44.5
2014-06-20,88,50.0,,0.5,44.0
2014-06-21,77,50.0,,0.5,38.5
2014-06-22,83,50.0,,0.5,41.5
2014-06-23,93,50.0,,0.5,46.5
2014-06-24,78,50.0,,0.5,39.0
2014-06-25,100,50.0,,0.5,50.0
2014-06-26,96,50.0,,0.5,48.0
2014-06-27,91,50.0,,0.5,45.5
2014-06-28,88,50.0,,0.5,44.0
2014-06-29,85,50.0,,0.5,42.5
2014-06-30,80,50.0,,0.5,40.0
2014-07-01,84,51.0,False,0.51,42.84
2014-07-02,80,51.0,,0.51,40.8
2014-07-03,77,51.0,,0.51,39.27
2014-07-04,69,51.0,,0.51,35.19
2014-07-05,79,51.0,,0.51,40.29
2014-07-06,78,51.0,,0.51,39.78
2014-07-07,91,51.0,,0.51,46.410000000000004
2014-07-08,91,51.0,,0.51,46.410000000000004
2014-07-09,96,51.0,,0.51,48.96
2014-07-10,88,51.0,,0.51,44.88
2014-07-11,84,51.0,,0.51,42.84
2014-07-12,78,51.0,,0.51,39.78
2014-07-13,84,51.0,,0.51,42.84
2014-07-14,96,51.0,,0.51,48.96
2014-07-15,87,51.0,,0.51,44.37
2014-07-16,82,51.0,,0.51,41.82
2014-07-17,88,51.0,,0.51,44.88
2014-07-18,81,51.0,,0.51,41.31
2014-07-19,85,51.0,,0.51,43.35
2014-07-20,86,51.0,,0.51,43.86
2014-07-21,100,51.0,,0.51,51.0
2014-07-22,84,51.0,,0.51,42.84
2014-07-23,83,51.0,,0.51,42.33
2014-07-24,88,51.0,,0.51,44.88
2014-07-25,81,51.0,,0.51,41.31
2014-07-26,73,51.0,,0.51,37.230000000000004
2014-07-27,90,51.0,,0.51,45.9
2014-07-28,99,51.0,,0.51,50.49
2014-07-29,97,51.0,,0.51,49.47
2014-07-30,88,51.0,,0.51,44.88
2014-07-31,81,51.0,,0.51,41.31
2014-08-01,77,47.0,False,0.47,36.19
2014-08-02,78,47.0,,0.47,36.66
2014-08-03,76,47.0,,0.47,35.72
2014-08-04,89,47.0,,0.47,41.83
2014-08-05,82,47.0,,0.47,38.54
2014-08-06,99,47.0,,0.47,46.529999999999994
2014-08-07,93,47.0,,0.47,43.71
2014-08-08,88,47.0,,0.47,41.36
2014-08-09,78,47.0,,0.47,36.66
2014-08-10,100,47.0,,0.47,47.0
2014-08-11,83,47.0,,0.47,39.01
2014-08-12,85,47.0,,0.47,39.949999999999996
2014-08-13,91,47.0,,0.47,42.769999999999996
2014-08-14,88,47.0,,0.47,41.36
2014-08-15,81,47.0,,0.47,38.07
2014-08-16,68,47.0,,0.47,31.959999999999997
2014-08-17,82,47.0,,0.47,38.54
2014-08-18,91,47.0,,0.47,42.769999999999996
2014-08-19,90,47.0,,0.47,42.3
2014-08-20,89,47.0,,0.47,41.83
2014-08-21,97,47.0,,0.47,45.589999999999996
2014-08-22,88,47.0,,0.47,41.36
2014-08-23,76,47.0,,0.47,35.72
2014-08-24,79,47.0,,0.47,37.129999999999995
2014-08-25,90,47.0,,0.47,42.3
2014-08-26,88,47.0,,0.47,41.36
2014-08-27,78,47.0,,0.47,36.66
2014-08-28,82,47.0,,0.47,38.54
2014-08-29,82,47.0,,0.47,38.54
2014-08-30,78,47.0,,0.47,36.66
2014-08-31,79,47.0,,0.47,37.129999999999995
2014-09-01,86,45.0,False,0.45,38.7
2014-09-02,95,45.0,,0.45,42.75
2014-09-03,95,45.0,,0.45,42.75
2014-09-04,100,45.0,,0.45,45.0
2014-09-05,96,45.0,,0.45,43.2
2014-09-06,85,45.0,,0.45,38.25
2014-09-07,88,45.0,,0.45,39.6
2014-09-08,96,45.0,,0.45,43.2
2014-09-09,94,45.0,,0.45,42.300000000000004
2014-09-10,96,45.0,,0.45,43.2
2014-09-11,88,45.0,,0.45,39.6
2014-09-12,85,45.0,,0.45,38.25
2014-09-13,77,45.0,,0.45,34.65
2014-09-14,81,45.0,,0.45,36.45
2014-09-15,94,45.0,,0.45,42.300000000000004
2014-09-16,95,45.0,,0.45,42.75
2014-09-17,87,45.0,,0.45,39.15
2014-09-18,89,45.0,,0.45,40.050000000000004
2014-09-19,84,45.0,,0.45,37.800000000000004
2014-09-20,74,45.0,,0.45,33.300000000000004
2014-09-21,78,45.0,,0.45,35.1
2014-09-22,96,45.0,,0.45,43.2
2014-09-23,96,45.0,,0.45,43.2
2014-09-24,92,45.0,,0.45,41.4
2014-09-25,93,45.0,,0.45,41.85
2014-09-26,89,45.0,,0.45,40.050000000000004
2014-09-27,80,45.0,,0.45,36.0
2014-09-28,92,45.0,,0.45,41.4
2014-09-29,99,45.0,,0.45,44.550000000000004
2014-09-30,99,45.0,,0.45,44.550000000000004
2014-10-01,48,57.0,False,0.57,27.36
2014-10-02,51,57.0,,0.57,29.069999999999997
2014-10-03,48,57.0,,0.57,27.36
2014-10-04,47,57.0,,0.57,26.79
2014-10-05,47,57.0,,0.57,26.79
2014-10-06,100,57.0,,0.57,56.99999999999999
2014-10-07,92,57.0,,0.57,52.44
2014-10-08,85,57.0,,0.57,48.449999999999996
2014-10-09,71,57.0,,0.57,40.47
2014-10-10,72,57.0,,0.57,41.04
2014-10-11,73,57.0,,0.57,41.61
2014-10-12,62,57.0,,0.57,35.339999999999996
2014-10-13,70,57.0,,0.57,39.9
2014-10-14,64,57.0,,0.57,36.48
2014-10-15,60,57.0,,0.57,34.199999999999996
2014-10-16,60,57.0,,0.57,34.199999999999996
2014-10-17,67,57.0,,0.57,38.19
2014-10-18,63,57.0,,0.57,35.91
2014-10-19,57,57.0,,0.57,32.489999999999995
2014-10-20,62,57.0,,0.57,35.339999999999996
2014-10-21,60,57.0,,0.57,34.199999999999996
2014-10-22,56,57.0,,0.57,31.919999999999998
2014-10-23,53,57.0,,0.57,30.209999999999997
2014-10-24,50,57.0,,0.57,28.499999999999996
2014-10-25,49,57.0,,0.57,27.929999999999996
2014-10-26,54,57.0,,0.57,30.779999999999998
2014-10-27,56,57.0,,0.57,31.919999999999998
2014-10-28,55,57.0,,0.57,31.349999999999998
2014-10-29,56,57.0,,0.57,31.919999999999998
2014-10-30,51,57.0,,0.57,29.069999999999997
2014-10-31,43,57.0,,0.57,24.509999999999998
2014-11-01,64,47.0,False,0.47,30.08
2014-11-02,75,47.0,,0.47,35.25
2014-11-03,84,47.0,,0.47,39.48
2014-11-04,85,47.0,,0.47,39.949999999999996
2014-11-05,93,47.0,,0.47,43.71
2014-11-06,93,47.0,,0.47,43.71
2014-11-07,100,47.0,,0.47,47.0
2014-11-08,77,47.0,,0.47,36.19
2014-11-09,73,47.0,,0.47,34.309999999999995
2014-11-10,85,47.0,,0.47,39.949999999999996
2014-11-11,87,47.0,,0.47,40.89
2014-11-12,88,47.0,,0.47,41.36
2014-11-13,83,47.0,,0.47,39.01
2014-11-14,76,47.0,,0.47,35.72
2014-11-15,69,47.0,,0.47,32.43
2014-11-16,77,47.0,,0.47,36.19
2014-11-17,81,47.0,,0.47,38.07
2014-11-18,97,47.0,,0.47,45.589999999999996
2014-11-19,90,47.0,,0.47,42.3
2014-11-20,87,47.0,,0.47,40.89
2014-11-21,79,47.0,,0.47,37.129999999999995
2014-11-22,69,47.0,,0.47,32.43
2014-11-23,76,47.0,,0.47,35.72
2014-11-24,80,47.0,,0.47,37.599999999999994
2014-11-25,73,47.0,,0.47,34.309999999999995
2014-11-26,71,47.0,,0.47,33.37
2014-11-27,57,47.0,,0.47,26.79
2014-11-28,56,47.0,,0.47,26.32
2014-11-29,62,47.0,,0.47,29.139999999999997
2014-11-30,70,47.0,,0.47,32.9
2014-12-01,93,42.0,False,0.42,39.059999999999995
2014-12-02,87,42.0,,0.42,36.54
2014-12-03,91,42.0,,0.42,38.22
2014-12-04,94,42.0,,0.42,39.48
2014-12-05,82,42.0,,0.42,34.44
2014-12-06,80,42.0,,0.42,33.6
2014-12-07,84,42.0,,0.42,35.28
2014-12-08,93,42.0,,0.42,39.059999999999995
2014-12-09,95,42.0,,0.42,39.9
2014-12-10,93,42.0,,0.42,39.059999999999995
2014-12-11,93,42.0,,0.42,39.059999999999995
2014-12-12,81,42.0,,0.42,34.019999999999996
2014-12-13,80,42.0,,0.42,33.6
2014-12-14,77,42.0,,0.42,32.339999999999996
2014-12-15,85,42.0,,0.42,35.699999999999996
2014-12-16,85,42.0,,0.42,35.699999999999996
2014-12-17,80,42.0,,0.42,33.6
2014-12-18,80,42.0,,0.42,33.6
2014-12-19,75,42.0,,0.42,31.5
2014-12-20,79,42.0,,0.42,33.18
2014-12-21,70,42.0,,0.42,29.4
2014-12-22,86,42.0,,0.42,36.12
2014-12-23,75,42.0,,0.42,31.5
2014-12-24,70,42.0,,0.42,29.4
2014-12-25,60,42.0,,0.42,25.2
2014-12-26,79,42.0,,0.42,33.18
2014-12-27,80,42.0,,0.42,33.6
