date,inflation_unscaled,inflation_monthly,isPartial,scale,inflation
2011-08-26,82,67.0,,0.67,54.940000000000005
2011-08-27,63,67.0,,0.67,42.21
2011-08-28,69,67.0,,0.67,46.230000000000004
2011-08-29,76,67.0,,0.67,50.92
2011-08-30,78,67.0,,0.67,52.260000000000005
2011-08-31,75,67.0,,0.67,50.25
2011-09-01,71,69.0,False,0.69,48.989999999999995
2011-09-02,57,69.0,,0.69,39.33
2011-09-03,68,69.0,,0.69,46.919999999999995
2011-09-04,46,69.0,,0.69,31.74
2011-09-05,56,69.0,,0.69,38.64
2011-09-06,65,69.0,,0.69,44.849999999999994
2011-09-07,62,69.0,,0.69,42.779999999999994
2011-09-08,66,69.0,,0.69,45.54
2011-09-09,62,69.0,,0.69,42.779999999999994
2011-09-10,61,69.0,,0.69,42.089999999999996
2011-09-11,62,69.0,,0.69,42.779999999999994
2011-09-12,74,69.0,,0.69,51.059999999999995
2011-09-13,73,69.0,,0.69,50.37
2011-09-14,75,69.0,,0.69,51.74999999999999
2011-09-15,78,69.0,,0.69,53.81999999999999
2011-09-16,81,69.0,,0.69,55.88999999999999
2011-09-17,48,69.0,,0.69,33.12
2011-09-18,71,69.0,,0.69,48.989999999999995
2011-09-19,88,69.0,,0.69,60.72
2011-09-20,78,69.0,,0.69,53.81999999999999
2011-09-21,94,69.0,,0.69,64.86
2011-09-22,82,69.0,,0.69,56.58
2011-09-23,73,69.0,,0.69,50.37
2011-09-24,56,69.0,,0.69,38.64
2011-09-25,75,69.0,,0.69,51.74999999999999
2011-09-26,100,69.0,,0.69,69.0
2011-09-27,89,69.0,,0.69,61.41
2011-09-28,66,69.0,,0.69,45.54
2011-09-29,98,69.0,,0.69,67.61999999999999
2011-09-30,80,69.0,,0.69,55.199999999999996
2011-10-01,64,77.0,False,0.77,49.28
2011-10-02,53,77.0,,0.77,40.81
2011-10-03,68,77.0,,0.77,52.36
2011-10-04,64,77.0,,0.77,49.28
2011-10-05,62,77.0,,0.77,47.74
2011-10-06,63,77.0,,0.77,48.51
2011-10-07,79,77.0,,0.77,60.83
2011-10-08,48,77.0,,0.77,36.96
2011-10-09,38,77.0,,0.77,29.26
2011-10-10,66,77.0,,0.77,50.82
2011-10-11,67,77.0,,0.77,51.59
2011-10-12,46,77.0,,0.77,35.42
2011-10-13,49,77.0,,0.77,37.730000000000004
2011-10-14,61,77.0,,0.77,46.97
2011-10-15,44,77.0,,0.77,33.88
2011-10-16,44,77.0,,0.77,33.88
2011-10-17,84,77.0,,0.77,64.68
2011-10-18,73,77.0,,0.77,56.21
2011-10-19,79,77.0,,0.77,60.83
2011-10-20,100,77.0,,0.77,77.0
2011-10-21,56,77.0,,0.77,43.120000000000005
2011-10-22,42,77.0,,0.77,32.34
2011-10-23,59,77.0,,0.77,45.43
2011-10-24,51,77.0,,0.77,39.27
2011-10-25,59,77.0,,0.77,45.43
2011-10-26,61,77.0,,0.77,46.97
2011-10-27,72,77.0,,0.77,55.44
2011-10-28,58,77.0,,0.77,44.660000000000004
2011-10-29,38,77.0,,0.77,29.26
2011-10-30,39,77.0,,0.77,30.03
2011-10-31,64,77.0,,0.77,49.28
2011-11-01,73,77.0,False,0.77,56.21
2011-11-02,72,77.0,,0.77,55.44
2011-11-03,100,77.0,,0.77,77.0
2011-11-04,71,77.0,,0.77,54.67
2011-11-05,28,77.0,,0.77,21.560000000000002
2011-11-06,57,77.0,,0.77,43.89
2011-11-07,90,77.0,,0.77,69.3
2011-11-08,47,77.0,,0.77,36.19
2011-11-09,88,77.0,,0.77,67.76
2011-11-10,74,77.0,,0.77,56.980000000000004
2011-11-11,50,77.0,,0.77,38.5
2011-11-12,40,77.0,,0.77,30.8
2011-11-13,46,77.0,,0.77,35.42
2011-11-14,66,77.0,,0.77,50.82
2011-11-15,66,77.0,,0.77,50.82
2011-11-16,75,77.0,,0.77,57.75
2011-11-17,98,77.0,,0.77,75.46000000000001
2011-11-18,62,77.0,,0.77,47.74
2011-11-19,47,77.0,,0.77,36.19
2011-11-20,47,77.0,,0.77,36.19
2011-11-21,65,77.0,,0.77,50.050000000000004
2011-11-22,84,77.0,,0.77,64.68
2011-11-23,69,77.0,,0.77,53.13
2011-11-24,42,77.0,,0.77,32.34
2011-11-25,56,77.0,,0.77,43.120000000000005
2011-11-26,45,77.0,,0.77,34.65
2011-11-27,69,77.0,,0.77,53.13
2011-11-28,80,77.0,,0.77,61.6
2011-11-29,66,77.0,,0.77,50.82
2011-11-30,88,77.0,,0.77,67.76
2011-12-01,83,65.0,False,0.65,53.95
2011-12-02,84,65.0,,0.65,54.6
2011-12-03,60,65.0,,0.65,39.0
2011-12-04,69,65.0,,0.65,44.85
2011-12-05,85,65.0,,0.65,55.25
2011-12-06,100,65.0,,0.65,65.0
2011-12-07,89,65.0,,0.65,57.85
2011-12-08,82,65.0,,0.65,53.300000000000004
2011-12-09,72,65.0,,0.65,46.800000000000004
2011-12-10,54,65.0,,0.65,35.1
2011-12-11,61,65.0,,0.65,39.65
2011-12-12,92,65.0,,0.65,59.800000000000004
2011-12-13,83,65.0,,0.65,53.95
2011-12-14,79,65.0,,0.65,51.35
2011-12-15,75,65.0,,0.65,48.75
2011-12-16,56,65.0,,0.65,36.4
2011-12-17,45,65.0,,0.65,29.25
2011-12-18,55,65.0,,0.65,35.75
2011-12-19,46,65.0,,0.65,29.900000000000002
2011-12-20,60,65.0,,0.65,39.0
2011-12-21,45,65.0,,0.65,29.25
2011-12-22,55,65.0,,0.65,35.75
2011-12-23,34,65.0,,0.65,22.1
2011-12-24,35,65.0,,0.65,22.75
2011-12-25,41,65.0,,0.65,26.650000000000002
2011-12-26,34,65.0,,0.65,22.1
2011-12-27,51,65.0,,0.65,33.15
2011-12-28,52,65.0,,0.65,33.800000000000004
2011-12-29,52,65.0,,0.65,33.800000000000004
2011-12-30,52,65.0,,0.65,33.800000000000004
2011-12-31,31,65.0,,0.65,20.150000000000002
2012-01-01,72,65.0,False,0.65,46.800000000000004
2012-01-02,59,65.0,,0.65,38.35
2012-01-03,65,65.0,,0.65,42.25
2012-01-04,68,65.0,,0.65,44.2
2012-01-05,82,65.0,,0.65,53.300000000000004
2012-01-06,79,65.0,,0.65,51.35
2012-01-07,57,65.0,,0.65,37.050000000000004
2012-01-08,77,65.0,,0.65,50.050000000000004
2012-01-09,80,65.0,,0.65,52.0
2012-01-10,72,65.0,,0.65,46.800000000000004
2012-01-11,69,65.0,,0.65,44.85
2012-01-12,73,65.0,,0.65,47.45
2012-01-13,79,65.0,,0.65,51.35
2012-01-14,64,65.0,,0.65,41.6
2012-01-15,72,65.0,,0.65,46.800000000000004
2012-01-16,87,65.0,,0.65,56.550000000000004
2012-01-17,80,65.0,,0.65,52.0
2012-01-18,86,65.0,,0.65,55.9
2012-01-19,88,65.0,,0.65,57.2
2012-01-20,67,65.0,,0.65,43.550000000000004
2012-01-21,60,65.0,,0.65,39.0
2012-01-22,60,65.0,,0.65,39.0
2012-01-23,96,65.0,,0.65,62.400000000000006
2012-01-24,83,65.0,,0.65,53.95
2012-01-25,100,65.0,,0.65,65.0
2012-01-26,94,65.0,,0.65,61.1
2012-01-27,81,65.0,,0.65,52.65
2012-01-28,53,65.0,,0.65,34.45
2012-01-29,77,65.0,,0.65,50.050000000000004
2012-01-30,90,65.0,,0.65,58.5
2012-01-31,92,65.0,,0.65,59.800000000000004
2012-02-01,82,75.0,False,0.75,61.5
2012-02-02,86,75.0,,0.75,64.5
2012-02-03,87,75.0,,0.75,65.25
2012-02-04,60,75.0,,0.75,45.0
2012-02-05,67,75.0,,0.75,50.25
2012-02-06,69,75.0,,0.75,51.75
2012-02-07,69,75.0,,0.75,51.75
2012-02-08,94,75.0,,0.75,70.5
2012-02-09,94,75.0,,0.75,70.5
2012-02-10,60,75.0,,0.75,45.0
2012-02-11,41,75.0,,0.75,30.75
2012-02-12,59,75.0,,0.75,44.25
2012-02-13,80,75.0,,0.75,60.0
2012-02-14,74,75.0,,0.75,55.5
2012-02-15,77,75.0,,0.75,57.75
2012-02-16,76,75.0,,0.75,57.0
2012-02-17,84,75.0,,0.75,63.0
2012-02-18,52,75.0,,0.75,39.0
2012-02-19,69,75.0,,0.75,51.75
2012-02-20,69,75.0,,0.75,51.75
2012-02-21,78,75.0,,0.75,58.5
2012-02-22,100,75.0,,0.75,75.0
2012-02-23,84,75.0,,0.75,63.0
2012-02-24,76,75.0,,0.75,57.0
2012-02-25,68,75.0,,0.75,51.0
2012-02-26,79,75.0,,0.75,59.25
2012-02-27,96,75.0,,0.75,72.0
2012-02-28,88,75.0,,0.75,66.0
2012-02-29,88,75.0,,0.75,66.0
2012-03-01,86,75.0,False,0.75,64.5
2012-03-02,75,75.0,,0.75,56.25
2012-03-03,54,75.0,,0.75,40.5
2012-03-04,69,75.0,,0.75,51.75
2012-03-05,87,75.0,,0.75,65.25
2012-03-06,79,75.0,,0.75,59.25
2012-03-07,69,75.0,,0.75,51.75
2012-03-08,61,75.0,,0.75,45.75
2012-03-09,72,75.0,,0.75,54.0
2012-03-10,57,75.0,,0.75,42.75
2012-03-11,60,75.0,,0.75,45.0
2012-03-12,77,75.0,,0.75,57.75
2012-03-13,82,75.0,,0.75,61.5
2012-03-14,76,75.0,,0.75,57.0
2012-03-15,77,75.0,,0.75,57.75
2012-03-16,63,75.0,,0.75,47.25
2012-03-17,62,75.0,,0.75,46.5
2012-03-18,57,75.0,,0.75,42.75
2012-03-19,88,75.0,,0.75,66.0
2012-03-20,66,75.0,,0.75,49.5
2012-03-21,88,75.0,,0.75,66.0
2012-03-22,79,75.0,,0.75,59.25
2012-03-23,78,75.0,,0.75,58.5
2012-03-24,50,75.0,,0.75,37.5
2012-03-25,56,75.0,,0.75,42.0
2012-03-26,78,75.0,,0.75,58.5
2012-03-27,94,75.0,,0.75,70.5
2012-03-28,100,75.0,,0.75,75.0
2012-03-29,77,75.0,,0.75,57.75
2012-03-30,69,75.0,,0.75,51.75
2012-03-31,49,75.0,,0.75,36.75
2012-04-01,81,78.0,False,0.78,63.18
2012-04-02,65,78.0,,0.78,50.7
2012-04-03,59,78.0,,0.78,46.02
2012-04-04,63,78.0,,0.78,49.14
2012-04-05,69,78.0,,0.78,53.82
2012-04-06,59,78.0,,0.78,46.02
2012-04-07,52,78.0,,0.78,40.56
2012-04-08,71,78.0,,0.78,55.38
2012-04-09,99,78.0,,0.78,77.22
2012-04-10,68,78.0,,0.78,53.04
2012-04-11,89,78.0,,0.78,69.42
2012-04-12,92,78.0,,0.78,71.76
2012-04-13,74,78.0,,0.78,57.72
2012-04-14,43,78.0,,0.78,33.54
2012-04-15,52,78.0,,0.78,40.56
2012-04-16,83,78.0,,0.78,64.74000000000001
2012-04-17,91,78.0,,0.78,70.98
2012-04-18,79,78.0,,0.78,61.620000000000005
2012-04-19,68,78.0,,0.78,53.04
2012-04-20,52,78.0,,0.78,40.56
2012-04-21,53,78.0,,0.78,41.34
2012-04-22,60,78.0,,0.78,46.800000000000004
2012-04-23,100,78.0,,0.78,78.0
2012-04-24,83,78.0,,0.78,64.74000000000001
2012-04-25,92,78.0,,0.78,71.76
2012-04-26,70,78.0,,0.78,54.6
2012-04-27,64,78.0,,0.78,49.92
2012-04-28,69,78.0,,0.78,53.82
2012-04-29,74,78.0,,0.78,57.72
2012-04-30,92,78.0,,0.78,71.76
2012-05-01,85,69.0,False,0.69,58.65
2012-05-02,75,69.0,,0.69,51.74999999999999
2012-05-03,63,69.0,,0.69,43.47
2012-05-04,89,69.0,,0.69,61.41
2012-05-05,53,69.0,,0.69,36.57
2012-05-06,48,69.0,,0.69,33.12
2012-05-07,94,69.0,,0.69,64.86
2012-05-08,100,69.0,,0.69,69.0
2012-05-09,78,69.0,,0.69,53.81999999999999
2012-05-10,81,69.0,,0.69,55.88999999999999
2012-05-11,71,69.0,,0.69,48.989999999999995
2012-05-12,48,69.0,,0.69,33.12
2012-05-13,73,69.0,,0.69,50.37
2012-05-14,66,69.0,,0.69,45.54
2012-05-15,64,69.0,,0.69,44.16
2012-05-16,76,69.0,,0.69,52.44
2012-05-17,66,69.0,,0.69,45.54
2012-05-18,62,69.0,,0.69,42.779999999999994
2012-05-19,43,69.0,,0.69,29.669999999999998
2012-05-20,60,69.0,,0.69,41.4
2012-05-21,77,69.0,,0.69,53.129999999999995
2012-05-22,77,69.0,,0.69,53.129999999999995
2012-05-23,66,69.0,,0.69,45.54
2012-05-24,73,69.0,,0.69,50.37
2012-05-25,53,69.0,,0.69,36.57
2012-05-26,56,69.0,,0.69,38.64
2012-05-27,61,69.0,,0.69,42.089999999999996
2012-05-28,73,69.0,,0.69,50.37
2012-05-29,76,69.0,,0.69,52.44
2012-05-30,80,69.0,,0.69,55.199999999999996
2012-05-31,69,69.0,,0.69,47.61
2012-06-01,91,58.0,False,0.58,52.779999999999994
2012-06-02,59,58.0,,0.58,34.22
2012-06-03,78,58.0,,0.58,45.239999999999995
2012-06-04,95,58.0,,0.58,55.099999999999994
2012-06-05,97,58.0,,0.58,56.26
2012-06-06,92,58.0,,0.58,53.36
2012-06-07,84,58.0,,0.58,48.72
2012-06-08,79,58.0,,0.58,45.82
2012-06-09,45,58.0,,0.58,26.099999999999998
2012-06-10,87,58.0,,0.58,50.459999999999994
2012-06-11,60,58.0,,0.58,34.8
2012-06-12,82,58.0,,0.58,47.559999999999995
2012-06-13,82,58.0,,0.58,47.559999999999995
2012-06-14,83,58.0,,0.58,48.13999999999999
2012-06-15,51,58.0,,0.58,29.58
2012-06-16,76,58.0,,0.58,44.08
2012-06-17,76,58.0,,0.58,44.08
2012-06-18,100,58.0,,0.58,57.99999999999999
2012-06-19,69,58.0,,0.58,40.019999999999996
2012-06-20,92,58.0,,0.58,53.36
2012-06-21,88,58.0,,0.58,51.04
2012-06-22,61,58.0,,0.58,35.379999999999995
2012-06-23,89,58.0,,0.58,51.62
2012-06-24,72,58.0,,0.58,41.76
2012-06-25,71,58.0,,0.58,41.18
2012-06-26,52,58.0,,0.58,30.159999999999997
2012-06-27,74,58.0,,0.58,42.919999999999995
2012-06-28,74,58.0,,0.58,42.919999999999995
2012-06-29,67,58.0,,0.58,38.86
2012-06-30,62,58.0,,0.58,35.96
2012-07-01,76,53.0,False,0.53,40.28
2012-07-02,77,53.0,,0.53,40.81
2012-07-03,77,53.0,,0.53,40.81
2012-07-04,45,53.0,,0.53,23.85
2012-07-05,61,53.0,,0.53,32.33
2012-07-06,76,53.0,,0.53,40.28
2012-07-07,65,53.0,,0.53,34.45
2012-07-08,78,53.0,,0.53,41.34
2012-07-09,66,53.0,,0.53,34.980000000000004
2012-07-10,89,53.0,,0.53,47.17
2012-07-11,97,53.0,,0.53,51.410000000000004
2012-07-12,97,53.0,,0.53,51.410000000000004
2012-07-13,69,53.0,,0.53,36.57
2012-07-14,79,53.0,,0.53,41.870000000000005
2012-07-15,70,53.0,,0.53,37.1
2012-07-16,80,53.0,,0.53,42.400000000000006
2012-07-17,77,53.0,,0.53,40.81
2012-07-18,91,53.0,,0.53,48.230000000000004
2012-07-19,85,53.0,,0.53,45.050000000000004
2012-07-20,43,53.0,,0.53,22.790000000000003
2012-07-21,65,53.0,,0.53,34.45
2012-07-22,60,53.0,,0.53,31.8
2012-07-23,100,53.0,,0.53,53.0
2012-07-24,59,53.0,,0.53,31.270000000000003
2012-07-25,75,53.0,,0.53,39.75
2012-07-26,78,53.0,,0.53,41.34
2012-07-27,74,53.0,,0.53,39.22
2012-07-28,58,53.0,,0.53,30.740000000000002
2012-07-29,56,53.0,,0.53,29.68
2012-07-30,93,53.0,,0.53,49.29
2012-07-31,74,53.0,,0.53,39.22
2012-08-01,100,53.0,False,0.53,53.0
2012-08-02,86,53.0,,0.53,45.580000000000005
2012-08-03,77,53.0,,0.53,40.81
2012-08-04,38,53.0,,0.53,20.14
2012-08-05,48,53.0,,0.53,25.44
2012-08-06,68,53.0,,0.53,36.04
2012-08-07,67,53.0,,0.53,35.510000000000005
2012-08-08,55,53.0,,0.53,29.150000000000002
2012-08-09,66,53.0,,0.53,34.980000000000004
2012-08-10,67,53.0,,0.53,35.510000000000005
2012-08-11,60,53.0,,0.53,31.8
2012-08-12,68,53.0,,0.53,36.04
2012-08-13,58,53.0,,0.53,30.740000000000002
2012-08-14,69,53.0,,0.53,36.57
2012-08-15,73,53.0,,0.53,38.690000000000005
2012-08-16,71,53.0,,0.53,37.63
2012-08-17,63,53.0,,0.53,33.39
2012-08-18,75,53.0,,0.53,39.75
2012-08-19,56,53.0,,0.53,29.68
2012-08-20,74,53.0,,0.53,39.22
2012-08-21,82,53.0,,0.53,43.46
2012-08-22,75,53.0,,0.53,39.75
2012-08-23,69,53.0,,0.53,36.57
2012-08-24,67,53.0,,0.53,35.510000000000005
2012-08-25,59,53.0,,0.53,31.270000000000003
2012-08-26,82,53.0,,0.53,43.46
2012-08-27,91,53.0,,0.53,48.230000000000004
2012-08-28,86,53.0,,0.53,45.580000000000005
2012-08-29,87,53.0,,0.53,46.11
2012-08-30,69,53.0,,0.53,36.57
2012-08-31,73,53.0,,0.53,38.690000000000005
2012-09-01,60,71.0,False,0.71,42.599999999999994
2012-09-02,52,71.0,,0.71,36.92
2012-09-03,67,71.0,,0.71,47.57
2012-09-04,81,71.0,,0.71,57.51
2012-09-05,76,71.0,,0.71,53.959999999999994
2012-09-06,86,71.0,,0.71,61.059999999999995
2012-09-07,81,71.0,,0.71,57.51
2012-09-08,66,71.0,,0.71,46.86
2012-09-09,68,71.0,,0.71,48.28
2012-09-10,96,71.0,,0.71,68.16
2012-09-11,78,71.0,,0.71,55.379999999999995
2012-09-12,75,71.0,,0.71,53.25
2012-09-13,100,71.0,,0.71,71.0
2012-09-14,95,71.0,,0.71,67.45
2012-09-15,61,71.0,,0.71,43.309999999999995
2012-09-16,86,71.0,,0.71,61.059999999999995
2012-09-17,98,71.0,,0.71,69.58
2012-09-18,92,71.0,,0.71,65.32
2012-09-19,89,71.0,,0.71,63.19
2012-09-20,87,71.0,,0.71,61.769999999999996
2012-09-21,84,71.0,,0.71,59.64
2012-09-22,63,71.0,,0.71,44.73
2012-09-23,49,71.0,,0.71,34.79
2012-09-24,81,71.0,,0.71,57.51
2012-09-25,84,71.0,,0.71,59.64
2012-09-26,93,71.0,,0.71,66.03
2012-09-27,86,71.0,,0.71,61.059999999999995
2012-09-28,80,71.0,,0.71,56.8
2012-09-29,47,71.0,,0.71,33.37
2012-09-30,78,71.0,,0.71,55.379999999999995
2012-10-01,93,72.0,False,0.72,66.96
2012-10-02,70,72.0,,0.72,50.4
2012-10-03,89,72.0,,0.72,64.08
2012-10-04,100,72.0,,0.72,72.0
2012-10-05,80,72.0,,0.72,57.599999999999994
2012-10-06,57,72.0,,0.72,41.04
2012-10-07,50,72.0,,0.72,36.0
2012-10-08,65,72.0,,0.72,46.8
2012-10-09,77,72.0,,0.72,55.44
2012-10-10,71,72.0,,0.72,51.12
2012-10-11,68,72.0,,0.72,48.96
2012-10-12,65,72.0,,0.72,46.8
2012-10-13,53,72.0,,0.72,38.16
2012-10-14,66,72.0,,0.72,47.519999999999996
2012-10-15,73,72.0,,0.72,52.559999999999995
2012-10-16,87,72.0,,0.72,62.64
2012-10-17,77,72.0,,0.72,55.44
2012-10-18,87,72.0,,0.72,62.64
2012-10-19,76,72.0,,0.72,54.72
2012-10-20,54,72.0,,0.72,38.879999999999995
2012-10-21,67,72.0,,0.72,48.239999999999995
2012-10-22,74,72.0,,0.72,53.28
2012-10-23,76,72.0,,0.72,54.72
2012-10-24,73,72.0,,0.72,52.559999999999995
2012-10-25,84,72.0,,0.72,60.48
2012-10-26,62,72.0,,0.72,44.64
2012-10-27,54,72.0,,0.72,38.879999999999995
2012-10-28,50,72.0,,0.72,36.0
2012-10-29,56,72.0,,0.72,40.32
2012-10-30,58,72.0,,0.72,41.76
2012-10-31,63,72.0,,0.72,45.36
2012-11-01,72,71.0,False,0.71,51.12
2012-11-02,75,71.0,,0.71,53.25
2012-11-03,54,71.0,,0.71,38.339999999999996
2012-11-04,48,71.0,,0.71,34.08
2012-11-05,58,71.0,,0.71,41.18
2012-11-06,66,71.0,,0.71,46.86
2012-11-07,89,71.0,,0.71,63.19
2012-11-08,85,71.0,,0.71,60.349999999999994
2012-11-09,67,71.0,,0.71,47.57
2012-11-10,56,71.0,,0.71,39.76
2012-11-11,56,71.0,,0.71,39.76
2012-11-12,69,71.0,,0.71,48.989999999999995
2012-11-13,89,71.0,,0.71,63.19
2012-11-14,100,71.0,,0.71,71.0
2012-11-15,86,71.0,,0.71,61.059999999999995
2012-11-16,88,71.0,,0.71,62.48
2012-11-17,59,71.0,,0.71,41.89
2012-11-18,57,71.0,,0.71,40.47
2012-11-19,76,71.0,,0.71,53.959999999999994
2012-11-20,77,71.0,,0.71,54.669999999999995
2012-11-21,78,71.0,,0.71,55.379999999999995
2012-11-22,51,71.0,,0.71,36.21
2012-11-23,54,71.0,,0.71,38.339999999999996
2012-11-24,63,71.0,,0.71,44.73
2012-11-25,46,71.0,,0.71,32.66
2012-11-26,73,71.0,,0.71,51.83
2012-11-27,76,71.0,,0.71,53.959999999999994
2012-11-28,92,71.0,,0.71,65.32
2012-11-29,90,71.0,,0.71,63.9
2012-11-30,74,71.0,,0.71,52.54
2012-12-01,48,65.0,False,0.65,31.200000000000003
2012-12-02,68,65.0,,0.65,44.2
2012-12-03,93,65.0,,0.65,60.45
2012-12-04,78,65.0,,0.65,50.7
2012-12-05,75,65.0,,0.65,48.75
2012-12-06,83,65.0,,0.65,53.95
2012-12-07,81,65.0,,0.65,52.65
2012-12-08,69,65.0,,0.65,44.85
2012-12-09,56,65.0,,0.65,36.4
2012-12-10,88,65.0,,0.65,57.2
2012-12-11,100,65.0,,0.65,65.0
2012-12-12,87,65.0,,0.65,56.550000000000004
2012-12-13,76,65.0,,0.65,49.4
2012-12-14,62,65.0,,0.65,40.300000000000004
2012-12-15,46,65.0,,0.65,29.900000000000002
2012-12-16,48,65.0,,0.65,31.200000000000003
2012-12-17,68,65.0,,0.65,44.2
2012-12-18,72,65.0,,0.65,46.800000000000004
2012-12-19,64,65.0,,0.65,41.6
2012-12-20,61,65.0,,0.65,39.65
2012-12-21,47,65.0,,0.65,30.55
2012-12-22,42,65.0,,0.65,27.3
2012-12-23,42,65.0,,0.65,27.3
2012-12-24,44,65.0,,0.65,28.6
2012-12-25,48,65.0,,0.65,31.200000000000003
2012-12-26,50,65.0,,0.65,32.5
2012-12-27,38,65.0,,0.65,24.7
2012-12-28,48,65.0,,0.65,31.200000000000003
2012-12-29,49,65.0,,0.65,31.85
2012-12-30,41,65.0,,0.65,26.650000000000002
2012-12-31,49,65.0,,0.65,31.85
2013-01-01,41,68.0,False,0.68,27.880000000000003
2013-01-02,58,68.0,,0.68,39.440000000000005
2013-01-03,49,68.0,,0.68,33.32
2013-01-04,61,68.0,,0.68,41.480000000000004
2013-01-05,49,68.0,,0.68,33.32
2013-01-06,52,68.0,,0.68,35.36
2013-01-07,63,68.0,,0.68,42.84
2013-01-08,49,68.0,,0.68,33.32
2013-01-09,59,68.0,,0.68,40.120000000000005
2013-01-10,85,68.0,,0.68,57.800000000000004
2013-01-11,67,68.0,,0.68,45.56
2013-01-12,45,68.0,,0.68,30.6
2013-01-13,55,68.0,,0.68,37.400000000000006
2013-01-14,67,68.0,,0.68,45.56
2013-01-15,75,68.0,,0.68,51.00000000000001
2013-01-16,74,68.0,,0.68,50.32
2013-01-17,67,68.0,,0.68,45.56
2013-01-18,58,68.0,,0.68,39.440000000000005
2013-01-19,49,68.0,,0.68,33.32
2013-01-20,57,68.0,,0.68,38.760000000000005
2013-01-21,68,68.0,,0.68,46.24
2013-01-22,63,68.0,,0.68,42.84
2013-01-23,81,68.0,,0.68,55.080000000000005
2013-01-24,64,68.0,,0.68,43.52
2013-01-25,79,68.0,,0.68,53.720000000000006
2013-01-26,51,68.0,,0.68,34.68
2013-01-27,62,68.0,,0.68,42.160000000000004
2013-01-28,71,68.0,,0.68,48.28
2013-01-29,71,68.0,,0.68,48.28
2013-01-30,78,68.0,,0.68,53.040000000000006
2013-01-31,100,68.0,,0.68,68.0
2013-02-01,79,77.0,False,0.77,60.83
2013-02-02,45,77.0,,0.77,34.65
2013-02-03,65,77.0,,0.77,50.050000000000004
2013-02-04,70,77.0,,0.77,53.9
2013-02-05,82,77.0,,0.77,63.14
2013-02-06,84,77.0,,0.77,64.68
2013-02-07,80,77.0,,0.77,61.6
2013-02-08,66,77.0,,0.77,50.82
2013-02-09,56,77.0,,0.77,43.120000000000005
2013-02-10,63,77.0,,0.77,48.51
2013-02-11,82,77.0,,0.77,63.14
2013-02-12,75,77.0,,0.77,57.75
2013-02-13,91,77.0,,0.77,70.07000000000001
2013-02-14,85,77.0,,0.77,65.45
2013-02-15,79,77.0,,0.77,60.83
2013-02-16,48,77.0,,0.77,36.96
2013-02-17,68,77.0,,0.77,52.36
2013-02-18,73,77.0,,0.77,56.21
2013-02-19,85,77.0,,0.77,65.45
2013-02-20,99,77.0,,0.77,76.23
2013-02-21,91,77.0,,0.77,70.07000000000001
2013-02-22,80,77.0,,0.77,61.6
2013-02-23,58,77.0,,0.77,44.660000000000004
2013-02-24,75,77.0,,0.77,57.75
2013-02-25,83,77.0,,0.77,63.910000000000004
2013-02-26,100,77.0,,0.77,77.0
2013-02-27,83,77.0,,0.77,63.910000000000004
2013-02-28,78,77.0,,0.77,60.06
2013-03-01,60,73.0,False,0.73,43.8
2013-03-02,44,73.0,,0.73,32.12
2013-03-03,81,73.0,,0.73,59.129999999999995
2013-03-04,75,73.0,,0.73,54.75
2013-03-05,68,73.0,,0.73,49.64
2013-03-06,91,73.0,,0.73,66.42999999999999
2013-03-07,98,73.0,,0.73,71.53999999999999
2013-03-08,84,73.0,,0.73,61.32
2013-03-09,56,73.0,,0.73,40.879999999999995
2013-03-10,55,73.0,,0.73,40.15
2013-03-11,77,73.0,,0.73,56.21
2013-03-12,77,73.0,,0.73,56.21
2013-03-13,95,73.0,,0.73,69.35
2013-03-14,81,73.0,,0.73,59.129999999999995
2013-03-15,68,73.0,,0.73,49.64
2013-03-16,35,73.0,,0.73,25.55
2013-03-17,65,73.0,,0.73,47.449999999999996
2013-03-18,87,73.0,,0.73,63.51
2013-03-19,69,73.0,,0.73,50.37
2013-03-20,70,73.0,,0.73,51.1
2013-03-21,71,73.0,,0.73,51.83
2013-03-22,67,73.0,,0.73,48.91
2013-03-23,57,73.0,,0.73,41.61
2013-03-24,67,73.0,,0.73,48.91
2013-03-25,100,73.0,,0.73,73.0
2013-03-26,95,73.0,,0.73,69.35
2013-03-27,79,73.0,,0.73,57.67
2013-03-28,68,73.0,,0.73,49.64
2013-03-29,63,73.0,,0.73,45.99
2013-03-30,51,73.0,,0.73,37.23
2013-03-31,85,73.0,,0.73,62.05
2013-04-01,74,81.0,False,0.81,59.940000000000005
2013-04-02,71,81.0,,0.81,57.510000000000005
2013-04-03,64,81.0,,0.81,51.84
2013-04-04,67,81.0,,0.81,54.27
2013-04-05,92,81.0,,0.81,74.52000000000001
2013-04-06,52,81.0,,0.81,42.120000000000005
2013-04-07,61,81.0,,0.81,49.410000000000004
2013-04-08,74,81.0,,0.81,59.940000000000005
2013-04-09,78,81.0,,0.81,63.18000000000001
2013-04-10,81,81.0,,0.81,65.61
2013-04-11,75,81.0,,0.81,60.75000000000001
2013-04-12,57,81.0,,0.81,46.17
2013-04-13,65,81.0,,0.81,52.650000000000006
2013-04-14,63,81.0,,0.81,51.03
2013-04-15,87,81.0,,0.81,70.47
2013-04-16,90,81.0,,0.81,72.9
2013-04-17,74,81.0,,0.81,59.940000000000005
2013-04-18,83,81.0,,0.81,67.23
2013-04-19,73,81.0,,0.81,59.13
