date,risk_unscaled,risk_monthly,isPartial,scale,risk
2020-07-21,83,77.0,,0.77,63.910000000000004
2020-07-22,82,77.0,,0.77,63.14
2020-07-23,81,77.0,,0.77,62.370000000000005
2020-07-24,75,77.0,,0.77,57.75
2020-07-25,56,77.0,,0.77,43.120000000000005
2020-07-26,55,77.0,,0.77,42.35
2020-07-27,79,77.0,,0.77,60.83
2020-07-28,77,77.0,,0.77,59.29
2020-07-29,86,77.0,,0.77,66.22
2020-07-30,81,77.0,,0.77,62.370000000000005
2020-07-31,71,77.0,,0.77,54.67
2020-08-01,49,80.0,False,0.8,39.2
2020-08-02,50,80.0,,0.8,40.0
2020-08-03,71,80.0,,0.8,56.800000000000004
2020-08-04,72,80.0,,0.8,57.6
2020-08-05,68,80.0,,0.8,54.400000000000006
2020-08-06,68,80.0,,0.8,54.400000000000006
2020-08-07,65,80.0,,0.8,52.0
2020-08-08,50,80.0,,0.8,40.0
2020-08-09,46,80.0,,0.8,36.800000000000004
2020-08-10,68,80.0,,0.8,54.400000000000006
2020-08-11,83,80.0,,0.8,66.4
2020-08-12,100,80.0,,0.8,80.0
2020-08-13,91,80.0,,0.8,72.8
2020-08-14,79,80.0,,0.8,63.2
2020-08-15,62,80.0,,0.8,49.6
2020-08-16,73,80.0,,0.8,58.400000000000006
2020-08-17,78,80.0,,0.8,62.400000000000006
2020-08-18,85,80.0,,0.8,68.0
2020-08-19,80,80.0,,0.8,64.0
2020-08-20,86,80.0,,0.8,68.8
2020-08-21,77,80.0,,0.8,61.6
2020-08-22,61,80.0,,0.8,48.800000000000004
2020-08-23,61,80.0,,0.8,48.800000000000004
2020-08-24,75,80.0,,0.8,60.0
2020-08-25,81,80.0,,0.8,64.8
2020-08-26,80,80.0,,0.8,64.0
2020-08-27,71,80.0,,0.8,56.800000000000004
2020-08-28,74,80.0,,0.8,59.2
2020-08-29,64,80.0,,0.8,51.2
2020-08-30,56,80.0,,0.8,44.800000000000004
2020-08-31,74,80.0,,0.8,59.2
2020-09-01,91,83.0,False,0.83,75.53
2020-09-02,89,83.0,,0.83,73.86999999999999
2020-09-03,91,83.0,,0.83,75.53
2020-09-04,86,83.0,,0.83,71.38
2020-09-05,62,83.0,,0.83,51.46
2020-09-06,66,83.0,,0.83,54.779999999999994
2020-09-07,71,83.0,,0.83,58.93
2020-09-08,89,83.0,,0.83,73.86999999999999
2020-09-09,91,83.0,,0.83,75.53
2020-09-10,95,83.0,,0.83,78.85
2020-09-11,83,83.0,,0.83,68.89
2020-09-12,76,83.0,,0.83,63.08
2020-09-13,72,83.0,,0.83,59.76
2020-09-14,90,83.0,,0.83,74.7
2020-09-15,93,83.0,,0.83,77.19
2020-09-16,91,83.0,,0.83,75.53
2020-09-17,98,83.0,,0.83,81.33999999999999
2020-09-18,87,83.0,,0.83,72.21
2020-09-19,64,83.0,,0.83,53.12
2020-09-20,66,83.0,,0.83,54.779999999999994
2020-09-21,89,83.0,,0.83,73.86999999999999
2020-09-22,92,83.0,,0.83,76.36
2020-09-23,91,83.0,,0.83,75.53
2020-09-24,100,83.0,,0.83,83.0
2020-09-25,81,83.0,,0.83,67.22999999999999
2020-09-26,67,83.0,,0.83,55.61
2020-09-27,60,83.0,,0.83,49.8
2020-09-28,85,83.0,,0.83,70.55
2020-09-29,94,83.0,,0.83,78.02
2020-09-30,97,83.0,,0.83,80.50999999999999
2020-10-01,93,79.0,False,0.79,73.47
2020-10-02,97,79.0,,0.79,76.63000000000001
2020-10-03,64,79.0,,0.79,50.56
2020-10-04,66,79.0,,0.79,52.14
2020-10-05,90,79.0,,0.79,71.10000000000001
2020-10-06,92,79.0,,0.79,72.68
2020-10-07,91,79.0,,0.79,71.89
2020-10-08,90,79.0,,0.79,71.10000000000001
2020-10-09,71,79.0,,0.79,56.09
2020-10-10,56,79.0,,0.79,44.24
2020-10-11,59,79.0,,0.79,46.61
2020-10-12,78,79.0,,0.79,61.620000000000005
2020-10-13,93,79.0,,0.79,73.47
2020-10-14,100,79.0,,0.79,79.0
2020-10-15,97,79.0,,0.79,76.63000000000001
2020-10-16,79,79.0,,0.79,62.410000000000004
2020-10-17,58,79.0,,0.79,45.82
2020-10-18,58,79.0,,0.79,45.82
2020-10-19,85,79.0,,0.79,67.15
2020-10-20,97,79.0,,0.79,76.63000000000001
2020-10-21,93,79.0,,0.79,73.47
2020-10-22,91,79.0,,0.79,71.89
2020-10-23,74,79.0,,0.79,58.46
2020-10-24,56,79.0,,0.79,44.24
2020-10-25,63,79.0,,0.79,49.77
2020-10-26,80,79.0,,0.79,63.2
2020-10-27,88,79.0,,0.79,69.52000000000001
2020-10-28,84,79.0,,0.79,66.36
2020-10-29,95,79.0,,0.79,75.05
2020-10-30,81,79.0,,0.79,63.99
2020-10-31,51,79.0,,0.79,40.29
2020-11-01,52,72.0,True,0.72,37.44
2020-11-02,81,72.0,,0.72,58.32
2020-11-03,78,72.0,,0.72,56.16
2020-11-04,45,72.0,,0.72,32.4
2020-11-05,66,72.0,,0.72,47.519999999999996
2020-11-06,60,72.0,,0.72,43.199999999999996
2020-11-07,44,72.0,,0.72,31.68
2020-11-08,51,72.0,,0.72,36.72
2020-11-09,84,72.0,,0.72,60.48
2020-11-10,84,72.0,,0.72,60.48
2020-11-11,77,72.0,,0.72,55.44
2020-11-12,99,72.0,,0.72,71.28
2020-11-13,86,72.0,,0.72,61.919999999999995
2020-11-14,62,72.0,,0.72,44.64
2020-11-15,66,72.0,,0.72,47.519999999999996
2020-11-16,90,72.0,,0.72,64.8
2020-11-17,100,72.0,,0.72,72.0
2020-11-18,90,72.0,,0.72,64.8
2020-11-19,91,72.0,,0.72,65.52
2020-11-20,87,72.0,,0.72,62.64
2020-11-21,56,72.0,,0.72,40.32
2020-11-22,61,72.0,,0.72,43.92
2020-11-23,85,72.0,,0.72,61.199999999999996
2020-11-24,80,72.0,,0.72,57.599999999999994
2020-11-25,69,72.0,,0.72,49.68
2020-11-26,48,72.0,,0.72,34.56
2020-11-27,46,72.0,,0.72,33.12
2020-11-28,46,72.0,,0.72,33.12
2020-11-29,50,72.0,,0.72,36.0
