date,rich_unscaled,rich_monthly,isPartial,scale,rich
2014-12-25,85,47.0,,0.47,39.949999999999996
2014-12-26,78,47.0,,0.47,36.66
2014-12-27,89,47.0,,0.47,41.83
2014-12-28,87,47.0,,0.47,40.89
2014-12-29,88,47.0,,0.47,41.36
2014-12-30,84,47.0,,0.47,39.48
2014-12-31,92,47.0,,0.47,43.239999999999995
2015-01-01,82,49.0,False,0.49,40.18
2015-01-02,77,49.0,,0.49,37.73
2015-01-03,83,49.0,,0.49,40.67
2015-01-04,97,49.0,,0.49,47.53
2015-01-05,100,49.0,,0.49,49.0
2015-01-06,100,49.0,,0.49,49.0
2015-01-07,77,49.0,,0.49,37.73
2015-01-08,82,49.0,,0.49,40.18
2015-01-09,81,49.0,,0.49,39.69
2015-01-10,72,49.0,,0.49,35.28
2015-01-11,72,49.0,,0.49,35.28
2015-01-12,75,49.0,,0.49,36.75
2015-01-13,67,49.0,,0.49,32.83
2015-01-14,76,49.0,,0.49,37.24
2015-01-15,79,49.0,,0.49,38.71
2015-01-16,85,49.0,,0.49,41.65
2015-01-17,73,49.0,,0.49,35.769999999999996
2015-01-18,84,49.0,,0.49,41.16
2015-01-19,70,49.0,,0.49,34.3
2015-01-20,74,49.0,,0.49,36.26
2015-01-21,80,49.0,,0.49,39.2
2015-01-22,73,49.0,,0.49,35.769999999999996
2015-01-23,76,49.0,,0.49,37.24
2015-01-24,84,49.0,,0.49,41.16
2015-01-25,77,49.0,,0.49,37.73
2015-01-26,72,49.0,,0.49,35.28
2015-01-27,72,49.0,,0.49,35.28
2015-01-28,80,49.0,,0.49,39.2
2015-01-29,69,49.0,,0.49,33.81
2015-01-30,75,49.0,,0.49,36.75
2015-01-31,74,49.0,,0.49,36.26
2015-02-01,90,45.0,False,0.45,40.5
2015-02-02,76,45.0,,0.45,34.2
2015-02-03,99,45.0,,0.45,44.550000000000004
2015-02-04,94,45.0,,0.45,42.300000000000004
2015-02-05,85,45.0,,0.45,38.25
2015-02-06,90,45.0,,0.45,40.5
2015-02-07,92,45.0,,0.45,41.4
2015-02-08,79,45.0,,0.45,35.550000000000004
2015-02-09,79,45.0,,0.45,35.550000000000004
2015-02-10,100,45.0,,0.45,45.0
2015-02-11,90,45.0,,0.45,40.5
2015-02-12,92,45.0,,0.45,41.4
2015-02-13,85,45.0,,0.45,38.25
2015-02-14,79,45.0,,0.45,35.550000000000004
2015-02-15,89,45.0,,0.45,40.050000000000004
2015-02-16,83,45.0,,0.45,37.35
2015-02-17,92,45.0,,0.45,41.4
2015-02-18,84,45.0,,0.45,37.800000000000004
2015-02-19,86,45.0,,0.45,38.7
2015-02-20,91,45.0,,0.45,40.95
2015-02-21,83,45.0,,0.45,37.35
2015-02-22,95,45.0,,0.45,42.75
2015-02-23,92,45.0,,0.45,41.4
2015-02-24,98,45.0,,0.45,44.1
2015-02-25,98,45.0,,0.45,44.1
2015-02-26,94,45.0,,0.45,42.300000000000004
2015-02-27,89,45.0,,0.45,40.050000000000004
2015-02-28,85,45.0,,0.45,38.25
2015-03-01,94,49.0,False,0.49,46.06
2015-03-02,81,49.0,,0.49,39.69
2015-03-03,83,49.0,,0.49,40.67
2015-03-04,86,49.0,,0.49,42.14
2015-03-05,84,49.0,,0.49,41.16
2015-03-06,83,49.0,,0.49,40.67
2015-03-07,78,49.0,,0.49,38.22
2015-03-08,91,49.0,,0.49,44.589999999999996
2015-03-09,76,49.0,,0.49,37.24
2015-03-10,95,49.0,,0.49,46.55
2015-03-11,81,49.0,,0.49,39.69
2015-03-12,93,49.0,,0.49,45.57
2015-03-13,85,49.0,,0.49,41.65
2015-03-14,83,49.0,,0.49,40.67
2015-03-15,77,49.0,,0.49,37.73
2015-03-16,81,49.0,,0.49,39.69
2015-03-17,89,49.0,,0.49,43.61
2015-03-18,87,49.0,,0.49,42.63
2015-03-19,78,49.0,,0.49,38.22
2015-03-20,80,49.0,,0.49,39.2
2015-03-21,87,49.0,,0.49,42.63
2015-03-22,89,49.0,,0.49,43.61
2015-03-23,85,49.0,,0.49,41.65
2015-03-24,91,49.0,,0.49,44.589999999999996
2015-03-25,100,49.0,,0.49,49.0
2015-03-26,86,49.0,,0.49,42.14
2015-03-27,78,49.0,,0.49,38.22
2015-03-28,65,49.0,,0.49,31.849999999999998
2015-03-29,81,49.0,,0.49,39.69
2015-03-30,84,49.0,,0.49,41.16
2015-03-31,84,49.0,,0.49,41.16
2015-04-01,94,49.0,False,0.49,46.06
2015-04-02,83,49.0,,0.49,40.67
2015-04-03,81,49.0,,0.49,39.69
2015-04-04,94,49.0,,0.49,46.06
2015-04-05,89,49.0,,0.49,43.61
2015-04-06,95,49.0,,0.49,46.55
2015-04-07,100,49.0,,0.49,49.0
2015-04-08,88,49.0,,0.49,43.12
2015-04-09,88,49.0,,0.49,43.12
2015-04-10,80,49.0,,0.49,39.2
2015-04-11,83,49.0,,0.49,40.67
2015-04-12,84,49.0,,0.49,41.16
2015-04-13,75,49.0,,0.49,36.75
2015-04-14,83,49.0,,0.49,40.67
2015-04-15,89,49.0,,0.49,43.61
2015-04-16,77,49.0,,0.49,37.73
2015-04-17,86,49.0,,0.49,42.14
2015-04-18,80,49.0,,0.49,39.2
2015-04-19,87,49.0,,0.49,42.63
2015-04-20,85,49.0,,0.49,41.65
2015-04-21,88,49.0,,0.49,43.12
2015-04-22,92,49.0,,0.49,45.08
2015-04-23,90,49.0,,0.49,44.1
2015-04-24,78,49.0,,0.49,38.22
2015-04-25,86,49.0,,0.49,42.14
2015-04-26,96,49.0,,0.49,47.04
2015-04-27,85,49.0,,0.49,41.65
2015-04-28,96,49.0,,0.49,47.04
2015-04-29,96,49.0,,0.49,47.04
2015-04-30,95,49.0,,0.49,46.55
2015-05-01,68,54.0,False,0.54,36.72
2015-05-02,64,54.0,,0.54,34.56
2015-05-03,65,54.0,,0.54,35.1
2015-05-04,66,54.0,,0.54,35.64
2015-05-05,71,54.0,,0.54,38.34
2015-05-06,67,54.0,,0.54,36.18
2015-05-07,74,54.0,,0.54,39.96
2015-05-08,68,54.0,,0.54,36.72
2015-05-09,73,54.0,,0.54,39.42
2015-05-10,62,54.0,,0.54,33.480000000000004
2015-05-11,69,54.0,,0.54,37.260000000000005
2015-05-12,69,54.0,,0.54,37.260000000000005
2015-05-13,74,54.0,,0.54,39.96
2015-05-14,75,54.0,,0.54,40.5
2015-05-15,76,54.0,,0.54,41.040000000000006
2015-05-16,76,54.0,,0.54,41.040000000000006
2015-05-17,76,54.0,,0.54,41.040000000000006
2015-05-18,75,54.0,,0.54,40.5
2015-05-19,79,54.0,,0.54,42.660000000000004
2015-05-20,76,54.0,,0.54,41.040000000000006
2015-05-21,79,54.0,,0.54,42.660000000000004
2015-05-22,80,54.0,,0.54,43.2
2015-05-23,79,54.0,,0.54,42.660000000000004
2015-05-24,89,54.0,,0.54,48.06
2015-05-25,100,54.0,,0.54,54.0
2015-05-26,79,54.0,,0.54,42.660000000000004
2015-05-27,80,54.0,,0.54,43.2
2015-05-28,76,54.0,,0.54,41.040000000000006
2015-05-29,93,54.0,,0.54,50.220000000000006
2015-05-30,96,54.0,,0.54,51.84
2015-05-31,87,54.0,,0.54,46.980000000000004
2015-06-01,100,51.0,False,0.51,51.0
2015-06-02,97,51.0,,0.51,49.47
2015-06-03,85,51.0,,0.51,43.35
2015-06-04,81,51.0,,0.51,41.31
2015-06-05,73,51.0,,0.51,37.230000000000004
2015-06-06,83,51.0,,0.51,42.33
2015-06-07,84,51.0,,0.51,42.84
2015-06-08,79,51.0,,0.51,40.29
2015-06-09,90,51.0,,0.51,45.9
2015-06-10,83,51.0,,0.51,42.33
2015-06-11,84,51.0,,0.51,42.84
2015-06-12,82,51.0,,0.51,41.82
2015-06-13,78,51.0,,0.51,39.78
2015-06-14,91,51.0,,0.51,46.410000000000004
2015-06-15,83,51.0,,0.51,42.33
2015-06-16,79,51.0,,0.51,40.29
2015-06-17,81,51.0,,0.51,41.31
2015-06-18,82,51.0,,0.51,41.82
2015-06-19,78,51.0,,0.51,39.78
2015-06-20,84,51.0,,0.51,42.84
2015-06-21,84,51.0,,0.51,42.84
2015-06-22,86,51.0,,0.51,43.86
2015-06-23,80,51.0,,0.51,40.8
2015-06-24,79,51.0,,0.51,40.29
2015-06-25,80,51.0,,0.51,40.8
2015-06-26,82,51.0,,0.51,41.82
2015-06-27,92,51.0,,0.51,46.92
2015-06-28,80,51.0,,0.51,40.8
2015-06-29,90,51.0,,0.51,45.9
2015-06-30,77,51.0,,0.51,39.27
2015-07-01,83,48.0,False,0.48,39.839999999999996
2015-07-02,96,48.0,,0.48,46.08
2015-07-03,84,48.0,,0.48,40.32
2015-07-04,96,48.0,,0.48,46.08
2015-07-05,91,48.0,,0.48,43.68
2015-07-06,94,48.0,,0.48,45.12
2015-07-07,97,48.0,,0.48,46.559999999999995
2015-07-08,86,48.0,,0.48,41.28
2015-07-09,88,48.0,,0.48,42.239999999999995
2015-07-10,84,48.0,,0.48,40.32
2015-07-11,87,48.0,,0.48,41.76
2015-07-12,94,48.0,,0.48,45.12
2015-07-13,96,48.0,,0.48,46.08
2015-07-14,91,48.0,,0.48,43.68
2015-07-15,87,48.0,,0.48,41.76
2015-07-16,85,48.0,,0.48,40.8
2015-07-17,94,48.0,,0.48,45.12
2015-07-18,92,48.0,,0.48,44.16
2015-07-19,94,48.0,,0.48,45.12
2015-07-20,86,48.0,,0.48,41.28
2015-07-21,76,48.0,,0.48,36.48
2015-07-22,85,48.0,,0.48,40.8
2015-07-23,95,48.0,,0.48,45.6
2015-07-24,90,48.0,,0.48,43.199999999999996
2015-07-25,100,48.0,,0.48,48.0
2015-07-26,96,48.0,,0.48,46.08
2015-07-27,98,48.0,,0.48,47.04
2015-07-28,76,48.0,,0.48,36.48
2015-07-29,92,48.0,,0.48,44.16
2015-07-30,83,48.0,,0.48,39.839999999999996
2015-07-31,85,48.0,,0.48,40.8
2015-08-01,100,43.0,False,0.43,43.0
2015-08-02,97,43.0,,0.43,41.71
2015-08-03,87,43.0,,0.43,37.41
2015-08-04,90,43.0,,0.43,38.7
2015-08-05,94,43.0,,0.43,40.42
2015-08-06,93,43.0,,0.43,39.99
2015-08-07,90,43.0,,0.43,38.7
2015-08-08,96,43.0,,0.43,41.28
2015-08-09,100,43.0,,0.43,43.0
2015-08-10,87,43.0,,0.43,37.41
2015-08-11,95,43.0,,0.43,40.85
2015-08-12,99,43.0,,0.43,42.57
2015-08-13,92,43.0,,0.43,39.56
2015-08-14,92,43.0,,0.43,39.56
2015-08-15,99,43.0,,0.43,42.57
2015-08-16,95,43.0,,0.43,40.85
2015-08-17,88,43.0,,0.43,37.839999999999996
2015-08-18,90,43.0,,0.43,38.7
2015-08-19,85,43.0,,0.43,36.55
2015-08-20,93,43.0,,0.43,39.99
2015-08-21,88,43.0,,0.43,37.839999999999996
2015-08-22,88,43.0,,0.43,37.839999999999996
2015-08-23,93,43.0,,0.43,39.99
2015-08-24,81,43.0,,0.43,34.83
2015-08-25,81,43.0,,0.43,34.83
2015-08-26,87,43.0,,0.43,37.41
2015-08-27,92,43.0,,0.43,39.56
2015-08-28,84,43.0,,0.43,36.12
2015-08-29,84,43.0,,0.43,36.12
2015-08-30,88,43.0,,0.43,37.839999999999996
2015-08-31,84,43.0,,0.43,36.12
2015-09-01,72,43.0,False,0.43,30.96
2015-09-02,69,43.0,,0.43,29.669999999999998
2015-09-03,77,43.0,,0.43,33.11
2015-09-04,76,43.0,,0.43,32.68
2015-09-05,74,43.0,,0.43,31.82
2015-09-06,74,43.0,,0.43,31.82
2015-09-07,80,43.0,,0.43,34.4
2015-09-08,75,43.0,,0.43,32.25
2015-09-09,72,43.0,,0.43,30.96
2015-09-10,81,43.0,,0.43,34.83
2015-09-11,68,43.0,,0.43,29.24
2015-09-12,75,43.0,,0.43,32.25
2015-09-13,72,43.0,,0.43,30.96
2015-09-14,74,43.0,,0.43,31.82
2015-09-15,79,43.0,,0.43,33.97
2015-09-16,78,43.0,,0.43,33.54
2015-09-17,70,43.0,,0.43,30.099999999999998
2015-09-18,84,43.0,,0.43,36.12
2015-09-19,77,43.0,,0.43,33.11
2015-09-20,74,43.0,,0.43,31.82
2015-09-21,76,43.0,,0.43,32.68
2015-09-22,76,43.0,,0.43,32.68
2015-09-23,78,43.0,,0.43,33.54
2015-09-24,100,43.0,,0.43,43.0
2015-09-25,84,43.0,,0.43,36.12
2015-09-26,86,43.0,,0.43,36.98
2015-09-27,77,43.0,,0.43,33.11
2015-09-28,70,43.0,,0.43,30.099999999999998
2015-09-29,75,43.0,,0.43,32.25
2015-09-30,78,43.0,,0.43,33.54
2015-10-01,92,42.0,False,0.42,38.64
2015-10-02,90,42.0,,0.42,37.8
2015-10-03,83,42.0,,0.42,34.86
2015-10-04,96,42.0,,0.42,40.32
2015-10-05,83,42.0,,0.42,34.86
2015-10-06,98,42.0,,0.42,41.16
2015-10-07,89,42.0,,0.42,37.379999999999995
2015-10-08,86,42.0,,0.42,36.12
2015-10-09,92,42.0,,0.42,38.64
2015-10-10,89,42.0,,0.42,37.379999999999995
2015-10-11,82,42.0,,0.42,34.44
2015-10-12,87,42.0,,0.42,36.54
2015-10-13,92,42.0,,0.42,38.64
2015-10-14,100,42.0,,0.42,42.0
2015-10-15,88,42.0,,0.42,36.96
2015-10-16,88,42.0,,0.42,36.96
2015-10-17,86,42.0,,0.42,36.12
2015-10-18,90,42.0,,0.42,37.8
2015-10-19,97,42.0,,0.42,40.74
2015-10-20,90,42.0,,0.42,37.8
2015-10-21,87,42.0,,0.42,36.54
2015-10-22,88,42.0,,0.42,36.96
2015-10-23,87,42.0,,0.42,36.54
2015-10-24,79,42.0,,0.42,33.18
2015-10-25,83,42.0,,0.42,34.86
2015-10-26,87,42.0,,0.42,36.54
2015-10-27,85,42.0,,0.42,35.699999999999996
2015-10-28,94,42.0,,0.42,39.48
2015-10-29,92,42.0,,0.42,38.64
2015-10-30,85,42.0,,0.42,35.699999999999996
2015-10-31,86,42.0,,0.42,36.12
2015-11-01,62,41.0,False,0.41,25.419999999999998
2015-11-02,52,41.0,,0.41,21.32
2015-11-03,71,41.0,,0.41,29.11
2015-11-04,63,41.0,,0.41,25.83
2015-11-05,60,41.0,,0.41,24.599999999999998
2015-11-06,56,41.0,,0.41,22.959999999999997
2015-11-07,62,41.0,,0.41,25.419999999999998
2015-11-08,61,41.0,,0.41,25.009999999999998
2015-11-09,57,41.0,,0.41,23.369999999999997
2015-11-10,60,41.0,,0.41,24.599999999999998
2015-11-11,68,41.0,,0.41,27.88
2015-11-12,59,41.0,,0.41,24.189999999999998
2015-11-13,58,41.0,,0.41,23.779999999999998
2015-11-14,63,41.0,,0.41,25.83
2015-11-15,60,41.0,,0.41,24.599999999999998
2015-11-16,58,41.0,,0.41,23.779999999999998
2015-11-17,67,41.0,,0.41,27.47
2015-11-18,57,41.0,,0.41,23.369999999999997
2015-11-19,78,41.0,,0.41,31.979999999999997
2015-11-20,100,41.0,,0.41,41.0
2015-11-21,83,41.0,,0.41,34.03
2015-11-22,66,41.0,,0.41,27.06
2015-11-23,64,41.0,,0.41,26.24
2015-11-24,75,41.0,,0.41,30.749999999999996
2015-11-25,55,41.0,,0.41,22.549999999999997
2015-11-26,51,41.0,,0.41,20.91
2015-11-27,49,41.0,,0.41,20.09
2015-11-28,54,41.0,,0.41,22.139999999999997
2015-11-29,52,41.0,,0.41,21.32
2015-11-30,52,41.0,,0.41,21.32
2015-12-01,90,40.0,False,0.4,36.0
2015-12-02,90,40.0,,0.4,36.0
2015-12-03,97,40.0,,0.4,38.800000000000004
2015-12-04,86,40.0,,0.4,34.4
2015-12-05,95,40.0,,0.4,38.0
2015-12-06,92,40.0,,0.4,36.800000000000004
2015-12-07,85,40.0,,0.4,34.0
2015-12-08,92,40.0,,0.4,36.800000000000004
2015-12-09,82,40.0,,0.4,32.800000000000004
2015-12-10,100,40.0,,0.4,40.0
2015-12-11,92,40.0,,0.4,36.800000000000004
2015-12-12,68,40.0,,0.4,27.200000000000003
2015-12-13,83,40.0,,0.4,33.2
2015-12-14,95,40.0,,0.4,38.0
2015-12-15,81,40.0,,0.4,32.4
2015-12-16,82,40.0,,0.4,32.800000000000004
2015-12-17,97,40.0,,0.4,38.800000000000004
2015-12-18,78,40.0,,0.4,31.200000000000003
2015-12-19,81,40.0,,0.4,32.4
2015-12-20,77,40.0,,0.4,30.8
2015-12-21,79,40.0,,0.4,31.6
2015-12-22,87,40.0,,0.4,34.800000000000004
2015-12-23,79,40.0,,0.4,31.6
2015-12-24,79,40.0,,0.4,31.6
2015-12-25,74,40.0,,0.4,29.6
2015-12-26,76,40.0,,0.4,30.400000000000002
2015-12-27,87,40.0,,0.4,34.800000000000004
2015-12-28,83,40.0,,0.4,33.2
2015-12-29,96,40.0,,0.4,38.400000000000006
2015-12-30,96,40.0,,0.4,38.400000000000006
2015-12-31,81,40.0,,0.4,32.4
2016-01-01,74,43.0,False,0.43,31.82
2016-01-02,82,43.0,,0.43,35.26
2016-01-03,97,43.0,,0.43,41.71
2016-01-04,92,43.0,,0.43,39.56
2016-01-05,92,43.0,,0.43,39.56
2016-01-06,92,43.0,,0.43,39.56
2016-01-07,98,43.0,,0.43,42.14
2016-01-08,94,43.0,,0.43,40.42
2016-01-09,88,43.0,,0.43,37.839999999999996
2016-01-10,87,43.0,,0.43,37.41
2016-01-11,84,43.0,,0.43,36.12
2016-01-12,87,43.0,,0.43,37.41
2016-01-13,91,43.0,,0.43,39.13
2016-01-14,94,43.0,,0.43,40.42
2016-01-15,93,43.0,,0.43,39.99
2016-01-16,83,43.0,,0.43,35.69
2016-01-17,86,43.0,,0.43,36.98
2016-01-18,93,43.0,,0.43,39.99
2016-01-19,92,43.0,,0.43,39.56
2016-01-20,97,43.0,,0.43,41.71
2016-01-21,90,43.0,,0.43,38.7
2016-01-22,100,43.0,,0.43,43.0
2016-01-23,92,43.0,,0.43,39.56
2016-01-24,84,43.0,,0.43,36.12
2016-01-25,88,43.0,,0.43,37.839999999999996
2016-01-26,91,43.0,,0.43,39.13
2016-01-27,90,43.0,,0.43,38.7
2016-01-28,94,43.0,,0.43,40.42
2016-01-29,91,43.0,,0.43,39.13
2016-01-30,89,43.0,,0.43,38.269999999999996
2016-01-31,90,43.0,,0.43,38.7
2016-02-01,88,41.0,False,0.41,36.08
2016-02-02,99,41.0,,0.41,40.589999999999996
2016-02-03,98,41.0,,0.41,40.18
2016-02-04,98,41.0,,0.41,40.18
2016-02-05,97,41.0,,0.41,39.769999999999996
2016-02-06,89,41.0,,0.41,36.489999999999995
2016-02-07,81,41.0,,0.41,33.21
2016-02-08,89,41.0,,0.41,36.489999999999995
2016-02-09,100,41.0,,0.41,41.0
2016-02-10,90,41.0,,0.41,36.9
2016-02-11,97,41.0,,0.41,39.769999999999996
2016-02-12,89,41.0,,0.41,36.489999999999995
2016-02-13,85,41.0,,0.41,34.85
2016-02-14,74,41.0,,0.41,30.34
2016-02-15,87,41.0,,0.41,35.669999999999995
2016-02-16,90,41.0,,0.41,36.9
2016-02-17,96,41.0,,0.41,39.36
2016-02-18,82,41.0,,0.41,33.62
2016-02-19,94,41.0,,0.41,38.54
2016-02-20,81,41.0,,0.41,33.21
2016-02-21,98,41.0,,0.41,40.18
2016-02-22,94,41.0,,0.41,38.54
2016-02-23,99,41.0,,0.41,40.589999999999996
2016-02-24,89,41.0,,0.41,36.489999999999995
2016-02-25,90,41.0,,0.41,36.9
2016-02-26,86,41.0,,0.41,35.26
2016-02-27,86,41.0,,0.41,35.26
2016-02-28,100,41.0,,0.41,41.0
2016-02-29,88,41.0,,0.41,36.08
2016-03-01,75,40.0,False,0.4,30.0
2016-03-02,74,40.0,,0.4,29.6
2016-03-03,79,40.0,,0.4,31.6
2016-03-04,78,40.0,,0.4,31.200000000000003
2016-03-05,80,40.0,,0.4,32.0
2016-03-06,79,40.0,,0.4,31.6
2016-03-07,77,40.0,,0.4,30.8
2016-03-08,81,40.0,,0.4,32.4
2016-03-09,88,40.0,,0.4,35.2
2016-03-10,83,40.0,,0.4,33.2
2016-03-11,83,40.0,,0.4,33.2
2016-03-12,78,40.0,,0.4,31.200000000000003
2016-03-13,85,40.0,,0.4,34.0
2016-03-14,77,40.0,,0.4,30.8
2016-03-15,78,40.0,,0.4,31.200000000000003
2016-03-16,83,40.0,,0.4,33.2
2016-03-17,73,40.0,,0.4,29.200000000000003
2016-03-18,71,40.0,,0.4,28.400000000000002
2016-03-19,78,40.0,,0.4,31.200000000000003
2016-03-20,74,40.0,,0.4,29.6
2016-03-21,88,40.0,,0.4,35.2
2016-03-22,83,40.0,,0.4,33.2
2016-03-23,78,40.0,,0.4,31.200000000000003
2016-03-24,83,40.0,,0.4,33.2
2016-03-25,82,40.0,,0.4,32.800000000000004
2016-03-26,77,40.0,,0.4,30.8
2016-03-27,75,40.0,,0.4,30.0
2016-03-28,69,40.0,,0.4,27.6
2016-03-29,100,40.0,,0.4,40.0
2016-03-30,83,40.0,,0.4,33.2
2016-03-31,85,40.0,,0.4,34.0
2016-04-01,73,42.0,False,0.42,30.66
2016-04-02,77,42.0,,0.42,32.339999999999996
2016-04-03,76,42.0,,0.42,31.919999999999998
2016-04-04,78,42.0,,0.42,32.76
2016-04-05,79,42.0,,0.42,33.18
2016-04-06,82,42.0,,0.42,34.44
2016-04-07,72,42.0,,0.42,30.24
2016-04-08,78,42.0,,0.42,32.76
2016-04-09,80,42.0,,0.42,33.6
2016-04-10,81,42.0,,0.42,34.019999999999996
2016-04-11,76,42.0,,0.42,31.919999999999998
2016-04-12,73,42.0,,0.42,30.66
2016-04-13,83,42.0,,0.42,34.86
2016-04-14,86,42.0,,0.42,36.12
2016-04-15,72,42.0,,0.42,30.24
2016-04-16,77,42.0,,0.42,32.339999999999996
2016-04-17,69,42.0,,0.42,28.98
2016-04-18,81,42.0,,0.42,34.019999999999996
2016-04-19,77,42.0,,0.42,32.339999999999996
2016-04-20,76,42.0,,0.42,31.919999999999998
2016-04-21,85,42.0,,0.42,35.699999999999996
2016-04-22,84,42.0,,0.42,35.28
2016-04-23,100,42.0,,0.42,42.0
2016-04-24,79,42.0,,0.42,33.18
2016-04-25,81,42.0,,0.42,34.019999999999996
2016-04-26,73,42.0,,0.42,30.66
2016-04-27,81,42.0,,0.42,34.019999999999996
2016-04-28,85,42.0,,0.42,35.699999999999996
2016-04-29,77,42.0,,0.42,32.339999999999996
2016-04-30,84,42.0,,0.42,35.28
2016-05-01,82,42.0,False,0.42,34.44
2016-05-02,100,42.0,,0.42,42.0
2016-05-03,86,42.0,,0.42,36.12
2016-05-04,87,42.0,,0.42,36.54
2016-05-05,83,42.0,,0.42,34.86
2016-05-06,82,42.0,,0.42,34.44
2016-05-07,82,42.0,,0.42,34.44
2016-05-08,83,42.0,,0.42,34.86
2016-05-09,94,42.0,,0.42,39.48
2016-05-10,84,42.0,,0.42,35.28
2016-05-11,74,42.0,,0.42,31.08
2016-05-12,84,42.0,,0.42,35.28
2016-05-13,87,42.0,,0.42,36.54
2016-05-14,77,42.0,,0.42,32.339999999999996
2016-05-15,81,42.0,,0.42,34.019999999999996
2016-05-16,87,42.0,,0.42,36.54
2016-05-17,81,42.0,,0.42,34.019999999999996
2016-05-18,82,42.0,,0.42,34.44
2016-05-19,86,42.0,,0.42,36.12
2016-05-20,73,42.0,,0.42,30.66
2016-05-21,81,42.0,,0.42,34.019999999999996
2016-05-22,79,42.0,,0.42,33.18
2016-05-23,84,42.0,,0.42,35.28
2016-05-24,73,42.0,,0.42,30.66
2016-05-25,80,42.0,,0.42,33.6
2016-05-26,81,42.0,,0.42,34.019999999999996
2016-05-27,66,42.0,,0.42,27.72
2016-05-28,76,42.0,,0.42,31.919999999999998
2016-05-29,89,42.0,,0.42,37.379999999999995
2016-05-30,91,42.0,,0.42,38.22
2016-05-31,73,42.0,,0.42,30.66
2016-06-01,80,38.0,False,0.38,30.4
2016-06-02,76,38.0,,0.38,28.88
2016-06-03,71,38.0,,0.38,26.98
2016-06-04,69,38.0,,0.38,26.22
2016-06-05,100,38.0,,0.38,38.0
2016-06-06,86,38.0,,0.38,32.68
2016-06-07,79,38.0,,0.38,30.02
2016-06-08,75,38.0,,0.38,28.5
2016-06-09,79,38.0,,0.38,30.02
2016-06-10,76,38.0,,0.38,28.88
2016-06-11,73,38.0,,0.38,27.740000000000002
2016-06-12,85,38.0,,0.38,32.3
2016-06-13,79,38.0,,0.38,30.02
2016-06-14,75,38.0,,0.38,28.5
2016-06-15,71,38.0,,0.38,26.98
2016-06-16,77,38.0,,0.38,29.26
2016-06-17,71,38.0,,0.38,26.98
2016-06-18,71,38.0,,0.38,26.98
2016-06-19,79,38.0,,0.38,30.02
2016-06-20,81,38.0,,0.38,30.78
2016-06-21,76,38.0,,0.38,28.88
2016-06-22,76,38.0,,0.38,28.88
2016-06-23,74,38.0,,0.38,28.12
2016-06-24,73,38.0,,0.38,27.740000000000002
2016-06-25,73,38.0,,0.38,27.740000000000002
2016-06-26,73,38.0,,0.38,27.740000000000002
2016-06-27,70,38.0,,0.38,26.6
2016-06-28,72,38.0,,0.38,27.36
2016-06-29,78,38.0,,0.38,29.64
2016-06-30,73,38.0,,0.38,27.740000000000002
2016-07-01,53,42.0,False,0.42,22.259999999999998
2016-07-02,52,42.0,,0.42,21.84
2016-07-03,58,42.0,,0.42,24.36
2016-07-04,57,42.0,,0.42,23.939999999999998
2016-07-05,58,42.0,,0.42,24.36
2016-07-06,60,42.0,,0.42,25.2
2016-07-07,59,42.0,,0.42,24.779999999999998
2016-07-08,56,42.0,,0.42,23.52
2016-07-09,57,42.0,,0.42,23.939999999999998
2016-07-10,54,42.0,,0.42,22.68
2016-07-11,63,42.0,,0.42,26.459999999999997
2016-07-12,100,42.0,,0.42,42.0
2016-07-13,90,42.0,,0.42,37.8
2016-07-14,71,42.0,,0.42,29.82
2016-07-15,68,42.0,,0.42,28.56
2016-07-16,71,42.0,,0.42,29.82
2016-07-17,72,42.0,,0.42,30.24
2016-07-18,69,42.0,,0.42,28.98
2016-07-19,62,42.0,,0.42,26.04
2016-07-20,61,42.0,,0.42,25.619999999999997
2016-07-21,59,42.0,,0.42,24.779999999999998
2016-07-22,65,42.0,,0.42,27.3
2016-07-23,62,42.0,,0.42,26.04
2016-07-24,63,42.0,,0.42,26.459999999999997
2016-07-25,61,42.0,,0.42,25.619999999999997
2016-07-26,63,42.0,,0.42,26.459999999999997
2016-07-27,66,42.0,,0.42,27.72
2016-07-28,69,42.0,,0.42,28.98
2016-07-29,69,42.0,,0.42,28.98
2016-07-30,69,42.0,,0.42,28.98
2016-07-31,72,42.0,,0.42,30.24
2016-08-01,69,40.0,False,0.4,27.6
2016-08-02,61,40.0,,0.4,24.400000000000002
2016-08-03,63,40.0,,0.4,25.200000000000003
2016-08-04,55,40.0,,0.4,22.0
2016-08-05,62,40.0,,0.4,24.8
2016-08-06,53,40.0,,0.4,21.200000000000003
2016-08-07,63,40.0,,0.4,25.200000000000003
2016-08-08,59,40.0,,0.4,23.6
2016-08-09,60,40.0,,0.4,24.0
2016-08-10,100,40.0,,0.4,40.0
2016-08-11,83,40.0,,0.4,33.2
2016-08-12,67,40.0,,0.4,26.8
2016-08-13,65,40.0,,0.4,26.0
2016-08-14,58,40.0,,0.4,23.200000000000003
2016-08-15,57,40.0,,0.4,22.8
2016-08-16,56,40.0,,0.4,22.400000000000002
2016-08-17,55,40.0,,0.4,22.0
2016-08-18,50,40.0,,0.4,20.0
2016-08-19,55,40.0,,0.4,22.0
2016-08-20,53,40.0,,0.4,21.200000000000003
2016-08-21,50,40.0,,0.4,20.0
2016-08-22,52,40.0,,0.4,20.8
2016-08-23,57,40.0,,0.4,22.8
