date,consumption_unscaled,consumption_monthly,isPartial,scale,consumption
2011-08-31,60,65.0,,0.65,39.0
2011-09-01,74,81.0,False,0.81,59.940000000000005
2011-09-02,81,81.0,,0.81,65.61
2011-09-03,46,81.0,,0.81,37.260000000000005
2011-09-04,59,81.0,,0.81,47.790000000000006
2011-09-05,67,81.0,,0.81,54.27
2011-09-06,68,81.0,,0.81,55.080000000000005
2011-09-07,66,81.0,,0.81,53.46
2011-09-08,74,81.0,,0.81,59.940000000000005
2011-09-09,48,81.0,,0.81,38.88
2011-09-10,36,81.0,,0.81,29.160000000000004
2011-09-11,86,81.0,,0.81,69.66000000000001
2011-09-12,66,81.0,,0.81,53.46
2011-09-13,71,81.0,,0.81,57.510000000000005
2011-09-14,81,81.0,,0.81,65.61
2011-09-15,96,81.0,,0.81,77.76
2011-09-16,84,81.0,,0.81,68.04
2011-09-17,48,81.0,,0.81,38.88
2011-09-18,60,81.0,,0.81,48.6
2011-09-19,87,81.0,,0.81,70.47
2011-09-20,87,81.0,,0.81,70.47
2011-09-21,59,81.0,,0.81,47.790000000000006
2011-09-22,64,81.0,,0.81,51.84
2011-09-23,92,81.0,,0.81,74.52000000000001
2011-09-24,58,81.0,,0.81,46.980000000000004
2011-09-25,97,81.0,,0.81,78.57000000000001
2011-09-26,69,81.0,,0.81,55.89
2011-09-27,100,81.0,,0.81,81.0
2011-09-28,84,81.0,,0.81,68.04
2011-09-29,92,81.0,,0.81,74.52000000000001
2011-09-30,76,81.0,,0.81,61.56
2011-10-01,43,84.0,False,0.84,36.12
2011-10-02,67,84.0,,0.84,56.28
2011-10-03,100,84.0,,0.84,84.0
2011-10-04,73,84.0,,0.84,61.32
2011-10-05,96,84.0,,0.84,80.64
2011-10-06,74,84.0,,0.84,62.16
2011-10-07,63,84.0,,0.84,52.919999999999995
2011-10-08,59,84.0,,0.84,49.559999999999995
2011-10-09,67,84.0,,0.84,56.28
2011-10-10,77,84.0,,0.84,64.67999999999999
2011-10-11,79,84.0,,0.84,66.36
2011-10-12,74,84.0,,0.84,62.16
2011-10-13,95,84.0,,0.84,79.8
2011-10-14,67,84.0,,0.84,56.28
2011-10-15,65,84.0,,0.84,54.6
2011-10-16,60,84.0,,0.84,50.4
2011-10-17,86,84.0,,0.84,72.24
2011-10-18,66,84.0,,0.84,55.44
2011-10-19,85,84.0,,0.84,71.39999999999999
2011-10-20,84,84.0,,0.84,70.56
2011-10-21,79,84.0,,0.84,66.36
2011-10-22,53,84.0,,0.84,44.519999999999996
2011-10-23,68,84.0,,0.84,57.12
2011-10-24,74,84.0,,0.84,62.16
2011-10-25,93,84.0,,0.84,78.11999999999999
2011-10-26,78,84.0,,0.84,65.52
2011-10-27,72,84.0,,0.84,60.48
2011-10-28,58,84.0,,0.84,48.72
2011-10-29,54,84.0,,0.84,45.36
2011-10-30,72,84.0,,0.84,60.48
2011-10-31,66,84.0,,0.84,55.44
2011-11-01,87,94.0,False,0.94,81.78
2011-11-02,71,94.0,,0.94,66.74
2011-11-03,77,94.0,,0.94,72.38
2011-11-04,53,94.0,,0.94,49.82
2011-11-05,42,94.0,,0.94,39.48
2011-11-06,54,94.0,,0.94,50.76
2011-11-07,76,94.0,,0.94,71.44
2011-11-08,69,94.0,,0.94,64.86
2011-11-09,86,94.0,,0.94,80.83999999999999
2011-11-10,68,94.0,,0.94,63.919999999999995
2011-11-11,49,94.0,,0.94,46.059999999999995
2011-11-12,60,94.0,,0.94,56.4
2011-11-13,58,94.0,,0.94,54.519999999999996
2011-11-14,73,94.0,,0.94,68.61999999999999
2011-11-15,87,94.0,,0.94,81.78
2011-11-16,87,94.0,,0.94,81.78
2011-11-17,76,94.0,,0.94,71.44
2011-11-18,55,94.0,,0.94,51.699999999999996
2011-11-19,43,94.0,,0.94,40.419999999999995
2011-11-20,55,94.0,,0.94,51.699999999999996
2011-11-21,76,94.0,,0.94,71.44
2011-11-22,77,94.0,,0.94,72.38
2011-11-23,65,94.0,,0.94,61.099999999999994
2011-11-24,42,94.0,,0.94,39.48
2011-11-25,42,94.0,,0.94,39.48
2011-11-26,48,94.0,,0.94,45.12
2011-11-27,57,94.0,,0.94,53.58
2011-11-28,99,94.0,,0.94,93.05999999999999
2011-11-29,68,94.0,,0.94,63.919999999999995
2011-11-30,100,94.0,,0.94,94.0
2011-12-01,95,77.0,False,0.77,73.15
2011-12-02,76,77.0,,0.77,58.52
2011-12-03,63,77.0,,0.77,48.51
2011-12-04,69,77.0,,0.77,53.13
2011-12-05,91,77.0,,0.77,70.07000000000001
2011-12-06,84,77.0,,0.77,64.68
2011-12-07,78,77.0,,0.77,60.06
2011-12-08,76,77.0,,0.77,58.52
2011-12-09,59,77.0,,0.77,45.43
2011-12-10,58,77.0,,0.77,44.660000000000004
2011-12-11,62,77.0,,0.77,47.74
2011-12-12,100,77.0,,0.77,77.0
2011-12-13,79,77.0,,0.77,60.83
2011-12-14,86,77.0,,0.77,66.22
2011-12-15,61,77.0,,0.77,46.97
2011-12-16,55,77.0,,0.77,42.35
2011-12-17,35,77.0,,0.77,26.95
2011-12-18,43,77.0,,0.77,33.11
2011-12-19,57,77.0,,0.77,43.89
2011-12-20,46,77.0,,0.77,35.42
2011-12-21,37,77.0,,0.77,28.490000000000002
2011-12-22,46,77.0,,0.77,35.42
2011-12-23,39,77.0,,0.77,30.03
2011-12-24,40,77.0,,0.77,30.8
2011-12-25,27,77.0,,0.77,20.79
2011-12-26,42,77.0,,0.77,32.34
2011-12-27,56,77.0,,0.77,43.120000000000005
2011-12-28,45,77.0,,0.77,34.65
2011-12-29,34,77.0,,0.77,26.18
2011-12-30,36,77.0,,0.77,27.72
2011-12-31,60,77.0,,0.77,46.2
2012-01-01,39,78.0,False,0.78,30.42
2012-01-02,57,78.0,,0.78,44.46
2012-01-03,51,78.0,,0.78,39.78
2012-01-04,72,78.0,,0.78,56.160000000000004
2012-01-05,60,78.0,,0.78,46.800000000000004
2012-01-06,50,78.0,,0.78,39.0
2012-01-07,45,78.0,,0.78,35.1
2012-01-08,58,78.0,,0.78,45.24
2012-01-09,68,78.0,,0.78,53.04
2012-01-10,56,78.0,,0.78,43.68
2012-01-11,65,78.0,,0.78,50.7
2012-01-12,68,78.0,,0.78,53.04
2012-01-13,67,78.0,,0.78,52.260000000000005
2012-01-14,60,78.0,,0.78,46.800000000000004
2012-01-15,48,78.0,,0.78,37.44
2012-01-16,63,78.0,,0.78,49.14
2012-01-17,66,78.0,,0.78,51.480000000000004
2012-01-18,71,78.0,,0.78,55.38
2012-01-19,71,78.0,,0.78,55.38
2012-01-20,77,78.0,,0.78,60.06
2012-01-21,59,78.0,,0.78,46.02
2012-01-22,58,78.0,,0.78,45.24
2012-01-23,68,78.0,,0.78,53.04
2012-01-24,73,78.0,,0.78,56.940000000000005
2012-01-25,69,78.0,,0.78,53.82
2012-01-26,100,78.0,,0.78,78.0
2012-01-27,59,78.0,,0.78,46.02
2012-01-28,46,78.0,,0.78,35.88
2012-01-29,61,78.0,,0.78,47.58
2012-01-30,81,78.0,,0.78,63.18
2012-01-31,69,78.0,,0.78,53.82
2012-02-01,71,86.0,False,0.86,61.06
2012-02-02,79,86.0,,0.86,67.94
2012-02-03,67,86.0,,0.86,57.62
2012-02-04,61,86.0,,0.86,52.46
2012-02-05,73,86.0,,0.86,62.78
2012-02-06,64,86.0,,0.86,55.04
2012-02-07,71,86.0,,0.86,61.06
2012-02-08,68,86.0,,0.86,58.48
2012-02-09,81,86.0,,0.86,69.66
2012-02-10,65,86.0,,0.86,55.9
2012-02-11,49,86.0,,0.86,42.14
2012-02-12,50,86.0,,0.86,43.0
2012-02-13,79,86.0,,0.86,67.94
2012-02-14,73,86.0,,0.86,62.78
2012-02-15,64,86.0,,0.86,55.04
2012-02-16,74,86.0,,0.86,63.64
2012-02-17,67,86.0,,0.86,57.62
2012-02-18,47,86.0,,0.86,40.42
2012-02-19,77,86.0,,0.86,66.22
2012-02-20,79,86.0,,0.86,67.94
2012-02-21,100,86.0,,0.86,86.0
2012-02-22,88,86.0,,0.86,75.67999999999999
2012-02-23,79,86.0,,0.86,67.94
2012-02-24,76,86.0,,0.86,65.36
2012-02-25,64,86.0,,0.86,55.04
2012-02-26,80,86.0,,0.86,68.8
2012-02-27,80,86.0,,0.86,68.8
2012-02-28,93,86.0,,0.86,79.98
2012-02-29,91,86.0,,0.86,78.26
2012-03-01,63,83.0,False,0.83,52.29
2012-03-02,49,83.0,,0.83,40.669999999999995
2012-03-03,52,83.0,,0.83,43.16
2012-03-04,60,83.0,,0.83,49.8
2012-03-05,100,83.0,,0.83,83.0
2012-03-06,81,83.0,,0.83,67.22999999999999
2012-03-07,74,83.0,,0.83,61.419999999999995
2012-03-08,65,83.0,,0.83,53.949999999999996
2012-03-09,64,83.0,,0.83,53.12
2012-03-10,48,83.0,,0.83,39.839999999999996
2012-03-11,60,83.0,,0.83,49.8
2012-03-12,70,83.0,,0.83,58.099999999999994
2012-03-13,72,83.0,,0.83,59.76
2012-03-14,61,83.0,,0.83,50.629999999999995
2012-03-15,69,83.0,,0.83,57.269999999999996
2012-03-16,65,83.0,,0.83,53.949999999999996
2012-03-17,53,83.0,,0.83,43.989999999999995
2012-03-18,53,83.0,,0.83,43.989999999999995
2012-03-19,67,83.0,,0.83,55.61
2012-03-20,75,83.0,,0.83,62.25
2012-03-21,64,83.0,,0.83,53.12
2012-03-22,72,83.0,,0.83,59.76
2012-03-23,53,83.0,,0.83,43.989999999999995
2012-03-24,43,83.0,,0.83,35.69
2012-03-25,67,83.0,,0.83,55.61
2012-03-26,78,83.0,,0.83,64.74
2012-03-27,71,83.0,,0.83,58.93
2012-03-28,78,83.0,,0.83,64.74
2012-03-29,70,83.0,,0.83,58.099999999999994
2012-03-30,57,83.0,,0.83,47.309999999999995
2012-03-31,69,83.0,,0.83,57.269999999999996
2012-04-01,53,83.0,False,0.83,43.989999999999995
2012-04-02,94,83.0,,0.83,78.02
2012-04-03,75,83.0,,0.83,62.25
2012-04-04,84,83.0,,0.83,69.72
2012-04-05,83,83.0,,0.83,68.89
2012-04-06,66,83.0,,0.83,54.779999999999994
2012-04-07,49,83.0,,0.83,40.669999999999995
2012-04-08,71,83.0,,0.83,58.93
2012-04-09,100,83.0,,0.83,83.0
2012-04-10,74,83.0,,0.83,61.419999999999995
2012-04-11,75,83.0,,0.83,62.25
2012-04-12,85,83.0,,0.83,70.55
2012-04-13,64,83.0,,0.83,53.12
2012-04-14,46,83.0,,0.83,38.18
2012-04-15,63,83.0,,0.83,52.29
2012-04-16,84,83.0,,0.83,69.72
2012-04-17,88,83.0,,0.83,73.03999999999999
2012-04-18,81,83.0,,0.83,67.22999999999999
2012-04-19,82,83.0,,0.83,68.06
2012-04-20,76,83.0,,0.83,63.08
2012-04-21,60,83.0,,0.83,49.8
2012-04-22,82,83.0,,0.83,68.06
2012-04-23,95,83.0,,0.83,78.85
2012-04-24,95,83.0,,0.83,78.85
2012-04-25,82,83.0,,0.83,68.06
2012-04-26,94,83.0,,0.83,78.02
2012-04-27,73,83.0,,0.83,60.589999999999996
2012-04-28,48,83.0,,0.83,39.839999999999996
2012-04-29,66,83.0,,0.83,54.779999999999994
2012-04-30,89,83.0,,0.83,73.86999999999999
2012-05-01,91,75.0,False,0.75,68.25
2012-05-02,89,75.0,,0.75,66.75
2012-05-03,85,75.0,,0.75,63.75
2012-05-04,78,75.0,,0.75,58.5
2012-05-05,59,75.0,,0.75,44.25
2012-05-06,54,75.0,,0.75,40.5
2012-05-07,91,75.0,,0.75,68.25
2012-05-08,89,75.0,,0.75,66.75
2012-05-09,100,75.0,,0.75,75.0
2012-05-10,67,75.0,,0.75,50.25
2012-05-11,68,75.0,,0.75,51.0
2012-05-12,57,75.0,,0.75,42.75
2012-05-13,66,75.0,,0.75,49.5
2012-05-14,85,75.0,,0.75,63.75
2012-05-15,78,75.0,,0.75,58.5
2012-05-16,100,75.0,,0.75,75.0
2012-05-17,89,75.0,,0.75,66.75
2012-05-18,78,75.0,,0.75,58.5
2012-05-19,48,75.0,,0.75,36.0
2012-05-20,60,75.0,,0.75,45.0
2012-05-21,65,75.0,,0.75,48.75
2012-05-22,71,75.0,,0.75,53.25
2012-05-23,70,75.0,,0.75,52.5
2012-05-24,63,75.0,,0.75,47.25
2012-05-25,60,75.0,,0.75,45.0
2012-05-26,68,75.0,,0.75,51.0
2012-05-27,58,75.0,,0.75,43.5
2012-05-28,60,75.0,,0.75,45.0
2012-05-29,72,75.0,,0.75,54.0
2012-05-30,65,75.0,,0.75,48.75
2012-05-31,90,75.0,,0.75,67.5
2012-06-01,84,62.0,False,0.62,52.08
2012-06-02,59,62.0,,0.62,36.58
2012-06-03,89,62.0,,0.62,55.18
2012-06-04,79,62.0,,0.62,48.98
2012-06-05,76,62.0,,0.62,47.12
2012-06-06,82,62.0,,0.62,50.839999999999996
2012-06-07,77,62.0,,0.62,47.74
2012-06-08,100,62.0,,0.62,62.0
2012-06-09,57,62.0,,0.62,35.339999999999996
2012-06-10,72,62.0,,0.62,44.64
2012-06-11,82,62.0,,0.62,50.839999999999996
2012-06-12,84,62.0,,0.62,52.08
2012-06-13,95,62.0,,0.62,58.9
2012-06-14,71,62.0,,0.62,44.02
2012-06-15,66,62.0,,0.62,40.92
2012-06-16,57,62.0,,0.62,35.339999999999996
2012-06-17,64,62.0,,0.62,39.68
2012-06-18,72,62.0,,0.62,44.64
2012-06-19,98,62.0,,0.62,60.76
2012-06-20,80,62.0,,0.62,49.6
2012-06-21,84,62.0,,0.62,52.08
2012-06-22,79,62.0,,0.62,48.98
2012-06-23,78,62.0,,0.62,48.36
2012-06-24,59,62.0,,0.62,36.58
2012-06-25,67,62.0,,0.62,41.54
2012-06-26,85,62.0,,0.62,52.7
2012-06-27,71,62.0,,0.62,44.02
2012-06-28,60,62.0,,0.62,37.2
2012-06-29,72,62.0,,0.62,44.64
2012-06-30,56,62.0,,0.62,34.72
2012-07-01,84,69.0,False,0.69,57.959999999999994
2012-07-02,73,69.0,,0.69,50.37
2012-07-03,98,69.0,,0.69,67.61999999999999
2012-07-04,78,69.0,,0.69,53.81999999999999
2012-07-05,79,69.0,,0.69,54.51
2012-07-06,79,69.0,,0.69,54.51
2012-07-07,54,69.0,,0.69,37.26
2012-07-08,72,69.0,,0.69,49.67999999999999
2012-07-09,63,69.0,,0.69,43.47
2012-07-10,100,69.0,,0.69,69.0
2012-07-11,86,69.0,,0.69,59.339999999999996
2012-07-12,85,69.0,,0.69,58.65
2012-07-13,83,69.0,,0.69,57.269999999999996
2012-07-14,72,69.0,,0.69,49.67999999999999
2012-07-15,68,69.0,,0.69,46.919999999999995
2012-07-16,78,69.0,,0.69,53.81999999999999
2012-07-17,70,69.0,,0.69,48.3
2012-07-18,80,69.0,,0.69,55.199999999999996
2012-07-19,97,69.0,,0.69,66.92999999999999
2012-07-20,59,69.0,,0.69,40.709999999999994
2012-07-21,72,69.0,,0.69,49.67999999999999
2012-07-22,79,69.0,,0.69,54.51
2012-07-23,79,69.0,,0.69,54.51
2012-07-24,63,69.0,,0.69,43.47
2012-07-25,69,69.0,,0.69,47.61
2012-07-26,89,69.0,,0.69,61.41
2012-07-27,80,69.0,,0.69,55.199999999999996
2012-07-28,54,69.0,,0.69,37.26
2012-07-29,53,69.0,,0.69,36.57
2012-07-30,74,69.0,,0.69,51.059999999999995
2012-07-31,77,69.0,,0.69,53.129999999999995
2012-08-01,86,65.0,False,0.65,55.9
2012-08-02,68,65.0,,0.65,44.2
2012-08-03,69,65.0,,0.65,44.85
2012-08-04,67,65.0,,0.65,43.550000000000004
2012-08-05,81,65.0,,0.65,52.65
2012-08-06,88,65.0,,0.65,57.2
2012-08-07,74,65.0,,0.65,48.1
2012-08-08,93,65.0,,0.65,60.45
2012-08-09,58,65.0,,0.65,37.7
2012-08-10,80,65.0,,0.65,52.0
2012-08-11,78,65.0,,0.65,50.7
2012-08-12,64,65.0,,0.65,41.6
2012-08-13,63,65.0,,0.65,40.95
2012-08-14,90,65.0,,0.65,58.5
2012-08-15,81,65.0,,0.65,52.65
2012-08-16,76,65.0,,0.65,49.4
2012-08-17,65,65.0,,0.65,42.25
2012-08-18,46,65.0,,0.65,29.900000000000002
2012-08-19,97,65.0,,0.65,63.050000000000004
2012-08-20,90,65.0,,0.65,58.5
2012-08-21,74,65.0,,0.65,48.1
2012-08-22,93,65.0,,0.65,60.45
2012-08-23,85,65.0,,0.65,55.25
2012-08-24,81,65.0,,0.65,52.65
2012-08-25,81,65.0,,0.65,52.65
2012-08-26,70,65.0,,0.65,45.5
2012-08-27,100,65.0,,0.65,65.0
2012-08-28,100,65.0,,0.65,65.0
2012-08-29,97,65.0,,0.65,63.050000000000004
2012-08-30,87,65.0,,0.65,56.550000000000004
2012-08-31,99,65.0,,0.65,64.35000000000001
2012-09-01,55,80.0,False,0.8,44.0
2012-09-02,77,80.0,,0.8,61.6
2012-09-03,77,80.0,,0.8,61.6
2012-09-04,78,80.0,,0.8,62.400000000000006
2012-09-05,90,80.0,,0.8,72.0
2012-09-06,66,80.0,,0.8,52.800000000000004
2012-09-07,83,80.0,,0.8,66.4
2012-09-08,51,80.0,,0.8,40.800000000000004
2012-09-09,72,80.0,,0.8,57.6
2012-09-10,75,80.0,,0.8,60.0
2012-09-11,91,80.0,,0.8,72.8
2012-09-12,93,80.0,,0.8,74.4
2012-09-13,91,80.0,,0.8,72.8
2012-09-14,79,80.0,,0.8,63.2
2012-09-15,57,80.0,,0.8,45.6
2012-09-16,80,80.0,,0.8,64.0
2012-09-17,98,80.0,,0.8,78.4
2012-09-18,91,80.0,,0.8,72.8
2012-09-19,99,80.0,,0.8,79.2
2012-09-20,90,80.0,,0.8,72.0
2012-09-21,77,80.0,,0.8,61.6
2012-09-22,74,80.0,,0.8,59.2
2012-09-23,96,80.0,,0.8,76.80000000000001
2012-09-24,90,80.0,,0.8,72.0
2012-09-25,100,80.0,,0.8,80.0
2012-09-26,84,80.0,,0.8,67.2
2012-09-27,87,80.0,,0.8,69.60000000000001
2012-09-28,73,80.0,,0.8,58.400000000000006
2012-09-29,57,80.0,,0.8,45.6
2012-09-30,68,80.0,,0.8,54.400000000000006
2012-10-01,80,84.0,False,0.84,67.2
2012-10-02,93,84.0,,0.84,78.11999999999999
2012-10-03,66,84.0,,0.84,55.44
2012-10-04,66,84.0,,0.84,55.44
2012-10-05,63,84.0,,0.84,52.919999999999995
2012-10-06,35,84.0,,0.84,29.4
2012-10-07,57,84.0,,0.84,47.879999999999995
2012-10-08,100,84.0,,0.84,84.0
2012-10-09,88,84.0,,0.84,73.92
2012-10-10,85,84.0,,0.84,71.39999999999999
2012-10-11,67,84.0,,0.84,56.28
2012-10-12,85,84.0,,0.84,71.39999999999999
2012-10-13,72,84.0,,0.84,60.48
2012-10-14,60,84.0,,0.84,50.4
2012-10-15,73,84.0,,0.84,61.32
2012-10-16,63,84.0,,0.84,52.919999999999995
2012-10-17,82,84.0,,0.84,68.88
2012-10-18,84,84.0,,0.84,70.56
2012-10-19,57,84.0,,0.84,47.879999999999995
2012-10-20,55,84.0,,0.84,46.199999999999996
2012-10-21,58,84.0,,0.84,48.72
2012-10-22,85,84.0,,0.84,71.39999999999999
2012-10-23,67,84.0,,0.84,56.28
2012-10-24,65,84.0,,0.84,54.6
2012-10-25,91,84.0,,0.84,76.44
2012-10-26,57,84.0,,0.84,47.879999999999995
2012-10-27,51,84.0,,0.84,42.839999999999996
2012-10-28,66,84.0,,0.84,55.44
2012-10-29,63,84.0,,0.84,52.919999999999995
2012-10-30,64,84.0,,0.84,53.76
2012-10-31,79,84.0,,0.84,66.36
2012-11-01,81,82.0,False,0.82,66.42
2012-11-02,63,82.0,,0.82,51.66
2012-11-03,51,82.0,,0.82,41.82
2012-11-04,70,82.0,,0.82,57.4
2012-11-05,89,82.0,,0.82,72.97999999999999
2012-11-06,81,82.0,,0.82,66.42
2012-11-07,74,82.0,,0.82,60.68
2012-11-08,91,82.0,,0.82,74.61999999999999
2012-11-09,87,82.0,,0.82,71.33999999999999
2012-11-10,62,82.0,,0.82,50.839999999999996
2012-11-11,68,82.0,,0.82,55.76
2012-11-12,85,82.0,,0.82,69.7
2012-11-13,89,82.0,,0.82,72.97999999999999
2012-11-14,100,82.0,,0.82,82.0
2012-11-15,96,82.0,,0.82,78.72
2012-11-16,81,82.0,,0.82,66.42
2012-11-17,63,82.0,,0.82,51.66
2012-11-18,92,82.0,,0.82,75.44
2012-11-19,69,82.0,,0.82,56.58
2012-11-20,74,82.0,,0.82,60.68
2012-11-21,66,82.0,,0.82,54.12
2012-11-22,44,82.0,,0.82,36.08
2012-11-23,51,82.0,,0.82,41.82
2012-11-24,79,82.0,,0.82,64.78
2012-11-25,71,82.0,,0.82,58.22
2012-11-26,84,82.0,,0.82,68.88
2012-11-27,95,82.0,,0.82,77.89999999999999
2012-11-28,84,82.0,,0.82,68.88
2012-11-29,74,82.0,,0.82,60.68
2012-11-30,65,82.0,,0.82,53.3
2012-12-01,53,67.0,False,0.67,35.510000000000005
2012-12-02,75,67.0,,0.67,50.25
2012-12-03,91,67.0,,0.67,60.970000000000006
2012-12-04,100,67.0,,0.67,67.0
2012-12-05,77,67.0,,0.67,51.59
2012-12-06,88,67.0,,0.67,58.96
2012-12-07,76,67.0,,0.67,50.92
2012-12-08,74,67.0,,0.67,49.580000000000005
2012-12-09,65,67.0,,0.67,43.550000000000004
2012-12-10,88,67.0,,0.67,58.96
2012-12-11,89,67.0,,0.67,59.63
2012-12-12,78,67.0,,0.67,52.260000000000005
2012-12-13,69,67.0,,0.67,46.230000000000004
2012-12-14,64,67.0,,0.67,42.88
2012-12-15,48,67.0,,0.67,32.160000000000004
2012-12-16,44,67.0,,0.67,29.48
2012-12-17,55,67.0,,0.67,36.85
2012-12-18,65,67.0,,0.67,43.550000000000004
2012-12-19,63,67.0,,0.67,42.21
2012-12-20,38,67.0,,0.67,25.46
2012-12-21,39,67.0,,0.67,26.130000000000003
2012-12-22,44,67.0,,0.67,29.48
2012-12-23,47,67.0,,0.67,31.490000000000002
2012-12-24,33,67.0,,0.67,22.110000000000003
2012-12-25,40,67.0,,0.67,26.8
2012-12-26,59,67.0,,0.67,39.53
2012-12-27,43,67.0,,0.67,28.810000000000002
2012-12-28,38,67.0,,0.67,25.46
2012-12-29,46,67.0,,0.67,30.82
2012-12-30,52,67.0,,0.67,34.84
2012-12-31,53,67.0,,0.67,35.510000000000005
2013-01-01,79,69.0,False,0.69,54.51
2013-01-02,71,69.0,,0.69,48.989999999999995
2013-01-03,59,69.0,,0.69,40.709999999999994
2013-01-04,93,69.0,,0.69,64.17
2013-01-05,67,69.0,,0.69,46.23
2013-01-06,75,69.0,,0.69,51.74999999999999
2013-01-07,69,69.0,,0.69,47.61
2013-01-08,68,69.0,,0.69,46.919999999999995
2013-01-09,85,69.0,,0.69,58.65
2013-01-10,82,69.0,,0.69,56.58
2013-01-11,72,69.0,,0.69,49.67999999999999
2013-01-12,47,69.0,,0.69,32.43
2013-01-13,69,69.0,,0.69,47.61
2013-01-14,64,69.0,,0.69,44.16
2013-01-15,81,69.0,,0.69,55.88999999999999
2013-01-16,78,69.0,,0.69,53.81999999999999
2013-01-17,77,69.0,,0.69,53.129999999999995
