date,consume_unscaled,consume_monthly,isPartial,scale,consume
2018-04-07,64,80.0,,0.8,51.2
2018-04-08,72,80.0,,0.8,57.6
2018-04-09,91,80.0,,0.8,72.8
2018-04-10,90,80.0,,0.8,72.0
2018-04-11,69,80.0,,0.8,55.2
2018-04-12,78,80.0,,0.8,62.400000000000006
2018-04-13,67,80.0,,0.8,53.6
2018-04-14,61,80.0,,0.8,48.800000000000004
2018-04-15,54,80.0,,0.8,43.2
2018-04-16,72,80.0,,0.8,57.6
2018-04-17,86,80.0,,0.8,68.8
2018-04-18,81,80.0,,0.8,64.8
2018-04-19,78,80.0,,0.8,62.400000000000006
2018-04-20,83,80.0,,0.8,66.4
2018-04-21,55,80.0,,0.8,44.0
2018-04-22,71,80.0,,0.8,56.800000000000004
2018-04-23,80,80.0,,0.8,64.0
2018-04-24,85,80.0,,0.8,68.0
2018-04-25,100,80.0,,0.8,80.0
2018-04-26,77,80.0,,0.8,61.6
2018-04-27,62,80.0,,0.8,49.6
2018-04-28,45,80.0,,0.8,36.0
2018-04-29,68,80.0,,0.8,54.400000000000006
2018-04-30,64,80.0,,0.8,51.2
2018-05-01,97,69.0,False,0.69,66.92999999999999
2018-05-02,94,69.0,,0.69,64.86
2018-05-03,100,69.0,,0.69,69.0
2018-05-04,84,69.0,,0.69,57.959999999999994
2018-05-05,52,69.0,,0.69,35.879999999999995
2018-05-06,70,69.0,,0.69,48.3
2018-05-07,71,69.0,,0.69,48.989999999999995
2018-05-08,93,69.0,,0.69,64.17
2018-05-09,80,69.0,,0.69,55.199999999999996
2018-05-10,73,69.0,,0.69,50.37
2018-05-11,75,69.0,,0.69,51.74999999999999
2018-05-12,50,69.0,,0.69,34.5
2018-05-13,43,69.0,,0.69,29.669999999999998
2018-05-14,68,69.0,,0.69,46.919999999999995
2018-05-15,70,69.0,,0.69,48.3
2018-05-16,63,69.0,,0.69,43.47
2018-05-17,51,69.0,,0.69,35.19
2018-05-18,68,69.0,,0.69,46.919999999999995
2018-05-19,59,69.0,,0.69,40.709999999999994
2018-05-20,54,69.0,,0.69,37.26
2018-05-21,99,69.0,,0.69,68.30999999999999
2018-05-22,63,69.0,,0.69,43.47
2018-05-23,69,69.0,,0.69,47.61
2018-05-24,72,69.0,,0.69,49.67999999999999
2018-05-25,68,69.0,,0.69,46.919999999999995
2018-05-26,72,69.0,,0.69,49.67999999999999
2018-05-27,54,69.0,,0.69,37.26
2018-05-28,45,69.0,,0.69,31.049999999999997
2018-05-29,70,69.0,,0.69,48.3
2018-05-30,66,69.0,,0.69,45.54
2018-05-31,77,69.0,,0.69,53.129999999999995
2018-06-01,65,65.0,False,0.65,42.25
2018-06-02,64,65.0,,0.65,41.6
2018-06-03,73,65.0,,0.65,47.45
2018-06-04,95,65.0,,0.65,61.75
2018-06-05,94,65.0,,0.65,61.1
2018-06-06,92,65.0,,0.65,59.800000000000004
2018-06-07,85,65.0,,0.65,55.25
2018-06-08,60,65.0,,0.65,39.0
2018-06-09,63,65.0,,0.65,40.95
2018-06-10,64,65.0,,0.65,41.6
2018-06-11,83,65.0,,0.65,53.95
2018-06-12,78,65.0,,0.65,50.7
2018-06-13,79,65.0,,0.65,51.35
2018-06-14,80,65.0,,0.65,52.0
2018-06-15,88,65.0,,0.65,57.2
2018-06-16,62,65.0,,0.65,40.300000000000004
2018-06-17,90,65.0,,0.65,58.5
2018-06-18,92,65.0,,0.65,59.800000000000004
2018-06-19,58,65.0,,0.65,37.7
2018-06-20,70,65.0,,0.65,45.5
2018-06-21,79,65.0,,0.65,51.35
2018-06-22,77,65.0,,0.65,50.050000000000004
2018-06-23,43,65.0,,0.65,27.95
2018-06-24,100,65.0,,0.65,65.0
2018-06-25,81,65.0,,0.65,52.65
2018-06-26,68,65.0,,0.65,44.2
2018-06-27,97,65.0,,0.65,63.050000000000004
2018-06-28,73,65.0,,0.65,47.45
2018-06-29,86,65.0,,0.65,55.9
2018-06-30,82,65.0,,0.65,53.300000000000004
2018-07-01,49,64.0,False,0.64,31.36
2018-07-02,65,64.0,,0.64,41.6
2018-07-03,64,64.0,,0.64,40.96
2018-07-04,100,64.0,,0.64,64.0
2018-07-05,63,64.0,,0.64,40.32
2018-07-06,84,64.0,,0.64,53.76
2018-07-07,62,64.0,,0.64,39.68
2018-07-08,86,64.0,,0.64,55.04
2018-07-09,71,64.0,,0.64,45.44
2018-07-10,71,64.0,,0.64,45.44
2018-07-11,84,64.0,,0.64,53.76
2018-07-12,73,64.0,,0.64,46.72
2018-07-13,55,64.0,,0.64,35.2
2018-07-14,56,64.0,,0.64,35.84
2018-07-15,44,64.0,,0.64,28.16
2018-07-16,65,64.0,,0.64,41.6
2018-07-17,68,64.0,,0.64,43.52
2018-07-18,91,64.0,,0.64,58.24
2018-07-19,67,64.0,,0.64,42.88
2018-07-20,80,64.0,,0.64,51.2
2018-07-21,34,64.0,,0.64,21.76
2018-07-22,52,64.0,,0.64,33.28
2018-07-23,54,64.0,,0.64,34.56
2018-07-24,90,64.0,,0.64,57.6
2018-07-25,70,64.0,,0.64,44.800000000000004
2018-07-26,66,64.0,,0.64,42.24
2018-07-27,70,64.0,,0.64,44.800000000000004
2018-07-28,55,64.0,,0.64,35.2
2018-07-29,53,64.0,,0.64,33.92
2018-07-30,83,64.0,,0.64,53.120000000000005
2018-07-31,70,64.0,,0.64,44.800000000000004
2018-08-01,55,58.0,False,0.58,31.9
2018-08-02,71,58.0,,0.58,41.18
2018-08-03,54,58.0,,0.58,31.319999999999997
2018-08-04,34,58.0,,0.58,19.72
2018-08-05,57,58.0,,0.58,33.059999999999995
2018-08-06,79,58.0,,0.58,45.82
2018-08-07,64,58.0,,0.58,37.12
2018-08-08,98,58.0,,0.58,56.839999999999996
2018-08-09,78,58.0,,0.58,45.239999999999995
2018-08-10,93,58.0,,0.58,53.94
2018-08-11,61,58.0,,0.58,35.379999999999995
2018-08-12,80,58.0,,0.58,46.4
2018-08-13,47,58.0,,0.58,27.259999999999998
2018-08-14,79,58.0,,0.58,45.82
2018-08-15,100,58.0,,0.58,57.99999999999999
2018-08-16,77,58.0,,0.58,44.66
2018-08-17,90,58.0,,0.58,52.199999999999996
2018-08-18,70,58.0,,0.58,40.599999999999994
2018-08-19,74,58.0,,0.58,42.919999999999995
2018-08-20,46,58.0,,0.58,26.68
2018-08-21,72,58.0,,0.58,41.76
2018-08-22,50,58.0,,0.58,28.999999999999996
2018-08-23,73,58.0,,0.58,42.339999999999996
2018-08-24,54,58.0,,0.58,31.319999999999997
2018-08-25,51,58.0,,0.58,29.58
2018-08-26,61,58.0,,0.58,35.379999999999995
2018-08-27,82,58.0,,0.58,47.559999999999995
2018-08-28,78,58.0,,0.58,45.239999999999995
2018-08-29,80,58.0,,0.58,46.4
2018-08-30,71,58.0,,0.58,41.18
2018-08-31,59,58.0,,0.58,34.22
2018-09-01,49,73.0,False,0.73,35.769999999999996
2018-09-02,57,73.0,,0.73,41.61
2018-09-03,65,73.0,,0.73,47.449999999999996
2018-09-04,63,73.0,,0.73,45.99
2018-09-05,89,73.0,,0.73,64.97
2018-09-06,85,73.0,,0.73,62.05
2018-09-07,86,73.0,,0.73,62.78
2018-09-08,53,73.0,,0.73,38.69
2018-09-09,61,73.0,,0.73,44.53
2018-09-10,99,73.0,,0.73,72.27
2018-09-11,100,73.0,,0.73,73.0
2018-09-12,83,73.0,,0.73,60.589999999999996
2018-09-13,91,73.0,,0.73,66.42999999999999
2018-09-14,83,73.0,,0.73,60.589999999999996
2018-09-15,61,73.0,,0.73,44.53
2018-09-16,75,73.0,,0.73,54.75
2018-09-17,69,73.0,,0.73,50.37
2018-09-18,82,73.0,,0.73,59.86
2018-09-19,75,73.0,,0.73,54.75
2018-09-20,89,73.0,,0.73,64.97
2018-09-21,73,73.0,,0.73,53.29
2018-09-22,65,73.0,,0.73,47.449999999999996
2018-09-23,55,73.0,,0.73,40.15
2018-09-24,87,73.0,,0.73,63.51
2018-09-25,92,73.0,,0.73,67.16
2018-09-26,88,73.0,,0.73,64.24
2018-09-27,83,73.0,,0.73,60.589999999999996
2018-09-28,80,73.0,,0.73,58.4
2018-09-29,78,73.0,,0.73,56.94
2018-09-30,71,73.0,,0.73,51.83
2018-10-01,92,80.0,False,0.8,73.60000000000001
2018-10-02,59,80.0,,0.8,47.2
2018-10-03,83,80.0,,0.8,66.4
2018-10-04,91,80.0,,0.8,72.8
2018-10-05,79,80.0,,0.8,63.2
2018-10-06,42,80.0,,0.8,33.6
2018-10-07,66,80.0,,0.8,52.800000000000004
2018-10-08,74,80.0,,0.8,59.2
2018-10-09,78,80.0,,0.8,62.400000000000006
2018-10-10,91,80.0,,0.8,72.8
2018-10-11,88,80.0,,0.8,70.4
2018-10-12,69,80.0,,0.8,55.2
2018-10-13,63,80.0,,0.8,50.400000000000006
2018-10-14,62,80.0,,0.8,49.6
2018-10-15,82,80.0,,0.8,65.60000000000001
2018-10-16,89,80.0,,0.8,71.2
2018-10-17,55,80.0,,0.8,44.0
2018-10-18,98,80.0,,0.8,78.4
2018-10-19,69,80.0,,0.8,55.2
2018-10-20,50,80.0,,0.8,40.0
2018-10-21,61,80.0,,0.8,48.800000000000004
2018-10-22,99,80.0,,0.8,79.2
2018-10-23,100,80.0,,0.8,80.0
2018-10-24,83,80.0,,0.8,66.4
2018-10-25,78,80.0,,0.8,62.400000000000006
2018-10-26,80,80.0,,0.8,64.0
2018-10-27,56,80.0,,0.8,44.800000000000004
2018-10-28,66,80.0,,0.8,52.800000000000004
2018-10-29,78,80.0,,0.8,62.400000000000006
2018-10-30,82,80.0,,0.8,65.60000000000001
2018-10-31,94,80.0,,0.8,75.2
2018-11-01,66,75.0,False,0.75,49.5
2018-11-02,74,75.0,,0.75,55.5
2018-11-03,48,75.0,,0.75,36.0
2018-11-04,51,75.0,,0.75,38.25
2018-11-05,85,75.0,,0.75,63.75
2018-11-06,69,75.0,,0.75,51.75
2018-11-07,77,75.0,,0.75,57.75
2018-11-08,83,75.0,,0.75,62.25
2018-11-09,62,75.0,,0.75,46.5
2018-11-10,72,75.0,,0.75,54.0
2018-11-11,39,75.0,,0.75,29.25
2018-11-12,71,75.0,,0.75,53.25
2018-11-13,77,75.0,,0.75,57.75
2018-11-14,89,75.0,,0.75,66.75
2018-11-15,73,75.0,,0.75,54.75
2018-11-16,81,75.0,,0.75,60.75
2018-11-17,35,75.0,,0.75,26.25
2018-11-18,53,75.0,,0.75,39.75
2018-11-19,74,75.0,,0.75,55.5
2018-11-20,72,75.0,,0.75,54.0
2018-11-21,54,75.0,,0.75,40.5
2018-11-22,36,75.0,,0.75,27.0
2018-11-23,39,75.0,,0.75,29.25
2018-11-24,49,75.0,,0.75,36.75
2018-11-25,62,75.0,,0.75,46.5
2018-11-26,62,75.0,,0.75,46.5
2018-11-27,82,75.0,,0.75,61.5
2018-11-28,76,75.0,,0.75,57.0
2018-11-29,100,75.0,,0.75,75.0
2018-11-30,73,75.0,,0.75,54.75
2018-12-01,75,66.0,False,0.66,49.5
2018-12-02,56,66.0,,0.66,36.96
2018-12-03,100,66.0,,0.66,66.0
2018-12-04,84,66.0,,0.66,55.440000000000005
2018-12-05,84,66.0,,0.66,55.440000000000005
2018-12-06,100,66.0,,0.66,66.0
2018-12-07,79,66.0,,0.66,52.14
2018-12-08,57,66.0,,0.66,37.620000000000005
2018-12-09,72,66.0,,0.66,47.52
2018-12-10,75,66.0,,0.66,49.5
2018-12-11,91,66.0,,0.66,60.06
2018-12-12,73,66.0,,0.66,48.18
2018-12-13,67,66.0,,0.66,44.22
2018-12-14,86,66.0,,0.66,56.760000000000005
2018-12-15,44,66.0,,0.66,29.040000000000003
2018-12-16,67,66.0,,0.66,44.22
2018-12-17,55,66.0,,0.66,36.300000000000004
2018-12-18,53,66.0,,0.66,34.980000000000004
2018-12-19,59,66.0,,0.66,38.940000000000005
2018-12-20,71,66.0,,0.66,46.86
2018-12-21,68,66.0,,0.66,44.88
2018-12-22,49,66.0,,0.66,32.34
2018-12-23,44,66.0,,0.66,29.040000000000003
2018-12-24,48,66.0,,0.66,31.68
2018-12-25,20,66.0,,0.66,13.200000000000001
2018-12-26,46,66.0,,0.66,30.360000000000003
2018-12-27,41,66.0,,0.66,27.060000000000002
2018-12-28,56,66.0,,0.66,36.96
2018-12-29,54,66.0,,0.66,35.64
2018-12-30,57,66.0,,0.66,37.620000000000005
2018-12-31,29,66.0,,0.66,19.14
2019-01-01,51,77.0,False,0.77,39.27
2019-01-02,71,77.0,,0.77,54.67
2019-01-03,75,77.0,,0.77,57.75
2019-01-04,69,77.0,,0.77,53.13
2019-01-05,65,77.0,,0.77,50.050000000000004
2019-01-06,60,77.0,,0.77,46.2
2019-01-07,74,77.0,,0.77,56.980000000000004
2019-01-08,76,77.0,,0.77,58.52
2019-01-09,92,77.0,,0.77,70.84
2019-01-10,76,77.0,,0.77,58.52
2019-01-11,85,77.0,,0.77,65.45
2019-01-12,72,77.0,,0.77,55.44
2019-01-13,60,77.0,,0.77,46.2
2019-01-14,54,77.0,,0.77,41.58
2019-01-15,100,77.0,,0.77,77.0
2019-01-16,91,77.0,,0.77,70.07000000000001
2019-01-17,75,77.0,,0.77,57.75
2019-01-18,81,77.0,,0.77,62.370000000000005
2019-01-19,74,77.0,,0.77,56.980000000000004
2019-01-20,59,77.0,,0.77,45.43
2019-01-21,67,77.0,,0.77,51.59
2019-01-22,87,77.0,,0.77,66.99
2019-01-23,70,77.0,,0.77,53.9
2019-01-24,94,77.0,,0.77,72.38
2019-01-25,68,77.0,,0.77,52.36
2019-01-26,78,77.0,,0.77,60.06
2019-01-27,60,77.0,,0.77,46.2
2019-01-28,88,77.0,,0.77,67.76
2019-01-29,84,77.0,,0.77,64.68
2019-01-30,74,77.0,,0.77,56.980000000000004
2019-01-31,89,77.0,,0.77,68.53
2019-02-01,62,86.0,False,0.86,53.32
2019-02-02,68,86.0,,0.86,58.48
2019-02-03,62,86.0,,0.86,53.32
2019-02-04,69,86.0,,0.86,59.339999999999996
2019-02-05,78,86.0,,0.86,67.08
2019-02-06,67,86.0,,0.86,57.62
2019-02-07,90,86.0,,0.86,77.4
2019-02-08,88,86.0,,0.86,75.67999999999999
2019-02-09,63,86.0,,0.86,54.18
2019-02-10,62,86.0,,0.86,53.32
2019-02-11,88,86.0,,0.86,75.67999999999999
2019-02-12,81,86.0,,0.86,69.66
2019-02-13,82,86.0,,0.86,70.52
2019-02-14,73,86.0,,0.86,62.78
2019-02-15,63,86.0,,0.86,54.18
2019-02-16,60,86.0,,0.86,51.6
2019-02-17,56,86.0,,0.86,48.16
2019-02-18,67,86.0,,0.86,57.62
2019-02-19,100,86.0,,0.86,86.0
2019-02-20,94,86.0,,0.86,80.84
2019-02-21,83,86.0,,0.86,71.38
2019-02-22,88,86.0,,0.86,75.67999999999999
2019-02-23,60,86.0,,0.86,51.6
2019-02-24,68,86.0,,0.86,58.48
2019-02-25,95,86.0,,0.86,81.7
2019-02-26,70,86.0,,0.86,60.199999999999996
2019-02-27,87,86.0,,0.86,74.82
2019-02-28,83,86.0,,0.86,71.38
2019-03-01,73,81.0,False,0.81,59.13
2019-03-02,75,81.0,,0.81,60.75000000000001
2019-03-03,77,81.0,,0.81,62.370000000000005
2019-03-04,100,81.0,,0.81,81.0
2019-03-05,86,81.0,,0.81,69.66000000000001
2019-03-06,78,81.0,,0.81,63.18000000000001
2019-03-07,96,81.0,,0.81,77.76
2019-03-08,88,81.0,,0.81,71.28
2019-03-09,76,81.0,,0.81,61.56
2019-03-10,82,81.0,,0.81,66.42
2019-03-11,83,81.0,,0.81,67.23
2019-03-12,81,81.0,,0.81,65.61
2019-03-13,69,81.0,,0.81,55.89
2019-03-14,69,81.0,,0.81,55.89
2019-03-15,81,81.0,,0.81,65.61
2019-03-16,52,81.0,,0.81,42.120000000000005
2019-03-17,62,81.0,,0.81,50.220000000000006
2019-03-18,94,81.0,,0.81,76.14
2019-03-19,75,81.0,,0.81,60.75000000000001
2019-03-20,95,81.0,,0.81,76.95
2019-03-21,76,81.0,,0.81,61.56
2019-03-22,88,81.0,,0.81,71.28
2019-03-23,52,81.0,,0.81,42.120000000000005
2019-03-24,76,81.0,,0.81,61.56
2019-03-25,96,81.0,,0.81,77.76
2019-03-26,64,81.0,,0.81,51.84
2019-03-27,83,81.0,,0.81,67.23
2019-03-28,87,81.0,,0.81,70.47
2019-03-29,50,81.0,,0.81,40.5
2019-03-30,72,81.0,,0.81,58.32000000000001
2019-03-31,64,81.0,,0.81,51.84
2019-04-01,87,83.0,False,0.83,72.21
2019-04-02,73,83.0,,0.83,60.589999999999996
2019-04-03,78,83.0,,0.83,64.74
2019-04-04,77,83.0,,0.83,63.91
2019-04-05,51,83.0,,0.83,42.33
2019-04-06,47,83.0,,0.83,39.01
2019-04-07,41,83.0,,0.83,34.03
2019-04-08,70,83.0,,0.83,58.099999999999994
2019-04-09,64,83.0,,0.83,53.12
2019-04-10,90,83.0,,0.83,74.7
2019-04-11,81,83.0,,0.83,67.22999999999999
2019-04-12,85,83.0,,0.83,70.55
2019-04-13,46,83.0,,0.83,38.18
2019-04-14,57,83.0,,0.83,47.309999999999995
2019-04-15,78,83.0,,0.83,64.74
2019-04-16,97,83.0,,0.83,80.50999999999999
2019-04-17,65,83.0,,0.83,53.949999999999996
2019-04-18,62,83.0,,0.83,51.46
2019-04-19,58,83.0,,0.83,48.14
2019-04-20,45,83.0,,0.83,37.35
2019-04-21,56,83.0,,0.83,46.48
2019-04-22,76,83.0,,0.83,63.08
2019-04-23,67,83.0,,0.83,55.61
2019-04-24,83,83.0,,0.83,68.89
2019-04-25,72,83.0,,0.83,59.76
2019-04-26,86,83.0,,0.83,71.38
2019-04-27,42,83.0,,0.83,34.86
2019-04-28,70,83.0,,0.83,58.099999999999994
2019-04-29,100,83.0,,0.83,83.0
2019-04-30,80,83.0,,0.83,66.39999999999999
2019-05-01,89,74.0,False,0.74,65.86
2019-05-02,92,74.0,,0.74,68.08
2019-05-03,64,74.0,,0.74,47.36
2019-05-04,60,74.0,,0.74,44.4
2019-05-05,65,74.0,,0.74,48.1
2019-05-06,83,74.0,,0.74,61.42
2019-05-07,87,74.0,,0.74,64.38
2019-05-08,86,74.0,,0.74,63.64
2019-05-09,100,74.0,,0.74,74.0
2019-05-10,82,74.0,,0.74,60.68
2019-05-11,43,74.0,,0.74,31.82
2019-05-12,72,74.0,,0.74,53.28
2019-05-13,72,74.0,,0.74,53.28
2019-05-14,83,74.0,,0.74,61.42
2019-05-15,99,74.0,,0.74,73.26
2019-05-16,62,74.0,,0.74,45.88
2019-05-17,78,74.0,,0.74,57.72
2019-05-18,67,74.0,,0.74,49.58
2019-05-19,70,74.0,,0.74,51.8
2019-05-20,76,74.0,,0.74,56.24
2019-05-21,79,74.0,,0.74,58.46
2019-05-22,67,74.0,,0.74,49.58
2019-05-23,62,74.0,,0.74,45.88
2019-05-24,52,74.0,,0.74,38.48
2019-05-25,51,74.0,,0.74,37.74
2019-05-26,48,74.0,,0.74,35.519999999999996
2019-05-27,53,74.0,,0.74,39.22
2019-05-28,58,74.0,,0.74,42.92
2019-05-29,72,74.0,,0.74,53.28
2019-05-30,75,74.0,,0.74,55.5
2019-05-31,53,74.0,,0.74,39.22
2019-06-01,76,63.0,False,0.63,47.88
2019-06-02,71,63.0,,0.63,44.73
2019-06-03,83,63.0,,0.63,52.29
2019-06-04,91,63.0,,0.63,57.33
2019-06-05,100,63.0,,0.63,63.0
2019-06-06,74,63.0,,0.63,46.62
2019-06-07,69,63.0,,0.63,43.47
2019-06-08,54,63.0,,0.63,34.02
2019-06-09,88,63.0,,0.63,55.44
2019-06-10,78,63.0,,0.63,49.14
2019-06-11,89,63.0,,0.63,56.07
2019-06-12,85,63.0,,0.63,53.55
2019-06-13,83,63.0,,0.63,52.29
2019-06-14,80,63.0,,0.63,50.4
2019-06-15,55,63.0,,0.63,34.65
2019-06-16,66,63.0,,0.63,41.58
2019-06-17,82,63.0,,0.63,51.660000000000004
2019-06-18,72,63.0,,0.63,45.36
2019-06-19,78,63.0,,0.63,49.14
2019-06-20,83,63.0,,0.63,52.29
2019-06-21,72,63.0,,0.63,45.36
2019-06-22,85,63.0,,0.63,53.55
2019-06-23,69,63.0,,0.63,43.47
2019-06-24,85,63.0,,0.63,53.55
2019-06-25,93,63.0,,0.63,58.59
2019-06-26,89,63.0,,0.63,56.07
2019-06-27,79,63.0,,0.63,49.77
2019-06-28,100,63.0,,0.63,63.0
2019-06-29,57,63.0,,0.63,35.910000000000004
2019-06-30,63,63.0,,0.63,39.69
2019-07-01,79,63.0,False,0.63,49.77
2019-07-02,89,63.0,,0.63,56.07
2019-07-03,80,63.0,,0.63,50.4
2019-07-04,90,63.0,,0.63,56.7
2019-07-05,73,63.0,,0.63,45.99
2019-07-06,76,63.0,,0.63,47.88
2019-07-07,56,63.0,,0.63,35.28
2019-07-08,84,63.0,,0.63,52.92
2019-07-09,87,63.0,,0.63,54.81
2019-07-10,82,63.0,,0.63,51.660000000000004
2019-07-11,95,63.0,,0.63,59.85
2019-07-12,73,63.0,,0.63,45.99
2019-07-13,67,63.0,,0.63,42.21
2019-07-14,57,63.0,,0.63,35.910000000000004
2019-07-15,90,63.0,,0.63,56.7
2019-07-16,85,63.0,,0.63,53.55
2019-07-17,98,63.0,,0.63,61.74
2019-07-18,95,63.0,,0.63,59.85
2019-07-19,100,63.0,,0.63,63.0
2019-07-20,53,63.0,,0.63,33.39
2019-07-21,62,63.0,,0.63,39.06
2019-07-22,74,63.0,,0.63,46.62
2019-07-23,67,63.0,,0.63,42.21
2019-07-24,78,63.0,,0.63,49.14
2019-07-25,73,63.0,,0.63,45.99
2019-07-26,86,63.0,,0.63,54.18
2019-07-27,60,63.0,,0.63,37.8
2019-07-28,76,63.0,,0.63,47.88
2019-07-29,93,63.0,,0.63,58.59
2019-07-30,77,63.0,,0.63,48.51
2019-07-31,62,63.0,,0.63,39.06
2019-08-01,32,74.0,False,0.74,23.68
2019-08-02,40,74.0,,0.74,29.6
2019-08-03,32,74.0,,0.74,23.68
2019-08-04,33,74.0,,0.74,24.419999999999998
2019-08-05,18,74.0,,0.74,13.32
2019-08-06,41,74.0,,0.74,30.34
2019-08-07,57,74.0,,0.74,42.18
2019-08-08,44,74.0,,0.74,32.56
2019-08-09,31,74.0,,0.74,22.94
2019-08-10,26,74.0,,0.74,19.24
2019-08-11,28,74.0,,0.74,20.72
2019-08-12,30,74.0,,0.74,22.2
2019-08-13,27,74.0,,0.74,19.98
2019-08-14,38,74.0,,0.74,28.12
2019-08-15,55,74.0,,0.74,40.7
2019-08-16,47,74.0,,0.74,34.78
2019-08-17,42,74.0,,0.74,31.08
2019-08-18,31,74.0,,0.74,22.94
2019-08-19,51,74.0,,0.74,37.74
2019-08-20,38,74.0,,0.74,28.12
2019-08-21,62,74.0,,0.74,45.88
2019-08-22,100,74.0,,0.74,74.0
2019-08-23,75,74.0,,0.74,55.5
2019-08-24,64,74.0,,0.74,47.36
2019-08-25,66,74.0,,0.74,48.839999999999996
2019-08-26,57,74.0,,0.74,42.18
2019-08-27,57,74.0,,0.74,42.18
2019-08-28,49,74.0,,0.74,36.26
2019-08-29,51,74.0,,0.74,37.74
2019-08-30,45,74.0,,0.74,33.3
2019-08-31,36,74.0,,0.74,26.64
2019-09-01,49,81.0,False,0.81,39.690000000000005
2019-09-02,65,81.0,,0.81,52.650000000000006
2019-09-03,64,81.0,,0.81,51.84
2019-09-04,64,81.0,,0.81,51.84
2019-09-05,70,81.0,,0.81,56.7
2019-09-06,50,81.0,,0.81,40.5
2019-09-07,50,81.0,,0.81,40.5
2019-09-08,57,81.0,,0.81,46.17
2019-09-09,60,81.0,,0.81,48.6
2019-09-10,72,81.0,,0.81,58.32000000000001
2019-09-11,74,81.0,,0.81,59.940000000000005
2019-09-12,54,81.0,,0.81,43.74
2019-09-13,38,81.0,,0.81,30.78
2019-09-14,54,81.0,,0.81,43.74
2019-09-15,65,81.0,,0.81,52.650000000000006
2019-09-16,71,81.0,,0.81,57.510000000000005
2019-09-17,100,81.0,,0.81,81.0
2019-09-18,85,81.0,,0.81,68.85000000000001
2019-09-19,65,81.0,,0.81,52.650000000000006
2019-09-20,69,81.0,,0.81,55.89
2019-09-21,41,81.0,,0.81,33.21
2019-09-22,71,81.0,,0.81,57.510000000000005
2019-09-23,70,81.0,,0.81,56.7
2019-09-24,56,81.0,,0.81,45.36
2019-09-25,80,81.0,,0.81,64.80000000000001
2019-09-26,86,81.0,,0.81,69.66000000000001
2019-09-27,63,81.0,,0.81,51.03
2019-09-28,60,81.0,,0.81,48.6
2019-09-29,70,81.0,,0.81,56.7
2019-09-30,67,81.0,,0.81,54.27
2019-10-01,79,85.0,False,0.85,67.14999999999999
2019-10-02,86,85.0,,0.85,73.1
2019-10-03,99,85.0,,0.85,84.14999999999999
2019-10-04,89,85.0,,0.85,75.64999999999999
2019-10-05,57,85.0,,0.85,48.449999999999996
2019-10-06,62,85.0,,0.85,52.699999999999996
2019-10-07,92,85.0,,0.85,78.2
2019-10-08,93,85.0,,0.85,79.05
2019-10-09,96,85.0,,0.85,81.6
2019-10-10,78,85.0,,0.85,66.3
2019-10-11,68,85.0,,0.85,57.8
2019-10-12,48,85.0,,0.85,40.8
2019-10-13,64,85.0,,0.85,54.4
2019-10-14,66,85.0,,0.85,56.1
2019-10-15,79,85.0,,0.85,67.14999999999999
2019-10-16,80,85.0,,0.85,68.0
2019-10-17,96,85.0,,0.85,81.6
2019-10-18,65,85.0,,0.85,55.25
2019-10-19,62,85.0,,0.85,52.699999999999996
2019-10-20,72,85.0,,0.85,61.199999999999996
2019-10-21,92,85.0,,0.85,78.2
2019-10-22,92,85.0,,0.85,78.2
2019-10-23,89,85.0,,0.85,75.64999999999999
2019-10-24,80,85.0,,0.85,68.0
2019-10-25,66,85.0,,0.85,56.1
2019-10-26,56,85.0,,0.85,47.6
2019-10-27,66,85.0,,0.85,56.1
2019-10-28,91,85.0,,0.85,77.35
2019-10-29,71,85.0,,0.85,60.35
2019-10-30,100,85.0,,0.85,85.0
2019-10-31,90,85.0,,0.85,76.5
2019-11-01,78,83.0,False,0.83,64.74
2019-11-02,52,83.0,,0.83,43.16
2019-11-03,46,83.0,,0.83,38.18
2019-11-04,86,83.0,,0.83,71.38
2019-11-05,72,83.0,,0.83,59.76
2019-11-06,75,83.0,,0.83,62.25
2019-11-07,70,83.0,,0.83,58.099999999999994
2019-11-08,65,83.0,,0.83,53.949999999999996
2019-11-09,51,83.0,,0.83,42.33
2019-11-10,54,83.0,,0.83,44.82
2019-11-11,62,83.0,,0.83,51.46
2019-11-12,83,83.0,,0.83,68.89
2019-11-13,86,83.0,,0.83,71.38
2019-11-14,74,83.0,,0.83,61.419999999999995
2019-11-15,80,83.0,,0.83,66.39999999999999
2019-11-16,70,83.0,,0.83,58.099999999999994
2019-11-17,70,83.0,,0.83,58.099999999999994
2019-11-18,78,83.0,,0.83,64.74
2019-11-19,83,83.0,,0.83,68.89
2019-11-20,65,83.0,,0.83,53.949999999999996
2019-11-21,92,83.0,,0.83,76.36
2019-11-22,100,83.0,,0.83,83.0
2019-11-23,58,83.0,,0.83,48.14
2019-11-24,60,83.0,,0.83,49.8
2019-11-25,63,83.0,,0.83,52.29
2019-11-26,68,83.0,,0.83,56.44
2019-11-27,56,83.0,,0.83,46.48
2019-11-28,44,83.0,,0.83,36.519999999999996
2019-11-29,35,83.0,,0.83,29.049999999999997
2019-11-30,41,83.0,,0.83,34.03
2019-12-01,49,67.0,False,0.67,32.830000000000005
2019-12-02,82,67.0,,0.67,54.940000000000005
2019-12-03,86,67.0,,0.67,57.620000000000005
2019-12-04,90,67.0,,0.67,60.300000000000004
