date,growth_unscaled,growth_monthly,isPartial,scale,growth
2013-04-22,89,78.0,,0.78,69.42
2013-04-23,92,78.0,,0.78,71.76
2013-04-24,93,78.0,,0.78,72.54
2013-04-25,98,78.0,,0.78,76.44
2013-04-26,85,78.0,,0.78,66.3
2013-04-27,68,78.0,,0.78,53.04
2013-04-28,66,78.0,,0.78,51.480000000000004
2013-04-29,99,78.0,,0.78,77.22
2013-04-30,97,78.0,,0.78,75.66
2013-05-01,94,72.0,False,0.72,67.67999999999999
2013-05-02,94,72.0,,0.72,67.67999999999999
2013-05-03,82,72.0,,0.72,59.04
2013-05-04,74,72.0,,0.72,53.28
2013-05-05,76,72.0,,0.72,54.72
2013-05-06,98,72.0,,0.72,70.56
2013-05-07,96,72.0,,0.72,69.12
2013-05-08,95,72.0,,0.72,68.39999999999999
2013-05-09,97,72.0,,0.72,69.84
2013-05-10,80,72.0,,0.72,57.599999999999994
2013-05-11,73,72.0,,0.72,52.559999999999995
2013-05-12,68,72.0,,0.72,48.96
2013-05-13,98,72.0,,0.72,70.56
2013-05-14,93,72.0,,0.72,66.96
2013-05-15,100,72.0,,0.72,72.0
2013-05-16,83,72.0,,0.72,59.76
2013-05-17,73,72.0,,0.72,52.559999999999995
2013-05-18,62,72.0,,0.72,44.64
2013-05-19,67,72.0,,0.72,48.239999999999995
2013-05-20,94,72.0,,0.72,67.67999999999999
2013-05-21,75,72.0,,0.72,54.0
2013-05-22,75,72.0,,0.72,54.0
2013-05-23,80,72.0,,0.72,57.599999999999994
2013-05-24,75,72.0,,0.72,54.0
2013-05-25,68,72.0,,0.72,48.96
2013-05-26,71,72.0,,0.72,51.12
2013-05-27,61,72.0,,0.72,43.92
2013-05-28,85,72.0,,0.72,61.199999999999996
2013-05-29,90,72.0,,0.72,64.8
2013-05-30,82,72.0,,0.72,59.04
2013-05-31,79,72.0,,0.72,56.879999999999995
2013-06-01,69,63.0,False,0.63,43.47
2013-06-02,76,63.0,,0.63,47.88
2013-06-03,88,63.0,,0.63,55.44
2013-06-04,84,63.0,,0.63,52.92
2013-06-05,95,63.0,,0.63,59.85
2013-06-06,100,63.0,,0.63,63.0
2013-06-07,85,63.0,,0.63,53.55
2013-06-08,64,63.0,,0.63,40.32
2013-06-09,74,63.0,,0.63,46.62
2013-06-10,84,63.0,,0.63,52.92
2013-06-11,84,63.0,,0.63,52.92
2013-06-12,85,63.0,,0.63,53.55
2013-06-13,83,63.0,,0.63,52.29
2013-06-14,80,63.0,,0.63,50.4
2013-06-15,72,63.0,,0.63,45.36
2013-06-16,79,63.0,,0.63,49.77
2013-06-17,83,63.0,,0.63,52.29
2013-06-18,83,63.0,,0.63,52.29
2013-06-19,84,63.0,,0.63,52.92
2013-06-20,83,63.0,,0.63,52.29
2013-06-21,73,63.0,,0.63,45.99
2013-06-22,72,63.0,,0.63,45.36
2013-06-23,77,63.0,,0.63,48.51
2013-06-24,82,63.0,,0.63,51.660000000000004
2013-06-25,90,63.0,,0.63,56.7
2013-06-26,85,63.0,,0.63,53.55
2013-06-27,86,63.0,,0.63,54.18
2013-06-28,78,63.0,,0.63,49.14
2013-06-29,63,63.0,,0.63,39.69
2013-06-30,73,63.0,,0.63,45.99
2013-07-01,85,61.0,False,0.61,51.85
2013-07-02,88,61.0,,0.61,53.68
2013-07-03,76,61.0,,0.61,46.36
2013-07-04,69,61.0,,0.61,42.089999999999996
2013-07-05,71,61.0,,0.61,43.31
2013-07-06,67,61.0,,0.61,40.87
2013-07-07,78,61.0,,0.61,47.58
2013-07-08,92,61.0,,0.61,56.12
2013-07-09,98,61.0,,0.61,59.78
2013-07-10,91,61.0,,0.61,55.51
2013-07-11,90,61.0,,0.61,54.9
2013-07-12,86,61.0,,0.61,52.46
2013-07-13,71,61.0,,0.61,43.31
2013-07-14,84,61.0,,0.61,51.24
2013-07-15,91,61.0,,0.61,55.51
2013-07-16,93,61.0,,0.61,56.73
2013-07-17,95,61.0,,0.61,57.949999999999996
2013-07-18,89,61.0,,0.61,54.29
2013-07-19,85,61.0,,0.61,51.85
2013-07-20,71,61.0,,0.61,43.31
2013-07-21,74,61.0,,0.61,45.14
2013-07-22,96,61.0,,0.61,58.56
2013-07-23,94,61.0,,0.61,57.339999999999996
2013-07-24,87,61.0,,0.61,53.07
2013-07-25,91,61.0,,0.61,55.51
2013-07-26,78,61.0,,0.61,47.58
2013-07-27,73,61.0,,0.61,44.53
2013-07-28,79,61.0,,0.61,48.19
2013-07-29,95,61.0,,0.61,57.949999999999996
2013-07-30,100,61.0,,0.61,61.0
2013-07-31,94,61.0,,0.61,57.339999999999996
2013-08-01,84,60.0,False,0.6,50.4
2013-08-02,81,60.0,,0.6,48.6
2013-08-03,72,60.0,,0.6,43.199999999999996
2013-08-04,68,60.0,,0.6,40.8
2013-08-05,86,60.0,,0.6,51.6
2013-08-06,95,60.0,,0.6,57.0
2013-08-07,90,60.0,,0.6,54.0
2013-08-08,91,60.0,,0.6,54.6
2013-08-09,82,60.0,,0.6,49.199999999999996
2013-08-10,74,60.0,,0.6,44.4
2013-08-11,80,60.0,,0.6,48.0
2013-08-12,76,60.0,,0.6,45.6
2013-08-13,90,60.0,,0.6,54.0
2013-08-14,88,60.0,,0.6,52.8
2013-08-15,87,60.0,,0.6,52.199999999999996
2013-08-16,87,60.0,,0.6,52.199999999999996
2013-08-17,66,60.0,,0.6,39.6
2013-08-18,77,60.0,,0.6,46.199999999999996
2013-08-19,91,60.0,,0.6,54.6
2013-08-20,81,60.0,,0.6,48.6
2013-08-21,85,60.0,,0.6,51.0
2013-08-22,86,60.0,,0.6,51.6
2013-08-23,94,60.0,,0.6,56.4
2013-08-24,80,60.0,,0.6,48.0
2013-08-25,80,60.0,,0.6,48.0
2013-08-26,96,60.0,,0.6,57.599999999999994
2013-08-27,100,60.0,,0.6,60.0
2013-08-28,85,60.0,,0.6,51.0
2013-08-29,98,60.0,,0.6,58.8
2013-08-30,81,60.0,,0.6,48.6
2013-08-31,77,60.0,,0.6,46.199999999999996
2013-09-01,60,73.0,False,0.73,43.8
2013-09-02,73,73.0,,0.73,53.29
2013-09-03,81,73.0,,0.73,59.129999999999995
2013-09-04,86,73.0,,0.73,62.78
2013-09-05,88,73.0,,0.73,64.24
2013-09-06,89,73.0,,0.73,64.97
2013-09-07,67,73.0,,0.73,48.91
2013-09-08,79,73.0,,0.73,57.67
2013-09-09,95,73.0,,0.73,69.35
2013-09-10,96,73.0,,0.73,70.08
2013-09-11,90,73.0,,0.73,65.7
2013-09-12,100,73.0,,0.73,73.0
2013-09-13,88,73.0,,0.73,64.24
2013-09-14,66,73.0,,0.73,48.18
2013-09-15,75,73.0,,0.73,54.75
2013-09-16,100,73.0,,0.73,73.0
2013-09-17,91,73.0,,0.73,66.42999999999999
2013-09-18,92,73.0,,0.73,67.16
2013-09-19,86,73.0,,0.73,62.78
2013-09-20,79,73.0,,0.73,57.67
2013-09-21,70,73.0,,0.73,51.1
2013-09-22,76,73.0,,0.73,55.48
2013-09-23,92,73.0,,0.73,67.16
2013-09-24,99,73.0,,0.73,72.27
2013-09-25,99,73.0,,0.73,72.27
2013-09-26,95,73.0,,0.73,69.35
2013-09-27,92,73.0,,0.73,67.16
2013-09-28,68,73.0,,0.73,49.64
2013-09-29,74,73.0,,0.73,54.019999999999996
2013-09-30,93,73.0,,0.73,67.89
2013-10-01,89,76.0,False,0.76,67.64
2013-10-02,84,76.0,,0.76,63.84
2013-10-03,87,76.0,,0.76,66.12
2013-10-04,76,76.0,,0.76,57.76
2013-10-05,63,76.0,,0.76,47.88
2013-10-06,70,76.0,,0.76,53.2
2013-10-07,92,76.0,,0.76,69.92
2013-10-08,94,76.0,,0.76,71.44
2013-10-09,92,76.0,,0.76,69.92
2013-10-10,88,76.0,,0.76,66.88
2013-10-11,77,76.0,,0.76,58.52
2013-10-12,65,76.0,,0.76,49.4
2013-10-13,72,76.0,,0.76,54.72
2013-10-14,86,76.0,,0.76,65.36
2013-10-15,91,76.0,,0.76,69.16
2013-10-16,100,76.0,,0.76,76.0
2013-10-17,90,76.0,,0.76,68.4
2013-10-18,82,76.0,,0.76,62.32
2013-10-19,56,76.0,,0.76,42.56
2013-10-20,73,76.0,,0.76,55.480000000000004
2013-10-21,90,76.0,,0.76,68.4
2013-10-22,92,76.0,,0.76,69.92
2013-10-23,99,76.0,,0.76,75.24
2013-10-24,87,76.0,,0.76,66.12
2013-10-25,79,76.0,,0.76,60.04
2013-10-26,61,76.0,,0.76,46.36
2013-10-27,68,76.0,,0.76,51.68
2013-10-28,89,76.0,,0.76,67.64
2013-10-29,97,76.0,,0.76,73.72
2013-10-30,94,76.0,,0.76,71.44
2013-10-31,83,76.0,,0.76,63.08
2013-11-01,84,74.0,False,0.74,62.16
2013-11-02,63,74.0,,0.74,46.62
2013-11-03,75,74.0,,0.74,55.5
2013-11-04,90,74.0,,0.74,66.6
2013-11-05,95,74.0,,0.74,70.3
2013-11-06,93,74.0,,0.74,68.82
2013-11-07,91,74.0,,0.74,67.34
2013-11-08,81,74.0,,0.74,59.94
2013-11-09,63,74.0,,0.74,46.62
2013-11-10,73,74.0,,0.74,54.019999999999996
2013-11-11,83,74.0,,0.74,61.42
2013-11-12,92,74.0,,0.74,68.08
2013-11-13,91,74.0,,0.74,67.34
2013-11-14,99,74.0,,0.74,73.26
2013-11-15,75,74.0,,0.74,55.5
2013-11-16,67,74.0,,0.74,49.58
2013-11-17,76,74.0,,0.74,56.24
2013-11-18,100,74.0,,0.74,74.0
2013-11-19,93,74.0,,0.74,68.82
2013-11-20,95,74.0,,0.74,70.3
2013-11-21,86,74.0,,0.74,63.64
2013-11-22,80,74.0,,0.74,59.2
2013-11-23,56,74.0,,0.74,41.44
2013-11-24,72,74.0,,0.74,53.28
2013-11-25,82,74.0,,0.74,60.68
2013-11-26,77,74.0,,0.74,56.98
2013-11-27,62,74.0,,0.74,45.88
2013-11-28,51,74.0,,0.74,37.74
2013-11-29,51,74.0,,0.74,37.74
2013-11-30,57,74.0,,0.74,42.18
2013-12-01,67,63.0,False,0.63,42.21
2013-12-02,92,63.0,,0.63,57.96
2013-12-03,98,63.0,,0.63,61.74
2013-12-04,100,63.0,,0.63,63.0
2013-12-05,95,63.0,,0.63,59.85
2013-12-06,84,63.0,,0.63,52.92
2013-12-07,67,63.0,,0.63,42.21
2013-12-08,72,63.0,,0.63,45.36
2013-12-09,93,63.0,,0.63,58.59
2013-12-10,99,63.0,,0.63,62.37
2013-12-11,96,63.0,,0.63,60.480000000000004
2013-12-12,94,63.0,,0.63,59.22
2013-12-13,84,63.0,,0.63,52.92
2013-12-14,56,63.0,,0.63,35.28
2013-12-15,65,63.0,,0.63,40.95
2013-12-16,89,63.0,,0.63,56.07
2013-12-17,82,63.0,,0.63,51.660000000000004
2013-12-18,81,63.0,,0.63,51.03
2013-12-19,78,63.0,,0.63,49.14
2013-12-20,67,63.0,,0.63,42.21
2013-12-21,51,63.0,,0.63,32.13
2013-12-22,51,63.0,,0.63,32.13
2013-12-23,57,63.0,,0.63,35.910000000000004
2013-12-24,48,63.0,,0.63,30.240000000000002
2013-12-25,45,63.0,,0.63,28.35
2013-12-26,53,63.0,,0.63,33.39
2013-12-27,64,63.0,,0.63,40.32
2013-12-28,57,63.0,,0.63,35.910000000000004
2013-12-29,57,63.0,,0.63,35.910000000000004
2013-12-30,75,63.0,,0.63,47.25
2013-12-31,64,63.0,,0.63,40.32
2014-01-01,72,71.0,False,0.71,51.12
2014-01-02,65,71.0,,0.71,46.15
2014-01-03,71,71.0,,0.71,50.41
2014-01-04,59,71.0,,0.71,41.89
2014-01-05,61,71.0,,0.71,43.309999999999995
2014-01-06,76,71.0,,0.71,53.959999999999994
2014-01-07,77,71.0,,0.71,54.669999999999995
2014-01-08,84,71.0,,0.71,59.64
2014-01-09,82,71.0,,0.71,58.22
2014-01-10,86,71.0,,0.71,61.059999999999995
2014-01-11,66,71.0,,0.71,46.86
2014-01-12,77,71.0,,0.71,54.669999999999995
2014-01-13,81,71.0,,0.71,57.51
2014-01-14,92,71.0,,0.71,65.32
2014-01-15,100,71.0,,0.71,71.0
2014-01-16,91,71.0,,0.71,64.61
2014-01-17,93,71.0,,0.71,66.03
2014-01-18,55,71.0,,0.71,39.05
2014-01-19,67,71.0,,0.71,47.57
2014-01-20,89,71.0,,0.71,63.19
2014-01-21,94,71.0,,0.71,66.74
2014-01-22,91,71.0,,0.71,64.61
2014-01-23,96,71.0,,0.71,68.16
2014-01-24,85,71.0,,0.71,60.349999999999994
2014-01-25,65,71.0,,0.71,46.15
2014-01-26,67,71.0,,0.71,47.57
2014-01-27,85,71.0,,0.71,60.349999999999994
2014-01-28,96,71.0,,0.71,68.16
2014-01-29,89,71.0,,0.71,63.19
2014-01-30,97,71.0,,0.71,68.86999999999999
2014-01-31,95,71.0,,0.71,67.45
2014-02-01,66,78.0,False,0.78,51.480000000000004
2014-02-02,77,78.0,,0.78,60.06
2014-02-03,92,78.0,,0.78,71.76
2014-02-04,91,78.0,,0.78,70.98
2014-02-05,87,78.0,,0.78,67.86
2014-02-06,98,78.0,,0.78,76.44
2014-02-07,87,78.0,,0.78,67.86
2014-02-08,67,78.0,,0.78,52.260000000000005
2014-02-09,77,78.0,,0.78,60.06
2014-02-10,87,78.0,,0.78,67.86
2014-02-11,94,78.0,,0.78,73.32000000000001
2014-02-12,87,78.0,,0.78,67.86
2014-02-13,85,78.0,,0.78,66.3
2014-02-14,77,78.0,,0.78,60.06
2014-02-15,63,78.0,,0.78,49.14
2014-02-16,68,78.0,,0.78,53.04
2014-02-17,88,78.0,,0.78,68.64
2014-02-18,90,78.0,,0.78,70.2
2014-02-19,97,78.0,,0.78,75.66
2014-02-20,88,78.0,,0.78,68.64
2014-02-21,86,78.0,,0.78,67.08
2014-02-22,73,78.0,,0.78,56.940000000000005
2014-02-23,83,78.0,,0.78,64.74000000000001
2014-02-24,99,78.0,,0.78,77.22
2014-02-25,95,78.0,,0.78,74.10000000000001
2014-02-26,97,78.0,,0.78,75.66
2014-02-27,100,78.0,,0.78,78.0
2014-02-28,90,78.0,,0.78,70.2
2014-03-01,62,76.0,False,0.76,47.12
2014-03-02,78,76.0,,0.76,59.28
2014-03-03,90,76.0,,0.76,68.4
2014-03-04,87,76.0,,0.76,66.12
2014-03-05,93,76.0,,0.76,70.68
2014-03-06,91,76.0,,0.76,69.16
2014-03-07,86,76.0,,0.76,65.36
2014-03-08,69,76.0,,0.76,52.44
2014-03-09,76,76.0,,0.76,57.76
2014-03-10,96,76.0,,0.76,72.96000000000001
2014-03-11,95,76.0,,0.76,72.2
2014-03-12,96,76.0,,0.76,72.96000000000001
2014-03-13,85,76.0,,0.76,64.6
2014-03-14,81,76.0,,0.76,61.56
2014-03-15,61,76.0,,0.76,46.36
2014-03-16,72,76.0,,0.76,54.72
2014-03-17,91,76.0,,0.76,69.16
2014-03-18,86,76.0,,0.76,65.36
2014-03-19,88,76.0,,0.76,66.88
2014-03-20,94,76.0,,0.76,71.44
2014-03-21,73,76.0,,0.76,55.480000000000004
2014-03-22,62,76.0,,0.76,47.12
2014-03-23,76,76.0,,0.76,57.76
2014-03-24,94,76.0,,0.76,71.44
2014-03-25,97,76.0,,0.76,73.72
2014-03-26,91,76.0,,0.76,69.16
2014-03-27,100,76.0,,0.76,76.0
2014-03-28,83,76.0,,0.76,63.08
2014-03-29,67,76.0,,0.76,50.92
2014-03-30,66,76.0,,0.76,50.160000000000004
2014-03-31,88,76.0,,0.76,66.88
2014-04-01,83,79.0,False,0.79,65.57000000000001
2014-04-02,91,79.0,,0.79,71.89
2014-04-03,92,79.0,,0.79,72.68
2014-04-04,85,79.0,,0.79,67.15
2014-04-05,67,79.0,,0.79,52.93
2014-04-06,69,79.0,,0.79,54.510000000000005
2014-04-07,87,79.0,,0.79,68.73
2014-04-08,90,79.0,,0.79,71.10000000000001
2014-04-09,84,79.0,,0.79,66.36
2014-04-10,93,79.0,,0.79,73.47
2014-04-11,78,79.0,,0.79,61.620000000000005
2014-04-12,59,79.0,,0.79,46.61
2014-04-13,69,79.0,,0.79,54.510000000000005
2014-04-14,87,79.0,,0.79,68.73
2014-04-15,82,79.0,,0.79,64.78
2014-04-16,81,79.0,,0.79,63.99
2014-04-17,84,79.0,,0.79,66.36
2014-04-18,70,79.0,,0.79,55.300000000000004
2014-04-19,61,79.0,,0.79,48.190000000000005
2014-04-20,59,79.0,,0.79,46.61
2014-04-21,100,79.0,,0.79,79.0
2014-04-22,99,79.0,,0.79,78.21000000000001
2014-04-23,97,79.0,,0.79,76.63000000000001
2014-04-24,96,79.0,,0.79,75.84
2014-04-25,76,79.0,,0.79,60.040000000000006
2014-04-26,65,79.0,,0.79,51.35
2014-04-27,78,79.0,,0.79,61.620000000000005
2014-04-28,92,79.0,,0.79,72.68
2014-04-29,84,79.0,,0.79,66.36
2014-04-30,89,79.0,,0.79,70.31
2014-05-01,92,75.0,False,0.75,69.0
2014-05-02,86,75.0,,0.75,64.5
2014-05-03,60,75.0,,0.75,45.0
2014-05-04,71,75.0,,0.75,53.25
2014-05-05,95,75.0,,0.75,71.25
2014-05-06,100,75.0,,0.75,75.0
2014-05-07,95,75.0,,0.75,71.25
2014-05-08,87,75.0,,0.75,65.25
2014-05-09,82,75.0,,0.75,61.5
2014-05-10,63,75.0,,0.75,47.25
2014-05-11,66,75.0,,0.75,49.5
2014-05-12,91,75.0,,0.75,68.25
2014-05-13,88,75.0,,0.75,66.0
2014-05-14,86,75.0,,0.75,64.5
2014-05-15,91,75.0,,0.75,68.25
2014-05-16,70,75.0,,0.75,52.5
2014-05-17,62,75.0,,0.75,46.5
2014-05-18,70,75.0,,0.75,52.5
2014-05-19,80,75.0,,0.75,60.0
2014-05-20,88,75.0,,0.75,66.0
2014-05-21,80,75.0,,0.75,60.0
2014-05-22,75,75.0,,0.75,56.25
2014-05-23,73,75.0,,0.75,54.75
2014-05-24,65,75.0,,0.75,48.75
2014-05-25,59,75.0,,0.75,44.25
2014-05-26,62,75.0,,0.75,46.5
2014-05-27,83,75.0,,0.75,62.25
2014-05-28,72,75.0,,0.75,54.0
2014-05-29,82,75.0,,0.75,61.5
2014-05-30,69,75.0,,0.75,51.75
2014-05-31,63,75.0,,0.75,47.25
2014-06-01,78,66.0,False,0.66,51.480000000000004
2014-06-02,92,66.0,,0.66,60.720000000000006
2014-06-03,78,66.0,,0.66,51.480000000000004
2014-06-04,89,66.0,,0.66,58.74
2014-06-05,89,66.0,,0.66,58.74
2014-06-06,75,66.0,,0.66,49.5
2014-06-07,71,66.0,,0.66,46.86
2014-06-08,70,66.0,,0.66,46.2
2014-06-09,79,66.0,,0.66,52.14
2014-06-10,83,66.0,,0.66,54.78
2014-06-11,100,66.0,,0.66,66.0
2014-06-12,82,66.0,,0.66,54.120000000000005
2014-06-13,77,66.0,,0.66,50.82
2014-06-14,58,66.0,,0.66,38.28
2014-06-15,67,66.0,,0.66,44.22
2014-06-16,86,66.0,,0.66,56.760000000000005
2014-06-17,85,66.0,,0.66,56.1
2014-06-18,86,66.0,,0.66,56.760000000000005
2014-06-19,74,66.0,,0.66,48.84
2014-06-20,75,66.0,,0.66,49.5
2014-06-21,69,66.0,,0.66,45.54
2014-06-22,56,66.0,,0.66,36.96
2014-06-23,80,66.0,,0.66,52.800000000000004
2014-06-24,84,66.0,,0.66,55.440000000000005
2014-06-25,86,66.0,,0.66,56.760000000000005
2014-06-26,84,66.0,,0.66,55.440000000000005
2014-06-27,87,66.0,,0.66,57.42
2014-06-28,59,66.0,,0.66,38.940000000000005
2014-06-29,74,66.0,,0.66,48.84
2014-06-30,78,66.0,,0.66,51.480000000000004
2014-07-01,90,65.0,False,0.65,58.5
2014-07-02,94,65.0,,0.65,61.1
2014-07-03,89,65.0,,0.65,57.85
2014-07-04,76,65.0,,0.65,49.4
2014-07-05,77,65.0,,0.65,50.050000000000004
2014-07-06,89,65.0,,0.65,57.85
2014-07-07,91,65.0,,0.65,59.15
2014-07-08,94,65.0,,0.65,61.1
2014-07-09,87,65.0,,0.65,56.550000000000004
2014-07-10,99,65.0,,0.65,64.35000000000001
2014-07-11,87,65.0,,0.65,56.550000000000004
2014-07-12,76,65.0,,0.65,49.4
2014-07-13,87,65.0,,0.65,56.550000000000004
2014-07-14,89,65.0,,0.65,57.85
2014-07-15,98,65.0,,0.65,63.7
2014-07-16,94,65.0,,0.65,61.1
2014-07-17,93,65.0,,0.65,60.45
2014-07-18,89,65.0,,0.65,57.85
2014-07-19,79,65.0,,0.65,51.35
2014-07-20,81,65.0,,0.65,52.65
2014-07-21,100,65.0,,0.65,65.0
2014-07-22,97,65.0,,0.65,63.050000000000004
2014-07-23,96,65.0,,0.65,62.400000000000006
2014-07-24,89,65.0,,0.65,57.85
2014-07-25,89,65.0,,0.65,57.85
2014-07-26,83,65.0,,0.65,53.95
2014-07-27,82,65.0,,0.65,53.300000000000004
2014-07-28,90,65.0,,0.65,58.5
2014-07-29,96,65.0,,0.65,62.400000000000006
2014-07-30,96,65.0,,0.65,62.400000000000006
2014-07-31,85,65.0,,0.65,55.25
2014-08-01,81,61.0,False,0.61,49.41
2014-08-02,70,61.0,,0.61,42.699999999999996
2014-08-03,78,61.0,,0.61,47.58
2014-08-04,97,61.0,,0.61,59.17
2014-08-05,89,61.0,,0.61,54.29
2014-08-06,86,61.0,,0.61,52.46
2014-08-07,85,61.0,,0.61,51.85
2014-08-08,82,61.0,,0.61,50.019999999999996
2014-08-09,73,61.0,,0.61,44.53
2014-08-10,72,61.0,,0.61,43.92
2014-08-11,83,61.0,,0.61,50.629999999999995
2014-08-12,84,61.0,,0.61,51.24
2014-08-13,90,61.0,,0.61,54.9
2014-08-14,92,61.0,,0.61,56.12
2014-08-15,85,61.0,,0.61,51.85
2014-08-16,69,61.0,,0.61,42.089999999999996
2014-08-17,74,61.0,,0.61,45.14
2014-08-18,76,61.0,,0.61,46.36
2014-08-19,89,61.0,,0.61,54.29
2014-08-20,84,61.0,,0.61,51.24
2014-08-21,93,61.0,,0.61,56.73
2014-08-22,90,61.0,,0.61,54.9
2014-08-23,71,61.0,,0.61,43.31
2014-08-24,77,61.0,,0.61,46.97
2014-08-25,97,61.0,,0.61,59.17
2014-08-26,96,61.0,,0.61,58.56
2014-08-27,100,61.0,,0.61,61.0
2014-08-28,95,61.0,,0.61,57.949999999999996
2014-08-29,86,61.0,,0.61,52.46
2014-08-30,71,61.0,,0.61,43.31
2014-08-31,82,61.0,,0.61,50.019999999999996
2014-09-01,66,77.0,False,0.77,50.82
2014-09-02,69,77.0,,0.77,53.13
2014-09-03,83,77.0,,0.77,63.910000000000004
2014-09-04,77,77.0,,0.77,59.29
2014-09-05,62,77.0,,0.77,47.74
2014-09-06,54,77.0,,0.77,41.58
2014-09-07,67,77.0,,0.77,51.59
2014-09-08,74,77.0,,0.77,56.980000000000004
2014-09-09,82,77.0,,0.77,63.14
2014-09-10,79,77.0,,0.77,60.83
2014-09-11,83,77.0,,0.77,63.910000000000004
2014-09-12,74,77.0,,0.77,56.980000000000004
2014-09-13,54,77.0,,0.77,41.58
2014-09-14,64,77.0,,0.77,49.28
2014-09-15,83,77.0,,0.77,63.910000000000004
2014-09-16,80,77.0,,0.77,61.6
2014-09-17,81,77.0,,0.77,62.370000000000005
2014-09-18,78,77.0,,0.77,60.06
2014-09-19,77,77.0,,0.77,59.29
2014-09-20,62,77.0,,0.77,47.74
2014-09-21,63,77.0,,0.77,48.51
2014-09-22,84,77.0,,0.77,64.68
2014-09-23,85,77.0,,0.77,65.45
2014-09-24,100,77.0,,0.77,77.0
2014-09-25,85,77.0,,0.77,65.45
2014-09-26,79,77.0,,0.77,60.83
2014-09-27,56,77.0,,0.77,43.120000000000005
2014-09-28,64,77.0,,0.77,49.28
2014-09-29,91,77.0,,0.77,70.07000000000001
2014-09-30,86,77.0,,0.77,66.22
2014-10-01,86,80.0,False,0.8,68.8
2014-10-02,85,80.0,,0.8,68.0
2014-10-03,78,80.0,,0.8,62.400000000000006
2014-10-04,60,80.0,,0.8,48.0
2014-10-05,78,80.0,,0.8,62.400000000000006
2014-10-06,77,80.0,,0.8,61.6
2014-10-07,87,80.0,,0.8,69.60000000000001
2014-10-08,93,80.0,,0.8,74.4
2014-10-09,92,80.0,,0.8,73.60000000000001
2014-10-10,84,80.0,,0.8,67.2
2014-10-11,53,80.0,,0.8,42.400000000000006
2014-10-12,69,80.0,,0.8,55.2
2014-10-13,80,80.0,,0.8,64.0
2014-10-14,91,80.0,,0.8,72.8
2014-10-15,100,80.0,,0.8,80.0
2014-10-16,87,80.0,,0.8,69.60000000000001
2014-10-17,83,80.0,,0.8,66.4
2014-10-18,56,80.0,,0.8,44.800000000000004
2014-10-19,75,80.0,,0.8,60.0
2014-10-20,93,80.0,,0.8,74.4
2014-10-21,96,80.0,,0.8,76.80000000000001
2014-10-22,97,80.0,,0.8,77.60000000000001
2014-10-23,100,80.0,,0.8,80.0
2014-10-24,85,80.0,,0.8,68.0
2014-10-25,63,80.0,,0.8,50.400000000000006
2014-10-26,72,80.0,,0.8,57.6
2014-10-27,87,80.0,,0.8,69.60000000000001
2014-10-28,87,80.0,,0.8,69.60000000000001
2014-10-29,88,80.0,,0.8,70.4
2014-10-30,81,80.0,,0.8,64.8
2014-10-31,79,80.0,,0.8,63.2
2014-11-01,58,73.0,False,0.73,42.339999999999996
2014-11-02,71,73.0,,0.73,51.83
2014-11-03,93,73.0,,0.73,67.89
2014-11-04,90,73.0,,0.73,65.7
2014-11-05,86,73.0,,0.73,62.78
2014-11-06,100,73.0,,0.73,73.0
2014-11-07,87,73.0,,0.73,63.51
2014-11-08,66,73.0,,0.73,48.18
2014-11-09,70,73.0,,0.73,51.1
2014-11-10,97,73.0,,0.73,70.81
2014-11-11,90,73.0,,0.73,65.7
2014-11-12,93,73.0,,0.73,67.89
2014-11-13,98,73.0,,0.73,71.53999999999999
2014-11-14,88,73.0,,0.73,64.24
2014-11-15,59,73.0,,0.73,43.07
2014-11-16,71,73.0,,0.73,51.83
2014-11-17,97,73.0,,0.73,70.81
2014-11-18,99,73.0,,0.73,72.27
2014-11-19,94,73.0,,0.73,68.62
2014-11-20,88,73.0,,0.73,64.24
2014-11-21,77,73.0,,0.73,56.21
2014-11-22,58,73.0,,0.73,42.339999999999996
2014-11-23,69,73.0,,0.73,50.37
2014-11-24,84,73.0,,0.73,61.32
2014-11-25,74,73.0,,0.73,54.019999999999996
2014-11-26,59,73.0,,0.73,43.07
2014-11-27,43,73.0,,0.73,31.39
2014-11-28,43,73.0,,0.73,31.39
2014-11-29,59,73.0,,0.73,43.07
2014-11-30,65,73.0,,0.73,47.449999999999996
2014-12-01,86,68.0,False,0.68,58.480000000000004
2014-12-02,96,68.0,,0.68,65.28
2014-12-03,97,68.0,,0.68,65.96000000000001
2014-12-04,92,68.0,,0.68,62.56
2014-12-05,88,68.0,,0.68,59.84
2014-12-06,70,68.0,,0.68,47.6
2014-12-07,75,68.0,,0.68,51.00000000000001
2014-12-08,100,68.0,,0.68,68.0
2014-12-09,95,68.0,,0.68,64.60000000000001
2014-12-10,99,68.0,,0.68,67.32000000000001
2014-12-11,92,68.0,,0.68,62.56
2014-12-12,86,68.0,,0.68,58.480000000000004
2014-12-13,63,68.0,,0.68,42.84
2014-12-14,69,68.0,,0.68,46.92
2014-12-15,84,68.0,,0.68,57.120000000000005
2014-12-16,83,68.0,,0.68,56.440000000000005
2014-12-17,84,68.0,,0.68,57.120000000000005
2014-12-18,79,68.0,,0.68,53.720000000000006
2014-12-19,64,68.0,,0.68,43.52
2014-12-20,49,68.0,,0.68,33.32
2014-12-21,55,68.0,,0.68,37.400000000000006
2014-12-22,65,68.0,,0.68,44.2
