date,travel_unscaled,travel_monthly,isPartial,scale,travel
2018-03-02,91,63.0,,0.63,57.33
2018-03-03,86,63.0,,0.63,54.18
2018-03-04,92,63.0,,0.63,57.96
2018-03-05,94,63.0,,0.63,59.22
2018-03-06,97,63.0,,0.63,61.11
2018-03-07,93,63.0,,0.63,58.59
2018-03-08,96,63.0,,0.63,60.480000000000004
2018-03-09,98,63.0,,0.63,61.74
2018-03-10,95,63.0,,0.63,59.85
2018-03-11,92,63.0,,0.63,57.96
2018-03-12,100,63.0,,0.63,63.0
2018-03-13,96,63.0,,0.63,60.480000000000004
2018-03-14,94,63.0,,0.63,59.22
2018-03-15,89,63.0,,0.63,56.07
2018-03-16,83,63.0,,0.63,52.29
2018-03-17,88,63.0,,0.63,55.44
2018-03-18,86,63.0,,0.63,54.18
2018-03-19,97,63.0,,0.63,61.11
2018-03-20,94,63.0,,0.63,59.22
2018-03-21,96,63.0,,0.63,60.480000000000004
2018-03-22,91,63.0,,0.63,57.33
2018-03-23,85,63.0,,0.63,53.55
2018-03-24,87,63.0,,0.63,54.81
2018-03-25,87,63.0,,0.63,54.81
2018-03-26,98,63.0,,0.63,61.74
2018-03-27,92,63.0,,0.63,57.96
2018-03-28,88,63.0,,0.63,55.44
2018-03-29,86,63.0,,0.63,54.18
2018-03-30,81,63.0,,0.63,51.03
2018-03-31,78,63.0,,0.63,49.14
2018-04-01,85,61.0,False,0.61,51.85
2018-04-02,100,61.0,,0.61,61.0
2018-04-03,90,61.0,,0.61,54.9
2018-04-04,87,61.0,,0.61,53.07
2018-04-05,88,61.0,,0.61,53.68
2018-04-06,80,61.0,,0.61,48.8
2018-04-07,82,61.0,,0.61,50.019999999999996
2018-04-08,91,61.0,,0.61,55.51
2018-04-09,95,61.0,,0.61,57.949999999999996
2018-04-10,85,61.0,,0.61,51.85
2018-04-11,91,61.0,,0.61,55.51
2018-04-12,83,61.0,,0.61,50.629999999999995
2018-04-13,84,61.0,,0.61,51.24
2018-04-14,80,61.0,,0.61,48.8
2018-04-15,90,61.0,,0.61,54.9
2018-04-16,91,61.0,,0.61,55.51
2018-04-17,88,61.0,,0.61,53.68
2018-04-18,87,61.0,,0.61,53.07
2018-04-19,86,61.0,,0.61,52.46
2018-04-20,79,61.0,,0.61,48.19
2018-04-21,76,61.0,,0.61,46.36
2018-04-22,82,61.0,,0.61,50.019999999999996
2018-04-23,92,61.0,,0.61,56.12
2018-04-24,87,61.0,,0.61,53.07
2018-04-25,89,61.0,,0.61,54.29
2018-04-26,82,61.0,,0.61,50.019999999999996
2018-04-27,74,61.0,,0.61,45.14
2018-04-28,75,61.0,,0.61,45.75
2018-04-29,81,61.0,,0.61,49.41
2018-04-30,93,61.0,,0.61,56.73
2018-05-01,92,62.0,False,0.62,57.04
2018-05-02,89,62.0,,0.62,55.18
2018-05-03,90,62.0,,0.62,55.8
2018-05-04,86,62.0,,0.62,53.32
2018-05-05,80,62.0,,0.62,49.6
2018-05-06,90,62.0,,0.62,55.8
2018-05-07,98,62.0,,0.62,60.76
2018-05-08,93,62.0,,0.62,57.66
2018-05-09,90,62.0,,0.62,55.8
2018-05-10,92,62.0,,0.62,57.04
2018-05-11,87,62.0,,0.62,53.94
2018-05-12,79,62.0,,0.62,48.98
2018-05-13,87,62.0,,0.62,53.94
2018-05-14,100,62.0,,0.62,62.0
2018-05-15,98,62.0,,0.62,60.76
2018-05-16,96,62.0,,0.62,59.519999999999996
2018-05-17,88,62.0,,0.62,54.56
2018-05-18,84,62.0,,0.62,52.08
2018-05-19,80,62.0,,0.62,49.6
2018-05-20,93,62.0,,0.62,57.66
2018-05-21,97,62.0,,0.62,60.14
2018-05-22,94,62.0,,0.62,58.28
2018-05-23,93,62.0,,0.62,57.66
2018-05-24,91,62.0,,0.62,56.42
2018-05-25,87,62.0,,0.62,53.94
2018-05-26,83,62.0,,0.62,51.46
2018-05-27,94,62.0,,0.62,58.28
2018-05-28,97,62.0,,0.62,60.14
2018-05-29,98,62.0,,0.62,60.76
2018-05-30,100,62.0,,0.62,62.0
2018-05-31,98,62.0,,0.62,60.76
2018-06-01,66,68.0,False,0.68,44.88
2018-06-02,62,68.0,,0.68,42.160000000000004
2018-06-03,71,68.0,,0.68,48.28
2018-06-04,72,68.0,,0.68,48.96
2018-06-05,72,68.0,,0.68,48.96
2018-06-06,74,68.0,,0.68,50.32
2018-06-07,69,68.0,,0.68,46.92
2018-06-08,68,68.0,,0.68,46.24
2018-06-09,65,68.0,,0.68,44.2
2018-06-10,71,68.0,,0.68,48.28
2018-06-11,76,68.0,,0.68,51.68000000000001
2018-06-12,76,68.0,,0.68,51.68000000000001
2018-06-13,73,68.0,,0.68,49.64
2018-06-14,70,68.0,,0.68,47.6
2018-06-15,65,68.0,,0.68,44.2
2018-06-16,61,68.0,,0.68,41.480000000000004
2018-06-17,63,68.0,,0.68,42.84
2018-06-18,71,68.0,,0.68,48.28
2018-06-19,70,68.0,,0.68,47.6
2018-06-20,67,68.0,,0.68,45.56
2018-06-21,69,68.0,,0.68,46.92
2018-06-22,68,68.0,,0.68,46.24
2018-06-23,63,68.0,,0.68,42.84
2018-06-24,70,68.0,,0.68,47.6
2018-06-25,74,68.0,,0.68,50.32
2018-06-26,100,68.0,,0.68,68.0
2018-06-27,88,68.0,,0.68,59.84
2018-06-28,73,68.0,,0.68,49.64
2018-06-29,68,68.0,,0.68,46.24
2018-06-30,67,68.0,,0.68,45.56
2018-07-01,92,65.0,False,0.65,59.800000000000004
2018-07-02,95,65.0,,0.65,61.75
2018-07-03,93,65.0,,0.65,60.45
2018-07-04,88,65.0,,0.65,57.2
2018-07-05,95,65.0,,0.65,61.75
2018-07-06,91,65.0,,0.65,59.15
2018-07-07,91,65.0,,0.65,59.15
2018-07-08,98,65.0,,0.65,63.7
2018-07-09,95,65.0,,0.65,61.75
2018-07-10,94,65.0,,0.65,61.1
2018-07-11,98,65.0,,0.65,63.7
2018-07-12,95,65.0,,0.65,61.75
2018-07-13,86,65.0,,0.65,55.9
2018-07-14,86,65.0,,0.65,55.9
2018-07-15,98,65.0,,0.65,63.7
2018-07-16,99,65.0,,0.65,64.35000000000001
2018-07-17,92,65.0,,0.65,59.800000000000004
2018-07-18,92,65.0,,0.65,59.800000000000004
2018-07-19,94,65.0,,0.65,61.1
2018-07-20,92,65.0,,0.65,59.800000000000004
2018-07-21,82,65.0,,0.65,53.300000000000004
2018-07-22,95,65.0,,0.65,61.75
2018-07-23,99,65.0,,0.65,64.35000000000001
2018-07-24,100,65.0,,0.65,65.0
2018-07-25,90,65.0,,0.65,58.5
2018-07-26,89,65.0,,0.65,57.85
2018-07-27,87,65.0,,0.65,56.550000000000004
2018-07-28,82,65.0,,0.65,53.300000000000004
2018-07-29,88,65.0,,0.65,57.2
2018-07-30,100,65.0,,0.65,65.0
2018-07-31,92,65.0,,0.65,59.800000000000004
2018-08-01,96,59.0,False,0.59,56.64
2018-08-02,98,59.0,,0.59,57.82
2018-08-03,91,59.0,,0.59,53.69
2018-08-04,87,59.0,,0.59,51.33
2018-08-05,97,59.0,,0.59,57.23
2018-08-06,100,59.0,,0.59,59.0
2018-08-07,96,59.0,,0.59,56.64
2018-08-08,96,59.0,,0.59,56.64
2018-08-09,93,59.0,,0.59,54.87
2018-08-10,86,59.0,,0.59,50.739999999999995
2018-08-11,86,59.0,,0.59,50.739999999999995
2018-08-12,93,59.0,,0.59,54.87
2018-08-13,94,59.0,,0.59,55.459999999999994
2018-08-14,98,59.0,,0.59,57.82
2018-08-15,92,59.0,,0.59,54.279999999999994
2018-08-16,91,59.0,,0.59,53.69
2018-08-17,87,59.0,,0.59,51.33
2018-08-18,86,59.0,,0.59,50.739999999999995
2018-08-19,95,59.0,,0.59,56.05
2018-08-20,98,59.0,,0.59,57.82
2018-08-21,87,59.0,,0.59,51.33
2018-08-22,92,59.0,,0.59,54.279999999999994
2018-08-23,97,59.0,,0.59,57.23
2018-08-24,85,59.0,,0.59,50.15
2018-08-25,82,59.0,,0.59,48.379999999999995
2018-08-26,90,59.0,,0.59,53.099999999999994
2018-08-27,93,59.0,,0.59,54.87
2018-08-28,89,59.0,,0.59,52.51
2018-08-29,86,59.0,,0.59,50.739999999999995
2018-08-30,85,59.0,,0.59,50.15
2018-08-31,81,59.0,,0.59,47.79
2018-09-01,80,54.0,False,0.54,43.2
2018-09-02,87,54.0,,0.54,46.980000000000004
2018-09-03,97,54.0,,0.54,52.38
2018-09-04,94,54.0,,0.54,50.760000000000005
2018-09-05,97,54.0,,0.54,52.38
2018-09-06,92,54.0,,0.54,49.68000000000001
2018-09-07,85,54.0,,0.54,45.900000000000006
2018-09-08,85,54.0,,0.54,45.900000000000006
2018-09-09,84,54.0,,0.54,45.36
2018-09-10,100,54.0,,0.54,54.0
2018-09-11,93,54.0,,0.54,50.220000000000006
2018-09-12,93,54.0,,0.54,50.220000000000006
2018-09-13,85,54.0,,0.54,45.900000000000006
2018-09-14,85,54.0,,0.54,45.900000000000006
2018-09-15,84,54.0,,0.54,45.36
2018-09-16,86,54.0,,0.54,46.440000000000005
2018-09-17,96,54.0,,0.54,51.84
2018-09-18,92,54.0,,0.54,49.68000000000001
2018-09-19,94,54.0,,0.54,50.760000000000005
2018-09-20,95,54.0,,0.54,51.300000000000004
2018-09-21,84,54.0,,0.54,45.36
2018-09-22,82,54.0,,0.54,44.28
2018-09-23,84,54.0,,0.54,45.36
2018-09-24,92,54.0,,0.54,49.68000000000001
2018-09-25,93,54.0,,0.54,50.220000000000006
2018-09-26,89,54.0,,0.54,48.06
2018-09-27,82,54.0,,0.54,44.28
2018-09-28,80,54.0,,0.54,43.2
2018-09-29,80,54.0,,0.54,43.2
2018-09-30,83,54.0,,0.54,44.82
2018-10-01,89,53.0,False,0.53,47.17
2018-10-02,92,53.0,,0.53,48.760000000000005
2018-10-03,97,53.0,,0.53,51.410000000000004
2018-10-04,91,53.0,,0.53,48.230000000000004
2018-10-05,84,53.0,,0.53,44.52
2018-10-06,81,53.0,,0.53,42.93
2018-10-07,86,53.0,,0.53,45.580000000000005
2018-10-08,100,53.0,,0.53,53.0
2018-10-09,97,53.0,,0.53,51.410000000000004
2018-10-10,94,53.0,,0.53,49.82
2018-10-11,91,53.0,,0.53,48.230000000000004
2018-10-12,84,53.0,,0.53,44.52
2018-10-13,81,53.0,,0.53,42.93
2018-10-14,86,53.0,,0.53,45.580000000000005
2018-10-15,91,53.0,,0.53,48.230000000000004
2018-10-16,93,53.0,,0.53,49.29
2018-10-17,88,53.0,,0.53,46.64
2018-10-18,85,53.0,,0.53,45.050000000000004
2018-10-19,77,53.0,,0.53,40.81
2018-10-20,78,53.0,,0.53,41.34
2018-10-21,80,53.0,,0.53,42.400000000000006
2018-10-22,93,53.0,,0.53,49.29
2018-10-23,87,53.0,,0.53,46.11
2018-10-24,85,53.0,,0.53,45.050000000000004
2018-10-25,83,53.0,,0.53,43.99
2018-10-26,83,53.0,,0.53,43.99
2018-10-27,79,53.0,,0.53,41.870000000000005
2018-10-28,86,53.0,,0.53,45.580000000000005
2018-10-29,95,53.0,,0.53,50.35
2018-10-30,92,53.0,,0.53,48.760000000000005
2018-10-31,86,53.0,,0.53,45.580000000000005
2018-11-01,80,54.0,False,0.54,43.2
2018-11-02,77,54.0,,0.54,41.580000000000005
2018-11-03,78,54.0,,0.54,42.120000000000005
2018-11-04,86,54.0,,0.54,46.440000000000005
2018-11-05,88,54.0,,0.54,47.52
2018-11-06,85,54.0,,0.54,45.900000000000006
2018-11-07,76,54.0,,0.54,41.040000000000006
2018-11-08,80,54.0,,0.54,43.2
2018-11-09,80,54.0,,0.54,43.2
2018-11-10,74,54.0,,0.54,39.96
2018-11-11,82,54.0,,0.54,44.28
2018-11-12,86,54.0,,0.54,46.440000000000005
2018-11-13,88,54.0,,0.54,47.52
2018-11-14,85,54.0,,0.54,45.900000000000006
2018-11-15,86,54.0,,0.54,46.440000000000005
2018-11-16,79,54.0,,0.54,42.660000000000004
2018-11-17,75,54.0,,0.54,40.5
2018-11-18,78,54.0,,0.54,42.120000000000005
2018-11-19,89,54.0,,0.54,48.06
2018-11-20,85,54.0,,0.54,45.900000000000006
2018-11-21,82,54.0,,0.54,44.28
2018-11-22,66,54.0,,0.54,35.64
2018-11-23,82,54.0,,0.54,44.28
2018-11-24,85,54.0,,0.54,45.900000000000006
2018-11-25,96,54.0,,0.54,51.84
2018-11-26,100,54.0,,0.54,54.0
2018-11-27,99,54.0,,0.54,53.46
2018-11-28,92,54.0,,0.54,49.68000000000001
2018-11-29,86,54.0,,0.54,46.440000000000005
2018-11-30,79,54.0,,0.54,42.660000000000004
2018-12-01,78,53.0,False,0.53,41.34
2018-12-02,84,53.0,,0.53,44.52
2018-12-03,90,53.0,,0.53,47.7
2018-12-04,88,53.0,,0.53,46.64
2018-12-05,86,53.0,,0.53,45.580000000000005
2018-12-06,85,53.0,,0.53,45.050000000000004
2018-12-07,80,53.0,,0.53,42.400000000000006
2018-12-08,76,53.0,,0.53,40.28
2018-12-09,86,53.0,,0.53,45.580000000000005
2018-12-10,90,53.0,,0.53,47.7
2018-12-11,90,53.0,,0.53,47.7
2018-12-12,86,53.0,,0.53,45.580000000000005
2018-12-13,90,53.0,,0.53,47.7
2018-12-14,81,53.0,,0.53,42.93
2018-12-15,78,53.0,,0.53,41.34
2018-12-16,83,53.0,,0.53,43.99
2018-12-17,89,53.0,,0.53,47.17
2018-12-18,91,53.0,,0.53,48.230000000000004
2018-12-19,88,53.0,,0.53,46.64
2018-12-20,89,53.0,,0.53,47.17
2018-12-21,89,53.0,,0.53,47.17
2018-12-22,78,53.0,,0.53,41.34
2018-12-23,79,53.0,,0.53,41.870000000000005
2018-12-24,71,53.0,,0.53,37.63
2018-12-25,69,53.0,,0.53,36.57
2018-12-26,95,53.0,,0.53,50.35
2018-12-27,100,53.0,,0.53,53.0
2018-12-28,100,53.0,,0.53,53.0
2018-12-29,90,53.0,,0.53,47.7
2018-12-30,87,53.0,,0.53,46.11
2018-12-31,84,53.0,,0.53,44.52
2019-01-01,77,63.0,False,0.63,48.51
2019-01-02,94,63.0,,0.63,59.22
2019-01-03,100,63.0,,0.63,63.0
2019-01-04,99,63.0,,0.63,62.37
2019-01-05,91,63.0,,0.63,57.33
2019-01-06,89,63.0,,0.63,56.07
2019-01-07,93,63.0,,0.63,58.59
2019-01-08,92,63.0,,0.63,57.96
2019-01-09,96,63.0,,0.63,60.480000000000004
2019-01-10,98,63.0,,0.63,61.74
2019-01-11,88,63.0,,0.63,55.44
2019-01-12,89,63.0,,0.63,56.07
2019-01-13,93,63.0,,0.63,58.59
2019-01-14,94,63.0,,0.63,59.22
2019-01-15,94,63.0,,0.63,59.22
2019-01-16,93,63.0,,0.63,58.59
2019-01-17,92,63.0,,0.63,57.96
2019-01-18,91,63.0,,0.63,57.33
2019-01-19,97,63.0,,0.63,61.11
2019-01-20,95,63.0,,0.63,59.85
2019-01-21,94,63.0,,0.63,59.22
2019-01-22,91,63.0,,0.63,57.33
2019-01-23,90,63.0,,0.63,56.7
2019-01-24,88,63.0,,0.63,55.44
2019-01-25,88,63.0,,0.63,55.44
2019-01-26,83,63.0,,0.63,52.29
2019-01-27,89,63.0,,0.63,56.07
2019-01-28,90,63.0,,0.63,56.7
2019-01-29,93,63.0,,0.63,58.59
2019-01-30,98,63.0,,0.63,61.74
2019-01-31,97,63.0,,0.63,61.11
2019-02-01,82,60.0,False,0.6,49.199999999999996
2019-02-02,85,60.0,,0.6,51.0
2019-02-03,80,60.0,,0.6,48.0
2019-02-04,84,60.0,,0.6,50.4
2019-02-05,91,60.0,,0.6,54.6
2019-02-06,86,60.0,,0.6,51.6
2019-02-07,92,60.0,,0.6,55.199999999999996
2019-02-08,88,60.0,,0.6,52.8
2019-02-09,88,60.0,,0.6,52.8
2019-02-10,97,60.0,,0.6,58.199999999999996
2019-02-11,94,60.0,,0.6,56.4
2019-02-12,100,60.0,,0.6,60.0
2019-02-13,88,60.0,,0.6,52.8
2019-02-14,89,60.0,,0.6,53.4
2019-02-15,82,60.0,,0.6,49.199999999999996
2019-02-16,88,60.0,,0.6,52.8
2019-02-17,88,60.0,,0.6,52.8
2019-02-18,93,60.0,,0.6,55.8
2019-02-19,93,60.0,,0.6,55.8
2019-02-20,96,60.0,,0.6,57.599999999999994
2019-02-21,90,60.0,,0.6,54.0
2019-02-22,87,60.0,,0.6,52.199999999999996
2019-02-23,92,60.0,,0.6,55.199999999999996
2019-02-24,98,60.0,,0.6,58.8
2019-02-25,94,60.0,,0.6,56.4
2019-02-26,93,60.0,,0.6,55.8
2019-02-27,85,60.0,,0.6,51.0
2019-02-28,91,60.0,,0.6,54.6
2019-03-01,92,62.0,False,0.62,57.04
2019-03-02,88,62.0,,0.62,54.56
2019-03-03,95,62.0,,0.62,58.9
2019-03-04,96,62.0,,0.62,59.519999999999996
2019-03-05,94,62.0,,0.62,58.28
2019-03-06,98,62.0,,0.62,60.76
2019-03-07,96,62.0,,0.62,59.519999999999996
2019-03-08,89,62.0,,0.62,55.18
2019-03-09,95,62.0,,0.62,58.9
2019-03-10,94,62.0,,0.62,58.28
2019-03-11,100,62.0,,0.62,62.0
2019-03-12,97,62.0,,0.62,60.14
2019-03-13,91,62.0,,0.62,56.42
2019-03-14,95,62.0,,0.62,58.9
2019-03-15,87,62.0,,0.62,53.94
2019-03-16,85,62.0,,0.62,52.7
2019-03-17,95,62.0,,0.62,58.9
2019-03-18,94,62.0,,0.62,58.28
2019-03-19,97,62.0,,0.62,60.14
2019-03-20,92,62.0,,0.62,57.04
2019-03-21,87,62.0,,0.62,53.94
2019-03-22,84,62.0,,0.62,52.08
2019-03-23,83,62.0,,0.62,51.46
2019-03-24,92,62.0,,0.62,57.04
2019-03-25,95,62.0,,0.62,58.9
2019-03-26,94,62.0,,0.62,58.28
2019-03-27,92,62.0,,0.62,57.04
2019-03-28,89,62.0,,0.62,55.18
2019-03-29,87,62.0,,0.62,53.94
2019-03-30,83,62.0,,0.62,51.46
2019-03-31,96,62.0,,0.62,59.519999999999996
2019-04-01,96,59.0,False,0.59,56.64
2019-04-02,97,59.0,,0.59,57.23
2019-04-03,92,59.0,,0.59,54.279999999999994
2019-04-04,96,59.0,,0.59,56.64
2019-04-05,86,59.0,,0.59,50.739999999999995
2019-04-06,85,59.0,,0.59,50.15
2019-04-07,86,59.0,,0.59,50.739999999999995
2019-04-08,96,59.0,,0.59,56.64
2019-04-09,96,59.0,,0.59,56.64
2019-04-10,100,59.0,,0.59,59.0
2019-04-11,93,59.0,,0.59,54.87
2019-04-12,93,59.0,,0.59,54.87
2019-04-13,87,59.0,,0.59,51.33
2019-04-14,90,59.0,,0.59,53.099999999999994
2019-04-15,94,59.0,,0.59,55.459999999999994
2019-04-16,89,59.0,,0.59,52.51
2019-04-17,89,59.0,,0.59,52.51
2019-04-18,98,59.0,,0.59,57.82
2019-04-19,78,59.0,,0.59,46.019999999999996
2019-04-20,79,59.0,,0.59,46.61
2019-04-21,84,59.0,,0.59,49.559999999999995
2019-04-22,90,59.0,,0.59,53.099999999999994
2019-04-23,97,59.0,,0.59,57.23
2019-04-24,93,59.0,,0.59,54.87
2019-04-25,89,59.0,,0.59,52.51
2019-04-26,84,59.0,,0.59,49.559999999999995
2019-04-27,80,59.0,,0.59,47.199999999999996
2019-04-28,93,59.0,,0.59,54.87
2019-04-29,92,59.0,,0.59,54.279999999999994
2019-04-30,99,59.0,,0.59,58.41
2019-05-01,87,62.0,False,0.62,53.94
2019-05-02,86,62.0,,0.62,53.32
2019-05-03,87,62.0,,0.62,53.94
2019-05-04,78,62.0,,0.62,48.36
2019-05-05,88,62.0,,0.62,54.56
2019-05-06,89,62.0,,0.62,55.18
2019-05-07,96,62.0,,0.62,59.519999999999996
2019-05-08,87,62.0,,0.62,53.94
2019-05-09,91,62.0,,0.62,56.42
2019-05-10,81,62.0,,0.62,50.22
2019-05-11,77,62.0,,0.62,47.74
2019-05-12,83,62.0,,0.62,51.46
2019-05-13,94,62.0,,0.62,58.28
2019-05-14,89,62.0,,0.62,55.18
2019-05-15,90,62.0,,0.62,55.8
2019-05-16,93,62.0,,0.62,57.66
2019-05-17,80,62.0,,0.62,49.6
2019-05-18,79,62.0,,0.62,48.98
2019-05-19,89,62.0,,0.62,55.18
2019-05-20,97,62.0,,0.62,60.14
2019-05-21,98,62.0,,0.62,60.76
2019-05-22,94,62.0,,0.62,58.28
2019-05-23,91,62.0,,0.62,56.42
2019-05-24,91,62.0,,0.62,56.42
2019-05-25,80,62.0,,0.62,49.6
2019-05-26,85,62.0,,0.62,52.7
2019-05-27,93,62.0,,0.62,57.66
2019-05-28,100,62.0,,0.62,62.0
2019-05-29,93,62.0,,0.62,57.66
2019-05-30,94,62.0,,0.62,58.28
2019-05-31,92,62.0,,0.62,57.04
2019-06-01,72,67.0,False,0.67,48.24
2019-06-02,82,67.0,,0.67,54.940000000000005
2019-06-03,85,67.0,,0.67,56.95
2019-06-04,95,67.0,,0.67,63.650000000000006
2019-06-05,96,67.0,,0.67,64.32000000000001
2019-06-06,90,67.0,,0.67,60.300000000000004
2019-06-07,83,67.0,,0.67,55.61000000000001
2019-06-08,77,67.0,,0.67,51.59
2019-06-09,85,67.0,,0.67,56.95
2019-06-10,90,67.0,,0.67,60.300000000000004
2019-06-11,89,67.0,,0.67,59.63
2019-06-12,88,67.0,,0.67,58.96
2019-06-13,87,67.0,,0.67,58.290000000000006
2019-06-14,83,67.0,,0.67,55.61000000000001
2019-06-15,78,67.0,,0.67,52.260000000000005
2019-06-16,88,67.0,,0.67,58.96
2019-06-17,91,67.0,,0.67,60.970000000000006
2019-06-18,100,67.0,,0.67,67.0
2019-06-19,92,67.0,,0.67,61.64
2019-06-20,88,67.0,,0.67,58.96
2019-06-21,84,67.0,,0.67,56.28
2019-06-22,80,67.0,,0.67,53.6
2019-06-23,85,67.0,,0.67,56.95
2019-06-24,90,67.0,,0.67,60.300000000000004
2019-06-25,89,67.0,,0.67,59.63
2019-06-26,83,67.0,,0.67,55.61000000000001
2019-06-27,88,67.0,,0.67,58.96
2019-06-28,78,67.0,,0.67,52.260000000000005
2019-06-29,80,67.0,,0.67,53.6
2019-06-30,83,67.0,,0.67,55.61000000000001
2019-07-01,96,63.0,False,0.63,60.480000000000004
2019-07-02,98,63.0,,0.63,61.74
2019-07-03,90,63.0,,0.63,56.7
2019-07-04,90,63.0,,0.63,56.7
2019-07-05,87,63.0,,0.63,54.81
2019-07-06,85,63.0,,0.63,53.55
2019-07-07,93,63.0,,0.63,58.59
2019-07-08,97,63.0,,0.63,61.11
2019-07-09,98,63.0,,0.63,61.74
2019-07-10,97,63.0,,0.63,61.11
2019-07-11,98,63.0,,0.63,61.74
2019-07-12,89,63.0,,0.63,56.07
2019-07-13,84,63.0,,0.63,52.92
2019-07-14,96,63.0,,0.63,60.480000000000004
2019-07-15,96,63.0,,0.63,60.480000000000004
2019-07-16,100,63.0,,0.63,63.0
2019-07-17,95,63.0,,0.63,59.85
2019-07-18,95,63.0,,0.63,59.85
2019-07-19,88,63.0,,0.63,55.44
2019-07-20,89,63.0,,0.63,56.07
2019-07-21,95,63.0,,0.63,59.85
2019-07-22,98,63.0,,0.63,61.74
2019-07-23,95,63.0,,0.63,59.85
2019-07-24,93,63.0,,0.63,58.59
2019-07-25,92,63.0,,0.63,57.96
2019-07-26,86,63.0,,0.63,54.18
2019-07-27,83,63.0,,0.63,52.29
2019-07-28,88,63.0,,0.63,55.44
2019-07-29,94,63.0,,0.63,59.22
2019-07-30,95,63.0,,0.63,59.85
2019-07-31,92,63.0,,0.63,57.96
2019-08-01,96,58.0,False,0.58,55.67999999999999
2019-08-02,91,58.0,,0.58,52.779999999999994
2019-08-03,91,58.0,,0.58,52.779999999999994
2019-08-04,96,58.0,,0.58,55.67999999999999
2019-08-05,98,58.0,,0.58,56.839999999999996
2019-08-06,99,58.0,,0.58,57.419999999999995
2019-08-07,96,58.0,,0.58,55.67999999999999
2019-08-08,94,58.0,,0.58,54.519999999999996
2019-08-09,98,58.0,,0.58,56.839999999999996
2019-08-10,86,58.0,,0.58,49.879999999999995
2019-08-11,93,58.0,,0.58,53.94
2019-08-12,96,58.0,,0.58,55.67999999999999
2019-08-13,100,58.0,,0.58,57.99999999999999
2019-08-14,94,58.0,,0.58,54.519999999999996
2019-08-15,91,58.0,,0.58,52.779999999999994
2019-08-16,90,58.0,,0.58,52.199999999999996
2019-08-17,88,58.0,,0.58,51.04
2019-08-18,95,58.0,,0.58,55.099999999999994
2019-08-19,97,58.0,,0.58,56.26
2019-08-20,95,58.0,,0.58,55.099999999999994
2019-08-21,97,58.0,,0.58,56.26
2019-08-22,89,58.0,,0.58,51.62
2019-08-23,89,58.0,,0.58,51.62
2019-08-24,80,58.0,,0.58,46.4
2019-08-25,86,58.0,,0.58,49.879999999999995
2019-08-26,88,58.0,,0.58,51.04
2019-08-27,92,58.0,,0.58,53.36
2019-08-28,88,58.0,,0.58,51.04
2019-08-29,94,58.0,,0.58,54.519999999999996
2019-08-30,86,58.0,,0.58,49.879999999999995
2019-08-31,75,58.0,,0.58,43.5
2019-09-01,74,56.0,False,0.56,41.440000000000005
2019-09-02,85,56.0,,0.56,47.6
2019-09-03,91,56.0,,0.56,50.96000000000001
2019-09-04,86,56.0,,0.56,48.160000000000004
2019-09-05,85,56.0,,0.56,47.6
2019-09-06,80,56.0,,0.56,44.800000000000004
2019-09-07,78,56.0,,0.56,43.68000000000001
2019-09-08,80,56.0,,0.56,44.800000000000004
2019-09-09,86,56.0,,0.56,48.160000000000004
2019-09-10,86,56.0,,0.56,48.160000000000004
2019-09-11,85,56.0,,0.56,47.6
2019-09-12,84,56.0,,0.56,47.040000000000006
2019-09-13,83,56.0,,0.56,46.480000000000004
2019-09-14,78,56.0,,0.56,43.68000000000001
2019-09-15,82,56.0,,0.56,45.92
2019-09-16,90,56.0,,0.56,50.400000000000006
2019-09-17,92,56.0,,0.56,51.52
2019-09-18,87,56.0,,0.56,48.720000000000006
2019-09-19,84,56.0,,0.56,47.040000000000006
2019-09-20,83,56.0,,0.56,46.480000000000004
2019-09-21,81,56.0,,0.56,45.36000000000001
2019-09-22,79,56.0,,0.56,44.24
2019-09-23,100,56.0,,0.56,56.00000000000001
2019-09-24,88,56.0,,0.56,49.28
2019-09-25,84,56.0,,0.56,47.040000000000006
2019-09-26,81,56.0,,0.56,45.36000000000001
2019-09-27,83,56.0,,0.56,46.480000000000004
2019-09-28,77,56.0,,0.56,43.120000000000005
2019-09-29,81,56.0,,0.56,45.36000000000001
2019-09-30,87,56.0,,0.56,48.720000000000006
2019-10-01,94,54.0,False,0.54,50.760000000000005
2019-10-02,100,54.0,,0.54,54.0
2019-10-03,98,54.0,,0.54,52.92
2019-10-04,91,54.0,,0.54,49.14
2019-10-05,91,54.0,,0.54,49.14
2019-10-06,88,54.0,,0.54,47.52
2019-10-07,95,54.0,,0.54,51.300000000000004
2019-10-08,96,54.0,,0.54,51.84
2019-10-09,98,54.0,,0.54,52.92
2019-10-10,94,54.0,,0.54,50.760000000000005
2019-10-11,90,54.0,,0.54,48.6
2019-10-12,86,54.0,,0.54,46.440000000000005
2019-10-13,86,54.0,,0.54,46.440000000000005
2019-10-14,95,54.0,,0.54,51.300000000000004
2019-10-15,97,54.0,,0.54,52.38
2019-10-16,89,54.0,,0.54,48.06
2019-10-17,91,54.0,,0.54,49.14
2019-10-18,91,54.0,,0.54,49.14
2019-10-19,80,54.0,,0.54,43.2
2019-10-20,93,54.0,,0.54,50.220000000000006
2019-10-21,95,54.0,,0.54,51.300000000000004
2019-10-22,99,54.0,,0.54,53.46
2019-10-23,90,54.0,,0.54,48.6
2019-10-24,94,54.0,,0.54,50.760000000000005
