date,kitchen_unscaled,kitchen_monthly,isPartial,scale,kitchen
2013-04-28,100,58.0,,0.58,57.99999999999999
2013-04-29,73,58.0,,0.58,42.339999999999996
2013-04-30,69,58.0,,0.58,40.019999999999996
2013-05-01,76,60.0,False,0.6,45.6
2013-05-02,78,60.0,,0.6,46.8
2013-05-03,76,60.0,,0.6,45.6
2013-05-04,95,60.0,,0.6,57.0
2013-05-05,92,60.0,,0.6,55.199999999999996
2013-05-06,81,60.0,,0.6,48.6
2013-05-07,77,60.0,,0.6,46.199999999999996
2013-05-08,74,60.0,,0.6,44.4
2013-05-09,75,60.0,,0.6,45.0
2013-05-10,79,60.0,,0.6,47.4
2013-05-11,99,60.0,,0.6,59.4
2013-05-12,94,60.0,,0.6,56.4
2013-05-13,76,60.0,,0.6,45.6
2013-05-14,85,60.0,,0.6,51.0
2013-05-15,96,60.0,,0.6,57.599999999999994
2013-05-16,88,60.0,,0.6,52.8
2013-05-17,80,60.0,,0.6,48.0
2013-05-18,96,60.0,,0.6,57.599999999999994
2013-05-19,100,60.0,,0.6,60.0
2013-05-20,76,60.0,,0.6,45.6
2013-05-21,75,60.0,,0.6,45.0
2013-05-22,82,60.0,,0.6,49.199999999999996
2013-05-23,82,60.0,,0.6,49.199999999999996
2013-05-24,82,60.0,,0.6,49.199999999999996
2013-05-25,95,60.0,,0.6,57.0
2013-05-26,92,60.0,,0.6,55.199999999999996
2013-05-27,94,60.0,,0.6,56.4
2013-05-28,81,60.0,,0.6,48.6
2013-05-29,78,60.0,,0.6,46.8
2013-05-30,78,60.0,,0.6,46.8
2013-05-31,79,60.0,,0.6,47.4
2013-06-01,82,58.0,False,0.58,47.559999999999995
2013-06-02,88,58.0,,0.58,51.04
2013-06-03,77,58.0,,0.58,44.66
2013-06-04,79,58.0,,0.58,45.82
2013-06-05,75,58.0,,0.58,43.5
2013-06-06,75,58.0,,0.58,43.5
2013-06-07,79,58.0,,0.58,45.82
2013-06-08,90,58.0,,0.58,52.199999999999996
2013-06-09,94,58.0,,0.58,54.519999999999996
2013-06-10,77,58.0,,0.58,44.66
2013-06-11,78,58.0,,0.58,45.239999999999995
2013-06-12,74,58.0,,0.58,42.919999999999995
2013-06-13,78,58.0,,0.58,45.239999999999995
2013-06-14,82,58.0,,0.58,47.559999999999995
2013-06-15,88,58.0,,0.58,51.04
2013-06-16,84,58.0,,0.58,48.72
2013-06-17,78,58.0,,0.58,45.239999999999995
2013-06-18,78,58.0,,0.58,45.239999999999995
2013-06-19,73,58.0,,0.58,42.339999999999996
2013-06-20,79,58.0,,0.58,45.82
2013-06-21,77,58.0,,0.58,44.66
2013-06-22,85,58.0,,0.58,49.3
2013-06-23,88,58.0,,0.58,51.04
2013-06-24,83,58.0,,0.58,48.13999999999999
2013-06-25,73,58.0,,0.58,42.339999999999996
2013-06-26,80,58.0,,0.58,46.4
2013-06-27,79,58.0,,0.58,45.82
2013-06-28,78,58.0,,0.58,45.239999999999995
2013-06-29,98,58.0,,0.58,56.839999999999996
2013-06-30,100,58.0,,0.58,57.99999999999999
2013-07-01,77,63.0,False,0.63,48.51
2013-07-02,78,63.0,,0.63,49.14
2013-07-03,75,63.0,,0.63,47.25
2013-07-04,80,63.0,,0.63,50.4
2013-07-05,80,63.0,,0.63,50.4
2013-07-06,94,63.0,,0.63,59.22
2013-07-07,93,63.0,,0.63,58.59
2013-07-08,79,63.0,,0.63,49.77
2013-07-09,78,63.0,,0.63,49.14
2013-07-10,79,63.0,,0.63,49.77
2013-07-11,79,63.0,,0.63,49.77
2013-07-12,78,63.0,,0.63,49.14
2013-07-13,92,63.0,,0.63,57.96
2013-07-14,89,63.0,,0.63,56.07
2013-07-15,86,63.0,,0.63,54.18
2013-07-16,75,63.0,,0.63,47.25
2013-07-17,79,63.0,,0.63,49.77
2013-07-18,80,63.0,,0.63,50.4
2013-07-19,81,63.0,,0.63,51.03
2013-07-20,91,63.0,,0.63,57.33
2013-07-21,96,63.0,,0.63,60.480000000000004
2013-07-22,80,63.0,,0.63,50.4
2013-07-23,81,63.0,,0.63,51.03
2013-07-24,77,63.0,,0.63,48.51
2013-07-25,79,63.0,,0.63,49.77
2013-07-26,88,63.0,,0.63,55.44
2013-07-27,100,63.0,,0.63,63.0
2013-07-28,100,63.0,,0.63,63.0
2013-07-29,83,63.0,,0.63,52.29
2013-07-30,84,63.0,,0.63,52.92
2013-07-31,81,63.0,,0.63,51.03
2013-08-01,81,60.0,False,0.6,48.6
2013-08-02,77,60.0,,0.6,46.199999999999996
2013-08-03,98,60.0,,0.6,58.8
2013-08-04,100,60.0,,0.6,60.0
2013-08-05,81,60.0,,0.6,48.6
2013-08-06,75,60.0,,0.6,45.0
2013-08-07,82,60.0,,0.6,49.199999999999996
2013-08-08,79,60.0,,0.6,47.4
2013-08-09,80,60.0,,0.6,48.0
2013-08-10,94,60.0,,0.6,56.4
2013-08-11,99,60.0,,0.6,59.4
2013-08-12,84,60.0,,0.6,50.4
2013-08-13,76,60.0,,0.6,45.6
2013-08-14,81,60.0,,0.6,48.6
2013-08-15,76,60.0,,0.6,45.6
2013-08-16,79,60.0,,0.6,47.4
2013-08-17,85,60.0,,0.6,51.0
2013-08-18,100,60.0,,0.6,60.0
2013-08-19,80,60.0,,0.6,48.0
2013-08-20,82,60.0,,0.6,49.199999999999996
2013-08-21,76,60.0,,0.6,45.6
2013-08-22,79,60.0,,0.6,47.4
2013-08-23,79,60.0,,0.6,47.4
2013-08-24,94,60.0,,0.6,56.4
2013-08-25,98,60.0,,0.6,58.8
2013-08-26,77,60.0,,0.6,46.199999999999996
2013-08-27,75,60.0,,0.6,45.0
2013-08-28,74,60.0,,0.6,44.4
2013-08-29,76,60.0,,0.6,45.6
2013-08-30,77,60.0,,0.6,46.199999999999996
2013-08-31,96,60.0,,0.6,57.599999999999994
2013-09-01,94,60.0,False,0.6,56.4
2013-09-02,100,60.0,,0.6,60.0
2013-09-03,65,60.0,,0.6,39.0
2013-09-04,65,60.0,,0.6,39.0
2013-09-05,67,60.0,,0.6,40.199999999999996
2013-09-06,63,60.0,,0.6,37.8
2013-09-07,75,60.0,,0.6,45.0
2013-09-08,86,60.0,,0.6,51.6
2013-09-09,66,60.0,,0.6,39.6
2013-09-10,57,60.0,,0.6,34.199999999999996
2013-09-11,59,60.0,,0.6,35.4
2013-09-12,68,60.0,,0.6,40.8
2013-09-13,67,60.0,,0.6,40.199999999999996
2013-09-14,72,60.0,,0.6,43.199999999999996
2013-09-15,79,60.0,,0.6,47.4
2013-09-16,70,60.0,,0.6,42.0
2013-09-17,66,60.0,,0.6,39.6
2013-09-18,65,60.0,,0.6,39.0
2013-09-19,57,60.0,,0.6,34.199999999999996
2013-09-20,70,60.0,,0.6,42.0
2013-09-21,76,60.0,,0.6,45.6
2013-09-22,72,60.0,,0.6,43.199999999999996
2013-09-23,65,60.0,,0.6,39.0
2013-09-24,66,60.0,,0.6,39.6
2013-09-25,65,60.0,,0.6,39.0
2013-09-26,58,60.0,,0.6,34.8
2013-09-27,64,60.0,,0.6,38.4
2013-09-28,77,60.0,,0.6,46.199999999999996
2013-09-29,82,60.0,,0.6,49.199999999999996
2013-09-30,70,60.0,,0.6,42.0
2013-10-01,71,58.0,False,0.58,41.18
2013-10-02,76,58.0,,0.58,44.08
2013-10-03,75,58.0,,0.58,43.5
2013-10-04,76,58.0,,0.58,44.08
2013-10-05,92,58.0,,0.58,53.36
2013-10-06,94,58.0,,0.58,54.519999999999996
2013-10-07,78,58.0,,0.58,45.239999999999995
2013-10-08,78,58.0,,0.58,45.239999999999995
2013-10-09,78,58.0,,0.58,45.239999999999995
2013-10-10,78,58.0,,0.58,45.239999999999995
2013-10-11,77,58.0,,0.58,44.66
2013-10-12,97,58.0,,0.58,56.26
2013-10-13,94,58.0,,0.58,54.519999999999996
2013-10-14,83,58.0,,0.58,48.13999999999999
2013-10-15,72,58.0,,0.58,41.76
2013-10-16,75,58.0,,0.58,43.5
2013-10-17,76,58.0,,0.58,44.08
2013-10-18,84,58.0,,0.58,48.72
2013-10-19,95,58.0,,0.58,55.099999999999994
2013-10-20,100,58.0,,0.58,57.99999999999999
2013-10-21,79,58.0,,0.58,45.82
2013-10-22,76,58.0,,0.58,44.08
2013-10-23,83,58.0,,0.58,48.13999999999999
2013-10-24,84,58.0,,0.58,48.72
2013-10-25,81,58.0,,0.58,46.98
2013-10-26,94,58.0,,0.58,54.519999999999996
2013-10-27,99,58.0,,0.58,57.419999999999995
2013-10-28,81,58.0,,0.58,46.98
2013-10-29,76,58.0,,0.58,44.08
2013-10-30,78,58.0,,0.58,45.239999999999995
2013-10-31,75,58.0,,0.58,43.5
2013-11-01,73,66.0,False,0.66,48.18
2013-11-02,87,66.0,,0.66,57.42
2013-11-03,95,66.0,,0.66,62.7
2013-11-04,74,66.0,,0.66,48.84
2013-11-05,71,66.0,,0.66,46.86
2013-11-06,68,66.0,,0.66,44.88
2013-11-07,74,66.0,,0.66,48.84
2013-11-08,77,66.0,,0.66,50.82
2013-11-09,91,66.0,,0.66,60.06
2013-11-10,100,66.0,,0.66,66.0
2013-11-11,85,66.0,,0.66,56.1
2013-11-12,75,66.0,,0.66,49.5
2013-11-13,75,66.0,,0.66,49.5
2013-11-14,74,66.0,,0.66,48.84
2013-11-15,78,66.0,,0.66,51.480000000000004
2013-11-16,96,66.0,,0.66,63.36
2013-11-17,98,66.0,,0.66,64.68
2013-11-18,78,66.0,,0.66,51.480000000000004
2013-11-19,75,66.0,,0.66,49.5
2013-11-20,75,66.0,,0.66,49.5
2013-11-21,80,66.0,,0.66,52.800000000000004
2013-11-22,78,66.0,,0.66,51.480000000000004
2013-11-23,96,66.0,,0.66,63.36
2013-11-24,93,66.0,,0.66,61.38
2013-11-25,77,66.0,,0.66,50.82
2013-11-26,76,66.0,,0.66,50.160000000000004
2013-11-27,88,66.0,,0.66,58.080000000000005
2013-11-28,84,66.0,,0.66,55.440000000000005
2013-11-29,81,66.0,,0.66,53.46
2013-11-30,91,66.0,,0.66,60.06
2013-12-01,89,62.0,False,0.62,55.18
2013-12-02,76,62.0,,0.62,47.12
2013-12-03,72,62.0,,0.62,44.64
2013-12-04,71,62.0,,0.62,44.02
2013-12-05,73,62.0,,0.62,45.26
2013-12-06,78,62.0,,0.62,48.36
2013-12-07,87,62.0,,0.62,53.94
2013-12-08,92,62.0,,0.62,57.04
2013-12-09,75,62.0,,0.62,46.5
2013-12-10,74,62.0,,0.62,45.88
2013-12-11,72,62.0,,0.62,44.64
2013-12-12,74,62.0,,0.62,45.88
2013-12-13,75,62.0,,0.62,46.5
2013-12-14,92,62.0,,0.62,57.04
2013-12-15,91,62.0,,0.62,56.42
2013-12-16,76,62.0,,0.62,47.12
2013-12-17,76,62.0,,0.62,47.12
2013-12-18,74,62.0,,0.62,45.88
2013-12-19,77,62.0,,0.62,47.74
2013-12-20,76,62.0,,0.62,47.12
2013-12-21,88,62.0,,0.62,54.56
2013-12-22,92,62.0,,0.62,57.04
2013-12-23,86,62.0,,0.62,53.32
2013-12-24,80,62.0,,0.62,49.6
2013-12-25,73,62.0,,0.62,45.26
2013-12-26,76,62.0,,0.62,47.12
2013-12-27,86,62.0,,0.62,53.32
2013-12-28,97,62.0,,0.62,60.14
2013-12-29,100,62.0,,0.62,62.0
2013-12-30,81,62.0,,0.62,50.22
2013-12-31,83,62.0,,0.62,51.46
2014-01-01,81,66.0,False,0.66,53.46
2014-01-02,83,66.0,,0.66,54.78
2014-01-03,80,66.0,,0.66,52.800000000000004
2014-01-04,94,66.0,,0.66,62.040000000000006
2014-01-05,94,66.0,,0.66,62.040000000000006
2014-01-06,72,66.0,,0.66,47.52
2014-01-07,76,66.0,,0.66,50.160000000000004
2014-01-08,68,66.0,,0.66,44.88
2014-01-09,77,66.0,,0.66,50.82
2014-01-10,75,66.0,,0.66,49.5
2014-01-11,92,66.0,,0.66,60.720000000000006
2014-01-12,94,66.0,,0.66,62.040000000000006
2014-01-13,71,66.0,,0.66,46.86
2014-01-14,71,66.0,,0.66,46.86
2014-01-15,71,66.0,,0.66,46.86
2014-01-16,76,66.0,,0.66,50.160000000000004
2014-01-17,80,66.0,,0.66,52.800000000000004
2014-01-18,100,66.0,,0.66,66.0
2014-01-19,94,66.0,,0.66,62.040000000000006
2014-01-20,82,66.0,,0.66,54.120000000000005
2014-01-21,70,66.0,,0.66,46.2
2014-01-22,71,66.0,,0.66,46.86
2014-01-23,77,66.0,,0.66,50.82
2014-01-24,78,66.0,,0.66,51.480000000000004
2014-01-25,100,66.0,,0.66,66.0
2014-01-26,97,66.0,,0.66,64.02
2014-01-27,71,66.0,,0.66,46.86
2014-01-28,70,66.0,,0.66,46.2
2014-01-29,69,66.0,,0.66,45.54
2014-01-30,68,66.0,,0.66,44.88
2014-01-31,74,66.0,,0.66,48.84
2014-02-01,89,61.0,False,0.61,54.29
2014-02-02,90,61.0,,0.61,54.9
2014-02-03,64,61.0,,0.61,39.04
2014-02-04,67,61.0,,0.61,40.87
2014-02-05,68,61.0,,0.61,41.48
2014-02-06,66,61.0,,0.61,40.26
2014-02-07,70,61.0,,0.61,42.699999999999996
2014-02-08,92,61.0,,0.61,56.12
2014-02-09,94,61.0,,0.61,57.339999999999996
2014-02-10,73,61.0,,0.61,44.53
2014-02-11,70,61.0,,0.61,42.699999999999996
2014-02-12,70,61.0,,0.61,42.699999999999996
2014-02-13,67,61.0,,0.61,40.87
2014-02-14,73,61.0,,0.61,44.53
2014-02-15,92,61.0,,0.61,56.12
2014-02-16,100,61.0,,0.61,61.0
2014-02-17,82,61.0,,0.61,50.019999999999996
2014-02-18,74,61.0,,0.61,45.14
2014-02-19,71,61.0,,0.61,43.31
2014-02-20,66,61.0,,0.61,40.26
2014-02-21,72,61.0,,0.61,43.92
2014-02-22,87,61.0,,0.61,53.07
2014-02-23,97,61.0,,0.61,59.17
2014-02-24,77,61.0,,0.61,46.97
2014-02-25,69,61.0,,0.61,42.089999999999996
2014-02-26,71,61.0,,0.61,43.31
2014-02-27,74,61.0,,0.61,45.14
2014-02-28,75,61.0,,0.61,45.75
2014-03-01,96,65.0,False,0.65,62.400000000000006
2014-03-02,99,65.0,,0.65,64.35000000000001
2014-03-03,73,65.0,,0.65,47.45
2014-03-04,71,65.0,,0.65,46.15
2014-03-05,72,65.0,,0.65,46.800000000000004
2014-03-06,75,65.0,,0.65,48.75
2014-03-07,77,65.0,,0.65,50.050000000000004
2014-03-08,98,65.0,,0.65,63.7
2014-03-09,97,65.0,,0.65,63.050000000000004
2014-03-10,76,65.0,,0.65,49.4
2014-03-11,74,65.0,,0.65,48.1
2014-03-12,73,65.0,,0.65,47.45
2014-03-13,75,65.0,,0.65,48.75
2014-03-14,78,65.0,,0.65,50.7
2014-03-15,92,65.0,,0.65,59.800000000000004
2014-03-16,96,65.0,,0.65,62.400000000000006
2014-03-17,78,65.0,,0.65,50.7
2014-03-18,72,65.0,,0.65,46.800000000000004
2014-03-19,71,65.0,,0.65,46.15
2014-03-20,70,65.0,,0.65,45.5
2014-03-21,75,65.0,,0.65,48.75
2014-03-22,93,65.0,,0.65,60.45
2014-03-23,100,65.0,,0.65,65.0
2014-03-24,76,65.0,,0.65,49.4
2014-03-25,73,65.0,,0.65,47.45
2014-03-26,76,65.0,,0.65,49.4
2014-03-27,75,65.0,,0.65,48.75
2014-03-28,79,65.0,,0.65,51.35
2014-03-29,100,65.0,,0.65,65.0
2014-03-30,93,65.0,,0.65,60.45
2014-03-31,73,65.0,,0.65,47.45
2014-04-01,71,63.0,False,0.63,44.73
2014-04-02,76,63.0,,0.63,47.88
2014-04-03,72,63.0,,0.63,45.36
2014-04-04,81,63.0,,0.63,51.03
2014-04-05,97,63.0,,0.63,61.11
2014-04-06,100,63.0,,0.63,63.0
2014-04-07,75,63.0,,0.63,47.25
2014-04-08,75,63.0,,0.63,47.25
2014-04-09,71,63.0,,0.63,44.73
2014-04-10,76,63.0,,0.63,47.88
2014-04-11,81,63.0,,0.63,51.03
2014-04-12,93,63.0,,0.63,58.59
2014-04-13,99,63.0,,0.63,62.37
2014-04-14,79,63.0,,0.63,49.77
2014-04-15,74,63.0,,0.63,46.62
2014-04-16,77,63.0,,0.63,48.51
2014-04-17,76,63.0,,0.63,47.88
2014-04-18,86,63.0,,0.63,54.18
2014-04-19,97,63.0,,0.63,61.11
2014-04-20,86,63.0,,0.63,54.18
2014-04-21,75,63.0,,0.63,47.25
2014-04-22,74,63.0,,0.63,46.62
2014-04-23,80,63.0,,0.63,50.4
2014-04-24,78,63.0,,0.63,49.14
2014-04-25,79,63.0,,0.63,49.77
2014-04-26,96,63.0,,0.63,60.480000000000004
2014-04-27,99,63.0,,0.63,62.37
2014-04-28,78,63.0,,0.63,49.14
2014-04-29,72,63.0,,0.63,45.36
2014-04-30,76,63.0,,0.63,47.88
2014-05-01,77,60.0,False,0.6,46.199999999999996
2014-05-02,81,60.0,,0.6,48.6
2014-05-03,99,60.0,,0.6,59.4
2014-05-04,99,60.0,,0.6,59.4
2014-05-05,82,60.0,,0.6,49.199999999999996
2014-05-06,76,60.0,,0.6,45.6
2014-05-07,78,60.0,,0.6,46.8
2014-05-08,75,60.0,,0.6,45.0
2014-05-09,83,60.0,,0.6,49.8
2014-05-10,93,60.0,,0.6,55.8
2014-05-11,100,60.0,,0.6,60.0
2014-05-12,79,60.0,,0.6,47.4
2014-05-13,73,60.0,,0.6,43.8
2014-05-14,75,60.0,,0.6,45.0
2014-05-15,74,60.0,,0.6,44.4
2014-05-16,84,60.0,,0.6,50.4
2014-05-17,97,60.0,,0.6,58.199999999999996
2014-05-18,100,60.0,,0.6,60.0
2014-05-19,77,60.0,,0.6,46.199999999999996
2014-05-20,80,60.0,,0.6,48.0
2014-05-21,78,60.0,,0.6,46.8
2014-05-22,77,60.0,,0.6,46.199999999999996
2014-05-23,79,60.0,,0.6,47.4
2014-05-24,92,60.0,,0.6,55.199999999999996
2014-05-25,99,60.0,,0.6,59.4
2014-05-26,92,60.0,,0.6,55.199999999999996
2014-05-27,79,60.0,,0.6,47.4
2014-05-28,77,60.0,,0.6,46.199999999999996
2014-05-29,74,60.0,,0.6,44.4
2014-05-30,82,60.0,,0.6,49.199999999999996
2014-05-31,94,60.0,,0.6,56.4
2014-06-01,91,61.0,False,0.61,55.51
2014-06-02,72,61.0,,0.61,43.92
2014-06-03,75,61.0,,0.61,45.75
2014-06-04,77,61.0,,0.61,46.97
2014-06-05,67,61.0,,0.61,40.87
2014-06-06,80,61.0,,0.61,48.8
2014-06-07,81,61.0,,0.61,49.41
2014-06-08,89,61.0,,0.61,54.29
2014-06-09,81,61.0,,0.61,49.41
2014-06-10,70,61.0,,0.61,42.699999999999996
2014-06-11,72,61.0,,0.61,43.92
2014-06-12,77,61.0,,0.61,46.97
2014-06-13,76,61.0,,0.61,46.36
2014-06-14,90,61.0,,0.61,54.9
2014-06-15,89,61.0,,0.61,54.29
2014-06-16,74,61.0,,0.61,45.14
2014-06-17,74,61.0,,0.61,45.14
2014-06-18,77,61.0,,0.61,46.97
2014-06-19,74,61.0,,0.61,45.14
2014-06-20,79,61.0,,0.61,48.19
2014-06-21,92,61.0,,0.61,56.12
2014-06-22,91,61.0,,0.61,55.51
2014-06-23,76,61.0,,0.61,46.36
2014-06-24,82,61.0,,0.61,50.019999999999996
2014-06-25,80,61.0,,0.61,48.8
2014-06-26,77,61.0,,0.61,46.97
2014-06-27,80,61.0,,0.61,48.8
2014-06-28,93,61.0,,0.61,56.73
2014-06-29,100,61.0,,0.61,61.0
2014-06-30,83,61.0,,0.61,50.629999999999995
2014-07-01,68,67.0,False,0.67,45.56
2014-07-02,71,67.0,,0.67,47.57
2014-07-03,73,67.0,,0.67,48.910000000000004
2014-07-04,82,67.0,,0.67,54.940000000000005
2014-07-05,84,67.0,,0.67,56.28
2014-07-06,97,67.0,,0.67,64.99000000000001
2014-07-07,78,67.0,,0.67,52.260000000000005
2014-07-08,70,67.0,,0.67,46.900000000000006
2014-07-09,72,67.0,,0.67,48.24
2014-07-10,74,67.0,,0.67,49.580000000000005
2014-07-11,76,67.0,,0.67,50.92
2014-07-12,83,67.0,,0.67,55.61000000000001
2014-07-13,91,67.0,,0.67,60.970000000000006
2014-07-14,78,67.0,,0.67,52.260000000000005
2014-07-15,75,67.0,,0.67,50.25
2014-07-16,73,67.0,,0.67,48.910000000000004
2014-07-17,73,67.0,,0.67,48.910000000000004
2014-07-18,76,67.0,,0.67,50.92
2014-07-19,90,67.0,,0.67,60.300000000000004
2014-07-20,100,67.0,,0.67,67.0
2014-07-21,78,67.0,,0.67,52.260000000000005
2014-07-22,77,67.0,,0.67,51.59
2014-07-23,77,67.0,,0.67,51.59
2014-07-24,76,67.0,,0.67,50.92
2014-07-25,85,67.0,,0.67,56.95
2014-07-26,93,67.0,,0.67,62.31
2014-07-27,94,67.0,,0.67,62.980000000000004
2014-07-28,77,67.0,,0.67,51.59
2014-07-29,79,67.0,,0.67,52.93
2014-07-30,74,67.0,,0.67,49.580000000000005
2014-07-31,74,67.0,,0.67,49.580000000000005
2014-08-01,82,65.0,False,0.65,53.300000000000004
2014-08-02,100,65.0,,0.65,65.0
2014-08-03,95,65.0,,0.65,61.75
2014-08-04,82,65.0,,0.65,53.300000000000004
2014-08-05,83,65.0,,0.65,53.95
2014-08-06,81,65.0,,0.65,52.65
2014-08-07,87,65.0,,0.65,56.550000000000004
2014-08-08,86,65.0,,0.65,55.9
2014-08-09,98,65.0,,0.65,63.7
2014-08-10,100,65.0,,0.65,65.0
2014-08-11,82,65.0,,0.65,53.300000000000004
2014-08-12,82,65.0,,0.65,53.300000000000004
2014-08-13,73,65.0,,0.65,47.45
2014-08-14,79,65.0,,0.65,51.35
2014-08-15,83,65.0,,0.65,53.95
2014-08-16,99,65.0,,0.65,64.35000000000001
2014-08-17,93,65.0,,0.65,60.45
2014-08-18,81,65.0,,0.65,52.65
2014-08-19,82,65.0,,0.65,53.300000000000004
2014-08-20,79,65.0,,0.65,51.35
2014-08-21,79,65.0,,0.65,51.35
2014-08-22,80,65.0,,0.65,52.0
2014-08-23,99,65.0,,0.65,64.35000000000001
2014-08-24,95,65.0,,0.65,61.75
2014-08-25,74,65.0,,0.65,48.1
2014-08-26,73,65.0,,0.65,47.45
2014-08-27,71,65.0,,0.65,46.15
2014-08-28,73,65.0,,0.65,47.45
2014-08-29,76,65.0,,0.65,49.4
2014-08-30,90,65.0,,0.65,58.5
2014-08-31,97,65.0,,0.65,63.050000000000004
2014-09-01,100,62.0,False,0.62,62.0
2014-09-02,79,62.0,,0.62,48.98
2014-09-03,76,62.0,,0.62,47.12
2014-09-04,75,62.0,,0.62,46.5
2014-09-05,78,62.0,,0.62,48.36
2014-09-06,94,62.0,,0.62,58.28
2014-09-07,98,62.0,,0.62,60.76
2014-09-08,79,62.0,,0.62,48.98
2014-09-09,75,62.0,,0.62,46.5
2014-09-10,80,62.0,,0.62,49.6
2014-09-11,78,62.0,,0.62,48.36
2014-09-12,76,62.0,,0.62,47.12
2014-09-13,95,62.0,,0.62,58.9
2014-09-14,97,62.0,,0.62,60.14
2014-09-15,85,62.0,,0.62,52.7
2014-09-16,77,62.0,,0.62,47.74
2014-09-17,76,62.0,,0.62,47.12
2014-09-18,77,62.0,,0.62,47.74
2014-09-19,81,62.0,,0.62,50.22
2014-09-20,95,62.0,,0.62,58.9
2014-09-21,95,62.0,,0.62,58.9
2014-09-22,79,62.0,,0.62,48.98
2014-09-23,77,62.0,,0.62,47.74
2014-09-24,77,62.0,,0.62,47.74
2014-09-25,76,62.0,,0.62,47.12
2014-09-26,77,62.0,,0.62,47.74
2014-09-27,92,62.0,,0.62,57.04
2014-09-28,98,62.0,,0.62,60.76
2014-09-29,78,62.0,,0.62,48.36
2014-09-30,83,62.0,,0.62,51.46
2014-10-01,74,60.0,False,0.6,44.4
2014-10-02,74,60.0,,0.6,44.4
2014-10-03,73,60.0,,0.6,43.8
2014-10-04,95,60.0,,0.6,57.0
2014-10-05,90,60.0,,0.6,54.0
2014-10-06,75,60.0,,0.6,45.0
2014-10-07,77,60.0,,0.6,46.199999999999996
2014-10-08,75,60.0,,0.6,45.0
2014-10-09,73,60.0,,0.6,43.8
2014-10-10,78,60.0,,0.6,46.8
2014-10-11,96,60.0,,0.6,57.599999999999994
2014-10-12,95,60.0,,0.6,57.0
2014-10-13,84,60.0,,0.6,50.4
2014-10-14,74,60.0,,0.6,44.4
2014-10-15,76,60.0,,0.6,45.6
2014-10-16,76,60.0,,0.6,45.6
2014-10-17,77,60.0,,0.6,46.199999999999996
2014-10-18,94,60.0,,0.6,56.4
2014-10-19,100,60.0,,0.6,60.0
2014-10-20,73,60.0,,0.6,43.8
2014-10-21,77,60.0,,0.6,46.199999999999996
2014-10-22,77,60.0,,0.6,46.199999999999996
2014-10-23,78,60.0,,0.6,46.8
2014-10-24,79,60.0,,0.6,47.4
2014-10-25,93,60.0,,0.6,55.8
2014-10-26,96,60.0,,0.6,57.599999999999994
2014-10-27,75,60.0,,0.6,45.0
2014-10-28,74,60.0,,0.6,44.4
2014-10-29,78,60.0,,0.6,46.8
2014-10-30,72,60.0,,0.6,43.199999999999996
2014-10-31,66,60.0,,0.6,39.6
2014-11-01,91,67.0,False,0.67,60.970000000000006
2014-11-02,89,67.0,,0.67,59.63
2014-11-03,75,67.0,,0.67,50.25
2014-11-04,75,67.0,,0.67,50.25
2014-11-05,67,67.0,,0.67,44.89
2014-11-06,72,67.0,,0.67,48.24
2014-11-07,74,67.0,,0.67,49.580000000000005
2014-11-08,89,67.0,,0.67,59.63
2014-11-09,87,67.0,,0.67,58.290000000000006
2014-11-10,74,67.0,,0.67,49.580000000000005
2014-11-11,80,67.0,,0.67,53.6
2014-11-12,70,67.0,,0.67,46.900000000000006
2014-11-13,74,67.0,,0.67,49.580000000000005
2014-11-14,72,67.0,,0.67,48.24
2014-11-15,87,67.0,,0.67,58.290000000000006
2014-11-16,100,67.0,,0.67,67.0
2014-11-17,75,67.0,,0.67,50.25
2014-11-18,72,67.0,,0.67,48.24
2014-11-19,73,67.0,,0.67,48.910000000000004
2014-11-20,77,67.0,,0.67,51.59
2014-11-21,72,67.0,,0.67,48.24
2014-11-22,100,67.0,,0.67,67.0
2014-11-23,95,67.0,,0.67,63.650000000000006
2014-11-24,74,67.0,,0.67,49.580000000000005
2014-11-25,74,67.0,,0.67,49.580000000000005
2014-11-26,83,67.0,,0.67,55.61000000000001
2014-11-27,80,67.0,,0.67,53.6
2014-11-28,83,67.0,,0.67,55.61000000000001
2014-11-29,93,67.0,,0.67,62.31
2014-11-30,95,67.0,,0.67,63.650000000000006
2014-12-01,82,65.0,False,0.65,53.300000000000004
2014-12-02,77,65.0,,0.65,50.050000000000004
2014-12-03,78,65.0,,0.65,50.7
2014-12-04,76,65.0,,0.65,49.4
2014-12-05,77,65.0,,0.65,50.050000000000004
2014-12-06,93,65.0,,0.65,60.45
2014-12-07,92,65.0,,0.65,59.800000000000004
2014-12-08,77,65.0,,0.65,50.050000000000004
2014-12-09,75,65.0,,0.65,48.75
2014-12-10,79,65.0,,0.65,51.35
2014-12-11,82,65.0,,0.65,53.300000000000004
2014-12-12,81,65.0,,0.65,52.65
2014-12-13,99,65.0,,0.65,64.35000000000001
2014-12-14,96,65.0,,0.65,62.400000000000006
2014-12-15,81,65.0,,0.65,52.65
2014-12-16,79,65.0,,0.65,51.35
2014-12-17,80,65.0,,0.65,52.0
2014-12-18,79,65.0,,0.65,51.35
2014-12-19,83,65.0,,0.65,53.95
2014-12-20,96,65.0,,0.65,62.400000000000006
2014-12-21,98,65.0,,0.65,63.7
2014-12-22,87,65.0,,0.65,56.550000000000004
2014-12-23,85,65.0,,0.65,55.25
