date,happy_unscaled,happy_monthly,isPartial,scale,happy
2010-01-01,100,35.0,False,0.35,35.0
2010-01-02,42,35.0,,0.35,14.7
2010-01-03,34,35.0,,0.35,11.899999999999999
2010-01-04,37,35.0,,0.35,12.95
2010-01-05,34,35.0,,0.35,11.899999999999999
2010-01-06,37,35.0,,0.35,12.95
2010-01-07,30,35.0,,0.35,10.5
2010-01-08,31,35.0,,0.35,10.85
2010-01-09,30,35.0,,0.35,10.5
2010-01-10,29,35.0,,0.35,10.149999999999999
2010-01-11,28,35.0,,0.35,9.799999999999999
2010-01-12,30,35.0,,0.35,10.5
2010-01-13,29,35.0,,0.35,10.149999999999999
2010-01-14,30,35.0,,0.35,10.5
2010-01-15,37,35.0,,0.35,12.95
2010-01-16,28,35.0,,0.35,9.799999999999999
2010-01-17,30,35.0,,0.35,10.5
2010-01-18,28,35.0,,0.35,9.799999999999999
2010-01-19,28,35.0,,0.35,9.799999999999999
2010-01-20,31,35.0,,0.35,10.85
2010-01-21,31,35.0,,0.35,10.85
2010-01-22,31,35.0,,0.35,10.85
2010-01-23,27,35.0,,0.35,9.45
2010-01-24,28,35.0,,0.35,9.799999999999999
2010-01-25,26,35.0,,0.35,9.1
2010-01-26,27,35.0,,0.35,9.45
2010-01-27,30,35.0,,0.35,10.5
2010-01-28,31,35.0,,0.35,10.85
2010-01-29,32,35.0,,0.35,11.2
2010-01-30,30,35.0,,0.35,10.5
2010-01-31,27,35.0,,0.35,9.45
2010-02-01,39,33.0,False,0.33,12.870000000000001
2010-02-02,39,33.0,,0.33,12.870000000000001
2010-02-03,39,33.0,,0.33,12.870000000000001
2010-02-04,40,33.0,,0.33,13.200000000000001
2010-02-05,46,33.0,,0.33,15.180000000000001
2010-02-06,38,33.0,,0.33,12.540000000000001
2010-02-07,44,33.0,,0.33,14.520000000000001
2010-02-08,39,33.0,,0.33,12.870000000000001
2010-02-09,44,33.0,,0.33,14.520000000000001
2010-02-10,42,33.0,,0.33,13.860000000000001
2010-02-11,49,33.0,,0.33,16.17
2010-02-12,53,33.0,,0.33,17.490000000000002
2010-02-13,62,33.0,,0.33,20.46
2010-02-14,100,33.0,,0.33,33.0
2010-02-15,47,33.0,,0.33,15.510000000000002
2010-02-16,44,33.0,,0.33,14.520000000000001
2010-02-17,43,33.0,,0.33,14.190000000000001
2010-02-18,44,33.0,,0.33,14.520000000000001
2010-02-19,48,33.0,,0.33,15.84
2010-02-20,46,33.0,,0.33,15.180000000000001
2010-02-21,42,33.0,,0.33,13.860000000000001
2010-02-22,40,33.0,,0.33,13.200000000000001
2010-02-23,46,33.0,,0.33,15.180000000000001
2010-02-24,45,33.0,,0.33,14.850000000000001
2010-02-25,43,33.0,,0.33,14.190000000000001
2010-02-26,45,33.0,,0.33,14.850000000000001
2010-02-27,51,33.0,,0.33,16.830000000000002
2010-02-28,47,33.0,,0.33,15.510000000000002
2010-03-01,84,34.0,False,0.34,28.560000000000002
2010-03-02,78,34.0,,0.34,26.520000000000003
2010-03-03,80,34.0,,0.34,27.200000000000003
2010-03-04,86,34.0,,0.34,29.240000000000002
2010-03-05,87,34.0,,0.34,29.580000000000002
2010-03-06,88,34.0,,0.34,29.92
2010-03-07,93,34.0,,0.34,31.62
2010-03-08,85,34.0,,0.34,28.900000000000002
2010-03-09,78,34.0,,0.34,26.520000000000003
2010-03-10,72,34.0,,0.34,24.48
2010-03-11,79,34.0,,0.34,26.860000000000003
2010-03-12,99,34.0,,0.34,33.660000000000004
2010-03-13,80,34.0,,0.34,27.200000000000003
2010-03-14,83,34.0,,0.34,28.220000000000002
2010-03-15,74,34.0,,0.34,25.16
2010-03-16,87,34.0,,0.34,29.580000000000002
2010-03-17,96,34.0,,0.34,32.64
2010-03-18,74,34.0,,0.34,25.16
2010-03-19,80,34.0,,0.34,27.200000000000003
2010-03-20,87,34.0,,0.34,29.580000000000002
2010-03-21,87,34.0,,0.34,29.580000000000002
2010-03-22,72,34.0,,0.34,24.48
2010-03-23,77,34.0,,0.34,26.180000000000003
2010-03-24,85,34.0,,0.34,28.900000000000002
2010-03-25,89,34.0,,0.34,30.26
2010-03-26,91,34.0,,0.34,30.94
2010-03-27,84,34.0,,0.34,28.560000000000002
2010-03-28,98,34.0,,0.34,33.32
2010-03-29,94,34.0,,0.34,31.96
2010-03-30,100,34.0,,0.34,34.0
2010-03-31,88,34.0,,0.34,29.92
2010-04-01,74,37.0,False,0.37,27.38
2010-04-02,69,37.0,,0.37,25.53
2010-04-03,73,37.0,,0.37,27.009999999999998
2010-04-04,100,37.0,,0.37,37.0
2010-04-05,56,37.0,,0.37,20.72
2010-04-06,51,37.0,,0.37,18.87
2010-04-07,58,37.0,,0.37,21.46
2010-04-08,56,37.0,,0.37,20.72
2010-04-09,61,37.0,,0.37,22.57
2010-04-10,54,37.0,,0.37,19.98
2010-04-11,58,37.0,,0.37,21.46
2010-04-12,54,37.0,,0.37,19.98
2010-04-13,55,37.0,,0.37,20.35
2010-04-14,58,37.0,,0.37,21.46
2010-04-15,62,37.0,,0.37,22.94
2010-04-16,56,37.0,,0.37,20.72
2010-04-17,55,37.0,,0.37,20.35
2010-04-18,53,37.0,,0.37,19.61
2010-04-19,54,37.0,,0.37,19.98
2010-04-20,61,37.0,,0.37,22.57
2010-04-21,64,37.0,,0.37,23.68
2010-04-22,62,37.0,,0.37,22.94
2010-04-23,62,37.0,,0.37,22.94
2010-04-24,57,37.0,,0.37,21.09
2010-04-25,66,37.0,,0.37,24.419999999999998
2010-04-26,49,37.0,,0.37,18.13
2010-04-27,55,37.0,,0.37,20.35
2010-04-28,68,37.0,,0.37,25.16
2010-04-29,81,37.0,,0.37,29.97
2010-04-30,80,37.0,,0.37,29.6
2010-05-01,56,39.0,False,0.39,21.84
2010-05-02,45,39.0,,0.39,17.55
2010-05-03,53,39.0,,0.39,20.67
2010-05-04,50,39.0,,0.39,19.5
2010-05-05,62,39.0,,0.39,24.18
2010-05-06,70,39.0,,0.39,27.3
2010-05-07,64,39.0,,0.39,24.96
2010-05-08,67,39.0,,0.39,26.130000000000003
2010-05-09,100,39.0,,0.39,39.0
2010-05-10,49,39.0,,0.39,19.11
2010-05-11,51,39.0,,0.39,19.89
2010-05-12,62,39.0,,0.39,24.18
2010-05-13,68,39.0,,0.39,26.52
2010-05-14,58,39.0,,0.39,22.62
2010-05-15,60,39.0,,0.39,23.400000000000002
2010-05-16,56,39.0,,0.39,21.84
2010-05-17,47,39.0,,0.39,18.330000000000002
2010-05-18,53,39.0,,0.39,20.67
2010-05-19,57,39.0,,0.39,22.23
2010-05-20,58,39.0,,0.39,22.62
2010-05-21,60,39.0,,0.39,23.400000000000002
2010-05-22,54,39.0,,0.39,21.060000000000002
2010-05-23,58,39.0,,0.39,22.62
2010-05-24,54,39.0,,0.39,21.060000000000002
2010-05-25,52,39.0,,0.39,20.28
2010-05-26,57,39.0,,0.39,22.23
2010-05-27,51,39.0,,0.39,19.89
2010-05-28,62,39.0,,0.39,24.18
2010-05-29,56,39.0,,0.39,21.84
2010-05-30,46,39.0,,0.39,17.94
2010-05-31,57,39.0,,0.39,22.23
2010-06-01,62,36.0,False,0.36,22.32
2010-06-02,66,36.0,,0.36,23.759999999999998
2010-06-03,65,36.0,,0.36,23.4
2010-06-04,65,36.0,,0.36,23.4
2010-06-05,60,36.0,,0.36,21.599999999999998
2010-06-06,59,36.0,,0.36,21.24
2010-06-07,61,36.0,,0.36,21.96
2010-06-08,54,36.0,,0.36,19.439999999999998
2010-06-09,65,36.0,,0.36,23.4
2010-06-10,63,36.0,,0.36,22.68
2010-06-11,60,36.0,,0.36,21.599999999999998
2010-06-12,58,36.0,,0.36,20.88
2010-06-13,56,36.0,,0.36,20.16
2010-06-14,64,36.0,,0.36,23.04
2010-06-15,61,36.0,,0.36,21.96
2010-06-16,58,36.0,,0.36,20.88
2010-06-17,67,36.0,,0.36,24.119999999999997
2010-06-18,57,36.0,,0.36,20.52
2010-06-19,71,36.0,,0.36,25.56
2010-06-20,100,36.0,,0.36,36.0
2010-06-21,59,36.0,,0.36,21.24
2010-06-22,64,36.0,,0.36,23.04
2010-06-23,60,36.0,,0.36,21.599999999999998
2010-06-24,64,36.0,,0.36,23.04
2010-06-25,61,36.0,,0.36,21.96
2010-06-26,70,36.0,,0.36,25.2
2010-06-27,58,36.0,,0.36,20.88
2010-06-28,60,36.0,,0.36,21.599999999999998
2010-06-29,62,36.0,,0.36,22.32
2010-06-30,62,36.0,,0.36,22.32
2010-07-01,84,34.0,False,0.34,28.560000000000002
2010-07-02,92,34.0,,0.34,31.28
2010-07-03,80,34.0,,0.34,27.200000000000003
2010-07-04,100,34.0,,0.34,34.0
2010-07-05,65,34.0,,0.34,22.1
2010-07-06,76,34.0,,0.34,25.840000000000003
2010-07-07,78,34.0,,0.34,26.520000000000003
2010-07-08,89,34.0,,0.34,30.26
2010-07-09,82,34.0,,0.34,27.880000000000003
2010-07-10,75,34.0,,0.34,25.500000000000004
2010-07-11,72,34.0,,0.34,24.48
2010-07-12,76,34.0,,0.34,25.840000000000003
2010-07-13,76,34.0,,0.34,25.840000000000003
2010-07-14,76,34.0,,0.34,25.840000000000003
2010-07-15,89,34.0,,0.34,30.26
2010-07-16,80,34.0,,0.34,27.200000000000003
2010-07-17,79,34.0,,0.34,26.860000000000003
2010-07-18,69,34.0,,0.34,23.46
2010-07-19,67,34.0,,0.34,22.78
2010-07-20,78,34.0,,0.34,26.520000000000003
2010-07-21,74,34.0,,0.34,25.16
2010-07-22,83,34.0,,0.34,28.220000000000002
2010-07-23,84,34.0,,0.34,28.560000000000002
2010-07-24,76,34.0,,0.34,25.840000000000003
2010-07-25,73,34.0,,0.34,24.82
2010-07-26,74,34.0,,0.34,25.16
2010-07-27,80,34.0,,0.34,27.200000000000003
2010-07-28,85,34.0,,0.34,28.900000000000002
2010-07-29,76,34.0,,0.34,25.840000000000003
2010-07-30,79,34.0,,0.34,26.860000000000003
2010-07-31,86,34.0,,0.34,29.240000000000002
2010-08-01,86,34.0,False,0.34,29.240000000000002
2010-08-02,79,34.0,,0.34,26.860000000000003
2010-08-03,67,34.0,,0.34,22.78
2010-08-04,93,34.0,,0.34,31.62
2010-08-05,89,34.0,,0.34,30.26
2010-08-06,88,34.0,,0.34,29.92
2010-08-07,93,34.0,,0.34,31.62
2010-08-08,77,34.0,,0.34,26.180000000000003
2010-08-09,84,34.0,,0.34,28.560000000000002
2010-08-10,89,34.0,,0.34,30.26
2010-08-11,96,34.0,,0.34,32.64
2010-08-12,77,34.0,,0.34,26.180000000000003
2010-08-13,94,34.0,,0.34,31.96
2010-08-14,86,34.0,,0.34,29.240000000000002
2010-08-15,92,34.0,,0.34,31.28
2010-08-16,78,34.0,,0.34,26.520000000000003
2010-08-17,80,34.0,,0.34,27.200000000000003
2010-08-18,81,34.0,,0.34,27.540000000000003
2010-08-19,83,34.0,,0.34,28.220000000000002
2010-08-20,100,34.0,,0.34,34.0
2010-08-21,85,34.0,,0.34,28.900000000000002
2010-08-22,81,34.0,,0.34,27.540000000000003
2010-08-23,80,34.0,,0.34,27.200000000000003
2010-08-24,81,34.0,,0.34,27.540000000000003
2010-08-25,86,34.0,,0.34,29.240000000000002
2010-08-26,84,34.0,,0.34,28.560000000000002
2010-08-27,90,34.0,,0.34,30.6
2010-08-28,84,34.0,,0.34,28.560000000000002
2010-08-29,80,34.0,,0.34,27.200000000000003
2010-08-30,80,34.0,,0.34,27.200000000000003
2010-08-31,78,34.0,,0.34,26.520000000000003
2010-09-01,73,35.0,False,0.35,25.549999999999997
2010-09-02,86,35.0,,0.35,30.099999999999998
2010-09-03,79,35.0,,0.35,27.65
2010-09-04,74,35.0,,0.35,25.9
2010-09-05,79,35.0,,0.35,27.65
2010-09-06,88,35.0,,0.35,30.799999999999997
2010-09-07,77,35.0,,0.35,26.95
2010-09-08,96,35.0,,0.35,33.599999999999994
2010-09-09,100,35.0,,0.35,35.0
2010-09-10,98,35.0,,0.35,34.3
2010-09-11,82,35.0,,0.35,28.7
2010-09-12,82,35.0,,0.35,28.7
2010-09-13,76,35.0,,0.35,26.599999999999998
2010-09-14,89,35.0,,0.35,31.15
2010-09-15,88,35.0,,0.35,30.799999999999997
2010-09-16,88,35.0,,0.35,30.799999999999997
2010-09-17,99,35.0,,0.35,34.65
2010-09-18,87,35.0,,0.35,30.45
2010-09-19,88,35.0,,0.35,30.799999999999997
2010-09-20,81,35.0,,0.35,28.349999999999998
2010-09-21,84,35.0,,0.35,29.4
2010-09-22,87,35.0,,0.35,30.45
2010-09-23,88,35.0,,0.35,30.799999999999997
2010-09-24,99,35.0,,0.35,34.65
2010-09-25,94,35.0,,0.35,32.9
2010-09-26,86,35.0,,0.35,30.099999999999998
2010-09-27,83,35.0,,0.35,29.049999999999997
2010-09-28,89,35.0,,0.35,31.15
2010-09-29,86,35.0,,0.35,30.099999999999998
2010-09-30,93,35.0,,0.35,32.55
2010-10-01,89,38.0,False,0.38,33.82
2010-10-02,77,38.0,,0.38,29.26
2010-10-03,75,38.0,,0.38,28.5
2010-10-04,73,38.0,,0.38,27.740000000000002
2010-10-05,76,38.0,,0.38,28.88
2010-10-06,87,38.0,,0.38,33.06
2010-10-07,88,38.0,,0.38,33.44
2010-10-08,92,38.0,,0.38,34.96
2010-10-09,72,38.0,,0.38,27.36
2010-10-10,83,38.0,,0.38,31.54
2010-10-11,72,38.0,,0.38,27.36
2010-10-12,70,38.0,,0.38,26.6
2010-10-13,96,38.0,,0.38,36.480000000000004
2010-10-14,92,38.0,,0.38,34.96
2010-10-15,93,38.0,,0.38,35.34
2010-10-16,88,38.0,,0.38,33.44
2010-10-17,93,38.0,,0.38,35.34
2010-10-18,71,38.0,,0.38,26.98
2010-10-19,86,38.0,,0.38,32.68
2010-10-20,90,38.0,,0.38,34.2
2010-10-21,78,38.0,,0.38,29.64
2010-10-22,89,38.0,,0.38,33.82
2010-10-23,68,38.0,,0.38,25.84
2010-10-24,74,38.0,,0.38,28.12
2010-10-25,73,38.0,,0.38,27.740000000000002
2010-10-26,75,38.0,,0.38,28.5
2010-10-27,81,38.0,,0.38,30.78
2010-10-28,78,38.0,,0.38,29.64
2010-10-29,100,38.0,,0.38,38.0
2010-10-30,81,38.0,,0.38,30.78
2010-10-31,96,38.0,,0.38,36.480000000000004
2010-11-01,48,41.0,False,0.41,19.68
2010-11-02,52,41.0,,0.41,21.32
2010-11-03,54,41.0,,0.41,22.139999999999997
2010-11-04,60,41.0,,0.41,24.599999999999998
2010-11-05,65,41.0,,0.41,26.65
2010-11-06,51,41.0,,0.41,20.91
2010-11-07,51,41.0,,0.41,20.91
2010-11-08,48,41.0,,0.41,19.68
2010-11-09,53,41.0,,0.41,21.73
2010-11-10,58,41.0,,0.41,23.779999999999998
2010-11-11,60,41.0,,0.41,24.599999999999998
2010-11-12,51,41.0,,0.41,20.91
2010-11-13,49,41.0,,0.41,20.09
2010-11-14,50,41.0,,0.41,20.5
2010-11-15,48,41.0,,0.41,19.68
2010-11-16,47,41.0,,0.41,19.27
2010-11-17,51,41.0,,0.41,20.91
2010-11-18,53,41.0,,0.41,21.73
2010-11-19,57,41.0,,0.41,23.369999999999997
2010-11-20,55,41.0,,0.41,22.549999999999997
2010-11-21,48,41.0,,0.41,19.68
2010-11-22,48,41.0,,0.41,19.68
2010-11-23,57,41.0,,0.41,23.369999999999997
2010-11-24,71,41.0,,0.41,29.11
2010-11-25,100,41.0,,0.41,41.0
2010-11-26,53,41.0,,0.41,21.73
2010-11-27,61,41.0,,0.41,25.009999999999998
2010-11-28,52,41.0,,0.41,21.32
2010-11-29,49,41.0,,0.41,20.09
2010-11-30,54,41.0,,0.41,22.139999999999997
2010-12-01,31,55.0,False,0.55,17.05
2010-12-02,31,55.0,,0.55,17.05
2010-12-03,30,55.0,,0.55,16.5
2010-12-04,28,55.0,,0.55,15.400000000000002
2010-12-05,28,55.0,,0.55,15.400000000000002
2010-12-06,29,55.0,,0.55,15.950000000000001
2010-12-07,28,55.0,,0.55,15.400000000000002
2010-12-08,29,55.0,,0.55,15.950000000000001
2010-12-09,31,55.0,,0.55,17.05
2010-12-10,31,55.0,,0.55,17.05
2010-12-11,30,55.0,,0.55,16.5
2010-12-12,29,55.0,,0.55,15.950000000000001
2010-12-13,27,55.0,,0.55,14.850000000000001
2010-12-14,29,55.0,,0.55,15.950000000000001
2010-12-15,30,55.0,,0.55,16.5
2010-12-16,33,55.0,,0.55,18.150000000000002
2010-12-17,34,55.0,,0.55,18.700000000000003
2010-12-18,29,55.0,,0.55,15.950000000000001
2010-12-19,31,55.0,,0.55,17.05
2010-12-20,30,55.0,,0.55,16.5
2010-12-21,33,55.0,,0.55,18.150000000000002
2010-12-22,35,55.0,,0.55,19.25
2010-12-23,64,55.0,,0.55,35.2
2010-12-24,97,55.0,,0.55,53.35
2010-12-25,100,55.0,,0.55,55.00000000000001
2010-12-26,43,55.0,,0.55,23.650000000000002
2010-12-27,32,55.0,,0.55,17.6
2010-12-28,32,55.0,,0.55,17.6
2010-12-29,36,55.0,,0.55,19.8
2010-12-30,48,55.0,,0.55,26.400000000000002
2010-12-31,92,55.0,,0.55,50.6
2011-01-01,100,43.0,False,0.43,43.0
2011-01-02,46,43.0,,0.43,19.78
2011-01-03,42,43.0,,0.43,18.06
2011-01-04,34,43.0,,0.43,14.62
2011-01-05,35,43.0,,0.43,15.049999999999999
2011-01-06,32,43.0,,0.43,13.76
2011-01-07,37,43.0,,0.43,15.91
2011-01-08,36,43.0,,0.43,15.48
2011-01-09,32,43.0,,0.43,13.76
2011-01-10,31,43.0,,0.43,13.33
2011-01-11,33,43.0,,0.43,14.19
2011-01-12,32,43.0,,0.43,13.76
2011-01-13,34,43.0,,0.43,14.62
2011-01-14,36,43.0,,0.43,15.48
2011-01-15,33,43.0,,0.43,14.19
2011-01-16,34,43.0,,0.43,14.62
2011-01-17,33,43.0,,0.43,14.19
2011-01-18,32,43.0,,0.43,13.76
2011-01-19,32,43.0,,0.43,13.76
2011-01-20,34,43.0,,0.43,14.62
2011-01-21,38,43.0,,0.43,16.34
2011-01-22,39,43.0,,0.43,16.77
2011-01-23,37,43.0,,0.43,15.91
2011-01-24,34,43.0,,0.43,14.62
2011-01-25,34,43.0,,0.43,14.62
2011-01-26,37,43.0,,0.43,15.91
2011-01-27,37,43.0,,0.43,15.91
2011-01-28,36,43.0,,0.43,15.48
2011-01-29,35,43.0,,0.43,15.049999999999999
2011-01-30,34,43.0,,0.43,14.62
2011-01-31,32,43.0,,0.43,13.76
2011-02-01,41,44.0,False,0.44,18.04
2011-02-02,45,44.0,,0.44,19.8
2011-02-03,60,44.0,,0.44,26.4
2011-02-04,50,44.0,,0.44,22.0
2011-02-05,51,44.0,,0.44,22.44
2011-02-06,42,44.0,,0.44,18.48
2011-02-07,39,44.0,,0.44,17.16
2011-02-08,39,44.0,,0.44,17.16
2011-02-09,42,44.0,,0.44,18.48
2011-02-10,42,44.0,,0.44,18.48
2011-02-11,47,44.0,,0.44,20.68
2011-02-12,43,44.0,,0.44,18.92
2011-02-13,52,44.0,,0.44,22.88
2011-02-14,100,44.0,,0.44,44.0
2011-02-15,48,44.0,,0.44,21.12
2011-02-16,41,44.0,,0.44,18.04
2011-02-17,42,44.0,,0.44,18.48
2011-02-18,51,44.0,,0.44,22.44
2011-02-19,43,44.0,,0.44,18.92
2011-02-20,42,44.0,,0.44,18.48
2011-02-21,38,44.0,,0.44,16.72
2011-02-22,37,44.0,,0.44,16.28
2011-02-23,42,44.0,,0.44,18.48
2011-02-24,42,44.0,,0.44,18.48
2011-02-25,46,44.0,,0.44,20.24
2011-02-26,44,44.0,,0.44,19.36
2011-02-27,43,44.0,,0.44,18.92
2011-02-28,41,44.0,,0.44,18.04
2011-03-01,81,43.0,False,0.43,34.83
2011-03-02,77,43.0,,0.43,33.11
2011-03-03,76,43.0,,0.43,32.68
2011-03-04,87,43.0,,0.43,37.41
2011-03-05,85,43.0,,0.43,36.55
2011-03-06,75,43.0,,0.43,32.25
2011-03-07,89,43.0,,0.43,38.269999999999996
2011-03-08,91,43.0,,0.43,39.13
2011-03-09,85,43.0,,0.43,36.55
2011-03-10,81,43.0,,0.43,34.83
2011-03-11,80,43.0,,0.43,34.4
2011-03-12,85,43.0,,0.43,36.55
2011-03-13,76,43.0,,0.43,32.68
2011-03-14,74,43.0,,0.43,31.82
2011-03-15,72,43.0,,0.43,30.96
2011-03-16,84,43.0,,0.43,36.12
2011-03-17,97,43.0,,0.43,41.71
2011-03-18,100,43.0,,0.43,43.0
2011-03-19,84,43.0,,0.43,36.12
2011-03-20,84,43.0,,0.43,36.12
2011-03-21,74,43.0,,0.43,31.82
2011-03-22,81,43.0,,0.43,34.83
2011-03-23,82,43.0,,0.43,35.26
2011-03-24,86,43.0,,0.43,36.98
2011-03-25,88,43.0,,0.43,37.839999999999996
2011-03-26,77,43.0,,0.43,33.11
2011-03-27,87,43.0,,0.43,37.41
2011-03-28,84,43.0,,0.43,36.12
2011-03-29,80,43.0,,0.43,34.4
2011-03-30,83,43.0,,0.43,35.69
2011-03-31,82,43.0,,0.43,35.26
2011-04-01,50,49.0,False,0.49,24.5
2011-04-02,46,49.0,,0.49,22.54
2011-04-03,48,49.0,,0.49,23.52
2011-04-04,42,49.0,,0.49,20.58
2011-04-05,44,49.0,,0.49,21.56
2011-04-06,46,49.0,,0.49,22.54
2011-04-07,48,49.0,,0.49,23.52
2011-04-08,50,49.0,,0.49,24.5
2011-04-09,46,49.0,,0.49,22.54
2011-04-10,47,49.0,,0.49,23.03
2011-04-11,43,49.0,,0.49,21.07
2011-04-12,44,49.0,,0.49,21.56
2011-04-13,48,49.0,,0.49,23.52
2011-04-14,60,49.0,,0.49,29.4
2011-04-15,54,49.0,,0.49,26.46
2011-04-16,49,49.0,,0.49,24.009999999999998
2011-04-17,49,49.0,,0.49,24.009999999999998
2011-04-18,51,49.0,,0.49,24.99
2011-04-19,49,49.0,,0.49,24.009999999999998
2011-04-20,62,49.0,,0.49,30.38
2011-04-21,62,49.0,,0.49,30.38
2011-04-22,65,49.0,,0.49,31.849999999999998
2011-04-23,62,49.0,,0.49,30.38
2011-04-24,100,49.0,,0.49,49.0
2011-04-25,52,49.0,,0.49,25.48
2011-04-26,48,49.0,,0.49,23.52
2011-04-27,46,49.0,,0.49,22.54
2011-04-28,49,49.0,,0.49,24.009999999999998
2011-04-29,51,49.0,,0.49,24.99
2011-04-30,46,49.0,,0.49,22.54
2011-05-01,39,50.0,False,0.5,19.5
2011-05-02,35,50.0,,0.5,17.5
2011-05-03,36,50.0,,0.5,18.0
2011-05-04,38,50.0,,0.5,19.0
2011-05-05,51,50.0,,0.5,25.5
2011-05-06,52,50.0,,0.5,26.0
2011-05-07,47,50.0,,0.5,23.5
2011-05-08,100,50.0,,0.5,50.0
2011-05-09,39,50.0,,0.5,19.5
2011-05-10,38,50.0,,0.5,19.0
2011-05-11,37,50.0,,0.5,18.5
2011-05-12,41,50.0,,0.5,20.5
2011-05-13,42,50.0,,0.5,21.0
2011-05-14,41,50.0,,0.5,20.5
2011-05-15,39,50.0,,0.5,19.5
2011-05-16,35,50.0,,0.5,17.5
2011-05-17,38,50.0,,0.5,19.0
2011-05-18,41,50.0,,0.5,20.5
2011-05-19,41,50.0,,0.5,20.5
2011-05-20,42,50.0,,0.5,21.0
2011-05-21,41,50.0,,0.5,20.5
2011-05-22,38,50.0,,0.5,19.0
2011-05-23,33,50.0,,0.5,16.5
2011-05-24,37,50.0,,0.5,18.5
2011-05-25,39,50.0,,0.5,19.5
2011-05-26,43,50.0,,0.5,21.5
2011-05-27,43,50.0,,0.5,21.5
2011-05-28,40,50.0,,0.5,20.0
2011-05-29,39,50.0,,0.5,19.5
2011-05-30,37,50.0,,0.5,18.5
2011-05-31,33,50.0,,0.5,16.5
2011-06-01,53,47.0,False,0.47,24.91
2011-06-02,58,47.0,,0.47,27.259999999999998
2011-06-03,65,47.0,,0.47,30.549999999999997
2011-06-04,54,47.0,,0.47,25.38
2011-06-05,54,47.0,,0.47,25.38
2011-06-06,50,47.0,,0.47,23.5
2011-06-07,57,47.0,,0.47,26.79
2011-06-08,56,47.0,,0.47,26.32
2011-06-09,55,47.0,,0.47,25.849999999999998
2011-06-10,57,47.0,,0.47,26.79
2011-06-11,60,47.0,,0.47,28.2
2011-06-12,57,47.0,,0.47,26.79
2011-06-13,48,47.0,,0.47,22.56
2011-06-14,55,47.0,,0.47,25.849999999999998
2011-06-15,54,47.0,,0.47,25.38
2011-06-16,58,47.0,,0.47,27.259999999999998
2011-06-17,60,47.0,,0.47,28.2
2011-06-18,58,47.0,,0.47,27.259999999999998
2011-06-19,100,47.0,,0.47,47.0
2011-06-20,53,47.0,,0.47,24.91
2011-06-21,57,47.0,,0.47,26.79
2011-06-22,50,47.0,,0.47,23.5
2011-06-23,55,47.0,,0.47,25.849999999999998
2011-06-24,57,47.0,,0.47,26.79
2011-06-25,54,47.0,,0.47,25.38
2011-06-26,54,47.0,,0.47,25.38
2011-06-27,52,47.0,,0.47,24.439999999999998
2011-06-28,52,47.0,,0.47,24.439999999999998
2011-06-29,54,47.0,,0.47,25.38
2011-06-30,54,47.0,,0.47,25.38
2011-07-01,87,46.0,False,0.46,40.02
2011-07-02,78,46.0,,0.46,35.88
2011-07-03,78,46.0,,0.46,35.88
2011-07-04,100,46.0,,0.46,46.0
2011-07-05,62,46.0,,0.46,28.52
2011-07-06,72,46.0,,0.46,33.120000000000005
2011-07-07,75,46.0,,0.46,34.5
2011-07-08,79,46.0,,0.46,36.34
2011-07-09,76,46.0,,0.46,34.96
2011-07-10,74,46.0,,0.46,34.04
2011-07-11,67,46.0,,0.46,30.82
2011-07-12,71,46.0,,0.46,32.660000000000004
2011-07-13,68,46.0,,0.46,31.28
2011-07-14,80,46.0,,0.46,36.800000000000004
2011-07-15,74,46.0,,0.46,34.04
2011-07-16,72,46.0,,0.46,33.120000000000005
2011-07-17,71,46.0,,0.46,32.660000000000004
2011-07-18,71,46.0,,0.46,32.660000000000004
2011-07-19,69,46.0,,0.46,31.740000000000002
2011-07-20,73,46.0,,0.46,33.58
2011-07-21,77,46.0,,0.46,35.42
2011-07-22,76,46.0,,0.46,34.96
2011-07-23,70,46.0,,0.46,32.2
2011-07-24,74,46.0,,0.46,34.04
2011-07-25,69,46.0,,0.46,31.740000000000002
2011-07-26,74,46.0,,0.46,34.04
2011-07-27,75,46.0,,0.46,34.5
2011-07-28,73,46.0,,0.46,33.58
2011-07-29,73,46.0,,0.46,33.58
2011-07-30,78,46.0,,0.46,35.88
2011-07-31,74,46.0,,0.46,34.04
2011-08-01,85,44.0,False,0.44,37.4
2011-08-02,92,44.0,,0.44,40.48
2011-08-03,90,44.0,,0.44,39.6
2011-08-04,94,44.0,,0.44,41.36
2011-08-05,98,44.0,,0.44,43.12
2011-08-06,96,44.0,,0.44,42.24
2011-08-07,86,44.0,,0.44,37.84
2011-08-08,86,44.0,,0.44,37.84
2011-08-09,88,44.0,,0.44,38.72
2011-08-10,90,44.0,,0.44,39.6
2011-08-11,84,44.0,,0.44,36.96
2011-08-12,100,44.0,,0.44,44.0
2011-08-13,90,44.0,,0.44,39.6
2011-08-14,84,44.0,,0.44,36.96
2011-08-15,86,44.0,,0.44,37.84
2011-08-16,90,44.0,,0.44,39.6
2011-08-17,95,44.0,,0.44,41.8
2011-08-18,90,44.0,,0.44,39.6
2011-08-19,92,44.0,,0.44,40.48
2011-08-20,90,44.0,,0.44,39.6
2011-08-21,89,44.0,,0.44,39.160000000000004
2011-08-22,80,44.0,,0.44,35.2
2011-08-23,80,44.0,,0.44,35.2
2011-08-24,87,44.0,,0.44,38.28
2011-08-25,93,44.0,,0.44,40.92
