date,markets_unscaled,markets_monthly,isPartial,scale,markets
2018-11-28,87,51.0,,0.51,44.37
2018-11-29,82,51.0,,0.51,41.82
2018-11-30,76,51.0,,0.51,38.76
2018-12-01,51,59.0,False,0.59,30.09
2018-12-02,58,59.0,,0.59,34.22
2018-12-03,80,59.0,,0.59,47.199999999999996
2018-12-04,74,59.0,,0.59,43.66
2018-12-05,88,59.0,,0.59,51.919999999999995
2018-12-06,72,59.0,,0.59,42.48
2018-12-07,57,59.0,,0.59,33.629999999999995
2018-12-08,47,59.0,,0.59,27.729999999999997
2018-12-09,46,59.0,,0.59,27.139999999999997
2018-12-10,54,59.0,,0.59,31.86
2018-12-11,54,59.0,,0.59,31.86
2018-12-12,58,59.0,,0.59,34.22
2018-12-13,55,59.0,,0.59,32.449999999999996
2018-12-14,53,59.0,,0.59,31.27
2018-12-15,41,59.0,,0.59,24.189999999999998
2018-12-16,38,59.0,,0.59,22.419999999999998
2018-12-17,55,59.0,,0.59,32.449999999999996
2018-12-18,52,59.0,,0.59,30.68
2018-12-19,62,59.0,,0.59,36.58
2018-12-20,58,59.0,,0.59,34.22
2018-12-21,70,59.0,,0.59,41.3
2018-12-22,48,59.0,,0.59,28.32
2018-12-23,48,59.0,,0.59,28.32
2018-12-24,100,59.0,,0.59,59.0
2018-12-25,76,59.0,,0.59,44.839999999999996
2018-12-26,75,59.0,,0.59,44.25
2018-12-27,68,59.0,,0.59,40.12
2018-12-28,60,59.0,,0.59,35.4
2018-12-29,48,59.0,,0.59,28.32
2018-12-30,43,59.0,,0.59,25.369999999999997
2018-12-31,66,59.0,,0.59,38.94
2019-01-01,69,46.0,False,0.46,31.740000000000002
2019-01-02,85,46.0,,0.46,39.1
2019-01-03,89,46.0,,0.46,40.940000000000005
2019-01-04,95,46.0,,0.46,43.7
2019-01-05,67,46.0,,0.46,30.82
2019-01-06,75,46.0,,0.46,34.5
2019-01-07,86,46.0,,0.46,39.56
2019-01-08,83,46.0,,0.46,38.18
2019-01-09,88,46.0,,0.46,40.480000000000004
2019-01-10,77,46.0,,0.46,35.42
2019-01-11,79,46.0,,0.46,36.34
2019-01-12,64,46.0,,0.46,29.44
2019-01-13,50,46.0,,0.46,23.0
2019-01-14,76,46.0,,0.46,34.96
2019-01-15,80,46.0,,0.46,36.800000000000004
2019-01-16,87,46.0,,0.46,40.02
2019-01-17,78,46.0,,0.46,35.88
2019-01-18,86,46.0,,0.46,39.56
2019-01-19,71,46.0,,0.46,32.660000000000004
2019-01-20,63,46.0,,0.46,28.98
2019-01-21,100,46.0,,0.46,46.0
2019-01-22,85,46.0,,0.46,39.1
2019-01-23,80,46.0,,0.46,36.800000000000004
2019-01-24,96,46.0,,0.46,44.160000000000004
2019-01-25,73,46.0,,0.46,33.58
2019-01-26,70,46.0,,0.46,32.2
2019-01-27,65,46.0,,0.46,29.900000000000002
2019-01-28,74,46.0,,0.46,34.04
2019-01-29,79,46.0,,0.46,36.34
2019-01-30,72,46.0,,0.46,33.120000000000005
2019-01-31,76,46.0,,0.46,34.96
2019-02-01,84,48.0,False,0.48,40.32
2019-02-02,72,48.0,,0.48,34.56
2019-02-03,70,48.0,,0.48,33.6
2019-02-04,78,48.0,,0.48,37.44
2019-02-05,78,48.0,,0.48,37.44
2019-02-06,81,48.0,,0.48,38.879999999999995
2019-02-07,92,48.0,,0.48,44.16
2019-02-08,85,48.0,,0.48,40.8
2019-02-09,76,48.0,,0.48,36.48
2019-02-10,68,48.0,,0.48,32.64
2019-02-11,87,48.0,,0.48,41.76
2019-02-12,79,48.0,,0.48,37.92
2019-02-13,83,48.0,,0.48,39.839999999999996
2019-02-14,85,48.0,,0.48,40.8
2019-02-15,89,48.0,,0.48,42.72
2019-02-16,72,48.0,,0.48,34.56
2019-02-17,81,48.0,,0.48,38.879999999999995
2019-02-18,100,48.0,,0.48,48.0
2019-02-19,79,48.0,,0.48,37.92
2019-02-20,82,48.0,,0.48,39.36
2019-02-21,88,48.0,,0.48,42.239999999999995
2019-02-22,79,48.0,,0.48,37.92
2019-02-23,74,48.0,,0.48,35.519999999999996
2019-02-24,76,48.0,,0.48,36.48
2019-02-25,79,48.0,,0.48,37.92
2019-02-26,80,48.0,,0.48,38.4
2019-02-27,83,48.0,,0.48,39.839999999999996
2019-02-28,75,48.0,,0.48,36.0
2019-03-01,79,48.0,False,0.48,37.92
2019-03-02,76,48.0,,0.48,36.48
2019-03-03,76,48.0,,0.48,36.48
2019-03-04,88,48.0,,0.48,42.239999999999995
2019-03-05,93,48.0,,0.48,44.64
2019-03-06,77,48.0,,0.48,36.96
2019-03-07,78,48.0,,0.48,37.44
2019-03-08,87,48.0,,0.48,41.76
2019-03-09,80,48.0,,0.48,38.4
2019-03-10,70,48.0,,0.48,33.6
2019-03-11,73,48.0,,0.48,35.04
2019-03-12,74,48.0,,0.48,35.519999999999996
2019-03-13,84,48.0,,0.48,40.32
2019-03-14,81,48.0,,0.48,38.879999999999995
2019-03-15,93,48.0,,0.48,44.64
2019-03-16,84,48.0,,0.48,40.32
2019-03-17,77,48.0,,0.48,36.96
2019-03-18,87,48.0,,0.48,41.76
2019-03-19,95,48.0,,0.48,45.6
2019-03-20,84,48.0,,0.48,40.32
2019-03-21,75,48.0,,0.48,36.0
2019-03-22,92,48.0,,0.48,44.16
2019-03-23,88,48.0,,0.48,42.239999999999995
2019-03-24,91,48.0,,0.48,43.68
2019-03-25,93,48.0,,0.48,44.64
2019-03-26,100,48.0,,0.48,48.0
2019-03-27,87,48.0,,0.48,41.76
2019-03-28,88,48.0,,0.48,42.239999999999995
2019-03-29,100,48.0,,0.48,48.0
2019-03-30,76,48.0,,0.48,36.48
2019-03-31,98,48.0,,0.48,47.04
2019-04-01,73,51.0,False,0.51,37.230000000000004
2019-04-02,86,51.0,,0.51,43.86
2019-04-03,78,51.0,,0.51,39.78
2019-04-04,75,51.0,,0.51,38.25
2019-04-05,92,51.0,,0.51,46.92
2019-04-06,87,51.0,,0.51,44.37
2019-04-07,75,51.0,,0.51,38.25
2019-04-08,83,51.0,,0.51,42.33
2019-04-09,87,51.0,,0.51,44.37
2019-04-10,80,51.0,,0.51,40.8
2019-04-11,76,51.0,,0.51,38.76
2019-04-12,75,51.0,,0.51,38.25
2019-04-13,70,51.0,,0.51,35.7
2019-04-14,61,51.0,,0.51,31.11
2019-04-15,72,51.0,,0.51,36.72
2019-04-16,69,51.0,,0.51,35.19
2019-04-17,81,51.0,,0.51,41.31
2019-04-18,72,51.0,,0.51,36.72
2019-04-19,100,51.0,,0.51,51.0
2019-04-20,75,51.0,,0.51,38.25
2019-04-21,70,51.0,,0.51,35.7
2019-04-22,80,51.0,,0.51,40.8
2019-04-23,74,51.0,,0.51,37.74
2019-04-24,70,51.0,,0.51,35.7
2019-04-25,86,51.0,,0.51,43.86
2019-04-26,68,51.0,,0.51,34.68
2019-04-27,72,51.0,,0.51,36.72
2019-04-28,65,51.0,,0.51,33.15
2019-04-29,78,51.0,,0.51,39.78
2019-04-30,69,51.0,,0.51,35.19
2019-05-01,68,53.0,False,0.53,36.04
2019-05-02,80,53.0,,0.53,42.400000000000006
2019-05-03,64,53.0,,0.53,33.92
2019-05-04,66,53.0,,0.53,34.980000000000004
2019-05-05,68,53.0,,0.53,36.04
2019-05-06,83,53.0,,0.53,43.99
2019-05-07,82,53.0,,0.53,43.46
2019-05-08,84,53.0,,0.53,44.52
2019-05-09,77,53.0,,0.53,40.81
2019-05-10,87,53.0,,0.53,46.11
2019-05-11,74,53.0,,0.53,39.22
2019-05-12,68,53.0,,0.53,36.04
2019-05-13,90,53.0,,0.53,47.7
2019-05-14,100,53.0,,0.53,53.0
2019-05-15,82,53.0,,0.53,43.46
2019-05-16,69,53.0,,0.53,36.57
2019-05-17,76,53.0,,0.53,40.28
2019-05-18,64,53.0,,0.53,33.92
2019-05-19,74,53.0,,0.53,39.22
2019-05-20,62,53.0,,0.53,32.86
2019-05-21,72,53.0,,0.53,38.160000000000004
2019-05-22,75,53.0,,0.53,39.75
2019-05-23,83,53.0,,0.53,43.99
2019-05-24,81,53.0,,0.53,42.93
2019-05-25,84,53.0,,0.53,44.52
2019-05-26,88,53.0,,0.53,46.64
2019-05-27,80,53.0,,0.53,42.400000000000006
2019-05-28,65,53.0,,0.53,34.45
2019-05-29,82,53.0,,0.53,43.46
2019-05-30,77,53.0,,0.53,40.81
2019-05-31,75,53.0,,0.53,39.75
2019-06-01,77,54.0,False,0.54,41.580000000000005
2019-06-02,90,54.0,,0.54,48.6
2019-06-03,73,54.0,,0.54,39.42
2019-06-04,90,54.0,,0.54,48.6
2019-06-05,74,54.0,,0.54,39.96
2019-06-06,80,54.0,,0.54,43.2
2019-06-07,82,54.0,,0.54,44.28
2019-06-08,72,54.0,,0.54,38.88
2019-06-09,79,54.0,,0.54,42.660000000000004
2019-06-10,88,54.0,,0.54,47.52
2019-06-11,87,54.0,,0.54,46.980000000000004
2019-06-12,78,54.0,,0.54,42.120000000000005
2019-06-13,97,54.0,,0.54,52.38
2019-06-14,92,54.0,,0.54,49.68000000000001
2019-06-15,85,54.0,,0.54,45.900000000000006
2019-06-16,100,54.0,,0.54,54.0
2019-06-17,78,54.0,,0.54,42.120000000000005
2019-06-18,93,54.0,,0.54,50.220000000000006
2019-06-19,95,54.0,,0.54,51.300000000000004
2019-06-20,85,54.0,,0.54,45.900000000000006
2019-06-21,92,54.0,,0.54,49.68000000000001
2019-06-22,95,54.0,,0.54,51.300000000000004
2019-06-23,96,54.0,,0.54,51.84
2019-06-24,84,54.0,,0.54,45.36
2019-06-25,84,54.0,,0.54,45.36
2019-06-26,77,54.0,,0.54,41.580000000000005
2019-06-27,86,54.0,,0.54,46.440000000000005
2019-06-28,80,54.0,,0.54,43.2
2019-06-29,75,54.0,,0.54,40.5
2019-06-30,100,54.0,,0.54,54.0
2019-07-01,82,55.0,False,0.55,45.1
2019-07-02,83,55.0,,0.55,45.650000000000006
2019-07-03,92,55.0,,0.55,50.6
2019-07-04,77,55.0,,0.55,42.35
2019-07-05,100,55.0,,0.55,55.00000000000001
2019-07-06,79,55.0,,0.55,43.45
2019-07-07,81,55.0,,0.55,44.550000000000004
2019-07-08,72,55.0,,0.55,39.6
2019-07-09,81,55.0,,0.55,44.550000000000004
2019-07-10,80,55.0,,0.55,44.0
2019-07-11,87,55.0,,0.55,47.85
2019-07-12,90,55.0,,0.55,49.50000000000001
2019-07-13,92,55.0,,0.55,50.6
2019-07-14,84,55.0,,0.55,46.2
2019-07-15,79,55.0,,0.55,43.45
2019-07-16,65,55.0,,0.55,35.75
2019-07-17,70,55.0,,0.55,38.5
2019-07-18,79,55.0,,0.55,43.45
2019-07-19,72,55.0,,0.55,39.6
2019-07-20,86,55.0,,0.55,47.300000000000004
2019-07-21,71,55.0,,0.55,39.050000000000004
2019-07-22,70,55.0,,0.55,38.5
2019-07-23,74,55.0,,0.55,40.7
2019-07-24,78,55.0,,0.55,42.900000000000006
2019-07-25,77,55.0,,0.55,42.35
2019-07-26,75,55.0,,0.55,41.25
2019-07-27,88,55.0,,0.55,48.400000000000006
2019-07-28,81,55.0,,0.55,44.550000000000004
2019-07-29,75,55.0,,0.55,41.25
2019-07-30,71,55.0,,0.55,39.050000000000004
2019-07-31,78,55.0,,0.55,42.900000000000006
2019-08-01,83,58.0,False,0.58,48.13999999999999
2019-08-02,77,58.0,,0.58,44.66
2019-08-03,93,58.0,,0.58,53.94
2019-08-04,69,58.0,,0.58,40.019999999999996
2019-08-05,100,58.0,,0.58,57.99999999999999
2019-08-06,96,58.0,,0.58,55.67999999999999
2019-08-07,80,58.0,,0.58,46.4
2019-08-08,90,58.0,,0.58,52.199999999999996
2019-08-09,92,58.0,,0.58,53.36
2019-08-10,89,58.0,,0.58,51.62
2019-08-11,87,58.0,,0.58,50.459999999999994
2019-08-12,76,58.0,,0.58,44.08
2019-08-13,76,58.0,,0.58,44.08
2019-08-14,99,58.0,,0.58,57.419999999999995
2019-08-15,97,58.0,,0.58,56.26
2019-08-16,87,58.0,,0.58,50.459999999999994
2019-08-17,91,58.0,,0.58,52.779999999999994
2019-08-18,83,58.0,,0.58,48.13999999999999
2019-08-19,90,58.0,,0.58,52.199999999999996
2019-08-20,72,58.0,,0.58,41.76
2019-08-21,74,58.0,,0.58,42.919999999999995
2019-08-22,75,58.0,,0.58,43.5
2019-08-23,86,58.0,,0.58,49.879999999999995
2019-08-24,88,58.0,,0.58,51.04
2019-08-25,80,58.0,,0.58,46.4
2019-08-26,88,58.0,,0.58,51.04
2019-08-27,81,58.0,,0.58,46.98
2019-08-28,76,58.0,,0.58,44.08
2019-08-29,77,58.0,,0.58,44.66
2019-08-30,78,58.0,,0.58,45.239999999999995
2019-08-31,74,58.0,,0.58,42.919999999999995
2019-09-01,88,52.0,False,0.52,45.760000000000005
2019-09-02,71,52.0,,0.52,36.92
2019-09-03,94,52.0,,0.52,48.88
2019-09-04,80,52.0,,0.52,41.6
2019-09-05,95,52.0,,0.52,49.4
2019-09-06,94,52.0,,0.52,48.88
2019-09-07,80,52.0,,0.52,41.6
2019-09-08,79,52.0,,0.52,41.08
2019-09-09,80,52.0,,0.52,41.6
2019-09-10,82,52.0,,0.52,42.64
2019-09-11,89,52.0,,0.52,46.28
2019-09-12,80,52.0,,0.52,41.6
2019-09-13,82,52.0,,0.52,42.64
2019-09-14,84,52.0,,0.52,43.68
2019-09-15,85,52.0,,0.52,44.2
2019-09-16,100,52.0,,0.52,52.0
2019-09-17,78,52.0,,0.52,40.56
2019-09-18,88,52.0,,0.52,45.760000000000005
2019-09-19,86,52.0,,0.52,44.72
2019-09-20,81,52.0,,0.52,42.120000000000005
2019-09-21,81,52.0,,0.52,42.120000000000005
2019-09-22,87,52.0,,0.52,45.24
2019-09-23,93,52.0,,0.52,48.36
2019-09-24,88,52.0,,0.52,45.760000000000005
2019-09-25,87,52.0,,0.52,45.24
2019-09-26,85,52.0,,0.52,44.2
2019-09-27,89,52.0,,0.52,46.28
2019-09-28,85,52.0,,0.52,44.2
2019-09-29,79,52.0,,0.52,41.08
2019-09-30,80,52.0,,0.52,41.6
2019-10-01,85,50.0,False,0.5,42.5
2019-10-02,90,50.0,,0.5,45.0
2019-10-03,98,50.0,,0.5,49.0
2019-10-04,90,50.0,,0.5,45.0
2019-10-05,84,50.0,,0.5,42.0
2019-10-06,80,50.0,,0.5,40.0
2019-10-07,96,50.0,,0.5,48.0
2019-10-08,95,50.0,,0.5,47.5
2019-10-09,86,50.0,,0.5,43.0
2019-10-10,89,50.0,,0.5,44.5
2019-10-11,95,50.0,,0.5,47.5
2019-10-12,85,50.0,,0.5,42.5
2019-10-13,96,50.0,,0.5,48.0
2019-10-14,100,50.0,,0.5,50.0
2019-10-15,80,50.0,,0.5,40.0
2019-10-16,82,50.0,,0.5,41.0
2019-10-17,87,50.0,,0.5,43.5
2019-10-18,78,50.0,,0.5,39.0
2019-10-19,69,50.0,,0.5,34.5
2019-10-20,81,50.0,,0.5,40.5
2019-10-21,99,50.0,,0.5,49.5
2019-10-22,84,50.0,,0.5,42.0
2019-10-23,93,50.0,,0.5,46.5
2019-10-24,87,50.0,,0.5,43.5
2019-10-25,90,50.0,,0.5,45.0
2019-10-26,73,50.0,,0.5,36.5
2019-10-27,70,50.0,,0.5,35.0
2019-10-28,87,50.0,,0.5,43.5
2019-10-29,86,50.0,,0.5,43.0
2019-10-30,80,50.0,,0.5,40.0
2019-10-31,83,50.0,,0.5,41.5
2019-11-01,75,49.0,False,0.49,36.75
2019-11-02,70,49.0,,0.49,34.3
2019-11-03,69,49.0,,0.49,33.81
2019-11-04,88,49.0,,0.49,43.12
2019-11-05,79,49.0,,0.49,38.71
2019-11-06,94,49.0,,0.49,46.06
2019-11-07,84,49.0,,0.49,41.16
2019-11-08,92,49.0,,0.49,45.08
2019-11-09,81,49.0,,0.49,39.69
2019-11-10,75,49.0,,0.49,36.75
2019-11-11,95,49.0,,0.49,46.55
2019-11-12,82,49.0,,0.49,40.18
2019-11-13,82,49.0,,0.49,40.18
2019-11-14,89,49.0,,0.49,43.61
2019-11-15,89,49.0,,0.49,43.61
2019-11-16,85,49.0,,0.49,41.65
2019-11-17,66,49.0,,0.49,32.339999999999996
2019-11-18,85,49.0,,0.49,41.65
2019-11-19,83,49.0,,0.49,40.67
2019-11-20,81,49.0,,0.49,39.69
2019-11-21,86,49.0,,0.49,42.14
2019-11-22,75,49.0,,0.49,36.75
2019-11-23,85,49.0,,0.49,41.65
2019-11-24,76,49.0,,0.49,37.24
2019-11-25,87,49.0,,0.49,42.63
2019-11-26,88,49.0,,0.49,43.12
2019-11-27,100,49.0,,0.49,49.0
2019-11-28,87,49.0,,0.49,42.63
2019-11-29,83,49.0,,0.49,40.67
2019-11-30,73,49.0,,0.49,35.769999999999996
2019-12-01,63,49.0,False,0.49,30.87
2019-12-02,71,49.0,,0.49,34.79
2019-12-03,86,49.0,,0.49,42.14
2019-12-04,84,49.0,,0.49,41.16
2019-12-05,79,49.0,,0.49,38.71
2019-12-06,88,49.0,,0.49,43.12
2019-12-07,78,49.0,,0.49,38.22
2019-12-08,64,49.0,,0.49,31.36
2019-12-09,78,49.0,,0.49,38.22
2019-12-10,84,49.0,,0.49,41.16
2019-12-11,88,49.0,,0.49,43.12
2019-12-12,85,49.0,,0.49,41.65
2019-12-13,96,49.0,,0.49,47.04
2019-12-14,78,49.0,,0.49,38.22
2019-12-15,77,49.0,,0.49,37.73
2019-12-16,77,49.0,,0.49,37.73
2019-12-17,73,49.0,,0.49,35.769999999999996
2019-12-18,72,49.0,,0.49,35.28
2019-12-19,81,49.0,,0.49,39.69
2019-12-20,84,49.0,,0.49,41.16
2019-12-21,69,49.0,,0.49,33.81
2019-12-22,73,49.0,,0.49,35.769999999999996
2019-12-23,77,49.0,,0.49,37.73
2019-12-24,97,49.0,,0.49,47.53
2019-12-25,98,49.0,,0.49,48.019999999999996
2019-12-26,77,49.0,,0.49,37.73
2019-12-27,73,49.0,,0.49,35.769999999999996
2019-12-28,70,49.0,,0.49,34.3
2019-12-29,66,49.0,,0.49,32.339999999999996
2019-12-30,82,49.0,,0.49,40.18
2019-12-31,100,49.0,,0.49,49.0
2020-01-01,67,49.0,False,0.49,32.83
2020-01-02,69,49.0,,0.49,33.81
2020-01-03,80,49.0,,0.49,39.2
2020-01-04,73,49.0,,0.49,35.769999999999996
2020-01-05,54,49.0,,0.49,26.46
2020-01-06,79,49.0,,0.49,38.71
2020-01-07,76,49.0,,0.49,37.24
2020-01-08,71,49.0,,0.49,34.79
2020-01-09,64,49.0,,0.49,31.36
2020-01-10,74,49.0,,0.49,36.26
2020-01-11,61,49.0,,0.49,29.89
2020-01-12,62,49.0,,0.49,30.38
2020-01-13,74,49.0,,0.49,36.26
2020-01-14,72,49.0,,0.49,35.28
2020-01-15,76,49.0,,0.49,37.24
2020-01-16,73,49.0,,0.49,35.769999999999996
2020-01-17,80,49.0,,0.49,39.2
2020-01-18,70,49.0,,0.49,34.3
2020-01-19,67,49.0,,0.49,32.83
2020-01-20,100,49.0,,0.49,49.0
2020-01-21,79,49.0,,0.49,38.71
2020-01-22,80,49.0,,0.49,39.2
2020-01-23,83,49.0,,0.49,40.67
2020-01-24,80,49.0,,0.49,39.2
2020-01-25,73,49.0,,0.49,35.769999999999996
2020-01-26,64,49.0,,0.49,31.36
2020-01-27,86,49.0,,0.49,42.14
2020-01-28,85,49.0,,0.49,41.65
2020-01-29,81,49.0,,0.49,39.69
2020-01-30,84,49.0,,0.49,41.16
2020-01-31,91,49.0,,0.49,44.589999999999996
2020-02-01,45,59.0,False,0.59,26.549999999999997
2020-02-02,44,59.0,,0.59,25.959999999999997
2020-02-03,56,59.0,,0.59,33.04
2020-02-04,57,59.0,,0.59,33.629999999999995
2020-02-05,53,59.0,,0.59,31.27
2020-02-06,49,59.0,,0.59,28.91
2020-02-07,51,59.0,,0.59,30.09
2020-02-08,44,59.0,,0.59,25.959999999999997
2020-02-09,43,59.0,,0.59,25.369999999999997
2020-02-10,49,59.0,,0.59,28.91
2020-02-11,51,59.0,,0.59,30.09
2020-02-12,53,59.0,,0.59,31.27
2020-02-13,51,59.0,,0.59,30.09
2020-02-14,50,59.0,,0.59,29.5
2020-02-15,47,59.0,,0.59,27.729999999999997
2020-02-16,48,59.0,,0.59,28.32
2020-02-17,64,59.0,,0.59,37.76
2020-02-18,54,59.0,,0.59,31.86
2020-02-19,47,59.0,,0.59,27.729999999999997
2020-02-20,54,59.0,,0.59,31.86
2020-02-21,49,59.0,,0.59,28.91
2020-02-22,47,59.0,,0.59,27.729999999999997
2020-02-23,46,59.0,,0.59,27.139999999999997
2020-02-24,72,59.0,,0.59,42.48
2020-02-25,82,59.0,,0.59,48.379999999999995
2020-02-26,69,59.0,,0.59,40.71
2020-02-27,80,59.0,,0.59,47.199999999999996
2020-02-28,100,59.0,,0.59,59.0
2020-02-29,50,59.0,,0.59,29.5
2020-03-01,44,100.0,False,1.0,44.0
2020-03-02,60,100.0,,1.0,60.0
2020-03-03,51,100.0,,1.0,51.0
2020-03-04,47,100.0,,1.0,47.0
2020-03-05,42,100.0,,1.0,42.0
2020-03-06,48,100.0,,1.0,48.0
2020-03-07,32,100.0,,1.0,32.0
2020-03-08,34,100.0,,1.0,34.0
2020-03-09,94,100.0,,1.0,94.0
2020-03-10,68,100.0,,1.0,68.0
2020-03-11,58,100.0,,1.0,58.0
2020-03-12,88,100.0,,1.0,88.0
2020-03-13,86,100.0,,1.0,86.0
2020-03-14,53,100.0,,1.0,53.0
2020-03-15,59,100.0,,1.0,59.0
2020-03-16,100,100.0,,1.0,100.0
2020-03-17,70,100.0,,1.0,70.0
2020-03-18,80,100.0,,1.0,80.0
2020-03-19,81,100.0,,1.0,81.0
2020-03-20,74,100.0,,1.0,74.0
2020-03-21,49,100.0,,1.0,49.0
2020-03-22,55,100.0,,1.0,55.0
2020-03-23,69,100.0,,1.0,69.0
2020-03-24,65,100.0,,1.0,65.0
2020-03-25,66,100.0,,1.0,66.0
2020-03-26,57,100.0,,1.0,57.0
2020-03-27,56,100.0,,1.0,56.0
2020-03-28,33,100.0,,1.0,33.0
2020-03-29,44,100.0,,1.0,44.0
2020-03-30,59,100.0,,1.0,59.0
2020-03-31,64,100.0,,1.0,64.0
2020-04-01,68,72.0,False,0.72,48.96
2020-04-02,71,72.0,,0.72,51.12
2020-04-03,61,72.0,,0.72,43.92
2020-04-04,55,72.0,,0.72,39.6
2020-04-05,51,72.0,,0.72,36.72
2020-04-06,72,72.0,,0.72,51.839999999999996
2020-04-07,73,72.0,,0.72,52.559999999999995
2020-04-08,68,72.0,,0.72,48.96
2020-04-09,75,72.0,,0.72,54.0
2020-04-10,100,72.0,,0.72,72.0
2020-04-11,54,72.0,,0.72,38.879999999999995
2020-04-12,49,72.0,,0.72,35.28
2020-04-13,62,72.0,,0.72,44.64
2020-04-14,55,72.0,,0.72,39.6
2020-04-15,61,72.0,,0.72,43.92
2020-04-16,54,72.0,,0.72,38.879999999999995
2020-04-17,52,72.0,,0.72,37.44
2020-04-18,38,72.0,,0.72,27.36
2020-04-19,39,72.0,,0.72,28.08
2020-04-20,50,72.0,,0.72,36.0
2020-04-21,49,72.0,,0.72,35.28
2020-04-22,50,72.0,,0.72,36.0
2020-04-23,48,72.0,,0.72,34.56
2020-04-24,42,72.0,,0.72,30.24
2020-04-25,39,72.0,,0.72,28.08
2020-04-26,40,72.0,,0.72,28.799999999999997
2020-04-27,50,72.0,,0.72,36.0
2020-04-28,53,72.0,,0.72,38.16
2020-04-29,53,72.0,,0.72,38.16
2020-04-30,49,72.0,,0.72,35.28
2020-05-01,98,56.0,False,0.56,54.88
2020-05-02,74,56.0,,0.56,41.440000000000005
2020-05-03,79,56.0,,0.56,44.24
2020-05-04,100,56.0,,0.56,56.00000000000001
2020-05-05,95,56.0,,0.56,53.2
2020-05-06,86,56.0,,0.56,48.160000000000004
2020-05-07,92,56.0,,0.56,51.52
2020-05-08,90,56.0,,0.56,50.400000000000006
2020-05-09,96,56.0,,0.56,53.760000000000005
2020-05-10,82,56.0,,0.56,45.92
2020-05-11,82,56.0,,0.56,45.92
2020-05-12,91,56.0,,0.56,50.96000000000001
2020-05-13,85,56.0,,0.56,47.6
2020-05-14,77,56.0,,0.56,43.120000000000005
2020-05-15,90,56.0,,0.56,50.400000000000006
2020-05-16,78,56.0,,0.56,43.68000000000001
2020-05-17,71,56.0,,0.56,39.760000000000005
2020-05-18,88,56.0,,0.56,49.28
2020-05-19,75,56.0,,0.56,42.00000000000001
2020-05-20,91,56.0,,0.56,50.96000000000001
2020-05-21,84,56.0,,0.56,47.040000000000006
2020-05-22,87,56.0,,0.56,48.720000000000006
2020-05-23,79,56.0,,0.56,44.24
2020-05-24,71,56.0,,0.56,39.760000000000005
2020-05-25,80,56.0,,0.56,44.800000000000004
2020-05-26,74,56.0,,0.56,41.440000000000005
2020-05-27,69,56.0,,0.56,38.64
2020-05-28,86,56.0,,0.56,48.160000000000004
2020-05-29,85,56.0,,0.56,47.6
2020-05-30,71,56.0,,0.56,39.760000000000005
2020-05-31,77,56.0,,0.56,43.120000000000005
2020-06-01,74,56.0,False,0.56,41.440000000000005
2020-06-02,78,56.0,,0.56,43.68000000000001
2020-06-03,79,56.0,,0.56,44.24
2020-06-04,83,56.0,,0.56,46.480000000000004
2020-06-05,98,56.0,,0.56,54.88
2020-06-06,81,56.0,,0.56,45.36000000000001
2020-06-07,76,56.0,,0.56,42.56
2020-06-08,88,56.0,,0.56,49.28
2020-06-09,84,56.0,,0.56,47.040000000000006
2020-06-10,86,56.0,,0.56,48.160000000000004
2020-06-11,100,56.0,,0.56,56.00000000000001
2020-06-12,98,56.0,,0.56,54.88
2020-06-13,75,56.0,,0.56,42.00000000000001
2020-06-14,85,56.0,,0.56,47.6
2020-06-15,85,56.0,,0.56,47.6
2020-06-16,88,56.0,,0.56,49.28
2020-06-17,83,56.0,,0.56,46.480000000000004
2020-06-18,91,56.0,,0.56,50.96000000000001
2020-06-19,80,56.0,,0.56,44.800000000000004
2020-06-20,86,56.0,,0.56,48.160000000000004
2020-06-21,76,56.0,,0.56,42.56
2020-06-22,75,56.0,,0.56,42.00000000000001
2020-06-23,81,56.0,,0.56,45.36000000000001
2020-06-24,88,56.0,,0.56,49.28
2020-06-25,88,56.0,,0.56,49.28
2020-06-26,85,56.0,,0.56,47.6
2020-06-27,73,56.0,,0.56,40.88
2020-06-28,84,56.0,,0.56,47.040000000000006
2020-06-29,90,56.0,,0.56,50.400000000000006
2020-06-30,78,56.0,,0.56,43.68000000000001
2020-07-01,66,55.0,False,0.55,36.300000000000004
2020-07-02,87,55.0,,0.55,47.85
2020-07-03,100,55.0,,0.55,55.00000000000001
2020-07-04,72,55.0,,0.55,39.6
2020-07-05,61,55.0,,0.55,33.550000000000004
2020-07-06,79,55.0,,0.55,43.45
2020-07-07,78,55.0,,0.55,42.900000000000006
2020-07-08,81,55.0,,0.55,44.550000000000004
2020-07-09,77,55.0,,0.55,42.35
2020-07-10,81,55.0,,0.55,44.550000000000004
2020-07-11,74,55.0,,0.55,40.7
2020-07-12,67,55.0,,0.55,36.85
2020-07-13,78,55.0,,0.55,42.900000000000006
2020-07-14,76,55.0,,0.55,41.800000000000004
2020-07-15,66,55.0,,0.55,36.300000000000004
2020-07-16,77,55.0,,0.55,42.35
2020-07-17,69,55.0,,0.55,37.95
2020-07-18,63,55.0,,0.55,34.650000000000006
2020-07-19,66,55.0,,0.55,36.300000000000004
2020-07-20,79,55.0,,0.55,43.45
2020-07-21,74,55.0,,0.55,40.7
2020-07-22,66,55.0,,0.55,36.300000000000004
2020-07-23,73,55.0,,0.55,40.150000000000006
2020-07-24,68,55.0,,0.55,37.400000000000006
