date,fun_unscaled,fun_monthly,isPartial,scale,fun
2019-03-07,83,72.0,,0.72,59.76
2019-03-08,90,72.0,,0.72,64.8
2019-03-09,100,72.0,,0.72,72.0
2019-03-10,87,72.0,,0.72,62.64
2019-03-11,84,72.0,,0.72,60.48
2019-03-12,90,72.0,,0.72,64.8
2019-03-13,82,72.0,,0.72,59.04
2019-03-14,87,72.0,,0.72,62.64
2019-03-15,90,72.0,,0.72,64.8
2019-03-16,99,72.0,,0.72,71.28
2019-03-17,87,72.0,,0.72,62.64
2019-03-18,86,72.0,,0.72,61.919999999999995
2019-03-19,86,72.0,,0.72,61.919999999999995
2019-03-20,85,72.0,,0.72,61.199999999999996
2019-03-21,87,72.0,,0.72,62.64
2019-03-22,91,72.0,,0.72,65.52
2019-03-23,98,72.0,,0.72,70.56
2019-03-24,89,72.0,,0.72,64.08
2019-03-25,83,72.0,,0.72,59.76
2019-03-26,85,72.0,,0.72,61.199999999999996
2019-03-27,84,72.0,,0.72,60.48
2019-03-28,87,72.0,,0.72,62.64
2019-03-29,91,72.0,,0.72,65.52
2019-03-30,97,72.0,,0.72,69.84
2019-03-31,87,72.0,,0.72,62.64
2019-04-01,81,70.0,False,0.7,56.699999999999996
2019-04-02,85,70.0,,0.7,59.49999999999999
2019-04-03,85,70.0,,0.7,59.49999999999999
2019-04-04,87,70.0,,0.7,60.9
2019-04-05,97,70.0,,0.7,67.89999999999999
2019-04-06,100,70.0,,0.7,70.0
2019-04-07,84,70.0,,0.7,58.8
2019-04-08,79,70.0,,0.7,55.3
2019-04-09,83,70.0,,0.7,58.099999999999994
2019-04-10,89,70.0,,0.7,62.3
2019-04-11,86,70.0,,0.7,60.199999999999996
2019-04-12,90,70.0,,0.7,62.99999999999999
2019-04-13,89,70.0,,0.7,62.3
2019-04-14,84,70.0,,0.7,58.8
2019-04-15,78,70.0,,0.7,54.599999999999994
2019-04-16,83,70.0,,0.7,58.099999999999994
2019-04-17,82,70.0,,0.7,57.4
2019-04-18,86,70.0,,0.7,60.199999999999996
2019-04-19,84,70.0,,0.7,58.8
2019-04-20,83,70.0,,0.7,58.099999999999994
2019-04-21,76,70.0,,0.7,53.199999999999996
2019-04-22,80,70.0,,0.7,56.0
2019-04-23,84,70.0,,0.7,58.8
2019-04-24,79,70.0,,0.7,55.3
2019-04-25,84,70.0,,0.7,58.8
2019-04-26,83,70.0,,0.7,58.099999999999994
2019-04-27,88,70.0,,0.7,61.599999999999994
2019-04-28,82,70.0,,0.7,57.4
2019-04-29,77,70.0,,0.7,53.9
2019-04-30,85,70.0,,0.7,59.49999999999999
2019-05-01,87,73.0,False,0.73,63.51
2019-05-02,88,73.0,,0.73,64.24
2019-05-03,93,73.0,,0.73,67.89
2019-05-04,90,73.0,,0.73,65.7
2019-05-05,75,73.0,,0.73,54.75
2019-05-06,86,73.0,,0.73,62.78
2019-05-07,85,73.0,,0.73,62.05
2019-05-08,90,73.0,,0.73,65.7
2019-05-09,85,73.0,,0.73,62.05
2019-05-10,92,73.0,,0.73,67.16
2019-05-11,85,73.0,,0.73,62.05
2019-05-12,76,73.0,,0.73,55.48
2019-05-13,82,73.0,,0.73,59.86
2019-05-14,89,73.0,,0.73,64.97
2019-05-15,93,73.0,,0.73,67.89
2019-05-16,93,73.0,,0.73,67.89
2019-05-17,93,73.0,,0.73,67.89
2019-05-18,93,73.0,,0.73,67.89
2019-05-19,89,73.0,,0.73,64.97
2019-05-20,90,73.0,,0.73,65.7
2019-05-21,94,73.0,,0.73,68.62
2019-05-22,93,73.0,,0.73,67.89
2019-05-23,96,73.0,,0.73,70.08
2019-05-24,93,73.0,,0.73,67.89
2019-05-25,100,73.0,,0.73,73.0
2019-05-26,98,73.0,,0.73,71.53999999999999
2019-05-27,92,73.0,,0.73,67.16
2019-05-28,89,73.0,,0.73,64.97
2019-05-29,86,73.0,,0.73,62.78
2019-05-30,90,73.0,,0.73,65.7
2019-05-31,89,73.0,,0.73,64.97
2019-06-01,91,72.0,False,0.72,65.52
2019-06-02,91,72.0,,0.72,65.52
2019-06-03,85,72.0,,0.72,61.199999999999996
2019-06-04,88,72.0,,0.72,63.36
2019-06-05,88,72.0,,0.72,63.36
2019-06-06,89,72.0,,0.72,64.08
2019-06-07,93,72.0,,0.72,66.96
2019-06-08,98,72.0,,0.72,70.56
2019-06-09,96,72.0,,0.72,69.12
2019-06-10,83,72.0,,0.72,59.76
2019-06-11,86,72.0,,0.72,61.919999999999995
2019-06-12,87,72.0,,0.72,62.64
2019-06-13,84,72.0,,0.72,60.48
2019-06-14,90,72.0,,0.72,64.8
2019-06-15,96,72.0,,0.72,69.12
2019-06-16,91,72.0,,0.72,65.52
2019-06-17,84,72.0,,0.72,60.48
2019-06-18,85,72.0,,0.72,61.199999999999996
2019-06-19,84,72.0,,0.72,60.48
2019-06-20,84,72.0,,0.72,60.48
2019-06-21,86,72.0,,0.72,61.919999999999995
2019-06-22,99,72.0,,0.72,71.28
2019-06-23,98,72.0,,0.72,70.56
2019-06-24,85,72.0,,0.72,61.199999999999996
2019-06-25,81,72.0,,0.72,58.32
2019-06-26,84,72.0,,0.72,60.48
2019-06-27,80,72.0,,0.72,57.599999999999994
2019-06-28,87,72.0,,0.72,62.64
2019-06-29,100,72.0,,0.72,72.0
2019-06-30,96,72.0,,0.72,69.12
2019-07-01,82,69.0,False,0.69,56.58
2019-07-02,84,69.0,,0.69,57.959999999999994
2019-07-03,82,69.0,,0.69,56.58
2019-07-04,87,69.0,,0.69,60.029999999999994
2019-07-05,92,69.0,,0.69,63.48
2019-07-06,97,69.0,,0.69,66.92999999999999
2019-07-07,87,69.0,,0.69,60.029999999999994
2019-07-08,76,69.0,,0.69,52.44
2019-07-09,83,69.0,,0.69,57.269999999999996
2019-07-10,80,69.0,,0.69,55.199999999999996
2019-07-11,81,69.0,,0.69,55.88999999999999
2019-07-12,86,69.0,,0.69,59.339999999999996
2019-07-13,100,69.0,,0.69,69.0
2019-07-14,93,69.0,,0.69,64.17
2019-07-15,75,69.0,,0.69,51.74999999999999
2019-07-16,78,69.0,,0.69,53.81999999999999
2019-07-17,83,69.0,,0.69,57.269999999999996
2019-07-18,78,69.0,,0.69,53.81999999999999
2019-07-19,87,69.0,,0.69,60.029999999999994
2019-07-20,94,69.0,,0.69,64.86
2019-07-21,92,69.0,,0.69,63.48
2019-07-22,77,69.0,,0.69,53.129999999999995
2019-07-23,81,69.0,,0.69,55.88999999999999
2019-07-24,76,69.0,,0.69,52.44
2019-07-25,77,69.0,,0.69,53.129999999999995
2019-07-26,81,69.0,,0.69,55.88999999999999
2019-07-27,98,69.0,,0.69,67.61999999999999
2019-07-28,87,69.0,,0.69,60.029999999999994
2019-07-29,79,69.0,,0.69,54.51
2019-07-30,73,69.0,,0.69,50.37
2019-07-31,73,69.0,,0.69,50.37
2019-08-01,83,65.0,False,0.65,53.95
2019-08-02,83,65.0,,0.65,53.95
2019-08-03,96,65.0,,0.65,62.400000000000006
2019-08-04,85,65.0,,0.65,55.25
2019-08-05,75,65.0,,0.65,48.75
2019-08-06,81,65.0,,0.65,52.65
2019-08-07,74,65.0,,0.65,48.1
2019-08-08,74,65.0,,0.65,48.1
2019-08-09,82,65.0,,0.65,53.300000000000004
2019-08-10,91,65.0,,0.65,59.15
2019-08-11,89,65.0,,0.65,57.85
2019-08-12,75,65.0,,0.65,48.75
2019-08-13,74,65.0,,0.65,48.1
2019-08-14,77,65.0,,0.65,50.050000000000004
2019-08-15,81,65.0,,0.65,52.65
2019-08-16,84,65.0,,0.65,54.6
2019-08-17,99,65.0,,0.65,64.35000000000001
2019-08-18,87,65.0,,0.65,56.550000000000004
2019-08-19,77,65.0,,0.65,50.050000000000004
2019-08-20,75,65.0,,0.65,48.75
2019-08-21,77,65.0,,0.65,50.050000000000004
2019-08-22,83,65.0,,0.65,53.95
2019-08-23,87,65.0,,0.65,56.550000000000004
2019-08-24,100,65.0,,0.65,65.0
2019-08-25,78,65.0,,0.65,50.7
2019-08-26,72,65.0,,0.65,46.800000000000004
2019-08-27,73,65.0,,0.65,47.45
2019-08-28,77,65.0,,0.65,50.050000000000004
2019-08-29,73,65.0,,0.65,47.45
2019-08-30,84,65.0,,0.65,54.6
2019-08-31,96,65.0,,0.65,62.400000000000006
2019-09-01,100,64.0,False,0.64,64.0
2019-09-02,91,64.0,,0.64,58.24
2019-09-03,79,64.0,,0.64,50.56
2019-09-04,80,64.0,,0.64,51.2
2019-09-05,82,64.0,,0.64,52.480000000000004
2019-09-06,86,64.0,,0.64,55.04
2019-09-07,94,64.0,,0.64,60.160000000000004
2019-09-08,87,64.0,,0.64,55.68
2019-09-09,81,64.0,,0.64,51.84
2019-09-10,83,64.0,,0.64,53.120000000000005
2019-09-11,85,64.0,,0.64,54.4
2019-09-12,89,64.0,,0.64,56.96
2019-09-13,90,64.0,,0.64,57.6
2019-09-14,94,64.0,,0.64,60.160000000000004
2019-09-15,88,64.0,,0.64,56.32
2019-09-16,84,64.0,,0.64,53.76
2019-09-17,84,64.0,,0.64,53.76
2019-09-18,95,64.0,,0.64,60.800000000000004
2019-09-19,95,64.0,,0.64,60.800000000000004
2019-09-20,89,64.0,,0.64,56.96
2019-09-21,97,64.0,,0.64,62.08
2019-09-22,90,64.0,,0.64,57.6
2019-09-23,83,64.0,,0.64,53.120000000000005
2019-09-24,88,64.0,,0.64,56.32
2019-09-25,89,64.0,,0.64,56.96
2019-09-26,92,64.0,,0.64,58.88
2019-09-27,96,64.0,,0.64,61.44
2019-09-28,98,64.0,,0.64,62.72
2019-09-29,89,64.0,,0.64,56.96
2019-09-30,86,64.0,,0.64,55.04
2019-10-01,81,66.0,False,0.66,53.46
2019-10-02,84,66.0,,0.66,55.440000000000005
2019-10-03,89,66.0,,0.66,58.74
2019-10-04,93,66.0,,0.66,61.38
2019-10-05,94,66.0,,0.66,62.040000000000006
2019-10-06,84,66.0,,0.66,55.440000000000005
2019-10-07,85,66.0,,0.66,56.1
2019-10-08,87,66.0,,0.66,57.42
2019-10-09,91,66.0,,0.66,60.06
2019-10-10,84,66.0,,0.66,55.440000000000005
2019-10-11,89,66.0,,0.66,58.74
2019-10-12,93,66.0,,0.66,61.38
2019-10-13,88,66.0,,0.66,58.080000000000005
2019-10-14,80,66.0,,0.66,52.800000000000004
2019-10-15,87,66.0,,0.66,57.42
2019-10-16,86,66.0,,0.66,56.760000000000005
2019-10-17,86,66.0,,0.66,56.760000000000005
2019-10-18,87,66.0,,0.66,57.42
2019-10-19,100,66.0,,0.66,66.0
2019-10-20,82,66.0,,0.66,54.120000000000005
2019-10-21,81,66.0,,0.66,53.46
2019-10-22,83,66.0,,0.66,54.78
2019-10-23,87,66.0,,0.66,57.42
2019-10-24,85,66.0,,0.66,56.1
2019-10-25,89,66.0,,0.66,58.74
2019-10-26,92,66.0,,0.66,60.720000000000006
2019-10-27,86,66.0,,0.66,56.760000000000005
2019-10-28,82,66.0,,0.66,54.120000000000005
2019-10-29,81,66.0,,0.66,53.46
2019-10-30,85,66.0,,0.66,56.1
2019-10-31,85,66.0,,0.66,56.1
2019-11-01,95,64.0,False,0.64,60.800000000000004
2019-11-02,100,64.0,,0.64,64.0
2019-11-03,84,64.0,,0.64,53.76
2019-11-04,85,64.0,,0.64,54.4
2019-11-05,89,64.0,,0.64,56.96
2019-11-06,89,64.0,,0.64,56.96
2019-11-07,93,64.0,,0.64,59.52
2019-11-08,93,64.0,,0.64,59.52
2019-11-09,96,64.0,,0.64,61.44
2019-11-10,87,64.0,,0.64,55.68
2019-11-11,87,64.0,,0.64,55.68
2019-11-12,85,64.0,,0.64,54.4
2019-11-13,84,64.0,,0.64,53.76
2019-11-14,87,64.0,,0.64,55.68
2019-11-15,95,64.0,,0.64,60.800000000000004
2019-11-16,95,64.0,,0.64,60.800000000000004
2019-11-17,89,64.0,,0.64,56.96
2019-11-18,88,64.0,,0.64,56.32
2019-11-19,87,64.0,,0.64,55.68
2019-11-20,86,64.0,,0.64,55.04
2019-11-21,90,64.0,,0.64,57.6
2019-11-22,92,64.0,,0.64,58.88
2019-11-23,90,64.0,,0.64,57.6
2019-11-24,84,64.0,,0.64,53.76
2019-11-25,83,64.0,,0.64,53.120000000000005
2019-11-26,82,64.0,,0.64,52.480000000000004
2019-11-27,71,64.0,,0.64,45.44
2019-11-28,61,64.0,,0.64,39.04
2019-11-29,76,64.0,,0.64,48.64
2019-11-30,85,64.0,,0.64,54.4
2019-12-01,84,63.0,False,0.63,52.92
2019-12-02,80,63.0,,0.63,50.4
2019-12-03,81,63.0,,0.63,51.03
2019-12-04,91,63.0,,0.63,57.33
2019-12-05,93,63.0,,0.63,58.59
2019-12-06,93,63.0,,0.63,58.59
2019-12-07,89,63.0,,0.63,56.07
2019-12-08,82,63.0,,0.63,51.660000000000004
2019-12-09,92,63.0,,0.63,57.96
2019-12-10,92,63.0,,0.63,57.96
2019-12-11,94,63.0,,0.63,59.22
2019-12-12,94,63.0,,0.63,59.22
2019-12-13,96,63.0,,0.63,60.480000000000004
2019-12-14,93,63.0,,0.63,58.59
2019-12-15,90,63.0,,0.63,56.7
2019-12-16,92,63.0,,0.63,57.96
2019-12-17,95,63.0,,0.63,59.85
2019-12-18,93,63.0,,0.63,58.59
2019-12-19,95,63.0,,0.63,59.85
2019-12-20,89,63.0,,0.63,56.07
2019-12-21,91,63.0,,0.63,57.33
2019-12-22,91,63.0,,0.63,57.33
2019-12-23,83,63.0,,0.63,52.29
2019-12-24,74,63.0,,0.63,46.62
2019-12-25,76,63.0,,0.63,47.88
2019-12-26,89,63.0,,0.63,56.07
2019-12-27,96,63.0,,0.63,60.480000000000004
2019-12-28,100,63.0,,0.63,63.0
2019-12-29,95,63.0,,0.63,59.85
2019-12-30,93,63.0,,0.63,58.59
2019-12-31,94,63.0,,0.63,59.22
2020-01-01,96,65.0,False,0.65,62.400000000000006
2020-01-02,89,65.0,,0.65,57.85
2020-01-03,90,65.0,,0.65,58.5
2020-01-04,93,65.0,,0.65,60.45
2020-01-05,81,65.0,,0.65,52.65
2020-01-06,79,65.0,,0.65,51.35
2020-01-07,76,65.0,,0.65,49.4
2020-01-08,83,65.0,,0.65,53.95
2020-01-09,81,65.0,,0.65,52.65
2020-01-10,91,65.0,,0.65,59.15
2020-01-11,91,65.0,,0.65,59.15
2020-01-12,83,65.0,,0.65,53.95
2020-01-13,75,65.0,,0.65,48.75
2020-01-14,81,65.0,,0.65,52.65
2020-01-15,83,65.0,,0.65,53.95
2020-01-16,83,65.0,,0.65,53.95
2020-01-17,87,65.0,,0.65,56.550000000000004
2020-01-18,98,65.0,,0.65,63.7
2020-01-19,88,65.0,,0.65,57.2
2020-01-20,84,65.0,,0.65,54.6
2020-01-21,84,65.0,,0.65,54.6
2020-01-22,80,65.0,,0.65,52.0
2020-01-23,84,65.0,,0.65,54.6
2020-01-24,87,65.0,,0.65,56.550000000000004
2020-01-25,100,65.0,,0.65,65.0
2020-01-26,81,65.0,,0.65,52.65
2020-01-27,79,65.0,,0.65,51.35
2020-01-28,78,65.0,,0.65,50.7
2020-01-29,84,65.0,,0.65,54.6
2020-01-30,87,65.0,,0.65,56.550000000000004
2020-01-31,89,65.0,,0.65,57.85
2020-02-01,91,68.0,False,0.68,61.88
2020-02-02,85,68.0,,0.68,57.800000000000004
2020-02-03,74,68.0,,0.68,50.32
2020-02-04,79,68.0,,0.68,53.720000000000006
2020-02-05,84,68.0,,0.68,57.120000000000005
2020-02-06,80,68.0,,0.68,54.400000000000006
2020-02-07,86,68.0,,0.68,58.480000000000004
2020-02-08,91,68.0,,0.68,61.88
2020-02-09,83,68.0,,0.68,56.440000000000005
2020-02-10,80,68.0,,0.68,54.400000000000006
2020-02-11,80,68.0,,0.68,54.400000000000006
2020-02-12,81,68.0,,0.68,55.080000000000005
2020-02-13,84,68.0,,0.68,57.120000000000005
2020-02-14,89,68.0,,0.68,60.52
2020-02-15,100,68.0,,0.68,68.0
2020-02-16,91,68.0,,0.68,61.88
2020-02-17,85,68.0,,0.68,57.800000000000004
2020-02-18,76,68.0,,0.68,51.68000000000001
2020-02-19,87,68.0,,0.68,59.160000000000004
2020-02-20,87,68.0,,0.68,59.160000000000004
2020-02-21,89,68.0,,0.68,60.52
2020-02-22,92,68.0,,0.68,62.56
2020-02-23,87,68.0,,0.68,59.160000000000004
2020-02-24,82,68.0,,0.68,55.760000000000005
2020-02-25,81,68.0,,0.68,55.080000000000005
2020-02-26,82,68.0,,0.68,55.760000000000005
2020-02-27,85,68.0,,0.68,57.800000000000004
2020-02-28,90,68.0,,0.68,61.2
2020-02-29,99,68.0,,0.68,67.32000000000001
2020-03-01,93,60.0,False,0.6,55.8
2020-03-02,87,60.0,,0.6,52.199999999999996
2020-03-03,87,60.0,,0.6,52.199999999999996
2020-03-04,85,60.0,,0.6,51.0
2020-03-05,93,60.0,,0.6,55.8
2020-03-06,92,60.0,,0.6,55.199999999999996
2020-03-07,100,60.0,,0.6,60.0
2020-03-08,90,60.0,,0.6,54.0
2020-03-09,88,60.0,,0.6,52.8
2020-03-10,82,60.0,,0.6,49.199999999999996
2020-03-11,86,60.0,,0.6,51.6
2020-03-12,78,60.0,,0.6,46.8
2020-03-13,82,60.0,,0.6,49.199999999999996
2020-03-14,90,60.0,,0.6,54.0
2020-03-15,82,60.0,,0.6,49.199999999999996
2020-03-16,73,60.0,,0.6,43.8
2020-03-17,77,60.0,,0.6,46.199999999999996
2020-03-18,77,60.0,,0.6,46.199999999999996
2020-03-19,79,60.0,,0.6,47.4
2020-03-20,77,60.0,,0.6,46.199999999999996
2020-03-21,74,60.0,,0.6,44.4
2020-03-22,74,60.0,,0.6,44.4
2020-03-23,75,60.0,,0.6,45.0
2020-03-24,80,60.0,,0.6,48.0
2020-03-25,80,60.0,,0.6,48.0
2020-03-26,77,60.0,,0.6,46.199999999999996
2020-03-27,78,60.0,,0.6,46.8
2020-03-28,75,60.0,,0.6,45.0
2020-03-29,76,60.0,,0.6,45.6
2020-03-30,76,60.0,,0.6,45.6
2020-03-31,83,60.0,,0.6,49.8
2020-04-01,98,58.0,False,0.58,56.839999999999996
2020-04-02,99,58.0,,0.58,57.419999999999995
2020-04-03,100,58.0,,0.58,57.99999999999999
2020-04-04,93,58.0,,0.58,53.94
2020-04-05,91,58.0,,0.58,52.779999999999994
2020-04-06,94,58.0,,0.58,54.519999999999996
2020-04-07,97,58.0,,0.58,56.26
2020-04-08,96,58.0,,0.58,55.67999999999999
2020-04-09,95,58.0,,0.58,55.099999999999994
2020-04-10,95,58.0,,0.58,55.099999999999994
2020-04-11,89,58.0,,0.58,51.62
2020-04-12,86,58.0,,0.58,49.879999999999995
2020-04-13,90,58.0,,0.58,52.199999999999996
2020-04-14,95,58.0,,0.58,55.099999999999994
2020-04-15,90,58.0,,0.58,52.199999999999996
2020-04-16,94,58.0,,0.58,54.519999999999996
2020-04-17,98,58.0,,0.58,56.839999999999996
2020-04-18,89,58.0,,0.58,51.62
2020-04-19,89,58.0,,0.58,51.62
2020-04-20,90,58.0,,0.58,52.199999999999996
2020-04-21,95,58.0,,0.58,55.099999999999994
2020-04-22,97,58.0,,0.58,56.26
2020-04-23,99,58.0,,0.58,57.419999999999995
2020-04-24,97,58.0,,0.58,56.26
2020-04-25,83,58.0,,0.58,48.13999999999999
2020-04-26,87,58.0,,0.58,50.459999999999994
2020-04-27,97,58.0,,0.58,56.26
2020-04-28,93,58.0,,0.58,53.94
2020-04-29,99,58.0,,0.58,57.419999999999995
2020-04-30,94,58.0,,0.58,54.519999999999996
2020-05-01,95,57.0,False,0.57,54.15
2020-05-02,88,57.0,,0.57,50.16
2020-05-03,90,57.0,,0.57,51.3
2020-05-04,96,57.0,,0.57,54.72
2020-05-05,99,57.0,,0.57,56.42999999999999
2020-05-06,96,57.0,,0.57,54.72
2020-05-07,93,57.0,,0.57,53.01
2020-05-08,98,57.0,,0.57,55.85999999999999
2020-05-09,88,57.0,,0.57,50.16
2020-05-10,83,57.0,,0.57,47.309999999999995
2020-05-11,95,57.0,,0.57,54.15
2020-05-12,98,57.0,,0.57,55.85999999999999
2020-05-13,99,57.0,,0.57,56.42999999999999
2020-05-14,94,57.0,,0.57,53.58
2020-05-15,97,57.0,,0.57,55.28999999999999
2020-05-16,89,57.0,,0.57,50.73
2020-05-17,92,57.0,,0.57,52.44
2020-05-18,97,57.0,,0.57,55.28999999999999
2020-05-19,94,57.0,,0.57,53.58
2020-05-20,96,57.0,,0.57,54.72
2020-05-21,100,57.0,,0.57,56.99999999999999
2020-05-22,94,57.0,,0.57,53.58
2020-05-23,95,57.0,,0.57,54.15
2020-05-24,92,57.0,,0.57,52.44
2020-05-25,95,57.0,,0.57,54.15
2020-05-26,97,57.0,,0.57,55.28999999999999
2020-05-27,98,57.0,,0.57,55.85999999999999
2020-05-28,94,57.0,,0.57,53.58
2020-05-29,98,57.0,,0.57,55.85999999999999
2020-05-30,90,57.0,,0.57,51.3
2020-05-31,83,57.0,,0.57,47.309999999999995
2020-06-01,85,57.0,False,0.57,48.449999999999996
2020-06-02,85,57.0,,0.57,48.449999999999996
2020-06-03,91,57.0,,0.57,51.87
2020-06-04,89,57.0,,0.57,50.73
2020-06-05,91,57.0,,0.57,51.87
2020-06-06,95,57.0,,0.57,54.15
2020-06-07,92,57.0,,0.57,52.44
2020-06-08,89,57.0,,0.57,50.73
2020-06-09,95,57.0,,0.57,54.15
2020-06-10,95,57.0,,0.57,54.15
2020-06-11,96,57.0,,0.57,54.72
2020-06-12,90,57.0,,0.57,51.3
2020-06-13,99,57.0,,0.57,56.42999999999999
2020-06-14,96,57.0,,0.57,54.72
2020-06-15,87,57.0,,0.57,49.589999999999996
2020-06-16,90,57.0,,0.57,51.3
2020-06-17,87,57.0,,0.57,49.589999999999996
2020-06-18,89,57.0,,0.57,50.73
2020-06-19,92,57.0,,0.57,52.44
2020-06-20,99,57.0,,0.57,56.42999999999999
2020-06-21,96,57.0,,0.57,54.72
2020-06-22,90,57.0,,0.57,51.3
2020-06-23,91,57.0,,0.57,51.87
2020-06-24,86,57.0,,0.57,49.019999999999996
2020-06-25,90,57.0,,0.57,51.3
2020-06-26,92,57.0,,0.57,52.44
2020-06-27,100,57.0,,0.57,56.99999999999999
2020-06-28,97,57.0,,0.57,55.28999999999999
2020-06-29,87,57.0,,0.57,49.589999999999996
2020-06-30,87,57.0,,0.57,49.589999999999996
2020-07-01,86,55.0,False,0.55,47.300000000000004
2020-07-02,90,55.0,,0.55,49.50000000000001
2020-07-03,84,55.0,,0.55,46.2
2020-07-04,94,55.0,,0.55,51.7
2020-07-05,91,55.0,,0.55,50.050000000000004
2020-07-06,90,55.0,,0.55,49.50000000000001
2020-07-07,84,55.0,,0.55,46.2
2020-07-08,81,55.0,,0.55,44.550000000000004
2020-07-09,85,55.0,,0.55,46.75000000000001
2020-07-10,87,55.0,,0.55,47.85
2020-07-11,94,55.0,,0.55,51.7
2020-07-12,90,55.0,,0.55,49.50000000000001
2020-07-13,81,55.0,,0.55,44.550000000000004
2020-07-14,87,55.0,,0.55,47.85
2020-07-15,87,55.0,,0.55,47.85
2020-07-16,93,55.0,,0.55,51.150000000000006
2020-07-17,87,55.0,,0.55,47.85
2020-07-18,100,55.0,,0.55,55.00000000000001
2020-07-19,94,55.0,,0.55,51.7
2020-07-20,81,55.0,,0.55,44.550000000000004
2020-07-21,83,55.0,,0.55,45.650000000000006
2020-07-22,77,55.0,,0.55,42.35
2020-07-23,89,55.0,,0.55,48.95
2020-07-24,87,55.0,,0.55,47.85
2020-07-25,93,55.0,,0.55,51.150000000000006
2020-07-26,98,55.0,,0.55,53.900000000000006
2020-07-27,86,55.0,,0.55,47.300000000000004
2020-07-28,88,55.0,,0.55,48.400000000000006
2020-07-29,82,55.0,,0.55,45.1
2020-07-30,83,55.0,,0.55,45.650000000000006
2020-07-31,88,55.0,,0.55,48.400000000000006
2020-08-01,96,58.0,False,0.58,55.67999999999999
2020-08-02,96,58.0,,0.58,55.67999999999999
2020-08-03,86,58.0,,0.58,49.879999999999995
2020-08-04,87,58.0,,0.58,50.459999999999994
2020-08-05,87,58.0,,0.58,50.459999999999994
2020-08-06,85,58.0,,0.58,49.3
2020-08-07,89,58.0,,0.58,51.62
2020-08-08,100,58.0,,0.58,57.99999999999999
2020-08-09,96,58.0,,0.58,55.67999999999999
2020-08-10,81,58.0,,0.58,46.98
2020-08-11,87,58.0,,0.58,50.459999999999994
2020-08-12,84,58.0,,0.58,48.72
2020-08-13,91,58.0,,0.58,52.779999999999994
2020-08-14,94,58.0,,0.58,54.519999999999996
2020-08-15,95,58.0,,0.58,55.099999999999994
2020-08-16,96,58.0,,0.58,55.67999999999999
2020-08-17,84,58.0,,0.58,48.72
2020-08-18,93,58.0,,0.58,53.94
2020-08-19,96,58.0,,0.58,55.67999999999999
2020-08-20,88,58.0,,0.58,51.04
2020-08-21,94,58.0,,0.58,54.519999999999996
2020-08-22,97,58.0,,0.58,56.26
2020-08-23,95,58.0,,0.58,55.099999999999994
2020-08-24,86,58.0,,0.58,49.879999999999995
2020-08-25,89,58.0,,0.58,51.62
2020-08-26,86,58.0,,0.58,49.879999999999995
2020-08-27,92,58.0,,0.58,53.36
2020-08-28,99,58.0,,0.58,57.419999999999995
2020-08-29,99,58.0,,0.58,57.419999999999995
2020-08-30,96,58.0,,0.58,55.67999999999999
2020-08-31,88,58.0,,0.58,51.04
2020-09-01,84,61.0,False,0.61,51.24
2020-09-02,87,61.0,,0.61,53.07
2020-09-03,87,61.0,,0.61,53.07
2020-09-04,97,61.0,,0.61,59.17
2020-09-05,95,61.0,,0.61,57.949999999999996
2020-09-06,100,61.0,,0.61,61.0
2020-09-07,90,61.0,,0.61,54.9
2020-09-08,84,61.0,,0.61,51.24
2020-09-09,86,61.0,,0.61,52.46
2020-09-10,87,61.0,,0.61,53.07
2020-09-11,98,61.0,,0.61,59.78
2020-09-12,91,61.0,,0.61,55.51
2020-09-13,85,61.0,,0.61,51.85
2020-09-14,84,61.0,,0.61,51.24
2020-09-15,88,61.0,,0.61,53.68
2020-09-16,84,61.0,,0.61,51.24
2020-09-17,90,61.0,,0.61,54.9
2020-09-18,94,61.0,,0.61,57.339999999999996
2020-09-19,88,61.0,,0.61,53.68
2020-09-20,83,61.0,,0.61,50.629999999999995
2020-09-21,85,61.0,,0.61,51.85
2020-09-22,86,61.0,,0.61,52.46
2020-09-23,93,61.0,,0.61,56.73
2020-09-24,95,61.0,,0.61,57.949999999999996
2020-09-25,90,61.0,,0.61,54.9
2020-09-26,87,61.0,,0.61,53.07
2020-09-27,82,61.0,,0.61,50.019999999999996
2020-09-28,78,61.0,,0.61,47.58
2020-09-29,82,61.0,,0.61,50.019999999999996
2020-09-30,82,61.0,,0.61,50.019999999999996
2020-10-01,88,56.0,False,0.56,49.28
2020-10-02,98,56.0,,0.56,54.88
2020-10-03,95,56.0,,0.56,53.2
2020-10-04,95,56.0,,0.56,53.2
2020-10-05,91,56.0,,0.56,50.96000000000001
2020-10-06,88,56.0,,0.56,49.28
2020-10-07,88,56.0,,0.56,49.28
2020-10-08,94,56.0,,0.56,52.64000000000001
2020-10-09,89,56.0,,0.56,49.84
2020-10-10,100,56.0,,0.56,56.00000000000001
2020-10-11,92,56.0,,0.56,51.52
2020-10-12,81,56.0,,0.56,45.36000000000001
2020-10-13,78,56.0,,0.56,43.68000000000001
2020-10-14,84,56.0,,0.56,47.040000000000006
2020-10-15,82,56.0,,0.56,45.92
2020-10-16,90,56.0,,0.56,50.400000000000006
2020-10-17,99,56.0,,0.56,55.440000000000005
2020-10-18,89,56.0,,0.56,49.84
2020-10-19,83,56.0,,0.56,46.480000000000004
2020-10-20,79,56.0,,0.56,44.24
