date,rare earths_unscaled,rare earths_monthly,isPartial,scale,rare earths
2013-06-01,0,4.0,False,0.04,0.0
2013-06-02,0,4.0,,0.04,0.0
2013-06-03,0,4.0,,0.04,0.0
2013-06-04,0,4.0,,0.04,0.0
2013-06-05,94,4.0,,0.04,3.7600000000000002
2013-06-06,0,4.0,,0.04,0.0
2013-06-07,0,4.0,,0.04,0.0
2013-06-08,0,4.0,,0.04,0.0
2013-06-09,0,4.0,,0.04,0.0
2013-06-10,0,4.0,,0.04,0.0
2013-06-11,0,4.0,,0.04,0.0
2013-06-12,95,4.0,,0.04,3.8000000000000003
2013-06-13,0,4.0,,0.04,0.0
2013-06-14,100,4.0,,0.04,4.0
2013-06-15,0,4.0,,0.04,0.0
2013-06-16,0,4.0,,0.04,0.0
2013-06-17,0,4.0,,0.04,0.0
2013-06-18,0,4.0,,0.04,0.0
2013-06-19,0,4.0,,0.04,0.0
2013-06-20,0,4.0,,0.04,0.0
2013-06-21,0,4.0,,0.04,0.0
2013-06-22,0,4.0,,0.04,0.0
2013-06-23,0,4.0,,0.04,0.0
2013-06-24,0,4.0,,0.04,0.0
2013-06-25,94,4.0,,0.04,3.7600000000000002
2013-06-26,94,4.0,,0.04,3.7600000000000002
2013-06-27,0,4.0,,0.04,0.0
2013-06-28,0,4.0,,0.04,0.0
2013-06-29,0,4.0,,0.04,0.0
2013-06-30,0,4.0,,0.04,0.0
2013-07-01,51,9.0,False,0.09,4.59
2013-07-02,76,9.0,,0.09,6.84
2013-07-03,0,9.0,,0.09,0.0
2013-07-04,64,9.0,,0.09,5.76
2013-07-05,0,9.0,,0.09,0.0
2013-07-06,0,9.0,,0.09,0.0
2013-07-07,0,9.0,,0.09,0.0
2013-07-08,0,9.0,,0.09,0.0
2013-07-09,0,9.0,,0.09,0.0
2013-07-10,0,9.0,,0.09,0.0
2013-07-11,0,9.0,,0.09,0.0
2013-07-12,52,9.0,,0.09,4.68
2013-07-13,0,9.0,,0.09,0.0
2013-07-14,0,9.0,,0.09,0.0
2013-07-15,50,9.0,,0.09,4.5
2013-07-16,0,9.0,,0.09,0.0
2013-07-17,0,9.0,,0.09,0.0
2013-07-18,51,9.0,,0.09,4.59
2013-07-19,0,9.0,,0.09,0.0
2013-07-20,0,9.0,,0.09,0.0
2013-07-21,63,9.0,,0.09,5.67
2013-07-22,0,9.0,,0.09,0.0
2013-07-23,0,9.0,,0.09,0.0
2013-07-24,100,9.0,,0.09,9.0
2013-07-25,51,9.0,,0.09,4.59
2013-07-26,0,9.0,,0.09,0.0
2013-07-27,0,9.0,,0.09,0.0
2013-07-28,0,9.0,,0.09,0.0
2013-07-29,50,9.0,,0.09,4.5
2013-07-30,0,9.0,,0.09,0.0
2013-07-31,50,9.0,,0.09,4.5
2013-08-01,0,6.0,False,0.06,0.0
2013-08-02,0,6.0,,0.06,0.0
2013-08-03,0,6.0,,0.06,0.0
2013-08-04,0,6.0,,0.06,0.0
2013-08-05,0,6.0,,0.06,0.0
2013-08-06,96,6.0,,0.06,5.76
2013-08-07,0,6.0,,0.06,0.0
2013-08-08,0,6.0,,0.06,0.0
2013-08-09,0,6.0,,0.06,0.0
2013-08-10,0,6.0,,0.06,0.0
2013-08-11,0,6.0,,0.06,0.0
2013-08-12,0,6.0,,0.06,0.0
2013-08-13,0,6.0,,0.06,0.0
2013-08-14,98,6.0,,0.06,5.88
2013-08-15,0,6.0,,0.06,0.0
2013-08-16,0,6.0,,0.06,0.0
2013-08-17,0,6.0,,0.06,0.0
2013-08-18,0,6.0,,0.06,0.0
2013-08-19,96,6.0,,0.06,5.76
2013-08-20,0,6.0,,0.06,0.0
2013-08-21,0,6.0,,0.06,0.0
2013-08-22,0,6.0,,0.06,0.0
2013-08-23,100,6.0,,0.06,6.0
2013-08-24,0,6.0,,0.06,0.0
2013-08-25,0,6.0,,0.06,0.0
2013-08-26,0,6.0,,0.06,0.0
2013-08-27,94,6.0,,0.06,5.64
2013-08-28,0,6.0,,0.06,0.0
2013-08-29,96,6.0,,0.06,5.76
2013-08-30,0,6.0,,0.06,0.0
2013-08-31,0,6.0,,0.06,0.0
2013-09-01,0,7.0,False,0.07,0.0
2013-09-02,78,7.0,,0.07,5.460000000000001
2013-09-03,0,7.0,,0.07,0.0
2013-09-04,69,7.0,,0.07,4.83
2013-09-05,0,7.0,,0.07,0.0
2013-09-06,71,7.0,,0.07,4.970000000000001
2013-09-07,84,7.0,,0.07,5.880000000000001
2013-09-08,82,7.0,,0.07,5.74
2013-09-09,0,7.0,,0.07,0.0
2013-09-10,0,7.0,,0.07,0.0
2013-09-11,100,7.0,,0.07,7.000000000000001
2013-09-12,0,7.0,,0.07,0.0
2013-09-13,70,7.0,,0.07,4.9
2013-09-14,0,7.0,,0.07,0.0
2013-09-15,0,7.0,,0.07,0.0
2013-09-16,0,7.0,,0.07,0.0
2013-09-17,67,7.0,,0.07,4.69
2013-09-18,0,7.0,,0.07,0.0
2013-09-19,0,7.0,,0.07,0.0
2013-09-20,0,7.0,,0.07,0.0
2013-09-21,0,7.0,,0.07,0.0
2013-09-22,0,7.0,,0.07,0.0
2013-09-23,0,7.0,,0.07,0.0
2013-09-24,0,7.0,,0.07,0.0
2013-09-25,0,7.0,,0.07,0.0
2013-09-26,71,7.0,,0.07,4.970000000000001
2013-09-27,73,7.0,,0.07,5.11
2013-09-28,0,7.0,,0.07,0.0
2013-09-29,0,7.0,,0.07,0.0
2013-09-30,0,7.0,,0.07,0.0
2013-10-01,49,10.0,False,0.1,4.9
2013-10-02,49,10.0,,0.1,4.9
2013-10-03,51,10.0,,0.1,5.1000000000000005
2013-10-04,0,10.0,,0.1,0.0
2013-10-05,0,10.0,,0.1,0.0
2013-10-06,61,10.0,,0.1,6.1000000000000005
2013-10-07,0,10.0,,0.1,0.0
2013-10-08,50,10.0,,0.1,5.0
2013-10-09,0,10.0,,0.1,0.0
2013-10-10,0,10.0,,0.1,0.0
2013-10-11,54,10.0,,0.1,5.4
2013-10-12,0,10.0,,0.1,0.0
2013-10-13,94,10.0,,0.1,9.4
2013-10-14,0,10.0,,0.1,0.0
2013-10-15,50,10.0,,0.1,5.0
2013-10-16,51,10.0,,0.1,5.1000000000000005
2013-10-17,50,10.0,,0.1,5.0
2013-10-18,52,10.0,,0.1,5.2
2013-10-19,0,10.0,,0.1,0.0
2013-10-20,0,10.0,,0.1,0.0
2013-10-21,49,10.0,,0.1,4.9
2013-10-22,0,10.0,,0.1,0.0
2013-10-23,100,10.0,,0.1,10.0
2013-10-24,50,10.0,,0.1,5.0
2013-10-25,0,10.0,,0.1,0.0
2013-10-26,0,10.0,,0.1,0.0
2013-10-27,0,10.0,,0.1,0.0
2013-10-28,0,10.0,,0.1,0.0
2013-10-29,0,10.0,,0.1,0.0
2013-10-30,0,10.0,,0.1,0.0
2013-10-31,0,10.0,,0.1,0.0
2013-11-01,0,8.0,False,0.08,0.0
2013-11-02,0,8.0,,0.08,0.0
2013-11-03,0,8.0,,0.08,0.0
2013-11-04,0,8.0,,0.08,0.0
2013-11-05,50,8.0,,0.08,4.0
2013-11-06,0,8.0,,0.08,0.0
2013-11-07,51,8.0,,0.08,4.08
2013-11-08,0,8.0,,0.08,0.0
2013-11-09,0,8.0,,0.08,0.0
2013-11-10,0,8.0,,0.08,0.0
2013-11-11,0,8.0,,0.08,0.0
2013-11-12,100,8.0,,0.08,8.0
2013-11-13,0,8.0,,0.08,0.0
2013-11-14,77,8.0,,0.08,6.16
2013-11-15,0,8.0,,0.08,0.0
2013-11-16,0,8.0,,0.08,0.0
2013-11-17,60,8.0,,0.08,4.8
2013-11-18,50,8.0,,0.08,4.0
2013-11-19,0,8.0,,0.08,0.0
2013-11-20,50,8.0,,0.08,4.0
2013-11-21,51,8.0,,0.08,4.08
2013-11-22,0,8.0,,0.08,0.0
2013-11-23,0,8.0,,0.08,0.0
2013-11-24,0,8.0,,0.08,0.0
2013-11-25,75,8.0,,0.08,6.0
2013-11-26,51,8.0,,0.08,4.08
2013-11-27,0,8.0,,0.08,0.0
2013-11-28,65,8.0,,0.08,5.2
2013-11-29,0,8.0,,0.08,0.0
2013-11-30,0,8.0,,0.08,0.0
2013-12-01,56,6.0,False,0.06,3.36
2013-12-02,0,6.0,,0.06,0.0
2013-12-03,47,6.0,,0.06,2.82
2013-12-04,0,6.0,,0.06,0.0
2013-12-05,0,6.0,,0.06,0.0
2013-12-06,100,6.0,,0.06,6.0
2013-12-07,0,6.0,,0.06,0.0
2013-12-08,58,6.0,,0.06,3.48
2013-12-09,0,6.0,,0.06,0.0
2013-12-10,0,6.0,,0.06,0.0
2013-12-11,0,6.0,,0.06,0.0
2013-12-12,0,6.0,,0.06,0.0
2013-12-13,0,6.0,,0.06,0.0
2013-12-14,0,6.0,,0.06,0.0
2013-12-15,61,6.0,,0.06,3.6599999999999997
2013-12-16,0,6.0,,0.06,0.0
2013-12-17,0,6.0,,0.06,0.0
2013-12-18,0,6.0,,0.06,0.0
2013-12-19,0,6.0,,0.06,0.0
2013-12-20,54,6.0,,0.06,3.2399999999999998
2013-12-21,0,6.0,,0.06,0.0
2013-12-22,0,6.0,,0.06,0.0
2013-12-23,0,6.0,,0.06,0.0
2013-12-24,0,6.0,,0.06,0.0
2013-12-25,0,6.0,,0.06,0.0
2013-12-26,0,6.0,,0.06,0.0
2013-12-27,0,6.0,,0.06,0.0
2013-12-28,0,6.0,,0.06,0.0
2013-12-29,61,6.0,,0.06,3.6599999999999997
2013-12-30,53,6.0,,0.06,3.1799999999999997
2013-12-31,0,6.0,,0.06,0.0
2014-01-01,0,10.0,False,0.1,0.0
2014-01-02,0,10.0,,0.1,0.0
2014-01-03,0,10.0,,0.1,0.0
2014-01-04,0,10.0,,0.1,0.0
2014-01-05,0,10.0,,0.1,0.0
2014-01-06,0,10.0,,0.1,0.0
2014-01-07,0,10.0,,0.1,0.0
2014-01-08,0,10.0,,0.1,0.0
2014-01-09,50,10.0,,0.1,5.0
2014-01-10,0,10.0,,0.1,0.0
2014-01-11,60,10.0,,0.1,6.0
2014-01-12,0,10.0,,0.1,0.0
2014-01-13,0,10.0,,0.1,0.0
2014-01-14,49,10.0,,0.1,4.9
2014-01-15,49,10.0,,0.1,4.9
2014-01-16,0,10.0,,0.1,0.0
2014-01-17,0,10.0,,0.1,0.0
2014-01-18,0,10.0,,0.1,0.0
2014-01-19,0,10.0,,0.1,0.0
2014-01-20,0,10.0,,0.1,0.0
2014-01-21,49,10.0,,0.1,4.9
2014-01-22,48,10.0,,0.1,4.800000000000001
2014-01-23,0,10.0,,0.1,0.0
2014-01-24,100,10.0,,0.1,10.0
2014-01-25,0,10.0,,0.1,0.0
2014-01-26,0,10.0,,0.1,0.0
2014-01-27,0,10.0,,0.1,0.0
2014-01-28,47,10.0,,0.1,4.7
2014-01-29,0,10.0,,0.1,0.0
2014-01-30,0,10.0,,0.1,0.0
2014-01-31,50,10.0,,0.1,5.0
2014-02-01,0,7.0,False,0.07,0.0
2014-02-02,0,7.0,,0.07,0.0
2014-02-03,0,7.0,,0.07,0.0
2014-02-04,0,7.0,,0.07,0.0
2014-02-05,0,7.0,,0.07,0.0
2014-02-06,62,7.0,,0.07,4.340000000000001
2014-02-07,99,7.0,,0.07,6.930000000000001
2014-02-08,100,7.0,,0.07,7.000000000000001
2014-02-09,0,7.0,,0.07,0.0
2014-02-10,0,7.0,,0.07,0.0
2014-02-11,0,7.0,,0.07,0.0
2014-02-12,41,7.0,,0.07,2.87
2014-02-13,0,7.0,,0.07,0.0
2014-02-14,0,7.0,,0.07,0.0
2014-02-15,53,7.0,,0.07,3.7100000000000004
2014-02-16,52,7.0,,0.07,3.6400000000000006
2014-02-17,43,7.0,,0.07,3.0100000000000002
2014-02-18,0,7.0,,0.07,0.0
2014-02-19,41,7.0,,0.07,2.87
2014-02-20,0,7.0,,0.07,0.0
2014-02-21,42,7.0,,0.07,2.9400000000000004
2014-02-22,0,7.0,,0.07,0.0
2014-02-23,0,7.0,,0.07,0.0
2014-02-24,0,7.0,,0.07,0.0
2014-02-25,80,7.0,,0.07,5.6000000000000005
2014-02-26,0,7.0,,0.07,0.0
2014-02-27,0,7.0,,0.07,0.0
2014-02-28,43,7.0,,0.07,3.0100000000000002
2014-03-01,0,4.0,False,0.04,0.0
2014-03-02,97,4.0,,0.04,3.88
2014-03-03,0,4.0,,0.04,0.0
2014-03-04,0,4.0,,0.04,0.0
2014-03-05,0,4.0,,0.04,0.0
2014-03-06,82,4.0,,0.04,3.2800000000000002
2014-03-07,84,4.0,,0.04,3.36
2014-03-08,0,4.0,,0.04,0.0
2014-03-09,0,4.0,,0.04,0.0
2014-03-10,0,4.0,,0.04,0.0
2014-03-11,0,4.0,,0.04,0.0
2014-03-12,81,4.0,,0.04,3.24
2014-03-13,0,4.0,,0.04,0.0
2014-03-14,87,4.0,,0.04,3.48
2014-03-15,0,4.0,,0.04,0.0
2014-03-16,100,4.0,,0.04,4.0
2014-03-17,0,4.0,,0.04,0.0
2014-03-18,0,4.0,,0.04,0.0
2014-03-19,0,4.0,,0.04,0.0
2014-03-20,82,4.0,,0.04,3.2800000000000002
2014-03-21,85,4.0,,0.04,3.4
2014-03-22,0,4.0,,0.04,0.0
2014-03-23,0,4.0,,0.04,0.0
2014-03-24,0,4.0,,0.04,0.0
2014-03-25,0,4.0,,0.04,0.0
2014-03-26,82,4.0,,0.04,3.2800000000000002
2014-03-27,82,4.0,,0.04,3.2800000000000002
2014-03-28,0,4.0,,0.04,0.0
2014-03-29,0,4.0,,0.04,0.0
2014-03-30,0,4.0,,0.04,0.0
2014-03-31,0,4.0,,0.04,0.0
2014-04-01,0,7.0,False,0.07,0.0
2014-04-02,0,7.0,,0.07,0.0
2014-04-03,0,7.0,,0.07,0.0
2014-04-04,0,7.0,,0.07,0.0
2014-04-05,0,7.0,,0.07,0.0
2014-04-06,0,7.0,,0.07,0.0
2014-04-07,47,7.0,,0.07,3.2900000000000005
2014-04-08,0,7.0,,0.07,0.0
2014-04-09,48,7.0,,0.07,3.3600000000000003
2014-04-10,50,7.0,,0.07,3.5000000000000004
2014-04-11,52,7.0,,0.07,3.6400000000000006
2014-04-12,64,7.0,,0.07,4.48
2014-04-13,0,7.0,,0.07,0.0
2014-04-14,0,7.0,,0.07,0.0
2014-04-15,0,7.0,,0.07,0.0
2014-04-16,49,7.0,,0.07,3.43
2014-04-17,100,7.0,,0.07,7.000000000000001
2014-04-18,0,7.0,,0.07,0.0
2014-04-19,0,7.0,,0.07,0.0
2014-04-20,0,7.0,,0.07,0.0
2014-04-21,0,7.0,,0.07,0.0
2014-04-22,96,7.0,,0.07,6.720000000000001
2014-04-23,48,7.0,,0.07,3.3600000000000003
2014-04-24,0,7.0,,0.07,0.0
2014-04-25,0,7.0,,0.07,0.0
2014-04-26,0,7.0,,0.07,0.0
2014-04-27,0,7.0,,0.07,0.0
2014-04-28,0,7.0,,0.07,0.0
2014-04-29,0,7.0,,0.07,0.0
2014-04-30,0,7.0,,0.07,0.0
2014-05-01,41,7.0,False,0.07,2.87
2014-05-02,44,7.0,,0.07,3.08
2014-05-03,0,7.0,,0.07,0.0
2014-05-04,0,7.0,,0.07,0.0
2014-05-05,0,7.0,,0.07,0.0
2014-05-06,0,7.0,,0.07,0.0
2014-05-07,83,7.0,,0.07,5.8100000000000005
2014-05-08,0,7.0,,0.07,0.0
2014-05-09,0,7.0,,0.07,0.0
2014-05-10,0,7.0,,0.07,0.0
2014-05-11,0,7.0,,0.07,0.0
2014-05-12,0,7.0,,0.07,0.0
2014-05-13,0,7.0,,0.07,0.0
2014-05-14,0,7.0,,0.07,0.0
2014-05-15,0,7.0,,0.07,0.0
2014-05-16,0,7.0,,0.07,0.0
2014-05-17,54,7.0,,0.07,3.7800000000000002
2014-05-18,0,7.0,,0.07,0.0
2014-05-19,85,7.0,,0.07,5.95
2014-05-20,0,7.0,,0.07,0.0
2014-05-21,0,7.0,,0.07,0.0
2014-05-22,48,7.0,,0.07,3.3600000000000003
2014-05-23,51,7.0,,0.07,3.5700000000000003
2014-05-24,0,7.0,,0.07,0.0
2014-05-25,0,7.0,,0.07,0.0
2014-05-26,0,7.0,,0.07,0.0
2014-05-27,0,7.0,,0.07,0.0
2014-05-28,0,7.0,,0.07,0.0
2014-05-29,48,7.0,,0.07,3.3600000000000003
2014-05-30,100,7.0,,0.07,7.000000000000001
2014-05-31,0,7.0,,0.07,0.0
2014-06-01,0,3.0,False,0.03,0.0
2014-06-02,0,3.0,,0.03,0.0
2014-06-03,0,3.0,,0.03,0.0
2014-06-04,0,3.0,,0.03,0.0
2014-06-05,97,3.0,,0.03,2.9099999999999997
2014-06-06,100,3.0,,0.03,3.0
2014-06-07,0,3.0,,0.03,0.0
2014-06-08,0,3.0,,0.03,0.0
2014-06-09,0,3.0,,0.03,0.0
2014-06-10,0,3.0,,0.03,0.0
2014-06-11,0,3.0,,0.03,0.0
2014-06-12,97,3.0,,0.03,2.9099999999999997
2014-06-13,0,3.0,,0.03,0.0
2014-06-14,0,3.0,,0.03,0.0
2014-06-15,0,3.0,,0.03,0.0
2014-06-16,0,3.0,,0.03,0.0
2014-06-17,0,3.0,,0.03,0.0
2014-06-18,97,3.0,,0.03,2.9099999999999997
2014-06-19,0,3.0,,0.03,0.0
2014-06-20,0,3.0,,0.03,0.0
2014-06-21,0,3.0,,0.03,0.0
2014-06-22,0,3.0,,0.03,0.0
2014-06-23,0,3.0,,0.03,0.0
2014-06-24,97,3.0,,0.03,2.9099999999999997
2014-06-25,0,3.0,,0.03,0.0
2014-06-26,0,3.0,,0.03,0.0
2014-06-27,0,3.0,,0.03,0.0
2014-06-28,0,3.0,,0.03,0.0
2014-06-29,0,3.0,,0.03,0.0
2014-06-30,0,3.0,,0.03,0.0
2014-07-01,79,8.0,False,0.08,6.32
2014-07-02,81,8.0,,0.08,6.48
2014-07-03,0,8.0,,0.08,0.0
2014-07-04,0,8.0,,0.08,0.0
2014-07-05,0,8.0,,0.08,0.0
2014-07-06,0,8.0,,0.08,0.0
2014-07-07,0,8.0,,0.08,0.0
2014-07-08,0,8.0,,0.08,0.0
2014-07-09,0,8.0,,0.08,0.0
2014-07-10,80,8.0,,0.08,6.4
2014-07-11,82,8.0,,0.08,6.5600000000000005
2014-07-12,0,8.0,,0.08,0.0
2014-07-13,0,8.0,,0.08,0.0
2014-07-14,0,8.0,,0.08,0.0
2014-07-15,77,8.0,,0.08,6.16
2014-07-16,0,8.0,,0.08,0.0
2014-07-17,0,8.0,,0.08,0.0
2014-07-18,0,8.0,,0.08,0.0
2014-07-19,0,8.0,,0.08,0.0
2014-07-20,0,8.0,,0.08,0.0
2014-07-21,0,8.0,,0.08,0.0
2014-07-22,0,8.0,,0.08,0.0
2014-07-23,0,8.0,,0.08,0.0
2014-07-24,80,8.0,,0.08,6.4
2014-07-25,0,8.0,,0.08,0.0
2014-07-26,0,8.0,,0.08,0.0
2014-07-27,100,8.0,,0.08,8.0
2014-07-28,0,8.0,,0.08,0.0
2014-07-29,78,8.0,,0.08,6.24
2014-07-30,80,8.0,,0.08,6.4
2014-07-31,79,8.0,,0.08,6.32
2014-08-01,0,4.0,False,0.04,0.0
2014-08-02,0,4.0,,0.04,0.0
2014-08-03,0,4.0,,0.04,0.0
2014-08-04,0,4.0,,0.04,0.0
2014-08-05,0,4.0,,0.04,0.0
2014-08-06,51,4.0,,0.04,2.04
2014-08-07,0,4.0,,0.04,0.0
2014-08-08,54,4.0,,0.04,2.16
2014-08-09,0,4.0,,0.04,0.0
2014-08-10,0,4.0,,0.04,0.0
2014-08-11,0,4.0,,0.04,0.0
2014-08-12,0,4.0,,0.04,0.0
2014-08-13,0,4.0,,0.04,0.0
2014-08-14,0,4.0,,0.04,0.0
2014-08-15,0,4.0,,0.04,0.0
2014-08-16,63,4.0,,0.04,2.52
2014-08-17,0,4.0,,0.04,0.0
2014-08-18,51,4.0,,0.04,2.04
2014-08-19,0,4.0,,0.04,0.0
2014-08-20,0,4.0,,0.04,0.0
2014-08-21,50,4.0,,0.04,2.0
2014-08-22,0,4.0,,0.04,0.0
2014-08-23,0,4.0,,0.04,0.0
2014-08-24,0,4.0,,0.04,0.0
2014-08-25,0,4.0,,0.04,0.0
2014-08-26,0,4.0,,0.04,0.0
2014-08-27,50,4.0,,0.04,2.0
2014-08-28,100,4.0,,0.04,4.0
2014-08-29,0,4.0,,0.04,0.0
2014-08-30,0,4.0,,0.04,0.0
2014-08-31,0,4.0,,0.04,0.0
2014-09-01,100,5.0,False,0.05,5.0
2014-09-02,0,5.0,,0.05,0.0
2014-09-03,0,5.0,,0.05,0.0
2014-09-04,0,5.0,,0.05,0.0
2014-09-05,88,5.0,,0.05,4.4
2014-09-06,0,5.0,,0.05,0.0
2014-09-07,0,5.0,,0.05,0.0
2014-09-08,0,5.0,,0.05,0.0
2014-09-09,0,5.0,,0.05,0.0
2014-09-10,0,5.0,,0.05,0.0
2014-09-11,0,5.0,,0.05,0.0
2014-09-12,86,5.0,,0.05,4.3
2014-09-13,0,5.0,,0.05,0.0
2014-09-14,0,5.0,,0.05,0.0
2014-09-15,0,5.0,,0.05,0.0
2014-09-16,83,5.0,,0.05,4.15
2014-09-17,0,5.0,,0.05,0.0
2014-09-18,0,5.0,,0.05,0.0
2014-09-19,0,5.0,,0.05,0.0
2014-09-20,0,5.0,,0.05,0.0
2014-09-21,0,5.0,,0.05,0.0
2014-09-22,84,5.0,,0.05,4.2
2014-09-23,0,5.0,,0.05,0.0
2014-09-24,0,5.0,,0.05,0.0
2014-09-25,0,5.0,,0.05,0.0
2014-09-26,0,5.0,,0.05,0.0
2014-09-27,0,5.0,,0.05,0.0
2014-09-28,0,5.0,,0.05,0.0
2014-09-29,84,5.0,,0.05,4.2
2014-09-30,83,5.0,,0.05,4.15
2014-10-01,47,7.0,False,0.07,3.2900000000000005
2014-10-02,0,7.0,,0.07,0.0
2014-10-03,0,7.0,,0.07,0.0
2014-10-04,0,7.0,,0.07,0.0
2014-10-05,0,7.0,,0.07,0.0
2014-10-06,0,7.0,,0.07,0.0
2014-10-07,0,7.0,,0.07,0.0
2014-10-08,0,7.0,,0.07,0.0
2014-10-09,0,7.0,,0.07,0.0
2014-10-10,0,7.0,,0.07,0.0
2014-10-11,0,7.0,,0.07,0.0
2014-10-12,61,7.0,,0.07,4.2700000000000005
2014-10-13,0,7.0,,0.07,0.0
2014-10-14,0,7.0,,0.07,0.0
2014-10-15,0,7.0,,0.07,0.0
2014-10-16,47,7.0,,0.07,3.2900000000000005
2014-10-17,100,7.0,,0.07,7.000000000000001
2014-10-18,0,7.0,,0.07,0.0
2014-10-19,0,7.0,,0.07,0.0
2014-10-20,47,7.0,,0.07,3.2900000000000005
2014-10-21,0,7.0,,0.07,0.0
2014-10-22,0,7.0,,0.07,0.0
2014-10-23,0,7.0,,0.07,0.0
2014-10-24,0,7.0,,0.07,0.0
2014-10-25,0,7.0,,0.07,0.0
2014-10-26,0,7.0,,0.07,0.0
2014-10-27,93,7.0,,0.07,6.510000000000001
2014-10-28,0,7.0,,0.07,0.0
2014-10-29,46,7.0,,0.07,3.22
2014-10-30,0,7.0,,0.07,0.0
2014-10-31,0,7.0,,0.07,0.0
2014-11-01,0,5.0,False,0.05,0.0
2014-11-02,0,5.0,,0.05,0.0
2014-11-03,0,5.0,,0.05,0.0
2014-11-04,52,5.0,,0.05,2.6
2014-11-05,100,5.0,,0.05,5.0
2014-11-06,0,5.0,,0.05,0.0
2014-11-07,0,5.0,,0.05,0.0
2014-11-08,0,5.0,,0.05,0.0
2014-11-09,0,5.0,,0.05,0.0
2014-11-10,0,5.0,,0.05,0.0
2014-11-11,0,5.0,,0.05,0.0
2014-11-12,0,5.0,,0.05,0.0
2014-11-13,0,5.0,,0.05,0.0
2014-11-14,0,5.0,,0.05,0.0
2014-11-15,0,5.0,,0.05,0.0
2014-11-16,0,5.0,,0.05,0.0
2014-11-17,50,5.0,,0.05,2.5
2014-11-18,56,5.0,,0.05,2.8000000000000003
2014-11-19,0,5.0,,0.05,0.0
2014-11-20,53,5.0,,0.05,2.6500000000000004
2014-11-21,0,5.0,,0.05,0.0
2014-11-22,0,5.0,,0.05,0.0
2014-11-23,0,5.0,,0.05,0.0
2014-11-24,0,5.0,,0.05,0.0
2014-11-25,0,5.0,,0.05,0.0
2014-11-26,0,5.0,,0.05,0.0
2014-11-27,0,5.0,,0.05,0.0
2014-11-28,0,5.0,,0.05,0.0
2014-11-29,0,5.0,,0.05,0.0
2014-11-30,64,5.0,,0.05,3.2
2014-12-01,0,5.0,False,0.05,0.0
2014-12-02,100,5.0,,0.05,5.0
2014-12-03,35,5.0,,0.05,1.75
2014-12-04,0,5.0,,0.05,0.0
2014-12-05,0,5.0,,0.05,0.0
2014-12-06,44,5.0,,0.05,2.2
2014-12-07,0,5.0,,0.05,0.0
2014-12-08,0,5.0,,0.05,0.0
2014-12-09,0,5.0,,0.05,0.0
2014-12-10,0,5.0,,0.05,0.0
2014-12-11,0,5.0,,0.05,0.0
2014-12-12,0,5.0,,0.05,0.0
2014-12-13,46,5.0,,0.05,2.3000000000000003
2014-12-14,0,5.0,,0.05,0.0
2014-12-15,0,5.0,,0.05,0.0
2014-12-16,0,5.0,,0.05,0.0
2014-12-17,0,5.0,,0.05,0.0
2014-12-18,0,5.0,,0.05,0.0
2014-12-19,0,5.0,,0.05,0.0
2014-12-20,0,5.0,,0.05,0.0
2014-12-21,0,5.0,,0.05,0.0
2014-12-22,0,5.0,,0.05,0.0
2014-12-23,41,5.0,,0.05,2.0500000000000003
2014-12-24,0,5.0,,0.05,0.0
2014-12-25,0,5.0,,0.05,0.0
2014-12-26,0,5.0,,0.05,0.0
2014-12-27,0,5.0,,0.05,0.0
2014-12-28,0,5.0,,0.05,0.0
2014-12-29,0,5.0,,0.05,0.0
2014-12-30,0,5.0,,0.05,0.0
2014-12-31,0,5.0,,0.05,0.0
2015-01-01,0,5.0,False,0.05,0.0
2015-01-02,0,5.0,,0.05,0.0
2015-01-03,0,5.0,,0.05,0.0
2015-01-04,0,5.0,,0.05,0.0
2015-01-05,0,5.0,,0.05,0.0
2015-01-06,0,5.0,,0.05,0.0
2015-01-07,0,5.0,,0.05,0.0
2015-01-08,0,5.0,,0.05,0.0
2015-01-09,43,5.0,,0.05,2.15
2015-01-10,0,5.0,,0.05,0.0
2015-01-11,50,5.0,,0.05,2.5
2015-01-12,41,5.0,,0.05,2.0500000000000003
2015-01-13,40,5.0,,0.05,2.0
2015-01-14,0,5.0,,0.05,0.0
2015-01-15,0,5.0,,0.05,0.0
2015-01-16,0,5.0,,0.05,0.0
2015-01-17,0,5.0,,0.05,0.0
2015-01-18,0,5.0,,0.05,0.0
2015-01-19,0,5.0,,0.05,0.0
2015-01-20,0,5.0,,0.05,0.0
2015-01-21,0,5.0,,0.05,0.0
2015-01-22,0,5.0,,0.05,0.0
2015-01-23,42,5.0,,0.05,2.1
2015-01-24,0,5.0,,0.05,0.0
2015-01-25,0,5.0,,0.05,0.0
2015-01-26,0,5.0,,0.05,0.0
2015-01-27,0,5.0,,0.05,0.0
2015-01-28,0,5.0,,0.05,0.0
2015-01-29,0,5.0,,0.05,0.0
2015-01-30,0,5.0,,0.05,0.0
2015-01-31,100,5.0,,0.05,5.0
2015-02-01,96,7.0,False,0.07,6.720000000000001
2015-02-02,78,7.0,,0.07,5.460000000000001
2015-02-03,0,7.0,,0.07,0.0
2015-02-04,0,7.0,,0.07,0.0
2015-02-05,79,7.0,,0.07,5.53
2015-02-06,0,7.0,,0.07,0.0
2015-02-07,100,7.0,,0.07,7.000000000000001
2015-02-08,98,7.0,,0.07,6.86
2015-02-09,0,7.0,,0.07,0.0
2015-02-10,0,7.0,,0.07,0.0
