date,economics_unscaled,economics_monthly,isPartial,scale,economics
2020-02-24,92,75.0,,0.75,69.0
2020-02-25,93,75.0,,0.75,69.75
2020-02-26,90,75.0,,0.75,67.5
2020-02-27,84,75.0,,0.75,63.0
2020-02-28,78,75.0,,0.75,58.5
2020-02-29,39,75.0,,0.75,29.25
2020-03-01,41,61.0,False,0.61,25.009999999999998
2020-03-02,100,61.0,,0.61,61.0
2020-03-03,92,61.0,,0.61,56.12
2020-03-04,84,61.0,,0.61,51.24
2020-03-05,89,61.0,,0.61,54.29
2020-03-06,79,61.0,,0.61,48.19
2020-03-07,38,61.0,,0.61,23.18
2020-03-08,48,61.0,,0.61,29.28
2020-03-09,85,61.0,,0.61,51.85
2020-03-10,81,61.0,,0.61,49.41
2020-03-11,78,61.0,,0.61,47.58
2020-03-12,65,61.0,,0.61,39.65
2020-03-13,67,61.0,,0.61,40.87
2020-03-14,39,61.0,,0.61,23.79
2020-03-15,35,61.0,,0.61,21.349999999999998
2020-03-16,55,61.0,,0.61,33.55
2020-03-17,66,61.0,,0.61,40.26
2020-03-18,68,61.0,,0.61,41.48
2020-03-19,56,61.0,,0.61,34.16
2020-03-20,54,61.0,,0.61,32.94
2020-03-21,43,61.0,,0.61,26.23
2020-03-22,50,61.0,,0.61,30.5
2020-03-23,68,61.0,,0.61,41.48
2020-03-24,77,61.0,,0.61,46.97
2020-03-25,66,61.0,,0.61,40.26
2020-03-26,64,61.0,,0.61,39.04
2020-03-27,72,61.0,,0.61,43.92
2020-03-28,50,61.0,,0.61,30.5
2020-03-29,39,61.0,,0.61,23.79
2020-03-30,72,61.0,,0.61,43.92
2020-03-31,75,61.0,,0.61,45.75
2020-04-01,89,64.0,False,0.64,56.96
2020-04-02,94,64.0,,0.64,60.160000000000004
2020-04-03,87,64.0,,0.64,55.68
2020-04-04,55,64.0,,0.64,35.2
2020-04-05,68,64.0,,0.64,43.52
2020-04-06,91,64.0,,0.64,58.24
2020-04-07,90,64.0,,0.64,57.6
2020-04-08,95,64.0,,0.64,60.800000000000004
2020-04-09,86,64.0,,0.64,55.04
2020-04-10,83,64.0,,0.64,53.120000000000005
2020-04-11,57,64.0,,0.64,36.480000000000004
2020-04-12,63,64.0,,0.64,40.32
2020-04-13,88,64.0,,0.64,56.32
2020-04-14,100,64.0,,0.64,64.0
2020-04-15,88,64.0,,0.64,56.32
2020-04-16,78,64.0,,0.64,49.92
2020-04-17,80,64.0,,0.64,51.2
2020-04-18,69,64.0,,0.64,44.160000000000004
2020-04-19,71,64.0,,0.64,45.44
2020-04-20,93,64.0,,0.64,59.52
2020-04-21,93,64.0,,0.64,59.52
2020-04-22,90,64.0,,0.64,57.6
2020-04-23,91,64.0,,0.64,58.24
2020-04-24,86,64.0,,0.64,55.04
2020-04-25,52,64.0,,0.64,33.28
2020-04-26,67,64.0,,0.64,42.88
2020-04-27,89,64.0,,0.64,56.96
2020-04-28,89,64.0,,0.64,56.96
2020-04-29,89,64.0,,0.64,56.96
2020-04-30,96,64.0,,0.64,61.44
2020-05-01,96,54.0,False,0.54,51.84
2020-05-02,63,54.0,,0.54,34.02
2020-05-03,66,54.0,,0.54,35.64
2020-05-04,98,54.0,,0.54,52.92
2020-05-05,100,54.0,,0.54,54.0
2020-05-06,87,54.0,,0.54,46.980000000000004
2020-05-07,95,54.0,,0.54,51.300000000000004
2020-05-08,88,54.0,,0.54,47.52
2020-05-09,63,54.0,,0.54,34.02
2020-05-10,60,54.0,,0.54,32.400000000000006
2020-05-11,86,54.0,,0.54,46.440000000000005
2020-05-12,89,54.0,,0.54,48.06
2020-05-13,93,54.0,,0.54,50.220000000000006
2020-05-14,77,54.0,,0.54,41.580000000000005
2020-05-15,78,54.0,,0.54,42.120000000000005
2020-05-16,57,54.0,,0.54,30.78
2020-05-17,54,54.0,,0.54,29.160000000000004
2020-05-18,73,54.0,,0.54,39.42
2020-05-19,89,54.0,,0.54,48.06
2020-05-20,87,54.0,,0.54,46.980000000000004
2020-05-21,89,54.0,,0.54,48.06
2020-05-22,61,54.0,,0.54,32.940000000000005
2020-05-23,42,54.0,,0.54,22.68
2020-05-24,49,54.0,,0.54,26.46
2020-05-25,56,54.0,,0.54,30.240000000000002
2020-05-26,59,54.0,,0.54,31.860000000000003
2020-05-27,69,54.0,,0.54,37.260000000000005
2020-05-28,70,54.0,,0.54,37.800000000000004
2020-05-29,56,54.0,,0.54,30.240000000000002
2020-05-30,41,54.0,,0.54,22.14
2020-05-31,43,54.0,,0.54,23.220000000000002
2020-06-01,79,42.0,False,0.42,33.18
2020-06-02,83,42.0,,0.42,34.86
2020-06-03,83,42.0,,0.42,34.86
2020-06-04,89,42.0,,0.42,37.379999999999995
2020-06-05,75,42.0,,0.42,31.5
2020-06-06,77,42.0,,0.42,32.339999999999996
2020-06-07,74,42.0,,0.42,31.08
2020-06-08,100,42.0,,0.42,42.0
2020-06-09,89,42.0,,0.42,37.379999999999995
2020-06-10,95,42.0,,0.42,39.9
2020-06-11,94,42.0,,0.42,39.48
2020-06-12,81,42.0,,0.42,34.019999999999996
2020-06-13,70,42.0,,0.42,29.4
2020-06-14,68,42.0,,0.42,28.56
2020-06-15,94,42.0,,0.42,39.48
2020-06-16,87,42.0,,0.42,36.54
2020-06-17,80,42.0,,0.42,33.6
2020-06-18,92,42.0,,0.42,38.64
2020-06-19,84,42.0,,0.42,35.28
2020-06-20,57,42.0,,0.42,23.939999999999998
2020-06-21,55,42.0,,0.42,23.099999999999998
2020-06-22,80,42.0,,0.42,33.6
2020-06-23,85,42.0,,0.42,35.699999999999996
2020-06-24,81,42.0,,0.42,34.019999999999996
2020-06-25,82,42.0,,0.42,34.44
2020-06-26,74,42.0,,0.42,31.08
2020-06-27,51,42.0,,0.42,21.419999999999998
2020-06-28,63,42.0,,0.42,26.459999999999997
2020-06-29,69,42.0,,0.42,28.98
2020-06-30,94,42.0,,0.42,39.48
2020-07-01,85,39.0,False,0.39,33.15
2020-07-02,89,39.0,,0.39,34.71
2020-07-03,75,39.0,,0.39,29.25
2020-07-04,81,39.0,,0.39,31.59
2020-07-05,65,39.0,,0.39,25.35
2020-07-06,96,39.0,,0.39,37.44
2020-07-07,100,39.0,,0.39,39.0
2020-07-08,86,39.0,,0.39,33.54
2020-07-09,80,39.0,,0.39,31.200000000000003
2020-07-10,88,39.0,,0.39,34.32
2020-07-11,72,39.0,,0.39,28.080000000000002
2020-07-12,93,39.0,,0.39,36.27
2020-07-13,96,39.0,,0.39,37.44
2020-07-14,94,39.0,,0.39,36.660000000000004
2020-07-15,89,39.0,,0.39,34.71
2020-07-16,89,39.0,,0.39,34.71
2020-07-17,83,39.0,,0.39,32.370000000000005
2020-07-18,61,39.0,,0.39,23.79
2020-07-19,74,39.0,,0.39,28.86
2020-07-20,83,39.0,,0.39,32.370000000000005
2020-07-21,72,39.0,,0.39,28.080000000000002
2020-07-22,96,39.0,,0.39,37.44
2020-07-23,82,39.0,,0.39,31.98
2020-07-24,79,39.0,,0.39,30.810000000000002
2020-07-25,68,39.0,,0.39,26.52
2020-07-26,69,39.0,,0.39,26.91
2020-07-27,95,39.0,,0.39,37.050000000000004
2020-07-28,87,39.0,,0.39,33.93
2020-07-29,79,39.0,,0.39,30.810000000000002
2020-07-30,92,39.0,,0.39,35.88
2020-07-31,91,39.0,,0.39,35.49
2020-08-01,39,59.0,False,0.59,23.009999999999998
2020-08-02,37,59.0,,0.59,21.83
2020-08-03,48,59.0,,0.59,28.32
2020-08-04,47,59.0,,0.59,27.729999999999997
2020-08-05,48,59.0,,0.59,28.32
2020-08-06,66,59.0,,0.59,38.94
2020-08-07,48,59.0,,0.59,28.32
2020-08-08,37,59.0,,0.59,21.83
2020-08-09,35,59.0,,0.59,20.65
2020-08-10,49,59.0,,0.59,28.91
2020-08-11,59,59.0,,0.59,34.809999999999995
2020-08-12,58,59.0,,0.59,34.22
2020-08-13,55,59.0,,0.59,32.449999999999996
2020-08-14,56,59.0,,0.59,33.04
2020-08-15,45,59.0,,0.59,26.549999999999997
2020-08-16,37,59.0,,0.59,21.83
2020-08-17,63,59.0,,0.59,37.169999999999995
2020-08-18,75,59.0,,0.59,44.25
2020-08-19,76,59.0,,0.59,44.839999999999996
2020-08-20,75,59.0,,0.59,44.25
2020-08-21,75,59.0,,0.59,44.25
2020-08-22,46,59.0,,0.59,27.139999999999997
2020-08-23,45,59.0,,0.59,26.549999999999997
2020-08-24,94,59.0,,0.59,55.459999999999994
2020-08-25,98,59.0,,0.59,57.82
2020-08-26,96,59.0,,0.59,56.64
2020-08-27,100,59.0,,0.59,59.0
2020-08-28,93,59.0,,0.59,54.87
2020-08-29,58,59.0,,0.59,34.22
2020-08-30,57,59.0,,0.59,33.629999999999995
2020-08-31,100,59.0,,0.59,59.0
2020-09-01,88,90.0,False,0.9,79.2
2020-09-02,83,90.0,,0.9,74.7
2020-09-03,87,90.0,,0.9,78.3
2020-09-04,79,90.0,,0.9,71.10000000000001
2020-09-05,44,90.0,,0.9,39.6
2020-09-06,51,90.0,,0.9,45.9
2020-09-07,64,90.0,,0.9,57.6
2020-09-08,95,90.0,,0.9,85.5
2020-09-09,94,90.0,,0.9,84.60000000000001
2020-09-10,99,90.0,,0.9,89.10000000000001
2020-09-11,89,90.0,,0.9,80.10000000000001
2020-09-12,51,90.0,,0.9,45.9
2020-09-13,60,90.0,,0.9,54.0
2020-09-14,81,90.0,,0.9,72.9
2020-09-15,95,90.0,,0.9,85.5
2020-09-16,92,90.0,,0.9,82.8
2020-09-17,96,90.0,,0.9,86.4
2020-09-18,96,90.0,,0.9,86.4
2020-09-19,41,90.0,,0.9,36.9
2020-09-20,52,90.0,,0.9,46.800000000000004
2020-09-21,91,90.0,,0.9,81.9
2020-09-22,86,90.0,,0.9,77.4
2020-09-23,100,90.0,,0.9,90.0
2020-09-24,86,90.0,,0.9,77.4
2020-09-25,75,90.0,,0.9,67.5
2020-09-26,45,90.0,,0.9,40.5
2020-09-27,38,90.0,,0.9,34.2
2020-09-28,74,90.0,,0.9,66.60000000000001
2020-09-29,78,90.0,,0.9,70.2
2020-09-30,70,90.0,,0.9,63.0
2020-10-01,93,66.0,False,0.66,61.38
2020-10-02,82,66.0,,0.66,54.120000000000005
2020-10-03,54,66.0,,0.66,35.64
2020-10-04,55,66.0,,0.66,36.300000000000004
2020-10-05,100,66.0,,0.66,66.0
2020-10-06,94,66.0,,0.66,62.040000000000006
2020-10-07,91,66.0,,0.66,60.06
2020-10-08,87,66.0,,0.66,57.42
2020-10-09,68,66.0,,0.66,44.88
2020-10-10,48,66.0,,0.66,31.68
2020-10-11,51,66.0,,0.66,33.660000000000004
2020-10-12,84,66.0,,0.66,55.440000000000005
2020-10-13,83,66.0,,0.66,54.78
2020-10-14,71,66.0,,0.66,46.86
2020-10-15,71,66.0,,0.66,46.86
2020-10-16,62,66.0,,0.66,40.92
2020-10-17,43,66.0,,0.66,28.380000000000003
2020-10-18,45,66.0,,0.66,29.700000000000003
2020-10-19,62,66.0,,0.66,40.92
2020-10-20,68,66.0,,0.66,44.88
2020-10-21,85,66.0,,0.66,56.1
2020-10-22,81,66.0,,0.66,53.46
2020-10-23,58,66.0,,0.66,38.28
2020-10-24,39,66.0,,0.66,25.740000000000002
2020-10-25,43,66.0,,0.66,28.380000000000003
2020-10-26,67,66.0,,0.66,44.22
2020-10-27,66,66.0,,0.66,43.56
2020-10-28,63,66.0,,0.66,41.580000000000005
2020-10-29,67,66.0,,0.66,44.22
2020-10-30,60,66.0,,0.66,39.6
2020-10-31,33,66.0,,0.66,21.78
2020-11-01,51,47.0,True,0.47,23.97
2020-11-02,84,47.0,,0.47,39.48
2020-11-03,67,47.0,,0.47,31.49
2020-11-04,45,47.0,,0.47,21.15
2020-11-05,78,47.0,,0.47,36.66
2020-11-06,75,47.0,,0.47,35.25
2020-11-07,48,47.0,,0.47,22.56
2020-11-08,66,47.0,,0.47,31.02
2020-11-09,77,47.0,,0.47,36.19
2020-11-10,81,47.0,,0.47,38.07
2020-11-11,72,47.0,,0.47,33.839999999999996
2020-11-12,100,47.0,,0.47,47.0
2020-11-13,71,47.0,,0.47,33.37
2020-11-14,53,47.0,,0.47,24.91
2020-11-15,50,47.0,,0.47,23.5
2020-11-16,89,47.0,,0.47,41.83
2020-11-17,79,47.0,,0.47,37.129999999999995
2020-11-18,81,47.0,,0.47,38.07
2020-11-19,91,47.0,,0.47,42.769999999999996
2020-11-20,77,47.0,,0.47,36.19
2020-11-21,40,47.0,,0.47,18.799999999999997
2020-11-22,51,47.0,,0.47,23.97
2020-11-23,66,47.0,,0.47,31.02
2020-11-24,61,47.0,,0.47,28.669999999999998
2020-11-25,52,47.0,,0.47,24.439999999999998
2020-11-26,35,47.0,,0.47,16.45
2020-11-27,36,47.0,,0.47,16.919999999999998
2020-11-28,37,47.0,,0.47,17.39
2020-11-29,53,47.0,,0.47,24.91
