date,crisis_unscaled,crisis_monthly,isPartial,scale,crisis
2020-02-07,77,66.0,,0.66,50.82
2020-02-08,59,66.0,,0.66,38.940000000000005
2020-02-09,58,66.0,,0.66,38.28
2020-02-10,76,66.0,,0.66,50.160000000000004
2020-02-11,100,66.0,,0.66,66.0
2020-02-12,81,66.0,,0.66,53.46
2020-02-13,99,66.0,,0.66,65.34
2020-02-14,88,66.0,,0.66,58.080000000000005
2020-02-15,58,66.0,,0.66,38.28
2020-02-16,68,66.0,,0.66,44.88
2020-02-17,62,66.0,,0.66,40.92
2020-02-18,90,66.0,,0.66,59.400000000000006
2020-02-19,88,66.0,,0.66,58.080000000000005
2020-02-20,85,66.0,,0.66,56.1
2020-02-21,87,66.0,,0.66,57.42
2020-02-22,63,66.0,,0.66,41.580000000000005
2020-02-23,61,66.0,,0.66,40.260000000000005
2020-02-24,91,66.0,,0.66,60.06
2020-02-25,87,66.0,,0.66,57.42
2020-02-26,94,66.0,,0.66,62.040000000000006
2020-02-27,84,66.0,,0.66,55.440000000000005
2020-02-28,91,66.0,,0.66,60.06
2020-02-29,63,66.0,,0.66,41.580000000000005
2020-03-01,34,99.0,False,0.99,33.66
2020-03-02,50,99.0,,0.99,49.5
2020-03-03,49,99.0,,0.99,48.51
2020-03-04,52,99.0,,0.99,51.48
2020-03-05,53,99.0,,0.99,52.47
2020-03-06,49,99.0,,0.99,48.51
2020-03-07,30,99.0,,0.99,29.7
2020-03-08,42,99.0,,0.99,41.58
2020-03-09,51,99.0,,0.99,50.49
2020-03-10,58,99.0,,0.99,57.42
2020-03-11,51,99.0,,0.99,50.49
2020-03-12,69,99.0,,0.99,68.31
2020-03-13,69,99.0,,0.99,68.31
2020-03-14,55,99.0,,0.99,54.45
2020-03-15,56,99.0,,0.99,55.44
2020-03-16,81,99.0,,0.99,80.19
2020-03-17,81,99.0,,0.99,80.19
2020-03-18,100,99.0,,0.99,99.0
2020-03-19,94,99.0,,0.99,93.06
2020-03-20,82,99.0,,0.99,81.17999999999999
2020-03-21,71,99.0,,0.99,70.29
2020-03-22,76,99.0,,0.99,75.24
2020-03-23,79,99.0,,0.99,78.21
2020-03-24,87,99.0,,0.99,86.13
2020-03-25,68,99.0,,0.99,67.32
2020-03-26,75,99.0,,0.99,74.25
2020-03-27,75,99.0,,0.99,74.25
2020-03-28,68,99.0,,0.99,67.32
2020-03-29,61,99.0,,0.99,60.39
2020-03-30,79,99.0,,0.99,78.21
2020-03-31,73,99.0,,0.99,72.27
2020-04-01,92,90.0,False,0.9,82.8
2020-04-02,100,90.0,,0.9,90.0
2020-04-03,94,90.0,,0.9,84.60000000000001
2020-04-04,75,90.0,,0.9,67.5
2020-04-05,76,90.0,,0.9,68.4
2020-04-06,77,90.0,,0.9,69.3
2020-04-07,89,90.0,,0.9,80.10000000000001
2020-04-08,80,90.0,,0.9,72.0
2020-04-09,88,90.0,,0.9,79.2
2020-04-10,72,90.0,,0.9,64.8
2020-04-11,63,90.0,,0.9,56.7
2020-04-12,59,90.0,,0.9,53.1
2020-04-13,72,90.0,,0.9,64.8
2020-04-14,81,90.0,,0.9,72.9
2020-04-15,78,90.0,,0.9,70.2
2020-04-16,85,90.0,,0.9,76.5
2020-04-17,70,90.0,,0.9,63.0
2020-04-18,62,90.0,,0.9,55.800000000000004
2020-04-19,55,90.0,,0.9,49.5
2020-04-20,75,90.0,,0.9,67.5
2020-04-21,75,90.0,,0.9,67.5
2020-04-22,70,90.0,,0.9,63.0
2020-04-23,73,90.0,,0.9,65.7
2020-04-24,74,90.0,,0.9,66.60000000000001
2020-04-25,56,90.0,,0.9,50.4
2020-04-26,60,90.0,,0.9,54.0
2020-04-27,71,90.0,,0.9,63.9
2020-04-28,67,90.0,,0.9,60.300000000000004
2020-04-29,69,90.0,,0.9,62.1
2020-04-30,77,90.0,,0.9,69.3
2020-05-01,72,81.0,False,0.81,58.32000000000001
2020-05-02,58,81.0,,0.81,46.980000000000004
2020-05-03,62,81.0,,0.81,50.220000000000006
2020-05-04,74,81.0,,0.81,59.940000000000005
2020-05-05,76,81.0,,0.81,61.56
2020-05-06,78,81.0,,0.81,63.18000000000001
2020-05-07,72,81.0,,0.81,58.32000000000001
2020-05-08,75,81.0,,0.81,60.75000000000001
2020-05-09,65,81.0,,0.81,52.650000000000006
2020-05-10,48,81.0,,0.81,38.88
2020-05-11,70,81.0,,0.81,56.7
2020-05-12,74,81.0,,0.81,59.940000000000005
2020-05-13,69,81.0,,0.81,55.89
2020-05-14,72,81.0,,0.81,58.32000000000001
2020-05-15,70,81.0,,0.81,56.7
2020-05-16,56,81.0,,0.81,45.36
2020-05-17,51,81.0,,0.81,41.31
2020-05-18,65,81.0,,0.81,52.650000000000006
2020-05-19,63,81.0,,0.81,51.03
2020-05-20,70,81.0,,0.81,56.7
2020-05-21,92,81.0,,0.81,74.52000000000001
2020-05-22,87,81.0,,0.81,70.47
2020-05-23,75,81.0,,0.81,60.75000000000001
2020-05-24,75,81.0,,0.81,60.75000000000001
2020-05-25,100,81.0,,0.81,81.0
2020-05-26,100,81.0,,0.81,81.0
2020-05-27,99,81.0,,0.81,80.19000000000001
2020-05-28,93,81.0,,0.81,75.33
2020-05-29,77,81.0,,0.81,62.370000000000005
2020-05-30,73,81.0,,0.81,59.13
2020-05-31,80,81.0,,0.81,64.80000000000001
2020-06-01,95,72.0,False,0.72,68.39999999999999
2020-06-02,92,72.0,,0.72,66.24
2020-06-03,96,72.0,,0.72,69.12
2020-06-04,74,72.0,,0.72,53.28
2020-06-05,95,72.0,,0.72,68.39999999999999
2020-06-06,77,72.0,,0.72,55.44
2020-06-07,87,72.0,,0.72,62.64
2020-06-08,96,72.0,,0.72,69.12
2020-06-09,94,72.0,,0.72,67.67999999999999
2020-06-10,100,72.0,,0.72,72.0
2020-06-11,92,72.0,,0.72,66.24
2020-06-12,82,72.0,,0.72,59.04
2020-06-13,79,72.0,,0.72,56.879999999999995
2020-06-14,89,72.0,,0.72,64.08
2020-06-15,87,72.0,,0.72,62.64
2020-06-16,89,72.0,,0.72,64.08
2020-06-17,94,72.0,,0.72,67.67999999999999
2020-06-18,85,72.0,,0.72,61.199999999999996
2020-06-19,83,72.0,,0.72,59.76
2020-06-20,69,72.0,,0.72,49.68
2020-06-21,69,72.0,,0.72,49.68
2020-06-22,75,72.0,,0.72,54.0
2020-06-23,78,72.0,,0.72,56.16
2020-06-24,74,72.0,,0.72,53.28
2020-06-25,63,72.0,,0.72,45.36
2020-06-26,62,72.0,,0.72,44.64
2020-06-27,68,72.0,,0.72,48.96
2020-06-28,67,72.0,,0.72,48.239999999999995
2020-06-29,73,72.0,,0.72,52.559999999999995
2020-06-30,82,72.0,,0.72,59.04
2020-07-01,100,54.0,False,0.54,54.0
2020-07-02,94,54.0,,0.54,50.760000000000005
2020-07-03,86,54.0,,0.54,46.440000000000005
2020-07-04,73,54.0,,0.54,39.42
2020-07-05,85,54.0,,0.54,45.900000000000006
2020-07-06,85,54.0,,0.54,45.900000000000006
2020-07-07,89,54.0,,0.54,48.06
2020-07-08,93,54.0,,0.54,50.220000000000006
2020-07-09,91,54.0,,0.54,49.14
2020-07-10,82,54.0,,0.54,44.28
2020-07-11,77,54.0,,0.54,41.580000000000005
2020-07-12,78,54.0,,0.54,42.120000000000005
2020-07-13,96,54.0,,0.54,51.84
2020-07-14,95,54.0,,0.54,51.300000000000004
2020-07-15,93,54.0,,0.54,50.220000000000006
2020-07-16,87,54.0,,0.54,46.980000000000004
2020-07-17,88,54.0,,0.54,47.52
2020-07-18,81,54.0,,0.54,43.74
2020-07-19,79,54.0,,0.54,42.660000000000004
2020-07-20,88,54.0,,0.54,47.52
2020-07-21,83,54.0,,0.54,44.82
2020-07-22,86,54.0,,0.54,46.440000000000005
2020-07-23,93,54.0,,0.54,50.220000000000006
2020-07-24,80,54.0,,0.54,43.2
2020-07-25,77,54.0,,0.54,41.580000000000005
2020-07-26,74,54.0,,0.54,39.96
2020-07-27,85,54.0,,0.54,45.900000000000006
2020-07-28,87,54.0,,0.54,46.980000000000004
2020-07-29,86,54.0,,0.54,46.440000000000005
2020-07-30,87,54.0,,0.54,46.980000000000004
2020-07-31,89,54.0,,0.54,48.06
2020-08-01,67,52.0,False,0.52,34.84
2020-08-02,70,52.0,,0.52,36.4
2020-08-03,77,52.0,,0.52,40.04
2020-08-04,73,52.0,,0.52,37.96
2020-08-05,99,52.0,,0.52,51.480000000000004
2020-08-06,94,52.0,,0.52,48.88
2020-08-07,75,52.0,,0.52,39.0
2020-08-08,59,52.0,,0.52,30.68
2020-08-09,72,52.0,,0.52,37.44
2020-08-10,75,52.0,,0.52,39.0
2020-08-11,74,52.0,,0.52,38.480000000000004
2020-08-12,81,52.0,,0.52,42.120000000000005
2020-08-13,98,52.0,,0.52,50.96
2020-08-14,59,52.0,,0.52,30.68
2020-08-15,56,52.0,,0.52,29.12
2020-08-16,80,52.0,,0.52,41.6
2020-08-17,79,52.0,,0.52,41.08
2020-08-18,76,52.0,,0.52,39.52
2020-08-19,90,52.0,,0.52,46.800000000000004
2020-08-20,100,52.0,,0.52,52.0
2020-08-21,81,52.0,,0.52,42.120000000000005
2020-08-22,68,52.0,,0.52,35.36
2020-08-23,72,52.0,,0.52,37.44
2020-08-24,81,52.0,,0.52,42.120000000000005
2020-08-25,81,52.0,,0.52,42.120000000000005
2020-08-26,84,52.0,,0.52,43.68
2020-08-27,76,52.0,,0.52,39.52
2020-08-28,78,52.0,,0.52,40.56
2020-08-29,63,52.0,,0.52,32.76
2020-08-30,61,52.0,,0.52,31.720000000000002
2020-08-31,75,52.0,,0.52,39.0
2020-09-01,87,54.0,False,0.54,46.980000000000004
2020-09-02,89,54.0,,0.54,48.06
2020-09-03,82,54.0,,0.54,44.28
2020-09-04,79,54.0,,0.54,42.660000000000004
2020-09-05,67,54.0,,0.54,36.18
2020-09-06,69,54.0,,0.54,37.260000000000005
2020-09-07,72,54.0,,0.54,38.88
2020-09-08,78,54.0,,0.54,42.120000000000005
2020-09-09,87,54.0,,0.54,46.980000000000004
2020-09-10,91,54.0,,0.54,49.14
2020-09-11,86,54.0,,0.54,46.440000000000005
2020-09-12,69,54.0,,0.54,37.260000000000005
2020-09-13,71,54.0,,0.54,38.34
2020-09-14,91,54.0,,0.54,49.14
2020-09-15,90,54.0,,0.54,48.6
2020-09-16,91,54.0,,0.54,49.14
2020-09-17,89,54.0,,0.54,48.06
2020-09-18,81,54.0,,0.54,43.74
2020-09-19,66,54.0,,0.54,35.64
2020-09-20,82,54.0,,0.54,44.28
2020-09-21,94,54.0,,0.54,50.760000000000005
2020-09-22,87,54.0,,0.54,46.980000000000004
2020-09-23,97,54.0,,0.54,52.38
2020-09-24,98,54.0,,0.54,52.92
2020-09-25,79,54.0,,0.54,42.660000000000004
2020-09-26,66,54.0,,0.54,35.64
2020-09-27,65,54.0,,0.54,35.1
2020-09-28,84,54.0,,0.54,45.36
2020-09-29,94,54.0,,0.54,50.760000000000005
2020-09-30,100,54.0,,0.54,54.0
2020-10-01,84,51.0,False,0.51,42.84
2020-10-02,84,51.0,,0.51,42.84
2020-10-03,59,51.0,,0.51,30.09
2020-10-04,69,51.0,,0.51,35.19
2020-10-05,87,51.0,,0.51,44.37
2020-10-06,87,51.0,,0.51,44.37
2020-10-07,89,51.0,,0.51,45.39
2020-10-08,97,51.0,,0.51,49.47
2020-10-09,91,51.0,,0.51,46.410000000000004
2020-10-10,64,51.0,,0.51,32.64
2020-10-11,71,51.0,,0.51,36.21
2020-10-12,82,51.0,,0.51,41.82
2020-10-13,89,51.0,,0.51,45.39
2020-10-14,90,51.0,,0.51,45.9
2020-10-15,86,51.0,,0.51,43.86
2020-10-16,69,51.0,,0.51,35.19
2020-10-17,63,51.0,,0.51,32.13
2020-10-18,71,51.0,,0.51,36.21
2020-10-19,91,51.0,,0.51,46.410000000000004
2020-10-20,88,51.0,,0.51,44.88
2020-10-21,93,51.0,,0.51,47.43
2020-10-22,98,51.0,,0.51,49.980000000000004
2020-10-23,89,51.0,,0.51,45.39
2020-10-24,51,51.0,,0.51,26.01
2020-10-25,80,51.0,,0.51,40.8
2020-10-26,86,51.0,,0.51,43.86
2020-10-27,93,51.0,,0.51,47.43
2020-10-28,100,51.0,,0.51,51.0
2020-10-29,94,51.0,,0.51,47.94
2020-10-30,94,51.0,,0.51,47.94
2020-10-31,73,51.0,,0.51,37.230000000000004
2020-11-01,71,49.0,True,0.49,34.79
2020-11-02,100,49.0,,0.49,49.0
2020-11-03,68,49.0,,0.49,33.32
2020-11-04,49,49.0,,0.49,24.009999999999998
2020-11-05,72,49.0,,0.49,35.28
2020-11-06,73,49.0,,0.49,35.769999999999996
2020-11-07,57,49.0,,0.49,27.93
2020-11-08,68,49.0,,0.49,33.32
2020-11-09,99,49.0,,0.49,48.51
2020-11-10,95,49.0,,0.49,46.55
2020-11-11,85,49.0,,0.49,41.65
2020-11-12,88,49.0,,0.49,43.12
2020-11-13,88,49.0,,0.49,43.12
2020-11-14,65,49.0,,0.49,31.849999999999998
2020-11-15,76,49.0,,0.49,37.24
2020-11-16,92,49.0,,0.49,45.08
2020-11-17,91,49.0,,0.49,44.589999999999996
2020-11-18,96,49.0,,0.49,47.04
2020-11-19,84,49.0,,0.49,41.16
2020-11-20,88,49.0,,0.49,43.12
2020-11-21,62,49.0,,0.49,30.38
2020-11-22,76,49.0,,0.49,37.24
2020-11-23,82,49.0,,0.49,40.18
2020-11-24,82,49.0,,0.49,40.18
2020-11-25,67,49.0,,0.49,32.83
2020-11-26,59,49.0,,0.49,28.91
2020-11-27,56,49.0,,0.49,27.439999999999998
2020-11-28,69,49.0,,0.49,33.81
