date,stocks_unscaled,stocks_monthly,isPartial,scale,stocks
2017-04-07,78,27.0,,0.27,21.060000000000002
2017-04-08,53,27.0,,0.27,14.31
2017-04-09,52,27.0,,0.27,14.040000000000001
2017-04-10,80,27.0,,0.27,21.6
2017-04-11,100,27.0,,0.27,27.0
2017-04-12,92,27.0,,0.27,24.840000000000003
2017-04-13,87,27.0,,0.27,23.490000000000002
2017-04-14,60,27.0,,0.27,16.200000000000003
2017-04-15,39,27.0,,0.27,10.530000000000001
2017-04-16,47,27.0,,0.27,12.690000000000001
2017-04-17,73,27.0,,0.27,19.71
2017-04-18,85,27.0,,0.27,22.950000000000003
2017-04-19,81,27.0,,0.27,21.87
2017-04-20,81,27.0,,0.27,21.87
2017-04-21,71,27.0,,0.27,19.17
2017-04-22,51,27.0,,0.27,13.770000000000001
2017-04-23,49,27.0,,0.27,13.23
2017-04-24,79,27.0,,0.27,21.330000000000002
2017-04-25,88,27.0,,0.27,23.76
2017-04-26,87,27.0,,0.27,23.490000000000002
2017-04-27,86,27.0,,0.27,23.220000000000002
2017-04-28,84,27.0,,0.27,22.68
2017-04-29,56,27.0,,0.27,15.120000000000001
2017-04-30,49,27.0,,0.27,13.23
2017-05-01,82,25.0,False,0.25,20.5
2017-05-02,93,25.0,,0.25,23.25
2017-05-03,89,25.0,,0.25,22.25
2017-05-04,94,25.0,,0.25,23.5
2017-05-05,75,25.0,,0.25,18.75
2017-05-06,62,25.0,,0.25,15.5
2017-05-07,53,25.0,,0.25,13.25
2017-05-08,82,25.0,,0.25,20.5
2017-05-09,86,25.0,,0.25,21.5
2017-05-10,78,25.0,,0.25,19.5
2017-05-11,89,25.0,,0.25,22.25
2017-05-12,79,25.0,,0.25,19.75
2017-05-13,55,25.0,,0.25,13.75
2017-05-14,54,25.0,,0.25,13.5
2017-05-15,80,25.0,,0.25,20.0
2017-05-16,86,25.0,,0.25,21.5
2017-05-17,92,25.0,,0.25,23.0
2017-05-18,86,25.0,,0.25,21.5
2017-05-19,78,25.0,,0.25,19.5
2017-05-20,50,25.0,,0.25,12.5
2017-05-21,50,25.0,,0.25,12.5
2017-05-22,76,25.0,,0.25,19.0
2017-05-23,89,25.0,,0.25,22.25
2017-05-24,76,25.0,,0.25,19.0
2017-05-25,100,25.0,,0.25,25.0
2017-05-26,85,25.0,,0.25,21.25
2017-05-27,59,25.0,,0.25,14.75
2017-05-28,48,25.0,,0.25,12.0
2017-05-29,56,25.0,,0.25,14.0
2017-05-30,79,25.0,,0.25,19.75
2017-05-31,78,25.0,,0.25,19.5
2017-06-01,91,25.0,False,0.25,22.75
2017-06-02,79,25.0,,0.25,19.75
2017-06-03,52,25.0,,0.25,13.0
2017-06-04,53,25.0,,0.25,13.25
2017-06-05,79,25.0,,0.25,19.75
2017-06-06,73,25.0,,0.25,18.25
2017-06-07,85,25.0,,0.25,21.25
2017-06-08,75,25.0,,0.25,18.75
2017-06-09,100,25.0,,0.25,25.0
2017-06-10,51,25.0,,0.25,12.75
2017-06-11,53,25.0,,0.25,13.25
2017-06-12,77,25.0,,0.25,19.25
2017-06-13,74,25.0,,0.25,18.5
2017-06-14,77,25.0,,0.25,19.25
2017-06-15,67,25.0,,0.25,16.75
2017-06-16,84,25.0,,0.25,21.0
2017-06-17,51,25.0,,0.25,12.75
2017-06-18,59,25.0,,0.25,14.75
2017-06-19,77,25.0,,0.25,19.25
2017-06-20,77,25.0,,0.25,19.25
2017-06-21,88,25.0,,0.25,22.0
2017-06-22,80,25.0,,0.25,20.0
2017-06-23,78,25.0,,0.25,19.5
2017-06-24,56,25.0,,0.25,14.0
2017-06-25,56,25.0,,0.25,14.0
2017-06-26,82,25.0,,0.25,20.5
2017-06-27,84,25.0,,0.25,21.0
2017-06-28,87,25.0,,0.25,21.75
2017-06-29,78,25.0,,0.25,19.5
2017-06-30,71,25.0,,0.25,17.75
2017-07-01,49,24.0,False,0.24,11.76
2017-07-02,56,24.0,,0.24,13.44
2017-07-03,75,24.0,,0.24,18.0
2017-07-04,68,24.0,,0.24,16.32
2017-07-05,92,24.0,,0.24,22.08
2017-07-06,82,24.0,,0.24,19.68
2017-07-07,88,24.0,,0.24,21.119999999999997
2017-07-08,54,24.0,,0.24,12.959999999999999
2017-07-09,59,24.0,,0.24,14.16
2017-07-10,76,24.0,,0.24,18.24
2017-07-11,90,24.0,,0.24,21.599999999999998
2017-07-12,91,24.0,,0.24,21.84
2017-07-13,89,24.0,,0.24,21.36
2017-07-14,88,24.0,,0.24,21.119999999999997
2017-07-15,54,24.0,,0.24,12.959999999999999
2017-07-16,56,24.0,,0.24,13.44
2017-07-17,82,24.0,,0.24,19.68
2017-07-18,90,24.0,,0.24,21.599999999999998
2017-07-19,93,24.0,,0.24,22.32
2017-07-20,100,24.0,,0.24,24.0
2017-07-21,73,24.0,,0.24,17.52
2017-07-22,56,24.0,,0.24,13.44
2017-07-23,50,24.0,,0.24,12.0
2017-07-24,87,24.0,,0.24,20.88
2017-07-25,95,24.0,,0.24,22.8
2017-07-26,85,24.0,,0.24,20.4
2017-07-27,94,24.0,,0.24,22.56
2017-07-28,94,24.0,,0.24,22.56
2017-07-29,59,24.0,,0.24,14.16
2017-07-30,61,24.0,,0.24,14.639999999999999
2017-07-31,89,24.0,,0.24,21.36
2017-08-01,83,24.0,False,0.24,19.919999999999998
2017-08-02,100,24.0,,0.24,24.0
2017-08-03,91,24.0,,0.24,21.84
2017-08-04,98,24.0,,0.24,23.52
2017-08-05,61,24.0,,0.24,14.639999999999999
2017-08-06,60,24.0,,0.24,14.399999999999999
2017-08-07,78,24.0,,0.24,18.72
2017-08-08,86,24.0,,0.24,20.64
2017-08-09,94,24.0,,0.24,22.56
2017-08-10,90,24.0,,0.24,21.599999999999998
2017-08-11,94,24.0,,0.24,22.56
2017-08-12,57,24.0,,0.24,13.68
2017-08-13,48,24.0,,0.24,11.52
2017-08-14,77,24.0,,0.24,18.48
2017-08-15,86,24.0,,0.24,20.64
2017-08-16,82,24.0,,0.24,19.68
2017-08-17,88,24.0,,0.24,21.119999999999997
2017-08-18,78,24.0,,0.24,18.72
2017-08-19,52,24.0,,0.24,12.48
2017-08-20,49,24.0,,0.24,11.76
2017-08-21,59,24.0,,0.24,14.16
2017-08-22,77,24.0,,0.24,18.48
2017-08-23,71,24.0,,0.24,17.04
2017-08-24,84,24.0,,0.24,20.16
2017-08-25,68,24.0,,0.24,16.32
2017-08-26,49,24.0,,0.24,11.76
2017-08-27,39,24.0,,0.24,9.36
2017-08-28,85,24.0,,0.24,20.4
2017-08-29,82,24.0,,0.24,19.68
2017-08-30,86,24.0,,0.24,20.64
2017-08-31,95,24.0,,0.24,22.8
2017-09-01,84,23.0,False,0.23,19.32
2017-09-02,52,23.0,,0.23,11.96
2017-09-03,58,23.0,,0.23,13.34
2017-09-04,61,23.0,,0.23,14.030000000000001
2017-09-05,74,23.0,,0.23,17.02
2017-09-06,88,23.0,,0.23,20.240000000000002
2017-09-07,78,23.0,,0.23,17.94
2017-09-08,82,23.0,,0.23,18.86
2017-09-09,55,23.0,,0.23,12.65
2017-09-10,47,23.0,,0.23,10.81
2017-09-11,76,23.0,,0.23,17.48
2017-09-12,90,23.0,,0.23,20.7
2017-09-13,98,23.0,,0.23,22.540000000000003
2017-09-14,92,23.0,,0.23,21.16
2017-09-15,89,23.0,,0.23,20.470000000000002
2017-09-16,64,23.0,,0.23,14.72
2017-09-17,54,23.0,,0.23,12.42
2017-09-18,96,23.0,,0.23,22.080000000000002
2017-09-19,95,23.0,,0.23,21.85
2017-09-20,96,23.0,,0.23,22.080000000000002
2017-09-21,85,23.0,,0.23,19.55
2017-09-22,98,23.0,,0.23,22.540000000000003
2017-09-23,59,23.0,,0.23,13.57
2017-09-24,54,23.0,,0.23,12.42
2017-09-25,88,23.0,,0.23,20.240000000000002
2017-09-26,95,23.0,,0.23,21.85
2017-09-27,90,23.0,,0.23,20.7
2017-09-28,91,23.0,,0.23,20.93
2017-09-29,100,23.0,,0.23,23.0
2017-09-30,54,23.0,,0.23,12.42
2017-10-01,23,32.0,False,0.32,7.36
2017-10-02,39,32.0,,0.32,12.48
2017-10-03,53,32.0,,0.32,16.96
2017-10-04,63,32.0,,0.32,20.16
2017-10-05,100,32.0,,0.32,32.0
2017-10-06,85,32.0,,0.32,27.2
2017-10-07,42,32.0,,0.32,13.44
2017-10-08,41,32.0,,0.32,13.120000000000001
2017-10-09,46,32.0,,0.32,14.72
2017-10-10,42,32.0,,0.32,13.44
2017-10-11,45,32.0,,0.32,14.4
2017-10-12,46,32.0,,0.32,14.72
2017-10-13,43,32.0,,0.32,13.76
2017-10-14,29,32.0,,0.32,9.28
2017-10-15,27,32.0,,0.32,8.64
2017-10-16,42,32.0,,0.32,13.44
2017-10-17,42,32.0,,0.32,13.44
2017-10-18,43,32.0,,0.32,13.76
2017-10-19,43,32.0,,0.32,13.76
2017-10-20,39,32.0,,0.32,12.48
2017-10-21,27,32.0,,0.32,8.64
2017-10-22,27,32.0,,0.32,8.64
2017-10-23,40,32.0,,0.32,12.8
2017-10-24,47,32.0,,0.32,15.040000000000001
2017-10-25,43,32.0,,0.32,13.76
2017-10-26,43,32.0,,0.32,13.76
2017-10-27,43,32.0,,0.32,13.76
2017-10-28,29,32.0,,0.32,9.28
2017-10-29,25,32.0,,0.32,8.0
2017-10-30,39,32.0,,0.32,12.48
2017-10-31,41,32.0,,0.32,13.120000000000001
2017-11-01,81,31.0,False,0.31,25.11
2017-11-02,77,31.0,,0.31,23.87
2017-11-03,79,31.0,,0.31,24.49
2017-11-04,46,31.0,,0.31,14.26
2017-11-05,49,31.0,,0.31,15.19
2017-11-06,71,31.0,,0.31,22.01
2017-11-07,86,31.0,,0.31,26.66
2017-11-08,79,31.0,,0.31,24.49
2017-11-09,84,31.0,,0.31,26.04
2017-11-10,71,31.0,,0.31,22.01
2017-11-11,47,31.0,,0.31,14.57
2017-11-12,53,31.0,,0.31,16.43
2017-11-13,80,31.0,,0.31,24.8
2017-11-14,86,31.0,,0.31,26.66
2017-11-15,75,31.0,,0.31,23.25
2017-11-16,83,31.0,,0.31,25.73
2017-11-17,73,31.0,,0.31,22.63
2017-11-18,45,31.0,,0.31,13.95
2017-11-19,47,31.0,,0.31,14.57
2017-11-20,72,31.0,,0.31,22.32
2017-11-21,59,31.0,,0.31,18.29
2017-11-22,70,31.0,,0.31,21.7
2017-11-23,39,31.0,,0.31,12.09
2017-11-24,50,31.0,,0.31,15.5
2017-11-25,61,31.0,,0.31,18.91
2017-11-26,53,31.0,,0.31,16.43
2017-11-27,73,31.0,,0.31,22.63
2017-11-28,80,31.0,,0.31,24.8
2017-11-29,100,31.0,,0.31,31.0
2017-11-30,92,31.0,,0.31,28.52
2017-12-01,86,36.0,False,0.36,30.959999999999997
2017-12-02,54,36.0,,0.36,19.439999999999998
2017-12-03,63,36.0,,0.36,22.68
2017-12-04,88,36.0,,0.36,31.68
2017-12-05,83,36.0,,0.36,29.88
2017-12-06,84,36.0,,0.36,30.24
2017-12-07,85,36.0,,0.36,30.599999999999998
2017-12-08,85,36.0,,0.36,30.599999999999998
2017-12-09,62,36.0,,0.36,22.32
2017-12-10,52,36.0,,0.36,18.72
2017-12-11,81,36.0,,0.36,29.16
2017-12-12,94,36.0,,0.36,33.839999999999996
2017-12-13,91,36.0,,0.36,32.76
2017-12-14,82,36.0,,0.36,29.52
2017-12-15,81,36.0,,0.36,29.16
2017-12-16,61,36.0,,0.36,21.96
2017-12-17,61,36.0,,0.36,21.96
2017-12-18,90,36.0,,0.36,32.4
2017-12-19,95,36.0,,0.36,34.199999999999996
2017-12-20,91,36.0,,0.36,32.76
2017-12-21,90,36.0,,0.36,32.4
2017-12-22,86,36.0,,0.36,30.959999999999997
2017-12-23,57,36.0,,0.36,20.52
2017-12-24,52,36.0,,0.36,18.72
2017-12-25,52,36.0,,0.36,18.72
2017-12-26,79,36.0,,0.36,28.439999999999998
2017-12-27,100,36.0,,0.36,36.0
2017-12-28,99,36.0,,0.36,35.64
2017-12-29,98,36.0,,0.36,35.28
2017-12-30,66,36.0,,0.36,23.759999999999998
2017-12-31,58,36.0,,0.36,20.88
2018-01-01,43,41.0,False,0.41,17.63
2018-01-02,80,41.0,,0.41,32.8
2018-01-03,90,41.0,,0.41,36.9
2018-01-04,100,41.0,,0.41,41.0
2018-01-05,95,41.0,,0.41,38.949999999999996
2018-01-06,62,41.0,,0.41,25.419999999999998
2018-01-07,56,41.0,,0.41,22.959999999999997
2018-01-08,73,41.0,,0.41,29.93
2018-01-09,78,41.0,,0.41,31.979999999999997
2018-01-10,76,41.0,,0.41,31.159999999999997
2018-01-11,86,41.0,,0.41,35.26
2018-01-12,82,41.0,,0.41,33.62
2018-01-13,59,41.0,,0.41,24.189999999999998
2018-01-14,49,41.0,,0.41,20.09
2018-01-15,54,41.0,,0.41,22.139999999999997
2018-01-16,70,41.0,,0.41,28.7
2018-01-17,69,41.0,,0.41,28.29
2018-01-18,76,41.0,,0.41,31.159999999999997
2018-01-19,69,41.0,,0.41,28.29
2018-01-20,47,41.0,,0.41,19.27
2018-01-21,44,41.0,,0.41,18.04
2018-01-22,63,41.0,,0.41,25.83
2018-01-23,76,41.0,,0.41,31.159999999999997
2018-01-24,72,41.0,,0.41,29.52
2018-01-25,78,41.0,,0.41,31.979999999999997
2018-01-26,77,41.0,,0.41,31.569999999999997
2018-01-27,54,41.0,,0.41,22.139999999999997
2018-01-28,50,41.0,,0.41,20.5
2018-01-29,71,41.0,,0.41,29.11
2018-01-30,88,41.0,,0.41,36.08
2018-01-31,76,41.0,,0.41,31.159999999999997
2018-02-01,60,44.0,False,0.44,26.4
2018-02-02,62,44.0,,0.44,27.28
2018-02-03,42,44.0,,0.44,18.48
2018-02-04,37,44.0,,0.44,16.28
2018-02-05,76,44.0,,0.44,33.44
2018-02-06,100,44.0,,0.44,44.0
2018-02-07,67,44.0,,0.44,29.48
2018-02-08,75,44.0,,0.44,33.0
2018-02-09,74,44.0,,0.44,32.56
2018-02-10,40,44.0,,0.44,17.6
2018-02-11,38,44.0,,0.44,16.72
2018-02-12,53,44.0,,0.44,23.32
2018-02-13,53,44.0,,0.44,23.32
2018-02-14,51,44.0,,0.44,22.44
2018-02-15,56,44.0,,0.44,24.64
2018-02-16,49,44.0,,0.44,21.56
2018-02-17,34,44.0,,0.44,14.96
2018-02-18,32,44.0,,0.44,14.08
2018-02-19,33,44.0,,0.44,14.52
2018-02-20,71,44.0,,0.44,31.24
2018-02-21,85,44.0,,0.44,37.4
2018-02-22,65,44.0,,0.44,28.6
2018-02-23,60,44.0,,0.44,26.4
2018-02-24,41,44.0,,0.44,18.04
2018-02-25,31,44.0,,0.44,13.64
2018-02-26,55,44.0,,0.44,24.2
2018-02-27,55,44.0,,0.44,24.2
2018-02-28,60,44.0,,0.44,26.4
2018-03-01,100,32.0,False,0.32,32.0
2018-03-02,89,32.0,,0.32,28.48
2018-03-03,57,32.0,,0.32,18.240000000000002
2018-03-04,50,32.0,,0.32,16.0
2018-03-05,75,32.0,,0.32,24.0
2018-03-06,83,32.0,,0.32,26.560000000000002
2018-03-07,88,32.0,,0.32,28.16
2018-03-08,78,32.0,,0.32,24.96
2018-03-09,89,32.0,,0.32,28.48
2018-03-10,59,32.0,,0.32,18.88
2018-03-11,52,32.0,,0.32,16.64
2018-03-12,77,32.0,,0.32,24.64
2018-03-13,73,32.0,,0.32,23.36
2018-03-14,71,32.0,,0.32,22.72
2018-03-15,75,32.0,,0.32,24.0
2018-03-16,68,32.0,,0.32,21.76
2018-03-17,45,32.0,,0.32,14.4
2018-03-18,47,32.0,,0.32,15.040000000000001
2018-03-19,76,32.0,,0.32,24.32
2018-03-20,75,32.0,,0.32,24.0
2018-03-21,79,32.0,,0.32,25.28
2018-03-22,82,32.0,,0.32,26.240000000000002
2018-03-23,90,32.0,,0.32,28.8
2018-03-24,76,32.0,,0.32,24.32
2018-03-25,53,32.0,,0.32,16.96
2018-03-26,81,32.0,,0.32,25.92
2018-03-27,83,32.0,,0.32,26.560000000000002
2018-03-28,86,32.0,,0.32,27.52
2018-03-29,75,32.0,,0.32,24.0
2018-03-30,57,32.0,,0.32,18.240000000000002
2018-03-31,39,32.0,,0.32,12.48
2018-04-01,50,28.0,False,0.28,14.000000000000002
2018-04-02,94,28.0,,0.28,26.320000000000004
2018-04-03,98,28.0,,0.28,27.44
2018-04-04,100,28.0,,0.28,28.000000000000004
2018-04-05,89,28.0,,0.28,24.92
2018-04-06,90,28.0,,0.28,25.200000000000003
2018-04-07,56,28.0,,0.28,15.680000000000001
2018-04-08,48,28.0,,0.28,13.440000000000001
2018-04-09,85,28.0,,0.28,23.8
2018-04-10,86,28.0,,0.28,24.080000000000002
2018-04-11,77,28.0,,0.28,21.560000000000002
2018-04-12,87,28.0,,0.28,24.360000000000003
2018-04-13,81,28.0,,0.28,22.680000000000003
2018-04-14,49,28.0,,0.28,13.72
2018-04-15,52,28.0,,0.28,14.560000000000002
2018-04-16,80,28.0,,0.28,22.400000000000002
2018-04-17,89,28.0,,0.28,24.92
2018-04-18,86,28.0,,0.28,24.080000000000002
2018-04-19,84,28.0,,0.28,23.520000000000003
2018-04-20,77,28.0,,0.28,21.560000000000002
2018-04-21,49,28.0,,0.28,13.72
2018-04-22,47,28.0,,0.28,13.160000000000002
2018-04-23,73,28.0,,0.28,20.44
2018-04-24,83,28.0,,0.28,23.240000000000002
2018-04-25,82,28.0,,0.28,22.96
2018-04-26,79,28.0,,0.28,22.12
2018-04-27,75,28.0,,0.28,21.000000000000004
2018-04-28,43,28.0,,0.28,12.040000000000001
2018-04-29,45,28.0,,0.28,12.600000000000001
2018-04-30,74,28.0,,0.28,20.720000000000002
2018-05-01,90,25.0,False,0.25,22.5
2018-05-02,92,25.0,,0.25,23.0
2018-05-03,93,25.0,,0.25,23.25
2018-05-04,86,25.0,,0.25,21.5
2018-05-05,61,25.0,,0.25,15.25
2018-05-06,61,25.0,,0.25,15.25
2018-05-07,90,25.0,,0.25,22.5
2018-05-08,92,25.0,,0.25,23.0
2018-05-09,95,25.0,,0.25,23.75
2018-05-10,100,25.0,,0.25,25.0
2018-05-11,94,25.0,,0.25,23.5
2018-05-12,60,25.0,,0.25,15.0
2018-05-13,53,25.0,,0.25,13.25
2018-05-14,93,25.0,,0.25,23.25
2018-05-15,94,25.0,,0.25,23.5
2018-05-16,82,25.0,,0.25,20.5
2018-05-17,93,25.0,,0.25,23.25
2018-05-18,88,25.0,,0.25,22.0
2018-05-19,52,25.0,,0.25,13.0
2018-05-20,62,25.0,,0.25,15.5
2018-05-21,86,25.0,,0.25,21.5
2018-05-22,89,25.0,,0.25,22.25
2018-05-23,83,25.0,,0.25,20.75
2018-05-24,91,25.0,,0.25,22.75
2018-05-25,74,25.0,,0.25,18.5
2018-05-26,54,25.0,,0.25,13.5
2018-05-27,48,25.0,,0.25,12.0
2018-05-28,53,25.0,,0.25,13.25
2018-05-29,82,25.0,,0.25,20.5
2018-05-30,80,25.0,,0.25,20.0
2018-05-31,89,25.0,,0.25,22.25
2018-06-01,78,26.0,False,0.26,20.28
2018-06-02,55,26.0,,0.26,14.3
2018-06-03,59,26.0,,0.26,15.34
2018-06-04,80,26.0,,0.26,20.8
2018-06-05,93,26.0,,0.26,24.18
2018-06-06,92,26.0,,0.26,23.92
2018-06-07,89,26.0,,0.26,23.14
2018-06-08,85,26.0,,0.26,22.1
2018-06-09,51,26.0,,0.26,13.26
2018-06-10,53,26.0,,0.26,13.780000000000001
2018-06-11,77,26.0,,0.26,20.02
2018-06-12,93,26.0,,0.26,24.18
2018-06-13,93,26.0,,0.26,24.18
2018-06-14,92,26.0,,0.26,23.92
2018-06-15,85,26.0,,0.26,22.1
2018-06-16,53,26.0,,0.26,13.780000000000001
2018-06-17,53,26.0,,0.26,13.780000000000001
2018-06-18,81,26.0,,0.26,21.060000000000002
2018-06-19,96,26.0,,0.26,24.96
2018-06-20,93,26.0,,0.26,24.18
2018-06-21,95,26.0,,0.26,24.7
2018-06-22,88,26.0,,0.26,22.880000000000003
2018-06-23,61,26.0,,0.26,15.860000000000001
2018-06-24,52,26.0,,0.26,13.52
2018-06-25,100,26.0,,0.26,26.0
2018-06-26,90,26.0,,0.26,23.400000000000002
2018-06-27,83,26.0,,0.26,21.580000000000002
2018-06-28,83,26.0,,0.26,21.580000000000002
2018-06-29,80,26.0,,0.26,20.8
2018-06-30,54,26.0,,0.26,14.040000000000001
2018-07-01,50,25.0,False,0.25,12.5
2018-07-02,64,25.0,,0.25,16.0
2018-07-03,66,25.0,,0.25,16.5
2018-07-04,51,25.0,,0.25,12.75
2018-07-05,72,25.0,,0.25,18.0
2018-07-06,74,25.0,,0.25,18.5
2018-07-07,53,25.0,,0.25,13.25
2018-07-08,45,25.0,,0.25,11.25
2018-07-09,72,25.0,,0.25,18.0
2018-07-10,72,25.0,,0.25,18.0
2018-07-11,71,25.0,,0.25,17.75
2018-07-12,71,25.0,,0.25,17.75
2018-07-13,69,25.0,,0.25,17.25
2018-07-14,46,25.0,,0.25,11.5
2018-07-15,49,25.0,,0.25,12.25
2018-07-16,65,25.0,,0.25,16.25
2018-07-17,72,25.0,,0.25,18.0
2018-07-18,74,25.0,,0.25,18.5
2018-07-19,69,25.0,,0.25,17.25
2018-07-20,65,25.0,,0.25,16.25
2018-07-21,48,25.0,,0.25,12.0
2018-07-22,45,25.0,,0.25,11.25
2018-07-23,68,25.0,,0.25,17.0
2018-07-24,70,25.0,,0.25,17.5
2018-07-25,77,25.0,,0.25,19.25
2018-07-26,100,25.0,,0.25,25.0
2018-07-27,89,25.0,,0.25,22.25
2018-07-28,54,25.0,,0.25,13.5
2018-07-29,50,25.0,,0.25,12.5
2018-07-30,84,25.0,,0.25,21.0
2018-07-31,82,25.0,,0.25,20.5
2018-08-01,78,28.0,False,0.28,21.840000000000003
2018-08-02,95,28.0,,0.28,26.6
2018-08-03,89,28.0,,0.28,24.92
2018-08-04,45,28.0,,0.28,12.600000000000001
2018-08-05,51,28.0,,0.28,14.280000000000001
2018-08-06,80,28.0,,0.28,22.400000000000002
2018-08-07,82,28.0,,0.28,22.96
2018-08-08,84,28.0,,0.28,23.520000000000003
2018-08-09,67,28.0,,0.28,18.76
2018-08-10,70,28.0,,0.28,19.6
2018-08-11,52,28.0,,0.28,14.560000000000002
2018-08-12,43,28.0,,0.28,12.040000000000001
2018-08-13,72,28.0,,0.28,20.160000000000004
2018-08-14,81,28.0,,0.28,22.680000000000003
2018-08-15,89,28.0,,0.28,24.92
2018-08-16,84,28.0,,0.28,23.520000000000003
2018-08-17,75,28.0,,0.28,21.000000000000004
2018-08-18,52,28.0,,0.28,14.560000000000002
2018-08-19,53,28.0,,0.28,14.840000000000002
2018-08-20,67,28.0,,0.28,18.76
2018-08-21,83,28.0,,0.28,23.240000000000002
2018-08-22,79,28.0,,0.28,22.12
2018-08-23,81,28.0,,0.28,22.680000000000003
2018-08-24,76,28.0,,0.28,21.28
2018-08-25,55,28.0,,0.28,15.400000000000002
2018-08-26,54,28.0,,0.28,15.120000000000001
2018-08-27,88,28.0,,0.28,24.64
2018-08-28,100,28.0,,0.28,28.000000000000004
2018-08-29,94,28.0,,0.28,26.320000000000004
2018-08-30,90,28.0,,0.28,25.200000000000003
2018-08-31,87,28.0,,0.28,24.360000000000003
2018-09-01,40,31.0,False,0.31,12.4
2018-09-02,42,31.0,,0.31,13.02
2018-09-03,41,31.0,,0.31,12.709999999999999
2018-09-04,81,31.0,,0.31,25.11
2018-09-05,100,31.0,,0.31,31.0
2018-09-06,83,31.0,,0.31,25.73
2018-09-07,71,31.0,,0.31,22.01
2018-09-08,41,31.0,,0.31,12.709999999999999
2018-09-09,44,31.0,,0.31,13.64
2018-09-10,63,31.0,,0.31,19.53
2018-09-11,67,31.0,,0.31,20.77
2018-09-12,72,31.0,,0.31,22.32
2018-09-13,68,31.0,,0.31,21.08
2018-09-14,66,31.0,,0.31,20.46
2018-09-15,46,31.0,,0.31,14.26
2018-09-16,33,31.0,,0.31,10.23
2018-09-17,59,31.0,,0.31,18.29
2018-09-18,75,31.0,,0.31,23.25
2018-09-19,94,31.0,,0.31,29.14
2018-09-20,89,31.0,,0.31,27.59
2018-09-21,83,31.0,,0.31,25.73
2018-09-22,45,31.0,,0.31,13.95
2018-09-23,46,31.0,,0.31,14.26
2018-09-24,71,31.0,,0.31,22.01
2018-09-25,71,31.0,,0.31,22.01
2018-09-26,74,31.0,,0.31,22.94
2018-09-27,71,31.0,,0.31,22.01
2018-09-28,66,31.0,,0.31,20.46
2018-09-29,50,31.0,,0.31,15.5
2018-09-30,44,31.0,,0.31,13.64
2018-10-01,67,34.0,False,0.34,22.78
2018-10-02,77,34.0,,0.34,26.180000000000003
2018-10-03,70,34.0,,0.34,23.8
2018-10-04,70,34.0,,0.34,23.8
2018-10-05,60,34.0,,0.34,20.400000000000002
2018-10-06,37,34.0,,0.34,12.58
2018-10-07,35,34.0,,0.34,11.9
2018-10-08,56,34.0,,0.34,19.040000000000003
2018-10-09,57,34.0,,0.34,19.380000000000003
2018-10-10,82,34.0,,0.34,27.880000000000003
2018-10-11,100,34.0,,0.34,34.0
2018-10-12,78,34.0,,0.34,26.520000000000003
2018-10-13,41,34.0,,0.34,13.940000000000001
2018-10-14,38,34.0,,0.34,12.920000000000002
2018-10-15,66,34.0,,0.34,22.44
2018-10-16,72,34.0,,0.34,24.48
2018-10-17,72,34.0,,0.34,24.48
2018-10-18,68,34.0,,0.34,23.12
2018-10-19,55,34.0,,0.34,18.700000000000003
2018-10-20,36,34.0,,0.34,12.24
2018-10-21,34,34.0,,0.34,11.56
2018-10-22,61,34.0,,0.34,20.740000000000002
2018-10-23,70,34.0,,0.34,23.8
2018-10-24,64,34.0,,0.34,21.76
2018-10-25,73,34.0,,0.34,24.82
2018-10-26,71,34.0,,0.34,24.14
2018-10-27,35,34.0,,0.34,11.9
2018-10-28,36,34.0,,0.34,12.24
2018-10-29,60,34.0,,0.34,20.400000000000002
2018-10-30,64,34.0,,0.34,21.76
2018-10-31,60,34.0,,0.34,20.400000000000002
2018-11-01,85,28.0,False,0.28,23.8
2018-11-02,77,28.0,,0.28,21.560000000000002
2018-11-03,47,28.0,,0.28,13.160000000000002
2018-11-04,47,28.0,,0.28,13.160000000000002
2018-11-05,76,28.0,,0.28,21.28
2018-11-06,79,28.0,,0.28,22.12
2018-11-07,86,28.0,,0.28,24.080000000000002
2018-11-08,100,28.0,,0.28,28.000000000000004
2018-11-09,75,28.0,,0.28,21.000000000000004
2018-11-10,50,28.0,,0.28,14.000000000000002
2018-11-11,50,28.0,,0.28,14.000000000000002
2018-11-12,81,28.0,,0.28,22.680000000000003
2018-11-13,83,28.0,,0.28,23.240000000000002
2018-11-14,77,28.0,,0.28,21.560000000000002
2018-11-15,72,28.0,,0.28,20.160000000000004
2018-11-16,71,28.0,,0.28,19.880000000000003
2018-11-17,44,28.0,,0.28,12.32
2018-11-18,46,28.0,,0.28,12.88
2018-11-19,78,28.0,,0.28,21.840000000000003
2018-11-20,97,28.0,,0.28,27.160000000000004
2018-11-21,78,28.0,,0.28,21.840000000000003
2018-11-22,39,28.0,,0.28,10.920000000000002
2018-11-23,51,28.0,,0.28,14.280000000000001
2018-11-24,51,28.0,,0.28,14.280000000000001
2018-11-25,46,28.0,,0.28,12.88
2018-11-26,62,28.0,,0.28,17.360000000000003
2018-11-27,79,28.0,,0.28,22.12
2018-11-28,82,28.0,,0.28,22.96
2018-11-29,93,28.0,,0.28,26.040000000000003
2018-11-30,76,28.0,,0.28,21.28
2018-12-01,41,32.0,False,0.32,13.120000000000001
2018-12-02,41,32.0,,0.32,13.120000000000001
2018-12-03,68,32.0,,0.32,21.76
